energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.14257129,1.24918939,0.00153212,0.01475330,0.09319740,0.77845864,0.00459260,0.10250493,0.27928357,0.29785915
-3.13656828,1.25575571,0.00147578,0.01451008,0.09144124,0.76312123,0.00485234,0.09656097,0.30142519,0.31182028
-3.13056528,1.26652372,0.00142656,0.01430119,0.08989194,0.75039988,0.00512143,0.09086350,0.32437314,0.32692319
-3.12456228,1.28170482,0.00138552,0.01413867,0.08858203,0.74059184,0.00539795,0.08551313,0.34793803,0.34312594
-3.11855928,1.30136548,0.00135349,0.01403377,0.08753667,0.73389714,0.00567968,0.08060246,0.37190466,0.36035163
-3.11255628,1.32542577,0.00133111,0.01399688,0.08677377,0.73041394,0.00596421,0.07621492,0.39603699,0.37848955
-3.10655328,1.35366395,0.00131878,0.01403744,0.08630454,0.73013783,0.00624898,0.07242412,0.42008440,0.39739772
-3.10055028,1.38572688,0.00131667,0.01416396,0.08613431,0.73296531,0.00653139,0.06929345,0.44378885,0.41690674
-3.09454727,1.42114560,0.00132470,0.01438401,0.08626368,0.73870080,0.00680886,0.06687609,0.46689281,0.43682471
-3.08854427,1.45935533,0.00134259,0.01470423,0.08668979,0.74706712,0.00707896,0.06521529,0.48914758,0.45694326
-3.08254127,1.49971892,0.00136985,0.01513034,0.08740773,0.75771873,0.00733943,0.06434472,0.51032175,0.47704409
-3.07653827,1.54155260,0.00140580,0.01566717,0.08841194,0.77025706,0.00758829,0.06428910,0.53020945,0.49690598
-3.07053527,1.58415283,0.00144960,0.01631862,0.08969744,0.78424737,0.00782386,0.06506468,0.54863787,0.51631191
-3.06453227,1.62682311,0.00150026,0.01708762,0.09126102,0.79923631,0.00804481,0.06667980,0.56547408,0.53505587
-3.05852926,1.66889960,0.00155671,0.01797605,0.09310208,0.81476942,0.00825017,0.06913535,0.58063041,0.55294922
-3.05252626,1.70977454,0.00161777,0.01898467,0.09522321,0.83040809,0.00843927,0.07242514,0.59406853,0.56982627
-3.04652326,1.74891655,0.00168220,0.02011300,0.09763045,0.84574514,0.00861181,0.07653610,0.60580180,0.58554886
-3.04052026,1.78588727,0.00174875,0.02135917,0.10033324,0.86041871,0.00876770,0.08144850,0.61589592,0.60000979
-3.03451726,1.82035380,0.00181615,0.02271984,0.10334405,0.87412386,0.00890713,0.08713594,0.62446775,0.61313499
-3.02851426,1.85209670,0.00188312,0.02419010,0.10667765,0.88662182,0.00903039,0.09356550,0.63168247,0.62488449
-3.02251126,1.88101358,0.00194847,0.02576335,0.11035030,0.89774647,0.00913788,0.10069773,0.63774908,0.63525206
-3.01650825,1.90711844,0.00201101,0.02743136,0.11437864,0.90740817,0.00923002,0.10848682,0.64291454,0.64426375
-3.01050525,1.93053710,0.00206965,0.02918424,0.11877855,0.91559485,0.00930721,0.11688087,0.64745680,0.65197535
-3.00450225,1.95149911,0.00212338,0.03101054,0.12356398,0.92237055,0.00936977,0.12582225,0.65167693,0.65846912
-2.99849925,1.97032692,0.00217129,0.03289750,0.12874581,0.92787162,0.00941790,0.13524819,0.65589084,0.66384977
-2.99249625,1.98742260,0.00221259,0.03483117,0.13433089,0.93230067,0.00945169,0.14509155,0.66042075,0.66824012
-2.98649325,2.00325307,0.00224659,0.03679683,0.14032121,0.93591879,0.00947111,0.15528169,0.66558687,0.67177648
-2.98049025,2.01833411,0.00227276,0.03877925,0.14671329,0.93903618,0.00947605,0.16574554,0.67169947,0.67460404
-2.97448724,2.03321395,0.00229067,0.04076318,0.15349785,0.94200156,0.00946633,0.17640872,0.67905166,0.67687244
-2.96848424,2.04845666,0.00230006,0.04273371,0.16065973,0.94519067,0.00944178,0.18719670,0.68791299,0.67873160
-2.96248124,2.06462592,0.00230080,0.04467669,0.16817803,0.94899422,0.00940229,0.19803587,0.69852405,0.68032790
-2.95647824,2.08226936,0.00229291,0.04657921,0.17602649,0.95380552,0.00934789,0.20885457,0.71109203,0.68180085
-2.95047524,2.10190360,0.00227652,0.04842989,0.18417408,0.96000815,0.00927882,0.21958392,0.72578734,0.68328015
-2.94447224,2.12400036,0.00225193,0.05021927,0.19258563,0.96796393,0.00919557,0.23015841,0.74274103,0.68488321
-2.93846923,2.14897354,0.00221953,0.05194001,0.20122266,0.97800145,0.00909898,0.24051629,0.76204315,0.68671303
-2.93246623,2.17716753,0.00217985,0.05358708,0.21004416,0.99040543,0.00899027,0.25059962,0.78374159,0.68885645
-2.92646323,2.20884672,0.00213350,0.05515788,0.21900732,1.00540716,0.00887105,0.26035422,0.80784157,0.69138266
-2.92046023,2.24418649,0.00208117,0.05665218,0.22806822,1.02317632,0.00874336,0.26972923,0.83430537,0.69434195
-2.91445723,2.28326558,0.00202362,0.05807208,0.23718239,1.04381424,0.00860964,0.27867667,0.86305239,0.69776468
-2.90845423,2.32606033,0.00196166,0.05942183,0.24630524,1.06734898,0.00847268,0.28715085,0.89395929,0.70166045
-2.90245123,2.37244073,0.00189612,0.06070758,0.25539226,1.09373232,0.00833561,0.29510779,0.92686034,0.70601752
-2.89644822,2.42216856,0.00182782,0.06193709,0.26439917,1.12283864,0.00820176,0.30250471,0.96154791,0.71080246
-2.89044522,2.47489800,0.00175759,0.06311936,0.27328187,1.15446606,0.00807462,0.30929972,0.99777324,0.71596010
-2.88444222,2.53017855,0.00168620,0.06426423,0.28199622,1.18833953,0.00795769,0.31545164,1.03524752,0.72141394
-2.87843922,2.58746079,0.00161440,0.06538196,0.29049788,1.22411603,0.00785438,0.32092021,1.07364357,0.72706700
-2.87243622,2.64610463,0.00154287,0.06648276,0.29874196,1.26139165,0.00776789,0.32566639,1.11259820,0.73280319
-2.86643322,2.70539044,0.00147223,0.06757634,0.30668275,1.29971045,0.00770109,0.32965316,1.15171540,0.73848928
-2.86043022,2.76453251,0.00140302,0.06867140,0.31427349,1.33857475,0.00765639,0.33284632,1.19057060,0.74397752
-2.85442721,2.82269499,0.00133569,0.06977517,0.32146620,1.37745668,0.00763565,0.33521563,1.22871593,0.74910887
-2.84842421,2.87900967,0.00127065,0.07089300,0.32821167,1.41581058,0.00764006,0.33673600,1.26568675,0.75371676
-2.84242121,2.93259547,0.00120820,0.07202785,0.33445957,1.45308599,0.00767015,0.33738866,1.30100916,0.75763146
-2.83641821,2.98257887,0.00114861,0.07317996,0.34015875,1.48874082,0.00772564,0.33716236,1.33420863,0.76068474
-2.83041521,3.02811498,0.00109207,0.07434652,0.34525776,1.52225439,0.00780551,0.33605431,1.36481937,0.76271486
-2.82441221,3.06840856,0.00103874,0.07552142,0.34970551,1.55314006,0.00790796,0.33407097,1.39239430,0.76357166
-2.81840920,3.10273447,0.00098872,0.07669510,0.35345220,1.58095719,0.00803048,0.33122854,1.41651528,0.76312151
-2.81240620,3.13045707,0.00094210,0.07785452,0.35645032,1.60532205,0.00816988,0.32755317,1.43680320,0.76125205
-2.80640320,3.15104790,0.00089893,0.07898333,0.35865592,1.62591771,0.00832239,0.32308079,1.45292762,0.75787653
-2.80040020,3.16410138,0.00085927,0.08006209,0.36002994,1.64250253,0.00848378,0.31785669,1.46461558,0.75293750
-2.79439720,3.16934806,0.00082317,0.08106878,0.36053960,1.65491723,0.00864946,0.31193481,1.47165912,0.74640982
-2.78839420,3.16666509,0.00079064,0.08197937,0.36015990,1.66309032,0.00881464,0.30537683,1.47392129,0.73830291
-2.78239120,3.15608357,0.00076172,0.08276862,0.35887505,1.66704192,0.00897445,0.29825107,1.47134048,0.72866202
-2.77638819,3.13779281,0.00073645,0.08341101,0.35667982,1.66688576,0.00912410,0.29063131,1.46393262,0.71756876
-2.77038519,3.11214103,0.00071482,0.08388175,0.35358084,1.66282920,0.00925903,0.28259557,1.45179153,0.70514056
-2.76438219,3.07963277,0.00069686,0.08415792,0.34959758,1.65517139,0.00937501,0.27422493,1.43508712,0.69152948
-2.75837919,3.04092265,0.00068256,0.08421959,0.34476321,1.64429928,0.00946829,0.26560241,1.41406170,0.67692007
-2.75237619,2.99680571,0.00067189,0.08405094,0.33912508,1.63068142,0.00953569,0.25681190,1.38902456,0.66152664
-2.74637319,2.94820437,0.00066480,0.08364124,0.33274488,1.61485974,0.00957466,0.24793725,1.36034502,0.64558990
-2.74037019,2.89615211,0.00066122,0.08298576,0.32569843,1.59743899,0.00958339,0.23906147,1.32844424,0.62937308
-2.73436718,2.84177415,0.00066105,0.08208643,0.31807505,1.57907412,0.00956081,0.23026595,1.29378626,0.61315769
-2.72836418,2.78626536,0.00066419,0.08095226,0.30997647,1.56045577,0.00950659,0.22162980,1.25686830,0.59723889
-2.72236118,2.73086582,0.00067049,0.07959946,0.30151543,1.54229396,0.00942118,0.21322921,1.21821108,0.58192069
-2.71635818,2.67683449,0.00067981,0.07805131,0.29281375,1.52530036,0.00930575,0.20513680,1.17834899,0.56751088
-2.71035518,2.62542145,0.00069199,0.07633769,0.28400016,1.51016967,0.00916214,0.19742097,1.13782072,0.55431588
-2.70435218,2.57783944,0.00070688,0.07449428,0.27520771,1.49756045,0.00899283,0.19014516,1.09716034,0.54263540
-2.69834917,2.53523515,0.00072435,0.07256154,0.26657100,1.48807604,0.00880082,0.18336710,1.05688905,0.53275703
-2.69234617,2.49866122,0.00074428,0.07058342,0.25822318,1.48224628,0.00858959,0.17713797,1.01750756,0.52495074
-2.68634317,2.46904942,0.00076660,0.06860595,0.25029287,1.48051045,0.00836299,0.17150157,0.97948922,0.51946328
-2.68034017,2.44718583,0.00079125,0.06667561,0.24290103,1.48320226,0.00812513,0.16649338,0.94327383,0.51651254
-2.67433717,2.43368877,0.00081824,0.06483778,0.23615796,1.49053741,0.00788032,0.16213977,0.90926190,0.51628195
-2.66833417,2.42898988,0.00084762,0.06313509,0.23016033,1.50260416,0.00763292,0.15845714,0.87780955,0.51891493
-2.66233117,2.43331919,0.00087946,0.06160598,0.22498865,1.51935730,0.00738731,0.15545125,0.84922367,0.52450950
-2.65632816,2.44669445,0.00091389,0.06028330,0.22070482,1.54061598,0.00714772,0.15311671,0.82375756,0.53311327
-2.65032516,2.46891506,0.00095104,0.05919316,0.21735032,1.56606521,0.00691817,0.15143655,0.80160670,0.54471887
-2.64432216,2.49956104,0.00099105,0.05835406,0.21494466,1.59526128,0.00670240,0.15038223,0.78290506,0.55926012
-2.63831916,2.53799700,0.00103406,0.05777626,0.21348446,1.62764087,0.00650373,0.14991368,0.76772168,0.57660907
-2.63231616,2.58338116,0.00108017,0.05746141,0.21294307,1.66253340,0.00632504,0.14997981,0.75605795,0.59657419
-2.62631316,2.63467940,0.00112943,0.05740258,0.21327075,1.69917646,0.00616866,0.15051923,0.74784554,0.61889995
-2.62031016,2.69068409,0.00118179,0.05758444,0.21439547,1.73673359,0.00603629,0.15146128,0.74294545,0.64326803
-2.61430715,2.75003738,0.00123714,0.05798388,0.21622432,1.77431410,0.00592903,0.15272733,0.74114825,0.66930020
-2.60830415,2.81125859,0.00129523,0.05857072,0.21864550,1.81099404,0.00584724,0.15423239,0.74217589,0.69656321
-2.60230115,2.87277524,0.00135572,0.05930875,0.22153088,1.84583803,0.00579061,0.15588688,0.74568516,0.72457561
-2.59629815,2.93295703,0.00141813,0.06015690,0.22473902,1.87792118,0.00575812,0.15759864,0.75127318,0.75281647
-2.59029515,2.99015230,0.00148184,0.06107051,0.22811867,1.90635066,0.00574807,0.15927506,0.75848481,0.78073607
-2.58429215,3.04272605,0.00154614,0.06200278,0.23151263,1.93028641,0.00575814,0.16082531,0.76682205,0.80776809
-2.57828914,3.08909879,0.00161025,0.06290616,0.23476178,1.94896056,0.00578544,0.16216261,0.77575537,0.83334328
-2.57228614,3.12778535,0.00167329,0.06373382,0.23770941,1.96169527,0.00582664,0.16320643,0.78473666,0.85690404
-2.56628314,3.15743260,0.00173437,0.06444104,0.24020536,1.96791852,0.00587805,0.16388471,0.79321347,0.87791950
-2.56028014,3.17685522,0.00179263,0.06498653,0.24211020,1.96717780,0.00593578,0.16413579,0.80064411,0.89590058
-2.55427714,3.18506841,0.00184724,0.06533363,0.24329914,1.95915135,0.00599591,0.16391027,0.80651310,0.91041450
-2.54827414,3.18131654,0.00189751,0.06545135,0.24366547,1.94365674,0.00605459,0.16317250,0.81034622,0.92109811
-2.54227114,3.16509677,0.00194288,0.06531528,0.24312363,1.92065673,0.00610828,0.16190183,0.81172481,0.92766951
-2.53626813,3.13617685,0.00198300,0.06490820,0.24161157,1.89026226,0.00615388,0.16009349,0.81029846,0.92993744
-2.53026513,3.09460614,0.00201775,0.06422058,0.23909245,1.85273232,0.00618890,0.15775900,0.80579565,0.92780806
-2.52426213,3.04071944,0.00204727,0.06325080,0.23555562,1.80847086,0.00621159,0.15492625,0.79803179,0.92128865
-2.51825913,2.97513317,0.00207202,0.06200510,0.23101671,1.75802049,0.00622107,0.15163908,0.78691437,0.91048818
-2.51225613,2.89873370,0.00209271,0.06049739,0.22551699,1.70205313,0.00621741,0.14795636,0.77244492,0.89561452
-2.50625313,2.81265803,0.00211038,0.05874878,0.21912187,1.64135758,0.00620169,0.14395073,0.75471760,0.87696841
-2.50025013,2.71826710,0.00212633,0.05678686,0.21191875,1.57682431,0.00617603,0.13970683,0.73391464,0.85493441
-2.49424712,2.61711254,0.00214211,0.05464493,0.20401413,1.50942749,0.00614355,0.13531914,0.71029878,0.82996913
-2.48824412,2.51089756,0.00215945,0.05236093,0.19553023,1.44020481,0.00610830,0.13088950,0.68420294,0.80258712
-2.48224112,2.40143333,0.00218023,0.04997632,0.18660114,1.37023534,0.00607517,0.12652436,0.65601782,0.77334508
-2.47623812,2.29059198,0.00220641,0.04753492,0.17736875,1.30061596,0.00604973,0.12233172,0.62617773,0.74282496
-2.47023512,2.18025786,0.00223993,0.04508158,0.16797847,1.23243690,0.00603804,0.11841806,0.59514548,0.71161646
-2.46423212,2.07227836,0.00228267,0.04266093,0.15857505,1.16675700,0.00604645,0.11488514,0.56339687,0.68029985
-2.45822911,1.96841604,0.00233629,0.04031618,0.14929852,1.10457934,0.00608132,0.11182686,0.53140545,0.64942951
-2.45222611,1.87030339,0.00240226,0.03808790,0.14028040,1.04682781,0.00614884,0.10932629,0.49962808,0.61951882
-2.44622311,1.77940172,0.00248167,0.03601297,0.13164039,0.99432540,0.00625468,0.10745289,0.46849189,0.59102705
-2.44022011,1.69696525,0.00257523,0.03412364,0.12348355,0.94777466,0.00640380,0.10626010,0.43838310,0.56434843
-2.43421711,1.62401165,0.00268319,0.03244676,0.11589798,0.90774096,0.00660017,0.10578331,0.40963783,0.53980390
-2.42821411,1.56129962,0.00280529,0.03100314,0.10895329,0.87463911,0.00684653,0.10603837,0.38253541,0.51763566
-2.42221111,1.50931420,0.00294074,0.02980717,0.10269954,0.84872365,0.00714424,0.10702055,0.35729400,0.49800454
-2.41620810,1.46826020,0.00308821,0.02886660,0.09716701,0.83008318,0.00749310,0.10870423,0.33406867,0.48099021
-2.41020510,1.43806364,0.00324586,0.02818249,0.09236641,0.81863896,0.00789126,0.11104312,0.31295179,0.46659415
-2.40420210,1.41838118,0.00341135,0.02774943,0.08828981,0.81414789,0.00833516,0.11397119,0.29397550,0.45474497
-2.39819910,1.40861719,0.00358189,0.02755588,0.08491203,0.81620983,0.00881959,0.11740423,0.27711596,0.44530595
-2.39219610,1.40794767,0.00375438,0.02758474,0.08219248,0.82427921,0.00933772,0.12124197,0.26229924,0.43808437
-2.38619310,1.41535048,0.00392542,0.02781403,0.08007734,0.83768061,0.00988130,0.12537086,0.24940822,0.43284220
-2.38019010,1.42964075,0.00409148,0.02821772,0.07850204,0.85562800,0.01044083,0.12966721,0.23829044,0.42930774
-2.37418709,1.44951038,0.00424903,0.02876669,0.07739391,0.87724708,0.01100582,0.13400083,0.22876634,0.42718784
-2.36818409,1.47357057,0.00439462,0.02942971,0.07667487,0.90160023,0.01156516,0.13823886,0.22063771,0.42618013
-2.36218109,1.50039582,0.00452508,0.03017452,0.07626422,0.92771322,0.01210742,0.14224979,0.21369593,0.42598497
-2.35617809,1.52856827,0.00463760,0.03096888,0.07608121,0.95460298,0.01262125,0.14590749,0.20772982,0.42631671
-2.35017509,1.55672087,0.00472989,0.03178158,0.07604754,0.98130556,0.01309578,0.14909501,0.20253292,0.42691390
-2.34417209,1.58357799,0.00480030,0.03258343,0.07608957,1.00690328,0.01352099,0.15170827,0.19790987,0.42754815
-2.33816908,1.60799233,0.00484789,0.03334812,0.07614028,1.03055038,0.01388812,0.15365914,0.19368191,0.42803142
-2.33216608,1.62897678,0.00487253,0.03405299,0.07614083,1.05149598,0.01418996,0.15487813,0.18969132,0.42822161
-2.32616308,1.64573033,0.00487494,0.03467956,0.07604179,1.06910386,0.01442114,0.15531638,0.18580486,0.42802622
-2.32016008,1.65765720,0.00485670,0.03521404,0.07580393,1.08286820,0.01457842,0.15494695,0.18191599,0.42740406
-2.31415708,1.66437865,0.00482028,0.03564750,0.07539867,1.09242476,0.01466074,0.15376541,0.17794613,0.42636517
-2.30815408,1.66573708,0.00476895,0.03597596,0.07480807,1.09755723,0.01466939,0.15178963,0.17384484,0.42496873
-2.30215108,1.66179270,0.00470677,0.03620030,0.07402444,1.09819841,0.01460792,0.14905884,0.16958906,0.42331937
-2.29614807,1.65281272,0.00463843,0.03632592,0.07304970,1.09442654,0.01448213,0.14563211,0.16518151,0.42156188
-2.29014507,1.63925399,0.00456920,0.03636232,0.07189432,1.08645682,0.01429981,0.14158613,0.16064835,0.41987457
-2.28414207,1.62173974,0.00450469,0.03632255,0.07057616,1.07462875,0.01407058,0.13701255,0.15603623,0.41846162
-2.27813907,1.60103161,0.00445079,0.03622255,0.06911903,1.05938979,0.01380553,0.13201505,0.15140888,0.41754457
-2.27213607,1.57799811,0.00441341,0.03608043,0.06755119,1.04127642,0.01351689,0.12670605,0.14684343,0.41735336
-2.26613307,1.55358099,0.00439834,0.03591573,0.06590391,1.02089310,0.01321763,0.12120345,0.14242642,0.41811711
-2.26013007,1.52876075,0.00441104,0.03574870,0.06420991,0.99889050,0.01292106,0.11562734,0.13824994,0.42005504
-2.25412706,1.50452281,0.00445648,0.03559962,0.06250203,0.97594363,0.01264038,0.11009690,0.13440778,0.42336774
-2.24812406,1.48182548,0.00453892,0.03548817,0.06081204,0.95273098,0.01238831,0.10472755,0.13099175,0.42822906
-2.24212106,1.46157099,0.00466180,0.03543290,0.05916963,0.92991536,0.01217671,0.09962846,0.12808846,0.43477889
-2.23611806,1.44458037,0.00482756,0.03545084,0.05760167,0.90812727,0.01201618,0.09490036,0.12577633,0.44311696
-2.23011506,1.43157307,0.00503753,0.03555717,0.05613173,0.88795108,0.01191580,0.09063388,0.12412319,0.45329796
-2.22411206,1.42315178,0.00529185,0.03576508,0.05477983,0.86991469,0.01188288,0.08690825,0.12318435,0.46532805
-2.21810905,1.41979259,0.00558943,0.03608568,0.05356252,0.85448256,0.01192276,0.08379040,0.12300121,0.47916278
-2.21210605,1.42184075,0.00592788,0.03652808,0.05249315,0.84205225,0.01203869,0.08133449,0.12360040,0.49470673
-2.20610305,1.42951156,0.00630359,0.03709949,0.05158233,0.83295421,0.01223175,0.07958173,0.12499349,0.51181469
-2.20010005,1.44289629,0.00671174,0.03780547,0.05083860,0.82745452,0.01250092,0.07856055,0.12717720,0.53029446
-2.19409705,1.46197236,0.00714641,0.03865020,0.05026920,0.82576014,0.01284308,0.07828698,0.13013405,0.54991130
-2.18809405,1.48661718,0.00760073,0.03963676,0.04988084,0.82802606,0.01325318,0.07876521,0.13383352,0.57039382
-2.18209105,1.51662484,0.00806700,0.04076746,0.04968055,0.83436375,0.01372440,0.07998835,0.13823349,0.59144128
-2.17608804,1.55172476,0.00853695,0.04204413,0.04967646,0.84485033,0.01424841,0.08193928,0.14328204,0.61273207
-2.17008504,1.59160135,0.00900189,0.04346839,0.04987842,0.85953763,0.01481561,0.08459158,0.14891941,0.63393313
-2.16408204,1.63591371,0.00945301,0.04504183,0.05029852,0.87846068,0.01541543,0.08791050,0.15508021,0.65471008
-2.15807904,1.68431445,0.00988155,0.04676617,0.05095139,0.90164493,0.01603665,0.09185399,0.16169555,0.67473770
-2.15207604,1.73646670,0.01027913,0.04864331,0.05185426,0.92911163,0.01666775,0.09637377,0.16869521,0.69371035
-2.14607304,1.79205837,0.01063790,0.05067522,0.05302682,0.96088109,0.01729719,0.10141631,0.17600968,0.71135199
-2.14007004,1.85081303,0.01095083,0.05286381,0.05449073,0.99697333,0.01791376,0.10692393,0.18357193,0.72742541
-2.13406703,1.91249667,0.01121186,0.05521063,0.05626893,1.03740594,0.01850685,0.11283575,0.19131896,0.74174021
-2.12806403,1.97691995,0.01141606,0.05771650,0.05838471,1.08218923,0.01906673,0.11908870,0.19919285,0.75415915
-2.12206103,2.04393564,0.01155981,0.06038094,0.06086052,1.13131859,0.01958474,0.12561834,0.20714151,0.76460262
-2.11605803,2.11343129,0.01164078,0.06320166,0.06371662,1.18476435,0.02005348,0.13235974,0.21511887,0.77305087
-2.11005503,2.18531729,0.01165807,0.06617387,0.06696962,1.24245974,0.02046693,0.13924812,0.22308463,0.77954392
-2.10405203,2.25951094,0.01161212,0.06928958,0.07063093,1.30428724,0.02082052,0.14621948,0.23100359,0.78417899
-2.09804902,2.33591722,0.01150470,0.07253690,0.07470527,1.37006430,0.02111110,0.15321097,0.23884446,0.78710555
-2.09204602,2.41440739,0.01133879,0.07589942,0.07918921,1.43952918,0.02133694,0.16016124,0.24657848,0.78851821
-2.08604302,2.49479659,0.01111847,0.07935563,0.08406995,1.51232784,0.02149760,0.16701055,0.25417771,0.78864759
-2.08004002,2.57682197,0.01084872,0.08287847,0.08932433,1.58800295,0.02159383,0.17370085,0.26161328,0.78774971
-2.07403702,2.66012279,0.01053528,0.08643513,0.09491817,1.66598588,0.02162736,0.18017566,0.26885363,0.78609430
-2.06803402,2.74422410,0.01018443,0.08998700,0.10080601,1.74559271,0.02160072,0.18637999,0.27586305,0.78395261
-2.06203102,2.82852531,0.00980278,0.09348996,0.10693131,1.82602497,0.02151709,0.19226017,0.28260043,0.78158532
-2.05602801,2.91229506,0.00939708,0.09689485,0.11322712,1.90637574,0.02138000,0.19776377,0.28901861,0.77923112
-2.05002501,2.99467324,0.00897405,0.10014838,0.11961726,1.98564140,0.02119325,0.20283952,0.29506416,0.77709657
-2.04402201,3.07468079,0.00854015,0.10319416,0.12601792,2.06273917,0.02096065,0.20743747,0.30067798,0.77534772
-2.03801901,3.15123749,0.00810152,0.10597419,0.13233976,2.13653013,0.02068596,0.21150925,0.30579638,0.77410389
-2.03201601,3.22318739,0.00766378,0.10843039,0.13849030,2.20584704,0.02037271,0.21500856,0.31035297,0.77343403
-2.02601301,3.28933114,0.00723200,0.11050641,0.14437664,2.26952630,0.02002422,0.21789182,0.31428102,0.77335563
-2.02001001,3.34846398,0.00681060,0.11214952,0.14990831,2.32644248,0.01964349,0.22011911,0.31751638,0.77383645
-2.01400700,3.39941778,0.00640336,0.11331246,0.15500014,2.37554435,0.01923330,0.22165524,0.32000064,0.77479868
-2.00800400,3.44110516,0.00601340,0.11395527,0.15957512,2.41589062,0.01879618,0.22247097,0.32168448,0.77612560
-2.00200100,3.47256369,0.00564326,0.11404690,0.16356694,2.44668377,0.01833450,0.22254427,0.32253100,0.77766999
-1.99599800,3.49299776,0.00529488,0.11356663,0.16692228,2.46730042,0.01785060,0.22186170,0.32251876,0.77926423
-1.98999500,3.50181627,0.00496976,0.11250508,0.16960266,2.47731674,0.01734683,0.22041957,0.32164441,0.78073113
-1.98399200,3.49866397,0.00466899,0.11086493,0.17158570,2.47652759,0.01682568,0.21822512,0.31992476,0.78189535
-1.97798899,3.48344504,0.00439338,0.10866114,0.17286589,2.46495847,0.01628987,0.21529728,0.31739810,0.78259443
-1.97198599,3.45633758,0.00414357,0.10592076,0.17345475,2.44286970,0.01574246,0.21166733,0.31412481,0.78268923
-1.96598299,3.41779846,0.00392010,0.10268232,0.17338039,2.41075263,0.01518685,0.20737909,0.31018706,0.78207311
-1.95997999,3.36855820,0.00372353,0.09899480,0.17268656,2.36931797,0.01462689,0.20248878,0.30568775,0.78067954
-1.95397699,3.30960641,0.00355455,0.09491625,0.17143112,2.31947707,0.01406686,0.19706449,0.30074875,0.77848780
-1.94797399,3.24216839,0.00341397,0.09051211,0.16968428,2.26231678,0.01351149,0.19118525,0.29550847,0.77552671
-1.94197099,3.16767438,0.00330286,0.08585338,0.16752636,2.19906940,0.01296594,0.18493975,0.29011887,0.77187621
-1.93596798,3.08772273,0.00322255,0.08101459,0.16504547,2.13107889,0.01243573,0.17842481,0.28474226,0.76766686
-1.92996498,3.00403902,0.00317463,0.07607181,0.16233509,2.05976497,0.01192671,0.17174351,0.27954778,0.76307749
-1.92396198,2.91843270,0.00316097,0.07110071,0.15949161,1.98658663,0.01144496,0.16500323,0.27470788,0.75833107
-1.91795898,2.83275332,0.00318366,0.06617469,0.15661205,1.91300649,0.01099672,0.15831355,0.27039488,0.75368917
-1.91195598,2.74884776,0.00324499,0.06136332,0.15379189,1.84045721,0.01058832,0.15178412,0.26677775,0.74944526
-1.90595298,2.66852008,0.00334740,0.05673093,0.15112314,1.77031122,0.01022602,0.14552261,0.26401912,0.74591712
-1.89994997,2.59349512,0.00349333,0.05233555,0.14869274,1.70385442,0.00991599,0.13963276,0.26227265,0.74343871
-1.89394697,2.52538660,0.00368520,0.04822810,0.14658112,1.64226449,0.00966412,0.13421255,0.26168063,0.74235168
-1.88794397,2.46567032,0.00392526,0.04445190,0.14486109,1.58659404,0.00947598,0.12935258,0.26237206,0.74299686
-1.88194097,2.41566255,0.00421546,0.04104245,0.14359699,1.53775859,0.00935668,0.12513473,0.26446078,0.74570577
-1.87593797,2.37650367,0.00455741,0.03802744,0.14284402,1.49652926,0.00931076,0.12163091,0.26804400,0.75079241
-1.86993497,2.34914648,0.00495216,0.03542700,0.14264780,1.46352954,0.00934206,0.11890220,0.27320085,0.75854540
-1.86393197,2.33434898,0.00540018,0.03325404,0.14304402,1.43923582,0.00945366,0.11699806,0.27999117,0.76922053
-1.85792896,2.33267080,0.00590121,0.03151481,0.14405832,1.42398084,0.00964769,0.11595585,0.28845419,0.78303391
-1.85192596,2.34447277,0.00645418,0.03020943,0.14570615,1.41795955,0.00992528,0.11580047,0.29860743,0.80015559
-1.84592296,2.36991897,0.00705716,0.02933248,0.14799280,1.42123650,0.01028646,0.11654423,0.31044552,0.82070395
-1.83991996,2.40898071,0.00770730,0.02887363,0.15091348,1.43375429,0.01073003,0.11818678,0.32393919,0.84474080
-1.83391696,2.46144202,0.00840079,0.02881814,0.15445348,1.45534246,0.01125351,0.12071530,0.33903428,0.87226741
-1.82791396,2.52690627,0.00913289,0.02914742,0.15858839,1.48572625,0.01185310,0.12410471,0.35565108,0.90322151
-1.82191096,2.60480371,0.00989792,0.02983940,0.16328442,1.52453502,0.01252366,0.12831813,0.37368380,0.93747545
-1.81590795,2.69439991,0.01068936,0.03086897,0.16849888,1.57131002,0.01325869,0.13330736,0.39300060,0.97483571
-1.80990495,2.79480493,0.01149984,0.03220826,0.17418064,1.62551127,0.01405040,0.13901356,0.41344389,1.01504383
-1.80390195,2.90498356,0.01232135,0.03382690,0.18027086,1.68652376,0.01488978,0.14536811,0.43483135,1.05777889
-1.79789895,3.02376659,0.01314525,0.03569232,0.18670373,1.75366286,0.01576672,0.15229357,0.45695750,1.10266175
-1.79189595,3.14986345,0.01396248,0.03776995,0.19340740,1.82617928,0.01667015,0.15970483,0.47959589,1.14926086
-1.78589295,3.28187636,0.01476365,0.04002343,0.20030501,1.90326376,0.01758828,0.16751042,0.50250205,1.19709980
-1.77988994,3.41831632,0.01553924,0.04241500,0.20731580,1.98405194,0.01850875,0.17561401,0.52541704,1.24566641
