energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.77188594,1.29997778,0.30499549,0.00000000,0.00539965,0.32266429,0.34190890,0.51865825
-5.76588294,1.34480464,0.31395918,0.00000000,0.00561268,0.33707601,0.35025722,0.53384968
-5.75987994,1.38450027,0.32153250,0.00000000,0.00581232,0.35050205,0.35713441,0.54663541
-5.75387694,1.41863100,0.32761167,0.00000000,0.00599737,0.36283366,0.36243987,0.55683820
-5.74787394,1.44687369,0.33212214,0.00000000,0.00616706,0.37398557,0.36610172,0.56433163
-5.74187094,1.46902510,0.33502135,0.00000000,0.00632103,0.38389728,0.36807994,0.56904477
-5.73586793,1.48500666,0.33630029,0.00000000,0.00645939,0.39253331,0.36836836,0.57096477
-5.72986493,1.49486421,0.33598382,0.00000000,0.00658267,0.39988232,0.36699548,0.57013737
-5.72386193,1.49876275,0.33412972,0.00000000,0.00669179,0.40595511,0.36402386,0.56666509
-5.71785893,1.49697656,0.33082638,0.00000000,0.00678802,0.41078174,0.35954825,0.56070323
-5.71185593,1.48987504,0.32618945,0.00000000,0.00687291,0.41440790,0.35369244,0.55245395
-5.70585293,1.47790530,0.32035742,0.00000000,0.00694817,0.41689076,0.34660496,0.54215860
-5.69984992,1.46157230,0.31348646,0.00000000,0.00701557,0.41829466,0.33845393,0.53008879
-5.69384692,1.44141773,0.30574482,0.00000000,0.00707685,0.41868674,0.32942120,0.51653657
-5.68784392,1.41799879,0.29730699,0.00000000,0.00713363,0.41813297,0.31969620,0.50180440
-5.68184092,1.39186800,0.28834796,0.00000000,0.00718725,0.41669471,0.30946969,0.48619521
-5.67583792,1.36355523,0.27903795,0.00000000,0.00723876,0.41442605,0.29892785,0.47000318
-5.66983492,1.33355266,0.26953773,0.00000000,0.00728882,0.41137207,0.28824686,0.45350567
-5.66383192,1.30230362,0.25999484,0.00000000,0.00733767,0.40756815,0.27758835,0.43695663
-5.65782891,1.27019557,0.25054089,0.00000000,0.00738515,0.40304024,0.26709589,0.42058184
-5.65182591,1.23755762,0.24128992,0.00000000,0.00743069,0.39780619,0.25689258,0.40457602
-5.64582291,1.20466236,0.23233801,0.00000000,0.00747343,0.39187800,0.24707988,0.38910200
-5.63981991,1.17173172,0.22376391,0.00000000,0.00751223,0.38526468,0.23773773,0.37429174
-5.63381691,1.13894633,0.21563074,0.00000000,0.00754587,0.37797581,0.22892574,0.36024914
-5.62781391,1.10645766,0.20798858,0.00000000,0.00757312,0.37002524,0.22068537,0.34705426
-5.62181091,1.07440180,0.20087754,0.00000000,0.00759291,0.36143504,0.21304304,0.33476868
-5.61580790,1.04291430,0.19433141,0.00000000,0.00760451,0.35223908,0.20601365,0.32344154
-5.60980490,1.01214471,0.18838132,0.00000000,0.00760763,0.34248642,0.19960458,0.31311583
-5.60380190,0.98226997,0.18305933,0.00000000,0.00760258,0.33224393,0.19381964,0.30383454
-5.59779890,0.95350590,0.17840164,0.00000000,0.00759037,0.32159823,0.18866289,0.29564625
-5.59179590,0.92611576,0.17445123,0.00000000,0.00757281,0.31065680,0.18414195,0.28860967
-5.58579290,0.90041557,0.17125970,0.00000000,0.00755251,0.29954802,0.18027076,0.28279711
-5.57978989,0.87677558,0.16888827,0.00000000,0.00753292,0.28842029,0.17707151,0.27829630
-5.57378689,0.85561784,0.16740772,0.00000000,0.00751827,0.27744020,0.17457565,0.27521077
-5.56778389,0.83740981,0.16689744,0.00000000,0.00751347,0.26678974,0.17282403,0.27365851
-5.56178089,0.82265428,0.16744341,0.00000000,0.00752400,0.25666271,0.17186609,0.27376907
-5.55577789,0.81187600,0.16913536,0.00000000,0.00755571,0.24726051,0.17175819,0.27567924
-5.54977489,0.80560554,0.17206314,0.00000000,0.00761465,0.23878730,0.17256118,0.27952750
-5.54377189,0.80436119,0.17631255,0.00000000,0.00770680,0.23144489,0.17433744,0.28544757
-5.53776888,0.80862958,0.18196080,0.00000000,0.00783786,0.22542747,0.17714745,0.29356132
-5.53176588,0.81884606,0.18907179,0.00000000,0.00801298,0.22091635,0.18104614,0.30397149
-5.52576288,0.83537552,0.19769156,0.00000000,0.00823652,0.21807492,0.18607930,0.31675459
-5.51975988,0.85849476,0.20784397,0.00000000,0.00851184,0.21704409,0.19228014,0.33195427
-5.51375688,0.88837712,0.21952708,0.00000000,0.00884111,0.21793830,0.19966622,0.34957566
-5.50775388,0.92508013,0.23271015,0.00000000,0.00922512,0.22084230,0.20823697,0.36958089
-5.50175088,0.96853696,0.24733174,0.00000000,0.00966321,0.22580883,0.21797187,0.39188609
-5.49574787,1.01855195,0.26329874,0.00000000,0.01015324,0.23285733,0.22882945,0.41636006
-5.48974487,1.07480079,0.28048669,0.00000000,0.01069153,0.24197375,0.24074707,0.44282476
-5.48374187,1.13683538,0.29874121,0.00000000,0.01127300,0.25311150,0.25364162,0.47105762
-5.47773887,1.20409326,0.31788067,0.00000000,0.01189129,0.26619345,0.26741108,0.50079564
-5.47173587,1.27591153,0.33769997,0.00000000,0.01253890,0.28111513,0.28193676,0.53174112
-5.46573287,1.35154457,0.35797527,0.00000000,0.01320753,0.29774878,0.29708636,0.56356882
-5.45972986,1.43018515,0.37846953,0.00000000,0.01388828,0.31594831,0.31271744,0.59593431
-5.45372686,1.51098781,0.39893870,0.00000000,0.01457198,0.33555478,0.32868143,0.62848302
-5.44772386,1.59309381,0.41913818,0.00000000,0.01524957,0.35640242,0.34482771,0.66085971
-5.44172086,1.67565636,0.43882935,0.00000000,0.01591237,0.37832458,0.36100785,0.69271797
-5.43571786,1.75786511,0.45778593,0.00000000,0.01655247,0.40115960,0.37707961,0.72372914
-5.42971486,1.83896871,0.47579982,0.00000000,0.01716295,0.42475619,0.39291064,0.75359045
-5.42371186,1.91829444,0.49268616,0.00000000,0.01773822,0.44897805,0.40838169,0.78203195
-5.41770885,1.99526389,0.50828750,0.00000000,0.01827413,0.47370735,0.42338907,0.80882182
-5.41170585,2.06940397,0.52247684,0.00000000,0.01876817,0.49884705,0.43784647,0.83377002
-5.40570285,2.14035273,0.53515933,0.00000000,0.01921954,0.52432180,0.45168584,0.85673008
-5.39969985,2.20785977,0.54627286,0.00000000,0.01962908,0.55007718,0.46485749,0.87759899
-5.39369685,2.27178119,0.55578726,0.00000000,0.01999927,0.57607766,0.47732924,0.89631534
-5.38769385,2.33206969,0.56370246,0.00000000,0.02033400,0.60230290,0.48908488,0.91285591
-5.38169085,2.38876013,0.57004563,0.00000000,0.02063844,0.62874304,0.50012190,0.92723099
-5.37568784,2.44195195,0.57486754,0.00000000,0.02091871,0.65539288,0.51044881,0.93947880
-5.36968484,2.49178927,0.57823851,0.00000000,0.02118163,0.68224555,0.52008202,0.94965953
-5.36368184,2.53844022,0.58024409,0.00000000,0.02143440,0.70928603,0.52904276,0.95784934
-5.35767884,2.58207689,0.58098087,0.00000000,0.02168429,0.73648495,0.53735410,0.96413486
-5.35167584,2.62285731,0.58055267,0.00000000,0.02193835,0.76379310,0.54503833,0.96860858
-5.34567284,2.66091084,0.57906736,0.00000000,0.02220318,0.79113730,0.55211500,0.97136550
-5.33966983,2.69632804,0.57663451,0.00000000,0.02248468,0.81841783,0.55859970,0.97250132
-5.33366683,2.72915597,0.57336401,0.00000000,0.02278799,0.84550783,0.56450380,0.97211227
-5.32766383,2.75939946,0.56936573,0.00000000,0.02311738,0.87225497,0.56983512,0.97029668
-5.32166083,2.78702839,0.56475015,0.00000000,0.02347633,0.89848536,0.57459974,0.96715812
-5.31565783,2.81199086,0.55962990,0.00000000,0.02386756,0.92400984,0.57880461,0.96280990
-5.30965483,2.83423136,0.55412200,0.00000000,0.02429327,0.94863220,0.58246110,0.95738058
-5.30365183,2.85371307,0.54835058,0.00000000,0.02475535,0.97215928,0.58558908,0.95102003
-5.29764882,2.87044270,0.54244970,0.00000000,0.02525566,0.99441224,0.58822133,0.94390541
-5.29164582,2.88449617,0.53656610,0.00000000,0.02579634,1.01523855,0.59040800,0.93624674
-5.28564282,2.89604337,0.53086126,0.00000000,0.02638014,1.03452388,0.59222069,0.92829118
-5.27963982,2.90536993,0.52551285,0.00000000,0.02701063,1.05220324,0.59375586,0.92032570
-5.27363682,2.91289420,0.52071480,0.00000000,0.02769252,1.06827059,0.59513716,0.91267761
-5.26763382,2.91917771,0.51667628,0.00000000,0.02843176,1.08278613,0.59651644,0.90571257
-5.26163082,2.92492774,0.51361897,0.00000000,0.02923560,1.09588068,0.59807307,0.89982981
-5.25562781,2.93099095,0.51177298,0.00000000,0.03011257,1.10775658,0.60001159,0.89545465
-5.24962481,2.93833766,0.51137115,0.00000000,0.03107226,1.11868485,0.60255744,0.89302823
-5.24362181,2.94803675,0.51264218,0.00000000,0.03212507,1.12899828,0.60595088,0.89299485
-5.23761881,2.96122179,0.51580261,0.00000000,0.03328174,1.13908071,0.61043931,0.89578739
-5.23161581,2.97904974,0.52104814,0.00000000,0.03455282,1.14935265,0.61626815,0.90181127
-5.22561281,3.00265377,0.52854479,0.00000000,0.03594809,1.16025386,0.62367077,0.91142782
-5.21960980,3.03309252,0.53842012,0.00000000,0.03747583,1.17222364,0.63285783,0.92493778
-5.21360680,3.07129835,0.55075532,0.00000000,0.03914216,1.18567970,0.64400672,0.94256584
-5.20760380,3.11802724,0.56557848,0.00000000,0.04095031,1.20099677,0.65725143,0.96444706
-5.20160080,3.17381329,0.58285945,0.00000000,0.04290003,1.21848599,0.67267368,0.99061587
-5.19559780,3.23893037,0.60250694,0.00000000,0.04498703,1.23837642,0.69029572,1.02099861
-5.18959480,3.31336359,0.62436778,0.00000000,0.04720261,1.26079955,0.71007527,1.05540983
-5.18359180,3.39679239,0.64822887,0.00000000,0.04953344,1.28577797,0.73190307,1.09355304
-5.17758879,3.48858671,0.67382159,0.00000000,0.05196155,1.31321892,0.75560321,1.13502586
-5.17158579,3.58781709,0.70082874,0.00000000,0.05446453,1.34291326,0.78093638,1.17932957
-5.16558279,3.69327863,0.72889373,0.00000000,0.05701595,1.37454010,0.80760602,1.22588283
-5.15957979,3.80352796,0.75763152,0.00000000,0.05958602,1.40767698,0.83526710,1.27403890
-5.15357679,3.91693178,0.78664108,0.00000000,0.06214242,1.44181531,0.86353719,1.32310576
-5.14757379,4.03172467,0.81551856,0.00000000,0.06465131,1.47638023,0.89200925,1.37236818
-5.14157079,4.14607344,0.84387063,0.00000000,0.06707846,1.51075396,0.92026565,1.42111075
-5.13556778,4.25814477,0.87132742,0.00000000,0.06939045,1.54430148,0.94789258,1.46864074
-5.12956478,4.36617269,0.89755427,0.00000000,0.07155590,1.57639706,0.97449419,1.51430979
-5.12356178,4.46852267,0.92226191,0.00000000,0.07354660,1.60645046,0.99970576,1.55753343
-5.11755878,4.56374877,0.94521435,0.00000000,0.07533862,1.63393110,1.02320525,1.59780743
-5.11155578,4.65064133,0.96623438,0.00000000,0.07691322,1.65838925,1.04472252,1.63472036
-5.10555278,4.72826273,0.98520627,0.00000000,0.07825753,1.67947287,1.06404613,1.66796182
-5.09954977,4.79596975,1.00207565,0.00000000,0.07936507,1.69693952,1.08102701,1.69732611
-5.09354677,4.85342174,1.01684667,0.00000000,0.08023589,1.71066260,1.09557936,1.72271125
-5.08754377,4.90057467,1.02957670,0.00000000,0.08087656,1.72063197,1.10767848,1.74411371
-5.08154077,4.93766201,1.04036889,0.00000000,0.08129980,1.72694893,1.11735604,1.76161921
-5.07553777,4.96516398,1.04936308,0.00000000,0.08152393,1.72981616,1.12469316,1.77539040
-5.06953477,4.98376745,1.05672560,0.00000000,0.08157205,1.72952345,1.12981163,1.78565208
-5.06353177,4.99431922,1.06263859,0.00000000,0.08147107,1.72643004,1.13286416,1.79267505
-5.05752876,4.99777564,1.06728942,0.00000000,0.08125061,1.72094499,1.13402412,1.79675943
-5.05152576,4.99515159,1.07086069,0.00000000,0.08094188,1.71350665,1.13347543,1.79821842
-5.04552276,4.98747174,1.07352149,0.00000000,0.08057644,1.70456246,1.13140322,1.79736336
-5.03951976,4.97572668,1.07542004,0.00000000,0.08018514,1.69455036,1.12798579,1.79449081
-5.03351676,4.96083611,1.07667835,0.00000000,0.07979702,1.68388255,1.12338819,1.78987214
-5.02751376,4.94362051,1.07738873,0.00000000,0.07943847,1.67293261,1.11775773,1.78374612
-5.02151076,4.92478230,1.07761243,0.00000000,0.07913243,1.66202625,1.11122151,1.77631444
-5.01550775,4.90489668,1.07738015,0.00000000,0.07889792,1.65143610,1.10388596,1.76774032
-5.00950475,4.88441172,1.07669443,0.00000000,0.07874962,1.64138030,1.09583813,1.75814986
-5.00350175,4.86365675,1.07553338,0.00000000,0.07869778,1.63202481,1.08714862,1.74763571
-4.99749875,4.84285751,1.07385561,0.00000000,0.07874822,1.62348863,1.07787555,1.73626262
-4.99149575,4.82215645,1.07160593,0.00000000,0.07890260,1.61585159,1.06806937,1.72407416
-4.98549275,4.80163600,1.06872132,0.00000000,0.07915869,1.60916360,1.05777790,1.71110018
-4.97948974,4.78134300,1.06513691,0.00000000,0.07951093,1.60345469,1.04705120,1.69736414
-4.97348674,4.76131225,1.06079155,0.00000000,0.07995095,1.59874508,1.03594591,1.68288999
-4.96748374,4.74158763,1.05563274,0.00000000,0.08046818,1.59505437,1.02452870,1.66770801
-4.96148074,4.72223933,1.04962062,0.00000000,0.08105048,1.59240933,1.01287851,1.65185932
-4.95547774,4.70337639,1.04273091,0.00000000,0.08168479,1.59084979,1.00108760,1.63539878
-4.94947474,4.68515389,1.03495679,0.00000000,0.08235775,1.59043239,0.98926115,1.61839628
-4.94347174,4.66777483,1.02630963,0.00000000,0.08305618,1.59123200,0.97751563,1.60093634
-4.93746873,4.65148683,1.01681867,0.00000000,0.08376766,1.59334086,0.96597601,1.58311637
-4.93146573,4.63657447,1.00652983,0.00000000,0.08448090,1.59686575,0.95477200,1.56504361
-4.92546273,4.62334809,0.99550373,0.00000000,0.08518609,1.60192350,0.94403365,1.54683123
-4.91945973,4.61212996,0.98381311,0.00000000,0.08587513,1.60863519,0.93388657,1.52859391
-4.91345673,4.60323928,0.97153996,0.00000000,0.08654183,1.61711972,0.92444709,1.51044317
-4.90745373,4.59697680,0.95877234,0.00000000,0.08718196,1.62748703,0.91581773,1.49248293
-4.90145073,4.59361030,0.94560121,0.00000000,0.08779323,1.63983172,0.90808311,1.47480547
-4.89544772,4.59336174,0.93211741,0.00000000,0.08837523,1.65422724,0.90130671,1.45748810
-4.88944472,4.59639668,0.91840879,0.00000000,0.08892923,1.67072126,0.89552848,1.44059071
-4.88344172,4.60281659,0.90455771,0.00000000,0.08945795,1.68933222,0.89076357,1.42415422
-4.87743872,4.61265404,0.89063881,0.00000000,0.08996525,1.71004746,0.88700201,1.40820000
-4.87143572,4.62587094,0.87671729,0.00000000,0.09045579,1.73282271,0.88420958,1.39273026
-4.86543272,4.64235957,0.86284744,0.00000000,0.09093461,1.75758310,0.88232956,1.37772918
-4.85942971,4.66194610,0.84907172,0.00000000,0.09140673,1.78422540,0.88128536,1.36316476
-4.85342671,4.68439619,0.83542008,0.00000000,0.09187675,1.81262128,0.88098382,1.34899114
-4.84742371,4.70942212,0.82190979,0.00000000,0.09234837,1.84262136,0.88131902,1.33515140
-4.84142071,4.73669117,0.80854561,0.00000000,0.09282410,1.87405975,0.88217643,1.32158039
-4.83541771,4.76583464,0.79532034,0.00000000,0.09330486,1.90675872,0.88343715,1.30820781
-4.82941471,4.79645732,0.78221583,0.00000000,0.09378981,1.94053328,0.88498216,1.29496116
-4.82341171,4.82814692,0.76920440,0.00000000,0.09427615,1.97519540,0.88669635,1.28176867
-4.81740870,4.86048351,0.75625072,0.00000000,0.09475908,2.01055763,0.88847226,1.26856212
-4.81140570,4.89304859,0.74331415,0.00000000,0.09523189,2.04643609,0.89021344,1.25527948
-4.80540270,4.92543387,0.73035148,0.00000000,0.09568614,2.08265248,0.89183730,1.24186747
-4.79939970,4.95724958,0.71732017,0.00000000,0.09611199,2.11903535,0.89327753,1.22828404
-4.79339670,4.98813231,0.70418190,0.00000000,0.09649856,2.15542046,0.89448586,1.21450070
-4.78739370,5.01775229,0.69090639,0.00000000,0.09683450,2.19165029,0.89543345,1.20050482
-4.78139070,5.04582000,0.67747536,0.00000000,0.09710847,2.22757286,0.89611158,1.18630175
-4.77538769,5.07209194,0.66388649,0.00000000,0.09730984,2.26303995,0.89653196,1.17191688
-4.76938469,5.09637548,0.65015721,0.00000000,0.09742917,2.29790483,0.89672644,1.15739739
-4.76338169,5.11853249,0.63632807,0.00000000,0.09745888,2.33201978,0.89674633,1.14281374
-4.75737869,5.13848170,0.62246553,0.00000000,0.09739368,2.36523355,0.89666114,1.12826081
-4.75137569,5.15619958,0.60866404,0.00000000,0.09723103,2.39738893,0.89655704,1.11385844
-4.74537269,5.17171968,0.59504709,0.00000000,0.09697139,2.42832082,0.89653484,1.09975145
-4.73936968,5.18513044,0.58176721,0.00000000,0.09661839,2.45785485,0.89670763,1.08610893
-4.73336668,5.19657150,0.56900483,0.00000000,0.09617884,2.48580691,0.89719817,1.07312283
-4.72736368,5.20622882,0.55696588,0.00000000,0.09566261,2.51198376,0.89813606,1.06100572
-4.72136068,5.21432875,0.54587818,0.00000000,0.09508231,2.53618487,0.89965469,1.04998789
-4.71535768,5.22113149,0.53598679,0.00000000,0.09445293,2.55820560,0.90188820,1.04031364
-4.70935468,5.22692427,0.52754835,0.00000000,0.09379136,2.57784183,0.90496841,1.03223704
-4.70335168,5.23201472,0.52082461,0.00000000,0.09311580,2.59489588,0.90902190,1.02601719
-4.69734867,5.23672464,0.51607557,0.00000000,0.09244518,2.60918364,0.91416722,1.02191312
-4.69134567,5.24138463,0.51355219,0.00000000,0.09179854,2.62054272,0.92051246,1.02017855
-4.68534267,5.24632966,0.51348931,0.00000000,0.09119447,2.62884111,0.92815308,1.02105667
-4.67933967,5.25189564,0.51609882,0.00000000,0.09065054,2.63398603,0.93717017,1.02477515
-4.67333667,5.25841690,0.52156348,0.00000000,0.09018286,2.63593235,0.94762918,1.03154138
-4.66733367,5.26622439,0.53003156,0.00000000,0.08980567,2.63469012,0.95957900,1.04153832
-4.66133067,5.27564417,0.54161266,0.00000000,0.08953104,2.63033050,0.97305155,1.05492084
-4.65532766,5.28699595,0.55637462,0.00000000,0.08936868,2.62298962,0.98806178,1.07181272
-4.64932466,5.30059085,0.57434179,0.00000000,0.08932573,2.61286979,1.00460795,1.09230429
-4.64332166,5.31672838,0.59549460,0.00000000,0.08940679,2.60023786,1.02267230,1.11645071
-4.63731866,5.33569172,0.61977038,0.00000000,0.08961381,2.58542026,1.04222190,1.14427075
-4.63131566,5.35774141,0.64706524,0.00000000,0.08994618,2.56879486,1.06320963,1.17574609
-4.62531266,5.38310699,0.67723700,0.00000000,0.09040076,2.55077972,1.08557519,1.21082094
-4.61930965,5.41197668,0.71010867,0.00000000,0.09097195,2.53181905,1.10924609,1.24940186
-4.61330665,5.44448540,0.74547257,0.00000000,0.09165179,2.51236692,1.13413848,1.29135770
-4.60730365,5.48070127,0.78309448,0.00000000,0.09243004,2.49286945,1.16015774,1.33651944
-4.60130065,5.52061139,0.82271780,0.00000000,0.09329427,2.47374623,1.18719885,1.38467999
-4.59529765,5.56410751,0.86406741,0.00000000,0.09422998,2.45537194,1.21514634,1.43559379
-4.58929465,5.61097236,0.90685301,0.00000000,0.09522073,2.43805904,1.24387404,1.48897626
-4.58329165,5.66086772,0.95077189,0.00000000,0.09624830,2.42204253,1.27324430,1.54450313
-4.57728864,5.71332490,0.99551103,0.00000000,0.09729288,2.40746749,1.30310717,1.60180987
-4.57128564,5.76773870,1.04074848,0.00000000,0.09833333,2.39438020,1.33329917,1.66049126
-4.56528264,5.82336547,1.08615433,0.00000000,0.09934750,2.38272333,1.36364208,1.72010141
-4.55927964,5.87932594,1.13139113,0.00000000,0.10031252,2.37233549,1.39394177,1.78015450
-4.55327664,5.93461323,1.17611421,0.00000000,0.10120526,2.36295524,1.42398720,1.84012651
-4.54727364,5.98810617,1.21997209,0.00000000,0.10200277,2.35422950,1.45354986,1.89945812
-4.54127064,6.03858793,1.26260714,0.00000000,0.10268269,2.34572581,1.48238368,1.95755921
-4.53526763,6.08476959,1.30365693,0.00000000,0.10322380,2.33694817,1.51022580,2.01381496
-4.52926463,6.12531811,1.34275626,0.00000000,0.10360643,2.32735547,1.53679809,2.06759372
-4.52326163,6.15888783,1.37954030,0.00000000,0.10381292,2.31638184,1.56180965,2.11825666
-4.51725863,6.18415457,1.41364864,0.00000000,0.10382798,2.30345793,1.58496040,2.16516910
-4.51125563,6.19985107,1.44473051,0.00000000,0.10363903,2.28803229,1.60594559,2.20771310
-4.50525263,6.20480262,1.47245086,0.00000000,0.10323641,2.26959184,1.62446128,2.24530121
-4.49924962,6.19796138,1.49649718,0.00000000,0.10261349,2.24768071,1.64021066,2.27739067
-4.49324662,6.17843831,1.51658684,0.00000000,0.10176676,2.22191669,1.65291087,2.30349757
-4.48724362,6.14553133,1.53247447,0.00000000,0.10069577,2.19200480,1.66230032,2.32321038
-4.48124062,6.09874861,1.54395913,0.00000000,0.09940297,2.15774750,1.66814592,2.33620219
-4.47523762,6.03782638,1.55089064,0.00000000,0.09789357,2.11905142,1.67025021,2.34224093
-4.46923462,5.96274019,1.55317499,0.00000000,0.09617527,2.07593057,1.66845785,2.34119723
-4.46323162,5.87370967,1.55077819,0.00000000,0.09425804,2.02850603,1.66266129,2.33304928
-4.45722861,5.77119640,1.54372840,0.00000000,0.09215382,1.97700256,1.65280534,2.31788446
-4.45122561,5.65589529,1.53211623,0.00000000,0.08987629,1.92174236,1.63889035,2.29589759
-4.44522261,5.52871974,1.51609295,0.00000000,0.08744068,1.86313645,1.62097403,2.26738579
-4.43921961,5.39078145,1.49586690,0.00000000,0.08486357,1.80167426,1.59917160,2.23274019
-4.43321661,5.24336572,1.47169796,0.00000000,0.08216283,1.73791181,1.57365447,2.19243490
-4.42721361,5.08790314,1.44389067,0.00000000,0.07935751,1.67245907,1.54464731,2.14701361
-4.42121061,4.92593901,1.41278605,0.00000000,0.07646786,1.60596690,1.51242392,2.09707455
-4.41520760,4.75910138,1.37875267,0.00000000,0.07351535,1.53911397,1.47730181,2.04325460
-4.40920460,4.58906898,1.34217748,0.00000000,0.07052273,1.47259410,1.43963589,1.98621297
-4.40320160,4.41753993,1.30345659,0.00000000,0.06751405,1.40710405,1.39981149,1.92661548
-4.39719860,4.24620214,1.26298666,0.00000000,0.06451471,1.34333222,1.35823697,1.86511986
-4.39119560,4.07670611,1.22115714,0.00000000,0.06155146,1.28194811,1.31533621,1.80236273
-4.38519260,3.91064064,1.17834362,0.00000000,0.05865230,1.22359288,1.27154122,1.73894857
-4.37918959,3.74951179,1.13490251,0.00000000,0.05584638,1.16887074,1.22728503,1.67544109
-4.37318659,3.59472523,1.09116723,0.00000000,0.05316376,1.11834142,1.18299519,1.61235702
-4.36718359,3.44757207,1.04744568,0.00000000,0.05063505,1.07251359,1.13908785,1.55016233
-4.36118059,3.30921787,1.00401925,0.00000000,0.04829106,1.03183911,1.09596260,1.48927073
-4.35517759,3.18069475,0.96114282,0.00000000,0.04616225,0.99670831,1.05399811,1.43004422
-4.34917459,3.06289618,0.91904584,0.00000000,0.04427817,0.96744608,1.01354856,1.37279520
-4.34317159,2.95657412,0.87793409,0.00000000,0.04266678,0.94430890,0.97494084,1.31778995
-4.33716858,2.86233827,0.83799189,0.00000000,0.04135384,0.92748282,0.93847242,1.26525285
-4.33116558,2.78065690,0.79938440,0.00000000,0.04036213,0.91708234,0.90440993,1.21537095
-4.32516258,2.71185919,0.76225994,0.00000000,0.03971084,0.91315042,0.87298821,1.16829868
-4.31915958,2.65613880,0.72675196,0.00000000,0.03941489,0.91565946,0.84440990,1.12416208
-4.31315658,2.61355850,0.69298061,0.00000000,0.03948439,0.92451343,0.81884538,1.08306255
-4.30715358,2.58405585,0.66105378,0.00000000,0.03992419,0.93955118,0.79643303,1.04507977
