energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.86043022,8.14765073,0.75872471,3.17674268,1.58053158,3.25937601,0.00459037,0.34873407,0.05976433,1.46027143
-2.85442721,8.12695285,0.75783310,3.15230189,1.57298744,3.29835061,0.00467609,0.34406642,0.05944169,1.43863253
-2.84842421,8.10311130,0.75664603,3.12754144,1.56396455,3.33690312,0.00476696,0.33896889,0.05905982,1.41526996
-2.84242121,8.07953838,0.75538433,3.10456329,1.55399082,3.37557659,0.00486387,0.33355422,0.05863956,1.39075721
-2.83641821,8.05958315,0.75424439,3.08549619,1.54359041,3.41481541,0.00496755,0.32793444,0.05820180,1.36567300
-2.83041521,8.04642051,0.75338949,3.07243941,1.53326591,3.45493334,0.00507852,0.32221681,0.05776684,1.34058290
-2.82441221,8.04294720,0.75294256,3.06740706,1.52348163,3.49608716,0.00519707,0.31649992,0.05735390,1.31602154
-2.81840920,8.05168872,0.75298088,3.07227483,1.51464835,3.53825715,0.00532322,0.31087026,0.05698050,1.29247618
-2.81240620,8.07472075,0.75353287,3.08873091,1.50711042,3.58123544,0.00545672,0.30539931,0.05666202,1.27037214
-2.80640320,8.11360786,0.75457732,3.11823255,1.50113542,3.62462317,0.00559700,0.30014139,0.05641128,1.25006072
-2.80040020,8.16936175,0.75604496,3.16196946,1.49690682,3.66783648,0.00574323,0.29513230,0.05623815,1.23181014
-2.79439720,8.24241994,0.75782232,3.22083518,1.49451995,3.71012153,0.00589430,0.29038875,0.05614928,1.21579956
-2.78839420,8.33264549,0.75975777,3.29540681,1.49398122,3.75057775,0.00604884,0.28590876,0.05614791,1.20211659
-2.78239120,8.43934670,0.76166933,3.38593357,1.49521069,3.78818860,0.00620529,0.28167287,0.05623379,1.19075818
-2.77638819,8.56131564,0.76335380,3.49233415,1.49804771,3.82185841,0.00636190,0.27764608,0.05640314,1.18163475
-2.77038519,8.69688288,0.76459687,3.61420244,1.50225938,3.85045368,0.00651681,0.27378050,0.05664877,1.17457737
-2.76438219,8.84398574,0.76518351,3.75082125,1.50755132,3.87284706,0.00666810,0.27001844,0.05696024,1.16934744
-2.75837919,9.00024668,0.76490820,3.90118318,1.51358029,3.88796192,0.00681384,0.26629596,0.05732418,1.16564854
-2.75237619,9.16305819,0.76358448,4.06401768,1.51996803,3.89481554,0.00695219,0.26254646,0.05772464,1.16313973
-2.74637319,9.32967061,0.76105330,4.23782348,1.52631573,3.89255894,0.00708142,0.25870437,0.05814357,1.16144983
-2.74037019,9.49727941,0.75718979,4.42090515,1.53221844,3.88051166,0.00719996,0.25470858,0.05856129,1.16019198
-2.73436718,9.66310881,0.75190824,4.61141296,1.53727890,3.85818979,0.00730649,0.25050561,0.05895709,1.15897792
-2.72836418,9.82448898,0.74516503,4.80738482,1.54112031,3.82532639,0.00739996,0.24605224,0.05930987,1.15743148
-2.72236118,9.97892481,0.73695950,5.00678965,1.54339740,3.78188335,0.00747960,0.24131763,0.05959871,1.15520081
-2.71635818,10.12415469,0.72733279,5.20757095,1.54380582,3.72805446,0.00754498,0.23628483,0.05980355,1.15196902
-2.71035518,10.25819845,0.71636498,5.40769021,1.54208927,3.66426003,0.00759598,0.23095154,0.05990575,1.14746290
-2.70435218,10.37939427,0.70417052,5.60516902,1.53804472,3.59113338,0.00763283,0.22533040,0.05988871,1.14145964
-2.69834917,10.48642474,0.69089260,5.79812953,1.53152538,3.50950050,0.00765606,0.21944844,0.05973835,1.13379155
-2.69234617,10.57833280,0.67669665,5.98483240,1.52244185,3.42035384,0.00766652,0.21334621,0.05944355,1.12434870
-2.68634317,10.65452851,0.66176340,6.16371167,1.51076164,3.32482207,0.00766530,0.20707630,0.05899651,1.11307966
-2.68034017,10.71478775,0.64628199,6.33340594,1.49650722,3.22413711,0.00765379,0.20070159,0.05839301,1.09999063
-2.67433717,10.75924396,0.63044331,6.49278506,1.47975309,3.11960029,0.00763357,0.19429317,0.05763251,1.08514304
-2.66833417,10.78837400,0.61443407,6.64097177,1.46062217,3.01254895,0.00760643,0.18792814,0.05671825,1.06864993
-2.66233117,10.80297889,0.59843162,6.77735748,1.43928160,2.90432497,0.00757430,0.18168740,0.05565710,1.05067137
-2.65632816,10.80416012,0.58259984,6.90161170,1.41593851,2.79624628,0.00753926,0.17565337,0.05445942,1.03140915
-2.65032516,10.79329185,0.56708602,7.01368431,1.39083563,2.68958202,0.00750350,0.16990787,0.05313876,1.01110093
-2.64432216,10.77198916,0.55201880,7.11380048,1.36424698,2.58553193,0.00746927,0.16453015,0.05171150,0.99001406
-2.63831916,10.74207248,0.53750711,7.20244783,1.33647366,2.48521007,0.00743890,0.15959505,0.05019636,0.96843906
-2.63231616,10.70552794,0.52363983,7.28035579,1.30783961,2.38963271,0.00741474,0.15517143,0.04861395,0.94668318
-2.62631316,10.66446391,0.51048622,7.34846764,1.27868736,2.29970996,0.00739915,0.15132072,0.04698615,0.92506369
-2.62031016,10.62106377,0.49809674,7.40790569,1.24937350,2.21624063,0.00739446,0.14809580,0.04533561,0.90390129
-2.61430715,10.57753531,0.48650425,7.45993062,1.22026387,2.13990964,0.00740295,0.14553991,0.04368509,0.88351352
-2.60830415,10.53605772,0.47572528,7.50589639,1.19172837,2.07128719,0.00742679,0.14368593,0.04205698,0.86420825
-2.60230115,10.49872711,0.46576140,7.54720235,1.16413519,2.01082912,0.00746802,0.14255565,0.04047269,0.84627730
-2.59629815,10.46750218,0.45660045,7.58524439,1.13784460,1.95887781,0.00752850,0.14215941,0.03895221,0.82999022
-2.59029515,10.44415189,0.44821779,7.62136734,1.11320227,1.91566323,0.00760983,0.14249570,0.03751368,0.81558843
-2.58429215,10.43020718,0.44057730,7.65682065,1.09053236,1.88130384,0.00771335,0.14355114,0.03617302,0.80327973
-2.57828914,10.42691888,0.43363245,7.69271951,1.07013043,1.85580738,0.00784001,0.14530047,0.03494365,0.79323338
-2.57228614,10.43522406,0.42732728,7.73001327,1.05225663,1.83907152,0.00799040,0.14770692,0.03383634,0.78557591
-2.56628314,10.45572269,0.42159750,7.76946262,1.03712926,1.83088465,0.00816466,0.15072265,0.03285908,0.78038781
-2.56028014,10.48866623,0.41637170,7.81162688,1.02491917,1.83092735,0.00836244,0.15428954,0.03201705,0.77770128
-2.55427714,10.53395911,0.41157276,7.85686172,1.01574529,1.83877475,0.00858288,0.15834015,0.03131273,0.77749911
-2.54827414,10.59117374,0.40711951,7.90532759,1.00967148,1.85390040,0.00882461,0.16279901,0.03074600,0.77971496
-2.54227114,10.65957849,0.40292866,7.95700798,1.00670503,1.87568202,0.00908573,0.16758405,0.03031438,0.78423483
-2.53626813,10.73817782,0.39891685,8.01173657,1.00679685,1.90340947,0.00936383,0.17260837,0.03001326,0.79090005
-2.53026513,10.82576267,0.39500301,8.06923135,1.00984345,1.93629516,0.00965605,0.17778205,0.02983623,0.79951145
-2.52426213,10.92096872,0.39111062,8.12913364,1.01569071,1.97348694,0.00995908,0.18301420,0.02977540,0.80983474
-2.51825913,11.02233966,0.38717008,8.19104944,1.02413920,2.01408338,0.01026928,0.18821500,0.02982173,0.82160689
-2.51225613,11.12839205,0.38312078,8.25459056,1.03495082,2.05715107,0.01058272,0.19329777,0.02996539,0.83454321
-2.50625313,11.23767831,0.37891294,8.31941269,1.04785653,2.10174353,0.01089526,0.19818094,0.03019609,0.84834496
-2.50025013,11.34884450,0.37450903,8.38524807,1.06256467,2.14692111,0.01120270,0.20278982,0.03050336,0.86270707
-2.49424712,11.46067962,0.36988460,8.45193051,1.07876956,2.19177099,0.01150082,0.20705815,0.03087685,0.87732569
-2.48824412,11.57215370,0.36502857,8.51941099,1.09615983,2.23542676,0.01178550,0.21092933,0.03130653,0.89190529
-2.48224112,11.68244254,0.35994293,8.58776270,1.11442625,2.27708648,0.01205283,0.21435730,0.03178287,0.90616495
-2.47623812,11.79093794,0.35464171,8.65717505,1.13326849,2.31602859,0.01229917,0.21730697,0.03229697,0.91984372
-2.47023512,11.89724267,0.34914947,8.72793679,1.15240070,2.35162486,0.01252124,0.21975426,0.03284062,0.93270467
-2.46423212,12.00115081,0.34349926,8.80040901,1.17155556,2.38335002,0.01271620,0.22168574,0.03340634,0.94453780
-2.45822911,12.10261479,0.33773021,8.87498975,1.19048682,2.41078734,0.01288164,0.22309787,0.03398734,0.95516148
-2.45222611,12.20170110,0.33188489,8.95207200,1.20897022,2.43363036,0.01301568,0.22399591,0.03457747,0.96442270
-2.44622311,12.29853770,0.32600657,9.03199783,1.22680295,2.45168045,0.01311694,0.22439257,0.03517113,0.97219618
-2.44022011,12.39325654,0.32013654,9.11501141,1.24380190,2.46484077,0.01318456,0.22430649,0.03576318,0.97838244
-2.43421711,12.48593482,0.31431171,9.20121380,1.25980090,2.47310681,0.01321815,0.22376065,0.03634878,0.98290521
-2.42821411,12.57653900,0.30856248,9.29052259,1.27464730,2.47655435,0.01321779,0.22278074,0.03692333,0.98570840
-2.42221111,12.66487541,0.30291112,9.38263909,1.28819841,2.47532556,0.01318399,0.22139369,0.03748230,0.98675290
-2.41620810,12.75055071,0.29737067,9.47702544,1.30031802,2.46961406,0.01311761,0.21962636,0.03802119,0.98601350
-2.41020510,12.83294550,0.29194438,9.57289362,1.31087346,2.45964993,0.01301984,0.21750448,0.03853544,0.98347622
-2.40420210,12.91120296,0.28662582,9.66920763,1.31973357,2.44568546,0.01289213,0.21505192,0.03902041,0.97913629
-2.39819910,12.98423417,0.28139941,9.76469950,1.32676770,2.42798249,0.01273613,0.21229026,0.03947133,0.97299676
-2.39219610,13.05074041,0.27624161,9.85789893,1.33184609,2.40680202,0.01255368,0.20923875,0.03988336,0.96506812
-2.38619310,13.10925193,0.27112238,9.94717578,1.33484149,2.38239641,0.01234673,0.20591457,0.04025164,0.95536862
-2.38019010,13.15818168,0.26600708,10.03079395,1.33563219,2.35500469,0.01211732,0.20233334,0.04057136,0.94392549
-2.37418709,13.19589178,0.26085847,10.10697426,1.33410609,2.32485088,0.01186758,0.19850997,0.04083786,0.93077677
-2.36818409,13.22076926,0.25563889,10.17396395,1.33016584,2.29214509,0.01159969,0.19445954,0.04104677,0.91597366
-2.36218109,13.23130778,0.25031237,10.23010947,1.32373443,2.25708732,0.01131589,0.19019836,0.04119410,0.89958301
-2.35617809,13.22619098,0.24484666,10.27392949,1.31476113,2.21987309,0.01101848,0.18574502,0.04127646,0.88168996
-2.35017509,13.20437326,0.23921503,10.30418476,1.30322718,2.18070052,0.01070983,0.18112128,0.04129110,0.86240024
-2.34417209,13.16515397,0.23339776,10.31994147,1.28915099,2.13977797,0.01039240,0.17635296,0.04123612,0.84184194
-2.33816908,13.10824102,0.22738337,10.32062539,1.27259232,2.09733153,0.01006873,0.17147045,0.04111058,0.82016668
-2.33216608,13.03380055,0.22116945,10.30606403,1.25365521,2.05361164,0.00974146,0.16650912,0.04091456,0.79754984
-2.32616308,12.94249014,0.21476309,10.27651491,1.23248937,2.00889819,0.00941335,0.16150929,0.04064933,0.77418985
-2.32016008,12.83547341,0.20818101,10.23267858,1.20928983,1.96350353,0.00908727,0.15651607,0.04031739,0.75030650
-2.31415708,12.71441525,0.20144930,10.17569551,1.18429485,1.91777306,0.00876618,0.15157876,0.03992253,0.72613821
-2.30815408,12.58145745,0.19460288,10.10712709,1.15778201,1.87208322,0.00845314,0.14675012,0.03946985,0.70193849
-2.30215108,12.43917565,0.18768464,10.02892110,1.13006269,1.82683681,0.00815125,0.14208532,0.03896582,0.67797160
-2.29614807,12.29051923,0.18074446,9.94336328,1.10147513,1.78245587,0.00786367,0.13764081,0.03841824,0.65450768
-2.29014507,12.13873668,0.17383795,9.85301664,1.07237632,1.73937247,0.00759354,0.13347300,0.03783622,0.63181752
-2.28414207,11.98728942,0.16702518,9.76065108,1.04313319,1.69801781,0.00734396,0.12963701,0.03723013,0.61016725
-2.27813907,11.83975761,0.16036922,9.66916595,1.01411331,1.65881039,0.00711794,0.12618531,0.03661155,0.58981314
-2.27213607,11.69974175,0.15393476,9.58150851,0.98567573,1.62214373,0.00691836,0.12316656,0.03599312,0.57099675
-2.26613307,11.57076383,0.14778668,9.50059138,0.95816215,1.58837443,0.00674789,0.12062451,0.03538847,0.55394066
-2.26013007,11.45617200,0.14198863,9.42921200,0.93188897,1.55781124,0.00660902,0.11859711,0.03481206,0.53884484
-2.25412706,11.35905188,0.13660172,9.36997686,0.90714043,1.53070565,0.00650395,0.11711581,0.03427899,0.52588387
-2.24812406,11.28214795,0.13168326,9.32523299,0.88416315,1.50724463,0.00643460,0.11620506,0.03380482,0.51520495
-2.24212106,11.22779711,0.12728559,9.29700903,0.86316229,1.48754573,0.00640258,0.11588204,0.03340537,0.50692682
-2.23611806,11.19787663,0.12345501,9.28696732,0.84429933,1.47165494,0.00640916,0.11615660,0.03309647,0.50113948
-2.23011506,11.19376740,0.12023086,9.29636835,0.82769164,1.45954721,0.00645524,0.11703138,0.03289371,0.49790459
-2.22411206,11.21633311,0.11764467,9.32604815,0.81341356,1.45112967,0.00654139,0.11850208,0.03281219,0.49725650
-2.21810905,11.26591525,0.11571948,9.37640881,0.80149911,1.44624726,0.00666781,0.12055779,0.03286628,0.49920368
-2.21210605,11.34234315,0.11446931,9.44742180,0.79194589,1.44469037,0.00683433,0.12318154,0.03306931,0.50373054
-2.20610305,11.44495796,0.11389875,9.53864346,0.78471999,1.44620424,0.00704044,0.12635073,0.03343341,0.51079930
-2.20010005,11.57264893,0.11400275,9.64924151,0.77976169,1.45049930,0.00728527,0.13003767,0.03396925,0.52035190
-2.19409705,11.72390036,0.11476657,9.77803143,0.77699154,1.45726223,0.00756758,0.13421011,0.03468585,0.53231185
-2.18809405,11.89684704,0.11616595,9.92352109,0.77631650,1.46616707,0.00788584,0.13883168,0.03559050,0.54658592
-2.18209105,12.08933650,0.11816739,10.08396224,0.77763604,1.47688593,0.00823817,0.14386241,0.03668861,0.56306554
-2.17608804,12.29899574,0.12072876,10.25740701,0.78084761,1.48909882,0.00862237,0.14925913,0.03798373,0.58162814
-2.17008504,12.52330090,0.12379996,10.44176793,0.78585162,1.50250248,0.00903596,0.15497590,0.03947756,0.60213821
-2.16408204,12.75964776,0.12732386,10.63487973,0.79255552,1.51681774,0.00947618,0.16096447,0.04117006,0.62444832
-2.15807904,13.00542164,0.13123736,10.83456131,0.80087695,1.53179542,0.00994004,0.16717472,0.04305957,0.64840013
-2.15207604,13.25806480,0.13547264,11.03867629,0.81074592,1.54722064,0.01042434,0.17355523,0.04514301,0.67382547
-2.14607304,13.51513997,0.13995841,11.24519044,0.82210593,1.56291569,0.01092569,0.18005382,0.04741615,0.70054756
-2.14007004,13.77438836,0.14462137,11.45222457,0.83491416,1.57874130,0.01144061,0.18661824,0.04987378,0.72838254
-2.13406703,14.03378084,0.14938762,11.65810126,0.84914073,1.59459674,0.01196556,0.19319689,0.05251005,0.75714124
-2.12806403,14.29156057,0.15418399,11.86138404,0.86476714,1.61041858,0.01249699,0.19973959,0.05531860,0.78663128
-2.12206103,14.54627606,0.15893948,12.06090765,0.88178401,1.62617845,0.01303142,0.20619842,0.05829283,0.81665951
-2.11605803,14.79680335,0.16358639,12.25579832,0.90018828,1.64187993,0.01356551,0.21252850,0.06142596,0.84703464
-2.11005503,15.04235635,0.16806147,12.44548327,0.91998005,1.65755457,0.01409612,0.21868880,0.06471110,0.87757015
-2.10405203,15.28248486,0.17230682,12.62968872,0.94115912,1.67325730,0.01462036,0.22464277,0.06814118,0.90808725
-2.09804902,15.51706010,0.17627062,12.80842663,0.96372152,1.68906125,0.01513563,0.23035890,0.07170882,0.93841781
-2.09204602,15.74624810,0.17990770,12.98197036,0.98765608,1.70505218,0.01563970,0.23581103,0.07540605,0.96840720
-2.08604302,15.97047188,0.18317986,13.15082018,1.01294131,1.72132254,0.01613072,0.24097858,0.07922399,0.99791689
-2.08004002,16.19036390,0.18605613,13.31566021,1.03954265,1.73796545,0.01660722,0.24584640,0.08315243,1.02682669
-2.07403702,16.40671097,0.18851276,13.47730848,1.06741028,1.75506862,0.01706813,0.25040447,0.08717943,1.05503660
-2.06803402,16.62039383,0.19053321,13.63666245,1.09647761,1.77270857,0.01751275,0.25464742,0.09129077,1.08246819
-2.06203102,16.83232445,0.19210800,13.79464246,1.12666049,1.79094517,0.01794076,0.25857380,0.09546964,1.10906546
-2.05602801,17.04338382,0.19323453,13.95213572,1.15785722,1.80981692,0.01835214,0.26218525,0.09969618,1.13479518
-2.05002501,17.25436310,0.19391688,14.10994329,1.18994938,1.82933710,0.01874717,0.26548557,0.10394733,1.15964669
-2.04402201,17.46591072,0.19416560,14.26873230,1.22280343,1.84949088,0.01912635,0.26847981,0.10819670,1.18363122
-2.03801901,17.67848751,0.19399754,14.42899523,1.25627294,1.87023376,0.01949037,0.27117338,0.11241469,1.20678067
-2.03201601,17.89233123,0.19343560,14.59101752,1.29020145,1.89149126,0.01984005,0.27357123,0.11656879,1.22914586
-2.02601301,18.10743141,0.19250857,14.75485410,1.32442554,1.91315985,0.02017628,0.27567728,0.12062405,1.25079441
-2.02001001,18.32351425,0.19125084,14.92031491,1.35877822,1.93510920,0.02050002,0.27749391,0.12454384,1.27180796
-2.01400700,18.54003691,0.18970211,15.08695869,1.39309205,1.95718543,0.02081220,0.27902177,0.12829074,1.29227908
-2.00800400,18.75618970,0.18790694,15.25409397,1.42720206,1.97921524,0.02111372,0.28025973,0.13182754,1.31230755
-2.00200100,18.97090443,0.18591421,15.42078567,1.46094809,2.00101051,0.02140543,0.28120503,0.13511839,1.33199624
-1.99599800,19.18286673,0.18377636,15.58586567,1.49417639,2.02237323,0.02168807,0.28185363,0.13812999,1.35144658
-1.98999500,19.39053027,0.18154845,15.74794558,1.52674045,2.04310021,0.02196228,0.28220063,0.14083272,1.37075355
-1.98399200,19.59213120,0.17928707,15.90543039,1.55850089,2.06298741,0.02222856,0.28224076,0.14320172,1.39000051
-1.97798899,19.78570146,0.17704901,16.05653179,1.58932457,2.08183363,0.02248728,0.28196893,0.14521775,1.40925382
-1.97198599,19.96908039,0.17488976,16.19928075,1.61908295,2.09944338,0.02273864,0.28138072,0.14686795,1.42855751
-1.96598299,20.13992481,0.17286192,16.33153949,1.64765001,2.11562881,0.02298269,0.28047277,0.14814622,1.44792823
-1.95997999,20.29571855,0.17101357,16.45101352,1.67489994,2.13021090,0.02321929,0.27924312,0.14905343,1.46735075
-1.95397699,20.43378329,0.16938657,16.55526518,1.70070498,2.14301986,0.02344814,0.27769144,0.14959728,1.48677429
-1.94797399,20.55129279,0.16801504,16.64173036,1.72493381,2.15389525,0.02366878,0.27581908,0.14979185,1.50610998
-1.94197099,20.64529336,0.16692402,16.70774051,1.74745075,2.16268588,0.02388059,0.27362909,0.14965699,1.52522970
-1.93596798,20.71273311,0.16612829,16.75055181,1.76811632,2.16925007,0.02408283,0.27112616,0.14921739,1.54396662
-1.92996498,20.75050248,0.16563168,16.76738349,1.78678914,2.17345648,0.02427469,0.26831651,0.14850152,1.56211766
-1.92396198,20.75548780,0.16542670,16.75546642,1.80332963,2.17518590,0.02445531,0.26520779,0.14754054,1.57944791
-1.91795898,20.72463877,0.16549464,16.71210247,1.81760534,2.17433423,0.02462388,0.26180906,0.14636709,1.59569701
-1.91195598,20.65504971,0.16580615,16.63473450,1.82949792,2.17081668,0.02477967,0.25813080,0.14501422,1.61058764
-1.90595298,20.54405298,0.16632233,16.52102534,1.83891142,2.16457334,0.02492217,0.25418508,0.14351435,1.62383559
-1.89994997,20.38932193,0.16699623,16.36894357,1.84578167,2.15557567,0.02505116,0.24998583,0.14189847,1.63516136
-1.89394697,20.18897912,0.16777476,16.17685261,1.85008591,2.14383382,0.02516675,0.24554921,0.14019553,1.64430264
-1.88794397,19.94170491,0.16860097,15.94359915,1.85185242,2.12940416,0.02526956,0.24089413,0.13843200,1.65102733
-1.88194097,19.64684045,0.16941647,15.66859600,1.85116919,2.11239646,0.02536069,0.23604273,0.13663181,1.65514628
-1.87593797,19.30447888,0.17016403,15.35189464,1.84819097,2.09298009,0.02544185,0.23102101,0.13481633,1.65652526
-1.86993497,18.91553847,0.17079019,14.99424251,1.84314408,2.07138855,0.02551533,0.22585924,0.13300472,1.65509539
-1.86393197,18.48181201,0.17124762,14.59712060,1.83632833,2.04792177,0.02558399,0.22059242,0.13121427,1.65086137
-1.85792896,18.00598764,0.17149739,14.16275787,1.82811552,2.02294554,0.02565121,0.21526045,0.12946099,1.64390702
-1.85192596,17.49163771,0.17151073,13.69411981,1.81894437,1.99688783,0.02572081,0.20990813,0.12776009,1.63439761
-1.84592296,16.94317365,0.17127039,13.19486995,1.80931156,1.97023174,0.02579687,0.20458485,0.12612650,1.62257864
-1.83991996,16.36576705,0.17077152,12.66930461,1.79975923,1.94350514,0.02588358,0.19934397,0.12457536,1.60877098
-1.83391696,15.76523874,0.17002188,12.12226250,1.79085919,1.91726730,0.02598501,0.19424193,0.12312226,1.59336237
-1.82791396,15.14791955,0.16904156,11.55901226,1.78319439,1.89209289,0.02610487,0.18933703,0.12178344,1.57679556
-1.82191096,14.52048844,0.16786206,10.98512250,1.77733858,1.86855429,0.02624626,0.18468797,0.12057575,1.55955355
-1.81590795,13.88979453,0.16652492,10.40631951,1.77383491,1.84720272,0.02641139,0.18035219,0.11951645,1.54214245
-1.80990495,13.26267104,0.16507987,9.82833898,1.77317466,1.82854943,0.02660138,0.17638411,0.11862283,1.52507291
-1.80390195,12.64574931,0.16358264,9.25677790,1.77577703,1.81304779,0.02681606,0.17283330,0.11791176,1.50884086
-1.79789895,12.04528121,0.16209255,8.69695323,1.78197118,1.80107722,0.02705378,0.16974279,0.11739910,1.49390855
-1.79189595,11.46697781,0.16066996,8.15377315,1.79198129,1.79292994,0.02731134,0.16714757,0.11709905,1.48068683
-1.78589295,10.91587101,0.15937380,7.63162614,1.80591556,1.78880098,0.02758398,0.16507328,0.11702355,1.46951963
-1.77988994,10.39620373,0.15825911,7.13429192,1.82375963,1.78878222,0.02786543,0.16353534,0.11718171,1.46067124
-1.77388694,9.91135244,0.15737496,6.66487724,1.84537478,1.79286038,0.02814809,0.16253850,0.11757936,1.45431729
-1.76788394,9.46378401,0.15676259,6.22577790,1.87050101,1.80091917,0.02842322,0.16207683,0.11821867,1.45053955
-1.76188094,9.05504711,0.15645397,5.81866725,1.89876468,1.81274521,0.02868127,0.16213419,0.11909801,1.44932505
-1.75587794,8.68579646,0.15647081,5.44450975,1.92969035,1.82803711,0.02891223,0.16268521,0.12021187,1.45056929
-1.74987494,8.35584668,0.15682401,5.10359746,1.96271621,1.84641731,0.02910606,0.16369657,0.12155099,1.45408336
-1.74387194,8.06425120,0.15751351,4.79560586,1.99721211,1.86744556,0.02925310,0.16512879,0.12310262,1.45960456
-1.73786893,7.80940069,0.15852865,4.51966509,2.03249942,1.89063342,0.02934449,0.16693809,0.12485084,1.46680972
-1.73186593,7.58913495,0.15984882,4.27444211,2.06787170,1.91545883,0.02937259,0.16907851,0.12677705,1.47533066
-1.72586293,7.40086192,0.16144445,4.05822918,2.10261521,1.94138003,0.02933132,0.17150400,0.12886037,1.48477069
-1.71985993,7.24167804,0.16327827,3.86903419,2.13602846,1.96784827,0.02921647,0.17417041,0.13107814,1.49472149
-1.71385693,7.10848427,0.16530668,3.70466893,2.16744009,1.99431875,0.02902585,0.17703723,0.13340637,1.50477937
-1.70785393,6.99809343,0.16748138,3.56283158,2.19622443,2.02025974,0.02875946,0.18006904,0.13582011,1.51456018
-1.70185093,6.90732521,0.16975088,3.44118107,2.22181450,2.04515967,0.02841945,0.18323653,0.13829375,1.52371226
-1.69584792,6.83308657,0.17206216,3.33740089,2.24371220,2.06853256,0.02801004,0.18651707,0.14080128,1.53192690
-1.68984492,6.77243623,0.17436227,3.24925171,2.26149571,2.08992191,0.02753729,0.18989477,0.14331645,1.53894602
-1.68384192,6.72263324,0.17659980,3.17461201,2.27482424,2.10890367,0.02700886,0.19336012,0.14581288,1.54456699
-1.67783892,6.68117035,0.17872636,3.11150737,2.28344049,2.12508871,0.02643365,0.19690905,0.14826407,1.54864460
-1.67183592,6.64579376,0.18069792,3.05812902,2.28717108,2.13812520,0.02582138,0.20054176,0.15064352,1.55109043
-1.66583292,6.61451144,0.18247606,3.01284319,2.28592540,2.14770157,0.02518222,0.20426116,0.15292472,1.55186999
-1.65982991,6.58559236,0.18402916,2.97419264,2.27969327,2.15355006,0.02452631,0.20807111,0.15508124,1.55099805
-1.65382691,6.55755912,0.18533338,2.94089216,2.26854173,2.15545136,0.02386338,0.21197466,0.15708690,1.54853278
-1.64782391,6.52917631,0.18637367,2.91181972,2.25261134,2.15324011,0.02320241,0.21597229,0.15891598,1.54456907
-1.64182091,6.49943682,0.18714452,2.88600483,2.23211203,2.14681126,0.02255130,0.22006032,0.16054348,1.53923171
-1.63581791,6.46754760,0.18765066,2.86261555,2.20731886,2.13612687,0.02191666,0.22422961,0.16194560,1.53266872
-1.62981491,6.43291620,0.18790758,2.84094518,2.17856749,2.12122306,0.02130365,0.22846464,0.16310013,1.52504539
-1.62381191,6.39513881,0.18794186,2.82039960,2.14624954,2.10221634,0.02071589,0.23274300,0.16398708,1.51653914
-1.61780890,6.35399006,0.18779130,2.80048580,2.11080758,2.07930900,0.02015553,0.23703537,0.16458924,1.50733536
-1.61180590,6.30941442,0.18750482,2.78080182,2.07272979,2.05279279,0.01962330,0.24130599,0.16489281,1.49762447
-1.60580290,6.26151881,0.18714206,2.76102835,2.03254417,2.02305041,0.01911868,0.24551359,0.16488803,1.48759981
-1.59979990,6.21056557,0.18677278,2.74092173,1.99081203,1.99055448,0.01864011,0.24961276,0.16456978,1.47745654
-1.59379690,6.15696521,0.18647582,2.72030811,1.94812101,1.95586350,0.01818524,0.25355564,0.16393804,1.46739102
-1.58779390,6.10126776,0.18633789,2.69907859,1.90507726,1.91961474,0.01775121,0.25729389,0.16299830,1.45760066
-1.58179090,6.04415224,0.18645190,2.67718469,1.86229721,1.88251417,0.01733491,0.26078084,0.16176181,1.44828369
-1.57578789,5.98641326,0.18691509,2.65463398,1.82039864,1.84532335,0.01693325,0.26397359,0.16024563,1.43963886
-1.56978489,5.92894457,0.18782677,2.63148537,1.77999153,1.80884388,0.01654342,0.26683515,0.15847252,1.43186449
-1.56378189,5.87271907,0.18928590,2.60784383,1.74166872,1.77389967,0.01616310,0.26933628,0.15647063,1.42515696
-1.55777889,5.81876549,0.19138837,2.58385431,1.70599660,1.74131767,0.01579059,0.27145712,0.15427293,1.41970836
-1.55177589,5.76814186,0.19422418,2.55969465,1.67350628,1.71190775,0.01542497,0.27318843,0.15191655,1.41570340
-1.54577289,5.72190658,0.19787453,2.53556761,1.64468526,1.68644238,0.01506616,0.27453237,0.14944178,1.41331545
-1.53976988,5.68108763,0.20240892,2.51169200,1.61997007,1.66563672,0.01471489,0.27550291,0.14689109,1.41270219
-1.53376688,5.64665118,0.20788236,2.48829307,1.59974011,1.65013011,0.01437274,0.27612567,0.14430786,1.41400077
-1.52776388,5.61947069,0.21433277,2.46559261,1.58431281,1.64046921,0.01404199,0.27643738,0.14173521,1.41732315
-1.52176088,5.60029780,0.22177870,2.44379895,1.57394053,1.63709380,0.01372558,0.27648492,0.13921464,1.42275164
-1.51575788,5.58973646,0.23021754,2.42309735,1.56880906,1.64032538,0.01342691,0.27632401,0.13678487,1.43033538
-1.50975488,5.58822143,0.23962410,2.40364129,1.56903809,1.65035922,0.01314970,0.27601762,0.13448061,1.44008787
-1.50375188,5.59600247,0.24995001,2.38554502,1.57468348,1.66725998,0.01289782,0.27563419,0.13233162,1.45198600
-1.49774887,5.61313512,0.26112361,2.36887791,1.58574131,1.69096112,0.01267514,0.27524574,0.13036188,1.46597083
