energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.70585293,0.88943887,0.00729858,0.12786062,0.43770535,0.25097935,0.41142179,0.00000000
-5.69984992,0.86461291,0.00793286,0.11768027,0.42956744,0.23448839,0.41260239,0.00000000
-5.69384692,0.84874327,0.00858897,0.10946164,0.42553600,0.22064646,0.41740665,0.00000000
-5.68784392,0.84155332,0.00925842,0.10304977,0.42537477,0.20944465,0.42575785,0.00000000
-5.68184092,0.84266618,0.00993167,0.09827810,0.42880667,0.20084600,0.43752913,0.00000000
-5.67583792,0.85161506,0.01059836,0.09497337,0.43552069,0.19478781,0.45254580,0.00000000
-5.66983492,0.86785460,0.01124755,0.09296004,0.44517936,0.19118406,0.47058869,0.00000000
-5.66383192,0.89077288,0.01186799,0.09206429,0.45742651,0.18992788,0.49139835,0.00000000
-5.65782891,0.91970398,0.01244847,0.09211742,0.47189515,0.19089404,0.51468009,0.00000000
-5.65182591,0.95394072,0.01297813,0.09295873,0.48821512,0.19394145,0.54010960,0.00000000
-5.64582291,0.99274725,0.01344679,0.09443785,0.50602048,0.19891550,0.56733894,0.00000000
-5.63981991,1.03537118,0.01384530,0.09641655,0.52495606,0.20565048,0.59600277,0.00000000
-5.63381691,1.08105484,0.01416580,0.09876995,0.54468316,0.21397165,0.62572443,0.00000000
-5.62781391,1.12904553,0.01440200,0.10138732,0.56488404,0.22369736,0.65612187,0.00000000
-5.62181091,1.17860430,0.01454937,0.10417229,0.58526513,0.23464086,0.68681300,0.00000000
-5.61580790,1.22901322,0.01460528,0.10704270,0.60555871,0.24661189,0.71742050,0.00000000
-5.60980490,1.27958104,0.01456904,0.10992997,0.62552333,0.25941819,0.74757594,0.00000000
-5.60380190,1.32964723,0.01444197,0.11277817,0.64494269,0.27286668,0.77692317,0.00000000
-5.59779890,1.37858450,0.01422724,0.11554278,0.66362348,0.28676451,0.80512092,0.00000000
-5.59179590,1.42580006,0.01392978,0.11818916,0.68139218,0.30092003,0.83184495,0.00000000
-5.58579290,1.47073595,0.01355607,0.12069096,0.69809129,0.31514355,0.85678955,0.00000000
-5.57978989,1.51286873,0.01311387,0.12302834,0.71357524,0.32924814,0.87966879,0.00000000
-5.57378689,1.55170901,0.01261198,0.12518632,0.72770645,0.34305044,0.90021765,0.00000000
-5.56778389,1.58680116,0.01205990,0.12715307,0.74035185,0.35637154,0.91819315,0.00000000
-5.56178089,1.61772371,0.01146754,0.12891855,0.75138017,0.36903804,0.93337574,0.00000000
-5.55577789,1.64409062,0.01084492,0.13047319,0.76066042,0.38088330,0.94557100,0.00000000
-5.54977489,1.66555373,0.01020185,0.13180701,0.76806153,0.39174899,0.95461184,0.00000000
-5.54377189,1.68180660,0.00954773,0.13290906,0.77345356,0.40148688,0.96036107,0.00000000
-5.53776888,1.69258952,0.00889131,0.13376714,0.77671011,0.40996093,0.96271455,0.00000000
-5.53176588,1.69769582,0.00824051,0.13436801,0.77771223,0.41704965,0.96160451,0.00000000
-5.52576288,1.69697904,0.00760234,0.13469788,0.77635324,0.42264870,0.95700317,0.00000000
-5.51975988,1.69036068,0.00698277,0.13474324,0.77254446,0.42667359,0.94892625,0.00000000
-5.51375688,1.67783800,0.00638675,0.13449198,0.76622134,0.42906244,0.93743623,0.00000000
-5.50775388,1.65949150,0.00581820,0.13393469,0.75734960,0.42977867,0.92264506,0.00000000
-5.50175088,1.63549126,0.00528004,0.13306604,0.74593109,0.42881342,0.90471611,0.00000000
-5.49574787,1.60610192,0.00477430,0.13188627,0.73200877,0.42618769,0.88386499,0.00000000
-5.48974487,1.57168551,0.00430221,0.13040253,0.71567058,0.42195385,0.86035922,0.00000000
-5.48374187,1.53270187,0.00386425,0.12863007,0.69705191,0.41619659,0.83451645,0.00000000
-5.47773887,1.48970621,0.00346036,0.12659322,0.67633634,0.40903302,0.80670120,0.00000000
-5.47173587,1.44334376,0.00308996,0.12432600,0.65375462,0.40061193,0.77732006,0.00000000
-5.46573287,1.39434116,0.00275212,0.12187237,0.62958174,0.39111206,0.74681542,0.00000000
-5.45972986,1.34349487,0.00244562,0.11928602,0.60413227,0.38073940,0.71565783,0.00000000
-5.45372686,1.29165673,0.00216906,0.11662972,0.57775400,0.36972350,0.68433706,0.00000000
-5.44772386,1.23971680,0.00192091,0.11397418,0.55082021,0.35831286,0.65335230,0.00000000
-5.44172086,1.18858417,0.00169960,0.11139654,0.52372071,0.34676943,0.62320145,0.00000000
-5.43571786,1.13916607,0.00150354,0.10897831,0.49685212,0.33536243,0.59437003,0.00000000
-5.42971486,1.09234590,0.00133113,0.10680309,0.47060771,0.32436160,0.56731990,0.00000000
-5.42371186,1.04896083,0.00118084,0.10495391,0.44536709,0.31403012,0.54247811,0.00000000
-5.41770885,1.00977972,0.00105116,0.10351043,0.42148620,0.30461738,0.52022625,0.00000000
-5.41170585,0.97548193,0.00094065,0.10254598,0.39928798,0.29635188,0.50089045,0.00000000
-5.40570285,0.94663785,0.00084791,0.10212470,0.37905381,0.28943451,0.48473260,0.00000000
-5.39969985,0.92369168,0.00077156,0.10229866,0.36101635,0.28403247,0.47194277,0.00000000
-5.39369685,0.90694727,0.00071029,0.10310539,0.34535365,0.28027399,0.46263325,0.00000000
-5.38769385,0.89655743,0.00066278,0.10456559,0.33218498,0.27824427,0.45683450,0.00000000
-5.38169085,0.89251727,0.00062774,0.10668141,0.32156828,0.27798260,0.45449299,0.00000000
-5.37568784,0.89466207,0.00060391,0.10943524,0.31349956,0.27948106,0.45547131,0.00000000
-5.36968484,0.90266972,0.00058998,0.11278906,0.30791398,0.28268464,0.45955050,0.00000000
-5.36368184,0.91606811,0.00058470,0.11668462,0.30468883,0.28749312,0.46643474,0.00000000
-5.35767884,0.93424726,0.00058679,0.12104415,0.30364815,0.29376449,0.47575831,0.00000000
-5.35167584,0.95647606,0.00059498,0.12577195,0.30456899,0.30131992,0.48709473,0.00000000
-5.34567284,0.98192324,0.00060803,0.13075661,0.30718891,0.30995005,0.49996801,0.00000000
-5.33966983,1.00968190,0.00062470,0.13587385,0.31121478,0.31942257,0.51386546,0.00000000
-5.33366683,1.03879696,0.00064380,0.14098995,0.31633230,0.32949057,0.52825207,0.00000000
-5.32766383,1.06829441,0.00066419,0.14596569,0.32221614,0.33990151,0.54258565,0.00000000
-5.32166083,1.09721161,0.00068480,0.15066047,0.32854020,0.35040629,0.55633256,0.00000000
-5.31565783,1.12462708,0.00070462,0.15493670,0.33498778,0.36076822,0.56898316,0.00000000
-5.30965483,1.14968905,0.00072275,0.15866410,0.34126111,0.37077125,0.58006669,0.00000000
-5.30365183,1.17164120,0.00073842,0.16172389,0.34709009,0.38022730,0.58916483,0.00000000
-5.29764882,1.18984479,0.00075097,0.16401251,0.35223973,0.38898221,0.59592340,0.00000000
-5.29164582,1.20379619,0.00075988,0.16544494,0.35651621,0.39692012,0.60006182,0.00000000
-5.28564282,1.21313902,0.00076479,0.16595726,0.35977112,0.40396602,0.60137989,0.00000000
-5.27963982,1.21767047,0.00076551,0.16550852,0.36190402,0.41008651,0.59976163,0.00000000
-5.27363682,1.21734176,0.00076200,0.16408171,0.36286302,0.41528859,0.59517601,0.00000000
-5.26763382,1.21225264,0.00075437,0.16168393,0.36264361,0.41961682,0.58767469,0.00000000
-5.26163082,1.20264059,0.00074293,0.15834565,0.36128578,0.42314893,0.57738688,0.00000000
-5.25562781,1.18886534,0.00072812,0.15411913,0.35886966,0.42599031,0.56451154,0.00000000
-5.24962481,1.17138970,0.00071051,0.14907621,0.35551005,0.42826768,0.54930757,0.00000000
-5.24362181,1.15075784,0.00069083,0.14330537,0.35135011,0.43012257,0.53208231,0.00000000
-5.23761881,1.12757238,0.00066990,0.13690841,0.34655452,0.43170484,0.51317902,0.00000000
-5.23161581,1.10247139,0.00064864,0.12999682,0.34130277,0.43316694,0.49296404,0.00000000
-5.22561281,1.07610684,0.00062805,0.12268796,0.33578260,0.43465916,0.47181414,0.00000000
-5.21960980,1.04912525,0.00060917,0.11510138,0.33018421,0.43632625,0.45010470,0.00000000
-5.21360680,1.02215181,0.00059308,0.10735519,0.32469533,0.43830572,0.42819918,0.00000000
-5.20760380,0.99577836,0.00058086,0.09956290,0.31949743,0.44072775,0.40644035,0.00000000
-5.20160080,0.97055561,0.00057357,0.09183061,0.31476314,0.44371688,0.38514347,0.00000000
-5.19559780,0.94698978,0.00057221,0.08425476,0.31065488,0.44739517,0.36459156,0.00000000
-5.18959480,0.92554319,0.00057774,0.07692043,0.30732461,0.45188654,0.34503281,0.00000000
-5.18359180,0.90663821,0.00059101,0.06990024,0.30491447,0.45732194,0.32667998,0.00000000
-5.17758879,0.89066394,0.00061277,0.06325383,0.30355821,0.46384476,0.30971148,0.00000000
-5.17158579,0.87798430,0.00064363,0.05702784,0.30338286,0.47161592,0.29427391,0.00000000
-5.16558279,0.86894670,0.00068405,0.05125641,0.30451056,0.48081807,0.28048553,0.00000000
-5.15957979,0.86388991,0.00073432,0.04596202,0.30706001,0.49165832,0.26844033,0.00000000
-5.15357679,0.86315013,0.00079454,0.04115663,0.31114740,0.50436889,0.25821213,0.00000000
-5.14757379,0.86706427,0.00086461,0.03684303,0.31688640,0.51920545,0.24985850,0.00000000
-5.14157079,0.87596968,0.00094424,0.03301631,0.32438706,0.53644264,0.24342391,0.00000000
-5.13556778,0.89019979,0.00103292,0.02966524,0.33375361,0.55636676,0.23894194,0.00000000
-5.12956478,0.91007545,0.00112991,0.02677378,0.34508090,0.57926566,0.23643645,0.00000000
-5.12356178,0.93589210,0.00123431,0.02432223,0.35844982,0.60541608,0.23592142,0.00000000
-5.11755878,0.96790321,0.00134497,0.02228842,0.37392163,0.63506872,0.23739961,0.00000000
-5.11155578,1.00630060,0.00146062,0.02064852,0.39153165,0.66843181,0.24086015,0.00000000
-5.10555278,1.05119287,0.00157980,0.01937779,0.41128245,0.70565376,0.24627520,0.00000000
-5.09954977,1.10258288,0.00170093,0.01845099,0.43313711,0.74680583,0.25359606,0.00000000
-5.09354677,1.16034589,0.00182235,0.01784264,0.45701286,0.79186563,0.26274900,0.00000000
-5.08754377,1.22420961,0.00194234,0.01752716,0.48277555,0.84070252,0.27363117,0.00000000
-5.08154077,1.29373778,0.00205916,0.01747881,0.51023535,0.89306577,0.28610703,0.00000000
-5.07553777,1.36831839,0.00217111,0.01767153,0.53914421,0.94857635,0.30000569,0.00000000
-5.06953477,1.44715798,0.00227653,0.01807880,0.56919514,1.00672309,0.31511937,0.00000000
-5.06353177,1.52928274,0.00237389,0.01867343,0.60002386,1.06686378,0.33120338,0.00000000
-5.05752876,1.61354710,0.00246179,0.01942741,0.63121270,1.12823162,0.34797771,0.00000000
-5.05152576,1.69865017,0.00253900,0.02031180,0.66229697,1.18994707,0.36513048,0.00000000
-5.04552276,1.78315976,0.00260447,0.02129677,0.69277369,1.25103505,0.38232300,0.00000000
-5.03951976,1.86554354,0.00265739,0.02235169,0.72211234,1.31044710,0.39919664,0.00000000
-5.03351676,1.94420647,0.00269715,0.02344533,0.74976763,1.36708775,0.41538103,0.00000000
-5.02751376,2.01753313,0.00272338,0.02454628,0.77519349,1.41984441,0.43050355,0.00000000
-5.02151076,2.08393352,0.00273592,0.02562335,0.79785818,1.46761951,0.44419948,0.00000000
-5.01550775,2.14189044,0.00273486,0.02664614,0.81725961,1.50936372,0.45612267,0.00000000
-5.00950475,2.19000648,0.00272044,0.02758567,0.83294054,1.54410896,0.46595599,0.00000000
-5.00350175,2.22704877,0.00269313,0.02841504,0.84450283,1.57099979,0.47342127,0.00000000
-4.99749875,2.25198939,0.00265354,0.02911007,0.85162035,1.58932177,0.47828829,0.00000000
-4.99149575,2.26403975,0.00260243,0.02964994,0.85404979,1.59852575,0.48038222,0.00000000
-4.98549275,2.26267746,0.00254067,0.03001777,0.85163906,1.59824677,0.47958936,0.00000000
-4.97948974,2.24766435,0.00246922,0.03020108,0.84433283,1.58831708,0.47586087,0.00000000
-4.97348674,2.21905507,0.00238913,0.03019217,0.83217498,1.56877237,0.46921420,0.00000000
-4.96748374,2.17719575,0.00230150,0.02998832,0.81530788,1.53985123,0.45973241,0.00000000
-4.96148074,2.12271296,0.00220746,0.02959190,0.79396846,1.50198784,0.44756111,0.00000000
-4.95547774,2.05649352,0.00210819,0.02901024,0.76848132,1.45579817,0.43290354,0.00000000
-4.94947474,1.97965615,0.00200486,0.02825547,0.73924916,1.40206053,0.41601377,0.00000000
-4.94347174,1.89351636,0.00189867,0.02734414,0.70674088,1.34169130,0.39718843,0.00000000
-4.93746873,1.79954612,0.00179078,0.02629673,0.67147806,1.27571696,0.37675750,0.00000000
-4.93146573,1.69933031,0.00168240,0.02513715,0.63402011,1.20524368,0.35507433,0.00000000
-4.92546273,1.59452157,0.00157468,0.02389206,0.59494901,1.13142587,0.33250560,0.00000000
-4.91945973,1.48679569,0.00146878,0.02259028,0.55485401,1.05543478,0.30942149,0.00000000
-4.91345673,1.37780911,0.00136583,0.02126209,0.51431698,0.97842867,0.28618638,0.00000000
-4.90745373,1.26916015,0.00126695,0.01993858,0.47389890,0.90152531,0.26315067,0.00000000
-4.90145073,1.16235513,0.00117323,0.01865110,0.43412795,0.82577797,0.24064366,0.00000000
-4.89544772,1.05878043,0.00108571,0.01743070,0.39548951,0.75215542,0.21896796,0.00000000
-4.88944472,0.95968090,0.00100542,0.01630761,0.35841822,0.68152640,0.19839526,0.00000000
-4.88344172,0.86614493,0.00093333,0.01531089,0.32329235,0.61464871,0.17916370,0.00000000
-4.87743872,0.77909602,0.00087037,0.01446805,0.29043028,0.55216295,0.16147660,0.00000000
-4.87143572,0.69929029,0.00081740,0.01380477,0.26008913,0.49459046,0.14550249,0.00000000
-4.86543272,0.62731940,0.00077523,0.01334463,0.23246524,0.44233519,0.13137625,0.00000000
-4.85942971,0.56361785,0.00074457,0.01310892,0.20769625,0.39568870,0.11920109,0.00000000
-4.85342671,0.50847369,0.00072607,0.01311636,0.18586447,0.35483784,0.10905117,0.00000000
-4.84742371,0.46204167,0.00072026,0.01338296,0.16700123,0.31987418,0.10097453,0.00000000
-4.84142071,0.42435758,0.00072757,0.01392166,0.15109179,0.29080461,0.09499617,0.00000000
-4.83541771,0.39535313,0.00074828,0.01474215,0.13808057,0.26756234,0.09112105,0.00000000
-4.82941471,0.37487029,0.00078255,0.01585049,0.12787645,0.25001785,0.08933671,0.00000000
-4.82341171,0.36267456,0.00083038,0.01724879,0.12035777,0.23798912,0.08961558,0.00000000
-4.81740870,0.35846671,0.00089157,0.01893488,0.11537712,0.23125101,0.09191668,0.00000000
-4.81140570,0.36189265,0.00096575,0.02090189,0.11276551,0.22954333,0.09618681,0.00000000
-4.80540270,0.37255141,0.00105236,0.02313798,0.11233614,0.23257769,0.10236118,0.00000000
-4.79939970,0.39000126,0.00115061,0.02562606,0.11388769,0.24004298,0.11036359,0.00000000
-4.79339670,0.41376424,0.00125950,0.02834360,0.11720708,0.25160968,0.12010607,0.00000000
-4.78739370,0.44332941,0.00137780,0.03126258,0.12207202,0.26693315,0.13148838,0.00000000
-4.78139070,0.47815516,0.00150409,0.03434959,0.12825326,0.28565607,0.14439725,0.00000000
-4.77538769,0.51767117,0.00163674,0.03756611,0.13551673,0.30741037,0.15870562,0.00000000
-4.76938469,0.56128020,0.00177394,0.04086898,0.14362575,0.33181878,0.17427198,0.00000000
-4.76338169,0.60836030,0.00191370,0.04421108,0.15234326,0.35849639,0.19094000,0.00000000
-4.75737869,0.65826760,0.00205393,0.04754218,0.16143426,0.38705216,0.20853844,0.00000000
-4.75137569,0.71034001,0.00219245,0.05081005,0.17066842,0.41709085,0.22688163,0.00000000
-4.74537269,0.76390190,0.00232703,0.05396164,0.17982291,0.44821520,0.24577031,0.00000000
-4.73936968,0.81826978,0.00245544,0.05694439,0.18868537,0.48002849,0.26499315,0.00000000
-4.73336668,0.87275903,0.00257551,0.05970767,0.19705697,0.51213759,0.28432875,0.00000000
-4.72736368,0.92669138,0.00268519,0.06220416,0.20475546,0.54415627,0.30354820,0.00000000
-4.72136068,0.97940314,0.00278256,0.06439119,0.21161808,0.57570884,0.32241807,0.00000000
-4.71535768,1.03025379,0.00286592,0.06623200,0.21750433,0.60643399,0.34070390,0.00000000
-4.70935468,1.07863476,0.00293382,0.06769678,0.22229823,0.63598872,0.35817393,0.00000000
-4.70335168,1.12397820,0.00298508,0.06876355,0.22591021,0.66405228,0.37460309,0.00000000
-4.69734867,1.16576532,0.00301884,0.06941873,0.22827842,0.69033005,0.38977710,0.00000000
-4.69134567,1.20353433,0.00303455,0.06965742,0.22936942,0.71455724,0.40349655,0.00000000
-4.68534267,1.23688754,0.00303202,0.06948344,0.22917814,0.73650240,0.41558089,0.00000000
-4.67933967,1.26549771,0.00301140,0.06890904,0.22772723,0.75597067,0.42587220,0.00000000
-4.67333667,1.28911337,0.00297314,0.06795425,0.22506574,0.77280667,0.43423856,0.00000000
-4.66733367,1.30756307,0.00291803,0.06664619,0.22126716,0.78689713,0.44057707,0.00000000
-4.66133067,1.32075844,0.00284712,0.06501794,0.21642693,0.79817298,0.44481634,0.00000000
-4.65532766,1.32869607,0.00276173,0.06310742,0.21065959,0.80661109,0.44691831,0.00000000
-4.64932466,1.33145805,0.00266337,0.06095616,0.20409548,0.81223534,0.44687952,0.00000000
-4.64332166,1.32921115,0.00255372,0.05860794,0.19687730,0.81511713,0.44473158,0.00000000
-4.63731866,1.32220448,0.00243460,0.05610759,0.18915652,0.81537504,0.44054093,0.00000000
-4.63131566,1.31076576,0.00230788,0.05349972,0.18108985,0.81317365,0.43440789,0.00000000
-4.62531266,1.29529585,0.00217547,0.05082769,0.17283571,0.80872141,0.42646480,0.00000000
-4.61930965,1.27626176,0.00203928,0.04813267,0.16455100,0.80226732,0.41687364,0.00000000
-4.61330665,1.25418805,0.00190115,0.04545283,0.15638805,0.79409659,0.40582273,0.00000000
-4.60730365,1.22964662,0.00176283,0.04282279,0.14849188,0.78452508,0.39352295,0.00000000
-4.60130065,1.20324517,0.00162599,0.04027320,0.14099790,0.77389270,0.38020332,0.00000000
-4.59529765,1.17561444,0.00149212,0.03783053,0.13402988,0.76255578,0.36610624,0.00000000
-4.58929465,1.14739450,0.00136257,0.03551692,0.12769841,0.75087869,0.35148228,0.00000000
-4.58329165,1.11922064,0.00123854,0.03335033,0.12209974,0.73922499,0.33658489,0.00000000
-4.57728864,1.09170910,0.00112102,0.03134461,0.11731499,0.72794833,0.32166503,0.00000000
-4.57128564,1.06544331,0.00101088,0.02950984,0.11340981,0.71738362,0.30696597,0.00000000
-4.56528264,1.04096113,0.00090877,0.02785256,0.11043441,0.70783876,0.29271829,0.00000000
-4.55927964,1.01874352,0.00081523,0.02637618,0.10842391,0.69958746,0.27913537,0.00000000
-4.55327664,0.99920540,0.00073064,0.02508133,0.10739904,0.69286337,0.26640942,0.00000000
-4.54727364,0.98268878,0.00065524,0.02396623,0.10736720,0.68785609,0.25470814,0.00000000
-4.54127064,0.96945881,0.00058921,0.02302710,0.10832366,0.68470902,0.24417215,0.00000000
-4.53526763,0.95970271,0.00053259,0.02225850,0.11025312,0.68351943,0.23491329,0.00000000
-4.52926463,0.95353171,0.00048540,0.02165369,0.11313127,0.68434064,0.22701363,0.00000000
-4.52326163,0.95098582,0.00044760,0.02120497,0.11692657,0.68718618,0.22052545,0.00000000
-4.51725863,0.95204118,0.00041912,0.02090396,0.12160198,0.69203574,0.21547191,0.00000000
-4.51125563,0.95661942,0.00039988,0.02074193,0.12711671,0.69884246,0.21184849,0.00000000
-4.50525263,0.96459858,0.00038979,0.02071002,0.13342775,0.70754106,0.20962507,0.00000000
-4.49924962,0.97582471,0.00038880,0.02079950,0.14049131,0.71805634,0.20874852,0.00000000
-4.49324662,0.99012357,0.00039685,0.02100193,0.14826388,0.73031132,0.20914570,0.00000000
-4.48724362,1.00731158,0.00041390,0.02130936,0.15670309,0.74423445,0.21072671,0.00000000
-4.48124062,1.02720531,0.00043992,0.02171438,0.16576807,0.75976533,0.21338835,0.00000000
-4.47523762,1.04962893,0.00047490,0.02221024,0.17541949,0.77685852,0.21701751,0.00000000
-4.46923462,1.07441912,0.00051883,0.02279079,0.18561923,0.79548488,0.22149459,0.00000000
-4.46323162,1.10142720,0.00057167,0.02345048,0.19632958,0.81563052,0.22669673,0.00000000
-4.45722861,1.13051832,0.00063338,0.02418421,0.20751223,0.83729307,0.23250074,0.00000000
-4.45122561,1.16156788,0.00070387,0.02498716,0.21912694,0.86047563,0.23878595,0.00000000
-4.44522261,1.19445557,0.00078301,0.02585461,0.23113013,0.88517861,0.24543658,0.00000000
-4.43921961,1.22905749,0.00087059,0.02678166,0.24347345,0.91139002,0.25234399,0.00000000
-4.43321661,1.26523712,0.00096637,0.02776302,0.25610237,0.93907495,0.25940863,0.00000000
-4.42721361,1.30283589,0.00107000,0.02879265,0.26895519,0.96816484,0.26654168,0.00000000
-4.42121061,1.34166423,0.00118108,0.02986363,0.28196228,0.99854747,0.27366660,0.00000000
-4.41520760,1.38149404,0.00129913,0.03096785,0.29504587,1.03005844,0.28072036,0.00000000
-4.40920460,1.42205316,0.00142364,0.03209589,0.30812041,1.06247486,0.28765460,0.00000000
-4.40320160,1.46302274,0.00155400,0.03323698,0.32109352,1.09551195,0.29443645,0.00000000
-4.39719860,1.50403771,0.00168960,0.03437895,0.33386763,1.12882290,0.30104927,0.00000000
-4.39119560,1.54469077,0.00182982,0.03550835,0.34634210,1.16200246,0.30749297,0.00000000
-4.38519260,1.58453975,0.00197402,0.03661070,0.35841591,1.19459411,0.31378407,0.00000000
-4.37918959,1.62311812,0.00212158,0.03767072,0.36999068,1.22610067,0.31995530,0.00000000
-4.37318659,1.65994807,0.00227194,0.03867280,0.38097391,1.25599803,0.32605473,0.00000000
-4.36718359,1.69455550,0.00242457,0.03960140,0.39128220,1.28375123,0.33214427,0.00000000
-4.36118059,1.72648592,0.00257898,0.04044163,0.40084424,1.30883216,0.33829757,0.00000000
-4.35517759,1.75532037,0.00273476,0.04117976,0.40960350,1.33073794,0.34459730,0.00000000
-4.34917459,1.78069032,0.00289152,0.04180381,0.41752025,1.34900896,0.35113173,0.00000000
-4.34317159,1.80229064,0.00304891,0.04230406,0.42457286,1.36324567,0.35799079,0.00000000
-4.33716858,1.81988974,0.00320661,0.04267354,0.43075835,1.37312317,0.36526164,0.00000000
-4.33116558,1.83333646,0.00336423,0.04290848,0.43609201,1.37840277,0.37302398,0.00000000
-4.32516258,1.84256312,0.00352136,0.04300859,0.44060620,1.37894005,0.38134533,0.00000000
-4.31915958,1.84758483,0.00367750,0.04297728,0.44434846,1.37468896,0.39027646,0.00000000
-4.31315658,1.84849515,0.00383201,0.04282182,0.44737896,1.36570189,0.39984738,0.00000000
-4.30715358,1.84545858,0.00398409,0.04255327,0.44976754,1.35212575,0.41006406,0.00000000
