energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.38169085,1.30632488,0.02751386,0.00000000,0.00195648,0.94199896,0.72116044,0.35279407
-5.37568784,1.25254242,0.02602452,0.00000000,0.00184499,0.90447112,0.69869862,0.33803539
-5.36968484,1.20088448,0.02465203,0.00000000,0.00174712,0.86847232,0.67817016,0.32378569
-5.36368184,1.15190217,0.02340097,0.00000000,0.00166324,0.83441443,0.65977671,0.31025121
-5.35767884,1.10613854,0.02227461,0.00000000,0.00159362,0.80270449,0.64369801,0.29764089
-5.35167584,1.06411564,0.02127477,0.00000000,0.00153846,0.77373541,0.63008637,0.28616342
-5.34567284,1.02632211,0.02040183,0.00000000,0.00149782,0.74787706,0.61906185,0.27602432
-5.33966983,0.99320185,0.01965461,0.00000000,0.00147164,0.72546801,0.61070858,0.26742276
-5.33366683,0.96514436,0.01903047,0.00000000,0.00145973,0.70680847,0.60507257,0.26054851
-5.32766383,0.94247701,0.01852530,0.00000000,0.00146170,0.69215449,0.60216096,0.25557886
-5.32166083,0.92545963,0.01813371,0.00000000,0.00147701,0.68171373,0.60194314,0.25267562
-5.31565783,0.91428126,0.01784916,0.00000000,0.00150493,0.67564275,0.60435331,0.25198228
-5.30965483,0.90905928,0.01766416,0.00000000,0.00154456,0.67404583,0.60929463,0.25362128
-5.30365183,0.90984031,0.01757062,0.00000000,0.00159480,0.67697512,0.61664438,0.25769147
-5.29764882,0.91660293,0.01756001,0.00000000,0.00165442,0.68443188,0.62626001,0.26426577
-5.29164582,0.92926139,0.01762376,0.00000000,0.00172203,0.69636853,0.63798540,0.27338901
-5.28564282,0.94767014,0.01775347,0.00000000,0.00179615,0.71269120,0.65165713,0.28507602
-5.27963982,0.97162859,0.01794118,0.00000000,0.00187519,0.73326244,0.66711003,0.29930988
-5.27363682,1.00088560,0.01817961,0.00000000,0.00195751,0.75790384,0.68418185,0.31604055
-5.26763382,1.03514347,0.01846228,0.00000000,0.00204146,0.78639829,0.70271660,0.33518371
-5.26163082,1.07406106,0.01878363,0.00000000,0.00212542,0.81849175,0.72256626,0.35661998
-5.25562781,1.11725601,0.01913901,0.00000000,0.00220782,0.85389451,0.74359096,0.38019457
-5.24962481,1.16430603,0.01952466,0.00000000,0.00228717,0.89228186,0.76565750,0.40571733
-5.24362181,1.21474940,0.01993753,0.00000000,0.00236211,0.93329442,0.78863630,0.43296348
-5.23761881,1.26808491,0.02037515,0.00000000,0.00243144,0.97653828,0.81239731,0.46167486
-5.23161581,1.32377181,0.02083535,0.00000000,0.00249413,1.02158520,0.83680499,0.49156195
-5.22561281,1.38122991,0.02131601,0.00000000,0.00254933,1.06797331,0.86171291,0.52230662
-5.21960980,1.43984059,0.02181479,0.00000000,0.00259641,1.11520850,0.88695858,0.55356572
-5.21360680,1.49894903,0.02232882,0.00000000,0.00263495,1.16276695,0.91235878,0.58497550
-5.20760380,1.55786815,0.02285448,0.00000000,0.00266474,1.21009898,0.93770615,0.61615686
-5.20160080,1.61588459,0.02338720,0.00000000,0.00268579,1.25663459,0.96276721,0.64672136
-5.19559780,1.67226698,0.02392133,0.00000000,0.00269835,1.30179065,0.98728237,0.67627796
-5.18959480,1.72627654,0.02445006,0.00000000,0.00270284,1.34497988,1.01096796,0.70444029
-5.18359180,1.77717996,0.02496550,0.00000000,0.00269994,1.38562147,1.03352047,0.73083437
-5.17758879,1.82426422,0.02545876,0.00000000,0.00269049,1.42315307,1.05462298,0.75510648
-5.17158579,1.86685313,0.02592022,0.00000000,0.00267555,1.45704390,1.07395342,0.77693103
-5.16558279,1.90432475,0.02633980,0.00000000,0.00265637,1.48680843,1.09119450,0.79601814
-5.15957979,1.93612919,0.02670732,0.00000000,0.00263439,1.51202015,1.10604468,0.81212071
-5.15357679,1.96180597,0.02701297,0.00000000,0.00261125,1.53232477,1.11822984,0.82504060
-5.14757379,1.98100004,0.02724772,0.00000000,0.00258874,1.54745236,1.12751486,0.83463384
-5.14157079,1.99347572,0.02740381,0.00000000,0.00256885,1.55722759,1.13371455,0.84081453
-5.13556778,1.99912782,0.02747519,0.00000000,0.00255373,1.56157784,1.13670333,0.84355734
-5.12956478,1.99798908,0.02745790,0.00000000,0.00254568,1.56053835,1.13642317,0.84289833
-5.12356178,1.99023371,0.02735044,0.00000000,0.00254712,1.55425431,1.13288910,0.83893425
-5.11755878,1.97617642,0.02715394,0.00000000,0.00256059,1.54297955,1.12619223,0.83182015
-5.11155578,1.95626697,0.02687240,0.00000000,0.00258868,1.52707178,1.11649981,0.82176538
-5.10555278,1.93108014,0.02651261,0.00000000,0.00263402,1.50698443,1.10405249,0.80902816
-5.09954977,1.90130170,0.02608415,0.00000000,0.00269919,1.48325547,1.08915861,0.79390888
-5.09354677,1.86771049,0.02559910,0.00000000,0.00278671,1.45649346,1.07218611,0.77674239
-5.08754377,1.83115767,0.02507180,0.00000000,0.00289890,1.42736138,1.05355206,0.75788947
-5.08154077,1.79254359,0.02451837,0.00000000,0.00303790,1.39655899,1.03371062,0.73772785
-5.07553777,1.75279351,0.02395628,0.00000000,0.00320552,1.36480427,1.01313980,0.71664315
-5.06953477,1.71283285,0.02340380,0.00000000,0.00340322,1.33281463,0.99232763,0.69501982
-5.06353177,1.67356315,0.02287942,0.00000000,0.00363199,1.30128883,0.97175853,0.67323263
-5.05752876,1.63583938,0.02240131,0.00000000,0.00389235,1.27088988,0.95190019,0.65163878
-5.05152576,1.60044970,0.02198681,0.00000000,0.00418427,1.24222993,0.93319168,0.63057090
-5.04552276,1.56809799,0.02165188,0.00000000,0.00450715,1.21585717,0.91603318,0.61033108
-5.03951976,1.53938996,0.02141076,0.00000000,0.00485978,1.19224550,0.90077753,0.59118608
-5.03351676,1.51482281,0.02127559,0.00000000,0.00524041,1.17178681,0.88772389,0.57336374
-5.02751376,1.49477885,0.02125619,0.00000000,0.00564671,1.15478614,0.87711353,0.55705056
-5.02151076,1.47952283,0.02135994,0.00000000,0.00607588,1.14145963,0.86912765,0.54239048
-5.01550775,1.46920275,0.02159176,0.00000000,0.00652467,1.13193488,0.86388719,0.52948470
-5.00950475,1.46385382,0.02195416,0.00000000,0.00698953,1.12625370,0.86145414,0.51839248
-5.00350175,1.46340509,0.02244741,0.00000000,0.00746667,1.12437670,0.86183426,0.50913277
-4.99749875,1.46768809,0.02306979,0.00000000,0.00795218,1.12618930,0.86498075,0.50168645
-4.99149575,1.47644710,0.02381788,0.00000000,0.00844218,1.13150888,0.87079856,0.49599920
-4.98549275,1.48935017,0.02468688,0.00000000,0.00893290,1.14009257,0.87914904,0.49198467
-4.97948974,1.50600078,0.02567105,0.00000000,0.00942081,1.15164531,0.88985462,0.48952794
-4.97348674,1.52594928,0.02676399,0.00000000,0.00990272,1.16582796,0.90270338,0.48848910
-4.96748374,1.54870405,0.02795910,0.00000000,0.01037582,1.18226515,0.91745341,0.48870699
-4.96148074,1.57374199,0.02924986,0.00000000,0.01083779,1.20055280,0.93383689,0.49000282
-4.95547774,1.60051836,0.03063019,0.00000000,0.01128677,1.22026520,0.95156391,0.49218388
-4.94947474,1.62847567,0.03209469,0.00000000,0.01172140,1.24096167,0.97032625,0.49504716
-4.94347174,1.65705208,0.03363885,0.00000000,0.01214075,1.26219297,0.98980111,0.49838293
-4.93746873,1.68568897,0.03525924,0.00000000,0.01254432,1.28350733,1.00965516,0.50197836
-4.93146573,1.71383832,0.03695354,0.00000000,0.01293190,1.30445652,1.02954879,0.50562107
-4.92546273,1.74096962,0.03872065,0.00000000,0.01330353,1.32460191,1.04914104,0.50910276
-4.91945973,1.76657687,0.04056056,0.00000000,0.01365935,1.34352060,1.06809495,0.51222279
-4.91345673,1.79018539,0.04247430,0.00000000,0.01399954,1.36081187,1.08608360,0.51479188
-4.90745373,1.81135887,0.04446376,0.00000000,0.01432421,1.37610367,1.10279667,0.51663564
-4.90145073,1.82970634,0.04653146,0.00000000,0.01463328,1.38905940,1.11794738,0.51759823
-4.89544772,1.84488903,0.04868024,0.00000000,0.01492644,1.39938457,1.13127957,0.51754571
-4.88944472,1.85662711,0.05091293,0.00000000,0.01520309,1.40683336,1.14257477,0.51636926
-4.88344172,1.86470577,0.05323197,0.00000000,0.01546233,1.41121476,1.15165880,0.51398808
-4.87743872,1.86898064,0.05563896,0.00000000,0.01570296,1.41239803,1.15840762,0.51035177
-4.87143572,1.86938213,0.05813423,0.00000000,0.01592353,1.41031718,1.16275213,0.50544226
-4.86543272,1.86591826,0.06071636,0.00000000,0.01612240,1.40497429,1.16468154,0.49927496
-4.85942971,1.85867607,0.06338175,0.00000000,0.01629783,1.39644130,1.16424512,0.49189919
-4.85342671,1.84782098,0.06612416,0.00000000,0.01644808,1.38486019,1.16155219,0.48339782
-4.84742371,1.83359433,0.06893432,0.00000000,0.01657156,1.37044137,1.15677015,0.47388593
-4.84142071,1.81630878,0.07179969,0.00000000,0.01666690,1.35346018,1.15012063,0.46350867
-4.83541771,1.79634178,0.07470414,0.00000000,0.01673309,1.33425166,1.14187392,0.45243815
-4.82941471,1.77412726,0.07762793,0.00000000,0.01676960,1.31320351,1.13234178,0.44086963
-4.82341171,1.75014559,0.08054769,0.00000000,0.01677640,1.29074764,1.12186892,0.42901690
-4.81740870,1.72491240,0.08343660,0.00000000,0.01675409,1.26735039,1.11082355,0.41710722
-4.81140570,1.69896640,0.08626474,0.00000000,0.01670385,1.24350179,1.09958739,0.40537570
-4.80540270,1.67285675,0.08899955,0.00000000,0.01662745,1.21970431,1.08854541,0.39405955
-4.79939970,1.64713040,0.09160648,0.00000000,0.01652724,1.19646132,1.07807592,0.38339228
-4.79339670,1.62231982,0.09404975,0.00000000,0.01640602,1.17426577,1.06854121,0.37359801
-4.78739370,1.59893163,0.09629328,0.00000000,0.01626696,1.15358946,1.06027923,0.36488617
-4.78139070,1.57743645,0.09830163,0.00000000,0.01611350,1.13487323,1.05359656,0.35744671
-4.77538769,1.55826037,0.10004110,0.00000000,0.01594921,1.11851842,1.04876284,0.35144599
-4.76938469,1.54177835,0.10148075,0.00000000,0.01577762,1.10487992,1.04600703,0.34702348
-4.76338169,1.52830974,0.10259346,0.00000000,0.01560217,1.09426097,1.04551531,0.34428939
-4.75737869,1.51811601,0.10335696,0.00000000,0.01542606,1.08690990,1.04743089,0.34332325
-4.75137569,1.51140081,0.10375465,0.00000000,0.01525218,1.08301889,1.05185550,0.34417351
-4.74537269,1.50831225,0.10377642,0.00000000,0.01508307,1.08272475,1.05885250,0.34685812
-4.73936968,1.50894721,0.10341919,0.00000000,0.01492087,1.08611156,1.06845133,0.35136610
-4.73336668,1.51335747,0.10268732,0.00000000,0.01476742,1.09321510,1.08065307,0.35765988
-4.72736368,1.52155727,0.10159277,0.00000000,0.01462423,1.10402869,1.09543678,0.36567842
-4.72136068,1.53353186,0.10015505,0.00000000,0.01449261,1.11851019,1.11276621,0.37534093
-4.71535768,1.54924652,0.09840095,0.00000000,0.01437377,1.13658967,1.13259653,0.38655092
-4.70935468,1.56865543,0.09636403,0.00000000,0.01426893,1.15817733,1.15488051,0.39920054
-4.70335168,1.59170995,0.09408386,0.00000000,0.01417946,1.18317112,1.17957405,0.41317485
-4.69734867,1.61836547,0.09160518,0.00000000,0.01410693,1.21146366,1.20664025,0.42835589
-4.69134567,1.64858651,0.08897674,0.00000000,0.01405327,1.24294784,1.23605209,0.44462638
-4.68534267,1.68234947,0.08625011,0.00000000,0.01402076,1.27752085,1.26779316,0.46187280
-4.67933967,1.71964265,0.08347837,0.00000000,0.01401208,1.31508606,1.30185638,0.47998770
-4.67333667,1.76046347,0.08071469,0.00000000,0.01403025,1.35555284,1.33824073,0.49887125
-4.66733367,1.80481263,0.07801092,0.00000000,0.01407852,1.39883395,1.37694583,0.51843179
-4.66133067,1.85268561,0.07541620,0.00000000,0.01416029,1.44484073,1.41796485,0.53858552
-4.65532766,1.90406172,0.07297564,0.00000000,0.01427885,1.49347633,1.46127583,0.55925525
-4.64932466,1.95889130,0.07072907,0.00000000,0.01443722,1.54462731,1.50683203,0.58036848
-4.64332166,2.01708192,0.06870998,0.00000000,0.01463785,1.59815423,1.55455193,0.60185479
-4.63731866,2.07848435,0.06694460,0.00000000,0.01488238,1.65388183,1.60430932,0.62364286
-4.63131566,2.14287941,0.06545129,0.00000000,0.01517140,1.71158969,1.65592442,0.64565733
-4.62531266,2.20996663,0.06424006,0.00000000,0.01550419,1.77100393,1.70915668,0.66781580
-4.61930965,2.27935583,0.06331248,0.00000000,0.01587853,1.83179104,1.76369980,0.69002606
-4.61330665,2.35056249,0.06266179,0.00000000,0.01629060,1.89355418,1.81917980,0.71218412
-4.60730365,2.42300761,0.06227336,0.00000000,0.01673488,1.95583284,1.87515631,0.73417288
-4.60130065,2.49602252,0.06212540,0.00000000,0.01720417,2.01810602,1.93112759,0.75586192
-4.59529765,2.56885901,0.06218998,0.00000000,0.01768970,2.07979927,1.98653917,0.77710831
-4.58929465,2.64070448,0.06243420,0.00000000,0.01818134,2.14029538,2.04079601,0.79775856
-4.58329165,2.71070175,0.06282164,0.00000000,0.01866780,2.19894858,2.09327783,0.81765167
-4.57728864,2.77797281,0.06331391,0.00000000,0.01913707,2.25510151,2.14335693,0.83662304
-4.57128564,2.84164547,0.06387226,0.00000000,0.01957674,2.30810435,2.19041777,0.85450924
-4.56528264,2.90088151,0.06445922,0.00000000,0.01997447,2.35733508,2.23387728,0.87115320
-4.55927964,2.95490518,0.06504017,0.00000000,0.02031847,2.40221999,2.27320506,0.88640958
-4.55327664,3.00303032,0.06558480,0.00000000,0.02059792,2.44225307,2.30794227,0.90015011
-4.54727364,3.04468480,0.06606830,0.00000000,0.02080344,2.47701358,2.33771818,0.91226843
-4.54127064,3.07943097,0.06647242,0.00000000,0.02092743,2.50618051,2.36226371,0.92268418
-4.53526763,3.10698085,0.06678604,0.00000000,0.02096440,2.52954343,2.38142099,0.93134620
-4.52926463,3.12720550,0.06700559,0.00000000,0.02091123,2.54700885,2.39514846,0.93823443
-4.52326163,3.14013773,0.06713496,0.00000000,0.02076722,2.55860200,2.40352138,0.94336061
-4.51725863,3.14596828,0.06718515,0.00000000,0.02053422,2.56446383,2.40672753,0.94676762
-4.51125563,3.14503561,0.06717349,0.00000000,0.02021645,2.56484333,2.40505846,0.94852744
-4.50525263,3.13780973,0.06712262,0.00000000,0.01982042,2.56008590,2.39889666,0.94873800
-4.49924962,3.12487118,0.06705916,0.00000000,0.01935461,2.55061806,2.38869948,0.94751899
-4.49324662,3.10688605,0.06701220,0.00000000,0.01882913,2.53692958,2.37498038,0.94500681
-4.48724362,3.08457846,0.06701168,0.00000000,0.01825536,2.51955390,2.35828874,0.94134909
-4.48124062,3.05870187,0.06708668,0.00000000,0.01764548,2.49904774,2.33918898,0.93669891
-4.47523762,3.03001051,0.06726383,0.00000000,0.01701207,2.47597097,2.31824011,0.93120902
-4.46923462,2.99923237,0.06756572,0.00000000,0.01636763,2.45086765,2.29597653,0.92502650
-4.46323162,2.96704487,0.06800964,0.00000000,0.01572417,2.42424901,2.27289095,0.91828781
-4.45722861,2.93405429,0.06860649,0.00000000,0.01509289,2.39657904,2.24942017,0.91111469
-4.45122561,2.90077959,0.06936001,0.00000000,0.01448382,2.36826327,2.22593400,0.90361095
-4.44522261,2.86764133,0.07026647,0.00000000,0.01390564,2.33964095,2.20272792,0.89586021
-4.43921961,2.83495578,0.07131455,0.00000000,0.01336545,2.31098086,2.18001944,0.88792480
-4.43321661,2.80293437,0.07248576,0.00000000,0.01286878,2.28248072,2.15794819,0.87984563
-4.42721361,2.77168817,0.07375514,0.00000000,0.01241949,2.25426998,2.13657964,0.87164320
-4.42121061,2.74123691,0.07509229,0.00000000,0.01201994,2.22641566,2.11591191,0.86331941
-4.41520760,2.71152201,0.07646264,0.00000000,0.01167104,2.19893090,2.09588541,0.85486038
-4.40920460,2.68242275,0.07782900,0.00000000,0.01137246,2.17178560,2.07639477,0.84623987
-4.40320160,2.65377474,0.07915318,0.00000000,0.01112283,2.14491858,2.05730217,0.83742320
-4.39719860,2.62538966,0.08039763,0.00000000,0.01091998,2.11825067,2.03845181,0.82837164
-4.39119560,2.59707533,0.08152714,0.00000000,0.01076117,2.09169806,2.01968441,0.81904681
-4.38519260,2.56865503,0.08251032,0.00000000,0.01064334,2.06518519,2.00085137,0.80941514
-4.37918959,2.53998521,0.08332096,0.00000000,0.01056324,2.03865665,1.98182774,0.79945195
-4.37318659,2.51097064,0.08393905,0.00000000,0.01051771,2.01208743,1.96252339,0.78914523
-4.36718359,2.48157627,0.08435162,0.00000000,0.01050373,1.98549099,1.94289190,0.77849857
-4.36118059,2.45183521,0.08455310,0.00000000,0.01051854,1.95892481,1.92293674,0.76753345
-4.35517759,2.42185239,0.08454543,0.00000000,0.01055970,1.93249300,1.90271434,0.75629048
-4.34917459,2.39180371,0.08433773,0.00000000,0.01062508,1.90634586,1.88233393,0.74482963
-4.34317159,2.36193075,0.08394574,0.00000000,0.01071279,1.88067631,1.86195421,0.73322944
-4.33716858,2.33253115,0.08339085,0.00000000,0.01082120,1.85571345,1.84177686,0.72158504
-4.33116558,2.30394543,0.08269899,0.00000000,0.01094875,1.83171336,1.82203749,0.71000532
-4.32516258,2.27654065,0.08189932,0.00000000,0.01109389,1.80894777,1.80299421,0.69860915
-4.31915958,2.25069208,0.08102282,0.00000000,0.01125497,1.78769121,1.78491478,0.68752096
-4.31315658,2.22676374,0.08010082,0.00000000,0.01143009,1.76820717,1.76806283,0.67686589
-4.30715358,2.20508900,0.07916369,0.00000000,0.01161704,1.75073434,1.75268418,0.66676474
