energy_ev,total_up,Ag_p_up,Ag_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.69984992,5.02633407,0.17324493,4.68171429,0.04088386,0.15686816,0.16666838,0.00000000
-5.69384692,5.07772132,0.17326048,4.73156343,0.04157100,0.16005636,0.16528435,0.00000000
-5.68784392,5.12762463,0.17340702,4.78008322,0.04216700,0.16315624,0.16369168,0.00000000
-5.68184092,5.17561283,0.17367514,4.82686450,0.04267182,0.16614147,0.16190600,0.00000000
-5.67583792,5.22123847,0.17405647,4.87147683,0.04308794,0.16898692,0.15994531,0.00000000
-5.66983492,5.26404904,0.17454434,4.91347913,0.04342038,0.17166902,0.15782939,0.00000000
-5.66383192,5.30359962,0.17513432,4.95243197,0.04367678,0.17416610,0.15557940,0.00000000
-5.65782891,5.33946706,0.17582483,4.98791133,0.04386725,0.17645870,0.15321733,0.00000000
-5.65182591,5.37126530,0.17661760,5.01952376,0.04400431,0.17852996,0.15076562,0.00000000
-5.64582291,5.39866183,0.17751811,5.04692261,0.04410268,0.18036590,0.14824682,0.00000000
-5.63981991,5.42139465,0.17853595,5.06982499,0.04417903,0.18195582,0.14568334,0.00000000
-5.63381691,5.43928933,0.17968495,5.08802872,0.04425173,0.18329269,0.14309731,0.00000000
-5.62781391,5.45227546,0.18098334,5.10142888,0.04434048,0.18437358,0.14051052,0.00000000
-5.62181091,5.46040151,0.18245359,5.11003269,0.04446593,0.18520014,0.13794447,0.00000000
-5.61580790,5.46384740,0.18412217,5.11397234,0.04464929,0.18577901,0.13542050,0.00000000
-5.60980490,5.46293358,0.18601908,5.11351430,0.04491186,0.18612230,0.13295996,0.00000000
-5.60380190,5.45812584,0.18817714,5.10906460,0.04527455,0.18624798,0.13058435,0.00000000
-5.59779890,5.45003494,0.19063108,5.10116911,0.04575737,0.18618018,0.12831550,0.00000000
-5.59179590,5.43941042,0.19341646,5.09050824,0.04637890,0.18594935,0.12617562,0.00000000
-5.58579290,5.42712821,0.19656827,5.07788570,0.04715576,0.18559230,0.12418733,0.00000000
-5.57978989,5.41417203,0.20011943,5.06421127,0.04810208,0.18515195,0.12237344,0.00000000
-5.57378689,5.40160874,0.20409913,5.05047798,0.04922895,0.18467697,0.12075670,0.00000000
-5.56778389,5.39055838,0.20853105,5.03773411,0.05054396,0.18422100,0.11935928,0.00000000
-5.56178089,5.38215994,0.21343159,5.02705121,0.05205072,0.18384179,0.11820218,0.00000000
-5.55577789,5.37753412,0.21880810,5.01948929,0.05374852,0.18359988,0.11730443,0.00000000
-5.54977489,5.37774465,0.22465735,5.01606069,0.05563204,0.18355722,0.11668219,0.00000000
-5.54377189,5.38375996,0.23096415,5.01769421,0.05769113,0.18377548,0.11634781,0.00000000
-5.53776888,5.39641690,0.23770033,5.02520124,0.05991086,0.18431425,0.11630886,0.00000000
-5.53176588,5.41638825,0.24482419,5.03924537,0.06227155,0.18522907,0.11656719,0.00000000
-5.52576288,5.44415559,0.25228034,5.06031702,0.06474903,0.18656960,0.11711811,0.00000000
-5.51975988,5.47998872,0.26000020,5.08871408,0.06731512,0.18837765,0.11794975,0.00000000
-5.51375688,5.52393262,0.26790295,5.12452956,0.06993814,0.19068548,0.11904262,0.00000000
-5.50775388,5.57580247,0.27589717,5.16764655,0.07258364,0.19351423,0.12036945,0.00000000
-5.50175088,5.63518674,0.28388290,5.21774067,0.07521526,0.19687270,0.12189534,0.00000000
-5.49574787,5.70145813,0.29175424,5.27428952,0.07779564,0.20075641,0.12357825,0.00000000
-5.48974487,5.77379149,0.29940231,5.33658856,0.08028741,0.20514711,0.12536973,0.00000000
-5.48374187,5.85118786,0.30671845,5.40377234,0.08265421,0.21001266,0.12721602,0.00000000
-5.47773887,5.93250307,0.31359751,5.47483997,0.08486169,0.21530740,0.12905942,0.00000000
-5.47173587,6.01647974,0.31994119,5.54868333,0.08687844,0.22097299,0.13083983,0.00000000
-5.46573287,6.10178093,0.32566105,5.62411692,0.08867679,0.22693962,0.13249643,0.00000000
-5.45972986,6.18702411,0.33068129,5.69990771,0.09023353,0.23312764,0.13396955,0.00000000
-5.45372686,6.27081410,0.33494100,5.77480418,0.09153042,0.23944961,0.13520241,0.00000000
-5.44772386,6.35177387,0.33839585,5.84756328,0.09255452,0.24581253,0.13614287,0.00000000
-5.44172086,6.42857227,0.34101908,5.91697477,0.09329834,0.25212030,0.13674502,0.00000000
-5.43571786,6.49994817,0.34280178,5.98188236,0.09375977,0.25827641,0.13697055,0.00000000
-5.42971486,6.56473075,0.34375252,6.04120160,0.09394185,0.26418648,0.13678988,0.00000000
-5.42371186,6.62185568,0.34389623,6.09393427,0.09385233,0.26976091,0.13618297,0.00000000
-5.41770885,6.67037769,0.34327248,6.13917982,0.09350315,0.27491728,0.13513980,0.00000000
-5.41170585,6.70947951,0.34193327,6.17614389,0.09290978,0.27958253,0.13366051,0.00000000
-5.40570285,6.73847792,0.33994043,6.20414459,0.09209049,0.28369486,0.13175516,0.00000000
-5.39969985,6.75682724,0.33736275,6.22261681,0.09106561,0.28720521,0.12944329,0.00000000
-5.39369685,6.76412077,0.33427307,6.23111506,0.08985681,0.29007829,0.12675302,0.00000000
-5.38769385,6.76009053,0.33074534,6.22931516,0.08848641,0.29229317,0.12372003,0.00000000
-5.38169085,6.74460577,0.32685202,6.21701495,0.08697681,0.29384334,0.12038631,0.00000000
-5.37568784,6.71767026,0.32266163,6.19413424,0.08534996,0.29473632,0.11679873,0.00000000
-5.36968484,6.67941859,0.31823688,6.16071383,0.08362696,0.29499271,0.11300760,0.00000000
-5.36368184,6.63011136,0.31363316,6.11691363,0.08182788,0.29464489,0.10906512,0.00000000
-5.35767884,6.57012926,0.30889768,6.06300960,0.07997155,0.29373530,0.10502390,0.00000000
-5.35167584,6.49996585,0.30406907,5.99938942,0.07807555,0.29231437,0.10093563,0.00000000
-5.34567284,6.42021902,0.29917751,5.92654652,0.07615628,0.29043834,0.09684972,0.00000000
-5.33966983,6.33158085,0.29424532,5.84507246,0.07422909,0.28816686,0.09281226,0.00000000
-5.33366683,6.23482616,0.28928803,5.75564755,0.07230844,0.28556061,0.08886508,0.00000000
-5.32766383,6.13079956,0.28431560,5.65902978,0.07040813,0.28267908,0.08504500,0.00000000
-5.32166083,6.02040146,0.27933398,5.55604214,0.06854144,0.27957843,0.08138338,0.00000000
-5.31565783,5.90457313,0.27434672,5.44755880,0.06672129,0.27630973,0.07790581,0.00000000
-5.30965483,5.78428147,0.26935657,5.33449040,0.06496040,0.27291756,0.07463204,0.00000000
-5.30365183,5.66050373,0.26436696,5.21776895,0.06327124,0.26943896,0.07157608,0.00000000
-5.29764882,5.53421297,0.25938342,5.09833304,0.06166604,0.26590296,0.06874649,0.00000000
-5.29164582,5.40636448,0.25441459,4.97711362,0.06015668,0.26233045,0.06614678,0.00000000
-5.28564282,5.27788389,0.24947309,4.85502118,0.05875447,0.25873467,0.06377598,0.00000000
-5.27963982,5.14965720,0.24457594,4.73293448,0.05746990,0.25512195,0.06162922,0.00000000
-5.27363682,5.02252292,0.23974481,4.61169133,0.05631235,0.25149292,0.05969839,0.00000000
-5.26763382,4.89726664,0.23500576,4.49208151,0.05528971,0.24784398,0.05797283,0.00000000
-5.26163082,4.77461775,0.23038888,4.37484192,0.05440807,0.24416889,0.05643998,0.00000000
-5.25562781,4.65524826,0.22592754,4.26065379,0.05367132,0.24046050,0.05508599,0.00000000
-5.24962481,4.53977329,0.22165749,4.15014179,0.05308084,0.23671242,0.05389628,0.00000000
-5.24362181,4.42875287,0.21761580,4.04387454,0.05263526,0.23292056,0.05285601,0.00000000
-5.23761881,4.32269456,0.21383968,3.94236629,0.05233018,0.22908445,0.05195049,0.00000000
-5.23161581,4.22205624,0.21036533,3.84607911,0.05215814,0.22520824,0.05116540,0.00000000
-5.22561281,4.12724879,0.20722671,3.75542519,0.05210854,0.22130143,0.05048705,0.00000000
-5.21960980,4.03863802,0.20445441,3.67076892,0.05216771,0.21737908,0.04990242,0.00000000
-5.21360680,3.95654568,0.20207470,3.59242822,0.05231916,0.21346178,0.04939923,0.00000000
-5.20760380,3.88124929,0.20010858,3.52067505,0.05254385,0.20957521,0.04896584,0.00000000
-5.20160080,3.81298068,0.19857110,3.45573492,0.05282058,0.20574930,0.04859117,0.00000000
-5.19559780,3.75192348,0.19747082,3.39778542,0.05312654,0.20201730,0.04826460,0.00000000
-5.18959480,3.69820961,0.19680948,3.34695383,0.05343782,0.19841446,0.04797580,0.00000000
-5.18359180,3.65191521,0.19658182,3.30331419,0.05373011,0.19497683,0.04771462,0.00000000
-5.17758879,3.61305632,0.19677564,3.26688398,0.05397935,0.19173983,0.04747099,0.00000000
-5.17158579,3.58158493,0.19737200,3.23762098,0.05416240,0.18873706,0.04723487,0.00000000
-5.16558279,3.55738557,0.19834559,3.21542037,0.05425778,0.18599917,0.04699622,0.00000000
-5.15957979,3.54027315,0.19966522,3.20011282,0.05424626,0.18355291,0.04674504,0.00000000
-5.15357679,3.52999215,0.20129450,3.19146349,0.05411146,0.18142052,0.04647152,0.00000000
-5.14757379,3.52621753,0.20319254,3.18917246,0.05384039,0.17961930,0.04616613,0.00000000
-5.14157079,3.52855742,0.20531478,3.19287655,0.05342384,0.17816149,0.04581983,0.00000000
-5.13556778,3.53655762,0.20761386,3.20215268,0.05285663,0.17705449,0.04542432,0.00000000
-5.12956478,3.54970771,0.21004053,3.21652256,0.05213783,0.17630118,0.04497228,0.00000000
-5.12356178,3.56744865,0.21254460,3.23545869,0.05127078,0.17590056,0.04445756,0.00000000
-5.11755878,3.58918136,0.21507585,3.25839137,0.05026295,0.17584850,0.04387550,0.00000000
-5.11155578,3.61427610,0.21758495,3.28471637,0.04912572,0.17613849,0.04322307,0.00000000
-5.10555278,3.64208198,0.22002431,3.31380303,0.04787405,0.17676254,0.04249907,0.00000000
-5.09954977,3.67193646,0.22234893,3.34500242,0.04652598,0.17771187,0.04170426,0.00000000
-5.09354677,3.70317418,0.22451712,3.37765524,0.04510212,0.17897765,0.04084136,0.00000000
-5.08754377,3.73513500,0.22649118,3.41109922,0.04362498,0.18055140,0.03991513,0.00000000
-5.08154077,3.76717086,0.22823796,3.44467587,0.04211839,0.18242530,0.03893225,0.00000000
-5.07553777,3.79865152,0.22972931,3.47773635,0.04060676,0.18459221,0.03790121,0.00000000
-5.06953477,3.82896887,0.23094243,3.50964664,0.03911444,0.18704549,0.03683217,0.00000000
-5.06353177,3.85754023,0.23186011,3.53979184,0.03766509,0.18977846,0.03573669,0.00000000
-5.05752876,3.88381045,0.23247079,3.56757982,0.03628111,0.19278378,0.03462755,0.00000000
-5.05152576,3.90725343,0.23276859,3.59244452,0.03498309,0.19605257,0.03351840,0.00000000
-5.04552276,3.92737303,0.23275314,3.61384886,0.03378943,0.19957343,0.03242355,0.00000000
-5.03951976,3.94370408,0.23242937,3.63128777,0.03271603,0.20333138,0.03135766,0.00000000
-5.03351676,3.95581348,0.23180716,3.64429147,0.03177605,0.20730690,0.03033546,0.00000000
-5.02751376,3.96330203,0.23090102,3.65242912,0.03097982,0.21147500,0.02937150,0.00000000
-5.02151076,3.96580707,0.22972958,3.65531323,0.03033488,0.21580456,0.02847996,0.00000000
-5.01550775,3.96300629,0.22831518,3.65260472,0.02984608,0.22025792,0.02767438,0.00000000
-5.00950475,3.95462269,0.22668340,3.64401881,0.02951581,0.22479088,0.02696753,0.00000000
-5.00350175,3.94043082,0.22486261,3.62933160,0.02934428,0.22935302,0.02637128,0.00000000
-4.99749875,3.92026414,0.22288354,3.60838723,0.02932993,0.23388859,0.02589645,0.00000000
-4.99149575,3.89402328,0.22077895,3.58110542,0.02946980,0.23833779,0.02555273,0.00000000
-4.98549275,3.86168490,0.21858329,3.54748904,0.02976001,0.24263850,0.02534859,0.00000000
-4.97948974,3.82331069,0.21633244,3.50763131,0.03019620,0.24672843,0.02529129,0.00000000
-4.97348674,3.77905612,0.21406347,3.46172242,0.03077397,0.25054757,0.02538676,0.00000000
-4.96748374,3.72917818,0.21181448,3.41005476,0.03148925,0.25404088,0.02563963,0.00000000
-4.96148074,3.67404174,0.20962443,3.35302675,0.03233863,0.25716103,0.02605319,0.00000000
-4.95547774,3.61412387,0.20753289,3.29114442,0.03331963,0.25987114,0.02662939,0.00000000
-4.94947474,3.55001551,0.20557993,3.22502069,0.03443082,0.26214727,0.02736885,0.00000000
-4.94347174,3.48242018,0.20380578,3.15537182,0.03567187,0.26398058,0.02827087,0.00000000
-4.93746873,3.41214922,0.20225051,3.08301088,0.03704342,0.26537903,0.02933345,0.00000000
-4.93146573,3.34011336,0.20095360,3.00883809,0.03854695,0.26636839,0.03055333,0.00000000
-4.92546273,3.26731052,0.19995341,2.93382799,0.04018441,0.26699264,0.03192607,0.00000000
-4.91945973,3.19480991,0.19928655,2.85901364,0.04195778,0.26731350,0.03344608,0.00000000
-4.91345673,3.12373256,0.19898715,2.78546789,0.04386862,0.26740920,0.03510674,0.00000000
-4.90745373,3.05522869,0.19908601,2.71428236,0.04591746,0.26737251,0.03690049,0.00000000
-4.90145073,2.99045247,0.19960978,2.64654425,0.04810318,0.26730787,0.03881890,0.00000000
-4.89544772,2.93053473,0.20058002,2.58331192,0.05042246,0.26732804,0.04085283,0.00000000
-4.88944472,2.87655447,0.20201232,2.52558952,0.05286917,0.26755009,0.04299248,0.00000000
-4.88344172,2.82950985,0.20391546,2.47430168,0.05543387,0.26809105,0.04522754,0.00000000
-4.87743872,2.79028984,0.20629069,2.43026885,0.05810343,0.26906330,0.04754724,0.00000000
-4.87143572,2.75964703,0.20913108,2.39418398,0.06086079,0.27056996,0.04994043,0.00000000
-4.86543272,2.73817290,0.21242115,2.36659146,0.06368479,0.27270038,0.05239561,0.00000000
-4.85942971,2.72627621,0.21613667,2.34786890,0.06655035,0.27552601,0.05490097,0.00000000
-4.85342671,2.72416524,0.22024469,2.33821234,0.06942867,0.27909671,0.05744437,0.00000000
-4.84742371,2.73183487,0.22470392,2.33762562,0.07228775,0.28343779,0.06001335,0.00000000
-4.84142071,2.74905875,0.22946534,2.34591423,0.07509300,0.28854781,0.06259508,0.00000000
-4.83541771,2.77538723,0.23447312,2.36268401,0.07780812,0.29439733,0.06517636,0.00000000
-4.82941471,2.81015136,0.23966586,2.38734502,0.08039602,0.30092858,0.06774361,0.00000000
-4.82341171,2.85247289,0.24497801,2.41912053,0.08281996,0.30805622,0.07028287,0.00000000
-4.81740870,2.90128046,0.25034163,2.45706121,0.08504460,0.31566911,0.07277991,0.00000000
-4.81140570,2.95533155,0.25568823,2.50006413,0.08703728,0.32363308,0.07522030,0.00000000
-4.80540270,3.01323984,0.26095080,2.54689638,0.08876906,0.33179456,0.07758962,0.00000000
-4.79939970,3.07350734,0.26606585,2.59622273,0.09021582,0.33998513,0.07987370,0.00000000
-4.79339670,3.13456038,0.27097548,2.64663649,0.09135918,0.34802657,0.08205892,0.00000000
-4.78739370,3.19478863,0.27562931,2.69669310,0.09218724,0.35573654,0.08413256,0.00000000
-4.78139070,3.25258589,0.27998624,2.74494514,0.09269516,0.36293440,0.08608323,0.00000000
-4.77538769,3.30639136,0.28401594,2.78997810,0.09288545,0.36944717,0.08790132,0.00000000
-4.76938469,3.35473029,0.28770006,2.83044557,0.09276803,0.37511523,0.08957936,0.00000000
-4.76338169,3.39625244,0.29103290,2.86510290,0.09236003,0.37979771,0.09111246,0.00000000
-4.75737869,3.42976714,0.29402180,2.89283825,0.09168531,0.38337716,0.09249864,0.00000000
-4.75137569,3.45427381,0.29668689,2.91269998,0.09077379,0.38576347,0.09373906,0.00000000
-4.74537269,3.46898675,0.29906042,2.92391954,0.08966049,0.38689678,0.09483814,0.00000000
-4.73936968,3.47335338,0.30118553,2.92592903,0.08838446,0.38674932,0.09580352,0.00000000
-4.73336668,3.46706540,0.30311467,2.91837298,0.08698751,0.38532613,0.09664593,0.00000000
-4.72736368,3.45006237,0.30490743,2.90111393,0.08551289,0.38266448,0.09737876,0.00000000
-4.72136068,3.42252774,0.30662822,2.87423164,0.08400391,0.37883228,0.09801766,0.00000000
-4.71535768,3.38487760,0.30834362,2.83801624,0.08250262,0.37392540,0.09857980,0.00000000
-4.70935468,3.33774263,0.31011960,2.79295533,0.08104848,0.36806398,0.09908318,0.00000000
-4.70335168,3.28194402,0.31201880,2.73971585,0.07967725,0.36138814,0.09954574,0.00000000
-4.69734867,3.21846441,0.31409784,2.67912138,0.07841993,0.35405298,0.09998450,0.00000000
-4.69134567,3.14841504,0.31640494,2.61212555,0.07730197,0.34622339,0.10041469,0.00000000
-4.68534267,3.07300020,0.31897784,2.53978281,0.07634272,0.33806864,0.10084892,0.00000000
-4.67933967,2.99348053,0.32184215,2.46321733,0.07555501,0.32975712,0.10129647,0.00000000
-4.67333667,2.91113628,0.32501014,2.38359119,0.07494508,0.32145141,0.10176273,0.00000000
-4.66733367,2.82723178,0.32848015,2.30207289,0.07451269,0.31330375,0.10224881,0.00000000
-4.66133067,2.74298219,0.33223647,2.21980695,0.07425148,0.30545220,0.10275135,0.00000000
-4.65532766,2.65952358,0.33624967,2.13788569,0.07414951,0.29801743,0.10326257,0.00000000
-4.64932466,2.57788685,0.34047758,2.05732370,0.07418994,0.29110034,0.10377051,0.00000000
-4.64332166,2.49897630,0.34486646,1.97903575,0.07435192,0.28478044,0.10425946,0.00000000
-4.63731866,2.42355303,0.34935268,1.90381853,0.07461144,0.27911499,0.10471064,0.00000000
-4.63131566,2.35222342,0.35386448,1.83233661,0.07494240,0.27413887,0.10510290,0.00000000
-4.62531266,2.28543268,0.35832398,1.76511275,0.07531748,0.26986515,0.10541364,0.00000000
-4.61930965,2.22346343,0.36264922,1.70252273,0.07570915,0.26628616,0.10561967,0.00000000
-4.61330665,2.16643885,0.36675610,1.64479456,0.07609051,0.26337509,0.10569816,0.00000000
-4.60730365,2.11433024,0.37056031,1.59201194,0.07643607,0.26108800,0.10562747,0.00000000
-4.60130065,2.06696850,0.37397911,1.54412178,0.07672237,0.25936603,0.10538799,0.00000000
-4.59529765,2.02405887,0.37693288,1.50094524,0.07692854,0.25813790,0.10496271,0.00000000
-4.58929465,1.98519861,0.37934658,1.46219208,0.07703663,0.25732254,0.10433782,0.00000000
-4.58329165,1.94989680,0.38115098,1.42747754,0.07703183,0.25683166,0.10350301,0.00000000
-4.57728864,1.91759575,0.38228370,1.39634134,0.07690259,0.25657249,0.10245169,0.00000000
-4.57128564,1.88769323,0.38269023,1.36826796,0.07664057,0.25645028,0.10118106,0.00000000
-4.56528264,1.85956496,0.38232465,1.34270765,0.07624049,0.25637083,0.09969194,0.00000000
-4.55927964,1.83258656,0.38115042,1.31909728,0.07569991,0.25624280,0.09798865,0.00000000
-4.55327664,1.80615431,0.37914097,1.29688048,0.07501896,0.25597982,0.09607862,0.00000000
-4.54727364,1.77970406,0.37628021,1.27552613,0.07419998,0.25550243,0.09397210,0.00000000
-4.54127064,1.75272775,0.37256297,1.25454480,0.07324719,0.25473968,0.09168168,0.00000000
-4.53526763,1.72478695,0.36799527,1.23350246,0.07216634,0.25363047,0.08922195,0.00000000
-4.52926463,1.69552303,0.36259440,1.21203099,0.07096437,0.25212457,0.08660902,0.00000000
-4.52326163,1.66466376,0.35638887,1.18983536,0.06964913,0.25018328,0.08386017,0.00000000
-4.51725863,1.63202614,0.34941804,1.16669723,0.06822906,0.24777975,0.08099351,0.00000000
-4.51125563,1.59751553,0.34173155,1.14247499,0.06671301,0.24489890,0.07802766,0.00000000
-4.50525263,1.56112130,0.33338840,1.11710056,0.06511006,0.24153706,0.07498145,0.00000000
-4.49924962,1.52290937,0.32445579,1.09057326,0.06342935,0.23770125,0.07187374,0.00000000
-4.49324662,1.48301218,0.31500763,1.06295122,0.06168004,0.23340823,0.06872317,0.00000000
-4.48724362,1.44161662,0.30512290,1.03434099,0.05987120,0.22868326,0.06554800,0.00000000
-4.48124062,1.39895078,0.29488373,1.00488599,0.05801185,0.22355880,0.06236594,0.00000000
-4.47523762,1.35527024,0.28437345,0.97475454,0.05611092,0.21807301,0.05919401,0.00000000
-4.46923462,1.31084447,0.27367456,0.94412814,0.05417728,0.21226834,0.05604838,0.00000000
-4.46323162,1.26594436,0.26286683,0.91319062,0.05221982,0.20619008,0.05294424,0.00000000
-4.45722861,1.22083124,0.25202551,0.88211868,0.05024748,0.19988508,0.04989567,0.00000000
-4.45122561,1.17574784,0.24121984,0.85107432,0.04826930,0.19340060,0.04691552,0.00000000
-4.44522261,1.13091180,0.23051185,0.82019935,0.04629451,0.18678335,0.04401528,0.00000000
-4.43921961,1.08651154,0.21995555,0.78961206,0.04433256,0.18007878,0.04120501,0.00000000
-4.43321661,1.04270470,0.20959657,0.75940614,0.04239315,0.17333054,0.03849330,0.00000000
-4.42721361,0.99961881,0.19947212,0.72965156,0.04048631,0.16658018,0.03588719,0.00000000
-4.42121061,0.95735404,0.18961141,0.70039710,0.03862236,0.15986699,0.03339218,0.00000000
-4.41520760,0.91598738,0.18003644,0.67167425,0.03681190,0.15322799,0.03101230,0.00000000
-4.40920460,0.87557789,0.17076297,0.64350187,0.03506581,0.14669802,0.02875014,0.00000000
-4.40320160,0.83617241,0.16180172,0.61589123,0.03339511,0.14030978,0.02660696,0.00000000
-4.39719860,0.79781122,0.15315972,0.58885099,0.03181089,0.13409399,0.02458281,0.00000000
-4.39119560,0.76053304,0.14484160,0.56239161,0.03032415,0.12807935,0.02267669,0.00000000
-4.38519260,0.72437918,0.13685078,0.53652888,0.02894566,0.12229249,0.02088669,0.00000000
-4.37918959,0.68939632,0.12919052,0.51128642,0.02768568,0.11675784,0.01921015,0.00000000
-4.37318659,0.65563787,0.12186475,0.48669685,0.02655383,0.11149726,0.01764383,0.00000000
-4.36718359,0.62316388,0.11487862,0.46280172,0.02555876,0.10652975,0.01618407,0.00000000
-4.36118059,0.59203943,0.10823869,0.43965025,0.02470796,0.10187091,0.01482689,0.00000000
-4.35517759,0.56233198,0.10195296,0.41729705,0.02400750,0.09753254,0.01356814,0.00000000
-4.34917459,0.53410767,0.09603055,0.39579899,0.02346180,0.09352211,0.01240358,0.00000000
-4.34317159,0.50742719,0.09048115,0.37521169,0.02307344,0.08984236,0.01132899,0.00000000
-4.33716858,0.48234141,0.08531441,0.35558579,0.02284304,0.08649108,0.01034018,0.00000000
-4.33116558,0.45888733,0.08053917,0.33696331,0.02276910,0.08346095,0.00943311,0.00000000
-4.32516258,0.43708463,0.07616267,0.31937461,0.02284805,0.08073965,0.00860387,0.00000000
-4.31915958,0.41693309,0.07218988,0.30283589,0.02307424,0.07831019,0.00784879,0.00000000
-4.31315658,0.39841134,0.06862294,0.28734768,0.02344008,0.07615151,0.00716438,0.00000000
-4.30715358,0.38147672,0.06546077,0.27289424,0.02393627,0.07423931,0.00654746,0.00000000
