energy_ev,total_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.42471236,0.22169320,0.17097365,0.02729639,0.08318707,0.00000000,0.00004145,0.03150169,0.19747144,0.00000000
-3.41870935,0.22095998,0.16711397,0.02926326,0.08458499,0.00000000,0.00004264,0.03024050,0.19570616,0.00000000
-3.41270635,0.22249643,0.16434209,0.03207115,0.08704825,0.00000000,0.00004594,0.02908738,0.19549100,0.00000000
-3.40670335,0.22673628,0.16294755,0.03580559,0.09075244,0.00000000,0.00005136,0.02808831,0.19719468,0.00000000
-3.40070035,0.23410919,0.16320966,0.04056070,0.09587092,0.00000000,0.00005895,0.02728674,0.20117229,0.00000000
-3.39469735,0.24502916,0.16539027,0.04643636,0.10256974,0.00000000,0.00006877,0.02672253,0.20775620,0.00000000
-3.38869435,0.25988230,0.16972676,0.05353479,0.11100228,0.00000000,0.00008093,0.02643095,0.21724667,0.00000000
-3.38269135,0.27901425,0.17642505,0.06195667,0.12130365,0.00000000,0.00009555,0.02644183,0.22990262,0.00000000
-3.37668834,0.30271717,0.18565295,0.07179668,0.13358491,0.00000000,0.00011275,0.02677875,0.24593248,0.00000000
-3.37068534,0.33121681,0.19753377,0.08313862,0.14792728,0.00000000,0.00013266,0.02745839,0.26548534,0.00000000
-3.36468234,0.36465968,0.21214044,0.09605026,0.16437651,0.00000000,0.00015536,0.02848995,0.28864279,0.00000000
-3.35867934,0.40310096,0.22949031,0.11057793,0.18293758,0.00000000,0.00018095,0.02987475,0.31541146,0.00000000
-3.35267634,0.44649337,0.24954067,0.12674113,0.20356995,0.00000000,0.00020944,0.03160596,0.34571676,0.00000000
-3.34667334,0.49467771,0.27218536,0.14452741,0.22618362,0.00000000,0.00024084,0.03366846,0.37939803,0.00000000
-3.34067034,0.54737543,0.29725266,0.16388765,0.25063621,0.00000000,0.00027506,0.03603885,0.41620557,0.00000000
-3.33466733,0.60418402,0.32450452,0.18473215,0.27673140,0.00000000,0.00031197,0.03868575,0.45579967,0.00000000
-3.32866433,0.66457557,0.35363765,0.20692768,0.30421889,0.00000000,0.00035134,0.04157012,0.49775222,0.00000000
-3.32266133,0.72789915,0.38428630,0.23029591,0.33279606,0.00000000,0.00039287,0.04464593,0.54155094,0.00000000
-3.31665833,0.79338732,0.41602721,0.25461330,0.36211157,0.00000000,0.00043618,0.04786097,0.58660649,0.00000000
-3.31065533,0.86016716,0.44838646,0.27961276,0.39177086,0.00000000,0.00048081,0.05115787,0.63226255,0.00000000
-3.30465233,0.92727570,0.48084853,0.30498724,0.42134371,0.00000000,0.00052621,0.05447531,0.67780879,0.00000000
-3.29864932,0.99367990,0.51286713,0.33039517,0.45037353,0.00000000,0.00057176,0.05774943,0.72249648,0.00000000
-3.29264632,1.05830061,0.54387792,0.35546783,0.47838842,0.00000000,0.00061681,0.06091538,0.76555660,0.00000000
-3.28664332,1.12004005,0.57331245,0.37981854,0.50491353,0.00000000,0.00066063,0.06390894,0.80621964,0.00000000
-3.28064032,1.17781202,0.60061323,0.40305331,0.52948447,0.00000000,0.00070248,0.06666825,0.84373691,0.00000000
-3.27463732,1.23057383,0.62524920,0.42478269,0.55166123,0.00000000,0.00074163,0.06913553,0.87740214,0.00000000
-3.26863432,1.27735876,0.64673107,0.44463447,0.57104212,0.00000000,0.00077733,0.07125871,0.90657312,0.00000000
-3.26263132,1.31730781,0.66462614,0.46226657,0.58727716,0.00000000,0.00080890,0.07299301,0.93069201,0.00000000
-3.25662831,1.34969952,0.67857161,0.47737975,0.60008046,0.00000000,0.00083572,0.07430230,0.94930394,0.00000000
-3.25062531,1.37397639,0.68828625,0.48972941,0.60924091,0.00000000,0.00085722,0.07516021,0.96207277,0.00000000
-3.24462231,1.38976682,0.69357953,0.49913615,0.61463082,0.00000000,0.00087296,0.07555096,0.96879352,0.00000000
-3.23861931,1.39690157,0.69435802,0.50549431,0.61621206,0.00000000,0.00088262,0.07546995,0.96940082,0.00000000
-3.23261631,1.39542375,0.69062869,0.50877832,0.61403941,0.00000000,0.00088598,0.07492385,0.96397296,0.00000000
-3.22661331,1.38559190,0.68249884,0.50904624,0.60826086,0.00000000,0.00088298,0.07393044,0.95273127,0.00000000
-3.22061031,1.36787588,0.67017283,0.50644049,0.59911501,0.00000000,0.00087368,0.07251809,0.93603496,0.00000000
-3.21460730,1.34294554,0.65394551,0.50118551,0.58692530,0.00000000,0.00085830,0.07072482,0.91437137,0.00000000
-3.20860430,1.31165262,0.63419278,0.49358244,0.57209164,0.00000000,0.00083716,0.06859710,0.88834212,0.00000000
-3.20260130,1.27500644,0.61135959,0.48400094,0.55507945,0.00000000,0.00081073,0.06618845,0.85864565,0.00000000
-3.19659830,1.23414440,0.58594590,0.47286853,0.53640672,0.00000000,0.00077956,0.06355771,0.82605680,0.00000000
-3.19059530,1.19029827,0.55849116,0.46065768,0.51662949,0.00000000,0.00074429,0.06076724,0.79140418,0.00000000
-3.18459230,1.14475768,0.52955803,0.44787142,0.49632624,0.00000000,0.00070565,0.05788108,0.75554625,0.00000000
-3.17858929,1.09883220,0.49971584,0.43502768,0.47608196,0.00000000,0.00066438,0.05496301,0.71934689,0.00000000
-3.17258629,1.05381326,0.46952453,0.42264338,0.45647222,0.00000000,0.00062129,0.05207479,0.68365132,0.00000000
-3.16658329,1.01093750,0.43951967,0.41121849,0.43804798,0.00000000,0.00057715,0.04927438,0.64926325,0.00000000
-3.16058029,0.97135271,0.41019898,0.40122095,0.42132155,0.00000000,0.00053276,0.04661450,0.61692394,0.00000000
-3.15457729,0.93608764,0.38201086,0.39307299,0.40675417,0.00000000,0.00048887,0.04414132,0.58729380,0.00000000
-3.14857429,0.90602655,0.35534524,0.38713920,0.39474562,0.00000000,0.00044620,0.04189342,0.56093712,0.00000000
-3.14257129,0.88188935,0.33052695,0.38371699,0.38562606,0.00000000,0.00040543,0.03990109,0.53831018,0.00000000
-3.13656828,0.86421795,0.30781168,0.38302966,0.37965035,0.00000000,0.00036717,0.03818589,0.51975320,0.00000000
-3.13056528,0.85336900,0.28738457,0.38522233,0.37699493,0.00000000,0.00033202,0.03676053,0.50548604,0.00000000
-3.12456228,0.84951319,0.26936127,0.39036085,0.37775725,0.00000000,0.00030048,0.03562909,0.49560780,0.00000000
-3.11855928,0.85264085,0.25379127,0.39843373,0.38195762,0.00000000,0.00027304,0.03478743,0.49010008,0.00000000
-3.11255628,0.86257357,0.24066319,0.40935678,0.38954337,0.00000000,0.00025016,0.03422394,0.48883379,0.00000000
-3.10655328,0.87898097,0.22991180,0.42298048,0.40039502,0.00000000,0.00023226,0.03392048,0.49157893,0.00000000
-3.10055028,0.90140206,0.22142619,0.43909941,0.41433407,0.00000000,0.00021973,0.03385346,0.49801720,0.00000000
-3.09454727,0.92926996,0.21505883,0.45746354,0.43113212,0.00000000,0.00021298,0.03399509,0.50775660,0.00000000
-3.08854427,0.96193895,0.21063506,0.47779063,0.45052081,0.00000000,0.00021241,0.03431470,0.52034771,0.00000000
-3.08254127,0.99871260,0.20796258,0.49977923,0.47220215,0.00000000,0.00021842,0.03478003,0.53530081,0.00000000
-3.07653827,1.03887169,0.20684053,0.52312156,0.49585880,0.00000000,0.00023142,0.03535856,0.55210331,0.00000000
-3.07053527,1.08170059,0.20706785,0.54751573,0.52116380,0.00000000,0.00025183,0.03601872,0.57023675,0.00000000
-3.06453227,1.12651105,0.20845064,0.57267652,0.54778933,0.00000000,0.00028007,0.03673095,0.58919280,0.00000000
-3.05852926,1.17266213,0.21080814,0.59834428,0.57541421,0.00000000,0.00031656,0.03746863,0.60848760,0.00000000
-3.05252626,1.21957555,0.21397729,0.62429140,0.60372983,0.00000000,0.00036169,0.03820876,0.62767395,0.00000000
-3.04652326,1.26674573,0.21781574,0.65032605,0.63244426,0.00000000,0.00041581,0.03893247,0.64635092,0.00000000
-3.04052026,1.31374418,0.22220315,0.67629301,0.66128461,0.00000000,0.00047920,0.03962518,0.66417066,0.00000000
-3.03451726,1.36021821,0.22704106,0.70207157,0.68999754,0.00000000,0.00055207,0.04027664,0.68084213,0.00000000
-3.02851426,1.40588429,0.23225124,0.72757064,0.71834822,0.00000000,0.00063451,0.04088065,0.69613187,0.00000000
-3.02251126,1.45051674,0.23777283,0.75272149,0.74611796,0.00000000,0.00072646,0.04143459,0.70986196,0.00000000
-3.01650825,1.49393251,0.24355855,0.77746864,0.77310085,0.00000000,0.00082771,0.04193878,0.72190540,0.00000000
-3.01050525,1.53597359,0.24957020,0.80175949,0.79910001,0.00000000,0.00093784,0.04239572,0.73217951,0.00000000
-3.00450225,1.57648807,0.25577388,0.82553356,0.82392382,0.00000000,0.00105624,0.04280918,0.74063779,0.00000000
-2.99849925,1.61531174,0.26213531,0.84871220,0.84738274,0.00000000,0.00118207,0.04318337,0.74726096,0.00000000
-2.99249625,1.65225143,0.26861541,0.87118943,0.86928717,0.00000000,0.00131426,0.04352203,0.75204776,0.00000000
-2.98649325,1.68707167,0.27516680,0.89282491,0.88944680,0.00000000,0.00145154,0.04382766,0.75500638,0.00000000
-2.98049025,1.71948596,0.28173120,0.91343958,0.90767179,0.00000000,0.00159242,0.04410090,0.75614681,0.00000000
-2.97448724,1.74915336,0.28823808,0.93281456,0.92377595,0.00000000,0.00173524,0.04434002,0.75547494,0.00000000
-2.96848424,1.77568127,0.29460474,0.95069353,0.93758202,0.00000000,0.00187821,0.04454063,0.75298858,0.00000000
-2.96248124,1.79863428,0.30073776,0.96678874,0.94892884,0.00000000,0.00201944,0.04469568,0.74867572,0.00000000
-2.95647824,1.81754904,0.30653583,0.98079047,0.95768024,0.00000000,0.00215701,0.04479555,0.74251507,0.00000000
-2.95047524,1.83195429,0.31189385,0.99237947,0.96373502,0.00000000,0.00228902,0.04482846,0.73447871,0.00000000
-2.94447224,1.84139497,0.31670796,1.00124182,0.96703762,0.00000000,0.00241370,0.04478101,0.72453661,0.00000000
-2.93846923,1.84545905,0.32088130,1.00708528,0.96758868,0.00000000,0.00252941,0.04463888,0.71266262,0.00000000
-2.93246623,1.84380525,0.32433006,1.00965622,0.96545465,0.00000000,0.00263476,0.04438762,0.69884132,0.00000000
-2.92646323,1.83618992,0.32698945,1.00875612,0.96077585,0.00000000,0.00272867,0.04401351,0.68307523,0.00000000
-2.92046023,1.82249133,0.32881916,1.00425649,0.95377208,0.00000000,0.00281041,0.04350440,0.66539170,0.00000000
-2.91445723,1.80272939,0.32980791,0.99611130,0.94474512,0.00000000,0.00287961,0.04285053,0.64584895,0.00000000
-2.90845423,1.77707956,0.32997671,0.98436598,0.93407765,0.00000000,0.00293635,0.04204515,0.62454072,0.00000000
-2.90245123,1.74587971,0.32938060,0.96916242,0.92222820,0.00000000,0.00298113,0.04108515,0.60159912,0.00000000
-2.89644822,1.70962900,0.32810860,0.95073932,0.90972181,0.00000000,0.00301486,0.03997136,0.57719544,0.00000000
-2.89044522,1.66897871,0.32628174,0.92942795,0.89713674,0.00000000,0.00303882,0.03870876,0.55153872,0.00000000
-2.88444222,1.62471505,0.32404926,0.90564317,0.88508721,0.00000000,0.00305465,0.03730642,0.52487219,0.00000000
-2.87843922,1.57773454,0.32158304,0.87987020,0.87420292,0.00000000,0.00306425,0.03577729,0.49746774,0.00000000
-2.87243622,1.52901328,0.31907047,0.85264764,0.86510593,0.00000000,0.00306971,0.03413780,0.46961861,0.00000000
-2.86643322,1.47957125,0.31670609,0.82454766,0.85838589,0.00000000,0.00307319,0.03240725,0.44163090,0.00000000
-2.86043022,1.43043365,0.31468245,0.79615429,0.85457467,0.00000000,0.00307687,0.03060718,0.41381423,0.00000000
-2.85442721,1.38259107,0.31318057,0.76804078,0.85412155,0.00000000,0.00308282,0.02876057,0.38647212,0.00000000
-2.84842421,1.33696051,0.31236061,0.74074739,0.85737014,0.00000000,0.00309288,0.02689107,0.35989265,0.00000000
-2.84242121,1.29434921,0.31235304,0.71476050,0.86453823,0.00000000,0.00310860,0.02502215,0.33433983,0.00000000
-2.83641821,1.25542318,0.31325115,0.69049418,0.87570169,0.00000000,0.00313113,0.02317641,0.31004623,0.00000000
-2.83041521,1.22068186,0.31510491,0.66827507,0.89078341,0.00000000,0.00316117,0.02137486,0.28720703,0.00000000
-2.82441221,1.19044025,0.31791689,0.64833130,0.90954787,0.00000000,0.00319892,0.01963638,0.26597601,0.00000000
-2.81840920,1.16481934,0.32164030,0.63078586,0.93160218,0.00000000,0.00324407,0.01797728,0.24646340,0.00000000
-2.81240620,1.14374528,0.32617945,0.61565484,0.95640347,0.00000000,0.00329574,0.01641099,0.22873577,0.00000000
-2.80640320,1.12695719,0.33139248,0.60285035,0.98327286,0.00000000,0.00335261,0.01494792,0.21281785,0.00000000
-2.80040020,1.11402329,0.33709653,0.59218801,1.01141549,0.00000000,0.00341286,0.01359543,0.19869609,0.00000000
-2.79439720,1.10436435,0.34307487,0.58339854,1.03994591,0.00000000,0.00347430,0.01235799,0.18632382,0.00000000
-2.78839420,1.09728337,0.34908590,0.57614275,1.06791796,0.00000000,0.00353446,0.01123737,0.17562749,0.00000000
-2.78239120,1.09199993,0.35487348,0.57002926,1.09435790,0.00000000,0.00359066,0.01023296,0.16651398,0.00000000
-2.77638819,1.08768757,0.36017812,0.56463386,1.11829931,0.00000000,0.00364013,0.00934220,0.15887818,0.00000000
-2.77038519,1.08351235,0.36474852,0.55951978,1.13881843,0.00000000,0.00368015,0.00856100,0.15261087,0.00000000
-2.76438219,1.07867080,0.36835297,0.55425768,1.15506814,0.00000000,0.00370813,0.00788415,0.14760621,0.00000000
-2.75837919,1.07242549,0.37078985,0.54844462,1.16630937,0.00000000,0.00372173,0.00730584,0.14376860,0.00000000
-2.75237619,1.06413668,0.37189700,0.54172106,1.17193824,0.00000000,0.00371898,0.00682000,0.14101874,0.00000000
-2.74637319,1.05328860,0.37155931,0.53378523,1.17150792,0.00000000,0.00369831,0.00642075,0.13929833,0.00000000
-2.74037019,1.03950948,0.36971424,0.52440430,1.16474421,0.00000000,0.00365864,0.00610264,0.13857354,0.00000000
-2.73436718,1.02258432,0.36635507,0.51342205,1.15155417,0.00000000,0.00359944,0.00586095,0.13883682,0.00000000
-2.72836418,1.00246037,0.36153164,0.50076267,1.13202752,0.00000000,0.00352070,0.00569182,0.14010718,0.00000000
-2.72236118,0.97924509,0.35534862,0.48643098,1.10643087,0.00000000,0.00342295,0.00559234,0.14242891,0.00000000
-2.71635818,0.95319708,0.34796150,0.47050899,1.07519519,0.00000000,0.00330723,0.00556060,0.14586866,0.00000000
-2.71035518,0.92471060,0.33957035,0.45314932,1.03889717,0.00000000,0.00317503,0.00559555,0.15051121,0.00000000
-2.70435218,0.89429476,0.33041179,0.43456591,0.99823558,0.00000000,0.00302825,0.00569697,0.15645399,0.00000000
-2.69834917,0.86254840,0.32074961,0.41502258,0.95400365,0.00000000,0.00286910,0.00586518,0.16380065,0.00000000
-2.69234617,0.83013216,0.31086432,0.39482018,0.90705906,0.00000000,0.00270002,0.00610094,0.17265394,0.00000000
-2.68634317,0.79773904,0.30104239,0.37428291,0.85829268,0.00000000,0.00252362,0.00640511,0.18310825,0.00000000
-2.68034017,0.76606489,0.29156539,0.35374459,0.80859767,0.00000000,0.00234253,0.00677844,0.19524217,0.00000000
-2.67433717,0.73578019,0.28269972,0.33353539,0.75884013,0.00000000,0.00215938,0.00722129,0.20911137,0.00000000
-2.66833417,0.70750427,0.27468732,0.31396971,0.70983254,0.00000000,0.00197667,0.00773341,0.22474220,0.00000000
-2.66233117,0.68178306,0.26773766,0.29533558,0.66231089,0.00000000,0.00179674,0.00831375,0.24212636,0.00000000
-2.65632816,0.65907113,0.26202137,0.27788597,0.61691626,0.00000000,0.00162169,0.00896023,0.26121681,0.00000000
-2.65032516,0.63971857,0.25766575,0.26183223,0.57418134,0.00000000,0.00145336,0.00966969,0.28192534,0.00000000
-2.64432216,0.62396295,0.25475215,0.24733974,0.53452206,0.00000000,0.00129327,0.01043780,0.30412172,0.00000000
-2.63831916,0.61192645,0.25331533,0.23452583,0.49823430,0.00000000,0.00114264,0.01125905,0.32763478,0.00000000
-2.63231616,0.60361793,0.25334472,0.22345971,0.46549535,0.00000000,0.00100238,0.01212681,0.35225520,0.00000000
-2.62631316,0.59893935,0.25478724,0.21416441,0.43636976,0.00000000,0.00087306,0.01303344,0.37773995,0.00000000
-2.62031016,0.59769614,0.25755174,0.20662016,0.41081881,0.00000000,0.00075500,0.01397044,0.40381832,0.00000000
-2.61430715,0.59961051,0.26151442,0.20076915,0.38871286,0.00000000,0.00064824,0.01492866,0.43019906,0.00000000
-2.60830415,0.60433699,0.26652513,0.19652115,0.36984591,0.00000000,0.00055260,0.01589848,0.45657843,0.00000000
-2.60230115,0.61147924,0.27241410,0.19375962,0.35395137,0.00000000,0.00046769,0.01687008,0.48264873,0.00000000
-2.59629815,0.62060724,0.27899873,0.19234805,0.34071831,0.00000000,0.00039300,0.01783363,0.50810687,0.00000000
-2.59029515,0.63127396,0.28609015,0.19213613,0.32980745,0.00000000,0.00032787,0.01877955,0.53266253,0.00000000
-2.58429215,0.64303092,0.29349924,0.19296551,0.32086622,0.00000000,0.00027157,0.01969866,0.55604562,0.00000000
-2.57828914,0.65544190,0.30104186,0.19467495,0.31354237,0.00000000,0.00022333,0.02058234,0.57801257,0.00000000
-2.57228614,0.66809439,0.30854313,0.19710471,0.30749577,0.00000000,0.00018234,0.02142264,0.59835125,0.00000000
-2.56628314,0.68060852,0.31584069,0.20010010,0.30240797,0.00000000,0.00014781,0.02221236,0.61688441,0.00000000
-2.56028014,0.69264345,0.32278685,0.20351414,0.29798965,0.00000000,0.00011895,0.02294504,0.63347142,0.00000000
-2.55427714,0.70390114,0.32924978,0.20720949,0.29398568,0.00000000,0.00009505,0.02361496,0.64800852,0.00000000
-2.54827414,0.71412785,0.33511376,0.21105963,0.29017814,0.00000000,0.00007540,0.02421707,0.66042760,0.00000000
-2.54227114,0.72311373,0.34027869,0.21494942,0.28638726,0.00000000,0.00005939,0.02474691,0.67069386,0.00000000
-2.53626813,0.73069084,0.34465912,0.21877531,0.28247081,0.00000000,0.00004644,0.02520052,0.67880253,0.00000000
-2.53026513,0.73673014,0.34818294,0.22244527,0.27832204,0.00000000,0.00003606,0.02557440,0.68477506,0.00000000
-2.52426213,0.74113795,0.35078997,0.22587850,0.27386658,0.00000000,0.00002780,0.02586535,0.68865521,0.00000000
-2.51825913,0.74385234,0.35243069,0.22900532,0.26905874,0.00000000,0.00002129,0.02607053,0.69050518,0.00000000
-2.51225613,0.74483978,0.35306525,0.23176701,0.26387739,0.00000000,0.00001620,0.02618738,0.69040221,0.00000000
-2.50625313,0.74409236,0.35266291,0.23411596,0.25832178,0.00000000,0.00001225,0.02621373,0.68843584,0.00000000
-2.50025013,0.74162583,0.35120185,0.23601595,0.25240750,0.00000000,0.00000921,0.02614781,0.68470589,0.00000000
-2.49424712,0.73747832,0.34866957,0.23744258,0.24616286,0.00000000,0.00000691,0.02598845,0.67932118,0.00000000
-2.48824412,0.73170996,0.34506365,0.23838393,0.23962564,0.00000000,0.00000518,0.02573519,0.67239905,0.00000000
-2.48224112,0.72440290,0.34039280,0.23884115,0.23284040,0.00000000,0.00000391,0.02538852,0.66406530,0.00000000
-2.47623812,0.71566179,0.33467811,0.23882905,0.22585639,0.00000000,0.00000299,0.02495004,0.65445450,0.00000000
-2.47023512,0.70561415,0.32795433,0.23837649,0.21872580,0.00000000,0.00000236,0.02442270,0.64371030,0.00000000
-2.46423212,0.69441051,0.32027091,0.23752649,0.21150263,0.00000000,0.00000195,0.02381097,0.63198558,0.00000000
-2.45822911,0.68222401,0.31169274,0.23633596,0.20424175,0.00000000,0.00000174,0.02312099,0.61944202,0.00000000
-2.45222611,0.66924905,0.30230038,0.23487500,0.19699831,0.00000000,0.00000169,0.02236072,0.60624904,0.00000000
-2.44622311,0.65569905,0.29218970,0.23322569,0.18982726,0.00000000,0.00000178,0.02153999,0.59258189,0.00000000
-2.44022011,0.64180311,0.28147086,0.23148044,0.18278292,0.00000000,0.00000202,0.02067044,0.57861880,0.00000000
-2.43421711,0.62780164,0.27026657,0.22973992,0.17591865,0.00000000,0.00000239,0.01976557,0.56453743,0.00000000
-2.42821411,0.61394109,0.25870984,0.22811057,0.16928636,0.00000000,0.00000291,0.01884047,0.55051048,0.00000000
-2.42221111,0.60046806,0.24694098,0.22670191,0.16293611,0.00000000,0.00000360,0.01791175,0.53670090,0.00000000
-2.41620810,0.58762291,0.23510440,0.22562367,0.15691551,0.00000000,0.00000446,0.01699719,0.52325694,0.00000000
-2.41020510,0.57563349,0.22334498,0.22498300,0.15126923,0.00000000,0.00000552,0.01611546,0.51030731,0.00000000
-2.40420210,0.56470898,0.21180446,0.22488163,0.14603838,0.00000000,0.00000682,0.01528579,0.49795684,0.00000000
-2.39819910,0.55503451,0.20061784,0.22541344,0.14126001,0.00000000,0.00000838,0.01452757,0.48628293,0.00000000
-2.39219610,0.54676654,0.18991009,0.22666225,0.13696655,0.00000000,0.00001022,0.01385991,0.47533315,0.00000000
-2.38619310,0.54002946,0.17979323,0.22869995,0.13318544,0.00000000,0.00001239,0.01330129,0.46512405,0.00000000
-2.38019010,0.53491332,0.17036389,0.23158516,0.12993876,0.00000000,0.00001492,0.01286909,0.45564145,0.00000000
-2.37418709,0.53147295,0.16170153,0.23536217,0.12724298,0.00000000,0.00001784,0.01257917,0.44684214,0.00000000
-2.36818409,0.52972819,0.15386719,0.24006034,0.12510881,0.00000000,0.00002118,0.01244551,0.43865690,0.00000000
-2.36218109,0.52966529,0.14690292,0.24569378,0.12354106,0.00000000,0.00002497,0.01247977,0.43099482,0.00000000
-2.35617809,0.53123920,0.14083178,0.25226132,0.12253862,0.00000000,0.00002922,0.01269098,0.42374841,0.00000000
-2.35017509,0.53437656,0.13565834,0.25974672,0.12209437,0.00000000,0.00003395,0.01308523,0.41679949,0.00000000
-2.34417209,0.53897912,0.13136969,0.26811893,0.12219517,0.00000000,0.00003916,0.01366535,0.41002530,0.00000000
-2.33816908,0.54492742,0.12793670,0.27733259,0.12282179,0.00000000,0.00004485,0.01443075,0.40330454,0.00000000
-2.33216608,0.55208446,0.12531570,0.28732853,0.12394889,0.00000000,0.00005100,0.01537723,0.39652314,0.00000000
-2.32616308,0.56029932,0.12345016,0.29803446,0.12554495,0.00000000,0.00005757,0.01649694,0.38957922,0.00000000
-2.32016008,0.56941053,0.12227264,0.30936573,0.12757229,0.00000000,0.00006452,0.01777837,0.38238728,0.00000000
-2.31415708,0.57924917,0.12170669,0.32122632,0.12998713,0.00000000,0.00007180,0.01920647,0.37488119,0.00000000
-2.30815408,0.58964190,0.12166880,0.33351012,0.13273981,0.00000000,0.00007932,0.02076286,0.36701615,0.00000000
-2.30215108,0.60041369,0.12207030,0.34610247,0.13577516,0.00000000,0.00008700,0.02242617,0.35876942,0.00000000
-2.29614807,0.61139053,0.12281928,0.35888213,0.13903311,0.00000000,0.00009473,0.02417242,0.35013998,0.00000000
-2.29014507,0.62240224,0.12382242,0.37172362,0.14244948,0.00000000,0.00010241,0.02597561,0.34114720,0.00000000
-2.28414207,0.63328527,0.12498682,0.38450000,0.14595715,0.00000000,0.00010992,0.02780829,0.33182874,0.00000000
-2.27813907,0.64388568,0.12622175,0.39708601,0.14948740,0.00000000,0.00011714,0.02964229,0.32223784,0.00000000
-2.27213607,0.65406224,0.12744043,0.40936144,0.15297150,0.00000000,0.00012393,0.03144946,0.31244020,0.00000000
-2.26613307,0.66368961,0.12856165,0.42121469,0.15634253,0.00000000,0.00013017,0.03320244,0.30251067,0.00000000
-2.26013007,0.67266135,0.12951141,0.43254627,0.15953725,0.00000000,0.00013575,0.03487543,0.29252997,0.00000000
-2.25412706,0.68089280,0.13022435,0.44327208,0.16249804,0.00000000,0.00014055,0.03644492,0.28258156,0.00000000
-2.24812406,0.68832342,0.13064511,0.45332626,0.16517472,0.00000000,0.00014447,0.03789038,0.27274872,0.00000000
-2.24212106,0.69491852,0.13072939,0.46266334,0.16752620,0.00000000,0.00014743,0.03919475,0.26311210,0.00000000
-2.23611806,0.70067013,0.13044483,0.47125965,0.16952187,0.00000000,0.00014938,0.04034491,0.25374755,0.00000000
-2.23011506,0.70559675,0.12977155,0.47911368,0.17114255,0.00000000,0.00015027,0.04133196,0.24472446,0.00000000
-2.22411206,0.70974205,0.12870235,0.48624548,0.17238103,0.00000000,0.00015007,0.04215129,0.23610443,0.00000000
-2.21810905,0.71317237,0.12724255,0.49269492,0.17324213,0.00000000,0.00014880,0.04280252,0.22794033,0.00000000
-2.21210605,0.71597304,0.12540944,0.49851903,0.17374226,0.00000000,0.00014648,0.04328929,0.22027568,0.00000000
-2.20610305,0.71824386,0.12323143,0.50378844,0.17390847,0.00000000,0.00014316,0.04361888,0.21314431,0.00000000
-2.20010005,0.72009369,0.12074675,0.50858325,0.17377714,0.00000000,0.00013891,0.04380167,0.20657021,0.00000000
-2.19409705,0.72163474,0.11800197,0.51298840,0.17339226,0.00000000,0.00013382,0.04385056,0.20056763,0.00000000
-2.18809405,0.72297666,0.11505025,0.51708901,0.17280346,0.00000000,0.00012799,0.04378029,0.19514135,0.00000000
-2.18209105,0.72422101,0.11194943,0.52096588,0.17206399,0.00000000,0.00012154,0.04360674,0.19028704,0.00000000
-2.17608804,0.72545618,0.10876003,0.52469144,0.17122856,0.00000000,0.00011458,0.04334625,0.18599185,0.00000000
-2.17008504,0.72675344,0.10554330,0.52832640,0.17035132,0.00000000,0.00010724,0.04301498,0.18223508,0.00000000
-2.16408204,0.72816390,0.10235933,0.53191725,0.16948401,0.00000000,0.00009965,0.04262833,0.17898904,0.00000000
-2.15807904,0.72971693,0.09926525,0.53549475,0.16867435,0.00000000,0.00009194,0.04220050,0.17621992,0.00000000
-2.15207604,0.73141975,0.09631372,0.53907338,0.16796475,0.00000000,0.00008421,0.04174408,0.17388892,0.00000000
-2.14607304,0.73325830,0.09355160,0.54265170,0.16739131,0.00000000,0.00007658,0.04126990,0.17195328,0.00000000
-2.14007004,0.73519915,0.09101887,0.54621353,0.16698321,0.00000000,0.00006914,0.04078679,0.17036748,0.00000000
-2.13406703,0.73719218,0.08874786,0.54972964,0.16676233,0.00000000,0.00006198,0.04030168,0.16908431,0.00000000
-2.12806403,0.73917376,0.08676268,0.55315987,0.16674317,0.00000000,0.00005515,0.03981957,0.16805600,0.00000000
-2.12206103,0.74107010,0.08507899,0.55645533,0.16693308,0.00000000,0.00004873,0.03934377,0.16723509,0.00000000
-2.11605803,0.74280042,0.08370389,0.55956044,0.16733247,0.00000000,0.00004275,0.03887598,0.16657526,0.00000000
-2.11005503,0.74427972,0.08263603,0.56241468,0.16793537,0.00000000,0.00003723,0.03841661,0.16603193,0.00000000
-2.10405203,0.74542096,0.08186596,0.56495392,0.16872992,0.00000000,0.00003219,0.03796495,0.16556260,0.00000000
-2.09804902,0.74613649,0.08137652,0.56711118,0.16969904,0.00000000,0.00002763,0.03751938,0.16512706,0.00000000
-2.09204602,0.74633880,0.08114344,0.56881693,0.17082110,0.00000000,0.00002355,0.03707757,0.16468735,0.00000000
-2.08604302,0.74594059,0.08113603,0.56999892,0.17207071,0.00000000,0.00001993,0.03663669,0.16420759,0.00000000
-2.08004002,0.74485448,0.08131789,0.57058180,0.17341957,0.00000000,0.00001674,0.03619348,0.16365369,0.00000000
-2.07403702,0.74299248,0.08164792,0.57048665,0.17483751,0.00000000,0.00001397,0.03574442,0.16299302,0.00000000
-2.06803402,0.74026552,0.08208121,0.56963064,0.17629360,0.00000000,0.00001157,0.03528581,0.16219414,0.00000000
-2.06203102,0.73658344,0.08257015,0.56792715,0.17775745,0.00000000,0.00000951,0.03481388,0.16122660,0.00000000
