energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.83791896,0.46152982,0.04228874,0.00864244,0.06183155,0.00000000,0.12310302,0.22587331
-5.83191596,0.46681099,0.04296451,0.00876689,0.06206555,0.00000000,0.12211758,0.22776680
-5.82591296,0.47366986,0.04349868,0.00910341,0.06318518,0.00000000,0.12184628,0.22956281
-5.81990995,0.48187437,0.04388616,0.00963783,0.06513077,0.00000000,0.12219452,0.23117586
-5.81390695,0.49122607,0.04412773,0.01035518,0.06783861,0.00000000,0.12307755,0.23254835
-5.80790395,0.50155635,0.04422976,0.01123948,0.07124058,0.00000000,0.12442029,0.23364908
-5.80190095,0.51272062,0.04420368,0.01227354,0.07526362,0.00000000,0.12615632,0.23447064
-5.79589795,0.52459110,0.04406527,0.01343877,0.07982914,0.00000000,0.12822640,0.23502574
-5.78989495,0.53704863,0.04383375,0.01471499,0.08485256,0.00000000,0.13057662,0.23534288
-5.78389195,0.54997431,0.04353066,0.01608043,0.09024306,0.00000000,0.13315630,0.23546141
-5.77788894,0.56324151,0.04317877,0.01751166,0.09590356,0.00000000,0.13591593,0.23542644
-5.77188594,0.57670891,0.04280081,0.01898380,0.10173122,0.00000000,0.13880523,0.23528369
-5.76588294,0.59021526,0.04241833,0.02047071,0.10761841,0.00000000,0.14177160,0.23507481
-5.75987994,0.60357608,0.04205060,0.02194537,0.11345409,0.00000000,0.14475896,0.23483323
-5.75387694,0.61658293,0.04171363,0.02338034,0.11912592,0.00000000,0.14770726,0.23458083
-5.74787394,0.62900525,0.04141940,0.02474838,0.12452261,0.00000000,0.15055250,0.23432569
-5.74187094,0.64059488,0.04117531,0.02602309,0.12953695,0.00000000,0.15322749,0.23406086
-5.73586793,0.65109309,0.04098380,0.02717962,0.13406897,0.00000000,0.15566322,0.23376441
-5.72986493,0.66023986,0.04084232,0.02819543,0.13802944,0.00000000,0.15779076,0.23340050
-5.72386193,0.66778496,0.04074352,0.02905107,0.14134337,0.00000000,0.15954372,0.23292165
-5.71785893,0.67350031,0.04067563,0.02973085,0.14395343,0.00000000,0.16086094,0.23227190
-5.71185593,0.67719306,0.04062308,0.03022352,0.14582314,0.00000000,0.16168954,0.23139066
-5.70585293,0.67871860,0.04056738,0.03052280,0.14693976,0.00000000,0.16198791,0.23021720
-5.69984992,0.67799313,0.04048796,0.03062785,0.14731652,0.00000000,0.16172872,0.22869540
-5.69384692,0.67500487,0.04036327,0.03054354,0.14699441,0.00000000,0.16090161,0.22677850
-5.68784392,0.66982374,0.04017180,0.03028065,0.14604322,0.00000000,0.15951565,0.22443376
-5.68184092,0.66260877,0.03989313,0.02985582,0.14456188,0.00000000,0.15760119,0.22164668
-5.67583792,0.65361313,0.03950891,0.02929148,0.14267812,0.00000000,0.15521138,0.21842458
-5.66983492,0.64318657,0.03900371,0.02861556,0.14054742,0.00000000,0.15242295,0.21479951
-5.66383192,0.63177511,0.03836573,0.02786109,0.13835130,0.00000000,0.14933646,0.21083024
-5.65782891,0.61991807,0.03758739,0.02706576,0.13629511,0.00000000,0.14607594,0.20660340
-5.65182591,0.60824263,0.03666563,0.02627134,0.13460526,0.00000000,0.14278796,0.20223355
-5.64582291,0.59745598,0.03560208,0.02552305,0.13352606,0.00000000,0.13964009,0.19786239
-5.63981991,0.58833534,0.03440306,0.02486895,0.13331623,0.00000000,0.13681891,0.19365702
-5.63381691,0.58171620,0.03307927,0.02435924,0.13424506,0.00000000,0.13452744,0.18980735
-5.62781391,0.57847876,0.03164546,0.02404555,0.13658845,0.00000000,0.13298221,0.18652271
-5.62181091,0.57953309,0.03011985,0.02398026,0.14062458,0.00000000,0.13240983,0.18402786
-5.61580790,0.58580284,0.02852352,0.02421577,0.14662944,0.00000000,0.13304315,0.18255834
-5.60980490,0.59820787,0.02687965,0.02480373,0.15487204,0.00000000,0.13511700,0.18235535
-5.60380190,0.61764578,0.02521275,0.02579425,0.16560941,0.00000000,0.13886355,0.18366022
-5.59779890,0.64497233,0.02354792,0.02723504,0.17908117,0.00000000,0.14450716,0.18670856
-5.59179590,0.68098099,0.02191004,0.02917052,0.19550381,0.00000000,0.15225894,0.19172418
-5.58579290,0.72638146,0.02032311,0.03164078,0.21506459,0.00000000,0.16231079,0.19891285
-5.57978989,0.78177757,0.01880956,0.03468052,0.23791505,0.00000000,0.17482923,0.20845592
-5.57378689,0.84764456,0.01738975,0.03831785,0.26416427,0.00000000,0.18994890,0.22050403
-5.56778389,0.92430634,0.01608148,0.04257306,0.29387198,0.00000000,0.20776595,0.23517092
-5.56178089,1.01191300,0.01489966,0.04745733,0.32704163,0.00000000,0.22833154,0.25252745
-5.55577789,1.11041945,0.01385609,0.05297146,0.36361374,0.00000000,0.25164553,0.27259606
-5.54977489,1.21956588,0.01295929,0.05910459,0.40345985,0.00000000,0.27765084,0.29534583
-5.54377189,1.33886109,0.01221447,0.06583313,0.44637723,0.00000000,0.30622855,0.32068831
-5.53776888,1.46756971,0.01162363,0.07311979,0.49208503,0.00000000,0.33719427,0.34847436
-5.53176588,1.60470446,0.01118563,0.08091299,0.54022199,0.00000000,0.37029602,0.37849227
-5.52576288,1.74902458,0.01089649,0.08914646,0.59034626,0.00000000,0.40521396,0.41046737
-5.51975988,1.89904151,0.01074956,0.09773948,0.64193761,0.00000000,0.44156230,0.44406334
-5.51375688,2.05303256,0.01073594,0.10659742,0.69440236,0.00000000,0.47889358,0.47888541
-5.50775388,2.20906340,0.01084481,0.11561296,0.74708122,0.00000000,0.51670544,0.51448560
-5.50175088,2.36501947,0.01106386,0.12466781,0.79926002,0.00000000,0.55445006,0.55037006
-5.49574787,2.51864641,0.01137975,0.13363503,0.85018346,0.00000000,0.59154596,0.58600849
-5.48974487,2.66759878,0.01177857,0.14238191,0.89907141,0.00000000,0.62739227,0.62084546
-5.48374187,2.80949615,0.01224633,0.15077333,0.94513767,0.00000000,0.66138471,0.65431354
-5.47773887,2.94198521,0.01276955,0.15867548,0.98761036,0.00000000,0.69293330,0.68584776
-5.47173587,3.06280569,0.01333568,0.16595996,1.02575358,0.00000000,0.72148078,0.71490107
-5.46573287,3.16985824,0.01393372,0.17250791,1.05888932,0.00000000,0.74652137,0.74096029
-5.45972986,3.26127132,0.01455468,0.17821424,1.08641891,0.00000000,0.76761899,0.76356189
-5.45372686,3.33546478,0.01519209,0.18299159,1.10784313,0.00000000,0.78442436,0.78230703
-5.44772386,3.39120725,0.01584246,0.18677397,1.12278004,0.00000000,0.79669004,0.79687526
-5.44172086,3.42766476,0.01650569,0.18951993,1.13097981,0.00000000,0.80428296,0.80703627
-5.43571786,3.44443848,0.01718542,0.19121498,1.13233582,0.00000000,0.80719373,0.81265901
-5.42971486,3.44158956,0.01788925,0.19187333,1.12689144,0.00000000,0.80554235,0.81371796
-5.42371186,3.41964969,0.01862897,0.19153868,1.11484225,0.00000000,0.79958003,0.81029599
-5.41770885,3.37961674,0.01942056,0.19028412,1.09653337,0.00000000,0.78968688,0.80258374
-5.41170585,3.32293530,0.02028415,0.18821105,1.07245209,0.00000000,0.77636571,0.79087539
-5.40570285,3.25146256,0.02124384,0.18544721,1.04321600,0.00000000,0.76023185,0.77556104
-5.39969985,3.16742089,0.02232732,0.18214381,1.00955710,0.00000000,0.74199956,0.75711577
-5.39369685,3.07333865,0.02356540,0.17847188,0.97230242,0.00000000,0.72246541,0.73608602
-5.38769385,2.97198150,0.02499142,0.17461797,0.93235208,0.00000000,0.70248908,0.71307359
-5.38169085,2.86627672,0.02664048,0.17077933,0.89065543,0.00000000,0.68297238,0.68871798
-5.37568784,2.75923328,0.02854851,0.16715867,0.84818632,0.00000000,0.66483693,0.66367782
-5.36968484,2.65386044,0.03075134,0.16395876,0.80591823,0.00000000,0.64900124,0.63861182
-5.36368184,2.55308766,0.03328356,0.16137693,0.76480024,0.00000000,0.63635787,0.61416026
-5.35767884,2.45968822,0.03617734,0.15959972,0.72573445,0.00000000,0.62775099,0.59092737
-5.35167584,2.37620906,0.03946124,0.15879772,0.68955550,0.00000000,0.62395513,0.56946538
-5.34567284,2.30490848,0.04315892,0.15912078,0.65701283,0.00000000,0.62565530,0.55026057
-5.33966983,2.24770331,0.04728794,0.16069368,0.62875580,0.00000000,0.63342901,0.53372182
-5.33366683,2.20612658,0.05185855,0.16361244,0.60532205,0.00000000,0.64773043,0.52017180
-5.32766383,2.18129626,0.05687259,0.16794118,0.58712911,0.00000000,0.66887698,0.50984098
-5.32166083,2.17389538,0.06232252,0.17370975,0.57446920,0.00000000,0.69703847,0.50286456
-5.31565783,2.18416336,0.06819058,0.18091213,0.56750709,0.00000000,0.73222919,0.49928211
-5.30965483,2.21189810,0.07444822,0.18950555,0.56628081,0.00000000,0.77430289,0.49903985
-5.30365183,2.25646840,0.08105574,0.19941056,0.57070492,0.00000000,0.82295103,0.50199530
-5.29764882,2.31683563,0.08796218,0.21051187,0.58057602,0.00000000,0.87770430,0.50792405
-5.29164582,2.39158404,0.09510563,0.22266007,0.59558030,0.00000000,0.93793761,0.51652826
-5.28564282,2.47895853,0.10241378,0.23567427,0.61530266,0.00000000,1.00287865,0.52744671
-5.27963982,2.57690902,0.10980487,0.24934545,0.63923732,0.00000000,1.07162006,0.54026583
-5.27363682,2.68314031,0.11718901,0.26344079,0.66679958,0.00000000,1.14313516,0.55453169
-5.26763382,2.79516639,0.12446986,0.27770859,0.69733847,0.00000000,1.21629714,0.56976231
-5.26163082,2.91036823,0.13154655,0.29188396,0.73015023,0.00000000,1.28990145,0.58546027
-5.25562781,3.02605376,0.13831603,0.30569502,0.76449235,0.00000000,1.36269112,0.60112516
-5.24962481,3.13951910,0.14467552,0.31886946,0.79959798,0.00000000,1.43338433,0.61626580
-5.24362181,3.24810961,0.15052515,0.33114144,0.83469069,0.00000000,1.50070379,0.63041171
-5.23761881,3.34927972,0.15577073,0.34225845,0.86899917,0.00000000,1.56340695,0.64312398
-5.23161581,3.44064993,0.16032638,0.35198799,0.90177195,0.00000000,1.62031641,0.65400496
-5.22561281,3.52005991,0.16411714,0.36012392,0.93229164,0.00000000,1.67034937,0.66270685
-5.21960980,3.58561609,0.16708129,0.36649209,0.95988867,0.00000000,1.71254515,0.66893883
-5.21360680,3.63573259,0.16917230,0.37095518,0.98395410,0.00000000,1.74608998,0.67247272
-5.20760380,3.66916423,0.17036045,0.37341647,1.00395133,0.00000000,1.77033785,0.67314685
-5.20160080,3.68503048,0.17063385,0.37382237,1.01942630,0.00000000,1.78482679,0.67086825
-5.19559780,3.68282965,0.16999892,0.37216361,1.03001604,0.00000000,1.78928993,0.66561289
-5.18959480,3.66244273,0.16848030,0.36847506,1.03545514,0.00000000,1.78366062,0.65742411
-5.18359180,3.62412665,0.16612011,0.36283407,1.03558000,0.00000000,1.76807171,0.64640919
-5.17758879,3.56849707,0.16297663,0.35535746,1.03033072,0.00000000,1.74284866,0.63273422
-5.17158579,3.49650135,0.15912240,0.34619725,1.01975042,0.00000000,1.70849696,0.61661733
-5.16558279,3.40938255,0.15464193,0.33553530,1.00398198,0.00000000,1.66568426,0.59832069
-5.15957979,3.30863576,0.14962890,0.32357707,0.98326234,0.00000000,1.61521787,0.57814128
-5.15357679,3.19595829,0.14418318,0.31054478,0.95791442,0.00000000,1.55801868,0.55640106
-5.14757379,3.07319567,0.13840766,0.29667024,0.92833690,0.00000000,1.49509243,0.53343661
-5.14157079,2.94228539,0.13240511,0.28218768,0.89499220,0.00000000,1.42749958,0.50958884
-5.13556778,2.80520045,0.12627510,0.26732680,0.85839314,0.00000000,1.35632477,0.48519300
-5.12956478,2.66389483,0.12011116,0.25230641,0.81908854,0.00000000,1.28264733,0.46056939
-5.12356178,2.52025269,0.11399839,0.23732881,0.77764845,0.00000000,1.20751354,0.43601513
-5.11755878,2.37604322,0.10801135,0.22257514,0.73464938,0.00000000,1.13191193,0.41179723
-5.11155578,2.23288233,0.10221259,0.20820190,0.69066016,0.00000000,1.05675215,0.38814718
-5.10555278,2.09220244,0.09665167,0.19433856,0.64622870,0.00000000,0.98284807,0.36525720
-5.09954977,1.95523091,0.09136476,0.18108647,0.60187029,0.00000000,0.91090551,0.34327819
-5.09354677,1.82297747,0.08637479,0.16851885,0.55805764,0.00000000,0.84151457,0.32231947
-5.08754377,1.69623038,0.08169212,0.15668195,0.51521292,0.00000000,0.77514669,0.30244997
-5.08154077,1.57556093,0.07731563,0.14559706,0.47370203,0.00000000,0.71215589,0.28370108
-5.07553777,1.46133521,0.07323422,0.13526331,0.43383111,0.00000000,0.65278399,0.26607050
-5.06953477,1.35373222,0.06942860,0.12566105,0.39584520,0.00000000,0.59716901,0.24952722
-5.06353177,1.25276675,0.06587316,0.11675559,0.35992900,0.00000000,0.54535618,0.23401705
-5.05752876,1.15831571,0.06253809,0.10850102,0.32620953,0.00000000,0.49731078,0.21946855
-5.05152576,1.07014638,0.05939129,0.10084409,0.29476023,0.00000000,0.45293205,0.20579898
-5.04552276,0.98794506,0.05640031,0.09372779,0.26560648,0.00000000,0.41206752,0.19292004
-5.03951976,0.91134494,0.05353401,0.08709463,0.23873189,0.00000000,0.37452705,0.18074315
-5.03351676,0.83995191,0.05076402,0.08088939,0.21408524,0.00000000,0.34009598,0.16918401
-5.02751376,0.77336747,0.04806586,0.07506140,0.19158760,0.00000000,0.30854710,0.15816638
-5.02151076,0.71120810,0.04541978,0.06956620,0.17113937,0.00000000,0.27965096,0.14762497
-5.01550775,0.65312066,0.04281121,0.06436665,0.15262705,0.00000000,0.25318437,0.13750730
-5.00950475,0.59879375,0.04023099,0.05943343,0.13592940,0.00000000,0.22893702,0.12777479
-5.00350175,0.54796504,0.03767519,0.05474521,0.12092288,0.00000000,0.20671626,0.11840287
-4.99749875,0.50042503,0.03514476,0.05028820,0.10748643,0.00000000,0.18635012,0.10938041
-4.99149575,0.45601755,0.03264500,0.04605555,0.09550525,0.00000000,0.16768882,0.10070856
-4.98549275,0.41463772,0.03018475,0.04204644,0.08487391,0.00000000,0.15060491,0.09239911
-4.97948974,0.37622792,0.02777567,0.03826499,0.07549856,0.00000000,0.13499248,0.08447256
-4.97348674,0.34077243,0.02543135,0.03471923,0.06729851,0.00000000,0.12076554,0.07695610
-4.96748374,0.30829135,0.02316649,0.03141998,0.06020715,0.00000000,0.10785597,0.06988147
-4.96148074,0.27883437,0.02099611,0.02837986,0.05417237,0.00000000,0.09621123,0.06328310
-4.95547774,0.25247483,0.01893494,0.02561243,0.04915654,0.00000000,0.08579205,0.05719635
-4.94947474,0.22930425,0.01699679,0.02313146,0.04513619,0.00000000,0.07657027,0.05165607
-4.94347174,0.20942778,0.01519418,0.02095037,0.04210137,0.00000000,0.06852695,0.04669548
-4.93746873,0.19296042,0.01353811,0.01908185,0.04005485,0.00000000,0.06165076,0.04234535
-4.93146573,0.18002408,0.01203784,0.01753762,0.03901111,0.00000000,0.05593683,0.03863351
-4.92546273,0.17074539,0.01070100,0.01632830,0.03899520,0.00000000,0.05138582,0.03558462
-4.91945973,0.16525394,0.00953365,0.01546341,0.04004147,0.00000000,0.04800336,0.03322016
-4.91345673,0.16368087,0.00854053,0.01495138,0.04219202,0.00000000,0.04579972,0.03155858
-4.90745373,0.16615745,0.00772534,0.01479969,0.04549513,0.00000000,0.04478963,0.03061553
-4.90145073,0.17281349,0.00709111,0.01501490,0.05000337,0.00000000,0.04499211,0.03040411
-4.89544772,0.18377527,0.00664056,0.01560275,0.05577153,0.00000000,0.04643037,0.03093513
-4.88944472,0.19916302,0.00637645,0.01656818,0.06285439,0.00000000,0.04913158,0.03221726
-4.88344172,0.21908762,0.00630198,0.01791534,0.07130417,0.00000000,0.05312650,0.03425710
-4.87743872,0.24364678,0.00642110,0.01964751,0.08116793,0.00000000,0.05844891,0.03705912
-4.87143572,0.27292056,0.00673879,0.02176702,0.09248478,0.00000000,0.06513495,0.04062548
-4.86543272,0.30696653,0.00726133,0.02427512,0.10528296,0.00000000,0.07322209,0.04495572
-4.85942971,0.34581458,0.00799643,0.02717186,0.11957711,0.00000000,0.08274812,0.05004640
-4.85342671,0.38946197,0.00895339,0.03045597,0.13536548,0.00000000,0.09374989,0.05589069
-4.84742371,0.43786854,0.01014314,0.03412475,0.15262748,0.00000000,0.10626205,0.06247790
-4.84142071,0.49095269,0.01157825,0.03817406,0.17132157,0.00000000,0.12031572,0.06979310
-4.83541771,0.54858824,0.01327288,0.04259833,0.19138359,0.00000000,0.13593726,0.07781680
-4.82941471,0.61060253,0.01524266,0.04739068,0.21272567,0.00000000,0.15314717,0.08652476
-4.82341171,0.67677590,0.01750453,0.05254307,0.23523581,0.00000000,0.17195906,0.09588792
-4.81740870,0.74684269,0.02007654,0.05804660,0.25877826,0.00000000,0.19237894,0.10587251
-4.81140570,0.82049386,0.02297752,0.06389178,0.28319458,0.00000000,0.21440459,0.11644031
-4.80540270,0.89738099,0.02622678,0.07006887,0.30830562,0.00000000,0.23802524,0.12754912
-4.79939970,0.97712163,0.02984363,0.07656822,0.33391418,0.00000000,0.26322131,0.13915322
-4.79339670,1.05930565,0.03384694,0.08338055,0.35980842,0.00000000,0.28996436,0.15120408
-4.78739370,1.14350220,0.03825444,0.09049709,0.38576589,0.00000000,0.31821694,0.16365095
-4.78139070,1.22926682,0.04308208,0.09790969,0.41155799,0.00000000,0.34793248,0.17644147
-4.77538769,1.31614834,0.04834317,0.10561063,0.43695473,0.00000000,0.37905495,0.18952218
-4.76938469,1.40369487,0.05404742,0.11359229,0.46172965,0.00000000,0.41151826,0.20283880
-4.76338169,1.49145861,0.06019993,0.12184654,0.48566463,0.00000000,0.44524532,0.21633637
-4.75737869,1.57899903,0.06680005,0.13036390,0.50855432,0.00000000,0.48014673,0.22995902
-4.75137569,1.66588412,0.07384014,0.13913246,0.53021024,0.00000000,0.51611902,0.24364951
-4.74537269,1.75168970,0.08130440,0.14813659,0.55046413,0.00000000,0.55304252,0.25734847
-4.73936968,1.83599669,0.08916762,0.15735553,0.56917051,0.00000000,0.59077897,0.27099339
-4.73336668,1.91838677,0.09739415,0.16676187,0.58620848,0.00000000,0.62916897,0.28451738
-4.72736368,1.99843667,0.10593689,0.17632007,0.60148250,0.00000000,0.66802946,0.29784793
-4.72136068,2.07571179,0.11473664,0.18598511,0.61492235,0.00000000,0.70715159,0.31090558
-4.71535768,2.14975989,0.12372174,0.19570140,0.62648226,0.00000000,0.74629901,0.32360281
-4.70935468,2.22010555,0.13280808,0.20540203,0.63613933,0.00000000,0.78520720,0.33584324
-4.70335168,2.28624641,0.14189968,0.21500849,0.64389144,0.00000000,0.82358380,0.34752127
-4.69734867,2.34765178,0.15088969,0.22443093,0.64975475,0.00000000,0.86111033,0.35852221
-4.69134567,2.40376453,0.15966202,0.23356913,0.65376109,0.00000000,0.89744557,0.36872329
-4.68534267,2.45400660,0.16809355,0.24231398,0.65595540,0.00000000,0.93223044,0.37799517
-4.67933967,2.49778855,0.17605681,0.25054977,0.65639333,0.00000000,0.96509463,0.38620449
-4.67333667,2.53452297,0.18342320,0.25815694,0.65513927,0.00000000,0.99566475,0.39321695
-4.66733367,2.56364171,0.19006660,0.26501542,0.65226482,0.00000000,1.02357374,0.39890119
-4.66133067,2.58461604,0.19586717,0.27100839,0.64784790,0.00000000,1.04847124,0.40313322
-4.65532766,2.59697907,0.20071537,0.27602617,0.64197222,0.00000000,1.07003457,0.40580107
-4.64932466,2.60034918,0.20451579,0.27997027,0.63472748,0.00000000,1.08797961,0.40680972
-4.64332166,2.59445329,0.20719089,0.28275720,0.62620979,0.00000000,1.10207121,0.40608583
-4.63731866,2.57914845,0.20868420,0.28432202,0.61652246,0.00000000,1.11213256,0.40358208
-4.63131566,2.55444055,0.20896295,0.28462128,0.60577692,0.00000000,1.11805290,0.39928093
-4.62531266,2.52049874,0.20802003,0.28363535,0.59409352,0.00000000,1.11979326,0.39319741
-4.61930965,2.47766464,0.20587504,0.28136989,0.58160221,0.00000000,1.11738972,0.38538097
-4.61330665,2.42645536,0.20257442,0.27785639,0.56844273,0.00000000,1.11095420,0.37591601
-4.60730365,2.36756005,0.19819063,0.27315184,0.55476445,0.00000000,1.10067248,0.36492117
-4.60130065,2.30182972,0.19282035,0.26733742,0.54072555,0.00000000,1.08679960,0.35254736
-4.59529765,2.23026055,0.18658188,0.26051632,0.52649158,0.00000000,1.06965289,0.33897445
-4.58929465,2.15397141,0.17961161,0.25281082,0.51223348,0.00000000,1.04960289,0.32440692
-4.58329165,2.07417633,0.17206002,0.24435872,0.49812494,0.00000000,1.02706262,0.30906855
-4.57728864,1.99215312,0.16408707,0.23530931,0.48433930,0.00000000,1.00247561,0.29319642
-4.57128564,1.90920949,0.15585741,0.22581908,0.47104607,0.00000000,0.97630339,0.27703435
-4.56528264,1.82664784,0.14753543,0.21604730,0.45840720,0.00000000,0.94901273,0.26082632
-4.55927964,1.74573047,0.13928048,0.20615173,0.44657317,0.00000000,0.92106334,0.24480984
-4.55327664,1.66764616,0.13124237,0.19628455,0.43567919,0.00000000,0.89289629,0.22920972
-4.54727364,1.59347969,0.12355734,0.18658867,0.42584153,0.00000000,0.86492370,0.21423243
-4.54127064,1.52418504,0.11634460,0.17719461,0.41715417,0.00000000,0.83751982,0.20006123
-4.53526763,1.46056340,0.10970361,0.16821790,0.40968591,0.00000000,0.81101376,0.18685219
-4.52926463,1.40324636,0.10371211,0.15975715,0.40347805,0.00000000,0.78568408,0.17473128
-4.52326163,1.35268490,0.09842497,0.15189287,0.39854273,0.00000000,0.76175514,0.16379251
-4.51725863,1.30914430,0.09387382,0.14468681,0.39486212,0.00000000,0.73939535,0.15409719
-4.51125563,1.27270497,0.09006752,0.13818212,0.39238833,0.00000000,0.71871710,0.14567428
-4.50525263,1.24326911,0.08699326,0.13240397,0.39104438,0.00000000,0.69977852,0.13852165
-4.49924962,1.22057283,0.08461836,0.12736084,0.39072605,0.00000000,0.68258673,0.13260834
-4.49324662,1.20420338,0.08289266,0.12304623,0.39130477,0.00000000,0.66710259,0.12787759
-4.48724362,1.19362080,0.08175124,0.11944078,0.39263148,0.00000000,0.65324674,0.12425048
-4.48124062,1.18818344,0.08111762,0.11651479,0.39454137,0.00000000,0.64090689,0.12163017
-4.47523762,1.18717648,0.08090700,0.11423092,0.39685955,0.00000000,0.62994598,0.11990640
-4.46923462,1.18984256,0.08102976,0.11254705,0.39940740,0.00000000,0.62021114,0.11896028
-4.46323162,1.19541362,0.08139485,0.11141921,0.40200940,0.00000000,0.61154319,0.11866907
-4.45722861,1.20314274,0.08191307,0.11080446,0.40450032,0.00000000,0.60378623,0.11891090
-4.45122561,1.21233494,0.08250014,0.11066357,0.40673237,0.00000000,0.59679718,0.11956919
-4.44522261,1.22237572,0.08307946,0.11096351,0.40858209,0.00000000,0.59045475,0.12053672
-4.43921961,1.23275614,0.08358446,0.11167947,0.40995658,0.00000000,0.58466752,0.12171908
-4.43321661,1.24309333,0.08396048,0.11279642,0.41079872,0.00000000,0.57938057,0.12303755
-4.42721361,1.25314542,0.08416613,0.11431013,0.41109114,0.00000000,0.57458048,0.12443115
-4.42121061,1.26281985,0.08417414,0.11622747,0.41085847,0.00000000,0.57029816,0.12585792
-4.41520760,1.27217470,0.08397159,0.11856601,0.41016783,0.00000000,0.56660925,0.12729519
-4.40920460,1.28141236,0.08355958,0.12135291,0.40912725,0.00000000,0.56363197,0.12873913
-4.40320160,1.29086570,0.08295237,0.12462295,0.40788194,0.00000000,0.56152221,0.13020315
-4.39719860,1.30097695,0.08217598,0.12841603,0.40660856,0.00000000,0.56046599,0.13171573
-4.39119560,1.31227002,0.08126635,0.13277390,0.40550751,0.00000000,0.56066954,0.13331723
-4.38519260,1.32531730,0.08026711,0.13773646,0.40479355,0.00000000,0.56234715,0.13505632
-4.37918959,1.34070230,0.07922711,0.14333773,0.40468515,0.00000000,0.56570759,0.13698576
-4.37318659,1.35897996,0.07819770,0.14960164,0.40539292,0.00000000,0.57093941,0.13915800
-4.36718359,1.38063630,0.07723000,0.15653795,0.40710781,0.00000000,0.57819606,0.14162072
-4.36118059,1.40604969,0.07637223,0.16413839,0.40998949,0.00000000,0.58758157,0.14441246
-4.35517759,1.43545564,0.07566713,0.17237340,0.41415571,0.00000000,0.59913751,0.14755872
-4.34917459,1.46891714,0.07514980,0.18118963,0.41967303,0.00000000,0.61283211,0.15106856
-4.34317159,1.50630234,0.07484578,0.19050830,0.42654962,0.00000000,0.62855234,0.15493203
-4.33716858,1.54727100,0.07476966,0.20022477,0.43473048,0.00000000,0.64609927,0.15911849
-4.33116558,1.59127080,0.07492429,0.21020928,0.44409554,0.00000000,0.66518755,0.16357598
-4.32516258,1.63754414,0.07530039,0.22030895,0.45446075,0.00000000,0.68544891,0.16823167
-4.31915958,1.68514542,0.07587694,0.23035104,0.46558233,0.00000000,0.70644002,0.17299347
-4.31315658,1.73296848,0.07662197,0.24014739,0.47716399,0.00000000,0.72765437,0.17775256
-4.30715358,1.77978297,0.07749401,0.24949988,0.48886702,0.00000000,0.74853776,0.18238705
