energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.88594297,0.87531361,0.02027753,0.00000000,0.27883307,0.36830595,0.00277477,0.40006598
-5.87993997,0.83526716,0.01966637,0.00000000,0.26320482,0.35840821,0.00283783,0.37683232
-5.87393697,0.79850448,0.01915829,0.00000000,0.24927971,0.34919786,0.00289989,0.35517368
-5.86793397,0.76507693,0.01875400,0.00000000,0.23708999,0.34066439,0.00295966,0.33512799
-5.86193097,0.73499035,0.01845193,0.00000000,0.22664256,0.33279716,0.00301595,0.31671095
-5.85592796,0.70821738,0.01824852,0.00000000,0.21792326,0.32559073,0.00306775,0.29992168
-5.84992496,0.68471016,0.01813855,0.00000000,0.21090196,0.31904969,0.00311421,0.28474843
-5.84392196,0.66441287,0.01811555,0.00000000,0.20553788,0.31319282,0.00315468,0.27117412
-5.83791896,0.64727353,0.01817232,0.00000000,0.20178529,0.30805626,0.00318876,0.25918136
-5.83191596,0.63325449,0.01830141,0.00000000,0.19959898,0.30369566,0.00321628,0.24875684
-5.82591296,0.62234127,0.01849568,0.00000000,0.19893961,0.30018713,0.00323730,0.23989468
-5.81990995,0.61454938,0.01874882,0.00000000,0.19977851,0.29762701,0.00325212,0.23259898
-5.81390695,0.60992885,0.01905592,0.00000000,0.20210172,0.29613048,0.00326126,0.22688508
-5.80790395,0.60856652,0.01941387,0.00000000,0.20591324,0.29582900,0.00326542,0.22277995
-5.80190095,0.61058581,0.01982185,0.00000000,0.21123715,0.29686690,0.00326551,0.22032143
-5.79589795,0.61614419,0.02028165,0.00000000,0.21811856,0.29939704,0.00326256,0.21955658
-5.78989495,0.62542841,0.02079784,0.00000000,0.22662323,0.30357584,0.00325771,0.22053922
-5.78389195,0.63864753,0.02137793,0.00000000,0.23683589,0.30955781,0.00325217,0.22332673
-5.77788894,0.65602414,0.02203234,0.00000000,0.24885705,0.31748984,0.00324721,0.22797637
-5.77188594,0.67778389,0.02277418,0.00000000,0.26279854,0.32750526,0.00324407,0.23454117
-5.76588294,0.70414361,0.02361892,0.00000000,0.27877773,0.33971801,0.00324397,0.24306562
-5.75987994,0.73529842,0.02458394,0.00000000,0.29691065,0.35421699,0.00324802,0.25358125
-5.75387694,0.77140810,0.02568785,0.00000000,0.31730408,0.37106078,0.00325725,0.26610236
-5.74787394,0.81258329,0.02694975,0.00000000,0.34004705,0.39027284,0.00327250,0.28062188
-5.74187094,0.85887175,0.02838834,0.00000000,0.36520197,0.41183735,0.00329443,0.29710766
-5.73586793,0.91024536,0.03002095,0.00000000,0.39279574,0.43569586,0.00332348,0.31549927
-5.72986493,0.96658838,0.03186250,0.00000000,0.42281125,0.46174483,0.00335985,0.33570541
-5.72386193,1.02768744,0.03392451,0.00000000,0.45517982,0.48983428,0.00340345,0.35760215
-5.71785893,1.09322390,0.03621407,0.00000000,0.48977479,0.51976756,0.00345391,0.38103208
-5.71185593,1.16276917,0.03873292,0.00000000,0.52640689,0.55130247,0.00351059,0.40580445
-5.70585293,1.23578335,0.04147664,0.00000000,0.56482160,0.58415377,0.00357255,0.43169649
-5.69984992,1.31161782,0.04443403,0.00000000,0.60469894,0.61799714,0.00363855,0.45845590
-5.69384692,1.38952189,0.04758667,0.00000000,0.64565586,0.65247463,0.00370713,0.48580462
-5.68784392,1.46865384,0.05090877,0.00000000,0.68725132,0.68720157,0.00377659,0.51344381
-5.68184092,1.54809627,0.05436722,0.00000000,0.72899423,0.72177482,0.00384504,0.54106000
-5.67583792,1.62687547,0.05792201,0.00000000,0.77035387,0.75578225,0.00391048,0.56833240
-5.66983492,1.70398464,0.06152694,0.00000000,0.81077285,0.78881317,0.00397083,0.59494096
-5.66383192,1.77840999,0.06513052,0.00000000,0.84968197,0.82046944,0.00402400,0.62057529
-5.65782891,1.84915925,0.06867727,0.00000000,0.88651662,0.85037689,0.00406798,0.64494379
-5.65182591,1.91529133,0.07210919,0.00000000,0.92073414,0.87819665,0.00410088,0.66778296
-5.64582291,1.97594613,0.07536740,0.00000000,0.95183134,0.90363591,0.00412100,0.68886633
-5.63981991,2.03037326,0.07839393,0.00000000,0.97936164,0.92645774,0.00412694,0.70801273
-5.63381691,2.07795846,0.08113359,0.00000000,1.00295094,0.94648945,0.00411758,0.72509354
-5.62781391,2.11824652,0.08353580,0.00000000,1.02231166,0.96362916,0.00409220,0.74003842
-5.62181091,2.15095961,0.08555634,0.00000000,1.03725419,0.97785013,0.00405044,0.75283941
-5.61580790,2.17601012,0.08715893,0.00000000,1.04769537,0.98920286,0.00399239,0.76355305
-5.60980490,2.19350734,0.08831660,0.00000000,1.05366335,0.99781445,0.00391852,0.77230031
-5.60380190,2.20375754,0.08901274,0.00000000,1.05529886,1.00388560,0.00382973,0.77926439
-5.59779890,2.20725735,0.08924183,0.00000000,1.05285251,1.00768493,0.00372731,0.78468624
-5.59179590,2.20468049,0.08900977,0.00000000,1.04667838,1.00954121,0.00361284,0.78885816
-5.58579290,2.19685853,0.08833382,0.00000000,1.03722396,1.00983351,0.00348825,0.79211535
-5.57978989,2.18475607,0.08724213,0.00000000,1.02501700,1.00897982,0.00335564,0.79482610
-5.57378689,2.16944162,0.08577292,0.00000000,1.01064956,1.00742453,0.00321729,0.79738056
-5.56778389,2.15205499,0.08397322,0.00000000,0.99476003,1.00562524,0.00307559,0.80017885
-5.56178089,2.13377253,0.08189742,0.00000000,0.97801367,1.00403941,0.00293290,0.80361863
-5.55577789,2.11577139,0.07960544,0.00000000,0.96108245,1.00311124,0.00279156,0.80808272
-5.54977489,2.09919408,0.07716085,0.00000000,0.94462483,1.00325923,0.00265377,0.81392714
-5.54377189,2.08511437,0.07462875,0.00000000,0.92926616,1.00486472,0.00252156,0.82146975
-5.53776888,2.07450560,0.07207376,0.00000000,0.91558039,1.00826169,0.00239672,0.83098011
-5.53176588,2.06821224,0.06955794,0.00000000,0.90407350,1.01372796,0.00228079,0.84267044
-5.52576288,2.06692545,0.06713890,0.00000000,0.89516923,1.02147793,0.00217499,0.85668820
-5.51975988,2.07116308,0.06486809,0.00000000,0.88919737,1.03165685,0.00208023,0.87311024
-5.51375688,2.08125460,0.06278931,0.00000000,0.88638493,1.04433674,0.00199707,0.89193865
-5.50775388,2.09733113,0.06093756,0.00000000,0.88685035,1.05951377,0.00192576,0.91309843
-5.50175088,2.11932077,0.05933816,0.00000000,0.89060076,1.07710726,0.00186624,0.93643697
-5.49574787,2.14694923,0.05800624,0.00000000,0.89753241,1.09696015,0.00181811,0.96172540
-5.48974487,2.17974573,0.05694663,0.00000000,0.90743417,1.11884108,0.00178072,0.98866181
-5.48374187,2.21705415,0.05615402,0.00000000,0.91999385,1.14244802,0.00175316,1.01687637
-5.47773887,2.25804922,0.05561352,0.00000000,0.93480741,1.16741364,0.00173432,1.04593826
-5.47173587,2.30175763,0.05530151,0.00000000,0.95139064,1.19331244,0.00172291,1.07536459
-5.46573287,2.34708361,0.05518675,0.00000000,0.96919313,1.21966966,0.00171751,1.10463097
-5.45972986,2.39283876,0.05523172,0.00000000,0.98761415,1.24597210,0.00171661,1.13318390
-5.45372686,2.43777549,0.05539416,0.00000000,1.00602016,1.27168078,0.00171866,1.16045460
-5.44772386,2.48062329,0.05562871,0.00000000,1.02376340,1.29624528,0.00172211,1.18587416
-5.44172086,2.52012717,0.05588859,0.00000000,1.04020121,1.31911951,0.00172547,1.20888960
-5.43571786,2.55508696,0.05612736,0.00000000,1.05471534,1.33977853,0.00172731,1.22898039
-5.42971486,2.58439640,0.05630052,0.00000000,1.06673096,1.35773594,0.00172635,1.24567500
-5.42371186,2.60708050,0.05636705,0.00000000,1.07573449,1.37256118,0.00172143,1.25856681
-5.41770885,2.62232996,0.05629082,0.00000000,1.08128977,1.38389587,0.00171162,1.26732869
-5.41170585,2.62953077,0.05604169,0.00000000,1.08305197,1.39146865,0.00169617,1.27172565
-5.40570285,2.62828799,0.05559643,0.00000000,1.08077868,1.39510741,0.00167455,1.27162493
-5.39969985,2.61844205,0.05493939,0.00000000,1.07433761,1.39474832,0.00164647,1.26700285
-5.39369685,2.60007683,0.05406275,0.00000000,1.06371075,1.39044096,0.00161187,1.25794790
-5.38769385,2.57351856,0.05296661,0.00000000,1.04899441,1.38234888,0.00157093,1.24465993
-5.38169085,2.53932537,0.05165871,0.00000000,1.03039548,1.37074550,0.00152402,1.22744494
-5.37568784,2.49826750,0.05015390,0.00000000,1.00822356,1.35600503,0.00147171,1.20670581
-5.36968484,2.45129880,0.04847332,0.00000000,0.98287958,1.33858883,0.00141474,1.18292901
-5.36368184,2.39952057,0.04664347,0.00000000,0.95484111,1.31902748,0.00135398,1.15666780
-5.35767884,2.34413914,0.04469501,0.00000000,0.92464500,1.29789943,0.00129041,1.12852260
-5.35167584,2.28641904,0.04266151,0.00000000,0.89286814,1.27580705,0.00122506,1.09911930
-5.34567284,2.22763390,0.04057815,0.00000000,0.86010706,1.25335139,0.00115899,1.06908649
-5.33966983,2.16901728,0.03848040,0.00000000,0.82695721,1.23110664,0.00109324,1.03903267
-5.33366683,2.11171570,0.03640277,0.00000000,0.79399287,1.20959579,0.00102882,1.00952438
-5.32766383,2.05674611,0.03437763,0.00000000,0.76174853,1.18926867,0.00096663,0.98106639
-5.32166083,2.00495979,0.03243421,0.00000000,0.73070240,1.17048344,0.00090749,0.95408480
-5.31565783,1.95701419,0.03059777,0.00000000,0.70126282,1.15349258,0.00085209,0.92891376
-5.30965483,1.91335416,0.02888896,0.00000000,0.67375797,1.13843404,0.00080096,0.90578659
-5.30365183,1.87420309,0.02732339,0.00000000,0.64842930,1.12532801,0.00075448,0.88483136
-5.29764882,1.83956435,0.02591145,0.00000000,0.62542877,1.11407943,0.00071290,0.86607138
-5.29164582,1.80923264,0.02465830,0.00000000,0.60481985,1.10448604,0.00067628,0.84943014
-5.28564282,1.78281443,0.02356410,0.00000000,0.58658215,1.09625158,0.00064457,0.83474067
-5.27963982,1.75975633,0.02262439,0.00000000,0.57061919,1.08900325,0.00061757,0.82175851
-5.27363682,1.73937974,0.02183063,0.00000000,0.55676895,1.08231255,0.00059498,0.81017762
-5.26763382,1.72091984,0.02117083,0.00000000,0.54481637,1.07571845,0.00057642,0.79964855
-5.26163082,1.70356709,0.02063033,0.00000000,0.53450743,1.06875156,0.00056143,0.78979760
-5.25562781,1.68650892,0.02019255,0.00000000,0.52556376,1.06095811,0.00054953,0.78024634
-5.24962481,1.66896990,0.01983980,0.00000000,0.51769740,1.05192268,0.00054024,0.77063041
-5.24362181,1.65024839,0.01955401,0.00000000,0.51062485,1.04128844,0.00053309,0.76061671
-5.23761881,1.62974824,0.01931750,0.00000000,0.50407989,1.02877423,0.00052765,0.74991841
-5.23161581,1.60700429,0.01911359,0.00000000,0.49782476,1.01418756,0.00052358,0.73830709
-5.22561281,1.58170093,0.01892715,0.00000000,0.49165923,0.99743340,0.00052062,0.72562162
-5.21960980,1.55368312,0.01874504,0.00000000,0.48542741,0.97851824,0.00051862,0.71177361
-5.21360680,1.52296012,0.01855646,0.00000000,0.47902216,0.95754973,0.00051757,0.69674936
-5.20760380,1.48970192,0.01835313,0.00000000,0.47238708,0.93473204,0.00051759,0.68060849
-5.20160080,1.45422937,0.01812939,0.00000000,0.46551624,0.91035742,0.00051896,0.66347942
-5.19559780,1.41699856,0.01788221,0.00000000,0.45845196,0.88479458,0.00052212,0.64555230
-5.18959480,1.37858084,0.01761105,0.00000000,0.45128065,0.85847456,0.00052764,0.62706966
-5.18359180,1.33963943,0.01731773,0.00000000,0.44412737,0.83187489,0.00053629,0.60831552
-5.17758879,1.30090396,0.01700614,0.00000000,0.43714927,0.80550278,0.00054896,0.58960340
-5.17158579,1.26314400,0.01668196,0.00000000,0.43052828,0.77987797,0.00056668,0.57126387
-5.16558279,1.22714279,0.01635239,0.00000000,0.42446344,0.75551613,0.00059064,0.55363209
-5.15957979,1.19367196,0.01602572,0.00000000,0.41916320,0.73291302,0.00062211,0.53703584
-5.15357679,1.16346800,0.01571108,0.00000000,0.41483785,0.71253018,0.00066249,0.52178437
-5.14757379,1.13721113,0.01541808,0.00000000,0.41169238,0.69478222,0.00071321,0.50815849
-5.14157079,1.11550693,0.01515652,0.00000000,0.40991984,0.68002606,0.00077578,0.49640194
-5.13556778,1.09887083,0.01493609,0.00000000,0.40969546,0.66855219,0.00085172,0.48671427
-5.12956478,1.08771576,0.01476614,0.00000000,0.41117140,0.66057796,0.00094251,0.47924538
-5.12356178,1.08234274,0.01465546,0.00000000,0.41447232,0.65624286,0.00104961,0.47409158
-5.11755878,1.08293444,0.01461210,0.00000000,0.41969177,0.65560579,0.00117438,0.47129322
-5.11155578,1.08955159,0.01464322,0.00000000,0.42688927,0.65864408,0.00131806,0.47083386
-5.10555278,1.10213196,0.01475497,0.00000000,0.43608829,0.66525436,0.00148170,0.47264087
-5.09954977,1.12049197,0.01495238,0.00000000,0.44727498,0.67525497,0.00166618,0.47658743
-5.09354677,1.14433067,0.01523934,0.00000000,0.46039766,0.68839007,0.00187213,0.48249573
-5.08754377,1.17323608,0.01561850,0.00000000,0.47536716,0.70433511,0.00209990,0.49014142
-5.08154077,1.20669371,0.01609131,0.00000000,0.49205799,0.72270387,0.00234955,0.49925917
-5.07553777,1.24409720,0.01665794,0.00000000,0.51031024,0.74305673,0.00262079,0.50954915
-5.06953477,1.28476096,0.01731740,0.00000000,0.52993228,0.76491028,0.00291301,0.52068440
-5.06353177,1.32793458,0.01806747,0.00000000,0.55070428,0.78774795,0.00322521,0.53231895
-5.05752876,1.37281877,0.01890478,0.00000000,0.57238224,0.81103165,0.00355605,0.54409640
-5.05152576,1.41858248,0.01982487,0.00000000,0.59470275,0.83421393,0.00390379,0.55565884
-5.04552276,1.46438076,0.02082220,0.00000000,0.61738804,0.85675069,0.00426635,0.56665587
-5.03951976,1.50937299,0.02189024,0.00000000,0.64015135,0.87811374,0.00464131,0.57675333
-5.03351676,1.55274071,0.02302147,0.00000000,0.66270237,0.89780311,0.00502590,0.58564171
-5.02751376,1.59370464,0.02420746,0.00000000,0.68475255,0.91535849,0.00541708,0.59304357
-5.02151076,1.63154028,0.02543887,0.00000000,0.70602010,0.93036958,0.00581154,0.59872014
-5.01550775,1.66559147,0.02670546,0.00000000,0.72623452,0.94248475,0.00620574,0.60247648
-5.00950475,1.69528152,0.02799616,0.00000000,0.74514046,0.95141797,0.00659595,0.60416520
-5.00350175,1.72012157,0.02929901,0.00000000,0.76250089,0.95695341,0.00697833,0.60368858
-4.99749875,1.73971588,0.03060121,0.00000000,0.77809951,0.95894792,0.00734893,0.60099893
-4.99149575,1.75376413,0.03188916,0.00000000,0.79174233,0.95733109,0.00770377,0.59609736
-4.98549275,1.76206075,0.03314843,0.00000000,0.80325861,0.95210296,0.00803892,0.58903092
-4.97948974,1.76449153,0.03436393,0.00000000,0.81250118,0.94332980,0.00835052,0.57988831
-4.97348674,1.76102807,0.03551990,0.00000000,0.81934633,0.93113797,0.00863484,0.56879443
-4.96748374,1.75172037,0.03660018,0.00000000,0.82369339,0.91570632,0.00888840,0.55590410
-4.96148074,1.73668834,0.03758831,0.00000000,0.82546432,0.89725760,0.00910798,0.54139515
-4.95547774,1.71611264,0.03846786,0.00000000,0.82460323,0.87604930,0.00929073,0.52546135
-4.94947474,1.69022559,0.03922271,0.00000000,0.82107628,0.85236433,0.00943420,0.50830546
-4.94347174,1.65930252,0.03983744,0.00000000,0.81487173,0.82650204,0.00953644,0.49013268
-4.93746873,1.62365406,0.04029769,0.00000000,0.80600039,0.79876985,0.00959606,0.47114487
-4.93146573,1.58361954,0.04059062,0.00000000,0.79449646,0.76947596,0.00961224,0.45153560
-4.92546273,1.53956179,0.04070534,0.00000000,0.78041847,0.73892312,0.00958485,0.43148631
-4.91945973,1.49186304,0.04063331,0.00000000,0.76385037,0.70740380,0.00951440,0.41116353
-4.91345673,1.44092218,0.04036874,0.00000000,0.74490264,0.67519659,0.00940212,0.39071723
-4.90745373,1.38715267,0.03990890,0.00000000,0.72371292,0.64256393,0.00924994,0.37028021
-4.90145073,1.33098122,0.03925440,0.00000000,0.70044639,0.60975088,0.00906043,0.34996838
-4.89544772,1.27284647,0.03840925,0.00000000,0.67529531,0.57698486,0.00883682,0.32988177
-4.88944472,1.21319764,0.03738099,0.00000000,0.64847781,0.54447602,0.00858289,0.31010608
-4.88344172,1.15249258,0.03618054,0.00000000,0.62023579,0.51241810,0.00830291,0.29071465
-4.87743872,1.09119508,0.03482203,0.00000000,0.59083173,0.48098947,0.00800152,0.27177041
-4.87143572,1.02977132,0.03332248,0.00000000,0.56054472,0.45035417,0.00768366,0.25332797
-4.86543272,0.96868518,0.03170135,0.00000000,0.52966553,0.42066279,0.00735437,0.23543536
-4.85942971,0.90839282,0.02998006,0.00000000,0.49849100,0.39205304,0.00701875,0.21813561
-4.85342671,0.84933630,0.02818143,0.00000000,0.46731804,0.36464999,0.00668177,0.20146781
-4.84742371,0.79193678,0.02632904,0.00000000,0.43643733,0.33856590,0.00634814,0.18546791
-4.84142071,0.73658751,0.02444665,0.00000000,0.40612710,0.31389974,0.00602227,0.17016899
-4.83541771,0.68364691,0.02255758,0.00000000,0.37664728,0.29073646,0.00570805,0.15560128
-4.82941471,0.63343221,0.02068414,0.00000000,0.34823422,0.26914604,0.00540889,0.14179183
-4.82341171,0.58621393,0.01884716,0.00000000,0.32109624,0.24918259,0.00512756,0.12876400
-4.81740870,0.54221157,0.01706556,0.00000000,0.29541025,0.23088342,0.00486622,0.11653688
-4.81140570,0.50159067,0.01535604,0.00000000,0.27131945,0.21426843,0.00462635,0.10512461
-4.80540270,0.46446144,0.01373284,0.00000000,0.24893230,0.19933972,0.00440880,0.09453588
-4.79939970,0.43087917,0.01220769,0.00000000,0.22832267,0.18608166,0.00421379,0.08477350
-4.79339670,0.40084611,0.01078974,0.00000000,0.20953123,0.17446136,0.00404096,0.07583421
-4.78739370,0.37431513,0.00948569,0.00000000,0.19256778,0.16442966,0.00388942,0.06770871
-4.78139070,0.35119466,0.00829998,0.00000000,0.17741461,0.15592256,0.00375784,0.06038197
-4.77538769,0.33135487,0.00723498,0.00000000,0.16403047,0.14886316,0.00364454,0.05383372
-4.76938469,0.31463484,0.00629138,0.00000000,0.15235514,0.14316396,0.00354753,0.04803922
-4.76338169,0.30085031,0.00546844,0.00000000,0.14231424,0.13872948,0.00346463,0.04297020
-4.75737869,0.28980181,0.00476441,0.00000000,0.13382414,0.13545920,0.00339357,0.03859585
-4.75137569,0.28128286,0.00417688,0.00000000,0.12679671,0.13325054,0.00333200,0.03488399
-4.74537269,0.27508783,0.00370310,0.00000000,0.12114380,0.13200195,0.00327766,0.03180213
-4.73936968,0.27101934,0.00334032,0.00000000,0.11678122,0.13161592,0.00322836,0.02931857
-4.73336668,0.26889479,0.00308606,0.00000000,0.11363208,0.13200175,0.00318207,0.02740329
-4.72736368,0.26855187,0.00293836,0.00000000,0.11162941,0.13307803,0.00313700,0.02602875
-4.72136068,0.26985282,0.00289587,0.00000000,0.11071799,0.13477473,0.00309158,0.02517045
-4.71535768,0.27268736,0.00295805,0.00000000,0.11085527,0.13703474,0.00304450,0.02480720
-4.70935468,0.27697395,0.00312511,0.00000000,0.11201141,0.13981486,0.00299478,0.02492123
-4.70335168,0.28265963,0.00339804,0.00000000,0.11416852,0.14308603,0.00294170,0.02549790
-4.69734867,0.28971818,0.00377847,0.00000000,0.11731893,0.14683301,0.00288487,0.02652527
-4.69134567,0.29814670,0.00426850,0.00000000,0.12146280,0.15105320,0.00282419,0.02799333
-4.68534267,0.30796079,0.00487049,0.00000000,0.12660503,0.15575484,0.00275984,0.02989302
-4.67933967,0.31918845,0.00558679,0.00000000,0.13275160,0.16095456,0.00269228,0.03221518
-4.67333667,0.33186300,0.00641944,0.00000000,0.13990558,0.16667443,0.00262219,0.03494919
-4.66733367,0.34601523,0.00736981,0.00000000,0.14806293,0.17293848,0.00255046,0.03808173
-4.66133067,0.36166533,0.00843832,0.00000000,0.15720834,0.17976913,0.00247819,0.04159547
-4.65532766,0.37881483,0.00962409,0.00000000,0.16731125,0.18718344,0.00240657,0.04546785
-4.64932466,0.39743921,0.01092464,0.00000000,0.17832243,0.19518956,0.00233694,0.04967003
-4.64332166,0.41748141,0.01233569,0.00000000,0.19017118,0.20378360,0.00227068,0.05416610
-4.63731866,0.43884693,0.01385094,0.00000000,0.20276351,0.21294695,0.00220922,0.05891256
-4.63131566,0.46140071,0.01546198,0.00000000,0.21598140,0.22264456,0.00215397,0.06385818
-4.62531266,0.48496622,0.01715830,0.00000000,0.22968323,0.23282392,0.00210632,0.06894430
-4.61930965,0.50932690,0.01892738,0.00000000,0.24370563,0.24341533,0.00206763,0.07410546
-4.61330665,0.53423015,0.02075483,0.00000000,0.25786664,0.25433302,0.00203917,0.07927060
-4.60730365,0.55939366,0.02262477,0.00000000,0.27197015,0.26547751,0.00202213,0.08436453
-4.60130065,0.58451401,0.02452012,0.00000000,0.28581159,0.27673886,0.00201765,0.08930986
-4.59529765,0.60927711,0.02642311,0.00000000,0.29918446,0.28800078,0.00202676,0.09402923
-4.58929465,0.63337003,0.02831579,0.00000000,0.31188775,0.29914536,0.00205045,0.09844769
-4.58329165,0.65649353,0.03018054,0.00000000,0.32373361,0.31005806,0.00208963,0.10249525
-4.57728864,0.67837475,0.03200062,0.00000000,0.33455511,0.32063284,0.00214520,0.10610939
-4.57128564,0.69877922,0.03376073,0.00000000,0.34421360,0.33077690,0.00221801,0.10923747
-4.56528264,0.71752151,0.03544739,0.00000000,0.35260531,0.34041488,0.00230892,0.11183886
-4.55927964,0.73447383,0.03704938,0.00000000,0.35966679,0.34949208,0.00241880,0.11388671
-4.55327664,0.74957206,0.03855800,0.00000000,0.36537890,0.35797665,0.00254851,0.11536932
-4.54727364,0.76281870,0.03996719,0.00000000,0.36976908,0.36586039,0.00269897,0.11629084
-4.54127064,0.77428253,0.04127354,0.00000000,0.37291158,0.37315816,0.00287108,0.11667150
-4.53526763,0.78409492,0.04247622,0.00000000,0.37492582,0.37990596,0.00306579,0.11654716
-4.52926463,0.79244289,0.04357666,0.00000000,0.37597261,0.38615767,0.00328401,0.11596822
-4.52326163,0.79955921,0.04457826,0.00000000,0.37624857,0.39198067,0.00352667,0.11499803
-4.51725863,0.80571016,0.04548591,0.00000000,0.37597881,0.39745065,0.00379464,0.11371066
-4.51125563,0.81118152,0.04630552,0.00000000,0.37540825,0.40264595,0.00408871,0.11218837
-4.50525263,0.81626360,0.04704347,0.00000000,0.37479200,0.40764165,0.00440962,0.11051867
-4.49924962,0.82123611,0.04770617,0.00000000,0.37438504,0.41250404,0.00475797,0.10879118
-4.49324662,0.82635381,0.04829952,0.00000000,0.37443199,0.41728557,0.00513424,0.10709453
-4.48724362,0.83183355,0.04882863,0.00000000,0.37515709,0.42202090,0.00553880,0.10551317
-4.48124062,0.83784368,0.04929752,0.00000000,0.37675508,0.42672413,0.00597186,0.10412446
-4.47523762,0.84449620,0.04970898,0.00000000,0.37938332,0.43138741,0.00643354,0.10299611
-4.46923462,0.85184213,0.05006461,0.00000000,0.38315553,0.43598125,0.00692386,0.10218391
-4.46323162,0.85987043,0.05036492,0.00000000,0.38813733,0.44045632,0.00744280,0.10173003
-4.45722861,0.86851035,0.05060967,0.00000000,0.39434392,0.44474680,0.00799037,0.10166189
-4.45122561,0.87763719,0.05079825,0.00000000,0.40173991,0.44877499,0.00856667,0.10199149
-4.44522261,0.88708111,0.05093014,0.00000000,0.41024127,0.45245714,0.00917202,0.10271552
-4.43921961,0.89663841,0.05100551,0.00000000,0.41971937,0.45570990,0.00980700,0.10381582
-4.43321661,0.90608483,0.05102582,0.00000000,0.43000688,0.45845733,0.01047265,0.10526063
-4.42721361,0.91519006,0.05099438,0.00000000,0.44090522,0.46063784,0.01117052,0.10700612
-4.42121061,0.92373271,0.05091693,0.00000000,0.45219331,0.46221086,0.01190285,0.10899846
-4.41520760,0.93151507,0.05080214,0.00000000,0.46363711,0.46316283,0.01267264,0.11117619
-4.40920460,0.93837688,0.05066197,0.00000000,0.47499962,0.46351212,0.01348378,0.11347279
-4.40320160,0.94420737,0.05051199,0.00000000,0.48605085,0.46331273,0.01434108,0.11581947
-4.39719860,0.94895514,0.05037149,0.00000000,0.49657725,0.46265647,0.01525034,0.11814784
-4.39119560,0.95263527,0.05026344,0.00000000,0.50639036,0.46167357,0.01621829,0.12039263
-4.38519260,0.95533342,0.05021436,0.00000000,0.51533405,0.46053156,0.01725256,0.12249411
-4.37918959,0.95720667,0.05025396,0.00000000,0.52329031,0.45943257,0.01836150,0.12440031
-4.37318659,0.95848101,0.05041462,0.00000000,0.53018305,0.45860901,0.01955401,0.12606880
-4.36718359,0.95944571,0.05073080,0.00000000,0.53597997,0.45831785,0.02083921,0.12746805
-4.36118059,0.96044462,0.05123825,0.00000000,0.54069240,0.45883374,0.02222611,0.12857830
-4.35517759,0.96186495,0.05197314,0.00000000,0.54437299,0.46044119,0.02372319,0.12939192
-4.34917459,0.96412390,0.05297113,0.00000000,0.54711158,0.46342611,0.02533794,0.12991324
-4.34317159,0.96765382,0.05426638,0.00000000,0.54902942,0.46806714,0.02707634,0.13015786
-4.33716858,0.97288647,0.05589054,0.00000000,0.55027195,0.47462705,0.02894238,0.13015155
-4.33116558,0.98023726,0.05787181,0.00000000,0.55100073,0.48334455,0.03093757,0.12992871
-4.32516258,0.99009005,0.06023401,0.00000000,0.55138478,0.49442702,0.03306045,0.12953056
-4.31915958,1.00278338,0.06299581,0.00000000,0.55159190,0.50804432,0.03530633,0.12900312
-4.31315658,1.01859870,0.06617008,0.00000000,0.55178042,0.52432405,0.03766693,0.12839507
-4.30715358,1.03775127,0.06976343,0.00000000,0.55209177,0.54334853,0.04013038,0.12775568
