energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.83191596,3.19135954,0.00250437,0.07906490,1.17560480,2.70838238,0.12435152,0.14910134,0.00560009,0.33242690
-5.82591296,3.31156448,0.00277313,0.08538552,1.24656136,2.80312890,0.13254732,0.15727284,0.00629143,0.32777090
-5.81990995,3.44091560,0.00305175,0.09221276,1.32208670,2.90465188,0.14138869,0.16625501,0.00702283,0.32365852
-5.81390695,3.57823365,0.00333728,0.09949448,1.40137676,3.01194701,0.15082630,0.17599826,0.00778902,0.32014967
-5.80790395,3.72201845,0.00362650,0.10716147,1.48347120,3.12376301,0.16079316,0.18642730,0.00858347,0.31728753
-5.80190095,3.87048173,0.00391590,0.11512825,1.56727500,3.23863332,0.17120470,0.19744158,0.00939852,0.31509745
-5.79589795,4.02159186,0.00420182,0.12329455,1.65158530,3.35491683,0.18195956,0.20891659,0.01022544,0.31358672
-5.78989495,4.17312869,0.00448051,0.13154732,1.73512290,3.47084581,0.19294099,0.22070626,0.01105460,0.31274533
-5.78389195,4.32274688,0.00474824,0.13976341,1.81656719,3.58457957,0.20401891,0.23264618,0.01187562,0.31254747
-5.77788894,4.46804531,0.00500140,0.14781268,1.89459336,3.69426155,0.21505251,0.24455774,0.01267766,0.31295377
-5.77188594,4.60664005,0.00523662,0.15556155,1.96791061,3.79807791,0.22589346,0.25625294,0.01344960,0.31391432
-5.76588294,4.73623808,0.00545085,0.16287681,2.03529992,3.89431501,0.23638942,0.26753977,0.01418042,0.31537208
-5.75987994,4.85470899,0.00564146,0.16962959,2.09565007,3.98141382,0.24638794,0.27822797,0.01485945,0.31726671
-5.75387694,4.96015193,0.00580634,0.17569933,2.14799063,4.05801894,0.25574054,0.28813492,0.01547668,0.31953859
-5.74787394,5.05095522,0.00594391,0.18097751,2.19152079,4.12302055,0.26430665,0.29709144,0.01602309,0.32213285
-5.74187094,5.12584651,0.00605319,0.18537123,2.22563290,4.17558765,0.27195765,0.30494727,0.01649093,0.32500324
-5.73586793,5.18393157,0.00613382,0.18880613,2.24993025,4.21519160,0.27858036,0.31157602,0.01687396,0.32811563
-5.72986493,5.22472063,0.00618604,0.19122888,2.26423835,4.24161922,0.28408037,0.31687939,0.01716766,0.33145110
-5.72386193,5.24814133,0.00621064,0.19260890,2.26860956,4.25497537,0.28838459,0.32079039,0.01736940,0.33500827
-5.71785893,5.25453830,0.00620891,0.19293932,2.26332110,4.25567532,0.29144335,0.32327554,0.01747857,0.33880496
-5.71185593,5.24465959,0.00618260,0.19223716,2.24886675,4.24442743,0.29323170,0.32433598,0.01749656,0.34287898
-5.70585293,5.21963093,0.00613380,0.19054269,2.22594260,4.22220745,0.29374997,0.32400719,0.01742676,0.34728797
-5.69984992,5.18091911,0.00606484,0.18791796,2.19542766,4.19022557,0.29302364,0.32235775,0.01727450,0.35210832
-5.69384692,5.13028597,0.00597819,0.18444468,2.15835996,4.14988786,0.29110241,0.31948675,0.01704682,0.35743319
-5.68784392,5.06973504,0.00587639,0.18022139,2.11590918,4.10275360,0.28805865,0.31552030,0.01675231,0.36336952
-5.68184092,5.00145269,0.00576192,0.17536019,2.06934658,4.05049004,0.28398523,0.31060715,0.01640082,0.37003433
-5.67583792,4.92774583,0.00563713,0.16998305,2.02001322,3.99482634,0.27899277,0.30491356,0.01600318,0.37755022
-5.66983492,4.85097810,0.00550416,0.16421792,1.96928721,3.93750763,0.27320660,0.29861774,0.01557083,0.38604026
-5.66383192,4.77350654,0.00536490,0.15819480,1.91855099,3.88025080,0.26676332,0.29190403,0.01511551,0.39562253
-5.65782891,4.69762017,0.00522098,0.15204182,1.86915906,3.82470269,0.25980723,0.28495708,0.01464888,0.40640436
-5.65182591,4.62548229,0.00507370,0.14588168,1.82240713,3.77240162,0.25248665,0.27795618,0.01418223,0.41847657
-5.64582291,4.55907760,0.00492408,0.13982834,1.77950295,3.72474285,0.24495037,0.27107007,0.01372614,0.43190789
-5.63981991,4.50016540,0.00477287,0.13398431,1.74153950,3.68294849,0.23734415,0.26445238,0.01329023,0.44673986
-5.63381691,4.45023973,0.00462056,0.12843841,1.70947097,3.64804217,0.22980755,0.25823773,0.01288292,0.46298235
-5.62781391,4.41049738,0.00446748,0.12326418,1.68409184,3.62082898,0.22247105,0.25253886,0.01251129,0.48060998
-5.62181091,4.38181435,0.00431380,0.11851901,1.66601965,3.60188080,0.21545354,0.24744462,0.01218097,0.49955961
-5.61580790,4.36473131,0.00415960,0.11424382,1.65568163,3.59152743,0.20886030,0.24301895,0.01189609,0.51972912
-5.60980490,4.35944842,0.00400496,0.11046344,1.65330576,3.58985382,0.20278147,0.23930097,0.01165931,0.54097746
-5.60380190,4.36582973,0.00384997,0.10718757,1.65891654,3.59670351,0.19729099,0.23630579,0.01147193,0.56312620
-5.59779890,4.38341722,0.00369476,0.10441214,1.67233565,3.61168860,0.19244610,0.23402636,0.01133400,0.58596247
-5.59179590,4.41145405,0.00353961,0.10212122,1.69318789,3.63420621,0.18828735,0.23243591,0.01124450,0.60924326
-5.58579290,4.44891684,0.00338488,0.10028907,1.72091241,3.66346128,0.18483909,0.23149100,0.01120161,0.63270095
-5.57978989,4.49455577,0.00323110,0.09888253,1.75477915,3.69849546,0.18211047,0.23113493,0.01120288,0.65604990
-5.57378689,4.54694168,0.00307893,0.09786333,1.79391032,3.73822136,0.18009674,0.23130140,0.01124557,0.67899378
-5.56778389,4.60451852,0.00292914,0.09719047,1.83730639,3.78146125,0.17878101,0.23191818,0.01132681,0.70123345
-5.56178089,4.66565929,0.00278265,0.09682238,1.88387606,3.82698906,0.17813623,0.23291066,0.01144388,0.72247495
-5.55577789,4.72872360,0.00264042,0.09671889,1.93246908,3.87357406,0.17812729,0.23420509,0.01159439,0.74243735
-5.54977489,4.79211433,0.00250349,0.09684285,1.98191114,3.92002457,0.17871328,0.23573143,0.01177643,0.76086010
-5.54377189,4.85433127,0.00237288,0.09716143,2.03103924,3.96522974,0.17984965,0.23742563,0.01198869,0.77750956
-5.53776888,4.91401917,0.00224962,0.09764697,2.07873648,4.00819739,0.18149034,0.23923137,0.01223045,0.79218439
-5.53176588,4.97000819,0.00213463,0.09827747,2.12396456,4.04808620,0.18358957,0.24110114,0.01250163,0.80471974
-5.52576288,5.02134483,0.00202875,0.09903668,2.16579289,4.08423038,0.18610343,0.24299674,0.01280268,0.81498995
-5.51975988,5.06731180,0.00193267,0.09991382,2.20342284,4.11615538,0.18899104,0.24488914,0.01313446,0.82290970
-5.51375688,5.10743592,0.00184690,0.10090300,2.23620616,4.14358394,0.19221534,0.24675790,0.01349808,0.82843374
-5.50775388,5.14148385,0.00177176,0.10200236,2.26365679,4.16643172,0.19574340,0.24859011,0.01389468,0.83155520
-5.50175088,5.16944577,0.00170736,0.10321311,2.28545558,4.18479281,0.19954630,0.25037909,0.01432520,0.83230262
-5.49574787,5.19150822,0.00165360,0.10453840,2.30144782,4.19891578,0.20359863,0.25212284,0.01479019,0.83073600
-5.48974487,5.20801761,0.00161013,0.10598220,2.31163398,4.20917160,0.20787761,0.25382245,0.01528956,0.82694210
-5.48374187,5.21943662,0.00157639,0.10754824,2.31615412,4.21601518,0.21236197,0.25548059,0.01582240,0.82102917
-5.47773887,5.22629601,0.00155163,0.10923906,2.31526728,4.21994278,0.21703059,0.25710015,0.01638682,0.81312166
-5.47173587,5.22914483,0.00153489,0.11105520,2.30932687,4.22144776,0.22186117,0.25868309,0.01697985,0.80335491
-5.46573287,5.22850177,0.00152508,0.11299460,2.29875369,4.22097743,0.22682885,0.26022958,0.01759742,0.79187026
-5.45972986,5.22481070,0.00152094,0.11505224,2.28400807,4.21889338,0.23190505,0.26173752,0.01823433,0.77881076
-5.45372686,5.21840286,0.00152117,0.11721994,2.26556282,4.21543787,0.23705652,0.26320235,0.01888440,0.76431760
-5.44772386,5.20946785,0.00152436,0.11948643,2.24387831,4.21070825,0.24224480,0.26461713,0.01954055,0.74852741
-5.44172086,5.19803506,0.00152913,0.12183748,2.21938108,4.20464093,0.24742597,0.26597289,0.02019504,0.73157051
-5.43571786,5.18396641,0.00153411,0.12425630,2.19244690,4.19700585,0.25255091,0.26725920,0.02083967,0.71356999
-5.42971486,5.16696066,0.00153800,0.12672389,2.16338894,4.18741190,0.25756595,0.26846475,0.02146610,0.69464166
-5.42371186,5.14656879,0.00153962,0.12921950,2.13245145,4.17532271,0.26241392,0.26957803,0.02206606,0.67489469
-5.41770885,5.12221928,0.00153792,0.13172108,2.09980880,4.16008205,0.26703554,0.27058788,0.02263168,0.65443290
-5.41170585,5.09325161,0.00153204,0.13420563,2.06556950,4.14094719,0.27137105,0.27148392,0.02315575,0.63335628
-5.40570285,5.05895578,0.00152132,0.13664953,2.02978450,4.11712821,0.27536200,0.27225683,0.02363190,0.61176291
-5.39969985,5.01861543,0.00150529,0.13902872,1.99245891,4.08783107,0.27895315,0.27289833,0.02405483,0.58975075
-5.39369685,4.97155197,0.00148377,0.14131881,1.95356603,4.05230181,0.28209417,0.27340098,0.02442046,0.56741935
-5.38769385,4.91716712,0.00145678,0.14349512,1.91306241,4.00986954,0.28474134,0.27375777,0.02472597,0.54487127
-5.38169085,4.85498155,0.00142460,0.14553259,1.87090316,3.95998572,0.28685892,0.27396154,0.02496983,0.52221308
-5.37568784,4.78466763,0.00138774,0.14740573,1.82705604,3.90225788,0.28842017,0.27400425,0.02515183,0.49955577
-5.36968484,4.70607462,0.00134692,0.14908853,1.78151390,3.83647586,0.28940807,0.27387627,0.02527293,0.47701472
-5.36368184,4.61924535,0.00130311,0.15055449,1.73430444,3.76262965,0.28981564,0.27356573,0.02533520,0.45470904
-5.35767884,4.52442378,0.00125741,0.15177662,1.68549718,3.68091789,0.28964587,0.27305802,0.02534167,0.43276038
-5.35167584,4.42205347,0.00121113,0.15272778,1.63520717,3.59174721,0.28891132,0.27233548,0.02529615,0.41129122
-5.34567284,4.31276759,0.00116568,0.15338097,1.58359576,3.49572248,0.28763343,0.27137743,0.02520311,0.39042288
-5.33966983,4.19737130,0.00112261,0.15370995,1.53086847,3.39362907,0.28584162,0.27016058,0.02506747,0.37027307
-5.33366683,4.07681787,0.00108352,0.15369000,1.47727044,3.28640822,0.28357223,0.26865967,0.02489450,0.35095343
-5.32766383,3.95218008,0.00105007,0.15329881,1.42308005,3.17512701,0.28086739,0.26684864,0.02468969,0.33256696
-5.32166083,3.82461850,0.00102394,0.15251753,1.36860117,3.06094475,0.27777395,0.26470199,0.02445861,0.31520552
-5.31565783,3.69534836,0.00100679,0.15133189,1.31415463,2.94507729,0.27434245,0.26219640,0.02420688,0.29894761
-5.30965483,3.56560658,0.00100024,0.14973337,1.26006959,2.82876120,0.27062623,0.25931260,0.02394009,0.28385639
-5.30365183,3.43662027,0.00100584,0.14772029,1.20667509,2.71321927,0.26668076,0.25603718,0.02366377,0.26997818
-5.29764882,3.30957806,0.00102502,0.14529881,1.15429225,2.59962864,0.26256310,0.25236441,0.02338338,0.25734133
-5.29164582,3.18560489,0.00105906,0.14248376,1.10322742,2.48909281,0.25833167,0.24829785,0.02310427,0.24595575
-5.28564282,3.06574117,0.00110908,0.13929923,1.05376631,2.38261823,0.25404608,0.24385171,0.02283169,0.23581278
-5.27963982,2.95092640,0.00117597,0.13577893,1.00616925,2.28109609,0.24976725,0.23905181,0.02257075,0.22688579
-5.27363682,2.84198754,0.00126038,0.13196616,0.96066755,2.18528940,0.24555762,0.23393606,0.02232640,0.21913110
-5.26763382,2.73963188,0.00136267,0.12791356,0.91746076,2.09582551,0.24148145,0.22855457,0.02210340,0.21248944
-5.26163082,2.64444423,0.00148288,0.12368251,0.87671484,2.01319368,0.23760518,0.22296909,0.02190622,0.20688780
-5.25562781,2.55688789,0.00162072,0.11934225,0.83856108,1.93774736,0.23399787,0.21725216,0.02173900,0.20224153
-5.24962481,2.47730916,0.00177550,0.11496874,0.80309557,1.86971050,0.23073149,0.21148569,0.02160547,0.19845676
-5.24362181,2.40594456,0.00194616,0.11064340,0.77037920,1.80918747,0.22788129,0.20575924,0.02150883,0.19543286
-5.23761881,2.34293056,0.00213127,0.10645159,0.74043816,1.75617563,0.22552600,0.20016807,0.02145174,0.19306511
-5.23161581,2.28831506,0.00232898,0.10248115,0.71326481,1.71058004,0.22374791,0.19481094,0.02143615,0.19124721
-5.22561281,2.24207034,0.00253710,0.09882075,0.68881910,1.67222963,0.22263287,0.18978791,0.02146334,0.18987384
-5.21960980,2.20410674,0.00275309,0.09555843,0.66703037,1.64089408,0.22227003,0.18519815,0.02153385,0.18884302
-5.21360680,2.17428692,0.00297415,0.09278007,0.64779978,1.61630080,0.22275146,0.18113786,0.02164747,0.18805826
-5.20760380,2.15243989,0.00319724,0.09056799,0.63100330,1.59815160,0.22417152,0.17769838,0.02180330,0.18743055
-5.20160080,2.13837458,0.00341920,0.08899965,0.61649522,1.58613828,0.22662591,0.17496449,0.02199983,0.18687999
-5.19559780,2.13189226,0.00363681,0.08814642,0.60411236,1.57995672,0.23021056,0.17301298,0.02223499,0.18633719
-5.18959480,2.13279732,0.00384689,0.08807240,0.59367866,1.57931908,0.23502004,0.17191141,0.02250632,0.18574431
-5.18359180,2.14090592,0.00404643,0.08883338,0.58501029,1.58396347,0.24114578,0.17171718,0.02281106,0.18505581
-5.17758879,2.15605181,0.00423267,0.09047570,0.57792083,1.59366084,0.24867378,0.17247661,0.02314634,0.18423880
-5.17158579,2.17808911,0.00440319,0.09303529,0.57222667,1.60821867,0.25768212,0.17422430,0.02350926,0.18327309
-5.16558279,2.20689132,0.00455603,0.09653658,0.56775202,1.62748118,0.26823798,0.17698253,0.02389703,0.18215090
-5.15957979,2.24234660,0.00468976,0.10099148,0.56433360,1.65132599,0.28039452,0.18076067,0.02430703,0.18087621
-5.15357679,2.28434915,0.00480351,0.10639843,0.56182456,1.67965717,0.29418753,0.18555470,0.02473688,0.17946378
-5.14757379,2.33278679,0.00489705,0.11274145,0.56009756,1.71239484,0.30963193,0.19134671,0.02518441,0.17793792
-5.14157079,2.38752539,0.00497078,0.11998932,0.55904675,1.74946169,0.32671855,0.19810448,0.02564763,0.17633096
-5.13556778,2.44839058,0.00502574,0.12809508,0.55858860,1.79076707,0.34541099,0.20578115,0.02612462,0.17468153
-5.12956478,2.51514799,0.00506353,0.13699562,0.55866155,1.83618927,0.36564312,0.21431508,0.02661340,0.17303268
-5.12356178,2.58748308,0.00508631,0.14661181,0.55922454,1.88555704,0.38731719,0.22362990,0.02711178,0.17142988
-5.11755878,2.66498196,0.00509666,0.15684899,0.56025443,1.93863149,0.41030295,0.23363496,0.02761716,0.16991900
-5.11155578,2.74711483,0.00509754,0.16759801,0.56174273,1.99508947,0.43443781,0.24422612,0.02812641,0.16854440
-5.10555278,2.83322329,0.00509213,0.17873689,0.56369165,2.05450976,0.45952834,0.25528707,0.02863563,0.16734707
-5.09954977,2.92251326,0.00508375,0.19013304,0.56610991,2.11636313,0.48535310,0.26669120,0.02914011,0.16636303
-5.09354677,3.01405428,0.00507569,0.20164609,0.56900851,2.18000745,0.51166698,0.27830396,0.02963423,0.16562200
-5.08754377,3.10678639,0.00507116,0.21313130,0.57239687,2.24468859,0.53820682,0.28998581,0.03011143,0.16514642
-5.08154077,3.19953484,0.00507311,0.22444343,0.57627939,2.30954760,0.56469835,0.30159564,0.03056434,0.16495075
-5.07553777,3.29103261,0.00508418,0.23544088,0.58065288,2.37363451,0.59086410,0.31299451,0.03098488,0.16504133
-5.06953477,3.37995020,0.00510660,0.24599009,0.58550476,2.43592831,0.61643212,0.32404966,0.03136446,0.16541641
-5.06353177,3.46493169,0.00514211,0.25596989,0.59081234,2.49536270,0.64114500,0.33463860,0.03169429,0.16606678
-5.05752876,3.54463545,0.00519196,0.26527559,0.59654287,2.55085652,0.66476893,0.34465291,0.03196572,0.16697650
-5.05152576,3.61777768,0.00525683,0.27382267,0.60265457,2.60134751,0.68710216,0.35400187,0.03217055,0.16812404
-5.04552276,3.68317647,0.00533686,0.28154984,0.60909828,2.64582788,0.70798272,0.36261536,0.03230143,0.16948351
-5.03951976,3.73979434,0.00543165,0.28842128,0.61581962,2.68337983,0.72729471,0.37044609,0.03235221,0.17102602
-5.03351676,3.78677666,0.00554030,0.29442796,0.62276143,2.71320933,0.74497296,0.37747092,0.03231827,0.17272100
-5.02751376,3.82348405,0.00566141,0.29958784,0.62986624,2.73467620,0.76100586,0.38369117,0.03219680,0.17453750
-5.02151076,3.84951692,0.00579318,0.30394513,0.63707855,2.74731910,0.77543609,0.38913190,0.03198694,0.17644522
-5.01550775,3.86473075,0.00593341,0.30756838,0.64434680,2.75087395,0.78835919,0.39384011,0.03168995,0.17841544
-5.00950475,3.86924130,0.00607963,0.31054766,0.65162472,2.74528497,0.79992019,0.39788206,0.03130917,0.18042160
-5.00350175,3.86341959,0.00622909,0.31299094,0.65887222,2.73070761,0.81030833,0.40133975,0.03084997,0.18243967
-4.99749875,3.84787682,0.00637891,0.31501973,0.66605556,2.70750349,0.81975017,0.40430675,0.03031957,0.18444812
-4.99149575,3.82344027,0.00652608,0.31676438,0.67314700,2.67622750,0.82850150,0.40688368,0.02972673,0.18642783
-4.98549275,3.79112148,0.00666756,0.31835912,0.68012389,2.63760793,0.83683836,0.40917354,0.02908152,0.18836159
-4.97948974,3.75207844,0.00680036,0.31993713,0.68696738,2.59252069,0.84504750,0.41127713,0.02839485,0.19023358
-4.97348674,3.70757377,0.00692161,0.32162594,0.69366090,2.54195894,0.85341692,0.41328879,0.02767814,0.19202873
-4.96748374,3.65893098,0.00702861,0.32354317,0.70018850,2.48699973,0.86222649,0.41529279,0.02694289,0.19373205
-4.96148074,3.60749079,0.00711896,0.32579301,0.70653323,2.42876915,0.87173926,0.41736033,0.02620030,0.19532799
-4.95547774,3.55456941,0.00719055,0.32846328,0.71267566,2.36840752,0.88219338,0.41954745,0.02546092,0.19680000
-4.94947474,3.50142029,0.00724171,0.33162341,0.71859268,2.30703607,0.89379505,0.42189379,0.02473436,0.19813012
-4.94347174,3.44920061,0.00727123,0.33532307,0.72425650,2.24572633,0.90671227,0.42442220,0.02402902,0.19929886
-4.93746873,3.39894334,0.00727844,0.33959163,0.72963406,2.18547304,0.92106970,0.42713922,0.02335198,0.20028525
-4.93146573,3.35153524,0.00726324,0.34443823,0.73468663,2.12717142,0.93694423,0.43003614,0.02270885,0.20106706
-4.92546273,3.30770091,0.00722615,0.34985238,0.73936973,2.07159905,0.95436157,0.43309068,0.02210376,0.20162126
-4.91945973,3.26799257,0.00716835,0.35580497,0.74363314,2.01940248,0.97329349,0.43626894,0.02153939,0.20192458
-4.91345673,3.23278513,0.00709163,0.36224957,0.74742115,1.97108856,0.99365581,0.43952753,0.02101704,0.20195419
-4.90745373,3.20227588,0.00699842,0.36912388,0.75067272,1.92702001,1.01530719,0.44281572,0.02053674,0.20168846
-4.90145073,3.17648807,0.00689172,0.37635116,0.75332180,1.88741503,1.03804866,0.44607735,0.02009744,0.20110772
-4.89544772,3.15527774,0.00677504,0.38384175,0.75529755,1.85235032,1.06162404,0.44925255,0.01969709,0.20019496
-4.88944472,3.13834317,0.00665232,0.39149448,0.75652464,1.82176701,1.08572157,0.45227898,0.01933287,0.19893647
-4.88344172,3.12523653,0.00652779,0.39919796,0.75692357,1.79547922,1.10997668,0.45509282,0.01900132,0.19732238
-4.87743872,3.11537744,0.00640585,0.40683201,0.75641112,1.77318461,1.13397636,0.45762934,0.01869848,0.19534701
-4.87143572,3.10806822,0.00629093,0.41426894,0.75490104,1.75447680,1.15726523,0.45982319,0.01842001,0.19300913
-4.86543272,3.10251096,0.00618732,0.42137514,0.75230504,1.73885926,1.17935335,0.46160854,0.01816134,0.19031206
-4.85942971,3.09782630,0.00609902,0.42801272,0.74853413,1.72576058,1.19972613,0.46291912,0.01791773,0.18726357
-4.85342671,3.09307417,0.00602953,0.43404151,0.74350049,1.71455094,1.21785592,0.46368835,0.01768436,0.18387577
-4.84742371,3.08727640,0.00598179,0.43932136,0.73711980,1.70455955,1.23321544,0.46384969,0.01745642,0.18016477
-4.84142071,3.07944124,0.00595793,0.44371483,0.72931407,1.69509313,1.24529252,0.46333727,0.01722915,0.17615042
-4.83541771,3.06858958,0.00595926,0.44709017,0.72001500,1.68545491,1.25360586,0.46208690,0.01699791,0.17185588
-4.82941471,3.05378236,0.00598612,0.44932468,0.70916760,1.67496414,1.25772113,0.46003750,0.01675828,0.16730730
-4.82341171,3.03414886,0.00603785,0.45030823,0.69673417,1.66297560,1.25726687,0.45713298,0.01650607,0.16253340
-4.81740870,3.00891480,0.00611280,0.44994683,0.68269818,1.64889873,1.25194936,0.45332439,0.01623746,0.15756520
-4.81140570,2.97742961,0.00620832,0.44816625,0.66706816,1.63221585,1.24156591,0.44857249,0.01594901,0.15243570
-4.80540270,2.93919158,0.00632086,0.44491525,0.64988105,1.61249898,1.22601561,0.44285028,0.01563780,0.14717971
-4.79939970,2.89387011,0.00644606,0.44016853,0.63120507,1.58942448,1.20530734,0.43614566,0.01530147,0.14183364
-4.79339670,2.84132372,0.00657891,0.43392894,0.61114164,1.56278522,1.17956411,0.42846384,0.01493830,0.13643540
-4.78739370,2.78161307,0.00671389,0.42622912,0.58982645,1.53249951,1.14902373,0.41982941,0.01454728,0.13102430
-4.78139070,2.71500814,0.00684519,0.41713208,0.56742922,1.49861651,1.11403561,0.41028786,0.01412818,0.12564097
-4.77538769,2.64198892,0.00696691,0.40673097,0.54415239,1.46131768,1.07505361,0.39990648,0.01368154,0.12032726
-4.76938469,2.56323946,0.00707329,0.39514784,0.52022846,1.42091423,1.03262535,0.38877446,0.01320871,0.11512614
-4.76338169,2.47963510,0.00715890,0.38253132,0.49591618,1.37784039,0.98737831,0.37700219,0.01271187,0.11008152
-4.75737869,2.39222329,0.00721884,0.36905349,0.47149562,1.33264276,0.94000339,0.36471961,0.01219394,0.10523799
-4.75137569,2.30219856,0.00724895,0.35490591,0.44726231,1.28596607,0.89123647,0.35207383,0.01165860,0.10064051
-4.74537269,2.21087234,0.00724593,0.34029496,0.42352069,1.23853564,0.84183891,0.33922584,0.01111017,0.09633402
-4.73936968,2.11963893,0.00720747,0.32543668,0.40057701,1.19113736,0.79257764,0.32634672,0.01055353,0.09236286
-4.73336668,2.02993859,0.00713230,0.31055131,0.37873206,1.14459564,0.74420568,0.31361318,0.00999405,0.08877027
-4.72736368,1.94321927,0.00702028,0.29585781,0.35827399,1.09975033,0.69744385,0.30120281,0.00943746,0.08559766
-4.72136068,1.86089813,0.00687233,0.28156837,0.33947139,1.05743319,0.65296411,0.28928925,0.00888971,0.08288391
-4.71535768,1.78432442,0.00669041,0.26788335,0.32256699,1.01844482,0.61137533,0.27803730,0.00835691,0.08066460
-4.70935468,1.71474479,0.00647742,0.25498662,0.30777216,0.98353270,0.57321158,0.26759838,0.00784517,0.07897129
-4.70335168,1.65327223,0.00623710,0.24304164,0.29526239,0.95337123,0.53892334,0.25810637,0.00736050,0.07783077
-4.69734867,1.60085954,0.00597385,0.23218819,0.28517379,0.92854410,0.50887164,0.24967412,0.00690872,0.07726437
-4.69134567,1.55827810,0.00569259,0.22254007,0.27760090,0.90952963,0.48332515,0.24239068,0.00649535,0.07728741
-4.68534267,1.52610245,0.00539856,0.21418361,0.27259556,0.89668953,0.46246003,0.23631941,0.00612554,0.07790874
-4.67933967,1.50470080,0.00509716,0.20717710,0.27016710,0.89026108,0.44636219,0.23149696,0.00580399,0.07913037
-4.67333667,1.49423178,0.00479374,0.20155110,0.27028353,0.89035302,0.43503184,0.22793325,0.00553489,0.08094731
-4.66733367,1.49464688,0.00449348,0.19730958,0.27287374,0.89694505,0.42838975,0.22561230,0.00532186,0.08334750
-4.66133067,1.50569845,0.00420121,0.19443169,0.27783061,0.90989084,0.42628488,0.22449395,0.00516791,0.08631196
-4.65532766,1.52695253,0.00392128,0.19287420,0.28501469,0.92892420,0.42850295,0.22451629,0.00507537,0.08981501
-4.64932466,1.55780587,0.00365748,0.19257433,0.29425847,0.95366817,0.43477561,0.22559867,0.00504590,0.09382462
-4.64332166,1.59750627,0.00341297,0.19345293,0.30537082,0.98364665,0.44478970,0.22764520,0.00508040,0.09830289
