energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.72986493,9.64498080,1.32509062,7.70743302,0.03631939,0.11296693,1.20098144,0.00000000,0.53588846,0.57569238
-5.72386193,9.65361342,1.32686665,7.71588577,0.03641783,0.11295719,1.20021084,0.00000000,0.53310949,0.57882446
-5.71785893,9.63877375,1.32640826,7.70435468,0.03645793,0.11287072,1.19725596,0.00000000,0.52938886,0.58096620
-5.71185593,9.60094510,1.32384986,7.67315127,0.03644352,0.11273003,1.19219215,0.00000000,0.52481133,0.58213859
-5.70585293,9.54095938,1.31934501,7.62290825,0.03637890,0.11255643,1.18511403,0.00000000,0.51947072,0.58236694
-5.69984992,9.45998111,1.31306106,7.55456822,0.03626876,0.11236931,1.17613368,0.00000000,0.51346831,0.58168018
-5.69384692,9.35948466,1.30517355,7.46936577,0.03611817,0.11218538,1.16537875,0.00000000,0.50691100,0.58011058
-5.68784392,9.24122519,1.29586086,7.36880306,0.03593248,0.11201816,1.15299041,0.00000000,0.49990939,0.57769352
-5.68184092,9.10720418,1.28529906,7.25461977,0.03571736,0.11187747,1.13912133,0.00000000,0.49257558,0.57446766
-5.67583792,8.95963027,1.27365748,7.12875802,0.03547868,0.11176919,1.12393365,0.00000000,0.48502099,0.57047517
-5.66983492,8.80087655,1.26109496,6.99332317,0.03522258,0.11169519,1.10759707,0.00000000,0.47735423,0.56576223
-5.66383192,8.63343551,1.24775712,6.85054176,0.03495538,0.11165334,1.09028697,0.00000000,0.46967900,0.56037962
-5.65782891,8.45987288,1.23377463,6.70271758,0.03468360,0.11163785,1.07218279,0.00000000,0.46209226,0.55438335
-5.65182591,8.28278159,1.21926269,6.55218729,0.03441394,0.11163961,1.05346651,0.00000000,0.45468269,0.54783530
-5.64582291,8.10473707,1.20432156,6.40127659,0.03415325,0.11164686,1.03432139,0.00000000,0.44752956,0.54080376
-5.63981991,7.92825497,1.18903819,6.25225830,0.03390850,0.11164578,1.01493080,0.00000000,0.44070201,0.53336386
-5.63381691,7.75575221,1.17348868,6.10731316,0.03368671,0.11162139,0.99547723,0.00000000,0.43425879,0.52559770
-5.62781391,7.58951207,1.15774145,5.96849442,0.03349495,0.11155827,0.97614144,0.00000000,0.42824850,0.51759429
-5.62181091,7.43165381,1.14186087,5.83769674,0.03334021,0.11144154,0.95710154,0.00000000,0.42271024,0.50944901
-5.61580790,7.28410712,1.12591098,5.71662994,0.03322933,0.11125759,0.93853210,0.00000000,0.41767468,0.50126281
-5.60980490,7.14859140,1.10995912,5.60679783,0.03316891,0.11099491,0.92060314,0.00000000,0.41316537,0.49314097
-5.60380190,7.02659975,1.09407905,5.50948213,0.03316515,0.11064472,0.90347888,0.00000000,0.40920024,0.48519146
-5.59779890,6.91938739,1.07835347,5.42573143,0.03322375,0.11020150,0.88731637,0.00000000,0.40579318,0.47752293
-5.59179590,6.82796398,1.06287550,5.35635476,0.03334978,0.10966334,0.87226378,0.00000000,0.40295557,0.47024244
-5.58579290,6.75308956,1.04774923,5.30191952,0.03354754,0.10903214,0.85845848,0.00000000,0.40069752,0.46345286
-5.57978989,6.69527338,1.03308903,5.26275309,0.03382041,0.10831357,0.84602482,0.00000000,0.39902891,0.45725024
-5.57378689,6.65477543,1.01901777,5.23894781,0.03417077,0.10751688,0.83507184,0.00000000,0.39796002,0.45172101
-5.56778389,6.63161001,1.00566398,5.23036868,0.03459994,0.10665452,0.82569081,0.00000000,0.39750167,0.44693940
-5.56178089,6.62555135,0.99315809,5.23666337,0.03510808,0.10574158,0.81795284,0.00000000,0.39766496,0.44296495
-5.55577789,6.63614098,0.98162798,5.25727423,0.03569417,0.10479515,0.81190656,0.00000000,0.39846048,0.43984037
-5.54977489,6.66269681,0.97119413,5.29145187,0.03635608,0.10383352,0.80757622,0.00000000,0.39989724,0.43758992
-5.54377189,6.70432419,0.96196462,5.33827025,0.03709060,0.10287540,0.80496008,0.00000000,0.40198118,0.43621818
-5.53776888,6.75992897,0.95403031,5.39664310,0.03789352,0.10193903,0.80402949,0.00000000,0.40471352,0.43570949
-5.53176588,6.82823286,0.94746051,5.46534167,0.03875980,0.10104142,0.80472849,0.00000000,0.40808912,0.43602808
-5.52576288,6.90779149,0.94229936,5.54301387,0.03968373,0.10019757,0.80697435,0.00000000,0.41209479,0.43711880
-5.51975988,6.99701512,0.93856317,5.62820483,0.04065910,0.09941988,0.81065874,0.00000000,0.41670791,0.43890851
-5.51375688,7.09419250,0.93623885,5.71937892,0.04167941,0.09871761,0.81564983,0.00000000,0.42189541,0.44130815
-5.50775388,7.19751757,0.93528357,5.81494325,0.04273806,0.09809654,0.82179513,0.00000000,0.42761317,0.44421531
-5.50175088,7.30511914,0.93562557,5.91327260,0.04382858,0.09755881,0.82892508,0.00000000,0.43380594,0.44751722
-5.49574787,7.41509307,0.93716615,6.01273555,0.04494473,0.09710292,0.83685713,0.00000000,0.44040792,0.45109417
-5.48974487,7.52553650,0.93978273,6.11172155,0.04608070,0.09672386,0.84540044,0.00000000,0.44734380,0.45482311
-5.48374187,7.63458341,0.94333265,6.20866856,0.04723119,0.09641344,0.85436070,0.00000000,0.45453043,0.45858127
-5.47773887,7.74044067,0.94765770,6.30209050,0.04839143,0.09616077,0.86354515,0.00000000,0.46187888,0.46224985
-5.47173587,7.84142345,0.95258900,6.39060419,0.04955725,0.09595278,0.87276746,0.00000000,0.46929682,0.46571745
-5.46573287,7.93598906,0.95795204,6.47295469,0.05072500,0.09577489,0.88185228,0.00000000,0.47669119,0.46888319
-5.45972986,8.02276789,0.96357154,6.54803843,0.05189146,0.09561167,0.89063944,0.00000000,0.48397075,0.47165955
-5.45372686,8.10059044,0.96927607,6.61492335,0.05305377,0.09544751,0.89898743,0.00000000,0.49104871,0.47397461
-5.44772386,8.16850944,0.97490207,6.67286518,0.05420922,0.09526732,0.90677621,0.00000000,0.49784491,0.47577382
-5.44172086,8.22581605,0.98029728,6.72131931,0.05535511,0.09505712,0.91390919,0.00000000,0.50428772,0.47702121
-5.43571786,8.27204974,0.98532335,6.75994775,0.05648860,0.09480453,0.92031438,0.00000000,0.51031547,0.47770005
-5.42971486,8.30700121,0.98985768,6.78862073,0.05760653,0.09449927,0.92594467,0.00000000,0.51587720,0.47781285
-5.42371186,8.33070850,0.99379445,6.80741305,0.05870525,0.09413337,0.93077728,0.00000000,0.52093298,0.47738094
-5.41770885,8.34344626,0.99704498,6.81659507,0.05978054,0.09370145,0.93481248,0.00000000,0.52545357,0.47644345
-5.41170585,8.34570894,0.99953737,6.81661892,0.06082752,0.09320070,0.93807167,0.00000000,0.52941962,0.47505592
-5.40570285,8.33818847,1.00121568,6.80810029,0.06184061,0.09263088,0.94059489,0.00000000,0.53282043,0.47328853
-5.39969985,8.32174756,1.00203873,6.79179685,0.06281356,0.09199412,0.94243792,0.00000000,0.53565244,0.47122394
-5.39369685,8.29738977,1.00197866,6.76858383,0.06373951,0.09129469,0.94366918,0.00000000,0.53791751,0.46895494
-5.38769385,8.26622751,1.00101942,6.73942814,0.06461107,0.09053863,0.94436636,0.00000000,0.53962116,0.46658195
-5.38169085,8.22944942,0.99915527,6.70536180,0.06542052,0.08973344,0.94461322,0.00000000,0.54077096,0.46421033
-5.37568784,8.18828822,0.99638953,6.66745574,0.06615996,0.08888764,0.94449630,0.00000000,0.54137505,0.46194765
-5.36968484,8.14399021,0.99273340,6.62679489,0.06682154,0.08801040,0.94410201,0.00000000,0.54144102,0.45990101
-5.36368184,8.09778731,0.98820521,6.58445529,0.06739766,0.08711112,0.94351390,0.00000000,0.54097512,0.45817435
-5.35767884,8.05087226,0.98282990,6.54148367,0.06788120,0.08619916,0.94281030,0.00000000,0.53998194,0.45686588
-5.35167584,8.00437759,0.97663875,6.49888006,0.06826574,0.08528347,0.94206239,0.00000000,0.53846439,0.45606570
-5.34567284,7.95935832,0.96966940,6.45758326,0.06854578,0.08437246,0.94133263,0.00000000,0.53642413,0.45585356
-5.33966983,7.91677842,0.96196609,6.41845930,0.06871685,0.08347378,0.94067371,0.00000000,0.53386234,0.45629690
-5.33366683,7.87750083,0.95357991,6.38229247,0.06877574,0.08259427,0.94012786,0.00000000,0.53078066,0.45744918
-5.32766383,7.84228037,0.94456925,6.34977865,0.06872054,0.08173994,0.93972666,0.00000000,0.52718235,0.45934856
-5.32166083,7.81175923,0.93500005,6.32152021,0.06855073,0.08091601,0.93949127,0.00000000,0.52307348,0.46201691
-5.31565783,7.78646424,0.92494616,6.29802218,0.06826724,0.08012702,0.93943302,0.00000000,0.51846412,0.46545929
-5.30965483,7.76680557,0.91448938,6.27968907,0.06787242,0.07937694,0.93955450,0.00000000,0.51336938,0.46966387
-5.30365183,7.75307620,0.90371947,6.26682198,0.06737005,0.07866933,0.93985090,0.00000000,0.50781034,0.47460231
-5.29764882,7.74545200,0.89273388,6.25961575,0.06676529,0.07800752,0.94031179,0.00000000,0.50181467,0.48023065
-5.29164582,7.74399213,0.88163743,6.25815605,0.06606457,0.07739475,0.94092315,0.00000000,0.49541705,0.48649063
-5.28564282,7.74863986,0.87054168,6.26241659,0.06527561,0.07683431,0.94166969,0.00000000,0.48865928,0.49331157
-5.27963982,7.75922407,0.85956430,6.27225661,0.06440728,0.07632970,0.94253741,0.00000000,0.48159021,0.50061263
-5.27363682,7.77546168,0.84882835,6.28741927,0.06346954,0.07588463,0.94351621,0.00000000,0.47426534,0.50830546
-5.26763382,7.79696147,0.83846142,6.30753139,0.06247341,0.07550317,0.94460265,0.00000000,0.46674629,0.51629718
-5.26163082,7.82323002,0.82859488,6.33210520,0.06143085,0.07518972,0.94580266,0.00000000,0.45910009,0.52449357
-5.25562781,7.85367990,0.81936308,6.36054279,0.06035475,0.07494897,0.94713411,0.00000000,0.45139839,0.53280245
-5.24962481,7.88764085,0.81090256,6.39214370,0.05925887,0.07478592,0.94862906,0.00000000,0.44371657,0.54113697
-5.24362181,7.92437390,0.80335127,6.42611615,0.05815773,0.07470577,0.95033572,0.00000000,0.43613282,0.54941885
-5.23761881,7.96308868,0.79684775,6.46159200,0.05706659,0.07471382,0.95231982,0.00000000,0.42872722,0.55758138
-5.23161581,8.00296352,0.79153025,6.49764552,0.05600131,0.07481543,0.95466530,0.00000000,0.42158083,0.56557198
-5.22561281,8.04316784,0.78753564,6.53331542,0.05497826,0.07501586,0.95747433,0.00000000,0.41477472,0.57335432
-5.21960980,8.08288625,0.78499810,6.56762981,0.05401414,0.07532019,0.96086631,0.00000000,0.40838910,0.58090981
-5.21360680,8.12134310,0.78404759,6.59963295,0.05312577,0.07573321,0.96497608,0.00000000,0.40250229,0.58823837
-5.20760380,8.15782657,0.78480784,6.62841288,0.05232985,0.07625931,0.96995101,0.00000000,0.39718974,0.59535844
-5.20160080,8.19171089,0.78739402,6.65312864,0.05164268,0.07690239,0.97594719,0.00000000,0.39252296,0.60230615
-5.19559780,8.22247560,0.79191004,6.67303581,0.05107975,0.07766576,0.98312473,0.00000000,0.38856833,0.60913374
-5.18959480,8.24972062,0.79844541,6.68750912,0.05065546,0.07855203,0.99164218,0.00000000,0.38538591,0.61590715
-5.18359180,8.27317629,0.80707188,6.69606101,0.05038262,0.07956304,1.00165040,0.00000000,0.38302811,0.62270288
-5.17758879,8.29270760,0.81783989,6.69835512,0.05027210,0.08069970,1.01328601,0.00000000,0.38153831,0.62960431
-5.17158579,8.30831248,0.83077504,6.69421413,0.05033243,0.08196195,1.02666466,0.00000000,0.38094959,0.63669748
-5.16558279,8.32011407,0.84587476,6.68362162,0.05056937,0.08334866,1.04187449,0.00000000,0.38128339,0.64406666
-5.15957979,8.32834745,0.86310536,6.66671780,0.05098566,0.08485750,1.05897007,0.00000000,0.38254841,0.65178973
-5.15357679,8.33334168,0.88239980,6.64378962,0.05158074,0.08648490,1.07796710,0.00000000,0.38473965,0.65993368
-5.14757379,8.33549816,0.90365619,6.61525581,0.05235065,0.08822597,1.09883817,0.00000000,0.38783781,0.66855042
-5.14157079,8.33526673,0.92673747,6.58164782,0.05328794,0.09007448,1.12150995,0.00000000,0.39180902,0.67767309
-5.13556778,8.33312081,0.95147217,6.54358764,0.05438185,0.09202286,1.14586177,0.00000000,0.39660506,0.68731291
-5.12956478,8.32953315,0.97765643,6.50176396,0.05561848,0.09406222,1.17172607,0.00000000,0.40216402,0.69745703
-5.12356178,8.32495338,1.00505733,6.45690758,0.05698118,0.09618244,1.19889039,0.00000000,0.40841150,0.70806706
-5.11755878,8.31978874,1.03341738,6.40976753,0.05845101,0.09837229,1.22710121,0.00000000,0.41526231,0.71907878
-5.11155578,8.31438864,1.06246001,6.36108870,0.06000737,0.10061959,1.25606921,0.00000000,0.42262263,0.73040270
-5.10555278,8.30903373,1.09189599,6.31159197,0.06162862,0.10291140,1.28547606,0.00000000,0.43039254,0.74192564
-5.09954977,8.30392973,1.12143025,6.26195738,0.06329283,0.10523424,1.31498213,0.00000000,0.43846889,0.75351323
-5.09354677,8.29920583,1.15076910,6.21281063,0.06497847,0.10757435,1.34423508,0.00000000,0.44674827,0.76501313
-5.08754377,8.29491725,1.17962718,6.16471307,0.06666518,0.10991793,1.37287876,0.00000000,0.45513010,0.77625898
-5.08154077,8.29105132,1.20773407,6.11815511,0.06833438,0.11225137,1.40056219,0.00000000,0.46351951,0.78707481
-5.07553777,8.28753625,1.23484007,6.07355261,0.06996987,0.11456150,1.42694813,0.00000000,0.47183001,0.79727974
-5.06953477,8.28425158,1.26072106,6.03124591,0.07155826,0.11683575,1.45172107,0.00000000,0.47998577,0.80669289
-5.06353177,8.28103954,1.28518200,5.99150101,0.07308931,0.11906233,1.47459414,0.00000000,0.48792333,0.81513823
-5.05752876,8.27771624,1.30805918,5.95451230,0.07455603,0.12123031,1.49531495,0.00000000,0.49559280,0.82244921
-5.05152576,8.27408220,1.32922104,5.92040641,0.07595472,0.12332972,1.51367007,0.00000000,0.50295834,0.82847319
-5.04552276,8.26993153,1.34856769,5.88924670,0.07728473,0.12535146,1.52948817,0.00000000,0.50999799,0.83307528
-5.03951976,8.26505939,1.36602908,5.86103808,0.07854819,0.12728739,1.54264176,0.00000000,0.51670289,0.83614179
-5.03351676,8.25926779,1.38156232,5.83573188,0.07974949,0.12913012,1.55304765,0.00000000,0.52307589,0.83758301
-5.02751376,8.25236950,1.39514803,5.81323073,0.08089471,0.13087298,1.56066621,0.00000000,0.52912965,0.83733534
-5.02151076,8.24419052,1.40678624,5.79339328,0.08199099,0.13250988,1.56549969,0.00000000,0.53488440,0.83536281
-5.01550775,8.23457125,1.41649209,5.77603888,0.08304580,0.13403514,1.56758960,0.00000000,0.54036540,0.83165789
-5.00950475,8.22336681,1.42429156,5.76095226,0.08406627,0.13544340,1.56701358,0.00000000,0.54560031,0.82624162
-5.00350175,8.21044690,1.43021745,5.74788839,0.08505851,0.13672950,1.56388174,0.00000000,0.55061658,0.81916308
-4.99749875,8.19569553,1.43430604,5.73657748,0.08602704,0.13788836,1.55833268,0.00000000,0.55543900,0.81049834
-4.99149575,8.17901091,1.43659430,5.72673036,0.08697433,0.13891500,1.55052951,0.00000000,0.56008747,0.80034868
-4.98549275,8.16030575,1.43711813,5.71804415,0.08790042,0.13980447,1.54065565,0.00000000,0.56457525,0.78883835
-4.97948974,8.13950811,1.43591131,5.71020827,0.08880281,0.14055190,1.52891084,0.00000000,0.56890748,0.77611190
-4.97348674,8.11656274,1.43300546,5.70291081,0.08967636,0.14115258,1.51550712,0.00000000,0.57308030,0.76233097
-4.96748374,8.09143286,1.42843079,5.69584497,0.09051352,0.14160205,1.50066505,0.00000000,0.57708043,0.74767087
-4.96148074,8.06410237,1.42221760,5.68871558,0.09130461,0.14189628,1.48461000,0.00000000,0.58088519,0.73231681
-4.95547774,8.03457798,1.41439836,5.68124545,0.09203831,0.14203178,1.46756862,0.00000000,0.58446304,0.71645998
-4.94947474,8.00289145,1.40501015,5.67318125,0.09270225,0.14200583,1.44976549,0.00000000,0.58777446,0.70029361
-4.94347174,7.96910123,1.39409740,5.66429891,0.09328369,0.14181664,1.43141984,0.00000000,0.59077325,0.68400894
-4.93746873,7.93329356,1.38171454,5.65440802,0.09377024,0.14146358,1.41274257,0.00000000,0.59340797,0.66779145
-4.93146573,7.89558269,1.36792848,5.64335527,0.09415060,0.14094734,1.39393329,0.00000000,0.59562374,0.65181716
-4.92546273,7.85610997,1.35282076,5.63102648,0.09441531,0.14027007,1.37517772,0.00000000,0.59736400,0.63624935
-4.91945973,7.81504167,1.33648903,5.61734733,0.09455732,0.13943558,1.35664517,0.00000000,0.59857240,0.62123552
-4.91345673,7.77256547,1.31904790,5.60228232,0.09457255,0.13844939,1.33848646,0.00000000,0.59919463,0.60690495
-4.90745373,7.72888546,1.30062904,5.58583224,0.09446021,0.13731879,1.32083196,0.00000000,0.59918015,0.59336656
-4.90145073,7.68421578,1.28138025,5.56802984,0.09422304,0.13605291,1.30379017,0.00000000,0.59848380,0.58070741
-4.89544772,7.63877290,1.26146388,5.54893399,0.09386724,0.13466261,1.28744652,0.00000000,0.59706719,0.56899165
-4.88944472,7.59276677,1.24105422,5.52862226,0.09340236,0.13316042,1.27186267,0.00000000,0.59489993,0.55826001
-4.88344172,7.54639110,1.22033422,5.50718241,0.09284083,0.13156043,1.25707623,0.00000000,0.59196055,0.54852983
-4.87743872,7.49981317,1.19949161,5.48470289,0.09219749,0.12987803,1.24310092,0.00000000,0.58823725,0.53979548
-4.87143572,7.45316348,1.17871445,5.46126289,0.09148883,0.12812971,1.22992720,0.00000000,0.58372835,0.53202940
-4.86543272,7.40652596,1.15818654,5.43692235,0.09073228,0.12633274,1.21752339,0.00000000,0.57844256,0.52518340
-4.85942971,7.35992922,1.13808267,5.41171260,0.08994531,0.12450489,1.20583723,0.00000000,0.57239900,0.51919048
-4.85342671,7.31333940,1.11856414,5.38562800,0.08914459,0.12266409,1.19479794,0.00000000,0.56562703,0.51396697
-4.84742371,7.26665541,1.09977472,5.35861938,0.08834520,0.12082806,1.18431871,0.00000000,0.55816597,0.50941505
-4.84142071,7.21970709,1.08183714,5.33058965,0.08755992,0.11901400,1.17429969,0.00000000,0.55006462,0.50542551
-4.83541771,7.17225670,1.06485060,5.30139221,0.08679860,0.11723827,1.16463131,0.00000000,0.54138074,0.50188092
-4.82941471,7.12400432,1.04888907,5.27083245,0.08606773,0.11551613,1.15519812,0.00000000,0.53218047,0.49865889
-4.82341171,7.07459730,1.03400091,5.23867253,0.08537025,0.11386151,1.14588288,0.00000000,0.52253769,0.49563571
-4.81740870,7.02364375,1.02020940,5.20463968,0.08470542,0.11228685,1.13657096,0.00000000,0.51253341,0.49268995
-4.81140570,6.97072996,1.00751463,5.16843767,0.08406903,0.11080303,1.12715497,0.00000000,0.50225513,0.48970633
-4.80540270,6.91544130,0.99589624,5.12976136,0.08345366,0.10941938,1.11753951,0.00000000,0.49179629,0.48657945
-4.79939970,6.85738585,0.98531720,5.08831356,0.08284924,0.10814368,1.10764580,0.00000000,0.48125567,0.48321749
-4.79339670,6.79621980,0.97572827,5.04382375,0.08224363,0.10698238,1.09741630,0.00000000,0.47073682,0.47954567
-4.78739370,6.73167365,0.96707288,4.99606752,0.08162332,0.10594074,1.08681880,0.00000000,0.46034747,0.47550937
-4.78139070,6.66357771,0.95929231,4.94488599,0.08097426,0.10502309,1.07585015,0.00000000,0.45019893,0.47107683
-4.77538769,6.59188564,0.95233069,4.89020398,0.08028259,0.10423313,1.06453919,0.00000000,0.44040534,0.46624118
-4.76938469,6.51669462,0.94613964,4.83204596,0.07953539,0.10357416,1.05294876,0.00000000,0.43108281,0.46102178
-4.76338169,6.43826062,0.94068230,4.77054863,0.07872141,0.10304937,1.04117663,0.00000000,0.42234842,0.45546477
-4.75737869,6.35700779,0.93593637,4.70596939,0.07783163,0.10266208,1.02935519,0.00000000,0.41431893,0.44964264
-4.75137569,6.27353076,0.93189611,4.63868976,0.07685968,0.10241586,1.01764976,0.00000000,0.40710931,0.44365290
-4.74537269,6.18858922,0.92857300,4.56921334,0.07580225,0.10231464,1.00625540,0.00000000,0.40083098,0.43761572
-4.73936968,6.10309436,0.92599519,4.49815794,0.07465918,0.10236273,0.99539233,0.00000000,0.39558972,0.43167064
-4.73336668,6.01808731,0.92420547,4.42624193,0.07343352,0.10256463,0.98529986,0.00000000,0.39148344,0.42597243
-4.72736368,5.93470989,0.92325809,4.35426511,0.07213140,0.10292490,0.97622910,0.00000000,0.38859964,0.42068607
-4.72136068,5.85416861,0.92321445,4.28308465,0.07076180,0.10344781,0.96843450,0.00000000,0.38701277,0.41598126
-4.71535768,5.77769327,0.92413781,4.21358710,0.06933616,0.10413693,0.96216467,0.00000000,0.38678153,0.41202642
-4.70935468,5.70649171,0.92608753,4.14665746,0.06786794,0.10499469,0.95765263,0.00000000,0.38794623,0.40898246
-4.70335168,5.64170264,0.92911292,4.08314676,0.06637216,0.10602189,0.95510601,0.00000000,0.39052637,0.40699671
-4.69734867,5.58434888,0.93324720,4.02383958,0.06486478,0.10721716,0.95469768,0.00000000,0.39451848,0.40619696
-4.69134567,5.53529304,0.93850196,3.96942304,0.06336223,0.10857648,0.95655703,0.00000000,0.39989456,0.40668621
-4.68534267,5.49519799,0.94486234,3.92045880,0.06188081,0.11009280,0.96076258,0.00000000,0.40660107,0.40853806
-4.67933967,5.46449433,0.95228347,3.87735960,0.06043625,0.11175568,0.96733628,0.00000000,0.41455873,0.41179308
-4.67333667,5.44335656,0.96068835,3.84037143,0.05904321,0.11355115,0.97623976,0.00000000,0.42366318,0.41645642
-4.66733367,5.43168966,0.96996736,3.80956264,0.05771496,0.11546164,0.98737291,0.00000000,0.43378660,0.42249656
-4.66133067,5.42912699,0.97997974,3.78482045,0.05646307,0.11746619,1.00057502,0.00000000,0.44478037,0.42984546
-4.65532766,5.43504022,0.99055678,3.76585547,0.05529722,0.11954077,1.01562841,0.00000000,0.45647861,0.43840014
-4.64932466,5.44856109,1.00150706,3.75221413,0.05422509,0.12165886,1.03226471,0.00000000,0.46870274,0.44802541
-4.64332166,5.46861456,1.01262319,3.74329865,0.05325236,0.12379218,1.05017338,0.00000000,0.48126678,0.45855804
