energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.89794897,7.93746712,0.02269378,0.96981177,0.86229618,0.30485109,3.21399654,1.66028114,0.18208994,3.08634980
-5.89194597,7.93113705,0.02339837,0.95895920,0.85649166,0.30334710,3.16571904,1.66029372,0.18848151,3.09558660
-5.88594297,7.91714477,0.02416602,0.94734280,0.84880302,0.30176880,3.11063117,1.65938742,0.19481521,3.10161461
-5.87993997,7.89587248,0.02498794,0.93500031,0.83950190,0.30015791,3.04959839,1.65759040,0.20098486,3.10455898
-5.87393697,7.86769647,0.02585335,0.92195627,0.82889989,0.29855050,2.98351507,1.65492724,0.20688160,3.10455421
-5.86793397,7.83297990,0.02674979,0.90822350,0.81733637,0.29697645,2.91328101,1.65142057,0.21239725,3.10173800
-5.86193097,7.79206659,0.02766347,0.89380521,0.80516534,0.29545925,2.83977939,1.64709248,0.21742769,3.09624531
-5.85592796,7.74527649,0.02857962,0.87869748,0.79274169,0.29401591,2.76385741,1.64196569,0.22187603,3.08820298
-5.84992496,7.69290336,0.02948296,0.86289231,0.78040781,0.29265725,2.68631020,1.63606456,0.22565558,3.07772546
-5.84392196,7.63521532,0.03035810,0.84638097,0.76848114,0.29138831,2.60786894,1.62941603,0.22869238,3.06491197
-5.83791896,7.57245851,0.03119002,0.82915755,0.75724334,0.29020904,2.52919360,1.62205064,0.23092730,3.04984535
-5.83191596,7.50486415,0.03196450,0.81122265,0.74693147,0.28911520,2.45087035,1.61400372,0.23231757,3.03259282
-5.82591296,7.43265885,0.03266851,0.79258698,0.73773166,0.28809936,2.37341370,1.60531702,0.23283778,3.01320860
-5.81990995,7.35607817,0.03329061,0.77327471,0.72977546,0.28715210,2.29727307,1.59604079,0.23248022,2.99173844
-5.81390695,7.27538280,0.03382121,0.75332653,0.72313899,0.28626328,2.22284308,1.58623649,0.23125467,2.96822567
-5.80790395,7.19087702,0.03425288,0.73280209,0.71784482,0.28542327,2.15047704,1.57598024,0.22918769,2.94271871
-5.80190095,7.10292849,0.03458049,0.71178188,0.71386635,0.28462434,2.08050272,1.56536690,0.22632129,2.91527940
-5.79589795,7.01198853,0.03480132,0.69036830,0.71113441,0.28386181,2.01323948,1.55451489,0.22271133,2.88599191
-5.78989495,6.91861209,0.03491512,0.66868604,0.70954570,0.28313522,1.94901588,1.54357138,0.21842549,2.85497163
-5.78389195,6.82347598,0.03492404,0.64688156,0.70897247,0.28244930,1.88818672,1.53271777,0.21354100,2.82237348
-5.77788894,6.72739455,0.03483257,0.62512179,0.70927291,0.28181481,1.83114886,1.52217517,0.20814223,2.78839926
-5.77188594,6.63133157,0.03464735,0.60359215,0.71030178,0.28124901,1.77835480,1.51220923,0.20231828,2.75330331
-5.76588294,6.53640714,0.03437696,0.58249383,0.71192056,0.28077604,1.73032342,1.50313426,0.19616045,2.71739631
-5.75987994,6.44389882,0.03403167,0.56204058,0.71400665,0.28042687,1.68764737,1.49531574,0.18975996,2.68104653
-5.75387694,6.35523587,0.03362315,0.54245507,0.71646114,0.28023903,1.65099648,1.48917112,0.18320578,2.64467840
-5.74787394,6.27198622,0.03316415,0.52396497,0.71921471,0.28025596,1.62111696,1.48516810,0.17658263,2.60876819
-5.74187094,6.19583534,0.03266814,0.50679891,0.72223134,0.28052613,1.59882608,1.48382024,0.16996934,2.57383651
-5.73586793,6.12855720,0.03214896,0.49118235,0.72550974,0.28110177,1.58500223,1.48567956,0.16343740,2.54043796
-5.72986493,6.07197721,0.03162050,0.47733367,0.72908222,0.28203737,1.58057024,1.49132577,0.15704989,2.50914778
-5.72386193,6.02792778,0.03109628,0.46546029,0.73301122,0.28338799,1.58648222,1.50135243,0.15086068,2.48054603
-5.71785893,5.99819733,0.03058919,0.45575515,0.73738365,0.28520730,1.60369400,1.51634985,0.14491393,2.45519968
-5.71185593,5.98447386,0.03011107,0.44839333,0.74230326,0.28754556,1.63313755,1.53688539,0.13924387,2.43364309
-5.70585293,5.98828493,0.02967248,0.44352897,0.74788147,0.29044749,1.67568998,1.56348144,0.13387492,2.41635770
-5.69984992,6.01093564,0.02928238,0.44129244,0.75422722,0.29395016,1.73213962,1.59659194,0.12882195,2.40375155
-5.69384692,6.05344702,0.02894791,0.44178761,0.76143623,0.29808096,1.80315022,1.63657820,0.12409082,2.39613963
-5.68784392,6.11649703,0.02867421,0.44508932,0.76958041,0.30285577,1.88922415,1.68368513,0.11967911,2.39372572
-5.68184092,6.20036680,0.02846427,0.45124087,0.77869791,0.30827725,1.99066577,1.73801877,0.11557696,2.39658678
-5.67583792,6.30489443,0.02831883,0.46025161,0.78878441,0.31433352,2.10754642,1.79952645,0.11176807,2.40466041
-5.66983492,6.42943882,0.02823638,0.47209454,0.79978615,0.32099720,2.23967237,1.86798045,0.10823078,2.41773647
-5.66383192,6.57285580,0.02821320,0.48670397,0.81159517,0.32822482,2.38655726,1.94296638,0.10493916,2.43545304
-5.65782891,6.73348821,0.02824346,0.50397338,0.82404700,0.33595671,2.54740055,2.02387701,0.10186418,2.45729750
-5.65182591,6.90917157,0.02831941,0.52375343,0.83692106,0.34411745,2.72107346,2.10991234,0.09897481,2.48261275
-5.64582291,7.09725615,0.02843158,0.54585043,0.84994394,0.35261672,2.90611367,2.20008644,0.09623913,2.51060874
-5.63981991,7.29464574,0.02856914,0.57002534,0.86279520,0.36135080,3.10072982,2.29324105,0.09362535,2.54037910
-5.63381691,7.49785294,0.02872019,0.59599353,0.87511592,0.37020448,3.30281673,2.38806617,0.09110270,2.57092256
-5.62781391,7.70306973,0.02887216,0.62342552,0.88651922,0.37905348,3.50998148,2.48312686,0.08864234,2.60116848
-5.62181091,7.90625187,0.02901227,0.65194888,0.89660264,0.38776733,3.71958047,2.57689594,0.08621799,2.63000577
-5.61580790,8.10321461,0.02912786,0.68115143,0.90496174,0.39621253,3.92876690,2.66779124,0.08380654,2.65631428
-5.60980490,8.28973694,0.02920689,0.71058592,0.91120433,0.40425605,4.13454751,2.75421638,0.08138852,2.67899755
-5.60380190,8.46167092,0.02923833,0.73977625,0.91496471,0.41176893,4.33384721,2.83460352,0.07894835,2.69701583
-5.59779890,8.61505242,0.02921249,0.76822507,0.91591736,0.41862997,4.52357949,2.90745662,0.07647458,2.70941800
-5.59179590,8.74620937,0.02912136,0.79542295,0.91378944,0.42472927,4.70072049,2.97139337,0.07395993,2.71537148
-5.58579290,8.85186347,0.02895885,0.82085862,0.90837160,0.42997159,4.86238388,3.02518441,0.07140121,2.71418869
-5.57978989,8.92922185,0.02872097,0.84403025,0.89952666,0.43427932,5.00589408,3.06778816,0.06879920,2.70534929
-5.57378689,8.97605497,0.02840595,0.86445731,0.88719577,0.43759499,5.12885491,3.09837990,0.06615839,2.68851720
-5.56778389,8.99075814,0.02801420,0.88169265,0.87140199,0.43988312,5.22921117,3.11637423,0.06348667,2.66355177
-5.56178089,8.97239417,0.02754826,0.89533434,0.85225088,0.44113139,5.30530065,3.12143982,0.06079496,2.63051274
-5.55577789,8.92071590,0.02701265,0.90503687,0.82992852,0.44135109,5.35589478,3.11350619,0.05809680,2.58965876
-5.54977489,8.83616788,0.02641365,0.91052119,0.80469679,0.44057670,5.38022631,3.09276245,0.05540790,2.54143961
-5.54377189,8.71986749,0.02575899,0.91158322,0.77688634,0.43886472,5.37800317,3.05964816,0.05274568,2.48648251
-5.53776888,8.57356666,0.02505752,0.90810045,0.74688757,0.43629174,5.34940813,3.01483693,0.05012885,2.42557309
-5.53176588,8.39959611,0.02431886,0.90003634,0.71514005,0.43295178,5.29508464,2.95921381,0.04757688,2.35963196
-5.52576288,8.20079472,0.02355305,0.88744244,0.68212085,0.42895316,5.21610970,2.89384741,0.04510963,2.28968775
-5.51975988,7.98042721,0.02277012,0.87045788,0.64833227,0.42441488,5.11395506,2.81995821,0.04274687,2.21684796
-5.51375688,7.74209359,0.02197984,0.84930662,0.61428947,0.41946271,4.99043888,2.73888442,0.04050792,2.14226862
-5.50775388,7.48963424,0.02119134,0.82429220,0.58050854,0.41422532,4.84766967,2.65204676,0.03841124,2.06712411
-5.50175088,7.22703405,0.02041289,0.79579054,0.54749524,0.40883031,4.68798523,2.56091363,0.03647414,1.99257817
-5.49574787,6.95832936,0.01965171,0.76424089,0.51573500,0.40340067,4.51388887,2.46696785,0.03471240,1.91975731
-5.48974487,6.68752063,0.01891385,0.73013536,0.48568420,0.39805155,4.32798541,2.37167594,0.03314003,1.84972719
-5.48374187,6.41849341,0.01820409,0.69400749,0.45776313,0.39288753,4.13291924,2.27646096,0.03176901,1.78347296
-5.47773887,6.15494980,0.01752599,0.65642023,0.43235044,0.38800060,3.93131642,2.18267926,0.03060907,1.72188365
-5.47173587,5.90035141,0.01688191,0.61795388,0.40977939,0.38346869,3.72573261,2.09160168,0.02966746,1.66574105
-5.46573287,5.65787470,0.01627313,0.57919420,0.39033553,0.37935492,3.51860788,2.00439908,0.02894883,1.61571287
-5.45972986,5.43037854,0.01569998,0.54072132,0.37425582,0.37570748,3.31222954,1.92213213,0.02845504,1.57234991
-5.45372686,5.22038336,0.01516201,0.50309958,0.36172888,0.37256008,3.10870316,1.84574508,0.02818508,1.53608692
-5.44772386,5.03006085,0.01465817,0.46686859,0.35289621,0.36993283,2.90993199,1.77606277,0.02813497,1.50724628
-5.44172086,4.86123260,0.01418699,0.43253571,0.34785410,0.36783352,2.71760426,1.71379060,0.02829769,1.48604410
-5.43571786,4.71537602,0.01374673,0.40056994,0.34665586,0.36625911,2.53318777,1.65951653,0.02866322,1.47259774
-5.42971486,4.59363554,0.01333554,0.37139730,0.34931434,0.36519730,2.35793086,1.61371457,0.02921851,1.46693417
-5.42371186,4.49683740,0.01295158,0.34539750,0.35580436,0.36462814,2.19286851,1.57674915,0.02994761,1.46899848
-5.41770885,4.42550612,0.01259310,0.32290193,0.36606499,0.36452543,2.03883258,1.54887974,0.03083179,1.47866183
-5.41170585,4.37988122,0.01225852,0.30419250,0.38000145,0.36485801,1.89646476,1.53026532,0.03184975,1.49572856
-5.40570285,4.35993299,0.01194641,0.28950137,0.39748677,0.36559075,1.76623118,1.52096837,0.03297788,1.51994209
-5.39969985,4.36537632,0.01165557,0.27901113,0.41836302,0.36668534,1.64843753,1.52095808,0.03419064,1.55098938
-5.39369685,4.39568225,0.01138494,0.27285518,0.44244218,0.36810072,1.54324382,1.53011276,0.03546093,1.58850410
-5.38769385,4.45008685,0.01113357,0.27111825,0.46950686,0.36979344,1.45067808,1.54822149,0.03676061,1.63206858
-5.38169085,4.52759787,0.01090060,0.27383667,0.49931084,0.37171778,1.37064837,1.57498502,0.03806103,1.68121471
-5.37568784,4.62699933,0.01068520,0.28099839,0.53157957,0.37382578,1.30295293,1.61001620,0.03933363,1.73542441
-5.36968484,4.74685511,0.01048649,0.29254263,0.56601096,0.37606737,1.24728845,1.65284021,0.04055054,1.79412975
-5.36368184,4.88551205,0.01030350,0.30835915,0.60227631,0.37839048,1.20325636,1.70289491,0.04168523,1.85671343
-5.35767884,5.04110389,0.01013515,0.32828738,0.64002178,0.38074139,1.17036773,1.75953151,0.04271315,1.92250984
-5.35167584,5.21155689,0.00998022,0.35211526,0.67887036,0.38306521,1.14804703,1.82201614,0.04361230,1.99080723
-5.34567284,5.39459835,0.00983730,0.37957836,0.71842453,0.38530668,1.13563541,1.88953247,0.04436375,2.06085128
-5.33966983,5.58776881,0.00970482,0.41035926,0.75826958,0.38741123,1.13239402,1.96118573,0.04495211,2.13185027
-5.33366683,5.78843894,0.00958105,0.44408763,0.79797772,0.38932621,1.13750804,2.03600849,0.04536589,2.20298208
-5.32766383,5.99383182,0.00946414,0.48034129,0.83711288,0.39100246,1.15009192,2.11296830,0.04559768,2.27340307
-5.32166083,6.20105093,0.00935209,0.51864851,0.87523623,0.39239598,1.16919645,2.19097754,0.04564429,2.34225876
-5.31565783,6.40711429,0.00924284,0.55849175,0.91191238,0.39346973,1.19381781,2.26890538,0.04550673,2.40869627
-5.30965483,6.60899454,0.00913431,0.59931316,0.94671599,0.39419545,1.22290906,2.34559206,0.04518998,2.47187815
-5.30365183,6.80366480,0.00902440,0.64052181,0.97923887,0.39455541,1.25539403,2.41986536,0.04470277,2.53099750
-5.29764882,6.98814951,0.00891106,0.68150270,1.00909729,0.39454406,1.29018342,2.49055910,0.04405713,2.58529379
-5.29164582,7.15957947,0.00879233,0.72162742,1.03593929,0.39416940,1.32619301,2.55653343,0.04326796,2.63406913
-5.28564282,7.31524976,0.00866641,0.76026639,1.05945189,0.39345405,1.36236333,2.61669664,0.04235242,2.67670440
-5.27963982,7.45267907,0.00853167,0.79680215,1.07936797,0.39243603,1.39768035,2.67002785,0.04132938,2.71267476
-5.27363682,7.56966873,0.00838672,0.83064343,1.09547252,0.39116903,1.43119637,2.71560029,0.04021877,2.74156405
-5.26763382,7.66435971,0.00823045,0.86123956,1.10760818,0.38972229,1.46205041,2.75260427,0.03904106,2.76307758
-5.26163082,7.73528532,0.00806208,0.88809457,1.11567979,0.38818010,1.48948726,2.78036939,0.03781664,2.77705281
-5.25562781,7.78141813,0.00788122,0.91078052,1.11965783,0.38664074,1.51287444,2.79838511,0.03656536,2.78346749
-5.24962481,7.80220888,0.00768791,0.92894949,1.11958057,0.38521516,1.53171625,2.80631906,0.03530609,2.78244500
-5.24362181,7.79761608,0.00748268,0.94234373,1.11555484,0.38402526,1.54566446,2.80403223,0.03405639,2.77425657
-5.23761881,7.76812477,0.00726657,0.95080360,1.10775540,0.38320196,1.55452515,2.79159068,0.03283225,2.75932029
-5.23161581,7.71475372,0.00704123,0.95427284,1.09642283,0.38288309,1.55826131,2.76927289,0.03164794,2.73819689
-5.22561281,7.63905047,0.00680889,0.95280108,1.08186004,0.38321123,1.55699138,2.73757271,0.03051595,2.71158245
-5.21960980,7.54307434,0.00657245,0.94654343,1.06442755,0.38433167,1.55098362,2.69719731,0.02944696,2.68029833
-5.21360680,7.42936780,0.00633548,0.93575721,1.04453754,0.38639049,1.54064692,2.64906026,0.02844994,2.64527869
-5.20760380,7.30091727,0.00610225,0.92079600,1.02264708,0.38953298,1.52651830,2.59426985,0.02753229,2.60755600
-5.20160080,7.16110465,0.00587773,0.90210120,0.99925053,0.39390236,1.50924796,2.53411259,0.02669998,2.56824530
-5.19559780,7.01365113,0.00566759,0.88019167,0.97487160,0.39963904,1.48958254,2.47003271,0.02595782,2.52852751
-5.18959480,6.86255521,0.00547820,0.85565166,0.95005508,0.40688024,1.46834727,2.40360776,0.02530960,2.48963257
-5.18359180,6.71202656,0.00531658,0.82911771,0.92535867,0.41576007,1.44642795,2.33652117,0.02475841,2.45282272
-5.17758879,6.56641756,0.00519040,0.80126490,0.90134494,0.42641002,1.42475321,2.27053221,0.02430678,2.41937642
-5.17158579,6.43015383,0.00510785,0.77279294,0.87857368,0.43895964,1.40427773,2.20744412,0.02395696,2.39057294
-5.16558279,6.30766510,0.00507767,0.74441259,0.85759466,0.45353735,1.38596672,2.14907095,0.02371104,2.36767784
-5.15957979,6.20331685,0.00510899,0.71683267,0.83894084,0.47027107,1.37078185,2.09720367,0.02357113,2.35192912
-5.15357679,6.12134333,0.00521124,0.69074798,0.82312201,0.48928859,1.35966860,2.05357613,0.02353947,2.34452371
-5.14757379,6.06578182,0.00539405,0.66682827,0.81061871,0.51071721,1.35354489,2.01983115,0.02361846,2.34660386
-5.14157079,6.04040774,0.00566710,0.64570835,0.80187636,0.53468269,1.35329048,1.99748734,0.02381069,2.35924295
-5.13556778,6.04867027,0.00603991,0.62797934,0.79729939,0.56130699,1.35973697,1.98790679,0.02411889,2.38343012
-5.12956478,6.09362788,0.00652172,0.61418091,0.79724518,0.59070492,1.37365751,1.99226411,0.02454581,2.42005323
-5.12356178,6.17788356,0.00712123,0.60479447,0.80201779,0.62297943,1.39575610,2.01151712,0.02509409,2.46987978
-5.11755878,6.30351970,0.00784638,0.60023705,0.81186131,0.65821563,1.42665576,2.04637965,0.02576602,2.53353562
-5.11155578,6.47203322,0.00870409,0.60085582,0.82695288,0.69647366,1.46688551,2.09729703,0.02656328,2.61148171
-5.10555278,6.68427210,0.00970004,0.60692302,0.84739542,0.73778052,1.51686596,2.16442476,0.02748668,2.70398915
-5.09954977,6.94037503,0.01083834,0.61863127,0.87321039,0.78212144,1.57689367,2.24761129,0.02853578,2.81111340
-5.09354677,7.23971675,0.01212126,0.63608919,0.90433075,0.82943093,1.64712472,2.34638555,0.02970861,2.93266891
-5.08754377,7.58086206,0.01354900,0.65931749,0.94059459,0.87958429,1.72755801,2.45995032,0.03100130,3.06820535
-5.08154077,7.96153193,0.01511941,0.68824547,0.98173994,0.93239002,1.81801922,2.58718220,0.03240782,3.21698725
-5.07553777,8.37858542,0.01682779,0.72270840,1.02740116,0.98758374,1.91814643,2.72663912,0.03391973,3.37797875
-5.06953477,8.82802090,0.01866670,0.76244570,1.07710755,1.04482425,2.02737837,2.87657601,0.03552597,3.54983519
-5.06353177,9.30499985,0.02062583,0.80710049,1.13028455,1.10369220,2.14494661,3.03496930,0.03721280,3.73090325
-5.05752876,9.80389571,0.02269199,0.85622074,1.18625802,1.16369180,2.26987262,3.19955026,0.03896380,3.91923082
-5.05152576,10.31836933,0.02484912,0.90926215,1.24426187,1.22425587,2.40097063,3.36784716,0.04076001,4.11258773
-5.04552276,10.84147157,0.02707838,0.96559325,1.30344907,1.28475429,2.53685710,3.53723561,0.04258019,4.30849771
-5.03951976,11.36577177,0.02935843,1.02450268,1.36290612,1.34450580,2.67596709,3.70499619,0.04440120,4.50428143
-5.03351676,11.88351007,0.03166567,1.08520889,1.42167064,1.40279295,2.81657766,3.86837779,0.04619849,4.69710990
-5.02751376,12.38676933,0.03397470,1.14687207,1.47875179,1.45887958,2.95683805,4.02466502,0.04794671,4.88406690
-5.02151076,12.86766197,0.03625881,1.20860839,1.53315262,1.51203045,3.09480595,4.17124734,0.04962045,5.06221841
-5.01550775,13.31852511,0.03849053,1.26950599,1.58389402,1.56153196,3.22848900,4.30568775,0.05119496,5.22868679
-5.00950475,13.73211727,0.04064232,1.32864266,1.63003896,1.60671334,3.35588999,4.42578833,0.05264695,5.38072665
-5.00350175,14.10180917,0.04268721,1.38510450,1.67071648,1.64696733,3.47505458,4.52965027,0.05395543,5.51579973
-4.99749875,14.42176098,0.04459955,1.43800509,1.70514415,1.68176928,3.58411957,4.61572595,0.05510248,5.63164551
-4.99149575,14.68707909,0.04635567,1.48650461,1.73264844,1.71069400,3.68136009,4.68286094,0.05607391,5.72634459
-4.98549275,14.89394603,0.04793461,1.52982825,1.75268183,1.73342948,3.76523393,4.73032435,0.05685995,5.79837240
-4.97948974,15.03971811,0.04931868,1.56728326,1.76483634,1.74978686,3.83442134,4.75782605,0.05745568,5.84664072
-4.97348674,15.12298707,0.05049402,1.59827409,1.76885276,1.75970613,3.88785884,4.76552032,0.05786140,5.87052548
-4.96748374,15.14360329,0.05145098,1.62231518,1.76462528,1.76325742,3.92476572,4.75399562,0.05808279,5.86987969
-4.96148074,15.10265996,0.05218444,1.63904085,1.75220154,1.76063773,3.94466234,4.72425100,0.05813089,5.84503113
-4.95547774,15.00243912,0.05269393,1.64821204,1.73177815,1.75216322,3.94737966,4.67766019,0.05802195,5.79676502
-4.94947474,14.84632223,0.05298358,1.64971978,1.70369190,1.73825756,3.93305956,4.61592481,0.05777697,5.72629260
-4.94347174,14.63866921,0.05306198,1.64358524,1.66840724,1.71943670,3.90214627,4.54101869,0.05742122,5.63520707
-4.93746873,14.38467110,0.05294179,1.62995642,1.62650051,1.69629075,3.85536920,4.45512534,0.05698350,5.52542901
-4.93146573,14.09018245,0.05263929,1.60910177,1.57864180,1.66946393,3.79371798,4.36057121,0.05649530,5.39914336
-4.92546273,13.76154003,0.05217374,1.58140099,1.52557488,1.63963310,3.71841077,4.25975688,0.05598982,5.25873089
-4.91945973,13.40537476,0.05156666,1.54733337,1.46809639,1.60748610,3.63085700,4.15508893,0.05550098,5.10669652
-4.91345673,13.02842377,0.05084105,1.50746422,1.40703466,1.57370045,3.53261615,4.04891447,0.05506231,4.94559755
-4.90745373,12.63734903,0.05002053,1.46242985,1.34322914,1.53892347,3.42535394,3.94346061,0.05470589,4.77797412
-4.90145073,12.23856851,0.04912851,1.41292164,1.27751093,1.50375434,3.31079756,3.84078047,0.05446128,4.60628436
-4.89544772,11.83810504,0.04818735,1.35966982,1.21068503,1.46872883,3.19069152,3.74270716,0.05435454,4.43284637
-4.88944472,11.44145699,0.04721764,1.30342738,1.14351473,1.43430722,3.06675556,3.65081686,0.05440732,4.25978846
-4.88344172,11.05349392,0.04623751,1.24495465,1.07670840,1.40086560,2.94064590,3.56640147,0.05463614,4.08900923
-4.87743872,10.67837928,0.04526212,1.18500496,1.01090897,1.36869089,2.81392102,3.49045126,0.05505175,3.92214798
-4.87143572,10.31952097,0.04430325,1.12431164,0.94668616,1.33797957,2.68801284,3.42364732,0.05565869,3.76056605
-4.86543272,9.97954956,0.04336905,1.06357677,0.88453140,1.30883993,2.56420395,3.36636351,0.05645510,3.60533890
-4.85942971,9.66032312,0.04246400,1.00346168,0.82485537,1.28129768,2.44361118,3.31867709,0.05743268,3.45725841
-4.85342671,9.36295630,0.04158899,0.94457930,0.76798804,1.25530447,2.32717573,3.28038722,0.05857684,3.31684469
-4.84742371,9.08787103,0.04074154,0.88748850,0.71418080,1.23074887,2.21565950,3.25104013,0.05986713,3.18436603
-4.84142071,8.83486508,0.03991623,0.83269012,0.66361053,1.20746916,2.10964731,3.22995977,0.06127777,3.05986574
-4.83541771,8.60319472,0.03910517,0.78062465,0.61638515,1.18526735,2.00955441,3.21628257,0.06277842,2.94319419
-4.82941471,8.39166707,0.03829862,0.73167139,0.57255039,1.16392378,1.91563820,3.20899500,0.06433506,2.83404435
-4.82341171,8.19873801,0.03748562,0.68614876,0.53209733,1.14321156,1.82801356,3.20697241,0.06591099,2.73198909
-4.81740870,8.02261121,0.03665469,0.64431557,0.49497041,1.12291028,1.74667057,3.20901810,0.06746791,2.63651855
-4.81140570,7.86133455,0.03579448,0.60637297,0.46107553,1.10281838,1.67149368,3.21390121,0.06896708,2.54707603
-4.80540270,7.71289033,0.03489446,0.57246689,0.43028796,1.08276372,1.60228134,3.22039250,0.07037036,2.46309097
-4.79939970,7.57527623,0.03394542,0.54269067,0.40245983,1.06261194,1.53876527,3.22729698,0.07164137,2.38400791
-4.79339670,7.44657498,0.03294006,0.51708774,0.37742689,1.04227242,1.48062857,3.23348290,0.07274646,2.30931053
-4.78739370,7.32501094,0.03187327,0.49565429,0.35501449,1.02170159,1.42752211,3.23790636,0.07365559,2.23854025
-4.78139070,7.20899301,0.03074247,0.47834169,0.33504266,1.00090374,1.37907878,3.23963138,0.07434311,2.17130917
-4.77538769,7.09714361,0.02954770,0.46505878,0.31733016,0.97992942,1.33492537,3.23784533,0.07478837,2.10730728
-4.76938469,6.98831460,0.02829168,0.45567390,0.30169768,0.95887156,1.29469199,3.23186968,0.07497610,2.04630453
-4.76338169,6.88159123,0.02697968,0.45001688,0.28797004,0.93785998,1.25801922,3.22116654,0.07489671,1.98814820
-4.75737869,6.77628578,0.02561934,0.44788086,0.27597772,0.91705427,1.22456308,3.20534112,0.07454631,1.93275630
-4.75137569,6.67192312,0.02422037,0.44902424,0.26555766,0.89663597,1.19399816,3.18414080,0.07392664,1.88010821
-4.74537269,6.56822029,0.02279420,0.45317289,0.25655360,0.87680017,1.16601943,3.15745128,0.07304483,1.83023321
-4.73936968,6.46506231,0.02135358,0.46002250,0.24881604,0.85774717,1.14034287,3.12529025,0.07191295,1.78319813
-4.73336668,6.36247654,0.01991212,0.46924165,0.24220210,0.83967467,1.11670554,3.08779940,0.07054755,1.73909498
-4.72736368,6.26060727,0.01848392,0.48047522,0.23657520,0.82277073,1.09486529,3.04523490,0.06896909,1.69802930
-4.72136068,6.15969222,0.01708309,0.49334860,0.23180492,0.80720786,1.07460045,2.99795709,0.06720120,1.66010998
-4.71535768,6.06004194,0.01572338,0.50747256,0.22776697,0.79313844,1.05570969,2.94641946,0.06527008,1.62544101
-4.70935468,5.96202287,0.01441786,0.52244883,0.22434334,0.78069151,1.03801218,2.89115725,0.06320375,1.59411528
-4.70335168,5.86604409,0.01317862,0.53787629,0.22142274,0.76997103,1.02134806,2.83277571,0.06103137,1.56621063
-4.69734867,5.77254754,0.01201652,0.55335777,0.21890121,0.76105536,1.00557912,2.77193810,0.05878257,1.54178791
-4.69134567,5.68200113,0.01094105,0.56850720,0.21668285,0.75399793,0.99058973,2.70935327,0.05648683,1.52089071
-4.68534267,5.59489352,0.00996019,0.58295692,0.21468073,0.74882879,0.97628762,2.64576279,0.05417292,1.50354642
-4.67933967,5.51172974,0.00908036,0.59636500,0.21281774,0.74555674,0.96260449,2.58192749,0.05186836,1.48976796
-4.67333667,5.43302617,0.00830643,0.60842211,0.21102738,0.74417185,0.94949612,2.51861318,0.04959903,1.47955561
-4.66733367,5.35930383,0.00764173,0.61885791,0.20925435,0.74464785,0.93694190,2.45657569,0.04738875,1.47289851
-4.66133067,5.29107885,0.00708809,0.62744638,0.20745490,0.74694444,0.92494336,2.39654499,0.04525902,1.46977518
-4.65532766,5.22884954,0.00664596,0.63401010,0.20559684,0.75100891,0.91352192,2.33920865,0.04322874,1.47015273
-4.64932466,5.17307948,0.00631450,0.63842303,0.20365918,0.75677718,0.90271548,2.28519487,0.04131408,1.47398449
-4.64332166,5.12417681,0.00609165,0.64061173,0.20163137,0.76417407,0.89257410,2.23505531,0.03952837,1.48120606
