energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.70585293,4.50497835,0.31987939,0.19506528,0.06037868,0.49524737,0.08171274,2.69271171,2.06180449,0.86303752
-5.69984992,4.54782215,0.32489264,0.19561273,0.05984627,0.49466137,0.08004391,2.72202233,2.11151626,0.87631738
-5.69384692,4.58298755,0.32952019,0.19592029,0.05915450,0.49291239,0.07823800,2.74662355,2.15846737,0.88751090
-5.68784392,4.61034519,0.33375320,0.19598452,0.05831819,0.49007112,0.07632071,2.76639388,2.20217145,0.89651799
-5.68184092,4.62984548,0.33757893,0.19580452,0.05735364,0.48622266,0.07431765,2.78125857,2.24217343,0.90326935
-5.67583792,4.64152433,0.34098070,0.19538240,0.05627782,0.48146508,0.07225350,2.79119355,2.27806876,0.90772874
-5.66983492,4.64551063,0.34393852,0.19472389,0.05510784,0.47590838,0.07015141,2.79623008,2.30952322,0.90989502
-5.66383192,4.64203446,0.34643020,0.19383887,0.05386029,0.46967360,0.06803240,2.79645971,2.33629231,0.90980359
-5.65782891,4.63143516,0.34843296,0.19274182,0.05255088,0.46289218,0.06591515,2.79203873,2.35823888,0.90752747
-5.65182591,4.61416809,0.34992538,0.19145217,0.05119402,0.45570530,0.06381573,2.78319175,2.37534795,0.90317739
-5.64582291,4.59080895,0.35088956,0.18999443,0.04980263,0.44826345,0.06174762,2.77021369,2.38773752,0.89690123
-5.63981991,4.56205480,0.35131340,0.18839816,0.04838800,0.44072576,0.05972180,2.75346969,2.39566472,0.88888244
-5.63381691,4.52872098,0.35119272,0.18669768,0.04695983,0.43325933,0.05774698,2.73339260,2.39952655,0.87933755
-5.62781391,4.49173353,0.35053327,0.18493152,0.04552624,0.42603826,0.05582990,2.71047792,2.39985505,0.86851286
-5.62181091,4.45211697,0.34935231,0.18314162,0.04409400,0.41924251,0.05397562,2.68527604,2.39730700,0.85668031
-5.61580790,4.41097765,0.34767970,0.18137238,0.04266865,0.41305643,0.05218795,2.65838228,2.39264853,0.84413277
-5.60980490,4.36948340,0.34555852,0.17966944,0.04125479,0.40766697,0.05046976,2.63042481,2.38673532,0.83117888
-5.60380190,4.32884012,0.34304506,0.17807839,0.03985631,0.40326164,0.04882334,2.60205133,2.38048949,0.81813777
-5.59779890,4.29026664,0.34020822,0.17664345,0.03847663,0.40002624,0.04725068,2.57391505,2.37487414,0.80533379
-5.59179590,4.25496895,0.33712827,0.17540607,0.03711893,0.39814231,0.04575368,2.54666071,2.37086690,0.79309150
-5.58579290,4.22411506,0.33389521,0.17440376,0.03578630,0.39778452,0.04433433,2.52091151,2.36943367,0.78173124
-5.57978989,4.19881181,0.33060655,0.17366894,0.03448195,0.39911795,0.04299481,2.49725758,2.37150372,0.77156526
-5.57378689,4.18008443,0.32736483,0.17322807,0.03320928,0.40229528,0.04173752,2.47624657,2.37794708,0.76289464
-5.56778389,4.16885986,0.32427489,0.17310101,0.03197194,0.40745413,0.04056504,2.45837676,2.38955506,0.75600706
-5.56178089,4.16595414,0.32144099,0.17330066,0.03077387,0.41471434,0.03948010,2.44409292,2.40702436,0.75117522
-5.55577789,4.17206405,0.31896398,0.17383285,0.02961929,0.42417548,0.03848541,2.43378491,2.43094504,0.74865602
-5.54977489,4.18776286,0.31693851,0.17469649,0.02851264,0.43591444,0.03758360,2.42778876,2.46179231,0.74869025
-5.54377189,4.21349969,0.31545045,0.17588400,0.02745855,0.44998315,0.03677702,2.42638986,2.49992191,0.75150241
-5.53776888,4.24960181,0.31457463,0.17738184,0.02646171,0.46640657,0.03606766,2.42982769,2.54556861,0.75730082
-5.53176588,4.29627905,0.31437282,0.17917122,0.02552684,0.48518083,0.03545696,2.43830130,2.59884729,0.76627727
-5.52576288,4.35362934,0.31489213,0.18122888,0.02465858,0.50627169,0.03494572,2.45197506,2.65975597,0.77860639
-5.51975988,4.42164459,0.31616384,0.18352790,0.02386141,0.52961332,0.03453403,2.47098368,2.72818020,0.79444422
-5.51375688,4.50021612,0.31820254,0.18603847,0.02313958,0.55510744,0.03422118,2.49543602,2.80389820,0.81392602
-5.50775388,4.58913900,0.32100585,0.18872863,0.02249708,0.58262304,0.03400563,2.52541715,2.88658633,0.83716308
-5.50175088,4.68811497,0.32455440,0.19156491,0.02193757,0.61199661,0.03388504,2.56098819,2.97582455,0.86423863
-5.49574787,4.79675380,0.32881233,0.19451295,0.02146441,0.64303322,0.03385624,2.60218390,3.07110180,0.89520279
-5.48974487,4.91457321,0.33372812,0.19753795,0.02108064,0.67550823,0.03391532,2.64900778,3.17182117,0.93006689
-5.48374187,5.04099772,0.33923588,0.20060514,0.02078900,0.70917012,0.03405773,2.70142522,3.27730497,0.96879725
-5.47773887,5.17535688,0.34525689,0.20368020,0.02059200,0.74374410,0.03427834,2.75935476,3.38680011,1.01130883
-5.47173587,5.31688363,0.35170152,0.20672964,0.02049198,0.77893681,0.03457158,2.82265826,3.49948385,1.05745913
-5.46573287,5.46471344,0.35847144,0.20972123,0.02049115,0.81444186,0.03493158,2.89113047,3.61447030,1.10704269
-5.45972986,5.61788491,0.36546200,0.21262448,0.02059173,0.84994630,0.03535233,2.96448891,3.73081808,1.15978675
-5.45372686,5.77534257,0.37256483,0.21541109,0.02079597,0.88513764,0.03582782,3.04236472,3.84753918,1.21534835
-5.44772386,5.93594224,0.37967050,0.21805556,0.02110626,0.91971143,0.03635221,3.12429536,3.96360941,1.27331337
-5.44172086,6.09845950,0.38667117,0.22053575,0.02152519,0.95337889,0.03691997,3.20971973,4.07798034,1.33319777
-5.43571786,6.26160121,0.39346323,0.22283345,0.02205555,0.98587447,0.03752605,3.29797654,4.18959273,1.39445130
-5.42971486,6.42402031,0.39994976,0.22493500,0.02270035,1.01696285,0.03816600,3.38830624,4.29739144,1.45646381
-5.42371186,6.58433339,0.40604264,0.22683171,0.02346281,1.04644514,0.03883604,3.47985686,4.40034141,1.51857409
-5.41770885,6.74114092,0.41166450,0.22852031,0.02434622,1.07416389,0.03953320,3.57169400,4.49744449,1.58008125
-5.41170585,6.89304927,0.41675014,0.23000314,0.02535383,1.10000658,0.04025530,3.66281472,4.58775671,1.64025819
-5.40570285,7.03869411,0.42124759,0.23128818,0.02648866,1.12390758,0.04100100,3.75216518,4.67040550,1.69836702
-5.39969985,7.17676429,0.42511861,0.23238886,0.02775330,1.14584809,0.04176973,3.83866155,4.74460649,1.75367557
-5.39369685,7.30602532,0.42833885,0.23332365,0.02914955,1.16585429,0.04256161,3.92121335,4.80967924,1.80547481
-5.38769385,7.42534183,0.43089740,0.23411540,0.03067818,1.18399369,0.04337738,3.99874874,4.86506155,1.85309607
-5.38169085,7.53369802,0.43279606,0.23479043,0.03233861,1.20036968,0.04421815,4.07024042,4.91032174,1.89592778
-5.37568784,7.63021555,0.43404816,0.23537756,0.03412851,1.21511468,0.04508531,4.13473144,4.94516859,1.93343068
-5.36968484,7.71416817,0.43467717,0.23590683,0.03604357,1.22838216,0.04598027,4.19135977,4.96945837,1.96515111
-5.36368184,7.78499261,0.43471509,0.23640832,0.03807718,1.24033789,0.04690428,4.23938053,4.98319868,1.99073164
-5.35767884,7.84229550,0.43420076,0.23691083,0.04022025,1.25115093,0.04785820,4.27818507,4.98654889,2.00991880
-5.35167584,7.88585599,0.43317810,0.23744068,0.04246110,1.26098467,0.04884234,4.30731611,4.97981684,2.02256735
-5.34567284,7.91562426,0.43169454,0.23802061,0.04478540,1.26998862,0.04985629,4.32647821,4.96345180,2.02864119
-5.33966983,7.93171593,0.42979944,0.23866881,0.04717632,1.27829104,0.05089880,4.33554317,4.93803368,2.02821084
-5.33366683,7.93440286,0.42754277,0.23939827,0.04961468,1.28599310,0.05196778,4.33455039,4.90425877,2.02144775
-5.32766383,7.92410070,0.42497398,0.24021625,0.05207936,1.29316462,0.05306025,4.32370187,4.86292201,2.00861572
-5.32166083,7.90135383,0.42214110,0.24112412,0.05454771,1.29984171,0.05417241,4.30335256,4.81489665,1.99006009
-5.31565783,7.86681832,0.41909000,0.24211740,0.05699614,1.30602637,0.05529984,4.27399631,4.76111142,1.96619512
-5.30965483,7.82124381,0.41586395,0.24318609,0.05940073,1.31168798,0.05643759,4.23624818,4.70252629,1.93749033
-5.30365183,7.76545470,0.41250323,0.24431525,0.06173797,1.31676671,0.05758050,4.19082406,4.64010727,1.90445641
-5.29764882,7.70033171,0.40904498,0.24548569,0.06398545,1.32117840,0.05872339,4.13851839,4.57480141,1.86763141
-5.29164582,7.62679414,0.40552310,0.24667494,0.06612260,1.32482088,0.05986139,4.08018109,4.50751253,1.82756763
-5.28564282,7.54578358,0.40196827,0.24785818,0.06813131,1.32758107,0.06099014,4.01669453,4.43907896,1.78481989
-5.27963982,7.45824932,0.39840800,0.24900938,0.06999654,1.32934271,0.06210606,3.94895158,4.37025370,1.73993533
-5.27363682,7.36513578,0.39486679,0.25010229,0.07170676,1.32999411,0.06320651,3.87783544,4.30168806,1.69344508
-5.26763382,7.26737219,0.39136629,0.25111156,0.07325426,1.32943554,0.06428991,3.80420188,4.23391921,1.64585781
-5.26163082,7.16586445,0.38792554,0.25201363,0.07463531,1.32758588,0.06535575,3.72886451,4.16736216,1.59765517
-5.25562781,7.06148903,0.38456128,0.25278770,0.07585015,1.32438824,0.06640454,3.65258326,4.10230643,1.54928883
-5.24962481,6.95508889,0.38128837,0.25341642,0.07690276,1.31981410,0.06743763,3.57605624,4.03891747,1.50117908
-5.24362181,6.84747096,0.37812019,0.25388652,0.07780056,1.31386604,0.06845700,3.49991504,3.97724281,1.45371443
-5.23761881,6.73940506,0.37506928,0.25418934,0.07855387,1.30657870,0.06946495,3.42472313,3.91722244,1.40725206
-5.23161581,6.63162377,0.37214789,0.25432112,0.07917529,1.29801822,0.07046368,3.35097720,3.85870320,1.36211878
-5.22561281,6.52482294,0.36936875,0.25428320,0.07967906,1.28828008,0.07145494,3.27911086,3.80145630,1.31861205
-5.21960980,6.41966264,0.36674568,0.25408202,0.08008026,1.27748556,0.07243962,3.20950033,3.74519727,1.27700100
-5.21360680,6.31676795,0.36429430,0.25372904,0.08039410,1.26577712,0.07341736,3.14247141,3.68960755,1.23752710
-5.20760380,6.21672953,0.36203260,0.25324042,0.08063518,1.25331294,0.07438623,3.07830724,3.63435668,1.20040451
-5.20160080,6.12010357,0.35998135,0.25263654,0.08081692,1.24026086,0.07534249,3.01725615,3.57912412,1.16581987
-5.19559780,6.02741078,0.35816427,0.25194149,0.08095093,1.22679224,0.07628047,2.95953903,3.52361995,1.13393170
-5.18959480,5.93913443,0.35660798,0.25118222,0.08104670,1.21307582,0.07719251,2.90535578,3.46760326,1.10486940
-5.18359180,5.85571697,0.35534153,0.25038767,0.08111124,1.19927200,0.07806911,2.85489013,3.41089779,1.07873196
-5.17758879,5.77755533,0.35439563,0.24958771,0.08114905,1.18552777,0.07889909,2.80831266,3.35340390,1.05558643
-5.17158579,5.70499468,0.35380152,0.24881194,0.08116206,1.17197241,0.07967000,2.76578156,3.29510653,1.03546644
-5.16558279,5.63832085,0.35358939,0.24808846,0.08114985,1.15871416,0.08036847,2.72744113,3.23607878,1.01837077
-5.15957979,5.57775133,0.35378661,0.24744251,0.08110990,1.14583783,0.08098079,2.69341778,3.17648101,1.00426209
-5.15357679,5.52342536,0.35441567,0.24689510,0.08103794,1.13340353,0.08149338,2.66381394,3.11655563,0.99306613
-5.14757379,5.47539333,0.35549199,0.24646180,0.08092839,1.12144633,0.08189338,2.63869984,3.05661776,0.98467124
-5.14157079,5.43360604,0.35702175,0.24615144,0.08077481,1.10997683,0.08216914,2.61810392,2.99704234,0.97892846
-5.13556778,5.39790463,0.35899982,0.24596522,0.08057035,1.09898263,0.08231071,2.60200217,2.93824840,0.97565223
-5.12956478,5.36801171,0.36140796,0.24589585,0.08030820,1.08843043,0.08231021,2.59030733,2.88068119,0.97462170
-5.12356178,5.34352468,0.36421351,0.24592715,0.07998196,1.07826875,0.08216208,2.58285850,2.82479316,0.97558281
-5.11755878,5.32391205,0.36736851,0.24603394,0.07958595,1.06843105,0.08186327,2.57941218,2.77102477,0.97825110
-5.11155578,5.30851350,0.37080953,0.24618238,0.07911547,1.05883921,0.08141327,2.57963548,2.71978593,0.98231522
-5.10555278,5.29654445,0.37445821,0.24633068,0.07856693,1.04940708,0.08081399,2.58310226,2.67143923,0.98744132
-5.09954977,5.28710567,0.37822249,0.24643028,0.07793795,1.04004415,0.08006962,2.58929291,2.62628555,0.99327813
-5.09354677,5.27919818,0.38199866,0.24642741,0.07722732,1.03065916,0.07918634,2.59759830,2.58455282,0.99946283
-5.08754377,5.27174360,0.38567406,0.24626501,0.07643500,1.02116345,0.07817197,2.60732814,2.54638844,1.00562753
-5.08154077,5.26360962,0.38913034,0.24588496,0.07556197,1.01147415,0.07703561,2.61772399,2.51185550,1.01140641
-5.07553777,5.25364008,0.39224723,0.24523042,0.07461012,1.00151694,0.07578733,2.62797660,2.48093315,1.01644323
-5.06953477,5.24068880,0.39490663,0.24424838,0.07358212,0.99122846,0.07443777,2.63724729,2.45352067,1.02039916
-5.06353177,5.22365602,0.39699676,0.24289205,0.07248129,0.98055823,0.07299791,2.64469265,2.42944521,1.02296070
-5.05752876,5.20152616,0.39841631,0.24112322,0.07131155,0.96947012,0.07147884,2.64949174,2.40847255,1.02384749
-5.05152576,5.17340536,0.39907828,0.23891431,0.07007732,0.95794326,0.06989169,2.65087466,2.39032030,1.02281971
-5.04552276,5.13855735,0.39891345,0.23625007,0.06878356,0.94597249,0.06824759,2.64815138,2.37467297,1.01968493
-5.03951976,5.09643600,0.39787319,0.23312887,0.06743579,0.93356834,0.06655774,2.64073958,2.36119803,1.01430411
-5.03351676,5.04671324,0.39593162,0.22956347,0.06604021,0.92075657,0.06483360,2.62819026,2.34956241,1.00659651
-5.02751376,4.98930095,0.39308694,0.22558129,0.06460382,0.90757734,0.06308706,2.61020991,2.33944861,0.99654343
-5.02151076,4.92436600,0.38936190,0.22122411,0.06313452,0.89408407,0.06133071,2.58667830,2.33056999,0.98419052
-5.01550775,4.85233757,0.38480342,0.21654730,0.06164132,0.88034212,0.05957812,2.55766100,2.32268459,0.96964858
-5.00950475,4.77390637,0.37948140,0.21161857,0.06013439,0.86642728,0.05784399,2.52341590,2.31560718,0.95309285
-5.00350175,4.69001575,0.37348674,0.20651627,0.05862518,0.85242420,0.05614437,2.48439358,2.30921918,0.93476077
-4.99749875,4.60184476,0.36692872,0.20132740,0.05712639,0.83842483,0.05449669,2.44123116,2.30347623,0.91494813
-4.99149575,4.51078389,0.35993181,0.19614540,0.05565192,0.82452685,0.05291973,2.39473991,2.29841329,0.89400390
-4.98549275,4.41840392,0.35263211,0.19106767,0.05421674,0.81083219,0.05143345,2.34588705,2.29414705,0.87232369
-4.97948974,4.32641910,0.34517348,0.18619318,0.05283655,0.79744549,0.05005862,2.29577210,2.29087577,0.85034207
-4.97348674,4.23664540,0.33770351,0.18161998,0.05152749,0.78447269,0.04881645,2.24559877,2.28887630,0.82852383
-4.96748374,4.15095529,0.33036959,0.17744284,0.05030566,0.77201951,0.04772792,2.19664319,2.28849822,0.80735447
-4.96148074,4.07122983,0.32331499,0.17375103,0.04918660,0.76018980,0.04681314,2.15021932,2.29015522,0.78732997
-4.95547774,3.99930962,0.31667526,0.17062628,0.04818473,0.74908381,0.04609055,2.10764286,2.29431345,0.76894607
-4.94947474,3.93694547,0.31057488,0.16814101,0.04731271,0.73879619,0.04557616,2.07019432,2.30147702,0.75268727
-4.94347174,3.88575012,0.30512436,0.16635677,0.04658087,0.72941373,0.04528268,2.03908256,2.31217058,0.73901559
-4.93746873,3.84715190,0.30041778,0.16532297,0.04599665,0.72101283,0.04521877,2.01540960,2.32691928,0.72835948
-4.93146573,3.82235162,0.29653082,0.16507588,0.04556407,0.71365678,0.04538839,2.00013765,2.34622623,0.72110281
-4.92546273,3.81228353,0.29351928,0.16563789,0.04528336,0.70739271,0.04579021,1.99405922,2.37054820,0.71757437
-4.91945973,3.81758145,0.29141819,0.16701712,0.04515068,0.70224860,0.04641721,1.99777104,2.40026984,0.71803798
-4.91345673,3.83855109,0.29024144,0.16920719,0.04515800,0.69823024,0.04725652,2.01165252,2.43567772,0.72268344
-4.90745373,3.87514938,0.28998193,0.17218736,0.04529313,0.69531844,0.04828936,2.03584940,2.47693475,0.73161868
-4.90145073,3.92697189,0.29061219,0.17592290,0.04553993,0.69346663,0.04949135,2.07026303,2.52405659,0.74486338
-4.89544772,3.99324891,0.29208558,0.18036574,0.04587868,0.69259912,0.05083287,2.11454587,2.57689108,0.76234424
-4.88944472,4.07285117,0.29433782,0.18545530,0.04628660,0.69261015,0.05227980,2.16810348,2.63510211,0.78389242
-4.88344172,4.16430531,0.29728901,0.19111970,0.04673851,0.69336391,0.05379429,2.23010325,2.69815934,0.80924325
-4.87743872,4.26581971,0.30084594,0.19727703,0.04720765,0.69469575,0.05533582,2.29949005,2.76533485,0.83803855
-4.87143572,4.37532040,0.30490469,0.20383693,0.04766646,0.69641461,0.05686229,2.37500857,2.83570774,0.86983182
-4.86543272,4.49049676,0.30935345,0.21070229,0.04808754,0.69830662,0.05833121,2.45523233,2.90817738,0.90409623
-4.85942971,4.60885629,0.31407545,0.21777108,0.04844455,0.70014009,0.05970094,2.53859862,2.98148560,0.94023563
-4.85342671,4.72778717,0.31895196,0.22493829,0.04871306,0.70167143,0.06093189,2.62344892,3.05424762,0.97759832
-4.84742371,4.84462727,0.32386530,0.23209790,0.04887143,0.70265211,0.06198770,2.70807370,3.12499121,1.01549346
-4.84142071,4.95673740,0.32870166,0.23914481,0.04890146,0.70283623,0.06283621,2.79076044,3.19220281,1.05320954
-4.83541771,5.06157683,0.33335380,0.24597678,0.04878902,0.70198851,0.06345043,2.86984354,3.25437910,1.09003468
-4.82941471,5.15677838,0.33772350,0.25249627,0.04852450,0.69989228,0.06380921,2.94375451,3.31008210,1.12527780
-4.82341171,5.24022045,0.34172371,0.25861208,0.04810310,0.69635717,0.06389782,3.01107067,3.35799530,1.15829009
-4.81740870,5.31009332,0.34528026,0.26424092,0.04752490,0.69122617,0.06370820,3.07056063,3.39697842,1.18848591
-4.81140570,5.36495690,0.34833331,0.26930871,0.04679486,0.68438157,0.06323913,3.12122474,3.42611807,1.21536218
-4.80540270,5.40378769,0.35083821,0.27375172,0.04592254,0.67574972,0.06249605,3.16232873,3.44477186,1.23851543
-4.79939970,5.42601258,0.35276609,0.27751742,0.04492178,0.66530417,0.06149079,3.19342919,3.45260349,1.25765578
-4.79339670,5.43152796,0.35410386,0.28056522,0.04381013,0.65306713,0.06024103,3.21438936,3.44960681,1.27261690
-4.78739370,5.42070291,0.35485382,0.28286684,0.04260826,0.63910909,0.05876964,3.22538455,3.43611743,1.28336162
-4.78139070,5.39436599,0.35503292,0.28440654,0.04133922,0.62354668,0.05710386,3.22689641,3.41281077,1.28998267
-4.77538769,5.35377589,0.35467149,0.28518113,0.04002766,0.60653878,0.05527441,3.21969621,3.38068637,1.29269836
-4.76938469,5.30057659,0.35381173,0.28519972,0.03869902,0.58828110,0.05331446,3.20481737,3.34103877,1.29184334
-4.76338169,5.23673890,0.35250579,0.28448332,0.03737871,0.56899935,0.05125866,3.18351823,3.29541604,1.28785467
-4.75737869,5.16449034,0.35081368,0.28306417,0.03609130,0.54894153,0.04914207,3.15723636,3.24556764,1.28125376
-4.75137569,5.08623625,0.34880090,0.28098500,0.03485976,0.52836942,0.04699917,3.12753626,3.19338394,1.27262494
-4.74537269,5.00447528,0.34653599,0.27829799,0.03370480,0.50754979,0.04486297,3.09605252,3.14082999,1.26259153
-4.73936968,4.92171270,0.34408795,0.27506364,0.03264424,0.48674578,0.04276411,3.06443080,3.08987662,1.25179056
-4.73336668,4.84037523,0.34152382,0.27134948,0.03169259,0.46620859,0.04073018,3.03426918,3.04243201,1.24084722
-4.72736368,4.76273080,0.33890618,0.26722866,0.03086059,0.44617007,0.03878511,3.00706234,3.00027677,1.23035019
-4.72136068,4.69081673,0.33629103,0.26277842,0.03015510,0.42683634,0.03694874,2.98415095,2.96500550,1.22082908
-4.71535768,4.62637916,0.33372581,0.25807852,0.02957890,0.40838282,0.03523653,2.96667856,2.93797746,1.21273489
-4.70935468,4.57082623,0.33124785,0.25320967,0.02913081,0.39095070,0.03365944,2.95555750,2.92027823,1.20642435
-4.70335168,4.52519662,0.32888324,0.24825190,0.02880581,0.37464506,0.03222400,2.95144555,2.91269415,1.20214899
-4.69734867,4.49014470,0.32664616,0.24328308,0.02859542,0.35953458,0.03093249,2.95473378,2.91570002,1.20004912
-4.69134567,4.46594223,0.32453879,0.23837753,0.02848801,0.34565282,0.02978327,2.96554617,2.92946046,1.20015309
-4.68534267,4.45249613,0.32255172,0.23360474,0.02846943,0.33300099,0.02877122,2.98375050,2.95384421,1.20238159
-4.67933967,4.44938100,0.32066494,0.22902839,0.02852349,0.32155182,0.02788836,3.00897974,2.98845015,1.20655679
-4.67333667,4.45588414,0.31884928,0.22470550,0.02863268,0.31125448,0.02712440,3.04066245,3.03264325,1.21241550
-4.66733367,4.47106057,0.31706839,0.22068587,0.02877878,0.30204021,0.02646743,3.07806055,3.08559820,1.21962587
-4.66133067,4.49379474,0.31528099,0.21701178,0.02894354,0.29382821,0.02590462,3.12031206,3.14634805,1.22780632
-4.65532766,4.52286580,0.31344351,0.21371794,0.02910935,0.28653164,0.02542288,3.16647671,3.21383516,1.23654598
-4.64932466,4.55701265,0.31151270,0.21083165,0.02925979,0.28006332,0.02500945,3.21558177,3.28696160,1.24542534
-4.64332166,4.59499570,0.30944840,0.20837310,0.02938015,0.27434091,0.02465249,3.26666582,3.36463634,1.25403613
