energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.81840920,2.65621961,-2.45426166,0.36543669,-0.34147010,0.20201810,-0.18952566,0.00624020,-0.00661413,0.51045832,-0.50068576,1.71017055,-1.60468844,1.22638566,-1.10772675,0.60617957,-0.54108352,0.00000000,-0.00000000
-2.81240620,2.78594952,-2.58278921,0.38436955,-0.35961495,0.21087662,-0.19832785,0.00619770,-0.00647402,0.51861778,-0.51553787,1.77783122,-1.68135768,1.28835099,-1.16569255,0.66346996,-0.59115102,0.00000000,-0.00000000
-2.80640320,2.91657862,-2.71373738,0.40413874,-0.37885621,0.21970002,-0.20734992,0.00617840,-0.00637048,0.52344885,-0.52735580,1.84119190,-1.75496109,1.35175166,-1.22557511,0.72575306,-0.64651223,0.00000000,-0.00000000
-2.80040020,3.04750257,-2.84598333,0.42462659,-0.39902984,0.22835916,-0.21642633,0.00617732,-0.00629662,0.52486171,-0.53589121,1.89979146,-1.82467267,1.41645706,-1.28696622,0.79283731,-0.70700486,0.00000000,-0.00000000
-2.79439720,3.17829457,-2.97857787,0.44572400,-0.41998032,0.23673980,-0.22540440,0.00619052,-0.00624633,0.52284524,-0.54096790,1.95331618,-1.88980205,1.48243103,-1.34955365,0.86447589,-0.77242216,0.00000000,-0.00000000
-2.78839420,3.30869258,-3.11075173,0.46732813,-0.44156053,0.24474309,-0.23414569,0.00621505,-0.00621437,0.51746744,-0.54248789,2.00159722,-1.94980429,1.54972255,-1.41312222,0.94035972,-0.84250575,0.00000000,-0.00000000
-2.78239120,3.43858066,-3.24191493,0.48933985,-0.46363093,0.25228595,-0.24252713,0.00624901,-0.00619654,0.50887298,-0.54043476,2.04460336,-2.00428471,1.61845300,-1.47755112,1.02011209,-0.91693920,0.00000000,-0.00000000
-2.77638819,3.56796562,-3.37164968,0.51166094,-0.48605837,0.25930116,-0.25044192,0.00629150,-0.00618965,0.49727818,-0.53487421,2.08242982,-2.05299881,1.68880087,-1.54280768,1.10328534,-0.99534293,0.00000000,-0.00000000
-2.77038519,3.69695041,-3.49969747,0.53419148,-0.50871457,0.26573751,-0.25780021,0.00634254,-0.00619160,0.48296357,-0.52595169,2.11528365,-2.09584753,1.76098461,-1.60893796,1.18935993,-1.07727079,0.00000000,-0.00000000
-2.76438219,3.82570594,-3.62594135,0.55682750,-0.53147449,0.27155983,-0.26452965,0.00640296,-0.00620133,0.46626443,-0.51388736,2.14346686,-2.13286829,1.83524471,-1.67605472,1.27774630,-1.16220868,0.00000000,-0.00000000
-2.75837919,3.95444304,-3.75038478,0.57945922,-0.55421475,0.27674908,-0.27057582,0.00647429,-0.00621876,0.44755974,-0.49896849,2.16735821,-2.16422258,1.91182590,-1.74432348,1.36778962,-1.24957564,0.00000000,-0.00000000
-2.75237619,4.08338608,-3.87312821,0.60196986,-0.57681232,0.28130239,-0.27590259,0.00655859,-0.00624472,0.42726004,-0.48153972,2.18739463,-2.19018091,1.99096055,-1.81394743,1.45877746,-1.33872746,0.00000000,-0.00000000
-2.74637319,4.21275000,-3.99434498,0.62423533,-0.59914350,0.28523316,-0.28049244,0.00665833,-0.00628083,0.40579477,-0.46199175,2.20405339,-2.21110603,2.07285428,-1.88515205,1.54995030,-1.42896300,0.00000000,-0.00000000
-2.74037019,4.34272177,-4.11425777,0.64612472,-0.62108350,0.28857111,-0.28434661,0.00677620,-0.00632935,0.38359953,-0.44074878,2.21783576,-2.22743534,2.15767461,-1.95817022,1.64051474,-1.51953321,0.00000000,-0.00000000
-2.73436718,4.47344758,-4.23311712,0.66750172,-0.64250651,0.29136220,-0.28748526,0.00691491,-0.00639304,0.36110389,-0.41825537,2.22925298,-2.23966358,2.24554344,-2.03322875,1.72965880,-1.60965263,0.00000000,-0.00000000
-2.72836418,4.60502617,-4.35118298,0.68822675,-0.66328646,0.29366853,-0.28994747,0.00707710,-0.00647499,0.33872010,-0.39496336,2.23881487,-2.24832633,2.33653381,-2.11053691,1.81656918,-1.69851315,0.00000000,-0.00000000
-2.72236118,4.73750879,-4.46871016,0.70815996,-0.68329838,0.29556786,-0.29179098,0.00726512,-0.00657843,0.31683316,-0.37131914,2.24702164,-2.25398535,2.43067146,-2.19027780,1.90044961,-1.78529964,0.00000000,-0.00000000
-2.71635818,4.87090564,-4.58593861,0.72716474,-0.70242030,0.29715292,-0.29309176,0.00748095,-0.00670660,0.29579250,-0.34775198,2.25435866,-2.25721592,2.52794107,-2.27260293,1.98053991,-1.86920704,0.00000000,-0.00000000
-2.71035518,5.00519843,-4.70308847,0.74511177,-0.72053573,0.29853033,-0.29394321,0.00772605,-0.00686252,0.27590538,-0.32466370,2.26129422,-2.25859681,2.62829719,-2.35763036,2.05613500,-1.94945832,0.00000000,-0.00000000
-2.70435218,5.14035824,-4.82036039,0.76188328,-0.73753648,0.29981900,-0.29445501,0.00800132,-0.00704891,0.25743238,-0.30241993,2.26827987,-2.25870278,2.73167939,-2.44544671,2.12660327,-2.02532280,0.00000000,-0.00000000
-2.69834917,5.27636772,-4.93794062,0.77737750,-0.75332583,0.30114817,-0.29475143,0.00830706,-0.00726800,0.24058463,-0.28134333,2.27575288,-2.25809964,2.83803095,-2.53611289,2.19140372,-2.09613423,0.00000000,-0.00000000
-2.69234617,5.41324639,-5.05601065,0.79151295,-0.76782177,0.30265482,-0.29496933,0.00864293,-0.00752146,0.22552301,-0.26170868,2.28414012,-2.25734162,2.94732027,-2.62967344,2.25010126,-2.16130806,0.00000000,-0.00000000
-2.68634317,5.55107753,-5.17476068,0.80423259,-0.78096036,0.30448071,-0.29525550,0.00900802,-0.00781033,0.21235903,-0.24374005,2.29386275,-2.25697058,3.05956388,-2.72616914,2.30237975,-2.22035737,0.00000000,-0.00000000
-2.68034017,5.69003523,-5.29440606,0.81550742,-0.79269882,0.30676893,-0.29576366,0.00940093,-0.00813495,0.20115719,-0.22760973,2.30534103,-2.25751675,3.17484986,-2.82565236,2.34805229,-2.27290695,0.00000000,-0.00000000
-2.67433717,5.83040992,-5.41520597,0.82533975,-0.80301857,0.30966017,-0.29665092,0.00981987,-0.00849501,0.19193869,-0.21343908,2.31899860,-2.25950034,3.29336023,-2.92820438,2.38706859,-2.31870515,0.00000000,-0.00000000
-2.66833417,5.97263082,-5.53748305,0.83376563,-0.81192775,0.31328875,-0.29807402,0.01026286,-0.00888959,0.18468609,-0.20130077,2.33526556,-2.26343351,3.41539092,-3.03395396,2.41951897,-2.35763299,0.00000000,-0.00000000
-2.66233117,6.11728374,-5.66164302,0.84085665,-0.81946339,0.31777865,-0.30018523,0.01072791,-0.00931722,0.17934882,-0.19122247,2.35457991,-2.26982219,3.54136781,-3.14309622,2.44563505,-2.38971046,0.00000000,-0.00000000
-2.65632816,6.26512277,-5.78819308,0.84672092,-0.82569305,0.32323957,-0.30312821,0.01121325,-0.00977607,0.17584915,-0.18319149,2.37738706,-2.27916731,3.67185736,-3.25591054,2.46578702,-2.41509962,0.00000000,-0.00000000
-2.65032516,6.41707452,-5.91775794,0.85150316,-0.83071588,0.32976334,-0.30703394,0.01171758,-0.01026411,0.17408843,-0.17716030,2.40413695,-2.29196495,3.80757059,-3.37277665,2.48047740,-2.43410444,0.00000000,-0.00000000
-2.64432216,6.57423378,-6.05109220,0.85538391,-0.83466300,0.33742073,-0.31201681,0.01224034,-0.01077933,0.17395337,-0.17305251,2.43527898,-2.30870520,3.94935908,-3.49418744,2.49033153,-2.44716730,0.00000000,-0.00000000
-2.63831916,6.73784965,-6.18908796,0.85857780,-0.83769730,0.34625888,-0.31817110,0.01278196,-0.01132000,0.17532219,-0.17076920,2.47125445,-2.32986951,4.09820203,-3.62075733,2.49608485,-2.45486216,0.00000000,-0.00000000
-2.63231616,6.90930160,-6.33277651,0.86133093,-0.84001246,0.35629943,-0.32556808,0.01334411,-0.01188491,0.17807034,-0.17019525,2.51248704,-2.35592642,4.25518388,-3.75322514,2.49856719,-2.45788451,0.00000000,-0.00000000
-2.62631316,7.09006513,-6.48332302,0.86391728,-0.84183125,0.36753744,-0.33425359,0.01392994,-0.01247369,0.18207581,-0.17120556,2.55937122,-2.38732567,4.42146193,-3.89245011,2.49868437,-2.45703815,0.00000000,-0.00000000
-2.62031016,7.28166709,-6.64201328,0.86663422,-0.84340316,0.37994122,-0.34424657,0.01454418,-0.01308702,0.18722376,-0.17367097,2.61225934,-2.42449080,4.59822440,-4.03940026,2.49739741,-2.45321908,0.00000000,-0.00000000
-2.61430715,7.48563131,-6.81023181,0.86979711,-0.84500115,0.39345299,-0.35553828,0.01519332,-0.01372691,0.19341040,-0.17746369,2.67144750,-2.46781036,4.78663925,-4.19513233,2.49569967,-2.44739672,0.00000000,-0.00000000
-2.60830415,7.70341546,-6.98943068,0.87373310,-0.84691770,0.40799030,-0.36809246,0.01588559,-0.01439687,0.20054610,-0.18246213,2.73716097,-2.51762805,4.98779517,-4.36076278,2.49459252,-2.44059276,0.00000000,-0.00000000
-2.60230115,7.93634075,-7.18108902,0.87877412,-0.84946004,0.42344825,-0.38184622,0.01663091,-0.01510209,0.20855755,-0.18855506,2.80953951,-2.57423191,5.20263619,-4.53742971,2.49505977,-2.43385803,0.00000000,-0.00000000
-2.59629815,8.18551641,-7.38666322,0.88524915,-0.85294466,0.43970229,-0.39671182,0.01744073,-0.01584944,0.21738910,-0.19564496,2.88862322,-2.63784293,5.43189224,-4.72624622,2.49804164,-2.42824785,0.00000000,-0.00000000
-2.59029515,8.45176155,-7.60752868,0.89347595,-0.85769106,0.45661144,-0.41257904,0.01832778,-0.01664751,0.22700307,-0.20365051,2.97433940,-2.70860352,5.67600827,-4.92824574,2.50440880,-2.42479623,0.00000000,-0.00000000
-2.58429215,8.73552728,-7.84491400,0.90375238,-0.86401483,0.47402176,-0.42931812,0.01930563,-0.01750643,0.23737922,-0.21250825,3.06649107,-2.78656588,5.93507497,-5.14432096,2.51493697,-2.42448963,0.00000000,-0.00000000
-2.57828914,9.03682241,-8.09982952,0.91634735,-0.87222008,0.49176998,-0.44678308,0.02038830,-0.01843768,0.24851336,-0.22217322,3.16474743,-2.87168091,6.20876446,-5.37515794,2.53028303,-2.42824069,0.00000000,-0.00000000
-2.57228614,9.35514640,-8.37299233,0.93149186,-0.88259148,0.50968694,-0.46481525,0.02158958,-0.01945369,0.26041516,-0.23261878,3.26863699,-2.96378782,6.49627446,-5.62116803,2.55096313,-2.43686265,0.00000000,-0.00000000
-2.56628314,9.68943298,-8.66475047,0.94937014,-0.89538589,0.52760084,-0.48324680,0.02292245,-0.02056742,0.27310531,-0.24383551,3.37754354,-3.06260490,6.79628436,-5.88242027,2.57733358,-2.45104514,0.00000000,-0.00000000
-2.56028014,10.03800825,-8.97500965,0.97011129,-0.91082382,0.54534003,-0.50190419,0.02439832,-0.02179181,0.28661212,-0.25582931,3.49070548,-3.16772167,7.10692651,-6.15857757,2.60957525,-2.47133195,0.00000000,-0.00000000
-2.55427714,10.39856642,-9.30316594,0.99378168,-0.92908102,0.56273535,-0.52061128,0.02602625,-0.02313910,0.30096779,-0.26861872,3.60721878,-3.27859300,7.42577564,-6.44884006,2.64768205,-2.49810147,0.00000000,-0.00000000
-2.54827414,10.76816614,-9.64804815,1.02037844,-0.95028033,0.57962194,-0.53919206,0.02781222,-0.02462014,0.31620443,-0.28223171,3.72604367,-3.39453537,7.74985856,-6.75189912,2.69145415,-2.53155059,0.00000000,-0.00000000
-2.54227114,11.14324942,-10.00787385,1.04982432,-0.97448416,0.59584048,-0.55747283,0.02975839,-0.02624364,0.33235013,-0.29670198,3.84601541,-3.51472581,8.07568575,-7.06590566,2.74049634,-2.57168242,0.00000000,-0.00000000
-2.53626813,11.51968472,-10.38022246,1.08196420,-1.00168791,0.61123794,-0.57528392,0.03186240,-0.02801540,0.34942516,-0.31206491,3.96585899,-3.63820377,8.39930543,-7.38845549,2.79422189,-2.61829878,0.00000000,-0.00000000
-2.53026513,11.89283419,-10.76202868,1.11656363,-1.03181457,0.62566793,-0.59246083,0.03411684,-0.02993760,0.36743854,-0.32835351,4.08420770,-3.76387643,8.71637944,-7.71659461,2.85186207,-2.67099757,0.00000000,-0.00000000
-2.52426213,12.25764450,-11.14959873,1.15330950,-1.06471087,0.63899074,-0.60884491,0.03650881,-0.03200813,0.38638516,-0.34559437,4.19962554,-3.89052761,9.02227961,-8.04684608,2.91248136,-2.72917562,0.00000000,-0.00000000
-2.51825913,12.60875908,-11.53865119,1.19181307,-1.10014535,0.65107328,-0.62428363,0.03901968,-0.03422001,0.40624343,-0.36380392,4.31063278,-4.01683057,9.31220169,-8.37525946,2.97499801,-2.79203714,0.00000000,-0.00000000
-2.51225613,12.94064864,-11.92438298,1.23161542,-1.13780837,0.66178900,-0.63863061,0.04162505,-0.03656097,0.42697380,-0.38298514,4.41573445,-4.14136485,9.58129327,-8.69748276,3.03820963,-2.85860785,0.00000000,-0.00000000
-2.50625313,13.24775568,-12.30155996,1.27219534,-1.17731452,0.67101801,-0.65174556,0.04429491,-0.03901323,0.44851784,-0.40312480,4.51345095,-4.26263715,9.82479093,-9.00885553,3.10082304,-2.92775466,0.00000000,-0.00000000
-2.50025013,13.52464773,-12.66463032,1.31297945,-1.21820737,0.67864742,-0.66349422,0.04699407,-0.04155340,0.47079827,-0.42419144,4.60234990,-4.37910593,10.03816131,-9.30452072,3.16148757,-2.99821044,0.00000000,-0.00000000
-2.49424712,13.76617345,-13.00785761,1.35335446,-1.25996669,0.68457220,-0.67374848,0.04968281,-0.04415269,0.49371950,-0.44613412,4.68107836,-4.48920952,10.21724035,-9.57955176,3.21883073,-3.06860354,0.00000000,-0.00000000
-2.48824412,13.96761507,-13.32546920,1.39268114,-1.30201791,0.68869634,-0.68238690,0.05231773,-0.04677727,0.51716888,-0.46888181,4.74839435,-4.59139704,10.35836463,-9.82909033,3.27149505,-3.13749103,0.00000000,-0.00000000
-2.48224112,14.12483088,-13.61181465,1.43030955,-1.34374388,0.69093454,-0.68929556,0.05485286,-0.04938891,0.54101839,-0.49234370,4.80319640,-4.68416135,10.45848905,-10.04848938,3.31817483,-3.20339490,0.00000000,-0.00000000
-2.47623812,14.23438133,-13.86152785,1.46559516,-1.38449837,0.69121431,-0.69436942,0.05724088,-0.05194583,0.56512660,-0.51641004,4.84455015,-4.76607297,10.51528560,-10.23345563,3.35765142,-3.26483998,0.00000000,-0.00000000
-2.47023512,14.29363327,-14.06968629,1.49791508,-1.42362110,0.68947823,-0.69751415,0.05943447,-0.05440373,0.58934090,-0.54095356,4.87171083,-4.83581397,10.52721853,-10.38018525,3.38882574,-3.32039236,0.00000000,-0.00000000
-2.46423212,14.30083756,-14.23196044,1.52668400,-1.46045368,0.68568651,-0.69864833,0.06138780,-0.05671700,0.61349962,-0.56583130,4.88414056,-4.89221030,10.49359264,-10.48548678,3.41074691,-3.36869700,0.00000000,-0.00000000
-2.45822911,14.25517656,-14.34474676,1.55136907,-1.49435598,0.67981942,-0.69770601,0.06305793,-0.05884004,0.63743419,-0.59088672,4.88151987,-4.93426148,10.41457242,-10.54688562,3.42263584,-3.40851319,0.00000000,-0.00000000
-2.45222611,14.15677963,-14.40527810,1.57150330,-1.52472233,0.67187947,-0.69463938,0.06440623,-0.06072861,0.66097097,-0.61595190,4.86375263,-4.96116616,10.29117131,-10.56270513,3.42390300,-3.43874658,0.00000000,-0.00000000
-2.44622311,14.00670601,-14.41170670,1.58669685,-1.55099688,0.66189324,-0.68942145,0.06539967,-0.06234130,0.68393294,-0.64084969,4.83096440,-4.97234248,10.12521169,-10.53212075,3.41415987,-3.45847661,0.00000000,-0.00000000
-2.44022011,13.80689647,-14.36315576,1.59664592,-1.57268756,0.64991253,-0.68204845,0.06601197,-0.06364083,0.70614101,-0.66539575,4.78349394,-4.96744217,9.91925793,-10.45518442,3.39322367,-3.46697838,0.00000000,-0.00000000
-2.43421711,13.56009634,-14.25973754,1.60113880,-1.58937817,0.63601483,-0.67254181,0.06622447,-0.06459530,0.72741520,-0.68940039,4.72187855,-4.94635774,9.67652570,-10.33281850,3.36111562,-3.46373823,0.00000000,-0.00000000
-2.42821411,13.26975410,-14.10253746,1.60005911,-1.60073807,0.62030288,-0.66094959,0.06602680,-0.06517931,0.74757560,-0.71267018,4.64683374,-4.90922219,9.40077233,-10.16677940,3.31805289,-3.44846258,0.00000000,-0.00000000
-2.42221111,12.93990089,-13.89356527,1.59338607,-1.60652918,0.60290339,-0.64734698,0.06541723,-0.06537478,0.76644329,-0.73500930,4.55922822,-4.85640148,9.09617328,-9.95959324,3.26443501,-3.42107981,0.00000000,-0.00000000
-2.41620810,12.57501680,-13.63567628,1.58119196,-1.60661013,0.58396488,-0.63183606,0.06440275,-0.06517162,0.78384129,-0.75622080,4.46005560,-4.78847977,8.76719087,-9.71446660,3.20082560,-3.38173550,0.00000000,-0.00000000
-2.41020510,12.17989066,-13.33246690,1.56363700,-1.60093737,0.56365472,-0.61454456,0.06299880,-0.06456808,0.79959570,-0.77610776,4.35040384,-4.70623846,8.41844104,-9.43517710,3.12793040,-3.33078132,0.00000000,-0.00000000
-2.40420210,11.75947974,-12.98814992,1.54096208,-1.58956350,0.54215549,-0.59562370,0.06122874,-0.06357078,0.81353714,-0.79447450,4.23142418,-4.61062976,8.05456413,-9.12594921,3.04657290,-3.26875844,0.00000000,-0.00000000
-2.39819910,11.31877550,-12.60741603,1.51347962,-1.57263285,0.51966092,-0.57524513,0.05912308,-0.06219450,0.82550253,-0.81112802,4.10430080,-4.50274638,7.68010480,-8.79132112,2.95766863,-3.19637634,0.00000000,-0.00000000
-2.39219610,10.86268096,-12.19528824,1.48156319,-1.55037476,0.49637143,-0.55359726,0.05671841,-0.06046169,0.83533734,-0.82587969,3.97022243,-4.38378856,7.29940576,-8.43600902,2.86219935,-3.11448815,0.00000000,-0.00000000
-2.38619310,10.39590403,-11.75697603,1.44563622,-1.52309483,0.47248971,-0.53088093,0.05405622,-0.05840166,0.84289819,-0.83854735,3.83035729,-4.25503017,6.91651868,-8.06477462,2.76118821,-3.02406377,0.00000000,-0.00000000
-2.38019010,9.92287018,-11.29773556,1.40616047,-1.49116480,0.44821636,-0.50730480,0.05118162,-0.05604965,0.84805596,-0.84895789,3.68583188,-4.11778534,6.53513464,-7.68230155,2.65567667,-2.92616192,0.00000000,-0.00000000
-2.37418709,9.44765617,-10.82274173,1.36362456,-1.45501127,0.42374592,-0.48308060,0.04814191,-0.05344566,0.85069906,-0.85695027,3.53771444,-3.97337709,6.15853524,-7.29308505,2.54670402,-2.82190227,0.00000000,-0.00000000
-2.36818409,8.97394559,-10.33697651,1.31853295,-1.41510406,0.39926332,-0.45841847,0.04498522,-0.05063323,0.85073694,-0.86237901,3.38700326,-3.82310920,5.78956436,-6.90133891,2.43528977,-2.71243880,0.00000000,-0.00000000
-2.36218109,8.50500542,-9.84513691,1.27139578,-1.37194441,0.37494107,-0.43352271,0.04175918,-0.04765806,0.84810364,-0.86511802,3.23461975,-3.66824218,5.43061930,-6.51092182,2.32241924,-2.59893509,0.00000000,-0.00000000
-2.35617809,8.04368168,-9.35156459,1.22271967,-1.32605355,0.35093700,-0.40858791,0.03850969,-0.04456674,0.84276101,-0.86506459,3.08140593,-3.50997420,5.08365935,-6.12528459,2.20903235,-2.48254232,0.00000000,-0.00000000
-2.35017509,7.59241157,-8.86019747,1.17299968,-1.27796197,0.32739285,-0.38379581,0.03527987,-0.04140543,0.83470170,-0.86214349,2.92812593,-3.34942701,4.75022885,-5.74743806,2.09601530,-2.36438037,0.00000000,-0.00000000
-2.34417209,7.15324851,-8.37454284,1.12271243,-1.22819956,0.30443348,-0.35931286,0.03210909,-0.03821872,0.82395140,-0.85631077,2.77547051,-3.18763715,4.43149166,-5.37994078,1.98419496,-2.24552221,0.00000000,-0.00000000
-2.33816908,6.72789660,-7.89766971,1.07231047,-1.17728684,0.28216674,-0.33528850,0.02903234,-0.03504856,0.81057046,-0.84755725,2.62406397,-3.02555187,4.12827333,-5.02490420,1.87433525,-2.12698153,0.00000000,-0.00000000
-2.33216608,6.31775044,-7.43221802,1.02221764,-1.12572742,0.26068397,-0.31185431,0.02607967,-0.03193338,0.79465449,-0.83591124,2.47447245,-2.86402933,3.84110767,-4.68401282,1.76713532,-2.00970359,0.00000000,-0.00000000
-2.32616308,5.92393689,-6.98042092,0.97282554,-1.07400155,0.24006080,-0.28912372,0.02327595,-0.02890741,0.77633402,-0.82144049,2.32721277,-2.70384229,3.57028438,-4.35855594,1.66322872,-1.89455867,0.00000000,-0.00000000
-2.32016008,5.54735563,-6.54413657,0.92449077,-1.02256083,0.22035843,-0.26719248,0.02064077,-0.02600019,0.75577303,-0.80425300,2.18276107,-2.54568442,3.31589497,-4.04946753,1.56318333,-1.78233804,0.00000000,-0.00000000
-2.31415708,5.18871591,-6.12488577,0.87753291,-0.97182397,0.20162500,-0.24613951,0.01818853,-0.02323629,0.73316653,-0.78449673,2.04156062,-2.39017831,3.07787475,-3.75737080,1.46750151,-1.67375171,0.00000000,-0.00000000
-2.30815408,4.84856770,-5.72389171,0.83223319,-0.92217350,0.18389715,-0.22602823,0.01592871,-0.02063519,0.70873698,-0.76235801,1.90402832,-2.23788428,2.85603916,-3.48262437,1.37662038,-1.56942760,0.00000000,-0.00000000
-2.30215108,4.52732632,-5.34211895,0.78883354,-0.87395320,0.16720148,-0.20690804,0.01386625,-0.01821138,0.68272998,-0.73805862,1.77055952,-2.08930924,2.65011356,-3.22536703,1.29091185,-1.46991183,0.00000000,-0.00000000
-2.29614807,4.22529006,-4.98030916,0.74753613,-0.82746630,0.15155607,-0.18881601,0.01200206,-0.01597456,0.65540907,-0.71185179,1.64153119,-1.94491482,2.45975618,-2.98555923,1.21068272,-1.37566957,0.00000000,-0.00000000
-2.29014507,3.94265144,-4.63901192,0.70850335,-0.78297425,0.13697176,-0.17177856,0.01033355,-0.01393007,0.62705007,-0.68401696,1.51730335,-1.80512443,2.28457438,-2.76301929,1.13617461,-1.28708639,0.00000000,-0.00000000
-2.28414207,3.67950275,-4.31860967,0.67185809,-0.74069600,0.12345344,-0.15581309,0.00885528,-0.01207928,0.59793501,-0.65485372,1.39821901,-1.67032879,2.12413505,-2.55745384,1.06756414,-1.20446991,0.00000000,-0.00000000
-2.27813907,3.43583764,-4.01933658,0.63768451,-0.70080780,0.11100106,-0.14092945,0.00755950,-0.01042015,0.56834602,-0.62467496,1.28460284,-1.54088981,1.97797025,-2.36848179,1.00496362,-1.12805171,0.00000000,-0.00000000
-2.27213607,3.21154997,-3.74129179,0.60602920,-0.66344340,0.09961060,-0.12713137,0.00643682,-0.00894781,0.53855926,-0.59379971,1.17675896,-1.41714299,1.84557929,-2.19565236,0.94842230,-1.05798958,0.00000000,-0.00000000
-2.26613307,3.00643198,-3.48444804,0.57690289,-0.62869480,0.08927498,-0.11441761,0.00547671,-0.00765513,0.50883925,-0.56254571,1.07496820,-1.29939820,1.72642878,-2.03845779,0.89792875,-0.99437024,0.00000000,-0.00000000
-2.26013007,2.82017313,-3.24865685,0.55028263,-0.59661349,0.07998478,-0.10278305,0.00466802,-0.00653331,0.47943374,-0.53122223,0.97948512,-1.18793945,1.61995194,-1.89634166,0.85341439,-0.93721265,0.00000000,-0.00000000
-2.25412706,2.65236129,-3.03365198,0.52611461,-0.56721222,0.07172907,-0.09221960,0.00399947,-0.00557239,0.45056938,-0.50012325,0.89053523,-1.08302366,1.52554845,-1.76870418,0.81475838,-0.88647220,0.00000000,-0.00000000
-2.24812406,2.50248705,-2.83905257,0.50431756,-0.54046740,0.06449612,-0.08271703,0.00345994,-0.00476176,0.42244817,-0.46952142,0.80831254,-0.98487898,1.44258568,-1.65490572,0.78179397,-0.84204575,0.00000000,-0.00000000
-2.24212106,2.36995215,-2.66436746,0.48478663,-0.51632204,0.05827421,-0.07426377,0.00303881,-0.00409062,0.39524498,-0.43966287,0.73297766,-0.89370290,1.37040223,-1.55426973,0.75431614,-0.80377785,0.00000000,-0.00000000
-2.23611806,2.25408204,-2.50900180,0.46739792,-0.49468938,0.05305241,-0.06684761,0.00272619,-0.00354826,0.36910617,-0.41076321,0.66465659,-0.80966044,1.30831389,-1.46608617,0.73209050,-0.77146796,0.00000000,-0.00000000
-2.23011506,2.15414245,-2.37226690,0.45201333,-0.47545704,0.04882135,-0.06045648,0.00251299,-0.00312445,0.34414916,-0.38300473,0.60344014,-0.73288270,1.25562224,-1.38961628,0.71486300,-0.74487879,0.00000000,-0.00000000
-2.22411206,2.06935937,-2.25339361,0.43848569,-0.45849172,0.04557408,-0.05507912,0.00239109,-0.00280957,0.32046312,-0.35653491,0.54938395,-0.66346592,1.21162554,-1.32409920,0.70237023,-0.72374551,0.00000000,-0.00000000
-2.21810905,1.99894140,-2.15154933,0.42666407,-0.44364434,0.04330685,-0.05070591,0.00235325,-0.00259481,0.29811061,-0.33146629,0.50250904,-0.60147098,1.17563132,-1.26876070,0.69434966,-0.70778557,0.00000000,-0.00000000
-2.21210605,1.94210330,-2.06585810,0.41639898,-0.43075544,0.04201978,-0.04732953,0.00239313,-0.00247221,0.27713003,-0.30787755,0.46280270,-0.54692363,1.14697003,-1.22282378,0.69054951,-0.69670887,0.00000000,-0.00000000
-2.20610305,1.89808924,-1.99542314,0.40754731,-0.41966071,0.04171747,-0.04494570,0.00250517,-0.00243467,0.25753877,-0.28581583,0.43021947,-0.49981501,1.12500880,-1.18552102,0.69073753,-0.69022783,0.00000000,-0.00000000
-2.20010005,1.86619436,-1.93935054,0.39997682,-0.41019644,0.04240949,-0.04355387,0.00268448,-0.00247594,0.23933688,-0.26529995,0.40468222,-0.46010272,1.10916438,-1.15610785,0.69470831,-0.68806685,0.00000000,-0.00000000
-2.19409705,1.84578313,-1.89677296,0.39356988,-0.40220479,0.04411058,-0.04315771,0.00292667,-0.00259050,0.22251101,-0.24632453,0.38608296,-0.42771191,1.09891430,-1.13387605,0.70228860,-0.68997082,0.00000000,-0.00000000
-2.18809405,1.83630334,-1.86687187,0.38822646,-0.39553842,0.04684064,-0.04376561,0.00322770,-0.00277347,0.20703848,-0.22886462,0.37428344,-0.40253654,1.09380549,-1.11816665,0.71334030,-0.69571208,0.00000000,-0.00000000
-2.18209105,1.83729454,-1.84889693,0.38386605,-0.39006463,0.05062440,-0.04539083,0.00358367,-0.00302042,0.19289132,-0.21288069,0.36911526,-0.38444041,1.09345957,-1.10838134,0.72776087,-0.70509552,0.00000000,-0.00000000
-2.17608804,1.84839032,-1.84218121,0.38042853,-0.38566849,0.05549081,-0.04805152,0.00399071,-0.00332726,0.18003996,-0.19832374,0.37037967,-0.37325801,1.09757445,-1.10399153,0.74548100,-0.71796140,0.00000000,-0.00000000
-2.17008504,1.86931403,-1.84615129,0.37787397,-0.38225513,0.06147197,-0.05177045,0.00444476,-0.00369002,0.16845655,-0.18514022,0.37784689,-0.36879496,1.10592185,-1.10454436,0.76645966,-0.73418572,0.00000000,-0.00000000
-2.16408204,1.89986796,-1.86033135,0.37618122,-0.37975084,0.06860178,-0.05657442,0.00494147,-0.00410472,0.15811773,-0.17327663,0.39125513,-0.37082800,1.11834083,-1.10966527,0.79067658,-0.75367806,0.00000000,-0.00000000
-2.15807904,1.93991642,-1.88434086,0.37534561,-0.37810309,0.07691419,-0.06249327,0.00547605,-0.00456719,0.14900676,-0.16268359,0.41030948,-0.37910471,1.13472755,-1.11905662,0.81812267,-0.77637676,0.00000000,-0.00000000
