energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.54977489,1.32418006,0.54841573,0.31618798,0.00065289,0.21407451,0.72235349,0.00000000
-5.54377189,1.28693178,0.53533025,0.30899303,0.00062464,0.21256322,0.69757028,0.00000000
-5.53776888,1.25077769,0.52326045,0.30168262,0.00060556,0.21077328,0.67397120,0.00000000
-5.53176588,1.21580197,0.51221601,0.29428351,0.00059545,0.20869264,0.65163101,0.00000000
-5.52576288,1.18204179,0.50217693,0.28681856,0.00059396,0.20631041,0.63058608,0.00000000
-5.51975988,1.14949378,0.49309681,0.27930744,0.00060059,0.20361792,0.61083791,0.00000000
-5.51375688,1.11812000,0.48490597,0.27176711,0.00061467,0.20060952,0.59235670,0.00000000
-5.50775388,1.08785332,0.47751440,0.26421208,0.00063542,0.19728313,0.57508486,0.00000000
-5.50175088,1.05860201,0.47081437,0.25665454,0.00066193,0.19364055,0.55894038,0.00000000
-5.49574787,1.03025371,0.46468292,0.24910428,0.00069319,0.18968747,0.54381999,0.00000000
-5.48974487,1.00267884,0.45898425,0.24156848,0.00072813,0.18543329,0.52960242,0.00000000
-5.48374187,0.97573364,0.45357213,0.23405153,0.00076559,0.18089073,0.51615148,0.00000000
-5.47773887,0.94926316,0.44829249,0.22655486,0.00080440,0.17607532,0.50331933,0.00000000
-5.47173587,0.92310436,0.44298628,0.21907685,0.00084337,0.17100485,0.49094998,0.00000000
-5.46573287,0.89708960,0.43749269,0.21161296,0.00088132,0.16569875,0.47888293,0.00000000
-5.45972986,0.87105060,0.43165274,0.20415601,0.00091712,0.16017758,0.46695713,0.00000000
-5.45372686,0.84482288,0.42531328,0.19669671,0.00094970,0.15446260,0.45501518,0.00000000
-5.44772386,0.81825080,0.41833119,0.18922442,0.00097808,0.14857547,0.44290769,0.00000000
-5.44172086,0.79119288,0.41057777,0.18172808,0.00100140,0.14253806,0.43049763,0.00000000
-5.43571786,0.76352728,0.40194297,0.17419728,0.00101894,0.13637242,0.41766464,0.00000000
-5.42971486,0.73515714,0.39233946,0.16662340,0.00103013,0.13010086,0.40430891,0.00000000
-5.42371186,0.70601545,0.38170605,0.15900078,0.00103455,0.12374612,0.39035462,0.00000000
-5.41770885,0.67606912,0.37001046,0.15132773,0.00103198,0.11733157,0.37575264,0.00000000
-5.41170585,0.64532194,0.35725113,0.14360746,0.00102236,0.11088144,0.36048231,0.00000000
-5.40570285,0.61381619,0.34345793,0.13584870,0.00100581,0.10442098,0.34455227,0.00000000
-5.39969985,0.58163273,0.32869171,0.12806606,0.00098261,0.09797655,0.32800012,0.00000000
-5.39369685,0.54888941,0.31304268,0.12028008,0.00095318,0.09157559,0.31089105,0.00000000
-5.38769385,0.51573802,0.29662765,0.11251696,0.00091810,0.08524652,0.29331533,0.00000000
-5.38169085,0.48235958,0.27958622,0.10480791,0.00087803,0.07901841,0.27538491,0.00000000
-5.37568784,0.44895853,0.26207613,0.09718828,0.00083373,0.07292059,0.25722919,0.00000000
-5.36968484,0.41575586,0.24426805,0.08969645,0.00078602,0.06698217,0.23899025,0.00000000
-5.36368184,0.38298167,0.22633994,0.08237251,0.00073574,0.06123137,0.22081766,0.00000000
-5.35767884,0.35086745,0.20847135,0.07525693,0.00068375,0.05569496,0.20286324,0.00000000
-5.35167584,0.31963854,0.19083791,0.06838918,0.00063089,0.05039755,0.18527600,0.00000000
-5.34567284,0.28950707,0.17360617,0.06180640,0.00057794,0.04536101,0.16819734,0.00000000
-5.33966983,0.26066578,0.15692915,0.05554228,0.00052564,0.04060392,0.15175697,0.00000000
-5.33366683,0.23328284,0.14094266,0.04962606,0.00047465,0.03614111,0.13606938,0.00000000
-5.32766383,0.20749806,0.12576249,0.04408185,0.00042552,0.03198338,0.12123131,0.00000000
-5.32166083,0.18342035,0.11148260,0.03892819,0.00037875,0.02813729,0.10731999,0.00000000
-5.31565783,0.16112671,0.09817430,0.03417789,0.00033470,0.02460515,0.09439233,0.00000000
-5.30965483,0.14066246,0.08588629,0.02983815,0.00029364,0.02138515,0.08248496,0.00000000
-5.30365183,0.12204285,0.07464564,0.02591100,0.00025578,0.01847156,0.07161501,0.00000000
-5.29764882,0.10525563,0.06445938,0.02239391,0.00022119,0.01585518,0.06178163,0.00000000
-5.29164582,0.09026459,0.05531680,0.01928066,0.00018991,0.01352369,0.05296799,0.00000000
-5.28564282,0.07701374,0.04719205,0.01656232,0.00016188,0.01146225,0.04514372,0.00000000
-5.27963982,0.06543188,0.04004713,0.01422840,0.00013700,0.00965406,0.03826758,0.00000000
-5.27363682,0.05543753,0.03383497,0.01226804,0.00011511,0.00808086,0.03229030,0.00000000
-5.26763382,0.04694370,0.02850245,0.01067120,0.00009603,0.00672356,0.02715732,0.00000000
-5.26163082,0.03986258,0.02399343,0.00942990,0.00007953,0.00556277,0.02281157,0.00000000
-5.25562781,0.03410995,0.02025140,0.00853934,0.00006539,0.00457920,0.01919589,0.00000000
-5.24962481,0.02960902,0.01722198,0.00799895,0.00005338,0.00375418,0.01625527,0.00000000
-5.24362181,0.02629379,0.01485498,0.00781330,0.00004327,0.00306994,0.01393876,0.00000000
-5.23761881,0.02411178,0.01310611,0.00799285,0.00003481,0.00250988,0.01220099,0.00000000
-5.23161581,0.02302606,0.01193825,0.00855449,0.00002781,0.00205882,0.01100334,0.00000000
-5.22561281,0.02301653,0.01132236,0.00952185,0.00002206,0.00170309,0.01031475,0.00000000
-5.21960980,0.02408050,0.01123795,0.01092540,0.00001737,0.00143060,0.01011209,0.00000000
-5.21360680,0.02623248,0.01167309,0.01280215,0.00001358,0.00123085,0.01038022,0.00000000
-5.20760380,0.02950323,0.01262415,0.01519517,0.00001055,0.00109489,0.01111172,0.00000000
-5.20160080,0.03393804,0.01409508,0.01815266,0.00000813,0.00101524,0.01230622,0.00000000
-5.19559780,0.03959430,0.01609637,0.02172677,0.00000623,0.00098573,0.01396950,0.00000000
-5.18959480,0.04653832,0.01864373,0.02597200,0.00000474,0.00100142,0.01611227,0.00000000
-5.18359180,0.05484162,0.02175647,0.03094334,0.00000359,0.00105838,0.01874876,0.00000000
-5.17758879,0.06457659,0.02545564,0.03669407,0.00000271,0.00115355,0.02189504,0.00000000
-5.17158579,0.07581174,0.02976205,0.04327330,0.00000204,0.00128454,0.02556727,0.00000000
-5.16558279,0.08860667,0.03469414,0.05072344,0.00000155,0.00144943,0.02977983,0.00000000
-5.15957979,0.10300698,0.04026583,0.05907748,0.00000120,0.00164664,0.03454336,0.00000000
-5.15357679,0.11903922,0.04648444,0.06835642,0.00000097,0.00187474,0.03986300,0.00000000
-5.14757379,0.13670633,0.05334876,0.07856684,0.00000083,0.00213228,0.04573661,0.00000000
-5.14157079,0.15598359,0.06084744,0.08969886,0.00000079,0.00241771,0.05215332,0.00000000
-5.13556778,0.17681559,0.06895769,0.10172458,0.00000083,0.00272919,0.05909237,0.00000000
-5.12956478,0.19911435,0.07764449,0.11459721,0.00000097,0.00306459,0.06652234,0.00000000
-5.12356178,0.22275892,0.08686045,0.12825100,0.00000121,0.00342141,0.07440094,0.00000000
-5.11755878,0.24759656,0.09654627,0.14260216,0.00000159,0.00379673,0.08267527,0.00000000
-5.11155578,0.27344579,0.10663194,0.15755066,0.00000212,0.00418727,0.09128274,0.00000000
-5.10555278,0.30010128,0.11703872,0.17298330,0.00000286,0.00458942,0.10015265,0.00000000
-5.09954977,0.32734052,0.12768185,0.18877760,0.00000387,0.00499933,0.10920829,0.00000000
-5.09354677,0.35493220,0.13847393,0.20480678,0.00000522,0.00541300,0.11836968,0.00000000
-5.08754377,0.38264598,0.14932897,0.22094550,0.00000701,0.00582647,0.12755674,0.00000000
-5.08154077,0.41026336,0.16016672,0.23707613,0.00000936,0.00623594,0.13669283,0.00000000
-5.07553777,0.43758899,0.17091744,0.25309540,0.00001242,0.00663795,0.14570847,0.00000000
-5.06953477,0.46446208,0.18152662,0.26892097,0.00001638,0.00702959,0.15454507,0.00000000
-5.06353177,0.49076718,0.19195948,0.28449762,0.00002148,0.00740866,0.16315840,0.00000000
-5.05752876,0.51644360,0.20220508,0.29980270,0.00002797,0.00777380,0.17152177,0.00000000
-5.05152576,0.54149309,0.21227964,0.31485041,0.00003619,0.00812468,0.17962843,0.00000000
-5.04552276,0.56598489,0.22222898,0.32969464,0.00004652,0.00846211,0.18749324,0.00000000
-5.03951976,0.59005787,0.23212979,0.34443005,0.00005939,0.00878804,0.19515339,0.00000000
-5.03351676,0.61391944,0.24208952,0.35919118,0.00007534,0.00910567,0.20266794,0.00000000
-5.02751376,0.63784080,0.25224495,0.37414952,0.00009492,0.00941937,0.21011629,0.00000000
-5.02151076,0.66214877,0.26275926,0.38950850,0.00011879,0.00973461,0.21759547,0.00000000
-5.01550775,0.68721430,0.27381770,0.40549646,0.00014767,0.01005785,0.22521635,0.00000000
-5.00950475,0.71343793,0.28562193,0.42235801,0.00018234,0.01039639,0.23309897,0.00000000
-5.00350175,0.74123299,0.29838331,0.44034382,0.00022364,0.01075811,0.24136700,0.00000000
-4.99749875,0.77100701,0.31231519,0.45969958,0.00027243,0.01115128,0.25014178,0.00000000
-4.99149575,0.80314232,0.32762470,0.48065430,0.00032962,0.01158430,0.25953615,0.00000000
-4.98549275,0.83797673,0.34450420,0.50340880,0.00039612,0.01206543,0.26964827,0.00000000
-4.97948974,0.87578508,0.36312275,0.52812464,0.00047281,0.01260250,0.28055589,0.00000000
-4.97348674,0.91676274,0.38361804,0.55491416,0.00056051,0.01320273,0.29231125,0.00000000
-4.96748374,0.96101164,0.40608894,0.58383213,0.00065996,0.01387244,0.30493700,0.00000000
-4.96148074,1.00852969,0.43058902,0.61486927,0.00077179,0.01461689,0.31842312,0.00000000
-4.95547774,1.05920388,0.45712136,0.64794808,0.00089644,0.01544010,0.33272528,0.00000000
-4.94947474,1.11280757,0.48563467,0.68292105,0.00103416,0.01634477,0.34776449,0.00000000
-4.94347174,1.16900190,0.51602098,0.71957139,0.00118496,0.01733216,0.36342818,0.00000000
-4.93746873,1.22734130,0.54811494,0.75761619,0.00134857,0.01840210,0.37957260,0.00000000
-4.93146573,1.28728280,0.58169470,0.79671183,0.00152443,0.01955298,0.39602646,0.00000000
-4.92546273,1.34819861,0.61648444,0.83646150,0.00171163,0.02078180,0.41259547,0.00000000
-4.91945973,1.40939154,0.65215834,0.87642433,0.00190898,0.02208429,0.42906787,0.00000000
-4.91345673,1.47011247,0.68834601,0.91612586,0.00211490,0.02345497,0.44522033,0.00000000
-4.90745373,1.52957923,0.72463921,0.95506952,0.00232756,0.02488731,0.46082426,0.00000000
-4.90145073,1.58699617,0.76059967,0.99274846,0.00254479,0.02637392,0.47565208,0.00000000
-4.89544772,1.64157379,0.79576788,1.02865770,0.00276421,0.02790666,0.48948332,0.00000000
-4.88944472,1.69254778,0.82967269,1.06230593,0.00298326,0.02947687,0.50211028,0.00000000
-4.88344172,1.73919701,0.86184143,1.09322683,0.00319924,0.03107551,0.51334316,0.00000000
-4.87743872,1.78086004,0.89181049,1.12098959,0.00340943,0.03269338,0.52301446,0.00000000
-4.87143572,1.81694975,0.91913600,1.14520847,0.00361116,0.03432128,0.53098259,0.00000000
-4.86543272,1.84696600,0.94340445,1.16555113,0.00380189,0.03595016,0.53713468,0.00000000
-4.85942971,1.87050599,0.96424292,1.18174578,0.00397931,0.03757129,0.54138857,0.00000000
-4.85342671,1.88727238,0.98132870,1.19358682,0.00414143,0.03917643,0.54369400,0.00000000
-4.84742371,1.89707896,0.99439802,1.20093914,0.00428663,0.04075787,0.54403304,0.00000000
-4.84142071,1.89985404,1.00325352,1.20374083,0.00441376,0.04230859,0.54241987,0.00000000
-4.83541771,1.89564131,1.00777021,1.20200444,0.00452215,0.04382230,0.53889992,0.00000000
-4.82941471,1.88459850,1.00789978,1.19581659,0.00461169,0.04529342,0.53354843,0.00000000
-4.82341171,1.86699359,1.00367278,1.18533605,0.00468280,0.04671717,0.52646859,0.00000000
-4.81740870,1.84319887,0.99519881,1.17079030,0.00473642,0.04808945,0.51778922,0.00000000
-4.81140570,1.81368289,0.98266443,1.15247057,0.00477401,0.04940682,0.50766212,0.00000000
-4.80540270,1.77900036,0.96632879,1.13072548,0.00479750,0.05066641,0.49625910,0.00000000
-4.79939970,1.73978046,0.94651721,1.10595346,0.00480918,0.05186582,0.48376876,0.00000000
-4.79339670,1.69671353,0.92361277,1.07859408,0.00481168,0.05300296,0.47039316,0.00000000
-4.78739370,1.65053673,0.89804612,1.04911852,0.00480783,0.05407601,0.45634430,0.00000000
-4.78139070,1.60201894,0.87028410,1.01801948,0.00480061,0.05508322,0.44184062,0.00000000
-4.77538769,1.55194525,0.84081725,0.98580083,0.00479300,0.05602288,0.42710349,0.00000000
-4.76938469,1.50110169,0.81014701,0.95296729,0.00478794,0.05689320,0.41235381,0.00000000
-4.76338169,1.45026042,0.77877271,0.92001441,0.00478817,0.05769225,0.39780884,0.00000000
-4.75737869,1.40016589,0.74717923,0.88741927,0.00479620,0.05841795,0.38367916,0.00000000
-4.75137569,1.35152234,0.71582531,0.85563203,0.00481422,0.05906805,0.37016604,0.00000000
-4.74537269,1.30498288,0.68513330,0.82506858,0.00484400,0.05964012,0.35745905,0.00000000
-4.73936968,1.26114040,0.65548040,0.79610449,0.00488690,0.06013162,0.34573402,0.00000000
-4.73336668,1.22052023,0.62719166,0.76907017,0.00494375,0.06053990,0.33515142,0.00000000
-4.72736368,1.18357489,0.60053500,0.74424753,0.00501493,0.06086227,0.32585490,0.00000000
-4.72136068,1.15068040,0.57571814,0.72186770,0.00510028,0.06109600,0.31797026,0.00000000
-4.71535768,1.12213432,0.55288748,0.70211006,0.00519912,0.06123838,0.31160453,0.00000000
-4.70935468,1.09815511,0.53212888,0.68510222,0.00531030,0.06128674,0.30684525,0.00000000
-4.70335168,1.07888258,0.51347003,0.67092074,0.00543221,0.06123843,0.30375975,0.00000000
-4.69734867,1.06437914,0.49688431,0.65959255,0.00556280,0.06109082,0.30239453,0.00000000
-4.69134567,1.05463162,0.48229582,0.65109677,0.00569968,0.06084134,0.30277455,0.00000000
-4.68534267,1.04955338,0.46958540,0.64536682,0.00584012,0.06048741,0.30490239,0.00000000
-4.67933967,1.04898667,0.45859722,0.64229268,0.00598117,0.06002648,0.30875741,0.00000000
-4.67333667,1.05270499,0.44914590,0.64172322,0.00611971,0.05945609,0.31429479,0.00000000
-4.66733367,1.06041560,0.44102370,0.64346858,0.00625254,0.05877385,0.32144449,0.00000000
-4.66133067,1.07176212,0.43400771,0.64730269,0.00637643,0.05797761,0.33011040,0.00000000
-4.65532766,1.08632747,0.42786676,0.65296583,0.00648826,0.05706551,0.34016950,0.00000000
-4.64932466,1.10363727,0.42236799,0.66016750,0.00658503,0.05603620,0.35147140,0.00000000
-4.64332166,1.12316395,0.41728281,0.66858955,0.00666399,0.05488896,0.36383830,0.00000000
-4.63731866,1.14433184,0.41239226,0.67788991,0.00672268,0.05362396,0.37706548,0.00000000
-4.63131566,1.16652340,0.40749170,0.68770673,0.00675901,0.05224243,0.39092255,0.00000000
-4.62531266,1.18908686,0.40239463,0.69766338,0.00677130,0.05074687,0.40515553,0.00000000
-4.61930965,1.21134537,0.39693582,0.70737400,0.00675829,0.04914123,0.41948981,0.00000000
-4.61330665,1.23260762,0.39097365,0.71644991,0.00671922,0.04743104,0.43363415,0.00000000
-4.60730365,1.25218010,0.38439162,0.72450669,0.00665380,0.04562353,0.44728565,0.00000000
-4.60130065,1.26938054,0.37709916,0.73117177,0.00656221,0.04372759,0.46013559,0.00000000
-4.59529765,1.28355256,0.36903186,0.73609259,0.00644508,0.04175382,0.47187610,0.00000000
-4.58929465,1.29408090,0.36015094,0.73894479,0.00630347,0.03971431,0.48220752,0.00000000
-4.58329165,1.30040697,0.35044228,0.73944054,0.00613884,0.03762255,0.49084609,0.00000000
-4.57728864,1.30204401,0.33991506,0.73733637,0.00595297,0.03549310,0.49753178,0.00000000
-4.57128564,1.29859136,0.32859992,0.73244044,0.00574791,0.03334136,0.50203596,0.00000000
-4.56528264,1.28974724,0.31654693,0.72461882,0.00552596,0.03118321,0.50416858,0.00000000
-4.55927964,1.27531933,0.30382338,0.71380049,0.00528955,0.02903463,0.50378444,0.00000000
-4.55327664,1.25523284,0.29051138,0.69998085,0.00504124,0.02691138,0.50078843,0.00000000
-4.54727364,1.22953540,0.27670546,0.68322354,0.00478363,0.02482861,0.49513925,0.00000000
-4.54127064,1.19839856,0.26251018,0.66366034,0.00451929,0.02280058,0.48685161,0.00000000
-4.53526763,1.16211578,0.24803777,0.64148928,0.00425076,0.02084036,0.47599664,0.00000000
-4.52926463,1.12109675,0.23340582,0.61697083,0.00398049,0.01895959,0.46270049,0.00000000
-4.52326163,1.07585831,0.21873516,0.59042227,0.00371080,0.01716836,0.44714114,0.00000000
-4.51725863,1.02701223,0.20414781,0.56221066,0.00344385,0.01547506,0.42954361,0.00000000
-4.51125563,0.97525037,0.18976513,0.53274436,0.00318162,0.01388634,0.41017365,0.00000000
-4.50525263,0.92132764,0.17570609,0.50246366,0.00292592,0.01240717,0.38933025,0.00000000
-4.49924962,0.86604365,0.16208578,0.47183069,0.00267834,0.01104085,0.36733734,0.00000000
-4.49324662,0.81022349,0.14901402,0.44131913,0.00244026,0.00978918,0.34453494,0.00000000
-4.48724362,0.75469858,0.13659429,0.41140386,0.00221287,0.00865257,0.32127014,0.00000000
-4.48124062,0.70028811,0.12492272,0.38255104,0.00199713,0.00763024,0.29788842,0.00000000
-4.47523762,0.64778179,0.11408737,0.35520889,0.00179380,0.00672041,0.27472542,0.00000000
-4.46923462,0.59792420,0.10416772,0.32979921,0.00160346,0.00592049,0.25209970,0.00000000
-4.46323162,0.55140147,0.09523425,0.30671000,0.00142650,0.00522727,0.23030645,0.00000000
-4.45722861,0.50883017,0.08734831,0.28628919,0.00126311,0.00463712,0.20961261,0.00000000
-4.45122561,0.47074878,0.08056213,0.26883946,0.00111337,0.00414612,0.19025327,0.00000000
-4.44522261,0.43761167,0.07491895,0.25461419,0.00097719,0.00375026,0.17242948,0.00000000
-4.43921961,0.40978543,0.07045331,0.24381459,0.00085436,0.00344549,0.15630736,0.00000000
-4.43321661,0.38754748,0.06719146,0.23658763,0.00074458,0.00322784,0.14201856,0.00000000
-4.42721361,0.37108664,0.06515188,0.23302503,0.00064750,0.00309345,0.12966166,0.00000000
-4.42121061,0.36050540,0.06434586,0.23316303,0.00056268,0.00303865,0.11930462,0.00000000
-4.41520760,0.35582376,0.06477814,0.23698291,0.00048968,0.00305990,0.11098790,0.00000000
-4.40920460,0.35698417,0.06644767,0.24441224,0.00042806,0.00315378,0.10472808,0.00000000
-4.40320160,0.36385760,0.06934841,0.25532688,0.00037742,0.00331700,0.10052181,0.00000000
-4.39719860,0.37625042,0.07347012,0.26955368,0.00033740,0.00354629,0.09834992,0.00000000
-4.39119560,0.39391206,0.07879934,0.28687397,0.00030772,0.00383834,0.09818151,0.00000000
-4.38519260,0.41654318,0.08532031,0.30702786,0.00028820,0.00418979,0.09997778,0.00000000
-4.37918959,0.44380456,0.09301599,0.32971936,0.00027879,0.00459710,0.10369573,0.00000000
-4.37318659,0.47532632,0.10186908,0.35462237,0.00027957,0.00505657,0.10929138,0.00000000
-4.36718359,0.51071756,0.11186304,0.38138745,0.00029075,0.00556427,0.11672259,0.00000000
-4.36118059,0.54957624,0.12298307,0.40964936,0.00031270,0.00611600,0.12595136,0.00000000
-4.35517759,0.59149905,0.13521694,0.43903519,0.00034596,0.00670741,0.13694568,0.00000000
-4.34917459,0.63609115,0.14855569,0.46917284,0.00039118,0.00733394,0.14968069,0.00000000
-4.34317159,0.68297531,0.16299400,0.49969965,0.00044914,0.00799098,0.16413935,0.00000000
-4.33716858,0.73180031,0.17853025,0.53027084,0.00052075,0.00867392,0.18031244,0.00000000
-4.33116558,0.78224812,0.19516612,0.56056736,0.00060695,0.00937839,0.19819799,0.00000000
-4.32516258,0.83403945,0.21290565,0.59030290,0.00070876,0.01010038,0.21780007,0.00000000
-4.31915958,0.88693748,0.23175374,0.61922960,0.00082715,0.01083646,0.23912695,0.00000000
-4.31315658,0.94074939,0.25171410,0.64714216,0.00096303,0.01158408,0.26218878,0.00000000
-4.30715358,0.99532557,0.27278650,0.67388029,0.00111720,0.01234176,0.28699471,0.00000000
