energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.55577789,2.74666976,0.00560479,0.44992177,0.47767213,1.17933073,0.03334788,0.94869433
-5.54977489,2.72894852,0.00589494,0.44384643,0.47345829,1.17239876,0.03332389,0.94498409
-5.54377189,2.70436613,0.00617522,0.43635286,0.46885176,1.16194972,0.03326737,0.93937113
-5.53776888,2.67270484,0.00643996,0.42749981,0.46379216,1.14790183,0.03317189,0.93169577
-5.53176588,2.63380500,0.00668350,0.41735259,0.45821418,1.13021341,0.03303096,0.92181304
-5.52576288,2.58758541,0.00690036,0.40598370,0.45205188,1.10889129,0.03283841,0.90960183
-5.51975988,2.53406193,0.00708544,0.39347346,0.44524318,1.08399792,0.03258870,0.89497355
-5.51375688,2.47336300,0.00723412,0.37991074,0.43773407,1.05565670,0.03227727,0.87787964
-5.50775388,2.40574098,0.00734251,0.36539347,0.42948258,1.02405480,0.03190082,0.85831748
-5.50175088,2.33157835,0.00740747,0.35002887,0.42046210,0.98944356,0.03145757,0.83633450
-5.49574787,2.25138830,0.00742680,0.33393331,0.41066399,0.95213590,0.03094734,0.81203008
-5.48974487,2.16580941,0.00739928,0.31723176,0.40009934,0.91250102,0.03037170,0.78555527
-5.48374187,2.07559460,0.00732472,0.30005666,0.38879979,0.87095650,0.02973396,0.75711026
-5.47773887,1.98159482,0.00720396,0.28254645,0.37681746,0.82795809,0.02903907,0.72693988
-5.47173587,1.88473840,0.00703883,0.26484353,0.36422401,0.78398776,0.02829352,0.69532726
-5.46573287,1.78600691,0.00683211,0.24709200,0.35110886,0.73954050,0.02750508,0.66258610
-5.45972986,1.68640896,0.00658741,0.22943507,0.33757677,0.69511056,0.02668260,0.62905190
-5.45372686,1.58695311,0.00630908,0.21201244,0.32374495,0.65117783,0.02583570,0.59507265
-5.44772386,1.48862132,0.00600201,0.19495758,0.30973974,0.60819488,0.02497443,0.56099948
-5.44172086,1.39234412,0.00567153,0.17839528,0.29569320,0.56657544,0.02410902,0.52717757
-5.43571786,1.29897866,0.00532320,0.16243939,0.28173971,0.52668464,0.02324954,0.49393793
-5.42971486,1.20929057,0.00496269,0.14719093,0.26801265,0.48883153,0.02240561,0.46159015
-5.42371186,1.12394023,0.00459559,0.13273666,0.25464151,0.45326403,0.02158621,0.43041659
-5.41770885,1.04347389,0.00422727,0.11914812,0.24174938,0.42016661,0.02079949,0.40066809
-5.41170585,0.96831986,0.00386278,0.10648114,0.22945089,0.38966045,0.02005260,0.37256125
-5.40570285,0.89878953,0.00350673,0.09477589,0.21785076,0.36180618,0.01935165,0.34627736
-5.39969985,0.83508287,0.00316319,0.08405735,0.20704292,0.33660872,0.01870166,0.32196286
-5.39369685,0.77729801,0.00283570,0.07433614,0.19711010,0.31402410,0.01810665,0.29973116
-5.38769385,0.72544394,0.00252719,0.06560970,0.18812400,0.29396770,0.01756966,0.27966568
-5.38169085,0.67945570,0.00223999,0.05786373,0.18014582,0.27632346,0.01709290,0.26182377
-5.37568784,0.63921107,0.00197589,0.05107372,0.17322717,0.26095371,0.01667791,0.24624134
-5.36968484,0.60454796,0.00173614,0.04520657,0.16741117,0.24770897,0.01632569,0.23293778
-5.36368184,0.57528149,0.00152151,0.04022224,0.16273374,0.23643746,0.01603690,0.22192107
-5.35767884,0.55122013,0.00133238,0.03607525,0.15922483,0.22699381,0.01581201,0.21319261
-5.35167584,0.53218005,0.00116882,0.03271614,0.15690970,0.21924661,0.01565143,0.20675169
-5.34567284,0.51799728,0.00103063,0.03009271,0.15580995,0.21308470,0.01555566,0.20259922
-5.33966983,0.50853705,0.00091746,0.02815111,0.15594433,0.20842179,0.01552533,0.20074078
-5.33366683,0.50370014,0.00082884,0.02683671,0.15732937,0.20519939,0.01556130,0.20118860
-5.32766383,0.50342614,0.00076427,0.02609483,0.15997958,0.20338807,0.01566464,0.20396253
-5.32166083,0.50769339,0.00072328,0.02587125,0.16390744,0.20298692,0.01583660,0.20908996
-5.31565783,0.51651595,0.00070545,0.02611262,0.16912297,0.20402146,0.01607856,0.21660462
-5.30965483,0.52993769,0.00071044,0.02676668,0.17563310,0.20653997,0.01639195,0.22654431
-5.30365183,0.54802381,0.00073802,0.02778244,0.18344066,0.21060863,0.01677808,0.23894769
-5.29764882,0.57085026,0.00078804,0.02911027,0.19254323,0.21630547,0.01723804,0.25385020
-5.29164582,0.59849139,0.00086045,0.03070195,0.20293169,0.22371362,0.01777256,0.27127917
-5.28564282,0.63100646,0.00095526,0.03251068,0.21458872,0.23291388,0.01838180,0.29124852
-5.27963982,0.66842540,0.00107248,0.03449112,0.22748710,0.24397718,0.01906525,0.31375288
-5.27363682,0.71073447,0.00121210,0.03659944,0.24158798,0.25695691,0.01982156,0.33876176
-5.26763382,0.75786226,0.00137404,0.03879332,0.25683917,0.27188162,0.02064839,0.36621362
-5.26163082,0.80966671,0.00155806,0.04103209,0.27317343,0.28874834,0.02154228,0.39601035
-5.25562781,0.86592349,0.00176374,0.04327679,0.29050686,0.30751664,0.02249858,0.42801227
-5.24962481,0.92631643,0.00199037,0.04549032,0.30873749,0.32810381,0.02351134,0.46203391
-5.24362181,0.99043034,0.00223695,0.04763759,0.32774405,0.35038130,0.02457326,0.49784095
-5.23761881,1.05774666,0.00250211,0.04968564,0.34738513,0.37417258,0.02567565,0.53514831
-5.23161581,1.12764240,0.00278407,0.05160387,0.36749865,0.39925264,0.02680843,0.57361985
-5.22561281,1.19939242,0.00308061,0.05336417,0.38790186,0.42534906,0.02796014,0.61286968
-5.21960980,1.27217555,0.00338908,0.05494111,0.40839198,0.45214489,0.02911806,0.65246523
-5.21360680,1.34508426,0.00370639,0.05631211,0.42874740,0.47928316,0.03026825,0.69193226
-5.20760380,1.41713815,0.00402901,0.05745759,0.44872965,0.50637305,0.03139571,0.73076162
-5.20160080,1.48730089,0.00435306,0.05836112,0.46808622,0.53299748,0.03248462,0.76841784
-5.19559780,1.55450026,0.00467430,0.05900956,0.48655407,0.55872207,0.03351849,0.80434933
-5.18959480,1.61765097,0.00498827,0.05939319,0.50386408,0.58310512,0.03448049,0.83799994
-5.18359180,1.67567947,0.00529035,0.05950575,0.51974608,0.60570833,0.03535378,0.86882161
-5.17758879,1.72755009,0.00557585,0.05934455,0.53393465,0.62610795,0.03612182,0.89628770
-5.17158579,1.77229169,0.00584014,0.05891046,0.54617542,0.64390592,0.03676878,0.91990659
-5.16558279,1.80902391,0.00607878,0.05820791,0.55623160,0.65874074,0.03727992,0.93923504
-5.15957979,1.83698202,0.00628762,0.05724486,0.56389069,0.67029756,0.03764203,0.95389087
-5.15357679,1.85553949,0.00646294,0.05603263,0.56897108,0.67831714,0.03784378,0.96356443
-5.14757379,1.86422740,0.00660155,0.05458579,0.57132815,0.68260346,0.03787613,0.96802846
-5.14157079,1.86274996,0.00670089,0.05292193,0.57085980,0.68302951,0.03773264,0.96714587
-5.13556778,1.85099532,0.00675913,0.05106137,0.56751103,0.67954117,0.03740973,0.96087517
-5.12956478,1.82904148,0.00677525,0.04902685,0.56127741,0.67215899,0.03690690,0.94927328
-5.12356178,1.79715681,0.00674903,0.04684314,0.55220724,0.66097783,0.03622687,0.93249562
-5.11755878,1.75579524,0.00668115,0.04453664,0.54040228,0.64616427,0.03537554,0.91079348
-5.11155578,1.70558628,0.00657313,0.04213491,0.52601704,0.62795214,0.03436200,0.88450867
-5.10555278,1.64732033,0.00642732,0.03966627,0.50925658,0.60663605,0.03319833,0.85406584
-5.09954977,1.58192977,0.00624686,0.03715924,0.49037287,0.58256347,0.03189933,0.81996265
-5.09354677,1.51046670,0.00603561,0.03464221,0.46966003,0.55612555,0.03048226,0.78275824
-5.08754377,1.43407820,0.00579803,0.03214292,0.44744838,0.52774698,0.02896634,0.74306054
-5.08154077,1.35398007,0.00553911,0.02968812,0.42409779,0.49787550,0.02737237,0.70151275
-5.07553777,1.27143010,0.00526424,0.02730328,0.39999046,0.46697125,0.02572223,0.65877970
-5.06953477,1.18770180,0.00497908,0.02501227,0.37552346,0.43549643,0.02403834,0.61553446
-5.06353177,1.10405952,0.00468945,0.02283723,0.35110131,0.40390571,0.02234320,0.57244573
-5.05752876,1.02173578,0.00440118,0.02079842,0.32712878,0.37263749,0.02065888,0.53016632
-5.05152576,0.94191139,0.00412003,0.01891420,0.30400432,0.34210646,0.01900662,0.48932311
-5.04552276,0.86569878,0.00385153,0.01720105,0.28211398,0.31269755,0.01740643,0.45050857
-5.03951976,0.79412882,0.00360091,0.01567367,0.26182628,0.28476127,0.01587675,0.41427408
-5.03351676,0.72814114,0.00337301,0.01434515,0.24348774,0.25861063,0.01443426,0.38112488
-5.02751376,0.66857773,0.00317217,0.01322712,0.22741927,0.23451949,0.01309364,0.35151668
-5.02151076,0.61617958,0.00300221,0.01232999,0.21391333,0.21272215,0.01186753,0.32585358
-5.01550775,0.57158576,0.00286634,0.01166318,0.20323157,0.19341415,0.01076642,0.30448719
-5.00950475,0.53533443,0.00276714,0.01123534,0.19560306,0.17675395,0.00979876,0.28771647
-5.00350175,0.50786517,0.00270652,0.01105455,0.19122270,0.16286521,0.00897095,0.27578807
-4.99749875,0.48952190,0.00268571,0.01112852,0.19024980,0.15183961,0.00828751,0.26889688
-4.99149575,0.48055583,0.00270524,0.01146470,0.19280666,0.14373963,0.00775116,0.26718626
-4.98549275,0.48112803,0.00276495,0.01207041,0.19897697,0.13860142,0.00736298,0.27074807
-4.97948974,0.49131108,0.00286400,0.01295282,0.20880404,0.13643729,0.00712257,0.27962206
-4.97348674,0.51108969,0.00300091,0.01411895,0.22228884,0.13723781,0.00702816,0.29379464
-4.96748374,0.54036013,0.00317356,0.01557557,0.23938786,0.14097338,0.00707673,0.31319719
-4.96148074,0.57892871,0.00337926,0.01732900,0.26001101,0.14759519,0.00726412,0.33770379
-4.95547774,0.62650942,0.00361479,0.01938493,0.28401959,0.15703573,0.00758514,0.36712890
-4.94947474,0.68272128,0.00387650,0.02174812,0.31122470,0.16920864,0.00803356,0.40122502
-4.94347174,0.74708585,0.00416037,0.02442200,0.34138626,0.18400836,0.00860222,0.43968093
-4.93746873,0.81902555,0.00446209,0.02740839,0.37421293,0.20130941,0.00928305,0.48212074
-4.93146573,0.89786337,0.00477719,0.03070694,0.40936316,0.22096570,0.01006707,0.52810422
-4.92546273,0.98282460,0.00510115,0.03431478,0.44644773,0.24280983,0.01094449,0.57712886
-4.91945973,1.07304120,0.00542948,0.03822597,0.48503374,0.26665290,0.01190466,0.62863383
-4.91345673,1.16755908,0.00575789,0.04243107,0.52465046,0.29228458,0.01293622,0.68200621
-4.90745373,1.26534871,0.00608234,0.04691662,0.56479676,0.31947393,0.01402714,0.73658947
-4.90145073,1.36531911,0.00639920,0.05166476,0.60495036,0.34797093,0.01516482,0.79169443
-4.89544772,1.46633511,0.00670530,0.05665278,0.64457848,0.37750878,0.01633624,0.84661221
-4.88944472,1.56723763,0.00699802,0.06185289,0.68314978,0.40780711,0.01752814,0.90062923
-4.88344172,1.66686643,0.00727534,0.06723190,0.72014726,0.43857587,0.01872719,0.95304354
-4.87743872,1.76408476,0.00753586,0.07275122,0.75508150,0.46952013,0.01992019,1.00318223
-4.87143572,1.85780494,0.00777883,0.07836683,0.78750399,0.50034536,0.02109437,1.05041895
-4.86543272,1.94701411,0.00800410,0.08402955,0.81701976,0.53076328,0.02223755,1.09419117
-4.85942971,2.03079915,0.00821209,0.08968540,0.84329903,0.56049802,0.02333842,1.13401623
-4.85342671,2.10836965,0.00840374,0.09527625,0.86608706,0.58929229,0.02438678,1.16950551
-4.84742371,2.17907818,0.00858041,0.10074057,0.88521202,0.61691355,0.02537378,1.20037614
-4.84142071,2.24243683,0.00874379,0.10601449,0.90059021,0.64315974,0.02629205,1.22645955
-4.83541771,2.29812939,0.00889582,0.11103301,0.91222846,0.66786452,0.02713592,1.24770649
-4.82941471,2.34601858,0.00903858,0.11573135,0.92022349,0.69090174,0.02790153,1.26418818
-4.82341171,2.38614797,0.00917418,0.12004654,0.92475811,0.71218894,0.02858687,1.27609337
-4.81740870,2.41873843,0.00930470,0.12391902,0.92609446,0.73168978,0.02919185,1.28372151
-4.81140570,2.44417914,0.00943207,0.12729431,0.92456426,0.74941531,0.02971822,1.28747206
-4.80540270,2.46301356,0.00955807,0.13012467,0.92055671,0.76542387,0.03016954,1.28783046
-4.79939970,2.47592070,0.00968424,0.13237067,0.91450429,0.77981977,0.03055096,1.28535122
-4.79339670,2.48369257,0.00981184,0.13400262,0.90686702,0.79275063,0.03086912,1.28063883
-4.78739370,2.48720842,0.00994189,0.13500174,0.89811600,0.80440354,0.03113185,1.27432728
-4.78139070,2.48740702,0.01007512,0.13536108,0.88871663,0.81500013,0.03134791,1.26705901
-4.77538769,2.48525780,0.01021200,0.13508610,0.87911245,0.82479064,0.03152673,1.25946416
-4.76938469,2.48173212,0.01035277,0.13419483,0.86971018,0.83404741,0.03167803,1.25214091
-4.76338169,2.47777566,0.01049746,0.13271765,0.86086649,0.84305773,0.03181154,1.24563787
-4.75737869,2.47428304,0.01064593,0.13069673,0.85287721,0.85211659,0.03193666,1.24043900
-4.75137569,2.47207554,0.01079787,0.12818492,0.84596934,0.86151939,0.03206214,1.23695181
-4.74537269,2.47188281,0.01095290,0.12524443,0.84029612,0.87155507,0.03219581,1.23549913
-4.73936968,2.47432900,0.01111053,0.12194510,0.83593538,0.88249970,0.03234433,1.23631481
-4.73336668,2.47992383,0.01127023,0.11836249,0.83289122,0.89461087,0.03251297,1.23954326
-4.72736368,2.48905866,0.01143145,0.11457569,0.83109869,0.90812309,0.03270548,1.24524283
-4.72136068,2.50200744,0.01159363,0.11066518,0.83043139,0.92324409,0.03292394,1.25339253
-4.71535768,2.51893213,0.01175624,0.10671059,0.83071145,0.94015238,0.03316877,1.26390181
-4.70935468,2.53989210,0.01191874,0.10278856,0.83172122,0.95899572,0.03343871,1.27662255
-4.70335168,2.56485659,0.01208064,0.09897080,0.83321636,0.97989068,0.03373089,1.29136263
-4.69734867,2.59371937,0.01224148,0.09532237,0.83493926,1.00292296,0.03404095,1.30790032
-4.69134567,2.62631456,0.01240078,0.09190022,0.83663241,1.02814839,0.03436319,1.32599854
-4.68534267,2.66243256,0.01255810,0.08875209,0.83805093,1.05559439,0.03469078,1.34541833
-4.67933967,2.70183504,0.01271295,0.08591581,0.83897364,1.08526155,0.03501598,1.36593069
-4.67333667,2.74426822,0.01286478,0.08341884,0.83921217,1.11712524,0.03533043,1.38732635
-4.66733367,2.78947359,0.01301296,0.08127828,0.83861784,1.15113709,0.03562533,1.40942293
-4.66133067,2.83719555,0.01315672,0.07950116,0.83708592,1.18722594,0.03589183,1.43206915
-4.65532766,2.88718586,0.01329509,0.07808499,0.83455727,1.22529851,0.03612121,1.45514629
-4.64932466,2.93920456,0.01342691,0.07701862,0.83101740,1.26523945,0.03630516,1.47856664
-4.64332166,2.99301800,0.01355074,0.07628317,0.82649321,1.30691101,0.03643609,1.50226953
-4.63731866,3.04839399,0.01366489,0.07585322,0.82104764,1.35015228,0.03650728,1.52621527
-4.63131566,3.10509505,0.01376735,0.07569797,0.81477279,1.39477823,0.03651314,1.55037746
-4.62531266,3.16287031,0.01385586,0.07578243,0.80778193,1.44057863,0.03644938,1.57473449
-4.61930965,3.22144705,0.01392792,0.07606866,0.80020096,1.48731720,0.03631315,1.59926074
-4.61330665,3.28052256,0.01398088,0.07651679,0.79215994,1.53473103,0.03610315,1.62391824
-4.60730365,3.33975734,0.01401197,0.07708614,0.78378496,1.58253055,0.03581978,1.64864924
-4.60130065,3.39877016,0.01401851,0.07773600,0.77519117,1.63040024,0.03546513,1.67337044
-4.59529765,3.45713562,0.01399795,0.07842652,0.76647695,1.67800016,0.03504303,1.69796901
-4.58929465,3.51438470,0.01394812,0.07911930,0.75771970,1.72496848,0.03455911,1.72230082
-4.58329165,3.57000828,0.01386736,0.07977797,0.74897339,1.77092486,0.03402074,1.74619089
-4.57728864,3.62346380,0.01375472,0.08036867,0.74026774,1.81547493,0.03343701,1.76943615
-4.57128564,3.67418487,0.01361011,0.08086045,0.73160919,1.85821556,0.03281876,1.79181018
-4.56528264,3.72159343,0.01343451,0.08122563,0.72298325,1.89874090,0.03217850,1.81306978
-4.55927964,3.76511397,0.01323006,0.08144016,0.71435824,1.93664913,0.03153042,1.83296297
-4.55327664,3.80418933,0.01300024,0.08148394,0.70568990,1.97154955,0.03089039,1.85123794
-4.54727364,3.83829738,0.01274986,0.08134121,0.69692673,2.00306999,0.03027600,1.86765268
-4.54127064,3.86696784,0.01248516,0.08100090,0.68801551,2.03086422,0.02970651,1.88198456
-4.53526763,3.88979878,0.01221374,0.08045701,0.67890698,2.05461922,0.02920298,1.89403973
-4.52926463,3.90647189,0.01194452,0.07970899,0.66956097,2.07406203,0.02878826,1.90366174
-4.52326163,3.91676622,0.01168759,0.07876212,0.65995117,2.08896611,0.02848707,1.91073919
-4.51725863,3.92056967,0.01145403,0.07762781,0.65006892,2.09915688,0.02832595,1.91521203
-4.51125563,3.91788784,0.01125569,0.07632382,0.63992613,2.10451641,0.02833332,1.91707637
-4.50525263,3.90884998,0.01110491,0.07487438,0.62955713,2.10498707,0.02853934,1.91638765
-4.49924962,3.89371155,0.01101423,0.07331021,0.61901942,2.10057391,0.02897578,1.91326207
-4.49324662,3.87285343,0.01099606,0.07166823,0.60839331,2.09134594,0.02967573,1.90787620
-4.48724362,3.84677744,0.01106229,0.06999124,0.59778052,2.07743587,0.03067321,1.90046481
-4.48124062,3.81609827,0.01122399,0.06832721,0.58730181,2.05903853,0.03200269,1.89131688
-4.47523762,3.78153174,0.01149102,0.06672847,0.57709375,2.03640784,0.03369835,1.88076993
-4.46923462,3.74387966,0.01187172,0.06525063,0.56730478,2.00985229,0.03579331,1.86920258
-4.46323162,3.70401133,0.01237257,0.06395122,0.55809069,1.97972899,0.03831865,1.85702558
-4.45722861,3.66284209,0.01299797,0.06288826,0.54960961,1.94643646,0.04130229,1.84467140
-4.45122561,3.62130933,0.01374996,0.06211859,0.54201677,1.91040609,0.04476779,1.83258244
-4.44522261,3.58034641,0.01462807,0.06169610,0.53545910,1.87209269,0.04873310,1.82119819
-4.43921961,3.54085532,0.01562926,0.06166993,0.53006983,1.83196407,0.05320917,1.81094153
-4.43321661,3.50367853,0.01674781,0.06208268,0.52596327,1.79049024,0.05819876,1.80220455
-4.42721361,3.46957113,0.01797544,0.06296862,0.52322988,1.74813221,0.06369513,1.79533415
-4.42121061,3.43917416,0.01930139,0.06435210,0.52193175,1.70533101,0.06968099,1.79061798
-4.41520760,3.41298991,0.02071262,0.06624612,0.52209873,1.66249717,0.07612762,1.78827125
-4.40920460,3.39136045,0.02219408,0.06865118,0.52372521,1.62000105,0.08299423,1.78842474
-4.40320160,3.37445026,0.02372906,0.07155441,0.52676783,1.57816439,0.09022766,1.79111478
-4.39719860,3.36223375,0.02529957,0.07492909,0.53114407,1.53725349,0.09776241,1.79627565
-4.39119560,3.35448870,0.02688675,0.07873456,0.53673200,1.49747413,0.10552107,1.80373489
-4.38519260,3.35079595,0.02847137,0.08291659,0.54337111,1.45896873,0.11341524,1.81321203
-4.37918959,3.35054599,0.03003430,0.08740813,0.55086447,1.42181557,0.12134677,1.82432088
-4.37318659,3.35295234,0.03155697,0.09213057,0.55898198,1.38603035,0.12920950,1.83657590
-4.36718359,3.35707164,0.03302180,0.09699538,0.56746492,1.35157001,0.13689133,1.84940230
-4.36118059,3.36183010,0.03441268,0.10190616,0.57603164,1.31833845,0.14427668,1.86215003
-4.35517759,3.36605523,0.03571522,0.10676099,0.58438417,1.28619420,0.15124914,1.87411112
-4.34917459,3.36851209,0.03691711,0.11145510,0.59221577,1.25495948,0.15769441,1.88453999
-4.34317159,3.36794259,0.03800830,0.11588364,0.59921897,1.22443022,0.16350321,1.89267591
-4.33716858,3.36310631,0.03898108,0.11994463,0.60509408,1.19438681,0.16857425,1.89776690
-4.33116558,3.35282135,0.03983011,0.12354181,0.60955759,1.16460484,0.17281704,1.89909407
-4.32516258,3.33600343,0.04055236,0.12658740,0.61235039,1.13486548,0.17615445,1.89599532
-4.31915958,3.31170166,0.04114693,0.12900462,0.61324538,1.10496506,0.17852495,1.88788763
-4.31315658,3.27912956,0.04161480,0.13072993,0.61205409,1.07472334,0.17988436,1.87428676
-4.30715358,3.23768995,0.04195856,0.13171476,0.60863222,1.04399035,0.18020718,1.85482352
