energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.73586793,0.49061097,0.02048256,0.02673595,0.16641964,0.15920044,0.00249122,0.13574392
-5.72986493,0.54032142,0.02067727,0.03025968,0.18189768,0.17739776,0.00302839,0.14704337
-5.72386193,0.59552096,0.02089977,0.03410734,0.19895467,0.19768510,0.00369333,0.15957783
-5.71785893,0.65644246,0.02117153,0.03828739,0.21767762,0.22011105,0.00450256,0.17343188
-5.71185593,0.72332726,0.02151726,0.04280632,0.23815424,0.24472609,0.00547373,0.18869520
-5.70585293,0.79641541,0.02196424,0.04766824,0.26046922,0.27158007,0.00662528,0.20545943
-5.69984992,0.87593352,0.02254154,0.05287431,0.28469978,0.30071888,0.00797590,0.22381426
-5.69384692,0.96208022,0.02327910,0.05842226,0.31091068,0.33218043,0.00954394,0.24384274
-5.68784392,1.05500917,0.02420683,0.06430566,0.33914868,0.36598964,0.01134669,0.26561606
-5.68184092,1.15481010,0.02535351,0.07051330,0.36943660,0.40215288,0.01339958,0.28918769
-5.67583792,1.26148809,0.02674588,0.07702838,0.40176713,0.44065150,0.01571531,0.31458718
-5.66983492,1.37494193,0.02840753,0.08382780,0.43609661,0.48143512,0.01830293,0.34181376
-5.66383192,1.49494225,0.03035802,0.09088139,0.47233912,0.52441446,0.02116690,0.37082999
-5.65782891,1.62111063,0.03261194,0.09815125,0.51036108,0.56945447,0.02430621,0.40155584
-5.65182591,1.75290083,0.03517817,0.10559123,0.54997675,0.61636784,0.02771355,0.43386344
-5.64582291,1.88958342,0.03805921,0.11314653,0.59094503,0.66490956,0.03137463,0.46757290
-5.63981991,2.03023537,0.04125071,0.12075357,0.63296779,0.71477287,0.03526767,0.50244961
-5.63381691,2.17373571,0.04474116,0.12834020,0.67569022,0.76558714,0.03936310,0.53820326
-5.62781391,2.31876855,0.04851173,0.13582621,0.71870326,0.81691808,0.04362360,0.57448906
-5.62181091,2.46383443,0.05253644,0.14312421,0.76154847,0.86827067,0.04800436,0.61091116
-5.61580790,2.60727056,0.05678237,0.15014094,0.80372540,0.91909498,0.05245373,0.64702861
-5.60980490,2.74728004,0.06121018,0.15677899,0.84470130,0.96879502,0.05691418,0.68236375
-5.60380190,2.88196992,0.06577481,0.16293889,0.88392318,1.01674066,0.06132364,0.71641303
-5.59779890,3.00939705,0.07042629,0.16852147,0.92083178,1.06228212,0.06561702,0.74865992
-5.59179590,3.12762058,0.07511075,0.17343059,0.95487707,1.10476688,0.06972817,0.77858952
-5.58579290,3.23475904,0.07977155,0.17757592,0.98553470,1.14355820,0.07359180,0.80570443
-5.57978989,3.32904979,0.08435041,0.18087582,1.01232273,1.17805472,0.07714572,0.82954118
-5.57378689,3.40890836,0.08878870,0.18326013,1.03481794,1.20770999,0.08033296,0.84968649
-5.56778389,3.47298473,0.09302859,0.18467277,1.05267087,1.23205133,0.08310385,0.86579265
-5.56178089,3.52021389,0.09701430,0.18507395,1.06561899,1.25069689,0.08541790,0.87759123
-5.55577789,3.54985797,0.10069317,0.18444203,1.07349714,1.26337003,0.08724542,0.88490437
-5.54977489,3.56153775,0.10401668,0.18277468,1.07624476,1.26991035,0.08856871,0.88765304
-5.54377189,3.55525146,0.10694131,0.18008950,1.07390948,1.27028067,0.08938291,0.88586178
-5.53776888,3.53137984,0.10942929,0.17642399,1.06664663,1.26456942,0.08969619,0.87965949
-5.53176588,3.49067676,0.11144916,0.17183471,1.05471484,1.25298849,0.08952958,0.86927621
-5.52576288,3.43424557,0.11297619,0.16639587,1.03846757,1.23586629,0.08891614,0.85503585
-5.51975988,3.36350201,0.11399261,0.16019722,1.01834111,1.21363648,0.08789972,0.83734523
-5.51375688,3.28012546,0.11448774,0.15334151,0.99483943,1.18682279,0.08653319,0.81667971
-5.50775388,3.18600042,0.11445793,0.14594140,0.96851659,1.15602065,0.08487637,0.79356621
-5.50175088,3.08315118,0.11390644,0.13811621,0.93995744,1.12187656,0.08299362,0.76856428
-5.49574787,2.97367244,0.11284315,0.12998837,0.90975757,1.08506596,0.08095126,0.74224612
-5.48974487,2.85965929,0.11128425,0.12168007,0.87850328,1.04627094,0.07881504,0.71517642
-5.48374187,2.74313945,0.10925178,0.11330984,0.84675265,1.00615844,0.07664755,0.68789298
-5.47773887,2.62601085,0.10677317,0.10498961,0.81501822,0.96536018,0.07450594,0.66088898
-5.47173587,2.50998728,0.10388073,0.09682199,0.78375238,0.92445503,0.07243986,0.63459764
-5.46573287,2.39655395,0.10061104,0.08889814,0.75333570,0.88395441,0.07048988,0.60937990
-5.45972986,2.28693493,0.09700436,0.08129618,0.72406885,0.84429148,0.06868629,0.58551566
-5.45372686,2.18207302,0.09310401,0.07408006,0.69616824,0.80581415,0.06704847,0.56319876
-5.44772386,2.08262270,0.08895569,0.06729921,0.66976541,0.76878213,0.06558479,0.54253595
-5.44172086,1.98895556,0.08460682,0.06098854,0.64491015,0.73336799,0.06429303,0.52354955
-5.43571786,1.90117744,0.08010585,0.05516912,0.62157686,0.69966173,0.06316124,0.50618370
-5.42971486,1.81915569,0.07550162,0.04984917,0.59967395,0.66767864,0.06216916,0.49031368
-5.42371186,1.74255496,0.07084268,0.04502555,0.57905545,0.63736975,0.06128986,0.47575771
-5.41770885,1.67087902,0.06617668,0.04068540,0.55953442,0.60863425,0.06049178,0.46229057
-5.41170585,1.60351671,0.06154982,0.03680804,0.54089729,0.58133317,0.05974082,0.44965842
-5.40570285,1.53978933,0.05700634,0.03336695,0.52291855,0.55530365,0.05900259,0.43759389
-5.39969985,1.47899743,0.05258810,0.03033172,0.50537507,0.53037301,0.05824459,0.42583090
-5.39369685,1.42046484,0.04833427,0.02766997,0.48805939,0.50637209,0.05743821,0.41411844
-5.38769385,1.36357818,0.04428108,0.02534910,0.47079153,0.48314727,0.05656056,0.40223278
-5.38169085,1.30782026,0.04046175,0.02333787,0.45342880,0.46057065,0.05559595,0.38998766
-5.37568784,1.25279649,0.03690641,0.02160770,0.43587338,0.43854826,0.05453706,0.37724202
-5.36968484,1.19825344,0.03364224,0.02013381,0.41807741,0.41702577,0.05338566,0.36390527
-5.36368184,1.14408945,0.03069356,0.01889601,0.40004557,0.39599192,0.05215293,0.34993981
-5.35767884,1.09035721,0.02808208,0.01787929,0.38183522,0.37547952,0.05085934,0.33536109
-5.35167584,1.03725895,0.02582712,0.01707407,0.36355426,0.35556409,0.04953415,0.32023513
-5.34567284,0.98513496,0.02394585,0.01647634,0.34535692,0.33636056,0.04821450,0.30467414
-5.33966983,0.93444625,0.02245352,0.01608749,0.32743789,0.31801809,0.04694418,0.28883022
-5.33366683,0.88575276,0.02136362,0.01591400,0.31002514,0.30071341,0.04577206,0.27288782
-5.32766383,0.83968807,0.02068794,0.01596698,0.29337183,0.28464310,0.04475038,0.25705531
-5.32166083,0.79693207,0.02043659,0.01626159,0.27774763,0.27001512,0.04393280,0.24155610
-5.31565783,0.75818273,0.02061785,0.01681637,0.26343007,0.25703990,0.04337238,0.22661966
-5.30965483,0.72412810,0.02123791,0.01765248,0.25069596,0.24592150,0.04311954,0.21247295
-5.30365183,0.69541961,0.02230056,0.01879299,0.23981346,0.23684898,0.04322003,0.19933254
-5.29764882,0.67264753,0.02380663,0.02026206,0.23103488,0.22998843,0.04371298,0.18739755
-5.29164582,0.65631936,0.02575352,0.02208420,0.22459043,0.22547581,0.04462922,0.17684383
-5.28564282,0.64684164,0.02813457,0.02428351,0.22068305,0.22341084,0.04598966,0.16781932
-5.27963982,0.64450570,0.03093844,0.02688305,0.21948437,0.22385211,0.04780409,0.16044069
-5.27363682,0.64947751,0.03414851,0.02990411,0.22113175,0.22681361,0.05007019,0.15479131
-5.26763382,0.66179177,0.03774240,0.03336573,0.22572640,0.23226257,0.05277298,0.15092047
-5.26163082,0.68135023,0.04169157,0.03728410,0.23333240,0.24011890,0.05588468,0.14884364
-5.25562781,0.70792412,0.04596107,0.04167214,0.24397658,0.25025610,0.05936488,0.14854387
-5.24962481,0.74116042,0.05050956,0.04653914,0.25764899,0.26250355,0.06316134,0.14997391
-5.24362181,0.78059154,0.05528945,0.05189033,0.27430392,0.27665031,0.06721102,0.15305910
-5.23761881,0.82564821,0.06024739,0.05772667,0.29386117,0.29245005,0.07144171,0.15770070
-5.23161581,0.87567482,0.06532494,0.06404454,0.31620754,0.30962720,0.07577398,0.16377960
-5.22561281,0.92994678,0.07045950,0.07083549,0.34119831,0.32788397,0.08012339,0.17116020
-5.21960980,0.98768921,0.07558544,0.07808602,0.36865868,0.34690803,0.08440317,0.17969432
-5.21360680,1.04809636,0.08063544,0.08577738,0.39838502,0.36638066,0.08852685,0.18922493
-5.20760380,1.11035105,0.08554188,0.09388533,0.43014601,0.38598496,0.09241119,0.19958981
-5.20160080,1.17364347,0.09023843,0.10237991,0.46368361,0.40541401,0.09597892,0.21062473
-5.19559780,1.23718868,0.09466148,0.11122531,0.49871392,0.42437851,0.09916145,0.22216643
-5.18959480,1.30024238,0.09875168,0.12037965,0.53492817,0.44261365,0.10190126,0.23405500
-5.18359180,1.36211434,0.10245530,0.12979487,0.57199380,0.45988514,0.10415395,0.24613601
-5.17758879,1.42217928,0.10572539,0.13941677,0.60955591,0.47599391,0.10588984,0.25826208
-5.17158579,1.47988488,0.10852284,0.14918497,0.64723931,0.49077960,0.10709500,0.27029415
-5.16558279,1.53475692,0.11081708,0.15903326,0.68465126,0.50412250,0.10777170,0.28210233
-5.15957979,1.58640162,0.11258666,0.16888988,0.72138506,0.51594418,0.10793823,0.29356655
-5.15357679,1.63450544,0.11381950,0.17867817,0.75702473,0.52620666,0.10762811,0.30457694
-5.14757379,1.67883251,0.11451286,0.18831733,0.79115068,0.53491027,0.10688873,0.31503407
-5.14157079,1.71922037,0.11467317,0.19772343,0.82334654,0.54209047,0.10577946,0.32484925
-5.13556778,1.75557424,0.11431563,0.20681067,0.85320683,0.54781372,0.10436932,0.33394465
-5.12956478,1.78786050,0.11346357,0.21549274,0.88034557,0.55217276,0.10273438,0.34225368
-5.12356178,1.81609973,0.11214781,0.22368442,0.90440529,0.55528143,0.10095492,0.34972130
-5.11755878,1.84035985,0.11040578,0.23130322,0.92506630,0.55726940,0.09911261,0.35630452
-5.11155578,1.86074958,0.10828067,0.23827115,0.94205568,0.55827702,0.09728770,0.36197295
-5.10555278,1.87741255,0.10582048,0.24451636,0.95515561,0.55845040,0.09555648,0.36670939
-5.09954977,1.89052215,0.10307707,0.24997481,0.96421064,0.55793704,0.09398900,0.37051039
-5.09354677,1.90027709,0.10010514,0.25459170,0.96913332,0.55688194,0.09264721,0.37338675
-5.08754377,1.90689759,0.09696127,0.25832270,0.96990800,0.55542440,0.09158355,0.37536376
-5.08154077,1.91062206,0.09370287,0.26113493,0.96659229,0.55369539,0.09084003,0.37648125
-5.07553777,1.91170394,0.09038720,0.26300763,0.95931621,0.55181551,0.09044777,0.37679318
-5.06953477,1.91040839,0.08707025,0.26393244,0.94827881,0.54989349,0.09042696,0.37636680
-5.06353177,1.90700867,0.08380578,0.26391340,0.93374234,0.54802494,0.09078726,0.37528137
-5.05752876,1.90178183,0.08064418,0.26296658,0.91602421,0.54629156,0.09152846,0.37362629
-5.05152576,1.89500359,0.07763146,0.26111942,0.89548705,0.54476034,0.09264138,0.37149867
-5.04552276,1.88694229,0.07480825,0.25840976,0.87252723,0.54348289,0.09410888,0.36900050
-5.03951976,1.87785197,0.07220881,0.25488469,0.84756242,0.54249478,0.09590695,0.36623530
-5.03351676,1.86796461,0.06986021,0.25059921,0.82101872,0.54181477,0.09800573,0.36330449
-5.02751376,1.85748196,0.06778158,0.24561479,0.79331785,0.54144404,0.10037040,0.36030362
-5.02151076,1.84656716,0.06598360,0.23999786,0.76486510,0.54136538,0.10296198,0.35731850
-5.01550775,1.83533665,0.06446815,0.23381829,0.73603836,0.54154252,0.10573792,0.35442150
-5.00950475,1.82385301,0.06322823,0.22714800,0.70717890,0.54191961,0.10865259,0.35166827
-5.00350175,1.81211911,0.06224817,0.22005957,0.67858398,0.54242108,0.11165753,0.34909488
-4.99749875,1.80007420,0.06150411,0.21262500,0.65050170,0.54295194,0.11470176,0.34671568
-4.99149575,1.78759251,0.06096477,0.20491469,0.62312812,0.54339876,0.11773195,0.34452202
-4.98549275,1.77448459,0.06059249,0.19699651,0.59660666,0.54363137,0.12069271,0.34248192
-4.97948974,1.76050181,0.06034452,0.18893508,0.57102972,0.54350534,0.12352694,0.34054072
-4.97348674,1.74534409,0.06017454,0.18079131,0.54644216,0.54286546,0.12617636,0.33862280
-4.96748374,1.72867081,0.06003425,0.17262196,0.52284656,0.54154992,0.12858231,0.33663431
-4.96148074,1.71011451,0.05987514,0.16447958,0.50020973,0.53939533,0.13068666,0.33446682
-4.95547774,1.68929718,0.05965016,0.15641243,0.47847013,0.53624238,0.13243311,0.33200176
-4.94947474,1.66584823,0.05931543,0.14846467,0.45754592,0.53194184,0.13376856,0.32911551
-4.94347174,1.63942351,0.05883175,0.14067658,0.43734301,0.52636082,0.13464473,0.32568480
-4.93746873,1.60972446,0.05816592,0.13308493,0.41776294,0.51938880,0.13501984,0.32159235
-4.93146573,1.57651640,0.05729181,0.12572337,0.39871017,0.51094334,0.13486029,0.31673232
-4.92546273,1.53964500,0.05619115,0.11862289,0.38009842,0.50097495,0.13414225,0.31101542
-4.91945973,1.49905013,0.05485397,0.11181220,0.36185598,0.48947106,0.13285303,0.30437342
-4.91345673,1.45477613,0.05327874,0.10531816,0.34392978,0.47645867,0.13099222,0.29676282
-4.90745373,1.40697814,0.05147216,0.09916605,0.32628805,0.46200558,0.12857237,0.28816752
-4.90145073,1.35592387,0.04944869,0.09337977,0.30892165,0.44622011,0.12561934,0.27860037
-4.89544772,1.30199082,0.04722976,0.08798200,0.29184418,0.42924928,0.12217209,0.26810365
-4.88944472,1.24565903,0.04484285,0.08299411,0.27509078,0.41127548,0.11828203,0.25674826
-4.88344172,1.18749971,0.04232037,0.07843603,0.25871597,0.39251182,0.11401197,0.24463193
-4.87743872,1.12816034,0.03969846,0.07432597,0.24279068,0.37319637,0.10943451,0.23187649
-4.87143572,1.06834713,0.03701580,0.07068006,0.22739869,0.35358560,0.10463030,0.21862426
-4.86543272,1.00880560,0.03431238,0.06751195,0.21263262,0.33394725,0.09968585,0.20503396
-4.85942971,0.95030052,0.03162850,0.06483233,0.19858999,0.31455312,0.09469140,0.19127625
-4.85342671,0.89359600,0.02900376,0.06264849,0.18536930,0.29567201,0.08973857,0.17752917
-4.84742371,0.83943690,0.02647633,0.06096398,0.17306643,0.27756323,0.08491827,0.16397367
-4.84142071,0.78853229,0.02408237,0.05977832,0.16177167,0.26047083,0.08031865,0.15078949
-4.83541771,0.74154170,0.02185565,0.05908692,0.15156728,0.24461895,0.07602335,0.13815149
-4.82941471,0.69906462,0.01982740,0.05888103,0.14252588,0.23020822,0.07211013,0.12622663
-4.82341171,0.66163350,0.01802631,0.05914808,0.13470951,0.21741355,0.06864972,0.11517160
-4.81740870,0.62971015,0.01647871,0.05987202,0.12816953,0.20638293,0.06570515,0.10513114
-4.81140570,0.60368543,0.01520882,0.06103391,0.12294716,0.19723756,0.06333133,0.09623706
-4.80540270,0.58388165,0.01423917,0.06261266,0.11907454,0.19007279,0.06157498,0.08860784
-4.79939970,0.57055702,0.01359093,0.06458581,0.11657629,0.18495983,0.06047476,0.08234870
-4.79339670,0.56391147,0.01328430,0.06693041,0.11547123,0.18194797,0.06006156,0.07755212
-4.78739370,0.56409293,0.01333879,0.06962380,0.11577426,0.18106693,0.06035890,0.07429843
-4.78139070,0.57120320,0.01377345,0.07264433,0.11749796,0.18232914,0.06138331,0.07265656
-4.77538769,0.58530272,0.01460687,0.07597192,0.12065398,0.18573173,0.06314463,0.07268465
-4.76938469,0.60641357,0.01585703,0.07958835,0.12525394,0.19125785,0.06564618,0.07443051
-4.76338169,0.63452011,0.01754100,0.08347732,0.13130962,0.19887742,0.06888480,0.07793165
-4.75737869,0.66956719,0.01967440,0.08762422,0.13883262,0.20854696,0.07285068,0.08321510
-4.75137569,0.71145575,0.02227061,0.09201551,0.14783310,0.22020870,0.07752699,0.09029673
-4.74537269,0.76003613,0.02533994,0.09663794,0.15831800,0.23378895,0.08288945,0.09918023
-4.73936968,0.81509960,0.02888846,0.10147740,0.17028845,0.24919592,0.08890571,0.10985578
-4.73336668,0.87636869,0.03291693,0.10651770,0.18373676,0.26631718,0.09553487,0.12229853
-4.72736368,0.94348728,0.03741951,0.11173916,0.19864302,0.28501706,0.10272694,0.13646693
-4.72136068,1.01601143,0.04238259,0.11711731,0.21497156,0.30513430,0.11042256,0.15230109
-4.71535768,1.09340183,0.04778365,0.12262164,0.23266750,0.32648022,0.11855297,0.16972142
-4.70935468,1.17501901,0.05359033,0.12821458,0.25165362,0.34883782,0.12704031,0.18862747
-4.70335168,1.26012203,0.05975968,0.13385087,0.27182777,0.37196188,0.13579830,0.20889733
-4.69734867,1.34787138,0.06623777,0.13947731,0.29306107,0.39558048,0.14473339,0.23038752
-4.69134567,1.43733655,0.07295962,0.14503297,0.31519711,0.41939795,0.15374629,0.25293362
-4.68534267,1.52750829,0.07984959,0.15044994,0.33805223,0.44309918,0.16273388,0.27635148
-4.67933967,1.61731548,0.08682218,0.15565462,0.36141694,0.46635547,0.17159151,0.30043917
-4.67333667,1.70564613,0.09378333,0.16056944,0.38505860,0.48883143,0.18021544,0.32497961
-4.66733367,1.79137155,0.10063208,0.16511501,0.40872525,0.51019298,0.18850541,0.34974365
-4.66133067,1.87337290,0.10726278,0.16921259,0.43215047,0.53011583,0.19636715,0.37449370
-4.65532766,1.95056870,0.11356751,0.17278676,0.45505908,0.54829418,0.20371474,0.39898759
-4.64932466,2.02194206,0.11943887,0.17576813,0.47717355,0.56444922,0.21047263,0.42298260
-4.64332166,2.08656627,0.12477292,0.17809592,0.49822075,0.57833694,0.21657716,0.44623945
-4.63731866,2.14362759,0.12947211,0.17972040,0.51793888,0.58975484,0.22197766,0.46852619
-4.63131566,2.19244403,0.13344826,0.18060489,0.53608420,0.59854725,0.22663680,0.48962168
-4.62531266,2.23247932,0.13662524,0.18072731,0.55243735,0.60460899,0.23053044,0.50931879
-4.61930965,2.26335159,0.13894140,0.18008120,0.56680898,0.60788708,0.23364683,0.52742704
-4.61330665,2.28483650,0.14035156,0.17867610,0.57904461,0.60838072,0.23598533,0.54377476
-4.60730365,2.29686497,0.14082846,0.17653738,0.58902839,0.60613923,0.23755461,0.55821084
-4.60130065,2.29951587,0.14036368,0.17370546,0.59668576,0.60125844,0.23837071,0.57060590
-4.59529765,2.29300456,0.13896784,0.17023446,0.60198502,0.59387561,0.23845482,0.58085316
-4.58929465,2.27766802,0.13667027,0.16619050,0.60493771,0.58416318,0.23783123,0.58886904
-4.58329165,2.25394779,0.13351798,0.16164957,0.60559785,0.57232189,0.23652538,0.59459344
-4.57728864,2.22237171,0.12957407,0.15669520,0.60406024,0.55857349,0.23456225,0.59799003
-4.57128564,2.18353549,0.12491571,0.15141602,0.60045780,0.54315345,0.23196520,0.59904638
-4.56528264,2.13808526,0.11963161,0.14590334,0.59495811,0.52630418,0.22875537,0.59777408
-4.55927964,2.08670157,0.11381931,0.14024876,0.58775929,0.50826875,0.22495150,0.59420888
-4.55327664,2.03008561,0.10758229,0.13454202,0.57908530,0.48928568,0.22057041,0.58841071
-4.54727364,1.96894786,0.10102697,0.12886908,0.56918083,0.46958462,0.21562783,0.58046367
-4.54127064,1.90399912,0.09425990,0.12331050,0.55830583,0.44938319,0.21013972,0.57047574
-4.53526763,1.83594399,0.08738516,0.11794009,0.54672976,0.42888493,0.20412375,0.55857826
-4.52926463,1.76547628,0.08050195,0.11282388,0.53472578,0.40827813,0.19760093,0.54492490
-4.52326163,1.69327591,0.07370272,0.10801943,0.52256481,0.38773562,0.19059727,0.52969029
-4.51725863,1.62000695,0.06707161,0.10357536,0.51050969,0.36741518,0.18314514,0.51306791
-4.51125563,1.54631614,0.06068345,0.09953117,0.49880958,0.34746048,0.17528449,0.49526747
-4.50525263,1.47283157,0.05460321,0.09591723,0.48769464,0.32800235,0.16706361,0.47651168
-4.49924962,1.40016120,0.04888590,0.09275504,0.47737126,0.30916019,0.15853939,0.45703246
-4.49324662,1.32889098,0.04357697,0.09005763,0.46801805,0.29104342,0.14977724,0.43706673
-4.48724362,1.25958269,0.03871301,0.08783010,0.45978261,0.27375292,0.14085041,0.41685193
-4.48124062,1.19277143,0.03432283,0.08607035,0.45277954,0.25738233,0.13183897,0.39662141
-4.47523762,1.12896315,0.03042880,0.08477000,0.44708961,0.24201919,0.12282834,0.37659999
-4.46923462,1.06863247,0.02704828,0.08391540,0.44276033,0.22774599,0.11390769,0.35699984
-4.46323162,1.01222101,0.02419522,0.08348883,0.43980808,0.21464115,0.10516802,0.33801686
-4.45722861,0.96013677,0.02188170,0.08346986,0.43822159,0.20277988,0.09670027,0.31982783
-4.45122561,0.91275444,0.02011943,0.08383683,0.43796694,0.19223503,0.08859349,0.30258837
-4.44522261,0.87041705,0.01892107,0.08456837,0.43899369,0.18307790,0.08093302,0.28643186
-4.43921961,0.83343870,0.01830129,0.08564501,0.44124201,0.17537900,0.07379903,0.27146931
-4.43321661,0.80210821,0.01827764,0.08705082,0.44465040,0.16920872,0.06726515,0.25779008
-4.42721361,0.77669335,0.01887098,0.08877484,0.44916358,0.16463781,0.06139747,0.24546343
-4.42121061,0.75744505,0.02010558,0.09081243,0.45474010,0.16173764,0.05625375,0.23454069
-4.41520760,0.74460106,0.02200878,0.09316632,0.46135904,0.16058007,0.05188292,0.22505781
-4.40920460,0.73838836,0.02461030,0.09584734,0.46902554,0.16123678,0.04832471,0.21703816
-4.40320160,0.73902376,0.02794099,0.09887466,0.47777449,0.16377808,0.04560950,0.21049515
-4.39719860,0.74671202,0.03203136,0.10227566,0.48767209,0.16827098,0.04375824,0.20543469
-4.39119560,0.76164125,0.03690959,0.10608513,0.49881512,0.17477652,0.04278244,0.20185713
-4.38519260,0.78397529,0.04259933,0.11034412,0.51132765,0.18334642,0.04268412,0.19975849
-4.37918959,0.81384319,0.04911726,0.11509808,0.52535533,0.19401901,0.04345580,0.19913106
-4.37318659,0.85132609,0.05647053,0.12039475,0.54105749,0.20681469,0.04508037,0.19996321
-4.36718359,0.89644213,0.06465418,0.12628158,0.55859731,0.22173100,0.04753099,0.20223845
-4.36118059,0.94913015,0.07364872,0.13280287,0.57813074,0.23873762,0.05077091,0.20593397
-4.35517759,1.00923338,0.08341795,0.13999695,0.59979461,0.25777163,0.05475339,0.21101864
-4.34917459,1.07648414,0.09390722,0.14789331,0.62369477,0.27873323,0.05942159,0.21745089
-4.34317159,1.15049097,0.10504220,0.15650995,0.64989501,0.30148246,0.06470865,0.22517648
-4.33716858,1.23072922,0.11672841,0.16585113,0.67840736,0.32583704,0.07053799,0.23412663
-4.33116558,1.31653645,0.12885142,0.17590566,0.70918463,0.35157183,0.07682380,0.24421655
-4.32516258,1.40711328,0.14127800,0.18664576,0.74211545,0.37841992,0.08347187,0.25534470
-4.31915958,1.50153044,0.15385809,0.19802660,0.77702255,0.40607565,0.09038073,0.26739288
-4.31315658,1.59874220,0.16642767,0.20998665,0.81366422,0.43419958,0.09744318,0.28022727
-4.30715358,1.69760601,0.17881249,0.22244869,0.85173898,0.46242522,0.10454812,0.29370041
