energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up
-5.53776888,7.19388677,1.87624075,5.09394229,0.02543723,0.23410633,0.17664563,0.05071356,1.07244071
-5.53176588,7.56384176,1.96798558,5.36645755,0.02645115,0.23853246,0.18088719,0.05385822,1.12719433
-5.52576288,7.96535402,2.06126381,5.66520711,0.02746520,0.24345209,0.18561591,0.05727785,1.18573760
-5.51975988,8.39522374,2.15500812,5.98814199,0.02846738,0.24871189,0.19080112,0.06096484,1.24748251
-5.51375688,8.84993291,2.24810206,6.33295508,0.02944614,0.25416057,0.19640372,0.06491105,1.31180463
-5.50775388,9.32570302,2.33940295,6.69711587,0.03039065,0.25965080,0.20237558,0.06910800,1.37805591
-5.50175088,9.81856515,2.42776784,7.07791475,0.03129108,0.26504124,0.20865929,0.07354705,1.44557883
-5.49574787,10.32444031,2.51208172,7.47251576,0.03213886,0.27019863,0.21518852,0.07821952,1.51372134
-5.48974487,10.83922749,2.59128673,7.87801608,0.03292694,0.27500003,0.22188885,0.08311676,1.58185203
-5.48374187,11.35889552,2.66441107,8.29150987,0.03364997,0.27933494,0.22867910,0.08823006,1.64937492
-5.47773887,11.87957455,2.73059619,8.71015346,0.03430440,0.28310725,0.23547315,0.09355044,1.71574298
-5.47173587,12.39764243,2.78912093,9.13122863,0.03488857,0.28623705,0.24218205,0.09906831,1.78046986
-5.46573287,12.90980121,2.83942120,9.55220045,0.03540268,0.28866197,0.24871642,0.10477297,1.84313904
-5.45972986,13.41313939,2.88110434,9.97076629,0.03584876,0.29033811,0.25498893,0.11065195,1.90340995
-5.45372686,13.90517608,2.91395712,10.38489294,0.03623046,0.29124048,0.26091671,0.11669028,1.96102055
-5.44772386,14.38388410,2.93794731,10.79283944,0.03655288,0.29136283,0.26642367,0.12286962,2.01578639
-5.44172086,14.84769038,2.95321847,11.19316368,0.03682229,0.29071692,0.27144242,0.12916748,2.06759601
-5.43571786,15.29545323,2.96007853,11.58471216,0.03704580,0.28933130,0.27591587,0.13555633,2.11640305
-5.42971486,15.72641744,2.95898279,11.96659309,0.03723107,0.28724953,0.27979828,0.14200295,2.16221543
-5.42371186,16.14014977,2.95051240,12.33813403,0.03738588,0.28452808,0.28305586,0.14846787,2.20508244
-5.41770885,16.53645829,2.93534957,12.69882636,0.03751786,0.28123391,0.28566677,0.15490509,2.24508042
-5.41170585,16.91530048,2.91425093,13.04825990,0.03763411,0.27744189,0.28762067,0.16126212,2.28229790
-5.40570285,17.27668555,2.88802044,13.38605138,0.03774094,0.27323224,0.28891779,0.16748033,2.31682134
-5.39969985,17.62057685,2.85748330,13.71177125,0.03784365,0.26868801,0.28956768,0.17349570,2.34872211
-5.39369685,17.94680041,2.82346191,14.02487356,0.03794631,0.26389278,0.28958763,0.17923994,2.37804568
-5.38769385,18.25496532,2.78675507,14.32463315,0.03805173,0.25892862,0.28900102,0.18464197,2.40480362
-5.38169085,18.54440071,2.74812087,14.61009475,0.03816133,0.25387446,0.28783554,0.18962972,2.42896880
-5.37568784,18.81411358,2.70826374,14.88003721,0.03827527,0.24880471,0.28612158,0.19413217,2.45047411
-5.36968484,19.06276978,2.66782571,15.13295587,0.03839249,0.24378833,0.28389063,0.19808153,2.46921457
-5.36368184,19.28869986,2.62738139,15.36706453,0.03851088,0.23888818,0.28117410,0.20141548,2.48505260
-5.35767884,19.48992912,2.58743641,15.58031776,0.03862745,0.23416061,0.27800218,0.20407940,2.49782597
-5.35167584,19.66423061,2.54842826,15.77045280,0.03873857,0.22965533,0.27440325,0.20602834,2.50735781
-5.34567284,19.80919773,2.51072892,15.93504934,0.03884017,0.22541530,0.27040337,0.20722876,2.51346778
-5.33966983,19.92233266,2.47464826,16.07160433,0.03892795,0.22147676,0.26602617,0.20765990,2.51598371
-5.33366683,20.00114545,2.44043746,16.17761821,0.03899758,0.21786914,0.26129298,0.20731461,2.51475279
-5.32766383,20.04325854,2.40829173,16.25068824,0.03904486,0.21461499,0.25622307,0.20619979,2.50965149
-5.32166083,20.04651105,2.37835182,16.28860434,0.03906585,0.21172975,0.25083414,0.20433614,2.50059371
-5.31565783,20.00905763,2.35070418,16.28944265,0.03905692,0.20922143,0.24514281,0.20175752,2.48753643
-5.30965483,19.92945690,2.32537961,16.25165242,0.03901479,0.20709022,0.23916516,0.19850969,2.47048282
-5.30365183,19.80674571,2.30235087,16.17413210,0.03893650,0.20532806,0.23291730,0.19464868,2.44948261
-5.29764882,19.64049596,2.28152950,16.05629126,0.03881941,0.20391825,0.22641586,0.19023874,2.42462981
-5.29164582,19.43085239,2.26276274,15.89809593,0.03866104,0.20283513,0.21967845,0.18535011,2.39605821
-5.28564282,19.17855043,2.24583115,15.70009563,0.03845907,0.20204401,0.21272407,0.18005657,2.36393508
-5.27963982,18.88491465,2.23044785,15.46343161,0.03821119,0.20150133,0.20557343,0.17443303,2.32845376
-5.27363682,18.55183909,2.21626009,15.18982651,0.03791502,0.20115518,0.19824922,0.16855317,2.28982568
-5.26763382,18.18175184,2.20285384,14.88155674,0.03756812,0.20094621,0.19077645,0.16248733,2.24827258
-5.26163082,17.77756649,2.18976180,14.54140931,0.03716790,0.20080901,0.18318262,0.15630068,2.20401958
-5.25562781,17.34262365,2.17647523,14.17262559,0.03671169,0.20067386,0.17549799,0.15005173,2.15728956
-5.24962481,16.88062562,2.16245935,13.77883472,0.03619679,0.20046892,0.16775586,0.14379128,2.10829931
-5.24362181,16.39556727,2.14717216,13.36397943,0.03562056,0.20012276,0.15999280,0.13756184,2.05725764
-5.23761881,15.89166573,2.13008597,12.93223716,0.03498064,0.19956708,0.15224891,0.13139743,2.00436560
-5.23161581,15.37329107,2.11071088,12.48793904,0.03427504,0.19873965,0.14456807,0.12532381,1.94981862
-5.22561281,14.84489940,2.08861900,12.03548905,0.03350240,0.19758715,0.13699810,0.11935911,1.89381027
-5.21960980,14.31096951,2.06346837,11.57928516,0.03266217,0.19606796,0.12959090,0.11351471,1.83653737
-5.21360680,13.77594330,2.03502515,11.12364406,0.03175482,0.19415456,0.12240249,0.10779638,1.77820574
-5.20760380,13.24417005,2.00318288,10.67273052,0.03078199,0.19183555,0.11549282,0.10220551,1.71903623
-5.20160080,12.71985406,1.96797754,10.23049213,0.02974666,0.18911709,0.10892552,0.09674046,1.65927027
-5.19559780,12.20700505,1.92959745,9.80059995,0.02865321,0.18602365,0.10276744,0.09139784,1.59917446
-5.18959480,11.70939090,1.88838708,9.38639525,0.02750743,0.18259805,0.09708786,0.08617373,1.53904373
-5.18359180,11.23049204,1.84484434,8.99084278,0.02631654,0.17890068,0.09195764,0.08106470,1.47920264
-5.17758879,10.77345746,1.79961100,8.61649056,0.02508907,0.17500795,0.08744801,0.07606868,1.42000456
-5.17158579,10.34106242,1.75345651,8.26543654,0.02383466,0.17101000,0.08362921,0.07118558,1.36182863
-5.16558279,9.93566837,1.70725544,7.93930251,0.02256390,0.16700769,0.08056884,0.06641764,1.30507451
-5.15957979,9.55918600,1.66195952,7.63921571,0.02128800,0.16310902,0.07833014,0.06176959,1.25015505
-5.15357679,9.21304277,1.61856520,7.36579859,0.02001855,0.15942519,0.07697003,0.05724858,1.19748729
-5.14757379,8.89815630,1.57807807,7.11916738,0.01876713,0.15606625,0.07653710,0.05286388,1.14748193
-5.14157079,8.61491543,1.54147556,6.89894005,0.01754503,0.15313680,0.07706954,0.04862644,1.10053209
-5.13556778,8.36317046,1.50966954,6.70425400,0.01636289,0.15073166,0.07859311,0.04454839,1.05700154
-5.12956478,8.14223426,1.48347041,6.53379384,0.01523040,0.14893186,0.08111919,0.04064239,1.01721319
-5.12356178,7.95089538,1.46355418,6.38582919,0.01415603,0.14780113,0.08464300,0.03692105,0.98143830
-5.11755878,7.78744404,1.45043405,6.25826230,0.01314685,0.14738295,0.08914207,0.03339629,0.94988685
-5.11155578,7.64971131,1.44443774,6.14868464,0.01220830,0.14769832,0.09457509,0.03007879,0.92269968
-5.10555278,7.53512125,1.44569148,6.05444150,0.01134418,0.14874450,0.10088111,0.02697760,0.89994256
-5.09954977,7.44075507,1.45411145,5.97270306,0.01055655,0.15049452,0.10797926,0.02409975,0.88160268
-5.09354677,7.36342591,1.46940305,5.90054006,0.00984579,0.15289774,0.11576902,0.02145009,0.86758764
-5.08754377,7.29976214,1.49106798,5.83500204,0.00921072,0.15588128,0.12413111,0.01903118,0.85772694
-5.08154077,7.24629665,1.51841883,5.77319568,0.00864877,0.15935233,0.13292900,0.01684338,0.85177614
-5.07553777,7.19955931,1.55060062,5.71236086,0.00815616,0.16320122,0.14201102,0.01488504,0.84942332
-5.06953477,7.15616939,1.58661819,5.64994193,0.00772817,0.16730514,0.15121321,0.01315275,0.85029785
-5.06353177,7.11292486,1.62536842,5.58365187,0.00735944,0.17153226,0.16036259,0.01164180,0.85398088
-5.05752876,7.06688539,1.66567583,5.51152732,0.00704425,0.17574622,0.16928108,0.01034653,0.86001752
-5.05152576,7.01544630,1.70633001,5.43197259,0.00677684,0.17981061,0.17778970,0.00926089,0.86792988
-5.04552276,6.95640086,1.74612349,5.34379146,0.00655168,0.18359349,0.18571309,0.00837891,0.87723087
-5.03951976,6.88798910,1.78388838,5.24620598,0.00636376,0.18697143,0.19288418,0.00769520,0.88743803
-5.03351676,6.80893167,1.81853054,5.13886192,0.00620884,0.18983325,0.19914867,0.00720539,0.89808702
-5.02751376,6.71844814,1.84905985,5.02182119,0.00608364,0.19208312,0.20436944,0.00690655,0.90874431
-5.02151076,6.61625946,1.87461584,4.89554209,0.00598599,0.19364287,0.20843048,0.00679755,0.91901864
-5.01550775,6.50257542,1.89448763,4.76084849,0.00591493,0.19445370,0.21124020,0.00687922,0.92857085
-5.00950475,6.37806798,1.90812798,4.61888984,0.00587077,0.19447695,0.21273412,0.00715457,0.93712190
-5.00350175,6.24383230,1.91516114,4.47109367,0.00585508,0.19369417,0.21287671,0.00762878,0.94445867
-4.99749875,6.10133746,1.91538467,4.31911291,0.00587058,0.19210643,0.21166224,0.00830912,0.95043764
-4.99149575,5.95236906,1.90876558,4.16477003,0.00592110,0.18973303,0.20911476,0.00920474,0.95498612
-4.98549275,5.79896618,1.89543141,4.01000031,0.00601133,0.18660967,0.20528711,0.01032633,0.95810126
-4.97948974,5.64335516,1.87565692,3.85679601,0.00614672,0.18278615,0.20025894,0.01168574,0.95984680
-4.97348674,5.48788241,1.84984744,3.70715338,0.00633317,0.17832392,0.19413396,0.01329538,0.96034783
-4.96748374,5.33494841,1.81851954,3.56302380,0.00657683,0.17329342,0.18703646,0.01516765,0.95978363
-4.96148074,5.18694482,1.78228018,3.42627034,0.00688385,0.16777146,0.17910722,0.01731423,0.95837905
-4.95547774,5.04619610,1.74180512,3.29863037,0.00726011,0.16183865,0.17049907,0.01974535,0.95639458
-4.94947474,4.91490697,1.69781737,3.18168482,0.00771104,0.15557711,0.16137221,0.02246908,0.95411561
-4.94347174,4.79511651,1.65106642,3.07683415,0.00824134,0.14906838,0.15188944,0.02549055,0.95184109
-4.93746873,4.68865949,1.60230879,2.98528094,0.00885489,0.14239171,0.14221164,0.02881125,0.94987212
-4.93146573,4.59713525,1.55229033,2.90801886,0.00955455,0.13562257,0.13249349,0.03242844,0.94850071
-4.92546273,4.52188410,1.50173059,2.84582729,0.01034214,0.12883159,0.12287964,0.03633459,0.94799924
-4.91945973,4.46397124,1.45130937,2.79927133,0.01121837,0.12208377,0.11350150,0.04051697,0.94861072
-4.91345673,4.42417771,1.40165569,2.76870614,0.01218288,0.11543794,0.10447464,0.04495744,0.95054044
-4.90745373,4.40299809,1.35333899,2.75428519,0.01323432,0.10894646,0.09589691,0.04963228,0.95394897
-4.90145073,4.40064434,1.30686263,2.75597150,0.01437042,0.10265515,0.08784728,0.05451238,0.95894699
-4.89544772,4.41705517,1.26265950,2.77355128,0.01558821,0.09660328,0.08038539,0.05956346,0.96559189
-4.88944472,4.45191028,1.22108974,2.80664908,0.01688415,0.09082376,0.07355178,0.06474653,0.97388631
-4.88344172,4.50464865,1.18244017,2.85474408,0.01825432,0.08534333,0.06736871,0.07001858,0.98377863
-4.87743872,4.57449024,1.14692559,2.91718662,0.01969465,0.08018287,0.06184144,0.07533337,0.99516534
-4.87143572,4.66046009,1.11469143,2.99321459,0.02120106,0.07535774,0.05696009,0.08064236,1.00789517
-4.86543272,4.76141424,1.08581797,3.08196918,0.02276963,0.07087811,0.05270162,0.08589578,1.02177473
-4.85942971,4.87606663,1.06032554,3.18250949,0.02439673,0.06674945,0.04903219,0.09104381,1.03657564
-4.85342671,5.00301617,1.03818092,3.29382599,0.02607904,0.06297291,0.04590956,0.09603774,1.05204259
-4.84742371,5.14077367,1.01930442,3.41485241,0.02781357,0.05954592,0.04328552,0.10083119,1.06790230
-4.84142071,5.28778799,1.00357771,3.54447633,0.02959764,0.05646271,0.04110825,0.10538134,1.08387293
-4.83541771,5.44247125,0.99085197,3.68154858,0.03142871,0.05371498,0.03932457,0.10965007,1.09967371
-4.82941471,5.60322304,0.98095635,3.82489189,0.03330424,0.05129256,0.03788199,0.11360506,1.11503444
-4.82341171,5.76845375,0.97370640,3.97330923,0.03522147,0.04918415,0.03673048,0.11722075,1.12970461
-4.81740870,5.93660731,0.96891219,4.12559267,0.03717715,0.04737801,0.03582398,0.12047919,1.14346201
-4.81140570,6.10618364,0.96638615,4.28053340,0.03916731,0.04586276,0.03512164,0.12337080,1.15612034
-4.80540270,6.27576149,0.96595007,4.43693367,0.04118698,0.04462802,0.03458869,0.12589487,1.16753596
-4.79939970,6.44402176,0.96744130,4.59362141,0.04322991,0.04366505,0.03419704,0.12805997,1.17761336
-4.79339670,6.60977186,0.97071791,4.74946794,0.04528844,0.04296725,0.03392555,0.12988409,1.18630935
-4.78739370,6.77197105,0.97566251,4.90340925,0.04735327,0.04253055,0.03375998,0.13139464,1.19363578
-4.78139070,6.92975655,0.98218478,5.05447057,0.04941345,0.04235363,0.03369272,0.13262814,1.19966073
-4.77538769,7.08246992,0.99022239,5.20179401,0.05145634,0.04243793,0.03372223,0.13362981,1.20450804
-4.76938469,7.22968269,0.99974041,5.34466833,0.05346770,0.04278750,0.03385229,0.13445275,1.20835517
-4.76338169,7.37122005,1.01072913,5.48255963,0.05543186,0.04340863,0.03409102,0.13515702,1.21142926
-4.75737869,7.50718081,1.02320027,5.61514132,0.05733194,0.04430927,0.03444983,0.13580839,1.21400150
-4.75137569,7.63795202,1.03718179,5.74232138,0.05915018,0.04549833,0.03494219,0.13647687,1.21637969
-4.74537269,7.76421611,1.05271138,5.86426484,0.06086827,0.04698479,0.03558240,0.13723504,1.21889926
-4.73936968,7.88694878,1.06982894,5.98140923,0.06246773,0.04877673,0.03638432,0.13815617,1.22191273
-4.73336668,8.00740594,1.08856830,6.09447096,0.06393034,0.05088030,0.03736018,0.13931221,1.22577798
-4.72736368,8.12709852,1.10894871,6.20444072,0.06523850,0.05329873,0.03851936,0.14077167,1.23084552
-4.72136068,8.24775440,1.13096627,6.31256671,0.06637563,0.05603133,0.03986745,0.14259748,1.23744532
-4.71535768,8.37126761,1.15458603,6.42032474,0.06732648,0.05907264,0.04140536,0.14484492,1.24587346
-4.70935468,8.49963547,1.17973512,6.52937530,0.06807745,0.06241180,0.04312864,0.14755965,1.25637927
-4.70335168,8.63488549,1.20629734,6.64150830,0.06861684,0.06603203,0.04502713,0.15077597,1.26915348
-4.69734867,8.77899438,1.23410968,6.75857703,0.06893503,0.06991044,0.04708473,0.15451537,1.28431795
-4.69134567,8.93380240,1.26296111,6.88242371,0.06902459,0.07401807,0.04927952,0.15878551,1.30191744
-4.68534267,9.10092684,1.29259386,7.01479975,0.06888046,0.07832028,0.05158413,0.16357955,1.32191402
-4.67933967,9.28167870,1.32270717,7.15728422,0.06849990,0.08277730,0.05396637,0.16887603,1.34418447
-4.67333667,9.47698689,1.35296369,7.31120458,0.06788262,0.08734518,0.05639007,0.17463925,1.36852077
-4.66733367,9.68733408,1.38299807,7.47756379,0.06703072,0.09197680,0.05881616,0.18082014,1.39463405
-4.66133067,9.91270805,1.41242749,7.65697787,0.06594868,0.09662321,0.06120387,0.18735756,1.42216166
-4.65532766,10.15257159,1.44086359,7.84962744,0.06464337,0.10123492,0.06351211,0.19418017,1.45067731
-4.64932466,10.40585335,1.46792518,8.05522662,0.06312400,0.10576332,0.06570083,0.20120844,1.47970371
-4.64332166,10.67096095,1.49325092,8.27301132,0.06140206,0.11016205,0.06773240,0.20835707,1.50872730
-4.63731866,10.94581650,1.51651133,8.50174853,0.05949128,0.11438821,0.06957292,0.21553741,1.53721422
-4.63131566,11.22791359,1.53741946,8.73976684,0.05740753,0.11840343,0.07119345,0.22266003,1.56462698
-4.62531266,11.51439376,1.55573927,8.98500745,0.05516875,0.12217473,0.07257094,0.22963700,1.59044077
-4.61930965,11.80213925,1.57129160,9.23509368,0.05279475,0.12567506,0.07368908,0.23638414,1.61415896
-4.61330665,12.08787807,1.58395696,9.48741628,0.05030708,0.12888359,0.07453877,0.24282278,1.63532676
-4.60730365,12.36829681,1.59367526,9.73923050,0.04772881,0.13178565,0.07511838,0.24888132,1.65354281
-4.60130065,12.64015606,1.60044236,9.98776065,0.04508421,0.13437244,0.07543366,0.25449620,1.66846794
-4.59529765,12.90040320,1.60430371,10.23030699,0.04239850,0.13664046,0.07549748,0.25961254,1.67983109
-4.58929465,13.14627748,1.60534559,10.46434992,0.03969747,0.13859071,0.07532916,0.26418434,1.68743217
-4.58329165,13.37540256,1.60368448,10.68764623,0.03700714,0.14022782,0.07495368,0.26817433,1.69114207
-4.57728864,13.58586234,1.59945546,10.89831261,0.03435333,0.14155902,0.07440066,0.27155346,1.69090003
-4.57128564,13.77625677,1.59280027,11.09489228,0.03176127,0.14259316,0.07370320,0.27430027,1.68670879
-4.56528264,13.94573513,1.58385603,11.27640127,0.02925526,0.14333979,0.07289666,0.27640008,1.67862809
-4.55927964,14.09400551,1.57274539,11.44235193,0.02685827,0.14380835,0.07201735,0.27784418,1.66676706
-4.55327664,14.22132019,1.55956869,11.59275257,0.02459162,0.14400756,0.07110132,0.27862910,1.65127607
-4.54727364,14.32843793,1.54439877,11.72808291,0.02247469,0.14394503,0.07018312,0.27875601,1.63233859
-4.54127064,14.41656499,1.52727872,11.84924686,0.02052473,0.14362707,0.06929474,0.27823031,1.61016357
-4.53526763,14.48727790,1.50822267,11.95750468,0.01875665,0.14305875,0.06846463,0.27706142,1.58497867
-4.52926463,14.54243160,1.48721953,12.05438814,0.01718293,0.14224418,0.06771698,0.27526281,1.55702462
-4.52326163,14.58405743,1.46423935,12.14160278,0.01581354,0.14118696,0.06707102,0.27285221,1.52655073
-4.51725863,14.61425550,1.43924168,12.22092240,0.01465597,0.13989074,0.06654068,0.26985191,1.49381168
-4.51125563,14.63508653,1.41218550,12.29408075,0.01371518,0.13835985,0.06613432,0.26628918,1.45906533
-4.50525263,14.64846796,1.38303965,12.36266619,0.01299373,0.13659998,0.06585469,0.26219664,1.42257139
-4.49924962,14.65607886,1.35179321,12.42802421,0.01249179,0.13461870,0.06569905,0.25761253,1.38459066
-4.49324662,14.65927776,1.31846492,12.49117271,0.01220725,0.13242601,0.06565945,0.25258088,1.34538453
