energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.69384692,3.07613452,0.72184043,2.21411884,0.01933603,0.10915933,0.29539700,0.00000000,0.42403920,0.04283256
-5.68784392,3.09493031,0.73348225,2.22861582,0.02064337,0.11210358,0.29263063,0.00000000,0.42803014,0.04285500
-5.68184092,3.10639652,0.74326308,2.23761483,0.02196286,0.11468618,0.28933840,0.00000000,0.43072117,0.04281969
-5.67583792,3.11037710,0.75106070,2.24107809,0.02327142,0.11685639,0.28554214,0.00000000,0.43204266,0.04271613
-5.66983492,3.10686829,0.75680145,2.23908803,0.02454580,0.11857082,0.28126937,0.00000000,0.43194580,0.04253565
-5.66383192,3.09602318,0.76046295,2.23184796,0.02576323,0.11979509,0.27655311,0.00000000,0.43040592,0.04227155
-5.65782891,3.07815384,0.76207545,2.21968034,0.02690210,0.12050517,0.27143187,0.00000000,0.42742552,0.04191923
-5.65182591,3.05372988,0.76172169,2.20302206,0.02794272,0.12068851,0.26594968,0.00000000,0.42303641,0.04147639
-5.64582291,3.02337287,0.75953512,2.18241638,0.02886797,0.12034487,0.26015627,0.00000000,0.41730115,0.04094317
-5.63981991,2.98784576,0.75569621,2.15850118,0.02966400,0.11948662,0.25410700,0.00000000,0.41031317,0.04032223
-5.63381691,2.94803702,0.75042702,2.13199338,0.03032073,0.11813877,0.24786275,0.00000000,0.40219580,0.03961881
-5.62781391,2.90493913,0.74398398,2.10366972,0.03083238,0.11633840,0.24148944,0.00000000,0.39310000,0.03884070
-5.62181091,2.85962192,0.73664910,2.07434405,0.03119770,0.11413370,0.23505724,0.00000000,0.38320070,0.03799813
-5.61580790,2.81320113,0.72871990,2.04484202,0.03142018,0.11158259,0.22863939,0.00000000,0.37269219,0.03710356
-5.60980490,2.76680328,0.72049837,2.01597378,0.03150795,0.10875089,0.22231069,0.00000000,0.36178230,0.03617133
-5.60380190,2.72152814,0.71227954,1.98850577,0.03147360,0.10571029,0.21614558,0.00000000,0.35068602,0.03521734
-5.59779890,2.67841037,0.70434000,1.96313292,0.03133372,0.10253602,0.21021603,0.00000000,0.33961863,0.03425849
-5.59179590,2.63838208,0.69692702,1.94045243,0.03110834,0.09930451,0.20458919,0.00000000,0.32878874,0.03331217
-5.58579290,2.60223804,0.69024874,1.92094036,0.03082017,0.09609096,0.19932504,0.00000000,0.31839162,0.03239572
-5.57978989,2.57060546,0.68446592,1.90493230,0.03049372,0.09296710,0.19447414,0.00000000,0.30860314,0.03152577
-5.57378689,2.54391973,0.67968569,1.89260907,0.03015437,0.08999912,0.19007560,0.00000000,0.29957461,0.03071773
-5.56778389,2.52240753,0.67595757,1.88398830,0.02982731,0.08724596,0.18615543,0.00000000,0.29142889,0.02998523
-5.56178089,2.50607836,0.67327202,1.87892232,0.02953660,0.08475792,0.18272538,0.00000000,0.28425778,0.02933971
-5.55577789,2.49472480,0.67156159,1.87710266,0.02930416,0.08257578,0.17978241,0.00000000,0.27812107,0.02878999
-5.54977489,2.48793190,0.67070465,1.87807089,0.02914894,0.08073035,0.17730884,0.00000000,0.27304701,0.02834209
-5.54377189,2.48509511,0.67053144,1.88123553,0.02908616,0.07924243,0.17527311,0.00000000,0.26903435,0.02799910
-5.53776888,2.48544614,0.67083232,1.88589413,0.02912680,0.07812337,0.17363135,0.00000000,0.26605573,0.02776115
-5.53176588,2.48808561,0.67136769,1.89125971,0.02927721,0.07737586,0.17232956,0.00000000,0.26406223,0.02762562
-5.52576288,2.49202093,0.67187920,1.89649033,0.02953904,0.07699522,0.17130634,0.00000000,0.26298879,0.02758737
-5.51975988,2.49620797,0.67210180,1.90072049,0.02990930,0.07697087,0.17049611,0.00000000,0.26276020,0.02763913
-5.51375688,2.49959456,0.67177600,1.90309320,0.03038077,0.07728797,0.16983266,0.00000000,0.26329734,0.02777201
-5.50775388,2.50116413,0.67065990,1.90279136,0.03094256,0.07792925,0.16925284,0.00000000,0.26452325,0.02797604
-5.50175088,2.49997775,0.66854057,1.89906726,0.03158091,0.07887667,0.16870030,0.00000000,0.26636874,0.02824077
-5.49574787,2.49521284,0.66524420,1.89126917,0.03228012,0.08011312,0.16812903,0.00000000,0.26877732,0.02855592
-5.48974487,2.48619732,0.66064480,1.87886418,0.03302368,0.08162387,0.16750656,0.00000000,0.27170891,0.02891202
-5.48374187,2.47243781,0.65467107,1.86145656,0.03379541,0.08339770,0.16681674,0.00000000,0.27514255,0.02930094
-5.47773887,2.45364113,0.64731131,1.83880119,0.03458068,0.08542782,0.16606189,0.00000000,0.27907755,0.02971652
-5.47173587,2.42972836,0.63861613,1.81081177,0.03536754,0.08771234,0.16526420,0.00000000,0.28353340,0.03015490
-5.46573287,2.40084118,0.62869906,1.77756384,0.03614780,0.09025439,0.16446645,0.00000000,0.28854816,0.03061495
-5.45972986,2.36734037,0.61773490,1.73929255,0.03691793,0.09306182,0.16373177,0.00000000,0.29417566,0.03109843
-5.45372686,2.32979668,0.60595605,1.69638555,0.03767977,0.09614657,0.16314268,0.00000000,0.30048160,0.03161009
-5.44772386,2.28897438,0.59364686,1.64937143,0.03844099,0.09952368,0.16279922,0.00000000,0.30753866,0.03215756
-5.44172086,2.24580830,0.58113620,1.59890402,0.03921522,0.10320999,0.16281632,0.00000000,0.31542114,0.03275111
-5.43571786,2.20137482,0.56878848,1.54574331,0.04002193,0.10722267,0.16332050,0.00000000,0.32419918,0.03340333
-5.42971486,2.15685806,0.55699330,1.49073346,0.04088590,0.11157755,0.16444583,0.00000000,0.33393305,0.03412852
-5.42371186,2.11351206,0.54615413,1.43477866,0.04183643,0.11628745,0.16632954,0.00000000,0.34466770,0.03494210
-5.41770885,2.07262023,0.53667616,1.37881749,0.04290622,0.12136048,0.16910714,0.00000000,0.35642793,0.03585987
-5.41170585,2.03545313,0.52895375,1.32379643,0.04412998,0.12679846,0.17290729,0.00000000,0.36921439,0.03689711
-5.40570285,2.00322604,0.52335772,1.27064336,0.04554277,0.13259553,0.17784669,0.00000000,0.38300061,0.03806778
-5.39969985,1.97705731,0.52022287,1.22024161,0.04717824,0.13873704,0.18402492,0.00000000,0.39773118,0.03938356
-5.39369685,1.95792897,0.51983609,1.17340524,0.04906669,0.14519871,0.19151959,0.00000000,0.41332119,0.04085305
-5.38769385,1.94665074,0.52242537,1.13085641,0.05123325,0.15194614,0.20038184,0.00000000,0.42965690,0.04248093
-5.38169085,1.94382850,0.52815001,1.09320510,0.05369596,0.15893477,0.21063240,0.00000000,0.44659759,0.04426725
-5.37568784,1.94983849,0.53709260,1.06093214,0.05646415,0.16611016,0.22225832,0.00000000,0.46397844,0.04620691
-5.36968484,1.96480794,0.54925269,1.03437564,0.05953700,0.17340863,0.23521058,0.00000000,0.48161434,0.04828920
-5.36368184,1.98860304,0.56454282,1.01372161,0.06290248,0.18075838,0.24940260,0.00000000,0.49930437,0.05049768
-5.35767884,2.02082472,0.58278685,0.99899878,0.06653660,0.18808078,0.26470982,0.00000000,0.51683674,0.05281012
-5.35167584,2.06081268,0.60372089,0.99007796,0.07040321,0.19529207,0.28097043,0.00000000,0.53399402,0.05519881
-5.34567284,2.10765765,0.62699690,0.98667595,0.07445424,0.20230515,0.29798724,0.00000000,0.55055832,0.05763098
-5.33966983,2.16022175,0.65218893,0.98836402,0.07863045,0.20903163,0.31553077,0.00000000,0.56631644,0.06006954
-5.33366683,2.21716657,0.67880186,0.99458064,0.08286268,0.21538394,0.33334345,0.00000000,0.58106455,0.06247396
-5.32766383,2.27698807,0.70628264,1.00464816,0.08707361,0.22127742,0.35114498,0.00000000,0.59461260,0.06480133
-5.32166083,2.33805751,0.73403354,1.01779296,0.09117983,0.22663246,0.36863853,0.00000000,0.60678800,0.06700761
-5.31565783,2.39866699,0.76142713,1.03316852,0.09509438,0.23137646,0.38551789,0.00000000,0.61743897,0.06904895
-5.30965483,2.45707828,0.78782260,1.04988054,0.09872941,0.23544571,0.40147514,0.00000000,0.62643708,0.07088300
-5.30365183,2.51157330,0.81258281,1.06701345,0.10199910,0.23878701,0.41620872,0.00000000,0.63367939,0.07247033
-5.29764882,2.56050445,0.83509155,1.08365740,0.10482244,0.24135907,0.42943161,0.00000000,0.63908995,0.07377568
-5.29164582,2.60234317,0.85477044,1.09893478,0.10712608,0.24313365,0.44087932,0.00000000,0.64262079,0.07476917
-5.28564282,2.63572483,0.87109486,1.11202548,0.10884677,0.24409631,0.45031747,0.00000000,0.64425243,0.07542727
-5.27963982,2.65948847,0.88360841,1.12218990,0.10993363,0.24424683,0.45754855,0.00000000,0.64399394,0.07573364
-5.27363682,2.67270976,0.89193529,1.12878906,0.11034986,0.24359933,0.46241771,0.00000000,0.64188244,0.07567968
-5.26763382,2.67472610,0.89579027,1.13130108,0.11007403,0.24218184,0.46481734,0.00000000,0.63798214,0.07526481
-5.26163082,2.66515289,0.89498582,1.12933345,0.10910076,0.24003561,0.46469017,0.00000000,0.63238292,0.07449645
-5.25562781,2.64389029,0.88943622,1.12263079,0.10744083,0.23721397,0.46203083,0.00000000,0.62519825,0.07338981
-5.24962481,2.61112057,0.87915854,1.11107792,0.10512074,0.23378082,0.45688584,0.00000000,0.61656266,0.07196727
-5.24362181,2.56729590,0.86427042,1.09469812,0.10218170,0.22980875,0.44935186,0.00000000,0.60662846,0.07025762
-5.23761881,2.51311756,0.84498487,1.07364692,0.09867814,0.22537694,0.43957255,0.00000000,0.59556212,0.06829505
-5.23161581,2.44950733,0.82160232,1.04820173,0.09467583,0.22056878,0.42773391,0.00000000,0.58353993,0.06611801
-5.22561281,2.37757249,0.79450023,1.01874783,0.09024961,0.21546932,0.41405845,0.00000000,0.57074337,0.06376788
-5.21960980,2.29856591,0.76412074,0.98576141,0.08548102,0.21016280,0.39879840,0.00000000,0.55735418,0.06128769
-5.21360680,2.21384310,0.73095683,0.94979054,0.08045571,0.20473006,0.38222820,0.00000000,0.54354926,0.05872074
-5.20760380,2.12481805,0.69553765,0.91143469,0.07526097,0.19924628,0.36463670,0.00000000,0.52949579,0.05610938
-5.20160080,2.03291956,0.65841333,0.87132393,0.06998323,0.19377883,0.34631919,0.00000000,0.51534660,0.05349381
-5.19559780,1.93955004,0.62014009,0.83009846,0.06470585,0.18838568,0.32756976,0.00000000,0.50123611,0.05091106
-5.18959480,1.84604811,0.58126600,0.78838932,0.05950713,0.18311410,0.30867407,0.00000000,0.48727717,0.04839422
-5.18359180,1.75365645,0.54231789,0.74680094,0.05445865,0.17799996,0.28990295,0.00000000,0.47355881,0.04597178
-5.17758879,1.66349577,0.50378978,0.70589610,0.04962388,0.17306763,0.27150687,0.00000000,0.46014520,0.04366728
-5.17158579,1.57654561,0.46613310,0.66618367,0.04505731,0.16833037,0.25371152,0.00000000,0.44707585,0.04149912
-5.16558279,1.49363207,0.42974899,0.62810934,0.04080375,0.16379134,0.23671445,0.00000000,0.43436709,0.03948066
-5.15957979,1.41542248,0.39498261,0.59204953,0.03689811,0.15944510,0.22068292,0.00000000,0.42201473,0.03762043
-5.15357679,1.34242643,0.36211974,0.55830818,0.03336542,0.15527947,0.20575285,0.00000000,0.40999791,0.03592255
-5.14757379,1.27500247,0.33138524,0.52711646,0.03022114,0.15127782,0.19202874,0.00000000,0.39828371,0.03438730
-5.14157079,1.21336947,0.30294357,0.49863484,0.02747169,0.14742139,0.17958454,0.00000000,0.38683249,0.03301170
-5.13556778,1.15762146,0.27690093,0.47295730,0.02511514,0.14369176,0.16846524,0.00000000,0.37560343,0.03179021
-5.12956478,1.10774492,0.25330893,0.45011709,0.02314206,0.14007317,0.15868904,0.00000000,0.36456021,0.03071544
-5.12356178,1.06363705,0.23216934,0.43009360,0.02153643,0.13655459,0.15024991,0.00000000,0.35367618,0.02977871
-5.11755878,1.02512426,0.21343985,0.41281993,0.02027660,0.13313149,0.14312044,0.00000000,0.34293901,0.02897072
-5.11155578,0.99197962,0.19704041,0.39819067,0.01933626,0.12980704,0.13725473,0.00000000,0.33235431,0.02828198
-5.10555278,0.96393871,0.18285993,0.38606961,0.01868541,0.12659290,0.13259130,0.00000000,0.32194817,0.02770326
-5.09954977,0.94071327,0.17076319,0.37629701,0.01829130,0.12350932,0.12905589,0.00000000,0.31176840,0.02722582
-5.09354677,0.92200236,0.16059759,0.36869629,0.01811932,0.12058477,0.12656405,0.00000000,0.30188435,0.02684159
-5.08754377,0.90750099,0.15219974,0.36308005,0.01813382,0.11785497,0.12502354,0.00000000,0.29238550,0.02654325
-5.08154077,0.89690630,0.14540175,0.35925529,0.01829889,0.11536145,0.12433652,0.00000000,0.28337869,0.02632418
-5.07553777,0.88992169,0.14003692,0.35702793,0.01857908,0.11314974,0.12440153,0.00000000,0.27498424,0.02617839
-5.06953477,0.88625934,0.13594513,0.35620670,0.01894009,0.11126728,0.12511532,0.00000000,0.26733130,0.02610036
-5.06353177,0.88564154,0.13297745,0.35660644,0.01934928,0.10976122,0.12637452,0.00000000,0.26055242,0.02608489
-5.05752876,0.88780147,0.13100038,0.35805103,0.01977627,0.10867610,0.12807729,0.00000000,0.25477783,0.02612693
-5.05152576,0.89248382,0.12989932,0.36037593,0.02019335,0.10805175,0.13012484,0.00000000,0.25012965,0.02622145
-5.04552276,0.89944579,0.12958152,0.36343056,0.02057589,0.10792138,0.13242303,0.00000000,0.24671630,0.02636330
-5.03951976,0.90845865,0.12997841,0.36708045,0.02090263,0.10830993,0.13488386,0.00000000,0.24462738,0.02654721
-5.03351676,0.91931011,0.13104725,0.37120932,0.02115592,0.10923294,0.13742705,0.00000000,0.24392922,0.02676776
-5.02751376,0.93180740,0.13277217,0.37572094,0.02132185,0.11069573,0.13998151,0.00000000,0.24466136,0.02701947
-5.02151076,0.94578113,0.13516450,0.38054078,0.02139033,0.11269317,0.14248673,0.00000000,0.24683398,0.02729686
-5.01550775,0.96108939,0.13826247,0.38561738,0.02135503,0.11520980,0.14489409,0.00000000,0.25042646,0.02759468
-5.00950475,0.97762200,0.14213010,0.39092328,0.02121327,0.11822049,0.14716786,0.00000000,0.25538704,0.02790802
-5.00350175,0.99530433,0.14685545,0.39645546,0.02096583,0.12169141,0.14928602,0.00000000,0.26163366,0.02823256
-4.99749875,1.01410016,0.15254808,0.40223500,0.02061666,0.12558132,0.15124065,0.00000000,0.26905576,0.02856469
-4.99149575,1.03401339,0.15933577,0.40830613,0.02017249,0.12984309,0.15303793,0.00000000,0.27751710,0.02890174
-4.98549275,1.05508792,0.16736060,0.41473429,0.01964246,0.13442543,0.15469768,0.00000000,0.28685941,0.02924203
-4.97948974,1.07740558,0.17677426,0.42160340,0.01903767,0.13927454,0.15625238,0.00000000,0.29690673,0.02958498
-4.97348674,1.10108195,0.18773288,0.42901223,0.01837065,0.14433586,0.15774568,0.00000000,0.30747021,0.02993103
-4.96748374,1.12625988,0.20039127,0.43706987,0.01765487,0.14955566,0.15923054,0.00000000,0.31835327,0.03028166
-4.96148074,1.15310106,0.21489683,0.44589062,0.01690428,0.15488247,0.16076677,0.00000000,0.32935697,0.03063916
-4.95547774,1.18177570,0.23138326,0.45558822,0.01613280,0.16026832,0.16241840,0.00000000,0.34028524,0.03100645
-4.94947474,1.21245098,0.24996414,0.46626977,0.01535390,0.16566972,0.16425075,0.00000000,0.35094999,0.03138686
-4.94347174,1.24527854,0.27072671,0.47802952,0.01458019,0.17104842,0.16632733,0.00000000,0.36117580,0.03178380
-4.93746873,1.28038195,0.29372596,0.49094288,0.01382312,0.17637188,0.16870688,0.00000000,0.37080420,0.03220046
-4.93146573,1.31784452,0.31897919,0.50506075,0.01309271,0.18161358,0.17144047,0.00000000,0.37969728,0.03263955
-4.92546273,1.35769841,0.34646144,0.52040465,0.01239736,0.18675305,0.17456899,0.00000000,0.38774062,0.03310298
-4.91945973,1.39991558,0.37610174,0.53696272,0.01174379,0.19177574,0.17812103,0.00000000,0.39484547,0.03359166
-4.91345673,1.44440104,0.40778050,0.55468688,0.01113694,0.19667287,0.18211130,0.00000000,0.40095025,0.03410535
-4.90745373,1.49098914,0.44132820,0.57349135,0.01058007,0.20144102,0.18653967,0.00000000,0.40602113,0.03464254
-4.90145073,1.53944290,0.47652543,0.59325260,0.01007486,0.20608180,0.19139092,0.00000000,0.41005205,0.03520046
-4.89544772,1.58945670,0.51310435,0.61381069,0.00962157,0.21060145,0.19663514,0.00000000,0.41306399,0.03577515
-4.88944472,1.64066225,0.55075177,0.63497222,0.00921925,0.21501042,0.20222879,0.00000000,0.41510364,0.03636164
-4.88344172,1.69263762,0.58911354,0.65651446,0.00886600,0.21932305,0.20811639,0.00000000,0.41624167,0.03695415
-4.87743872,1.74491888,0.62780049,0.67819087,0.00855919,0.22355718,0.21423278,0.00000000,0.41657051,0.03754638
-4.87143572,1.79701385,0.66639557,0.69973752,0.00829577,0.22773382,0.22050566,0.00000000,0.41620194,0.03813185
-4.86543272,1.84841730,0.70446216,0.72088027,0.00807248,0.23187687,0.22685853,0.00000000,0.41526448,0.03870424
-4.85942971,1.89862685,0.74155327,0.74134240,0.00788612,0.23601271,0.23321366,0.00000000,0.41390069,0.03925771
-4.85342671,1.94715870,0.77722136,0.76085241,0.00773370,0.24016992,0.23949509,0.00000000,0.41226444,0.03978724
-4.84742371,1.99356254,0.81102849,0.77915157,0.00761264,0.24437878,0.24563132,0.00000000,0.41051837,0.04028883
-4.84142071,2.03743476,0.84255652,0.79600102,0.00752084,0.24867077,0.25155785,0.00000000,0.40883130,0.04075979
-4.83541771,2.07842949,0.87141696,0.81118806,0.00745678,0.25307800,0.25721905,0.00000000,0.40737588,0.04119875
-4.82941471,2.11626675,0.89726020,0.82453139,0.00741943,0.25763245,0.26256970,0.00000000,0.40632637,0.04160580
-4.82341171,2.15073749,0.91978365,0.83588512,0.00740830,0.26236517,0.26757574,0.00000000,0.40585653,0.04198231
-4.81740870,2.18170534,0.93873875,0.84514138,0.00742328,0.26730541,0.27221450,0.00000000,0.40613769,0.04233087
-4.81140570,2.20910498,0.95393632,0.85223148,0.00746451,0.27247959,0.27647425,0.00000000,0.40733688,0.04265504
-4.80540270,2.23293743,0.96525021,0.85712563,0.00753224,0.27791038,0.28035320,0.00000000,0.40961502,0.04295902
-4.79939970,2.25326248,0.97261913,0.85983119,0.00762662,0.28361565,0.28385798,0.00000000,0.41312525,0.04324735
-4.79339670,2.27018899,0.97604654,0.86038971,0.00774750,0.28960763,0.28700171,0.00000000,0.41801116,0.04352454
-4.78739370,2.28386346,0.97559860,0.85887287,0.00789430,0.29589209,0.28980185,0.00000000,0.42440516,0.04379470
-4.78139070,2.29445776,0.97140047,0.85537758,0.00806578,0.30246776,0.29227786,0.00000000,0.43242673,0.04406118
-4.77538769,2.30215668,0.96363089,0.85002051,0.00825994,0.30932592,0.29444893,0.00000000,0.44218081,0.04432631
-4.76938469,2.30714610,0.95251553,0.84293240,0.00847393,0.31645029,0.29633189,0.00000000,0.45375602,0.04459110
-4.76338169,2.30960243,0.93831931,0.83425235,0.00870395,0.32381716,0.29793932,0.00000000,0.46722309,0.04485513
-4.75737869,2.30968391,0.92133800,0.82412247,0.00894535,0.33139586,0.29927820,0.00000000,0.48263320,0.04511645
-4.75137569,2.30752427,0.90188958,0.81268314,0.00919260,0.33914942,0.30034897,0.00000000,0.50001647,0.04537159
-4.74537269,2.30322899,0.88030565,0.80006901,0.00943942,0.34703557,0.30114520,0.00000000,0.51938050,0.04561569
-4.73936968,2.29687427,0.85692319,0.78640605,0.00967898,0.35500782,0.30165371,0.00000000,0.54070911,0.04584267
-4.73336668,2.28850868,0.83207708,0.77180956,0.00990405,0.36301681,0.30185541,0.00000000,0.56396123,0.04604550
-4.72736368,2.27815716,0.80609343,0.75638334,0.01010729,0.37101159,0.30172643,0.00000000,0.58907003,0.04621654
-4.72136068,2.26582697,0.77928403,0.74021978,0.01028143,0.37894103,0.30123982,0.00000000,0.61594230,0.04634788
-4.71535768,2.25151510,0.75194197,0.72340092,0.01041959,0.38675501,0.30036738,0.00000000,0.64445828,0.04643172
-4.70935468,2.23521640,0.72433832,0.70600022,0.01051554,0.39440558,0.29908174,0.00000000,0.67447166,0.04646075
-4.70335168,2.21693181,0.69671992,0.68808479,0.01056387,0.40184784,0.29735841,0.00000000,0.70581021,0.04642850
-4.69734867,2.19667603,0.66930814,0.66971792,0.01056029,0.40904060,0.29517769,0.00000000,0.73827678,0.04632963
-4.69134567,2.17448397,0.64229837,0.65096162,0.01050173,0.41594675,0.29252630,0.00000000,0.77165077,0.04616018
-4.68534267,2.15041551,0.61586014,0.63187891,0.01038649,0.42253337,0.28939870,0.00000000,0.80569022,0.04591772
-4.67933967,2.12455809,0.59013762,0.61253566,0.01021428,0.42877155,0.28579785,0.00000000,0.84013431,0.04560145
-4.67333667,2.09702713,0.56525036,0.59300180,0.00998624,0.43463592,0.28173560,0.00000000,0.87470641,0.04521220
-4.66733367,2.06796392,0.54129410,0.57335191,0.00970489,0.44010407,0.27723242,0.00000000,0.90911758,0.04475236
-4.66133067,2.03753143,0.51834159,0.55366492,0.00937403,0.44515575,0.27231674,0.00000000,0.94307035,0.04422572
-4.65532766,2.00590810,0.49644328,0.53402310,0.00899857,0.44977194,0.26702380,0.00000000,0.97626289,0.04363726
-4.64932466,1.97328013,0.47562804,0.51451046,0.00858435,0.45393397,0.26139416,0.00000000,1.00839317,0.04299289
-4.64332166,1.93983282,0.45590378,0.49521048,0.00813794,0.45762258,0.25547191,0.00000000,1.03916318,0.04229915
