energy_ev,total_up,B_p_up,B_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.60980490,0.57017079,0.01276534,0.00000000,0.21092367,0.08443122,0.21374010,0.00000000
-5.60380190,0.58727383,0.01283066,0.00000000,0.20413465,0.08683806,0.21577661,0.00000000
-5.59779890,0.60575104,0.01296156,0.00000000,0.19835839,0.08943010,0.21868638,0.00000000
-5.59179590,0.62500373,0.01314854,0.00000000,0.19346086,0.09211491,0.22226746,0.00000000
-5.58579290,0.64440009,0.01338094,0.00000000,0.18928726,0.09479915,0.22629755,0.00000000
-5.57978989,0.66329452,0.01364740,0.00000000,0.18566908,0.09739118,0.23054124,0.00000000
-5.57378689,0.68104842,0.01393637,0.00000000,0.18243130,0.09980390,0.23475782,0.00000000
-5.56778389,0.69705130,0.01423662,0.00000000,0.17939965,0.10195753,0.23870938,0.00000000
-5.56178089,0.71074143,0.01453770,0.00000000,0.17640734,0.10378227,0.24216884,0.00000000
-5.55577789,0.72162496,0.01483045,0.00000000,0.17330115,0.10522068,0.24492752,0.00000000
-5.54977489,0.72929278,0.01510740,0.00000000,0.16994665,0.10622968,0.24680203,0.00000000
-5.54377189,0.73343405,0.01536304,0.00000000,0.16623222,0.10678195,0.24764011,0.00000000
-5.53776888,0.73384616,0.01559415,0.00000000,0.16207198,0.10686684,0.24732511,0.00000000
-5.53176588,0.73044027,0.01579981,0.00000000,0.15740739,0.10649051,0.24577919,0.00000000
-5.52576288,0.72324247,0.01598148,0.00000000,0.15220763,0.10567550,0.24296482,0.00000000
-5.51975988,0.71239033,0.01614288,0.00000000,0.14646879,0.10445951,0.23888475,0.00000000
-5.51375688,0.69812520,0.01628968,0.00000000,0.14021209,0.10289365,0.23358045,0.00000000
-5.50775388,0.68078047,0.01642926,0.00000000,0.13348111,0.10104010,0.22712909,0.00000000
-5.50175088,0.66076650,0.01657018,0.00000000,0.12633838,0.09896930,0.21963927,0.00000000
-5.49574787,0.63855295,0.01672171,0.00000000,0.11886151,0.09675684,0.21124573,0.00000000
-5.48974487,0.61464931,0.01689324,0.00000000,0.11113898,0.09448014,0.20210330,0.00000000
-5.48374187,0.58958448,0.01709373,0.00000000,0.10326596,0.09221516,0.19238043,0.00000000
-5.47773887,0.56388657,0.01733107,0.00000000,0.09534017,0.09003310,0.18225252,0.00000000
-5.47173587,0.53806355,0.01761156,0.00000000,0.08745814,0.08799751,0.17189543,0.00000000
-5.46573287,0.51258573,0.01793941,0.00000000,0.07971181,0.08616168,0.16147945,0.00000000
-5.45972986,0.48787081,0.01831637,0.00000000,0.07218580,0.08456659,0.15116390,0.00000000
-5.45372686,0.46427197,0.01874141,0.00000000,0.06495522,0.08323942,0.14109266,0.00000000
-5.44772386,0.44206945,0.01921060,0.00000000,0.05808415,0.08219280,0.13139069,0.00000000
-5.44172086,0.42146587,0.01971707,0.00000000,0.05162476,0.08142458,0.12216165,0.00000000
-5.43571786,0.40258533,0.02025118,0.00000000,0.04561712,0.08091849,0.11348672,0.00000000
-5.42971486,0.38547602,0.02080080,0.00000000,0.04008951,0.08064524,0.10542453,0.00000000
-5.42371186,0.37011630,0.02135169,0.00000000,0.03505924,0.08056436,0.09801213,0.00000000
-5.41770885,0.35642357,0.02188808,0.00000000,0.03053393,0.08062649,0.09126690,0.00000000
-5.41170585,0.34426550,0.02239328,0.00000000,0.02651310,0.08077600,0.08518933,0.00000000
-5.40570285,0.33347308,0.02285039,0.00000000,0.02298995,0.08095397,0.07976629,0.00000000
-5.39969985,0.32385466,0.02324303,0.00000000,0.01995333,0.08110124,0.07497490,0.00000000
-5.39369685,0.31521053,0.02355608,0.00000000,0.01738980,0.08116151,0.07078656,0.00000000
-5.38769385,0.30734716,0.02377640,0.00000000,0.01528567,0.08108425,0.06717110,0.00000000
-5.38169085,0.30009074,0.02389350,0.00000000,0.01362891,0.08082743,0.06410076,0.00000000
-5.37568784,0.29329940,0.02390007,0.00000000,0.01241108,0.08035982,0.06155406,0.00000000
-5.36968484,0.28687355,0.02379251,0.00000000,0.01162900,0.07966290,0.05951908,0.00000000
-5.36368184,0.28076433,0.02357123,0.00000000,0.01128624,0.07873221,0.05799642,0.00000000
-5.35767884,0.27497951,0.02324083,0.00000000,0.01139450,0.07757819,0.05700144,0.00000000
-5.35167584,0.26958709,0.02281025,0.00000000,0.01197462,0.07622637,0.05656586,0.00000000
-5.34567284,0.26471635,0.02229263,0.00000000,0.01305746,0.07471708,0.05673864,0.00000000
-5.33966983,0.26055639,0.02170514,0.00000000,0.01468442,0.07310448,0.05758610,0.00000000
-5.33366683,0.25735239,0.02106871,0.00000000,0.01690775,0.07145524,0.05919130,0.00000000
-5.32766383,0.25539971,0.02040763,0.00000000,0.01979054,0.06984661,0.06165258,0.00000000
-5.32166083,0.25503605,0.01974907,0.00000000,0.02340640,0.06836426,0.06508145,0.00000000
-5.31565783,0.25663201,0.01912260,0.00000000,0.02783886,0.06709965,0.06959972,0.00000000
-5.30965483,0.26058023,0.01855968,0.00000000,0.03318045,0.06614736,0.07533594,0.00000000
-5.30365183,0.26728363,0.01809310,0.00000000,0.03953145,0.06560220,0.08242140,0.00000000
-5.29764882,0.27714288,0.01775650,0.00000000,0.04699836,0.06555626,0.09098546,0.00000000
-5.29164582,0.29054365,0.01758385,0.00000000,0.05569213,0.06609606,0.10115071,0.00000000
-5.28564282,0.30784385,0.01760906,0.00000000,0.06572612,0.06729982,0.11302782,0.00000000
-5.27963982,0.32936136,0.01786554,0.00000000,0.07721386,0.06923488,0.12671031,0.00000000
-5.27363682,0.35536252,0.01838584,0.00000000,0.09026671,0.07195553,0.14226958,0.00000000
-5.26763382,0.38605187,0.01920137,0.00000000,0.10499143,0.07550101,0.15975023,0.00000000
-5.26163082,0.42156341,0.02034209,0.00000000,0.12148773,0.07989411,0.17916588,0.00000000
-5.25562781,0.46195374,0.02183626,0.00000000,0.13984591,0.08514009,0.20049589,0.00000000
-5.24962481,0.50719739,0.02371018,0.00000000,0.16014463,0.09122620,0.22368297,0.00000000
-5.24362181,0.55718461,0.02598796,0.00000000,0.18244882,0.09812171,0.24863193,0.00000000
-5.23761881,0.61172176,0.02869124,0.00000000,0.20680785,0.10577849,0.27520981,0.00000000
-5.23161581,0.67053431,0.03183894,0.00000000,0.23325395,0.11413221,0.30324726,0.00000000
-5.22561281,0.73327261,0.03544691,0.00000000,0.26180088,0.12310401,0.33254137,0.00000000
-5.21960980,0.79951997,0.03952764,0.00000000,0.29244282,0.13260272,0.36285983,0.00000000
-5.21360680,0.86880317,0.04408986,0.00000000,0.32515349,0.14252751,0.39394631,0.00000000
-5.20760380,0.94060458,0.04913817,0.00000000,0.35988537,0.15277087,0.42552685,0.00000000
-5.20160080,1.01437570,0.05467264,0.00000000,0.39656909,0.16322186,0.45731699,0.00000000
-5.19559780,1.08955143,0.06068839,0.00000000,0.43511281,0.17376944,0.48902933,0.00000000
-5.18959480,1.16556429,0.06717524,0.00000000,0.47540155,0.18430584,0.52038125,0.00000000
-5.18359180,1.24185817,0.07411732,0.00000000,0.51729656,0.19472969,0.55110227,0.00000000
-5.17758879,1.31790066,0.08149280,0.00000000,0.56063453,0.20494883,0.58094077,0.00000000
-5.17158579,1.39319369,0.08927368,0.00000000,0.60522682,0.21488279,0.60966980,0.00000000
-5.16558279,1.46728164,0.09742565,0.00000000,0.65085870,0.22446452,0.63709161,0.00000000
-5.15957979,1.53975695,0.10590808,0.00000000,0.69728872,0.23364161,0.66304082,0.00000000
-5.15357679,1.61026269,0.11467414,0.00000000,0.74424829,0.24237667,0.68738593,0.00000000
-5.14757379,1.67849231,0.12367104,0.00000000,0.79144173,0.25064707,0.71002948,0.00000000
-5.14157079,1.74418672,0.13284041,0.00000000,0.83854686,0.25844384,0.73090663,0.00000000
-5.13556778,1.80712888,0.14211876,0.00000000,0.88521630,0.26576997,0.74998256,0.00000000
-5.12956478,1.86713663,0.15143811,0.00000000,0.93107983,0.27263807,0.76724884,0.00000000
-5.12356178,1.92405417,0.16072670,0.00000000,0.97574758,0.27906760,0.78271916,0.00000000
-5.11755878,1.97774289,0.16990975,0.00000000,1.01881449,0.28508178,0.79642464,0.00000000
-5.11155578,2.02807231,0.17891031,0.00000000,1.05986584,0.29070438,0.80840922,0.00000000
-5.10555278,2.07491173,0.18765009,0.00000000,1.09848379,0.29595652,0.81872527,0.00000000
-5.09954977,2.11812313,0.19605041,0.00000000,1.13425497,0.30085372,0.82742979,0.00000000
-5.09354677,2.15755585,0.20403301,0.00000000,1.16677868,0.30540328,0.83458138,0.00000000
-5.08754377,2.19304337,0.21152094,0.00000000,1.19567563,0.30960231,0.84023797,0.00000000
-5.08154077,2.22440237,0.21843940,0.00000000,1.22059680,0.31343623,0.84445553,0.00000000
-5.07553777,2.25143402,0.22471654,0.00000000,1.24123203,0.31687813,0.84728746,0.00000000
-5.06953477,2.27392749,0.23028431,0.00000000,1.25731807,0.31988884,0.84878474,0.00000000
-5.06353177,2.29166527,0.23507920,0.00000000,1.26864567,0.32241779,0.84899642,0.00000000
-5.05752876,2.30443004,0.23904310,0.00000000,1.27506543,0.32440454,0.84797050,0.00000000
-5.05152576,2.31201258,0.24212409,0.00000000,1.27649201,0.32578105,0.84575467,0.00000000
-5.04552276,2.31422027,0.24427730,0.00000000,1.27290673,0.32647441,0.84239695,0.00000000
-5.03951976,2.31088563,0.24546577,0.00000000,1.26435822,0.32641005,0.83794586,0.00000000
-5.03351676,2.30187452,0.24566135,0.00000000,1.25096124,0.32551515,0.83245020,0.00000000
-5.02751376,2.28709356,0.24484556,0.00000000,1.23289366,0.32372215,0.82595818,0.00000000
-5.02151076,2.26649638,0.24301043,0.00000000,1.21039183,0.32097222,0.81851613,0.00000000
-5.01550775,2.24008856,0.24015933,0.00000000,1.18374441,0.31721844,0.81016677,0.00000000
-5.00950475,2.20793104,0.23630759,0.00000000,1.15328513,0.31242861,0.80094721,0.00000000
-5.00350175,2.17014193,0.23148302,0.00000000,1.11938468,0.30658754,0.79088697,0.00000000
-4.99749875,2.12689684,0.22572618,0.00000000,1.08244206,0.29969874,0.78000614,0.00000000
-4.99149575,2.07842769,0.21909042,0.00000000,1.04287579,0.29178537,0.76831404,0.00000000
-4.98549275,2.02502029,0.21164158,0.00000000,1.00111532,0.28289048,0.75580848,0.00000000
-4.97948974,1.96701079,0.20345739,0.00000000,0.95759276,0.27307657,0.74247588,0.00000000
-4.97348674,1.90478123,0.19462647,0.00000000,0.91273546,0.26242439,0.72829228,0.00000000
-4.96748374,1.83875452,0.18524711,0.00000000,0.86695932,0.25103108,0.71322543,0.00000000
-4.96148074,1.76938882,0.17542560,0.00000000,0.82066321,0.23900786,0.69723766,0.00000000
-4.95547774,1.69717183,0.16527437,0.00000000,0.77422441,0.22647721,0.68028977,0.00000000
-4.94947474,1.62261484,0.15490991,0.00000000,0.72799516,0.21356974,0.66234538,0.00000000
-4.94347174,1.54624688,0.14445056,0.00000000,0.68230027,0.20042092,0.64337576,0.00000000
-4.93746873,1.46860897,0.13401424,0.00000000,0.63743572,0.18716776,0.62336470,0.00000000
-4.93146573,1.39024845,0.12371618,0.00000000,0.59366808,0.17394560,0.60231322,0.00000000
-4.92546273,1.31171356,0.11366681,0.00000000,0.55123469,0.16088508,0.58024370,0.00000000
-4.91945973,1.23354814,0.10396979,0.00000000,0.51034439,0.14810944,0.55720318,0.00000000
-4.91345673,1.15628638,0.09472036,0.00000000,0.47117868,0.13573220,0.53326564,0.00000000
-4.90745373,1.08044777,0.08600384,0.00000000,0.43389307,0.12385531,0.50853307,0.00000000
-4.90145073,1.00653199,0.07789461,0.00000000,0.39861862,0.11256770,0.48313507,0.00000000
-4.89544772,0.93501385,0.07045532,0.00000000,0.36546340,0.10194440,0.45722725,0.00000000
-4.88944472,0.86633825,0.06373641,0.00000000,0.33451388,0.09204602,0.43098821,0.00000000
-4.88344172,0.80091514,0.05777601,0.00000000,0.30583607,0.08291872,0.40461537,0.00000000
-4.87743872,0.73911457,0.05259995,0.00000000,0.27947646,0.07459446,0.37831984,0.00000000
-4.87143572,0.68126192,0.04822214,0.00000000,0.25546270,0.06709166,0.35232058,0.00000000
-4.86543272,0.62763335,0.04464500,0.00000000,0.23380406,0.06041602,0.32683814,0.00000000
-4.85942971,0.57845177,0.04186002,0.00000000,0.21449160,0.05456156,0.30208823,0.00000000
-4.85342671,0.53388325,0.03984845,0.00000000,0.19749827,0.04951170,0.27827557,0.00000000
-4.84742371,0.49403433,0.03858193,0.00000000,0.18277892,0.04524052,0.25558814,0.00000000
-4.84142071,0.45895018,0.03802324,0.00000000,0.17027031,0.04171394,0.23419226,0.00000000
-4.83541771,0.42861392,0.03812697,0.00000000,0.15989123,0.03889094,0.21422848,0.00000000
-4.82941471,0.40294720,0.03884027,0.00000000,0.15154283,0.03672470,0.19580871,0.00000000
-4.82341171,0.38181219,0.04010354,0.00000000,0.14510928,0.03516375,0.17901442,0.00000000
-4.81740870,0.36501503,0.04185127,0.00000000,0.14045871,0.03415309,0.16389608,0.00000000
-4.81140570,0.35231080,0.04401284,0.00000000,0.13744466,0.03363517,0.15047382,0.00000000
-4.80540270,0.34341001,0.04651351,0.00000000,0.13590796,0.03355099,0.13873905,0.00000000
-4.79939970,0.33798636,0.04927547,0.00000000,0.13567902,0.03384108,0.12865719,0.00000000
-4.79339670,0.33568585,0.05221906,0.00000000,0.13658065,0.03444651,0.12017103,0.00000000
-4.78739370,0.33613678,0.05526411,0.00000000,0.13843116,0.03530992,0.11320472,0.00000000
-4.78139070,0.33896047,0.05833145,0.00000000,0.14104784,0.03637649,0.10766818,0.00000000
-4.77538769,0.34378230,0.06134450,0.00000000,0.14425056,0.03759492,0.10346152,0.00000000
-4.76938469,0.35024267,0.06423091,0.00000000,0.14786550,0.03891841,0.10047954,0.00000000
-4.76338169,0.35800751,0.06692431,0.00000000,0.15172865,0.04030553,0.09861586,0.00000000
-4.75737869,0.36677780,0.06936594,0.00000000,0.15568925,0.04172099,0.09776667,0.00000000
-4.75137569,0.37629783,0.07150615,0.00000000,0.15961267,0.04313636,0.09783393,0.00000000
-4.74537269,0.38636167,0.07330581,0.00000000,0.16338287,0.04453053,0.09872784,0.00000000
-4.73936968,0.39681768,0.07473737,0.00000000,0.16690416,0.04589000,0.10036866,0.00000000
-4.73336668,0.40757070,0.07578561,0.00000000,0.17010226,0.04720903,0.10268770,0.00000000
-4.72736368,0.41858183,0.07644804,0.00000000,0.17292460,0.04848935,0.10562765,0.00000000
-4.72136068,0.42986584,0.07673484,0.00000000,0.17533983,0.04973983,0.10914218,0.00000000
-4.71535768,0.44148620,0.07666841,0.00000000,0.17733663,0.05097571,0.11319504,0.00000000
-4.70935468,0.45354799,0.07628240,0.00000000,0.17892183,0.05221767,0.11775863,0.00000000
-4.70335168,0.46618913,0.07562041,0.00000000,0.18011812,0.05349069,0.12281237,0.00000000
-4.69734867,0.47957016,0.07473429,0.00000000,0.18096128,0.05482269,0.12834084,0.00000000
-4.69134567,0.49386329,0.07368212,0.00000000,0.18149725,0.05624309,0.13433199,0.00000000
-4.68534267,0.50924114,0.07252600,0.00000000,0.18177927,0.05778125,0.14077555,0.00000000
-4.67933967,0.52586586,0.07132972,0.00000000,0.18186507,0.05946503,0.14766170,0.00000000
-4.67333667,0.54387908,0.07015639,0.00000000,0.18181447,0.06131931,0.15498024,0.00000000
-4.66733367,0.56339337,0.06906613,0.00000000,0.18168737,0.06336471,0.16272018,0.00000000
-4.66133067,0.58448541,0.06811401,0.00000000,0.18154230,0.06561652,0.17086990,0.00000000
-4.65532766,0.60719146,0.06734816,0.00000000,0.18143556,0.06808388,0.17941780,0.00000000
-4.64932466,0.63150500,0.06680831,0.00000000,0.18142086,0.07076924,0.18835335,0.00000000
-4.64332166,0.65737683,0.06652462,0.00000000,0.18154948,0.07366810,0.19766848,0.00000000
-4.63731866,0.68471731,0.06651705,0.00000000,0.18187084,0.07676915,0.20735908,0.00000000
-4.63131566,0.71340058,0.06679504,0.00000000,0.18243325,0.08005463,0.21742647,0.00000000
-4.62531266,0.74327025,0.06735773,0.00000000,0.18328473,0.08350094,0.22787863,0.00000000
-4.61930965,0.77414612,0.06819446,0.00000000,0.18447370,0.08707953,0.23873094,0.00000000
-4.61330665,0.80583128,0.06928569,0.00000000,0.18604937,0.09075790,0.25000624,0.00000000
-4.60730365,0.83811911,0.07060415,0.00000000,0.18806167,0.09450068,0.26173414,0.00000000
-4.60130065,0.87079945,0.07211618,0.00000000,0.19056056,0.09827073,0.27394928,0.00000000
-4.59529765,0.90366352,0.07378323,0.00000000,0.19359469,0.10203019,0.28668871,0.00000000
-4.58929465,0.93650721,0.07556333,0.00000000,0.19720934,0.10574144,0.29998822,0.00000000
-4.58329165,0.96913240,0.07741256,0.00000000,0.20144383,0.10936782,0.31387786,0.00000000
-4.57728864,1.00134635,0.07928645,0.00000000,0.20632828,0.11287424,0.32837675,0.00000000
-4.57128564,1.03295910,0.08114112,0.00000000,0.21188010,0.11622750,0.34348749,0.00000000
-4.56528264,1.06377939,0.08293431,0.00000000,0.21810032,0.11939644,0.35919046,0.00000000
-4.55927964,1.09360930,0.08462619,0.00000000,0.22497004,0.12235187,0.37543839,0.00000000
-4.55327664,1.12223841,0.08617990,0.00000000,0.23244730,0.12506636,0.39215165,0.00000000
-4.54727364,1.14943796,0.08756197,0.00000000,0.24046463,0.12751394,0.40921457,0.00000000
-4.54127064,1.17495594,0.08874246,0.00000000,0.24892750,0.12966971,0.42647313,0.00000000
-4.53526763,1.19851356,0.08969504,0.00000000,0.25771396,0.13150952,0.44373453,0.00000000
-4.52926463,1.21980396,0.09039695,0.00000000,0.26667551,0.13300972,0.46076855,0.00000000
-4.52326163,1.23849343,0.09082885,0.00000000,0.27563945,0.13414702,0.47731117,0.00000000
-4.51725863,1.25422563,0.09097476,0.00000000,0.28441254,0.13489858,0.49307008,0.00000000
-4.51125563,1.26662872,0.09082193,0.00000000,0.29278596,0.13524228,0.50773230,0.00000000
-4.50525263,1.27532546,0.09036078,0.00000000,0.30054144,0.13515720,0.52097345,0.00000000
-4.49924962,1.27994571,0.08958494,0.00000000,0.30745827,0.13462432,0.53246831,0.00000000
-4.49324662,1.28014091,0.08849128,0.00000000,0.31332080,0.13362734,0.54190233,0.00000000
-4.48724362,1.27559972,0.08708009,0.00000000,0.31792628,0.13215371,0.54898337,0.00000000
-4.48124062,1.26606386,0.08535523,0.00000000,0.32109241,0.13019559,0.55345329,0.00000000
-4.47523762,1.25134334,0.08332432,0.00000000,0.32266447,0.12775090,0.55509857,0.00000000
-4.46923462,1.23133001,0.08099889,0.00000000,0.32252140,0.12482418,0.55375970,0.00000000
-4.46323162,1.20600860,0.07839450,0.00000000,0.32058081,0.12142730,0.54933847,0.00000000
-4.45722861,1.17546451,0.07553079,0.00000000,0.31680244,0.11758000,0.54180319,0.00000000
-4.45122561,1.13988769,0.07243134,0.00000000,0.31118998,0.11331004,0.53119118,0.00000000
-4.44522261,1.09957245,0.06912348,0.00000000,0.30379127,0.10865307,0.51760871,0.00000000
-4.43921961,1.05491289,0.06563794,0.00000000,0.29469668,0.10365223,0.50122819,0.00000000
-4.43321661,1.00639432,0.06200834,0.00000000,0.28403598,0.09835732,0.48228287,0.00000000
-4.42721361,0.95458093,0.05827055,0.00000000,0.27197385,0.09282374,0.46105932,0.00000000
-4.42121061,0.90010037,0.05446198,0.00000000,0.25870412,0.08711121,0.43788805,0.00000000
-4.41520760,0.84362608,0.05062074,0.00000000,0.24444329,0.08128226,0.41313286,0.00000000
-4.40920460,0.78585817,0.04678483,0.00000000,0.22942350,0.07540064,0.38717929,0.00000000
-4.40320160,0.72750386,0.04299127,0.00000000,0.21388540,0.06952973,0.36042289,0.00000000
-4.39719860,0.66925834,0.03927528,0.00000000,0.19807118,0.06373095,0.33325777,0.00000000
-4.39119560,0.61178707,0.03566957,0.00000000,0.18221816,0.05806233,0.30606590,0.00000000
-4.38519260,0.55571014,0.03220374,0.00000000,0.16655311,0.05257729,0.27920766,0.00000000
-4.37918959,0.50158929,0.02890372,0.00000000,0.15128765,0.04732362,0.25301396,0.00000000
-4.37318659,0.44991810,0.02579155,0.00000000,0.13661467,0.04234278,0.22778012,0.00000000
-4.36718359,0.40111560,0.02288511,0.00000000,0.12270602,0.03766944,0.20376169,0.00000000
-4.36118059,0.35552312,0.02019818,0.00000000,0.10971147,0.03333135,0.18117213,0.00000000
-4.35517759,0.31340457,0.01774058,0.00000000,0.09775869,0.02934952,0.16018251,0.00000000
-4.34917459,0.27494956,0.01551845,0.00000000,0.08695434,0.02573856,0.14092267,0.00000000
-4.34317159,0.24027910,0.01353464,0.00000000,0.07738602,0.02250736,0.12348402,0.00000000
-4.33716858,0.20945331,0.01178923,0.00000000,0.06912484,0.01965981,0.10792344,0.00000000
-4.33116558,0.18248057,0.01028005,0.00000000,0.06222843,0.01719572,0.09426795,0.00000000
-4.32516258,0.15932755,0.00900328,0.00000000,0.05674419,0.01511176,0.08252002,0.00000000
-4.31915958,0.13992945,0.00795402,0.00000000,0.05271239,0.01340242,0.07266301,0.00000000
-4.31315658,0.12420005,0.00712684,0.00000000,0.05016915,0.01206094,0.06466648,0.00000000
-4.30715358,0.11204098,0.00651625,0.00000000,0.04914878,0.01108010,0.05849123,0.00000000
