energy_ev,total_up,As_p_up,As_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.75387694,2.15029580,0.40223807,0.00000000,1.54949990,0.66931800,0.00555390,0.97281338
-5.74787394,2.09603681,0.39558011,0.00000000,1.51865833,0.64794943,0.00531034,0.94482635
-5.74187094,2.03974320,0.38773987,0.00000000,1.48590288,0.62675624,0.00507499,0.91701262
-5.73586793,1.98208070,0.37885804,0.00000000,1.45155612,0.60596456,0.00485071,0.88963639
-5.72986493,1.92368141,0.36908488,0.00000000,1.41592234,0.58577777,0.00464008,0.86292552
-5.72386193,1.86513302,0.35857616,0.00000000,1.37928492,0.56637398,0.00444541,0.83706994
-5.71785893,1.80697109,0.34748918,0.00000000,1.34190575,0.54790452,0.00426868,0.81222189
-5.71185593,1.74967428,0.33597908,0.00000000,1.30402670,0.53049359,0.00411156,0.78849801
-5.70585293,1.69366276,0.32419542,0.00000000,1.26587278,0.51423885,0.00397536,0.76598314
-5.69984992,1.63929959,0.31227930,0.00000000,1.22765675,0.49921318,0.00386106,0.74473546
-5.69384692,1.58689482,0.30036104,0.00000000,1.18958467,0.48546719,0.00376935,0.72479289
-5.68784392,1.53671199,0.28855837,0.00000000,1.15186207,0.47303273,0.00370061,0.70618024
-5.68184092,1.48897646,0.27697534,0.00000000,1.11470017,0.46192699,0.00365500,0.68891682
-5.67583792,1.44388520,0.26570178,0.00000000,1.07832172,0.45215706,0.00363250,0.67302425
-5.66983492,1.40161725,0.25481335,0.00000000,1.04296614,0.44372482,0.00363297,0.65853385
-5.66383192,1.36234448,0.24437213,0.00000000,1.00889347,0.43663195,0.00365622,0.64549349
-5.65782891,1.32624179,0.23442763,0.00000000,0.97638703,0.43088461,0.00370212,0.63397342
-5.65182591,1.29349639,0.22501819,0.00000000,0.94575439,0.42649790,0.00377058,0.62407090
-5.64582291,1.26431550,0.21617258,0.00000000,0.91732679,0.42349955,0.00386175,0.61591327
-5.63981991,1.23893208,0.20791179,0.00000000,0.89145675,0.42193281,0.00397597,0.60965934
-5.63381691,1.21760812,0.20025081,0.00000000,0.86851407,0.42185836,0.00411389,0.60549905
-5.62781391,1.20063536,0.19320034,0.00000000,0.84888023,0.42335501,0.00427648,0.60365114
-5.62181091,1.18833311,0.18676830,0.00000000,0.83294149,0.42651917,0.00446506,0.60435915
-5.61580790,1.18104328,0.18096112,0.00000000,0.82108071,0.43146307,0.00468130,0.60788557
-5.60980490,1.17912257,0.17578458,0.00000000,0.81366827,0.43831170,0.00492719,0.61450443
-5.60380190,1.18293217,0.17124444,0.00000000,0.81105232,0.44719864,0.00520498,0.62449260
-5.59779890,1.19282513,0.16734648,0.00000000,0.81354867,0.45826085,0.00551710,0.63811996
-5.59179590,1.20913201,0.16409625,0.00000000,0.82143047,0.47163268,0.00586606,0.65563892
-5.58579290,1.23214526,0.16149839,0.00000000,0.83491826,0.48743931,0.00625433,0.67727353
-5.57978989,1.26210301,0.15955565,0.00000000,0.85417040,0.50578997,0.00668415,0.70320867
-5.57378689,1.29917285,0.15826763,0.00000000,0.87927439,0.52677111,0.00715738,0.73357968
-5.56778389,1.34343651,0.15762938,0.00000000,0.91023935,0.55044004,0.00767533,0.76846296
-5.56178089,1.39487600,0.15762991,0.00000000,0.94698982,0.57681908,0.00823856,0.80786765
-5.55577789,1.45336196,0.15825081,0.00000000,0.98936140,0.60589075,0.00884671,0.85172914
-5.54977489,1.51864494,0.15946493,0.00000000,1.03709820,0.63759405,0.00949835,0.89990433
-5.54377189,1.59034999,0.16123549,0.00000000,1.08985249,0.67182216,0.01019083,0.95216921
-5.53776888,1.66797523,0.16351537,0.00000000,1.14718672,0.70842155,0.01092021,1.00821866
-5.53176588,1.75089444,0.16624702,0.00000000,1.20857783,0.74719279,0.01168120,1.06766882
-5.52576288,1.83836401,0.16936275,0.00000000,1.27342406,0.78789275,0.01246716,1.13006183
-5.51975988,1.92953410,0.17278556,0.00000000,1.34105410,0.83023849,0.01327020,1.19487299
-5.51375688,2.02346376,0.17643051,0.00000000,1.41073850,0.87391238,0.01408124,1.26152010
-5.50775388,2.11913974,0.18020654,0.00000000,1.48170302,0.91856851,0.01489027,1.32937479
-5.50175088,2.21549822,0.18401870,0.00000000,1.55314367,0.96384004,0.01568656,1.39777549
-5.49574787,2.31144897,0.18777068,0.00000000,1.62424312,1.00934722,0.01645898,1.46604157
-5.48974487,2.40590095,0.19136760,0.00000000,1.69418775,1.05470587,0.01719630,1.53348836
-5.48374187,2.49778845,0.19471874,0.00000000,1.76218517,1.09953588,0.01788763,1.59944241
-5.47773887,2.58609688,0.19774039,0.00000000,1.82748134,1.14346952,0.01852277,1.66325663
-5.47173587,2.66988721,0.20035826,0.00000000,1.88937696,1.18615932,0.01909259,1.72432465
-5.46573287,2.74831802,0.20250977,0.00000000,1.94724243,1.22728502,0.01958941,1.78209407
-5.45972986,2.82066458,0.20414577,0.00000000,2.00053092,1.26655961,0.02000735,1.83607805
-5.45372686,2.88633392,0.20523171,0.00000000,2.04878906,1.30373419,0.02034257,1.88586491
-5.44772386,2.94487560,0.20574832,0.00000000,2.09166502,1.33860140,0.02059350,1.93112539
-5.44172086,2.99598765,0.20569153,0.00000000,2.12891339,1.37099751,0.02076093,1.97161740
-5.43571786,3.03951763,0.20507190,0.00000000,2.16039710,1.40080309,0.02084809,2.00718800
-5.42971486,3.07545870,0.20391335,0.00000000,2.18608602,1.42794226,0.02086055,2.03777277
-5.42371186,3.10394118,0.20225149,0.00000000,2.20605255,1.45238066,0.02080608,2.06339253
-5.41770885,3.12521984,0.20013148,0.00000000,2.22046422,1.47412234,0.02069435,2.08414763
-5.41170585,3.13965780,0.19760564,0.00000000,2.22957386,1.49320563,0.02053665,2.10021008
-5.40570285,3.14770756,0.19473088,0.00000000,2.23370753,1.50969838,0.02034544,2.11181390
-5.39969985,3.14989026,0.19156614,0.00000000,2.23325089,1.52369265,0.02013390,2.11924414
-5.39369685,3.14677397,0.18816994,0.00000000,2.22863443,1.53529920,0.01991541,2.12282495
-5.38769385,3.13895210,0.18459817,0.00000000,2.22031824,1.54464204,0.01970307,2.12290731
-5.38169085,3.12702259,0.18090224,0.00000000,2.20877683,1.55185312,0.01950919,2.11985680
-5.37568784,3.11156899,0.17712765,0.00000000,2.19448452,1.55706756,0.01934481,2.11404197
-5.36968484,3.09314390,0.17331305,0.00000000,2.17790202,1.56041937,0.01921929,2.10582358
-5.36368184,3.07225539,0.16948979,0.00000000,2.15946445,1.56203791,0.01913999,2.09554525
-5.35767884,3.04935679,0.16568197,0.00000000,2.13957128,1.56204509,0.01911204,2.08352555
-5.35167584,3.02483997,0.16190692,0.00000000,2.11857831,1.56055339,0.01913813,2.07005196
-5.34567284,2.99903217,0.15817613,0.00000000,2.09679197,1.55766458,0.01921855,2.05537662
-5.33966983,2.97219610,0.15449641,0.00000000,2.07446582,1.55346914,0.01935124,2.03971387
-5.33366683,2.94453317,0.15087135,0.00000000,2.05179933,1.54804638,0.01953196,2.02323971
-5.32766383,2.91618928,0.14730277,0.00000000,2.02893877,1.54146501,0.01975460,2.00609272
-5.32166083,2.88726264,0.14379228,0.00000000,2.00597999,1.53378418,0.02001154,1.98837661
-5.31565783,2.85781321,0.14034269,0.00000000,1.98297291,1.52505481,0.02029405,1.97016379
-5.30965483,2.82787296,0.13695927,0.00000000,1.95992737,1.51532122,0.02059279,1.95150010
-5.30365183,2.79745656,0.13365071,0.00000000,1.93682009,1.50462281,0.02089832,1.93241006
-5.29764882,2.76657182,0.13042982,0.00000000,1.91360244,1.49299600,0.02120155,1.91290264
-5.29164582,2.73522956,0.12731389,0.00000000,1.89020864,1.48047599,0.02149419,1.89297718
-5.28564282,2.70345239,0.12432473,0.00000000,1.86656416,1.46709878,0.02176917,1.87262924
-5.27963982,2.67128207,0.12148837,0.00000000,1.84259406,1.45290293,0.02202095,1.85185617
-5.27363682,2.63878538,0.11883446,0.00000000,1.81823082,1.43793139,0.02224576,1.83066222
-5.26763382,2.60605816,0.11639545,0.00000000,1.79342168,1.42223321,0.02244169,1.80906294
-5.26163082,2.57322750,0.11420561,0.00000000,1.76813503,1.40586508,0.02260873,1.78708889
-5.25562781,2.54045215,0.11229983,0.00000000,1.74236575,1.38889267,0.02274871,1.76478839
-5.24962481,2.50792110,0.11071250,0.00000000,1.71613933,1.37139174,0.02286504,1.74222922
-5.24362181,2.47585048,0.10947625,0.00000000,1.68951458,1.35344890,0.02296247,1.71949943
-5.23761881,2.44447896,0.10862088,0.00000000,1.66258487,1.33516195,0.02304675,1.69670684
-5.23161581,2.41406182,0.10817232,0.00000000,1.63547778,1.31663984,0.02312418,1.67397771
-5.22561281,2.38486387,0.10815173,0.00000000,1.60835327,1.29800195,0.02320122,1.65145418
-5.21960980,2.35715168,0.10857488,0.00000000,1.58140025,1.27937704,0.02328407,1.62929090
-5.21360680,2.33118519,0.10945155,0.00000000,1.55483179,1.26090146,0.02337821,1.60765080
-5.20760380,2.30720917,0.11078532,0.00000000,1.52887909,1.24271694,0.02348808,1.58670029
-5.20160080,2.28544489,0.11257336,0.00000000,1.50378444,1.22496794,0.02361680,1.56660393
-5.19559780,2.26608225,0.11480657,0.00000000,1.47979345,1.20779856,0.02376591,1.54751907
-5.18959480,2.24927278,0.11746975,0.00000000,1.45714691,1.19134929,0.02393528,1.52959042
-5.18359180,2.23512392,0.12054201,0.00000000,1.43607257,1.17575364,0.02412309,1.51294510
-5.17758879,2.22369461,0.12399725,0.00000000,1.41677724,1.16113487,0.02432589,1.49768819
-5.17158579,2.21499281,0.12780471,0.00000000,1.39943964,1.14760292,0.02453877,1.48389921
-5.16558279,2.20897472,0.13192970,0.00000000,1.38420424,1.13525182,0.02475559,1.47162956
-5.15957979,2.20554616,0.13633426,0.00000000,1.37117641,1.12415751,0.02496929,1.46090121
-5.15357679,2.20456581,0.14097795,0.00000000,1.36041917,1.11437638,0.02517224,1.45170666
-5.14757379,2.20585039,0.14581864,0.00000000,1.35195160,1.10594451,0.02535661,1.44401013
-5.14157079,2.20918154,0.15081325,0.00000000,1.34574908,1.09887753,0.02551474,1.43775006
-5.13556778,2.21431403,0.15591856,0.00000000,1.34174522,1.09317134,0.02563950,1.43284267
-5.12956478,2.22098509,0.16109195,0.00000000,1.33983544,1.08880326,0.02572462,1.42918641
-5.12356178,2.22892418,0.16629208,0.00000000,1.33988195,1.08573389,0.02576496,1.42666709
-5.11755878,2.23786294,0.17147956,0.00000000,1.34171984,1.08390924,0.02575670,1.42516339
-5.11155578,2.24754466,0.17661749,0.00000000,1.34516395,1.08326314,0.02569752,1.42455234
-5.10555278,2.25773281,0.18167190,0.00000000,1.35001612,1.08371971,0.02558662,1.42471457
-5.09954977,2.26821816,0.18661215,0.00000000,1.35607240,1.08519573,0.02542475,1.42553897
-5.09354677,2.27882406,0.19141108,0.00000000,1.36312989,1.08760273,0.02521410,1.42692644
-5.08754377,2.28940959,0.19604506,0.00000000,1.37099271,1.09084873,0.02495816,1.42879259
-5.08154077,2.29987035,0.20049394,0.00000000,1.37947699,1.09483949,0.02466154,1.43106907
-5.07553777,2.31013682,0.20474076,0.00000000,1.38841447,1.09947917,0.02432972,1.43370367
-5.06953477,2.32017035,0.20877133,0.00000000,1.39765463,1.10467048,0.02396875,1.43665898
-5.06353177,2.32995697,0.21257371,0.00000000,1.40706535,1.11031429,0.02358503,1.43990977
-5.05752876,2.33949933,0.21613752,0.00000000,1.41653207,1.11630871,0.02318496,1.44343924
-5.05152576,2.34880730,0.21945324,0.00000000,1.42595568,1.12254795,0.02277470,1.44723441
-5.04552276,2.35788770,0.22251139,0.00000000,1.43524930,1.12892080,0.02235993,1.45128090
-5.03951976,2.36673385,0.22530179,0.00000000,1.44433430,1.13530930,0.02194558,1.45555743
-5.03351676,2.37531560,0.22781284,0.00000000,1.45313597,1.14158735,0.02153571,1.46003050
-5.02751376,2.38357048,0.23003090,0.00000000,1.46157908,1.14761984,0.02113338,1.46464955
-5.02151076,2.39139666,0.23193986,0.00000000,1.46958390,1.15326229,0.02074053,1.46934301
-5.01550775,2.39864824,0.23352092,0.00000000,1.47706290,1.15836112,0.02035801,1.47401555
-5.00950475,2.40513335,0.23475253,0.00000000,1.48391853,1.16275483,0.01998560,1.47854680
-5.00350175,2.41061538,0.23561068,0.00000000,1.49004223,1.16627612,0.01962210,1.48279173
-4.99749875,2.41481738,0.23606942,0.00000000,1.49531495,1.16875483,0.01926545,1.48658283
-4.99149575,2.41742972,0.23610165,0.00000000,1.49960910,1.17002196,0.01891295,1.48973400
-4.98549275,2.41812063,0.23568016,0.00000000,1.50279192,1.16991432,0.01856141,1.49204606
-4.97948974,2.41654932,0.23477889,0.00000000,1.50473019,1.16827992,0.01820744,1.49331378
-4.97348674,2.41238093,0.23337433,0.00000000,1.50529583,1.16498378,0.01784764,1.49333385
-4.96748374,2.40530273,0.23144708,0.00000000,1.50437223,1.15991378,0.01747891,1.49191366
-4.96148074,2.39504059,0.22898339,0.00000000,1.50186089,1.15298643,0.01709859,1.48888024
-4.95547774,2.38137495,0.22597669,0.00000000,1.49768782,1.14415205,0.01670478,1.48408897
-4.94947474,2.36415532,0.22242900,0.00000000,1.49180944,1.13339920,0.01629640,1.47743147
-4.94347174,2.34331250,0.21835222,0.00000000,1.48421750,1.12075787,0.01587343,1.46884232
-4.93746873,2.31886780,0.21376910,0.00000000,1.47494270,1.10630136,0.01543691,1.45830407
-4.93146573,2.29093868,0.20871395,0.00000000,1.46405677,1.09014649,0.01498901,1.44585026
-4.92546273,2.25974041,0.20323308,0.00000000,1.45167283,1.07245218,0.01453300,1.43156632
-4.91945973,2.22558362,0.19738480,0.00000000,1.43794399,1.05341624,0.01407316,1.41558803
-4.91345673,2.18886775,0.19123914,0.00000000,1.42306028,1.03327046,0.01361463,1.39809790
-4.90745373,2.15007074,0.18487717,0.00000000,1.40724409,1.01227432,0.01316321,1.37931930
-4.90145073,2.10973540,0.17839005,0.00000000,1.39074427,0.99070733,0.01272520,1.35950892
-4.89544772,2.06845318,0.17187780,0.00000000,1.37382938,0.96886052,0.01230705,1.33894771
-4.88944472,2.02684615,0.16544776,0.00000000,1.35678043,0.94702743,0.01191514,1.31793104
-4.88344172,1.98554796,0.15921293,0.00000000,1.33988334,0.92549487,0.01155551,1.29675826
-4.87743872,1.94518486,0.15329016,0.00000000,1.32342178,0.90453414,0.01123356,1.27572261
-4.87143572,1.90635761,0.14779827,0.00000000,1.30767047,0.88439289,0.01095379,1.25510155
-4.86543272,1.86962495,0.14285604,0.00000000,1.29288946,0.86528802,0.01071962,1.23514840
-4.85942971,1.83548957,0.13858030,0.00000000,1.27931932,0.84740014,0.01053322,1.21608535
-4.85342671,1.80438683,0.13508402,0.00000000,1.26717759,0.83086946,0.01039533,1.19809836
-4.84742371,1.77667680,0.13247437,0.00000000,1.25665639,0.81579354,0.01030527,1.18133393
-4.84142071,1.75263958,0.13085094,0.00000000,1.24792110,0.80222682,0.01026090,1.16589800
-4.83541771,1.73247399,0.13030401,0.00000000,1.24111002,0.79018183,0.01025869,1.15185674
-4.82941471,1.71629932,0.13091280,0.00000000,1.23633481,0.77963205,0.01029382,1.13923921
-4.82341171,1.70415980,0.13274397,0.00000000,1.23368136,0.77051610,0.01036040,1.12804143
-4.81740870,1.69603139,0.13585009,0.00000000,1.23321107,0.76274301,0.01045165,1.11823182
-4.81140570,1.69183015,0.14026827,0.00000000,1.23496203,0.75619832,0.01056017,1.10975725
-4.80540270,1.69142183,0.14601890,0.00000000,1.23895015,0.75075057,0.01067821,1.10254965
-4.79939970,1.69463184,0.15310467,0.00000000,1.24516993,0.74625792,0.01079800,1.09653258
-4.79339670,1.70125525,0.16150962,0.00000000,1.25359483,0.74257460,0.01091198,1.09162735
-4.78739370,1.71106629,0.17119863,0.00000000,1.26417731,0.73955686,0.01101315,1.08775855
-4.78139070,1.72382682,0.18211711,0.00000000,1.27684841,0.73706826,0.01109526,1.08485858
-4.77538769,1.73929365,0.19419111,0.00000000,1.29151717,0.73498405,0.01115308,1.08287095
-4.76938469,1.75722441,0.20732782,0.00000000,1.30806986,0.73319467,0.01118254,1.08175243
-4.76338169,1.77738194,0.22141649,0.00000000,1.32636933,0.73160812,0.01118090,1.08147381
-4.75737869,1.79953710,0.23632985,0.00000000,1.34625463,0.73015139,0.01114675,1.08201943
-4.75137569,1.82347021,0.25192598,0.00000000,1.36754098,0.72877085,0.01108008,1.08338554
-4.74537269,1.84897115,0.26805059,0.00000000,1.39002034,0.72743184,0.01098224,1.08557762
-4.73936968,1.87583831,0.28453970,0.00000000,1.41346271,0.72611731,0.01085580,1.08860695
-4.73336668,1.90387663,0.30122268,0.00000000,1.43761800,0.72482591,0.01070444,1.09248652
-4.72736368,1.93289485,0.31792541,0.00000000,1.46221870,0.72356949,0.01053278,1.09722656
-4.72136068,1.96270227,0.33447364,0.00000000,1.48698312,0.72237012,0.01034614,1.10282996
-4.71535768,1.99310505,0.35069628,0.00000000,1.51161915,0.72125688,0.01015035,1.10928777
-4.70935468,2.02390243,0.36642861,0.00000000,1.53582832,0.72026235,0.00995144,1.11657489
-4.70335168,2.05488284,0.38151512,0.00000000,1.55931000,0.71941909,0.00975546,1.12464624
-4.69734867,2.08582011,0.39581206,0.00000000,1.58176559,0.71875609,0.00956821,1.13343350
-4.69134567,2.11647001,0.40918949,0.00000000,1.60290237,0.71829525,0.00939504,1.14284255
-4.68534267,2.14656716,0.42153280,0.00000000,1.62243704,0.71804815,0.00924060,1.15275163
-4.67933967,2.17582253,0.43274361,0.00000000,1.64009865,0.71801302,0.00910875,1.16301043
-4.67333667,2.20392171,0.44274018,0.00000000,1.65563098,0.71817217,0.00900237,1.17344003
-4.66733367,2.23052413,0.45145724,0.00000000,1.66879430,0.71848987,0.00892329,1.18383375
-4.66133067,2.25526339,0.45884529,0.00000000,1.67936658,0.71891081,0.00887223,1.19395902
-4.65532766,2.27774890,0.46486959,0.00000000,1.68714426,0.71935937,0.00884882,1.20356012
-4.64932466,2.29756900,0.46950881,0.00000000,1.69194265,0.71973955,0.00885157,1.21236191
-4.64332166,2.31429564,0.47275357,0.00000000,1.69359632,0.71993587,0.00887798,1.22007439
-4.63731866,2.32749072,0.47460486,0.00000000,1.69195938,0.71981516,0.00892462,1.22639822
-4.63131566,2.33671405,0.47507260,0.00000000,1.68690609,0.71922929,0.00898727,1.23103088
-4.62531266,2.34153287,0.47417435,0.00000000,1.67833180,0.71801879,0.00906108,1.23367359
-4.61930965,2.34153262,0.47193425,0.00000000,1.66615437,0.71601731,0.00914070,1.23403864
-4.61330665,2.33632889,0.46838232,0.00000000,1.65031603,0.71305681,0.00922052,1.23185714
-4.60730365,2.32557995,0.46355401,0.00000000,1.63078587,0.70897321,0.00929480,1.22688680
-4.60130065,2.30899949,0.45749013,0.00000000,1.60756258,0.70361248,0.00935793,1.21891967
-4.59529765,2.28636906,0.45023703,0.00000000,1.58067757,0.69683667,0.00940454,1.20778940
-4.58929465,2.25754959,0.44184705,0.00000000,1.55019811,0.68852991,0.00942973,1.19337784
-4.58329165,2.22249149,0.43237903,0.00000000,1.51623025,0.67860381,0.00942915,1.17562077
-4.57728864,2.18124268,0.42189895,0.00000000,1.47892136,0.66700222,0.00939923,1.15451224
-4.57128564,2.13395415,0.41048052,0.00000000,1.43846186,0.65370496,0.00933718,1.13010763
-4.56528264,2.08088262,0.39820553,0.00000000,1.39508608,0.63873045,0.00924112,1.10252486
-4.55927964,2.02238993,0.38516411,0.00000000,1.34907182,0.62213694,0.00911013,1.07194393
-4.55327664,1.95893917,0.37145460,0.00000000,1.30073870,0.60402229,0.00894422,1.03860454
-4.54727364,1.89108736,0.35718306,0.00000000,1.25044489,0.58452238,0.00874434,1.00280179
-4.54127064,1.81947494,0.34246245,0.00000000,1.19858256,0.56380803,0.00851233,0.96488015
-4.53526763,1.74481237,0.32741138,0.00000000,1.14557184,0.54208059,0.00825084,0.92522578
-4.52926463,1.66786422,0.31215251,0.00000000,1.09185352,0.51956640,0.00796322,0.88425746
-4.52326163,1.58943130,0.29681062,0.00000000,1.03788080,0.49651039,0.00765343,0.84241644
-4.51725863,1.51033160,0.28151046,0.00000000,0.98411025,0.47316888,0.00732588,0.80015560
-4.51125563,1.43138059,0.26637440,0.00000000,0.93099231,0.44980219,0.00698530,0.75792823
-4.50525263,1.35337173,0.25152003,0.00000000,0.87896185,0.42666707,0.00663662,0.71617695
-4.49924962,1.27705789,0.23705778,0.00000000,0.82842897,0.40400943,0.00628478,0.67532314
-4.49324662,1.20313436,0.22308869,0.00000000,0.77977045,0.38205764,0.00593467,0.63575716
-4.48724362,1.13222406,0.20970245,0.00000000,0.73332229,0.36101666,0.00559092,0.59782995
-4.48124062,1.06486551,0.19697574,0.00000000,0.68937346,0.34106309,0.00525785,0.56184598
-4.47523762,1.00150378,0.18497100,0.00000000,0.64816121,0.32234158,0.00493938,0.52805804
-4.46923462,0.94248490,0.17373566,0.00000000,0.60986801,0.30496239,0.00463892,0.49666385
-4.46323162,0.88805358,0.16330188,0.00000000,0.57462021,0.28900037,0.00435937,0.46780452
-4.45722861,0.83835428,0.15368683,0.00000000,0.54248841,0.27449525,0.00410305,0.44156491
-4.45122561,0.79343543,0.14489340,0.00000000,0.51348943,0.26145313,0.00387172,0.41797568
-4.44522261,0.75325637,0.13691148,0.00000000,0.48758976,0.24984911,0.00366654,0.39701689
-4.43921961,0.71769661,0.12971952,0.00000000,0.46471017,0.23963084,0.00348818,0.37862282
-4.43321661,0.68656683,0.12328654,0.00000000,0.44473130,0.23072270,0.00333675,0.36268778
-4.42721361,0.65962118,0.11757426,0.00000000,0.42749982,0.22303059,0.00321193,0.34907258
-4.42121061,0.63656996,0.11253944,0.00000000,0.41283505,0.21644684,0.00311297,0.33761122
-4.41520760,0.61709252,0.10813621,0.00000000,0.40053544,0.21085511,0.00303878,0.32811773
-4.40920460,0.60084944,0.10431830,0.00000000,0.39038488,0.20613516,0.00298794,0.32039258
-4.40320160,0.58749389,0.10104113,0.00000000,0.38215855,0.20216714,0.00295882,0.31422866
-4.39719860,0.57668150,0.09826362,0.00000000,0.37562809,0.19883534,0.00294955,0.30941661
-4.39119560,0.56807873,0.09594966,0.00000000,0.37056595,0.19603128,0.00295816,0.30574926
-4.38519260,0.56136955,0.09406921,0.00000000,0.36674899,0.19365611,0.00298253,0.30302536
-4.37918959,0.55626036,0.09259902,0.00000000,0.36396129,0.19162224,0.00302052,0.30105241
-4.37318659,0.55248331,0.09152287,0.00000000,0.36199618,0.18985434,0.00306993,0.29964881
-4.36718359,0.54979822,0.09083149,0.00000000,0.36065772,0.18828965,0.00312861,0.29864539
-4.36118059,0.54799333,0.09052208,0.00000000,0.35976170,0.18687786,0.00319442,0.29788648
-4.35517759,0.54688517,0.09059753,0.00000000,0.35913637,0.18558048,0.00326535,0.29723067
-4.34917459,0.54631787,0.09106539,0.00000000,0.35862305,0.18437003,0.00333947,0.29655140
-4.34317159,0.54616218,0.09193670,0.00000000,0.35807669,0.18322903,0.00341505,0.29573755
-4.33716858,0.54631448,0.09322468,0.00000000,0.35736666,0.18214895,0.00349055,0.29469413
-4.33116558,0.54669591,0.09494343,0.00000000,0.35637760,0.18112925,0.00356468,0.29334304
-4.32516258,0.54725176,0.09710668,0.00000000,0.35501060,0.18017643,0.00363641,0.29162398
-4.31915958,0.54795117,0.09972664,0.00000000,0.35318441,0.17930340,0.00370508,0.28949551
-4.31315658,0.54878702,0.10281301,0.00000000,0.35083686,0.17852881,0.00377032,0.28693604
-4.30715358,0.54977593,0.10637220,0.00000000,0.34792615,0.17787666,0.00383220,0.28394475
