energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.83791896,3.94338325,0.06258908,0.03847804,1.05437016,0.00000000,0.17676385,2.31050297,0.91386913,0.24150316
-5.83191596,4.15092437,0.06426820,0.04021532,1.11563657,0.00000000,0.18510206,2.43529445,0.95972266,0.25476157
-5.82591296,4.36890045,0.06595205,0.04202380,1.18169519,0.00000000,0.19361695,2.56658483,1.00781403,0.26859547
-5.81990995,4.59831108,0.06765646,0.04390892,1.25308058,0.00000000,0.20232252,2.70497810,1.05837457,0.28304768
-5.81390695,4.83996553,0.06939543,0.04587360,1.33024174,0.00000000,0.21122801,2.85096476,1.11159351,0.29815070
-5.80790395,5.09440874,0.07118008,0.04791777,1.41350834,0.00000000,0.22033619,3.00487766,1.16760107,0.31392308
-5.80190095,5.36185460,0.07301764,0.05003800,1.50305861,0.00000000,0.22964220,3.16685192,1.22645322,0.33036625
-5.79589795,5.64212991,0.07491079,0.05222722,1.59889076,0.00000000,0.23913271,3.33679111,1.28811920,0.34746203
-5.78989495,5.93463221,0.07685710,0.05447469,1.70079921,0.00000000,0.24878567,3.51434149,1.35247215,0.36517094
-5.78389195,6.23830394,0.07884884,0.05676607,1.80835725,0.00000000,0.25857064,3.69887576,1.41928368,0.38343135
-5.77788894,6.55162452,0.08087304,0.05908368,1.92090729,0.00000000,0.26844952,3.88948759,1.48822252,0.40215971
-5.77188594,6.87262144,0.08291183,0.06140689,2.03755961,0.00000000,0.27837796,4.08499728,1.55885755,0.42125168
-5.76588294,7.19890008,0.08494308,0.06371270,2.15720024,0.00000000,0.28830693,4.28396872,1.63066508,0.44058426
-5.75987994,7.52769149,0.08694122,0.06597639,2.27850811,0.00000000,0.29818475,4.48473711,1.70304007,0.46001871
-5.75387694,7.85591617,0.08887832,0.06817220,2.39998132,0.00000000,0.30795917,4.68544646,1.77531091,0.47940420
-5.74787394,8.18026129,0.09072527,0.07027419,2.51997180,0.00000000,0.31757936,4.88409522,1.84675713,0.49858201
-5.74187094,8.49726813,0.09245311,0.07225699,2.63672743,0.00000000,0.32699791,5.07858835,1.91662911,0.51738998
-5.73586793,8.80342602,0.09403427,0.07409656,2.74844004,0.00000000,0.33617228,5.26679348,1.98416914,0.53566709
-5.72986493,9.09526874,0.09544396,0.07577092,2.85329776,0.00000000,0.34506604,5.44659894,2.04863273,0.55325785
-5.72386193,9.36946943,0.09666126,0.07726075,2.94953950,0.00000000,0.35364940,5.61597100,2.10930939,0.57001641
-5.71785893,9.62292998,0.09767023,0.07854992,3.03550960,0.00000000,0.36189926,5.77300828,2.16554188,0.58581006
-5.71185593,9.85286132,0.09846073,0.07962584,3.10971036,0.00000000,0.36979864,5.91599076,2.21674328,0.60052202
-5.70585293,10.05685163,0.09902904,0.08047974,3.17085032,0.00000000,0.37733555,6.04342183,2.26241110,0.61405349
-5.69984992,10.23291978,0.09937824,0.08110675,3.21788628,0.00000000,0.38450137,6.15406157,2.30213801,0.62632471
-5.69384692,10.37955259,0.09951827,0.08150587,3.25005724,0.00000000,0.39128887,6.24695035,2.33561888,0.63727522
-5.68784392,10.49572473,0.09946576,0.08167983,3.26690904,0.00000000,0.39768999,6.32142213,2.36265389,0.64686327
-5.68184092,10.58090155,0.09924355,0.08163479,3.26830838,0.00000000,0.40369355,6.37710728,2.38314798,0.65506438
-5.67583792,10.63502540,0.09887995,0.08138002,3.25444601,0.00000000,0.40928310,6.41392548,2.39710659,0.66186937
-5.66983492,10.65848702,0.09840786,0.08092744,3.22582877,0.00000000,0.41443500,6.43206949,2.40462838,0.66728190
-5.66383192,10.65208429,0.09786353,0.08029114,3.18326117,0.00000000,0.41911697,6.43198111,2.40589526,0.67131571
-5.65782891,10.61697088,0.09728536,0.07948694,3.12781714,0.00000000,0.42328724,6.41432087,2.40116044,0.67399180
-5.65182591,10.55459785,0.09671240,0.07853182,3.06080355,0.00000000,0.42689426,6.37993329,2.39073510,0.67533569
-5.64582291,10.46665128,0.09618297,0.07744349,2.98371697,0.00000000,0.42987727,6.32980959,2.37497450,0.67537499
-5.63981991,10.35498911,0.09573315,0.07623992,2.89819562,0.00000000,0.43216746,6.26504975,2.35426407,0.67413738
-5.63381691,10.22157987,0.09539535,0.07493898,2.80596857,0.00000000,0.43368997,6.18682553,2.32900614,0.67164912
-5.62781391,10.06844589,0.09519700,0.07355807,2.70880427,0.00000000,0.43436635,6.09634617,2.29960779,0.66793419
-5.62181091,9.89761295,0.09515940,0.07211382,2.60846027,0.00000000,0.43411762,5.99482783,2.26647029,0.66301400
-5.61580790,9.71106764,0.09529666,0.07062194,2.50663612,0.00000000,0.43286762,5.88346771,2.22998027,0.65690779
-5.60980490,9.51072336,0.09561501,0.06909696,2.40493089,0.00000000,0.43054646,5.76342328,2.19050291,0.64963342
-5.60380190,9.29839499,0.09611226,0.06755220,2.30480647,0.00000000,0.42709407,5.63579679,2.14837702,0.64120878
-5.59779890,9.07578190,0.09677758,0.06599962,2.20755776,0.00000000,0.42246336,5.50162482,2.10391202,0.63165329
-5.59179590,8.84445845,0.09759161,0.06444984,2.11428997,0.00000000,0.41662311,5.36187232,2.05738656,0.62098968
-5.58579290,8.60587078,0.09852684,0.06291205,2.02590343,0.00000000,0.40956026,5.21743053,2.00904866,0.60924574
-5.57978989,8.36133857,0.09954827,0.06139407,1.94308561,0.00000000,0.40128155,5.06911771,1.95911688,0.59645589
-5.57378689,8.11206020,0.10061441,0.05990228,1.86630998,0.00000000,0.39181437,4.91768214,1.90778245,0.58266248
-5.56778389,7.85912011,0.10167846,0.05844169,1.79584096,0.00000000,0.38120690,4.76380613,1.85521198,0.56791669
-5.56178089,7.60349697,0.10268978,0.05701585,1.73174442,0.00000000,0.36952739,4.60811070,1.80155049,0.55227901
-5.55577789,7.34607196,0.10359545,0.05562696,1.67390252,0.00000000,0.35686274,4.45116004,1.74692466,0.53581921
-5.54977489,7.08763628,0.10434201,0.05427579,1.62203232,0.00000000,0.34331644,4.29346561,1.69144606,0.51861579
-5.54377189,6.82889788,0.10487720,0.05296170,1.57570708,0.00000000,0.32900592,4.13548957,1.63521435,0.50075505
-5.53776888,6.57048720,0.10515168,0.05168274,1.53437957,0.00000000,0.31405953,3.97764756,1.57832042,0.48232976
-5.53176588,6.31296227,0.10512074,0.05043562,1.49740655,0.00000000,0.29861325,3.82031116,1.52084932,0.46343749
-5.52576288,6.05681369,0.10474580,0.04921583,1.46407394,0.00000000,0.28280725,3.66381006,1.46288322,0.44417884
-5.51975988,5.80246984,0.10399571,0.04801779,1.43362198,0.00000000,0.26678257,3.50843458,1.40450416,0.42465557
-5.51375688,5.55030298,0.10284786,0.04683496,1.40526992,0.00000000,0.25067785,3.35443859,1.34579681,0.40496881
-5.50775388,5.30063665,0.10128895,0.04566010,1.37823993,0.00000000,0.23462646,3.20204343,1.28685109,0.38521733
-5.50175088,5.05375456,0.09931551,0.04448549,1.35177970,0.00000000,0.21875393,3.05144273,1.22776473,0.36549616
-5.49574787,4.80991119,0.09693398,0.04330324,1.32518345,0.00000000,0.20317584,2.90280839,1.16864550,0.34589539
-5.48974487,4.56934379,0.09416064,0.04210564,1.29781090,0.00000000,0.18799623,2.75629757,1.10961333,0.32649935
-5.48374187,4.33228543,0.09102109,0.04088543,1.26910404,0.00000000,0.17330646,2.61206048,1.05080189,0.30738609
-5.47773887,4.09897866,0.08754952,0.03963626,1.23860113,0.00000000,0.15918461,2.47024857,0.99235981,0.28862718
-5.47173587,3.86968879,0.08378774,0.03835296,1.20594787,0.00000000,0.14569527,2.33102280,0.93445116,0.27028778
-5.46573287,3.64471624,0.07978398,0.03703188,1.17090526,0.00000000,0.13288981,2.19456134,0.87725537,0.25242693
-5.45972986,3.42440701,0.07559161,0.03567117,1.13335412,0.00000000,0.12080694,2.06106624,0.82096633,0.23509801
-5.45372686,3.20916044,0.07126775,0.03427104,1.09329606,0.00000000,0.10947365,1.93076868,0.76579070,0.21834926
-5.44772386,2.99943383,0.06687181,0.03283385,1.05085095,0.00000000,0.09890622,1.80393222,0.71194552,0.20222434
-5.44172086,2.79574328,0.06246414,0.03136424,1.00625087,0.00000000,0.08911149,1.68085389,0.65965512,0.18676290
-5.43571786,2.59866058,0.05810467,0.02986909,0.95983090,0.00000000,0.08008817,1.56186292,0.60914740,0.17200099
-5.42971486,2.40880619,0.05385167,0.02835739,0.91201699,0.00000000,0.07182813,1.44731702,0.56064972,0.15797138
-5.42371186,2.22683843,0.04976072,0.02684012,0.86331129,0.00000000,0.06431767,1.33759641,0.51438447,0.14470376
-5.41770885,2.05343942,0.04588369,0.02532992,0.81427565,0.00000000,0.05753870,1.23309577,0.47056453,0.13222474
-5.41170585,1.88929828,0.04226804,0.02384076,0.76551360,0.00000000,0.05146984,1.13421463,0.42938884,0.12055773
-5.40570285,1.73509248,0.03895616,0.02238752,0.71765171,0.00000000,0.04608727,1.04134635,0.39103818,0.10972266
-5.39969985,1.59146796,0.03598496,0.02098558,0.67132076,0.00000000,0.04136553,0.95486655,0.35567141,0.09973558
-5.39369685,1.45901909,0.03338548,0.01965030,0.62713741,0.00000000,0.03727809,0.87512116,0.32342217,0.09060826
-5.38769385,1.33826917,0.03118281,0.01839657,0.58568695,0.00000000,0.03379777,0.80241493,0.29439629,0.08234759
-5.38169085,1.22965225,0.02939591,0.01723831,0.54750753,0.00000000,0.03089704,0.73700056,0.26866982,0.07495515
-5.37568784,1.13349710,0.02803767,0.01618804,0.51307645,0.00000000,0.02854809,0.67906915,0.24628792,0.06842664
-5.36968484,1.05001373,0.02711497,0.01525644,0.48279865,0.00000000,0.02672292,0.62874209,0.22726429,0.06275150
-5.36368184,0.97928297,0.02662881,0.01445205,0.45699768,0.00000000,0.02539324,0.58606490,0.21158153,0.05791254
-5.35767884,0.92124953,0.02657450,0.01378093,0.43590940,0.00000000,0.02453032,0.55100294,0.19919196,0.05388571
-5.35167584,0.87571852,0.02694190,0.01324649,0.41967823,0.00000000,0.02410484,0.52343937,0.19001919,0.05064000
-5.34567284,0.84235572,0.02771566,0.01284932,0.40835607,0.00000000,0.02408670,0.50317524,0.18396013,0.04813752
-5.33966983,0.82069138,0.02887553,0.01258719,0.40190372,0.00000000,0.02444488,0.48993170,0.18088750,0.04633371
-5.33366683,0.81012747,0.03039680,0.01245505,0.40019463,0.00000000,0.02514736,0.48335429,0.18065268,0.04517768
-5.32766383,0.80994821,0.03225064,0.01244516,0.40302068,0.00000000,0.02616100,0.48301914,0.18308884,0.04461283
-5.32166083,0.81933334,0.03440469,0.01254731,0.41009988,0.00000000,0.02745164,0.48844077,0.18801425,0.04457750
-5.31565783,0.83737398,0.03682356,0.01274908,0.42108553,0.00000000,0.02898421,0.49908148,0.19523570,0.04500589
-5.30965483,0.86309037,0.03946950,0.01303614,0.43557655,0.00000000,0.03072294,0.51436173,0.20455190,0.04582901
-5.30365183,0.89545103,0.04230310,0.01339270,0.45312865,0.00000000,0.03263167,0.53367144,0.21575677,0.04697580
-5.29764882,0.93339282,0.04528403,0.01380188,0.47326597,0.00000000,0.03467423,0.55638168,0.22864250,0.04837435
-5.29164582,0.97584100,0.04837178,0.01424619,0.49549275,0.00000000,0.03681485,0.58185644,0.24300228,0.04995311
-5.28564282,1.02172887,0.05152648,0.01470800,0.51930474,0.00000000,0.03901868,0.60946400,0.25863263,0.05164220
-5.27963982,1.07001619,0.05470959,0.01516998,0.54419990,0.00000000,0.04125220,0.63858768,0.27533518,0.05337462
-5.27363682,1.11970574,0.05788462,0.01561556,0.56968817,0.00000000,0.04348374,0.66863532,0.29291783,0.05508744
-5.26763382,1.16985749,0.06101764,0.01602932,0.59529993,0.00000000,0.04568387,0.69904752,0.31119533,0.05672287
-5.26163082,1.21959994,0.06407779,0.01639736,0.62059296,0.00000000,0.04782569,0.72930400,0.32998909,0.05822919
-5.25562781,1.26813820,0.06703754,0.01670763,0.64515784,0.00000000,0.04988515,0.75892823,0.34912643,0.05956151
-5.24962481,1.31475884,0.06987282,0.01695011,0.66862154,0.00000000,0.05184110,0.78749008,0.36843922,0.06068228
-5.24362181,1.35883131,0.07256298,0.01711699,0.69064945,0.00000000,0.05367536,0.81460651,0.38776208,0.06156170
-5.23761881,1.39980633,0.07509060,0.01720279,0.71094579,0.00000000,0.05537256,0.83994058,0.40693021,0.06217769
-5.23161581,1.43721162,0.07744109,0.01720428,0.72925276,0.00000000,0.05691999,0.86319891,0.42577725,0.06251589
-5.22561281,1.47064543,0.07960223,0.01712047,0.74534854,0.00000000,0.05830725,0.88412795,0.44413318,0.06256919
-5.21960980,1.49976872,0.08156361,0.01695244,0.75904471,0.00000000,0.05952592,0.90250954,0.46182256,0.06233728
-5.21360680,1.52429665,0.08331603,0.01670316,0.77018319,0.00000000,0.06056913,0.91815618,0.47866349,0.06182591
-5.20760380,1.54399018,0.08485092,0.01637721,0.77863325,0.00000000,0.06143119,0.93090646,0.49446723,0.06104606
-5.20160080,1.55864860,0.08615982,0.01598052,0.78428890,0.00000000,0.06210726,0.94062113,0.50903898,0.06001310
-5.19559780,1.56810362,0.08723397,0.01552009,0.78706684,0.00000000,0.06259296,0.94718006,0.52217956,0.05874580
-5.18959480,1.57221542,0.08806404,0.01500363,0.78690529,0.00000000,0.06288427,0.95048063,0.53368839,0.05726547
-5.18359180,1.57087115,0.08864006,0.01443935,0.78376376,0.00000000,0.06297735,0.95043736,0.54336747,0.05559506
-5.17758879,1.56398583,0.08895152,0.01383562,0.77762374,0.00000000,0.06286859,0.94698309,0.55102634,0.05375840
-5.17158579,1.55150553,0.08898767,0.01320076,0.76849023,0.00000000,0.06255473,0.94007146,0.55648775,0.05177952
-5.16558279,1.53341254,0.08873796,0.01254281,0.75639393,0.00000000,0.06203310,0.92968048,0.55959394,0.04968207
-5.15957979,1.50973196,0.08819269,0.01186940,0.74139373,0.00000000,0.06130193,0.91581682,0.56021286,0.04748893
-5.15357679,1.48053894,0.08734368,0.01118761,0.72357933,0.00000000,0.06036074,0.89852050,0.55824438,0.04522191
-5.14757379,1.44596597,0.08618509,0.01050388,0.70307341,0.00000000,0.05921074,0.87786931,0.55362576,0.04290152
-5.14157079,1.40620924,0.08471414,0.00982399,0.68003325,0.00000000,0.05785525,0.85398266,0.54633623,0.04054693
-5.13556778,1.36153350,0.08293186,0.00915300,0.65465127,0.00000000,0.05630001,0.82702436,0.53640030,0.03817589
-5.12956478,1.31227465,0.08084366,0.00849532,0.62715442,0.00000000,0.05455351,0.79720386,0.52388963,0.03580486
-5.12356178,1.25883958,0.07845977,0.00785472,0.59780214,0.00000000,0.05262714,0.76477589,0.50892309,0.03344900
-5.11755878,1.20170314,0.07579554,0.00723436,0.56688296,0.00000000,0.05053524,0.73003803,0.49166521,0.03112230
-5.11155578,1.14140184,0.07287139,0.00663686,0.53470961,0.00000000,0.04829506,0.69332655,0.47232287,0.02883764
-5.10555278,1.07852476,0.06971268,0.00606436,0.50161301,0.00000000,0.04592652,0.65501030,0.45114037,0.02660684
-5.09954977,1.01370178,0.06634929,0.00551856,0.46793524,0.00000000,0.04345184,0.61548313,0.42839315,0.02444074
-5.09354677,0.94758977,0.06281494,0.00500077,0.43402179,0.00000000,0.04089516,0.57515499,0.40438042,0.02234914
-5.08754377,0.88085729,0.05914648,0.00451195,0.40021358,0.00000000,0.03828189,0.53444229,0.37941700,0.02034082
-5.08154077,0.81416865,0.05538288,0.00405275,0.36683900,0.00000000,0.03563819,0.49375786,0.35382483,0.01842349
-5.07553777,0.74816803,0.05156429,0.00362352,0.33420636,0.00000000,0.03299026,0.45350105,0.32792439,0.01660372
-5.06953477,0.68346439,0.04773092,0.00322436,0.30259722,0.00000000,0.03036370,0.41404838,0.30202660,0.01488688
-5.06353177,0.62061790,0.04392207,0.00285512,0.27226067,0.00000000,0.02778292,0.37574519,0.27642523,0.01327709
-5.05752876,0.56012841,0.04017508,0.00251539,0.24340897,0.00000000,0.02527053,0.33889866,0.25139048,0.01177719
-5.05152576,0.50242639,0.03652451,0.00220456,0.21621458,0.00000000,0.02284688,0.30377232,0.22716355,0.01038869
-5.04552276,0.44786661,0.03300138,0.00192182,0.19080867,0.00000000,0.02052966,0.27058236,0.20395269,0.00911179
-5.03951976,0.39672472,0.02963256,0.00166614,0.16728107,0.00000000,0.01833364,0.23949568,0.18193045,0.00794542
-5.03351676,0.34919657,0.02644042,0.00143636,0.14568153,0.00000000,0.01627047,0.21062969,0.16123251,0.00688734
-5.02751376,0.30540019,0.02344254,0.00123116,0.12602227,0.00000000,0.01434866,0.18405374,0.14195765,0.00593419
-5.02151076,0.26538011,0.02065172,0.00104907,0.10828136,0.00000000,0.01257363,0.15979193,0.12416901,0.00508164
-5.01550775,0.22911354,0.01807602,0.00088857,0.09240697,0.00000000,0.01094784,0.13782711,0.10789628,0.00432456
-5.00950475,0.19651813,0.01571906,0.00074805,0.07832203,0.00000000,0.00947104,0.11810578,0.09313879,0.00365714
-5.00350175,0.16746073,0.01358036,0.00062586,0.06592924,0.00000000,0.00814054,0.10054358,0.07986913,0.00307310
-4.99749875,0.14176674,0.01165582,0.00052036,0.05511598,0.00000000,0.00695158,0.08503113,0.06803722,0.00256584
-4.99149575,0.11922955,0.00993822,0.00042993,0.04575923,0.00000000,0.00589765,0.07143990,0.05757453,0.00212860
-4.98549275,0.09961991,0.00841777,0.00035299,0.03772998,0.00000000,0.00497091,0.05962795,0.04839834,0.00175463
-4.97948974,0.08269459,0.00708270,0.00028801,0.03089735,0.00000000,0.00416252,0.04944532,0.04041581,0.00143733
-4.97348674,0.06820447,0.00591981,0.00023357,0.02513212,0.00000000,0.00346300,0.04073890,0.03352780,0.00117034
-4.96748374,0.05590151,0.00491495,0.00018835,0.02030966,0.00000000,0.00286257,0.03335678,0.02763230,0.00094773
-4.96148074,0.04554494,0.00405354,0.00015115,0.01631237,0.00000000,0.00235140,0.02715193,0.02262741,0.00076397
-4.95547774,0.03690621,0.00332095,0.00012088,0.01303153,0.00000000,0.00191992,0.02198527,0.01841394,0.00061412
-4.94947474,0.02977314,0.00270288,0.00009659,0.01036868,0.00000000,0.00155896,0.01772815,0.01489738,0.00049379
-4.94347174,0.02395311,0.00218560,0.00007747,0.00823659,0.00000000,0.00125996,0.01426430,0.01198961,0.00039926
-4.93746873,0.01927547,0.00175624,0.00006285,0.00655985,0.00000000,0.00101509,0.01149132,0.00961003,0.00032750
-4.93146573,0.01559344,0.00140289,0.00005221,0.00527528,0.00000000,0.00081736,0.00932184,0.00768645,0.00027620
-4.92546273,0.01278549,0.00111475,0.00004518,0.00433216,0.00000000,0.00066070,0.00768445,0.00615566,0.00024383
-4.91945973,0.01075654,0.00088216,0.00004153,0.00369239,0.00000000,0.00053998,0.00652446,0.00496369,0.00022970
-4.91345673,0.00943901,0.00069666,0.00004123,0.00333067,0.00000000,0.00045110,0.00580469,0.00406602,0.00023400
-4.90745373,0.00879399,0.00055093,0.00004441,0.00323480,0.00000000,0.00039099,0.00550627,0.00342759,0.00025793
-4.90145073,0.00881253,0.00043883,0.00005139,0.00340604,0.00000000,0.00035766,0.00562968,0.00302281,0.00030376
-4.89544772,0.00951730,0.00035528,0.00006270,0.00385976,0.00000000,0.00035023,0.00619585,0.00283554,0.00037498
-4.88944472,0.01096452,0.00029628,0.00007913,0.00462619,0.00000000,0.00036894,0.00724768,0.00285908,0.00047644
-4.88344172,0.01324630,0.00025879,0.00010171,0.00575146,0.00000000,0.00041523,0.00885169,0.00309628,0.00061452
-4.87743872,0.01649328,0.00024071,0.00013175,0.00729877,0.00000000,0.00049180,0.01109988,0.00355959,0.00079729
-4.87143572,0.02087754,0.00024084,0.00017092,0.00934967,0.00000000,0.00060262,0.01411186,0.00427128,0.00103476
-4.86543272,0.02661557,0.00025879,0.00022123,0.01200548,0.00000000,0.00075304,0.01803691,0.00526363,0.00133901
-4.85942971,0.03397116,0.00029499,0.00028507,0.01538861,0.00000000,0.00094985,0.02305604,0.00657913,0.00172442
-4.85342671,0.04325784,0.00035061,0.00036526,0.01964372,0.00000000,0.00120129,0.02938373,0.00827061,0.00220784
-4.84742371,0.05484073,0.00042758,0.00046505,0.02493854,0.00000000,0.00151713,0.03726922,0.01040134,0.00280869
-4.84142071,0.06913720,0.00052850,0.00058816,0.03146429,0.00000000,0.00190865,0.04699702,0.01304486,0.00354904
-4.83541771,0.08661608,0.00065666,0.00073875,0.03943529,0.00000000,0.00238861,0.05888641,0.01628462,0.00445361
-4.82941471,0.10779490,0.00081593,0.00092140,0.04908776,0.00000000,0.00297118,0.07328960,0.02021324,0.00554965
-4.82341171,0.13323480,0.00101079,0.00114113,0.06067754,0.00000000,0.00367180,0.09058832,0.02493141,0.00686669
-4.81740870,0.16353260,0.00124617,0.00140325,0.07447648,0.00000000,0.00450689,0.11118840,0.03054627,0.00843614
-4.81140570,0.19930981,0.00152741,0.00171332,0.09076746,0.00000000,0.00549365,0.13551233,0.03716918,0.01029076
-4.80540270,0.24119812,0.00186012,0.00207705,0.10983781,0.00000000,0.00664955,0.16398948,0.04491301,0.01246392
-4.79939970,0.28982156,0.00225001,0.00250009,0.13197120,0.00000000,0.00799190,0.19704384,0.05388873,0.01498867
-4.79339670,0.34577502,0.00270275,0.00298786,0.15743789,0.00000000,0.00953724,0.23507960,0.06420137,0.01789663
-4.78739370,0.40959973,0.00322373,0.00354538,0.18648357,0.00000000,0.01130064,0.27846433,0.07594556,0.02121672
-4.78139070,0.48175594,0.00381782,0.00417698,0.21931696,0.00000000,0.01329497,0.32751055,0.08920047,0.02497377
-4.77538769,0.56259369,0.00448913,0.00488605,0.25609651,0.00000000,0.01553007,0.38245577,0.10402449,0.02918690
-4.76938469,0.65232252,0.00524071,0.00567478,0.29691665,0.00000000,0.01801191,0.44344198,0.12044982,0.03386803
-4.76338169,0.75098152,0.00607426,0.00654389,0.34179421,0.00000000,0.02074176,0.51049527,0.13847707,0.03902021
-4.75737869,0.85841090,0.00698990,0.00749235,0.39065549,0.00000000,0.02371539,0.58350657,0.15807027,0.04463618
-4.75137569,0.97422688,0.00798583,0.00851718,0.44332489,0.00000000,0.02692240,0.66221452,0.17915248,0.05069695
-4.74537269,1.09780135,0.00905817,0.00961322,0.49951571,0.00000000,0.03034559,0.74619176,0.20160235,0.05717076
-4.73936968,1.22824795,0.01020073,0.01077301,0.55882384,0.00000000,0.03396063,0.83483543,0.22525184,0.06401229
-4.73336668,1.36441616,0.01140492,0.01198670,0.62072515,0.00000000,0.03773583,0.92736318,0.24988548,0.07116227
-4.72736368,1.50489455,0.01265971,0.01324210,0.68457700,0.00000000,0.04163227,1.02281545,0.27524127,0.07854765
-4.72136068,1.64802420,0.01395164,0.01452475,0.74962439,0.00000000,0.04560411,1.12006455,0.30101346,0.08608220
-4.71535768,1.79192278,0.01526500,0.01581812,0.81501098,0.00000000,0.04959931,1.21783110,0.32685721,0.09366777
-4.70935468,1.93451936,0.01658205,0.01710390,0.87979496,0.00000000,0.05356052,1.31470769,0.35239519,0.10119604
-4.70335168,2.07359936,0.01788338,0.01836240,0.94296950,0.00000000,0.05742637,1.40918944,0.37722598,0.10855085
-4.69734867,2.20685859,0.01914834,0.01957302,1.00348737,0.00000000,0.06113292,1.49971069,0.40093402,0.11561102
-4.69134567,2.33196458,0.02035554,0.02071476,1.06028886,0.00000000,0.06461541,1.58468679,0.42310088,0.12225352
-4.68534267,2.44662329,0.02148345,0.02176686,1.11233209,0.00000000,0.06781005,1.66255934,0.44331725,0.12835700
-4.67933967,2.54864831,0.02251103,0.02270939,1.15862449,0.00000000,0.07065598,1.73184323,0.46119551,0.13380542
-4.67333667,2.63602991,0.02341837,0.02352387,1.19825418,0.00000000,0.07309714,1.79117356,0.47638194,0.13849171
-4.66733367,2.70700078,0.02418733,0.02419392,1.23041981,0.00000000,0.07508419,1.83935031,0.48856846,0.14232127
-4.66133067,2.76009559,0.02480214,0.02470575,1.25445765,0.00000000,0.07657606,1.87537872,0.49750296,0.14521514
-4.65532766,2.79420148,0.02524995,0.02504867,1.26986450,0.00000000,0.07754143,1.89850363,0.50299811,0.14711270
-4.64932466,2.80859717,0.02552123,0.02521547,1.27631547,0.00000000,0.07795980,1.90823601,0.50493788,0.14797388
-4.64332166,2.80297877,0.02561019,0.02520268,1.27367565,0.00000000,0.07782221,1.90437044,0.50328178,0.14778049
