energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.87393697,1.37071913,-1.37071913,0.22391849,-0.22391849,0.00744879,-0.00744879,0.55059403,-0.55059403,0.59215511,-0.59215511,0.61573126,-0.61573126,0.00000000,-0.00000000
-5.86793397,1.31285601,-1.31285601,0.22420379,-0.22420379,0.00729327,-0.00729327,0.52414906,-0.52414906,0.56648114,-0.56648114,0.58026763,-0.58026763,0.00000000,-0.00000000
-5.86193097,1.25644397,-1.25644397,0.22366895,-0.22366895,0.00713979,-0.00713979,0.49843518,-0.49843518,0.54139509,-0.54139509,0.54654075,-0.54654075,0.00000000,-0.00000000
-5.85592796,1.20201605,-1.20201605,0.22221306,-0.22221306,0.00699001,-0.00699001,0.47363511,-0.47363511,0.51717854,-0.51717854,0.51494646,-0.51494646,0.00000000,-0.00000000
-5.84992496,1.15014366,-1.15014366,0.21976401,-0.21976401,0.00684606,-0.00684606,0.44995270,-0.44995270,0.49412479,-0.49412479,0.48587814,-0.48587814,0.00000000,-0.00000000
-5.84392196,1.10142500,-1.10142500,0.21628085,-0.21628085,0.00671048,-0.00671048,0.42760801,-0.42760801,0.47253337,-0.47253337,0.45971769,-0.45971769,0.00000000,-0.00000000
-5.83791896,1.05647153,-1.05647153,0.21175496,-0.21175496,0.00658611,-0.00658611,0.40683168,-0.40683168,0.45270411,-0.45270411,0.43682662,-0.43682662,0.00000000,-0.00000000
-5.83191596,1.01589366,-1.01589366,0.20620979,-0.20620979,0.00647600,-0.00647600,0.38785885,-0.38785885,0.43493096,-0.43493096,0.41753762,-0.41753762,0.00000000,-0.00000000
-5.82591296,0.98028613,-0.98028613,0.19969939,-0.19969939,0.00638323,-0.00638323,0.37092313,-0.37092313,0.41949607,-0.41949607,0.40214725,-0.40214725,0.00000000,-0.00000000
-5.81990995,0.95021420,-0.95021420,0.19230576,-0.19230576,0.00631080,-0.00631080,0.35625086,-0.35625086,0.40666437,-0.40666437,0.39091000,-0.39091000,0.00000000,-0.00000000
-5.81390695,0.92620105,-0.92620105,0.18413526,-0.18413526,0.00626149,-0.00626149,0.34405602,-0.34405602,0.39667886,-0.39667886,0.38403389,-0.38403389,0.00000000,-0.00000000
-5.80790395,0.90871722,-0.90871722,0.17531426,-0.17531426,0.00623773,-0.00623773,0.33453590,-0.33453590,0.38975688,-0.38975688,0.38167811,-0.38167811,0.00000000,-0.00000000
-5.80190095,0.89817234,-0.89817234,0.16598420,-0.16598420,0.00624147,-0.00624147,0.32786773,-0.32786773,0.38608756,-0.38608756,0.38395233,-0.38395233,0.00000000,-0.00000000
-5.79589795,0.89490953,-0.89490953,0.15629646,-0.15629646,0.00627409,-0.00627409,0.32420632,-0.32420632,0.38583027,-0.38583027,0.39091794,-0.39091794,0.00000000,-0.00000000
-5.78989495,0.89920239,-0.89920239,0.14640713,-0.14640713,0.00633629,-0.00633629,0.32368270,-0.32368270,0.38911438,-0.38911438,0.40259085,-0.40259085,0.00000000,-0.00000000
-5.78389195,0.91125453,-0.91125453,0.13647200,-0.13647200,0.00642810,-0.00642810,0.32640358,-0.32640358,0.39603980,-0.39603980,0.41894568,-0.41894568,0.00000000,-0.00000000
-5.77788894,0.93120123,-0.93120123,0.12664195,-0.12664195,0.00654878,-0.00654878,0.33245155,-0.33245155,0.40667847,-0.40667847,0.43992080,-0.43992080,0.00000000,-0.00000000
-5.77188594,0.95911269,-0.95911269,0.11705884,-0.11705884,0.00669690,-0.00669690,0.34188572,-0.34188572,0.42107625,-0.42107625,0.46542396,-0.46542396,0.00000000,-0.00000000
-5.76588294,0.99499836,-0.99499836,0.10785208,-0.10785208,0.00687033,-0.00687033,0.35474260,-0.35474260,0.43925504,-0.43925504,0.49533791,-0.49533791,0.00000000,-0.00000000
-5.75987994,1.03881129,-1.03881129,0.09913595,-0.09913595,0.00706630,-0.00706630,0.37103679,-0.37103679,0.46121462,-0.46121462,0.52952544,-0.52952545,0.00000000,-0.00000000
-5.75387694,1.09045206,-1.09045206,0.09100765,-0.09100765,0.00728153,-0.00728153,0.39076133,-0.39076133,0.48693400,-0.48693400,0.56783353,-0.56783353,0.00000000,-0.00000000
-5.74787394,1.14977118,-1.14977118,0.08354612,-0.08354612,0.00751227,-0.00751227,0.41388736,-0.41388736,0.51637175,-0.51637175,0.61009587,-0.61009587,0.00000000,-0.00000000
-5.74187094,1.21656953,-1.21656953,0.07681148,-0.07681148,0.00775449,-0.00775449,0.44036285,-0.44036285,0.54946518,-0.54946518,0.65613373,-0.65613373,0.00000000,-0.00000000
-5.73586793,1.29059602,-1.29059602,0.07084515,-0.07084515,0.00800394,-0.00800394,0.47011035,-0.47011035,0.58612797,-0.58612797,0.70575458,-0.70575458,0.00000000,-0.00000000
-5.72986493,1.37154245,-1.37154245,0.06567046,-0.06567046,0.00825628,-0.00825628,0.50302351,-0.50302351,0.62624635,-0.62624635,0.75874862,-0.75874862,0.00000000,-0.00000000
-5.72386193,1.45903528,-1.45903528,0.06129367,-0.06129367,0.00850723,-0.00850723,0.53896268,-0.53896268,0.66967365,-0.66967365,0.81488308,-0.81488308,0.00000000,-0.00000000
-5.71785893,1.55262469,-1.55262469,0.05770524,-0.05770524,0.00875265,-0.00875265,0.57774952,-0.57774952,0.71622364,-0.71622364,0.87389471,-0.87389471,0.00000000,-0.00000000
-5.71185593,1.65177144,-1.65177144,0.05488141,-0.05488141,0.00898861,-0.00898861,0.61916107,-0.61916107,0.76566273,-0.76566273,0.93548071,-0.93548071,0.00000000,-0.00000000
-5.70585293,1.75583254,-1.75583254,0.05278577,-0.05278577,0.00921147,-0.00921147,0.66292361,-0.66292361,0.81770183,-0.81770183,0.99928888,-0.99928888,0.00000000,-0.00000000
-5.69984992,1.86404677,-1.86404677,0.05137094,-0.05137094,0.00941794,-0.00941794,0.70870691,-0.70870691,0.87198823,-0.87198823,1.06490762,-1.06490762,0.00000000,-0.00000000
-5.69384692,1.97552166,-1.97552166,0.05058026,-0.05058026,0.00960507,-0.00960507,0.75611930,-0.75611930,0.92809842,-0.92809842,1.13185673,-1.13185673,0.00000000,-0.00000000
-5.68784392,2.08922322,-2.08922322,0.05034939,-0.05034939,0.00977029,-0.00977029,0.80470433,-0.80470433,0.98553250,-0.98553250,1.19957995,-1.19957995,0.00000000,-0.00000000
-5.68184092,2.20397018,-2.20397018,0.05060786,-0.05060786,0.00991136,-0.00991136,0.85393950,-0.85393950,1.04371108,-1.04371108,1.26744007,-1.26744007,0.00000000,-0.00000000
-5.67583792,2.31843422,-2.31843422,0.05128058,-0.05128058,0.01002638,-0.01002638,0.90323771,-0.90323771,1.10197531,-1.10197531,1.33471772,-1.33471772,0.00000000,-0.00000000
-5.66983492,2.43114722,-2.43114722,0.05228930,-0.05228930,0.01011372,-0.01011372,0.95195178,-0.95195178,1.15959071,-1.15959071,1.40061431,-1.40061431,0.00000000,-0.00000000
-5.66383192,2.54051676,-2.54051676,0.05355401,-0.05355401,0.01017204,-0.01017204,0.99938239,-0.99938239,1.21575523,-1.21575523,1.46425984,-1.46425984,0.00000000,-0.00000000
-5.65782891,2.64485002,-2.64485002,0.05499436,-0.05499436,0.01020017,-0.01020017,1.04478952,-1.04478952,1.26961163,-1.26961163,1.52472570,-1.52472570,0.00000000,-0.00000000
-5.65182591,2.74238625,-2.74238625,0.05653101,-0.05653101,0.01019720,-0.01019720,1.08740731,-1.08740731,1.32026435,-1.32026435,1.58104259,-1.58104259,0.00000000,-0.00000000
-5.64582291,2.83133704,-2.83133704,0.05808703,-0.05808703,0.01016235,-0.01016235,1.12646198,-1.12646198,1.36680025,-1.36680024,1.63222297,-1.63222297,0.00000000,-0.00000000
-5.63981991,2.90993322,-2.90993322,0.05958926,-0.05958926,0.01009506,-0.01009506,1.16119225,-1.16119225,1.40831277,-1.40831277,1.67728755,-1.67728755,0.00000000,-0.00000000
-5.63381691,2.97647665,-2.97647665,0.06096968,-0.06096968,0.00999493,-0.00999493,1.19087149,-1.19087149,1.44392862,-1.44392861,1.71529461,-1.71529461,0.00000000,-0.00000000
-5.62781391,3.02939470,-3.02939470,0.06216670,-0.06216670,0.00986180,-0.00986180,1.21483069,-1.21483069,1.47283566,-1.47283566,1.74537101,-1.74537101,0.00000000,-0.00000000
-5.62181091,3.06729491,-3.06729491,0.06312643,-0.06312643,0.00969575,-0.00969575,1.23248122,-1.23248122,1.49431100,-1.49431100,1.76674334,-1.76674334,0.00000000,-0.00000000
-5.61580790,3.08901707,-3.08901707,0.06380378,-0.06380378,0.00949716,-0.00949716,1.24333617,-1.24333617,1.50774771,-1.50774771,1.77876772,-1.77876772,0.00000000,-0.00000000
-5.60980490,3.09368008,-3.09368008,0.06416345,-0.06416345,0.00926672,-0.00926672,1.24702929,-1.24702929,1.51267883,-1.51267883,1.78095659,-1.78095659,0.00000000,-0.00000000
-5.60380190,3.08072098,-3.08072098,0.06418080,-0.06418080,0.00900552,-0.00900552,1.24333048,-1.24333048,1.50879749,-1.50879749,1.77300102,-1.77300103,0.00000000,-0.00000000
-5.59779890,3.04992398,-3.04992398,0.06384239,-0.06384239,0.00871508,-0.00871508,1.23215695,-1.23215695,1.49597190,-1.49597190,1.75478740,-1.75478740,0.00000000,-0.00000000
-5.59179590,3.00143781,-3.00143781,0.06314643,-0.06314643,0.00839731,-0.00839731,1.21357947,-1.21357947,1.47425449,-1.47425449,1.72640723,-1.72640723,0.00000000,-0.00000000
-5.58579290,2.93578017,-2.93578017,0.06210288,-0.06210288,0.00805462,-0.00805462,1.18782319,-1.18782319,1.44388447,-1.44388447,1.68815973,-1.68815973,0.00000000,-0.00000000
-5.57978989,2.85382907,-2.85382907,0.06073341,-0.06073341,0.00768983,-0.00768983,1.15526310,-1.15526310,1.40528381,-1.40528381,1.64054664,-1.64054664,0.00000000,-0.00000000
-5.57378689,2.75680109,-2.75680109,0.05907111,-0.05907111,0.00730621,-0.00730621,1.11641418,-1.11641418,1.35904666,-1.35904666,1.58425968,-1.58425968,0.00000000,-0.00000000
-5.56778389,2.64621791,-2.64621791,0.05715998,-0.05715998,0.00690737,-0.00690737,1.07191669,-1.07191669,1.30592271,-1.30592271,1.52016105,-1.52016105,0.00000000,-0.00000000
-5.56178089,2.52386237,-2.52386237,0.05505434,-0.05505434,0.00649726,-0.00649726,1.02251747,-1.02251747,1.24679537,-1.24679537,1.44925799,-1.44925799,0.00000000,-0.00000000
-5.55577789,2.39172652,-2.39172652,0.05281813,-0.05281813,0.00608008,-0.00608008,0.96904801,-0.96904801,1.18265589,-1.18265589,1.37267256,-1.37267256,0.00000000,-0.00000000
-5.54977489,2.25195401,-2.25195401,0.05052410,-0.05052410,0.00566017,-0.00566017,0.91240039,-0.91240039,1.11457450,-1.11457450,1.29160820,-1.29160820,0.00000000,-0.00000000
-5.54377189,2.10677969,-2.10677969,0.04825308,-0.04825308,0.00524195,-0.00524195,0.85350228,-0.85350228,1.04367016,-1.04367016,1.20731453,-1.20731453,0.00000000,-0.00000000
-5.53776888,1.95846904,-1.95846904,0.04609327,-0.04609327,0.00482980,-0.00482980,0.79329209,-0.79329209,0.97108021,-0.97108021,1.12105212,-1.12105212,0.00000000,-0.00000000
-5.53176588,1.80926026,-1.80926026,0.04413956,-0.04413956,0.00442799,-0.00442799,0.73269543,-0.73269543,0.89793120,-0.89793120,1.03405866,-1.03405866,0.00000000,-0.00000000
-5.52576288,1.66131134,-1.66131134,0.04249302,-0.04249302,0.00404061,-0.00404061,0.67260368,-0.67260368,0.82531226,-0.82531226,0.94751807,-0.94751807,0.00000000,-0.00000000
-5.51975988,1.51665397,-1.51665397,0.04126045,-0.04126045,0.00367146,-0.00367146,0.61385565,-0.61385565,0.75425177,-0.75425177,0.86253353,-0.86253353,0.00000000,-0.00000000
-5.51375688,1.37715590,-1.37715590,0.04055400,-0.04055400,0.00332400,-0.00332400,0.55722280,-0.55722280,0.68569824,-0.68569824,0.78010553,-0.78010553,0.00000000,-0.00000000
-5.50775388,1.24449258,-1.24449258,0.04049088,-0.04049088,0.00300134,-0.00300134,0.50339829,-0.50339829,0.62050581,-0.62050581,0.70111528,-0.70111528,0.00000000,-0.00000000
-5.50175088,1.12012836,-1.12012836,0.04119306,-0.04119306,0.00270618,-0.00270618,0.45299015,-0.45299015,0.55942443,-0.55942443,0.62631395,-0.62631395,0.00000000,-0.00000000
-5.49574787,1.00530715,-1.00530715,0.04278685,-0.04278685,0.00244081,-0.00244081,0.40651824,-0.40651824,0.50309481,-0.50309481,0.55631750,-0.55631750,0.00000000,-0.00000000
-5.48974487,0.90105167,-0.90105167,0.04540235,-0.04540235,0.00220708,-0.00220708,0.36441481,-0.36441481,0.45204754,-0.45204754,0.49160684,-0.49160684,0.00000000,-0.00000000
-5.48374187,0.80817023,-0.80817023,0.04917274,-0.04917274,0.00200649,-0.00200649,0.32702803,-0.32702803,0.40670603,-0.40670603,0.43253271,-0.43253271,0.00000000,-0.00000000
-5.47773887,0.72726957,-0.72726957,0.05423307,-0.05423307,0.00184013,-0.00184013,0.29462803,-0.29462803,0.36739238,-0.36739238,0.37932444,-0.37932444,0.00000000,-0.00000000
-5.47173587,0.65877211,-0.65877211,0.06071880,-0.06071880,0.00170875,-0.00170875,0.26741446,-0.26741446,0.33433552,-0.33433552,0.33210177,-0.33210177,0.00000000,-0.00000000
-5.46573287,0.60293577,-0.60293577,0.06876376,-0.06876376,0.00161278,-0.00161278,0.24552510,-0.24552510,0.30768053,-0.30768053,0.29088870,-0.29088870,0.00000000,-0.00000000
-5.45972986,0.55987488,-0.55987488,0.07849761,-0.07849761,0.00155238,-0.00155238,0.22904453,-0.22904453,0.28749857,-0.28749857,0.25562842,-0.25562842,0.00000000,-0.00000000
-5.45372686,0.52958025,-0.52958025,0.09004275,-0.09004275,0.00152744,-0.00152744,0.21801238,-0.21801238,0.27379636,-0.27379636,0.22619833,-0.22619833,0.00000000,-0.00000000
-5.44772386,0.51193743,-0.51193743,0.10351063,-0.10351063,0.00153760,-0.00153760,0.21243036,-0.21243036,0.26652484,-0.26652484,0.20242450,-0.20242450,0.00000000,-0.00000000
-5.44172086,0.50674169,-0.50674169,0.11899766,-0.11899766,0.00158230,-0.00158230,0.21226777,-0.21226777,0.26558617,-0.26558617,0.18409457,-0.18409457,0.00000000,-0.00000000
-5.43571786,0.51370931,-0.51370931,0.13658057,-0.13658057,0.00166074,-0.00166074,0.21746504,-0.21746504,0.27083897,-0.27083897,0.17096894,-0.17096894,0.00000000,-0.00000000
-5.42971486,0.53248455,-0.53248455,0.15631160,-0.15631160,0.00177191,-0.00177191,0.22793513,-0.22793513,0.28210151,-0.28210151,0.16278951,-0.16278951,0.00000000,-0.00000000
-5.42371186,0.56264236,-0.56264236,0.17821348,-0.17821348,0.00191455,-0.00191455,0.24356292,-0.24356292,0.29915284,-0.29915284,0.15928611,-0.15928611,0.00000000,-0.00000000
-5.41770885,0.60368711,-0.60368711,0.20227451,-0.20227451,0.00208718,-0.00208718,0.26420252,-0.26420252,0.32173210,-0.32173210,0.16018031,-0.16018031,0.00000000,-0.00000000
-5.41170585,0.65504806,-0.65504806,0.22844397,-0.22844397,0.00228804,-0.00228804,0.28967296,-0.28967296,0.34953630,-0.34953630,0.16518710,-0.16518710,0.00000000,-0.00000000
-5.40570285,0.71607224,-0.71607224,0.25662798,-0.25662798,0.00251506,-0.00251506,0.31975268,-0.31975268,0.38221697,-0.38221697,0.17401434,-0.17401434,0.00000000,-0.00000000
-5.39969985,0.78601607,-0.78601607,0.28668633,-0.28668633,0.00276588,-0.00276588,0.35417323,-0.35417323,0.41937635,-0.41937635,0.18636074,-0.18636074,0.00000000,-0.00000000
-5.39369685,0.86403679,-0.86403679,0.31843015,-0.31843015,0.00303782,-0.00303782,0.39261299,-0.39261299,0.46056365,-0.46056365,0.20191262,-0.20191262,0.00000000,-0.00000000
-5.38769385,0.94918501,-0.94918501,0.35162111,-0.35162111,0.00332784,-0.00332784,0.43469135,-0.43469135,0.50527201,-0.50527201,0.22034012,-0.22034012,0.00000000,-0.00000000
-5.38169085,1.04039970,-1.04039970,0.38597194,-0.38597194,0.00363259,-0.00363259,0.47996428,-0.47996428,0.55293686,-0.55293686,0.24129336,-0.24129336,0.00000000,-0.00000000
-5.37568784,1.13650679,-1.13650679,0.42114879,-0.42114879,0.00394839,-0.00394839,0.52792166,-0.52792166,0.60293610,-0.60293610,0.26439915,-0.26439915,0.00000000,-0.00000000
-5.36968484,1.23622228,-1.23622228,0.45677522,-0.45677522,0.00427127,-0.00427127,0.57798715,-0.57798715,0.65459276,-0.65459276,0.28925874,-0.28925874,0.00000000,-0.00000000
-5.36368184,1.33816090,-1.33816090,0.49243819,-0.49243819,0.00459704,-0.00459704,0.62952095,-0.62952095,0.70718036,-0.70718036,0.31544705,-0.31544705,0.00000000,-0.00000000
-5.35767884,1.44085055,-1.44085055,0.52769572,-0.52769572,0.00492130,-0.00492130,0.68182587,-0.68182587,0.75993120,-0.75993120,0.34251376,-0.34251376,0.00000000,-0.00000000
-5.35167584,1.54275292,-1.54275292,0.56208639,-0.56208639,0.00523956,-0.00523956,0.73415678,-0.73415678,0.81204768,-0.81204768,0.36998639,-0.36998639,0.00000000,-0.00000000
-5.34567284,1.64228999,-1.64228999,0.59514020,-0.59514020,0.00554731,-0.00554731,0.78573355,-0.78573355,0.86271654,-0.86271654,0.39737564,-0.39737564,0.00000000,-0.00000000
-5.33966983,1.73787598,-1.73787598,0.62639081,-0.62639081,0.00584017,-0.00584017,0.83575716,-0.83575716,0.91112555,-0.91112555,0.42418277,-0.42418277,0.00000000,-0.00000000
-5.33366683,1.82795388,-1.82795388,0.65538863,-0.65538863,0.00611393,-0.00611393,0.88342866,-0.88342866,0.95648243,-0.95648243,0.44990891,-0.44990891,0.00000000,-0.00000000
-5.32766383,1.91103529,-1.91103529,0.68171431,-0.68171431,0.00636475,-0.00636475,0.92797035,-0.92797035,0.99803521,-0.99803521,0.47406602,-0.47406602,0.00000000,-0.00000000
-5.32166083,1.98574231,-1.98574231,0.70499245,-0.70499245,0.00658925,-0.00658925,0.96864850,-0.96864850,1.03509330,-1.03509330,0.49618905,-0.49618905,0.00000000,-0.00000000
-5.31565783,2.05084960,-2.05084960,0.72490467,-0.72490467,0.00678464,-0.00678464,1.00479669,-1.00479669,1.06704851,-1.06704851,0.51584873,-0.51584873,0.00000000,-0.00000000
-5.30965483,2.10532515,-2.10532515,0.74120183,-0.74120183,0.00694887,-0.00694887,1.03583878,-1.03583878,1.09339516,-1.09339516,0.53266445,-0.53266445,0.00000000,-0.00000000
-5.30365183,2.14836761,-2.14836761,0.75371476,-0.75371476,0.00708069,-0.00708069,1.06131060,-1.06131060,1.11374823,-1.11374823,0.54631670,-0.54631670,0.00000000,-0.00000000
-5.29764882,2.17943881,-2.17943881,0.76236305,-0.76236305,0.00717979,-0.00717979,1.08087931,-1.08087931,1.12785900,-1.12785900,0.55655821,-0.55655821,0.00000000,-0.00000000
-5.29164582,2.19828960,-2.19828960,0.76716156,-0.76716156,0.00724687,-0.00724687,1.09435950,-1.09435950,1.13562708,-1.13562708,0.56322355,-0.56322355,0.00000000,-0.00000000
-5.28564282,2.20497778,-2.20497778,0.76822422,-0.76822422,0.00728369,-0.00728369,1.10172520,-1.10172520,1.13710852,-1.13710852,0.56623643,-0.56623643,0.00000000,-0.00000000
-5.27963982,2.19987711,-2.19987711,0.76576485,-0.76576485,0.00729307,-0.00729307,1.10311721,-1.10311721,1.13251933,-1.13251933,0.56561446,-0.56561446,0.00000000,-0.00000000
-5.27363682,2.18367665,-2.18367665,0.76009500,-0.76009500,0.00727892,-0.00727892,1.09884513,-1.09884513,1.12223419,-1.12223419,0.56147098,-0.56147098,0.00000000,-0.00000000
-5.26763382,2.15737007,-2.15737007,0.75161850,-0.75161850,0.00724622,-0.00724622,1.08938402,-1.08938402,1.10678025,-1.10678025,0.55401396,-0.55401396,0.00000000,-0.00000000
-5.26163082,2.12223530,-2.12223530,0.74082308,-0.74082308,0.00720089,-0.00720089,1.07536546,-1.07536546,1.08682616,-1.08682616,0.54354188,-0.54354188,0.00000000,-0.00000000
-5.25562781,2.07980474,-2.07980474,0.72826900,-0.72826900,0.00714976,-0.00714976,1.05756332,-1.05756332,1.06316656,-1.06316656,0.53043673,-0.53043673,0.00000000,-0.00000000
-5.24962481,2.03182714,-2.03182714,0.71457506,-0.71457506,0.00710038,-0.00710038,1.03687468,-1.03687468,1.03670268,-1.03670268,0.51515447,-0.51515447,0.00000000,-0.00000000
-5.24362181,1.98022231,-1.98022231,0.70040243,-0.70040243,0.00706091,-0.00706091,1.01429633,-1.01429633,1.00841943,-1.00841943,0.49821329,-0.49821329,0.00000000,-0.00000000
-5.23761881,1.92703010,-1.92703010,0.68643666,-0.68643666,0.00703990,-0.00703990,0.99089782,-0.99089782,0.97936000,-0.97936000,0.48018005,-0.48018005,0.00000000,-0.00000000
-5.23161581,1.87435540,-1.87435540,0.67336850,-0.67336850,0.00704610,-0.00704610,0.96779178,-0.96779178,0.95059865,-0.95059865,0.46165552,-0.46165552,0.00000000,-0.00000000
-5.22561281,1.82431089,-1.82431089,0.66187403,-0.66187403,0.00708821,-0.00708821,0.94610255,-0.94610255,0.92321259,-0.92321259,0.44325887,-0.44325887,0.00000000,-0.00000000
-5.21960980,1.77895937,-1.77895937,0.65259474,-0.65259474,0.00717466,-0.00717466,0.92693409,-0.92693409,0.89825387,-0.89825388,0.42561192,-0.42561192,0.00000000,-0.00000000
-5.21360680,1.74025745,-1.74025745,0.64611823,-0.64611823,0.00731336,-0.00731336,0.91133812,-0.91133812,0.87672210,-0.87672210,0.40932363,-0.40932363,0.00000000,-0.00000000
-5.20760380,1.71000220,-1.71000220,0.64296008,-0.64296008,0.00751145,-0.00751145,0.90028358,-0.90028358,0.85953875,-0.85953875,0.39497533,-0.39497533,0.00000000,-0.00000000
-5.20160080,1.68978243,-1.68978243,0.64354740,-0.64354740,0.00777506,-0.00777506,0.89462809,-0.89462809,0.84752381,-0.84752381,0.38310688,-0.38310688,0.00000000,-0.00000000
-5.19559780,1.68093568,-1.68093568,0.64820479,-0.64820479,0.00810905,-0.00810905,0.89509241,-0.89509241,0.84137531,-0.84137531,0.37420426,-0.37420426,0.00000000,-0.00000000
-5.18959480,1.68451214,-1.68451214,0.65714294,-0.65714294,0.00851686,-0.00851686,0.90223841,-0.90223841,0.84165217,-0.84165217,0.36868862,-0.36868862,0.00000000,-0.00000000
-5.18359180,1.70124640,-1.70124640,0.67045033,-0.67045033,0.00900027,-0.00900027,0.91645127,-0.91645127,0.84876082,-0.84876082,0.36690706,-0.36690706,0.00000000,-0.00000000
-5.17758879,1.73153734,-1.73153734,0.68808842,-0.68808842,0.00955927,-0.00955927,0.93792619,-0.93792619,0.86294571,-0.86294571,0.36912514,-0.36912514,0.00000000,-0.00000000
-5.17158579,1.77543691,-1.77543691,0.70989033,-0.70989033,0.01019194,-0.01019194,0.96666016,-0.96666016,0.88428380,-0.88428380,0.37552122,-0.37552122,0.00000000,-0.00000000
-5.16558279,1.83264758,-1.83264758,0.73556322,-0.73556322,0.01089439,-0.01089439,1.00244876,-1.00244876,0.91268323,-0.91268323,0.38618268,-0.38618268,0.00000000,-0.00000000
