energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.82591296,5.71086736,0.01986570,1.07931530,0.58486388,0.28469329,2.30135246,2.60281117,1.80336837,0.00000000
-5.81990995,5.66874380,0.01962470,1.08467427,0.57868458,0.28168062,2.30581176,2.58412623,1.77619267,0.00000000
-5.81390695,5.62801641,0.01943822,1.08953443,0.57345295,0.27905533,2.30999061,2.56458373,1.75115129,0.00000000
-5.80790395,5.58861852,0.01930296,1.09382949,0.56913520,0.27680545,2.31362678,2.54420938,1.72829290,0.00000000
-5.80190095,5.55044045,0.01921417,1.09751666,0.56567571,0.27490866,2.31646162,2.52302919,1.70760659,0.00000000
-5.79589795,5.51333736,0.01916589,1.10057619,0.56299972,0.27333351,2.31824718,2.50107012,1.68902680,0.00000000
-5.78989495,5.47713727,0.01915109,1.10300965,0.56101659,0.27204105,2.31875299,2.47836014,1.67243993,0.00000000
-5.78389195,5.44164920,0.01916191,1.10483703,0.55962339,0.27098663,2.31777239,2.45492813,1.65769228,0.00000000
-5.77788894,5.40667137,0.01918995,1.10609304,0.55870871,0.27012207,2.31512820,2.43080347,1.64459921,0.00000000
-5.77188594,5.37199943,0.01922654,1.10682278,0.55815680,0.26939782,2.31067801,2.40601582,1.63295498,0.00000000
-5.76588294,5.33743461,0.01926303,1.10707703,0.55785151,0.26876524,2.30431858,2.38059503,1.62254293,0.00000000
-5.75987994,5.30279189,0.01929112,1.10690761,0.55768037,0.26817879,2.29598964,2.35457136,1.61314573,0.00000000
-5.75387694,5.26790781,0.01930310,1.10636294,0.55753828,0.26759815,2.28567676,2.32797624,1.60455519,0.00000000
-5.74787394,5.23264814,0.01929210,1.10548416,0.55733102,0.26699002,2.27341318,2.30084351,1.59658142,0.00000000
-5.74187094,5.19691511,0.01925236,1.10430193,0.55697834,0.26632977,2.25928073,2.27321121,1.58906090,0.00000000
-5.73586793,5.16065411,0.01917940,1.10283427,0.55641653,0.26560265,2.24340949,2.24512393,1.58186339,0.00000000
-5.72986493,5.12385989,0.01907011,1.10108529,0.55560055,0.26480470,2.22597636,2.21663563,1.57489737,0.00000000
-5.72386193,5.08658200,0.01892291,1.09904512,0.55450555,0.26394329,2.20720248,2.18781289,1.56811395,0.00000000
-5.71785893,5.04892946,0.01873773,1.09669089,0.55312782,0.26303724,2.18734947,2.15873834,1.56150923,0.00000000
-5.71185593,5.01107454,0.01851602,1.09398875,0.55148513,0.26211660,2.16671477,2.12951424,1.55512510,0.00000000
-5.70585293,4.97325552,0.01826068,1.09089677,0.54961650,0.26122205,2.14562592,2.10026593,1.54904852,0.00000000
-5.69984992,4.93577827,0.01797598,1.08736859,0.54758141,0.26040408,2.12443423,2.07114499,1.54340948,0.00000000
-5.69384692,4.89901659,0.01766739,1.08335757,0.54545841,0.25972183,2.10350780,2.04233183,1.53837764,0.00000000
-5.68784392,4.86341103,0.01734141,1.07882119,0.54334335,0.25924173,2.08322419,2.01403757,1.53415797,0.00000000
-5.68184092,4.82946612,0.01700539,1.07372543,0.54134701,0.25903600,2.06396293,1.98650486,1.53098545,0.00000000
-5.67583792,4.79774574,0.01666731,1.06804893,0.53959244,0.25918104,2.04609796,1.96000757,1.52911904,0.00000000
-5.66983492,4.76886653,0.01633554,1.06178659,0.53821196,0.25975568,2.02999036,1.93484917,1.52883515,0.00000000
-5.66383192,4.74348926,0.01601863,1.05495240,0.53734385,0.26083943,2.01598141,1.91135952,1.53042059,0.00000000
-5.65782891,4.72230793,0.01572505,1.04758142,0.53712890,0.26251075,2.00438614,1.88989015,1.53416544,0.00000000
-5.65182591,4.70603678,0.01546299,1.03973065,0.53770681,0.26484526,1.99548756,1.87080804,1.54035569,0.00000000
-5.64582291,4.69539525,0.01524015,1.03147876,0.53921265,0.26791406,1.98953163,1.85448774,1.54926596,0.00000000
-5.63981991,4.69109105,0.01506348,1.02292475,0.54177326,0.27178209,1.98672314,1.84130224,1.56115242,0.00000000
-5.63381691,4.69380183,0.01493906,1.01418553,0.54550392,0.27650653,1.98722242,1.83161268,1.57624593,0.00000000
-5.62781391,4.70415573,0.01487189,1.00539250,0.55050511,0.28213536,1.99114310,1.82575716,1.59474570,0.00000000
-5.62181091,4.72271158,0.01486574,0.99668740,0.55685973,0.28870599,1.99855087,1.82403918,1.61681345,0.00000000
-5.61580790,4.74993928,0.01492307,0.98821757,0.56463053,0.29624410,2.00946314,1.82671598,1.64256828,0.00000000
-5.60980490,4.78620118,0.01504490,0.98013083,0.57385808,0.30476258,2.02384981,1.83398741,1.67208239,0.00000000
-5.60380190,4.83173525,0.01523077,0.97257028,0.58455912,0.31426075,2.04163478,1.84598575,1.70537773,0.00000000
-5.59779890,4.88664079,0.01547869,0.96566919,0.59672554,0.32472378,2.06269840,1.86276697,1.74242382,0.00000000
-5.59179590,4.95086740,0.01578520,0.95954620,0.61032372,0.33612236,2.08688048,1.88430398,1.78313664,0.00000000
-5.58579290,5.02420785,0.01614541,0.95430111,0.62529452,0.34841277,2.11398391,1.91048226,1.82737893,0.00000000
-5.57978989,5.10629529,0.01655308,0.95001117,0.64155376,0.36153717,2.14377851,1.94109810,1.87496164,0.00000000
-5.57378689,5.19660518,0.01700078,0.94672821,0.65899310,0.37542432,2.17600514,1.97585990,1.92564685,0.00000000
-5.56778389,5.29446198,0.01748004,0.94447655,0.67748152,0.38999057,2.21037965,2.01439232,1.97915180,0.00000000
-5.56178089,5.39905043,0.01798163,0.94325168,0.69686708,0.40514128,2.24659674,2.05624352,2.03515418,0.00000000
-5.55577789,5.50943126,0.01849573,0.94301979,0.71697915,0.42077245,2.28433330,2.10089515,2.09329832,0.00000000
-5.54977489,5.62456052,0.01901226,0.94371795,0.73763081,0.43677272,2.32325143,2.14777479,2.15320219,0.00000000
-5.54377189,5.74331200,0.01952114,0.94525509,0.75862163,0.45302545,2.36300083,2.19627036,2.21446488,0.00000000
-5.53776888,5.86450167,0.02001258,0.94751353,0.77974059,0.46941106,2.40322074,2.24574599,2.27667428,0.00000000
-5.53176588,5.98691333,0.02047738,0.95035113,0.80076906,0.48580933,2.44354135,2.29555862,2.33941461,0.00000000
-5.52576288,6.10932421,0.02090721,0.95360386,0.82148400,0.50210162,2.48358505,2.34507470,2.40227357,0.00000000
-5.51975988,6.23052960,0.02129481,0.95708895,0.84166109,0.51817306,2.52296738,2.39368619,2.46484860,0.00000000
-5.51375688,6.34936564,0.02163426,0.96060839,0.86107789,0.53391435,2.56129819,2.44082526,2.52675223,0.00000000
-5.50775388,6.46472916,0.02192105,0.96395284,0.87951697,0.54922336,2.59818312,2.48597705,2.58761605,0.00000000
-5.50175088,6.57559425,0.02215226,0.96690596,0.89676892,0.56400629,2.63322560,2.52868988,2.64709335,0.00000000
-5.49574787,6.68102487,0.02232657,0.96924899,0.91263533,0.57817843,2.66602969,2.56858271,2.70486029,0.00000000
-5.48974487,6.78018349,0.02244423,0.97076572,0.92693161,0.59166448,2.69620393,2.60534945,2.76061563,0.00000000
-5.48374187,6.87233570,0.02250704,0.97124761,0.93948963,0.60439845,2.72336612,2.63876019,2.81407927,0.00000000
-5.47773887,6.95685120,0.02251818,0.97049911,0.95016028,0.61632319,2.74714942,2.66865943,2.86498971,0.00000000
-5.47173587,7.03320169,0.02248206,0.96834295,0.95881579,0.62738963,2.76720933,2.69496154,2.91310094,0.00000000
-5.46573287,7.10095630,0.02240411,0.96462535,0.96535187,0.63755578,2.78323167,2.71764395,2.95817899,0.00000000
-5.45972986,7.15977558,0.02229060,0.95922097,0.96968967,0.64678571,2.79494128,2.73673865,2.99999874,0.00000000
-5.45372686,7.20940468,0.02214834,0.95203734,0.97177741,0.65504841,2.80211108,2.75232247,3.03834139,0.00000000
-5.44772386,7.24966697,0.02198449,0.94301872,0.97159187,0.66231697,2.80457111,2.76450702,3.07299297,0.00000000
-5.44172086,7.28045856,0.02180632,0.93214913,0.96913945,0.66856785,2.80221734,2.77342868,3.10374436,0.00000000
-5.43571786,7.30174464,0.02162099,0.91945441,0.96445696,0.67378061,2.79501950,2.77923958,3.13039306,0.00000000
-5.42971486,7.31355797,0.02143540,0.90500320,0.95761204,0.67793793,2.78302780,2.78209977,3.15274680,0.00000000
-5.42371186,7.31599978,0.02125605,0.88890675,0.94870308,0.68102621,2.76637800,2.78217116,3.17062909,0.00000000
-5.41770885,7.30924297,0.02108888,0.87131742,0.93785876,0.68303642,2.74529438,2.77961349,3.18388648,0.00000000
-5.41170585,7.29353728,0.02093924,0.85242607,0.92523695,0.68396556,2.72009052,2.77458225,3.19239725,0.00000000
-5.40570285,7.26921579,0.02081181,0.83245824,0.91102314,0.68381817,2.69116742,2.76722869,3.19608097,0.00000000
-5.39969985,7.23670203,0.02071060,0.81166922,0.89542820,0.68260826,2.65900901,2.75770150,3.19490844,0.00000000
-5.39369685,7.19651644,0.02063895,0.79033826,0.87868555,0.68036115,2.62417482,2.74614988,3.18891125,0.00000000
-5.38769385,7.14928137,0.02059950,0.76876208,0.86104765,0.67711522,2.58729009,2.73272756,3.17819021,0.00000000
-5.38169085,7.09572339,0.02059424,0.74724774,0.84278193,0.67292346,2.54903320,2.71759708,3.16292190,0.00000000
-5.37568784,7.03667190,0.02062451,0.72610537,0.82416605,0.66785453,2.51012092,2.70093400,3.14336270,0.00000000
-5.36968484,6.97305332,0.02069102,0.70564075,0.80548274,0.66199327,2.47129172,2.68293025,3.11984973,0.00000000
-5.36368184,6.90588023,0.02079381,0.68614800,0.78701417,0.65544053,2.43328765,2.66379637,3.09279821,0.00000000
-5.35767884,6.83623531,0.02093232,0.66790278,0.76903604,0.64831232,2.39683523,2.64376206,3.06269511,0.00000000
-5.35167584,6.76525016,0.02110526,0.65115597,0.75181155,0.64073813,2.36262613,2.62307499,3.03008915,0.00000000
-5.34567284,6.69407954,0.02131070,0.63612802,0.73558541,0.63285852,2.33129805,2.60199763,2.99557723,0.00000000
-5.33966983,6.62387196,0.02154598,0.62300431,0.72057808,0.62482209,2.30341669,2.58080222,2.95978801,0.00000000
-5.33366683,6.55573772,0.02180770,0.61193135,0.70698045,0.61678187,2.27945930,2.55976406,2.92336309,0.00000000
-5.32766383,6.49071591,0.02209173,0.60301401,0.69494921,0.60889130,2.25980049,2.53915355,2.88693684,0.00000000
-5.32166083,6.42974191,0.02239325,0.59631390,0.68460299,0.60130006,2.24470095,2.51922726,2.85111579,0.00000000
-5.31565783,6.37361706,0.02270673,0.59184872,0.67601952,0.59414983,2.23429929,2.50021871,2.81645847,0.00000000
-5.30965483,6.32298202,0.02302603,0.58959272,0.66923394,0.58757028,2.22860768,2.48232930,2.78345700,0.00000000
-5.30365183,6.27829528,0.02334451,0.58947808,0.66423830,0.58167542,2.22751121,2.46572004,2.75252102,0.00000000
-5.29764882,6.23981790,0.02365515,0.59139730,0.66098239,0.57656057,2.23077119,2.45050441,2.72396509,0.00000000
-5.29164582,6.20760535,0.02395069,0.59520629,0.65937573,0.57229990,2.23803228,2.43674297,2.69799988,0.00000000
-5.28564282,6.18150680,0.02422382,0.60072826,0.65929086,0.56894487,2.24883311,2.42443990,2.67472779,0.00000000
-5.27963982,6.16117202,0.02446741,0.60775818,0.66056762,0.56652348,2.26262011,2.41354170,2.65414295,0.00000000
-5.27363682,6.14606533,0.02467465,0.61606766,0.66301846,0.56504030,2.27876400,2.40393818,2.63613568,0.00000000
-5.26763382,6.13548604,0.02483933,0.62541018,0.66643433,0.56447739,2.29657829,2.39546559,2.62050094,0.00000000
-5.26163082,6.12859429,0.02495597,0.63552650,0.67059118,0.56479585,2.31533921,2.38791180,2.60695038,0.00000000
-5.25562781,6.12444109,0.02502001,0.64615006,0.67525666,0.56593809,2.33430624,2.38102332,2.59512721,0.00000000
-5.24962481,6.12200103,0.02502796,0.65701244,0.68019683,0.56783042,2.35274270,2.37451369,2.58462315,0.00000000
-5.24362181,6.12020647,0.02497752,0.66784841,0.68518257,0.57038611,2.36993551,2.36807300,2.57499655,0.00000000
-5.23761881,6.11798156,0.02486758,0.67840091,0.68999559,0.57350854,2.38521368,2.36137806,2.56579085,0.00000000
-5.23161581,6.11427487,0.02469829,0.68842545,0.69443372,0.57709434,2.39796494,2.35410290,2.55655257,0.00000000
-5.22561281,6.10808956,0.02447101,0.69769414,0.69831541,0.58103650,2.40764991,2.34592908,2.54684791,0.00000000
-5.21960980,6.09851000,0.02418823,0.70599915,0.70148321,0.58522720,2.41381367,2.33655561,2.53627763,0.00000000
-5.21360680,6.08472411,0.02385346,0.71315561,0.70380633,0.58956032,2.41609435,2.32570804,2.52448928,0.00000000
-5.20760380,6.06604111,0.02347109,0.71900387,0.70518210,0.59393358,2.41422861,2.31314649,2.51118689,0.00000000
-5.20160080,6.04190409,0.02304622,0.72341113,0.70553639,0.59825029,2.40805404,2.29867243,2.49613747,0.00000000
-5.19559780,6.01189762,0.02258446,0.72627250,0.70482315,0.60242058,2.39750841,2.28213401,2.47917458,0.00000000
-5.18959480,5.97575028,0.02209178,0.72751132,0.70302296,0.60636229,2.38262606,2.26342975,2.46019891,0.00000000
-5.18359180,5.93333258,0.02157426,0.72707897,0.70014095,0.61000142,2.36353155,2.24251064,2.43917610,0.00000000
-5.17758879,5.88465052,0.02103800,0.72495405,0.69620404,0.61327225,2.34043092,2.21938060,2.41613204,0.00000000
-5.17158579,5.82983535,0.02048888,0.72114107,0.69125774,0.61611712,2.31360085,2.19409513,2.39114624,0.00000000
-5.16558279,5.76913015,0.01993248,0.71566861,0.68536275,0.61848602,2.28337626,2.16675856,2.36434336,0.00000000
-5.15957979,5.70287396,0.01937397,0.70858713,0.67859130,0.62033596,2.25013664,2.13751971,2.33588377,0.00000000
-5.15357679,5.63148396,0.01881800,0.69996640,0.67102362,0.62163026,2.21429178,2.10656630,2.30595333,0.00000000
-5.14757379,5.55543677,0.01826869,0.68989273,0.66274454,0.62233786,2.17626722,2.07411832,2.27475306,0.00000000
-5.14157079,5.47524930,0.01772959,0.67846605,0.65384041,0.62243251,2.13649019,2.04042053,2.24248909,0.00000000
-5.13556778,5.39146021,0.01720367,0.66579690,0.64439638,0.62189221,2.09537623,2.00573456,2.20936342,0.00000000
-5.12956478,5.30461255,0.01669336,0.65200356,0.63449419,0.62069870,2.05331730,1.97033069,2.17556568,0.00000000
-5.12356178,5.21523820,0.01620059,0.63720923,0.62421042,0.61883715,2.01067152,1.93447995,2.14126652,0.00000000
-5.11755878,5.12384494,0.01572683,0.62153955,0.61361535,0.61629606,1.96775516,1.89844661,2.10661260,0.00000000
-5.11155578,5.03090636,0.01527315,0.60512036,0.60277233,0.61306738,1.92483691,1.86248156,2.07172346,0.00000000
-5.10555278,4.93685516,0.01484031,0.58807588,0.59173772,0.60914694,1.88213477,1.82681669,2.03669040,0.00000000
-5.09954977,4.84207991,0.01442880,0.57052731,0.58056120,0.60453500,1.83981551,1.79166070,2.00157727,0.00000000
-5.09354677,4.74692530,0.01403891,0.55259181,0.56928662,0.59923706,1.79799670,1.75719623,1.96642309,0.00000000
-5.08754377,4.65169570,0.01367086,0.53438191,0.55795310,0.59326487,1.75675099,1.72357859,1.93124637,0.00000000
-5.08154077,4.55666170,0.01332475,0.51600534,0.54659638,0.58663745,1.71611252,1.69093595,1.89605073,0.00000000
-5.07553777,4.46206898,0.01300074,0.49756515,0.53525035,0.57938223,1.67608481,1.65937084,1.86083168,0.00000000
-5.06953477,4.36814904,0.01269903,0.47916007,0.52394858,0.57153616,1.63664993,1.62896293,1.82558403,0.00000000
-5.06353177,4.27513082,0.01241993,0.46088510,0.51272584,0.56314662,1.59777809,1.59977267,1.79030954,0.00000000
-5.05752876,4.18325252,0.01216392,0.44283208,0.50161947,0.55427222,1.55943745,1.57184553,1.75502457,0.00000000
-5.05152576,4.09277269,0.01193165,0.42509034,0.49067055,0.54498330,1.52160332,1.54521654,1.71976704,0.00000000
-5.04552276,4.00397993,0.01172400,0.40774722,0.47992474,0.53536208,1.48426642,1.51991481,1.68460259,0.00000000
-5.03951976,3.91720037,0.01154209,0.39088842,0.46943290,0.52550241,1.44743972,1.49596755,1.64962949,0.00000000
-5.03351676,3.83280250,0.01138724,0.37459814,0.45925127,0.51550914,1.41116356,1.47340362,1.61498207,0.00000000
-5.02751376,3.75119889,0.01126101,0.35895893,0.44944132,0.50549699,1.37550880,1.45225605,1.58083252,0.00000000
-5.02151076,3.67284466,0.01116514,0.34405137,0.44006929,0.49558900,1.34057790,1.43256368,1.54739089,0.00000000
-5.01550775,3.59823272,0.01110152,0.32995334,0.43120527,0.48591463,1.30650403,1.41437171,1.51490339,0.00000000
-5.00950475,3.52788595,0.01107212,0.31673923,0.42292213,0.47660743,1.27344814,1.39773121,1.48364894,0.00000000
-5.00350175,3.46234679,0.01107891,0.30447880,0.41529405,0.46780249,1.24159447,1.38269779,1.45393422,0.00000000
-4.99749875,3.40216464,0.01112380,0.29323600,0.40839496,0.45963367,1.21114456,1.36932949,1.42608726,0.00000000
-4.99149575,3.34788180,0.01120849,0.28306767,0.40229672,0.45223072,1.18231026,1.35768416,1.40045002,0.00000000
-4.98549275,3.30001854,0.01133442,0.27402221,0.39706727,0.44571644,1.15530607,1.34781658,1.37737002,0.00000000
-4.97948974,3.25905804,0.01150262,0.26613835,0.39276869,0.44020383,1.13034118,1.33977557,1.35719143,0.00000000
-4.97348674,3.22543175,0.01171360,0.25944389,0.38945529,0.43579356,1.10761151,1.33360129,1.34024587,0.00000000
-4.96748374,3.19950581,0.01196728,0.25395468,0.38717172,0.43257152,1.08729230,1.32932294,1.32684314,0.00000000
-4.96148074,3.18156874,0.01226287,0.24967372,0.38595122,0.43060677,1.06953115,1.32695700,1.31726215,0.00000000
-4.95547774,3.17182108,0.01259880,0.24659045,0.38581389,0.42994982,1.05444209,1.32650604,1.31174224,0.00000000
-4.94947474,3.17036668,0.01297268,0.24468023,0.38676521,0.43063122,1.04210059,1.32795812,1.31047507,0.00000000
-4.94347174,3.17720613,0.01338126,0.24390406,0.38879470,0.43266055,1.03253968,1.33128668,1.31359723,0.00000000
-4.93746873,3.19223196,0.01382043,0.24420850,0.39187475,0.43602573,1.02574722,1.33645091,1.32118362,0.00000000
-4.93146573,3.21522572,0.01428524,0.24552588,0.39595980,0.44069268,1.02166439,1.34339627,1.33324188,0.00000000
-4.92546273,3.24585674,0.01476996,0.24777462,0.40098561,0.44660531,1.02018520,1.35205512,1.34970778,0.00000000
-4.91945973,3.28368245,0.01526815,0.25085996,0.40686903,0.45368579,1.02115715,1.36234730,1.37044188,0.00000000
-4.91345673,3.32815026,0.01577279,0.25467483,0.41350801,0.46183514,1.02438297,1.37418042,1.39522740,0.00000000
-4.90745373,3.37860099,0.01627638,0.25910102,0.42078202,0.47093412,1.02962330,1.38744994,1.42376972,0.00000000
-4.90145073,3.43427394,0.01677109,0.26401074,0.42855296,0.48084439,1.03660036,1.40203886,1.45569738,0.00000000
-4.89544772,3.49431387,0.01724896,0.26926834,0.43666651,0.49141009,1.04500261,1.41781726,1.49056501,0.00000000
-4.88944472,3.55778007,0.01770202,0.27473249,0.44495406,0.50245977,1.05449022,1.43464163,1.52785823,0.00000000
-4.88344172,3.62365781,0.01812253,0.28025857,0.45323511,0.51380866,1.06470151,1.45235434,1.56700072,0.00000000
-4.87743872,3.69087250,0.01850312,0.28570141,0.46132031,0.52526152,1.07526015,1.47078339,1.60736354,0.00000000
-4.87143572,3.75830678,0.01883700,0.29091828,0.46901500,0.53661585,1.08578309,1.48974280,1.64827672,0.00000000
-4.86543272,3.82482057,0.01911810,0.29577205,0.47612317,0.54766560,1.09588915,1.50903377,1.68904317,0.00000000
-4.85942971,3.88927416,0.01934129,0.30013452,0.48245192,0.55820534,1.10520805,1.52844699,1.72895452,0.00000000
-4.85342671,3.95055391,0.01950247,0.30388975,0.48781617,0.56803479,1.11338969,1.54776617,1.76730878,0.00000000
-4.84742371,4.00760027,0.01959872,0.30693728,0.49204349,0.57696363,1.12011349,1.56677295,1.80342940,0.00000000
-4.84142071,4.05943727,0.01962840,0.30919520,0.49497897,0.58481649,1.12509742,1.58525317,1.83668499,0.00000000
-4.83541771,4.10520270,0.01959122,0.31060286,0.49648989,0.59143790,1.12810646,1.60300433,1.86650925,0.00000000
-4.82941471,4.14417770,0.01948830,0.31112307,0.49646997,0.59669710,1.12896024,1.61984416,1.89242028,0.00000000
-4.82341171,4.17581481,0.01932212,0.31074379,0.49484311,0.60049242,1.12753941,1.63561979,1.91403844,0.00000000
-4.81740870,4.19976288,0.01909658,0.30947916,0.49156633,0.60275510,1.12379058,1.65021726,1.93110210,0.00000000
-4.81140570,4.21588790,0.01881685,0.30736973,0.48663191,0.60345229,1.11772949,1.66357079,1.94348035,0.00000000
-4.80540270,4.22428826,0.01848932,0.30448196,0.48006842,0.60258914,1.10944240,1.67567131,1.95118212,0.00000000
-4.79939970,4.22530373,0.01812146,0.30090695,0.47194073,0.60020980,1.09908536,1.68657372,1.95436116,0.00000000
-4.79339670,4.21951721,0.01772163,0.29675840,0.46234900,0.59639719,1.08688153,1.69640235,1.95331633,0.00000000
-4.78739370,4.20774871,0.01729894,0.29216989,0.45142643,0.59127166,1.07311656,1.70535410,1.94848723,0.00000000
-4.78139070,4.19104167,0.01686296,0.28729161,0.43933617,0.58498840,1.05813214,1.71369903,1.94044491,0.00000000
-4.77538769,4.17064146,0.01642356,0.28228655,0.42626726,0.57773379,1.04231791,1.72177792,1.92987807,0.00000000
-4.76938469,4.14796672,0.01599064,0.27732647,0.41242994,0.56972076,1.02610214,1.72999680,1.91757506,0.00000000
-4.76338169,4.12457443,0.01557389,0.27258761,0.39805031,0.56118342,1.00994132,1.73881830,1.90440218,0.00000000
-4.75737869,4.10211954,0.01518256,0.26824642,0.38336480,0.55237100,0.99430913,1.74875012,1.89127923,0.00000000
-4.75137569,4.08231071,0.01482525,0.26447541,0.36861442,0.54354160,0.97968509,1.76033067,1.87915295,0.00000000
-4.74537269,4.06686349,0.01450970,0.26143923,0.35403920,0.53495574,0.96654322,1.77411246,1.86896944,0.00000000
-4.73936968,4.05745241,0.01424262,0.25929121,0.33987284,0.52687003,0.95534103,1.79064372,1.86164642,0.00000000
-4.73336668,4.05566383,0.01402956,0.25817030,0.32633786,0.51953129,0.94650921,1.81044886,1.85804638,0.00000000
-4.72736368,4.06295080,0.01387478,0.25819852,0.31364136,0.51317110,0.94044206,1.83400852,1.85895155,0.00000000
-4.72136068,4.08059162,0.01378121,0.25947911,0.30197141,0.50800108,0.93748906,1.86173998,1.86504136,0.00000000
-4.71535768,4.10965325,0.01375044,0.26209510,0.29149424,0.50420893,0.93794755,1.89397874,1.87687334,0.00000000
-4.70935468,4.15096088,0.01378265,0.26610865,0.28235218,0.50195536,0.94205678,1.93096206,1.89486786,0.00000000
-4.70335168,4.20507440,0.01387676,0.27156070,0.27466237,0.50137182,0.94999319,1.97281515,1.91929718,0.00000000
-4.69734867,4.27227253,0.01403040,0.27847132,0.26851615,0.50255912,0.96186705,2.01954071,1.95027904,0.00000000
-4.69134567,4.35254488,0.01424012,0.28684035,0.26397916,0.50558677,0.97772053,2.07101234,1.98777488,0.00000000
-4.68534267,4.44559226,0.01450144,0.29664836,0.26109188,0.51049312,0.99752690,2.12697220,2.03159259,0.00000000
-4.67933967,4.55083470,0.01480904,0.30785799,0.25987072,0.51728594,1.02119109,2.18703302,2.08139348,0.00000000
-4.67333667,4.66742705,0.01515688,0.32041526,0.26030944,0.52594366,1.04855139,2.25068469,2.13670314,0.00000000
-4.66733367,4.79428127,0.01553842,0.33425118,0.26238069,0.53641686,1.07938225,2.31730497,2.19692563,0.00000000
-4.66133067,4.93009452,0.01594672,0.34928319,0.26603787,0.54863008,1.11339812,2.38617418,2.26136034,0.00000000
-4.65532766,5.07338192,0.01637466,0.36541662,0.27121693,0.56248382,1.15025824,2.45649312,2.32922100,0.00000000
-4.64932466,5.22251278,0.01681505,0.38254611,0.27783817,0.57785660,1.18957236,2.52740362,2.39965590,0.00000000
-4.64332166,5.37574893,0.01726079,0.40055675,0.28580801,0.59460715,1.23090715,2.59801089,2.47176878,0.00000000
