energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.69384692,2.84789120,0.00097111,0.23689382,0.80315439,0.73661711,0.52041468,0.55546659,0.00938445,1.54170513
-5.68784392,2.75475749,0.00085371,0.22339648,0.77740756,0.71774173,0.49876308,0.52961155,0.00948725,1.50186898
-5.68184092,2.65834407,0.00074912,0.21004031,0.75025498,0.69795975,0.47646653,0.50372331,0.00953717,1.45936835
-5.67583792,2.55895328,0.00065652,0.19690328,0.72179730,0.67729356,0.45364524,0.47795086,0.00953140,1.41424745
-5.66983492,2.45692384,0.00057503,0.18405319,0.69215968,0.65577246,0.43042806,0.45243393,0.00946839,1.36659724
-5.66383192,2.35263423,0.00050369,0.17154786,0.66149053,0.63343512,0.40695144,0.42730340,0.00934783,1.31655736
-5.65782891,2.24650524,0.00044155,0.15943564,0.62995938,0.61033194,0.38335826,0.40268204,0.00917075,1.26431656
-5.65182591,2.13900150,0.00038764,0.14775615,0.59775412,0.58652717,0.35979632,0.37868555,0.00893942,1.21011174
-5.64582291,2.03063146,0.00034108,0.13654120,0.56507770,0.56210083,0.33641672,0.35542368,0.00865730,1.15422562
-5.63981991,1.92194589,0.00030102,0.12581578,0.53214438,0.53715005,0.31337187,0.33300136,0.00832891,1.09698305
-5.63381691,1.81353461,0.00026670,0.11559910,0.49917575,0.51178991,0.29081342,0.31151966,0.00795969,1.03874614
-5.62781391,1.70602164,0.00023742,0.10590551,0.46639671,0.48615374,0.26888999,0.29107658,0.00755580,0.97990843
-5.62181091,1.60005857,0.00021259,0.09674542,0.43403143,0.46039257,0.24774492,0.27176742,0.00712393,0.92088818
-5.61580790,1.49631668,0.00019171,0.08812606,0.40229963,0.43467402,0.22751410,0.25368479,0.00667106,0.86212120
-5.60980490,1.39547777,0.00017433,0.08005213,0.37141312,0.40918048,0.20832384,0.23691829,0.00620430,0.80405329
-5.60380190,1.29822413,0.00016010,0.07252637,0.34157278,0.38410664,0.19028916,0.22155365,0.00573063,0.74713271
-5.59779890,1.20522809,0.00014871,0.06554999,0.31296615,0.35965653,0.17351224,0.20767154,0.00525675,0.69180278
-5.59179590,1.11714130,0.00013994,0.05912301,0.28576553,0.33604013,0.15808132,0.19534606,0.00478887,0.63849499
-5.58579290,1.03458443,0.00013359,0.05324461,0.26012661,0.31346968,0.14407002,0.18464298,0.00433264,0.58762267
-5.57978989,0.95813738,0.00012948,0.04791338,0.23618784,0.29215581,0.13153714,0.17561775,0.00389298,0.53957545
-5.57378689,0.88833054,0.00012747,0.04312760,0.21407020,0.27230367,0.12052682,0.16831357,0.00347402,0.49471469
-5.56778389,0.82563728,0.00012745,0.03888559,0.19387758,0.25410923,0.11106921,0.16275951,0.00307911,0.45336973
-5.56178089,0.77046791,0.00012927,0.03518602,0.17569747,0.23775568,0.10318157,0.15896886,0.00271075,0.41583521
-5.55577789,0.72316531,0.00013281,0.03202839,0.15960206,0.22341030,0.09686967,0.15693779,0.00237066,0.38236924
-5.54977489,0.68400224,0.00013794,0.02941349,0.14564948,0.21122157,0.09212957,0.15664460,0.00205977,0.35319236
-5.54377189,0.65318036,0.00014448,0.02734405,0.13388519,0.20131687,0.08894969,0.15804945,0.00177837,0.32848724
-5.53776888,0.63083095,0.00015228,0.02582538,0.12434328,0.19380048,0.08731302,0.16109480,0.00152610,0.30839875
-5.53176588,0.61701700,0.00016113,0.02486619,0.11704771,0.18875215,0.08719961,0.16570665,0.00130212,0.29303453
-5.52576288,0.61173676,0.00017084,0.02447938,0.11201325,0.18622598,0.08858904,0.17179643,0.00110514,0.28246552
-5.51975988,0.61492821,0.00018117,0.02468304,0.10924615,0.18624977,0.09146299,0.17926370,0.00093356,0.27672658
-5.51375688,0.62647445,0.00019187,0.02550133,0.10874440,0.18882458,0.09580787,0.18799952,0.00078554,0.27581683
-5.50775388,0.64620960,0.00020271,0.02696553,0.11049756,0.19392467,0.10161723,0.19789037,0.00065911,0.27969984
-5.50175088,0.67392489,0.00021341,0.02911502,0.11448626,0.20149758,0.10889414,0.20882256,0.00055219,0.28830332
-5.49574787,0.70937492,0.00022372,0.03199819,0.12068122,0.21146451,0.11765336,0.22068687,0.00046274,0.30151864
-5.48974487,0.75228356,0.00023339,0.03567334,0.12904202,0.22372081,0.12792317,0.23338324,0.00038874,0.31920000
-5.48374187,0.80234961,0.00024218,0.04020938,0.13951561,0.23813667,0.13974695,0.24682527,0.00032828,0.34116354
-5.47773887,0.85925185,0.00024988,0.04568643,0.15203473,0.25455812,0.15318425,0.26094432,0.00027955,0.36718645
-5.47173587,0.92265354,0.00025630,0.05219606,0.16651634,0.27280818,0.16831136,0.27569291,0.00024092,0.39700641
-5.46573287,0.99220618,0.00026129,0.05984128,0.18286033,0.29268838,0.18522133,0.29104728,0.00021090,0.43032151
-5.45972986,1.06755268,0.00026471,0.06873612,0.20094840,0.31398073,0.20402324,0.30700884,0.00018816,0.46679103
-5.45372686,1.14832983,0.00026650,0.07900471,0.22064359,0.33644997,0.22484071,0.32360435,0.00017155,0.50603708
-5.44772386,1.23417002,0.00026662,0.09077982,0.24179030,0.35984642,0.24780966,0.34088486,0.00016007,0.54764760
-5.44172086,1.32470250,0.00026508,0.10420084,0.26421503,0.38390931,0.27307500,0.35892317,0.00015286,0.59118051
-5.43571786,1.41955391,0.00026192,0.11941095,0.28772784,0.40837052,0.30078659,0.37781002,0.00014920,0.63616932
-5.42971486,1.51834823,0.00025723,0.13655374,0.31212452,0.43295886,0.33109414,0.39764898,0.00014849,0.68213004
-5.42371186,1.62070612,0.00025114,0.15576905,0.33718951,0.45740463,0.36414126,0.41855031,0.00015022,0.72856916
-5.41770885,1.72624357,0.00024380,0.17718808,0.36269930,0.48144446,0.40005870,0.44062388,0.00015398,0.77499258
-5.41170585,1.83456987,0.00023539,0.20092796,0.38842633,0.50482622,0.43895685,0.46397155,0.00015943,0.82091513
-5.40570285,1.94528478,0.00022611,0.22708577,0.41414310,0.52731374,0.48091779,0.48867923,0.00016630,0.86587013
-5.39969985,2.05797499,0.00021617,0.25573225,0.43962635,0.54869130,0.52598698,0.51480903,0.00017435,0.90941873
-5.39369685,2.17220967,0.00020576,0.28690527,0.46466102,0.56876749,0.57416500,0.54239175,0.00018340,0.95115835
-5.38769385,2.28753549,0.00019511,0.32060353,0.48904383,0.58737840,0.62539953,0.57142016,0.00019329,0.99072999
-5.38169085,2.40347092,0.00018440,0.35678056,0.51258633,0.60438978,0.67957806,0.60184334,0.00020389,1.02782375
-5.37568784,2.51950031,0.00017382,0.39533940,0.53511711,0.61969828,0.73652166,0.63356230,0.00021508,1.06218247
-5.36968484,2.63506793,0.00016351,0.43612834,0.55648327,0.63323141,0.79598011,0.66642722,0.00022677,1.09360316
-5.36368184,2.74957248,0.00015362,0.47893795,0.57655097,0.64494645,0.85762892,0.70023646,0.00023888,1.12193623
-5.35767884,2.86236255,0.00014424,0.52349969,0.59520510,0.65482821,0.92106847,0.73473740,0.00025133,1.14708248
-5.35167584,2.97273358,0.00013546,0.56948643,0.61234824,0.66288580,0.98582558,0.76962916,0.00026407,1.16898826
-5.34567284,3.07992695,0.00012732,0.61651490,0.62789897,0.66914869,1.05135763,0.80456724,0.00027705,1.18763896
-5.33966983,3.18313166,0.00011983,0.66415034,0.64178972,0.67366213,1.11705942,0.83916986,0.00029023,1.20305146
-5.33366683,3.28148926,0.00011300,0.71191322,0.65396452,0.67648240,1.18227268,0.87302593,0.00030358,1.21526598
-5.32766383,3.37410211,0.00010681,0.75928796,0.66437664,0.67767205,1.24629807,0.90570430,0.00031708,1.22433788
-5.32166083,3.46004545,0.00010120,0.80573350,0.67298664,0.67729550,1.30840933,0.93676408,0.00033069,1.23033017
-5.31565783,3.53838296,0.00009611,0.85069528,0.67976080,0.67541519,1.36786925,0.96576564,0.00034441,1.23330694
-5.30965483,3.60818577,0.00009149,0.89361839,0.68467022,0.67208869,1.42394684,0.99228195,0.00035821,1.23332847
-5.30365183,3.66855422,0.00008725,0.93396123,0.68769060,0.66736672,1.47593513,1.01590977,0.00037207,1.23044805
-5.29764882,3.71864177,0.00008332,0.97120927,0.68880286,0.66129228,1.52316887,1.03628046,0.00038594,1.22471089
-5.29164582,3.75767997,0.00007964,1.00488831,0.68799439,0.65390098,1.56504147,1.05306991,0.00039978,1.21615499
-5.28564282,3.78500349,0.00007612,1.03457670,0.68526102,0.64522231,1.60102047,1.06600721,0.00041352,1.20481381
-5.27963982,3.80007396,0.00007271,1.05991599,0.68060929,0.63528188,1.63066087,1.07488190,0.00042708,1.19072061
-5.27363682,3.80250138,0.00006936,1.08061959,0.67405909,0.62410443,1.65361584,1.07954942,0.00044035,1.17391386
-5.26763382,3.79206201,0.00006603,1.09647906,0.66564621,0.61171715,1.66964429,1.07993462,0.00045323,1.15444333
-5.26163082,3.76871170,0.00006269,1.10736778,0.65542461,0.59815329,1.67861514,1.07603331,0.00046556,1.13237628
-5.25562781,3.73259389,0.00005932,1.11324204,0.64346822,0.58345563,1.68050808,1.06791173,0.00047720,1.10780324
-5.24962481,3.68404163,0.00005592,1.11413927,0.62987202,0.56767952,1.67541095,1.05570409,0.00048799,1.08084291
-5.24362181,3.62357368,0.00005249,1.11017397,0.61475222,0.55089535,1.66351387,1.03960837,0.00049774,1.05164559
-5.23761881,3.55188445,0.00004903,1.10153120,0.59824551,0.53319014,1.64510063,1.01988046,0.00050632,1.02039507
-5.23161581,3.46982854,0.00004558,1.08845836,0.58050728,0.51466824,1.62053767,0.99682717,0.00051356,0.98730855
-5.22561281,3.37840039,0.00004214,1.07125546,0.56170895,0.49545094,1.59026137,0.97079817,0.00051935,0.95263474
-5.21960980,3.27871006,0.00003875,1.05026456,0.54203443,0.47567516,1.55476419,0.94217750,0.00052360,0.91665000
-5.21360680,3.17195638,0.00003543,1.02585872,0.52167594,0.45549115,1.51458033,0.91137476,0.00052626,0.87965297
-5.20760380,3.05939857,0.00003221,0.99843113,0.50082944,0.43505944,1.47027164,0.87881656,0.00052736,0.84195783
-5.20160080,2.94232770,0.00002913,0.96838481,0.47968979,0.41454712,1.42241407,0.84493834,0.00052697,0.80388664
-5.19559780,2.82203913,0.00002620,0.93612313,0.45844609,0.39412373,1.37158553,0.81017692,0.00052524,0.76576117
-5.18959480,2.69980705,0.00002345,0.90204177,0.43727724,0.37395700,1.31835513,0.77496406,0.00052241,0.72789477
-5.18359180,2.57686187,0.00002090,0.86652195,0.41634809,0.35420857,1.26327429,0.73972092,0.00051876,0.69058456
-5.17758879,2.45437124,0.00001856,0.82992535,0.39580632,0.33502999,1.20686974,0.70485365,0.00051470,0.65410442
-5.17158579,2.33342487,0.00001645,0.79259050,0.37578006,0.31655909,1.14963842,0.67075002,0.00051069,0.61869911
-5.16558279,2.21502343,0.00001458,0.75483068,0.35637655,0.29891699,1.09204415,0.63777691,0.00050725,0.58457963
-5.15957979,2.10007117,0.00001294,0.71693308,0.33768154,0.28220567,1.03451586,0.60627861,0.00050498,0.55192012
-5.15357679,1.98937199,0.00001155,0.67915909,0.31975973,0.26650636,0.97744708,0.57657558,0.00050451,0.52085616
-5.14757379,1.88362839,0.00001041,0.64174532,0.30265578,0.25187853,0.92119644,0.54896352,0.00050651,0.49148453
-5.14157079,1.78344255,0.00000950,0.60490524,0.28639607,0.23835973,0.86608877,0.52371251,0.00051166,0.46386430
-5.13556778,1.68931898,0.00000884,0.56883099,0.27099085,0.22596593,0.81241658,0.50106590,0.00052063,0.43801897
-5.12956478,1.60166784,0.00000840,0.53369529,0.25643666,0.21469253,0.76044147,0.48123887,0.00053406,0.41393961
-5.12356178,1.52080848,0.00000819,0.49965306,0.24271891,0.20451579,0.71039547,0.46441649,0.00055253,0.39158849
-5.11755878,1.44697262,0.00000819,0.46684281,0.22981435,0.19539464,0.66248199,0.45075115,0.00057654,0.37090331
-5.11155578,1.38030676,0.00000841,0.43538742,0.21769341,0.18727281,0.61687626,0.44035943,0.00060651,0.35180145
-5.10555278,1.32087379,0.00000882,0.40539459,0.20632221,0.18008102,0.57372540,0.43331847,0.00064273,0.33418432
-5.09954977,1.26865367,0.00000942,0.37695668,0.19566425,0.17373946,0.53314799,0.42966204,0.00068533,0.31794151
-5.09354677,1.22354343,0.00001021,0.35015021,0.18568173,0.16816009,0.49523340,0.42937647,0.00073431,0.30295463
-5.08754377,1.18535677,0.00001116,0.32503505,0.17633645,0.16324911,0.46004086,0.43239675,0.00078949,0.28910085
-5.08154077,1.15382369,0.00001226,0.30165339,0.16759041,0.15890920,0.42759858,0.43860318,0.00085050,0.27625596
-5.07553777,1.12859071,0.00001351,0.28002874,0.15940612,0.15504179,0.39790307,0.44781882,0.00091680,0.26429714
-5.06953477,1.10922204,0.00001488,0.26016505,0.15174663,0.15154910,0.37091879,0.45980813,0.00098769,0.25310520
-5.06353177,1.09520236,0.00001637,0.24204608,0.14457552,0.14833612,0.34657839,0.47427709,0.00106226,0.24256659
-5.05752876,1.08594150,0.00001794,0.22563517,0.13785667,0.14531233,0.32478354,0.49087503,0.00113948,0.23257494
-5.05152576,1.08078134,0.00001958,0.21087558,0.13155421,0.14239331,0.30540659,0.50919841,0.00121816,0.22303243
-5.04552276,1.07900516,0.00002126,0.19769123,0.12563230,0.13950214,0.28829300,0.52879650,0.00129702,0.21385080
-5.03951976,1.07984935,0.00002297,0.18598823,0.12005523,0.13657049,0.27326450,0.54917917,0.00137468,0.20495213
-5.03351676,1.08251742,0.00002467,0.17565674,0.11478743,0.13353962,0.26012310,0.56982640,0.00144972,0.19626940
-5.02751376,1.08619587,0.00002633,0.16657359,0.10979377,0.13036099,0.24865559,0.59019953,0.00152071,0.18774683
-5.02151076,1.09007170,0.00002794,0.15860513,0.10503980,0.12699668,0.23863862,0.60975377,0.00158626,0.17933993
-5.01550775,1.09335064,0.00002947,0.15161055,0.10049228,0.12341954,0.22984400,0.62795159,0.00164502,0.17101540
-5.00950475,1.09527582,0.00003088,0.14544535,0.09611957,0.11961301,0.22204418,0.64427657,0.00169578,0.16275074
-5.00350175,1.09514586,0.00003215,0.13996491,0.09189222,0.11557080,0.21501760,0.65824711,0.00173745,0.15453369
-4.99749875,1.09233192,0.00003325,0.13502797,0.08778344,0.11129619,0.20855373,0.66942950,0.00176911,0.14636139
-4.99149575,1.08629279,0.00003418,0.13049997,0.08376960,0.10680122,0.20245768,0.67744984,0.00179006,0.13823948
-4.98549275,1.07658759,0.00003490,0.12625598,0.07983061,0.10210568,0.19655418,0.68200427,0.00179980,0.13018090
-4.97948974,1.06288550,0.00003540,0.12218333,0.07595019,0.09723592,0.19069072,0.68286713,0.00179806,0.12220464
-4.97348674,1.04497212,0.00003568,0.11818363,0.07211614,0.09222360,0.18473992,0.67989664,0.00178483,0.11433449
-4.96748374,1.02275217,0.00003573,0.11417431,0.06832029,0.08710442,0.17860095,0.67303800,0.00176031,0.10659756
-4.96148074,0.99624859,0.00003554,0.11008951,0.06455852,0.08191677,0.17220003,0.66232366,0.00172495,0.09902307
-4.95547774,0.96559798,0.00003512,0.10588045,0.06083051,0.07670047,0.16549002,0.64787079,0.00167939,0.09164097
-4.94947474,0.93104265,0.00003447,0.10151513,0.05713946,0.07149558,0.15844921,0.62987619,0.00162447,0.08448081
-4.94347174,0.89291966,0.00003362,0.09697758,0.05349166,0.06634130,0.15107937,0.60860871,0.00156118,0.07757067
-4.93746873,0.85164734,0.00003257,0.09226659,0.04989603,0.06127502,0.14340316,0.58439966,0.00149065,0.07093632
-4.93146573,0.80770985,0.00003134,0.08739411,0.04636356,0.05633150,0.13546108,0.55763159,0.00141409,0.06460042
-4.92546273,0.76164041,0.00002996,0.08238330,0.04290672,0.05154222,0.12730808,0.52872585,0.00133278,0.05858206
-4.91945973,0.71400386,0.00002845,0.07726637,0.03953892,0.04693487,0.11901005,0.49812958,0.00124800,0.05289636
-4.91345673,0.66537931,0.00002684,0.07208237,0.03627385,0.04253303,0.11064018,0.46630248,0.00116105,0.04755427
-4.90745373,0.61634333,0.00002515,0.06687492,0.03312501,0.03835598,0.10227552,0.43370404,0.00107315,0.04256256
-4.90145073,0.56745442,0.00002341,0.06169003,0.03010516,0.03441864,0.09399373,0.40078151,0.00098547,0.03792387
-4.89544772,0.51923917,0.00002164,0.05657406,0.02722590,0.03073163,0.08587016,0.36795911,0.00089909,0.03363696
-4.88944472,0.47218044,0.00001987,0.05157193,0.02449729,0.02730144,0.07797534,0.33562877,0.00081495,0.02969695
-4.88344172,0.42670794,0.00001812,0.04672552,0.02192757,0.02413069,0.07037296,0.30414265,0.00073390,0.02609575
-4.87743872,0.38319126,0.00001642,0.04207243,0.01952295,0.02121844,0.06311824,0.27380747,0.00065661,0.02282237
-4.87143572,0.34193546,0.00001478,0.03764501,0.01728750,0.01856056,0.05625694,0.24488085,0.00058363,0.01986346
-4.86543272,0.30317911,0.00001321,0.03346973,0.01522309,0.01615015,0.04982470,0.21756947,0.00051539,0.01720365
-4.85942971,0.26709453,0.00001172,0.02956682,0.01332948,0.01397793,0.04384688,0.19202910,0.00045217,0.01482606
-4.85342671,0.23379023,0.00001034,0.02595020,0.01160437,0.01203267,0.03833884,0.16836609,0.00039411,0.01271268
-4.84742371,0.20331494,0.00000905,0.02262764,0.01004357,0.01030164,0.03330644,0.14664034,0.00034126,0.01084478
-4.84142071,0.17566306,0.00000787,0.01960115,0.00864124,0.00877095,0.02874690,0.12686926,0.00029356,0.00920326
-4.83541771,0.15078121,0.00000680,0.01686750,0.00739011,0.00742599,0.02464979,0.10903263,0.00025088,0.00776899
-4.82941471,0.12857534,0.00000583,0.01441890,0.00628175,0.00625174,0.02099820,0.09307797,0.00021300,0.00652311
-4.82341171,0.10891822,0.00000497,0.01224368,0.00530684,0.00523309,0.01776992,0.07892617,0.00017964,0.00544724
-4.81740870,0.09165689,0.00000420,0.01032710,0.00445542,0.00435510,0.01493869,0.06647717,0.00015052,0.00452371
-4.81140570,0.07661991,0.00000353,0.00865209,0.00371719,0.00360325,0.01247535,0.05561544,0.00012528,0.00373574
-4.80540270,0.06362407,0.00000295,0.00719996,0.00308173,0.00296364,0.01034897,0.04621513,0.00010359,0.00306753
-4.79939970,0.05248044,0.00000244,0.00595113,0.00253872,0.00242309,0.00852777,0.03814476,0.00008508,0.00250440
-4.79339670,0.04299968,0.00000201,0.00488567,0.00207812,0.00196932,0.00698008,0.03127125,0.00006942,0.00203282
-4.78739370,0.03499652,0.00000164,0.00398387,0.00169035,0.00159100,0.00567498,0.02546340,0.00005627,0.00164046
-4.78139070,0.02829335,0.00000133,0.00322665,0.00136640,0.00127779,0.00458290,0.02059475,0.00004531,0.00131616
-4.77538769,0.02272303,0.00000107,0.00259590,0.00109792,0.00102037,0.00367607,0.01654568,0.00003624,0.00104996
-4.76938469,0.01813088,0.00000086,0.00207473,0.00087730,0.00081045,0.00292882,0.01320511,0.00002880,0.00083303
-4.76338169,0.01437599,0.00000068,0.00164768,0.00069773,0.00064074,0.00231776,0.01047149,0.00002274,0.00065766
-4.75737869,0.01133194,0.00000054,0.00130078,0.00055319,0.00050491,0.00182191,0.00825345,0.00001785,0.00051715
-4.75137569,0.00888701,0.00000042,0.00102163,0.00043848,0.00039755,0.00142263,0.00647000,0.00001393,0.00040580
-4.74537269,0.00694398,0.00000033,0.00079941,0.00034921,0.00031416,0.00110364,0.00505042,0.00001083,0.00031881
-4.73936968,0.00541967,0.00000025,0.00062479,0.00028181,0.00025106,0.00085084,0.00393402,0.00000839,0.00025224
-4.73336668,0.00424428,0.00000020,0.00048996,0.00023350,0.00020537,0.00065218,0.00306957,0.00000651,0.00020294
-4.72736368,0.00336064,0.00000015,0.00038847,0.00020233,0.00017498,0.00049753,0.00241483,0.00000509,0.00016852
-4.72136068,0.00272344,0.00000011,0.00031522,0.00018714,0.00015854,0.00037840,0.00193591,0.00000405,0.00014731
-4.71535768,0.00229848,0.00000009,0.00026636,0.00018763,0.00015544,0.00028787,0.00160674,0.00000333,0.00013831
-4.70935468,0.00206210,0.00000006,0.00023921,0.00020436,0.00016584,0.00022032,0.00140855,0.00000288,0.00014121
-4.70335168,0.00200069,0.00000005,0.00023226,0.00023887,0.00019067,0.00017132,0.00132946,0.00000270,0.00015642
-4.69734867,0.00211038,0.00000004,0.00024509,0.00029371,0.00023173,0.00013748,0.00136417,0.00000275,0.00018505
-4.69134567,0.00239694,0.00000003,0.00027840,0.00037258,0.00029171,0.00011629,0.00151383,0.00000305,0.00022898
-4.68534267,0.00287592,0.00000002,0.00033401,0.00048046,0.00037431,0.00010608,0.00178594,0.00000362,0.00029093
-4.67933967,0.00357288,0.00000002,0.00041488,0.00062379,0.00048435,0.00010590,0.00219451,0.00000449,0.00037454
-4.67333667,0.00452391,0.00000002,0.00052520,0.00081060,0.00062789,0.00011548,0.00276019,0.00000572,0.00048446
-4.66733367,0.00577623,0.00000002,0.00067043,0.00105075,0.00081235,0.00013522,0.00351065,0.00000738,0.00062646
-4.66133067,0.00738896,0.00000002,0.00085741,0.00135615,0.00104668,0.00016616,0.00448094,0.00000957,0.00080756
-4.65532766,0.00943388,0.00000002,0.00109444,0.00174094,0.00134152,0.00021004,0.00571395,0.00001241,0.00103616
-4.64932466,0.01199634,0.00000003,0.00139134,0.00222172,0.00170929,0.00026932,0.00726087,0.00001604,0.00132215
-4.64332166,0.01517598,0.00000004,0.00175961,0.00281777,0.00216439,0.00034727,0.00918165,0.00002067,0.00167705
