energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-4.30115058,0.90892096,0.20760060,0.00000000,0.00643560,0.46009483,0.61537002,0.21439560
-4.29514757,0.83378985,0.19696070,0.00000000,0.00583235,0.41464677,0.56194713,0.19573249
-4.28914457,0.76146714,0.18592754,0.00000000,0.00525861,0.37180702,0.51083895,0.17789132
-4.28314157,0.69226430,0.17460058,0.00000000,0.00471641,0.33169974,0.46225802,0.16093719
-4.27713857,0.62644446,0.16308639,0.00000000,0.00420740,0.29440330,0.41636929,0.14492220
-4.27113557,0.56422070,0.15149585,0.00000000,0.00373274,0.25995241,0.37329188,0.12988528
-4.26513257,0.50575555,0.13994122,0.00000000,0.00329317,0.22834126,0.33310161,0.11585237
-4.25912956,0.45116161,0.12853328,0.00000000,0.00288892,0.19952749,0.29583422,0.10283684
-4.25312656,0.40050333,0.11737865,0.00000000,0.00251981,0.17343672,0.26148910,0.09084030
-4.24712356,0.35379973,0.10657740,0.00000000,0.00218522,0.14996744,0.23003332,0.07985350
-4.24112056,0.31102803,0.09622103,0.00000000,0.00188416,0.12899611,0.20140600,0.06985753
-4.23511756,0.27212802,0.08639098,0.00000000,0.00161533,0.11038218,0.17552277,0.06082511
-4.22911456,0.23700704,0.07715764,0.00000000,0.00137713,0.09397306,0.15228024,0.05272206
-4.22311156,0.20554550,0.06857988,0.00000000,0.00116779,0.07960872,0.13156050,0.04550872
-4.21710855,0.17760268,0.06070512,0.00000000,0.00098538,0.06712598,0.11323554,0.03914150
-4.21110555,0.15302263,0.05356989,0.00000000,0.00082789,0.05636234,0.09717143,0.03357437
-4.20510255,0.13164022,0.04720078,0.00000000,0.00069328,0.04715931,0.08323235,0.02876032
-4.19909955,0.11328685,0.04161572,0.00000000,0.00057953,0.03936527,0.07128427,0.02465272
-4.19309655,0.09779594,0.03682554,0.00000000,0.00048470,0.03283776,0.06119840,0.02120656
-4.18709355,0.08500791,0.03283559,0.00000000,0.00040695,0.02744532,0.05285417,0.01837958
-4.18109055,0.07477451,0.02964741,0.00000000,0.00034457,0.02306883,0.04614182,0.01613322
-4.17508754,0.06696249,0.02726031,0.00000000,0.00029599,0.01960239,0.04096453,0.01443334
-4.16908454,0.06145634,0.02567278,0.00000000,0.00025983,0.01695376,0.03724003,0.01325086
-4.16308154,0.05816020,0.02488358,0.00000000,0.00023486,0.01504450,0.03490167,0.01256209
-4.15707854,0.05699876,0.02489257,0.00000000,0.00022002,0.01380966,0.03389894,0.01234889
-4.15107554,0.05791717,0.02570112,0.00000000,0.00021441,0.01319720,0.03419740,0.01259864
-4.14507254,0.06087998,0.02731208,0.00000000,0.00021727,0.01316720,0.03577800,0.01330396
-4.13906953,0.06586911,0.02972941,0.00000000,0.00022797,0.01369069,0.03863584,0.01446233
-4.13306653,0.07288090,0.03295737,0.00000000,0.00024597,0.01474835,0.04277833,0.01607542
-4.12706353,0.08192232,0.03699934,0.00000000,0.00027082,0.01632900,0.04822280,0.01814831
-4.12106053,0.09300657,0.04185639,0.00000000,0.00030211,0.01842787,0.05499360,0.02068859
-4.11505753,0.10614796,0.04752554,0.00000000,0.00033946,0.02104479,0.06311874,0.02370529
-4.10905453,0.12135652,0.05399799,0.00000000,0.00038250,0.02418220,0.07262614,0.02720778
-4.10305153,0.13863231,0.06125721,0.00000000,0.00043081,0.02784316,0.08353962,0.03120457
-4.09704852,0.15795975,0.06927719,0.00000000,0.00048394,0.03202920,0.09587470,0.03570207
-4.09104552,0.17930213,0.07802075,0.00000000,0.00054136,0.03673832,0.10963429,0.04070340
-4.08504252,0.20259659,0.08743829,0.00000000,0.00060249,0.04196296,0.12480461,0.04620721
-4.07903952,0.22774963,0.09746678,0.00000000,0.00066663,0.04768814,0.14135117,0.05220657
-4.07303652,0.25463362,0.10802925,0.00000000,0.00073300,0.05388975,0.15921536,0.05868801
-4.06703352,0.28308418,0.11903486,0.00000000,0.00080074,0.06053322,0.17831143,0.06563059
-4.06103052,0.31289893,0.13037946,0.00000000,0.00086890,0.06757234,0.19852434,0.07300532
-4.05502751,0.34383737,0.14194678,0.00000000,0.00093645,0.07494873,0.21970839,0.08077454
-4.04902451,0.37562239,0.15361017,0.00000000,0.00100234,0.08259152,0.24168695,0.08889175
-4.04302151,0.40794302,0.16523488,0.00000000,0.00106549,0.09041775,0.26425319,0.09730153
-4.03701851,0.44045878,0.17668083,0.00000000,0.00112481,0.09833322,0.28717209,0.10593974
-4.03101551,0.47280534,0.18780577,0.00000000,0.00117926,0.10623384,0.31018357,0.11473408
-4.02501251,0.50460145,0.19846877,0.00000000,0.00122789,0.11400766,0.33300681,0.12360483
-4.01900950,0.53545698,0.20853377,0.00000000,0.00126981,0.12153727,0.35534576,0.13246591
-4.01300650,0.56498194,0.21787342,0.00000000,0.00130430,0.12870268,0.37689550,0.14122628
-4.00700350,0.59279609,0.22637261,0.00000000,0.00133080,0.13538460,0.39734959,0.14979159
-4.00100050,0.61853903,0.23393206,0.00000000,0.00134894,0.14146783,0.41640792,0.15806606
-3.99499750,0.64188045,0.24047152,0.00000000,0.00135854,0.14684490,0.43378501,0.16595466
-3.98899450,0.66253014,0.24593260,0.00000000,0.00135969,0.15141954,0.44921842,0.17336552
-3.98299150,0.68024766,0.25028125,0.00000000,0.00135267,0.15511012,0.46247693,0.18021243
-3.97698849,0.69485119,0.25350967,0.00000000,0.00133803,0.15785260,0.47336834,0.18641750
-3.97098549,0.70622536,0.25563768,0.00000000,0.00131654,0.15960321,0.48174643,0.19191387
-3.96498249,0.71432784,0.25671357,0.00000000,0.00128917,0.16034037,0.48751692,0.19664832
-3.95897949,0.71919432,0.25681427,0.00000000,0.00125714,0.16006618,0.49064218,0.20058373
-3.95297649,0.72094180,0.25604498,0.00000000,0.00122180,0.15880695,0.49114444,0.20370136
-3.94697349,0.71976989,0.25453816,0.00000000,0.00118467,0.15661318,0.48910743,0.20600264
-3.94097049,0.71596007,0.25245187,0.00000000,0.00114741,0.15355871,0.48467622,0.20751058
-3.93496748,0.70987276,0.24996753,0.00000000,0.00111172,0.14973912,0.47805543,0.20827056
-3.92896448,0.70194218,0.24728709,0.00000000,0.00107940,0.14526962,0.46950558,0.20835044
-3.92296148,0.69266896,0.24462946,0.00000000,0.00105222,0.14028226,0.45933794,0.20783991
-3.91695848,0.68261064,0.24222653,0.00000000,0.00103194,0.13492278,0.44790772,0.20684908
-3.91095548,0.67237008,0.24031848,0.00000000,0.00102027,0.12934710,0.43560612,0.20550619
-3.90495248,0.66258210,0.23914863,0.00000000,0.00101881,0.12371769,0.42285109,0.20395457
-3.89894947,0.65389847,0.23895777,0.00000000,0.00102902,0.11819979,0.41007739,0.20234880
-3.89294647,0.64697169,0.23997823,0.00000000,0.00105221,0.11295776,0.39772608,0.20085026
-3.88694347,0.64243786,0.24242749,0.00000000,0.00108948,0.10815154,0.38623361,0.19962212
-3.88094047,0.64089906,0.24650186,0.00000000,0.00114170,0.10393339,0.37602108,0.19882393
-3.87493747,0.64290581,0.25237002,0.00000000,0.00120951,0.10044485,0.36748365,0.19860610
-3.86893447,0.64893998,0.26016691,0.00000000,0.00129326,0.09781415,0.36098059,0.19910434
-3.86293147,0.65939878,0.26998798,0.00000000,0.00139302,0.09615387,0.35682609,0.20043436
-3.85692846,0.67458028,0.28188408,0.00000000,0.00150853,0.09555898,0.35528100,0.20268706
-3.85092546,0.69467102,0.29585727,0.00000000,0.00163925,0.09610530,0.35654592,0.20592435
-3.84492246,0.71973602,0.31185764,0.00000000,0.00178429,0.09784811,0.36075544,0.21017585
-3.83891946,0.74971188,0.32978145,0.00000000,0.00194247,0.10082123,0.36797400,0.21543664
-3.83291646,0.78440296,0.34947064,0.00000000,0.00211228,0.10503625,0.37819326,0.22166604
-3.82691346,0.82348118,0.37071394,0.00000000,0.00229194,0.11048201,0.39133104,0.22878779
-3.82091046,0.86648941,0.39324951,0.00000000,0.00247940,0.11712441,0.40723205,0.23669127
-3.81490745,0.91284848,0.41676927,0.00000000,0.00267237,0.12490634,0.42567017,0.24523411
-3.80890445,0.96186791,0.44092472,0.00000000,0.00286837,0.13374798,0.44635245,0.25424581
-3.80290145,1.01275996,0.46533420,0.00000000,0.00306476,0.14354735,0.46892474,0.26353251
-3.79689845,1.06465674,0.48959149,0.00000000,0.00325880,0.15418118,0.49297877,0.27288255
-3.79089545,1.11663012,0.51327533,0.00000000,0.00344772,0.16550623,0.51806071,0.28207269
-3.78489245,1.16771369,0.53595976,0.00000000,0.00362873,0.17736096,0.54368099,0.29087483
-3.77888944,1.21692638,0.55722491,0.00000000,0.00379913,0.18956776,0.56932520,0.29906292
-3.77288644,1.26329702,0.57666783,0.00000000,0.00395635,0.20193564,0.59446586,0.30641980
-3.76688344,1.30588907,0.59391319,0.00000000,0.00409799,0.21426344,0.61857488,0.31274382
-3.76088044,1.34382502,0.60862328,0.00000000,0.00422191,0.22634356,0.64113626,0.31785492
-3.75487744,1.37630949,0.62050722,0.00000000,0.00432626,0.23796619,0.66165888,0.32160006
-3.74887444,1.40265053,0.62932894,0.00000000,0.00440950,0.24892386,0.67968897,0.32385774
-3.74287144,1.42227845,0.63491373,0.00000000,0.00447051,0.25901630,0.69482193,0.32454151
-3.73686843,1.43476155,0.63715321,0.00000000,0.00450853,0.26805556,0.70671304,0.32360247
-3.73086543,1.43981828,0.63600845,0.00000000,0.00452327,0.27587092,0.71508695,0.32103052
-3.72486243,1.43732551,0.63151131,0.00000000,0.00451485,0.28231382,0.71974534,0.31685456
-3.71885943,1.42732262,0.62376385,0.00000000,0.00448383,0.28726227,0.72057270,0.31114144
-3.71285643,1.41001113,0.61293593,0.00000000,0.00443122,0.29062479,0.71753984,0.30399399
-3.70685343,1.38575014,0.59926105,0.00000000,0.00435843,0.29234348,0.71070509,0.29554799
-3.70085043,1.35504737,0.58303050,0.00000000,0.00426726,0.29239630,0.70021295,0.28596832
-3.69484742,1.31854635,0.56458621,0.00000000,0.00415987,0.29079820,0.68629035,0.27544446
-3.68884442,1.27700986,0.54431218,0.00000000,0.00403872,0.28760122,0.66924043,0.26418539
-3.68284142,1.23130035,0.52262515,0.00000000,0.00390653,0.28289325,0.64943419,0.25241411
-3.67683842,1.18235770,0.49996432,0.00000000,0.00376623,0.27679581,0.62730007,0.24036204
-3.67083542,1.13117516,0.47678085,0.00000000,0.00362085,0.26946050,0.60331193,0.22826323
-3.66483242,1.07877400,0.45352701,0.00000000,0.00347353,0.26106465,0.57797581,0.21634874
-3.65882941,1.02617786,0.43064560,0.00000000,0.00332737,0.25180595,0.55181577,0.20484131
-3.65282641,0.97438729,0.40855971,0.00000000,0.00318543,0.24189657,0.52535954,0.19395036
-3.64682341,0.92435553,0.38766312,0.00000000,0.00305059,0.23155675,0.49912423,0.18386744
-3.64082041,0.87696601,0.36831173,0.00000000,0.00292556,0.22100833,0.47360269,0.17476244
-3.63481741,0.83301244,0.35081602,0.00000000,0.00281276,0.21046828,0.44925100,0.16678031
-3.62881441,0.79318195,0.33543491,0.00000000,0.00271429,0.20014267,0.42647752,0.16003873
-3.62281141,0.75804194,0.32237120,0.00000000,0.00263188,0.19022113,0.40563371,0.15462647
-3.61680840,0.72803087,0.31176856,0.00000000,0.00256689,0.18087223,0.38700730,0.15060272
-3.61080540,0.70345348,0.30371039,0.00000000,0.00252024,0.17223968,0.37081767,0.14799729
-3.60480240,0.68448037,0.29822037,0.00000000,0.00249243,0.16443977,0.35721391,0.14681169
-3.59879940,0.67115207,0.29526493,0.00000000,0.00248355,0.15755990,0.34627533,0.14702110
-3.59279640,0.66338744,0.29475736,0.00000000,0.00249331,0.15165833,0.33801449,0.14857722
-3.58679340,0.66099601,0.29656365,0.00000000,0.00252106,0.14676511,0.33238254,0.15141181
-3.58079040,0.66369390,0.30050965,0.00000000,0.00256583,0.14288410,0.32927661,0.15544095
-3.57478739,0.67112258,0.30638958,0.00000000,0.00262643,0.13999591,0.32854903,0.16056981
-3.56878439,0.68286991,0.31397537,0.00000000,0.00270150,0.13806173,0.33001781,0.16669777
-3.56278139,0.69849246,0.32302662,0.00000000,0.00278956,0.13702761,0.33347807,0.17372376
-3.55677839,0.71753829,0.33330074,0.00000000,0.00288913,0.13682922,0.33871385,0.18155156
-3.55077539,0.73956916,0.34456287,0.00000000,0.00299879,0.13739672,0.34550985,0.19009487
-3.54477239,0.76418129,0.35659527,0.00000000,0.00311723,0.13865945,0.35366253,0.19928189
-3.53876938,0.79102360,0.36920554,0.00000000,0.00324333,0.14055036,0.36299010,0.20905920
-3.53276638,0.81981278,0.38223359,0.00000000,0.00337622,0.14300988,0.37334097,0.21939482
-3.52676338,0.85034424,0.39555684,0.00000000,0.00351530,0.14598905,0.38460031,0.23028009
-3.52076038,0.88249866,0.40909345,0.00000000,0.00366025,0.14945177,0.39669435,0.24173040
-3.51475738,0.91624361,0.42280354,0.00000000,0.00381103,0.15337619,0.40959228,0.25378466
-3.50875438,0.95163021,0.43668814,0.00000000,0.00396789,0.15775504,0.42330570,0.26650335
-3.50275138,0.98878501,0.45078615,0.00000000,0.00413129,0.16259497,0.43788565,0.27996534
-3.49674837,1.02789753,0.46516930,0.00000000,0.00430184,0.16791507,0.45341728,0.29426356
-3.49074537,1.06920393,0.47993547,0.00000000,0.00448028,0.17374450,0.47001262,0.30949956
-3.48474237,1.11296783,0.49520079,0.00000000,0.00466736,0.18011956,0.48780171,0.32577735
-3.47873937,1.15945927,0.51109075,0.00000000,0.00486378,0.18708022,0.50692259,0.34319669
-3.47273637,1.20893276,0.52773103,0.00000000,0.00507008,0.19466651,0.52751061,0.36184619
-3.46673337,1.26160583,0.54523846,0.00000000,0.00528660,0.20291475,0.54968773,0.38179646
-3.46073037,1.31763900,0.56371252,0.00000000,0.00551338,0.21185414,0.57355228,0.40309380
-3.45472736,1.37711836,0.58322797,0.00000000,0.00575013,0.22150352,0.59916969,0.42575457
-3.44872436,1.44004168,0.60382889,0.00000000,0.00599619,0.23186890,0.62656467,0.44976064
-3.44272136,1.50630861,0.62552452,0.00000000,0.00625050,0.24294149,0.65571533,0.47505613
-3.43671836,1.57571567,0.64828693,0.00000000,0.00651161,0.25469666,0.68654930,0.50154557
-3.43071536,1.64795606,0.67205079,0.00000000,0.00677772,0.26709355,0.71894219,0.52909366
-3.42471236,1.72262427,0.69671502,0.00000000,0.00704672,0.28007562,0.75271836,0.55752659
-3.41870935,1.79922526,0.72214624,0.00000000,0.00731624,0.29357183,0.78765398,0.58663493
-3.41270635,1.87718745,0.74818375,0.00000000,0.00758374,0.30749846,0.82348203,0.61617793
-3.40670335,1.95587901,0.77464569,0.00000000,0.00784657,0.32176145,0.85989911,0.64588911
-3.40070035,2.03462633,0.80133592,0.00000000,0.00810209,0.33625904,0.89657367,0.67548287
-3.39469735,2.11273379,0.82805133,0.00000000,0.00834772,0.35088452,0.93315507,0.70466176
-3.38869435,2.18950373,0.85458895,0.00000000,0.00858102,0.36552904,0.96928326,0.73312430
-3.38269135,2.26425580,0.88075260,0.00000000,0.00879981,0.38008412,1.00459842,0.76057288
-3.37668834,2.33634453,0.90635869,0.00000000,0.00900214,0.39444394,1.03875023,0.78672145
-3.37068534,2.40517469,0.93124081,0.00000000,0.00918639,0.40850711,1.07140639,0.81130281
-3.36468234,2.47021354,0.95525298,0.00000000,0.00935126,0.42217802,1.10226003,0.83407509
-3.35867934,2.53099987,0.97827143,0.00000000,0.00949581,0.43536759,1.13103573,0.85482735
-3.35267634,2.58714951,1.00019488,0.00000000,0.00961940,0.44799356,1.15749411,0.87338407
-3.34667334,2.63835744,1.02094345,0.00000000,0.00972169,0.45998033,1.18143484,0.88960840
-3.34067034,2.68439660,1.04045627,0.00000000,0.00980262,0.47125837,1.20269796,0.90340413
-3.33466733,2.72511402,1.05868822,0.00000000,0.00986237,0.48176340,1.22116392,0.91471648
-3.32866433,2.76042458,1.07560586,0.00000000,0.00990129,0.49143542,1.23675210,0.92353154
-3.32266133,2.79030312,1.09118305,0.00000000,0.00991990,0.50021771,1.24941832,0.92987475
-3.31665833,2.81477556,1.10539653,0.00000000,0.00991883,0.50805589,1.25915141,0.93380831
-3.31065533,2.83390961,1.11822183,0.00000000,0.00989880,0.51489729,1.26596914,0.93542775
-3.30465233,2.84780567,1.12962966,0.00000000,0.00986061,0.52069046,1.26991383,0.93485798
-3.29864932,2.85658854,1.13958332,0.00000000,0.00980513,0.52538520,1.27104780,0.93224876
-3.29264632,2.86040026,1.14803694,0.00000000,0.00973332,0.52893281,1.26944900,0.92776998
-3.28664332,2.85939428,1.15493497,0.00000000,0.00964619,0.53128685,1.26520692,0.92160677
-3.28064032,2.85373135,1.16021281,0.00000000,0.00954486,0.53240421,1.25841903,0.91395468
-3.27463732,2.84357687,1.16379849,0.00000000,0.00943058,0.53224645,1.24918783,0.90501503
-3.26863432,2.82909973,1.16561546,0.00000000,0.00930471,0.53078143,1.23761862,0.89499048
-3.26263132,2.81047237,1.16558604,0.00000000,0.00916878,0.52798502,1.22381795,0.88408093
-3.25662831,2.78787173,1.16363558,0.00000000,0.00902444,0.52384288,1.20789282,0.87247976
-3.25062531,2.76148079,1.15969684,0.00000000,0.00887352,0.51835213,1.18995048,0.86037054
-3.24462231,2.73149020,1.15371442,0.00000000,0.00871799,0.51152290,1.17009888,0.84792395
-3.23861931,2.69809977,1.14564889,0.00000000,0.00855991,0.50337956,1.14844742,0.83529526
-3.23261631,2.66151943,1.13548048,0.00000000,0.00840142,0.49396160,1.12510814,0.82262208
-3.22661331,2.62196944,1.12321190,0.00000000,0.00824471,0.48332419,1.10019700,0.81002254
-3.22061031,2.57967973,1.10887035,0.00000000,0.00809194,0.47153820,1.07383518,0.79759380
-3.21460730,2.53488831,1.09250848,0.00000000,0.00794517,0.45868984,1.04615030,0.78541103
-3.20860430,2.48783889,1.07420427,0.00000000,0.00780635,0.44487979,1.01727738,0.77352687
-3.20260130,2.43877795,1.05405997,0.00000000,0.00767721,0.43022202,0.98735958,0.76197133
-3.19659830,2.38795136,1.03220009,0.00000000,0.00755926,0.41484217,0.95654847,0.75075235
-3.19059530,2.33560120,1.00876871,0.00000000,0.00745374,0.39887570,0.92500401,0.73985696
-3.18459230,2.28196295,0.98392620,0.00000000,0.00736158,0.38246581,0.89289415,0.72925316
-3.17858929,2.22726349,0.95784569,0.00000000,0.00728346,0.36576135,0.86039410,0.71889256
-3.17258629,2.17172029,0.93070955,0.00000000,0.00721976,0.34891458,0.82768536,0.70871375
-3.16658329,2.11554204,0.90270596,0.00000000,0.00717067,0.33207916,0.79495453,0.69864636
-3.16058029,2.05893076,0.87402593,0.00000000,0.00713619,0.31540821,0.76239201,0.68861576
-3.15457729,2.00208551,0.84486084,0.00000000,0.00711626,0.29905266,0.73019077,0.67854830
-3.14857429,1.94520743,0.81540062,0.00000000,0.00711079,0.28315982,0.69854499,0.66837677
-3.14257129,1.88850590,0.78583261,0.00000000,0.00711982,0.26787228,0.66764890,0.65804590
-3.13656828,1.83220524,0.75634093,0.00000000,0.00714355,0.25332714,0.63769564,0.64751776
-3.13056528,1.77655143,0.72710652,0.00000000,0.00718246,0.23965538,0.60887625,0.63677648
-3.12456228,1.72181834,0.69830742,0.00000000,0.00723737,0.22698163,0.58137861,0.62583218
-3.11855928,1.66831256,0.67011923,0.00000000,0.00730950,0.21542395,0.55538649,0.61472386
-3.11255628,1.61637634,0.64271562,0.00000000,0.00740050,0.20509377,0.53107846,0.60352075
-3.10655328,1.56638821,0.61626847,0.00000000,0.00751241,0.19609584,0.50862665,0.59232217
-3.10055028,1.51876056,0.59094767,0.00000000,0.00764769,0.18852801,0.48819534,0.58125570
-3.09454727,1.47393427,0.56692035,0.00000000,0.00780911,0.18248099,0.46993930,0.57047362
-3.08854427,1.43237019,0.54434942,0.00000000,0.00799964,0.17803776,0.45400189,0.56014770
-3.08254127,1.39453776,0.52339151,0.00000000,0.00822239,0.17527282,0.44051285,0.55046260
-3.07653827,1.36090112,0.50419429,0.00000000,0.00848039,0.17425112,0.42958598,0.54160815
-3.07053527,1.33190354,0.48689327,0.00000000,0.00877650,0.17502672,0.42131669,0.53377087
-3.06453227,1.30795080,0.47160839,0.00000000,0.00911321,0.17764121,0.41577954,0.52712519
-3.05852926,1.28939454,0.45844053,0.00000000,0.00949250,0.18212198,0.41302594,0.52182493
-3.05252626,1.27651669,0.44746814,0.00000000,0.00991570,0.18848035,0.41308224,0.51799551
-3.04652326,1.26951585,0.43874456,0.00000000,0.01038340,0.19670971,0.41594817,0.51572741
-3.04052026,1.26849662,0.43229586,0.00000000,0.01089532,0.20678380,0.42159603,0.51507128
-3.03451726,1.27346274,0.42811982,0.00000000,0.01145031,0.21865515,0.42997058,0.51603514
-3.02851426,1.28431459,0.42618596,0.00000000,0.01204638,0.23225391,0.44098980,0.51858392
-3.02251126,1.30085149,0.42643693,0.00000000,0.01268068,0.24748716,0.45454662,0.52264138
-3.01650825,1.32277887,0.42879112,0.00000000,0.01334970,0.26423867,0.47051152,0.52809453
-3.01050525,1.34972014,0.43314655,0.00000000,0.01404934,0.28236943,0.48873607,0.53480028
-3.00450225,1.38123291,0.43938585,0.00000000,0.01477515,0.30171873,0.50905735,0.54259410
-2.99849925,1.41682870,0.44738224,0.00000000,0.01552253,0.32210608,0.53130294,0.55130018
-2.99249625,1.45599537,0.45700597,0.00000000,0.01628697,0.34333375,0.55529655,0.56074270
-2.98649325,1.49822097,0.46813128,0.00000000,0.01706426,0.36519001,0.58086384,0.57075738
-2.98049025,1.54301803,0.48064313,0.00000000,0.01785081,0.38745304,0.60783843,0.58120288
-2.97448724,1.58994674,0.49444358,0.00000000,0.01864375,0.40989528,0.63606761,0.59197118
-2.96848424,1.63863594,0.50945736,0.00000000,0.01944120,0.43228818,0.66541766,0.60299643
-2.96248124,1.68880060,0.52563622,0.00000000,0.02024233,0.45440718,0.69577842,0.61426170
-2.95647824,1.74025481,0.54296190,0.00000000,0.02104747,0.47603679,0.72706688,0.62580294
-2.95047524,1.79291928,0.56144728,0.00000000,0.02185806,0.49697541,0.75922955,0.63771015
-2.94447224,1.84682289,0.58113568,0.00000000,0.02267660,0.51703992,0.79224337,0.65012516
-2.93846923,1.90209776,0.60209806,0.00000000,0.02350647,0.53606966,0.82611502,0.66323632
-2.93246623,1.95896792,0.62442833,0.00000000,0.02435173,0.55392972,0.86087853,0.67726995
-2.92646323,2.01773178,0.64823661,0.00000000,0.02521677,0.57051330,0.89659102,0.69247902
-2.92046023,2.07873894,0.67364079,0.00000000,0.02610600,0.58574307,0.93332681,0.70912944
-2.91445723,2.14236233,0.70075662,0.00000000,0.02702343,0.59957143,0.97116972,0.72748457
-2.90845423,2.20896680,0.72968680,0.00000000,0.02797228,0.61197956,1.01020403,0.74778860
-2.90245123,2.27887548,0.76050931,0.00000000,0.02895451,0.62297542,1.05050424,0.77024970
-2.89644822,2.35233560,0.79326584,0.00000000,0.02997048,0.63259058,1.09212403,0.79502367
-2.89044522,2.42948556,0.82795058,0.00000000,0.03101856,0.64087629,1.13508503,0.82219902
-2.88444222,2.51032472,0.86450016,0.00000000,0.03209483,0.64789862,1.17936580,0.85178419
-2.87843922,2.59468799,0.90278541,0.00000000,0.03319295,0.65373336,1.22489177,0.88369780
-2.87243622,2.68222656,0.94260521,0.00000000,0.03430399,0.65846050,1.27152668,0.91776237
-2.86643322,2.77239632,0.98368330,0.00000000,0.03541650,0.66215899,1.31906620,0.95370220
-2.86043022,2.86445494,1.02566821,0.00000000,0.03651664,0.66490179,1.36723422,0.99114547
-2.85442721,2.95746844,1.06813660,0.00000000,0.03758849,0.66675170,1.41568246,1.02963088
-2.84842421,3.05032739,1.11060031,0.00000000,0.03861445,0.66775803,1.46399338,1.06861861
-2.84242121,3.14177273,1.15251679,0.00000000,0.03957575,0.66795458,1.51168700,1.10750522
-2.83641821,3.23043024,1.19330289,0.00000000,0.04045306,0.66735869,1.55823108,1.14564212
-2.83041521,3.31485276,1.23235146,0.00000000,0.04122724,0.66597180,1.60305486,1.18235675
-2.82441221,3.39356829,1.26905019,0.00000000,0.04187999,0.66378116,1.64556552,1.21697572
-2.81840920,3.46513212,1.30280190,0.00000000,0.04239464,0.66076278,1.68516687,1.24884881
-2.81240620,3.52818057,1.33304548,0.00000000,0.04275690,0.65688533,1.72127935,1.27737294
-2.80640320,3.58148402,1.35927651,0.00000000,0.04295546,0.65211477,1.75336049,1.30201497
-2.80040020,3.62399668,1.38106653,0.00000000,0.04298264,0.64641940,1.78092457,1.32233232
-2.79439720,3.65490075,1.39808020,0.00000000,0.04283480,0.63977494,1.80356079,1.33799057
-2.78839420,3.67364290,1.41008941,0.00000000,0.04251272,0.63216946,1.82094867,1.34877720
-2.78239120,3.67996123,1.41698362,0.00000000,0.04202172,0.62360772,1.83287017,1.35461099
-2.77638819,3.67390165,1.41877613,0.00000000,0.04137170,0.61411467,1.83921775,1.35554656
-2.77038519,3.65582277,1.41560572,0.00000000,0.04057696,0.60373801,1.83999803,1.35177406
-2.76438219,3.62638919,1.40773379,0.00000000,0.03965591,0.59254954,1.83533096,1.34361398
-2.75837919,3.58655371,1.39553716,0.00000000,0.03863056,0.58064537,1.82544472,1.33150748
-2.75237619,3.53752933,1.37949673,0.00000000,0.03752593,0.56814491,1.81066653,1.31600260
-2.74637319,3.48075248,1.36018277,0.00000000,0.03636937,0.55518882,1.79141027,1.29773709
-2.74037019,3.41783927,1.33823743,0.00000000,0.03518978,0.54193601,1.76816152,1.27741860
-2.73436718,3.35053673,1.31435533,0.00000000,0.03401674,0.52855997,1.74146086,1.25580307
-2.72836418,3.28067120,1.28926294,0.00000000,0.03287973,0.51524453,1.71188655,1.23367209
-2.72236118,3.21009597,1.26369786,0.00000000,0.03180726,0.50217939,1.68003723,1.21181017
-2.71635818,3.14064013,1.23838851,0.00000000,0.03082609,0.48955569,1.64651562,1.19098262
-2.71035518,3.07406038,1.21403512,0.00000000,0.02996053,0.47756158,1.61191387,1.17191472
-2.70435218,3.01199741,1.19129257,0.00000000,0.02923177,0.46637825,1.57680083,1.15527287
-2.69834917,2.95593768,1.17075552,0.00000000,0.02865737,0.45617631,1.54171187,1.14164795
-2.69234617,2.90718176,1.15294606,0.00000000,0.02825085,0.44711273,1.50714100,1.13154147
-2.68634317,2.86681934,1.13830429,0.00000000,0.02802132,0.43932819,1.47353550,1.12535462
-2.68034017,2.83571129,1.12718159,0.00000000,0.02797338,0.43294509,1.44129261,1.12338024
-2.67433717,2.81447853,1.11983668,0.00000000,0.02810701,0.42806585,1.41075807,1.12579803
-2.66833417,2.80349743,1.11643430,0.00000000,0.02841765,0.42477170,1.38222609,1.13267260
-2.66233117,2.80290117,1.11704622,0.00000000,0.02889638,0.42312173,1.35594028,1.14395455
-2.65632816,2.81258676,1.12165443,0.00000000,0.02953019,0.42315217,1.33209523,1.15948426
-2.65032516,2.83222670,1.13015613,0.00000000,0.03030238,0.42487585,1.31083836,1.17899831
-2.64432216,2.86128513,1.14237020,0.00000000,0.03119303,0.42828181,1.29227178,1.20213823
-2.63831916,2.89903735,1.15804505,0.00000000,0.03217954,0.43333494,1.27645411,1.22846136
-2.63231616,2.94459258,1.17686727,0.00000000,0.03323724,0.43997588,1.26340206,1.25745357
-2.62631316,2.99691902,1.19847115,0.00000000,0.03434003,0.44812096,1.25309201,1.28854347
-2.62031016,3.05487083,1.22244847,0.00000000,0.03546111,0.45766240,1.24546150,1.32111778
-2.61430715,3.11721640,1.24835861,0.00000000,0.03657362,0.46846884,1.24041092,1.35453749
-2.60830415,3.18266732,1.27573856,0.00000000,0.03765139,0.48038613,1.23780560,1.38815432
-2.60230115,3.24990753,1.30411272,0.00000000,0.03866955,0.49323869,1.23747840,1.42132718
