energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
5.23761881,3.36694809,0.00933362,0.27411652,0.02624266,0.23572015,0.88779923,3.89849359
5.24362181,3.44773486,0.00988335,0.27668352,0.02839172,0.24223954,0.91787720,3.98604675
5.24962481,3.53442000,0.01046466,0.27984986,0.03063132,0.24913398,0.95030434,4.08027128
5.25562781,3.62552069,0.01107071,0.28354543,0.03293917,0.25628930,0.98458094,4.17954862
5.26163082,3.71928056,0.01169348,0.28767923,0.03529037,0.26357702,1.02012707,4.28193544
5.26763382,3.81371295,0.01232392,0.29214183,0.03765778,0.27085811,1.05629529,4.38521102
5.27363682,3.90665414,0.01295211,0.29680848,0.04001260,0.27798706,1.09238586,4.48693701
5.27963982,3.99582462,0.01356753,0.30154272,0.04232481,0.28481630,1.12766396,4.58452728
5.28564282,4.07889621,0.01415925,0.30620033,0.04456381,0.29120049,1.16137838,4.67532527
5.29164582,4.15356223,0.01471624,0.31063349,0.04669899,0.29700073,1.19278106,4.75668575
5.29764882,4.21760792,0.01522763,0.31469504,0.04870035,0.30208841,1.22114691,4.82605750
5.30365183,4.26897844,0.01568299,0.31824256,0.05053908,0.30634859,1.24579310,4.88106379
5.30965483,4.30584145,0.01607263,0.32114232,0.05218815,0.30968273,1.26609730,4.91957703
5.31565783,4.32664210,0.01638786,0.32327277,0.05362287,0.31201079,1.28151418,4.93978482
5.32166083,4.33014819,0.01662123,0.32452757,0.05482138,0.31327251,1.29158966,4.94024483
5.32766383,4.31548404,0.01676676,0.32481814,0.05576513,0.31342800,1.29597241,4.91992633
5.33366683,4.28215206,0.01682012,0.32407546,0.05643923,0.31245763,1.29442244,4.87823733
5.33966983,4.23004148,0.01677873,0.32225141,0.05683278,0.31036120,1.28681628,4.81503648
5.34567284,4.15942471,0.01664190,0.31931937,0.05693913,0.30715669,1.27314899,4.73062992
5.35167584,4.07094166,0.01641079,0.31527426,0.05675595,0.30287851,1.25353283,4.62575385
5.35767884,3.96557361,0.01608844,0.31013208,0.05628535,0.29757548,1.22819286,4.50154422
5.36368184,3.84460796,0.01567966,0.30392892,0.05553377,0.29130871,1.19745975,4.35949528
5.36968484,3.70959592,0.01519091,0.29671963,0.05451190,0.28414938,1.16176016,4.20140942
5.37568784,3.56230507,0.01463012,0.28857611,0.05323438,0.27617668,1.12160514,4.02934069
5.38169085,3.40466910,0.01400646,0.27958543,0.05171954,0.26747592,1.07757699,3.84553453
5.38769385,3.23873656,0.01333013,0.26984771,0.04998895,0.25813682,1.03031528,3.65236635
5.39369685,3.06662078,0.01261203,0.25947395,0.04806702,0.24825218,0.98050221,3.45228137
5.39969985,2.89045251,0.01186353,0.24858382,0.04598039,0.23791677,0.92884820,3.24773763
5.40570285,2.71233671,0.01109618,0.23730338,0.04375748,0.22722654,0.87607782,3.04115426
5.41170585,2.53431466,0.01032139,0.22576293,0.04142782,0.21627802,0.82291665,2.83486611
5.41770885,2.35833199,0.00955026,0.21409480,0.03902153,0.20516799,0.77007931,2.63108585
5.42371186,2.18621306,0.00879323,0.20243136,0.03656875,0.19399321,0.71825885,2.43187400
5.42971486,2.01964184,0.00805999,0.19090301,0.03409907,0.18285028,0.66811779,2.23911700
5.43571786,1.86014893,0.00735923,0.17963628,0.03164106,0.17183545,0.62028068,2.05451313
5.44172086,1.70910420,0.00669856,0.16875209,0.02922186,0.16104442,0.57532830,1.87956555
5.44772386,1.56771462,0.00608440,0.15836412,0.02686678,0.15057204,0.53379332,1.71558170
5.45372686,1.43702607,0.00552193,0.14857724,0.02459902,0.14051190,0.49615732,1.56367804
5.45972986,1.31792846,0.00501507,0.13948615,0.02243946,0.13095570,0.46284882,1.42478881
5.46573287,1.21116318,0.00456651,0.13117416,0.02040654,0.12199260,0.43424225,1.29967778
5.47173587,1.11733175,0.00417774,0.12371208,0.01851616,0.11370830,0.41065740,1.18895148
5.47773887,1.03690493,0.00384913,0.11715738,0.01678169,0.10618406,0.39235927,1.09307304
5.48374187,0.97023139,0.00357999,0.11155351,0.01521406,0.09949556,0.37955783,1.01237530
5.48974487,0.91754533,0.00336870,0.10692935,0.01382182,0.09371176,0.37240769,0.94707248
5.49574787,0.87897243,0.00321280,0.10329902,0.01261127,0.08889363,0.37100741,0.89726956
5.50175088,0.85453381,0.00310910,0.10066179,0.01158666,0.08509295,0.37539828,0.86296898
5.50775388,0.84414787,0.00305381,0.09900228,0.01075031,0.08235110,0.38556269,0.84407432
5.51375688,0.84762998,0.00304262,0.09829082,0.01010275,0.08069795,0.40142198,0.84039095
5.51975988,0.86469032,0.00307085,0.09848408,0.00964294,0.08015086,0.42283401,0.85162396
5.52576288,0.89493016,0.00313351,0.09952584,0.00936828,0.08071388,0.44959064,0.87737376
5.53176588,0.93783734,0.00322544,0.10134800,0.00927480,0.08237706,0.48141531,0.91713008
5.53776888,0.99278145,0.00334138,0.10387165,0.00935721,0.08511615,0.51796122,0.97026512
5.54377189,1.05900977,0.00347608,0.10700842,0.00960890,0.08889249,0.55881033,1.03602707
5.54977489,1.13564469,0.00362435,0.11066186,0.01002203,0.09365324,0.60347371,1.11353478
5.55577789,1.22168351,0.00378118,0.11472895,0.01058751,0.09933202,0.65139350,1.20177490
5.56178089,1.31600157,0.00394181,0.11910177,0.01129498,0.10584983,0.70194695,1.29960237
5.56778389,1.41735929,0.00410176,0.12366919,0.01213286,0.11311650,0.75445273,1.40574519
5.57378689,1.52441367,0.00425695,0.12831865,0.01308836,0.12103233,0.80817973,1.51881412
5.57978989,1.63573467,0.00440373,0.13293803,0.01414749,0.12949025,0.86235837,1.63731784
5.58579290,1.74982625,0.00453892,0.13741754,0.01529512,0.13837814,0.91619438,1.75968346
5.59179590,1.86515204,0.00465986,0.14165161,0.01651513,0.14758150,0.96888476,1.88428231
5.59779890,1.98016476,0.00476446,0.14554086,0.01779047,0.15698609,1.01963558,2.00946019
5.60380190,2.09333866,0.00485121,0.14899394,0.01910341,0.16648078,1.06768088,2.13357130
5.60980490,2.20320360,0.00491915,0.15192932,0.02043570,0.17596014,1.11230231,2.25501429
5.61580790,2.30837942,0.00496792,0.15427703,0.02176884,0.18532691,1.15284833,2.37226914
5.62181091,2.40760907,0.00499773,0.15598015,0.02308438,0.19449405,1.18875242,2.48393284
5.62781391,2.49978865,0.00500927,0.15699611,0.02436417,0.20338637,1.21954926,2.58875234
5.63381691,2.58399305,0.00500374,0.15729767,0.02559070,0.21194155,1.24488809,2.68565291
5.63981991,2.65949557,0.00498274,0.15687364,0.02674743,0.22011055,1.26454256,2.77376035
5.64582291,2.72578049,0.00494822,0.15572914,0.02781903,0.22785736,1.27841636,2.85241583
5.65182591,2.78254772,0.00490237,0.15388549,0.02879171,0.23515802,1.28654433,2.92118249
5.65782891,2.82970923,0.00484757,0.15137965,0.02965341,0.24199916,1.28908879,2.97984331
5.66383192,2.86737726,0.00478625,0.14826320,0.03039403,0.24837585,1.28633116,3.02839048
5.66983492,2.89584499,0.00472084,0.14460086,0.03100557,0.25428919,1.27865918,3.06700668
5.67583792,2.91556057,0.00465363,0.14046870,0.03148221,0.25974358,1.26655030,3.09603960
5.68184092,2.92709596,0.00458671,0.13595188,0.03182036,0.26474396,1.25055189,3.11597089
5.68784392,2.93111227,0.00452190,0.13114217,0.03201865,0.26929319,1.23125932,3.12738165
5.69384692,2.92832351,0.00446062,0.12613528,0.03207783,0.27338969,1.20929282,3.13091624
5.69984992,2.91946063,0.00440393,0.12102800,0.03200069,0.27702561,1.18527432,3.12724651
5.70585293,2.90523781,0.00435240,0.11591545,0.03179189,0.28018555,1.15980518,3.11703858
5.71185593,2.88632265,0.00430616,0.11088831,0.03145779,0.28284604,1.13344601,3.10092360
5.71785893,2.86331174,0.00426489,0.10603029,0.03100620,0.28497570,1.10669927,3.07947427
5.72386193,2.83671253,0.00422782,0.10141588,0.03044623,0.28653622,1.07999542,3.05318783
5.72986493,2.80693221,0.00419379,0.09710845,0.02978802,0.28748389,1.05368304,3.02247619
5.73586793,2.77427373,0.00416132,0.09315874,0.02904252,0.28777187,1.02802328,2.98766325
5.74187094,2.73893858,0.00412867,0.08960383,0.02822133,0.28735277,1.00318836,2.94898886
5.74787394,2.70103572,0.00409393,0.08646660,0.02733645,0.28618152,0.97926429,2.90661873
5.75387694,2.66059569,0.00405513,0.08375565,0.02640018,0.28421834,0.95625710,2.86065894
5.75987994,2.61758854,0.00401032,0.08146573,0.02542493,0.28143151,0.93410206,2.81117389
5.76588294,2.57194423,0.00395768,0.07957857,0.02442312,0.27779995,0.91267540,2.75820586
5.77188594,2.52357418,0.00389557,0.07806418,0.02340708,0.27331521,0.89180758,2.70179503
5.77788894,2.47239241,0.00382268,0.07688239,0.02238901,0.26798300,0.87129743,2.64199831
5.78389195,2.41833537,0.00373804,0.07598480,0.02138086,0.26182395,0.85092653,2.57890588
5.78989495,2.36137917,0.00364108,0.07531686,0.02039439,0.25487379,0.83047311,2.51265459
5.79589795,2.30155370,0.00353171,0.07482008,0.01944104,0.24718275,0.80972488,2.44343751
5.80190095,2.23895309,0.00341026,0.07443434,0.01853201,0.23881444,0.78849054,2.37150941
5.80790395,2.17374239,0.00327757,0.07410021,0.01767816,0.22984409,0.76660948,2.29718815
5.81390695,2.10616056,0.00313491,0.07376109,0.01689008,0.22035650,0.74395962,2.22085240
5.81990995,2.03651997,0.00298397,0.07336531,0.01617802,0.21044364,0.72046334,2.14293599
5.82591296,1.96520301,0.00282685,0.07286794,0.01555187,0.20020215,0.69609150,2.06391978
5.83191596,1.89265625,0.00266599,0.07223245,0.01502120,0.18973089,0.67086574,1.98432173
5.83791896,1.81938283,0.00250414,0.07143196,0.01459516,0.17912858,0.64485918,1.90468586
5.84392196,1.74593372,0.00234433,0.07045027,0.01428252,0.16849173,0.61819584,1.82557102
5.84992496,1.67289837,0.00218980,0.06928247,0.01409161,0.15791291,0.59104895,1.74754003
5.85592796,1.60089530,0.00204403,0.06793532,0.01403030,0.14747937,0.56363843,1.67114974
5.86193097,1.53056306,0.00191065,0.06642715,0.01410600,0.13727207,0.53622769,1.59694250
5.86793397,1.46255182,0.00179351,0.06478754,0.01432563,0.12736519,0.50912007,1.52543924
5.87393697,1.39751589,0.00169664,0.06305668,0.01469559,0.11782585,0.48265482,1.45713433
5.87993997,1.33610714,0.00162428,0.06128445,0.01522182,0.10871437,0.45720298,1.39249225
5.88594297,1.27896940,0.00158091,0.05952921,0.01590972,0.10008459,0.43316297,1.33194595
5.89194597,1.22673373,0.00157130,0.05785650,0.01676418,0.09198454,0.41095606,1.27589669
5.89794897,1.18001433,0.00160053,0.05633747,0.01778957,0.08445714,0.39102152,1.22471513
5.90395198,1.13940501,0.00167403,0.05504728,0.01898969,0.07754103,0.37381147,1.17874333
5.90995498,1.10547573,0.00179761,0.05406332,0.02036770,0.07127135,0.35978530,1.13829730
5.91595798,1.07876906,0.00197747,0.05346349,0.02192604,0.06568047,0.34940350,1.10366963
5.92196098,1.05979620,0.00222019,0.05332430,0.02366632,0.06079865,0.34312076,1.07513195
5.92796398,1.04903215,0.00253272,0.05371915,0.02558910,0.05665452,0.34137831,1.05293663
5.93396698,1.04690988,0.00292231,0.05471650,0.02769367,0.05327543,0.34459534,1.03731742
5.93996998,1.05381310,0.00339637,0.05637812,0.02997781,0.05068757,0.35315946,1.02848864
5.94597299,1.07006752,0.00396240,0.05875743,0.03243739,0.04891598,0.36741622,1.02664263
5.95197599,1.09593060,0.00462776,0.06189788,0.03506608,0.04798426,0.38765784,1.03194516
5.95797899,1.13157961,0.00539947,0.06583146,0.03785493,0.04791417,0.41411126,1.04452873
5.96398199,1.17709843,0.00628392,0.07057731,0.04079198,0.04872494,0.44692574,1.06448378
5.96998499,1.23246321,0.00728664,0.07614051,0.04386193,0.05043249,0.48616054,1.09184781
5.97598799,1.29752760,0.00841187,0.08251107,0.04704581,0.05304837,0.53177294,1.12659296
5.98199100,1.37200788,0.00966232,0.08966305,0.05032074,0.05657862,0.58360729,1.16861224
5.98799400,1.45546914,0.01103875,0.09755409,0.05365983,0.06102247,0.64138557,1.21770528
5.99399700,1.54731307,0.01253964,0.10612512,0.05703219,0.06637091,0.70470019,1.27356429
6.00000000,1.64676847,0.01416088,0.11530046,0.06040308,0.07260530,0.77300955,1.33576101
