energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.74287144,1.39746671,-1.39747214,0.39309405,-0.39309603,0.39090136,-0.39090329,0.20512444,-0.20512472,0.37627134,-0.37627337,0.02718907,-0.02718907,0.16831074,-0.16831133,0.03131650,-0.03131654,0.40799474,-0.40799540
-3.73686843,1.44216150,-1.44216700,0.41224674,-0.41224882,0.40721752,-0.40721945,0.20938748,-0.20938778,0.39022204,-0.39022416,0.02725322,-0.02725321,0.17215773,-0.17215829,0.03165323,-0.03165327,0.41663638,-0.41663709
-3.73086543,1.48607002,-1.48607558,0.43176455,-0.43176671,0.42348975,-0.42349168,0.21365871,-0.21365903,0.40432822,-0.40433041,0.02717353,-0.02717351,0.17544485,-0.17544537,0.03187613,-0.03187616,0.42520431,-0.42520509
-3.72486243,1.52903604,-1.52904164,0.45152037,-0.45152259,0.43960992,-0.43961183,0.21797170,-0.21797206,0.41855728,-0.41855955,0.02695525,-0.02695522,0.17814529,-0.17814577,0.03199939,-0.03199941,0.43372363,-0.43372447
-3.71885943,1.57094083,-1.57094645,0.47137532,-0.47137759,0.45548305,-0.45548494,0.22236686,-0.22236725,0.43288281,-0.43288516,0.02660578,-0.02660574,0.18024127,-0.18024170,0.03204027,-0.03204029,0.44222193,-0.44222283
-3.71285643,1.61170635,-1.61171200,0.49118026,-0.49118257,0.47103010,-0.47103195,0.22689074,-0.22689118,0.44728671,-0.44728914,0.02613438,-0.02613433,0.18172368,-0.18172406,0.03201847,-0.03201848,0.45072863,-0.45072961
-3.70685343,1.65129761,-1.65130328,0.51077780,-0.51078012,0.48619017,-0.48619199,0.23159515,-0.23159565,0.46176125,-0.46176375,0.02555180,-0.02555174,0.18259153,-0.18259185,0.03195529,-0.03195531,0.45927429,-0.45927534
-3.70085043,1.68972386,-1.68972954,0.53000486,-0.53000717,0.50092223,-0.50092401,0.23653594,-0.23653649,0.47631086,-0.47631344,0.02486991,-0.02486985,0.18285123,-0.18285150,0.03187285,-0.03187287,0.46788996,-0.46789108
-3.69484742,1.72703883,-1.72704454,0.54869578,-0.54869806,0.51520607,-0.51520782,0.24177144,-0.24177206,0.49095372,-0.49095639,0.02410139,-0.02410132,0.18251588,-0.18251609,0.03179311,-0.03179313,0.47660670,-0.47660789
-3.68884442,1.76334009,-1.76334585,0.56668589,-0.56668812,0.52904276,-0.52904448,0.24736084,-0.24736153,0.50572306,-0.50572583,0.02325937,-0.02325929,0.18160443,-0.18160457,0.03173699,-0.03173702,0.48545513,-0.48545640
-3.68284142,1.79876744,-1.79877327,0.58381541,-0.58381757,0.54245424,-0.54245593,0.25336221,-0.25336299,0.52066799,-0.52067087,0.02235711,-0.02235703,0.18014093,-0.18014101,0.03172346,-0.03172349,0.49446519,-0.49446653
-3.67683842,1.83350052,-1.83350645,0.59993364,-0.59993570,0.55548233,-0.55548402,0.25983061,-0.25983149,0.53585408,-0.53585709,0.02140781,-0.02140773,0.17815388,-0.17815390,0.03176866,-0.03176870,0.50366593,-0.50366734
-3.67083542,1.86775562,-1.86776168,0.61490321,-0.61490516,0.56818714,-0.56818884,0.26681601,-0.26681698,0.55136337,-0.55136653,0.02042433,-0.02042425,0.17567560,-0.17567555,0.03188522,-0.03188527,0.51308542,-0.51308691
-3.66483242,1.90178176,-1.90178802,0.62860433,-0.62860614,0.58064481,-0.58064653,0.27436135,-0.27436243,0.56729404,-0.56729738,0.01941909,-0.01941900,0.17274177,-0.17274165,0.03208164,-0.03208169,0.52275075,-0.52275233
-3.65882941,1.93585618,-1.93586267,0.64093874,-0.64094040,0.59294476,-0.59294652,0.28250074,-0.28250193,0.58375947,-0.58376302,0.01840390,-0.01840382,0.16939107,-0.16939089,0.03236182,-0.03236188,0.53268798,-0.53268965
-3.65282641,1.97027907,-1.97028586,0.65183324,-0.65183473,0.60518661,-0.60518845,0.29125777,-0.29125909,0.60088686,-0.60089066,0.01738997,-0.01738989,0.16566494,-0.16566470,0.03272488,-0.03272494,0.54292211,-0.54292386
-3.64682341,2.00536775,-2.00537490,0.66124268,-0.66124399,0.61747674,-0.61747867,0.30064425,-0.30064570,0.61881529,-0.61881937,0.01638780,-0.01638771,0.16160738,-0.16160708,0.03316503,-0.03316510,0.55347690,-0.55347874
-3.64082041,2.04145031,-2.04145790,0.66915215,-0.66915329,0.62992460,-0.62992665,0.31065914,-0.31066071,0.63769322,-0.63769762,0.01540719,-0.01540711,0.15726485,-0.15726450,0.03367181,-0.03367189,0.56437466,-0.56437660
-3.63481741,2.07885864,-2.07886675,0.67557838,-0.67557933,0.64263901,-0.64264119,0.32128792,-0.32128962,0.65767553,-0.65768030,0.01445726,-0.01445718,0.15268614,-0.15268575,0.03423041,-0.03423049,0.57563584,-0.57563788
-3.62881441,2.11792101,-2.11792969,0.68057003,-0.68057080,0.65572442,-0.65572677,0.33250244,-0.33250427,0.67891997,-0.67892515,0.01354644,-0.01354636,0.14792226,-0.14792182,0.03482220,-0.03482228,0.58727845,-0.58728060
-3.62281141,2.15895417,-2.15896351,0.68420713,-0.68420773,0.66927729,-0.66927983,0.34426111,-0.34426307,0.70158321,-0.70158885,0.01268245,-0.01268237,0.14302619,-0.14302571,0.03542549,-0.03542557,0.59931738,-0.59931964
-3.61680840,2.20225524,-2.20226531,0.68659940,-0.68659982,0.68338262,-0.68338537,0.35650962,-0.35651171,0.72581654,-0.72582267,0.01187232,-0.01187225,0.13805266,-0.13805214,0.03601637,-0.03601644,0.61176355,-0.61176591
-3.61080540,2.24809331,-2.24810416,0.68788354,-0.68788381,0.69811076,-0.69811372,0.36918199,-0.36918420,0.75176121,-0.75176788,0.01112237,-0.01112230,0.13305769,-0.13305716,0.03656964,-0.03656971,0.62462297,-0.62462545
-3.60480240,2.29670116,-2.29671286,0.68821970,-0.68821984,0.71351452,-0.71351771,0.38220211,-0.38220442,0.77954372,-0.77955096,0.01043811,-0.01043806,0.12809813,-0.12809759,0.03705988,-0.03705993,0.63789583,-0.63789843
-3.59879940,2.34826720,-2.34827979,0.68778708,-0.68778709,0.72962666,-0.72963010,0.39548554,-0.39548795,0.80927116,-0.80927901,0.00982427,-0.00982422,0.12323096,-0.12323041,0.03746243,-0.03746247,0.65157557,-0.65157828
-3.59279640,2.40292800,-2.40294151,0.68677888,-0.68677880,0.74645788,-0.74646155,0.40894165,-0.40894416,0.84102674,-0.84103522,0.00928464,-0.00928459,0.11851256,-0.11851200,0.03775444,-0.03775446,0.66564809,-0.66565091
-3.58679340,2.46076176,-2.46077620,0.68539689,-0.68539674,0.76399515,-0.76399906,0.42247599,-0.42247858,0.87486581,-0.87487495,0.00882203,-0.00882199,0.11399786,-0.11399732,0.03791579,-0.03791580,0.68009123,-0.68009416
-3.58079040,2.52178306,-2.52179845,0.68384575,-0.68384556,0.78220079,-0.78220493,0.43599271,-0.43599537,0.91081264,-0.91082244,0.00843821,-0.00843818,0.10973952,-0.10973900,0.03792997,-0.03792996,0.69487449,-0.69487753
-3.57478739,2.58593937,-2.58595568,0.68232729,-0.68232708,0.80101205,-0.80101640,0.44939719,-0.44939990,0.94885800,-0.94886846,0.00813378,-0.00813375,0.10578695,-0.10578646,0.03778470,-0.03778468,0.70995914,-0.70996226
-3.56878439,2.65310958,-2.65312678,0.68103505,-0.68103484,0.82034147,-0.82034601,0.46259857,-0.46260132,0.98895798,-0.98896909,0.00790814,-0.00790812,0.10218556,-0.10218510,0.03747257,-0.03747252,0.72529875,-0.72530196
-3.56278139,2.72310506,-2.72312311,0.68014930,-0.68014912,0.84007800,-0.84008269,0.47551223,-0.47551501,1.03103408,-1.03104582,0.00775945,-0.00775943,0.09897595,-0.09897554,0.03699128,-0.03699121,0.74084022,-0.74084350
-3.55677839,2.79567335,-2.79569217,0.67983274,-0.67983261,0.86008896,-0.86009378,0.48806214,-0.48806493,1.07497465,-1.07498700,0.00768458,-0.00768457,0.09619334,-0.09619298,0.03634391,-0.03634382,0.75652524,-0.75652857
-3.55077539,2.87050467,-2.87052419,0.68022705,-0.68022700,0.88022296,-0.88022785,0.50018293,-0.50018572,1.12063781,-1.12065073,0.00767915,-0.00767915,0.09386711,-0.09386681,0.03553884,-0.03553874,0.77229215,-0.77229553
-3.54477239,2.94724136,-2.94726149,0.68145039,-0.68145044,0.90031367,-0.90031861,0.51182178,-0.51182455,1.16785571,-1.16786916,0.00773762,-0.00773763,0.09202053,-0.09202029,0.03458957,-0.03458945,0.78807825,-0.78808165
-3.53876938,3.02548977,-3.02551040,0.68359608,-0.68359623,0.92018459,-0.92018952,0.52293982,-0.52294258,1.21643999,-1.21645392,0.00785332,-0.00785333,0.09067076,-0.09067059,0.03351434,-0.03351421,0.80382226,-0.80382566
-3.53276638,3.10483447,-3.10485550,0.68673227,-0.68673254,0.93965453,-0.93965940,0.53351328,-0.53351600,1.26618813,-1.26620250,0.00801863,-0.00801864,0.08982901,-0.08982890,0.03233569,-0.03233554,0.81946696,-0.81947036
-3.52676338,3.18485400,-3.18487531,0.69090273,-0.69090313,0.95854385,-0.95854862,0.54353400,-0.54353669,1.31689045,-1.31690519,0.00822511,-0.00822513,0.08950085,-0.08950082,0.03107978,-0.03107963,0.83496176,-0.83496514
-3.52076038,3.26513739,-3.26515888,0.69612868,-0.69612922,0.97668118,-0.97668580,0.55300957,-0.55301223,1.36833711,-1.36835217,0.00846378,-0.00846379,0.08968678,-0.08968682,0.02977577,-0.02977561,0.85026499,-0.85026833
-3.51475738,3.34530050,-3.34532207,0.70241130,-0.70241199,0.99391030,-0.99391473,0.56196284,-0.56196546,1.42032488,-1.42034019,0.00872525,-0.00872527,0.09038278,-0.09038289,0.02845505,-0.02845489,0.86534574,-0.86534903
-3.50875438,3.42500113,-3.42502268,0.70973494,-0.70973577,1.01009692,-1.01010112,0.57043080,-0.57043337,1.47266292,-1.47267845,0.00900006,-0.00900008,0.09158100,-0.09158119,0.02715050,-0.02715034,0.88018510,-0.88018833
-3.50275138,3.50395170,-3.50397313,0.71807063,-0.71807160,1.02513496,-1.02513890,0.57846290,-0.57846544,1.52517729,-1.52519297,0.00927887,-0.00927888,0.09327043,-0.09327068,0.02589571,-0.02589556,0.89477654,-0.89477971
-3.49674837,3.58192848,-3.58194974,0.72737966,-0.72738076,1.03895192,-1.03895556,0.58611876,-0.58612127,1.57771353,-1.57772931,0.00955272,-0.00955274,0.09543745,-0.09543778,0.02472429,-0.02472415,0.90912537,-0.90912847
-3.49074537,3.65877654,-3.65879754,0.73761694,-0.73761817,1.05151293,-1.05151627,0.59346526,-0.59346774,1.63013720,-1.63015303,0.00981330,-0.00981332,0.09806634,-0.09806674,0.02366911,-0.02366899,0.92324718,-0.92325021
-3.48474237,3.73440942,-3.73443011,0.74873384,-0.74873519,1.06282324,-1.06282626,0.60057308,-0.60057554,1.68233203,-1.68234787,0.01005315,-0.01005316,0.10113954,-0.10114001,0.02276171,-0.02276161,0.93716520,-0.93716815
-3.47873937,3.80880336,-3.80882370,0.76068028,-0.76068175,1.07292862,-1.07293132,0.60751292,-0.60751536,1.73419569,-1.73421150,0.01026580,-0.01026581,0.10463776,-0.10463830,0.02203164,-0.02203155,0.95090674,-0.95090960
-3.47273637,3.88198588,-3.88200583,0.77340584,-0.77340740,1.08191374,-1.08191613,0.61435124,-0.61435367,1.78563332,-1.78564904,0.01044596,-0.01044598,0.10853984,-0.10854044,0.02150590,-0.02150584,0.96449872,-0.96450148
-3.46673337,3.95401898,-3.95403849,0.78685978,-0.78686142,1.08989824,-1.08990033,0.62114598,-0.62114839,1.83654914,-1.83656473,0.01058960,-0.01058961,0.11282236,-0.11282302,0.02120846,-0.02120843,0.97796263,-0.97796530
-3.46073037,4.02497773,-4.02499676,0.80098989,-0.80099160,1.09703063,-1.09703243,0.62794221,-0.62794460,1.88683665,-1.88685205,0.01069395,-0.01069396,0.11745913,-0.11745986,0.02115973,-0.02115972,0.99130907,-0.99131163
-3.45472736,4.09492535,-4.09494385,0.81574026,-0.81574200,1.10348020,-1.10348174,0.63476804,-0.63477040,1.93636810,-1.93638325,0.01075754,-0.01075755,0.12242046,-0.12242123,0.02137612,-0.02137615,1.00453226,-1.00453469
-3.44872436,4.16388615,-4.16390408,0.83104797,-0.83104973,1.10942726,-1.10942856,0.64163095,-0.64163327,1.98498390,-1.98499874,0.01078011,-0.01078012,0.12767229,-0.12767311,0.02186964,-0.02186969,1.01760489,-1.01760717
-3.44272136,4.23181806,-4.23183533,0.84683906,-0.84684082,1.11505217,-1.11505326,0.64851480,-0.64851707,2.03248292,-2.03249736,0.01076251,-0.01076252,0.13317538,-0.13317623,0.02264746,-0.02264755,1.03047362,-1.03047573
-3.43671836,4.29858651,-4.29860304,0.86302395,-0.86302566,1.12052375,-1.12052465,0.65537763,-0.65537982,2.07861435,-2.07862830,0.01070656,-0.01070656,0.13888446,-0.13888534,0.02371162,-0.02371174,1.04305566,-1.04305757
-3.43071536,4.36394160,-4.36395728,0.87949267,-0.87949431,1.12598766,-1.12598840,0.66215049,-0.66215257,2.12307209,-2.12308546,0.01061487,-0.01061487,0.14474756,-0.14474845,0.02505864,-0.02505879,1.05523665,-1.05523833
-3.42471236,4.42750031,-4.42751501,0.89611040,-0.89611194,1.13155547,-1.13155607,0.66873746,-0.66873941,2.16549211,-2.16550478,0.01049067,-0.01049066,0.15070555,-0.15070645,0.02667935,-0.02667953,1.06687018,-1.06687158
-3.41870935,4.48873523,-4.48874881,0.91271356,-0.91271496,1.13729507,-1.13729553,0.67501683,-0.67501861,2.20545347,-2.20546532,0.01033758,-0.01033758,0.15669194,-0.15669284,0.02855865,-0.02855886,1.07777902,-1.07778010
-3.41270635,4.54697117,-4.54698346,0.92910701,-0.92910823,1.14322299,-1.14322332,0.68084361,-0.68084518,2.24248312,-2.24249403,0.01015946,-0.01015945,0.16263308,-0.16263395,0.03067550,-0.03067574,1.08775825,-1.08775897
-3.40670335,4.60139029,-4.60140111,0.94506257,-0.94506356,1.14929921,-1.14929941,0.68605313,-0.68605444,2.27606466,-2.27607450,0.00996018,-0.00996018,0.16844871,-0.16844955,0.03300295,-0.03300321,1.09658010,-1.09658041
-3.40070035,4.65104623,-4.65105538,0.96031932,-0.96032005,1.15542483,-1.15542489,0.69046587,-0.69046689,2.30565084,-2.30565947,0.00974352,-0.00974351,0.17405299,-0.17405378,0.03550837,-0.03550865,1.10400048,-1.10400033
-3.39469735,4.69488685,-4.69489415,0.97458577,-0.97458620,1.16144278,-1.16144269,0.69389316,-0.69389384,2.33067928,-2.33068658,0.00951298,-0.00951297,0.17935590,-0.17935662,0.03815380,-0.03815410,1.10976688,-1.10976624
-3.38869435,4.73178503,-4.73179030,0.98754408,-0.98754416,1.16714173,-1.16714147,0.69614361,-0.69614391,2.35059089,-2.35059674,0.00927174,-0.00927173,0.18426509,-0.18426572,0.04089655,-0.04089686,1.11362735,-1.11362618
-3.38269135,4.76057614,-4.76057918,0.99885629,-0.99885599,1.17226297,-1.17226252,0.69703001,-0.69702989,2.36485014,-2.36485443,0.00902259,-0.00902257,0.18868802,-0.18868855,0.04368991,-0.04369023,1.11534008,-1.11533835
-3.37668834,4.78010058,-4.78010126,1.00817247,-1.00817177,1.17651005,-1.17650939,0.69637638,-0.69637582,2.37296607,-2.37296873,0.00876788,-0.00876787,0.19253446,-0.19253487,0.04648411,-0.04648444,1.11468326,-1.11468094
-3.37068534,4.78924957,-4.78924775,1.01514054,-1.01513939,1.17956068,-1.17955977,0.69402493,-0.69402390,2.37451331,-2.37451427,0.00850959,-0.00850957,0.19571905,-0.19571935,0.04922742,-0.04922774,1.11146457,-1.11146165
-3.36468234,4.78701167,-4.78700725,1.01941729,-1.01941567,1.18108025,-1.18107908,0.68984251,-0.68984099,2.36915170,-2.36915092,0.00824933,-0.00824931,0.19816408,-0.19816424,0.05186737,-0.05186768,1.10553002,-1.10552650
-3.35867934,4.77251805,-4.77251099,1.02068033,-1.02067823,1.18073650,-1.18073503,0.68372641,-0.68372439,2.35664384,-2.35664130,0.00798843,-0.00798841,0.19980207,-0.19980209,0.05435212,-0.05435242,1.09677157,-1.09676745
-3.35267634,4.74508415,-4.74507445,1.01864031,-1.01863771,1.17821425,-1.17821247,0.67560914,-0.67560662,2.33686947,-2.33686520,0.00772802,-0.00772799,0.20057828,-0.20057815,0.05663189,-0.05663217,1.08513324,-1.08512854
-3.34667334,4.70424561,-4.70423330,1.01305282,-1.01304974,1.17322986,-1.17322775,0.66546207,-0.66545906,2.30983603,-2.30983008,0.00746909,-0.00746906,0.20045292,-0.20045263,0.05866036,-0.05866061,1.07061536,-1.07061012
-3.34067034,4.64978672,-4.64977190,1.00372952,-1.00372594,1.16554429,-1.16554185,0.65329772,-0.65329423,2.27568485,-2.27567730,0.00721264,-0.00721261,0.19940289,-0.19940245,0.06039605,-0.06039627,1.05327682,-1.05327108
-3.33466733,4.58176002,-4.58174281,0.99054772,-0.99054367,1.15497445,-1.15497168,0.63917063,-0.63916670,2.23469259,-2.23468355,0.00695970,-0.00695967,0.19742315,-0.19742255,0.06180359,-0.06180378,1.03323512,-1.03322893
-3.32866433,4.50049594,-4.50047655,0.97345814,-0.97345364,1.14140209,-1.14139899,0.62317684,-0.62317250,2.18726797,-2.18725758,0.00671142,-0.00671139,0.19452739,-0.19452666,0.06285480,-0.06285496,1.01066433,-1.01065776
-3.32266133,4.40660224,-4.40658088,0.95249022,-0.95248532,1.12477993,-1.12477652,0.60545189,-0.60544719,2.13394369,-2.13393212,0.00646914,-0.00646911,0.19074823,-0.19074736,0.06352959,-0.06352971,0.98579100,-0.98578411
-3.31665833,4.30095297,-4.30092992,0.92775481,-0.92774955,1.10513477,-1.10513107,0.58616763,-0.58616260,2.07536423,-2.07535164,0.00623436,-0.00623433,0.18613664,-0.18613565,0.06381654,-0.06381662,0.95888819,-0.95888106
-3.31065533,4.18466782,-4.18464336,0.89944395,-0.89943837,1.08256744,-1.08256348,0.56552775,-0.56552247,2.01226965,-2.01225625,0.00600878,-0.00600875,0.18076086,-0.18075976,0.06371324,-0.06371329,0.93026795,-0.93026066
-3.30465233,4.05908256,-4.05905703,0.86782775,-0.86782191,1.05724979,-1.05724560,0.54376254,-0.54375706,1.94547655,-1.94546255,0.00579426,-0.00579424,0.17470469,-0.17470351,0.06322630,-0.06322630,0.90027258,-0.90026519
-3.29864932,3.92571223,-3.92568594,0.83324852,-0.83324248,1.02941883,-1.02941446,0.52112276,-0.52111714,1.87585661,-1.87584221,0.00559279,-0.00559277,0.16806529,-0.16806404,0.06237098,-0.06237095,0.86926500,-0.86925761
-3.29264632,3.78620848,-3.78618177,0.79611226,-0.79610610,0.99936849,-0.99936398,0.49787315,-0.49786745,1.80431382,-1.80429923,0.00540639,-0.00540637,0.16095050,-0.16094920,0.06117067,-0.06117060,0.83761875,-0.83761142
-3.28664332,3.64231329,-3.64228650,0.75687810,-0.75687187,0.96743944,-0.96743484,0.47428573,-0.47428002,1.73176129,-1.73174672,0.00523709,-0.00523707,0.15347587,-0.15347454,0.05965588,-0.05965578,0.80570789,-0.80570070
-3.28064032,3.49581092,-3.49578437,0.71604586,-0.71603964,0.93400752,-0.93400286,0.45063314,-0.45062747,1.65909852,-1.65908416,0.00508679,-0.00508678,0.14576156,-0.14576022,0.05786322,-0.05786310,0.77389735,-0.77389036
-3.27463732,3.34848013,-3.34845411,0.67414261,-0.67413646,0.89947137,-0.89946671,0.42718228,-0.42717671,1.58718989,-1.58717592,0.00495725,-0.00495724,0.13792902,-0.13792771,0.05583403,-0.05583388,0.74253398,-0.74252725
-3.26863432,3.20204873,-3.20202352,0.63170861,-0.63170261,0.86423997,-0.86423536,0.40418848,-0.40418306,1.51684535,-1.51683194,0.00484995,-0.00484995,0.13009790,-0.13009661,0.05361296,-0.05361279,0.71193876,-0.71193233
-3.26263132,3.05815219,-3.05812804,0.58928330,-0.58927751,0.82872057,-0.82871604,0.38189041,-0.38188520,1.44880371,-1.44879100,0.00476606,-0.00476607,0.12238293,-0.12238170,0.05124650,-0.05124632,0.68240027,-0.68239418
-3.25662831,2.91829779,-2.91827491,0.54739197,-0.54738644,0.79330749,-0.79330308,0.36050584,-0.36050087,1.38371916,-1.38370725,0.00470642,-0.00470643,0.11489132,-0.11489015,0.04878152,-0.04878133,0.65416978,-0.65416408
-3.25062531,2.78383554,-2.78381410,0.50653354,-0.50652833,0.75837249,-0.75836823,0.34022833,-0.34022364,1.32215129,-1.32214030,0.00467147,-0.00467148,0.10772031,-0.10771922,0.04626386,-0.04626366,0.62745802,-0.62745271
-3.24462231,2.65593671,-2.65591684,0.46717011,-0.46716526,0.72425676,-0.72425267,0.32122504,-0.32122066,1.26455893,-1.26454891,0.00466128,-0.00466130,0.10095534,-0.10095434,0.04373709,-0.04373689,0.60243361,-0.60242870
-3.23861931,2.53558037,-2.53556216,0.42971832,-0.42971387,0.69126496,-0.69126107,0.30363553,-0.30363148,1.21129756,-1.21128857,0.00467559,-0.00467561,0.09466864,-0.09466774,0.04124143,-0.04124124,0.57922327,-0.57921877
-3.23261631,2.42354808,-2.42353159,0.39454316,-0.39453914,0.65966142,-0.65965774,0.28757162,-0.28756792,1.16262050,-1.16261254,0.00471382,-0.00471385,0.08891833,-0.08891754,0.03881291,-0.03881273,0.55791361,-0.55790951
-3.22661331,2.32042634,-2.32041158,0.36195395,-0.36195038,0.62966842,-0.62966497,0.27311818,-0.27311483,1.11868327,-1.11867636,0.00477520,-0.00477523,0.08374814,-0.08374745,0.03648274,-0.03648256,0.53855431,-0.53855061
-3.22061031,2.22661617,-2.22660315,0.33220286,-0.33219977,0.60146654,-0.60146332,0.26033479,-0.26033179,1.07955101,-1.07954512,0.00485880,-0.00485884,0.07918751,-0.07918693,0.03427698,-0.03427682,0.52116263,-0.52115930
-3.21460730,2.14234901,-2.14233768,0.30548561,-0.30548300,0.57519685,-0.57519387,0.24925811,-0.24925547,1.04520829,-1.04520340,0.00496367,-0.00496371,0.07525227,-0.07525181,0.03221645,-0.03221629,0.50572875,-0.50572578
-3.20860430,2.06770750,-2.06769782,0.28194422,-0.28194209,0.55096465,-0.55096191,0.23990481,-0.23990252,1.01557081,-1.01556688,0.00508893,-0.00508897,0.07194570,-0.07194534,0.03031684,-0.03031669,0.49222185,-0.49221921
-3.20260130,2.00265015,-2.00264203,0.26167160,-0.26166995,0.52884448,-0.52884198,0.23227482,-0.23227287,0.99049840,-0.99049536,0.00523387,-0.00523392,0.06925986,-0.06925960,0.02858908,-0.02858895,0.48059647,-0.48059413
-3.19659830,1.94703810,-1.94703147,0.24471750,-0.24471633,0.50888594,-0.50888367,0.22635483,-0.22635321,0.96980860,-0.96980639,0.00539808,-0.00539813,0.06717732,-0.06717715,0.02703989,-0.02703978,0.47079887,-0.47079681
-3.19059530,1.90066287,-1.90065765,0.23109552,-0.23109480,0.49111997,-0.49111794,0.22212172,-0.22212042,0.95329029,-0.95328886,0.00558146,-0.00558152,0.06567294,-0.06567285,0.02567240,-0.02567230,0.46277312,-0.46277132
-3.18459230,1.86327328,-1.86326936,0.22079061,-0.22079035,0.47556522,-0.47556341,0.21954578,-0.21954478,0.94071674,-0.94071601,0.00578435,-0.00578441,0.06471583,-0.06471582,0.02448691,-0.02448683,0.45646648,-0.45646492
-3.17858929,1.83460046,-1.83459778,0.21376688,-0.21376706,0.46223403,-0.46223246,0.21859364,-0.21859293,0.93185744,-0.93185735,0.00600748,-0.00600755,0.06427130,-0.06427135,0.02348170,-0.02348163,0.45183393,-0.45183260
-3.17258629,1.81437966,-1.81437813,0.20997498,-0.20997558,0.45113777,-0.45113643,0.21923055,-0.21923010,0.92648831,-0.92648881,0.00625202,-0.00625209,0.06430268,-0.06430279,0.02265377,-0.02265371,0.44884157,-0.44884044
-3.16658329,1.80236773,-1.80236730,0.20935891,-0.20935991,0.44229114,-0.44229003,0.22142211,-0.22142192,0.92439996,-0.92440099,0.00651948,-0.00651956,0.06477314,-0.06477330,0.02199961,-0.02199957,0.44746869,-0.44746776
-3.16058029,1.79835566,-1.79835627,0.21186179,-0.21186320,0.43571524,-0.43571437,0.22513526,-0.22513531,0.92540348,-0.92540499,0.00681164,-0.00681172,0.06564713,-0.06564733,0.02151583,-0.02151580,0.44770845,-0.44770771
-3.15457729,1.80217546,-1.80217707,0.21743035,-0.21743214,0.43143921,-0.43143858,0.23033841,-0.23033869,0.92933382,-0.92933578,0.00713042,-0.00713050,0.06689173,-0.06689195,0.02119967,-0.02119965,0.44956710,-0.44956656
-3.14857429,1.81370122,-1.81370379,0.22601777,-0.22601993,0.42950032,-0.42949995,0.23700086,-0.23700135,0.93605054,-0.93605291,0.00747771,-0.00747781,0.06847758,-0.06847783,0.02104939,-0.02104939,0.45306181,-0.45306146
-3.14257129,1.83284432,-1.83284784,0.23758492,-0.23758745,0.42994250,-0.42994239,0.24509143,-0.24509212,0.94543601,-0.94543876,0.00785522,-0.00785532,0.07037958,-0.07037984,0.02106451,-0.02106452,0.45821708,-0.45821691
-3.13656828,1.85954311,-1.85954756,0.25209975,-0.25210264,0.43281330,-0.43281347,0.25457640,-0.25457728,0.95739130,-0.95739441,0.00826422,-0.00826433,0.07257715,-0.07257743,0.02124581,-0.02124585,0.46506009,-0.46506012
-3.13056528,1.89374757,-1.89375293,0.26953484,-0.26953808,0.43815948,-0.43815994,0.26541691,-0.26541798,0.97182992,-0.97183337,0.00870536,-0.00870548,0.07505426,-0.07505454,0.02159531,-0.02159536,0.47361510,-0.47361533
-3.12456228,1.93539986,-1.93540613,0.28986329,-0.28986687,0.44602136,-0.44602211,0.27756596,-0.27756719,0.98866990,-0.98867368,0.00917848,-0.00917860,0.07779900,-0.07779929,0.02211590,-0.02211597,0.48389720,-0.48389764
-3.11855928,1.98441175,-1.98441889,0.31305300,-0.31305691,0.45642626,-0.45642731,0.29096511,-0.29096651,1.00782466,-1.00782874,0.00968236,-0.00968249,0.08080292,-0.08080322,0.02281101,-0.02281111,0.49590577,-0.49590641
-3.11255628,2.04064019,-2.04064818,0.33905973,-0.33906396,0.46938126,-0.46938261,0.30554130,-0.30554284,1.02919316,-1.02919751,0.01021464,-0.01021478,0.08406008,-0.08406038,0.02368409,-0.02368421,0.50961801,-0.50961885
-3.10655328,2.10386244,-2.10387124,0.36781913,-0.36782368,0.48486580,-0.48486746,0.32120370,-0.32120537,1.05265000,-1.05265461,0.01077163,-0.01077178,0.08756579,-0.08756609,0.02473795,-0.02473809,0.52498287,-0.52498390
-3.10055028,2.17375224,-2.17376179,0.39923837,-0.39924321,0.50282440,-0.50282635,0.33784111,-0.33784290,1.07803612,-1.07804094,0.01134829,-0.01134844,0.09131528,-0.09131559,0.02597414,-0.02597431,0.54191587,-0.54191707
-3.09454727,2.24985847,-2.24986868,0.43318761,-0.43319273,0.52316000,-0.52316223,0.35531992,-0.35532181,1.10515057,-1.10515556,0.01193819,-0.01193834,0.09530221,-0.09530252,0.02739228,-0.02739247,0.56029496,-0.56029632
-3.08854427,2.33158789,-2.33159866,0.46949208,-0.46949744,0.54572834,-0.54573083,0.37348291,-0.37348487,1.13374421,-1.13374931,0.01253361,-0.01253375,0.09951716,-0.09951749,0.02898934,-0.02898955,0.57995798,-0.57995948
-3.08254127,2.41819331,-2.41820451,0.50792516,-0.50793073,0.57033380,-0.57033651,0.39214900,-0.39215100,1.16351556,-1.16352072,0.01312561,-0.01312575,0.10394622,-0.10394655,0.03075909,-0.03075933,0.60070177,-0.60070336
