energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.97448724,1.14226741,0.00052487,0.06236188,0.11843980,0.88389437,0.08727738,0.11401386,0.00227386,0.15551448
-2.96848424,1.15834756,0.00046543,0.06524093,0.12474862,0.89297248,0.08319350,0.11512172,0.00223651,0.15838859
-2.96248124,1.17706577,0.00042000,0.06830295,0.13162269,0.90375589,0.07937215,0.11638018,0.00220571,0.16190521
-2.95647824,1.19792602,0.00038633,0.07150581,0.13895700,0.91592810,0.07582313,0.11774563,0.00218078,0.16593948
-2.95047524,1.22034329,0.00036239,0.07480096,0.14662847,0.92911046,0.07254615,0.11916622,0.00216104,0.17035152
-2.94447224,1.24365357,0.00034641,0.07813400,0.15449831,0.94286828,0.06953197,0.12058324,0.00214579,0.17498963
-2.93846923,1.26712867,0.00033684,0.08144564,0.16241510,0.95672039,0.06676369,0.12193292,0.00213426,0.17969414
-2.93246623,1.28999558,0.00033232,0.08467301,0.17021865,0.97015214,0.06421835,0.12314859,0.00212568,0.18430181
-2.92646323,1.31145982,0.00033173,0.08775120,0.17774442,0.98263141,0.06186860,0.12416323,0.00211918,0.18865060
-2.92046023,1.33073212,0.00033412,0.09061517,0.18482846,0.99362714,0.05968455,0.12491212,0.00211390,0.19258465
-2.91445723,1.34705722,0.00033876,0.09320180,0.19131263,1.00262972,0.05763545,0.12533561,0.00210896,0.19595936
-2.90845423,1.35974384,0.00034505,0.09545204,0.19704990,1.00917233,0.05569145,0.12538182,0.00210351,0.19864619
-2.90245123,1.36819427,0.00035262,0.09731314,0.20190960,1.01285231,0.05382518,0.12500922,0.00209676,0.20053720
-2.89644822,1.37193233,0.00036121,0.09874077,0.20578224,1.01335152,0.05201305,0.12418878,0.00208804,0.20154896
-2.89044522,1.37062836,0.00037077,0.09970101,0.20858385,1.01045470,0.05023649,0.12290588,0.00207683,0.20162574
-2.88444222,1.36411995,0.00038139,0.10017197,0.21025960,1.00406497,0.04848274,0.12116155,0.00206282,0.20074187
-2.87843922,1.35242724,0.00039333,0.10014513,0.21078640,0.99421546,0.04674551,0.11897331,0.00204593,0.19890305
-2.87243622,1.33576217,0.00040700,0.09962624,0.21017457,0.98107655,0.04502525,0.11637528,0.00202634,0.19614669
-2.86643322,1.31453074,0.00042296,0.09863566,0.20846828,0.96495820,0.04332917,0.11341774,0.00200451,0.19254114
-2.86043022,1.28932827,0.00044193,0.09720821,0.20574486,0.94630703,0.04167097,0.11016607,0.00198123,0.18818388
-2.85442721,1.26092754,0.00046475,0.09539252,0.20211298,0.92569817,0.04007033,0.10669911,0.00195754,0.18319877
-2.84842421,1.23026008,0.00049238,0.09324981,0.19770961,0.90382209,0.03855216,0.10310707,0.00193477,0.17773244
-2.84242121,1.19839132,0.00052589,0.09085215,0.19269612,0.88146666,0.03714570,0.09948894,0.00191451,0.17194985
-2.83641821,1.16649035,0.00056644,0.08828043,0.18725342,0.85949526,0.03588343,0.09594962,0.00189853,0.16602944
-2.83041521,1.13579544,0.00061525,0.08562181,0.18157650,0.83882142,0.03479996,0.09259684,0.00188876,0.16015775
-2.82441221,1.10757648,0.00067355,0.08296707,0.17586848,0.82038114,0.03393085,0.08953794,0.00188722,0.15452395
-2.81840920,1.08309574,0.00074259,0.08040769,0.17033445,0.80510370,0.03331136,0.08687668,0.00189594,0.14931431
-2.81240620,1.06356838,0.00082357,0.07803298,0.16517528,0.79388201,0.03297543,0.08471011,0.00191692,0.14470687
-2.80640320,1.05012406,0.00091762,0.07592722,0.16058168,0.78754376,0.03295458,0.08312576,0.00195203,0.14086650
-2.80040020,1.04377115,0.00102573,0.07416696,0.15672866,0.78682412,0.03327711,0.08219902,0.00200295,0.13794049
-2.79439720,1.04536482,0.00114876,0.07281861,0.15377069,0.79234132,0.03396739,0.08199107,0.00207111,0.13605478
-2.78839420,1.05558027,0.00128738,0.07193641,0.15183761,0.80457587,0.03504546,0.08254717,0.00215763,0.13531109
-2.78239120,1.07489213,0.00144201,0.07156073,0.15103151,0.82385438,0.03652681,0.08389556,0.00226332,0.13578483
-2.77638819,1.10356098,0.00161284,0.07171699,0.15142471,0.85033863,0.03842252,0.08604700,0.00238858,0.13752412
-2.77038519,1.14162766,0.00179980,0.07241495,0.15305885,0.88402054,0.04073962,0.08899485,0.00253348,0.14054974
-2.76438219,1.18891584,0.00200253,0.07364871,0.15594515,0.92472345,0.04348184,0.09271588,0.00269770,0.14485622
-2.75837919,1.24504293,0.00222042,0.07539714,0.16006585,0.97210980,0.04665054,0.09717167,0.00288061,0.15041383
-2.75237619,1.30943933,0.00245259,0.07762489,0.16537679,1.02569526,0.05024600,0.10231066,0.00308131,0.15717169
-2.74637319,1.38137542,0.00269796,0.08028396,0.17181099,1.08486902,0.05426884,0.10807072,0.00329869,0.16506169
-2.74037019,1.45999559,0.00295526,0.08331563,0.17928319,1.14891957,0.05872163,0.11438225,0.00353151,0.17400317
-2.73436718,1.54435807,0.00322314,0.08665286,0.18769504,1.21706521,0.06361061,0.12117158,0.00377854,0.18390825
-2.72836418,1.63347910,0.00350016,0.09022294,0.19694093,1.28848821,0.06894733,0.12836466,0.00403862,0.19468751
-2.72236118,1.72637968,0.00378494,0.09395041,0.20691401,1.36237106,0.07475019,0.13589085,0.00431081,0.20625582
-2.71635818,1.82213275,0.00407620,0.09775994,0.21751228,1.43793352,0.08104577,0.14368654,0.00459446,0.21853814
-2.71035518,1.91990862,0.00437287,0.10157936,0.22864444,1.51446852,0.08786973,0.15169863,0.00488935,0.23147479
-2.70435218,2.01901641,0.00467412,0.10534236,0.24023513,1.59137518,0.09526729,0.15988744,0.00519576,0.24502613
-2.69834917,2.11893902,0.00497948,0.10899108,0.25222941,1.66818718,0.10329310,0.16822906,0.00551452,0.25917621
-2.69234617,2.21935968,0.00528886,0.11247820,0.26459610,1.74459482,0.11201042,0.17671689,0.00584708,0.27393514
-2.68634317,2.32017813,0.00560260,0.11576859,0.27732983,1.82045919,0.12148962,0.18536229,0.00619547,0.28934006
-2.68034017,2.42151511,0.00592144,0.11884045,0.29045162,1.89581745,0.13180586,0.19419420,0.00656235,0.30545433
-2.67433717,2.52370425,0.00624656,0.12168573,0.30400785,1.97087840,0.14303606,0.20325776,0.00695087,0.32236506
-2.66833417,2.62727107,0.00657950,0.12430998,0.31806768,2.04600821,0.15525521,0.21261184,0.00736461,0.34017885
-2.66233117,2.73289975,0.00692207,0.12673156,0.33271886,2.12170646,0.16853212,0.22232567,0.00780749,0.35901586
-2.65632816,2.84138878,0.00727631,0.12898018,0.34806219,2.19857356,0.18292471,0.23247464,0.00828353,0.37900235
-2.65032516,2.95359749,0.00764432,0.13109498,0.36420492,2.27727089,0.19847523,0.24313551,0.00879677,0.40026214
-2.64432216,3.07038597,0.00802815,0.13312212,0.38125317,2.35847557,0.21520539,0.25438109,0.00935101,0.42290721
-2.63831916,3.19255162,0.00842966,0.13511208,0.39930414,2.44283235,0.23311191,0.26627503,0.00994968,0.44702798
-2.63231616,3.32076580,0.00885036,0.13711679,0.41843816,2.53090505,0.25216258,0.27886654,0.01059560,0.47268378
-2.62631316,3.45551404,0.00929133,0.13918672,0.43871138,2.62313057,0.27229318,0.29218574,0.01129087,0.49989416
-2.62031016,3.59704371,0.00975306,0.14136810,0.46014931,2.71977793,0.29340550,0.30623970,0.01203667,0.52863135
-2.61430715,3.74532213,0.01023539,0.14370051,0.48274177,2.82091516,0.31536666,0.32100947,0.01283321,0.55881465
-2.60830415,3.90000820,0.01073746,0.14621473,0.50643959,2.92638597,0.33800977,0.33644833,0.01367961,0.59030703
-2.60230115,4.06043935,0.01125768,0.14893130,0.53115322,3.03579789,0.36113620,0.35248128,0.01457389,0.62291420
-2.59629815,4.22563520,0.01179383,0.15185953,0.55675357,3.14852283,0.38451923,0.36900600,0.01551298,0.65638656
-2.59029515,4.39431810,0.01234306,0.15499725,0.58307494,3.26371032,0.40790912,0.38589511,0.01649281,0.69042391
-2.58429215,4.56494969,0.01290204,0.15833116,0.60992002,3.38031277,0.43103941,0.40299965,0.01750832,0.72468277
-2.57828914,4.73578164,0.01346715,0.16183783,0.63706663,3.49712151,0.45363414,0.42015365,0.01855370,0.75878618
-2.57228614,4.90491801,0.01403460,0.16548521,0.66427592,3.61281158,0.47541574,0.43717952,0.01962242,0.79233545
-2.56628314,5.07038557,0.01460068,0.16923457,0.69130144,3.72599272,0.49611311,0.45389392,0.02070748,0.82492321
-2.56028014,5.23020824,0.01516196,0.17304277,0.71789857,3.83526356,0.51546967,0.47011386,0.02180150,0.85614735
-2.55427714,5.38248124,0.01571545,0.17686470,0.74383378,3.93926586,0.53325088,0.48566264,0.02289694,0.88562487
-2.54827414,5.52544088,0.01625885,0.18065566,0.76889305,4.03673569,0.54925081,0.50037534,0.02398619,0.91300506
-2.54227114,5.65752588,0.01679063,0.18437366,0.79288896,4.12654843,0.56329764,0.51410355,0.02506169,0.93798128
-2.53626813,5.77742681,0.01731020,0.18798142,0.81566597,4.20775528,0.57525759,0.52671917,0.02611604,0.96030071
-2.53026513,5.88412120,0.01781793,0.19144799,0.83710363,4.27960916,0.58503734,0.53811698,0.02714202,0.97977154
-2.52426213,5.97689246,0.01831520,0.19474982,0.85711737,4.34157884,0.59258472,0.54821608,0.02813265,0.99626738
-2.51825913,6.05533212,0.01880431,0.19787138,0.87565705,4.39335083,0.59788775,0.55696005,0.02908115,1.00972845
-2.51225613,6.11932585,0.01928845,0.20080517,0.89270326,4.43481953,0.60097215,0.56431590,0.02998095,1.02015987
-2.50625313,6.16902481,0.01977147,0.20355120,0.90826164,4.46606659,0.60189759,0.57027205,0.03082563,1.02762698
-2.50025013,6.20480479,0.02025777,0.20611597,0.92235582,4.48733150,0.60075278,0.57483549,0.03160891,1.03224816
-2.49424712,6.22721625,0.02075206,0.20851109,0.93501932,4.49897570,0.59764997,0.57802831,0.03232458,1.03418563
-2.48824412,6.23692906,0.02125912,0.21075151,0.94628715,4.50144308,0.59271901,0.57988398,0.03296655,1.03363479
-2.48224112,6.23467578,0.02178360,0.21285363,0.95618768,4.49521951,0.58610146,0.58044351,0.03352879,1.03081282
-2.47623812,6.22119741,0.02232975,0.21483338,0.96473547,4.48079468,0.57794497,0.57975191,0.03400541,1.02594716
-2.47023512,6.19719514,0.02290125,0.21670427,0.97192547,4.45862846,0.56839832,0.57785505,0.03439076,1.01926459
-2.46423212,6.16329114,0.02350099,0.21847574,0.97772923,4.42912433,0.55760731,0.57479719,0.03467949,1.01098144
-2.45822911,6.12000072,0.02413099,0.22015175,0.98209327,4.39261121,0.54571158,0.57061923,0.03486674,1.00129549
-2.45222611,6.06771723,0.02479223,0.22172976,0.98493990,4.34933493,0.53284256,0.56535782,0.03494829,0.99037987
-2.44622311,6.00671024,0.02548464,0.22320015,0.98617037,4.29945945,0.51912246,0.55904531,0.03492075,0.97837919
-2.44022011,5.93713653,0.02620707,0.22454612,0.98567027,4.24307737,0.50466424,0.55171054,0.03478179,0.96540800
-2.43421711,5.85906257,0.02695734,0.22574402,0.98331686,4.18022879,0.48957242,0.54338022,0.03453028,0.95155142
-2.42821411,5.77249647,0.02773225,0.22676421,0.97898777,4.11092661,0.47394456,0.53408103,0.03416650,0.93686780
-2.42221111,5.67742679,0.02852775,0.22757222,0.97257066,4.03518654,0.45787315,0.52384193,0.03369227,0.92139307
-2.41620810,5.57386510,0.02933899,0.22813025,0.96397313,3.95305912,0.44144779,0.51269690,0.03311105,0.90514633
-2.41020510,5.46188936,0.03016048,0.22839899,0.95313235,3.86466163,0.42475724,0.50068750,0.03242798,0.88813619
-2.40420210,5.34168474,0.03098626,0.22833948,0.94002375,3.77020740,0.40789141,0.48786544,0.03164989,0.87036754
-2.39819910,5.21357932,0.03180996,0.22791503,0.92466818,3.67003035,0.39094287,0.47429471,0.03078521,0.85184809
-2.39219610,5.07807212,0.03262499,0.22709315,0.90713725,3.56460317,0.37400790,0.46005337,0.02984384,0.83259436
-2.38619310,4.93585167,0.03342468,0.22584722,0.88755640,3.45454771,0.35718706,0.44523470,0.02883693,0.81263681
-2.38019010,4.78780403,0.03420234,0.22415800,0.86610552,3.34063685,0.34058506,0.42994775,0.02777670,0.79202373
-2.37418709,4.63500959,0.03495137,0.22201484,0.84301711,3.22378766,0.32431010,0.41431721,0.02667608,0.77082380
-2.36818409,4.47872917,0.03566539,0.21941650,0.81857205,3.10504627,0.30847278,0.39848263,0.02554844,0.74912723
-2.36218109,4.32038006,0.03633825,0.21637166,0.79309324,2.98556512,0.29318449,0.38259692,0.02440724,0.72704550
-2.35617809,4.16150348,0.03696413,0.21289902,0.76693729,2.86657408,0.27855555,0.36682432,0.02326568,0.70470975
-2.35017509,4.00372539,0.03753757,0.20902706,0.74048491,2.74934686,0.26469315,0.35133778,0.02213642,0.68226812
-2.34417209,3.84871283,0.03805352,0.20479346,0.71413024,2.63516475,0.25169922,0.33631592,0.02103125,0.65988210
-2.33816908,3.69812807,0.03850737,0.20024428,0.68826973,2.52527943,0.23966835,0.32193967,0.01996082,0.63772228
-2.33216608,3.55358297,0.03889501,0.19543289,0.66329111,2.42087694,0.22868582,0.30838863,0.01893446,0.61596375
-2.32616308,3.41659588,0.03921280,0.19041880,0.63956285,2.32304453,0.21882593,0.29583741,0.01795998,0.59478134
-2.32016008,3.28855296,0.03945765,0.18526633,0.61742447,2.23274200,0.21015058,0.28445184,0.01704362,0.57434510
-2.31415708,3.17067574,0.03962705,0.18004338,0.59717832,2.15077879,0.20270817,0.27438546,0.01618997,0.55481611
-2.30815408,3.06399622,0.03971904,0.17482015,0.57908272,2.07779784,0.19653289,0.26577607,0.01540201,0.53634285
-2.30215108,2.96934017,0.03973230,0.16966809,0.56334706,2.01426665,0.19164444,0.25874276,0.01468117,0.51905834
-2.29614807,2.88731934,0.03966613,0.16465882,0.55012858,1.96047576,0.18804802,0.25338322,0.01402749,0.50307798
-2.29014507,2.81833207,0.03952049,0.15986341,0.53953120,1.91654445,0.18573481,0.24977160,0.01343978,0.48849828
-2.28414207,2.76257228,0.03929602,0.15535169,0.53160596,1.88243297,0.18468273,0.24795691,0.01291579,0.47539642
-2.27813907,2.72004549,0.03899408,0.15119183,0.52635334,1.85796049,0.18485762,0.24796201,0.01245252,0.46383050
-2.27213607,2.69059104,0.03861675,0.14744999,0.52372687,1.84282759,0.18621465,0.24978318,0.01204637,0.45384059
-2.26613307,2.67390887,0.03816684,0.14419013,0.52363809,1.83664207,0.18870013,0.25339041,0.01169349,0.44545027
-2.26013007,2.66958938,0.03764793,0.14147388,0.52596242,1.83894647,0.19225350,0.25872820,0.01138994,0.43866860
-2.25412706,2.67714463,0.03706437,0.13936043,0.53054575,1.84924607,0.19680959,0.26571709,0.01113197,0.43349245
-2.24812406,2.69603939,0.03642130,0.13790632,0.53721140,1.86703590,0.20230105,0.27425563,0.01091622,0.42990893
-2.24212106,2.72572027,0.03572461,0.13716525,0.54576717,1.89182532,0.20866086,0.28422294,0.01073986,0.42789772
-2.23611806,2.76564168,0.03498099,0.13718767,0.55601231,1.92315930,0.21582488,0.29548167,0.01060079,0.42743336
-2.23011506,2.81528740,0.03419783,0.13802021,0.56774398,1.96063517,0.22373435,0.30788126,0.01049766,0.42848713
-2.22411206,2.87418663,0.03338324,0.13970493,0.58076317,2.00391438,0.23233816,0.32126151,0.01043001,0.43102851
-2.21810905,2.94192410,0.03254595,0.14227835,0.59487982,2.05272864,0.24159483,0.33545623,0.01039820,0.43502616
-2.21210605,3.01814358,0.03169521,0.14577029,0.60991691,2.10688038,0.25147412,0.35029688,0.01040343,0.44044818
-2.20610305,3.10254491,0.03084072,0.15020248,0.62571365,2.16623757,0.26195797,0.36561613,0.01044762,0.44726188
-2.20010005,3.19487472,0.02999245,0.15558711,0.64212737,2.23072328,0.27304090,0.38125122,0.01053331,0.45543275
-2.19409705,3.29491132,0.02916049,0.16192517,0.65903443,2.30030046,0.28472955,0.39704690,0.01066351,0.46492286
-2.18809405,3.40244476,0.02835485,0.16920493,0.67632994,2.37495302,0.29704145,0.41285803,0.01084147,0.47568873
-2.18209105,3.51725295,0.02758526,0.17740029,0.69392638,2.45466390,0.31000298,0.42855165,0.01107052,0.48767874
-2.17608804,3.63907535,0.02686093,0.18646944,0.71175139,2.53939164,0.32364643,0.44400845,0.01135379,0.50083020
-2.17008504,3.76758568,0.02619033,0.19635366,0.72974463,2.62904643,0.33800645,0.45912372,0.01169399,0.51506637
-2.16408204,3.90236532,0.02558093,0.20697645,0.74785415,2.72346730,0.35311588,0.47380774,0.01209320,0.53029351
-2.15807904,4.04287909,0.02503903,0.21824317,0.76603230,2.82240160,0.36900113,0.48798550,0.01255257,0.54639833
-2.15207604,4.18845527,0.02456951,0.23004104,0.78423157,2.92548833,0.38567753,0.50159608,0.01307218,0.56324594
-2.14607304,4.33827142,0.02417571,0.24223985,0.80240044,3.03224638,0.40314477,0.51459154,0.01365083,0.58067859
-2.14007004,4.49134748,0.02385930,0.25469322,0.82047979,3.14206896,0.42138270,0.52693557,0.01428592,0.59851545
-2.13406703,4.64654745,0.02362018,0.26724051,0.83839986,3.25422490,0.44034801,0.53860190,0.01497335,0.61655359
-2.12806403,4.80259056,0.02345655,0.27970945,0.85607810,3.36786757,0.45997178,0.54957274,0.01570751,0.63457018
-2.12206103,4.95807218,0.02336490,0.29191933,0.87341821,3.48205145,0.48015838,0.55983725,0.01648128,0.65232616
-2.11605803,5.11149475,0.02334019,0.30368488,0.89031029,3.59575638,0.50078578,0.56939024,0.01728617,0.66957121
-2.11005503,5.26130779,0.02337600,0.31482053,0.90663239,3.70791880,0.52170740,0.57823118,0.01811245,0.68605005
-2.10405203,5.40595618,0.02346480,0.32514514,0.92225329,3.81746895,0.54275550,0.58636349,0.01894938,0.70150972
-2.09804902,5.54393461,0.02359825,0.33448697,0.93703663,3.92337275,0.56374605,0.59379438,0.01978550,0.71570783
-2.09204602,5.67384643,0.02376750,0.34268862,0.95084595,4.02467638,0.58448491,0.60053498,0.02060896,0.72842122
-2.08604302,5.79446377,0.02396358,0.34961201,0.96355065,4.12055174,0.60477497,0.60660089,0.02140787,0.73945474
-2.08004002,5.90478641,0.02417772,0.35514286,0.97503246,4.21034028,0.62442394,0.61201303,0.02217069,0.74864971
-2.07403702,6.00409595,0.02440166,0.35919485,0.98519203,4.29359288,0.64325236,0.61679865,0.02288661,0.75589163
-2.06803402,6.09200237,0.02462804,0.36171290,0.99395530,4.37010356,0.66110133,0.62099247,0.02354595,0.76111666
-2.06203102,6.16847990,0.02485055,0.36267573,1.00127929,4.43993466,0.67783959,0.62463765,0.02414047,0.76431646
-2.05602801,6.23388975,0.02506421,0.36209729,1.00715678,4.50343177,0.69336937,0.62778651,0.02466372,0.76554111
-2.05002501,6.28898769,0.02526543,0.36002720,1.01161975,4.56122680,0.70763065,0.63050096,0.02511120,0.76489980
-2.04402201,6.33491506,0.02545212,0.35654997,1.01474115,4.61422857,0.72060368,0.63285225,0.02548062,0.76255914
-2.03801901,6.37317273,0.02562359,0.35178312,1.01663485,4.66360029,0.73230922,0.63492016,0.02577190,0.75873912
-2.03201601,6.40557841,0.02578051,0.34587414,1.01745373,4.71072461,0.74280679,0.63679152,0.02598721,0.75370671
-2.02601301,6.43420853,0.02592470,0.33899655,1.01738589,4.75715711,0.75219064,0.63855790,0.02613086,0.74776744
-2.02001001,6.46132665,0.02605892,0.33134503,1.01664905,4.80456998,0.76058390,0.64031275,0.02620911,0.74125510
-2.01400700,6.48930140,0.02618664,0.32313001,1.01548349,4.85468822,0.76813094,0.64214782,0.02622992,0.73452029
-2.00800400,6.52051724,0.02631170,0.31457171,1.01414377,4.90922081,0.77498855,0.64414919,0.02620263,0.72791792
-2.00200100,6.55728206,0.02643804,0.30589404,1.01288958,4.96979017,0.78131636,0.64639299,0.02613754,0.72179454
-1.99599800,6.60173551,0.02656945,0.29731855,1.01197625,5.03786282,0.78726694,0.64894106,0.02604555,0.71647591
-1.98999500,6.65576229,0.02670927,0.28905854,1.01164528,5.11468448,0.79297633,0.65183678,0.02593767,0.71225532
-1.98399200,6.72091422,0.02686023,0.28131373,1.01211543,5.20122254,0.79855531,0.65510130,0.02582461,0.70938325
-1.97798899,6.79834444,0.02702423,0.27426543,1.01357467,5.29811840,0.80408213,0.65873045,0.02571637,0.70805869
-1.97198599,6.88875662,0.02720231,0.26807256,1.01617348,5.40565195,0.80959687,0.66269246,0.02562185,0.70842255
-1.96598299,6.99237114,0.02739452,0.26286839,1.02001962,5.52371948,0.81509798,0.66692682,0.02554850,0.71055337
-1.95997999,7.10890953,0.02760002,0.25875826,1.02517471,5.65182607,0.82054095,0.67134422,0.02550209,0.71446529
-1.95397699,7.23759747,0.02781708,0.25581806,1.03165267,5.78909252,0.82583933,0.67582775,0.02548649,0.72010853
-1.94797399,7.37718583,0.02804322,0.25409360,1.03941989,5.93427630,0.83086790,0.68023542,0.02550356,0.72737206
-1.94197099,7.52598841,0.02827537,0.25360078,1.04839729,6.08580553,0.83546790,0.68440375,0.02555313,0.73608834
-1.93596798,7.68193439,0.02851005,0.25432632,1.05846382,6.24182420,0.83945389,0.68815255,0.02563303,0.74603979
-1.92996498,7.84263298,0.02874350,0.25622923,1.06946135,6.40024657,0.84262190,0.69129050,0.02573921,0.75696682
-1.92396198,8.00544727,0.02897196,0.25924269,1.08120063,6.55881849,0.84475848,0.69362144,0.02586594,0.76857669
-1.91795898,8.16757418,0.02919178,0.26327628,1.09346794,6.71518291,0.84564997,0.69495106,0.02600603,0.78055322
-1.91195598,8.32612733,0.02939962,0.26821864,1.10603219,6.86694718,0.84509183,0.69509370,0.02615116,0.79256670
-1.90595298,8.47821971,0.02959260,0.27394027,1.11865216,7.01174954,0.84289725,0.69387903,0.02629221,0.80428363
-1.89994997,8.62104344,0.02976837,0.28029658,1.13108363,7.14732259,0.83890486,0.69115827,0.02641956,0.81537623
-1.89394697,8.75194390,0.02992525,0.28713099,1.14308607,7.27155162,0.83298523,0.68680971,0.02652349,0.82553109
-1.88794397,8.86848651,0.03006224,0.29427827,1.15442886,7.38252637,0.82504576,0.68074341,0.02659456,0.83445706
-1.88194097,8.96851424,0.03017906,0.30156783,1.16489681,7.47858472,0.81503412,0.67290481,0.02662389,0.84189205
-1.87593797,9.05019505,0.03027610,0.30882712,1.17429489,7.55834761,0.80293990,0.66327709,0.02660349,0.84760864
-1.86993497,9.11205829,0.03035442,0.31588503,1.18245223,7.62074468,0.78879476,0.65188246,0.02652657,0.85141862
-1.86393197,9.15302024,0.03041569,0.32257526,1.18922525,7.66503050,0.77267114,0.63878209,0.02638773,0.85317615
-1.85792896,9.17239860,0.03046202,0.32873965,1.19450006,7.69079176,0.75467969,0.62407490,0.02618315,0.85277990
-1.85192596,9.16991667,0.03049594,0.33423131,1.19819418,7.69794573,0.73496572,0.60789527,0.02591071,0.85017399
-1.84592296,9.14569787,0.03052025,0.33891758,1.20025753,7.68673097,0.71370490,0.59040982,0.02557007,0.84534793
-1.83991996,9.10025161,0.03053784,0.34268278,1.20067289,7.65769111,0.69109848,0.57181336,0.02516269,0.83833561
-1.83391696,9.03445156,0.03055159,0.34543048,1.19945586,7.61165268,0.66736833,0.55232430,0.02469175,0.82921342
-1.82791396,8.94950750,0.03056423,0.34708542,1.19665432,7.54969828,0.64275189,0.53217960,0.02416211,0.81809770
-1.82191096,8.84693199,0.03057816,0.34759494,1.19234748,7.47313612,0.61749742,0.51162954,0.02358010,0.80514154
-1.81590795,8.72850305,0.03059535,0.34692984,1.18664462,7.38346693,0.59185951,0.49093246,0.02295344,0.79053108
-1.80990495,8.59622398,0.03061718,0.34508468,1.17968349,7.28234960,0.56609502,0.47034961,0.02229095,0.77448141
-1.80390195,8.45228148,0.03064439,0.34207749,1.17162830,7.17156613,0.54045949,0.45014026,0.02160235,0.75723220
-1.79789895,8.29900304,0.03067697,0.33794894,1.16266759,7.05298705,0.51520404,0.43055727,0.02089801,0.73904317
-1.79189595,8.13881445,0.03071412,0.33276090,1.15301160,6.92853783,0.49057267,0.41184301,0.02018871,0.72018941
-1.78589295,7.97419823,0.03075426,0.32659467,1.14288951,6.80016688,0.46679998,0.39422588,0.01948535,0.70095680
-1.77988994,7.80765371,0.03079506,0.31954867,1.13254626,6.66981565,0.44410912,0.37791733,0.01879875,0.68163745
-1.77388694,7.64165900,0.03083351,0.31173591,1.12223916,6.53939096,0.42271007,0.36310942,0.01813941,0.66252536
-1.76788394,7.47863543,0.03086604,0.30328119,1.11223406,6.41073982,0.40279795,0.34997288,0.01751728,0.64391221
-1.76188094,7.32091462,0.03088866,0.29431826,1.10280136,6.28562664,0.38455144,0.33865566,0.01694162,0.62608351
-1.75587794,7.17070820,0.03089716,0.28498688,1.09421159,6.16571292,0.36813124,0.32928181,0.01642085,0.60931486
-1.74987494,7.03008035,0.03088730,0.27543000,1.08673080,6.05253910,0.35367847,0.32195082,0.01596244,0.59386866
-1.74387194,6.90092303,0.03085506,0.26579099,1.08061569,5.94750857,0.34131306,0.31673717,0.01557283,0.57999092
-1.73786893,6.78493383,0.03079680,0.25621119,1.07610856,5.85187347,0.33113211,0.31369017,0.01525745,0.56790842
-1.73186593,6.68359647,0.03070952,0.24682757,1.07343224,5.76672242,0.32320833,0.31283392,0.01502069,0.55782595
-1.72586293,6.59816386,0.03059103,0.23777079,1.07278495,5.69296970,0.31758846,0.31416757,0.01486598,0.54992390
-1.71985993,6.52964366,0.03044012,0.22916339,1.07433542,5.63134624,0.31429196,0.31766557,0.01479589,0.54435581
-1.71385693,6.47878664,0.03025666,0.22111851,1.07821827,5.58239220,0.31330986,0.32327818,0.01481227,0.54124625
-1.70785393,6.44607780,0.03004169,0.21373869,1.08452989,5.54645134,0.31460397,0.33093208,0.01491643,0.54068870
-1.70185093,6.43173061,0.02979741,0.20711516,1.09332494,5.52366748,0.31810650,0.34053118,0.01510930,0.54274368
-1.69584792,6.43568458,0.02952719,0.20132731,1.10461376,5.51398315,0.32372016,0.35195763,0.01539176,0.54743709
-1.68984492,6.45760656,0.02923547,0.19644255,1.11836065,5.51714076,0.33131886,0.36507302,0.01576477,0.55475877
-1.68384192,6.49689593,0.02892764,0.19251640,1.13448340,5.53268665,0.34074893,0.37971986,0.01622974,0.56466156
-1.67783892,6.55269414,0.02860991,0.18959282,1.15285390,5.55997803,0.35183102,0.39572335,0.01678872,0.57706064
-1.67183592,6.62389846,0.02828909,0.18770482,1.17330015,5.59819323,0.36436261,0.41289339,0.01744466,0.59183355
-1.66583292,6.70918033,0.02797243,0.18687530,1.19560940,5.64634510,0.37812108,0.43102687,0.01820168,0.60882088
-1.65982991,6.80700783,0.02766741,0.18711795,1.21953264,5.70329759,0.39286732,0.44991025,0.01906518,0.62782755
-1.65382691,6.91567219,0.02738154,0.18843839,1.24479003,5.76778524,0.40834979,0.46932229,0.02004201,0.64862510
-1.64782391,7.03331779,0.02712216,0.19083529,1.27107731,5.83843528,0.42430890,0.48903696,0.02114053,0.67095457
-1.64182091,7.15797490,0.02689632,0.19430148,1.29807284,5.91379178,0.44048165,0.50882652,0.02237054,0.69453041
-1.63581791,7.28759431,0.02671058,0.19882504,1.32544503,5.99234126,0.45660634,0.52846451,0.02374317,0.71904499
-1.62981491,7.42008307,0.02657092,0.20439016,1.35285990,6.07253902,0.47242726,0.54772881,0.02527062,0.74417385
-1.62381191,7.55333999,0.02648262,0.21097783,1.37998833,6.15283549,0.48769919,0.56640451,0.02696582,0.76958149
-1.61780890,7.68529012,0.02645019,0.21856621,1.40651292,6.23170169,0.50219164,0.58428665,0.02884189,0.79492751
-1.61180590,7.81391696,0.02647732,0.22713068,1.43213391,6.30765319,0.51569272,0.60118269,0.03091163,0.81987290
