energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.86193097,4.64498682,0.15539754,0.16522378,1.21338986,0.43957687,1.42024630,0.86160024,2.51637839,0.00000000
-5.85592796,4.56868530,0.15267964,0.16062384,1.19377444,0.42695508,1.38754083,0.85085359,2.48472334,0.00000000
-5.84992496,4.48232339,0.14977419,0.15613378,1.17326090,0.41394177,1.35364670,0.83681498,2.44636480,0.00000000
-5.84392196,4.38720290,0.14672284,0.15181064,1.15209412,0.40072775,1.31905902,0.81969025,2.40189962,0.00000000
-5.83791896,4.28474432,0.14356832,0.14770455,1.13053045,0.38749645,1.28425052,0.79974778,2.35202759,0.00000000
-5.83191596,4.17645522,0.14035400,0.14385790,1.10883516,0.37442011,1.24966215,0.77731165,2.29753511,0.00000000
-5.82591296,4.06389812,0.13712358,0.14030482,1.08727993,0.36165666,1.21569564,0.75275317,2.23927739,0.00000000
-5.81990995,3.94865924,0.13392076,0.13707112,1.06614036,0.34934751,1.18270813,0.72648140,2.17815946,0.00000000
-5.81390695,3.83231901,0.13078906,0.13417445,1.04569357,0.33761606,1.15100903,0.69893284,2.11511706,0.00000000
-5.80790395,3.71642550,0.12777163,0.13162497,1.02621598,0.32656712,1.12085906,0.67056076,2.05109785,0.00000000
-5.80190095,3.60247110,0.12491114,0.12942618,1.00798102,0.31628705,1.09247141,0.64182468,1.98704349,0.00000000
-5.79589795,3.49187292,0.12224957,0.12757605,0.99125688,0.30684461,1.06601461,0.61318015,1.92387320,0.00000000
-5.78989495,3.38595683,0.11982803,0.12606838,0.97630408,0.29829228,1.04161689,0.58506929,1.86246877,0.00000000
-5.78389195,3.28594490,0.11768646,0.12489414,0.96337263,0.29066804,1.01937145,0.55791219,1.80366138,0.00000000
-5.77788894,3.19294569,0.11586329,0.12404287,0.95269885,0.28399718,0.99934233,0.53209943,1.74822015,0.00000000
-5.77188594,3.10794660,0.11439486,0.12350395,0.94450145,0.27829430,0.98157007,0.50798568,1.69684215,0.00000000
-5.76588294,3.03180767,0.11331485,0.12326767,0.93897698,0.27356502,0.96607703,0.48588450,1.65014392,0.00000000
-5.75987994,2.96525599,0.11265339,0.12332609,0.93629449,0.26980743,0.95287160,0.46606425,1.60865402,0.00000000
-5.75387694,2.90887994,0.11243623,0.12367350,0.93658952,0.26701312,0.94195120,0.44874509,1.57280661,0.00000000
-5.74787394,2.86312310,0.11268361,0.12430658,0.93995748,0.26516776,0.93330374,0.43409690,1.54293571,0.00000000
-5.74187094,2.82827732,0.11340920,0.12522416,0.94644675,0.26425113,0.92690746,0.42223817,1.51927021,0.00000000
-5.73586793,2.80447529,0.11461898,0.12642659,0.95605185,0.26423674,0.92272924,0.41323560,1.50192971,0.00000000
-5.72986493,2.79168296,0.11631013,0.12791493,0.96870693,0.26509101,0.92072162,0.40710461,1.49092118,0.00000000
-5.72386193,2.78969246,0.11847006,0.12968970,0.98428043,0.26677218,0.92081879,0.40381041,1.48613700,0.00000000
-5.71785893,2.79811667,0.12107566,0.13174964,1.00257098,0.26922914,0.92293202,0.40326994,1.48735454,0.00000000
-5.71185593,2.81638635,0.12409275,0.13409034,1.02330551,0.27240025,0.92694513,0.40535450,1.49423787,0.00000000
-5.70585293,2.84375114,0.12747595,0.13670294,1.04613973,0.27621243,0.93271040,0.40989309,1.50634203,0.00000000
-5.69984992,2.87928550,0.13116883,0.13957297,1.07066151,0.28058058,0.94004556,0.41667669,1.52312019,0.00000000
-5.69384692,2.92190056,0.13510461,0.14267956,1.09639734,0.28540763,0.94873228,0.42546322,1.54393417,0.00000000
-5.68784392,2.97036255,0.13920718,0.14599488,1.12282210,0.29058517,0.95851657,0.43598338,1.56806826,0.00000000
-5.68184092,3.02331794,0.14339270,0.14948413,1.14937184,0.29599484,0.96911136,0.44794721,1.59474655,0.00000000
-5.67583792,3.07932538,0.14757150,0.15310596,1.17545948,0.30151053,0.98020123,0.46105127,1.62315323,0.00000000
-5.66983492,3.13689357,0.15165043,0.15681336,1.20049277,0.30700119,0.99144948,0.47498639,1.65245565,0.00000000
-5.66383192,3.19452406,0.15553540,0.16055509,1.22389399,0.31233439,1.00250703,0.48944555,1.68182913,0.00000000
-5.65782891,3.25075740,0.15913425,0.16427746,1.24512048,0.31738033,1.01302303,0.50413191,1.71048286,0.00000000
-5.65182591,3.30422073,0.16235953,0.16792651,1.26368511,0.32201619,1.02265650,0.51876652,1.73768565,0.00000000
-5.64582291,3.35367464,0.16513138,0.17145035,1.27917573,0.32613062,1.03108848,0.53309539,1.76279036,0.00000000
-5.63981991,3.39805708,0.16738014,0.17480170,1.29127255,0.32962810,1.03803408,0.54689569,1.78525598,0.00000000
-5.63381691,3.43652193,0.16904875,0.17794031,1.29976268,0.33243297,1.04325368,0.55998078,1.80466596,0.00000000
-5.62781391,3.46847027,0.17009466,0.18083527,1.30455079,0.33449288,1.04656267,0.57220366,1.82074202,0.00000000
-5.62181091,3.49357231,0.17049132,0.18346694,1.30566549,0.33578147,1.04783915,0.58345890,1.83335248,0.00000000
-5.61580790,3.51177877,0.17022911,0.18582853,1.30326076,0.33630013,1.04702921,0.59368271,1.84251449,0.00000000
-5.60980490,3.52332066,0.16931557,0.18792702,1.29761245,0.33607862,1.04414922,0.60285124,1.84839003,0.00000000
-5.60380190,3.52869711,0.16777510,0.18978356,1.28910959,0.33517457,1.03928526,0.61097712,1.85127552,0.00000000
-5.59779890,3.52865151,0.16564797,0.19143309,1.27824104,0.33367181,1.03258930,0.61810452,1.85158554,0.00000000
-5.59179590,3.52413685,0.16298885,0.19292333,1.26557781,0.33167756,1.02427258,0.62430280,1.84983124,0.00000000
-5.58579290,3.51627145,0.15986470,0.19431310,1.25175187,0.32931845,1.01459620,0.62965926,1.84659432,0.00000000
-5.57978989,3.50628721,0.15635234,0.19567000,1.23743215,0.32673582,1.00385954,0.63427128,1.84249786,0.00000000
-5.57378689,3.49547237,0.15253569,0.19706756,1.22329897,0.32408010,0.99238688,0.63823831,1.83817522,0.00000000
-5.56778389,3.48511156,0.14850276,0.19858209,1.21001778,0.32150480,0.98051293,0.64165405,1.83423843,0.00000000
-5.56178089,3.47642560,0.14434263,0.20028911,1.19821334,0.31916023,0.96856790,0.64459946,1.83124760,0.00000000
-5.55577789,3.47051395,0.14014241,0.20225986,1.18844552,0.31718719,0.95686275,0.64713666,1.82968266,0.00000000
-5.54977489,3.46830225,0.13598449,0.20455775,1.18118756,0.31571102,0.94567543,0.64930430,1.82991873,0.00000000
-5.54377189,3.47049744,0.13194392,0.20723515,1.17680783,0.31483611,0.93523852,0.65111445,1.83220628,0.00000000
-5.53776888,3.47755231,0.12808627,0.21033053,1.17555564,0.31464130,0.92572909,0.65255127,1.83665690,0.00000000
-5.53176588,3.48964121,0.12446589,0.21386613,1.17755183,0.31517622,0.91726101,0.65357134,1.84323535,0.00000000
-5.52576288,3.50664791,0.12112467,0.21784626,1.18278427,0.31645880,0.90988019,0.65410573,1.85175819,0.00000000
-5.51975988,3.52816602,0.11809134,0.22225643,1.19110855,0.31847413,0.90356290,0.65406361,1.86189896,0.00000000
-5.51375688,3.55351208,0.11538131,0.22706310,1.20225371,0.32117456,0.89821726,0.65333709,1.87319979,0.00000000
-5.50775388,3.58175051,0.11299700,0.23221429,1.21583260,0.32448129,0.89368779,0.65180709,1.88508870,0.00000000
-5.50175088,3.61172938,0.11092870,0.23764096,1.23135659,0.32828716,0.88976279,0.64934983,1.89690190,0.00000000
-5.49574787,3.64212521,0.10915581,0.24325897,1.24825369,0.33246062,0.88618427,0.64584358,1.90791008,0.00000000
-5.48974487,3.67149494,0.10764847,0.24897170,1.26588955,0.33685075,0.88265981,0.64117540,1.91734745,0.00000000
-5.48374187,3.69833253,0.10636953,0.25467313,1.28359028,0.34129305,0.87887600,0.63524737,1.92444224,0.00000000
-5.47773887,3.72112788,0.10527655,0.26025114,1.30066613,0.34561573,0.87451262,0.62798210,1.92844741,0.00000000
-5.47173587,3.73842534,0.10432412,0.26559109,1.31643525,0.34964632,0.86925704,0.61932734,1.92867019,0.00000000
-5.46573287,3.74887945,0.10346600,0.27057934,1.33024640,0.35321818,0.86281816,0.60925930,1.92449925,0.00000000
-5.45972986,3.75130550,0.10265730,0.27510671,1.34149995,0.35617678,0.85493924,0.59778483,1.91542832,0.00000000
-5.45372686,3.74472293,0.10185646,0.27907163,1.34966627,0.35838532,0.84540906,0.58494214,1.90107540,0.00000000
-5.44772386,3.72838990,0.10102704,0.28238295,1.35430111,0.35972964,0.83407101,0.57080032,1.88119693,0.00000000
-5.44172086,3.70182791,0.10013915,0.28496236,1.35505738,0.36012204,0.82082966,0.55545760,1.85569619,0.00000000
-5.43571786,3.66483577,0.09917068,0.28674623,1.35169313,0.35950404,0.80565459,0.53903856,1.82462609,0.00000000
-5.42971486,3.61749260,0.09810801,0.28768704,1.34407566,0.35784789,0.78858153,0.52169045,1.78818615,0.00000000
-5.42371186,3.56015045,0.09694651,0.28775419,1.33218188,0.35515690,0.76971067,0.50357876,1.74671407,0.00000000
-5.41770885,3.49341706,0.09569055,0.28693435,1.31609508,0.35146446,0.74920236,0.48488247,1.70067254,0.00000000
-5.41170585,3.41813006,0.09435322,0.28523132,1.29599844,0.34683207,0.72727064,0.46578891,1.65063185,0.00000000
-5.40570285,3.33532408,0.09295564,0.28266552,1.27216586,0.34134630,0.70417474,0.44648872,1.59724942,0.00000000
-5.39969985,3.24619250,0.09152601,0.27927302,1.24495058,0.33511501,0.68020918,0.42717094,1.54124700,0.00000000
-5.39369685,3.15204556,0.09009843,0.27510435,1.21477199,0.32826286,0.65569289,0.40801846,1.48338675,0.00000000
-5.38769385,3.05426691,0.08871138,0.27022293,1.18210149,0.32092654,0.63095792,0.38920403,1.42444725,0.00000000
-5.38169085,2.95427006,0.08740617,0.26470346,1.14744767,0.31324968,0.60633810,0.37088676,1.36520022,0.00000000
-5.37568784,2.85345675,0.08622522,0.25862993,1.11134141,0.30537784,0.58215829,0.35320939,1.30638907,0.00000000
-5.36968484,2.75317835,0.08521024,0.25209371,1.07432143,0.29745369,0.55872454,0.33629626,1.24870988,0.00000000
-5.36368184,2.65470170,0.08440053,0.24519138,1.03692050,0.28961257,0.53631552,0.32025195,1.19279536,0.00000000
-5.35767884,2.55918015,0.08383127,0.23802261,0.99965278,0.28197852,0.51517541,0.30516065,1.13920239,0.00000000
-5.35167584,2.46763057,0.08353196,0.23068796,0.96300251,0.27466096,0.49550864,0.29108624,1.08840314,0.00000000
-5.34567284,2.38091649,0.08352505,0.22328671,0.92741416,0.26775205,0.47747630,0.27807285,1.04078005,0.00000000
-5.33966983,2.29973764,0.08382479,0.21591473,0.89328434,0.26132480,0.46119447,0.26614603,0.99662434,0.00000000
-5.33366683,2.22462566,0.08443636,0.20866244,0.86095543,0.25543194,0.44673434,0.25531437,0.95613809,0.00000000
-5.32766383,2.15594564,0.08535537,0.20161296,0.83071108,0.25010554,0.43412387,0.24557146,0.91943921,0.00000000
-5.32166083,2.09390298,0.08656763,0.19484038,0.80277356,0.24535733,0.42335108,0.23689816,0.88656918,0.00000000
-5.31565783,2.03855499,0.08804932,0.18840840,0.77730294,0.24117976,0.41436845,0.22926503,0.85750273,0.00000000
-5.30965483,1.98982645,0.08976758,0.18236914,0.75439809,0.23754754,0.40709843,0.22263496,0.83215912,0.00000000
-5.30365183,1.94752825,0.09168137,0.17676243,0.73409939,0.23441979,0.40143959,0.21696577,0.81041435,0.00000000
-5.29764882,1.91137841,0.09374271,0.17161541,0.71639292,0.23174260,0.39727322,0.21221284,0.79211367,0.00000000
-5.29164582,1.88102428,0.09589827,0.16694259,0.70121608,0.22945179,0.39447001,0.20833155,0.77708392,0.00000000
-5.28564282,1.85606533,0.09809109,0.16274630,0.68846436,0.22747603,0.39289658,0.20527959,0.76514503,0.00000000
-5.27963982,1.83607527,0.10026254,0.15901754,0.67799887,0.22573992,0.39242150,0.20301893,0.75612038,0.00000000
-5.27363682,1.82062282,0.10235436,0.15573718,0.66965448,0.22416703,0.39292061,0.20151749,0.74984538,0.00000000
-5.26763382,1.80929015,0.10431069,0.15287747,0.66324801,0.22268291,0.39428138,0.20075028,0.74617409,0.00000000
-5.26163082,1.80168825,0.10608002,0.15040378,0.65858638,0.22121763,0.39640604,0.20070011,0.74498350,0.00000000
-5.25562781,1.79746859,0.10761692,0.14827648,0.65547397,0.21970819,0.39921359,0.20135767,0.74617534,0.00000000
-5.24962481,1.79633056,0.10888357,0.14645282,0.65371922,0.21810030,0.40264031,0.20272105,0.74967542,0.00000000
-5.24362181,1.79802430,0.10985089,0.14488880,0.65313993,0.21634975,0.40663897,0.20479451,0.75543033,0.00000000
-5.23761881,1.80234893,0.11049932,0.14354085,0.65356707,0.21442322,0.41117681,0.20758681,0.76340199,0.00000000
-5.23161581,1.80914628,0.11081914,0.14236730,0.65484703,0.21229855,0.41623226,0.21110873,0.77356005,0.00000000
-5.22561281,1.81829044,0.11081037,0.14132952,0.65684214,0.20996440,0.42179071,0.21537026,0.78587266,0.00000000
-5.21960980,1.82967390,0.11048219,0.14039277,0.65942962,0.20741948,0.42783968,0.22037732,0.80029614,0.00000000
-5.21360680,1.84319101,0.10985202,0.13952662,0.66249905,0.20467130,0.43436346,0.22612815,0.81676408,0.00000000
-5.20760380,1.85872001,0.10894421,0.13870502,0.66594866,0.20173457,0.44133774,0.23260980,0.83517653,0.00000000
-5.20160080,1.87610458,0.10778846,0.13790611,0.66968074,0.19862937,0.44872459,0.23979453,0.85539006,0.00000000
-5.19559780,1.89513645,0.10641810,0.13711164,0.67359668,0.19537917,0.45646799,0.24763675,0.87720918,0.00000000
-5.18959480,1.91554021,0.10486821,0.13630628,0.67759194,0.19200885,0.46449037,0.25607035,0.90037999,0.00000000
-5.18359180,1.93696161,0.10317381,0.13547669,0.68155161,0.18854282,0.47269045,0.26500688,0.92458652,0.00000000
-5.17758879,1.95896030,0.10136819,0.13461070,0.68534675,0.18500335,0.48094243,0.27433465,0.94945010,0.00000000
-5.17158579,1.98100798,0.09948135,0.13369637,0.68883211,0.18140921,0.48909690,0.28391891,0.97453234,0.00000000
-5.16558279,2.00249241,0.09753882,0.13272125,0.69184539,0.17777470,0.49698329,0.29360318,0.99934157,0.00000000
-5.15957979,2.02272735,0.09556076,0.13167190,0.69420819,0.17410911,0.50441400,0.30321186,1.02334279,0.00000000
-5.15357679,2.04096859,0.09356146,0.13053348,0.69572890,0.17041652,0.51118995,0.31255396,1.04597091,0.00000000
-5.14757379,2.05643509,0.09154923,0.12928980,0.69620723,0.16669619,0.51710730,0.32142791,1.06664668,0.00000000
-5.14157079,2.06833471,0.08952661,0.12792350,0.69544035,0.16294320,0.52196516,0.32962737,1.08479482,0.00000000
-5.13556778,2.07589312,0.08749104,0.12641661,0.69323027,0.15914948,0.52557378,0.33694763,1.09986343,0.00000000
-5.12956478,2.07838459,0.08543571,0.12475127,0.68939205,0.15530512,0.52776285,0.34319249,1.11134388,0.00000000
-5.12356178,2.07516302,0.08335072,0.12291068,0.68376242,0.15139975,0.52838952,0.34818120,1.11879019,0.00000000
-5.11755878,2.06569166,0.08122436,0.12088015,0.67620831,0.14742407,0.52734566,0.35175526,1.12183697,0.00000000
-5.11155578,2.04956984,0.07904448,0.11864821,0.66663469,0.14337132,0.52456405,0.35378458,1.12021499,0.00000000
-5.10555278,2.02655541,0.07679986,0.11620774,0.65499136,0.13923863,0.52002305,0.35417283,1.11376358,0.00000000
-5.09954977,1.99658155,0.07448150,0.11355691,0.64127823,0.13502814,0.51374960,0.35286167,1.10243929,0.00000000
-5.09354677,1.95976704,0.07208372,0.11070006,0.62554876,0.13074793,0.50582035,0.34983359,1.08632021,0.00000000
-5.08754377,1.91641951,0.06960515,0.10764832,0.60791129,0.12641253,0.49636078,0.34511333,1.06560582,0.00000000
-5.08154077,1.86703133,0.06704938,0.10441999,0.58852829,0.12204320,0.48554244,0.33876763,1.04061232,0.00000000
-5.07553777,1.81226839,0.06442543,0.10104059,0.56761339,0.11766781,0.47357835,0.33090355,1.01176363,0.00000000
-5.06953477,1.75295226,0.06174784,0.09754269,0.54542639,0.11332042,0.46071679,0.32166517,0.97957845,0.00000000
-5.06353177,1.69003668,0.05903660,0.09396539,0.52226651,0.10904052,0.44723376,0.31122910,0.94465410,0.00000000
-5.05752876,1.62457931,0.05631676,0.09035352,0.49846418,0.10487210,0.43342445,0.29979879,0.90764774,0.00000000
-5.05152576,1.55771024,0.05361782,0.08675667,0.47437169,0.10086242,0.41959416,0.28759806,0.86925599,0.00000000
-5.04552276,1.49059856,0.05097299,0.08322790,0.45035324,0.09706074,0.40604893,0.27486412,0.83019370,0.00000000
-5.03951976,1.42441849,0.04841827,0.07982240,0.42677476,0.09351691,0.39308635,0.26184028,0.79117289,0.00000000
-5.03351676,1.36031645,0.04599140,0.07659597,0.40399390,0.09027999,0.38098699,0.24876889,0.75288273,0.00000000
-5.02751376,1.29938034,0.04373091,0.07360350,0.38235068,0.08739688,0.37000661,0.23588457,0.71597128,0.00000000
-5.02151076,1.24261218,0.04167497,0.07089741,0.36215900,0.08491112,0.36036958,0.22340811,0.68102962,0.00000000
-5.01550775,1.19090498,0.03986047,0.06852620,0.34369946,0.08286178,0.35226357,0.21154123,0.64857900,0.00000000
-5.00950475,1.14502442,0.03832207,0.06653302,0.32721350,0.08128253,0.34583579,0.20046237,0.61906121,0.00000000
-5.00350175,1.10559579,0.03709135,0.06495450,0.31289919,0.08020097,0.34119078,0.19032357,0.59283241,0.00000000
-4.99749875,1.07309629,0.03619616,0.06381963,0.30090853,0.07963812,0.33838965,0.18124851,0.57016031,0.00000000
-4.99149575,1.04785250,0.03566002,0.06314898,0.29134643,0.07960820,0.33745091,0.17333167,0.55122473,0.00000000
-4.98549275,1.03004291,0.03550175,0.06295407,0.28427112,0.08011855,0.33835259,0.16663857,0.53612101,0.00000000
-4.97948974,1.01970468,0.03573520,0.06323704,0.27969600,0.08116984,0.34103551,0.16120696,0.52486607,0.00000000
-4.97348674,1.01674438,0.03636914,0.06399060,0.27759274,0.08275639,0.34540764,0.15704883,0.51740657,0.00000000
-4.96748374,1.02095174,0.03740734,0.06519818,0.27789537,0.08486676,0.35134908,0.15415311,0.51362860,0.00000000
-4.96148074,1.03201585,0.03884871,0.06683448,0.28050526,0.08748438,0.35871769,0.15248879,0.51336850,0.00000000
-4.95547774,1.04954288,0.04068765,0.06886612,0.28529672,0.09058833,0.36735495,0.15200838,0.51642416,0.00000000
-4.94947474,1.07307480,0.04291442,0.07125270,0.29212295,0.09415420,0.37709192,0.15265159,0.52256645,0.00000000
-4.94347174,1.10210822,0.04551571,0.07394791,0.30082233,0.09815503,0.38775508,0.15434888,0.53155016,0.00000000
-4.93746873,1.13611279,0.04847516,0.07690098,0.31122452,0.10256215,0.39917188,0.15702496,0.54312429,0.00000000
-4.93146573,1.17454866,0.05177401,0.08005813,0.32315650,0.10734614,0.41117574,0.16060198,0.55704110,0.00000000
-4.92546273,1.21688234,0.05539175,0.08336419,0.33644814,0.11247762,0.42361052,0.16500240,0.57306402,0.00000000
-4.91945973,1.26260066,0.05930673,0.08676426,0.35093714,0.11792799,0.43633419,0.17015141,0.59097382,0.00000000
-4.91345673,1.31122235,0.06349674,0.09020527,0.36647334,0.12367003,0.44922173,0.17597885,0.61057333,0.00000000
-4.90745373,1.36230704,0.06793954,0.09363748,0.38292193,0.12967838,0.46216708,0.18242065,0.63169026,0.00000000
-4.90145073,1.41546127,0.07261327,0.09701589,0.40016580,0.13592974,0.47508421,0.18941969,0.65417842,0.00000000
-4.89544772,1.47034152,0.07749669,0.10030130,0.41810656,0.14240293,0.48790712,0.19692613,0.67791706,0.00000000
-4.88944472,1.52665398,0.08256930,0.10346120,0.43666442,0.14907873,0.50058897,0.20489719,0.70280871,0.00000000
-4.88344172,1.58415125,0.08781129,0.10647028,0.45577676,0.15593937,0.51310021,0.21329644,0.72877538,0.00000000
-4.87743872,1.64262588,0.09320326,0.10931069,0.47539547,0.16296789,0.52542585,0.22209260,0.75575338,0.00000000
-4.87143572,1.70190119,0.09872583,0.11197178,0.49548309,0.17014721,0.53756193,0.23125792,0.78368708,0.00000000
-4.86543272,1.76181952,0.10435899,0.11444966,0.51600793,0.17745904,0.54951134,0.24076625,0.81252162,0.00000000
-4.85942971,1.82222864,0.11008136,0.11674629,0.53693839,0.18488258,0.56127915,0.25059086,0.84219517,0.00000000
-4.85342671,1.88296681,0.11586938,0.11886835,0.55823672,0.19239316,0.57286764,0.26070207,0.87263095,0.00000000
-4.84742371,1.94384740,0.12169639,0.12082591,0.57985254,0.19996087,0.58427126,0.27106498,0.90372936,0.00000000
-4.84142071,2.00464388,0.12753173,0.12263084,0.60171656,0.20754926,0.59547182,0.28163720,0.93536088,0.00000000
-4.83541771,2.06507622,0.13333999,0.12429532,0.62373485,0.21511416,0.60643413,0.29236698,0.96736001,0.00000000
-4.82941471,2.12479965,0.13908032,0.12583023,0.64578410,0.22260282,0.61710243,0.30319166,0.99952072,0.00000000
-4.82341171,2.18339677,0.14470605,0.12724379,0.66770822,0.22995338,0.62739773,0.31403679,1.03159396,0.00000000
-4.81740870,2.24037386,0.15016456,0.12854037,0.68931671,0.23709481,0.63721653,0.32481578,1.06328744,0.00000000
-4.81140570,2.29516212,0.15539752,0.12971963,0.71038501,0.24394732,0.64643085,0.33543053,1.09426798,0.00000000
-4.80540270,2.34712427,0.16034145,0.13077602,0.73065706,0.25042343,0.65488990,0.34577272,1.12416671,0.00000000
-4.79939970,2.39556679,0.16492881,0.13169874,0.74985010,0.25642952,0.66242326,0.35572603,1.15258692,0.00000000
-4.79339670,2.43975754,0.16908933,0.13247207,0.76766177,0.26186801,0.66884567,0.36516922,1.17911453,0.00000000
-4.78739370,2.47894843,0.17275185,0.13307619,0.78377914,0.26664006,0.67396324,0.37397981,1.20333094,0.00000000
-4.78139070,2.51240227,0.17584633,0.13348841,0.79788950,0.27064867,0.67758084,0.38203852,1.22482755,0.00000000
-4.77538769,2.53942270,0.17830617,0.13368466,0.80969248,0.27380215,0.67951039,0.38923391,1.24322168,0.00000000
-4.76938469,2.55938573,0.18007067,0.13364136,0.81891281,0.27601769,0.67957970,0.39546736,1.25817278,0.00000000
-4.76338169,2.57177146,0.18108741,0.13333729,0.82531330,0.27722496,0.67764137,0.40065789,1.26939846,0.00000000
-4.75737869,2.57619421,0.18131464,0.13275566,0.82870722,0.27736957,0.67358138,0.40474658,1.27668926,0.00000000
-4.75137569,2.57242938,0.18072329,0.13188604,0.82896961,0.27641609,0.66732681,0.40770049,1.27992148,0.00000000
-4.74537269,2.56043550,0.17929882,0.13072605,0.82604669,0.27435062,0.65885239,0.40951561,1.27906727,0.00000000
-4.73936968,2.54037013,0.17704245,0.12928289,0.81996314,0.27118265,0.64818542,0.41021882,1.27420138,0.00000000
-4.73336668,2.51259857,0.17397193,0.12757439,0.81082646,0.26694611,0.63540875,0.40986865,1.26550411,0.00000000
-4.72736368,2.47769458,0.17012178,0.12562965,0.79882847,0.26169960,0.62066164,0.40855474,1.25326017,0.00000000
-4.72136068,2.43643315,0.16554282,0.12348922,0.78424355,0.25552568,0.60413850,0.40639605,1.23785355,0.00000000
-4.71535768,2.38977520,0.16030120,0.12120471,0.76742386,0.24852929,0.58608525,0.40353781,1.21975844,0.00000000
-4.70935468,2.33884501,0.15447681,0.11883799,0.74879155,0.24083538,0.56679379,0.40014747,1.19952667,0.00000000
-4.70335168,2.28490147,0.14816121,0.11645991,0.72882841,0.23258574,0.54659449,0.39640972,1.17777234,0.00000000
-4.69734867,2.22930430,0.14145522,0.11414856,0.70806331,0.22393529,0.52584723,0.39252092,1.15515425,0.00000000
-4.69134567,2.17347692,0.13446613,0.11198736,0.68705808,0.21504801,0.50493130,0.38868323,1.13235710,0.00000000
-4.68534267,2.11886769,0.12730484,0.11006276,0.66639236,0.20609249,0.48423457,0.38509860,1.11007226,0.00000000
-4.67933967,2.06691112,0.12008288,0.10846199,0.64664799,0.19723755,0.46414243,0.38196311,1.08897897,0.00000000
-4.67333667,2.01899076,0.11290959,0.10727063,0.62839377,0.18864796,0.44502701,0.37946171,1.06972687,0.00000000
-4.66733367,1.97640509,0.10588943,0.10657033,0.61217080,0.18048038,0.42723691,0.37776370,1.05292029,0.00000000
-4.66133067,1.94033769,0.09911959,0.10643672,0.59847925,0.17287982,0.41108808,0.37701905,1.03910515,0.00000000
-4.65532766,1.91183241,0.09268803,0.10693745,0.58776672,0.16597656,0.39685589,0.37735565,1.02875843,0.00000000
-4.64932466,1.89177404,0.08667183,0.10813060,0.58041857,0.15988374,0.38476886,0.37887749,1.02228059,0.00000000
-4.64332166,1.88087474,0.08113608,0.11006337,0.57675041,0.15469553,0.37500401,0.38166378,1.01999081,0.00000000
