energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.92196098,8.10098960,-2.01589246,0.06068216,-0.00423653,1.07202176,-0.22463039,1.28951563,-0.47325192,0.55470260,-0.14720095,2.26236572,-0.54459927,1.41086517,-0.12460060,0.15747583,-0.01263957,2.97888064,-0.94304969
-5.91595798,8.27046799,-2.07307697,0.06340083,-0.00461710,1.09461023,-0.23881553,1.30893873,-0.47920756,0.56980637,-0.15056843,2.29134791,-0.57543582,1.44891482,-0.12966932,0.16464960,-0.01345206,3.03883922,-0.95955459
-5.90995498,8.41079054,-2.13541435,0.06588601,-0.00507650,1.11287722,-0.25378145,1.32418413,-0.48604232,0.58316580,-0.15429791,2.31263109,-0.60705864,1.48068307,-0.13535858,0.17135957,-0.01440952,3.08920291,-0.97808190
-5.90395198,8.51924538,-2.20265055,0.06809603,-0.00561590,1.12647195,-0.26941856,1.33486918,-0.49370826,0.59455933,-0.15841805,2.32568382,-0.63929887,1.50559245,-0.14162919,0.17751008,-0.01551603,3.12896990,-0.99862433
-5.89794897,8.59349508,-2.27451887,0.06999199,-0.00623757,1.13510364,-0.28562589,1.34066304,-0.50213932,0.60378273,-0.16295617,2.33006013,-0.67200158,1.52316379,-0.14844322,0.18300854,-0.01677779,3.15724857,-1.02115495
-5.89194597,8.63165354,-2.35075385,0.07153885,-0.00694472,1.13855199,-0.30231628,1.34129972,-0.51125291,0.61065434,-0.16793816,2.32541844,-0.70503556,1.53303162,-0.15576550,0.18776751,-0.01820314,3.17328609,-1.04562896
-5.88594297,8.63235361,-2.43110857,0.07270650,-0.00774142,1.13667614,-0.31942129,1.33658942,-0.52095301,0.61502013,-0.17338878,2.31153863,-0.73830304,1.53495694,-0.16356523,0.19170684,-0.01980249,3.17649444,-1.07198788
-5.87993997,8.59480259,-2.51537363,0.07347074,-0.00863245,1.12942170,-0.33689559,1.32642805,-0.53113446,0.61675815,-0.17933201,2.28833628,-0.77174851,1.52883666,-0.17181754,0.19475571,-0.02158829,3.16647279,-1.10016564
-5.87393697,8.51882337,-2.60339648,0.07381408,-0.00962309,1.11682541,-0.35472042,1.31080432,-0.54168822,0.61578249,-0.18579160,2.25587344,-0.80536596,1.51470930,-0.18050500,0.19685464,-0.02357483,3.14302543,-1.13009591
-5.86793397,8.40487937,-2.69509881,0.07372638,-0.01071885,1.09901733,-0.37290584,1.28980419,-0.55250729,0.61204643,-0.19279148,2.21436535,-0.83920392,1.49275669,-0.18961872,0.19795736,-0.02577801,3.10617448,-1.16172002
-5.86193097,8.25408193,-2.79049031,0.07320527,-0.01192519,1.07622026,-0.39149158,1.26361237,-0.56349273,0.60554480,-0.20035611,2.16418265,-0.87336758,1.46330148,-0.19915923,0.19803233,-0.02821487,3.05616692,-1.19499436
-5.85592796,8.06817966,-2.88967673,0.07225637,-0.01324718,1.04874633,-0.41054616,1.23251087,-0.57455937,0.59631532,-0.20851033,2.10584881,-0.90801749,1.42680046,-0.20913671,0.19706402,-0.03090313,2.99347546,-1.22989662
-5.84992496,7.84952950,-2.99286061,0.07089320,-0.01468910,1.01699090,-0.43016433,1.19687455,-0.58564084,0.58443901,-0.21727899,2.04003286,-0.94336461,1.38383396,-0.21957071,0.19505380,-0.03386050,2.91879324,-1.26642982
-5.84392196,7.60105040,-3.10033364,0.06913692,-0.01625399,0.98142387,-0.45046261,1.15716385,-0.59669323,0.57003942,-0.22668588,1.96753735,-0.97966151,1.33509154,-0.23048913,0.19202035,-0.03710384,2.83302224,-1.30462346
-5.83791896,7.32616068,-3.21245979,0.06701579,-0.01794326,0.94257859,-0.47157318,1.11391481,-0.60769729,0.55328090,-0.23675227,1.88928205,-1.01718979,1.28135459,-0.24192657,0.18799965,-0.04064827,2.73725589,-1.34453135
-5.83191596,7.02870117,-3.32964936,0.06456440,-0.01975620,0.90103897,-0.49363621,1.06772690,-0.61865874,0.53436572,-0.24749482,1.80628382,-1.05624434,1.22347631,-0.25392199,0.18304445,-0.04450614,2.63275610,-1.38622583
-5.82591296,6.71284645,-3.45232470,0.06182276,-0.02168962,0.85742496,-0.51679094,1.01924887,-0.62960660,0.51353024,-0.25892307,1.71963338,-1.09711469,1.16235992,-0.26651580,0.17722322,-0.04868592,2.52092566,-1.42978836
-5.81990995,6.38300709,-3.58087889,0.05883520,-0.02373749,0.81237712,-0.54116600,0.96916327,-0.64058955,0.49104013,-0.27103658,1.63046975,-1.14006470,1.09893579,-0.27974643,0.17061873,-0.05319116,2.40327661,-1.47529699
-5.81390695,6.04372621,-3.71562972,0.05564922,-0.02589063,0.76654072,-0.56686930,0.91817004,-0.65167055,0.46718491,-0.28382194,1.53995324,-1.18531118,1.03413829,-0.29364670,0.16332607,-0.05801946,2.28139580,-1.52281123
-5.80790395,5.69957375,-3.85677135,0.05231419,-0.02813661,0.72055000,-0.59397813,0.86696981,-0.66291985,0.44227174,-0.29724980,1.44923811,-1.23300296,0.96888328,-0.30823991,0.15545046,-0.06316149,2.15690861,-1.57235538
-5.80190095,5.35504198,-4.00432693,0.04888015,-0.03045968,0.67501313,-0.62252989,0.81624739,-0.67440695,0.41661892,-0.31127225,1.35944570,-1.28320124,0.90404692,-0.32353624,0.14710467,-0.06860031,2.03144204,-1.62390129
-5.79589795,5.01444570,-4.15810514,0.04539660,-0.03284090,0.63049839,-0.65251410,0.76665614,-0.68619202,0.39054909,-0.32582072,1.27163909,-1.33586274,0.84044652,-0.33952932,0.13840629,-0.07431086,1.90658846,-1.67735211
-5.78989495,4.68183043,-4.31766409,0.04191135,-0.03525848,0.58752197,-0.68386618,0.71880344,-0.69831724,0.36438246,-0.34080470,1.18680019,-1.39082642,0.77882407,-0.35619345,0.12947497,-0.08025973,1.78387105,-1.73252802
-5.78389195,4.36089146,-4.48228524,0.03846956,-0.03768817,0.54653804,-0.71646322,0.67323812,-0.71079878,0.33843028,-0.35611148,1.10581000,-1.44780487,0.71983293,-0.37348154,0.12042962,-0.08640533,1.66471217,-1.78915546
-5.77788894,4.05490620,-4.65095993,0.03511283,-0.04010400,0.50793100,-0.75012228,0.63043977,-0.72361990,0.31298865,-0.37160704,1.02943273,-1.50638104,0.66402804,-0.39132397,0.11138575,-0.09269836,1.55040550,-1.84686078
-5.77188594,3.76668166,-4.82239024,0.03187861,-0.04247897,0.47201056,-0.78460134,0.59081055,-0.73672578,0.28833303,-0.38713824,0.95830425,-1.56601074,0.61185980,-0.40962850,0.10245304,-0.09908272,1.44209293,-1.90516932
-5.76588294,3.49851850,-4.99500508,0.02879967,-0.04478604,0.43900933,-0.81960281,0.55466952,-0.75002036,0.26471347,-0.40253623,0.89292514,-1.62603099,0.56367173,-0.42828123,0.09373321,-0.10549677,1.34074656,-1.96351023
-5.75987994,3.25219194,-5.16699152,0.02590380,-0.04699911,0.40908325,-0.85477970,0.52224965,-0.76336565,0.24235067,-0.41762114,0.83365862,-1.68567421,0.51970181,-0.44714863,0.08531824,-0.11187486,1.24715651,-2.02122747
-5.75387694,3.02894979,-5.33634047,0.02321372,-0.04909407,0.38231457,-0.88974409,0.49369735,-0.77658351,0.22143309,-0.43220769,0.78073299,-1.74408757,0.48008717,-0.46608061,0.07728897,-0.11814920,1.16192439,-2.07759650
-5.74787394,2.82952660,-5.50090493,0.02074712,-0.05104986,0.35871715,-0.92407760,0.46907461,-0.78945997,0.20211504,-0.44611175,0.73424869,-1.80035691,0.44487195,-0.48491436,0.06971420,-0.12425187,1.08546266,-2.13184620
-5.74187094,2.65417275,-5.65846790,0.01851693,-0.05284942,0.33824393,-0.95734336,0.44836342,-0.80175190,0.18451572,-0.45915720,0.69418922,-1.85353424,0.41401766,-0.50347892,0.06265018,-0.13011699,1.01799933,-2.18318483
-5.73586793,2.50269663,-5.80681700,0.01653157,-0.05448057,0.32079607,-0.98909900,0.43147216,-0.81319574,0.16871937,-0.47118299,0.66043563,-1.90266749,0.38741570,-0.52160009,0.05614053,-0.13568276,0.95958776,-2.23082899
-5.72986493,2.37451762,-5.94382172,0.01479549,-0.05593667,0.30623334,-1.01890993,0.41824372,-0.82351781,0.15477619,-0.48204989,0.63278372,-1.94683146,0.36490127,-0.53910560,0.05021654,-0.14089348,0.91012083,-2.27403381
-5.72386193,2.26872743,-6.06750949,0.01330961,-0.05721706,0.29438544,-1.04636257,0.40846498,-0.83244566,0.14270417,-0.49164649,0.61096329,-1.98515850,0.34626818,-0.55583007,0.04489788,-0.14570131,0.86934863,-2.31212282
-5.71785893,2.18415690,-6.17613656,0.01207193,-0.05832722,0.28506354,-1.07107662,0.40187711,-0.83971999,0.13249161,-0.49989414,0.59465853,-2.01686758,0.33128379,-0.57161960,0.04019353,-0.15006768,0.83689911,-2.34451585
-5.71185593,2.11944562,-6.26824995,0.01107805,-0.05927867,0.27807175,-1.09271616,0.39818649,-0.84510628,0.12410017,-0.50675048,0.58352877,-2.04129063,0.31970364,-0.58633574,0.03610295,-0.15396426,0.81230049,-2.37075332
-5.70585293,2.07311154,-6.34273739,0.01032175,-0.06008847,0.27321800,-1.11099886,0.39707565,-0.84840576,0.11746848,-0.51221124,0.57722873,-2.05789512,0.31128500,-0.59985865,0.03261750,-0.15737354,0.79500480,-2.39051560
-5.69984992,2.04361798,-6.39886275,0.00979552,-0.06077855,0.27032384,-1.12570318,0.39821408,-0.84946496,0.11251592,-0.51631029,0.57542746,-2.06630180,0.30579897,-0.61208926,0.02972183,-0.16028881,0.78441157,-2.40363623
-5.69384692,2.02943570,-6.43628524,0.00949100,-0.06137464,0.26923282,-1.13667320,0.40126838,-0.84818348,0.10914674,-0.51911767,0.57782520,-2.06629723,0.30304058,-0.62295031,0.02739537,-0.16271369,0.77989088,-2.41010840
-5.68784392,2.02909784,-6.45506177,0.00939942,-0.06190499,0.26981716,-1.14382103,0.40591157,-0.84451953,0.10725407,-0.52073589,0.58416749,-2.05784055,0.30283666,-0.63238643,0.02561381,-0.16466116,0.78080516,-2.41008419
-5.68184092,2.04124632,-6.45563269,0.00951187,-0.06239894,0.27198237,-1.14712678,0.41183135,-0.83849297,0.10672401,-0.52129450,0.59425610,-2.04106449,0.30505106,-0.64036312,0.02435045,-0.16615214,0.78652891,-2.40386676
-5.67583792,2.06466798,-6.43879210,0.00981959,-0.06288534,0.27566978,-1.14663636,0.41873702,-0.83018583,0.10743947,-0.52094325,0.60795614,-2.01627073,0.30958721,-0.64686482,0.02357745,-0.16721379,0.79646606,-2.39189583
-5.66983492,2.09832002,-6.40564471,0.01031408,-0.06339096,0.28085676,-1.14245718,0.42636504,-0.81974019,0.10928373,-0.51984421,0.62519915,-1.98391998,0.31638795,-0.65189231,0.02326690,-0.16787753,0.81006434,-2.37472747
-5.66383192,2.14134387,-6.35755197,0.01098716,-0.06393887,0.28755471,-1.13475222,0.43448307,-0.80735369,0.11214363,-0.51816334,0.64598206,-1.94461744,0.32543270,-0.65545957,0.02339171,-0.16817694,0.82682650,-2.35300919
-5.65782891,2.19306776,-6.29607067,0.01183100,-0.06454708,0.29580497,-1.12373287,0.44289255,-0.79327282,0.11591233,-0.51606177,0.67036184,-1.89909441,0.33673213,-0.65759041,0.02392623,-0.16814573,0.84631803,-2.32745187
-5.65182591,2.25299814,-6.22288742,0.01283798,-0.06522731,0.30567273,-1.10965087,0.45142970,-0.77778452,0.12049151,-0.51368754,0.69844616,-1.84818689,0.35032070,-0.65831506,0.02484675,-0.16781577,0.86817143,-2.29879996
-5.64582291,2.32080085,-6.13975273,0.01400054,-0.06598404,0.31723928,-1.09278983,0.45996515,-0.76120633,0.12579292,-0.51116806,0.73038017,-1.79281217,0.36624742,-0.65766711,0.02613168,-0.16721538,0.89208683,-2.26780163
-5.63981991,2.39627294,-6.04841791,0.01531101,-0.06681391,0.33059291,-1.07345686,0.46840218,-0.74387579,0.13173933,-0.50860376,0.76633000,-1.73394439,0.38456531,-0.65568084,0.02776150,-0.16636804,0.91782923,-2.23518039
-5.63381691,2.47930683,-5.95057797,0.01676134,-0.06770559,0.34581899,-1.05197446,0.47667376,-0.72613940,0.13826477,-0.50606331,0.80646344,-1.67259003,0.40532008,-0.65238929,0.02971853,-0.16529137,0.94522241,-2.20160951
-5.62781391,2.56984828,-5.84782311,0.01834285,-0.06863990,0.36298941,-1.02867323,0.48473851,-0.70834179,0.14531405,-0.50358061,0.85092869,-1.60976420,0.42853867,-0.64782313,0.03198654,-0.16399674,0.97413986,-2.16769060
-5.62181091,2.66785023,-5.74160057,0.02004598,-0.06959048,0.38215226,-1.00388542,0.49257577,-0.69081547,0.15284159,-0.50115380,0.89983182,-1.54646854,0.45421815,-0.64201037,0.03455007,-0.16248919,1.00449309,-2.13393709
-5.61580790,2.77322466,-5.63318823,0.02186002,-0.07052474,0.40332188,-0.97793964,0.50018006,-0.67387156,0.16080960,-0.49874617,0.95321413,-1.48367134,0.48231572,-0.63497700,0.03739378,-0.16076796,1.03621786,-2.10076324
-5.60980490,2.88579467,-5.52368021,0.02377296,-0.07140522,0.42646999,-0.95115664,0.50755512,-0.65779190,0.16918564,-0.49628907,1.01103025,-1.42229032,0.51274018,-0.62674840,0.04050151,-0.15882733,1.06925884,-2.06847904
-5.60380190,3.00524915,-5.41398432,0.02577129,-0.07219113,0.45151833,-0.92384633,0.51470772,-0.64282258,0.17793981,-0.49368654,1.07312822,-1.36317850,0.54534554,-0.61735149,0.04385552,-0.15665789,1.10355350,-2.03729079
-5.59779890,3.13110225,-5.30483026,0.02783990,-0.07284024,0.47833319,-0.89630570,0.52164164,-0.62916931,0.18704147,-0.49082144,1.13923240,-1.30711324,0.57992697,-0.60681730,0.04743549,-0.15424804,1.13901583,-2.00730699
-5.59179590,3.26265998,-5.19678709,0.02996212,-0.07331068,0.50672212,-0.86881770,0.52835207,-0.61699437,0.19645592,-0.48756273,1.20893055,-1.25478842,0.61621960,-0.59518390,0.05121778,-0.15158567,1.17552089,-1.97854895
-5.58579290,3.39899559,-5.09028803,0.03211973,-0.07356298,0.53643323,-0.84165072,0.53482057,-0.60641532,0.20614099,-0.48377351,1.28166560,-1.20680966,0.65390011,-0.58249933,0.05517466,-0.14865994,1.21289084,-1.95096509
-5.57978989,3.53893570,-4.98566014,0.03429315,-0.07356178,0.56715697,-0.81505858,0.54101107,-0.59750521,0.21604399,-0.47931939,1.35673326,-1.16369229,0.69259124,-0.56882434,0.05927375,-0.14546297,1.25088342,-1.92444806
-5.57378689,3.68105807,-4.88315664,0.03646169,-0.07327763,0.59853065,-0.78928061,0.54686688,-0.59029419,0.22609901,-0.47407684,1.43328574,-1.12586177,0.73186899,-0.55423465,0.06347767,-0.14199144,1.28918352,-1.89885333
-5.56778389,3.82370197,-4.78298940,0.03860383,-0.07268834,0.63014546,-0.76454184,0.55230913,-0.58477219,0.23622491,-0.46794091,1.51034200,-1.09365594,0.77127226,-0.53882255,0.06774391,-0.13824795,1.32739857,-1.87401839
-5.56178089,3.96499118,-4.68535936,0.04069765,-0.07178011,0.66155569,-0.74105289,0.55723663,-0.58089259,0.24632412,-0.46083224,1.58680457,-1.06732902,0.81031445,-0.52269774,0.07202497,-0.13424208,1.36505823,-1.84978114
-5.55577789,4.10286916,-4.59048303,0.04272121,-0.07054829,0.69229005,-0.71900955,0.56152720,-0.57857639,0.25628239,-0.45270274,1.66148253,-1.04705641,0.84849651,-0.50598711,0.07626881,-0.12999110,1.40161866,-1.82599683
-5.54977489,4.23514537,-4.49861354,0.04465306,-0.06899774,0.72186430,-0.69859189,0.56504058,-0.57771681,0.26596965,-0.44353994,1.73312015,-1.03294034,0.88532077,-0.48883364,0.08041958,-0.12552032,1.43647150,-1.80255235
-5.54377189,4.35955105,-4.41005495,0.04647271,-0.06714276,0.74979497,-0.67996296,0.56762266,-0.57818405,0.27524191,-0.43336964,1.80043019,-1.02501553,0.92030487,-0.47139429,0.08441861,-0.12086304,1.46895737,-1.77937760
-5.53776888,4.47380225,-4.32516954,0.04816103,-0.06500672,0.77561337,-0.66326692,0.56911105,-0.57982989,0.28394426,-0.42225692,1.86213067,-1.02325483,0.95299510,-0.45383695,0.08820570,-0.11606011,1.49838349,-1.75645316
-5.53176588,4.57566757,-4.24437761,0.04970071,-0.06262123,0.79887935,-0.64862693,0.56934155,-0.58249225,0.29191483,-0.41030536,1.91698364,-1.02757433,0.98297857,-0.43633672,0.09172060,-0.11115916,1.52404474,-1.73381425
-5.52576288,4.66303752,-4.16815021,0.05107660,-0.06002503,0.81919427,-0.63614266,0.56815540,-0.58599924,0.29898961,-0.39765466,1.96383441,-1.03783785,1.00989347,-0.41907149,0.09490457,-0.10621349,1.54524726,-1.71155084
-5.51975988,4.73399263,-4.09699544,0.05227597,-0.05726270,0.83621247,-0.62588770,0.56540681,-0.59017296,0.30500783,-0.38447662,2.00164948,-1.05386050,1.03343715,-0.40221723,0.09770215,-0.10128072,1.56133362,-1.68980414
-5.51375688,4.78686703,-4.03143924,0.05328868,-0.05438303,0.84965091,-0.61790701,0.56097047,-0.59483278,0.30981776,-0.37096987,2.02955160,-1.07541141,1.05337163,-0.38594308,0.10006288,-0.09642125,1.57170822,-1.66875970
-5.50775388,4.82030482,-3.97200183,0.05410730,-0.05143744,0.85929649,-0.61221457,0.55474867,-0.59979823,0.31328250,-0.35735340,2.04685018,-1.10221541,1.06952624,-0.37040654,0.10194293,-0.09169652,1.57586188,-1.64863763
-5.50175088,4.83330648,-3.91917110,0.05472706,-0.04847825,0.86501088,-0.60879131,0.54667759,-0.60489151,0.31528564,-0.34385922,2.05306597,-1.13395375,1.08179778,-0.35574894,0.10330660,-0.08716732,1.57339416,-1.62968049
-5.49574787,4.82526358,-3.87337436,0.05514574,-0.04555697,0.86673260,-0.60758357,0.53673246,-0.60993951,0.31573633,-0.33072449,2.04794851,-1.17026404,1.09014791,-0.34209140,0.10412769,-0.08289195,1.56403252,-1.61213945
-5.48974487,4.79598006,-3.83494970,0.05536353,-0.04272277,0.86447650,-0.60850209,0.52493138,-0.61477561,0.31457353,-0.31818330,2.03148590,-1.21073940,1.09459856,-0.32953145,0.10439044,-0.07892454,1.54764714,-1.59625934
-5.48374187,4.74567949,-3.80411835,0.05538274,-0.04002100,0.85833072,-0.61142164,0.51133742,-0.61924112,0.31176935,-0.30645852,2.00390626,-1.25492710,1.09522547,-0.31814042,0.10409025,-0.07531344,1.52426075,-1.58226325
-5.47773887,4.67499829,-3.78095920,0.05520751,-0.03749195,0.84845139,-0.61618141,0.49605917,-0.62318646,0.30733101,-0.29575394,1.96567095,-1.30232692,1.09215065,-0.30796167,0.10323405,-0.07209975,1.49405291,-1.57033748
-5.47173587,4.58496539,-3.76538656,0.05484353,-0.03516979,0.83505541,-0.62258601,0.47924932,-0.62647210,0.30130167,-0.28624694,1.91745992,-1.35238951,1.08553411,-0.29900969,0.10184017,-0.06931604,1.45735848,-1.56061721
-5.46573287,4.47696971,-3.75713213,0.05429770,-0.03308181,0.81841188,-0.63040731,0.46110177,-0.62896935,0.29375975,-0.27808204,1.86014996,-1.40451508,1.07556567,-0.29127010,0.09993798,-0.06698535,1.41466050,-1.55317371
-5.45972986,4.35271722,-3.75573204,0.05357790,-0.03124786,0.79883242,-0.63938687,0.44184699,-0.63056087,0.28481697,-0.27136550,1.79478679,-1.45805289,1.06245722,-0.28470049,0.09756705,-0.06512035,1.36657758,-1.54800345
-5.45372686,4.21417970,-3.76051956,0.05269268,-0.02968008,0.77666114,-0.64923909,0.42174621,-0.63114109,0.27461521,-0.26616109,1.72255251,-1.51230175,1.04643588,-0.27923198,0.09477607,-0.06372290,1.31384668,-1.54501974
-5.44772386,4.06353763,-3.77062417,0.05165114,-0.02838285,0.75226446,-0.65965505,0.40108438,-0.63061644,0.26332225,-0.26248733,1.64472969,-1.56651213,1.02773848,-0.27477152,0.09162140,-0.06278377,1.25730189,-1.54404717
-5.44172086,3.90311980,-3.78497726,0.05046273,-0.02735303,0.72602141,-0.67030693,0.38016252,-0.62890545,0.25112664,-0.26031619,1.56266374,-1.61989015,1.00660738,-0.27120476,0.08816550,-0.06228276,1.19785033,-1.54481929
-5.43571786,3.73534204,-3.80232488,0.04913726,-0.02658033,0.69831459,-0.68085300,0.35928953,-0.62593877,0.23823201,-0.25957330,1.47772518,-1.67160384,0.98328792,-0.26839937,0.08447512,-0.06218909,1.13644610,-1.54697966
-5.42971486,3.56264741,-3.82124744,0.04768483,-0.02604796,0.66952218,-0.69094317,0.33877395,-0.62165910,0.22485102,-0.26013982,1.39127307,-1.72079188,0.95802710,-0.26620873,0.08061946,-0.06246206,1.07406361,-1.55008649
-5.42371186,3.38744983,-3.84018641,0.04611588,-0.02573338,0.64001106,-0.70022513,0.31891598,-0.61602116,0.21119927,-0.26185573,1.30462117,-1.76657507,0.93107350,-0.26447594,0.07666831,-0.06305208,1.01167117,-1.55362091
-5.41770885,3.21208299,-3.85747748,0.04444129,-0.02560921,0.61013124,-0.70835077,0.29999992,-0.60899159,0.19748933,-0.26452464,1.21900768,-1.80807041,0.90267816,-0.26303795,0.07269020,-0.06390184,0.95020601,-1.55699862
-5.41170585,3.03875558,-3.87138971,0.04267238,-0.02564421,0.58021149,-0.71498310,0.28228750,-0.60054900,0.18392535,-0.26791982,1.13556960,-1.84440777,0.87309580,-0.26172971,0.06875071,-0.06494789,0.89055153,-1.55958482
-5.40570285,2.86951406,-3.88016959,0.04082110,-0.02580441,0.55055617,-0.71980332,0.26601214,-0.59068405,0.17069819,-0.27179136,1.05532219,-1.87474866,0.84258635,-0.26038842,0.06491095,-0.06612226,0.83351763,-1.56071196
-5.39969985,2.70621324,-3.88208893,0.03889999,-0.02605417,0.52144320,-0.72251802,0.25137436,-0.57939971,0.15798141,-0.27587415,0.97914390,-1.89830678,0.81141619,-0.25885754,0.06122621,-0.06735438,0.77982462,-1.55969976
-5.39369685,2.55049511,-3.87549500,0.03692225,-0.02635729,0.49312291,-0.72286629,0.23853846,-0.56671161,0.14592821,-0.27989639,0.90776687,-1.91436942,0.77985896,-0.25699066,0.05774485,-0.06857296,0.73009110,-1.55587686
-5.38769385,2.40377571,-3.85886116,0.03490175,-0.02667815,0.46581775,-0.72062647,0.22763056,-0.55264853,0.13466931,-0.28358843,0.84177284,-1.92231909,0.74819555,-0.25465507,0.05450753,-0.06970808,0.68482615,-1.54860320
-5.38169085,2.26723984,-3.83083625,0.03285289,-0.02698265,0.43972261,-0.71562239,0.21873798,-0.53725290,0.12431189,-0.28669140,0.78159418,-1.92165423,0.71671345,-0.25173493,0.05154664,-0.07069311,0.64442571,-1.53729246
-5.37568784,2.14184317,-3.79029043,0.03079053,-0.02723923,0.41500574,-0.70772873,0.21190994,-0.52058138,0.11493950,-0.28896559,0.72751962,-1.91200810,0.68570514,-0.24813401,0.04888605,-0.07146661,0.60917320,-1.52143339
-5.36968484,2.02832115,-3.73635568,0.02872979,-0.02741964,0.39181007,-0.69687535,0.20715959,-0.50270536,0.10661286,-0.29019789,0.67970408,-1.89316482,0.65546586,-0.24377784,0.04654108,-0.07197407,0.57924401,-1.50060922
-5.36368184,1.92720419,-3.66845900,0.02668584,-0.02749962,0.37025496,-0.68305030,0.20446717,-0.48371124,0.09937156,-0.29020843,0.63818203,-1.86507150,0.62629081,-0.23861532,0.04451886,-0.07216940,0.55471363,-1.47451425
-5.35767884,1.83883826,-3.58634657,0.02467362,-0.02745949,0.35043827,-0.66630123,0.20378432,-0.46370051,0.09323637,-0.28885572,0.60288376,-1.82784587,0.59847214,-0.23261960,0.04281879,-0.07201614,0.53556889,-1.44296683
-5.35167584,1.76341022,-3.49009762,0.02270760,-0.02728443,0.33243875,-0.64673516,0.20503923,-0.44278948,0.08821217,-0.28604049,0.57365382,-1.78177852,0.57229586,-0.22578828,0.04143331,-0.07148835,0.52172177,-1.40591805
-5.34567284,1.70097698,-3.38012712,0.02080147,-0.02696474,0.31631875,-0.62451651,0.20814255,-0.42110855,0.08429128,-0.28170784,0.55027105,-1.72732961,0.54803914,-0.21814291,0.04034883,-0.07057115,0.51302522,-1.36345564
