energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.53776888,3.86132297,0.02203413,0.02303594,0.72999655,0.17062917,0.08787859,2.15056465,1.69837654,0.29720206
-5.53176588,3.93448668,0.02286330,0.02273110,0.75063044,0.17395434,0.08859247,2.19666559,1.73904347,0.30002386
-5.52576288,3.99473617,0.02372366,0.02240040,0.76866027,0.17659318,0.08907278,2.23583491,1.77509200,0.30151946
-5.51975988,4.04130859,0.02460312,0.02204945,0.78386527,0.17850447,0.08930771,2.26761529,1.80615826,0.30164264
-5.51375688,4.07358807,0.02548689,0.02168307,0.79605845,0.17965743,0.08928616,2.29162548,1.83191390,0.30036750
-5.50775388,4.09111810,0.02635786,0.02130517,0.80508985,0.18003255,0.08899819,2.30756671,1.85206980,0.29768982
-5.50175088,4.09360951,0.02719710,0.02091874,0.81084885,0.17962211,0.08843553,2.31522690,1.86637921,0.29362767
-5.49574787,4.08094428,0.02798441,0.02052570,0.81326544,0.17843026,0.08759196,2.31448275,1.87464015,0.28822136
-5.48974487,4.05317522,0.02869907,0.02012702,0.81231057,0.17647274,0.08646385,2.30529989,1.87669729,0.28153274
-5.48374187,4.01052198,0.02932050,0.01972271,0.80799562,0.17377629,0.08505046,2.28773129,1.87244363,0.27364372
-5.47773887,3.95336394,0.02982907,0.01931188,0.80037114,0.17037775,0.08335438,2.26191443,1.86182196,0.26465430
-5.47173587,3.88223065,0.03020680,0.01889294,0.78952496,0.16632285,0.08138173,2.22806726,1.84482640,0.25468000
-5.46573287,3.79779032,0.03043805,0.01846365,0.77557982,0.16166494,0.07914233,2.18648361,1.82150400,0.24384898
-5.45972986,3.70083716,0.03051015,0.01802140,0.75869068,0.15646346,0.07664983,2.13752808,1.79195643,0.23229877
-5.45372686,3.59227787,0.03041390,0.01756332,0.73904171,0.15078250,0.07392161,2.08163074,1.75634173,0.22017296
-5.44772386,3.47311787,0.03014392,0.01708657,0.71684316,0.14468927,0.07097863,2.01928171,1.71487587,0.20761783
-5.44172086,3.34444733,0.02969888,0.01658845,0.69232809,0.13825267,0.06784519,1.95102567,1.66783393,0.19477905
-5.43571786,3.20742718,0.02908159,0.01606670,0.66574902,0.13154203,0.06454849,1.87745622,1.61555062,0.18179866
-5.42971486,3.06327518,0.02829889,0.01551961,0.63737445,0.12462587,0.06111821,1.79921000,1.55841984,0.16881231
-5.42371186,2.91325178,0.02736137,0.01494617,0.60748536,0.11757088,0.05758589,1.71696044,1.49689292,0.15594685
-5.41770885,2.75864577,0.02628306,0.01434624,0.57637153,0.11044111,0.05398431,1.63141088,1.43147537,0.14331838
-5.41170585,2.60075958,0.02508088,0.01372055,0.54432782,0.10329720,0.05034681,1.54328708,1.36272185,0.13103069
-5.40570285,2.44089406,0.02377404,0.01307081,0.51165031,0.09619584,0.04670660,1.45332885,1.29122948,0.11917423
-5.39969985,2.28033292,0.02238342,0.01239962,0.47863234,0.08918937,0.04309601,1.36228102,1.21762922,0.10782542
-5.39369685,2.12032665,0.02093087,0.01171045,0.44556053,0.08232542,0.03954587,1.27088355,1.14257574,0.09704643
-5.38769385,1.96207652,0.01943853,0.01100754,0.41271084,0.07564672,0.03608491,1.17986118,1.06673601,0.08688534
-5.38169085,1.80671864,0.01792816,0.01029573,0.38034470,0.06919093,0.03273913,1.08991281,0.99077680,0.07737659
-5.37568784,1.65530871,0.01642055,0.00958037,0.34870537,0.06299060,0.02953145,1.00170082,0.91535184,0.06854171
-5.36968484,1.50880788,0.01493500,0.00886707,0.31801465,0.05707314,0.02648131,0.91584086,0.84108889,0.06039034
-5.36368184,1.36807027,0.01348888,0.00816155,0.28846998,0.05146082,0.02360448,0.83289242,0.76857746,0.05292134
-5.35767884,1.23383256,0.01209733,0.00746947,0.26024209,0.04617093,0.02091292,0.75335055,0.69835749,0.04612403
-5.35167584,1.10670616,0.01077301,0.00679622,0.23347326,0.04121583,0.01841481,0.67763915,0.63090969,0.03997955
-5.34567284,0.98717226,0.00952599,0.00614677,0.20827631,0.03660318,0.01611466,0.60610601,0.56664763,0.03446219
-5.33966983,0.87557996,0.00836377,0.00552556,0.18473427,0.03233616,0.01401352,0.53901990,0.50591216,0.02954074
-5.33366683,0.77214766,0.00729134,0.00493638,0.16290074,0.02841374,0.01210927,0.47656973,0.44896802,0.02517976
-5.32766383,0.67696745,0.00631132,0.00438231,0.14280104,0.02483104,0.01039699,0.41886583,0.39600299,0.02134085
-5.32166083,0.59001241,0.00542421,0.00386562,0.12443391,0.02157966,0.00886937,0.36594320,0.34712918,0.01798368
-5.31565783,0.51114653,0.00462862,0.00338787,0.10777382,0.01864813,0.00751710,0.31776661,0.30238657,0.01506709
-5.30965483,0.44013662,0.00392160,0.00294980,0.09277365,0.01602235,0.00632936,0.27423713,0.26174830,0.01254991
-5.30365183,0.37666581,0.00329889,0.00255147,0.07936779,0.01368605,0.00529422,0.23520000,0.22512753,0.01039176
-5.29764882,0.32034817,0.00275526,0.00219228,0.06747538,0.01162126,0.00439905,0.20045325,0.19238537,0.00855366
-5.29164582,0.27074359,0.00228478,0.00187107,0.05700364,0.00980879,0.00363088,0.16975677,0.16333955,0.00699851
-5.28564282,0.22737272,0.00188111,0.00158617,0.04785114,0.00822869,0.00297679,0.14284160,0.13777344,0.00569151
-5.27963982,0.18973124,0.00153768,0.00133556,0.03991098,0.00686067,0.00242411,0.11941889,0.11544497,0.00460041
-5.27363682,0.15730315,0.00124796,0.00111689,0.03307366,0.00568451,0.00196070,0.09918840,0.09609528,0.00369564
-5.26763382,0.12957266,0.00100558,0.00092765,0.02722968,0.00468039,0.00157511,0.08184621,0.07945662,0.00295044
-5.26163082,0.10603461,0.00080447,0.00076520,0.02227181,0.00382919,0.00125673,0.06709159,0.06525953,0.00234081
-5.25562781,0.08620305,0.00063898,0.00062686,0.01809692,0.00311275,0.00099585,0.05463271,0.05323898,0.00184549
-5.24962481,0.06961814,0.00050389,0.00051002,0.01460744,0.00251404,0.00078372,0.04419135,0.04313947,0.00144577
-5.24362181,0.05585124,0.00039452,0.00041211,0.01171252,0.00201732,0.00061254,0.03550653,0.03471904,0.00112542
-5.23761881,0.04450838,0.00030667,0.00033076,0.00932868,0.00160819,0.00047545,0.02833698,0.02775225,0.00087044
-5.23161581,0.03523224,0.00023668,0.00026371,0.00738027,0.00127368,0.00036650,0.02246279,0.02203219,0.00066890
-5.22561281,0.02770282,0.00018135,0.00020892,0.00579959,0.00100220,0.00028057,0.01768612,0.01737157,0.00051069
-5.21960980,0.02163695,0.00013796,0.00016457,0.00452675,0.00078354,0.00021332,0.01383117,0.01360313,0.00038736
-5.21360680,0.01678703,0.00010419,0.00012903,0.00350945,0.00060878,0.00016109,0.01074363,0.01057933,0.00029190
-5.20760380,0.01293895,0.00007813,0.00010089,0.00270243,0.00047027,0.00012085,0.00828959,0.00817158,0.00021851
-5.20160080,0.00990967,0.00005817,0.00007895,0.00206705,0.00036145,0.00009009,0.00635417,0.00626913,0.00016250
-5.19559780,0.00754442,0.00004299,0.00006223,0.00157058,0.00027685,0.00006679,0.00483991,0.00477765,0.00012004
-5.18959480,0.00571382,0.00003155,0.00004993,0.00118565,0.00021189,0.00004930,0.00366503,0.00361767,0.00008809
-5.18359180,0.00431095,0.00002299,0.00004144,0.00088957,0.00016286,0.00003632,0.00276169,0.00272301,0.00006421
-5.17758879,0.00324859,0.00001663,0.00003635,0.00066375,0.00012679,0.00002682,0.00207427,0.00203913,0.00004649
-5.17158579,0.00245652,0.00001194,0.00003440,0.00049311,0.00010136,0.00002002,0.00155772,0.00152161,0.00003344
-5.16558279,0.00187919,0.00000851,0.00003556,0.00036554,0.00008487,0.00001531,0.00117609,0.00113470,0.00002388
-5.15957979,0.00147352,0.00000603,0.00003995,0.00027144,0.00007611,0.00001225,0.00090114,0.00085000,0.00001695
-5.15357679,0.00120712,0.00000424,0.00004790,0.00020333,0.00007436,0.00001052,0.00071119,0.00064529,0.00001194
-5.14757379,0.00105665,0.00000296,0.00005993,0.00015541,0.00007935,0.00000990,0.00059006,0.00050352,0.00000836
-5.14157079,0.00100653,0.00000205,0.00007683,0.00012332,0.00009121,0.00001028,0.00052621,0.00041192,0.00000581
-5.13556778,0.00104791,0.00000141,0.00009959,0.00010386,0.00011047,0.00001160,0.00051205,0.00036126,0.00000401
-5.12956478,0.00117783,0.00000096,0.00012949,0.00009478,0.00013805,0.00001388,0.00054335,0.00034525,0.00000275
-5.12356178,0.00139856,0.00000065,0.00016812,0.00009459,0.00017529,0.00001720,0.00061876,0.00036006,0.00000188
-5.11755878,0.00171717,0.00000044,0.00021738,0.00010245,0.00022390,0.00002169,0.00073951,0.00040389,0.00000127
-5.11155578,0.00214511,0.00000029,0.00027953,0.00011804,0.00028601,0.00002752,0.00090907,0.00047669,0.00000086
-5.10555278,0.00269801,0.00000020,0.00035718,0.00014150,0.00036417,0.00003492,0.00113300,0.00057991,0.00000058
-5.09954977,0.00339539,0.00000013,0.00045335,0.00017331,0.00046136,0.00004416,0.00141873,0.00071627,0.00000040
-5.09354677,0.00426049,0.00000009,0.00057143,0.00021432,0.00058096,0.00005556,0.00177544,0.00088965,0.00000029
-5.08754377,0.00532000,0.00000006,0.00071520,0.00026565,0.00072679,0.00006948,0.00221390,0.00110492,0.00000022
-5.08154077,0.00660372,0.00000005,0.00088879,0.00032866,0.00090302,0.00008631,0.00274631,0.00136785,0.00000020
-5.07553777,0.00814422,0.00000004,0.00109662,0.00040495,0.00111416,0.00010648,0.00338612,0.00168493,0.00000021
-5.06953477,0.00997621,0.00000005,0.00134337,0.00049632,0.00136499,0.00013044,0.00414781,0.00206330,0.00000025
-5.06353177,0.01213596,0.00000006,0.00163387,0.00060475,0.00166045,0.00015867,0.00504662,0.00251059,0.00000035
-5.05752876,0.01466042,0.00000008,0.00197295,0.00073240,0.00200554,0.00019165,0.00609822,0.00303477,0.00000050
-5.05152576,0.01758628,0.00000012,0.00236533,0.00088157,0.00240520,0.00022984,0.00731836,0.00364401,0.00000073
-5.04552276,0.02094891,0.00000017,0.00281544,0.00105473,0.00286410,0.00027370,0.00872249,0.00434650,0.00000108
-5.03951976,0.02478118,0.00000025,0.00332723,0.00125457,0.00338653,0.00032362,0.01032537,0.00515034,0.00000158
-5.03351676,0.02911229,0.00000036,0.00390393,0.00148400,0.00397615,0.00037998,0.01214068,0.00606344,0.00000231
-5.02751376,0.03396664,0.00000052,0.00454786,0.00174627,0.00463587,0.00044303,0.01418072,0.00709342,0.00000335
-5.02151076,0.03936287,0.00000075,0.00526019,0.00204511,0.00536759,0.00051298,0.01645621,0.00824773,0.00000483
-5.01550775,0.04531317,0.00000107,0.00604076,0.00238496,0.00617215,0.00058989,0.01897624,0.00953378,0.00000692
-5.00950475,0.05182297,0.00000152,0.00688783,0.00277127,0.00704913,0.00067374,0.02174856,0.01095930,0.00000984
-5.00350175,0.05889124,0.00000214,0.00779799,0.00321090,0.00799687,0.00076437,0.02478006,0.01253290,0.00001390
-4.99749875,0.06651146,0.00000299,0.00876598,0.00371269,0.00901245,0.00086152,0.02807772,0.01426495,0.00001949
-4.99149575,0.07467349,0.00000415,0.00978474,0.00428819,0.01009182,0.00096480,0.03165009,0.01616870,0.00002714
-4.98549275,0.08336646,0.00000572,0.01084535,0.00495252,0.01123004,0.00107376,0.03550923,0.01826191,0.00003752
-4.97948974,0.09258275,0.00000784,0.01193718,0.00572553,0.01242160,0.00118790,0.03967339,0.02056875,0.00005151
-4.97348674,0.10232332,0.00001066,0.01304810,0.00663309,0.01366096,0.00130672,0.04417032,0.02312231,0.00007021
-4.96748374,0.11260423,0.00001439,0.01416476,0.00770866,0.01494313,0.00142978,0.04904133,0.02596751,0.00009502
-4.96148074,0.12346453,0.00001929,0.01527297,0.00899518,0.01626447,0.00155677,0.05434610,0.02916456,0.00012770
-4.95547774,0.13497540,0.00002568,0.01635817,0.01054704,0.01762358,0.00168763,0.06016813,0.03279283,0.00017041
-4.94947474,0.14725029,0.00003394,0.01740598,0.01243241,0.01902231,0.00182263,0.06662092,0.03695522,0.00022579
-4.94347174,0.16045602,0.00004453,0.01840276,0.01473569,0.02046686,0.00196244,0.07385453,0.04178280,0.00029707
-4.93746873,0.17482437,0.00005802,0.01933627,0.01756002,0.02196897,0.00210834,0.08206257,0.04743974,0.00038810
-4.93146573,0.19066379,0.00007506,0.02019629,0.02102994,0.02354708,0.00226223,0.09148914,0.05412819,0.00050346
-4.92546273,0.20837071,0.00009641,0.02097521,0.02529382,0.02522745,0.00242683,0.10243566,0.06209306,0.00064853
-4.91945973,0.22843981,0.00012296,0.02166862,0.03052619,0.02704526,0.00260575,0.11526699,0.07162628,0.00082953
-4.91345673,0.25147262,0.00015572,0.02227579,0.03692956,0.02904540,0.00280358,0.13041653,0.08307036,0.00105362
-4.90745373,0.27818364,0.00019581,0.02280001,0.04473571,0.03128321,0.00302596,0.14838985,0.09682079,0.00132888
-4.90145073,0.30940317,0.00024448,0.02324886,0.05420623,0.03382471,0.00327962,0.16976618,0.11332695,0.00166434
-4.89544772,0.34607613,0.00030310,0.02363428,0.06563190,0.03674667,0.00357242,0.19519751,0.13309119,0.00206995
-4.88944472,0.38925607,0.00037314,0.02397249,0.07933098,0.04013603,0.00391325,0.22540445,0.15666551,0.00255648
-4.88344172,0.44009369,0.00045614,0.02428370,0.09564597,0.04408896,0.00431200,0.26116867,0.18464574,0.00313544
-4.87743872,0.49981930,0.00055369,0.02459167,0.11493876,0.04870933,0.00477940,0.30332142,0.21766273,0.00381885
-4.87143572,0.56971896,0.00066740,0.02492309,0.13758405,0.05410659,0.00532686,0.35272781,0.25637035,0.00461906
-4.86543272,0.65110417,0.00079887,0.02530676,0.16396094,0.06039312,0.00596618,0.41026687,0.30143036,0.00554846
-4.85942971,0.74527524,0.00094960,0.02577266,0.19444273,0.06768101,0.00670933,0.47680739,0.35349403,0.00661908
-4.85342671,0.85347905,0.00112096,0.02635093,0.22938500,0.07607833,0.00756804,0.55317991,0.41318081,0.00784228
-4.84742371,0.97686200,0.00131414,0.02707070,0.26911233,0.08568501,0.00855349,0.64014546,0.48105462,0.00922824
-4.84142071,1.11641954,0.00153005,0.02795897,0.31390381,0.09658844,0.00967591,0.73836183,0.55759810,0.01078557
-4.83541771,1.27294403,0.00176932,0.02903943,0.36397806,0.10885888,0.01094415,0.84834866,0.64318603,0.01252079
-4.82941471,1.44697293,0.00203218,0.03033139,0.41947805,0.12254500,0.01236533,0.97045255,0.73805862,0.01443792
-4.82341171,1.63873978,0.00231845,0.03184878,0.48045667,0.13766958,0.01394447,1.10481383,0.84229622,0.01653804
-4.81740870,1.84813039,0.00262750,0.03359931,0.54686366,0.15422568,0.01568419,1.25133682,0.95579638,0.01881893
-4.81140570,2.07464700,0.00295822,0.03558385,0.61853460,0.17217358,0.01758452,1.40966524,1.07825500,0.02127482
-4.80540270,2.31738293,0.00330902,0.03779601,0.69518295,0.19143857,0.01964276,1.57916457,1.20915267,0.02389623
-4.79939970,2.57500997,0.00367788,0.04022203,0.77639564,0.21190981,0.02185347,1.75891299,1.34774748,0.02666995
-4.79339670,2.84578053,0.00406232,0.04284087,0.86163288,0.23344055,0.02420864,1.94770225,1.49307542,0.02957918
-4.78739370,3.12754584,0.00445954,0.04562472,0.95023270,0.25584969,0.02669794,2.14404934,1.64395904,0.03260379
-4.78139070,3.41779096,0.00486650,0.04853966,1.04142034,0.27892481,0.02930917,2.34621969,1.79902480,0.03572081
-4.77538769,3.71368627,0.00527997,0.05154672,1.13432251,0.30242661,0.03202880,2.55226149,1.95672903,0.03890504
-4.76938469,4.01215453,0.00569675,0.05460305,1.22798642,0.32609474,0.03484269,2.76005081,2.11539208,0.04212979
-4.76338169,4.30995148,0.00611375,0.05766343,1.32140270,0.34965481,0.03773687,2.96734601,2.27323971,0.04536776
-4.75737869,4.60375713,0.00652814,0.06068177,1.41353184,0.37282631,0.04069839,3.17184958,2.42845014,0.04859197
-4.75137569,4.89027417,0.00693755,0.06361281,1.50333278,0.39533121,0.04371626,3.37127507,2.57920525,0.05177677
-4.74537269,5.16632935,0.00734014,0.06641373,1.58979262,0.41690278,0.04678228,3.56341623,2.72374344,0.05489881
-4.73936968,5.42897314,0.00773477,0.06904572,1.67195618,0.43729440,0.04989188,3.74621521,2.86041222,0.05793796
-4.73336668,5.67557306,0.00812107,0.07147543,1.74895386,0.45628769,0.05304482,3.91782670,2.98771775,0.06087812
-4.72736368,5.90389611,0.00849952,0.07367615,1.82002676,0.47369979,0.05624568,4.07667487,3.10436928,0.06370787
-4.72136068,6.11217610,0.00887144,0.07562871,1.88454757,0.48938935,0.05950421,4.22150022,3.20931619,0.06642091
-4.71535768,6.29916253,0.00923900,0.07732210,1.94203648,0.50326081,0.06283536,4.35139403,3.30177595,0.06901631
-4.70935468,6.46414843,0.00960513,0.07875367,1.99217127,0.51526691,0.06625904,4.46581872,3.38125162,0.07149845
-4.70335168,6.60697571,0.00997342,0.07992900,2.03479109,0.52540914,0.06979966,4.56461284,3.44753811,0.07387677
-4.69734867,6.72801782,0.01034795,0.08086140,2.06989396,0.53373620,0.07348523,4.64798086,3.50071701,0.07616517
-4.69134567,6.82814060,0.01073307,0.08157103,2.09762825,0.54034040,0.07734632,4.71646795,3.54114043,0.07838129
-4.68534267,6.90864343,0.01113324,0.08208376,2.11827853,0.54535235,0.08141466,4.77092140,3.56940474,0.08054550
-4.67933967,6.97118380,0.01155271,0.08242979,2.13224684,0.54893406,0.08572158,4.81244063,3.58631580,0.08267975
-4.67333667,7.01768918,0.01199530,0.08264214,2.14003037,0.55127084,0.09029630,4.84231842,3.59284744,0.08480637
-4.66733367,7.05026073,0.01246412,0.08275499,2.14219669,0.55256244,0.09516409,4.86197634,3.59009543,0.08694669
-4.66133067,7.07107366,0.01296136,0.08280212,2.13935790,0.55301383,0.10034448,4.87289768,3.57922918,0.08911984
-4.65532766,7.08227887,0.01348804,0.08281538,2.13214499,0.55282611,0.10584947,4.87656095,3.56144349,0.09134147
-4.64932466,7.08591061,0.01404387,0.08282339,2.12118336,0.55218784,0.11168194,4.87437712,3.53791254,0.09362270
-4.64332166,7.08380406,0.01462708,0.08285046,2.10707085,0.55126745,0.11783423,4.86763327,3.50974793,0.09596915
