energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.66983492,1.37096520,-1.35797489,0.00086034,-0.00089283,0.13492599,-0.13803220,0.67267194,-0.67135603,0.47134843,-0.46682669,0.01341309,-0.01310124,0.58308125,-0.57273211
-5.66383192,1.37076319,-1.36224537,0.00082927,-0.00086124,0.13012854,-0.13353847,0.66726454,-0.66794620,0.47094595,-0.46795974,0.01363735,-0.01337683,0.58826234,-0.57996675
-5.65782891,1.36571668,-1.36179773,0.00079705,-0.00082869,0.12503768,-0.12870476,0.65975282,-0.66244932,0.46887838,-0.46744291,0.01380374,-0.01359904,0.59117079,-0.58504584
-5.65182591,1.35590217,-1.35662944,0.00076381,-0.00079520,0.11972137,-0.12359963,0.65021380,-0.65491767,0.46520729,-0.46530580,0.01390954,-0.01376406,0.59177433,-0.58789445
-5.64582291,1.34147740,-1.34680595,0.00072977,-0.00076088,0.11424499,-0.11828944,0.63874795,-0.64542165,0.46002660,-0.46160624,0.01395325,-0.01386908,0.59008688,-0.58847645
-5.63981991,1.32269050,-1.33247092,0.00069518,-0.00072595,0.10867073,-0.11283756,0.62548292,-0.63405367,0.45346500,-0.45643315,0.01393478,-0.01391254,0.58617404,-0.58680071
-5.63381691,1.29988768,-1.31385595,0.00066035,-0.00069064,0.10305721,-0.10730382,0.61057697,-0.62093228,0.44568800,-0.44990921,0.01385555,-0.01389423,0.58015747,-0.58292684
-5.62781391,1.27351881,-1.29128901,0.00062564,-0.00065527,0.09745938,-0.10174427,0.59422186,-0.60620596,0.43689925,-0.44219311,0.01371861,-0.01381547,0.57221791,-0.57696979
-5.62181091,1.24413997,-1.26520066,0.00059140,-0.00062016,0.09192859,-0.09621121,0.57664464,-0.59005634,0.42734095,-0.43348116,0.01352869,-0.01367917,0.56259634,-0.56910311
-5.61580790,1.21241247,-1.23612734,0.00055799,-0.00058566,0.08651272,-0.09075326,0.55810814,-0.57270046,0.41729301,-0.42400790,0.01329213,-0.01348994,0.55159319,-0.55956043
-5.60980490,1.17909769,-1.20471103,0.00052577,-0.00055210,0.08125645,-0.08541572,0.53890984,-0.55439149,0.40707100,-0.41404558,0.01301691,-0.01325399,0.53956520,-0.54863484
-5.60380190,1.14504756,-1.17169473,0.00049510,-0.00051984,0.07620148,-0.08024080,0.51937891,-0.53541791,0.39702251,-0.40390231,0.01271245,-0.01297918,0.52692002,-0.53667610
-5.59779890,1.11119057,-1.13791351,0.00046631,-0.00048920,0.07138670,-0.07526799,0.49987142,-0.51610087,0.38752204,-0.39391870,0.01238947,-0.01267480,0.51410839,-0.52408536
-5.59179590,1.07851338,-1.10428101,0.00043970,-0.00046050,0.06684833,-0.07053422,0.48076378,-0.49678954,0.37896433,-0.38446293,0.01205974,-0.01235147,0.50161423,-0.51130769
-5.58579290,1.04803854,-1.07177146,0.00041555,-0.00043404,0.06261989,-0.06607406,0.46244437,-0.47785467,0.37175631,-0.37592428,0.01173583,-0.01202088,0.48994262,-0.49882221
-5.57978989,1.02079886,-1.04139775,0.00039412,-0.00041008,0.05873206,-0.06191972,0.44530394,-0.45968045,0.36630771,-0.36870525,0.01143077,-0.01169553,0.47960622,-0.48713032
-5.57378689,0.99780912,-1.01418599,0.00037560,-0.00038886,0.05521247,-0.05810090,0.42972479,-0.44265483,0.36302061,-0.36321229,0.01115775,-0.01138842,0.47111050,-0.47674227
-5.56778389,0.98003629,-0.99114746,0.00036016,-0.00037056,0.05208534,-0.05464457,0.41606940,-0.42715883,0.36227834,-0.35984551,0.01092975,-0.01111270,0.46493815,-0.46816236
-5.56178089,0.96836910,-0.97324889,0.00034792,-0.00035535,0.04937105,-0.05157462,0.40466881,-0.41355504,0.36443382,-0.35898756,0.01075917,-0.01088136,0.46153338,-0.46187357
-5.55577789,0.96358823,-0.96138203,0.00033895,-0.00034334,0.04708572,-0.04891141,0.39581135,-0.40217608,0.36979795,-0.36099211,0.01065753,-0.01070684,0.46128661,-0.45832178
-5.54977489,0.96633826,-0.95633378,0.00033327,-0.00033459,0.04524072,-0.04667127,0.38973217,-0.39331314,0.37862833,-0.36617220,0.01063510,-0.01060070,0.46452009,-0.45790049
-5.54377189,0.97710241,-0.95875797,0.00033083,-0.00032912,0.04384227,-0.04486603,0.38660407,-0.38720546,0.39111883,-0.37478900,0.01070065,-0.01057330,0.47147508,-0.46093637
-5.53776888,0.99618127,-0.96914994,0.00033154,-0.00032688,0.04289114,-0.04350261,0.38653005,-0.38403099,0.40739027,-0.38704126,0.01086115,-0.01063351,0.48230109,-0.46767640
-5.53176588,1.02367639,-0.98782496,0.00033525,-0.00032778,0.04238239,-0.04258259,0.38953798,-0.38389881,0.42748276,-0.40305594,0.01112158,-0.01078843,0.49704760,-0.47827695
-5.52576288,1.05947957,-1.01490142,0.00034176,-0.00033168,0.04230537,-0.04210204,0.39557765,-0.38684363,0.45134999,-0.42288045,0.01148480,-0.01104319,0.51565883,-0.49279538
-5.51975988,1.10326841,-1.05028977,0.00035083,-0.00033838,0.04264380,-0.04205137,0.40452054,-0.39282267,0.47885576,-0.44647675,0.01195136,-0.01140079,0.53797154,-0.51118454
-5.51375688,1.15450862,-1.09368752,0.00036215,-0.00034763,0.04337611,-0.04241548,0.41616223,-0.40171518,0.50977307,-0.47371770,0.01251956,-0.01186198,0.56371645,-0.53329042
-5.50775388,1.21246320,-1.14458104,0.00037542,-0.00035914,0.04447592,-0.04317399,0.43022765,-0.41332466,0.54378585,-0.50438590,0.01318535,-0.01242523,0.59252303,-0.55885323
-5.50175088,1.27620849,-1.20225414,0.00039028,-0.00037260,0.04591274,-0.04430176,0.44637891,-0.42738390,0.58049356,-0.53817520,0.01394248,-0.01308668,0.62392786,-0.58751197
-5.49574787,1.34465671,-1.26580348,0.00040636,-0.00038765,0.04765283,-0.04576952,0.46422564,-0.44356258,0.61941849,-0.57469498,0.01478257,-0.01384027,0.65738617,-0.61881240
-5.48974487,1.41658447,-1.33416047,0.00042332,-0.00040394,0.04966022,-0.04754475,0.48333738,-0.46147736,0.66001577,-0.61347712,0.01569529,-0.01467778,0.69228653,-0.65221835
-5.48374187,1.49066649,-1.40611913,0.00044080,-0.00042111,0.05189781,-0.04959259,0.50325775,-0.48070407,0.70168590,-0.65398575,0.01666857,-0.01558906,0.72796802,-0.68712600
-5.47773887,1.56551336,-1.48036914,0.00045850,-0.00043880,0.05432857,-0.05187703,0.52351977,-0.50079165,0.74378945,-0.69562942,0.01768889,-0.01656219,0.76373950,-0.72288080
-5.47173587,1.63971238,-1.55553309,0.00047615,-0.00045672,0.05691677,-0.05436200,0.54366186,-0.52127727,0.78566354,-0.73777545,0.01874154,-0.01758376,0.79890036,-0.75879649
-5.46573287,1.71186986,-1.63020667,0.00049353,-0.00047458,0.05962913,-0.05701260,0.56324384,-0.54170219,0.82663968,-0.77976619,0.01981096,-0.01863915,0.83276198,-0.79417552
-5.45972986,1.78065366,-1.70300065,0.00051052,-0.00049216,0.06243601,-0.05979622,0.58186241,-0.56162758,0.86606237,-0.82093654,0.02088109,-0.01971286,0.86466919,-0.82833038
-5.45372686,1.84483428,-1.77258294,0.00052708,-0.00050934,0.06531233,-0.06268369,0.59916525,-0.58064985,0.90330798,-0.86063237,0.02193576,-0.02078887,0.89402099,-0.86060492
-5.44772386,1.90332320,-1.83771961,0.00054325,-0.00052605,0.06823848,-0.06565021,0.61486348,-0.59841479,0.93780311,-0.89822920,0.02295906,-0.02185098,0.92028973,-0.89039500
-5.44172086,1.95520692,-1.89731302,0.00055919,-0.00054233,0.07120088,-0.06867612,0.62874160,-0.61462988,0.96904204,-0.93315053,0.02393569,-0.02288323,0.94303807,-0.91716770
-5.43571786,1.99977553,-1.95043601,0.00057517,-0.00055833,0.07419244,-0.07174758,0.64066471,-0.62907430,0.99660246,-0.96488520,0.02485141,-0.02387022,0.96193306,-0.94047837
-5.42971486,2.03654471,-1.99636063,0.00059156,-0.00057431,0.07721264,-0.07485683,0.65058261,-0.64160621,1.02015907,-0.99300324,0.02569332,-0.02479757,0.97675684,-0.95998487
-5.42371186,2.06527031,-2.03458057,0.00060883,-0.00059062,0.08026744,-0.07800239,0.65853048,-0.65216691,1.03949444,-1.01716959,0.02645025,-0.02565221,0.98741342,-0.97545851
-5.41770885,2.08595503,-2.06482618,0.00062757,-0.00060772,0.08336889,-0.08118882,0.66462620,-0.66078173,1.05450686,-1.03715519,0.02711303,-0.02642276,0.99393154,-0.98679120
-5.41170585,2.09884691,-2.08707186,0.00064841,-0.00062618,0.08653445,-0.08442638,0.66906447,-0.66755752,1.06521468,-1.05284508,0.02767478,-0.02709984,0.99646317,-0.99399860
-5.40570285,2.10442969,-2.10153524,0.00067208,-0.00064664,0.08978616,-0.08773033,0.67210774,-0.67267701,1.07175713,-1.06424318,0.02813106,-0.02767629,0.99527802,-0.99721912
-5.39969985,2.10340556,-2.10866845,0.00069935,-0.00066981,0.09314958,-0.09112013,0.67407460,-0.67638999,1.07439147,-1.07147349,0.02848007,-0.02814743,0.99075409,-0.99670882
-5.39369685,2.09667081,-2.10914172,0.00073100,-0.00069646,0.09665264,-0.09461835,0.67532600,-0.67900205,1.07348651,-1.07477770,0.02872267,-0.02851118,0.98336469,-0.99283243
-5.38769385,2.08528552,-2.10382006,0.00076781,-0.00072737,0.10032435,-0.09824959,0.67624999,-0.68086112,1.06951276,-1.07450920,0.02886239,-0.02876814,0.97366241,-0.98605083
-5.38169085,2.07043838,-2.09373381,0.00081051,-0.00076331,0.10419360,-0.10203928,0.67724569,-0.68234257,1.06302938,-1.07112373,0.02890541,-0.02892162,0.96226077,-0.97690547
-5.37568784,2.05340805,-2.08004450,0.00085978,-0.00080504,0.10828794,-0.10601254,0.67870709,-0.68383350,1.05466859,-1.06516684,0.02886030,-0.02897752,0.94981410,-0.96600035
-5.36968484,2.03552244,-2.06400695,0.00091619,-0.00085323,0.11263253,-0.11019302,0.68100763,-0.68571700,1.04511776,-1.05725869,0.02873788,-0.02894426,0.93699646,-0.95398227
-5.36368184,2.01811760,-2.04692944,0.00098018,-0.00090847,0.11724926,-0.11460206,0.68448608,-0.68835698,1.03510000,-1.04807662,0.02855089,-0.02883249,0.92448047,-0.94152004
-5.35767884,2.00249754,-2.03013322,0.00105206,-0.00097123,0.12215616,-0.11925788,0.68943441,-0.69208447,1.02535384,-1.03833607,0.02831363,-0.02865482,0.91291660,-0.92928339
-5.35167584,1.98989653,-2.01491280,0.00113193,-0.00104182,0.12736702,-0.12417514,0.69608816,-0.69718575,1.01661260,-1.02877044,0.02804157,-0.02842548,0.90291391,-0.91792248
-5.34567284,1.98144508,-2.00249864,0.00121973,-0.00112039,0.13289138,-0.12936473,0.70461970,-0.70389297,1.00958421,-1.02011073,0.02775089,-0.02815992,0.89502261,-0.90804849
-5.33966983,1.97814077,-1.99402325,0.00131517,-0.00120689,0.13873481,-0.13483389,0.71513454,-0.71237763,1.00493220,-1.01306537,0.02745804,-0.02787432,0.88971922,-0.90021622
-5.33366683,1.98082465,-1.99049197,0.00141775,-0.00130106,0.14489949,-0.14058660,0.72767091,-0.72274699,1.00325831,-1.00830116,0.02717929,-0.02758519,0.88739459,-0.89490893
-5.32766383,1.99016397,-1.99275911,0.00152680,-0.00140244,0.15138504,-0.14662429,0.74220222,-0.73504365,1.00508743,-1.00642576,0.02693026,-0.02730890,0.88834522,-0.89252617
-5.32166083,2.00664142,-2.00151024,0.00164142,-0.00151039,0.15818957,-0.15294675,0.75864250,-0.74924806,1.01085524,-1.00797233,0.02672550,-0.02706119,0.89276791,-0.89337468
-5.31565783,2.03055083,-2.01725069,0.00176057,-0.00162405,0.16531087,-0.15955323,0.77685403,-0.76528365,1.02089894,-1.01338688,0.02657814,-0.02685675,0.90075789,-0.89766269
-5.30965483,2.06199931,-2.04030058,0.00188306,-0.00174239,0.17274758,-0.16644361,0.79665693,-0.78302435,1.03545111,-1.02301849,0.02649958,-0.02670890,0.91231023,-0.90549752
-5.30365183,2.10091499,-2.07079586,0.00200757,-0.00186424,0.18050040,-0.17361959,0.81783989,-0.80230374,1.05463707,-1.03711281,0.02649920,-0.02662919,0.92732437,-0.91688658
-5.29764882,2.14705981,-2.10869506,0.00213277,-0.00198834,0.18857306,-0.18108578,0.84017154,-0.82292542,1.07847542,-1.05580876,0.02658422,-0.02662718,0.94561127,-0.93174129
-5.29164582,2.20004640,-2.15379096,0.00225726,-0.00211334,0.19697302,-0.18885055,0.86341159,-0.84467382,1.10688157,-1.07913858,0.02675957,-0.02671023,0.96690304,-0.94988393
-5.28564282,2.25935789,-2.20572633,0.00237971,-0.00223787,0.20571189,-0.19692666,0.88732130,-0.86732487,1.13967417,-1.10703090,0.02702784,-0.02688341,0.99086416,-0.97105662
-5.27963982,2.32436966,-2.26401266,0.00249883,-0.00236061,0.21480531,-0.20533140,0.91167256,-0.89065583,1.17658373,-1.13931657,0.02738930,-0.02714942,1.01710415,-0.99493236
-5.27363682,2.39437184,-2.32805096,0.00261349,-0.00248027,0.22427243,-0.21408636,0.93625520,-0.91445385,1.21726314,-1.17573694,0.02784200,-0.02750860,1.04519082,-1.02112722
-5.26763382,2.46859157,-2.39715334,0.00272268,-0.00259570,0.23413483,-0.22321666,0.96088216,-0.93852275,1.26129942,-1.21595396,0.02838185,-0.02795906,1.07466381,-1.04921348
-5.26163082,2.54621395,-2.47056467,0.00282559,-0.00270591,0.24441495,-0.23274970,0.98539234,-0.96268764,1.30822623,-1.25956175,0.02900280,-0.02849670,1.10504779,-1.07873300
-5.25562781,2.62640113,-2.54748302,0.00292163,-0.00281006,0.25513400,-0.24271337,1.00965112,-0.98679741,1.35753650,-1.30609896,0.02969702,-0.02911546,1.13586491,-1.10921036
-5.24962481,2.70830872,-2.62707856,0.00301040,-0.00290754,0.26630958,-0.25313383,1.03354864,-1.01072493,1.40869482,-1.35506135,0.03045504,-0.02980744,1.16664621,-1.14016540
-5.24362181,2.79109947,-2.70850998,0.00309173,-0.00299793,0.27795290,-0.26403296,1.05699623,-1.03436510,1.46114900,-1.40591431,0.03126599,-0.03056311,1.19694168,-1.17112483
-5.23761881,2.87395383,-2.79093832,0.00316563,-0.00308105,0.29006590,-0.27542553,1.07992124,-1.05763124,1.51434062,-1.45810458,0.03211779,-0.03137150,1.22632877,-1.20163248
-5.23161581,2.95607769,-2.87353807,0.00323230,-0.00315688,0.30263845,-0.28731621,1.10226087,-1.08044991,1.56771423,-1.51107109,0.03299730,-0.03222042,1.25441929,-1.23125814
-5.22561281,3.03670769,-2.95550547,0.00329204,-0.00322559,0.31564560,-0.29969675,1.12395551,-1.10275491,1.62072527,-1.56425452,0.03389050,-0.03309661,1.28086474,-1.25960484
-5.21960980,3.11511430,-3.03606450,0.00334528,-0.00328749,0.32904537,-0.31254332,1.14494223,-1.12448088,1.67284645,-1.61710554,0.03478271,-0.03398600,1.30536004,-1.28631454
-5.21360680,3.19060362,-3.11447083,0.00339245,-0.00334296,0.34277697,-0.32581424,1.16514884,-1.14555712,1.72357308,-1.66909165,0.03565873,-0.03487380,1.32764584,-1.31107227
-5.20760380,3.26251835,-3.19001436,0.00343400,-0.00339242,0.35675988,-0.33944837,1.18448918,-1.16590204,1.77242717,-1.71970276,0.03650307,-0.03574478,1.34750957,-1.33360879
-5.20160080,3.33023871,-3.26202101,0.00347029,-0.00343632,0.37089366,-0.35336418,1.20285994,-1.18541887,1.81896088,-1.76845567,0.03730010,-0.03658341,1.36478541,-1.35370200
-5.19559780,3.39318388,-3.32985426,0.00350161,-0.00347500,0.38505889,-0.36745978,1.22013936,-1.20399297,1.86275940,-1.81489771,0.03803432,-0.03737409,1.37935335,-1.37117720
-5.18959480,3.45081462,-3.39291723,0.00352807,-0.00350873,0.39911905,-0.38161383,1.23618797,-1.22149091,1.90344376,-1.85860980,0.03869058,-0.03810135,1.39113762,-1.38590635
-5.18359180,3.50263731,-3.45065560,0.00354965,-0.00353763,0.41292349,-0.39568761,1.25085142,-1.23776163,1.94067364,-1.89920925,0.03925438,-0.03875014,1.40010448,-1.39780662
-5.17758879,3.54820976,-3.50256195,0.00356613,-0.00356165,0.42631141,-0.40952800,1.26396530,-1.25263960,1.97415058,-1.93635254,0.03971217,-0.03930607,1.40625982,-1.40683834
-5.17158579,3.58714881,-3.54818167,0.00357712,-0.00358059,0.43911674,-0.42297157,1.27536169,-1.26594996,2.00362165,-1.96973843,0.04005168,-0.03975572,1.40964642,-1.41300255
-5.16558279,3.61913957,-3.58712044,0.00358208,-0.00359403,0.45117376,-0.43584945,1.28487717,-1.27751526,2.02888368,-1.99911136,0.04026222,-0.04008697,1.41034121,-1.41633823
