energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.68784392,2.18204664,0.00547156,0.69611148,0.47806187,0.00000000,1.12484953,0.55048752,0.48573602,0.04958474
-5.68184092,2.11623877,0.00540536,0.67107440,0.45719902,0.00000000,1.07333058,0.53491769,0.48324470,0.04870246
-5.67583792,2.05122355,0.00533081,0.64593935,0.43711440,0.00000000,1.02243385,0.51886628,0.48072895,0.04794236
-5.66983492,1.98719023,0.00524811,0.62075311,0.41794656,0.00000000,0.97221031,0.50239785,0.47812957,0.04730194
-5.66383192,1.92432323,0.00515780,0.59557985,0.39982088,0.00000000,0.92276701,0.48558291,0.47539302,0.04677634
-5.65782891,1.86279097,0.00506076,0.57049661,0.38284536,0.00000000,0.87425763,0.46849488,0.47247124,0.04635816
-5.65182591,1.80273531,0.00495804,0.54558836,0.36710688,0.00000000,0.82687042,0.45120736,0.46932126,0.04603744
-5.64582291,1.74426271,0.00485082,0.52094299,0.35266817,0.00000000,0.78081452,0.43379169,0.46590475,0.04580174
-5.63981991,1.68743814,0.00474030,0.49664661,0.33956581,0.00000000,0.73630601,0.41631534,0.46218794,0.04563634
-5.63381691,1.63228225,0.00462762,0.47277959,0.32780943,0.00000000,0.69355455,0.39884080,0.45814183,0.04552445
-5.62781391,1.57877242,0.00451377,0.44941350,0.31738231,0.00000000,0.65275157,0.38142539,0.45374309,0.04544770
-5.62181091,1.52684758,0.00439957,0.42660906,0.30824341,0.00000000,0.61406081,0.36412172,0.44897554,0.04538663
-5.61580790,1.47641675,0.00428559,0.40441537,0.30033078,0.00000000,0.57761162,0.34697877,0.44383236,0.04532134
-5.60980490,1.42737084,0.00417216,0.38287010,0.29356634,0.00000000,0.54349536,0.33004347,0.43831879,0.04523217
-5.60380190,1.37959683,0.00405934,0.36200082,0.28786162,0.00000000,0.51176496,0.31336266,0.43245541,0.04510048
-5.59779890,1.33299369,0.00394700,0.34182702,0.28312441,0.00000000,0.48243733,0.29698507,0.42628152,0.04490940
-5.59179590,1.28748888,0.00383480,0.32236285,0.27926586,0.00000000,0.45549848,0.28096337,0.41985866,0.04464457
-5.58579290,1.24305443,0.00372226,0.30362016,0.27620759,0.00000000,0.43091059,0.26535589,0.41327376,0.04429481
-5.57978989,1.19972163,0.00360886,0.28561165,0.27388865,0.00000000,0.40862059,0.25022801,0.40664176,0.04385274
-5.57378689,1.15759342,0.00349404,0.26835395,0.27227167,0.00000000,0.38856951,0.23565310,0.40010736,0.04331522
-5.56778389,1.11685353,0.00337731,0.25187031,0.27134806,0.00000000,0.37070182,0.22171283,0.39384571,0.04268363
-5.56178089,1.07777205,0.00325834,0.23619286,0.27114179,0.00000000,0.35497428,0.20849694,0.38806184,0.04196403
-5.55577789,1.04070670,0.00313693,0.22136421,0.27171165,0.00000000,0.34136351,0.19610242,0.38298854,0.04116707
-5.54977489,1.00609986,0.00301315,0.20743830,0.27315163,0.00000000,0.32987193,0.18463214,0.37888289,0.04030780
-5.54377189,0.97447123,0.00288728,0.19448060,0.27558954,0.00000000,0.32053161,0.17419306,0.37602120,0.03940520
-5.53776888,0.94640636,0.00275989,0.18256744,0.27918367,0.00000000,0.31340574,0.16489399,0.37469254,0.03848165
-5.53176588,0.92254147,0.00263181,0.17178475,0.28411771,0.00000000,0.30858775,0.15684314,0.37519108,0.03756214
-5.52576288,0.90354508,0.00250412,0.16222608,0.29059403,0.00000000,0.30619795,0.15014550,0.37780733,0.03667354
-5.51975988,0.89009703,0.00237810,0.15399006,0.29882555,0.00000000,0.30637791,0.14490012,0.38281864,0.03584360
-5.51375688,0.88286574,0.00225520,0.14717740,0.30902654,0.00000000,0.30928274,0.14119738,0.39047936,0.03510008
-5.50775388,0.88248427,0.00213699,0.14188752,0.32140268,0.00000000,0.31507179,0.13911644,0.40101082,0.03446977
-5.50175088,0.88952626,0.00202509,0.13821493,0.33614073,0.00000000,0.32389795,0.13872278,0.41459167,0.03397756
-5.49574787,0.90448219,0.00192112,0.13624542,0.35339827,0.00000000,0.33589621,0.14006596,0.43134895,0.03364563
-5.48974487,0.92773697,0.00182662,0.13605227,0.37329376,0.00000000,0.35117195,0.14317761,0.45135014,0.03349270
-5.48374187,0.95954947,0.00174300,0.13769240,0.39589758,0.00000000,0.36978933,0.14806967,0.47459661,0.03353333
-5.47773887,1.00003459,0.00167147,0.14120281,0.42122408,0.00000000,0.39176062,0.15473299,0.50101880,0.03377751
-5.47173587,1.04914859,0.00161302,0.14659723,0.44922521,0.00000000,0.41703659,0.16313608,0.53047323,0.03423021
-5.46573287,1.10667808,0.00156834,0.15386319,0.47978596,0.00000000,0.44549878,0.17322437,0.56274178,0.03489123
-5.45972986,1.17223324,0.00153782,0.16295954,0.51272170,0.00000000,0.47695380,0.18491963,0.59753305,0.03575516
-5.45372686,1.24524553,0.00152152,0.17381460,0.54777776,0.00000000,0.51113025,0.19811991,0.63448612,0.03681140
-5.44772386,1.32497025,0.00151918,0.18632507,0.58463129,0.00000000,0.54767829,0.21269977,0.67317657,0.03804448
-5.44172086,1.41049412,0.00153019,0.20035572,0.62289535,0.00000000,0.58617229,0.22851106,0.71312466,0.03943437
-5.43571786,1.50074792,0.00155362,0.21573997,0.66212533,0.00000000,0.62611641,0.24538408,0.75380558,0.04095694
-5.42971486,1.59452409,0.00158828,0.23228146,0.70182739,0.00000000,0.66695329,0.26312933,0.79466137,0.04258458
-5.42371186,1.69049911,0.00163270,0.24975667,0.74146901,0.00000000,0.70807552,0.28153975,0.83511439,0.04428682
-5.41770885,1.78726037,0.00168519,0.26791850,0.78049105,0.00000000,0.74883968,0.30039351,0.87458184,0.04603105
-5.41170585,1.88333670,0.00174393,0.28650084,0.81832126,0.00000000,0.78858256,0.31945740,0.91249092,0.04778330
-5.40570285,1.97723222,0.00180697,0.30522405,0.85438875,0.00000000,0.82663909,0.33849060,0.94829419,0.04950904
-5.39969985,2.06746222,0.00187231,0.32380120,0.88813890,0.00000000,0.86236120,0.35724906,0.98148462,0.05117399
-5.39369685,2.15259041,0.00193797,0.34194491,0.91904840,0.00000000,0.89513714,0.37549012,1.01160981,0.05274489
-5.38769385,2.23126603,0.00200205,0.35937455,0.94663975,0.00000000,0.92441033,0.39297740,1.03828486,0.05419037
-5.38169085,2.30225982,0.00206276,0.37582358,0.97049483,0.00000000,0.94969711,0.40948588,1.06120349,0.05548159
-5.37568784,2.36449739,0.00211849,0.39104669,0.99026694,0.00000000,0.97060250,0.42480681,1.08014683,0.05659301
-5.36968484,2.41708878,0.00216788,0.40482657,1.00569092,0.00000000,0.98683341,0.43875253,1.09498960,0.05750293
-5.36368184,2.45935302,0.00220982,0.41697990,1.01659095,0.00000000,0.99820854,0.45116075,1.10570337,0.05819402
-5.35767884,2.49083649,0.00224350,0.42736226,1.02288558,0.00000000,1.00466454,0.46189832,1.11235667,0.05865373
-5.35167584,2.51132437,0.00226841,0.43587198,1.02458995,0.00000000,1.00625801,0.47086427,1.11511186,0.05887450
-5.34567284,2.52084442,0.00228438,0.44245231,1.02181480,0.00000000,1.00316328,0.47799191,1.11421878,0.05885394
-5.33966983,2.51966290,0.00229155,0.44709223,1.01476257,0.00000000,0.99566582,0.48324989,1.11000537,0.05859477
-5.33366683,2.50827247,0.00229033,0.44982551,1.00372046,0.00000000,0.98415153,0.48664230,1.10286548,0.05810465
-5.32766383,2.48737254,0.00228144,0.45072815,0.98905074,0.00000000,0.96909234,0.48820751,1.09324430,0.05739586
-5.32166083,2.45784279,0.00226581,0.44991437,0.97117882,0.00000000,0.95102866,0.48801608,1.08162195,0.05648484
-5.31565783,2.42071076,0.00224454,0.44753117,0.95057926,0.00000000,0.93054934,0.48616750,1.06849569,0.05539161
-5.30965483,2.37711486,0.00221889,0.44375177,0.92776055,0.00000000,0.90827008,0.48278618,1.05436166,0.05413908
-5.30365183,2.32826435,0.00219017,0.43876826,0.90324904,0.00000000,0.88481108,0.47801663,1.03969661,0.05275228
-5.29764882,2.27539788,0.00215971,0.43278370,0.87757274,0.00000000,0.86077501,0.47201814,1.02494055,0.05125756
-5.29164582,2.21974234,0.00212880,0.42600415,0.85124567,0.00000000,0.83672614,0.46495914,1.01048092,0.04968175
-5.28564282,2.16247372,0.00209863,0.41863080,0.82475324,0.00000000,0.81317157,0.45701157,0.99663898,0.04805135
-5.27963982,2.10468161,0.00207025,0.41085282,0.79853933,0.00000000,0.79054532,0.44834531,0.98365906,0.04639175
-5.27363682,2.04733862,0.00204450,0.40284096,0.77299541,0.00000000,0.76919589,0.43912313,0.97170098,0.04472655
-5.26763382,1.99127598,0.00202205,0.39474242,0.74845218,0.00000000,0.74937784,0.42949619,0.96083623,0.04307698
-5.26163082,1.93716607,0.00200329,0.38667694,0.72517383,0.00000000,0.73124755,0.41960035,0.95104775,0.04146141
-5.25562781,1.88551229,0.00198839,0.37873452,0.70335509,0.00000000,0.71486328,0.40955337,0.94223368,0.03989502
-5.24962481,1.83664649,0.00197727,0.37097454,0.68312103,0.00000000,0.70018938,0.39945311,0.93421454,0.03838966
-5.24362181,1.79073347,0.00196964,0.36342642,0.66452947,0.00000000,0.68710434,0.38937672,0.92674386,0.03695373
-5.23761881,1.74778213,0.00196499,0.35609169,0.64757559,0.00000000,0.67541206,0.37938083,0.91952144,0.03559234
-5.23161581,1.70766215,0.00196266,0.34894718,0.63219862,0.00000000,0.66485582,0.36950264,0.91220882,0.03430749
-5.22561281,1.67012525,0.00196184,0.34194929,0.61828992,0.00000000,0.65513407,0.35976172,0.90444622,0.03309840
-5.21960980,1.63482956,0.00196165,0.33503887,0.60570216,0.00000000,0.64591731,0.35016258,0.89587001,0.03196190
-5.21360680,1.60136578,0.00196116,0.32814657,0.59425898,0.00000000,0.63686509,0.34069755,0.88613013,0.03089289
-5.20760380,1.56928388,0.00195942,0.32119821,0.58376486,0.00000000,0.62764255,0.33135003,0.87490649,0.02988483
-5.20160080,1.53811890,0.00195554,0.31412010,0.57401446,0.00000000,0.61793547,0.32209777,0.86192377,0.02893022
-5.19559780,1.50741482,0.00194870,0.30684380,0.56480146,0.00000000,0.60746346,0.31291613,0.84696389,0.02802108
-5.18959480,1.47674572,0.00193818,0.29931035,0.55592629,0.00000000,0.59599070,0.30378108,0.82987582,0.02714938
-5.18359180,1.44573337,0.00192338,0.29147364,0.54720277,0.00000000,0.58333385,0.29467186,0.81058228,0.02630745
-5.17758879,1.41406109,0.00190384,0.28330295,0.53846347,0.00000000,0.56936710,0.28557329,0.78908332,0.02548824
-5.17158579,1.38148363,0.00187928,0.27478445,0.52956383,0.00000000,0.55402425,0.27647755,0.76545662,0.02468565
-5.16558279,1.34783325,0.00184953,0.26592195,0.52038507,0.00000000,0.53729804,0.26738552,0.73985499,0.02389467
-5.15957979,1.31302232,0.00181461,0.25673668,0.51083603,0.00000000,0.51923700,0.25830770,0.71250104,0.02311151
-5.15357679,1.27704292,0.00177464,0.24726640,0.50085414,0.00000000,0.49994021,0.24926469,0.68367974,0.02233364
-5.14757379,1.23996396,0.00172992,0.23756392,0.49040561,0.00000000,0.47955046,0.24028731,0.65372925,0.02155985
-5.14157079,1.20192649,0.00168082,0.22769511,0.47948506,0.00000000,0.45824629,0.23141648,0.62303060,0.02079017
-5.13556778,1.16313767,0.00162784,0.21773674,0.46811483,0.00000000,0.43623339,0.22270279,0.59199671,0.02002585
-5.12956478,1.12386397,0.00157156,0.20777408,0.45634395,0.00000000,0.41373596,0.21420599,0.56106132,0.01926921
-5.12356178,1.08442401,0.00151264,0.19789847,0.44424687,0.00000000,0.39098828,0.20599421,0.53066825,0.01852361
-5.11755878,1.04518113,0.00145182,0.18820509,0.43192208,0.00000000,0.36822701,0.19814316,0.50126126,0.01779328
-5.11155578,1.00653609,0.00138989,0.17879070,0.41949048,0.00000000,0.34568433,0.19073512,0.47327484,0.01708325
-5.10555278,0.96891963,0.00132773,0.16975174,0.40709349,0.00000000,0.32358230,0.18385783,0.44712606,0.01639916
-5.09954977,0.93278500,0.00126628,0.16118249,0.39489085,0.00000000,0.30212823,0.17760313,0.42320746,0.01574722
-5.09354677,0.89860022,0.00120659,0.15317351,0.38305794,0.00000000,0.28151143,0.17206547,0.40188091,0.01513397
-5.08754377,0.86683983,0.00114981,0.14581017,0.37178259,0.00000000,0.26190093,0.16734012,0.38347248,0.01456621
-5.08154077,0.83797618,0.00109719,0.13917131,0.36126139,0.00000000,0.24344426,0.16352110,0.36826803,0.01405080
-5.07553777,0.81246991,0.00105017,0.13332801,0.35169538,0.00000000,0.22626713,0.16069893,0.35650940,0.01359451
-5.06953477,0.79075981,0.00101036,0.12834236,0.34328516,0.00000000,0.21047370,0.15895804,0.34839110,0.01320382
-5.06353177,0.77325216,0.00097959,0.12426632,0.33622568,0.00000000,0.19614748,0.15837406,0.34405744,0.01288474
-5.05752876,0.76030964,0.00095992,0.12114052,0.33070068,0.00000000,0.18335251,0.15901098,0.34359998,0.01264263
-5.05152576,0.75224050,0.00095373,0.11899325,0.32687711,0.00000000,0.17213481,0.16091834,0.34705535,0.01248195
-5.04552276,0.74928810,0.00096369,0.11783935,0.32489976,0.00000000,0.16252402,0.16412855,0.35440367,0.01240616
-5.03951976,0.75162176,0.00099285,0.11767949,0.32488642,0.00000000,0.15453497,0.16865455,0.36556759,0.01241749
-5.03351676,0.75932918,0.00104460,0.11849942,0.32692377,0.00000000,0.14816938,0.17448788,0.38041220,0.01251682
-5.02751376,0.77241133,0.00112276,0.12026969,0.33106445,0.00000000,0.14341747,0.18159743,0.39874606,0.01270362
-5.02151076,0.79078004,0.00123150,0.12294567,0.33732533,0.00000000,0.14025955,0.18992892,0.42032364,0.01297586
-5.01550775,0.81425892,0.00137542,0.12646792,0.34568740,0.00000000,0.13866763,0.19940523,0.44484916,0.01333007
-5.00950475,0.84258774,0.00155943,0.13076313,0.35609720,0.00000000,0.13860688,0.20992771,0.47198220,0.01376135
-5.00350175,0.87543024,0.00178875,0.13574543,0.36846979,0.00000000,0.14003710,0.22137838,0.50134496,0.01426356
-4.99749875,0.91238534,0.00206884,0.14131822,0.38269339,0.00000000,0.14291410,0.23362305,0.53253104,0.01482949
-4.99149575,0.95300122,0.00240522,0.14737636,0.39863512,0.00000000,0.14719091,0.24651526,0.56511576,0.01545107
-4.98549275,0.99679159,0.00280343,0.15380875,0.41614788,0.00000000,0.15281881,0.25990080,0.59866748,0.01611971
-4.97948974,1.04325346,0.00326877,0.16050108,0.43507775,0.00000000,0.15974811,0.27362268,0.63275953,0.01682655
-4.97348674,1.09188528,0.00380616,0.16733868,0.45527159,0.00000000,0.16792861,0.28752627,0.66698232,0.01756282
-4.96748374,1.14220449,0.00441989,0.17420943,0.47658431,0.00000000,0.17730958,0.30146429,0.70095490,0.01832014
-4.96148074,1.19376337,0.00511339,0.18100637,0.49888524,0.00000000,0.18783944,0.31530143,0.73433544,0.01909079
-4.95547774,1.24616218,0.00588896,0.18763006,0.52206334,0.00000000,0.19946481,0.32891832,0.76682991,0.01986800
-4.94947474,1.29905871,0.00674751,0.19399054,0.54603064,0.00000000,0.21212912,0.34221449,0.79819861,0.02064605
-4.94347174,1.35217352,0.00768832,0.20000866,0.57072372,0.00000000,0.22577086,0.35511030,0.82825989,0.02142051
-4.93746873,1.40529061,0.00870882,0.20561697,0.59610305,0.00000000,0.24032131,0.36754762,0.85689092,0.02218814
-4.93146573,1.45825320,0.00980437,0.21075985,0.62215005,0.00000000,0.25570217,0.37948921,0.88402528,0.02294695
-4.92546273,1.51095500,0.01096816,0.21539320,0.64886209,0.00000000,0.27182299,0.39091679,0.90964758,0.02369603
-4.91945973,1.56332734,0.01219108,0.21948352,0.67624561,0.00000000,0.28857875,0.40182803,0.93378517,0.02443532
-4.91345673,1.61532318,0.01346179,0.22300659,0.70430769,0.00000000,0.30584773,0.41223253,0.95649762,0.02516542
-4.90745373,1.66689886,0.01476675,0.22594584,0.73304673,0.00000000,0.32348988,0.42214717,0.97786438,0.02588722
-4.90145073,1.71799492,0.01609042,0.22829061,0.76244256,0.00000000,0.34134591,0.43159092,0.99797143,0.02660157
-4.89544772,1.76851729,0.01741555,0.23003433,0.79244693,0.00000000,0.35923729,0.44057975,1.01689788,0.02730900
-4.88944472,1.81832021,0.01872348,0.23117291,0.82297473,0.00000000,0.37696720,0.44912171,1.03470303,0.02800932
-4.88344172,1.86719203,0.01999465,0.23170336,0.85389673,0.00000000,0.39432264,0.45721265,1.05141508,0.02870139
-4.87743872,1.91484509,0.02120905,0.23162282,0.88503431,0.00000000,0.41107762,0.46483283,1.06702195,0.02938287
-4.87143572,1.96091040,0.02234682,0.23092800,0.91615657,0.00000000,0.42699742,0.47194464,1.08146491,0.03005007
-4.86543272,2.00493761,0.02338877,0.22961515,0.94698025,0.00000000,0.44184374,0.47849162,1.09463543,0.03069788
-4.85942971,2.04640060,0.02431703,0.22768046,0.97717243,0.00000000,0.45538063,0.48439879,1.10637554,0.03131977
-4.85342671,2.08470834,0.02511557,0.22512093,1.00635607,0.00000000,0.46738088,0.48957436,1.11648157,0.03190791
-4.84742371,2.11922071,0.02577069,0.22193556,1.03411821,0.00000000,0.47763258,0.49391263,1.12471118,0.03245337
-4.84142071,2.14926831,0.02627149,0.21812678,1.06002046,0.00000000,0.48594568,0.49729804,1.13079333,0.03294634
-4.83541771,2.17417541,0.02661021,0.21370202,1.08361131,0.00000000,0.49215796,0.49960995,1.13444041,0.03337650
-4.82941471,2.19328469,0.02678240,0.20867524,1.10443971,0.00000000,0.49614040,0.50072810,1.13536215,0.03373333
-4.82341171,2.20598261,0.02678710,0.20306835,1.12206928,0.00000000,0.49780154,0.50053821,1.13328026,0.03400656
-4.81740870,2.21172409,0.02662678,0.19691234,1.13609252,0.00000000,0.49709059,0.49893762,1.12794314,0.03418650
-4.81140570,2.21005526,0.02630718,0.19024811,1.14614434,0.00000000,0.49399925,0.49584052,1.11913992,0.03426447
-4.80540270,2.20063325,0.02583708,0.18312688,1.15191436,0.00000000,0.48856211,0.49118258,1.10671291,0.03423312
-4.79939970,2.18324220,0.02522793,0.17561012,1.15315746,0.00000000,0.48085561,0.48492482,1.09056812,0.03408672
-4.79339670,2.15780476,0.02449341,0.16776917,1.14970213,0.00000000,0.47099566,0.47705634,1.07068309,0.03382144
-4.78739370,2.12438885,0.02364892,0.15968432,1.14145642,0.00000000,0.45913413,0.46759615,1.04711197,0.03343548
-4.78139070,2.08320939,0.02271106,0.15144361,1.12841126,0.00000000,0.44545427,0.45659372,1.01998753,0.03292920
-4.77538769,2.03462541,0.02169709,0.14314140,1.11064115,0.00000000,0.43016541,0.44412853,0.98952009,0.03230516
-4.76938469,1.97913252,0.02062441,0.13487669,1.08830224,0.00000000,0.41349712,0.43030853,0.95599367,0.03156808
-4.76338169,1.91735169,0.01951005,0.12675135,1.06162813,0.00000000,0.39569314,0.41526773,0.91975952,0.03072470
-4.75737869,1.85001452,0.01837029,0.11886833,1.03092352,0.00000000,0.37700533,0.39916304,0.88122744,0.02978372
-4.75137569,1.77794610,0.01722027,0.11132998,0.99655608,0.00000000,0.35768787,0.38217047,0.84085535,0.02875548
-4.74537269,1.70204594,0.01607372,0.10423639,0.95894697,0.00000000,0.33799177,0.36448102,0.79913764,0.02765184
-4.73936968,1.62326778,0.01494278,0.09768390,0.91856037,0.00000000,0.31816012,0.34629616,0.75659271,0.02648581
-4.73336668,1.54259891,0.01383786,0.09176376,0.87589232,0.00000000,0.29842383,0.32782343,0.71375029,0.02527132
-4.72736368,1.46103956,0.01276764,0.08656092,0.83145942,0.00000000,0.27899823,0.30927193,0.67113887,0.02402294
-4.72136068,1.37958288,0.01173910,0.08215294,0.78578752,0.00000000,0.26008029,0.29084805,0.62927369,0.02275551
-4.71535768,1.29919581,0.01075758,0.07860897,0.73940086,0.00000000,0.24184657,0.27275147,0.58864555,0.02148390
-4.70935468,1.22080121,0.00982694,0.07598876,0.69281183,0.00000000,0.22445178,0.25517146,0.54971072,0.02022272
-4.70335168,1.14526142,0.00894970,0.07434170,0.64651150,0.00000000,0.20802795,0.23828356,0.51288207,0.01898601
-4.69734867,1.07336339,0.00812725,0.07370576,0.60096120,0.00000000,0.19268397,0.22224666,0.47852157,0.01778702
-4.69134567,1.00580554,0.00736000,0.07410648,0.55658518,0.00000000,0.17850558,0.20720047,0.44693417,0.01663795
-4.68534267,0.94318634,0.00664757,0.07555581,0.51376441,0.00000000,0.16555561,0.19326341,0.41836311,0.01554973
-4.67933967,0.88599487,0.00598896,0.07805099,0.47283167,0.00000000,0.15387447,0.18053097,0.39298658,0.01453186
-4.67333667,0.83460325,0.00538269,0.08157340,0.43406783,0.00000000,0.14348085,0.16907439,0.37091579,0.01359222
-4.66733367,0.78926124,0.00482692,0.08608754,0.39769941,0.00000000,0.13437247,0.15893986,0.35219439,0.01273695
-4.66133067,0.75009303,0.00431958,0.09154014,0.36389736,0.00000000,0.12652709,0.15014805,0.33679909,0.01197035
-4.65532766,0.71709640,0.00385838,0.09785955,0.33277703,0.00000000,0.11990362,0.14269424,0.32464162,0.01129485
-4.64932466,0.69014439,0.00344097,0.10495551,0.30439935,0.00000000,0.11444339,0.13654874,0.31557191,0.01071094
-4.64332166,0.66898957,0.00306487,0.11271937,0.27877303,0.00000000,0.11007159,0.13165790,0.30938241,0.01021724
