energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-5.83191596,4.53903128,0.64669452,4.06163741,0.00436292,0.08421433,0.31282139,0.00000000
-5.82591296,4.59520077,0.63766345,4.11961869,0.00432703,0.08131221,0.31704106,0.00000000
-5.81990995,4.63854448,0.62858171,4.16543703,0.00429568,0.07852818,0.32040189,0.00000000
-5.81390695,4.66809921,0.61921043,4.19830764,0.00426696,0.07583086,0.32277712,0.00000000
-5.80790395,4.68319124,0.60934125,4.21770542,0.00423923,0.07319142,0.32406489,0.00000000
-5.80190095,4.68346466,0.59880378,4.22338798,0.00421125,0.07058475,0.32419141,0.00000000
-5.79589795,4.66889923,0.58747095,4.21540968,0.00418210,0.06799034,0.32311326,0.00000000
-5.78989495,4.63981644,0.57526222,4.19412543,0.00415125,0.06539303,0.32081848,0.00000000
-5.78389195,4.59687257,0.56214441,4.16018331,0.00411850,0.06278340,0.31732657,0.00000000
-5.77788894,4.54103882,0.54813034,4.11450588,0.00408394,0.06015797,0.31268725,0.00000000
-5.77188594,4.47356877,0.53327527,4.05826055,0.00404785,0.05751913,0.30697818,0.00000000
-5.76588294,4.39595461,0.51767169,3.99281995,0.00401071,0.05487480,0.30030154,0.00000000
-5.75987994,4.30987381,0.50144262,3.91971428,0.00397305,0.05223787,0.29277983,0.00000000
-5.75387694,4.21712898,0.48473390,3.84057736,0.00393549,0.04962549,0.28455104,0.00000000
-5.74787394,4.11958361,0.46770601,3.75708940,0.00389857,0.04705815,0.27576337,0.00000000
-5.74187094,4.01909702,0.45052593,3.67091900,0.00386282,0.04455875,0.26656978,0.00000000
-5.73586793,3.91746160,0.43335932,3.58366735,0.00382867,0.04215152,0.25712272,0.00000000
-5.72986493,3.81634553,0.41636362,3.49681739,0.00379650,0.03986105,0.24756916,0.00000000
-5.72386193,3.71724366,0.39968228,3.41169033,0.00376662,0.03771121,0.23804623,0.00000000
-5.71785893,3.62143879,0.38344044,3.32941163,0.00373932,0.03572431,0.22867762,0.00000000
-5.71185593,3.52997496,0.36774203,3.25088784,0.00371491,0.03392026,0.21957087,0.00000000
-5.70585293,3.44364365,0.35266862,3.17679504,0.00369382,0.03231591,0.21081560,0.00000000
-5.69984992,3.36298297,0.33827953,3.10757922,0.00367658,0.03092451,0.20248276,0.00000000
-5.69384692,3.28828932,0.32461348,3.04346780,0.00366396,0.02975536,0.19462482,0.00000000
-5.68784392,3.21964021,0.31169124,2.98449137,0.00365702,0.02881361,0.18727680,0.00000000
-5.68184092,3.15692625,0.29951905,2.93051383,0.00365710,0.02810021,0.18045800,0.00000000
-5.67583792,3.09989033,0.28809271,2.88126891,0.00366591,0.02761201,0.17417432,0.00000000
-5.66983492,3.04817106,0.27740168,2.83640069,0.00368550,0.02734197,0.16842092,0.00000000
-5.66383192,3.00134818,0.26743323,2.79550586,0.00371829,0.02727959,0.16318500,0.00000000
-5.65782891,2.95898707,0.25817612,2.75817505,0.00376696,0.02741131,0.15844868,0.00000000
-5.65182591,2.92068021,0.24962372,2.72403137,0.00383446,0.02772110,0.15419150,0.00000000
-5.64582291,2.88608343,0.24177641,2.69276409,0.00392386,0.02819108,0.15039276,0.00000000
-5.63981991,2.85494552,0.23464307,2.66415616,0.00403828,0.02880225,0.14703322,0.00000000
-5.63381691,2.82713018,0.22824181,2.63810445,0.00418074,0.02953518,0.14409646,0.00000000
-5.62781391,2.80262969,0.22259970,2.61463244,0.00435402,0.03037082,0.14156953,0.00000000
-5.62181091,2.78157049,0.21775184,2.59389519,0.00456054,0.03129122,0.13944309,0.00000000
-5.61580790,2.76421112,0.21373974,2.57617715,0.00480220,0.03228033,0.13771118,0.00000000
-5.60980490,2.75093332,0.21060919,2.56188352,0.00508026,0.03332469,0.13637035,0.00000000
-5.60380190,2.74222766,0.20840777,2.55152639,0.00539522,0.03441407,0.13541875,0.00000000
-5.59779890,2.73867483,0.20718220,2.54570676,0.00574677,0.03554204,0.13485477,0.00000000
-5.59179590,2.74092419,0.20697561,2.54509374,0.00613367,0.03670645,0.13467586,0.00000000
-5.58579290,2.74967067,0.20782502,2.55040237,0.00655383,0.03790964,0.13487723,0.00000000
-5.57978989,2.76563149,0.20975892,2.56237087,0.00700422,0.03915866,0.13545080,0.00000000
-5.57378689,2.78952341,0.21279525,2.58173846,0.00748105,0.04046515,0.13638442,0.00000000
-5.56778389,2.82204130,0.21693974,2.60922437,0.00797977,0.04184508,0.13766137,0.00000000
-5.56178089,2.86383840,0.22218465,2.64550831,0.00849529,0.04331831,0.13926018,0.00000000
-5.55577789,2.91550847,0.22850789,2.69121269,0.00902210,0.04490783,0.14115484,0.00000000
-5.54977489,2.97756958,0.23587263,2.74688648,0.00955450,0.04663893,0.14331534,0.00000000
-5.54377189,3.05044943,0.24422726,2.81299044,0.01008677,0.04853806,0.14570838,0.00000000
-5.53776888,3.13447174,0.25350565,2.88988348,0.01061343,0.05063168,0.14829843,0.00000000
-5.53176588,3.22984339,0.26362787,2.97780977,0.01112942,0.05294489,0.15104873,0.00000000
-5.52576288,3.33664211,0.27450105,3.07688646,0.01163030,0.05550010,0.15392244,0.00000000
-5.51975988,3.45480442,0.28602066,3.18709172,0.01211242,0.05831565,0.15688366,0.00000000
-5.51375688,3.58411406,0.29807192,3.30825336,0.01257307,0.06140458,0.15989833,0.00000000
-5.50775388,3.72419109,0.31053150,3.44003818,0.01301051,0.06477349,0.16293496,0.00000000
-5.50175088,3.87448224,0.32326944,3.58194255,0.01342405,0.06842163,0.16596507,0.00000000
-5.49574787,4.03425324,0.33615125,3.73328490,0.01381403,0.07234026,0.16896343,0.00000000
-5.48974487,4.20258388,0.34904021,3.89320095,0.01418176,0.07651237,0.17190803,0.00000000
-5.48374187,4.37836686,0.36179982,4.06064240,0.01452935,0.08091266,0.17477981,0.00000000
-5.47773887,4.56031124,0.37429638,4.23438015,0.01485961,0.08550797,0.17756229,0.00000000
-5.47173587,4.74695127,0.38640165,4.41301250,0.01517581,0.09025803,0.18024099,0.00000000
-5.46573287,4.93666124,0.39799546,4.59497914,0.01548146,0.09511659,0.18280285,0.00000000
-5.45972986,5.12767652,0.40896831,4.77858096,0.01578008,0.10003278,0.18523572,0.00000000
-5.45372686,5.31812073,0.41922379,4.96200580,0.01607493,0.10495279,0.18752780,0.00000000
-5.44772386,5.50603863,0.42868069,5.14335960,0.01636880,0.10982165,0.18966731,0.00000000
-5.44172086,5.68943383,0.43727481,5.32070220,0.01666380,0.11458510,0.19164236,0.00000000
-5.43571786,5.86630999,0.44496030,5.49208673,0.01696118,0.11919144,0.19344088,0.00000000
-5.42971486,6.03471429,0.45171045,5.65560110,0.01726120,0.12359323,0.19505092,0.00000000
-5.42371186,6.19278110,0.45751792,5.80941001,0.01756306,0.12774884,0.19646100,0.00000000
-5.41770885,6.33877434,0.46239440,5.95179591,0.01786491,0.13162359,0.19766071,0.00000000
-5.41170585,6.47112659,0.46636958,6.08119703,0.01816383,0.13519062,0.19864137,0.00000000
-5.40570285,6.58847335,0.46948962,6.19624112,0.01845602,0.13843132,0.19939685,0.00000000
-5.39969985,6.68968116,0.47181506,6.29577346,0.01873690,0.14133531,0.19992430,0.00000000
-5.39369685,6.77386844,0.47341840,6.37887822,0.01900134,0.14390005,0.20022497,0.00000000
-5.38769385,6.84041863,0.47438135,6.44489252,0.01924390,0.14613000,0.20030481,0.00000000
-5.38169085,6.88898528,0.47479195,6.49341305,0.01945910,0.14803551,0.20017509,0.00000000
-5.37568784,6.91948971,0.47474174,6.52429539,0.01964169,0.14963144,0.19985275,0.00000000
-5.36968484,6.93211174,0.47432310,6.53764688,0.01978696,0.15093561,0.19936063,0.00000000
-5.36368184,6.92727465,0.47362688,6.53381375,0.01989095,0.15196729,0.19872747,0.00000000
-5.35767884,6.90562588,0.47274044,6.51336394,0.01995073,0.15274567,0.19798773,0.00000000
-5.35167584,6.86801470,0.47174631,6.47706679,0.01996460,0.15328855,0.19718122,0.00000000
-5.34567284,6.81546852,0.47072132,6.42587116,0.01993218,0.15361130,0.19635256,0.00000000
-5.33966983,6.74916918,0.46973635,6.36088311,0.01985452,0.15372614,0.19555047,0.00000000
-5.33366683,6.67043034,0.46885661,6.28334429,0.01973418,0.15364183,0.19482692,0.00000000
-5.32766383,6.58067682,0.46814247,6.19461199,0.01957511,0.15336369,0.19423621,0.00000000
-5.32166083,6.48142642,0.46765056,6.09614102,0.01938263,0.15289411,0.19383392,0.00000000
-5.31565783,6.37427413,0.46743516,5.98946796,0.01916325,0.15223330,0.19367580,0.00000000
-5.30965483,6.26087865,0.46754961,5.87619720,0.01892449,0.15138038,0.19381664,0.00000000
-5.30365183,6.14295034,0.46804769,5.75798845,0.01867465,0.15033463,0.19430904,0.00000000
-5.29764882,6.02223990,0.46898463,5.63654489,0.01842259,0.14909680,0.19520221,0.00000000
-5.29164582,5.90052667,0.47041779,5.51360104,0.01817739,0.14767044,0.19654071,0.00000000
-5.28564282,5.77960542,0.47240676,5.39090949,0.01794814,0.14606302,0.19836325,0.00000000
-5.27963982,5.66127092,0.47501286,5.27022562,0.01774362,0.14428689,0.20070143,0.00000000
-5.27363682,5.54729940,0.47829793,5.15328958,0.01757207,0.14235987,0.20357854,0.00000000
-5.26763382,5.43942654,0.48232259,5.04180541,0.01744089,0.14030550,0.20700846,0.00000000
-5.26163082,5.33932213,0.48714380,4.93741703,0.01735649,0.13815286,0.21099463,0.00000000
-5.25562781,5.24856178,0.49281210,4.84168172,0.01732403,0.13593606,0.21552913,0.00000000
-5.24962481,5.16859664,0.49936849,4.75604175,0.01734728,0.13369326,0.22059200,0.00000000
-5.24362181,5.10072231,0.50684128,4.68179543,0.01742851,0.13146550,0.22615079,0.00000000
-5.23761881,5.04604865,0.51524315,4.62006881,0.01756838,0.12929522,0.23216035,0.00000000
-5.23161581,5.00547229,0.52456851,4.57178980,0.01776589,0.12722466,0.23856305,0.00000000
-5.22561281,4.97965348,0.53479163,4.53766635,0.01801839,0.12529426,0.24528934,0.00000000
-5.21960980,4.96899928,0.54586549,4.51817008,0.01832155,0.12354109,0.25225869,0.00000000
-5.21360680,4.97365430,0.55772175,4.51352690,0.01866953,0.12199750,0.25938107,0.00000000
-5.20760380,4.99350032,0.57027179,4.52371556,0.01905498,0.12068995,0.26655878,0.00000000
-5.20160080,5.02816529,0.58340892,4.54847466,0.01946930,0.11963822,0.27368872,0.00000000
-5.19559780,5.07704176,0.59701169,4.58731828,0.01990275,0.11885496,0.28066500,0.00000000
-5.18959480,5.13931419,0.61094830,4.63955964,0.02034477,0.11834555,0.28738183,0.00000000
-5.18359180,5.21399407,0.62508177,4.70434189,0.02078416,0.11810841,0.29373664,0.00000000
-5.17758879,5.29996112,0.63927573,4.78067463,0.02120945,0.11813555,0.29963323,0.00000000
-5.17158579,5.39600853,0.65340043,4.86747408,0.02160918,0.11841348,0.30498485,0.00000000
-5.16558279,5.50088979,0.66733882,4.96360498,0.02197227,0.11892421,0.30971711,0.00000000
-5.15957979,5.61336470,0.68099204,5.06792197,0.02228829,0.11964646,0.31377060,0.00000000
-5.15357679,5.73224189,0.69428430,5.17930801,0.02254784,0.12055692,0.31710298,0.00000000
-5.14757379,5.85641576,0.70716657,5.29670799,0.02274281,0.12163133,0.31969058,0.00000000
-5.14157079,5.98489561,0.71961900,5.41915571,0.02286666,0.12284562,0.32152931,0.00000000
-5.13556778,6.11682572,0.73165173,5.54579277,0.02291460,0.12417674,0.32263488,0.00000000
-5.12956478,6.25149534,0.74330416,5.67587870,0.02288376,0.12560335,0.32304231,0.00000000
-5.12356178,6.38833825,0.75464244,5.80879199,0.02277326,0.12710614,0.32280473,0.00000000
-5.11755878,6.52692242,0.76575546,5.94402235,0.02258423,0.12866804,0.32199145,0.00000000
-5.11155578,6.66693065,0.77674946,6.08115498,0.02231972,0.13027404,0.32068554,0.00000000
-5.10555278,6.80813363,0.78774142,6.21984837,0.02198460,0.13191085,0.31898083,0.00000000
-5.09954977,6.95035758,0.79885177,6.35980712,0.02158533,0.13356637,0.31697864,0.00000000
-5.09354677,7.09344852,0.81019662,6.50075203,0.02112972,0.13522899,0.31478424,0.00000000
-5.08754377,7.23723567,0.82188001,6.64238932,0.02062664,0.13688687,0.31250323,0.00000000
-5.08154077,7.38149637,0.83398657,6.78438132,0.02008568,0.13852717,0.31023803,0.00000000
-5.07553777,7.52592470,0.84657499,6.92632040,0.01951683,0.14013537,0.30808462,0.00000000
-5.06953477,7.67010563,0.85967266,7.06770793,0.01893013,0.14169465,0.30612946,0.00000000
-5.06353177,7.81349643,0.87327171,7.20793945,0.01833539,0.14318549,0.30444699,0.00000000
-5.05752876,7.95541597,0.88732667,7.34629708,0.01774190,0.14458544,0.30309756,0.00000000
-5.05152576,8.09504272,0.90175392,7.48194924,0.01715818,0.14586912,0.30212584,0.00000000
-5.04552276,8.23142104,0.91643280,7.61395787,0.01659187,0.14700844,0.30155985,0.00000000
-5.03951976,8.36347548,0.93120849,7.74129232,0.01604954,0.14797314,0.30141054,0.00000000
-5.03351676,8.49003174,0.94589630,7.86284911,0.01553669,0.14873138,0.30167181,0.00000000
-5.02751376,8.60984324,0.96028731,7.97747624,0.01505776,0.14925069,0.30232114,0.00000000
-5.02151076,8.72162154,0.97415496,8.08400065,0.01461617,0.14949895,0.30332048,0.00000000
-5.01550775,8.82406900,0.98726243,8.18125727,0.01421446,0.14944551,0.30461767,0.00000000
-5.00950475,8.91591214,0.99937020,8.26811829,0.01385440,0.14906238,0.30614805,0.00000000
-5.00350175,8.99593403,1.01024385,8.34352111,0.01353722,0.14832531,0.30783639,0.00000000
-4.99749875,9.06300457,1.01966143,8.40649411,0.01326375,0.14721492,0.30959900,0.00000000
-4.99149575,9.11610760,1.02742043,8.45617913,0.01303461,0.14571765,0.31134597,0.00000000
-4.98549275,9.15436407,1.03334387,8.49185010,0.01285039,0.14382654,0.31298357,0.00000000
-4.97948974,9.17705098,1.03728565,8.51292770,0.01271177,0.14154188,0.31441668,0.00000000
-4.97348674,9.18361574,1.03913463,8.51898963,0.01261966,0.13887155,0.31555122,0.00000000
-4.96748374,9.17368626,1.03881781,8.50977703,0.01257522,0.13583118,0.31629668,0.00000000
-4.96148074,9.14707679,1.03630222,8.48519700,0.01257990,0.13244411,0.31656844,0.00000000
-4.95547774,9.10378995,1.03159581,8.44532180,0.01263543,0.12874100,0.31629016,0.00000000
-4.94947474,9.04401526,1.02474716,8.39038508,0.01274370,0.12475939,0.31539585,0.00000000
-4.94347174,8.96812462,1.01584424,8.32077558,0.01290668,0.12054291,0.31383190,0.00000000
-4.93746873,8.87666490,1.00501233,8.23702848,0.01312624,0.11614046,0.31155868,0.00000000
-4.93146573,8.77034806,0.99241106,8.13981503,0.01340403,0.11160522,0.30855197,0.00000000
-4.92546273,8.65003896,0.97823086,8.02993034,0.01374122,0.10699356,0.30480388,0.00000000
-4.91945973,8.51674101,0.96268889,7.90827980,0.01413843,0.10236395,0.30032343,0.00000000
-4.91345673,8.37157993,0.94602452,7.77586413,0.01459547,0.09777589,0.29513666,0.00000000
-4.90745373,8.21578574,0.92849469,7.63376335,0.01511131,0.09328878,0.28928624,0.00000000
-4.90145073,8.05067340,0.91036910,7.48312002,0.01568393,0.08896096,0.28283068,0.00000000
-4.89544772,7.87762232,0.89192541,7.32512170,0.01631036,0.08484878,0.27584296,0.00000000
-4.88944472,7.69805529,0.87344468,7.16098351,0.01698669,0.08100577,0.26840891,0.00000000
-4.88344172,7.51341724,0.85520700,6.99193069,0.01770818,0.07748196,0.26062516,0.00000000
-4.87743872,7.32515452,0.83748748,6.81918204,0.01846948,0.07432323,0.25259675,0.00000000
-4.87143572,7.13469513,0.82055262,6.64393447,0.01926481,0.07157087,0.24443471,0.00000000
-4.86543272,6.94343045,0.80465699,6.46734915,0.02008827,0.06926118,0.23625335,0.00000000
-4.85942971,6.75269895,0.79004038,6.29053955,0.02093416,0.06742509,0.22816764,0.00000000
-4.85342671,6.56377202,0.77692513,6.11456160,0.02179731,0.06608792,0.22029054,0.00000000
-4.84742371,6.37784212,0.76551369,5.94040600,0.02267336,0.06526911,0.21273056,0.00000000
-4.84142071,6.19601299,0.75598626,5.76899250,0.02355909,0.06498199,0.20558934,0.00000000
-4.83541771,6.01929186,0.74849835,5.60116576,0.02445260,0.06523352,0.19895957,0.00000000
-4.82941471,5.84858294,0.74317822,5.43769248,0.02535346,0.06602403,0.19292301,0.00000000
-4.82341171,5.68468186,0.74012403,5.27925913,0.02626274,0.06734691,0.18754888,0.00000000
-4.81740870,5.52827029,0.73940070,5.12646956,0.02718296,0.06918832,0.18289239,0.00000000
-4.81140570,5.37991037,0.74103647,4.97984219,0.02811782,0.07152684,0.17899355,0.00000000
-4.80540270,5.24003842,0.74501929,4.83980601,0.02907195,0.07433324,0.17587628,0.00000000
-4.79939970,5.10895774,0.75129308,4.70669534,0.03005046,0.07757020,0.17354770,0.00000000
-4.79339670,4.98683056,0.75975421,4.58074312,0.03105839,0.08119221,0.17199774,0.00000000
-4.78739370,4.87366947,0.77024838,4.46207307,0.03210017,0.08514553,0.17119896,0.00000000
-4.78139070,4.76932895,0.78256829,4.35069118,0.03317895,0.08936846,0.17110680,0.00000000
-4.77538769,4.67349781,0.79645244,4.24647719,0.03429603,0.09379167,0.17166000,0.00000000
-4.76938469,4.58569372,0.81158545,4.14917713,0.03545027,0.09833897,0.17278156,0.00000000
-4.76338169,4.50526093,0.82760008,4.05839795,0.03663761,0.10292822,0.17437997,0.00000000
-4.75737869,4.43137240,0.84408140,3.97360536,0.03785072,0.10747264,0.17635094,0.00000000
-4.75137569,4.36303742,0.86057314,3.89412588,0.03907877,0.11188231,0.17857951,0.00000000
-4.74537269,4.29911553,0.87658626,3.81915413,0.04030740,0.11606607,0.18094265,0.00000000
-4.73936968,4.23833728,0.89160970,3.74776583,0.04151891,0.11993350,0.18331217,0.00000000
-4.73336668,4.17933191,0.90512303,3.67893686,0.04269258,0.12339716,0.18555806,0.00000000
-4.72736368,4.12066157,0.91661063,3.61156825,0.04380524,0.12637487,0.18755201,0.00000000
-4.72136068,4.06086128,0.92557692,3.54451645,0.04483199,0.12879199,0.18917112,0.00000000
-4.71535768,3.99848326,0.93156200,3.47662815,0.04574701,0.13058365,0.19030164,0.00000000
-4.70935468,3.93214398,0.93415705,3.40677805,0.04652454,0.13169668,0.19084263,0.00000000
-4.70335168,3.86057191,0.93301878,3.33390815,0.04713989,0.13209141,0.19070933,0.00000000
-4.69734867,3.78265385,0.92788229,3.25706675,0.04757043,0.13174294,0.18983615,0.00000000
-4.69134567,3.69747759,0.91857159,3.17544521,0.04779658,0.13064211,0.18817917,0.00000000
-4.68534267,3.60436882,0.90500742,3.08841067,0.04780264,0.12879586,0.18571800,0.00000000
-4.67933967,3.50292046,0.88721182,2.99553317,0.04757758,0.12622722,0.18245695,0.00000000
-4.67333667,3.39301295,0.86530928,2.89660565,0.04711558,0.12297460,0.17842533,0.00000000
-4.66733367,3.27482436,0.83952434,2.79165596,0.04641639,0.11909079,0.17367712,0.00000000
-4.66133067,3.14882989,0.81017586,2.68095014,0.04548552,0.11464132,0.16828973,0.00000000
-4.65532766,3.01579090,0.77766812,2.56498705,0.04433416,0.10970258,0.16236209,0.00000000
-4.64932466,2.87673370,0.74247912,2.44448446,0.04297892,0.10435953,0.15601211,0.00000000
-4.64332166,2.73291957,0.70514686,2.32035742,0.04144137,0.09870327,0.14937357,0.00000000
-4.63731866,2.58580710,0.66625394,2.19369008,0.03974740,0.09282847,0.14259259,0.00000000
-4.63131566,2.43700879,0.62641134,2.06570220,0.03792648,0.08683078,0.13582384,0.00000000
-4.62531266,2.28824377,0.58624203,1.93771201,0.03601076,0.08080436,0.12922666,0.00000000
-4.61930965,2.14128877,0.54636506,1.81109710,0.03403419,0.07483961,0.12296103,0.00000000
-4.61330665,1.99792916,0.50738066,1.68725480,0.03203153,0.06902103,0.11718385,0.00000000
-4.60730365,1.85991197,0.46985702,1.56756386,0.03003746,0.06342561,0.11204537,0.00000000
-4.60130065,1.72890260,0.43431902,1.45334863,0.02808568,0.05812137,0.10768594,0.00000000
-4.59529765,1.60644631,0.40123913,1.34584683,0.02620813,0.05316641,0.10423324,0.00000000
-4.58929465,1.49393569,0.37103091,1.24618203,0.02443424,0.04860832,0.10179997,0.00000000
-4.58329165,1.39258464,0.34404475,1.15534114,0.02279044,0.04448396,0.10048204,0.00000000
-4.57728864,1.30340923,0.32056613,1.07415742,0.02129960,0.04081963,0.10035729,0.00000000
-4.57128564,1.22721540,0.30081597,1.00329904,0.01998078,0.03763150,0.10148479,0.00000000
-4.56528264,1.16459326,0.28495297,0.94326289,0.01884898,0.03492639,0.10390460,0.00000000
-4.55927964,1.11591755,0.27307754,0.89437343,0.01791512,0.03270270,0.10763805,0.00000000
-4.55327664,1.08135348,0.26523699,0.85678602,0.01718598,0.03095156,0.11268850,0.00000000
-4.54727364,1.06086740,0.26143170,0.83049409,0.01666445,0.02965804,0.11904247,0.00000000
-4.54127064,1.05424121,0.26162166,0.81533958,0.01634964,0.02880245,0.12667113,0.00000000
-4.53526763,1.06108984,0.26573335,0.81102587,0.01623727,0.02836161,0.13553208,0.00000000
-4.52926463,1.08088092,0.27366629,0.81713271,0.01631993,0.02831005,0.14557127,0.00000000
-4.52326163,1.11295565,0.28529917,0.83313233,0.01658753,0.02862113,0.15672510,0.00000000
-4.51725863,1.15655031,0.30049515,0.85840627,0.01702772,0.02926800,0.16892250,0.00000000
-4.51125563,1.21081754,0.31910628,0.89226238,0.01762630,0.03022441,0.18208692,0.00000000
-4.50525263,1.27484678,0.34097658,0.93395143,0.01836770,0.03146529,0.19613816,0.00000000
-4.49924962,1.34768316,0.36594392,0.98268305,0.01923536,0.03296712,0.21099387,0.00000000
-4.49324662,1.42834463,0.39384055,1.03764047,0.02021224,0.03470811,0.22657077,0.00000000
-4.48724362,1.51583646,0.42449218,1.09799384,0.02128111,0.03666810,0.24278531,0.00000000
-4.48124062,1.60916324,0.45771589,1.16291184,0.02242496,0.03882835,0.25955400,0.00000000
-4.47523762,1.70733784,0.49331678,1.23157131,0.02362730,0.04117104,0.27679310,0.00000000
-4.46923462,1.80938739,0.53108383,1.30316490,0.02487239,0.04367869,0.29441786,0.00000000
-4.46323162,1.91435637,0.57078503,1.37690654,0.02614545,0.04633348,0.31234139,0.00000000
-4.45722861,2.02130691,0.61216232,1.45203479,0.02743275,0.04911647,0.33047301,0.00000000
-4.45122561,2.12931677,0.65492658,1.52781429,0.02872174,0.05200685,0.34871655,0.00000000
-4.44522261,2.23747546,0.69875328,1.60353537,0.03000097,0.05498123,0.36696846,0.00000000
-4.43921961,2.34487916,0.74327912,1.67851226,0.03126010,0.05801309,0.38511599,0.00000000
-4.43321661,2.45062522,0.78810008,1.75208029,0.03248976,0.06107229,0.40303579,0.00000000
-4.42721361,2.55380701,0.83277144,1.82359250,0.03368141,0.06412495,0.42059280,0.00000000
-4.42121061,2.65351007,0.87680991,1.89241632,0.03482717,0.06713342,0.43763997,0.00000000
-4.41520760,2.74881026,0.91969822,1.95793068,0.03591966,0.07005670,0.45401867,0.00000000
-4.40920460,2.83877484,0.96089229,2.01952441,0.03695184,0.07285097,0.46956006,0.00000000
-4.40320160,2.92246679,0.99983081,2.07659614,0.03791684,0.07547056,0.48408740,0.00000000
-4.39719860,2.99895318,1.03594736,2.12855627,0.03880791,0.07786907,0.49741943,0.00000000
-4.39119560,3.06731737,1.06868440,2.17483134,0.03961833,0.08000074,0.50937456,0.00000000
-4.38519260,3.12667534,1.09750897,2.21487086,0.04034150,0.08182204,0.51977596,0.00000000
-4.37918959,3.17619551,1.12192942,2.24815668,0.04097098,0.08329324,0.52845723,0.00000000
-4.37318659,3.21512169,1.14151244,2.27421465,0.04150076,0.08438016,0.53526852,0.00000000
-4.36718359,3.24279821,1.15589991,2.29262829,0.04192542,0.08505571,0.54008278,0.00000000
-4.36118059,3.25869629,1.16482458,2.30305385,0.04224056,0.08530144,0.54280194,0.00000000
-4.35517759,3.26244043,1.16812408,2.30523625,0.04244309,0.08510883,0.54336262,0.00000000
-4.34917459,3.25383366,1.16575256,2.29902503,0.04253173,0.08448037,0.54174126,0.00000000
-4.34317159,3.23288035,1.15778947,2.28438953,0.04250736,0.08343028,0.53795834,0.00000000
-4.33716858,3.19980553,1.14444501,2.26143257,0.04237349,0.08198499,0.53208150,0.00000000
-4.33116558,3.15506953,1.12606212,2.23040173,0.04213661,0.08018323,0.52422746,0.00000000
-4.32516258,3.09937710,1.10311476,2.19169758,0.04180649,0.07807578,0.51456256,0.00000000
-4.31915958,3.03368048,1.07620274,2.14587818,0.04139641,0.07572491,0.50330208,0.00000000
-4.31315658,2.95917576,1.04604302,2.09365958,0.04092320,0.07320351,0.49070809,0.00000000
-4.30715358,2.87729251,1.01345806,2.03591170,0.04040723,0.07059400,0.47708614,0.00000000
