energy_ev,total_up,B_p_up,B_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.93746873,8.69754207,0.97359974,0.00000000,3.67342255,4.98700387,0.09115977,3.33342342
-4.93146573,8.73436319,0.96618070,0.00000000,3.71699951,4.98631184,0.09180333,3.36016016
-4.92546273,8.78109597,0.96062041,0.00000000,3.76615629,4.99220637,0.09259566,3.38955666
-4.91945973,8.83638272,0.95685791,0.00000000,3.81997674,5.00406006,0.09353226,3.42086852
-4.91345673,8.89849476,0.95477750,0.00000000,3.87736403,5.02100607,0.09460435,3.45323688
-4.90745373,8.96538153,0.95421212,0.00000000,3.93706871,5.04196641,0.09579891,3.48571535
-4.90145073,9.03473344,0.95494838,0.00000000,3.99772362,5.06568878,0.09709889,3.51730106
-4.89544772,9.10405598,0.95673322,0.00000000,4.05788388,5.09079029,0.09848360,3.54696833
-4.88944472,9.17075191,0.95928195,0.00000000,4.11607057,5.11580626,0.09992927,3.57370365
-4.88344172,9.23220799,0.96228716,0.00000000,4.17081589,5.13924218,0.10140963,3.59654036
-4.87743872,9.28588248,0.96542846,0.00000000,4.22070798,5.15962635,0.10289676,3.61459146
-4.87143572,9.32938951,0.96838231,0.00000000,4.26443330,5.17556111,0.10436182,3.62707913
-4.86543272,9.36057671,0.97083200,0.00000000,4.30081488,5.18577053,0.10577594,3.63335963
-4.85942971,9.37759271,0.97247696,0.00000000,4.32884469,5.18914232,0.10711102,3.63294263
-4.85342671,9.37894184,0.97304144,0.00000000,4.34770903,5.18476261,0.10834047,3.62550401
-4.84742371,9.36352384,0.97228201,0.00000000,4.35680607,5.17194204,0.10943995,3.61089198
-4.84142071,9.33065742,0.96999385,0.00000000,4.35575510,5.15023239,0.11038787,3.58912621
-4.83541771,9.28008719,0.96601547,0.00000000,4.34439753,5.11943347,0.11116589,3.56039044
-4.82941471,9.21197456,0.96023197,0.00000000,4.32279024,5.07959025,0.11175915,3.52501903
-4.82341171,9.12687379,0.95257671,0.00000000,4.29119206,5.03098108,0.11215643,3.48347863
-4.81740870,9.02569533,0.94303149,0.00000000,4.25004460,4.97409782,0.11235019,3.43634579
-4.81140570,8.90965910,0.93162541,0.00000000,4.19994895,4.90961956,0.11233643,3.38428216
-4.80540270,8.78024068,0.91843258,0.00000000,4.14163969,4.83838146,0.11211449,3.32800845
-4.79939970,8.63911378,0.90356882,0.00000000,4.07595784,4.76134070,0.11168678,3.26827860
-4.79339670,8.48809210,0.88718781,0.00000000,4.00382431,4.67954141,0.11105843,3.20585562
-4.78739370,8.32907383,0.86947669,0.00000000,3.92621497,4.59408045,0.11023697,3.14148989
-4.78139070,8.16399115,0.85065150,0.00000000,3.84413855,4.50607561,0.10923200,3.07590122
-4.77538769,7.99476708,0.83095264,0.00000000,3.75861796,4.41663780,0.10805492,3.00976496
-4.76938469,7.82328088,0.81064049,0.00000000,3.67067548,4.32684803,0.10671861,2.94370272
-4.76338169,7.65134289,0.78999122,0.00000000,3.58132170,4.23773988,0.10523733,2.87827744
-4.75737869,7.48067854,0.76929306,0.00000000,3.49154804,4.15028774,0.10362652,2.81399279
-4.75137569,7.31292095,0.74884282,0.00000000,3.40232210,4.06540045,0.10190275,2.75129611
-4.74537269,7.14961075,0.72894269,0.00000000,3.31458529,3.98391976,0.10008365,2.69058415
-4.73936968,6.99220134,0.70989734,0.00000000,3.22925146,3.90662287,0.09818794,2.63221076
-4.73336668,6.84206742,0.69201104,0.00000000,3.14720601,3.83422767,0.09623535,2.57649541
-4.72736368,6.70051481,0.67558490,0.00000000,3.06930433,3.76739960,0.09424665,2.52373163
-4.72136068,6.56878922,0.66091396,0.00000000,2.99636889,3.70675880,0.09224353,2.47419434
-4.71535768,6.44808216,0.64828411,0.00000000,2.92918460,3.65288634,0.09024851,2.42814540
-4.70935468,6.33953260,0.63796881,0.00000000,2.86849193,3.60632848,0.08828476,2.38583671
-4.70335168,6.24422319,0.63022552,0.00000000,2.81497808,3.56759814,0.08637580,2.34751053
-4.69734867,6.16317065,0.62529186,0.00000000,2.76926609,3.53717317,0.08454522,2.31339703
-4.69134567,6.09731047,0.62338164,0.00000000,2.73190279,3.51549111,0.08281624,2.28370901
-4.68534267,6.04747647,0.62468064,0.00000000,2.70334589,3.50294059,0.08121127,2.25863451
-4.67933967,6.01437645,0.62934246,0.00000000,2.68395131,3.49984986,0.07975139,2.23832759
-4.67333667,5.99856528,0.63748439,0.00000000,2.67396139,3.50647305,0.07845587,2.22289827
-4.66733367,6.00041728,0.64918350,0.00000000,2.67349497,3.52297503,0.07734160,2.21240233
-4.66133067,6.02009962,0.66447306,0.00000000,2.68253997,3.54941590,0.07642265,2.20683186
-4.65532766,6.05754860,0.68333943,0.00000000,2.70094915,3.58573608,0.07570977,2.20610739
-4.64932466,6.11245030,0.70571948,0.00000000,2.72843932,3.63174301,0.07521009,2.21007221
-4.64332166,6.18422707,0.73149868,0.00000000,2.76459435,3.68710032,0.07492677,2.21848949
-4.63731866,6.27203070,0.76050986,0.00000000,2.80887168,3.75132022,0.07485888,2.23104251
-4.63131566,6.37474294,0.79253279,0.00000000,2.86061228,3.82375974,0.07500130,2.24733806
-4.62531266,6.49098339,0.82729457,0.00000000,2.91905343,3.90362093,0.07534483,2.26691299
-4.61930965,6.61912456,0.86447086,0.00000000,2.98334372,3.98995538,0.07587630,2.28924349
-4.61330665,6.75731361,0.90368801,0.00000000,3.05255967,4.08167290,0.07657891,2.31375672
-4.60730365,6.90349969,0.94452619,0.00000000,3.12572312,4.17755410,0.07743260,2.33984405
-4.60130065,7.05546619,0.98652333,0.00000000,3.20181868,4.27626656,0.07841449,2.36687529
-4.59529765,7.21086648,1.02918027,0.00000000,3.27981080,4.37638420,0.07949949,2.39421322
-4.58929465,7.36726236,1.07196672,0.00000000,3.35865968,4.47640927,0.08066084,2.42122758
-4.58329165,7.52216408,1.11432845,0.00000000,3.43733590,4.57479660,0.08187073,2.44730815
-4.57728864,7.67307113,1.15569536,0.00000000,3.51483352,4.66997951,0.08310097,2.47187631
-4.57128564,7.81751315,1.19549058,0.00000000,3.59018152,4.76039708,0.08432359,2.49439477
-4.56528264,7.95309049,1.23314050,0.00000000,3.66245390,4.84452222,0.08551145,2.51437544
-4.55927964,8.07751393,1.26808546,0.00000000,3.73077843,4.92089024,0.08663883,2.53138541
-4.55327664,8.18864342,1.29979102,0.00000000,3.79434453,4.98812740,0.08768192,2.54505119
-4.54727364,8.28452547,1.32775949,0.00000000,3.85241041,5.04497909,0.08861933,2.55506157
-4.54127064,8.36342903,1.35154138,0.00000000,3.90430993,5.09033718,0.08943249,2.56116941
-4.53526763,8.42387931,1.37074647,0.00000000,3.94945927,5.12326576,0.09010598,2.56319274
-4.52926463,8.46468925,1.38505401,0.00000000,3.98736352,5.14302494,0.09062784,2.56101558
-4.52326163,8.48498779,1.39422170,0.00000000,4.01762336,5.14909179,0.09098981,2.55458864
-4.51725863,8.48424419,1.39809298,0.00000000,4.03994148,5.14117773,0.09118743,2.54393026
-4.51125563,8.46228742,1.39660240,0.00000000,4.05412868,5.11924161,0.09122023,2.52912752
-4.50525263,8.41931955,1.38977852,0.00000000,4.06010929,5.08349777,0.09109170,2.51033736
-4.49924962,8.35592215,1.37774442,0.00000000,4.05792534,5.03441823,0.09080931,2.48778775
-4.49324662,8.27305454,1.36071541,0.00000000,4.04773932,4.97272873,0.09038445,2.46177825
-4.48724362,8.17204328,1.33899415,0.00000000,4.02983479,4.89939800,0.08983231,2.43267989
-4.48124062,8.05456206,1.31296315,0.00000000,4.00461458,4.81562026,0.08917167,2.40093358
-4.47523762,7.92260202,1.28307490,0.00000000,3.97259624,4.72279102,0.08842469,2.36704693
-4.46923462,7.77843238,1.24984007,0.00000000,3.93440452,4.62247662,0.08761662,2.33158883
-4.46323162,7.62455208,1.21381404,0.00000000,3.89076065,4.51637811,0.08677541,2.29518175
-4.45722861,7.46363343,1.17558231,0.00000000,3.84246861,4.40629047,0.08593132,2.25849136
-4.45122561,7.29845908,1.13574533,0.00000000,3.79039853,4.29405840,0.08511642,2.22221369
-4.44522261,7.13185413,1.09490333,0.00000000,3.73546747,4.18152991,0.08436403,2.18705987
-4.43921961,6.96661542,1.05364153,0.00000000,3.67861810,4.07050934,0.08370813,2.15373884
-4.43321661,6.80544016,1.01251632,0.00000000,3.62079581,3.96271117,0.08318267,2.12293861
-4.42721361,6.65085642,0.97204287,0.00000000,3.56292496,3.85971640,0.08282082,2.09530654
-4.42121061,6.50515745,0.93268431,0.00000000,3.50588480,3.76293265,0.08265426,2.07142956
-4.41520760,6.37034240,0.89484309,0.00000000,3.45048607,3.67355952,0.08271232,2.05181494
-4.40920460,6.24806504,0.85885423,0.00000000,3.39744875,3.59256009,0.08302118,2.03687255
-4.40320160,6.13959239,0.82498104,0.00000000,3.34738193,3.52063960,0.08360305,2.02689926
-4.39719860,6.04577442,0.79341283,0.00000000,3.30076631,3.45823176,0.08447540,2.02206616
-4.39119560,5.96702578,0.76426496,0.00000000,3.25794004,3.40549298,0.08565017,2.02240929
-4.38519260,5.90331991,0.73758075,0.00000000,3.21908853,3.36230464,0.08713311,2.02782413
-4.37918959,5.85419572,0.71333530,0.00000000,3.18423845,3.32828307,0.08892322,2.03806421
-4.37318659,5.81877630,0.69144091,0.00000000,3.15325642,3.30279672,0.09101229,2.05274397
-4.36718359,5.79579906,0.67175380,0.00000000,3.12585261,3.28498985,0.09338459,2.07134575
-4.36118059,5.78365608,0.65408202,0.00000000,3.10158911,3.27381187,0.09601675,2.09323074
-4.35517759,5.78044347,0.63819415,0.00000000,3.07989313,3.26805126,0.09887786,2.11765356
-4.34917459,5.78401803,0.62382863,0.00000000,3.06007475,3.26637294,0.10192975,2.14377997
-4.34317159,5.79205963,0.61070333,0.00000000,3.04134875,3.26735805,0.10512749,2.17070724
-4.33716858,5.80213742,0.59852533,0.00000000,3.02285997,3.26954483,0.10842018,2.19748648
-4.33116558,5.81177803,0.58700039,0.00000000,3.00371162,3.27146950,0.11175185,2.22314642
-4.32516258,5.81853396,0.57584218,0.00000000,2.98299549,3.27170613,0.11506270,2.24671788
-4.31915958,5.82005042,0.56478077,0.00000000,2.95982338,3.26890439,0.11829043,2.26725829
-4.31315658,5.81412877,0.55357042,0.00000000,2.93335867,3.26182436,0.12137174,2.28387573
-4.30715358,5.79878531,0.54199636,0.00000000,2.90284696,3.24936750,0.12424403,2.29575176
