energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.90995498,2.41582064,0.01734921,0.32030267,0.67403356,0.43670843,0.68479486,0.77327773,0.00530167,1.05595914
-5.90395198,2.37114850,0.01651379,0.30548094,0.67416567,0.42729355,0.66559362,0.74853919,0.00519861,1.05033228
-5.89794897,2.33338966,0.01565193,0.29114347,0.67665126,0.41883795,0.64786227,0.72549557,0.00513181,1.04831783
-5.89194597,2.30394480,0.01478015,0.27755284,0.68182548,0.41159876,0.63214499,0.70466452,0.00510187,1.05042816
-5.88594297,2.28405388,0.01391436,0.26495489,0.68996790,0.40581240,0.61894419,0.68650954,0.00510929,1.05710060
-5.87993997,2.27475176,0.01306945,0.25357230,0.70129054,0.40168581,0.60870640,0.67142619,0.00515438,1.06867863
-5.87393697,2.27683152,0.01225892,0.24359904,0.71592833,0.39938868,0.60181035,0.65973106,0.00523712,1.08539643
-5.86793397,2.29081663,0.01149459,0.23519606,0.73393215,0.39904706,0.59855774,0.65165365,0.00535709,1.10736718
-5.86193097,2.31694276,0.01078633,0.22848822,0.75526486,0.40073861,0.59916683,0.64733144,0.00551340,1.13457570
-5.85592796,2.35514976,0.01014188,0.22356253,0.77980030,0.40448951,0.60376910,0.64680824,0.00570457,1.16687535
-5.84992496,2.40508361,0.00956681,0.22046762,0.80732514,0.41027313,0.61240886,0.65003554,0.00592862,1.20398944
-5.84392196,2.46610788,0.00906443,0.21921452,0.83754363,0.41801054,0.62504576,0.65687693,0.00618295,1.24551671
-5.83791896,2.53732410,0.00863587,0.21977858,0.87008476,0.42757262,0.64156001,0.66711507,0.00646450,1.29094068
-5.83191596,2.61759973,0.00828017,0.22210242,0.90451162,0.43878381,0.66175995,0.68046092,0.00676973,1.33964234
-5.82591296,2.70560264,0.00799447,0.22609979,0.94033253,0.45142714,0.68539175,0.69656486,0.00709478,1.39091560
-5.81990995,2.79984049,0.00777415,0.23166010,0.97701346,0.46525044,0.71215063,0.71502907,0.00743555,1.44398483
-5.81390695,2.89870365,0.00761315,0.23865352,1.01399128,0.47997349,0.74169327,0.73542089,0.00778788,1.49802391
-5.80790395,3.00050996,0.00750420,0.24693640,1.05068748,0.49529574,0.77365091,0.75728646,0.00814769,1.55217608
-5.80190095,3.10354990,0.00743913,0.25635680,1.08652184,0.51090440,0.80764253,0.78016436,0.00851115,1.60557392
-5.79589795,3.20613069,0.00740915,0.26675996,1.12092564,0.52648272,0.84328775,0.80359864,0.00887487,1.65735900
-5.78989495,3.30661798,0.00740517,0.27799345,1.15335414,0.54171803,0.88021881,0.82715095,0.00923601,1.70670057
-5.78389195,3.40347400,0.00741808,0.28991187,1.18329801,0.55630946,0.91809130,0.85041136,0.00959250,1.75281284
-5.77788894,3.49529113,0.00743904,0.30238089,1.21029347,0.56997506,0.95659304,0.87300760,0.00994308,1.79497060
-5.77188594,3.58082001,0.00745972,0.31528048,1.23393087,0.58245817,0.99545106,0.89461251,0.01028744,1.83252277
-5.76588294,3.65899174,0.00747251,0.32850722,1.25386180,0.59353288,1.03443602,0.91494946,0.01062624,1.86490379
-5.75987994,3.72893365,0.00747073,0.34197560,1.26980444,0.60300844,1.07336421,0.93379574,0.01096113,1.89164254
-5.75387694,3.78997842,0.00744875,0.35561823,1.28154720,0.61073256,1.11209692,0.95098387,0.01129470,1.91236897
-5.74787394,3.84166681,0.00740214,0.36938503,1.28895081,0.61659363,1.15053725,0.96640088,0.01163040,1.92681821
-5.74187094,3.88374398,0.00732769,0.38324134,1.29194863,0.62052167,1.18862447,0.97998568,0.01197235,1.93483234
-5.73586793,3.91615012,0.00722345,0.39716521,1.29054561,0.62248827,1.22632635,0.99172481,0.01232521,1.93635993
-5.72986493,3.93900580,0.00708872,0.41114380,1.28481572,0.62250536,1.26362979,1.00164665,0.01269391,1.93145339
-5.72386193,3.95259306,0.00692398,0.42516927,1.27489821,0.62062309,1.30053020,1.00981463,0.01308339,1.92026437
-5.71785893,3.95733306,0.00673079,0.43923429,1.26099277,0.61692678,1.33702039,1.01631957,0.01349831,1.90303751
-5.71185593,3.95376130,0.00651171,0.45332745,1.24335375,0.61153322,1.37307943,1.02127170,0.01394276,1.88010258
-5.70585293,3.94250163,0.00627013,0.46742879,1.22228366,0.60458633,1.40866227,1.02479267,0.01441996,1.85186536
-5.69984992,3.92424000,0.00601010,0.48150586,1.19812610,0.59625246,1.44369073,1.02700788,0.01493197,1.81879756
-5.69384692,3.89969913,0.00573619,0.49551036,1.17125835,0.58671542,1.47804652,1.02803965,0.01547944,1.78142591
-5.68784392,3.86961491,0.00545330,0.50937582,1.14208370,0.57617140,1.51156663,1.02800131,0.01606143,1.74032076
-5.68184092,3.83471551,0.00516650,0.52301631,1.11102373,0.56482396,1.54404175,1.02699269,0.01667525,1.69608444
-5.67583792,3.79570371,0.00488086,0.53632642,1.07851067,0.55287920,1.57521772,1.02509705,0.01731638,1.64933949
-5.66983492,3.75324299,0.00460128,0.54918258,1.04497997,0.54054117,1.60480022,1.02237951,0.01797850,1.60071710
-5.66383192,3.70794751,0.00433241,0.56144569,1.01086309,0.52800768,1.63246250,1.01888713,0.01865355,1.55084592
-5.65782891,3.66037603,0.00407847,0.57296488,0.97658079,0.51546655,1.65785595,1.01465042,0.01933190,1.50034134
-5.65182591,3.61102955,0.00384321,0.58358246,0.94253670,0.50309233,1.68062296,1.00968613,0.02000263,1.44979539
-5.64582291,3.56035221,0.00362978,0.59313961,0.90911147,0.49104348,1.70041144,1.00400112,0.02065378,1.39976758
-5.63981991,3.50873484,0.00344073,0.60148267,0.87665741,0.47946016,1.71689048,0.99759692,0.02127281,1.35077648
-5.63381691,3.45652066,0.00327795,0.60846967,0.84549367,0.46846246,1.72976602,0.99047469,0.02184692,1.30329247
-5.62781391,3.40401215,0.00314263,0.61397671,0.81590207,0.45814921,1.73879604,0.98264014,0.02236357,1.25773153
-5.62181091,3.35147860,0.00303532,0.61790392,0.78812346,0.44859727,1.74380424,0.97410820,0.02281089,1.21445030
-5.61580790,3.29916347,0.00295588,0.62018065,0.76235488,0.43986135,1.74469171,0.96490685,0.02317808,1.17374250
-5.60980490,3.24729126,0.00290358,0.62076959,0.73874737,0.43197443,1.74144571,0.95508011,0.02345588,1.13583674
-5.60380190,3.19607327,0.00287709,0.61966956,0.71740467,0.42494862,1.73414550,0.94468988,0.02363683,1.10089593
-5.59779890,3.14571219,0.00287455,0.61691695,0.69838278,0.41877663,1.72296458,0.93381641,0.02371561,1.06901825
-5.59179590,3.09640547,0.00289363,0.61258561,0.68169049,0.41343386,1.70816955,0.92255767,0.02368917,1.04023989
-5.58579290,3.04834759,0.00293161,0.60678526,0.66729098,0.40888096,1.69011561,0.91102742,0.02355692,1.01453938
-5.57978989,3.00173157,0.00298543,0.59965855,0.65510455,0.40506704,1.66923904,0.89935236,0.02332065,0.99184384
-5.57378689,2.95675011,0.00305180,0.59137686,0.64501247,0.40193340,1.64604710,0.88766847,0.02298455,0.97203663
-5.56778389,2.91359684,0.00312727,0.58213522,0.63686201,0.39941769,1.62110593,0.87611701,0.02255500,0.95496671
-5.56178089,2.87246807,0.00320833,0.57214648,0.63047256,0.39745856,1.59502712,0.86484030,0.02204036,0.94045921
-5.55577789,2.83356540,0.00329147,0.56163516,0.62564276,0.39600048,1.56845360,0.85397779,0.02145073,0.92832693
-5.54977489,2.79709947,0.00337331,0.55083125,0.62215847,0.39499864,1.54204538,0.84366263,0.02079755,0.91838259
-5.54377189,2.76329477,0.00345066,0.53996417,0.61980135,0.39442385,1.51646587,0.83401894,0.02009331,0.91045112
-5.53776888,2.73239538,0.00352060,0.52925731,0.61835779,0.39426691,1.49236905,0.82516007,0.01935113,0.90438157
-5.53176588,2.70467128,0.00358059,0.51892319,0.61762783,0.39454253,1.47038790,0.81718770,0.01858445,0.90005812
-5.52576288,2.68042446,0.00362847,0.50915942,0.61743367,0.39529221,1.45112417,0.81019205,0.01780666,0.89740950
-5.51975988,2.65999424,0.00366257,0.50014559,0.61762752,0.39658610,1.43513966,0.80425273,0.01703077,0.89641631
-5.51375688,2.64376080,0.00368174,0.49204099,0.61809818,0.39852343,1.42294865,0.79944027,0.01626913,0.89711570
-5.50775388,2.63214602,0.00368534,0.48498317,0.61877616,0.40123131,1.41501166,0.79581804,0.01553320,0.89960296
-5.50175088,2.62561093,0.00367325,0.47908723,0.61963697,0.40486198,1.41172992,0.79344402,0.01483337,0.90402971
-5.49574787,2.62464896,0.00364588,0.47444564,0.62070238,0.40958818,1.41344066,0.79237248,0.01417876,0.91059864
-5.48974487,2.62977467,0.00360414,0.47112850,0.62203940,0.41559695,1.42041278,0.79265495,0.01357717,0.91955463
-5.48374187,2.64150795,0.00354934,0.46918417,0.62375707,0.42308184,1.43284286,0.79434051,0.01303495,0.93117271
-5.47773887,2.66035384,0.00348319,0.46863994,0.62600117,0.43223387,1.45085164,0.79747506,0.01255704,0.94574317
-5.47173587,2.68677886,0.00340770,0.46950288,0.62894690,0.44323162,1.47448083,0.80209977,0.01214689,0.96355447
-5.46573287,2.72118485,0.00332510,0.47176066,0.63279008,0.45623076,1.50369076,0.80824852,0.01180657,0.98487482
-5.45972986,2.76388178,0.00323778,0.47538251,0.63773717,0.47135374,1.53835904,0.81594480,0.01153677,1.00993330
-5.45372686,2.81506134,0.00314816,0.48032013,0.64399464,0.48867997,1.57828075,0.82519811,0.01133688,1.03890166
-5.44772386,2.87477294,0.00305867,0.48650884,0.65175836,0.50823727,1.62317066,0.83600038,0.01120511,1.07187777
-5.44172086,2.94290428,0.00297163,0.49386896,0.66120352,0.52999494,1.67266784,0.84832273,0.01113856,1.10887182
-5.43571786,3.01916800,0.00288924,0.50230756,0.67247561,0.55385913,1.72634300,0.86211295,0.01113339,1.14979622
-5.42971486,3.10309600,0.00281347,0.51172057,0.68568313,0.57967070,1.78370889,0.87729418,0.01118491,1.19445994
-5.42371186,3.19404239,0.00274609,0.52199540,0.70089228,0.60720603,1.84423353,0.89376494,0.01128778,1.24256783
-5.41770885,3.29119573,0.00268862,0.53301411,0.71812403,0.63618084,1.90735624,0.91140076,0.01143613,1.29372526
-5.41170585,3.39360034,0.00264232,0.54465689,0.73735370,0.66625696,1.97250580,0.93005746,0.01162373,1.34744803
-5.40570285,3.50018600,0.00260824,0.55680593,0.75851304,0.69705186,2.03912000,0.94957598,0.01184421,1.40317711
-5.39969985,3.60980480,0.00258717,0.56934942,0.78149464,0.72815066,2.10666564,0.96978854,0.01209116,1.46029777
-5.39369685,3.72127314,0.00257973,0.58218547,0.80615836,0.75911996,2.17465773,0.99052570,0.01235834,1.51816195
-5.38769385,3.83341656,0.00258637,0.59522570,0.83233933,0.78952295,2.24267669,1.01162395,0.01263979,1.57611282
-5.38169085,3.94511479,0.00260740,0.60839824,0.85985689,0.81893502,2.31038218,1.03293318,0.01292999,1.63351019
-5.37568784,4.05534425,0.00264300,0.62164987,0.88852398,0.84695913,2.37752250,1.05432351,0.01322395,1.68975522
-5.36968484,4.16321520,0.00269330,0.63494708,0.91815618,0.87324003,2.44393860,1.07569090,0.01351728,1.74431321
-5.36368184,4.26800131,0.00275830,0.64827587,0.94857977,0.89747677,2.50956188,1.09696111,0.01380621,1.79673298
-5.35767884,4.36915953,0.00283797,0.66164025,0.97963840,0.91943264,2.57440571,1.11809155,0.01408761,1.84666165
-5.35167584,4.46633891,0.00293216,0.67505936,1.01119763,0.93894220,2.63855060,1.13907086,0.01435898,1.89385416
-5.34567284,4.55937774,0.00304061,0.68856338,1.04314723,0.95591493,2.70212377,1.15991615,0.01461831,1.93817662
-5.33966983,4.64828913,0.00316295,0.70218839,1.07540092,0.97033541,2.76527409,1.18066790,0.01486408,1.97960358
-5.33366683,4.73323583,0.00329860,0.71597047,1.10789362,0.98225998,2.82814365,1.20138308,0.01509507,2.01820920
-5.32766383,4.81449602,0.00344680,0.72993939,1.14057638,0.99181020,2.89083791,1.22212653,0.01531028,2.05415290
-5.32166083,4.89242201,0.00360650,0.74411225,1.17340918,0.99916349,2.95339609,1.24296159,0.01550876,2.08766039
-5.31565783,4.96739479,0.00377638,0.75848757,1.20635238,1.00454152,3.01576387,1.26394024,0.01568954,2.11900119
-5.30965483,5.03977709,0.00395476,0.77304013,1.23935711,1.00819697,3.07777025,1.28509362,0.01585147,2.14846399
-5.30365183,5.10986794,0.00413965,0.78771694,1.27235542,1.01039952,3.13911020,1.30642348,0.01599318,2.17633135
-5.29764882,5.17786166,0.00432867,0.80243469,1.30525082,1.01142173,3.19933449,1.32789521,0.01611301,2.20285521
-5.29164582,5.24381353,0.00451911,0.81707875,1.33791000,1.01152559,3.25784757,1.34943272,0.01620899,2.22823454
-5.28564282,5.30761436,0.00470795,0.83150392,1.37015613,1.01095043,3.31391395,1.37091572,0.01627889,2.25259656
-5.27963982,5.36897506,0.00489190,0.84553686,1.40176451,1.00990268,3.36667300,1.39217926,0.01632024,2.27598231
-5.27363682,5.42742218,0.00506747,0.85898007,1.43246074,1.00854789,3.41516145,1.41301586,0.01633045,2.29833751
-5.26763382,5.48230422,0.00523104,0.87161725,1.46192178,1.00700536,3.45834268,1.43317969,0.01630694,2.31950893
-5.26163082,5.53280812,0.00537898,0.88321960,1.48977996,1.00534534,3.49514121,1.45239279,0.01624725,2.33924651
-5.25562781,5.57798483,0.00550776,0.89355301,1.51562978,1.00358886,3.52448069,1.47035276,0.01614921,2.35721075
-5.24962481,5.61678220,0.00561404,0.90238538,1.53903736,1.00170982,3.54532338,1.48674153,0.01601110,2.37298511
-5.24362181,5.64808327,0.00569480,0.90949406,1.55955204,0.99963931,3.55670934,1.50123469,0.01583178,2.38609239
-5.23761881,5.67074788,0.00574742,0.91467289,1.57671977,0.99727144,3.55779330,1.51351095,0.01561084,2.39601432
-5.23161581,5.68365552,0.00576983,0.91773853,1.59009757,0.99447052,3.54787748,1.52326124,0.01534872,2.40221315
-5.22561281,5.68574735,0.00576054,0.91853598,1.59926858,0.99107901,3.52643923,1.53019725,0.01504673,2.40415437
-5.21960980,5.67606587,0.00571871,0.91694307,1.60385694,0.98692580,3.49315213,1.53405899,0.01470716,2.40132918
-5.21360680,5.65379052,0.00564422,0.91287380,1.60354191,0.98183456,3.44790005,1.53462142,0.01433327,2.39327606
-5.20760380,5.61826854,0.00553763,0.90628066,1.59807071,0.97563170,3.39078394,1.53169991,0.01392925,2.37960033
-5.20160080,5.56904001,0.00540024,0.89715578,1.58726947,0.96815371,3.32212132,1.52515475,0.01350018,2.35999118
-5.19559780,5.50585703,0.00523397,0.88553124,1.57105188,0.95925388,3.24243900,1.51489462,0.01305194,2.33423546
-5.18959480,5.42869673,0.00504136,0.87147845,1.54942535,0.94880796,3.15245974,1.50087923,0.01259111,2.30222816
-5.18359180,5.33776842,0.00482545,0.85510688,1.52249425,0.93671905,3.05308364,1.48312130,0.01212479,2.26397904
-5.17758879,5.23351502,0.00458973,0.83656220,1.49046027,0.92292141,2.94536541,1.46168775,0.01166051,2.21961574
-5.17158579,5.11660927,0.00433798,0.81602390,1.45361985,0.90738345,2.83048855,1.43670045,0.01120605,2.16938316
-5.16558279,4.98794496,0.00407417,0.79370256,1.41235879,0.89010971,2.70973740,1.40833622,0.01076926,2.11363955
-5.15957979,4.84862366,0.00380237,0.76983669,1.36714423,0.87114205,2.58446822,1.37682631,0.01035791,2.05284936
-5.15357679,4.69993713,0.00352659,0.74468934,1.31851428,0.85055989,2.45608004,1.34245494,0.00997949,1.98757338
-5.14757379,4.54334576,0.00325072,0.71854419,1.26706561,0.82847960,2.32598607,1.30555700,0.00964110,1.91845637
-5.14157079,4.38045328,0.00297839,0.69170141,1.21343941,0.80505306,2.19558637,1.26651459,0.00934924,1.84621264
-5.13556778,4.21297781,0.00271291,0.66447296,1.15830621,0.78046528,2.06624214,1.22575229,0.00910964,1.77161001
-5.12956478,4.04271986,0.00245723,0.63717760,1.10234993,0.75493115,1.93925204,1.18373096,0.00892717,1.69545251
-5.12356178,3.87152733,0.00221385,0.61013539,1.04625175,0.72869128,1.81583093,1.14094019,0.00880564,1.61856221
-5.11755878,3.70125828,0.00198481,0.58366179,0.99067416,0.70200699,1.69709095,1.09788913,0.00874769,1.54176081
-5.11155578,3.53374210,0.00177168,0.55806156,0.93624581,0.67515454,1.58402540,1.05509615,0.00875469,1.46585121
-5.10555278,3.37073995,0.00157559,0.53362233,0.88354747,0.64841863,1.47749526,1.01307726,0.00882662,1.39159974
-5.09954977,3.21390549,0.00139718,0.51060836,0.83309965,0.62208545,1.37821856,0.97233384,0.00896201,1.31971941
-5.09354677,3.06474730,0.00123670,0.48925427,0.78535208,0.59643538,1.28676268,0.93333998,0.00915789,1.25085466
-5.08754377,2.92459397,0.00109402,0.46975942,0.74067560,0.57173564,1.20353959,0.89652999,0.00940980,1.18556816
-5.08154077,2.79456349,0.00096868,0.45228280,0.69935634,0.54823317,1.12880406,0.86228656,0.00971178,1.12432997
-5.07553777,2.67553804,0.00085995,0.43693891,0.66159275,0.52614803,1.06265503,0.83093015,0.01005649,1.06750943
-5.06953477,2.56814540,0.00076684,0.42379479,0.62749515,0.50566753,1.00503984,0.80271020,0.01043529,1.01537017
-5.06353177,2.47274784,0.00068823,0.41286828,0.59708802,0.48694148,0.95576157,0.77779840,0.01083842,0.96806827
-5.05752876,2.38943917,0.00062283,0.40412790,0.57031485,0.47007869,0.91448916,0.75628464,0.01125521,0.92565369
-5.05152576,2.31805027,0.00056932,0.39749407,0.54704517,0.45514484,0.88077022,0.73817571,0.01167432,0.88807493
-5.04552276,2.25816285,0.00052629,0.39284197,0.52708365,0.44216202,0.85404621,0.72339684,0.01208403,0.85518668
-5.03951976,2.20913119,0.00049238,0.39000583,0.51018078,0.43110967,0.83366968,0.71179615,0.01247258,0.82676012
-5.03351676,2.17011068,0.00046623,0.38878453,0.49604467,0.42192709,0.81892307,0.70315168,0.01282843,0.80249549
-5.02751376,2.14009216,0.00044656,0.38894826,0.48435350,0.41451730,0.80903865,0.69718076,0.01314067,0.78203622
-5.02151076,2.11794049,0.00043214,0.39024599,0.47476814,0.40875196,0.80321897,0.69355113,0.01339928,0.76498423
-5.01550775,2.10243559,0.00042187,0.39241354,0.46694443,0.40447729,0.80065727,0.69189344,0.01359548,0.75091553
-5.00950475,2.09231416,0.00041472,0.39518169,0.46054458,0.40152044,0.80055720,0.69181440,0.01372194,0.73939561
-5.00350175,2.08631041,0.00040981,0.39828423,0.45524740,0.39969618,0.80215134,0.69291002,0.01377304,0.72999387
-4.99749875,2.08319389,0.00040634,0.40146545,0.45075687,0.39881356,0.80471788,0.69477831,0.01374500,0.72229663
-4.99149575,2.08180310,0.00040365,0.40448688,0.44680891,0.39868211,0.80759503,0.69703092,0.01363599,0.71591815
-4.98549275,2.08107359,0.00040117,0.40713296,0.44317613,0.39911744,0.81019284,0.69930329,0.01344614,0.71050941
-4.97948974,2.08005976,0.00039846,0.40921553,0.43967055,0.39994607,0.81200200,0.70126290,0.01317751,0.70576439
-4.97348674,2.07794980,0.00039517,0.41057699,0.43614424,0.40100914,0.81259963,0.70261551,0.01283398,0.70142370
-4.96748374,2.07407375,0.00039103,0.41109203,0.43248828,0.40216512,0.81165202,0.70310913,0.01242106,0.69727583
-4.96148074,2.06790502,0.00038588,0.41066814,0.42862996,0.40329146,0.80891433,0.70253599,0.01194571,0.69315604
-4.95547774,2.05905590,0.00037959,0.40924476,0.42452877,0.40428510,0.80422758,0.70073249,0.01141600,0.68894329
-4.94947474,2.04726814,0.00037214,0.40679150,0.42017148,0.40506215,0.79751336,0.69757750,0.01084091,0.68455563
-4.94347174,2.03239969,0.00036353,0.40330539,0.41556665,0.40555676,0.78876642,0.69298932,0.01022998,0.67994442
-4.93746873,2.01440874,0.00035381,0.39880754,0.41073895,0.40571949,0.77804593,0.68692171,0.00959298,0.67508804
-4.93146573,1.99333658,0.00034306,0.39333944,0.40572373,0.40551516,0.76546568,0.67935933,0.00893966,0.66998534
-4.92546273,1.96929034,0.00033140,0.38695910,0.40056209,0.40492076,0.75118385,0.67031304,0.00827945,0.66464950
-4.91945973,1.94242672,0.00031895,0.37973729,0.39529662,0.40392321,0.73539284,0.65981543,0.00762124,0.65910248
-4.91345673,1.91293762,0.00030584,0.37175399,0.38996815,0.40251746,0.71830943,0.64791676,0.00697313,0.65337050
-4.90745373,1.88103837,0.00029221,0.36309532,0.38461350,0.40070485,0.70016582,0.63468156,0.00634235,0.64748062
-4.90145073,1.84695880,0.00027819,0.35385096,0.37926424,0.39849197,0.68120160,0.62018608,0.00573509,0.64145864
-4.89544772,1.81093729,0.00026392,0.34411205,0.37394641,0.39588994,0.66165699,0.60451639,0.00515643,0.63532818
-4.88944472,1.77321772,0.00024951,0.33396972,0.36868113,0.39291413,0.64176728,0.58776742,0.00461039,0.62911090
-4.88344172,1.73404879,0.00023507,0.32351407,0.36348584,0.38958437,0.62175854,0.57004241,0.00409987,0.62282768
-4.87743872,1.69368527,0.00022071,0.31283355,0.35837602,0.38592539,0.60184452,0.55145290,0.00362675,0.61650054
-4.87143572,1.65239056,0.00020652,0.30201470,0.35336718,0.38196754,0.58222447,0.53211896,0.00319195,0.61015494
-4.86543272,1.61043975,0.00019258,0.29114206,0.34847685,0.37774759,0.56308197,0.51216936,0.00279556,0.60382232
-4.85942971,1.56812267,0.00017896,0.28029818,0.34372646,0.37330948,0.54458434,0.49174160,0.00243693,0.59754251
-4.85342671,1.52574623,0.00016572,0.26956365,0.33914285,0.36870495,0.52688256,0.47098164,0.00211480,0.59136579
-4.84742371,1.48363569,0.00015290,0.25901707,0.33475942,0.36399389,0.51011157,0.45004308,0.00182745,0.58535447
-4.84142071,1.44213445,0.00014057,0.24873483,0.33061669,0.35924439,0.49439078,0.42908585,0.00157278,0.57958370
-4.83541771,1.40160228,0.00012874,0.23879076,0.32676241,0.35453240,0.47982465,0.40827445,0.00134844,0.57414171
-4.82941471,1.36241195,0.00011747,0.22925571,0.32325107,0.34994099,0.46650343,0.38777558,0.00115195,0.56912905
-4.82341171,1.32494438,0.00010677,0.22019684,0.32014293,0.34555921,0.45450377,0.36775550,0.00098078,0.56465726
-4.81740870,1.28958249,0.00009668,0.21167695,0.31750271,0.34148058,0.44388946,0.34837713,0.00083240,0.56084671
-4.81140570,1.25670425,0.00008722,0.20375368,0.31539786,0.33780122,0.43471208,0.32979697,0.00070436,0.55782384
-4.80540270,1.22667491,0.00007839,0.19647875,0.31389656,0.33461775,0.42701165,0.31216227,0.00059433,0.55571794
-4.79939970,1.19983913,0.00007024,0.18989722,0.31306565,0.33202488,0.42081727,0.29560825,0.00050014,0.55465734
-4.79339670,1.17651296,0.00006275,0.18404685,0.31296827,0.33011290,0.41614771,0.28025583,0.00041979,0.55476538
-4.78739370,1.15697617,0.00005597,0.17895758,0.31366160,0.32896500,0.41301185,0.26620975,0.00035147,0.55615607
-4.78139070,1.14146500,0.00004988,0.17465114,0.31519443,0.32865456,0.41140908,0.25355725,0.00029354,0.55892951
-4.77538769,1.13016550,0.00004452,0.17114077,0.31760485,0.32924239,0.41132950,0.24236739,0.00024455,0.56316733
-4.76938469,1.12320757,0.00003989,0.16843110,0.32091787,0.33077409,0.41275381,0.23269089,0.00020324,0.56892795
-4.76338169,1.12065984,0.00003601,0.16651815,0.32514312,0.33327740,0.41565311,0.22456055,0.00016848,0.57624200
-4.75737869,1.12252538,0.00003290,0.16538948,0.33027275,0.33675985,0.41998834,0.21799219,0.00013931,0.58510793
-4.75137569,1.12873849,0.00003058,0.16502444,0.33627930,0.34120658,0.42570961,0.21298599,0.00011490,0.59548795
-4.74537269,1.13916263,0.00002907,0.16539456,0.34311403,0.34657863,0.43275537,0.20952828,0.00009453,0.60730447
-4.73936968,1.15358975,0.00002840,0.16646413,0.35070544,0.35281157,0.44105165,0.20759353,0.00007758,0.62043738
-4.73336668,1.17174133,0.00002861,0.16819095,0.35895842,0.35981491,0.45051149,0.20714657,0.00006354,0.63472225
-4.72736368,1.19327130,0.00002973,0.17052742,0.36775385,0.36747208,0.46103483,0.20814510,0.00005197,0.64994982
-4.72136068,1.21777123,0.00003180,0.17342174,0.37694917,0.37564138,0.47250893,0.21054211,0.00004248,0.66586698
-4.71535768,1.24477804,0.00003487,0.17681969,0.38637968,0.38415782,0.48480981,0.21428859,0.00003477,0.68217951
-4.70935468,1.27378437,0.00003897,0.18066661,0.39586097,0.39283604,0.49780454,0.21933610,0.00002857,0.69855661
-4.70335168,1.30425169,0.00004415,0.18490982,0.40519230,0.40147418,0.51135486,0.22563944,0.00002366,0.71463749
-4.69734867,1.33562609,0.00005045,0.18950150,0.41416115,0.40985889,0.52532197,0.23315925,0.00001984,0.73003976
-4.69134567,1.36735647,0.00005790,0.19440180,0.42254878,0.41777110,0.53957249,0.24186454,0.00001699,0.74436972
-4.68534267,1.39891454,0.00006653,0.19958224,0.43013654,0.42499273,0.55398549,0.25173500,0.00001496,0.75723409
-4.67933967,1.42981610,0.00007634,0.20502923,0.43671307,0.43131376,0.56846031,0.26276315,0.00001366,0.76825281
-4.67333667,1.45964254,0.00008732,0.21074752,0.44208167,0.43653960,0.58292479,0.27495611,0.00001301,0.77707255
-4.66733367,1.48806160,0.00009946,0.21676336,0.44606793,0.44049843,0.59734340,0.28833694,0.00001297,0.78338012
-4.66133067,1.51484632,0.00011269,0.22312717,0.44852698,0.44304800,0.61172483,0.30294545,0.00001348,0.78691525
-4.65532766,1.53989079,0.00012695,0.22991547,0.44935004,0.44408171,0.62612832,0.31883828,0.00001451,0.78748206
-4.64932466,1.56322171,0.00014213,0.23723179,0.44846998,0.44353343,0.64066836,0.33608824,0.00001606,0.78495855
-4.64332166,1.58500474,0.00015810,0.24520637,0.44586543,0.44138097,0.65551689,0.35478275,0.00001811,0.77930346
