energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.50775388,4.88635901,0.03352306,1.26971346,2.25891999,0.00000000,1.55441334,1.66394917
-5.50175088,4.75182223,0.03244337,1.22269012,2.20863317,0.00000000,1.50533356,1.60696719
-5.49574787,4.62857177,0.03136932,1.17797565,2.16399756,0.00000000,1.45967738,1.55343592
-5.48974487,4.51785520,0.03031609,1.13610197,2.12544726,0.00000000,1.41812300,1.50388678
-5.48374187,4.42063367,0.02929820,1.09751375,2.09329693,0.00000000,1.38125217,1.45873573
-5.47773887,4.33758135,0.02832914,1.06256760,2.06774105,0.00000000,1.34954392,1.41828642
-5.47173587,4.26909162,0.02742100,1.03153462,2.04885497,0.00000000,1.32337113,1.38273717
-5.46573287,4.21528873,0.02658425,1.00460561,2.03659717,0.00000000,1.30299958,1.35219078
-5.45972986,4.17604312,0.02582743,0.98189830,2.03081232,0.00000000,1.28858895,1.32666634
-5.45372686,4.15098909,0.02515705,0.96346579,2.03123492,0.00000000,1.28019537,1.30611194
-5.44772386,4.13954353,0.02457743,0.94930557,2.03749315,0.00000000,1.27777515,1.29041759
-5.44172086,4.14092469,0.02409065,0.93936837,2.04911309,0.00000000,1.28118927,1.27942753
-5.43571786,4.15417048,0.02369655,0.93356647,2.06552312,0.00000000,1.29020853,1.27295131
-5.42971486,4.17815597,0.02339278,0.93178098,2.08605895,0.00000000,1.30451910,1.27077328
-5.42371186,4.21161041,0.02317486,0.93386794,2.10996947,0.00000000,1.32372860,1.27266031
-5.41770885,4.25313389,0.02303637,0.93966311,2.13642379,0.00000000,1.34737272,1.27836757
-5.41170585,4.30121473,0.02296912,0.94898556,2.16452012,0.00000000,1.37492254,1.28764267
-5.40570285,4.35424792,0.02296333,0.96164007,2.19329657,0.00000000,1.40579270,1.30022823
-5.39969985,4.41055584,0.02300795,0.97741876,2.22174452,0.00000000,1.43935076,1.31586330
-5.39369685,4.46841155,0.02309093,0.99610210,2.24882465,0.00000000,1.47492761,1.33428399
-5.38769385,4.52606531,0.02319956,1.01745948,2.27348568,0.00000000,1.51182926,1.35522357
-5.38169085,4.58177439,0.02332080,1.04124978,2.29468565,0.00000000,1.54934975,1.37841249
-5.37568784,4.63383589,0.02344166,1.06722193,2.31141548,0.00000000,1.58678512,1.40357849
-5.36968484,4.68062202,0.02354956,1.09511578,2.32272410,0.00000000,1.62344807,1.43044696
-5.36368184,4.72061668,0.02363272,1.12466305,2.32774439,0.00000000,1.65868290,1.45874161
-5.35767884,4.75245209,0.02368046,1.15558866,2.32571899,0.00000000,1.69188013,1.48818546
-5.35167584,4.77494389,0.02368354,1.18761211,2.31602487,0.00000000,1.72249034,1.51850207
-5.34567284,4.78712292,0.02363441,1.22044889,2.29819551,0.00000000,1.75003638,1.54941666
-5.33966983,4.78826192,0.02352745,1.25381178,2.27193962,0.00000000,1.77412358,1.58065725
-5.33366683,4.77789581,0.02335910,1.28741191,2.23715529,0.00000000,1.79444717,1.61195530
-5.32766383,4.75583384,0.02312792,1.32095937,2.19393880,0.00000000,1.81079669,1.64304594
-5.32166083,4.72216308,0.02283461,1.35416353,2.14258744,0.00000000,1.82305699,1.67366762
-5.31565783,4.67724249,0.02248194,1.38673280,2.08359590,0.00000000,1.83120580,1.70356112
-5.30965483,4.62168775,0.02207457,1.41837426,2.01764624,0.00000000,1.83530790,1.73246813
-5.30365183,4.55634743,0.02161889,1.44879295,1.94559178,0.00000000,1.83550623,1.76012950
-5.29764882,4.48227162,0.02112271,1.47769141,1.86843531,0.00000000,1.83201055,1.78628347
-5.29164582,4.40067450,0.02059502,1.50476947,1.78730258,0.00000000,1.82508402,1.81066424
-5.28564282,4.31289282,0.02004562,1.52972482,1.70341209,0.00000000,1.81502877,1.83300130
-5.27963982,4.22034232,0.01948482,1.55225454,1.61804248,0.00000000,1.80217103,1.85301980
-5.27363682,4.12447441,0.01892315,1.57205786,1.53249869,0.00000000,1.78684692,1.87044254
-5.26763382,4.02673504,0.01837107,1.58884047,1.44807844,0.00000000,1.76938937,1.88499360
-5.26163082,3.92852786,0.01783871,1.60232036,1.36604005,0.00000000,1.75011714,1.89640408
-5.25562781,3.83118304,0.01733570,1.61223525,1.28757301,0.00000000,1.72932635,1.90441972
-5.24962481,3.73593297,0.01687102,1.61835140,1.21377202,0.00000000,1.70728482,1.90881039
-5.24362181,3.64389550,0.01645294,1.62047358,1.14561541,0.00000000,1.68422949,1.90938116
-5.23761881,3.55606450,0.01608896,1.61845567,1.08394826,0.00000000,1.66036673,1.90598431
-5.23161581,3.47330765,0.01578580,1.61221131,1.02947060,0.00000000,1.63587527,1.89853181
-5.22561281,3.39637010,0.01554950,1.60172406,0.98273041,0.00000000,1.61091130,1.88700726
-5.21960980,3.32588291,0.01538542,1.58705623,0.94412132,0.00000000,1.58561509,1.87147668
-5.21360680,3.26237450,0.01529830,1.56835567,0.91388442,0.00000000,1.56011844,1.85209697
-5.20760380,3.20628333,0.01529235,1.54585988,0.89211352,0.00000000,1.53455199,1.82912153
-5.20160080,3.15796989,0.01537121,1.51989687,0.87876321,0.00000000,1.50905196,1.80290190
-5.19559780,3.11772659,0.01553801,1.49088221,0.87365881,0.00000000,1.48376527,1.77388526
-5.18959480,3.08578383,0.01579521,1.45931215,0.87650758,0.00000000,1.45885264,1.74260705
-5.18359180,3.06231150,0.01614461,1.42575271,0.88691031,0.00000000,1.43448925,1.70967887
-5.17758879,3.04741525,0.01658711,1.39082493,0.90437298,0.00000000,1.41086272,1.67577175
-5.17158579,3.04112756,0.01712259,1.35518678,0.92831776,0.00000000,1.38816839,1.64159527
-5.16558279,3.04339421,0.01774964,1.31951232,0.95809329,0.00000000,1.36660214,1.60787337
-5.15957979,3.05405708,0.01846540,1.28446909,0.99298414,0.00000000,1.34635125,1.57531777
-5.15357679,3.07283492,0.01926533,1.25069461,1.03221935,0.00000000,1.32758375,1.54460037
-5.14757379,3.09930378,0.02014300,1.21877321,1.07498061,0.00000000,1.31043717,1.51632575
-5.14157079,3.13287925,0.02109000,1.18921434,1.12041003,0.00000000,1.29500746,1.49100547
-5.13556778,3.17280246,0.02209584,1.16243331,1.16761831,0.00000000,1.28133883,1.46903530
-5.12956478,3.21813194,0.02314799,1.13873569,1.21569346,0.00000000,1.26941548,1.45067671
-5.12356178,3.26774293,0.02423199,1.11830605,1.26371063,0.00000000,1.25915584,1.43604377
-5.11755878,3.32033541,0.02533167,1.10120164,1.31074328,0.00000000,1.25040992,1.42509613
-5.11155578,3.37445173,0.02642945,1.08735143,1.35587608,0.00000000,1.24296012,1.41763863
-5.10555278,3.42850386,0.02750676,1.07656060,1.39821926,0.00000000,1.23652571,1.41332768
-5.09954977,3.48080973,0.02854453,1.06852015,1.43692464,0.00000000,1.23077085,1.41168414
-5.09354677,3.52963765,0.02952372,1.06282119,1.47120271,0.00000000,1.22531582,1.41211212
-5.08754377,3.57325693,0.03042593,1.05897324,1.50034037,0.00000000,1.21975106,1.41392290
-5.08154077,3.60999259,0.03123399,1.05642551,1.52371869,0.00000000,1.21365312,1.41636271
-5.07553777,3.63828149,0.03193248,1.05459010,1.54082985,0.00000000,1.20660190,1.41864303
-5.06953477,3.65672715,0.03250832,1.05286605,1.55129239,0.00000000,1.19819804,1.41997200
-5.06353177,3.66415052,0.03295114,1.05066298,1.55486404,0.00000000,1.18807977,1.41958545
-5.05752876,3.65963405,0.03325363,1.04742323,1.55145129,0.00000000,1.17593813,1.41677599
-5.05152576,3.64255674,0.03341176,1.04264169,1.54111495,0.00000000,1.16152986,1.41091907
-5.04552276,3.61261847,0.03342487,1.03588222,1.52407135,0.00000000,1.14468735,1.40149472
-5.03951976,3.56985234,0.03329555,1.02679035,1.50068892,0.00000000,1.12532517,1.38810421
-5.03351676,3.51462445,0.03302952,1.01510177,1.47147986,0.00000000,1.10344288,1.37048115
-5.02751376,3.44762131,0.03263528,1.00064646,1.43708749,0.00000000,1.07912419,1.34849670
-5.02151076,3.36982558,0.03212371,0.98334872,1.39826933,0.00000000,1.05253263,1.32215905
-5.01550775,3.28248157,0.03150763,0.96322327,1.35587675,0.00000000,1.02390403,1.29160749
-5.00950475,3.18705222,0.03080118,0.94036809,1.31083199,0.00000000,0.99353640,1.25710170
-5.00350175,3.08516980,0.03001936,0.91495450,1.26410323,0.00000000,0.96177784,1.21900703
-4.99749875,2.97858269,0.02917745,0.88721531,1.21667894,0.00000000,0.92901312,1.17777683
-4.99149575,2.86910048,0.02829051,0.85743179,1.16954213,0.00000000,0.89564965,1.13393263
-4.98549275,2.75853983,0.02737294,0.82592014,1.12364564,0.00000000,0.86210360,1.08804338
-4.97948974,2.64867310,0.02643813,0.79301818,1.07988901,0.00000000,0.82878662,1.04070466
-4.97348674,2.54118134,0.02549814,0.75907295,1.03909771,0.00000000,0.79609375,0.99251863
-4.96748374,2.43761315,0.02456357,0.72442950,1.00200513,0.00000000,0.76439296,0.94407561
-4.96148074,2.33935029,0.02364341,0.68942136,0.96923765,0.00000000,0.73401641,0.89593780
-4.95547774,2.24758044,0.02274508,0.65436280,0.94130301,0.00000000,0.70525373,0.84862549
-4.94947474,2.16327751,0.02187443,0.61954309,0.91858203,0.00000000,0.67834720,0.80260612
-4.94347174,2.08718915,0.02103593,0.58522244,0.90132354,0.00000000,0.65348884,0.75828615
-4.93746873,2.01983116,0.02023278,0.55162977,0.88964258,0.00000000,0.63081920,0.71600580
-4.93146573,1.96148829,0.01946713,0.51896197,0.88352155,0.00000000,0.61042776,0.67603642
-4.92546273,1.91222075,0.01874026,0.48738429,0.88281421,0.00000000,0.59235454,0.63858030
-4.91945973,1.87187576,0.01805278,0.45703185,0.88725239,0.00000000,0.57659291,0.60377263
-4.91345673,1.84010357,0.01740482,0.42801174,0.89645513,0.00000000,0.56309330,0.57168521
-4.90745373,1.81637736,0.01679615,0.40040566,0.90994024,0.00000000,0.55176761,0.54233176
-4.90145073,1.80001631,0.01622639,0.37427281,0.92713794,0.00000000,0.54249432,0.51567428
-4.89544772,1.79021164,0.01569502,0.34965289,0.94740652,0.00000000,0.53512407,0.49163047
-4.88944472,1.78605483,0.01520154,0.32656911,0.97004980,0.00000000,0.52948561,0.47008162
-4.88344172,1.78656779,0.01474549,0.30503116,0.99433595,0.00000000,0.52539217,0.45088105
-4.87743872,1.79073425,0.01432652,0.28503805,1.01951750,0.00000000,0.52264808,0.43386262
-4.87143572,1.79753192,0.01394443,0.26658090,1.04485204,0.00000000,0.52105552,0.41884929
-4.86543272,1.80596466,0.01359922,0.24964557,1.06962302,0.00000000,0.52042140,0.40566151
-4.85942971,1.81509394,0.01329111,0.23421520,1.09316019,0.00000000,0.52056411,0.39412515
-4.85342671,1.82406863,0.01302063,0.22027272,1.11485894,0.00000000,0.52132004,0.38407903
-4.84742371,1.83215239,0.01278866,0.20780317,1.13419794,0.00000000,0.52254970,0.37538154
-4.84142071,1.83874755,0.01259648,0.19679589,1.15075435,0.00000000,0.52414311,0.36791656
-4.83541771,1.84341474,0.01244588,0.18724655,1.16421609,0.00000000,0.52602441,0.36159814
-4.82941471,1.84588739,0.01233915,0.17915880,1.17439056,0.00000000,0.52815529,0.35637411
-4.82341171,1.84608034,0.01227921,0.17254572,1.18120943,0.00000000,0.53053723,0.35222823
-4.81740870,1.84409232,0.01226959,0.16743064,1.18472925,0.00000000,0.53321221,0.34918094
-4.81140570,1.84020176,0.01231441,0.16384750,1.18512782,0.00000000,0.53626199,0.34728860
-4.80540270,1.83485612,0.01241843,0.16184059,1.18269633,0.00000000,0.53980568,0.34664112
-4.79939970,1.82865488,0.01258689,0.16146355,1.17782763,0.00000000,0.54399576,0.34735814
-4.79339670,1.82232684,0.01282545,0.16277764,1.17100104,0.00000000,0.54901267,0.34958378
-4.78739370,1.81670231,0.01313998,0.16584929,1.16276432,0.00000000,0.55505798,0.35348010
-4.78139070,1.81268136,0.01353642,0.17074692,1.15371336,0.00000000,0.56234639,0.35921943
-4.77538769,1.81119915,0.01402049,0.17753714,1.14447059,0.00000000,0.57109699,0.36697594
-4.76938469,1.81318961,0.01459747,0.18628043,1.13566281,0.00000000,0.58152380,0.37691665
-4.76338169,1.81954891,0.01527185,0.19702646,1.12789919,0.00000000,0.59382625,0.38919214
-4.75737869,1.83109993,0.01604711,0.20980921,1.12175040,0.00000000,0.60817968,0.40392755
-4.75137569,1.84855908,0.01692543,0.22464220,1.11772952,0.00000000,0.62472642,0.42121391
-4.74537269,1.87250666,0.01790741,0.24151390,1.11627528,0.00000000,0.64356769,0.44110045
-4.73936968,1.90336188,0.01899190,0.26038370,1.11773822,0.00000000,0.66475665,0.46358800
-4.73336668,1.94136324,0.02017580,0.28117867,1.12237024,0.00000000,0.68829295,0.48862398
-4.72736368,1.98655522,0.02145403,0.30379114,1.13031756,0.00000000,0.71411894,0.51609902
-4.72136068,2.03878139,0.02281947,0.32807757,1.14161744,0.00000000,0.74211768,0.54584562
-4.71535768,2.09768444,0.02426300,0.35385854,1.15619851,0.00000000,0.77211297,0.57763878
-4.70935468,2.16271290,0.02577369,0.38092013,1.17388456,0.00000000,0.80387132,0.61119875
-4.70335168,2.23313425,0.02733894,0.40901671,1.19440168,0.00000000,0.83710575,0.64619581
-4.69734867,2.30805405,0.02894480,0.43787490,1.21738817,0.00000000,0.87148157,0.68225689
-4.69134567,2.38644015,0.03057620,0.46719880,1.24240704,0.00000000,0.90662355,0.71897393
-4.68534267,2.46715125,0.03221736,0.49667623,1.26896038,0.00000000,0.94212459,0.75591350
-4.67933967,2.54896861,0.03385212,0.52598567,1.29650533,0.00000000,0.97755532,0.79262753
-4.67333667,2.63062996,0.03546430,0.55480380,1.32447077,0.00000000,1.01247457,0.82866452
-4.66733367,2.71086422,0.03703801,0.58281319,1.35227452,0.00000000,1.04644000,0.86358098
-4.66133067,2.78842607,0.03855801,0.60970997,1.37934028,0.00000000,1.07901895,0.89695267
-4.65532766,2.86212916,0.04000994,0.63521114,1.40511391,0.00000000,1.10979887,0.92838512
-4.64932466,2.93087712,0.04138058,0.65906132,1.42907864,0.00000000,1.13839721,0.95752325
-4.64332166,2.99369139,0.04265801,0.68103862,1.45076879,0.00000000,1.16447045,0.98405969
-4.63731866,3.04973548,0.04383176,0.70095974,1.46978177,0.00000000,1.18772224,1.00774171
-4.63131566,3.09833507,0.04489296,0.71868389,1.48578816,0.00000000,1.20791026,1.02837658
-4.62531266,3.13899389,0.04583436,0.73411582,1.49853972,0.00000000,1.22485205,1.04583543
-4.61930965,3.17140531,0.04665049,0.74720774,1.50787534,0.00000000,1.23842964,1.06005560
-4.61330665,3.19545976,0.04733770,0.75796041,1.51372498,0.00000000,1.24859298,1.07104159
-4.60730365,3.21124830,0.04789428,0.76642338,1.51611161,0.00000000,1.25536239,1.07886497
-4.60130065,3.21906267,0.04832056,0.77269457,1.51515137,0.00000000,1.25882997,1.08366316
-4.59529765,3.21939208,0.04861910,0.77691920,1.51105197,0.00000000,1.25916008,1.08563749
-4.58929465,3.21291698,0.04879482,0.77928839,1.50410952,0.00000000,1.25658884,1.08505063
-4.58329165,3.20050021,0.04885519,0.78003714,1.49470380,0.00000000,1.25142278,1.08222339
-4.57728864,3.18317526,0.04881044,0.77944202,1.48329210,0.00000000,1.24403642,1.07753116
-4.57128564,3.16213193,0.04867369,0.77781834,1.47040163,0.00000000,1.23486873,1.07139965
-4.56528264,3.13869891,0.04846109,0.77551670,1.45662034,0.00000000,1.22441839,1.06430014
-4.55927964,3.11432332,0.04819188,0.77291892,1.44258632,0.00000000,1.21323756,1.05674381
-4.55327664,3.09054662,0.04788833,0.77043312,1.42897558,0.00000000,1.20192409,1.04927518
-4.54727364,3.06897698,0.04757562,0.76848775,1.41648819,0.00000000,1.19111194,1.04246432
-4.54127064,3.05125770,0.04728155,0.76752467,1.40583293,0.00000000,1.18145994,1.03689769
-4.53526763,3.03903195,0.04703612,0.76799091,1.39771037,0.00000000,1.17363854,1.03316758
-4.52926463,3.03390406,0.04687099,0.77032947,1.39279481,0.00000000,1.16831515,1.03186005
-4.52326163,3.03739795,0.04681873,0.77496898,1.39171522,0.00000000,1.16613783,1.03354145
-4.51725863,3.05091374,0.04691204,0.78231261,1.39503583,0.00000000,1.16771808,1.03874389
-4.51125563,3.07568373,0.04718285,0.79272645,1.40323675,0.00000000,1.17361308,1.04794983
-4.50525263,3.11272936,0.04766126,0.80652774,1.41669561,0.00000000,1.18430799,1.06157649
-4.49924962,3.16282086,0.04837464,0.82397359,1.43567068,0.00000000,1.20019908,1.07996057
-4.49324662,3.22644149,0.04934657,0.84525043,1.46028659,0.00000000,1.22157841,1.10334397
-4.48724362,3.30375842,0.05059593,0.87046502,1.49052320,0.00000000,1.24862081,1.13186131
-4.48124062,3.39460171,0.05213615,0.89963736,1.52620854,0.00000000,1.28137385,1.16552993
-4.47523762,3.49845327,0.05397450,0.93269594,1.56701635,0.00000000,1.31975144,1.20424304
-4.46923462,3.61444667,0.05611164,0.96947587,1.61246862,0.00000000,1.36353148,1.24776646
-4.46323162,3.74137861,0.05854139,1.00971987,1.66194345,0.00000000,1.41235786,1.29573958
-4.45722861,3.87773210,0.06125069,1.05308247,1.71468809,0.00000000,1.46574690,1.34768047
-4.45122561,4.02171086,0.06421982,1.09913714,1.76983695,0.00000000,1.52309802,1.40299524
-4.44522261,4.17128387,0.06742286,1.14738615,1.82643398,0.00000000,1.58370834,1.46099146
-4.43921961,4.32423847,0.07082833,1.19727290,1.88345863,0.00000000,1.64679064,1.52089504
-4.43321661,4.47823977,0.07440003,1.24819602,1.93985441,0.00000000,1.71149386,1.58187004
-4.42721361,4.63089421,0.07809806,1.29952472,1.99455899,0.00000000,1.77692540,1.64304049
-4.42121061,4.77981425,0.08187989,1.35061473,2.04653446,0.00000000,1.84217420,1.70351334
-4.41520760,4.92268180,0.08570150,1.40082402,2.09479665,0.00000000,1.90633367,1.76240164
-4.40920460,5.05730762,0.08951857,1.44952782,2.13844232,0.00000000,1.96852355,1.81884679
-4.40320160,5.18168440,0.09328757,1.49613210,2.17667301,0.00000000,2.02790988,1.87203915
-4.39719860,5.29403158,0.09696683,1.54008530,2.20881491,0.00000000,2.08372241,1.92123606
-4.39119560,5.39283039,0.10051739,1.58088765,2.23433381,0.00000000,2.13526881,1.96577684
-4.38519260,5.47684826,0.10390382,1.61809822,2.25284485,0.00000000,2.18194555,2.00509402
-4.37918959,5.54515218,0.10709473,1.65133926,2.26411683,0.00000000,2.22324507,2.03872098
-4.37318659,5.59711127,0.11006320,1.68029823,2.26807121,0.00000000,2.25875951,2.06629559
-4.36718359,5.63238930,0.11278694,1.70472766,2.26477603,0.00000000,2.28818098,2.08756036
-4.36118059,5.65092826,0.11524825,1.72444299,2.25443526,0.00000000,2.31129902,2.10235924
-4.35517759,5.65292452,0.11743389,1.73931915,2.23737436,0.00000000,2.32799538,2.11063169
-4.34917459,5.63879931,0.11933468,1.74928593,2.21402272,0.00000000,2.33823694,2.11240455
-4.34317159,5.60916526,0.12094502,1.75432288,2.18489387,0.00000000,2.34206715,2.10778244
-4.33716858,5.56479092,0.12226237,1.75445399,2.15056442,0.00000000,2.33959658,2.09693718
-4.33116558,5.50656484,0.12328658,1.74974251,2.11165253,0.00000000,2.33099314,2.08009704
-4.32516258,5.43546084,0.12401923,1.74028631,2.06879679,0.00000000,2.31647233,2.05753622
-4.31915958,5.35250568,0.12446304,1.72621377,2.02263622,0.00000000,2.29628802,2.02956502
-4.31315658,5.25875020,0.12462128,1.70768041,1.97379212,0.00000000,2.27072384,1.99652114
-4.30715358,5.15524456,0.12449729,1.68486634,1.92285216,0.00000000,2.24008560,1.95876217
