energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.77788894,2.80447172,0.04361226,0.75458998,0.41012356,0.11343225,0.86718452,0.00000000,0.94097674,1.16183155
-5.77188594,2.82305052,0.04460373,0.74158681,0.42888440,0.11796008,0.89857778,0.00000000,0.95022139,1.14513858
-5.76588294,2.84061860,0.04559205,0.72678167,0.44786194,0.12298029,0.93121257,0.00000000,0.95909054,1.12600849
-5.75987994,2.85763404,0.04658248,0.71046237,0.46695315,0.12850146,0.96497212,0.00000000,0.96770208,1.10485077
-5.75387694,2.87463865,0.04758072,0.69295588,0.48607312,0.13453003,0.99975294,0.00000000,0.97619618,1.08213701
-5.74787394,2.89222822,0.04859258,0.67461597,0.50515593,0.14106940,1.03546239,0.00000000,0.98472567,1.05838254
-5.74187094,2.91102084,0.04962367,0.65581005,0.52415490,0.14811910,1.07201558,0.00000000,0.99344587,1.03412694
-5.73586793,2.93162485,0.05067910,0.63690596,0.54304197,0.15567399,1.10933180,0.00000000,1.00250429,1.00991410
-5.72986493,2.95460798,0.05176316,0.61825916,0.56180638,0.16372347,1.14733062,0.00000000,1.01203090,0.98627304
-5.72386193,2.98046880,0.05287906,0.60020101,0.58045256,0.17225075,1.18592791,0.00000000,1.02212928,0.96370009
-5.71785893,3.00961182,0.05402870,0.58302846,0.59899730,0.18123221,1.22503183,0.00000000,1.03286920,0.94264325
-5.71185593,3.04232693,0.05521246,0.56699570,0.61746646,0.19063687,1.26453909,0.00000000,1.04428087,0.92348919
-5.70585293,3.07877391,0.05642907,0.55230776,0.63589100,0.20042597,1.30433158,0.00000000,1.05635107,0.90655324
-5.69984992,3.11897222,0.05767555,0.53911650,0.65430278,0.21055274,1.34427350,0.00000000,1.06902145,0.89207262
-5.69384692,3.16279633,0.05894712,0.52751870,0.67273017,0.22096227,1.38420915,0.00000000,1.08218875,0.88020281
-5.68784392,3.20997631,0.06023727,0.51755638,0.69119360,0.23159163,1.42396155,0.00000000,1.09570709,0.87101692
-5.68184092,3.26010345,0.06153780,0.50921901,0.70970139,0.24237019,1.46333187,0.00000000,1.10939213,0.86450786
-5.67583792,3.31264050,0.06283891,0.50244746,0.72824594,0.25322019,1.50210002,0.00000000,1.12302677,0.86059298
-5.66983492,3.36693591,0.06412939,0.49713939,0.74680057,0.26405751,1.54002617,0.00000000,1.13636828,0.85912060
-5.66383192,3.42224170,0.06539676,0.49315560,0.76531724,0.27479281,1.57685357,0.00000000,1.14915649,0.85987821
-5.65782891,3.47773419,0.06662753,0.49032726,0.78372514,0.28533282,1.61231257,0.00000000,1.16112266,0.86260191
-5.65182591,3.53253713,0.06780744,0.48846352,0.80193061,0.29558204,1.64612584,0.00000000,1.17199890,0.86698653
-5.64582291,3.58574672,0.06892175,0.48735921,0.81981814,0.30544468,1.67801485,0.00000000,1.18152765,0.87269636
-5.63981991,3.63645785,0.06995560,0.48680248,0.83725275,0.31482676,1.70770740,0.00000000,1.18947101,0.87937602
-5.63381691,3.68379113,0.07089433,0.48658211,0.85408357,0.32363861,1.73494614,0.00000000,1.19561962,0.88666130
-5.62781391,3.72692004,0.07172395,0.48649430,0.87014857,0.33179740,1.75949782,0.00000000,1.19980085,0.89418981
-5.62181091,3.76509766,0.07243149,0.48634878,0.88528027,0.33922982,1.78116286,0.00000000,1.20188606,0.90161127
-5.61580790,3.79768220,0.07300549,0.48597425,0.89931219,0.34587480,1.79978500,0.00000000,1.20179662,0.90859718
-5.60980490,3.82416066,0.07343646,0.48522296,0.91208562,0.35168613,1.81526052,0.00000000,1.19950860,0.91485000
-5.60380190,3.84416973,0.07371729,0.48397443,0.92345657,0.35663492,1.82754644,0.00000000,1.19505588,0.92011133
-5.59779890,3.85751314,0.07384368,0.48213826,0.93330232,0.36071169,1.83666730,0.00000000,1.18853155,0.92416924
-5.59179590,3.86417457,0.07381451,0.47965606,0.94152731,0.36392807,1.84272002,0.00000000,1.18008740,0.92686437
-5.58579290,3.86432521,0.07363213,0.47650235,0.94806788,0.36631798,1.84587621,0.00000000,1.16993158,0.92809467
-5.57978989,3.85832550,0.07330249,0.47268461,0.95289569,0.36793807,1.84638175,0.00000000,1.15832418,0.92781862
-5.57378689,3.84672023,0.07283531,0.46824227,0.95601949,0.36886750,1.84455328,0.00000000,1.14557108,0.92605663
-5.56778389,3.83022687,0.07224392,0.46324490,0.95748502,0.36920689,1.84077142,0.00000000,1.13201583,0.92289063
-5.56178089,3.80971718,0.07154507,0.45778943,0.95737317,0.36907645,1.83547095,0.00000000,1.11803006,0.91846160
-5.55577789,3.78619226,0.07075859,0.45199653,0.95579626,0.36861333,1.82912801,0.00000000,1.10400256,0.91296514
-5.54977489,3.76075183,0.06990684,0.44600636,0.95289279,0.36796818,1.82224498,0.00000000,1.09032745,0.90664508
-5.54377189,3.73455890,0.06901410,0.43997355,0.94882087,0.36730116,1.81533334,0.00000000,1.07739187,0.89978523
-5.53776888,3.70880096,0.06810577,0.43406188,0.94375079,0.36677732,1.80889565,0.00000000,1.06556361,0.89269968
-5.53176588,3.68464950,0.06720759,0.42843854,0.93785701,0.36656170,1.80340713,0.00000000,1.05517940,0.88572179
-5.52576288,3.66321956,0.06634476,0.42326836,0.93131038,0.36681432,1.79929813,0.00000000,1.04653419,0.87919246
-5.51975988,3.64553124,0.06554106,0.41870817,0.92427071,0.36768517,1.79693804,0.00000000,1.03987201,0.87344806
-5.51375688,3.63247492,0.06481804,0.41490138,0.91688041,0.36930947,1.79662179,0.00000000,1.03537885,0.86880849
-5.50775388,3.62478178,0.06419432,0.41197325,0.90925956,0.37180344,1.79855949,0.00000000,1.03317792,0.86556600
-5.50175088,3.62300113,0.06368496,0.41002669,0.90150251,0.37526065,1.80286982,0.00000000,1.03332745,0.86397506
-5.49574787,3.62748533,0.06330102,0.40913906,0.89367645,0.37974925,1.80957748,0.00000000,1.03582117,0.86424380
-5.48974487,3.63838294,0.06304933,0.40935976,0.88582177,0.38530997,1.81861475,0.00000000,1.04059137,0.86652735
-5.48374187,3.65564015,0.06293234,0.41070899,0.87795418,0.39195512,1.82982705,0.00000000,1.04751437,0.87092316
-5.47773887,3.67900985,0.06294829,0.41317740,0.87006844,0.39966859,1.84298202,0.00000000,1.05641789,0.87746850
-5.47173587,3.70806774,0.06309148,0.41672673,0.86214320,0.40840662,1.85778157,0.00000000,1.06709000,0.88614016
-5.46573287,3.74223391,0.06335265,0.42129136,0.85414662,0.41809951,1.87387591,0.00000000,1.07928892,0.89685598
-5.45972986,3.78079846,0.06371961,0.42678050,0.84604228,0.42865397,1.89087894,0.00000000,1.09275319,0.90947831
-5.45372686,3.82294947,0.06417777,0.43308108,0.83779490,0.43995599,1.90838374,0.00000000,1.10721132,0.92381876
-5.44772386,3.86780138,0.06471088,0.44006090,0.82937541,0.45187411,1.92597746,0.00000000,1.12239064,0.93964417
-5.44172086,3.91442238,0.06530163,0.44757212,0.82076487,0.46426293,1.94325458,0.00000000,1.13802454,0.95668319
-5.43571786,3.96185917,0.06593232,0.45545475,0.81195717,0.47696655,1.95982807,0.00000000,1.15385794,0.97463329
-5.42971486,4.00915816,0.06658536,0.46354007,0.80296006,0.48982208,1.97533776,0.00000000,1.16965058,0.99316780
-5.42371186,4.05538228,0.06724370,0.47165384,0.79379466,0.50266280,1.98945578,0.00000000,1.18517821,1.01194272
-5.41770885,4.09962334,0.06789120,0.47961933,0.78449344,0.51532114,2.00188913,0.00000000,1.20023176,1.03060319
-5.41170585,4.14100994,0.06851279,0.48725994,0.77509690,0.52763135,2.01237943,0.00000000,1.21461473,1.04878938
-5.40570285,4.17871174,0.06909458,0.49440169,0.76564923,0.53943181,2.02070052,0.00000000,1.22813932,1.06614197
-5.39969985,4.21194087,0.06962380,0.50087531,0.75619350,0.55056717,2.02665443,0.00000000,1.24062192,1.08230713
-5.39369685,4.23995183,0.07008878,0.50651834,0.74676657,0.56089022,2.03006646,0.00000000,1.25187838,1.09694114
-5.38769385,4.26204110,0.07047872,0.51117699,0.73739447,0.57026369,2.03078023,0.00000000,1.26171992,1.10971491
-5.38169085,4.27754773,0.07078357,0.51470809,0.72808849,0.57856205,2.02865338,0.00000000,1.26995026,1.12031839
-5.37568784,4.28585623,0.07099386,0.51698111,0.71884245,0.58567336,2.02355486,0.00000000,1.27636436,1.12846510
-5.36968484,4.28640254,0.07110052,0.51788022,0.70963147,0.59150123,2.01536400,0.00000000,1.28074935,1.13389691
-5.36368184,4.27868375,0.07109488,0.51730659,0.70041237,0.59596705,2.00397219,0.00000000,1.28288774,1.13638907
-5.35767884,4.26227173,0.07096862,0.51518077,0.69112582,0.59901230,1.98928688,0.00000000,1.28256303,1.13575547
-5.35167584,4.23683048,0.07071384,0.51144512,0.68170017,0.60060113,1.97123824,0.00000000,1.27956757,1.13185402
-5.34567284,4.20213637,0.07032324,0.50606630,0.67205672,0.60072287,1.94978779,0.00000000,1.27371219,1.12459206
-5.33966983,4.15810038,0.06979033,0.49903753,0.66211629,0.59939468,1.92493886,0.00000000,1.26483729,1.11393142
-5.33366683,4.10479092,0.06910970,0.49038067,0.65180657,0.59666389,1.89674785,0.00000000,1.25282457,1.09989291
-5.32766383,4.04245559,0.06827734,0.48014781,0.64106981,0.59260998,1.86533568,0.00000000,1.23760876,1.08256001
-5.32166083,3.97154021,0.06729097,0.46842229,0.62987053,0.58734616,1.83089854,0.00000000,1.21918847,1.06208120
-5.31565783,3.89270354,0.06615032,0.45531899,0.61820260,0.58102006,1.79371693,0.00000000,1.19763563,1.03867087
-5.30965483,3.80682609,0.06485740,0.44098384,0.60609531,0.57381364,1.75416232,0.00000000,1.17310248,1.01260845
-5.30365183,3.71501187,0.06341670,0.42559234,0.59361814,0.56594204,1.71270063,0.00000000,1.14582595,0.98423556
-5.29764882,3.61858206,0.06183535,0.40934718,0.58088375,0.55765135,1.66989198,0.00000000,1.11612869,0.95395116
-5.29164582,3.51906020,0.06012308,0.39247492,0.56804910,0.54921512,1.62638644,0.00000000,1.08441677,0.92220463
-5.28564282,3.41814886,0.05829221,0.37522180,0.55531449,0.54092981,1.58291560,0.00000000,1.05117378,0.88948694
-5.27963982,3.31769817,0.05635748,0.35784876,0.54292069,0.53310905,1.54028007,0.00000000,1.01695176,0.85632019
-5.27363682,3.21966703,0.05433579,0.34062586,0.53114399,0.52607702,1.49933318,0.00000000,0.98235907,0.82324567
-5.26763382,3.12607826,0.05224592,0.32382627,0.52028957,0.52016091,1.46096158,0.00000000,0.94804581,0.79081093
-5.26163082,3.03896913,0.05010807,0.30771998,0.51068337,0.51568286,1.42606313,0.00000000,0.91468735,0.75955630
-5.25562781,2.96033902,0.04794354,0.29256746,0.50266273,0.51295154,1.39552310,0.00000000,0.88296669,0.73000127
-5.24962481,2.89209604,0.04577421,0.27861359,0.49656622,0.51225362,1.37018949,0.00000000,0.85355633,0.70263125
-5.24362181,2.83600442,0.04362209,0.26608181,0.49272304,0.51384551,1.35084833,0.00000000,0.82710031,0.67788509
-5.23761881,2.79363454,0.04150893,0.25516892,0.49144228,0.51794543,1.33819984,0.00000000,0.80419721,0.65614386
-5.23161581,2.76631715,0.03945576,0.24604052,0.49300246,0.52472640,1.33283640,0.00000000,0.78538457,0.63772123
-5.22561281,2.75510339,0.03748253,0.23882729,0.49764173,0.53431008,1.33522292,0.00000000,0.77112518,0.62285571
-5.21960980,2.76073167,0.03560777,0.23362218,0.50554890,0.54676178,1.34568037,0.00000000,0.76179578,0.61170499
-5.21360680,2.78360255,0.03384830,0.23047849,0.51685570,0.56208696,1.36437298,0.00000000,0.75767827,0.60434252
-5.20760380,2.82376230,0.03221904,0.22940905,0.53163039,0.58022909,1.39129942,0.00000000,0.75895353,0.60075643
-5.20160080,2.88089549,0.03073279,0.23038625,0.54987297,0.60106919,1.42628838,0.00000000,0.76569806,0.60085074
-5.19559780,2.95432696,0.02940014,0.23334311,0.57151207,0.62442697,1.46899854,0.00000000,0.77788325,0.60444872
-5.18959480,3.04303308,0.02822940,0.23817524,0.59640360,0.65006374,1.51892304,0.00000000,0.79537720,0.61129846
-5.18359180,3.14566205,0.02722656,0.24474360,0.62433136,0.67768683,1.57539834,0.00000000,0.81794886,0.62108024
-5.17758879,3.26056276,0.02639537,0.25287804,0.65500936,0.70695577,1.63761734,0.00000000,0.84527449,0.63341565
-5.17158579,3.38582174,0.02573737,0.26238149,0.68808618,0.73748978,1.70464632,0.00000000,0.87694589,0.64787802
-5.16558279,3.51930711,0.02525204,0.27303473,0.72315095,0.76887679,1.77544552,0.00000000,0.91248057,0.66400410
-5.15957979,3.65871884,0.02493694,0.28460155,0.75974113,0.80068343,1.84889278,0.00000000,0.95133324,0.68130646
-5.15357679,3.80164390,0.02478791,0.29683430,0.79735183,0.83246612,1.92380976,0.00000000,0.99290869,0.69928641
-5.14757379,3.94561527,0.02479931,0.30947956,0.83544643,0.86378272,1.99899004,0.00000000,1.03657566,0.71744714
-5.14157079,4.08817305,0.02496428,0.32228395,0.87346840,0.89420456,2.07322851,0.00000000,1.08168150,0.73530658
-5.13556778,4.22692641,0.02527498,0.33499986,0.91085388,0.92332853,2.14535130,0.00000000,1.12756740,0.75240993
-5.12956478,4.35961441,0.02572295,0.34739093,0.94704483,0.95078879,2.21424529,0.00000000,1.17358377,0.76834124
-5.12356178,4.48416427,0.02629934,0.35923730,0.98150227,0.97626774,2.27888653,0.00000000,1.21910559,0.78273403
-5.11755878,4.59874501,0.02699526,0.37034035,1.01371931,0.99950587,2.33836668,0.00000000,1.26354733,0.79528041
-5.11155578,4.70181508,0.02780203,0.38052693,1.04323350,1.02031016,2.39191648,0.00000000,1.30637701,0.80573875
-5.10555278,4.79216215,0.02871146,0.38965294,1.06963813,1.03856052,2.43892568,0.00000000,1.34712907,0.81393940
-5.09954977,4.86893381,0.02971606,0.39760616,1.09259204,1.05421414,2.47895845,0.00000000,1.38541563,0.81978854
-5.09354677,4.93165779,0.03080919,0.40430834,1.11182768,1.06730733,2.51176389,0.00000000,1.42093566,0.82326997
-5.08754377,4.98025109,0.03198521,0.40971640,1.12715698,1.07795481,2.53728092,0.00000000,1.45348177,0.82444470
-5.08154077,5.01501713,0.03323953,0.41382286,1.13847492,1.08634623,2.55563740,0.00000000,1.48294429,0.82344850
-5.07553777,5.03663106,0.03456855,0.41665537,1.14576056,1.09273999,2.56714334,0.00000000,1.50931231,0.82048732
-5.06953477,5.04611328,0.03596960,0.41827535,1.14907556,1.09745450,2.57227821,0.00000000,1.53267155,0.81583082
-5.06353177,5.04479195,0.03744079,0.41877598,1.14856012,1.10085704,2.57167272,0.00000000,1.55319906,0.80980399
-5.05752876,5.03425555,0.03898071,0.41827929,1.14442657,1.10335065,2.56608563,0.00000000,1.57115475,0.80277724
-5.05152576,5.01629692,0.04058820,0.41693266,1.13695087,1.10535932,2.55637624,0.00000000,1.58686995,0.79515515
-5.04552276,4.99285068,0.04226199,0.41490464,1.12646220,1.10731221,2.54347358,0.00000000,1.60073335,0.78736408
-5.03951976,4.96592606,0.04400029,0.41238031,1.11333126,1.10962730,2.52834327,0.00000000,1.61317491,0.77983908
-5.03351676,4.93753747,0.04580042,0.40955619,1.09795760,1.11269525,2.51195340,0.00000000,1.62464797,0.77301039
-5.02751376,4.90963520,0.04765838,0.40663478,1.08075647,1.11686394,2.49524048,0.00000000,1.63561063,0.76728984
-5.02151076,4.88403881,0.04956851,0.40381894,1.06214581,1.12242453,2.47907692,0.00000000,1.64650682,0.76305765
-5.01550775,4.86237537,0.05152312,0.40130618,1.04253383,1.12959944,2.46424110,0.00000000,1.65774791,0.76064983
-5.00950475,4.84602504,0.05351224,0.39928293,1.02230754,1.13853290,2.45139137,0.00000000,1.66969561,0.76034677
-5.00350175,4.83607572,0.05552341,0.39791904,1.00182283,1.14928444,2.44104470,0.00000000,1.68264681,0.76236317
-4.99749875,4.83328843,0.05754160,0.39736258,0.98139629,1.16182560,2.43356108,0.00000000,1.69682100,0.76683973
-4.99149575,4.83807477,0.05954925,0.39773506,0.96129905,1.17604016,2.42913390,0.00000000,1.71235075,0.77383701
-4.98549275,4.85048703,0.06152639,0.39912727,0.94175282,1.19172766,2.42778697,0.00000000,1.72927563,0.78333146
-4.97948974,4.87022122,0.06345097,0.40159590,0.92292807,1.20861038,2.42937790,0.00000000,1.74753984,0.79521402
-4.97348674,4.89663293,0.06529920,0.40516093,0.90494436,1.22634335,2.43360785,0.00000000,1.76699350,0.80929136
-4.96748374,4.92876509,0.06704611,0.40980413,0.88787266,1.24452687,2.44003697,0.00000000,1.78739756,0.82528970
-4.96148074,4.96538646,0.06866618,0.41546851,0.87173935,1.26272133,2.44810489,0.00000000,1.80843213,0.84286130
-4.95547774,5.00503935,0.07013403,0.42205898,0.85653162,1.28046339,2.45715539,0.00000000,1.82970773,0.86159337
-4.94947474,5.04609446,0.07142521,0.42944422,0.84220392,1.29728305,2.46646396,0.00000000,1.85077906,0.88101920
-4.94347174,5.08681079,0.07251693,0.43745961,0.82868503,1.31272079,2.47526731,0.00000000,1.87116059,0.90063124
-4.93746873,5.12539823,0.07338892,0.44591134,0.81588549,1.32634417,2.48279343,0.00000000,1.89034348,0.91989563
-4.93146573,5.16008040,0.07402410,0.45458158,0.80370485,1.33776318,2.48829109,0.00000000,1.90781300,0.93826773
-4.92546273,5.18915560,0.07440929,0.46323445,0.79203856,1.34664373,2.49105762,0.00000000,1.92306597,0.95520823
-4.91945973,5.21105354,0.07453572,0.47162277,0.78078421,1.35271885,2.49046401,0.00000000,1.93562746,0.97019914
-4.91345673,5.22438613,0.07439948,0.47949530,0.76984683,1.35579718,2.48597645,0.00000000,1.94506630,0.98275918
-4.90745373,5.22799059,0.07400174,0.48660423,0.75914333,1.35576861,2.47717374,0.00000000,1.95100891,0.99245804
-4.90145073,5.22096394,0.07334884,0.49271269,0.74860579,1.35260676,2.46376009,0.00000000,1.95315105,0.99892901
-4.89544772,5.20268776,0.07245222,0.49760199,0.73818379,1.34636866,2.44557323,0.00000000,1.95126732,1.00187946
-4.88944472,5.17284313,0.07132812,0.50107838,0.72784576,1.33719144,2.42258771,0.00000000,1.94521808,1.00109894
-4.88344172,5.13141563,0.06999714,0.50297896,0.71757961,1.32528665,2.39491373,0.00000000,1.93495385,0.99646460
-4.87743872,5.07869080,0.06848367,0.50317673,0.70739249,1.31093224,2.36279180,0.00000000,1.92051723,0.98794372
-4.87143572,5.01524076,0.06681519,0.50158434,0.69731028,1.29446291,2.32658374,0.00000000,1.90204220,0.97559345
-4.86543272,4.94190302,0.06502146,0.49815663,0.68737648,1.27625910,2.28676061,0.00000000,1.87975126,0.95955771
-4.85942971,4.85975245,0.06313372,0.49289176,0.67765108,1.25673519,2.24388826,0.00000000,1.85395032,0.94006157
-4.85342671,4.77006790,0.06118384,0.48583089,0.66820918,1.23632725,2.19861095,0.00000000,1.82502170,0.91740326
-4.84742371,4.67429458,0.05920344,0.47705653,0.65913965,1.21548090,2.15163386,0.00000000,1.79341545,0.89194426
-4.84142071,4.57400367,0.05722323,0.46668953,0.65054377,1.19463953,2.10370496,0.00000000,1.75963920,0.86409786
-4.83541771,4.47085032,0.05527225,0.45488495,0.64253388,1.17423316,2.05559663,0.00000000,1.72424685,0.83431663
-4.82941471,4.36653131,0.05337736,0.44182693,0.63523194,1.15466834,2.00808764,0.00000000,1.68782632,0.80307934
-4.82341171,4.26274344,0.05156281,0.42772276,0.62876811,1.13631905,1.96194567,0.00000000,1.65098656,0.77087767
-4.81740870,4.16114345,0.04984995,0.41279649,0.62327904,1.11951888,1.91791075,0.00000000,1.61434425,0.73820327
-4.81140570,4.06331067,0.04825708,0.39728218,0.61890600,1.10455445,1.87667980,0.00000000,1.57851029,0.70553557
-4.80540270,3.97071268,0.04679947,0.38141715,0.61579272,1.09166026,1.83889245,0.00000000,1.54407642,0.67333055
-4.79939970,3.88467500,0.04548941,0.36543545,0.61408283,1.08101478,1.80511839,0.00000000,1.51160226,0.64201102
-4.79339670,3.80635510,0.04433651,0.34956178,0.61391699,1.07273794,1.77584631,0.00000000,1.48160314,0.61195833
-4.78739370,3.73672130,0.04334788,0.33400597,0.61542963,1.06688999,1.75147469,0.00000000,1.45453880,0.58350588
-4.78139070,3.67653682,0.04252855,0.31895839,0.61874552,1.06347169,1.73230453,0.00000000,1.43080349,0.55693450
-4.77538769,3.62634941,0.04188180,0.30458610,0.62397594,1.06242586,1.71853426,0.00000000,1.41071759,0.53246956
-4.76938469,3.58648662,0.04140948,0.29103014,0.63121496,1.06364029,1.71025694,0.00000000,1.39452103,0.51027994
-4.76338169,3.55705685,0.04111234,0.27840380,0.64053565,1.06695199,1.70745984,0.00000000,1.38236875,0.49047872
-4.75737869,3.53795610,0.04099030,0.26679186,0.65198645,1.07215277,1.71002667,0.00000000,1.37432835,0.47312540
-4.75137569,3.52888035,0.04104262,0.25625095,0.66558795,1.07899603,1.71774223,0.00000000,1.37037993,0.45822949
-4.74537269,3.52934306,0.04126799,0.24681072,0.68133009,1.08720479,1.73029969,0.00000000,1.37041831,0.44575542
-4.73936968,3.53869743,0.04166456,0.23847587,0.69916989,1.09648062,1.74731015,0.00000000,1.37425741,0.43562823
-4.73336668,3.55616264,0.04222982,0.23122889,0.71902990,1.10651342,1.76831436,0.00000000,1.38163675,0.42774017
-4.72736368,3.58085339,0.04296048,0.22503332,0.74079736,1.11699179,1.79279623,0.00000000,1.39222982,0.42195770
-4.72136068,3.61181158,0.04385220,0.21983750,0.76432411,1.12761353,1.82019765,0.00000000,1.40565407,0.41812878
-4.71535768,3.64803923,0.04489930,0.21557855,0.78942732,1.13809610,1.84993426,0.00000000,1.42148216,0.41609020
-4.70935468,3.68853159,0.04609447,0.21218643,0.81589092,1.14818660,1.88141141,0.00000000,1.43925419,0.41567479
-4.70335168,3.73230913,0.04742844,0.20958813,0.84346787,1.15767090,1.91403995,0.00000000,1.45849040,0.41671816
-4.69734867,3.77844765,0.04888968,0.20771160,0.87188308,1.16638153,1.94725121,0.00000000,1.47870417,0.41906506
-4.69134567,3.82610545,0.05046418,0.20648957,0.90083701,1.17420409,1.98051068,0.00000000,1.49941476,0.42257503
-4.68534267,3.87454687,0.05213529,0.20586300,0.93000999,1.18108190,2.01333005,0.00000000,1.52015971,0.42712736
-4.67933967,3.92316166,0.05388365,0.20578415,0.95906709,1.18701870,2.04527717,0.00000000,1.54050639,0.43262520
-4.67333667,3.97147998,0.05568732,0.20621932,0.98766364,1.19207931,2.07598395,0.00000000,1.56006283,0.43899892
-4.66733367,4.01918271,0.05752193,0.20715107,1.01545128,1.19638833,2.10515195,0.00000000,1.57848733,0.44620859
-4.66133067,4.06610743,0.05936108,0.20857998,1.04208452,1.20012683,2.13255578,0.00000000,1.59549703,0.45424572
-4.65532766,4.11225023,0.06117680,0.21052606,1.06722777,1.20352746,2.15804453,0.00000000,1.61087521,0.46313423
-4.64932466,4.15776365,0.06294024,0.21302957,1.09056272,1.20686793,2.18154124,0.00000000,1.62447734,0.47293063
-4.64332166,4.20295144,0.06462235,0.21615148,1.11179593,1.21046342,2.20304093,0.00000000,1.63623580,0.48372367
