energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up
-5.89794897,11.53695980,2.50804490,7.83147323,0.02267790,0.25161838,0.17193391,0.32519966,2.65456201
-5.89194597,11.18183990,2.52367001,7.49606307,0.02140885,0.25696858,0.16943181,0.32568320,2.61537095
-5.88594297,10.82760723,2.53715857,7.16685277,0.02014799,0.26191170,0.16740204,0.32465521,2.57377059
-5.87993997,10.47459296,2.54808893,6.84467448,0.01890181,0.26636589,0.16587688,0.32206455,2.52945223
-5.87393697,10.12302346,2.55598690,6.53022411,0.01767623,0.27024711,0.16487547,0.31788875,2.48211712
-5.86793397,9.77310188,2.56034460,6.22411353,0.01647666,0.27347132,0.16440369,0.31213581,2.43150101
-5.86193097,9.42508762,2.56064228,5.92692249,0.01530792,0.27595697,0.16445445,0.30484506,2.37739695
-5.85592796,9.07936886,2.55637183,5.63924687,0.01417431,0.27762766,0.16500833,0.29608676,2.31967509
-5.84992496,8.73652327,2.54706088,5.36173994,0.01307958,0.27841494,0.16603464,0.28596064,2.25829819
-5.84392196,8.39736348,2.53229620,5.09514410,0.01202696,0.27826097,0.16749257,0.27459334,2.19333230
-5.83791896,8.06296411,2.51174502,4.84031072,0.01101919,0.27712109,0.16933264,0.26213486,2.12495184
-5.83191596,7.73466888,2.48517330,4.59820709,0.01005851,0.27496594,0.17149805,0.24875425,2.05343901
-5.82591296,7.41407717,2.45245989,4.36990955,0.00914668,0.27178327,0.17392609,0.23463465,1.97917762
-5.81990995,7.10301070,2.41360580,4.15658325,0.00828502,0.26757912,0.17654952,0.21996802,1.90264194
-5.81390695,6.80346198,2.36873832,3.95944950,0.00747440,0.26237846,0.17929768,0.20494966,1.82438098
-5.80790395,6.51752738,2.31810963,3.77974231,0.00671526,0.25622507,0.18209759,0.18977290,1.74499960
-5.80190095,6.24732832,2.26209032,3.61865638,0.00600764,0.24918088,0.18487485,0.17462405,1.66513708
-5.79589795,5.99492467,2.20115805,3.47728930,0.00535118,0.24132455,0.18755444,0.15967791,1.58544481
-5.78989495,5.76222487,2.13588237,3.35658087,0.00474515,0.23274962,0.19006142,0.14509394,1.50656394
-5.78389195,5.55089738,2.06690637,3.25725271,0.00418848,0.22356201,0.19232162,0.13101314,1.42910436
-5.77788894,5.36228794,1.99492656,3.17975118,0.00367977,0.21387727,0.19426233,0.11755592,1.35362598
-5.77188594,5.19734671,1.92067186,3.12419669,0.00321734,0.20381751,0.19581308,0.10482068,1.28062316
-5.76588294,5.05656893,1.84488306,3.09034197,0.00279924,0.19350829,0.19690653,0.09288338,1.21051287
-5.75987994,4.93995200,1.76829376,3.07754161,0.00242330,0.18307552,0.19747950,0.08179780,1.14362711
-5.75387694,4.84697102,1.69161356,3.08473464,0.00208717,0.17264250,0.19747412,0.07159654,1.08020956
-5.74787394,4.77657419,1.61551447,3.11044141,0.00178836,0.16232731,0.19683916,0.06229259,1.02041650
-5.74187094,4.72719817,1.54062068,3.15277552,0.00152428,0.15224050,0.19553136,0.05388138,0.96432157
-5.73586793,4.69680307,1.46750210,3.20947070,0.00129228,0.14248330,0.19351690,0.04634310,0.91192386
-5.72986493,4.68292573,1.39667139,3.27792224,0.00108969,0.13314629,0.19077270,0.03964527,0.86315873
-5.72386193,4.68274889,1.32858435,3.35524188,0.00091387,0.12430849,0.18728765,0.03374527,0.81791052
-5.71785893,4.69318396,1.26364292,3.43832428,0.00076223,0.11603701,0.18306360,0.02859298,0.77602636
-5.71185593,4.71096368,1.20220018,3.52392329,0.00063227,0.10838703,0.17811599,0.02413308,0.73733017
-5.70585293,4.73274138,1.14456656,3.60873508,0.00052162,0.10140220,0.17247416,0.02030732,0.70163628
-5.69984992,4.75519276,1.09101637,3.68948559,0.00042803,0.09511523,0.16618112,0.01705642,0.66876169
-5.69384692,4.77511640,1.04179388,3.76301897,0.00034942,0.08954868,0.15929295,0.01432166,0.63853664
-5.68784392,4.78952912,0.99711819,3.82638396,0.00028388,0.08471590,0.15187764,0.01204623,0.61081291
-5.68184092,4.79575252,0.95718632,3.87691488,0.00022968,0.08062179,0.14401352,0.01017624,0.58546960
-5.67583792,4.79148761,0.92217410,3.91230442,0.00018529,0.07726372,0.13578729,0.00866141,0.56241624
-5.66983492,4.77487469,0.89223466,3.93066524,0.00014935,0.07463209,0.12729174,0.00745554,0.54159326
-5.66383192,4.74453649,0.86749452,3.93057815,0.00012073,0.07271092,0.11862328,0.00651673,0.52296999
-5.65782891,4.69960312,0.84804744,3.91112503,0.00009849,0.07147811,0.10987928,0.00580741,0.50654047
-5.65182591,4.63971823,0.83394650,3.87190523,0.00008188,0.07090564,0.10115554,0.00529426,0.49231735
-5.64582291,4.56502660,0.82519494,3.81303496,0.00007038,0.07095952,0.09254382,0.00494797,0.48032450
-5.63981991,4.47614413,0.82173638,3.73512973,0.00006368,0.07159976,0.08412960,0.00474296,0.47058873
-5.63381691,4.37411195,0.82344534,3.63927084,0.00006172,0.07278020,0.07599014,0.00465710,0.46313117
-5.62781391,4.26033715,0.83011871,3.52695740,0.00006468,0.07444843,0.06819301,0.00467139,0.45795887
-5.62181091,4.13652299,0.84146901,3.40004620,0.00007303,0.07654576,0.06079491,0.00476967,0.45505710
-5.61580790,4.00459221,0.85712024,3.26068192,0.00008756,0.07900736,0.05384107,0.00493839,0.45438284
-5.60980490,3.86660688,0.87660674,3.11122094,0.00010942,0.08176264,0.04736499,0.00516648,0.45585992
-5.60380190,3.72468872,0.89937574,2.95415201,0.00014015,0.08473589,0.04138865,0.00544523,0.45937603
-5.59779890,3.58094347,0.92479372,2.79201699,0.00018181,0.08784717,0.03592305,0.00576827,0.46478196
-5.59179590,3.43739262,0.95215673,2.62733511,0.00023695,0.09101352,0.03096914,0.00613168,0.47189310
-5.58579290,3.29591541,0.98070457,2.46253355,0.00030878,0.09415051,0.02651889,0.00653407,0.48049336
-5.57978989,3.15820335,1.00963833,2.29988688,0.00040119,0.09717392,0.02255662,0.00697685,0.49034128
-5.57378689,3.02572868,1.03814104,2.14146747,0.00051887,0.10000172,0.01906040,0.00746444,0.50117832
-5.56778389,2.89972775,1.06540032,1.98910812,0.00066740,0.10255616,0.01600349,0.00800455,0.51273884
-5.56178089,2.78119886,1.09063258,1.84437763,0.00085330,0.10476582,0.01335576,0.00860853,0.52476151
-5.55577789,2.67091405,1.11310739,1.70856937,0.00108416,0.10656775,0.01108503,0.00929162,0.53700160
-5.54977489,2.56944288,1.13217135,1.58270220,0.00136864,0.10790932,0.00915834,0.01007326,0.54924366
-5.54377189,2.47718614,1.14727009,1.46753248,0.00171659,0.10874992,0.00754299,0.01097723,0.56131386
-5.53776888,2.39441669,1.15796773,1.36357555,0.00213898,0.10906234,0.00620753,0.01203185,0.57309155
-5.53176588,2.32132430,1.16396260,1.27113455,0.00264798,0.10883368,0.00512249,0.01326995,0.58451923
-5.52576288,2.25806134,1.16509864,1.19033425,0.00325680,0.10806592,0.00426101,0.01472877,0.59561051
-5.51975988,2.20478614,1.16137187,1.12115763,0.00397966,0.10677593,0.00359925,0.01644968,0.60645538
-5.51375688,2.16170100,1.15293152,1.06348266,0.00483160,0.10499500,0.00311667,0.01847778,0.61722253
-5.50775388,2.12908236,1.14007571,1.01711727,0.00582823,0.10276795,0.00279623,0.02086119,0.62815815
-5.50175088,2.10730097,1.12324176,0.98183037,0.00698550,0.10015169,0.00262432,0.02365028,0.63958130
-5.49574787,2.09683065,1.10299149,0.95737771,0.00831931,0.09721347,0.00259074,0.02689659,0.65187561
-5.48974487,2.09824486,1.07999201,0.94352104,0.00984510,0.09402874,0.00268848,0.03065157,0.66547742
-5.48374187,2.11220103,1.05499279,0.94004031,0.01157740,0.09067882,0.00291346,0.03496517,0.68086083
-5.47773887,2.13941326,1.02879982,0.94673839,0.01352928,0.08724833,0.00326414,0.03988415,0.69851986
-5.47173587,2.18061474,1.00224787,0.96343881,0.01571184,0.08382263,0.00374118,0.04545035,0.71894839
-5.46573287,2.23651175,0.97617207,0.98997710,0.01813358,0.08048520,0.00434688,0.05169876,0.74261860
-5.45972986,2.30773163,0.95137950,1.02618683,0.02079989,0.07731522,0.00508472,0.05865557,0.76995868
-5.45372686,2.39476750,0.92862235,1.07188157,0.02371240,0.07438523,0.00595877,0.06633621,0.80133061
-5.44772386,2.49792261,0.90857313,1.12683448,0.02686859,0.07175912,0.00697311,0.07474342,0.83700898
-5.44172086,2.61725749,0.89180311,1.19075708,0.03026123,0.06949039,0.00813119,0.08386548,0.87716172
-5.43571786,2.75254279,0.87876465,1.26327881,0.03387814,0.06762077,0.00943525,0.09367464,0.92183357
-5.42971486,2.90322065,0.86977782,1.34392919,0.03770192,0.06617926,0.01088571,0.10412586,0.97093305
-5.42371186,3.06837702,0.86502196,1.43212377,0.04170989,0.06518145,0.01248055,0.11515590,1.02422375
-5.41770885,3.24672697,0.86453212,1.52715531,0.04587418,0.06462938,0.01421487,0.12668288,1.08132021
-5.41170585,3.43661437,0.86820052,1.62819106,0.05016203,0.06451174,0.01608038,0.13860637,1.14168903
-5.40570285,3.63602683,0.87578291,1.73427669,0.05453624,0.06480435,0.01806509,0.15080803,1.20465525
-5.39969985,3.84262594,0.88690934,1.84434710,0.05895581,0.06547119,0.02015312,0.16315289,1.26941396
-5.39369685,4.05379233,0.90109897,1.95724399,0.06337678,0.06646553,0.02232459,0.17549130,1.33504705
-5.38769385,4.26668416,0.91777827,2.07173959,0.06775319,0.06773152,0.02455572,0.18766138,1.40054456
-5.38169085,4.47830718,0.93630195,2.18656553,0.07203821,0.06920587,0.02681911,0.19949223,1.46483008
-5.37568784,4.68559371,0.95597564,2.30044563,0.07618533,0.07081979,0.02908416,0.21080757,1.52678929
-5.36968484,4.88548745,0.97607974,2.41213109,0.08014962,0.07250105,0.03131767,0.22142980,1.58530083
-5.36368184,5.07503069,0.99589327,2.52043610,0.08388895,0.07417605,0.03348462,0.23118448,1.63926829
-5.35767884,5.25145017,1.01471715,2.62427221,0.08736521,0.07577199,0.03554902,0.23990488,1.68765217
-5.35167584,5.41223772,1.03189578,2.72267935,0.09054538,0.07721889,0.03747496,0.24743660,1.72950065
-5.34567284,5.55522215,1.04683643,2.81485180,0.09340241,0.07845152,0.03922761,0.25364205,1.76397798
-5.33966983,5.67862878,1.05902556,2.90015735,0.09591595,0.07941124,0.04077430,0.25840457,1.79038928
-5.33366683,5.78112398,1.06804168,2.97814856,0.09807274,0.08004746,0.04208561,0.26163206,1.80820081
-5.32766383,5.86184235,1.07356428,3.04856494,0.09986683,0.08031898,0.04313628,0.26325993,1.81705495
-5.32166083,5.92039514,1.07537858,3.11132589,0.10129937,0.08019489,0.04390608,0.26325330,1.81677910
-5.31565783,5.95685956,1.07337607,3.16651438,0.10237821,0.07965517,0.04438049,0.26160824,1.80738832
-5.30965483,5.97174940,1.06755107,3.21435219,0.10311716,0.07869101,0.04455121,0.25835210,1.78908150
-5.30365183,5.96596852,1.05799341,3.25516778,0.10353500,0.07730459,0.04441638,0.25354277,1.76223140
-5.29764882,5.94074967,1.04487784,3.28935883,0.10365431,0.07550870,0.04398064,0.24726706,1.72736886
-5.29164582,5.89758192,1.02845081,3.31735129,0.10350018,0.07332591,0.04325494,0.23963808,1.68516209
-5.28564282,5.83813057,1.00901527,3.33955769,0.10309878,0.07078749,0.04225611,0.23079186,1.63639200
-5.27963982,5.76415397,0.98691424,3.35633715,0.10247601,0.06793209,0.04100621,0.22088328,1.58192455
-5.27363682,5.67742168,0.96251426,3.36795974,0.10165623,0.06480426,0.03953175,0.21008149,1.52268164
-5.26763382,5.57963840,0.93618911,3.37457754,0.10066108,0.06145284,0.03786279,0.19856508,1.45961160
-5.26163082,5.47237776,0.90830506,3.37620450,0.09950860,0.05792927,0.03603188,0.18651705,1.39366066
-5.25562781,5.35702919,0.87920782,3.37270656,0.09821259,0.05428600,0.03407306,0.17411993,1.32574663
-5.24962481,5.23476056,0.84921220,3.36380293,0.09678228,0.05057487,0.03202078,0.16155117,1.25673565
-5.24362181,5.10649800,0.81859442,3.34907876,0.09522236,0.04684578,0.02990894,0.14897895,1.18742301
-5.23761881,4.97292345,0.78758758,3.32800862,0.09353323,0.04314536,0.02776996,0.13655858,1.11851845
-5.23161581,4.83448916,0.75638010,3.29998959,0.09171167,0.03951605,0.02563406,0.12442955,1.05063631
-5.22561281,4.69144750,0.72511706,3.26438203,0.08975171,0.03599526,0.02352857,0.11271343,0.98429051
-5.21960980,4.54389352,0.69390403,3.22055571,0.08764561,0.03261489,0.02147752,0.10151240,0.91989428
-5.21360680,4.39181689,0.66281303,3.16793862,0.08538508,0.02940109,0.01950131,0.09090867,0.85776392
-5.20760380,4.23515958,0.63188995,3.10606543,0.08296249,0.02637420,0.01761654,0.08096456,0.79812628
-5.20160080,4.07387536,0.60116303,3.03462303,0.08037202,0.02354896,0.01583609,0.07172326,0.74112896
-5.19559780,3.90798729,0.57065149,2.95349023,0.07761075,0.02093492,0.01416921,0.06321015,0.68685257
-5.18959480,3.73763987,0.54037412,2.86276980,0.07467949,0.01853697,0.01262178,0.05543456,0.63532410
-5.18359180,3.56314296,0.51035701,2.76281089,0.07158351,0.01635600,0.01119667,0.04839191,0.58653076
-5.17758879,3.38500540,0.48064023,2.65422112,0.06833287,0.01438969,0.00989411,0.04206606,0.54043340
-5.17158579,3.20395713,0.45128310,2.53786791,0.06494260,0.01263327,0.00871218,0.03643178,0.49697918
-5.16558279,3.02095957,0.42236796,2.41486946,0.06143244,0.01108042,0.00764721,0.03145724,0.45611278
-5.15957979,2.83720466,0.39400233,2.28657664,0.05782650,0.00972403,0.00669426,0.02710651,0.41778612
-5.15357679,2.65410396,0.36631969,2.15454708,0.05415255,0.00855706,0.00584757,0.02334184,0.38196640
-5.14757379,2.47326975,0.33947898,2.02051368,0.05044120,0.00757328,0.00510092,0.02012589,0.34864240
-5.14157079,2.29649020,0.31366312,1.88634967,0.04672493,0.00676801,0.00444800,0.01742365,0.31782926
-5.13556778,2.12570137,0.28907685,1.75403244,0.04303707,0.00613879,0.00388277,0.01520424,0.28957196
-5.12956478,1.96295821,0.26594422,1.62560823,0.03941073,0.00568595,0.00339964,0.01344243,0.26394774
-5.12356178,1.81040676,0.24450596,1.50315969,0.03587783,0.00541314,0.00299380,0.01211997,0.24106764
-5.11755878,1.67025939,0.22501704,1.38877738,0.03246823,0.00532783,0.00266129,0.01122670,0.22107760
-5.11155578,1.54477389,0.20774457,1.28453637,0.02920891,0.00544160,0.00239926,0.01076142,0.20415913
-5.10555278,1.43623716,0.19296602,1.19247802,0.02612346,0.00577051,0.00220596,0.01073263,0.19052968
-5.09954977,1.34695290,0.18096790,1.11459661,0.02323161,0.00633519,0.00208090,0.01115899,0.18044288
-5.09354677,1.27923241,0.17204466,1.05283002,0.02054906,0.00716096,0.00202485,0.01206956,0.17418827
-5.08754377,1.23538698,0.16649766,1.00905298,0.01808741,0.00827767,0.00203989,0.01350388,0.17209069
-5.08154077,1.21771953,0.16463393,0.98507112,0.01585432,0.00971949,0.00212933,0.01551172,0.17450873
-5.07553777,1.22851326,0.16676442,0.98261391,0.01385375,0.01152445,0.00229774,0.01815252,0.18183208
-5.06953477,1.27001478,0.17320142,1.00332441,0.01208640,0.01373379,0.00255081,0.02149459,0.19447749
-5.06353177,1.34440923,0.18425482,1.04874393,0.01055010,0.01639104,0.00289528,0.02561384,0.21288269
-5.05752876,1.45378550,0.20022689,1.12029008,0.00924040,0.01954097,0.00333874,0.03059215,0.23749831
-5.05152576,1.60009001,0.22140555,1.21922693,0.00815106,0.02322814,0.00388946,0.03651533,0.26877722
-5.04552276,1.78506840,0.24805578,1.34662708,0.00727455,0.02749536,0.00455614,0.04347063,0.30716143
-5.03951976,2.01019550,0.28040952,1.50332550,0.00660258,0.03238189,0.00534761,0.05154381,0.35306627
-5.03351676,2.27659467,0.31865397,1.68986655,0.00612651,0.03792140,0.00627251,0.06081584,0.40686241
-5.02751376,2.58494923,0.36291875,1.90644573,0.00583766,0.04413992,0.00733891,0.07135925,0.46885572
-5.02151076,2.93540909,0.41326243,2.15284892,0.00572763,0.05105370,0.00855389,0.08323423,0.53926585
-5.01550775,3.32749723,0.46965893,2.42839228,0.00578849,0.05866708,0.00992316,0.09648464,0.61820411
-5.00950475,3.76002104,0.53198456,2.73186671,0.00601282,0.06697055,0.01145058,0.11113399,0.70565170
-5.00350175,4.23099418,0.60000651,3.06149079,0.00639386,0.07593901,0.01313777,0.12718160,0.80143933
-4.99749875,4.73757490,0.67337352,3.41487650,0.00692533,0.08553042,0.01498366,0.14459921,0.90522933
-4.99149575,5.27602631,0.75160962,3.78901148,0.00760148,0.09568487,0.01698421,0.16332804,1.01650155
-4.98549275,5.84170386,0.83411147,4.18026140,0.00841682,0.10632424,0.01913204,0.18327664,1.13454405
-4.97948974,6.42907409,0.92015012,4.58439503,0.00936606,0.11735242,0.02141627,0.20431968,1.25844960
-4.97348674,7.03176757,1.00887738,4.99663365,0.01044382,0.12865628,0.02382238,0.22629776,1.38711891
-4.96748374,7.64266719,1.09933698,5.41172525,0.01164453,0.14010729,0.02633224,0.24901843,1.51927092
-4.96148074,8.25403140,1.19048063,5.82404260,0.01296211,0.15156385,0.02892420,0.27225838,1.65346054
-4.95547774,8.85764983,1.28118838,6.22770293,0.01438990,0.16287423,0.03157333,0.29576696,1.78810356
-4.94947474,9.44502692,1.37029283,6.61670560,0.01592039,0.17388011,0.03425182,0.31927077,1.92150826
-4.94347174,10.00758755,1.45660638,6.98508281,0.01754511,0.18442052,0.03692945,0.34247942,2.05191276
-4.93746873,10.53689684,1.53895023,7.32705782,0.01925445,0.19433607,0.03957416,0.36509208,2.17752692
-4.93146573,11.02488563,1.61618433,7.63720384,0.02103763,0.20347332,0.04215275,0.38680478,2.29657712
-4.92546273,11.46407209,1.68723661,7.91059718,0.02288252,0.21168910,0.04463157,0.40731802,2.40735232
-4.91945973,11.84777012,1.75113052,8.14295768,0.02477568,0.21885455,0.04697736,0.42634458,2.50824933
-4.91345673,12.17027541,1.80700956,8.33077039,0.02670228,0.22485876,0.04915796,0.44361698,2.59781568
-4.90745373,12.42702123,1.85415775,8.47138309,0.02864613,0.22961189,0.05114312,0.45889463,2.67478795
-4.90145073,12.61469750,1.89201534,8.56307559,0.03058975,0.23304745,0.05290519,0.47196999,2.73812436
-4.89544772,12.73132824,1.92018900,8.60509803,0.03251447,0.23512397,0.05441980,0.48267388,2.78703004
-4.88944472,12.77630513,1.93845647,8.59767713,0.03440054,0.23582563,0.05566641,0.49087946,2.82097421
-4.88344172,12.75037676,1.94676549,8.54199105,0.03622736,0.23516220,0.05662875,0.49650496,2.83969873
-4.87743872,12.65559558,1.94522751,8.44011479,0.03797369,0.23316801,0.05729518,0.49951493,2.84321794
-4.87143572,12.49522641,1.93410669,8.29493991,0.03961800,0.22990028,0.05765890,0.49992015,2.83181020
-4.86543272,12.27362245,1.91380500,8.11007304,0.04113879,0.22543675,0.05771806,0.49777616,2.80600173
-4.85942971,11.99607553,1.88484443,7.88971886,0.04251502,0.21987277,0.05747572,0.49318059,2.76654398
-4.85342671,11.66864861,1.84784729,7.63855338,0.04372655,0.21331812,0.05693973,0.48626943,2.71438565
-4.84742371,11.29799857,1.80351564,7.36159361,0.04475465,0.20589349,0.05612247,0.47721244,2.65064095
-4.84142071,10.89119719,1.75261079,7.06406925,0.04558252,0.19772706,0.05504058,0.46620789,2.57655543
-4.83541771,10.45555766,1.69593380,6.75130142,0.04619575,0.18895102,0.05371456,0.45347687,2.49347106
-4.82941471,9.99847253,1.63430759,6.42859272,0.04658292,0.17969842,0.05216830,0.43925741,2.40279161
-4.82341171,9.52726830,1.56856112,6.10113151,0.04673597,0.17010030,0.05042864,0.42379856,2.30594975
-4.81740870,9.04907968,1.49951596,5.77391242,0.04665063,0.16028314,0.04852488,0.40735459,2.20437666
-4.81140570,8.57074546,1.42797540,5.45167380,0.04632678,0.15036689,0.04648823,0.39017952,2.09947479
-4.80540270,8.09872639,1.35471580,5.13885170,0.04576859,0.14046331,0.04435142,0.37252206,1.99259436
-4.79939970,7.63904397,1.28048021,4.83954905,0.04498470,0.13067488,0.04214813,0.35462105,1.88501371
-4.79339670,7.19723833,1.20597370,4.55751803,0.04398811,0.12109400,0.03991263,0.33670145,1.77792347
-4.78739370,6.77834225,1.13186018,4.29615299,0.04279607,0.11180275,0.03767942,0.31897091,1.67241445
-4.78139070,6.38686830,1.05876017,4.05849105,0.04142978,0.10287276,0.03548282,0.30161707,1.56946904
-4.77538769,6.02680556,0.98724933,3.84721753,0.03991395,0.09436555,0.03335682,0.28480538,1.46995561
-4.76938469,5.70162275,0.91785720,3.66467349,0.03827628,0.08633298,0.03133481,0.26867760,1.37462576
-4.76338169,5.41427495,0.85106617,3.51286296,0.03654687,0.07881779,0.02944949,0.25335096,1.28411386
-4.75737869,5.16721130,0.78731033,3.39345804,0.03475752,0.07185441,0.02773281,0.23891784,1.19893869
-4.75137569,4.96238208,0.72697426,3.30780062,0.03294099,0.06546960,0.02621598,0.22544616,1.11950671
-4.74537269,4.80124399,0.67039165,3.25689986,0.03113032,0.05968330,0.02492951,0.21298013,1.04611691
-4.73936968,4.68476308,0.61784406,3.24142554,0.02935810,0.05450929,0.02390336,0.20154169,0.97896679
-4.73336668,4.61341553,0.56955957,3.26169764,0.02765576,0.04995588,0.02316698,0.19113225,0.91815933
-4.72736368,4.58718684,0.52571186,3.31767312,0.02605300,0.04602651,0.02274949,0.18173487,0.86371081
-4.72136068,4.60557042,0.48641959,3.40893127,0.02457723,0.04272025,0.02267974,0.17331671,0.81555923
-4.71535768,4.66756687,0.45174621,3.53465925,0.02325312,0.04003221,0.02298638,0.16583166,0.77357307
-4.70935468,4.77168533,0.42170056,3.69363953,0.02210225,0.03795382,0.02369782,0.15922313,0.73756027
-4.70335168,4.91594848,0.39623792,3.88424122,0.02114281,0.03647306,0.02484210,0.15342677,0.70727720
-4.69734867,5.09790244,0.37526197,4.10441684,0.02038950,0.03557453,0.02644667,0.14837316,0.68243731
-4.69134567,5.31463298,0.35862725,4.35170628,0.01985334,0.03523947,0.02853799,0.14399023,0.66271943
-4.68534267,5.56278899,0.34614242,4.62324926,0.01954173,0.03544569,0.03114102,0.14020554,0.64777533
-4.67933967,5.83861412,0.33757408,4.91580718,0.01945848,0.03616743,0.03427855,0.13694805,0.63723662
-4.67333667,6.13798699,0.33265107,5.22579513,0.01960389,0.03737524,0.03797038,0.13414971,0.63072077
-4.66733367,6.45647018,0.33106934,5.54932405,0.01997495,0.03903575,0.04223242,0.13174655,0.62783621
-4.66133067,6.78936774,0.33249714,5.88225299,0.02056546,0.04111157,0.04707561,0.12967939,0.62818674
-4.65532766,7.13179077,0.33658056,6.22025043,0.02136630,0.04356118,0.05250488,0.12789428,0.63137507
-4.64932466,7.47872998,0.34294935,6.55886373,0.02236567,0.04633893,0.05851797,0.12634258,0.63700584
-4.64332166,7.82513407,0.35122289,6.89359490,0.02354929,0.04939515,0.06510439,0.12498084,0.64468826
-4.63731866,8.16599227,0.36101637,7.21998086,0.02490076,0.05267641,0.07224440,0.12377048,0.65403854
-4.63131566,8.49641907,0.37194700,7.53367584,0.02640183,0.05612592,0.07990814,0.12267747,0.66468226
-4.62531266,8.81173915,0.38364023,7.83053341,0.02803269,0.05968410,0.08805501,0.12167189,0.67625702
-4.61930965,9.10756996,0.39573591,8.10668581,0.02977233,0.06328939,0.09663317,0.12072763,0.68841524
-4.61330665,9.37989981,0.40789419,8.35861771,0.03159887,0.06687907,0.10557956,0.11982218,0.70082749
-4.60730365,9.62515890,0.41980113,8.58323223,0.03348992,0.07039043,0.11482003,0.11893644,0.71318604
-4.60130065,9.84028114,0.43117391,8.77790690,0.03542294,0.07376182,0.12427004,0.11805482,0.72520883
-4.59529765,10.02275471,0.44176532,8.94053779,0.03737556,0.07693396,0.13383563,0.11716530,0.73664349
-4.58929465,10.17065957,0.45136759,9.06957028,0.03932597,0.07985114,0.14341481,0.11625972,0.74727148
-4.58329165,10.28269092,0.45981524,9.16401575,0.04125320,0.08246248,0.15289936,0.11533399,0.75691180
-4.57728864,10.35816750,0.46698703,9.22345364,0.04313748,0.08472304,0.16217695,0.11438839,0.76542443
-4.57128564,10.39702486,0.47280667,9.24801925,0.04496044,0.08659483,0.17113355,0.11342770,0.77271275
-4.56528264,10.39979385,0.47724249,9.23837801,0.04670535,0.08804765,0.17965609,0.11246133,0.77872524
-4.55927964,10.36756527,0.48030580,9.19568750,0.04835735,0.08905974,0.18763526,0.11150319,0.78345591
-4.55327664,10.30194237,0.48204831,9.12154908,0.04990352,0.08961810,0.19496842,0.11057140,0.78694345
-4.54727364,10.20498300,0.48255838,9.01795119,0.05133299,0.08971867,0.20156244,0.10968777,0.78926918
-4.54127064,10.07913399,0.48195652,8.88720675,0.05263700,0.08936617,0.20733645,0.10887706,0.79055371
-4.53526763,9.92716019,0.48039016,8.73188715,0.05380886,0.08857375,0.21222438,0.10816609,0.79095247
-4.52926463,9.75207111,0.47802810,8.55475544,0.05484398,0.08736239,0.21617715,0.10758258,0.79065039
-4.52326163,9.55704773,0.47505475,8.35870098,0.05573979,0.08576006,0.21916456,0.10715399,0.78985583
-4.51725863,9.34537218,0.47166461,8.14667787,0.05649577,0.08380085,0.22117658,0.10690627,0.78879431
-4.51125563,9.12036254,0.46805709,7.92164888,0.05711336,0.08152382,0.22222428,0.10686259,0.78770215
-4.50525263,8.88531471,0.46443213,7.68653640,0.05759604,0.07897189,0.22234006,0.10704224,0.78682051
-4.49924962,8.64345276,0.46098670,7.44418137,0.05794941,0.07619067,0.22157743,0.10745959,0.78639003
-4.49324662,8.39788883,0.45791242,7.19731069,0.05818128,0.07322731,0.22001017,0.10812337,0.78664648
