energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-2.61430715,8.32335512,-8.32335512,0.00947316,-0.00947316,0.19159439,-0.19159440,0.40230337,-0.40230335,5.51769259,-5.51769256,0.05244886,-0.05244886,2.82129074,-2.82129077,0.95422632,-0.95422641,0.26837924,-0.26837925
-2.60830415,8.40719105,-8.40719108,0.00929082,-0.00929082,0.19547483,-0.19547484,0.40871897,-0.40871895,5.61449111,-5.61449110,0.05226308,-0.05226308,2.80974882,-2.80974887,0.97102753,-0.97102763,0.26645201,-0.26645202
-2.60230115,8.48867454,-8.48867460,0.00906046,-0.00906046,0.19939117,-0.19939118,0.41504727,-0.41504726,5.71395658,-5.71395658,0.05194007,-0.05194007,2.79353982,-2.79353988,0.98588783,-0.98588793,0.26486137,-0.26486139
-2.59629815,8.56905963,-8.56905972,0.00878745,-0.00878745,0.20331480,-0.20331482,0.42135566,-0.42135564,5.81632751,-5.81632753,0.05149996,-0.05149996,2.77360489,-2.77360496,0.99885058,-0.99885068,0.26375297,-0.26375299
-2.59029515,8.64966804,-8.64966815,0.00847805,-0.00847805,0.20721918,-0.20721919,0.42771918,-0.42771917,5.92181822,-5.92181824,0.05096307,-0.05096307,2.75096506,-2.75096514,1.00999203,-1.00999214,0.26327303,-0.26327305
-2.58429215,8.73180195,-8.73180208,0.00813918,-0.00813918,0.21107805,-0.21107807,0.43421589,-0.43421588,6.03057530,-6.03057534,0.05034913,-0.05034913,2.72668047,-2.72668056,1.01941359,-1.01941369,0.26356310,-0.26356312
-2.57828914,8.81666678,-8.81666694,0.00777809,-0.00777809,0.21486441,-0.21486442,0.44092237,-0.44092237,6.14264234,-6.14264239,0.04967647,-0.04967647,2.70181154,-2.70181164,1.02723407,-1.02723418,0.26475519,-0.26475520
-2.57228614,8.90530719,-8.90530737,0.00740219,-0.00740219,0.21854982,-0.21854983,0.44790983,-0.44790982,6.25793435,-6.25793441,0.04896153,-0.04896153,2.67738350,-2.67738361,1.03358246,-1.03358257,0.26696748,-0.26696749
-2.56628314,8.99855871,-8.99855890,0.00701876,-0.00701876,0.22210442,-0.22210444,0.45524064,-0.45524064,6.37622349,-6.37622356,0.04821832,-0.04821832,2.65435557,-2.65435568,1.03859119,-1.03859130,0.27030071,-0.27030072
-2.56028014,9.09701640,-9.09701660,0.00663473,-0.00663473,0.22549732,-0.22549733,0.46296561,-0.46296561,6.49713626,-6.49713634,0.04745821,-0.04745822,2.63359538,-2.63359550,1.04239041,-1.04239052,0.27483540,-0.27483541
-2.55427714,9.20102079,-9.20102100,0.00625650,-0.00625650,0.22869738,-0.22869740,0.47112177,-0.47112177,6.62016217,-6.62016225,0.04668979,-0.04668980,2.61585934,-2.61585946,1.04510311,-1.04510322,0.28062980,-0.28062981
-2.54827414,9.31066045,-9.31066067,0.00588973,-0.00588973,0.23167436,-0.23167437,0.47973096,-0.47973096,6.74467284,-6.74467294,0.04591892,-0.04591892,2.60177896,-2.60177908,1.04684141,-1.04684152,0.28771872,-0.28771873
-2.54227114,9.42578951,-9.42578974,0.00553929,-0.00553929,0.23440010,-0.23440012,0.48879896,-0.48879897,6.86995025,-6.86995035,0.04514889,-0.04514890,2.59185295,-2.59185308,1.04770386,-1.04770397,0.29611314,-0.29611314
-2.53626813,9.54605790,-9.54605813,0.00520908,-0.00520908,0.23684987,-0.23684989,0.49831529,-0.49831530,6.99522191,-6.99522202,0.04438079,-0.04438079,2.58644474,-2.58644487,1.04777373,-1.04777384,0.30580060,-0.30580061
-2.53026513,9.67095141,-9.67095165,0.00490208,-0.00490208,0.23900351,-0.23900352,0.50825354,-0.50825355,7.11970088,-7.11970099,0.04361382,-0.04361382,2.58578479,-2.58578491,1.04711834,-1.04711844,0.31674626,-0.31674626
-2.52426213,9.79983847,-9.79983871,0.00462026,-0.00462026,0.24084643,-0.24084644,0.51857221,-0.51857222,7.24262795,-7.24262806,0.04284581,-0.04284581,2.58997687,-2.58997699,1.04578913,-1.04578923,0.32889454,-0.32889455
-2.51825913,9.93202017,-9.93202041,0.00436468,-0.00436468,0.24237035,-0.24237036,0.52921606,-0.52921607,7.36331344,-7.36331356,0.04207370,-0.04207370,2.59900770,-2.59900783,1.04382259,-1.04382269,0.34217136,-0.34217137
-2.51225613,10.06678045,-10.06678068,0.00413553,-0.00413553,0.24357362,-0.24357364,0.54011774,-0.54011775,7.48117607,-7.48117619,0.04129398,-0.04129398,2.61275892,-2.61275904,1.04124173,-1.04124183,0.35648669,-0.35648669
-2.50625313,10.20343325,-10.20343348,0.00393222,-0.00393222,0.24446124,-0.24446125,0.55119981,-0.55119982,7.59577651,-7.59577663,0.04050323,-0.04050324,2.63102074,-2.63102085,1.03805814,-1.03805824,0.37173745,-0.37173745
-2.50025013,10.34136399,-10.34136421,0.00375352,-0.00375352,0.24504443,-0.24504445,0.56237697,-0.56237698,7.70684357,-7.70684369,0.03969849,-0.03969849,2.65350654,-2.65350666,1.03427437,-1.03427447,0.38781058,-0.38781058
-2.49424712,10.48006294,-10.48006315,0.00359766,-0.00359766,0.24533993,-0.24533994,0.57355845,-0.57355845,7.81429131,-7.81429143,0.03887761,-0.03887762,2.67986781,-2.67986792,1.02988672,-1.02988682,0.40458623,-0.40458623
-2.48824412,10.61914877,-10.61914897,0.00346247,-0.00346247,0.24536893,-0.24536895,0.58465044,-0.58465045,7.91822573,-7.91822584,0.03803959,-0.03803960,2.70970876,-2.70970886,1.02488807,-1.02488817,0.42194078,-0.42194078
-2.48224112,10.75838086,-10.75838105,0.00334556,-0.00334555,0.24515583,-0.24515584,0.59555858,-0.59555859,8.01894023,-8.01894033,0.03718474,-0.03718474,2.74260035,-2.74260045,1.01927084,-1.01927094,0.43974985,-0.43974985
-2.47623812,10.89765965,-10.89765982,0.00324440,-0.00324440,0.24472681,-0.24472682,0.60619023,-0.60619023,8.11689950,-8.11689959,0.03631480,-0.03631480,2.77809323,-2.77809332,1.01302984,-1.01302993,0.45789090,-0.45789090
-2.47023512,11.03701475,-11.03701491,0.00315648,-0.00315648,0.24410839,-0.24410840,0.61645656,-0.61645656,8.21271206,-8.21271214,0.03543305,-0.03543305,2.81572929,-2.81572938,1.00616482,-1.00616492,0.47624552,-0.47624552
-2.46423212,11.17658127,-11.17658142,0.00307942,-0.00307942,0.24332599,-0.24332600,0.62627439,-0.62627439,8.30709205,-8.30709212,0.03454422,-0.03454422,2.85505176,-2.85505184,0.99868278,-0.99868287,0.49470129,-0.49470129
-2.45822911,11.31656510,-11.31656522,0.00301104,-0.00301103,0.24240261,-0.24240263,0.63556754,-0.63556754,8.40081163,-8.40081169,0.03365444,-0.03365444,2.89561347,-2.89561354,0.99059956,-0.99059964,0.51315303,-0.51315302
-2.45222611,11.45719880,-11.45719891,0.00294944,-0.00294944,0.24135771,-0.24135773,0.64426779,-0.64426779,8.49464567,-8.49464571,0.03277111,-0.03277112,2.93698336,-2.93698342,0.98194096,-0.98194105,0.53150353,-0.53150352
-2.44622311,11.59869005,-11.59869014,0.00289309,-0.00289309,0.24020629,-0.24020630,0.65231527,-0.65231527,8.58931099,-8.58931103,0.03190274,-0.03190274,2.97875112,-2.97875118,0.97274301,-0.97274310,0.54966372,-0.54966372
-2.44022011,11.74116515,-11.74116522,0.00284080,-0.00284080,0.23895824,-0.23895826,0.65965842,-0.65965842,8.68540296,-8.68540298,0.03105869,-0.03105869,3.02053011,-3.02053016,0.96305141,-0.96305150,0.56755225,-0.56755225
-2.43421711,11.88461073,-11.88461078,0.00279179,-0.00279179,0.23761805,-0.23761807,0.66625338,-0.66625338,8.78333226,-8.78333227,0.03024903,-0.03024903,3.06195849,-3.06195853,0.95292019,-0.95292028,0.58509458,-0.58509458
-2.42821411,12.02881690,-12.02881693,0.00274564,-0.00274564,0.23618472,-0.23618473,0.67206296,-0.67206295,8.88326556,-8.88326555,0.02948428,-0.02948428,3.10269904,-3.10269908,0.94240957,-0.94240965,0.60222166,-0.60222166
-2.42221111,12.17332557,-12.17332559,0.00270230,-0.00270230,0.23465200,-0.23465202,0.67705532,-0.67705531,8.98507310,-8.98507309,0.02877521,-0.02877521,3.14243775,-3.14243778,0.93158314,-0.93158323,0.61886836,-0.61886835
-2.41620810,12.31738766,-12.31738766,0.00266204,-0.00266204,0.23300893,-0.23300894,0.68120238,-0.68120237,9.08828709,-9.08828706,0.02813261,-0.02813261,3.18088167,-3.18088170,0.92050460,-0.92050469,0.63497170,-0.63497170
-2.41020510,12.45993268,-12.45993266,0.00262540,-0.00262540,0.23124053,-0.23124054,0.68447823,-0.68447822,9.19207374,-9.19207370,0.02756717,-0.02756717,3.21775642,-3.21775644,0.90923417,-0.90923425,0.65046924,-0.65046924
-2.40420210,12.59955400,-12.59955397,0.00259315,-0.00259315,0.22932878,-0.22932879,0.68685759,-0.68685758,9.29522195,-9.29522190,0.02708924,-0.02708924,3.25280376,-3.25280378,0.89782508,-0.89782517,0.66529751,-0.66529751
-2.39819910,12.73451249,-12.73451245,0.00256624,-0.00256624,0.22725370,-0.22725371,0.68831464,-0.68831463,9.39615077,-9.39615071,0.02670876,-0.02670876,3.28577986,-3.28577987,0.88632035,-0.88632044,0.67939095,-0.67939095
-2.39219610,12.86276020,-12.86276015,0.00254573,-0.00254573,0.22499457,-0.22499458,0.68882215,-0.68882214,9.49293682,-9.49293676,0.02643512,-0.02643512,3.31645446,-3.31645447,0.87475017,-0.87475026,0.69268129,-0.69268129
-2.38619310,12.98198498,-12.98198494,0.00253272,-0.00253272,0.22253123,-0.22253124,0.68835131,-0.68835129,9.58336213,-9.58336207,0.02627709,-0.02627709,3.34461146,-3.34461147,0.86313017,-0.86313026,0.70509755,-0.70509755
-2.38019010,13.08967564,-13.08967559,0.00252835,-0.00252834,0.21984538,-0.21984539,0.68687209,-0.68687207,9.66498153,-9.66498146,0.02624275,-0.02624275,3.37005108,-3.37005108,0.85146077,-0.85146086,0.71656678,-0.71656678
-2.37418709,13.18320580,-13.18320574,0.00253366,-0.00253366,0.21692192,-0.21692193,0.68435438,-0.68435436,9.73520763,-9.73520757,0.02633939,-0.02633939,3.39259370,-3.39259370,0.83972781,-0.83972790,0.72701542,-0.72701542
-2.36818409,13.25993367,-13.25993362,0.00254965,-0.00254965,0.21375016,-0.21375017,0.68076973,-0.68076972,9.79141038,-9.79141032,0.02657356,-0.02657356,3.41208529,-3.41208529,0.82790440,-0.82790450,0.73637137,-0.73637137
-2.36218109,13.31731342,-13.31731337,0.00257717,-0.00257717,0.21032498,-0.21032499,0.67609374,-0.67609373,9.83102692,-9.83102686,0.02695090,-0.02695090,3.42840422,-3.42840422,0.81595414,-0.81595424,0.74456660,-0.74456660
-2.35617809,13.35301292,-13.35301287,0.00261691,-0.00261691,0.20664779,-0.20664780,0.67030886,-0.67030885,9.85167688,-9.85167682,0.02747615,-0.02747615,3.44146894,-3.44146894,0.80383535,-0.80383545,0.75154017,-0.75154017
-2.35017509,13.36503197,-13.36503193,0.00266936,-0.00266936,0.20272737,-0.20272738,0.66340759,-0.66340757,9.85127746,-9.85127741,0.02815304,-0.02815304,3.45124609,-3.45124609,0.79150624,-0.79150634,0.75724144,-0.75724144
-2.34417209,13.35181458,-13.35181455,0.00273481,-0.00273481,0.19858038,-0.19858039,0.65539565,-0.65539564,9.82815242,-9.82815238,0.02898418,-0.02898417,3.45775822,-3.45775822,0.77893067,-0.77893078,0.76163331,-0.76163331
-2.33816908,13.31234880,-13.31234878,0.00281329,-0.00281329,0.19423169,-0.19423170,0.64629520,-0.64629519,9.78112903,-9.78112900,0.02997089,-0.02997089,3.46109051,-3.46109051,0.76608407,-0.76608417,0.76469514,-0.76469515
-2.33216608,13.24624819,-13.24624817,0.00290460,-0.00290460,0.18971435,-0.18971435,0.63614752,-0.63614750,9.70961773,-9.70961770,0.03111310,-0.03111310,3.46139570,-3.46139570,0.75295915,-0.75295926,0.76642527,-0.76642528
-2.32616308,13.15380947,-13.15380945,0.00300824,-0.00300824,0.18506928,-0.18506928,0.62501523,-0.62501522,9.61366952,-9.61366949,0.03240911,-0.03240911,3.45889659,-3.45889659,0.73957112,-0.73957123,0.76684277,-0.76684278
-2.32016008,13.03604237,-13.03604236,0.00312347,-0.00312347,0.18034464,-0.18034465,0.61298379,-0.61298377,9.49400772,-9.49400770,0.03385539,-0.03385539,3.45388551,-3.45388551,0.72596179,-0.72596190,0.76598834,-0.76598835
-2.31415708,12.89466889,-12.89466888,0.00324921,-0.00324921,0.17559488,-0.17559489,0.60016196,-0.60016194,9.35203147,-9.35203145,0.03544638,-0.03544638,3.44672042,-3.44672041,0.71220249,-0.71220260,0.76392421,-0.76392422
-2.30815408,12.73209087,-12.73209086,0.00338415,-0.00338415,0.17087948,-0.17087949,0.58668139,-0.58668137,9.18979023,-9.18979021,0.03717429,-0.03717429,3.43781745,-3.43781744,0.69839536,-0.69839547,0.76073300,-0.76073301
-2.30215108,12.55132651,-12.55132649,0.00352664,-0.00352664,0.16626142,-0.16626142,0.57269510,-0.57269508,9.00992983,-9.00992981,0.03902896,-0.03902895,3.42763995,-3.42763995,0.68467305,-0.68467316,0.75651546,-0.75651547
-2.29614807,12.35591825,-12.35591823,0.00367477,-0.00367477,0.16180548,-0.16180548,0.55837496,-0.55837494,8.81561212,-8.81561209,0.04099766,-0.04099766,3.41668430,-3.41668429,0.67119657,-0.67119667,0.75138728,-0.75138729
-2.29014507,12.14981585,-12.14981582,0.00382638,-0.00382638,0.15757633,-0.15757634,0.54390817,-0.54390815,8.61041184,-8.61041181,0.04306514,-0.04306514,3.40546298,-3.40546297,0.65815144,-0.65815155,0.74547509,-0.74547511
-2.28414207,11.93723985,-11.93723981,0.00397908,-0.00397908,0.15363657,-0.15363658,0.52949299,-0.52949298,8.39819523,-8.39819519,0.04521356,-0.04521356,3.39448570,-3.39448569,0.64574240,-0.64574250,0.73891172,-0.73891173
-2.27813907,11.72253183,-11.72253178,0.00413025,-0.00413025,0.15004466,-0.15004467,0.51533372,-0.51533370,8.18298592,-8.18298587,0.04742263,-0.04742263,3.38423935,-3.38423933,0.63418659,-0.63418669,0.73183114,-0.73183115
-2.27213607,11.50999819,-11.50999813,0.00427716,-0.00427716,0.14685302,-0.14685303,0.50163522,-0.50163520,7.96882426,-7.96882420,0.04966984,-0.04966984,3.37516765,-3.37516763,0.62370581,-0.62370591,0.72436325,-0.72436326
-2.26613307,11.30375466,-11.30375459,0.00441696,-0.00441696,0.14410617,-0.14410617,0.48859718,-0.48859716,7.75962641,-7.75962634,0.05193072,-0.05193071,3.36765167,-3.36765165,0.61451805,-0.61451815,0.71662879,-0.71662880
-2.26013007,11.10757850,-11.10757841,0.00454678,-0.00454678,0.14183907,-0.14183907,0.47640834,-0.47640832,7.55904929,-7.55904920,0.05417924,-0.05417924,3.36199192,-3.36199190,0.60682863,-0.60682872,0.70873468,-0.70873470
-2.25412706,10.92477478,-10.92477466,0.00466381,-0.00466381,0.14007575,-0.14007575,0.46524083,-0.46524080,7.37036722,-7.37036711,0.05638832,-0.05638831,3.35839306,-3.35839304,0.60082138,-0.60082146,0.70077004,-0.70077006
-2.24812406,10.75806231,-10.75806218,0.00476533,-0.00476533,0.13882822,-0.13882822,0.45524491,-0.45524489,7.19636530,-7.19636518,0.05853029,-0.05853029,3.35695179,-3.35695176,0.59665023,-0.59665031,0.69280299,-0.69280300
-2.24212106,10.60948377,-10.60948362,0.00484885,-0.00484885,0.13809570,-0.13809570,0.44654427,-0.44654424,7.03925349,-7.03925335,0.06057752,-0.06057751,3.35764857,-3.35764855,0.59443151,-0.59443159,0.68487851,-0.68487853
-2.23611806,10.48034300,-10.48034283,0.00491214,-0.00491214,0.13786427,-0.13786427,0.43923197,-0.43923195,6.90060447,-6.90060431,0.06250293,-0.06250293,3.36034353,-3.36034350,0.59423731,-0.59423739,0.67701740,-0.67701742
-2.23011506,10.37117146,-10.37117128,0.00495332,-0.00495332,0.13810687,-0.13810687,0.43336730,-0.43336727,6.78131692,-6.78131675,0.06428063,-0.06428062,3.36477659,-3.36477656,0.59609006,-0.59609013,0.66921632,-0.66921634
-2.22411206,10.28172420,-10.28172401,0.00497093,-0.00497093,0.13878369,-0.13878369,0.42897347,-0.42897345,6.68160501,-6.68160482,0.06588637,-0.06588637,3.37057191,-3.37057188,0.59995866,-0.59995872,0.66144892,-0.66144893
-2.21810905,10.21100445,-10.21100424,0.00496396,-0.00496396,0.13984294,-0.13984294,0.42603645,-0.42603643,6.60101322,-6.60101302,0.06729807,-0.06729807,3.37724640,-3.37724638,0.60575631,-0.60575637,0.65366793,-0.65366794
-2.21210605,10.15731483,-10.15731462,0.00493191,-0.00493191,0.14122197,-0.14122197,0.42450469,-0.42450467,6.53845510,-6.53845488,0.06849616,-0.06849616,3.38422183,-3.38422181,0.61334003,-0.61334009,0.64580818,-0.64580820
-2.20610305,10.11833223,-10.11833201,0.00487478,-0.00487478,0.14284874,-0.14284874,0.42429004,-0.42429002,6.49227327,-6.49227305,0.06946391,-0.06946390,3.39084017,-3.39084015,0.62251204,-0.62251209,0.63779020,-0.63779021
-2.20010005,10.09120234,-10.09120212,0.00479309,-0.00479309,0.14464356,-0.14464355,0.42526967,-0.42526965,6.46031745,-6.46031722,0.07018761,-0.07018761,3.39638154,-3.39638152,0.63302297,-0.63302302,0.62952429,-0.62952431
-2.19409705,10.07264971,-10.07264950,0.00468787,-0.00468787,0.14652101,-0.14652101,0.42728900,-0.42728898,6.44003662,-6.44003640,0.07065673,-0.07065673,3.40008407,-3.40008405,0.64457682,-0.64457687,0.62091495,-0.62091497
-2.18809405,10.05909848,-10.05909828,0.00456060,-0.00456060,0.14839220,-0.14839220,0.43016555,-0.43016553,6.42858123,-6.42858100,0.07086392,-0.07086392,3.40116513,-3.40116513,0.65683762,-0.65683766,0.61186522,-0.61186524
-2.18209105,10.04679901,-10.04679882,0.00441318,-0.00441318,0.15016699,-0.15016699,0.43369368,-0.43369367,6.42291098,-6.42291076,0.07080496,-0.07080496,3.39884314,-3.39884314,0.66943753,-0.66943757,0.60228099,-0.60228101
-2.17608804,10.03195558,-10.03195541,0.00424784,-0.00424784,0.15175640,-0.15175639,0.43765004,-0.43765003,6.41990414,-6.41990394,0.07047872,-0.07047871,3.39235933,-3.39235934,0.68198629,-0.68198632,0.59207497,-0.59207499
-2.17008504,10.01085074,-10.01085059,0.00406710,-0.00406710,0.15307494,-0.15307494,0.44179953,-0.44179952,6.41646406,-6.41646386,0.06988696,-0.06988696,3.38099892,-3.38099894,0.69408160,-0.69408163,0.58117019,-0.58117021
-2.16408204,9.97996212,-9.97996200,0.00387365,-0.00387365,0.15404296,-0.15404296,0.44590175,-0.44590174,6.40961931,-6.40961913,0.06903426,-0.06903425,3.36411100,-3.36411102,0.70532031,-0.70532033,0.56950298,-0.56950301
-2.15807904,9.93606803,-9.93606794,0.00367032,-0.00367032,0.15458880,-0.15458880,0.44971755,-0.44971754,6.39661422,-6.39661406,0.06792777,-0.06792777,3.34112664,-3.34112667,0.71530976,-0.71530978,0.55702533,-0.55702535
-2.15207604,9.87633894,-9.87633888,0.00345992,-0.00345992,0.15465073,-0.15465073,0.45301568,-0.45301568,6.37498707,-6.37498693,0.06657713,-0.06657713,3.31157480,-3.31157484,0.72367925,-0.72367927,0.54370657,-0.54370660
-2.14607304,9.79841244,-9.79841240,0.00324525,-0.00324525,0.15417870,-0.15417870,0.45557912,-0.45557912,6.34263394,-6.34263382,0.06499428,-0.06499428,3.27509550,-3.27509555,0.73009093,-0.73009095,0.52953444,-0.52953447
-2.14007004,9.70045007,-9.70045007,0.00302896,-0.00302896,0.15313570,-0.15313570,0.45721103,-0.45721103,6.29785703,-6.29785693,0.06319335,-0.06319335,3.23145000,-3.23145007,0.73424979,-0.73424981,0.51451549,-0.51451552
-2.13406703,9.58117533,-9.58117536,0.00281352,-0.00281352,0.15149878,-0.15149878,0.45774003,-0.45774003,6.23939667,-6.23939659,0.06119054,-0.06119053,3.18052776,-3.18052783,0.73591252,-0.73591254,0.49867494,-0.49867497
-2.12806403,9.43989262,-9.43989268,0.00260119,-0.00260119,0.14925967,-0.14925968,0.45702466,-0.45702467,6.16644733,-6.16644728,0.05900397,-0.05900397,3.12234985,-3.12234993,0.73489466,-0.73489467,0.48205596,-0.48205600
-2.12206103,9.27648791,-9.27648801,0.00239394,-0.00239394,0.14642500,-0.14642501,0.45495690,-0.45495691,6.07865832,-6.07865830,0.05665362,-0.05665362,3.05706902,-3.05706911,0.73107594,-0.73107596,0.46471860,-0.46471863
-2.11605803,9.09141256,-9.09141269,0.00219348,-0.00219348,0.14301605,-0.14301605,0.45146456,-0.45146457,5.97612065,-5.97612065,0.05416115,-0.05416115,2.98496625,-2.98496635,0.72440356,-0.72440358,0.44673822,-0.44673825
-2.11005503,8.88565215,-8.88565231,0.00200120,-0.00200120,0.13906810,-0.13906810,0.44651254,-0.44651255,5.85934185,-5.85934187,0.05154975,-0.05154975,2.90644405,-2.90644416,0.71489327,-0.71489329,0.42820381,-0.42820384
-2.10405203,8.66068288,-8.66068306,0.00181823,-0.00181823,0.13462947,-0.13462947,0.44010295,-0.44010297,5.72921124,-5.72921128,0.04884396,-0.04884396,2.82201689,-2.82201700,0.70262830,-0.70262832,0.40921595,-0.40921598
-2.09804902,8.41841842,-8.41841862,0.00164538,-0.00164538,0.12976013,-0.12976013,0.43227412,-0.43227414,5.58695808,-5.58695814,0.04606943,-0.04606943,2.73229898,-2.73229910,0.68775621,-0.68775623,0.38988471,-0.38988474
-2.09204602,8.16115019,-8.16115043,0.00148324,-0.00148324,0.12453011,-0.12453011,0.42309855,-0.42309857,5.43410522,-5.43410529,0.04325267,-0.04325267,2.63799009,-2.63799021,0.67048386,-0.67048388,0.37032752,-0.37032755
-2.08604302,7.89148421,-7.89148446,0.00133214,-0.00133214,0.11901767,-0.11901768,0.41267995,-0.41267997,5.27242101,-5.27242110,0.04042073,-0.04042073,2.53985981,-2.53985994,0.65107075,-0.65107077,0.35066698,-0.35066701
-2.08004002,7.61227729,-7.61227756,0.00119221,-0.00119221,0.11330739,-0.11330739,0.40114964,-0.40114966,5.10387175,-5.10387186,0.03760088,-0.03760088,2.43873102,-2.43873116,0.62982109,-0.62982111,0.33102877,-0.33102880
-2.07403702,7.32657545,-7.32657573,0.00106342,-0.00106342,0.10748813,-0.10748813,0.38866223,-0.38866226,4.93057667,-4.93057679,0.03482024,-0.03482024,2.33546297,-2.33546311,0.60707494,-0.60707496,0.31153966,-0.31153969
-2.06803402,7.03755634,-7.03755663,0.00094558,-0.00094558,0.10165112,-0.10165113,0.37539115,-0.37539117,4.75476712,-4.75476725,0.03210542,-0.03210542,2.23093475,-2.23093489,0.58319886,-0.58319889,0.29232563,-0.29232566
-2.06203102,6.74847742,-6.74847771,0.00083842,-0.00083842,0.09588808,-0.09588809,0.36152380,-0.36152382,4.57875088,-4.57875101,0.02948218,-0.02948218,2.12602953,-2.12602966,0.55857640,-0.55857643,0.27351021,-0.27351023
-2.05602801,6.46263061,-6.46263090,0.00074156,-0.00074156,0.09028949,-0.09028950,0.34725689,-0.34725691,4.40488193,-4.40488207,0.02697508,-0.02697508,2.02162001,-2.02162014,0.53359879,-0.53359881,0.25521295,-0.25521298
-2.05002501,6.18330357,-6.18330386,0.00065458,-0.00065458,0.08494306,-0.08494306,0.33279180,-0.33279183,4.23553564,-4.23553578,0.02460717,-0.02460717,1.91855541,-1.91855555,0.50865609,-0.50865611,0.23754821,-0.23754823
-2.04402201,5.91374703,-5.91374731,0.00057703,-0.00057703,0.07993238,-0.07993238,0.31833033,-0.31833035,4.07308828,-4.07308841,0.02239975,-0.02239975,1.81765016,-1.81765029,0.48412914,-0.48412917,0.22062397,-0.22062399
-2.03801901,5.65714690,-5.65714717,0.00050845,-0.00050845,0.07533582,-0.07533583,0.30407067,-0.30407069,3.91989977,-3.91989990,0.02037214,-0.02037214,1.71967420,-1.71967433,0.46038229,-0.46038232,0.20454104,-0.20454107
-2.03201601,5.41659962,-5.41659987,0.00044837,-0.00044837,0.07122561,-0.07122561,0.29020395,-0.29020397,3.77829800,-3.77829812,0.01854154,-0.01854154,1.62534511,-1.62534524,0.43775709,-0.43775711,0.18939236,-0.18939238
-2.02601301,5.19508865,-5.19508888,0.00039634,-0.00039634,0.06766704,-0.06766704,0.27691103,-0.27691105,3.65056266,-3.65056276,0.01692292,-0.01692292,1.53532154,-1.53532166,0.41656694,-0.41656697,0.17526245,-0.17526247
-2.02001001,4.99546007,-4.99546028,0.00035194,-0.00035194,0.06471791,-0.06471791,0.26435981,-0.26435983,3.53890691,-3.53890700,0.01552896,-0.01552896,1.45019794,-1.45019805,0.39709263,-0.39709265,0.16222710,-0.16222712
-2.01400700,4.82039528,-4.82039546,0.00031477,-0.00031477,0.06242798,-0.06242798,0.25270284,-0.25270286,3.44545500,-3.44545507,0.01437001,-0.01437001,1.37050029,-1.37050040,0.37957866,-0.37957868,0.15035308,-0.15035310
-2.00800400,4.67237915,-4.67237931,0.00028448,-0.00028448,0.06083851,-0.06083852,0.24207528,-0.24207529,3.37221450,-3.37221455,0.01345415,-0.01345415,1.29668244,-1.29668254,0.36423029,-0.36423031,0.13969804,-0.13969805
-2.00200100,4.55366259,-4.55366271,0.00026073,-0.00026073,0.05998186,-0.05998186,0.23259312,-0.23259313,3.32104218,-3.32104221,0.01278718,-0.01278718,1.22912297,-1.22912306,0.35121113,-0.35121114,0.13031036,-0.13031037
-1.99599800,4.46621888,-4.46621897,0.00024324,-0.00024324,0.05988099,-0.05988099,0.22435165,-0.22435166,3.29360338,-3.29360339,0.01237262,-0.01237261,1.16812239,-1.16812247,0.34064124,-0.34064125,0.12222915,-0.12222916
-1.98999500,4.41169446,-4.41169451,0.00023175,-0.00023175,0.06054904,-0.06054903,0.21742416,-0.21742417,3.29132519,-3.29132517,0.01221176,-0.01221176,1.11390054,-1.11390061,0.33259569,-0.33259570,0.11548416,-0.11548416
-1.98399200,4.39135504,-4.39135505,0.00022606,-0.00022606,0.06198881,-0.06198881,0.21186080,-0.21186081,3.31534471,-3.31534466,0.01230366,-0.01230365,1.06659433,-1.06659440,0.32710342,-0.32710342,0.11009572,-0.11009573
-1.97798899,4.40602942,-4.40602940,0.00022597,-0.00022597,0.06419229,-0.06419229,0.20768775,-0.20768776,3.36645440,-3.36645432,0.01264508,-0.01264508,1.02625595,-1.02625601,0.32414664,-0.32414664,0.10607472,-0.10607472
-1.97198599,4.45605356,-4.45605349,0.00023134,-0.00023134,0.06714013,-0.06714013,0.20490664,-0.20490664,3.44504695,-3.44504684,0.01323049,-0.01323049,0.99285168,-0.99285173,0.32366068,-0.32366068,0.10342243,-0.10342244
-1.96598299,4.54121836,-4.54121825,0.00024205,-0.00024205,0.07080124,-0.07080124,0.20349431,-0.20349431,3.55106297,-3.55106282,0.01405192,-0.01405192,0.96626178,-0.96626182,0.32553446,-0.32553446,0.10213050,-0.10213050
-1.95997999,4.66072505,-4.66072489,0.00025800,-0.00025800,0.07513248,-0.07513248,0.20340303,-0.20340303,3.68394481,-3.68394463,0.01509894,-0.01509894,0.94628156,-0.94628159,0.32961169,-0.32961169,0.10218079,-0.10218079
-1.95397699,4.81315184,-4.81315165,0.00027914,-0.00027914,0.08007855,-0.08007855,0.20456116,-0.20456116,3.84260026,-3.84260005,0.01635855,-0.01635854,0.93262417,-0.93262419,0.33569299,-0.33569299,0.10354533,-0.10354533
