energy_ev,total_up,Hg_p_up,Hg_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.74187094,2.19142627,0.87037711,0.27006986,0.31755752,0.00052262,1.46071150,0.00000000
-5.73586793,2.14314561,0.86324542,0.27016094,0.31502322,0.00052108,1.36225344,0.00000000
-5.72986493,2.10581495,0.86001710,0.27160886,0.31408028,0.00052251,1.27135943,0.00000000
-5.72386193,2.07902356,0.86051796,0.27430963,0.31464440,0.00052671,1.18823179,0.00000000
-5.71785893,2.06204578,0.86444561,0.27811823,0.31658393,0.00053341,1.11288450,0.00000000
-5.71185593,2.05387077,0.87138107,0.28285298,0.31972505,0.00054224,1.04515558,0.00000000
-5.70585293,2.05324227,0.88080508,0.28830141,0.32385846,0.00055281,0.98472392,0.00000000
-5.69984992,2.05870741,0.89211852,0.29422734,0.32874759,0.00056469,0.93113017,0.00000000
-5.69384692,2.06867276,0.90466630,0.30037906,0.33413798,0.00057741,0.88380081,0.00000000
-5.68784392,2.08146583,0.91776379,0.30649815,0.33976745,0.00059050,0.84207466,0.00000000
-5.68184092,2.09539939,0.93072472,0.31232886,0.34537676,0.00060352,0.80523083,0.00000000
-5.67583792,2.10883618,0.94288922,0.31762734,0.35072019,0.00061606,0.77251712,0.00000000
-5.66983492,2.12025130,0.95365103,0.32217064,0.35557580,0.00062774,0.74317773,0.00000000
-5.66383192,2.12828941,0.96248233,0.32576489,0.35975468,0.00063827,0.71647948,0.00000000
-5.65782891,2.13181461,0.96895529,0.32825230,0.36310901,0.00064743,0.69173535,0.00000000
-5.65182591,2.12995042,0.97275926,0.32951673,0.36553843,0.00065508,0.66832482,0.00000000
-5.64582291,2.12210861,0.97371272,0.32948760,0.36699446,0.00066121,0.64571020,0.00000000
-5.63981991,2.10800533,0.97176970,0.32814184,0.36748289,0.00066586,0.62344864,0.00000000
-5.63381691,2.08766430,0.96702016,0.32550389,0.36706390,0.00066922,0.60119951,0.00000000
-5.62781391,2.06140717,0.95968465,0.32164377,0.36585011,0.00067152,0.57872730,0.00000000
-5.62181091,2.02983162,0.95010346,0.31667335,0.36400254,0.00067313,0.55590007,0.00000000
-5.61580790,1.99377896,0.93872099,0.31074096,0.36172485,0.00067445,0.53268407,0.00000000
-5.60980490,1.95429275,0.92606624,0.30402475,0.35925608,0.00067597,0.50913483,0.00000000
-5.60380190,1.91257100,0.91273041,0.29672502,0.35686233,0.00067821,0.48538570,0.00000000
-5.59779890,1.86991436,0.89934295,0.28905600,0.35482773,0.00068171,0.46163432,0.00000000
-5.59179590,1.82767293,0.88654710,0.28123755,0.35344525,0.00068705,0.43812796,0.00000000
-5.58579290,1.78719426,0.87497631,0.27348692,0.35300755,0.00069478,0.41514848,0.00000000
-5.57978989,1.74977493,0.86523240,0.26601134,0.35379839,0.00070544,0.39299754,0.00000000
-5.57378689,1.71661756,0.85786665,0.25900134,0.35608490,0.00071953,0.37198277,0.00000000
-5.56778389,1.68879501,0.85336420,0.25262536,0.36011071,0.00073750,0.35240536,0.00000000
-5.56178089,1.66722254,0.85213244,0.24702564,0.36609034,0.00075976,0.33454943,0.00000000
-5.55577789,1.65263863,0.85449350,0.24231556,0.37420469,0.00078663,0.31867339,0.00000000
-5.54977489,1.64559424,0.86068068,0.23857839,0.38459763,0.00081838,0.30500346,0.00000000
-5.54377189,1.64645011,0.87083859,0.23586736,0.39737355,0.00085519,0.29372918,0.00000000
-5.53776888,1.65538096,0.88502641,0.23420691,0.41259574,0.00089715,0.28500086,0.00000000
-5.53176588,1.67238553,0.90322365,0.23359494,0.43028539,0.00094430,0.27892872,0.00000000
-5.52576288,1.69730083,0.92533764,0.23400579,0.45042097,0.00099658,0.27558338,0.00000000
-5.51975988,1.72981921,0.95121195,0.23539370,0.47293786,0.00105382,0.27499738,0.00000000
-5.51375688,1.76950673,0.98063504,0.23769649,0.49772813,0.00111579,0.27716758,0.00000000
-5.50775388,1.81582164,1.01334850,0.24083924,0.52464033,0.00118218,0.28205777,0.00000000
-5.50175088,1.86813175,1.04905432,0.24473779,0.55347944,0.00125258,0.28960167,0.00000000
-5.49574787,1.92573026,1.08742095,0.24930185,0.58400692,0.00132647,0.29970570,0.00000000
-5.48974487,1.98784938,1.12808793,0.25443766,0.61594114,0.00140328,0.31225165,0.00000000
-5.48374187,2.05367179,1.17066913,0.26005011,0.64895837,0.00148235,0.32709901,0.00000000
-5.47773887,2.12234028,1.21475483,0.26604436,0.68269453,0.00156292,0.34408694,0.00000000
-5.47173587,2.19296576,1.25991284,0.27232694,0.71674808,0.00164419,0.36303592,0.00000000
-5.46573287,2.26463454,1.30568930,0.27880645,0.75068405,0.00172527,0.38374915,0.00000000
-5.45972986,2.33641522,1.35160929,0.28539393,0.78403966,0.00180526,0.40601362,0.00000000
-5.45372686,2.40736615,1.39717796,0.29200299,0.81633140,0.00188321,0.42960118,0.00000000
-5.44772386,2.47654363,1.44188248,0.29854982,0.84706356,0.00195817,0.45426950,0.00000000
-5.44172086,2.54301151,1.48519502,0.30495314,0.87573830,0.00202921,0.47976310,0.00000000
-5.43571786,2.60585207,1.52657713,0.31113426,0.90186668,0.00209544,0.50581447,0.00000000
-5.42971486,2.66417819,1.56548544,0.31701708,0.92498058,0.00215603,0.53214547,0.00000000
-5.42371186,2.71714648,1.60137867,0.32252836,0.94464489,0.00221025,0.55846891,0.00000000
-5.41770885,2.76397089,1.63372584,0.32759796,0.96046949,0.00225747,0.58449036,0.00000000
-5.41170585,2.80393603,1.66201523,0.33215925,0.97212050,0.00229719,0.60991039,0.00000000
-5.40570285,2.83640967,1.68576395,0.33614953,0.97933031,0.00232905,0.63442699,0.00000000
-5.39969985,2.86085364,1.70452758,0.33951050,0.98190569,0.00235286,0.65773841,0.00000000
-5.39369685,2.87683251,1.71790961,0.34218870,0.97973385,0.00236854,0.67954626,0.00000000
-5.38769385,2.88401966,1.72557016,0.34413586,0.97278589,0.00237618,0.69955902,0.00000000
-5.38169085,2.88220036,1.72723381,0.34530927,0.96111762,0.00237601,0.71749577,0.00000000
-5.37568784,2.87127186,1.72269627,0.34567199,0.94486763,0.00236836,0.73309024,0.00000000
-5.36968484,2.85124063,1.71182949,0.34519302,0.92425273,0.00235366,0.74609517,0.00000000
-5.36368184,2.82221703,1.69458539,0.34384744,0.89956105,0.00233242,0.75628674,0.00000000
-5.35767884,2.78440792,1.67099787,0.34161647,0.87114305,0.00230517,0.76346918,0.00000000
-5.35167584,2.73810780,1.64118333,0.33848765,0.83940099,0.00227248,0.76747928,0.00000000
-5.34567284,2.68368910,1.60533949,0.33445489,0.80477723,0.00223490,0.76819082,0.00000000
-5.33966983,2.62159221,1.56374279,0.32951879,0.76774205,0.00219295,0.76551854,0.00000000
-5.33366683,2.55231582,1.51674428,0.32368683,0.72878134,0.00214709,0.75942164,0.00000000
-5.32766383,2.47640794,1.46476419,0.31697381,0.68838470,0.00209774,0.74990657,0.00000000
-5.32166083,2.39445787,1.40828523,0.30940221,0.64703439,0.00204522,0.73702885,0.00000000
-5.31565783,2.30708927,1.34784469,0.30100268,0.60519545,0.00198982,0.72089380,0.00000000
-5.30965483,2.21495424,1.28402557,0.29181435,0.56330717,0.00193174,0.70165612,0.00000000
-5.30365183,2.11872821,1.21744674,0.28188525,0.52177621,0.00187112,0.67951806,0.00000000
-5.29764882,2.01910549,1.14875242,0.27127239,0.48097124,0.00180809,0.65472629,0.00000000
-5.29164582,1.91679497,1.07860104,0.26004177,0.44121929,0.00174273,0.62756746,0.00000000
-5.28564282,1.81251578,1.00765388,0.24826805,0.40280353,0.00167512,0.59836254,0.00000000
-5.27963982,1.70699256,0.93656363,0.23603400,0.36596252,0.00160538,0.56746012,0.00000000
-5.27363682,1.60095010,0.86596326,0.22342955,0.33089066,0.00153363,0.53522887,0.00000000
-5.26763382,1.49510727,0.79645540,0.21055063,0.29773967,0.00146004,0.50204947,0.00000000
-5.26163082,1.39017018,0.72860269,0.19749764,0.26662094,0.00138485,0.46830632,0.00000000
-5.25562781,1.28682478,0.66291936,0.18437380,0.23760853,0.00130835,0.43437933,0.00000000
-5.24962481,1.18572903,0.59986426,0.17128317,0.21074265,0.00123089,0.40063611,0.00000000
-5.24362181,1.08750506,0.53983567,0.15832878,0.18603353,0.00115287,0.36742483,0.00000000
-5.23761881,0.99273165,0.48316795,0.14561056,0.16346539,0.00107476,0.33506818,0.00000000
-5.23161581,0.90193744,0.43013028,0.13322353,0.14300065,0.00099707,0.30385835,0.00000000
-5.22561281,0.81559530,0.38092724,0.12125605,0.12458399,0.00092031,0.27405349,0.00000000
-5.21960980,0.73411825,0.33570149,0.10978836,0.10814642,0.00084503,0.24587547,0.00000000
-5.21360680,0.65785710,0.29453802,0.09889149,0.09360923,0.00077176,0.21950916,0.00000000
-5.20760380,0.58710013,0.25747005,0.08862646,0.08088763,0.00070103,0.19510302,0.00000000
-5.20160080,0.52207480,0.22448607,0.07904390,0.06989429,0.00063330,0.17277096,0.00000000
-5.19559780,0.46295144,0.19553775,0.07018412,0.06054244,0.00056903,0.15259535,0.00000000
-5.18959480,0.40984878,0.17054840,0.06207750,0.05274878,0.00050858,0.13463079,0.00000000
-5.18359180,0.36284104,0.14942148,0.05474524,0.04643587,0.00045229,0.11890865,0.00000000
-5.17758879,0.32196613,0.13204889,0.04820043,0.04153417,0.00040040,0.10544185,0.00000000
-5.17158579,0.28723465,0.11831861,0.04244940,0.03798365,0.00035312,0.09422993,0.00000000
-5.16558279,0.25863912,0.10812154,0.03749309,0.03573481,0.00031056,0.08526390,0.00000000
-5.15957979,0.23616289,0.10135705,0.03332872,0.03474929,0.00027281,0.07853073,0.00000000
-5.15357679,0.21978842,0.09793727,0.02995123,0.03499988,0.00023989,0.07401740,0.00000000
-5.14757379,0.20950428,0.09778993,0.02735486,0.03647001,0.00021177,0.07171415,0.00000000
-5.14157079,0.20531063,0.10085966,0.02553445,0.03915277,0.00018843,0.07161694,0.00000000
-5.13556778,0.20722287,0.10710782,0.02448663,0.04304940,0.00016978,0.07372904,0.00000000
-5.12956478,0.21527314,0.11651103,0.02421068,0.04816738,0.00015575,0.07806161,0.00000000
-5.12356178,0.22950978,0.12905837,0.02470916,0.05451815,0.00014626,0.08463340,0.00000000
-5.11755878,0.24999463,0.14474777,0.02598823,0.06211460,0.00014123,0.09346955,0.00000000
-5.11155578,0.27679839,0.16358151,0.02805762,0.07096838,0.00014060,0.10459960,0.00000000
-5.10555278,0.30999430,0.18556146,0.03093029,0.08108723,0.00014433,0.11805479,0.00000000
-5.09954977,0.34965051,0.21068419,0.03462187,0.09247241,0.00015241,0.13386485,0.00000000
-5.09354677,0.39582150,0.23893635,0.03914972,0.10511642,0.00016483,0.15205445,0.00000000
-5.08754377,0.44853922,0.27029060,0.04453188,0.11900114,0.00018164,0.17263932,0.00000000
-5.08154077,0.50780426,0.30470250,0.05078577,0.13409645,0.00020290,0.19562255,0.00000000
-5.07553777,0.57357778,0.34210835,0.05792687,0.15035962,0.00022870,0.22099081,0.00000000
-5.06953477,0.64577459,0.38242447,0.06596722,0.16773531,0.00025915,0.24871107,0.00000000
-5.06353177,0.72425777,0.42554773,0.07491408,0.18615644,0.00029440,0.27872767,0.00000000
-5.05752876,0.80883528,0.47135744,0.08476852,0.20554578,0.00033461,0.31095993,0.00000000
-5.05152576,0.89925866,0.51971855,0.09552425,0.22581828,0.00037997,0.34530051,0.00000000
-5.04552276,0.99522401,0.57048583,0.10716653,0.24688395,0.00043068,0.38161439,0.00000000
-5.03951976,1.09637504,0.62350890,0.11967132,0.26865130,0.00048694,0.41973860,0.00000000
-5.03351676,1.20230809,0.67863752,0.13300469,0.29103086,0.00054898,0.45948274,0.00000000
-5.02751376,1.31257873,0.73572704,0.14712247,0.31393882,0.00061703,0.50063011,0.00000000
-5.02151076,1.42670953,0.79464326,0.16197017,0.33730031,0.00069131,0.54293959,0.00000000
-5.01550775,1.54419844,0.85526648,0.17748314,0.36105220,0.00077204,0.58614810,0.00000000
-5.00950475,1.66452721,0.91749429,0.19358704,0.38514510,0.00085942,0.62997364,0.00000000
-5.00350175,1.78716943,0.98124275,0.21019854,0.40954426,0.00095365,0.67411883,0.00000000
-4.99749875,1.91159762,1.04644586,0.22722625,0.43422947,0.00105487,0.71827487,0.00000000
-4.99149575,2.03728906,1.11305317,0.24457184,0.45919351,0.00116321,0.76212604,0.00000000
-4.98549275,2.16373010,1.18102557,0.26213140,0.48443951,0.00127874,0.80535446,0.00000000
-4.97948974,2.29041900,1.25032962,0.27979696,0.50997708,0.00140147,0.84764535,0.00000000
-4.97348674,2.41686733,1.32093065,0.29745813,0.53581749,0.00153134,0.88869251,0.00000000
-4.96748374,2.54260018,1.39278521,0.31500391,0.56196821,0.00166821,0.92820418,0.00000000
-4.96148074,2.66715579,1.46583327,0.33232462,0.58842716,0.00181187,0.96590918,0.00000000
-4.95547774,2.79008490,1.53999110,0.34931384,0.61517711,0.00196200,1.00156309,0.00000000
-4.94947474,2.91095055,1.61514502,0.36587048,0.64218063,0.00211820,1.03495456,0.00000000
-4.94347174,3.02932877,1.69114702,0.38190081,0.66937612,0.00227996,1.06591143,0.00000000
-4.93746873,3.14481081,1.76781233,0.39732044,0.69667531,0.00244669,1.09430656,0.00000000
-4.93146573,3.25700696,1.84491951,0.41205621,0.72396258,0.00261771,1.12006298,0.00000000
-4.92546273,3.36555246,1.92221316,0.42604788,0.75109627,0.00279225,1.14315824,0.00000000
-4.91945973,3.47011516,1.99940911,0.43924958,0.77791228,0.00296951,1.16362752,0.00000000
-4.91345673,3.57040482,2.07620192,0.45163091,0.80422969,0.00314860,1.18156540,0.00000000
-4.90745373,3.66618341,2.15227439,0.46317760,0.82985841,0.00332865,1.19712578,0.00000000
-4.90145073,3.75727585,2.22730821,0.47389170,0.85460848,0.00350874,1.21052002,0.00000000
-4.89544772,3.84358022,2.30099545,0.48379122,0.87830047,0.00368800,1.22201297,0.00000000
-4.88944472,3.92507658,2.37304975,0.49290919,0.90077656,0.00386557,1.23191695,0.00000000
-4.88344172,4.00183350,2.44321681,0.50129209,0.92191142,0.00404065,1.24058379,0.00000000
-4.87743872,4.07401146,2.51128314,0.50899773,0.94162247,0.00421254,1.24839505,0.00000000
-4.87143572,4.14186236,2.57708280,0.51609264,0.95987857,0.00438058,1.25575081,0.00000000
-4.86543272,4.20572486,2.64050123,0.52264892,0.97670665,0.00454427,1.26305748,0.00000000
-4.85942971,4.26601509,2.70147634,0.52874095,0.99219563,0.00470317,1.27071506,0.00000000
-4.85342671,4.32321314,2.75999630,0.53444174,1.00649731,0.00485697,1.27910460,0.00000000
-4.84742371,4.37784540,2.81609437,0.53981941,1.01982380,0.00500547,1.28857641,0.00000000
-4.84142071,4.43046372,2.86984088,0.54493378,1.03244155,0.00514858,1.29943958,0.00000000
-4.83541771,4.48162204,2.92133283,0.54983325,1.04466191,0.00528631,1.31195364,0.00000000
-4.82941471,4.53185181,2.97068151,0.55455228,1.05682866,0.00541872,1.32632262,0.00000000
-4.82341171,4.58163724,3.01799879,0.55910937,1.06930279,0.00554598,1.34269214,0.00000000
-4.81740870,4.63139177,3.06338285,0.56350580,1.08244530,0.00566827,1.36114973,0.00000000
-4.81140570,4.68143682,3.10690369,0.56772522,1.09659861,0.00578580,1.38172846,0.00000000
-4.80540270,4.73198418,3.14858949,0.57173397,1.11206755,0.00589877,1.40441393,0.00000000
-4.79939970,4.78312283,3.18841406,0.57548230,1.12910070,0.00600735,1.42915445,0.00000000
-4.79339670,4.83481103,3.22628624,0.57890620,1.14787310,0.00611164,1.45587379,0.00000000
-4.78739370,4.88687429,3.26204154,0.58193007,1.16847110,0.00621167,1.48448632,0.00000000
-4.78139070,4.93900939,3.29543663,0.58446983,1.19088027,0.00630734,1.51491351,0.00000000
-4.77538769,4.99079455,3.32614703,0.58643645,1.21497705,0.00639842,1.54710122,0.00000000
-4.76938469,5.04170557,3.35376817,0.58773981,1.24052461,0.00648453,1.58103683,0.00000000
-4.76338169,5.09113724,3.37782027,0.58829263,1.26717349,0.00656514,1.61676517,0.00000000
-4.75737869,5.13842941,3.39775687,0.58801437,1.29446708,0.00663954,1.65440241,0.00000000
-4.75137569,5.18289671,3.41297731,0.58683498,1.32185201,0.00670687,1.69414683,0.00000000
-4.74537269,5.22386062,3.42284272,0.58469833,1.34869308,0.00676615,1.73628566,0.00000000
-4.73936968,5.26068261,3.42669547,0.58156520,1.37429248,0.00681626,1.78119699,0.00000000
-4.73336668,5.29279670,3.42388139,0.57741577,1.39791240,0.00685602,1.82934624,0.00000000
-4.72736368,5.31973998,3.41377426,0.57225146,1.41880035,0.00688422,1.88127655,0.00000000
-4.72136068,5.34117919,3.39580162,0.56609612,1.43621602,0.00689968,1.93759283,0.00000000
-4.71535768,5.35693212,3.36947097,0.55899647,1.44945872,0.00690132,1.99893945,0.00000000
-4.70935468,5.36698199,3.33439513,0.55102179,1.45789405,0.00688820,2.06597186,0.00000000
-4.70335168,5.37148391,3.29031564,0.54226275,1.46097866,0.00685960,2.13932267,0.00000000
-4.69734867,5.37076229,3.23712298,0.53282958,1.45828211,0.00681510,2.21956327,0.00000000
-4.69134567,5.36529885,3.17487229,0.52284939,1.44950450,0.00675458,2.30716220,0.00000000
-4.68534267,5.35571119,3.10379374,0.51246284,1.43448940,0.00667831,2.40244198,0.00000000
-4.67933967,5.34272253,3.02429662,0.50182020,1.41323120,0.00658697,2.50553631,0.00000000
-4.67333667,5.32712356,2.93696663,0.49107692,1.38587659,0.00648162,2.61634975,0.00000000
-4.66733367,5.30972835,2.84255625,0.48038878,1.35272020,0.00636373,2.73452228,0.00000000
-4.66133067,5.29132619,2.74196820,0.46990699,1.31419449,0.00623516,2.85940081,0.00000000
-4.65532766,5.27263202,2.63623272,0.45977314,1.27085446,0.00609808,2.99002013,0.00000000
-4.64932466,5.25423826,2.52647941,0.45011444,1.22335793,0.00595489,3.12509493,0.00000000
-4.64332166,5.23657084,2.41390494,0.44103935,1.17244232,0.00580822,3.26302455,0.00000000
-4.63731866,5.21985220,2.29973808,0.43263378,1.11889902,0.00566074,3.40191151,0.00000000
-4.63131566,5.20407376,2.18520362,0.42495808,1.06354668,0.00551515,3.53959404,0.00000000
-4.62531266,5.18897982,2.07148679,0.41804497,1.00720443,0.00537402,3.67369241,0.00000000
-4.61930965,5.17406432,1.95969994,0.41189846,0.95066639,0.00523974,3.80166783,0.00000000
-4.61330665,5.15858100,1.85085284,0.40649393,0.89467838,0.00511438,3.92089222,0.00000000
-4.60730365,5.14156682,1.74582782,0.40177918,0.83991783,0.00499968,4.02872618,0.00000000
-4.60130065,5.12187772,1.64536080,0.39767663,0.78697756,0.00489692,4.12260221,0.00000000
-4.59529765,5.09823482,1.55002866,0.39408645,0.73635378,0.00480693,4.20010946,0.00000000
-4.58929465,5.06927879,1.46024334,0.39089037,0.68843872,0.00473005,4.25907649,0.00000000
-4.58329165,5.03362942,1.37625240,0.38795626,0.64351761,0.00466610,4.29764798,0.00000000
-4.57728864,4.98994721,1.29814569,0.38514293,0.60177009,0.00461444,4.31435196,0.00000000
-4.57128564,4.93699373,1.22586736,0.38230523,0.56327529,0.00457395,4.30815429,0.00000000
-4.56528264,4.87368749,1.15923226,0.37929902,0.52802028,0.00454314,4.27849780,0.00000000
-4.55927964,4.79915259,1.09794569,0.37598590,0.49591104,0.00452014,4.22532422,0.00000000
-4.55327664,4.71275788,1.04162531,0.37223745,0.46678529,0.00450285,4.14907791,0.00000000
-4.54727364,4.61414471,0.98982407,0.36793896,0.44042649,0.00448896,4.05069143,0.00000000
-4.54127064,4.50324272,0.94205322,0.36299237,0.41657817,0.00447605,3.93155361,0.00000000
-4.53526763,4.38027303,0.89780425,0.35731850,0.39495808,0.00446167,3.79346207,0.00000000
-4.52926463,4.24573969,0.85656916,0.35085854,0.37527156,0.00444345,3.63856246,0.00000000
-4.52326163,4.10041035,0.81785845,0.34357468,0.35722364,0.00441911,3.46927752,0.00000000
-4.51725863,3.94528792,0.78121633,0.33545018,0.34052964,0.00438661,3.28822940,0.00000000
-4.51125563,3.78157524,0.74623309,0.32648872,0.32492398,0.00434414,3.09815883,0.00000000
-4.50525263,3.61063494,0.71255445,0.31671331,0.31016714,0.00429020,2.90184466,0.00000000
-4.49924962,3.43394697,0.67988809,0.30616475,0.29605077,0.00422365,2.70202723,0.00000000
-4.49324662,3.25306583,0.64800748,0.29489982,0.28240098,0.00414369,2.50133833,0.00000000
-4.48724362,3.06957948,0.61675335,0.28298922,0.26908003,0.00404993,2.30224036,0.00000000
-4.48124062,2.88507162,0.58603314,0.27051548,0.25598655,0.00394237,2.10697627,0.00000000
-4.47523762,2.70108852,0.55581865,0.25757070,0.24305448,0.00382137,1.91753154,0.00000000
-4.46923462,2.51911110,0.52614241,0.24425443,0.23025108,0.00368769,1.73560848,0.00000000
-4.46323162,2.34053278,0.49709283,0.23067147,0.21757403,0.00354239,1.56261276,0.00000000
-4.45722861,2.16664291,0.46880868,0.21692985,0.20504805,0.00338686,1.39965120,0.00000000
-4.45122561,1.99861555,0.44147277,0.20313884,0.19272102,0.00322273,1.24753983,0.00000000
-4.44522261,1.83750289,0.41530536,0.18940704,0.18066000,0.00305185,1.10682035,0.00000000
-4.43921961,1.68423265,0.39055709,0.17584066,0.16894700,0.00287623,0.97778343,0.00000000
-4.43321661,1.53960841,0.36750169,0.16254182,0.15767492,0.00269798,0.86049674,0.00000000
-4.42721361,1.40431213,0.34642847,0.14960703,0.14694351,0.00251925,0.75483606,0.00000000
-4.42121061,1.27890796,0.32763456,0.13712577,0.13685554,0.00234220,0.66051748,0.00000000
-4.41520760,1.16384654,0.31141701,0.12517925,0.12751316,0.00216893,0.57712930,0.00000000
-4.40920460,1.05946925,0.29806461,0.11383933,0.11901458,0.00200141,0.50416226,0.00000000
-4.40320160,0.96601191,0.28784960,0.10316755,0.11145092,0.00184147,0.44103708,0.00000000
-4.39719860,0.88360764,0.28101915,0.09321451,0.10490344,0.00169077,0.38712864,0.00000000
-4.39119560,0.81228881,0.27778694,0.08401929,0.09944098,0.00155071,0.34178626,0.00000000
-4.38519260,0.75198797,0.27832458,0.07560922,0.09511779,0.00142246,0.30435004,0.00000000
-4.37918959,0.70253812,0.28275350,0.06799982,0.09197155,0.00130693,0.27416331,0.00000000
-4.37318659,0.66367241,0.29113708,0.06119498,0.09002187,0.00120474,0.25058139,0.00000000
-4.36718359,0.63502381,0.30347367,0.05518735,0.08926903,0.00111624,0.23297717,0.00000000
-4.36118059,0.61612508,0.31969048,0.04995895,0.08969318,0.00104150,0.22074405,0.00000000
-4.35517759,0.60640960,0.33963901,0.04548192,0.09125390,0.00098033,0.21329677,0.00000000
-4.34917459,0.60521353,0.36309210,0.04171951,0.09389037,0.00093227,0.21007084,0.00000000
-4.34317159,0.61177975,0.38974315,0.03862712,0.09752189,0.00089666,0.21052111,0.00000000
-4.33716858,0.62526409,0.41920769,0.03615351,0.10204913,0.00087260,0.21412006,0.00000000
-4.33116558,0.64474415,0.45102776,0.03424209,0.10735581,0.00085904,0.22035642,0.00000000
-4.32516258,0.66923098,0.48467903,0.03283223,0.11331118,0.00085477,0.22873436,0.00000000
-4.31915958,0.69768365,0.51958102,0.03186064,0.11977292,0.00085846,0.23877362,0.00000000
-4.31315658,0.72902676,0.55511017,0.03126275,0.12659081,0.00086872,0.25001089,0.00000000
-4.30715358,0.76217067,0.59061553,0.03097406,0.13361081,0.00088411,0.26200227,0.00000000
