energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.54477239,0.72397230,0.14789704,0.27125603,0.16517195,0.06726199,0.00084948,0.08847975,0.04895416,0.11809230
-3.53876938,0.72214254,0.14505492,0.26908295,0.16216314,0.06735205,0.00065549,0.08923413,0.04881308,0.11708039
-3.53276638,0.72045665,0.14217030,0.26684898,0.15888845,0.06757214,0.00050229,0.09005092,0.04875568,0.11590590
-3.52676338,0.71876334,0.13923631,0.26452291,0.15534844,0.06789734,0.00038227,0.09091207,0.04877544,0.11454015
-3.52076038,0.71693458,0.13625020,0.26208086,0.15155261,0.06830365,0.00028902,0.09179943,0.04886408,0.11296649
-3.51475738,0.71486015,0.13321259,0.25950455,0.14751826,0.06876762,0.00021721,0.09269419,0.04901140,0.11117884
-3.50875438,0.71244182,0.13012672,0.25677945,0.14326915,0.06926582,0.00016243,0.09357634,0.04920528,0.10918001
-3.50275138,0.70958749,0.12699748,0.25389286,0.13883386,0.06977448,0.00012111,0.09442420,0.04943165,0.10697989
-3.49674837,0.70620600,0.12383057,0.25083205,0.13424417,0.07026915,0.00009038,0.09521416,0.04967461,0.10459357
-3.49074537,0.70220298,0.12063161,0.24758283,0.12953332,0.07072459,0.00006801,0.09592057,0.04991662,0.10203951
-3.48474237,0.69747816,0.11740549,0.24412837,0.12473446,0.07111474,0.00005226,0.09651586,0.05013882,0.09933785
-3.47873937,0.69192442,0.11415585,0.24044873,0.11987924,0.07141295,0.00004185,0.09697099,0.05032145,0.09650903
-3.47273637,0.68542880,0.11088483,0.23652084,0.11499667,0.07159238,0.00003590,0.09725610,0.05044442,0.09357263
-3.46673337,0.67787533,0.10759312,0.23231923,0.11011233,0.07162662,0.00003385,0.09734145,0.05048795,0.09054656
-3.46073037,0.66914967,0.10428019,0.22781730,0.10524785,0.07149043,0.00003547,0.09719855,0.05043336,0.08744665
-3.45472736,0.65914524,0.10094492,0.22298913,0.10042082,0.07116059,0.00004080,0.09680141,0.05026379,0.08428650
-3.44872436,0.64777045,0.09758632,0.21781177,0.09564494,0.07061689,0.00005016,0.09612796,0.04996510,0.08107777
-3.44272136,0.63495654,0.09420455,0.21226773,0.09093058,0.06984305,0.00006418,0.09516136,0.04952662,0.07783057
-3.43671836,0.62066549,0.09080190,0.20634763,0.08628545,0.06882760,0.00008379,0.09389131,0.04894188,0.07455420
-3.43071536,0.60489754,0.08738394,0.20005282,0.08171554,0.06756468,0.00011023,0.09231514,0.04820926,0.07125799
-3.42471236,0.58769771,0.08396060,0.19339767,0.07722606,0.06605466,0.00014514,0.09043872,0.04733250,0.06795211
-3.41870935,0.56916091,0.08054705,0.18641164,0.07282251,0.06430452,0.00019055,0.08827701,0.04632094,0.06464857
-3.41270635,0.54943533,0.07716460,0.17914069,0.06851162,0.06232801,0.00024898,0.08585432,0.04518972,0.06136197
-3.40670335,0.52872386,0.07384120,0.17164819,0.06430225,0.06014558,0.00032345,0.08320421,0.04395965,0.05811025
-3.40070035,0.50728336,0.07061184,0.16401512,0.06020611,0.05778399,0.00041755,0.08036897,0.04265697,0.05491531
-3.39469735,0.48542191,0.06751863,0.15633962,0.05623839,0.05527573,0.00053552,0.07739891,0.04131277,0.05180335
-3.38869435,0.46349418,0.06461064,0.14873586,0.05241816,0.05265823,0.00068227,0.07435121,0.03996242,0.04880517
-3.38269135,0.44189501,0.06194351,0.14133234,0.04876865,0.04997281,0.00086344,0.07128867,0.03864468,0.04595623
-3.37668834,0.42105173,0.05957893,0.13426957,0.04531736,0.04726367,0.00108540,0.06827823,0.03740078,0.04329657
-3.37068534,0.40141550,0.05758380,0.12769744,0.04209608,0.04457665,0.00135529,0.06538952,0.03627339,0.04087058
-3.36468234,0.38345205,0.05602948,0.12177209,0.03914086,0.04195808,0.00168097,0.06269330,0.03530556,0.03872671
-3.35867934,0.36763228,0.05499082,0.11665265,0.03649183,0.03945370,0.00207101,0.06026013,0.03453960,0.03691711
-3.35267634,0.35442297,0.05454526,0.11249783,0.03419317,0.03710755,0.00253455,0.05815911,0.03401607,0.03549715
-3.34667334,0.34427807,0.05477194,0.10946241,0.03229292,0.03496115,0.00308125,0.05645690,0.03377277,0.03452497
-3.34067034,0.33763069,0.05575082,0.10769376,0.03084298,0.03305275,0.00372105,0.05521695,0.03384385,0.03406103
-3.33466733,0.33488593,0.05756197,0.10732856,0.02989897,0.03141681,0.00446402,0.05449901,0.03425900,0.03416760
-3.32866433,0.33641478,0.06028488,0.10848952,0.02952026,0.03008368,0.00532006,0.05435897,0.03504281,0.03490827
-3.32266133,0.34254900,0.06399792,0.11128239,0.02976993,0.02907943,0.00629860,0.05484884,0.03621418,0.03634743
-3.31665833,0.35357693,0.06877782,0.11579319,0.03071468,0.02842593,0.00740828,0.05601701,0.03778597,0.03854973
-3.31065533,0.36974027,0.07469932,0.12208575,0.03242472,0.02814105,0.00865653,0.05790862,0.03976474,0.04157948
-3.30465233,0.39123152,0.08183475,0.13019948,0.03497353,0.02823893,0.01004924,0.06056595,0.04215057,0.04549996
-3.29864932,0.41819214,0.09025371,0.14014762,0.03843743,0.02873049,0.01159026,0.06402891,0.04493710,0.05037265
-3.29264632,0.45071112,0.10002262,0.15191586,0.04289494,0.02962381,0.01328105,0.06833530,0.04811167,0.05625635
-3.28664332,0.48882399,0.11120425,0.16546137,0.04842596,0.03092466,0.01512027,0.07352099,0.05165547,0.06320618
-3.28064032,0.53251202,0.12385711,0.18071244,0.05511056,0.03263692,0.01710344,0.07961979,0.05554398,0.07127237
-3.27463732,0.58170164,0.13803462,0.19756867,0.06302751,0.03476300,0.01922264,0.08666309,0.05974727,0.08049904
-3.26863432,0.63626398,0.15378413,0.21590170,0.07225252,0.03730410,0.02146630,0.09467910,0.06423060,0.09092275
-3.26263132,0.69601449,0.17114562,0.23555667,0.08285615,0.04026039,0.02381911,0.10369180,0.06895492,0.10257094
-3.25662831,0.76071273,0.19015015,0.25635426,0.09490142,0.04363103,0.02626197,0.11371946,0.07387748,0.11546039
-3.25062531,0.83006230,0.21081806,0.27809341,0.10844128,0.04741406,0.02877219,0.12477298,0.07895254,0.12959545
-3.24462231,0.90371109,0.23315685,0.30055461,0.12351582,0.05160612,0.03132365,0.13685392,0.08413199,0.14496650
-3.23861931,0.98125174,0.25715881,0.32350372,0.14014955,0.05620202,0.03388728,0.14995238,0.08936608,0.16154820
-3.23261631,1.06222277,0.28279856,0.34669628,0.15834863,0.06119415,0.03643158,0.16404489,0.09460407,0.17929814
-3.22661331,1.14611016,0.31003041,0.36988209,0.17809832,0.06657190,0.03892323,0.17909236,0.09979496,0.19815542
-3.22061031,1.23234978,0.33878579,0.39281010,0.19936077,0.07232085,0.04132793,0.19503829,0.10488808,0.21803972
-3.21460730,1.32033086,0.36897082,0.41523327,0.22207322,0.07842208,0.04361121,0.21180732,0.10983374,0.23885056
-3.20860430,1.40940045,0.40046432,0.43691344,0.24614688,0.08485145,0.04573944,0.22930439,0.11458382,0.26046712
-3.20260130,1.49886936,0.43311618,0.45762608,0.27146648,0.09157894,0.04768074,0.24741441,0.11909226,0.28274854
-3.19659830,1.58801945,0.46674664,0.47716457,0.29789072,0.09856820,0.04940601,0.26600284,0.12331559,0.30553483
-3.19059530,1.67611270,0.50114633,0.49534425,0.32525369,0.10577630,0.05088990,0.28491698,0.12721336,0.32864844
-3.18459230,1.76240188,0.53607752,0.51200591,0.35336731,0.11315373,0.05211169,0.30398821,0.13074864,0.35189659
-3.17858929,1.84614308,0.57127649,0.52701873,0.38202478,0.12064471,0.05305616,0.32303508,0.13388836,0.37507437
-3.17258629,1.92660978,0.60645729,0.54028265,0.41100511,0.12818792,0.05371427,0.34186721,0.13660375,0.39796853
-3.16658329,2.00310860,0.64131684,0.55173018,0.44007852,0.13571750,0.05408373,0.36028996,0.13887079,0.42036203
-3.16058029,2.07499614,0.67554130,0.56132757,0.46901268,0.14316457,0.05416940,0.37810963,0.14067058,0.44203927
-3.15457729,2.14169662,0.70881362,0.56907532,0.49757950,0.15045894,0.05398353,0.39513909,0.14198979,0.46279179
-3.14857429,2.20271974,0.74082203,0.57500817,0.52556225,0.15753128,0.05354578,0.41120356,0.14282108,0.48242430
-3.14257129,2.25767795,0.77126916,0.57919444,0.55276274,0.16431541,0.05288311,0.42614627,0.14316355,0.50076100
-3.13656828,2.30630247,0.79988139,0.58173468,0.57900807,0.17075080,0.05202938,0.43983375,0.14302308,0.51765162
-3.13056528,2.34845694,0.82641800,0.58275979,0.60415683,0.17678505,0.05102486,0.45216053,0.14241271,0.53297723
-3.12456228,2.38414799,0.85067965,0.58242836,0.62810409,0.18237627,0.04991553,0.46305283,0.14135281,0.54665530
-3.11855928,2.41353162,0.87251559,0.58092344,0.65078516,0.18749520,0.04875219,0.47247116,0.13987124,0.55864384
-3.11255628,2.43691471,0.89182923,0.57844850,0.67217747,0.19212694,0.04758945,0.48041155,0.13800326,0.56894429
-3.10655328,2.45475091,0.90858168,0.57522275,0.69230071,0.19627218,0.04648459,0.48690535,0.13579124,0.57760284
-3.10055028,2.46763048,0.92279273,0.57147579,0.71121480,0.19994768,0.04549626,0.49201748,0.13328415,0.58471021
-3.09454727,2.47626384,0.93453931,0.56744161,0.72901579,0.20318617,0.04468314,0.49584317,0.13053678,0.59039938
-3.08854427,2.48145918,0.94395118,0.56335210,0.74582987,0.20603532,0.04410248,0.49850333,0.12760868,0.59484166
-3.08254127,2.48409439,0.95120400,0.55943021,0.76180544,0.20855602,0.04380861,0.50013871,0.12456286,0.59824079
-3.07653827,2.48508429,0.95651009,0.55588286,0.77710395,0.21081979,0.04385140,0.50090315,0.12146420,0.60082541
-3.07053527,2.48534443,0.96010718,0.55289402,0.79188957,0.21290562,0.04427478,0.50095618,0.11837768,0.60284011
-3.06453227,2.48575276,0.96224580,0.55061803,0.80631847,0.21489612,0.04511520,0.50045538,0.11536646,0.60453531
-3.05852926,2.48711108,0.96317594,0.54917362,0.82052829,0.21687338,0.04640026,0.49954899,0.11248986,0.60615662
-3.05252626,2.49010803,0.96313364,0.54863879,0.83462812,0.21891458,0.04814740,0.49836899,0.10980137,0.60793379
-3.04652326,2.49528545,0.96232839,0.54904698,0.84869001,0.22108761,0.05036282,0.49702513,0.10734674,0.61007016
-3.04052026,2.50301001,0.96093191,0.55038465,0.86274209,0.22344694,0.05304056,0.49560020,0.10516223,0.61273286
-3.03451726,2.51345165,0.95906919,0.55259053,0.87676402,0.22603002,0.05616186,0.49414690,0.10327318,0.61604428
-3.02851426,2.52657014,0.95681201,0.55555669,0.89068498,0.22885428,0.05969487,0.49268622,0.10169288,0.62007543
-3.02251126,2.54211063,0.95417561,0.55913143,0.90438424,0.23191502,0.06359468,0.49120765,0.10042198,0.62484136
-3.01650825,2.55960868,0.95111858,0.56312397,0.91769453,0.23518435,0.06780380,0.48967106,0.09944820,0.63029893
-3.01050525,2.57840466,0.94754590,0.56731074,0.93040773,0.23861113,0.07225297,0.48801013,0.09874672,0.63634722
-3.00450225,2.59766705,0.94331511,0.57144313,0.94228287,0.24212212,0.07686252,0.48613704,0.09828099,0.64283036
-2.99849925,2.61642350,0.93824507,0.57525629,0.95305567,0.24562410,0.08154403,0.48394824,0.09800401,0.64954291
-2.99249625,2.63359829,0.93212683,0.57847863,0.96244939,0.24900713,0.08620243,0.48133079,0.09786010,0.65623734
-2.98649325,2.64805431,0.92473600,0.58084161,0.97018604,0.25214852,0.09073843,0.47816899,0.09778705,0.66263336
-2.98049025,2.65863768,0.91584583,0.58208934,0.97599760,0.25491761,0.09505124,0.47435088,0.09771847,0.66842869
-2.97448724,2.66422278,0.90524033,0.58198766,0.97963651,0.25718088,0.09904138,0.46977419,0.09758638,0.67331067
-2.96848424,2.66375567,0.89272653,0.58033213,0.98088492,0.25880732,0.10261365,0.46435150,0.09732388,0.67696828
-2.96248124,2.65629388,0.87814551,0.57695477,0.97956229,0.25967374,0.10568000,0.45801433,0.09686765,0.67910391
-2.95647824,2.64104092,0.86138138,0.57172915,0.97553106,0.25966974,0.10816228,0.45071603,0.09616043,0.67944448
-2.95047524,2.61737414,0.84236801,0.56457383,0.96870017,0.25870220,0.10999468,0.44243328,0.09515310,0.67775139
-2.94447224,2.58486490,0.82109308,0.55545383,0.95902652,0.25669899,0.11112579,0.43316638,0.09380645,0.67382887
-2.93846923,2.54329059,0.79759962,0.54438037,0.94651437,0.25361179,0.11152017,0.42293835,0.09209247,0.66753051
-2.93246623,2.49263835,0.77198481,0.53140896,0.93121297,0.24941797,0.11115944,0.41179294,0.08999526,0.65876373
-2.92646323,2.43310086,0.74439659,0.51663590,0.91321289,0.24412134,0.11004267,0.39979195,0.08751125,0.64749217
-2.92046023,2.36506486,0.71502811,0.50019365,0.89264108,0.23775194,0.10818624,0.38701186,0.08464910,0.63373582
-2.91445723,2.28909340,0.68411070,0.48224516,0.86965554,0.23036475,0.10562307,0.37354033,0.08142903,0.61756935
-2.90845423,2.20590306,0.65190562,0.46297766,0.84443956,0.22203757,0.10240124,0.35947256,0.07788170,0.59911847
-2.90245123,2.11633749,0.61869534,0.44259617,0.81719614,0.21286809,0.09858224,0.34490793,0.07404683,0.57855486
-2.89644822,2.02133871,0.58477448,0.42131698,0.78814287,0.20297039,0.09423866,0.32994691,0.06997144,0.55608984
-2.89044522,1.92191750,0.55044124,0.39936142,0.75750735,0.19247104,0.08945169,0.31468866,0.06570798,0.53196714
-2.88444222,1.81912415,0.51598937,0.37695021,0.72552336,0.18150497,0.08430838,0.29922902,0.06131232,0.50645523
-2.87843922,1.71402074,0.48170111,0.35429842,0.69242789,0.17021127,0.07889889,0.28365928,0.05684182,0.47983934
-2.87243622,1.60765580,0.44784132,0.33161129,0.65845881,0.15872924,0.07331371,0.26806543,0.05235337,0.45241373
-2.86643322,1.50104206,0.41465286,0.30908086,0.62385324,0.14719459,0.06764114,0.25252795,0.04790170,0.42447420
-2.86043022,1.39513776,0.38235322,0.28688351,0.58884646,0.13573621,0.06196496,0.23712203,0.04353790,0.39631142
-2.85442721,1.29083174,0.35113249,0.26517832,0.55367107,0.12447336,0.05636245,0.22191805,0.03930814,0.36820490
-2.84842421,1.18893237,0.32115242,0.24410621,0.51855641,0.11351348,0.05090281,0.20698222,0.03525279,0.34041795
-2.84242121,1.09016017,0.29254655,0.22378971,0.48372800,0.10295063,0.04564601,0.19237735,0.03140579,0.31319370
-2.83641821,0.99514396,0.26542115,0.20433334,0.44940691,0.09286450,0.04064202,0.17816347,0.02779431,0.28675204
-2.83041521,0.90442010,0.23985685,0.18582448,0.41580898,0.08332001,0.03593051,0.16439842,0.02443878,0.26128768
-2.82441221,0.81843440,0.21591085,0.16833448,0.38314391,0.07436753,0.03154090,0.15113821,0.02135309,0.23696915
-2.81840920,0.73754640,0.19361935,0.15192017,0.35161418,0.06604340,0.02749277,0.13843729,0.01854506,0.21393862
-2.81240620,0.66203542,0.17300028,0.13662541,0.32141392,0.05837102,0.02379654,0.12634857,0.01601707,0.19231264
-2.80640320,0.59210804,0.15405611,0.12248280,0.29272772,0.05136211,0.02045441,0.11492327,0.01376682,0.17218344
-2.80040020,0.52790654,0.13677659,0.10951544,0.26572959,0.04501822,0.01746139,0.10421077,0.01178817,0.15362086
-2.79439720,0.46951797,0.12114144,0.09773859,0.24058204,0.03933242,0.01480648,0.09425828,0.01007201,0.13667468
-2.78839420,0.41698350,0.10712291,0.08716136,0.21743539,0.03429092,0.01247387,0.08511059,0.00860712,0.12137719
-2.78239120,0.37030756,0.09468812,0.07778825,0.19642742,0.02987484,0.01044412,0.07680975,0.00738101,0.10774600
-2.77638819,0.32946679,0.08380120,0.06962058,0.17768322,0.02606170,0.00869529,0.06939487,0.00638066,0.09578684
-2.77038519,0.29441816,0.07442523,0.06265776,0.16131536,0.02282693,0.00720392,0.06290199,0.00559318,0.08549625
-2.76438219,0.26510628,0.06652385,0.05689836,0.14742419,0.02014508,0.00594601,0.05736391,0.00500634,0.07686413
-2.75837919,0.24146954,0.06006269,0.05234093,0.13609828,0.01799098,0.00489770,0.05281017,0.00460903,0.06987593
-2.75237619,0.22344490,0.05501045,0.04898464,0.12741468,0.01634048,0.00403596,0.04926700,0.00439149,0.06451452
-2.74637319,0.21097119,0.05133977,0.04682953,0.12143911,0.01517115,0.00333905,0.04675717,0.00434557,0.06076151
-2.74037019,0.20399083,0.04902774,0.04587655,0.11822575,0.01446260,0.00278689,0.04529987,0.00446469,0.05859819
-2.73436718,0.20244986,0.04805616,0.04612720,0.11781654,0.01419670,0.00236129,0.04491037,0.00474383,0.05800586
-2.72836418,0.20629637,0.04841155,0.04758291,0.12023999,0.01435751,0.00204610,0.04559958,0.00517941,0.05896565
-2.72236118,0.21547735,0.05008486,0.05024408,0.12550934,0.01493109,0.00182721,0.04737338,0.00576897,0.06145789
-2.71635818,0.22993423,0.05307103,0.05410891,0.13362015,0.01590512,0.00169259,0.05023189,0.00651095,0.06546093
-2.71035518,0.24959733,0.05736836,0.05917192,0.14454739,0.01726848,0.00163218,0.05416841,0.00740432,0.07094977
-2.70435218,0.27437962,0.06297772,0.06542245,0.15824215,0.01901063,0.00163781,0.05916839,0.00844822,0.07789426
-2.69834917,0.30417006,0.06990182,0.07284303,0.17462813,0.02112115,0.00170304,0.06520828,0.00964160,0.08625731
-2.69234617,0.33882729,0.07814443,0.08140782,0.19359826,0.02358909,0.00182309,0.07225443,0.01098290,0.09599310
-2.68634317,0.37817386,0.08770970,0.09108125,0.21501163,0.02640255,0.00199468,0.08026211,0.01246970,0.10704543
-2.68034017,0.42199170,0.09860173,0.10181692,0.23869109,0.02954824,0.00221594,0.08917477,0.01409852,0.11934647
-2.67433717,0.47001918,0.11082417,0.11355681,0.26442178,0.03301122,0.00248630,0.09892357,0.01586462,0.13281593
-2.66833417,0.52195026,0.12438024,0.12623109,0.29195098,0.03677477,0.00280644,0.10942743,0.01776191,0.14736088
-2.66233117,0.57743590,0.13927282,0.13975831,0.32098931,0.04082047,0.00317824,0.12059350,0.01978296,0.16287622
-2.65632816,0.63608787,0.15550480,0.15404622,0.35121364,0.04512841,0.00360471,0.13231819,0.02191907,0.17924589
-2.65032516,0.69748506,0.17307959,0.16899314,0.38227166,0.04967756,0.00409000,0.14448877,0.02416047,0.19634479
-2.64432216,0.76118198,0.19200156,0.18448977,0.41378807,0.05444634,0.00463935,0.15698552,0.02649654,0.21404140
-2.63831916,0.82671909,0.21227652,0.20042146,0.44537236,0.05941319,0.00525906,0.16968437,0.02891613,0.23220092
-2.63231616,0.89363448,0.23391185,0.21667075,0.47662779,0.06455734,0.00595641,0.18245992,0.03140796,0.25068889
-2.62631316,0.96147620,0.25691639,0.23312008,0.50716133,0.06985945,0.00673958,0.19518879,0.03396094,0.26937491
-2.62031016,1.02981446,0.28129970,0.24965439,0.53659407,0.07530224,0.00761752,0.20775301,0.03656455,0.28813644
-2.61430715,1.09825298,0.30707082,0.26616361,0.56457165,0.08087108,0.00859974,0.22004347,0.03920921,0.30686222
-2.60830415,1.16643856,0.33423619,0.28254470,0.59077422,0.08655423,0.00969605,0.23196310,0.04188650,0.32545533
-2.60230115,1.23406830,0.36279694,0.29870322,0.61492532,0.09234304,0.01091628,0.24342965,0.04458944,0.34383533
-2.59629815,1.30089382,0.39274544,0.31455417,0.63679937,0.09823173,0.01226984,0.25437802,0.04731252,0.36193965
-2.59029515,1.36672207,0.42406121,0.33002224,0.65622723,0.10421697,0.01376529,0.26476184,0.05005176,0.37972380
-2.58429215,1.43141265,0.45670636,0.34504121,0.67309964,0.11029717,0.01540986,0.27455437,0.05280459,0.39716057
-2.57828914,1.49487163,0.49062090,0.35955280,0.68736828,0.11647145,0.01720884,0.28374858,0.05556963,0.41423799
-2.57228614,1.55704228,0.52571802,0.37350481,0.69904451,0.12273849,0.01916507,0.29235646,0.05834646,0.43095647
-2.56628314,1.61789333,0.56187980,0.38684898,0.70819573,0.12909506,0.02127838,0.30040752,0.06113520,0.44732488
-2.56028014,1.67740539,0.59895362,0.39953854,0.71493975,0.13553469,0.02354502,0.30794673,0.06393619,0.46335616
-2.55427714,1.73555670,0.63674971,0.41152579,0.71943741,0.14204614,0.02595723,0.31503176,0.06674950,0.47906259
-2.54827414,1.79230902,0.67504000,0.42276001,0.72188385,0.14861218,0.02850285,0.32172995,0.06957461,0.49445095
-2.54227114,1.84759486,0.71355867,0.43318576,0.72249904,0.15520840,0.03116511,0.32811489,0.07241001,0.50951814
-2.53626813,1.90130690,0.75200448,0.44274191,0.72151790,0.16180247,0.03392251,0.33426300,0.07525291,0.52424734
-2.53026513,1.95329046,0.79004499,0.45136161,0.71918070,0.16835371,0.03674893,0.34025007,0.07809905,0.53860517
-2.52426213,2.00333971,0.82732262,0.45897309,0.71572406,0.17481308,0.03961392,0.34614801,0.08094253,0.55253995
-2.51825913,2.05119783,0.86346243,0.46550154,0.71137303,0.18112366,0.04248316,0.35202185,0.08377582,0.56598137
-2.51225613,2.09656142,0.89808138,0.47087190,0.70633451,0.18722160,0.04531916,0.35792713,0.08658974,0.57884146
-2.50625313,2.13908877,0.93079865,0.47501250,0.70079228,0.19303749,0.04808214,0.36390770,0.08937365,0.59101706
-2.50025013,2.17841173,0.96124671,0.47785935,0.69490364,0.19849813,0.05073103,0.36999393,0.09211556,0.60239349
-2.49424712,2.21415042,0.98908249,0.47936081,0.68879782,0.20352862,0.05322464,0.37620144,0.09480234,0.61284940
-2.48824412,2.24592989,1.01399844,0.47948240,0.68257588,0.20805466,0.05552293,0.38253025,0.09741998,0.62226254
-2.48224112,2.27339790,1.03573268,0.47821142,0.67631209,0.21200496,0.05758827,0.38896438,0.09995376,0.63051598
-2.47623812,2.29624283,1.05407806,0.47556112,0.67005653,0.21531374,0.05938675,0.39547187,0.10238850,0.63750475
-2.47023512,2.31421061,1.06888955,0.47157410,0.66383853,0.21792299,0.06088939,0.40200527,0.10470869,0.64314226
-2.46423212,2.32712000,1.08008982,0.46632463,0.65767086,0.21978467,0.06207325,0.40850250,0.10689871,0.64736643
-2.45822911,2.33487534,1.08767272,0.45991991,0.65155423,0.22086259,0.06292239,0.41488810,0.10894290,0.65014498
-2.45222611,2.33747629,1.09170461,0.45249988,0.64548195,0.22113386,0.06342863,0.42107492,0.11082575,0.65147986
-2.44622311,2.33502413,1.09232342,0.44423566,0.63944441,0.22059007,0.06359209,0.42696624,0.11253201,0.65141036
-2.44022011,2.32772444,1.08973574,0.43532668,0.63343322,0.21923795,0.06342146,0.43245811,0.11404687,0.65001496
-2.43421711,2.31588613,1.08421185,0.42599643,0.62744489,0.21709967,0.06293406,0.43744228,0.11535611,0.64741168
-2.42821411,2.29991696,1.07607910,0.41648705,0.62148373,0.21421264,0.06215559,0.44180917,0.11644639,0.64375690
-2.42221111,2.28031577,1.06571379,0.40705303,0.61556416,0.21062894,0.06111966,0.44545128,0.11730553,0.63924279
-2.41620810,2.25766175,1.05353179,0.39795411,0.60971199,0.20641447,0.05986710,0.44826659,0.11792285,0.63409327
-2.41020510,2.23260123,1.03997836,0.38944767,0.60396496,0.20164761,0.05844508,0.45016198,0.11828954,0.62855876
-2.40420210,2.20583225,1.02551723,0.38178103,0.59837232,0.19641777,0.05690599,0.45105658,0.11839911,0.62290970
-2.39819910,2.17808746,1.01061931,0.37518375,0.59299352,0.19082357,0.05530627,0.45088476,0.11824773,0.61742932
-2.39219610,2.15011576,0.99575130,0.36986031,0.58789609,0.18497092,0.05370511,0.44959871,0.11783468,0.61240547
-2.38619310,2.12266306,0.98136441,0.36598337,0.58315274,0.17897087,0.05216303,0.44717040,0.11716256,0.60812221
-2.38019010,2.09645269,0.96788335,0.36368792,0.57883778,0.17293740,0.05074045,0.44359288,0.11623758,0.60485099
-2.37418709,2.07216571,0.95569598,0.36306646,0.57502307,0.16698504,0.04949632,0.43888077,0.11506956,0.60284203
-2.36818409,2.05042183,0.94514359,0.36416535,0.57177359,0.16122648,0.04848661,0.43306990,0.11367193,0.60231587
-2.36218109,2.03176112,0.93651229,0.36698252,0.56914287,0.15577012,0.04776297,0.42621611,0.11206140,0.60345558
-2.35617809,2.01662728,0.93002547,0.37146663,0.56716853,0.15071764,0.04737139,0.41839333,0.11025766,0.60639981
-2.35017509,2.00535272,0.92583786,0.37751761,0.56586813,0.14616156,0.04735092,0.40969087,0.10828276,0.61123686
-2.34417209,1.99814620,0.92403098,0.38498876,0.56523558,0.14218297,0.04773254,0.40021026,0.10616044,0.61800011
-2.33816908,1.99508333,0.92461061,0.39369016,0.56523836,0.13884929,0.04853810,0.39006170,0.10391540,0.62666489
-2.33216608,1.99610058,0.92750613,0.40339345,0.56581569,0.13621236,0.04977943,0.37936030,0.10157240,0.63714708
-2.32616308,2.00099308,0.93257199,0.41383772,0.56687798,0.13430673,0.05145764,0.36822242,0.09915551,0.64930342
-2.32016008,2.00941663,0.93959136,0.42473650,0.56830743,0.13314831,0.05356262,0.35676218,0.09668721,0.66293366
-2.31415708,2.02089403,0.94828196,0.43578542,0.56996003,0.13273347,0.05607272,0.34508840,0.09418780,0.67778452
-2.30815408,2.03482585,0.95830404,0.44667046,0.57166894,0.13303863,0.05895482,0.33330207,0.09167472,0.69355552
-2.30215108,2.05050555,0.96927030,0.45707652,0.57324896,0.13402041,0.06216458,0.32149447,0.08916221,0.70990632
-2.29614807,2.06713861,0.98075763,0.46669593,0.57450229,0.13561636,0.06564706,0.30974600,0.08666104,0.72646566
-2.29014507,2.08386523,0.99232026,0.47523673,0.57522500,0.13774631,0.06933770,0.29812569,0.08417850,0.74284147
-2.28414207,2.09978608,1.00350404,0.48243047,0.57521424,0.14031443,0.07316360,0.28669141,0.08171852,0.75863193
-2.27813907,2.11399013,1.01386141,0.48803924,0.57427578,0.14321176,0.07704512,0.27549067,0.07928207,0.77343716
-2.27213607,2.12558393,1.02296652,0.49186166,0.57223154,0.14631940,0.08089783,0.26456192,0.07686762,0.78687108
-2.26613307,2.13372110,1.03043003,0.49373789,0.56892686,0.14951206,0.08463465,0.25393623,0.07447174,0.79857321
-2.26013007,2.13763120,1.03591313,0.49355324,0.56423721,0.15266205,0.08816822,0.24363918,0.07208987,0.80821978
-2.25412706,2.13664679,1.03914013,0.49124052,0.55807399,0.15564340,0.09141340,0.23369289,0.06971698,0.81553401
-2.24812406,2.13022781,1.03990927,0.48678101,0.55038927,0.15833607,0.09428979,0.22411797,0.06734840,0.82029497
-2.24212106,2.11798220,1.03810123,0.48020407,0.54117921,0.16063007,0.09672419,0.21493541,0.06498046,0.82234481
-2.23611806,2.09968209,1.03368503,0.47158551,0.53048611,0.16242922,0.09865287,0.20616817,0.06261114,0.82159402
-2.23011506,2.07527475,1.02672092,0.46104466,0.51839891,0.16365458,0.10002365,0.19784249,0.06024062,0.81802456
-2.22411206,2.04488797,1.01736026,0.44874052,0.50505215,0.16424715,0.10079756,0.18998884,0.05787164,0.81169062
-2.21810905,2.00882946,1.00584216,0.43486690,0.49062355,0.16416999,0.10095014,0.18264256,0.05550976,0.80271702
-2.21210605,1.96758027,0.99248689,0.41964689,0.47533001,0.16340941,0.10047218,0.17584404,0.05316351,0.79129532
-2.20610305,1.92178232,0.97768645,0.40332676,0.45942250,0.16197536,0.09937002,0.16963852,0.05084428,0.77767761
-2.20010005,1.87222053,0.96189223,0.38616947,0.44317965,0.15990082,0.09766522,0.16407562,0.04856625,0.76216834
-2.19409705,1.81979999,0.94560046,0.36844805,0.42690056,0.15724046,0.09539381,0.15920840,0.04634601,0.74511443
-2.18809405,1.76551897,0.92933570,0.35043894,0.41089670,0.15406832,0.09260490,0.15509220,0.04420222,0.72689403
-2.18209105,1.71043877,0.91363307,0.33241547,0.39548348,0.15047488,0.08935901,0.15178316,0.04215514,0.70790427
