energy_ev,total_up,Cd_p_up,Cd_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.78389195,0.88488210,0.51166751,0.16120415,0.05750373,0.11779819,0.27634139,0.00000000
-5.77788894,0.94266113,0.54329201,0.17268562,0.06349335,0.12799256,0.28885518,0.00000000
-5.77188594,1.00709061,0.57879071,0.18545544,0.07052188,0.13973272,0.30229033,0.00000000
-5.76588294,1.07762425,0.61784850,0.19941412,0.07856390,0.15297302,0.31643990,0.00000000
-5.75987994,1.15362593,0.66010597,0.21444182,0.08757487,0.16764556,0.33109439,0.00000000
-5.75387694,1.23437208,0.70516154,0.23039816,0.09748985,0.18365929,0.34604544,0.00000000
-5.74787394,1.31905475,0.75257393,0.24712241,0.10822267,0.20089957,0.36108891,0.00000000
-5.74187094,1.40678599,0.80186501,0.26443405,0.11966563,0.21922826,0.37602745,0.00000000
-5.73586793,1.49660411,0.85252355,0.28213378,0.13168985,0.23848456,0.39067263,0.00000000
-5.72986493,1.58748254,0.90400999,0.30000531,0.14414640,0.25848659,0.40484665,0.00000000
-5.72386193,1.67834147,0.95576254,0.31781783,0.15686823,0.27903390,0.41838373,0.00000000
-5.71785893,1.76806283,1.00720480,0.33532930,0.16967294,0.29991079,0.43113131,0.00000000
-5.71185593,1.85550842,1.05775468,0.35229059,0.18236641,0.32089048,0.44295110,0.00000000
-5.70585293,1.93954099,1.10683473,0.36845035,0.19474708,0.34173997,0.45372010,0.00000000
-5.69984992,2.01904778,1.15388342,0.38356052,0.20661094,0.36222546,0.46333153,0.00000000
-5.69384692,2.09296576,1.19836704,0.39738232,0.21775688,0.38211795,0.47169579,0.00000000
-5.68784392,2.16030733,1.23979162,0.40969251,0.22799234,0.40119906,0.47874128,0.00000000
-5.68184092,2.22018558,1.27771431,0.42028951,0.23713881,0.41926634,0.48441519,0.00000000
-5.67583792,2.27183757,1.31175352,0.42899932,0.24503727,0.43613825,0.48868397,0.00000000
-5.66983492,2.31464445,1.34159726,0.43568076,0.25155286,0.45165815,0.49153356,0.00000000
-5.66383192,2.34814724,1.36700903,0.44022977,0.25657904,0.46569729,0.49296917,0.00000000
-5.65782891,2.37205723,1.38783097,0.44258260,0.26004063,0.47815655,0.49301464,0.00000000
-5.65182591,2.38626039,1.40398384,0.44271768,0.26189581,0.48896694,0.49171115,0.00000000
-5.64582291,2.39081535,1.41546394,0.44065596,0.26213694,0.49808863,0.48911548,0.00000000
-5.63981991,2.38594512,1.42233705,0.43645983,0.26079009,0.50550896,0.48529763,0.00000000
-5.63381691,2.37202294,1.42472981,0.43023050,0.25791339,0.51123921,0.48033813,0.00000000
-5.62781391,2.34955312,1.42281903,0.42210416,0.25359434,0.51531079,0.47432488,0.00000000
-5.62181091,2.31914811,1.41681986,0.41224695,0.24794602,0.51777079,0.46734994,0.00000000
-5.61580790,2.28150314,1.40697344,0.40084912,0.24110274,0.51867759,0.45950634,0.00000000
-5.60980490,2.23737011,1.39353507,0.38811870,0.23321502,0.51809658,0.45088511,0.00000000
-5.60380190,2.18753223,1.37676370,0.37427487,0.22444438,0.51609660,0.44157279,0.00000000
-5.59779890,2.13278097,1.35691351,0.35954160,0.21495814,0.51274721,0.43164959,0.00000000
-5.59179590,2.07389657,1.33422811,0.34414169,0.20492439,0.50811706,0.42118833,0.00000000
-5.58579290,2.01163323,1.30893789,0.32829151,0.19450750,0.50227357,0.41025421,0.00000000
-5.57978989,1.94670947,1.28126053,0.31219670,0.18386414,0.49528379,0.39890556,0.00000000
-5.57378689,1.87980389,1.25140461,0.29604892,0.17314015,0.48721655,0.38719540,0.00000000
-5.56778389,1.81155626,1.21957599,0.28002378,0.16246815,0.47814550,0.37517375,0.00000000
-5.56178089,1.74257314,1.18598626,0.26427977,0.15196602,0.46815304,0.36289055,0.00000000
-5.55577789,1.67343722,1.15086271,0.24895833,0.14173618,0.45733450,0.35039893,0.00000000
-5.54977489,1.60471902,1.11445860,0.23418466,0.13186561,0.44580245,0.33775859,0.00000000
-5.54377189,1.53698971,1.07706309,0.22006928,0.12242641,0.43369054,0.32503900,0.00000000
-5.53776888,1.47083347,1.03900971,0.20671000,0.11347693,0.42115657,0.31232216,0.00000000
-5.53176588,1.40685793,1.00068253,0.19419405,0.10506322,0.40838448,0.29970470,0.00000000
-5.52576288,1.34570158,0.96251929,0.18260019,0.09722056,0.39558480,0.28729908,0.00000000
-5.51975988,1.28803688,0.92501097,0.17200054,0.08997517,0.38299352,0.27523364,0.00000000
-5.51375688,1.23456843,0.88869743,0.16246194,0.08334573,0.37086911,0.26365163,0.00000000
-5.50775388,1.18602578,0.85415902,0.15404679,0.07734474,0.35948789,0.25270892,0.00000000
-5.50175088,1.14315071,0.82200436,0.14681317,0.07197965,0.34913753,0.24257064,0.00000000
-5.49574787,1.10667944,0.79285452,0.14081425,0.06725361,0.34010913,0.23340671,0.00000000
-5.48974487,1.07732029,0.76732444,0.13609705,0.06316601,0.33268812,0.22538654,0.00000000
-5.48374187,1.05572789,0.74600202,0.13270067,0.05971259,0.32714416,0.21867303,0.00000000
-5.47773887,1.04247498,0.72942613,0.13065392,0.05688545,0.32372072,0.21341618,0.00000000
-5.47173587,1.03802341,0.71806419,0.12997279,0.05467266,0.32262461,0.20974656,0.00000000
-5.46573287,1.04269571,0.71229064,0.13065771,0.05305796,0.32401599,0.20776903,0.00000000
-5.45972986,1.05664890,0.71236715,0.13269092,0.05202021,0.32799936,0.20755680,0.00000000
-5.45372686,1.07985202,0.71842560,0.13603419,0.05153304,0.33461605,0.20914646,0.00000000
-5.44772386,1.11206890,0.73045482,0.14062693,0.05156448,0.34383840,0.21253385,0.00000000
-5.44172086,1.15284724,0.74829167,0.14638506,0.05207689,0.35556628,0.21767135,0.00000000
-5.43571786,1.20151531,0.77161731,0.15320072,0.05302702,0.36962602,0.22446655,0.00000000
-5.42971486,1.25718667,0.79995880,0.16094281,0.05436640,0.38577194,0.23278250,0.00000000
-5.42371186,1.31877346,0.83269657,0.16945865,0.05604201,0.40369072,0.24243970,0.00000000
-5.41770885,1.38500819,0.86907738,0.17857659,0.05799728,0.42300833,0.25321964,0.00000000
-5.41170585,1.45447361,0.90823284,0.18810962,0.06017323,0.44329963,0.26487007,0.00000000
-5.40570285,1.52563981,0.94920273,0.19785981,0.06251001,0.46410010,0.27711160,0.00000000
-5.39969985,1.59690741,0.99096253,0.20762358,0.06494845,0.48491953,0.28964571,0.00000000
-5.39369685,1.66665516,1.03245420,0.21719735,0.06743183,0.50525702,0.30216367,0.00000000
-5.38769385,1.73329030,1.07261906,0.22638365,0.06990756,0.52461689,0.31435622,0.00000000
-5.38169085,1.79529939,1.11043153,0.23499709,0.07232883,0.54252467,0.32592349,0.00000000
-5.37568784,1.85129768,1.14493231,0.24287022,0.07465616,0.55854265,0.33658496,0.00000000
-5.36968484,1.90007463,1.17525985,0.24985876,0.07685854,0.57228426,0.34608893,0.00000000
-5.36368184,1.94063360,1.20067844,0.25584611,0.07891448,0.58342668,0.35422109,0.00000000
-5.35767884,1.97222392,1.22060208,0.26074678,0.08081245,0.59172104,0.36081194,0.00000000
-5.35167584,1.99436361,1.23461271,0.26450866,0.08255112,0.59699981,0.36574265,0.00000000
-5.34567284,2.00685184,1.24247230,0.26711390,0.08413902,0.59918103,0.36894907,0.00000000
-5.33966983,2.00977034,1.24412809,0.26857847,0.08559388,0.59826914,0.37042385,0.00000000
-5.33366683,2.00347374,1.23971076,0.26895028,0.08694148,0.59435238,0.37021638,0.00000000
-5.32766383,1.98856928,1.22952569,0.26830603,0.08821427,0.58759692,0.36843072,0.00000000
-5.32166083,1.96588686,1.21403781,0.26674693,0.08944960,0.57823809,0.36522148,0.00000000
-5.31565783,1.93644083,1.19385058,0.26439350,0.09068783,0.56656889,0.36078790,0.00000000
-5.30965483,1.90138550,1.16968026,0.26137968,0.09197031,0.55292678,0.35536637,0.00000000
-5.30365183,1.86196636,1.14232673,0.25784665,0.09333734,0.53767890,0.34922163,0.00000000
-5.29764882,1.81946942,1.11264200,0.25393658,0.09482626,0.52120693,0.34263719,0.00000000
-5.29164582,1.77517107,1.08149804,0.24978659,0.09646963,0.50389198,0.33590511,0.00000000
-5.28564282,1.73029060,1.04975524,0.24552340,0.09829375,0.48610032,0.32931583,0.00000000
-5.27963982,1.68594747,1.01823279,0.24125868,0.10031739,0.46817069,0.32314812,0.00000000
-5.27363682,1.64312523,0.98768227,0.23708543,0.10255094,0.45040357,0.31765983,0.00000000
-5.26763382,1.60264310,0.95876523,0.23307557,0.10499588,0.43305293,0.31307946,0.00000000
-5.26163082,1.56513640,0.93203563,0.22927865,0.10764461,0.41632072,0.30959902,0.00000000
-5.25562781,1.53104604,0.90792751,0.22572183,0.11048063,0.40035416,0.30736833,0.00000000
-5.24962481,1.50061694,0.88674803,0.22241096,0.11347904,0.38524579,0.30649080,0.00000000
-5.24362181,1.47390498,0.86867584,0.21933268,0.11660727,0.37103617,0.30702089,0.00000000
-5.23761881,1.45079147,0.85376437,0.21645733,0.11982613,0.35771883,0.30896323,0.00000000
-5.23161581,1.43100379,0.84194956,0.21374243,0.12309083,0.34524700,0.31227327,0.00000000
-5.22561281,1.41414097,0.83306128,0.21113660,0.12635230,0.33354176,0.31685956,0.00000000
-5.21960980,1.39970239,0.82683774,0.20858348,0.12955847,0.32250097,0.32258731,0.00000000
-5.21360680,1.38711816,0.82294182,0.20602567,0.13265553,0.31200843,0.32928326,0.00000000
-5.20760380,1.37577957,0.82097877,0.20340822,0.13558922,0.30194283,0.33674155,0.00000000
-5.20160080,1.36506817,0.82051417,0.20068167,0.13830606,0.29218593,0.34473048,0.00000000
-5.19559780,1.35438242,0.82109163,0.19780452,0.14075444,0.28262972,0.35299981,0.00000000
-5.18959480,1.34316090,0.82224946,0.19474490,0.14288572,0.27318211,0.36128854,0.00000000
-5.18359180,1.33090139,0.82353587,0.19148153,0.14465515,0.26377110,0.36933284,0.00000000
-5.17758879,1.31717563,0.82452230,0.18800405,0.14602268,0.25434734,0.37687386,0.00000000
-5.17158579,1.30163943,0.82481470,0.18431256,0.14695377,0.24488505,0.38366534,0.00000000
-5.16558279,1.28403852,0.82406246,0.18041668,0.14741998,0.23538151,0.38948065,0.00000000
-5.15957979,1.26421037,0.82196525,0.17633422,0.14739951,0.22585528,0.39411916,0.00000000
-5.15357679,1.24208248,0.81827762,0.17208948,0.14687763,0.21634346,0.39741180,0.00000000
-5.14757379,1.21766790,0.81281168,0.16771148,0.14584701,0.20689816,0.39922544,0.00000000
-5.14157079,1.19105857,0.80543802,0.16323213,0.14430788,0.19758274,0.39946634,0.00000000
-5.13556778,1.16241718,0.79608510,0.15868462,0.14226815,0.18846785,0.39808225,0.00000000
-5.12956478,1.13196818,0.78473745,0.15410194,0.13974335,0.17962773,0.39506328,0.00000000
-5.12356178,1.09998861,0.77143289,0.14951585,0.13675646,0.17113694,0.39044159,0.00000000
-5.11755878,1.06679909,0.75625905,0.14495607,0.13333762,0.16306766,0.38428978,0.00000000
-5.11155578,1.03275539,0.73934940,0.14045000,0.12952373,0.15548780,0.37671826,0.00000000
-5.10555278,0.99824085,0.72087892,0.13602266,0.12535792,0.14845975,0.36787153,0.00000000
-5.09954977,0.96365958,0.70105975,0.13169711,0.12088893,0.14204000,0.35792369,0.00000000
-5.09354677,0.92943061,0.68013670,0.12749497,0.11617038,0.13627936,0.34707319,0.00000000
-5.08754377,0.89598278,0.65838283,0.12343724,0.11125999,0.13122379,0.33553714,0.00000000
-5.08154077,0.86375016,0.63609515,0.11954512,0.10621874,0.12691568,0.32354529,0.00000000
-5.07553777,0.83316794,0.61359042,0.11584085,0.10110997,0.12339529,0.31133392,0.00000000
-5.06953477,0.80466835,0.59120112,0.11234848,0.09599841,0.12070240,0.29913980,0.00000000
-5.06353177,0.77867657,0.56927149,0.10909433,0.09094927,0.11887776,0.28719442,0.00000000
-5.05752876,0.75560638,0.54815386,0.10610734,0.08602724,0.11796443,0.27571864,0.00000000
-5.05152576,0.73585545,0.52820504,0.10341907,0.08129551,0.11800875,0.26491791,0.00000000
-5.04552276,0.71980036,0.50978298,0.10106331,0.07681476,0.11906083,0.25497823,0.00000000
-5.03951976,0.70779121,0.49324366,0.09907555,0.07264223,0.12117475,0.24606282,0.00000000
-5.03351676,0.70014612,0.47893832,0.09749198,0.06883064,0.12440816,0.23830977,0.00000000
-5.02751376,0.69714576,0.46721098,0.09634837,0.06542730,0.12882153,0.23183051,0.00000000
-5.02151076,0.69902822,0.45839641,0.09567878,0.06247311,0.13447706,0.22670935,0.00000000
-5.01550775,0.70598437,0.45281850,0.09551408,0.06000165,0.14143728,0.22300382,0.00000000
-5.00950475,0.71815418,0.45078903,0.09588060,0.05803833,0.14976345,0.22074606,0.00000000
-5.00350175,0.73562407,0.45260675,0.09679871,0.05659962,0.15951388,0.21994486,0.00000000
-4.99749875,0.75842554,0.45855679,0.09828166,0.05569235,0.17074223,0.22058855,0.00000000
-4.99149575,0.78653518,0.46891004,0.10033460,0.05531324,0.18349581,0.22264838,0.00000000
-4.98549275,0.81987602,0.48392243,0.10295383,0.05544855,0.19781403,0.22608225,0.00000000
-4.97948974,0.85832009,0.50383375,0.10612644,0.05607397,0.21372684,0.23083868,0.00000000
-4.97348674,0.90169190,0.52886567,0.10983022,0.05715471,0.23125330,0.23686063,0.00000000
-4.96748374,0.94977256,0.55921880,0.11403386,0.05864598,0.25040019,0.24408901,0.00000000
-4.96148074,1.00230407,0.59506817,0.11869750,0.06049362,0.27116053,0.25246573,0.00000000
-4.95547774,1.05899328,0.63655723,0.12377343,0.06263514,0.29351206,0.26193584,0.00000000
-4.94947474,1.11951512,0.68378985,0.12920710,0.06500098,0.31741550,0.27244881,0.00000000
-4.94347174,1.18351459,0.73682052,0.13493815,0.06751608,0.34281265,0.28395861,0.00000000
-4.93746873,1.25060729,0.79564274,0.14090149,0.07010168,0.36962424,0.29642274,0.00000000
-4.93146573,1.32037815,0.86017589,0.14702848,0.07267725,0.39774750,0.30979992,0.00000000
-4.92546273,1.39237852,0.93025103,0.15324789,0.07516259,0.42705367,0.32404688,0.00000000
-4.91945973,1.46612169,1.00559642,0.15948691,0.07748000,0.45738540,0.33911407,0.00000000
-4.91345673,1.54107728,1.08582349,0.16567189,0.07955631,0.48855429,0.35494086,0.00000000
-4.90745373,1.61666511,1.17041429,0.17172900,0.08132492,0.52033880,0.37145034,0.00000000
-4.90145073,1.69224926,1.25871157,0.17758480,0.08272754,0.55248277,0.38854427,0.00000000
-4.89544772,1.76713322,1.34991254,0.18316662,0.08371573,0.58469474,0.40609844,0.00000000
-4.88944472,1.84055718,1.44306738,0.18840293,0.08425208,0.61664860,0.42395908,0.00000000
-4.88344172,1.91169812,1.53708352,0.19322368,0.08431103,0.64798542,0.44194045,0.00000000
-4.87743872,1.97967388,1.63073623,0.19756074,0.08387926,0.67831716,0.45982424,0.00000000
-4.87143572,2.04355150,1.72268620,0.20134834,0.08295566,0.70723193,0.47736083,0.00000000
-4.86543272,2.10236046,1.81150389,0.20452375,0.08155096,0.73430120,0.49427267,0.00000000
-4.85942971,2.15511084,1.89570053,0.20702809,0.07968689,0.75908868,0.51025979,0.00000000
-4.85342671,2.20081614,1.97376495,0.20880732,0.07739506,0.78116080,0.52500729,0.00000000
-4.84742371,2.23852008,2.04420497,0.20981348,0.07471559,0.80009839,0.53819468,0.00000000
-4.84142071,2.26732656,2.10559206,0.21000600,0.07169547,0.81550931,0.54950654,0.00000000
-4.83541771,2.28643139,2.15660716,0.20935317,0.06838682,0.82704128,0.55864417,0.00000000
-4.82941471,2.29515443,2.19608583,0.20783359,0.06484518,0.83439454,0.56533762,0.00000000
-4.82341171,2.29297036,2.22306065,0.20543765,0.06112771,0.83733370,0.56935752,0.00000000
-4.81740870,2.27953653,2.23679853,0.20216875,0.05729153,0.83569799,0.57052601,0.00000000
-4.81140570,2.25471626,2.23683139,0.19804438,0.05339226,0.82940962,0.56872638,0.00000000
-4.80540270,2.21859614,2.22297832,0.19309680,0.04948270,0.81847952,0.56391071,0.00000000
-4.79939970,2.17149622,2.19535806,0.18737336,0.04561177,0.80301026,0.55610519,0.00000000
-4.79339670,2.11397230,2.15439122,0.18093635,0.04182367,0.78319579,0.54541284,0.00000000
-4.78739370,2.04680989,2.10079169,0.17386232,0.03815734,0.75931800,0.53201340,0.00000000
-4.78139070,1.97100992,2.03554789,0.16624098,0.03464613,0.73174018,0.51616043,0.00000000
-4.77538769,1.88776673,1.95989440,0.15817351,0.03131771,0.70089760,0.49817571,0.00000000
-4.76938469,1.79843909,1.87527544,0.14977061,0.02819415,0.66728562,0.47844115,0.00000000
-4.76338169,1.70451548,1.78330166,0.14114998,0.02529220,0.63144585,0.45738870,0.00000000
-4.75737869,1.60757514,1.68570239,0.13243374,0.02262365,0.59395101,0.43548850,0.00000000
-4.75137569,1.50924638,1.58427511,0.12374552,0.02019582,0.55538898,0.41323587,0.00000000
-4.74537269,1.41116392,1.48083457,0.11520757,0.01801210,0.51634692,0.39113764,0.00000000
-4.73936968,1.31492670,1.37716322,0.10693791,0.01607242,0.47739595,0.36969826,0.00000000
-4.73336668,1.22205780,1.27496503,0.09904756,0.01437384,0.43907700,0.34940617,0.00000000
-4.72736368,1.13396773,1.17582405,0.09163810,0.01291100,0.40188830,0.33072085,0.00000000
-4.72136068,1.05192206,1.08116895,0.08479939,0.01167654,0.36627499,0.31406093,0.00000000
-4.71535768,0.97701424,0.99224448,0.07860778,0.01066151,0.33262090,0.29979351,0.00000000
-4.70935468,0.91014410,0.91009005,0.07312464,0.00985562,0.30124284,0.28822510,0.00000000
-4.70335168,0.85200227,0.83552582,0.06839526,0.00924751,0.27238727,0.27959415,0.00000000
-4.69734867,0.80306058,0.76914590,0.06444828,0.00882486,0.24622930,0.27406532,0.00000000
-4.69134567,0.76356820,0.71131831,0.06129541,0.00857455,0.22287388,0.27172565,0.00000000
-4.68534267,0.73355328,0.66219099,0.05893159,0.00848269,0.20235883,0.27258245,0.00000000
-4.67933967,0.71282967,0.62170314,0.05733557,0.00853466,0.18465949,0.27656310,0.00000000
-4.67333667,0.70100827,0.58960100,0.05647071,0.00871516,0.16969469,0.28351667,0.00000000
-4.66733367,0.69751254,0.56545728,0.05628620,0.00900817,0.15733361,0.29321732,0.00000000
-4.66133067,0.70159766,0.54869335,0.05671850,0.00939705,0.14740339,0.30536943,0.00000000
-4.65532766,0.71237288,0.53860352,0.05769309,0.00986458,0.13969700,0.31961451,0.00000000
-4.64932466,0.72882664,0.53438057,0.05912635,0.01039304,0.13398139,0.33553969,0.00000000
-4.64332166,0.74985386,0.53514210,0.06092773,0.01096439,0.13000541,0.35268767,0.00000000
-4.63731866,0.77428501,0.53995697,0.06300201,0.01156042,0.12750760,0.37056804,0.00000000
-4.63131566,0.80091631,0.54787148,0.06525166,0.01216300,0.12622349,0.38866969,0.00000000
-4.62531266,0.82854053,0.55793468,0.06757932,0.01275437,0.12589248,0.40647404,0.00000000
-4.61930965,0.85597768,0.56922251,0.06989021,0.01331742,0.12626405,0.42346872,0.00000000
-4.61330665,0.88210486,0.58086026,0.07209452,0.01383600,0.12710334,0.43916135,0.00000000
-4.60730365,0.90588445,0.59204294,0.07410975,0.01429530,0.12819601,0.45309301,0.00000000
-4.60130065,0.92638994,0.60205323,0.07586270,0.01468213,0.12935224,0.46485076,0.00000000
-4.59529765,0.94282847,0.61027645,0.07729133,0.01498525,0.13041000,0.47407906,0.00000000
-4.58929465,0.95455940,0.61621239,0.07834630,0.01519560,0.13123735,0.48048939,0.00000000
-4.58329165,0.96110816,0.61948354,0.07899203,0.01530653,0.13173392,0.48386774,0.00000000
-4.57728864,0.96217500,0.61983961,0.07920738,0.01531395,0.13183138,0.48407979,0.00000000
-4.57128564,0.95763808,0.61715807,0.07898595,0.01521638,0.13149309,0.48107340,0.00000000
-4.56528264,0.94755094,0.61144083,0.07833573,0.01501495,0.13071277,0.47487839,0.00000000
-4.55927964,0.93213427,0.60280715,0.07727842,0.01471330,0.12951235,0.46560359,0.00000000
-4.55327664,0.91176243,0.59148296,0.07584823,0.01431749,0.12793901,0.45343137,0.00000000
-4.54727364,0.88694514,0.57778703,0.07409031,0.01383567,0.12606153,0.43860980,0.00000000
-4.54127064,0.85830522,0.56211454,0.07205876,0.01327788,0.12396608,0.42144289,0.00000000
-4.53526763,0.82655319,0.54491865,0.06981447,0.01265570,0.12175154,0.40227936,0.00000000
-4.52926463,0.79245987,0.52669074,0.06742269,0.01198191,0.11952461,0.38150036,0.00000000
-4.52326163,0.75682811,0.50794013,0.06495059,0.01127011,0.11739473,0.35950680,0.00000000
-4.51725863,0.72046471,0.48917406,0.06246477,0.01053440,0.11546915,0.33670676,0.00000000
-4.51125563,0.68415374,0.47087866,0.06002892,0.00978904,0.11384828,0.31350347,0.00000000
-4.50525263,0.64863226,0.45350162,0.05770170,0.00904814,0.11262143,0.29028437,0.00000000
-4.49924962,0.61456926,0.43743721,0.05553485,0.00832545,0.11186314,0.26741165,0.00000000
-4.49324662,0.58254849,0.42301411,0.05357171,0.00763411,0.11163030,0.24521444,0.00000000
-4.48724362,0.55305584,0.41048646,0.05184609,0.00698657,0.11196001,0.22398294,0.00000000
-4.48124062,0.52647125,0.40002838,0.05038160,0.00639447,0.11286842,0.20396451,0.00000000
-4.47523762,0.50306545,0.39173196,0.04919144,0.00586859,0.11435043,0.18536176,0.00000000
-4.46923462,0.48300112,0.38560871,0.04827851,0.00541888,0.11638035,0.16833237,0.00000000
-4.46323162,0.46633825,0.38159417,0.04763608,0.00505449,0.11891342,0.15299060,0.00000000
-4.45722861,0.45304308,0.37955543,0.04724868,0.00478383,0.12188808,0.13941011,0.00000000
-4.45122561,0.44299988,0.37930094,0.04709338,0.00461460,0.12522893,0.12762786,0.00000000
-4.44522261,0.43602481,0.38059221,0.04714119,0.00455386,0.12885018,0.11764866,0.00000000
-4.43921961,0.43188116,0.38315659,0.04735875,0.00460806,0.13265939,0.10945015,0.00000000
-4.43321661,0.43029484,0.38670074,0.04770993,0.00478300,0.13656141,0.10298779,0.00000000
-4.42721361,0.43096959,0.39092380,0.04815755,0.00508380,0.14046219,0.09819962,0.00000000
-4.42121061,0.43360096,0.39553004,0.04866490,0.00551479,0.14427238,0.09501061,0.00000000
-4.41520760,0.43788859,0.40024005,0.04919719,0.00607933,0.14791050,0.09333622,0.00000000
-4.40920460,0.44354618,0.40480029,0.04972271,0.00677964,0.15130555,0.09308538,0.00000000
-4.40320160,0.45030891,0.40899053,0.05021378,0.00761652,0.15439887,0.09416244,0.00000000
-4.39719860,0.45793803,0.41262897,0.05064737,0.00858906,0.15714535,0.09646846,0.00000000
-4.39119560,0.46622280,0.41557489,0.05100546,0.00969439,0.15951375,0.09990163,0.00000000
-4.38519260,0.47497987,0.41772904,0.05127510,0.01092733,0.16148628,0.10435712,0.00000000
-4.37918959,0.48405036,0.41903174,0.05144815,0.01228016,0.16305753,0.10972649,0.00000000
-4.37318659,0.49329532,0.41945912,0.05152085,0.01374235,0.16423271,0.11589671,0.00000000
-4.36718359,0.50258995,0.41901793,0.05149317,0.01530047,0.16502553,0.12274923,0.00000000
-4.36118059,0.51181733,0.41773923,0.05136809,0.01693807,0.16545570,0.13015915,0.00000000
-4.35517759,0.52086226,0.41567162,0.05115072,0.01863573,0.16554640,0.13799471,0.00000000
-4.34917459,0.52960584,0.41287453,0.05084749,0.02037127,0.16532179,0.14611736,0.00000000
-4.34317159,0.53792139,0.40941192,0.05046545,0.02212001,0.16480482,0.15438247,0.00000000
-4.33716858,0.54567216,0.40534706,0.05001157,0.02385521,0.16401542,0.16264079,0.00000000
-4.33116558,0.55271115,0.40073854,0.04949229,0.02554865,0.16296924,0.17074078,0.00000000
-4.32516258,0.55888325,0.39563798,0.04891331,0.02717129,0.16167702,0.17853168,0.00000000
-4.31915958,0.56402971,0.39008941,0.04827944,0.02869403,0.16014463,0.18586732,0.00000000
-4.31315658,0.56799470,0.38413046,0.04759484,0.03008860,0.15837375,0.19261057,0.00000000
-4.30715358,0.57063386,0.37779523,0.04686337,0.03132838,0.15636315,0.19863822,0.00000000
