energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.87393697,3.40333831,0.72872329,0.00902895,1.65003198,0.00000000,1.78789986,0.89063476
-5.86793397,3.48971833,0.75136778,0.00939444,1.69319809,0.00000000,1.80639016,0.91815537
-5.86193097,3.55671490,0.76992144,0.00971238,1.72701252,0.00000000,1.81377337,0.94080092
-5.85592796,3.60324170,0.78405805,0.00997599,1.75093886,0.00000000,1.80992209,0.95825270
-5.84992496,3.62865069,0.79353666,0.01017964,1.76465337,0.00000000,1.79493443,0.97031682
-5.84392196,3.63275652,0.79821038,0.01031901,1.76805731,0.00000000,1.76913048,0.97693249
-5.83791896,3.61584648,0.79803235,0.01039124,1.76128205,0.00000000,1.73304226,0.97817596
-5.83191596,3.57867517,0.79305876,0.01039500,1.74468659,0.00000000,1.68739728,0.97425951
-5.82591296,3.52244394,0.78344852,0.01033051,1.71884748,0.00000000,1.63309668,0.96552557
-5.81990995,3.44876567,0.76945973,0.01019957,1.68454138,0.00000000,1.57118859,0.95243611
-5.81390695,3.35961629,0.75144313,0.01000547,1.64272096,0.00000000,1.50283807,0.93555762
-5.80790395,3.25727500,0.72983258,0.00975289,1.59448503,0.00000000,1.42929457,0.91554238
-5.80190095,3.14425571,0.70513331,0.00944774,1.54104422,0.00000000,1.35185832,0.89310674
-5.79589795,3.02323247,0.67790814,0.00909697,1.48368365,0.00000000,1.27184694,0.86900743
-5.78989495,2.89696225,0.64876262,0.00870836,1.42372404,0.00000000,1.19056336,0.84401694
-5.78389195,2.76820807,0.61832933,0.00829029,1.36248310,0.00000000,1.10926626,0.81889903
-5.77788894,2.63966566,0.58725239,0.00785149,1.30123851,0.00000000,1.02914382,0.79438545
-5.77188594,2.51389657,0.55617250,0.00740081,1.24119424,0.00000000,0.95129163,0.77115493
-5.76588294,2.39326999,0.52571318,0.00694699,1.18345128,0.00000000,0.87669507,0.74981517
-5.75987994,2.27991527,0.49646862,0.00649844,1.12898379,0.00000000,0.80621658,0.73088866
-5.75387694,2.17568633,0.46899345,0.00606309,1.07862148,0.00000000,0.74058767,0.71480264
-5.74787394,2.08213849,0.44379465,0.00564821,1.03303842,0.00000000,0.68040552,0.70188357
-5.74187094,2.00051757,0.42132557,0.00526031,0.99274837,0.00000000,0.62613375,0.69235592
-5.73586793,1.93176050,0.40198193,0.00490503,0.95810624,0.00000000,0.57810672,0.68634512
-5.72986493,1.87650595,0.38609972,0.00458714,0.92931509,0.00000000,0.53653668,0.68388417
-5.72386193,1.83511314,0.37395451,0.00431046,0.90643769,0.00000000,0.50152308,0.68492313
-5.71785893,1.80768668,0.36576184,0.00407789,0.88941159,0.00000000,0.47306308,0.68934083
-5.71185593,1.79410493,0.36167826,0.00389145,0.87806659,0.00000000,0.45106268,0.69695773
-5.70585293,1.79404958,0.36180266,0.00375227,0.87214310,0.00000000,0.43534770,0.70754914
-5.69984992,1.80703417,0.36617736,0.00366066,0.87131059,0.00000000,0.42567406,0.72085782
-5.69384692,1.83242968,0.37478886,0.00361617,0.87518467,0.00000000,0.42173694,0.73660523
-5.68784392,1.86948565,0.38756788,0.00361761,0.88334217,0.00000000,0.42317857,0.75450079
-5.68184092,1.91734599,0.40438879,0.00366312,0.89533355,0.00000000,0.42959457,0.77424866
-5.67583792,1.97505907,0.42506834,0.00375022,0.91069214,0.00000000,0.44053893,0.79555190
-5.66983492,2.04158250,0.44936403,0.00387580,0.92894029,0.00000000,0.45552775,0.81811393
-5.66383192,2.11578334,0.47697244,0.00403622,0.94959258,0.00000000,0.47404233,0.84163767
-5.65782891,2.19643531,0.50752777,0.00422729,0.97215648,0.00000000,0.49553176,0.86582266
-5.65182591,2.28221453,0.54060136,0.00444437,0.99613134,0.00000000,0.51941576,0.89036095
-5.64582291,2.37169609,0.57570246,0.00468236,1.02100627,0.00000000,0.54508805,0.91493241
-5.63981991,2.46335326,0.61228087,0.00493576,1.04625804,0.00000000,0.57192083,0.93920032
-5.63381691,2.55556148,0.64973181,0.00519878,1.07134979,0.00000000,0.59927070,0.96280807
-5.62781391,2.64660870,0.68740333,0.00546538,1.09573135,0.00000000,0.62648626,0.98537769
-5.62181091,2.73471336,0.72460649,0.00572939,1.11884199,0.00000000,0.65291741,1.00651080
-5.61580790,2.81805062,0.76062815,0.00598459,1.14011588,0.00000000,0.67792642,1.02579249
-5.60980490,2.89478678,0.79474633,0.00622488,1.15899065,0.00000000,0.70090047,1.04279826
-5.60380190,2.96312136,0.82624757,0.00644439,1.17491891,0.00000000,0.72126525,1.05710392
-5.59779890,3.02133530,0.85444584,0.00663761,1.18738236,0.00000000,0.73849908,1.06829836
-5.59179590,3.06784343,0.87870221,0.00679957,1.19590806,0.00000000,0.75214703,1.07599835
-5.58579290,3.10124874,0.89844442,0.00692596,1.20008590,0.00000000,0.76183422,1.07986499
-5.57978989,3.12039567,0.91318553,0.00701322,1.19958639,0.00000000,0.76727773,1.07962054
-5.57378689,3.12441962,0.92254062,0.00705874,1.19417772,0.00000000,0.76829628,1.07506500
-5.56778389,3.11278977,0.92624081,0.00706086,1.18374099,0.00000000,0.76481733,1.06609122
-5.56178089,3.08534260,0.92414380,0.00701895,1.16828264,0.00000000,0.75688090,1.05269763
-5.55577789,3.04230410,0.91624036,0.00693349,1.14794321,0.00000000,0.74463993,1.03499779
-5.54977489,2.98429903,0.90265635,0.00680600,1.12300164,0.00000000,0.72835704,1.01322605
-5.54377189,2.91234621,0.88365026,0.00663901,1.09387484,0.00000000,0.70839763,0.98773876
-5.53776888,2.82783995,0.85960606,0.00643605,1.06111212,0.00000000,0.68521976,0.95901099
-5.53176588,2.73251783,0.83102208,0.00620148,1.02538470,0.00000000,0.65936091,0.92762855
-5.52576288,2.62841640,0.79849596,0.00594040,0.98747061,0.00000000,0.63142244,0.89427566
-5.51975988,2.51781641,0.76270679,0.00565852,0.94823540,0.00000000,0.60205219,0.85971876
-5.51375688,2.40317992,0.72439490,0.00536197,0.90860967,0.00000000,0.57192605,0.82478703
-5.50775388,2.28708202,0.68434050,0.00505717,0.86956398,0.00000000,0.54172910,0.79035043
-5.50175088,2.17213973,0.64334179,0.00475068,0.83208241,0.00000000,0.51213722,0.75729618
-5.49574787,2.06094103,0.60219369,0.00444901,0.79713554,0.00000000,0.48379961,0.72650445
-5.48974487,1.95597656,0.56166780,0.00415848,0.76565397,0.00000000,0.45732305,0.69882439
-5.48374187,1.85957632,0.52249441,0.00388512,0.73850324,0.00000000,0.43325812,0.67505102
-5.47773887,1.77385341,0.48534698,0.00363454,0.71646088,0.00000000,0.41208792,0.65590406
-5.47173587,1.70065631,0.45082963,0.00341181,0.70019644,0.00000000,0.39421952,0.64200911
-5.46573287,1.64153079,0.41946769,0.00322144,0.69025483,0.00000000,0.37997810,0.63388178
-5.45972986,1.59769219,0.39170147,0.00306726,0.68704353,0.00000000,0.36960393,0.63191523
-5.45372686,1.57000809,0.36788306,0.00295242,0.69082381,0.00000000,0.36325203,0.63637115
-5.44772386,1.55899143,0.34827600,0.00287935,0.70170611,0.00000000,0.36099431,0.64737461
-5.44172086,1.56480343,0.33305746,0.00284974,0.71964961,0.00000000,0.36282393,0.66491253
-5.43571786,1.58726560,0.32232253,0.00286457,0.74446583,0.00000000,0.36866165,0.68883584
-5.42971486,1.62588004,0.31609015,0.00292408,0.77582616,0.00000000,0.37836373,0.71886523
-5.42371186,1.67985690,0.31431038,0.00302778,0.81327293,0.00000000,0.39173114,0.75460004
-5.41770885,1.74814783,0.31687236,0.00317452,0.85623385,0.00000000,0.40851967,0.79553030
-5.41170585,1.82948447,0.32361270,0.00336248,0.90403931,0.00000000,0.42845062,0.84105135
-5.40570285,1.92242068,0.33432402,0.00358922,0.95594221,0.00000000,0.45122175,0.89048079
-5.39969985,2.02537742,0.34876309,0.00385173,1.01113971,0.00000000,0.47651815,0.94307733
-5.39369685,2.13668915,0.36665860,0.00414646,1.06879652,0.00000000,0.50402282,0.99806097
-5.38769385,2.25465075,0.38771828,0.00446944,1.12806909,0.00000000,0.53342660,1.05463419
-5.38169085,2.37756375,0.41163512,0.00481629,1.18813003,0.00000000,0.56443731,1.11200347
-5.37568784,2.50378097,0.43809286,0.00518237,1.24819220,0.00000000,0.59678779,1.16940062
-5.36968484,2.63174847,0.46677054,0.00556285,1.30753185,0.00000000,0.63024284,1.22610342
-5.36368184,2.76004388,0.49734617,0.00595284,1.36550995,0.00000000,0.66460472,1.28145489
-5.35767884,2.88741033,0.52949952,0.00634749,1.42159136,0.00000000,0.69971727,1.33488075
-5.35167584,3.01278492,0.56291430,0.00674215,1.47536096,0.00000000,0.73546855,1.38590442
-5.34567284,3.13532131,0.59727947,0.00713250,1.52653637,0.00000000,0.77179195,1.43415926
-5.33966983,3.25440567,0.63229019,0.00751466,1.57497676,0.00000000,0.80866584,1.47939743
-5.33366683,3.36966563,0.66764825,0.00788534,1.62068733,0.00000000,0.84611180,1.52149535
-5.32766383,3.48097203,0.70306228,0.00824196,1.66381930,0.00000000,0.88419160,1.56045527
-5.32166083,3.58843336,0.73824792,0.00858272,1.70466525,0.00000000,0.92300290,1.59640309
-5.31565783,3.69238313,0.77292795,0.00890669,1.74364992,0.00000000,0.96267403,1.62958232
-5.30965483,3.79336042,0.80683273,0.00921386,1.78131660,0.00000000,1.00335794,1.66034443
-5.30365183,3.89208426,0.83970094,0.00950515,1.81830941,0.00000000,1.04522543,1.68913579
-5.29764882,3.98942256,0.87128083,0.00978239,1.85535208,0.00000000,1.08845802,1.71648166
-5.29164582,4.08635646,0.90133191,0.01004826,1.89322372,0.00000000,1.13324055,1.74296764
-5.28564282,4.18394125,0.92962727,0.01030624,1.93273236,0.00000000,1.17975382,1.76921921
-5.27963982,4.28326502,0.95595639,0.01056041,1.97468710,0.00000000,1.22816732,1.79588001
-5.27363682,4.38540630,0.98012838,0.01081538,2.01986975,0.00000000,1.27863249,1.82358946
-5.26763382,4.49139218,1.00197553,0.01107606,2.06900697,0.00000000,1.33127652,1.85296063
-5.26163082,4.60215828,1.02135698,0.01134750,2.12274397,0.00000000,1.38619707,1.88455884
-5.25562781,4.71851199,1.03816237,0.01163467,2.18162065,0.00000000,1.44345793,1.91888210
-5.24962481,4.84110043,1.05231506,0.01194228,2.24605126,0.00000000,1.50308614,1.95634364
-5.24362181,4.97038446,1.06377492,0.01227458,2.31630849,0.00000000,1.56507038,1.99725764
-5.23761881,5.10661986,1.07254029,0.01263519,2.39251261,0.00000000,1.62936109,2.04182843
-5.23161581,5.24984666,1.07864900,0.01302696,2.47462646,0.00000000,1.69587230,2.09014369
-5.22561281,5.39988728,1.08217828,0.01345187,2.56245658,0.00000000,1.76448515,2.14217208
-5.21960980,5.55635384,1.08324354,0.01391096,2.65566045,0.00000000,1.83505318,2.19776535
-5.21360680,5.71866442,1.08199595,0.01440430,2.75375998,0.00000000,1.90740907,2.25666492
-5.20760380,5.88606765,1.07861879,0.01493100,2.85616034,0.00000000,1.98137257,2.31851262
-5.20160080,6.05767464,1.07332292,0.01548933,2.96217356,0.00000000,2.05675917,2.38286533
-5.19559780,6.23249636,1.06634125,0.01607675,3.07104554,0.00000000,2.13338885,2.44921250
-5.18959480,6.40948456,1.05792263,0.01669009,3.18198511,0.00000000,2.21109435,2.51699587
-5.18359180,6.58757357,1.04832528,0.01732571,3.29419332,0.00000000,2.28972794,2.58563036
-5.17758879,6.76572020,1.03781004,0.01797963,3.40689121,0.00000000,2.36916608,2.65452466
-5.17158579,6.94293894,1.02663366,0.01864775,3.51934417,0.00000000,2.44931099,2.72310063
-5.16558279,7.11832952,1.01504234,0.01932593,3.63088119,0.00000000,2.53008857,2.79080999
-5.15957979,7.29109453,1.00326579,0.02001020,3.74090735,0.00000000,2.61144217,2.85714747
-5.15357679,7.46054508,0.99151180,0.02069678,3.84890872,0.00000000,2.69332180,2.92165927
-5.14757379,7.62609349,0.97996161,0.02138216,3.95444868,0.00000000,2.77566911,2.98394641
-5.14157079,7.78723268,0.96876618,0.02206310,4.05715594,0.00000000,2.85839835,3.04366266
-5.13556778,7.94350325,0.95804323,0.02273654,4.15670469,0.00000000,2.94137436,3.10050717
-5.12956478,8.09445001,0.94787536,0.02339954,4.25278821,0.00000000,3.02438868,3.15421242
-5.12356178,8.23957114,0.93830915,0.02404914,4.34508777,0.00000000,3.10713539,3.20452835
-5.11755878,8.37826356,0.92935529,0.02468217,4.43323925,0.00000000,3.18918855,3.25120423
-5.11155578,8.50976927,0.92098971,0.02529509,4.51680012,0.00000000,3.26998308,3.29396953
-5.10555278,8.63312727,0.91315590,0.02588384,4.59521979,0.00000000,3.34880116,3.33251586
-5.09954977,8.74713602,0.90576810,0.02644363,4.66781615,0.00000000,3.42476589,3.36648160
-5.09354677,8.85033085,0.89871572,0.02696889,4.73376090,0.00000000,3.49684386,3.39544086
-5.08754377,8.94098002,0.89186848,0.02745317,4.79207585,0.00000000,3.56385750,3.41889838
-5.08154077,9.01710186,0.88508261,0.02788918,4.84164159,0.00000000,3.62450799,3.43629123
-5.07553777,9.07650431,0.87820755,0.02826884,4.88121928,0.00000000,3.67740838,3.44699799
-5.06953477,9.11684646,0.87109329,0.02858346,4.90948514,0.00000000,3.72112629,3.45035546
-5.06353177,9.13572004,0.86359781,0.02882399,4.92507661,0.00000000,3.75423458,3.44568223
-5.05752876,9.13074745,0.85559456,0.02898130,4.92664806,0.00000000,3.77536793,3.43230819
-5.05152576,9.09969143,0.84697954,0.02904652,4.91293318,0.00000000,3.78328277,3.40960827
-5.04552276,9.04057053,0.83767766,0.02901149,4.88281072,0.00000000,3.77691751,3.37703864
-5.03951976,8.95177378,0.82764817,0.02886910,4.83536969,0.00000000,3.75545008,3.33417284
-5.03351676,8.83216792,0.81688876,0.02861375,4.76997033,0.00000000,3.71834954,3.28073602
-5.02751376,8.68119063,0.80543819,0.02824166,4.68629704,0.00000000,3.66541900,3.21663461
-5.02151076,8.49892405,0.79337730,0.02775123,4.58439992,0.00000000,3.59682743,3.14197986
-5.01550775,8.28614398,0.78082835,0.02714324,4.46472256,0.00000000,3.51312840,3.05710327
-5.00950475,8.04434142,0.76795275,0.02642101,4.32811388,0.00000000,3.41526463,2.96256322
-5.00350175,7.77571505,0.75494718,0.02559050,4.17582357,0.00000000,3.30455793,2.85914183
-4.99749875,7.48313454,0.74203864,0.02466017,4.00948084,0.00000000,3.18268480,2.74783247
-4.99149575,7.17007671,0.72947828,0.02364089,3.83105775,0.00000000,3.05163883,2.62981829
-4.98549275,6.84053760,0.71753475,0.02254567,3.64281901,0.00000000,2.91368149,2.50644301
-4.97948974,6.49892517,0.70648717,0.02138935,3.44726068,0.00000000,2.77128365,2.37917555
-4.97348674,6.14993795,0.69661808,0.02018815,3.24704112,0.00000000,2.62706013,2.24957038
-4.96748374,5.79843565,0.68820680,0.01895926,3.04490741,0.00000000,2.48370027,2.11922551
-4.96148074,5.44930776,0.68152324,0.01772040,2.84362080,0.00000000,2.34389714,1.98974041
-4.95547774,5.10734601,0.67682254,0.01648928,2.64588455,0.00000000,2.21027795,1.86267562
-4.94947474,4.77712581,0.67434038,0.01528318,2.45427707,0.00000000,2.08533827,1.73951585
-4.94347174,4.46290107,0.67428917,0.01411850,2.27119291,0.00000000,1.97138174,1.62163811
-4.93746873,4.16851578,0.67685488,0.01301043,2.09879356,0.00000000,1.87046715,1.51028563
-4.93146573,3.89733428,0.68219444,0.01197259,1.93896914,0.00000000,1.78436395,1.40654845
-4.92546273,3.65219143,0.69043358,0.01101680,1.79331171,0.00000000,1.71451692,1.31135069
-4.91945973,3.43536242,0.70166478,0.01015290,1.66310009,0.00000000,1.66202036,1.22544440
-4.91345673,3.24855131,0.71594539,0.00938870,1.54929545,0.00000000,1.62760186,1.14940934
-4.90745373,3.09289638,0.73329554,0.00872985,1.45254678,0.00000000,1.61161524,1.08365800
-4.90145073,2.96898995,0.75369603,0.00817999,1.37320464,0.00000000,1.61404249,1.02844482
-4.89544772,2.87691011,0.77708601,0.00774075,1.31134165,0.00000000,1.63450373,0.98387846
-4.88944472,2.81626127,0.80336071,0.00741190,1.26677783,0.00000000,1.67227482,0.94993616
-4.88344172,2.78622101,0.83236921,0.00719155,1.23910925,0.00000000,1.72631167,0.92647893
-4.87743872,2.78559054,0.86391263,0.00707630,1.22773812,0.00000000,1.79528060,0.91326685
-4.87143572,2.81284656,0.89774297,0.00706146,1.23190313,0.00000000,1.87759388,0.90997351
-4.86543272,2.86619249,0.93356272,0.00714127,1.25070852,0.00000000,1.97144958,0.91619908
-4.85942971,2.94360793,0.97102585,0.00730906,1.28315112,0.00000000,2.07487503,0.93148164
-4.85342671,3.04289485,1.00974000,0.00755750,1.32814465,0.00000000,2.18577277,0.95530644
-4.84742371,3.16172012,1.04927040,0.00787872,1.38454065,0.00000000,2.30196813,0.98711318
-4.84142071,3.29765391,1.08914540,0.00826453,1.45114613,0.00000000,2.42125740,1.02630135
-4.83541771,3.44820379,1.12886367,0.00870653,1.52673775,0.00000000,2.54145546,1.07223393
-4.82941471,3.61084475,1.16790302,0.00919623,1.61007287,0.00000000,2.66044183,1.12423975
-4.82341171,3.78304544,1.20573058,0.00972517,1.69989787,0.00000000,2.77620401,1.18161494
-4.81740870,3.96229095,1.24181409,0.01028499,1.79495419,0.00000000,2.88687709,1.24362397
-4.81140570,4.14610281,1.27563400,0.01086751,1.89398277,0.00000000,2.99077873,1.30950059
-4.80540270,4.33205676,1.30669598,0.01146477,1.99572758,0.00000000,3.08643880,1.37844924
-4.79939970,4.51779886,1.33454334,0.01206908,2.09893884,0.00000000,3.17262296,1.44964734
-4.79339670,4.70106064,1.35876915,0.01267307,2.20237676,0.00000000,3.24835008,1.52224865
-4.78739370,4.87967404,1.37902746,0.01326970,2.30481632,0.00000000,3.31290333,1.59538820
-4.78139070,5.05158660,1.39504340,0.01385227,2.40505379,0.00000000,3.36583500,1.66818882
-4.77538769,5.21487746,1.40662184,0.01441452,2.50191532,0.00000000,3.40696577,1.73976949
-4.76938469,5.36777468,1.41365432,0.01495057,2.59426799,0.00000000,3.43637864,1.80925555
-4.76338169,5.50867406,1.41612408,0.01545503,2.68103343,0.00000000,3.45440865,1.87579063
-4.75737869,5.63615964,1.41410915,0.01592298,2.76120397,0.00000000,3.46162887,1.93855022
-4.75137569,5.74902551,1.40778324,0.01635009,2.83386096,0.00000000,3.45883366,1.99675654
-4.74537269,5.84629887,1.39741461,0.01673258,2.89819496,0.00000000,3.44701984,2.04969443
-4.73936968,5.92726334,1.38336276,0.01706735,2.95352689,0.00000000,3.42736645,2.09672775
-4.73336668,5.99148185,1.36607309,0.01735201,2.99932946,0.00000000,3.40121343,2.13731578
-4.72736368,6.03881781,1.34606951,0.01758492,3.03524779,0.00000000,3.37003950,2.17102909
-4.72136068,6.06945337,1.32394510,0.01776524,3.06111811,0.00000000,3.33543930,2.19756420
-4.71535768,6.08390315,1.30035101,0.01789301,3.07698344,0.00000000,3.29909947,2.21675639
-4.70935468,6.08302215,1.27598352,0.01796911,3.08310514,0.00000000,3.26277352,2.22859007
-4.70335168,6.06800625,1.25156969,0.01799533,3.07996925,0.00000000,3.22825500,2.23320612
-4.69734867,6.04038417,1.22785154,0.01797432,3.06828687,0.00000000,3.19734847,2.23090569
-4.69134567,6.00199988,1.20556921,0.01790958,3.04898787,0.00000000,3.17183813,2.22214997
-4.68534267,5.95498482,1.18544322,0.01780536,3.02320762,0.00000000,3.15345381,2.20755581
-4.67933967,5.90171979,1.16815639,0.01766661,2.99226665,0.00000000,3.14383433,2.18788692
-4.67333667,5.84478692,1.15433564,0.01749885,2.95764363,0.00000000,3.14448880,2.16404077
-4.66733367,5.78691253,1.14453441,0.01730802,2.92094222,0.00000000,3.15675637,2.13703133
-4.66133067,5.73090250,1.13921604,0.01710035,2.88385280,0.00000000,3.18176568,2.10796825
-4.65532766,5.67957195,1.13873881,0.01688217,2.84811027,0.00000000,3.22039532,2.07803276
-4.64932466,5.63567180,1.14334330,0.01665971,2.81544951,0.00000000,3.27323708,2.04845129
-4.64332166,5.60181496,1.15314259,0.01643899,2.78755998,0.00000000,3.34056388,2.02046757
-4.63731866,5.58040502,1.16811599,0.01622558,2.76604134,0.00000000,3.42230436,1.99531403
-4.63131566,5.57357060,1.18810669,0.01602451,2.75236165,0.00000000,3.51802617,1.97418374
-4.62531266,5.58310825,1.21282385,0.01584010,2.74781995,0.00000000,3.62692971,1.95820367
-4.61930965,5.61043641,1.24184932,0.01567593,2.75351441,0.00000000,3.74785373,1.94841022
-4.61330665,5.65656265,1.27464902,0.01553476,2.77031746,0.00000000,3.87929384,1.94572799
-4.60730365,5.72206584,1.31058901,0.01541850,2.79885854,0.00000000,4.01943426,1.95095232
-4.60130065,5.80709380,1.34895569,0.01532834,2.83951508,0.00000000,4.16619259,1.96473614
-4.59529765,5.91137681,1.38897978,0.01526475,2.89241163,0.00000000,4.31727656,1.98758140
-4.58929465,6.03425583,1.42986312,0.01522764,2.95742703,0.00000000,4.47025107,2.01983519
-4.58329165,6.17472423,1.47080745,0.01521652,3.03420863,0.00000000,4.62261311,2.06169028
-4.57728864,6.33148027,1.51104388,0.01523066,3.12219276,0.00000000,4.77187164,2.11318969
-4.57128564,6.50298783,1.54986202,0.01526928,3.22063005,0.00000000,4.91562900,2.17423478
-4.56528264,6.68754174,1.58663720,0.01533176,3.32861408,0.00000000,5.05166031,2.24459595
-4.55927964,6.88333416,1.62085477,0.01541777,3.44511184,0.00000000,5.17798702,2.32392526
-4.55327664,7.08851841,1.65213001,0.01552743,3.56899432,0.00000000,5.29294113,2.41176987
-4.54727364,7.30126667,1.68022275,0.01566145,3.69906581,0.00000000,5.39521697,2.50758554
-4.54127064,7.51981847,1.70504572,0.01582110,3.83409059,0.00000000,5.48390772,2.61074916
-4.53526763,7.74251747,1.72666613,0.01600829,3.97281579,0.00000000,5.55852493,2.72056981
-4.52926463,7.96783464,1.74530004,0.01622548,4.11398988,0.00000000,5.61899980,2.83629746
-4.52326163,8.19437699,1.76129969,0.01647555,4.25637619,0.00000000,5.66566614,2.95712932
-4.51725863,8.42088172,1.77513398,0.01676163,4.39876155,0.00000000,5.69922564,3.08221333
-4.51125563,8.64619671,1.78736301,0.01708688,4.53996017,0.00000000,5.72069714,3.21064934
-4.50525263,8.86924920,1.79860760,0.01745425,4.67881361,0.00000000,5.73135236,3.34148796
-4.49924962,9.08900506,1.80951501,0.01786613,4.81418766,0.00000000,5.73264113,3.47372799
-4.49324662,9.30442217,1.82072261,0.01832411,4.94496716,0.00000000,5.72610991,3.60631320
-4.48724362,9.51440140,1.83282098,0.01882864,5.07005026,0.00000000,5.71331742,3.73812928
-4.48124062,9.71773942,1.84631833,0.01937879,5.18834329,0.00000000,5.69575170,3.86800229
-4.47523762,9.91308727,1.86160795,0.01997202,5.29875764,0.00000000,5.67475250,3.99469958
-4.46923462,10.09891869,1.87894037,0.02060397,5.40020983,0.00000000,5.65144281,4.11693420
-4.46323162,10.27351166,1.89840178,0.02126841,5.49162585,0.00000000,5.62667293,4.23337386
-4.45722861,10.43494602,1.91989986,0.02195719,5.57195040,0.00000000,5.60097967,4.34265516
-4.45122561,10.58111907,1.94315796,0.02266032,5.64016160,0.00000000,5.57456265,4.44340339
-4.44522261,10.70978029,1.96771827,0.02336614,5.69529117,0.00000000,5.54727886,4.53425819
-4.43921961,10.81858495,1.99295386,0.02406156,5.73644970,0.00000000,5.51865555,4.61390479
-4.43321661,10.90516548,2.01808945,0.02473243,5.76285643,0.00000000,5.48792095,4.68111001
-4.42721361,10.96721794,2.04223006,0.02536393,5.77387228,0.00000000,5.45405100,4.73476212
-4.42121061,11.00260033,2.06439628,0.02594108,5.76903469,0.00000000,5.41582992,4.77391299
-4.41520760,11.00943809,2.08356472,0.02644925,5.74809261,0.00000000,5.37192146,4.79782080
-4.40920460,10.98623163,2.09871170,0.02687468,5.71103966,0.00000000,5.32094727,4.80599125
-4.40320160,10.93196026,2.10885824,0.02720507,5.65814329,0.00000000,5.26156843,4.79821505
-4.39719860,10.84617647,2.11311402,0.02743005,5.58996799,0.00000000,5.19256601,4.77459949
-4.39119560,10.72908505,2.11071845,0.02754165,5.50739063,0.00000000,5.11291670,4.73559197
-4.38519260,10.58160157,2.10107662,0.02753471,5.41160612,0.00000000,5.02185951,4.68199361
-4.37918959,10.40538592,2.08378859,0.02740713,5.30412215,0.00000000,4.91895040,4.61496127
-4.37318659,10.20284748,2.05867040,0.02716009,5.18674213,0.00000000,4.80410199,4.53599710
-4.36718359,9.97711987,2.02576607,0.02679809,5.06153598,0.00000000,4.67760641,4.44692498
-4.36118059,9.73200496,1.98534983,0.02632887,4.93079908,0.00000000,4.54014029,4.34985394
-4.35517759,9.47188695,1.93791880,0.02576322,4.79700032,0.00000000,4.39275171,4.24712955
-4.34917459,9.20161942,1.88417636,0.02511467,4.66272070,0.00000000,4.23682988,4.14127439
-4.34317159,8.92638940,1.82500739,0.02439903,4.53058467,0.00000000,4.07405929,4.03491989
-4.33716858,8.65156385,1.76144657,0.02363390,4.40318672,0.00000000,3.90636078,3.93073181
-4.33116558,8.38252509,1.69464146,0.02283805,4.28301611,0.00000000,3.73582258,3.83133244
-4.32516258,8.12450216,1.62581220,0.02203079,4.17238290,0.00000000,3.56462491,3.73922254
-4.31915958,7.88240553,1.55620985,0.02123130,4.07334845,0.00000000,3.39496187,3.65670618
-4.31315658,7.66067240,1.48707525,0.02045797,3.98766331,0.00000000,3.22896455,3.58582172
-4.30715358,7.46312932,1.41960030,0.01972779,3.91671529,0.00000000,3.06862879,3.52828156
