energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.19059530,6.05602091,0.00702013,0.99580926,1.92204232,2.49722161,0.05288889,0.79887240,2.72098940,0.81592142
-3.18459230,6.05480430,0.00704515,1.00721742,1.92218572,2.47995589,0.05241807,0.79866885,2.74513537,0.82208437
-3.17858929,6.03261880,0.00703508,1.01627334,1.91518252,2.45247551,0.05168801,0.79552608,2.76172294,0.82619217
-3.17258629,5.99052846,0.00699104,1.02291227,1.90140856,2.41552289,0.05072152,0.78961903,2.77069521,0.82825330
-3.16658329,5.92989496,0.00691483,1.02710148,1.88133769,2.36999271,0.04954588,0.78116298,2.77206841,0.82830843
-3.16058029,5.85232614,0.00680888,1.02883775,1.85552525,2.31690300,0.04819181,0.77040589,2.76592776,0.82642583
-3.15457729,5.75961962,0.00667611,1.02814506,1.82458936,2.25736288,0.04669238,0.75761977,2.75242382,0.82269655
-3.14857429,5.65370379,0.00651989,1.02507233,1.78919077,2.19253849,0.04508187,0.74309157,2.73176940,0.81722951
-3.14257129,5.53657858,0.00634385,1.01969128,1.75001236,2.12361838,0.04339463,0.72711389,2.70423670,0.81014675
-3.13656828,5.41025796,0.00615180,1.01209446,1.70773899,2.05177986,0.04166398,0.70997592,2.67015460,0.80157899
-3.13056528,5.27671655,0.00594756,1.00239324,1.66303874,1.97815743,0.03992124,0.69195505,2.62990561,0.79166148
-3.12456228,5.13784194,0.00573487,0.99071597,1.61654616,1.90381468,0.03819480,0.67330957,2.58392243,0.78053046
-3.11855928,4.99539417,0.00551724,0.97720596,1.56884831,1.82972047,0.03650952,0.65427255,2.53268366,0.76832009
-3.11255628,4.85097368,0.00529785,0.96201953,1.52047392,1.75673023,0.03488610,0.63504733,2.47670869,0.75516008
-3.10655328,4.70599812,0.00507952,0.94532381,1.47188598,1.68557264,0.03334086,0.61580467,2.41655144,0.74117395
-3.10055028,4.56168837,0.00486458,0.92729455,1.42347793,1.61684219,0.03188556,0.59668159,2.35279319,0.72647787
-3.09454727,4.41906354,0.00465491,0.90811365,1.37557327,1.55099717,0.03052749,0.57778188,2.28603444,0.71118016
-3.08854427,4.27894428,0.00445186,0.88796667,1.32842821,1.48836299,0.02926973,0.55917819,2.21688602,0.69538129
-3.08254127,4.14196345,0.00425635,0.86704015,1.28223715,1.42914010,0.02811155,0.54091541,2.14595972,0.67917430
-3.07653827,4.00858288,0.00406881,0.84551894,1.23714020,1.37341585,0.02704890,0.52301514,2.07385881,0.66264568
-3.07053527,3.87911488,0.00388934,0.82358349,1.19323232,1.32117936,0.02607507,0.50548091,2.00116873,0.64587635
-3.06453227,3.75374678,0.00371766,0.80140717,1.15057326,1.27233836,0.02518130,0.48830383,1.92844825,0.62894285
-3.05852926,3.63256714,0.00355330,0.77915380,1.10919776,1.22673726,0.02435749,0.47146836,1.85622166,0.61191857
-3.05252626,3.51559199,0.00339558,0.75697532,1.06912538,1.18417522,0.02359282,0.45495779,1.78497199,0.59487482
-3.04652326,3.40278996,0.00324375,0.73500978,1.03036940,1.14442365,0.02287640,0.43875931,1.71513576,0.57788177
-3.04052026,3.29410495,0.00309704,0.71337971,0.99294450,1.10724218,0.02219779,0.42286819,1.64709922,0.56100915
-3.03451726,3.18947570,0.00295471,0.69219090,0.95687268,1.07239273,0.02154743,0.40729115,1.58119642,0.54432668
-3.02851426,3.08885156,0.00281612,0.67153173,0.92218752,1.03965110,0.02091701,0.39204861,1.51770882,0.52790416
-3.02251126,2.99220412,0.00268077,0.65147293,0.88893651,1.00881595,0.02029969,0.37717580,1.45686674,0.51181131
-3.01650825,2.89953483,0.00254829,0.63206801,0.85718156,0.97971504,0.01969023,0.36272285,1.39885211,0.49611728
-3.01050525,2.81087846,0.00241849,0.61335418,0.82699792,0.95220884,0.01908502,0.34875378,1.34380274,0.48088998
-3.00450225,2.72630313,0.00229136,0.59535383,0.79847154,0.92619162,0.01848201,0.33534453,1.29181748,0.46619518
-2.99849925,2.64590711,0.00216701,0.57807640,0.77169529,0.90159046,0.01788056,0.32258028,1.24296211,0.45209550
-2.99249625,2.56981305,0.00204570,0.56152070,0.74676432,0.87836235,0.01728129,0.31055212,1.19727570,0.43864937
-2.98649325,2.49816034,0.00192778,0.54567742,0.72377076,0.85648998,0.01668576,0.29935332,1.15477682,0.42590986
-2.98049025,2.43109597,0.00181368,0.53053175,0.70279820,0.83597645,0.01609628,0.28907537,1.11546939,0.41392367
-2.97448724,2.36876467,0.00170384,0.51606597,0.68391616,0.81683945,0.01551561,0.27980398,1.07934781,0.40273007
-2.96848424,2.31129874,0.00159874,0.50226177,0.66717484,0.79910524,0.01494670,0.27161529,1.04640089,0.39235998
-2.96248124,2.25880790,0.00149880,0.48910221,0.65260040,0.78280269,0.01439244,0.26457234,1.01661444,0.38283517
-2.95647824,2.21136981,0.00140440,0.47657319,0.64019091,0.76795783,0.01385548,0.25872204,0.98997227,0.37416752
-2.95047524,2.16902133,0.00131583,0.46466423,0.62991323,0.75458905,0.01333802,0.25409271,0.96645551,0.36635846
-2.94447224,2.13175103,0.00123331,0.45336863,0.62170094,0.74270311,0.01284175,0.25069227,0.94604024,0.35939853
-2.93846923,2.09949306,0.00115696,0.44268283,0.61545337,0.73229221,0.01236767,0.24850728,0.92869360,0.35326714
-2.93246623,2.07212281,0.00108677,0.43260523,0.61103592,0.72333212,0.01191613,0.24750263,0.91436858,0.34793246
-2.92646323,2.04945453,0.00102267,0.42313430,0.60828157,0.71578145,0.01148680,0.24762215,0.90299799,0.34335159
-2.92046023,2.03124109,0.00096448,0.41426641,0.60699386,0.70958205,0.01107871,0.24879001,0.89448789,0.33947100
-2.91445723,2.01717618,0.00091193,0.40599332,0.60695096,0.70466051,0.01069031,0.25091282,0.88871117,0.33622718
-2.90845423,2.00689897,0.00086470,0.39829969,0.60791111,0.70093059,0.01031958,0.25388256,0.88550178,0.33354773
-2.90245123,2.00000137,0.00082242,0.39116089,0.60961902,0.69829660,0.00996413,0.25757997,0.88465027,0.33135273
-2.89644822,1.99603775,0.00078469,0.38454113,0.61181332,0.69665738,0.00962133,0.26187861,0.88590101,0.32955654
-2.89044522,1.99453693,0.00075107,0.37839235,0.61423452,0.69591082,0.00928847,0.26664910,0.88895172,0.32806991
-2.88444222,1.99501610,0.00072115,0.37265387,0.61663356,0.69595852,0.00896283,0.27176373,0.89345551,0.32680239
-2.87843922,1.99699626,0.00069450,0.36725297,0.61878031,0.69671053,0.00864191,0.27710096,0.89902563,0.32566510
-2.87243622,2.00001844,0.00067076,0.36210646,0.62047180,0.69808972,0.00832344,0.28254978,0.90524293,0.32457357
-2.86643322,2.00366000,0.00064955,0.35712311,0.62153984,0.70003555,0.00800557,0.28801375,0.91166585,0.32345066
-2.86043022,2.00755036,0.00063058,0.35220699,0.62185753,0.70250713,0.00768692,0.29341443,0.91784257,0.32222952
-2.85442721,2.01138513,0.00061357,0.34726139,0.62134448,0.70548517,0.00736668,0.29869412,0.92332475,0.32085619
-2.84842421,2.01493798,0.00059830,0.34219321,0.61997025,0.70897286,0.00704461,0.30381783,0.92768228,0.31929199
-2.84242121,2.01806961,0.00058462,0.33691749,0.61775593,0.71299540,0.00672109,0.30877417,0.93051820,0.31751544
-2.83641821,2.02073312,0.00057239,0.33136184,0.61477366,0.71759833,0.00639714,0.31357535,0.93148315,0.31552351
-2.83041521,2.02297553,0.00056155,0.32547042,0.61114401,0.72284474,0.00607437,0.31825617,0.93028840,0.31333231
-2.82441221,2.02493522,0.00055206,0.31920731,0.60703129,0.72881128,0.00575494,0.32287200,0.92671691,0.31097708
-2.81840920,2.02683548,0.00054395,0.31255890,0.60263708,0.73558349,0.00544152,0.32749596,0.92063160,0.30851132
-2.81240620,2.02897423,0.00053726,0.30553528,0.59819200,0.74325052,0.00513720,0.33221532,0.91198065,0.30600538
-2.80640320,2.03171070,0.00053209,0.29817038,0.59394632,0.75189954,0.00484541,0.33712744,0.90079929,0.30354427
-2.80040020,2.03544951,0.00052856,0.29052088,0.59015970,0.76161028,0.00456984,0.34233532,0.88720805,0.30122498
-2.79439720,2.04062305,0.00052685,0.28266407,0.58709055,0.77244991,0.00431432,0.34794302,0.87140761,0.29915329
-2.78839420,2.04767305,0.00052718,0.27469442,0.58498548,0.78446856,0.00408276,0.35405123,0.85367049,0.29744032
-2.78239120,2.05703207,0.00052979,0.26671948,0.58406944,0.79769567,0.00387903,0.36075312,0.83432993,0.29619882
-2.77638819,2.06910594,0.00053499,0.25885498,0.58453675,0.81213747,0.00370693,0.36813070,0.81376668,0.29553950
-2.77038519,2.08425769,0.00054313,0.25121952,0.58654363,0.82777545,0.00357004,0.37625180,0.79239415,0.29556741
-2.76438219,2.10279365,0.00055464,0.24392925,0.59020237,0.84456607,0.00347175,0.38516783,0.77064281,0.29637849
-2.75837919,2.12495223,0.00056996,0.23709258,0.59557746,0.86244146,0.00341513,0.39491233,0.74894444,0.29805655
-2.75237619,2.15089537,0.00058963,0.23080539,0.60268363,0.88131103,0.00340295,0.40550029,0.72771688,0.30067054
-2.74637319,2.18070305,0.00061424,0.22514690,0.61148594,0.90106388,0.00343763,0.41692829,0.70735005,0.30427231
-2.74037019,2.21437050,0.00064442,0.22017631,0.62190171,0.92157164,0.00352124,0.42917524,0.68819355,0.30889489
-2.73436718,2.25180801,0.00068085,0.21593058,0.63380407,0.94269160,0.00365546,0.44220380,0.67054642,0.31455122
-2.72836418,2.29284295,0.00072427,0.21242309,0.64702700,0.96426988,0.00384159,0.45596202,0.65464919,0.32123343
-2.72236118,2.33722361,0.00077542,0.20964353,0.66137133,0.98614439,0.00408058,0.47038533,0.64067851,0.32891255
-2.71635818,2.38462437,0.00083507,0.20755874,0.67661145,1.00814736,0.00437296,0.48539859,0.62874431,0.33753875
-2.71035518,2.43465184,0.00090395,0.20611453,0.69250246,1.03010750,0.00471890,0.50091797,0.61888935,0.34704193
-2.70435218,2.48685152,0.00098279,0.20523829,0.70878708,1.05185149,0.00511815,0.51685268,0.61109110,0.35733278
-2.69834917,2.54071476,0.00107222,0.20484228,0.72520246,1.07320493,0.00557002,0.53310628,0.60526563,0.36830411
-2.69234617,2.59568558,0.00117279,0.20482724,0.74148618,1.09399276,0.00607341,0.54957767,0.60127318,0.37983259
-2.68634317,2.65116757,0.00128493,0.20508641,0.75738157,1.11403934,0.00662669,0.56616152,0.59892510,0.39178073
-2.68034017,2.70653052,0.00140889,0.20550945,0.77264203,1.13316817,0.00722770,0.58274843,0.59799180,0.40399913
-2.67433717,2.76111697,0.00154475,0.20598627,0.78703448,1.15120159,0.00787372,0.59922457,0.59821140,0.41632899
-2.66833417,2.81424887,0.00169233,0.20641058,0.80034175,1.16796058,0.00856135,0.61547124,0.59929863,0.42860478
-2.66233117,2.86523447,0.00185123,0.20668298,0.81236429,1.18326480,0.00928650,0.63136411,0.60095391,0.44065714
-2.65632816,2.91337554,0.00202075,0.20671355,0.82292107,1.19693311,0.01004432,0.64677265,0.60287204,0.45231590
-2.65032516,2.95797544,0.00219989,0.20642385,0.83185011,1.20878468,0.01082917,0.66155967,0.60475064,0.46341319
-2.64432216,2.99834782,0.00238735,0.20574835,0.83900871,1.21864073,0.01163456,0.67558116,0.60629788,0.47378670
-2.63831916,3.03382641,0.00258150,0.20463529,0.84427363,1.22632703,0.01245317,0.68868677,0.60723951,0.48328282
-2.63231616,3.06377572,0.00278039,0.20304696,0.84754145,1.23167705,0.01327684,0.70072073,0.60732505,0.49175993
-2.62631316,3.08760280,0.00298181,0.20095964,0.84872917,1.23453577,0.01409666,0.71152361,0.60633314,0.49909148
-2.62031016,3.10476969,0.00318324,0.19836301,0.84777530,1.23476400,0.01490300,0.72093476,0.60407586,0.50516895
-2.61430715,3.11480657,0.00338197,0.19525940,0.84464131,1.23224308,0.01568568,0.72879544,0.60040219,0.50990465
-2.60830415,3.11732506,0.00357508,0.19166274,0.83931352,1.22687971,0.01643409,0.73495271,0.59520044,0.51323420
-2.60230115,3.11203134,0.00375957,0.18759748,0.83180528,1.21861075,0.01713743,0.73926376,0.58839977,0.51511867
-2.59629815,3.09873854,0.00393235,0.18309737,0.82215933,1.20740775,0.01778490,0.74160072,0.57997072,0.51554629
-2.59029515,3.07737788,0.00409040,0.17820430,0.81044995,1.19328095,0.01836601,0.74185559,0.56992484,0.51453368
-2.58429215,3.04800793,0.00423081,0.17296714,0.79678494,1.17628252,0.01887080,0.73994512,0.55831344,0.51212648
-2.57828914,3.01082136,0.00435084,0.16744064,0.78130680,1.15650895,0.01929019,0.73581540,0.54522545,0.50839940
-2.57228614,2.96614880,0.00444805,0.16168436,0.76419321,1.13410220,0.01961624,0.72944593,0.53078446,0.50345551
-2.56628314,2.91445905,0.00452038,0.15576168,0.74565622,1.10924975,0.01984241,0.72085281,0.51514504,0.49742487
-2.56028014,2.85635562,0.00456617,0.14973876,0.72594023,1.08218316,0.01996384,0.71009098,0.49848832,0.49046228
-2.55427714,2.79256896,0.00458426,0.14368357,0.70531848,1.05317541,0.01997753,0.69725526,0.48101700,0.48274435
-2.54827414,2.72394460,0.00457402,0.13766481,0.68408806,1.02253679,0.01988249,0.68248004,0.46294988,0.47446570
-2.54227114,2.65142716,0.00453539,0.13175086,0.66256345,0.99060954,0.01967984,0.66593773,0.44451598,0.46583451
-2.53626813,2.57604049,0.00446886,0.12600858,0.64106877,0.95776134,0.01937285,0.64783565,0.42594846,0.45706731
-2.53026513,2.49886448,0.00437551,0.12050213,0.61992894,0.92437783,0.01896684,0.62841184,0.40747843,0.44838331
-2.52426213,2.42100916,0.00425692,0.11529176,0.59946014,0.89085433,0.01846914,0.60792959,0.38932892,0.43999820
-2.51825913,2.34358703,0.00411519,0.11043246,0.57995979,0.85758718,0.01788884,0.58667112,0.37170907,0.43211786
-2.51225613,2.26768440,0.00395284,0.10597283,0.56169673,0.82496482,0.01723658,0.56493049,0.35480878,0.42493189
-2.50625313,2.19433306,0.00377273,0.10195388,0.54490187,0.79335904,0.01652426,0.54300621,0.33879399,0.41860750
-2.50025013,2.12448327,0.00357803,0.09840804,0.52975986,0.76311671,0.01576467,0.52119370,0.32380280,0.41328379
-2.49424712,2.05897923,0.00337205,0.09535831,0.51640232,0.73455223,0.01497123,0.49977803,0.30994246,0.40906673
-2.48824412,1.99853807,0.00315823,0.09281771,0.50490279,0.70794113,0.01415753,0.47902714,0.29728746,0.40602524
-2.48224112,1.94373340,0.00294000,0.09078898,0.49527402,0.68351487,0.01333705,0.45918592,0.28587872,0.40418834
-2.47623812,1.89498401,0.00272074,0.08926461,0.48746756,0.66145722,0.01252281,0.44047126,0.27572402,0.40354383
-2.47023512,1.85254837,0.00250366,0.08822719,0.48137596,0.64190221,0.01172706,0.42306841,0.26679950,0.40403835
-2.46423212,1.81652499,0.00229176,0.08765013,0.47683742,0.62493366,0.01096108,0.40712844,0.25905238,0.40557920
-2.45822911,1.78685877,0.00208780,0.08749863,0.47364281,0.61058646,0.01023492,0.39276725,0.25240467,0.40803765
-2.45222611,1.76335283,0.00189424,0.08773103,0.47154482,0.59884913,0.00955728,0.38006566,0.24675768,0.41125379
-2.44622311,1.74568516,0.00171322,0.08830023,0.47026877,0.58966783,0.00893540,0.36907077,0.24199732,0.41504277
-2.44022011,1.73342930,0.00154656,0.08915544,0.46952469,0.58295124,0.00837506,0.35979831,0.23799975,0.41920210
-2.43421711,1.72607770,0.00139578,0.09024382,0.46902007,0.57857619,0.00788053,0.35223572,0.23463734,0.42351978
-2.42821411,1.72306686,0.00126208,0.09151223,0.46847265,0.57639369,0.00745466,0.34634585,0.23178446,0.42778291
-2.42221111,1.72380260,0.00114639,0.09290885,0.46762276,0.57623492,0.00709890,0.34207091,0.22932304,0.43178638
-2.41620810,1.72768448,0.00104941,0.09438462,0.46624452,0.57791702,0.00681349,0.33933647,0.22714751,0.43534120
-2.41020510,1.73412802,0.00097161,0.09589447,0.46415535,0.58124821,0.00659750,0.33805535,0.22516899,0.43828225
-2.40420210,1.74258388,0.00091326,0.09739822,0.46122351,0.58603230,0.00644898,0.33813112,0.22331843,0.44047487
-2.39819910,1.75255322,0.00087452,0.09886122,0.45737308,0.59207221,0.00636512,0.33946119,0.22154871,0.44182028
-2.39219610,1.76359878,0.00085538,0.10025462,0.45258642,0.59917260,0.00634233,0.34193928,0.21983551,0.44225941
-2.38619310,1.77535149,0.00085575,0.10155536,0.44690380,0.60714160,0.00637638,0.34545740,0.21817696,0.44177501
-2.38019010,1.78751291,0.00087544,0.10274583,0.44042047,0.61579181,0.00646252,0.34990728,0.21659206,0.44039212
-2.37418709,1.79985364,0.00091418,0.10381335,0.43328115,0.62494062,0.00659555,0.35518139,0.21511816,0.43817686
-2.36818409,1.81220859,0.00097159,0.10474939,0.42567245,0.63441022,0.00676995,0.36117356,0.21380736,0.43523354
-2.36218109,1.82446962,0.00104724,0.10554873,0.41781355,0.64402751,0.00697994,0.36777952,0.21272224,0.43170046
-2.35617809,1.83657670,0.00114057,0.10620857,0.40994559,0.65362408,0.00721958,0.37489732,0.21193112,0.42774449
-2.35017509,1.84850814,0.00125092,0.10672768,0.40232036,0.66303651,0.00748282,0.38242789,0.21150307,0.42355470
-2.34417209,1.86027102,0.00137750,0.10710553,0.39518892,0.67210726,0.00776365,0.39027578,0.21150287,0.41933538
-2.33816908,1.87189226,0.00151941,0.10734176,0.38879050,0.68068612,0.00805612,0.39835022,0.21198633,0.41529871
-2.33216608,1.88341109,0.00167560,0.10743562,0.38334242,0.68863226,0.00835451,0.40656646,0.21299604,0.41165729
-2.32616308,1.89487302,0.00184489,0.10738574,0.37903130,0.69581700,0.00865336,0.41484748,0.21455793,0.40861687
-2.32016008,1.90632579,0.00202597,0.10719005,0.37600591,0.70212690,0.00894767,0.42312590,0.21667858,0.40636946
-2.31415708,1.91781689,0.00221744,0.10684595,0.37437210,0.70746728,0.00923293,0.43134609,0.21934366,0.40508695
-2.30815408,1.92939276,0.00241782,0.10635053,0.37418969,0.71176570,0.00950531,0.43946633,0.22251731,0.40491554
-2.30215108,1.94109917,0.00262562,0.10570110,0.37547154,0.71497526,0.00976173,0.44746081,0.22614264,0.40597090
-2.29614807,1.95298232,0.00283936,0.10489565,0.37818466,0.71707742,0.00999999,0.45532135,0.23014329,0.40833437
-2.29014507,1.96509039,0.00305764,0.10393340,0.38225318,0.71808405,0.01021886,0.46305867,0.23442586,0.41205011
-2.28414207,1.97747493,0.00327922,0.10281541,0.38756296,0.71803851,0.01041814,0.47070309,0.23888315,0.41712328
-2.27813907,1.99019168,0.00350305,0.10154500,0.39396748,0.71701564,0.01059872,0.47830435,0.24339807,0.42351937
-2.27213607,2.00330063,0.00372838,0.10012816,0.40129467,0.71512040,0.01076258,0.48593077,0.24784791,0.43116458
-2.26613307,2.01686496,0.00395478,0.09857379,0.40935430,0.71248526,0.01091277,0.49366733,0.25210888,0.43994732
-2.26013007,2.03094884,0.00418220,0.09689379,0.41794554,0.70926635,0.01105335,0.50161289,0.25606062,0.44972076
-2.25412706,2.04561394,0.00441099,0.09510296,0.42686423,0.70563835,0.01118925,0.50987653,0.25959050,0.46030635
-2.24812406,2.06091491,0.00464190,0.09321869,0.43590969,0.70178851,0.01132614,0.51857300,0.26259749,0.47149841
-2.24212106,2.07689387,0.00487610,0.09126059,0.44489063,0.69790975,0.01147022,0.52781746,0.26499551,0.48306933
-2.23611806,2.09357411,0.00511508,0.08924982,0.45362998,0.69419331,0.01162797,0.53771968,0.26671592,0.49477561
-2.23011506,2.11095343,0.00536061,0.08720843,0.46196853,0.69082116,0.01180589,0.54837788,0.26770938,0.50636423
-2.22411206,2.12899724,0.00561467,0.08515856,0.46976729,0.68795841,0.01201018,0.55987235,0.26794663,0.51757944
-2.21810905,2.14763190,0.00587926,0.08312154,0.47690845,0.68574610,0.01224645,0.57225922,0.26741852,0.52816938
-2.21210605,2.16673847,0.00615632,0.08111711,0.48329528,0.68429464,0.01251939,0.58556462,0.26613515,0.53789271
-2.20610305,2.18614740,0.00644754,0.07916255,0.48885077,0.68367814,0.01283248,0.59977938,0.26412414,0.54652461
-2.20010005,2.20563426,0.00675422,0.07727201,0.49351553,0.68392988,0.01318770,0.61485469,0.26142840,0.55386218
-2.19409705,2.22491711,0.00707707,0.07545585,0.49724496,0.68503914,0.01358531,0.63069893,0.25810317,0.55972898
-2.18809405,2.24365552,0.00741611,0.07372021,0.50000603,0.68694954,0.01402365,0.64717581,0.25421289,0.56397852
-2.18209105,2.26145178,0.00777048,0.07206673,0.50177401,0.68955900,0.01449906,0.66410419,0.24982775,0.56649666
-2.17608804,2.27785442,0.00813840,0.07049249,0.50252927,0.69272142,0.01500583,0.68125955,0.24502032,0.56720284
-2.17008504,2.29236426,0.00851705,0.06899010,0.50225458,0.69625001,0.01553624,0.69837736,0.23986233,0.56605023
-2.16408204,2.30444310,0.00890259,0.06754808,0.50093291,0.69992233,0.01608072,0.71515820,0.23442181,0.56302479
-2.15807904,2.31352510,0.00929014,0.06615131,0.49854609,0.70348680,0.01662806,0.73127478,0.22876070,0.55814346
-2.15207604,2.31903064,0.00967393,0.06478181,0.49507420,0.70667058,0.01716574,0.74638043,0.22293302,0.55145159
-2.14607304,2.32038251,0.01004735,0.06341951,0.49049597,0.70918860,0.01768026,0.76011907,0.21698373,0.54301990
-2.14007004,2.31702387,0.01040318,0.06204321,0.48478993,0.71075328,0.01815763,0.77213623,0.21094822,0.53294099
-2.13406703,2.30843755,0.01073379,0.06063157,0.47793632,0.71108485,0.01858381,0.78209067,0.20485249,0.52132585
-2.12806403,2.29416585,0.01103141,0.05916411,0.46991964,0.70992157,0.01894519,0.78966624,0.19871394,0.50830032
-2.12206103,2.27383001,0.01128837,0.05762222,0.46073150,0.70702968,0.01922912,0.79458339,0.19254264,0.49400177
-2.11605803,2.24714846,0.01149740,0.05598997,0.45037370,0.70221256,0.01942436,0.79660985,0.18634303,0.47857608
-2.11005503,2.21395289,0.01165190,0.05425497,0.43886121,0.69531864,0.01952148,0.79557002,0.18011592,0.46217493
-2.10405203,2.17420118,0.01174624,0.05240893,0.42622480,0.68624779,0.01951322,0.79135244,0.17386053,0.44495349
-2.09804902,2.12798635,0.01177593,0.05044811,0.41251319,0.67495584,0.01939479,0.78391520,0.16757664,0.42706841
-2.09204602,2.07554094,0.01173783,0.04837355,0.39779441,0.66145696,0.01916402,0.77328873,0.16126641,0.40867613
-2.08604302,2.01723631,0.01163033,0.04619110,0.38215637,0.64582384,0.01882144,0.75957600,0.15493611,0.38993137
-2.08004002,1.95357661,0.01145336,0.04391127,0.36570651,0.62818558,0.01837027,0.74294993,0.14859729,0.37098581
-2.07403702,1.88518758,0.01120846,0.04154886,0.34857040,0.60872347,0.01781628,0.72364826,0.14226770,0.35198677
-2.06803402,1.81280051,0.01089870,0.03912249,0.33088963,0.58766463,0.01716756,0.70196593,0.13597158,0.33307596
-2.06203102,1.73723209,0.01052860,0.03665396,0.31281873,0.56527417,0.01643426,0.67824548,0.12973959,0.31438818
-2.05602801,1.65936085,0.01010397,0.03416758,0.29452156,0.54184591,0.01562817,0.65286583,0.12360821,0.29604995
-2.05002501,1.58010158,0.00963171,0.03168938,0.27616721,0.51769228,0.01476236,0.62623010,0.11761888,0.27817818
-2.04402201,1.50037867,0.00911954,0.02924639,0.25792572,0.49313383,0.01385070,0.59875288,0.11181672,0.26087884
-2.03801901,1.42109977,0.00857580,0.02686592,0.23996372,0.46848893,0.01290746,0.57084773,0.10624915,0.24424569
-2.03201601,1.34313105,0.00800913,0.02457489,0.22244033,0.44406399,0.01194684,0.54291532,0.10096440,0.22835922
-2.02601301,1.26727504,0.00742824,0.02239931,0.20550348,0.42014472,0.01098259,0.51533289,0.09600998,0.21328579
-2.02001001,1.19425212,0.00684163,0.02036380,0.18928677,0.39698876,0.01002766,0.48844531,0.09143132,0.19907707
-2.01400700,1.12468639,0.00625736,0.01849125,0.17390702,0.37482001,0.00909388,0.46255814,0.08727060,0.18576995
-2.00800400,1.05909625,0.00568289,0.01680261,0.15946264,0.35382471,0.00819176,0.43793282,0.08356577,0.17338669
-2.00200100,0.99788995,0.00512487,0.01531680,0.14603279,0.33414939,0.00733029,0.41478415,0.08034991,0.16193564
-1.99599800,0.94136591,0.00458906,0.01405065,0.13367727,0.31590067,0.00651687,0.39327986,0.07765090,0.15141228
-1.98999500,0.88971744,0.00408021,0.01301903,0.12243718,0.29914672,0.00575726,0.37354218,0.07549132,0.14180063
-1.98399200,0.84304125,0.00360208,0.01223486,0.11233623,0.28392019,0.00505561,0.35565105,0.07388862,0.13307501
-1.97798899,0.80134885,0.00315741,0.01170935,0.10338241,0.27022223,0.00441453,0.33964872,0.07285553,0.12520191
-1.97198599,0.76457996,0.00274795,0.01145205,0.09557021,0.25802740,0.00383525,0.32554519,0.07240057,0.11814204
-1.96598299,0.73261710,0.00237457,0.01147100,0.08888283,0.24728899,0.00331771,0.31332411,0.07252859,0.11185237
-1.95997999,0.70530009,0.00203730,0.01177280,0.08329462,0.23794455,0.00286075,0.30294887,0.07324139,0.10628801
-1.95397699,0.68243998,0.00173546,0.01236261,0.07877335,0.22992107,0.00246234,0.29436822,0.07453820,0.10140400
-1.94797399,0.66383135,0.00146778,0.01324411,0.07528228,0.22313984,0.00211968,0.28752141,0.07641607,0.09715676
-1.94197099,0.64926264,0.00123252,0.01441941,0.07278207,0.21752052,0.00182941,0.28234238,0.07887012,0.09350520
-1.93596798,0.63852408,0.00102757,0.01588885,0.07123220,0.21298439,0.00158781,0.27876295,0.08189362,0.09041157
-1.92996498,0.63141303,0.00085056,0.01765087,0.07059218,0.20945674,0.00139088,0.27671502,0.08547793,0.08784187
-1.92396198,0.62773688,0.00069901,0.01970170,0.07082226,0.20686823,0.00123450,0.27613164,0.08961227,0.08576599
-1.91795898,0.62731365,0.00057035,0.02203524,0.07188394,0.20515552,0.00111451,0.27694721,0.09428347,0.08415751
-1.91195598,0.62997076,0.00046204,0.02464277,0.07374003,0.20426105,0.00102683,0.27909689,0.09947562,0.08299326
-1.90595298,0.63554239,0.00037161,0.02751288,0.07635460,0.20413231,0.00096748,0.28251552,0.10516982,0.08225285
-1.89994997,0.64386600,0.00029675,0.03063133,0.07969263,0.20472064,0.00093265,0.28713616,0.11134393,0.08191790
-1.89394697,0.65477859,0.00023526,0.03398110,0.08371960,0.20597986,0.00091873,0.29288863,0.11797259,0.08197147
-1.88794397,0.66811317,0.00018519,0.03754246,0.08840104,0.20786479,0.00092230,0.29969814,0.12502725,0.08239743
-1.88194097,0.68369592,0.00014473,0.04129321,0.09370195,0.21032997,0.00094017,0.30748432,0.13247655,0.08318001
-1.87593797,0.70134434,0.00011231,0.04520894,0.09958642,0.21332859,0.00096939,0.31616064,0.14028680,0.08430351
-1.86993497,0.72086659,0.00008653,0.04926344,0.10601712,0.21681171,0.00100724,0.32563441,0.14842266,0.08575221
-1.86393197,0.74206211,0.00006621,0.05342915,0.11295503,0.22072796,0.00105122,0.33580730,0.15684795,0.08751048
-1.85792896,0.76472338,0.00005031,0.05767767,0.12035917,0.22502353,0.00109909,0.34657639,0.16552650,0.08956310
-1.85192596,0.78863872,0.00003798,0.06198024,0.12818637,0.22964257,0.00114884,0.35783553,0.17442293,0.09189578
-1.84592296,0.81359572,0.00002850,0.06630824,0.13639123,0.23452780,0.00119874,0.36947705,0.18350341,0.09449580
-1.83991996,0.83938508,0.00002127,0.07063361,0.14492600,0.23962135,0.00124731,0.38139348,0.19273608,0.09735273
-1.83391696,0.86580434,0.00001581,0.07492925,0.15374065,0.24486569,0.00129338,0.39347926,0.20209132,0.10045917
-1.82791396,0.89266133,0.00001173,0.07916924,0.16278289,0.25020444,0.00133606,0.40563213,0.21154156,0.10381157
