energy_ev,total_up,Pd_p_up,Pd_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.83791896,2.80499093,1.76906745,1.87906590,0.49915603,0.00000000,0.50747964,0.00000000
-5.83191596,2.72618680,1.68178717,1.82292107,0.47707200,0.00000000,0.50358706,0.00000000
-5.82591296,2.64855822,1.59691856,1.76815398,0.45655155,0.00000000,0.49875400,0.00000000
-5.81990995,2.57174387,1.51457519,1.71449422,0.43747915,0.00000000,0.49290961,0.00000000
-5.81390695,2.49535050,1.43480924,1.66163939,0.41971578,0.00000000,0.48599978,0.00000000
-5.80790395,2.41898251,1.35762378,1.60927622,0.40310672,0.00000000,0.47799080,0.00000000
-5.80190095,2.34227075,1.28298536,1.55710146,0.38748934,0.00000000,0.46887239,0.00000000
-5.79589795,2.26489902,1.21083618,1.50484165,0.37270066,0.00000000,0.45865993,0.00000000
-5.78989495,2.18662687,1.14110547,1.45227056,0.35858427,0.00000000,0.44739567,0.00000000
-5.78389195,2.10730771,1.07371949,1.39922358,0.34499638,0.00000000,0.43514890,0.00000000
-5.77788894,2.02690128,1.00860997,1.34560838,0.33181075,0.00000000,0.42201501,0.00000000
-5.77188594,1.94548024,0.94572068,1.29141153,0.31892244,0.00000000,0.40811342,0.00000000
-5.76588294,1.86323059,0.88501207,1.23670088,0.30625016,0.00000000,0.39358447,0.00000000
-5.75987994,1.78044647,0.82646402,1.18162380,0.29373742,0.00000000,0.37858550,0.00000000
-5.75387694,1.69751966,0.77007670,1.12640182,0.28135227,0.00000000,0.36328618,0.00000000
-5.74787394,1.61492495,0.71586991,1.07132194,0.26908613,0.00000000,0.34786340,0.00000000
-5.74187094,1.53320222,0.66388092,1.01672556,0.25695148,0.00000000,0.33249595,0.00000000
-5.73586793,1.45293656,0.61416134,0.96299569,0.24497896,0.00000000,0.31735931,0.00000000
-5.72986493,1.37473775,0.56677311,0.91054338,0.23321387,0.00000000,0.30262070,0.00000000
-5.72386193,1.29922008,0.52178408,0.85979404,0.22171242,0.00000000,0.28843471,0.00000000
-5.71785893,1.22698383,0.47926348,0.81117465,0.21053798,0.00000000,0.27493975,0.00000000
-5.71185593,1.15859919,0.43927746,0.76510222,0.19975739,0.00000000,0.26225526,0.00000000
-5.70585293,1.09459327,0.40188502,0.72197422,0.18943765,0.00000000,0.25048002,0.00000000
-5.69984992,1.03544066,0.36713454,0.68216116,0.17964307,0.00000000,0.23969144,0.00000000
-5.69384692,0.98155762,0.33506090,0.64600139,0.17043286,0.00000000,0.22994573,0.00000000
-5.68784392,0.93329970,0.30568346,0.61379824,0.16185946,0.00000000,0.22127901,0.00000000
-5.68184092,0.89096244,0.27900471,0.58581904,0.15396722,0.00000000,0.21370913,0.00000000
-5.67583792,0.85478454,0.25500972,0.56229582,0.14679183,0.00000000,0.20723790,0.00000000
-5.66983492,0.82495272,0.23366619,0.54342711,0.14036001,0.00000000,0.20185371,0.00000000
-5.66383192,0.80160746,0.21492507,0.52938034,0.13468969,0.00000000,0.19753426,0.00000000
-5.65782891,0.78484877,0.19872153,0.52029433,0.12979038,0.00000000,0.19424906,0.00000000
-5.65182591,0.77474127,0.18497630,0.51628123,0.12566367,0.00000000,0.19196171,0.00000000
-5.64582291,0.77131788,0.17359701,0.51742767,0.12230383,0.00000000,0.19063170,0.00000000
-5.63981991,0.77458155,0.16447964,0.52379461,0.11969831,0.00000000,0.19021568,0.00000000
-5.63381691,0.78450500,0.15750988,0.53541577,0.11782818,0.00000000,0.19066815,0.00000000
-5.62781391,0.80102802,0.15256428,0.55229467,0.11666840,0.00000000,0.19194154,0.00000000
-5.62181091,0.82405292,0.14951132,0.57440022,0.11618799,0.00000000,0.19398583,0.00000000
-5.61580790,0.85343811,0.14821223,0.60166129,0.11635003,0.00000000,0.19674774,0.00000000
-5.60980490,0.88899068,0.14852169,0.63396055,0.11711164,0.00000000,0.20016970,0.00000000
-5.60380190,0.93045838,0.15028845,0.67112805,0.11842385,0.00000000,0.20418866,0.00000000
-5.59779890,0.97752203,0.15335592,0.71293517,0.12023163,0.00000000,0.20873511,0.00000000
-5.59179590,1.02978892,0.15756284,0.75908940,0.12247397,0.00000000,0.21373221,0.00000000
-5.58579290,1.08678812,0.16274401,0.80923054,0.12508413,0.00000000,0.21909542,0.00000000
-5.57978989,1.14796825,0.16873137,0.86292893,0.12799025,0.00000000,0.22473258,0.00000000
-5.57378689,1.21269836,0.17535516,0.91968586,0.13111607,0.00000000,0.23054460,0.00000000
-5.56778389,1.28027217,0.18244558,0.97893673,0.13438214,0.00000000,0.23642677,0.00000000
-5.56178089,1.34991581,0.18983452,1.04005689,0.13770715,0.00000000,0.24227056,0.00000000
-5.55577789,1.42079922,0.19735777,1.10237031,0.14100964,0.00000000,0.24796606,0.00000000
-5.54977489,1.49205061,0.20485732,1.16516078,0.14420985,0.00000000,0.25340471,0.00000000
-5.54377189,1.56277377,0.21218389,1.22768546,0.14723171,0.00000000,0.25848238,0.00000000
-5.53776888,1.63206760,0.21919943,1.28919026,0.15000488,0.00000000,0.26310245,0.00000000
-5.53176588,1.69904693,0.22577971,1.34892657,0.15246672,0.00000000,0.26717890,0.00000000
-5.52576288,1.76286395,0.23181660,1.40616860,0.15456409,0.00000000,0.27063915,0.00000000
-5.51975988,1.82272936,0.23722022,1.46023086,0.15625497,0.00000000,0.27342642,0.00000000
-5.51375688,1.87793223,0.24192059,1.51048492,0.15750962,0.00000000,0.27550165,0.00000000
-5.50775388,1.92785799,0.24586892,1.55637481,0.15831150,0.00000000,0.27684479,0.00000000
-5.50175088,1.97200352,0.24903831,1.59743059,0.15865757,0.00000000,0.27745530,0.00000000
-5.49574787,2.00998900,0.25142387,1.63327939,0.15855829,0.00000000,0.27735207,0.00000000
-5.48974487,2.04156588,0.25304219,1.66365360,0.15803699,0.00000000,0.27657253,0.00000000
-5.48374187,2.06662078,0.25393027,1.68839584,0.15712892,0.00000000,0.27517114,0.00000000
-5.47773887,2.08517510,0.25414378,1.70746062,0.15587973,0.00000000,0.27321730,0.00000000
-5.47173587,2.09738054,0.25375475,1.72091259,0.15434373,0.00000000,0.27079278,0.00000000
-5.46573287,2.10351052,0.25284886,1.72892144,0.15258175,0.00000000,0.26798876,0.00000000
-5.45972986,2.10394812,0.25152223,1.73175379,0.15065881,0.00000000,0.26490262,0.00000000
-5.45372686,2.09917085,0.24987790,1.72976235,0.14864170,0.00000000,0.26163468,0.00000000
-5.44772386,2.08973292,0.24802221,1.72337281,0.14659645,0.00000000,0.25828484,0.00000000
-5.44172086,2.07624580,0.24606095,1.71306897,0.14458586,0.00000000,0.25494941,0.00000000
-5.43571786,2.05935760,0.24409566,1.69937671,0.14266720,0.00000000,0.25171817,0.00000000
-5.42971486,2.03973234,0.24222001,1.68284749,0.14089010,0.00000000,0.24867169,0.00000000
-5.42371186,2.01802954,0.24051656,1.66404188,0.13929464,0.00000000,0.24587913,0.00000000
-5.41770885,1.99488526,0.23905382,1.64351380,0.13790995,0.00000000,0.24339640,0.00000000
-5.41170585,1.97089480,0.23788389,1.62179601,0.13675304,0.00000000,0.24126485,0.00000000
-5.40570285,1.94659812,0.23704068,1.59938739,0.13582817,0.00000000,0.23951056,0.00000000
-5.39969985,1.92246799,0.23653881,1.57674220,0.13512666,0.00000000,0.23814401,0.00000000
-5.39369685,1.89890149,0.23637322,1.55426193,0.13462712,0.00000000,0.23716046,0.00000000
-5.38769385,1.87621495,0.23651959,1.53228951,0.13429628,0.00000000,0.23654072,0.00000000
-5.38169085,1.85464218,0.23693541,1.51110622,0.13409013,0.00000000,0.23625241,0.00000000
-5.37568784,1.83433612,0.23756189,1.49093104,0.13395555,0.00000000,0.23625168,0.00000000
-5.36968484,1.81537329,0.23832638,1.47192220,0.13383231,0.00000000,0.23648525,0.00000000
-5.36368184,1.79776086,0.23914544,1.45418075,0.13365534,0.00000000,0.23689269,0.00000000
-5.35767884,1.78144560,0.23992824,1.43775558,0.13335718,0.00000000,0.23740892,0.00000000
-5.35167584,1.76632426,0.24058029,1.42264959,0.13287060,0.00000000,0.23796666,0.00000000
-5.34567284,1.75225453,0.24100722,1.40882644,0.13213121,0.00000000,0.23849894,0.00000000
-5.33966983,1.73906612,0.24111850,1.39621745,0.13107991,0.00000000,0.23894135,0.00000000
-5.33366683,1.72657126,0.24083095,1.38472825,0.12966530,0.00000000,0.23923411,0.00000000
-5.32766383,1.71457406,0.24007181,1.37424484,0.12784561,0.00000000,0.23932371,0.00000000
-5.32166083,1.70287855,0.23878128,1.36463880,0.12559038,0.00000000,0.23916421,0.00000000
-5.31565783,1.69129485,0.23691449,1.35577153,0.12288166,0.00000000,0.23871807,0.00000000
-5.30965483,1.67964368,0.23444267,1.34749744,0.11971470,0.00000000,0.23795647,0.00000000
-5.30365183,1.66775910,0.23135370,1.33966629,0.11609814,0.00000000,0.23685927,0.00000000
-5.29764882,1.65548976,0.22765183,1.33212480,0.11205370,0.00000000,0.23541455,0.00000000
-5.29164582,1.64269902,0.22335686,1.32471782,0.10761536,0.00000000,0.23361781,0.00000000
-5.28564282,1.62926430,0.21850265,1.31728932,0.10282810,0.00000000,0.23147094,0.00000000
-5.27963982,1.61507625,0.21313527,1.30968366,0.09774629,0.00000000,0.22898113,0.00000000
-5.27363682,1.60003806,0.20731071,1.30174731,0.09243177,0.00000000,0.22615966,0.00000000
-5.26763382,1.58406547,0.20109255,1.29333143,0.08695174,0.00000000,0.22302084,0.00000000
-5.26163082,1.56708768,0.19454951,1.28429528,0.08137653,0.00000000,0.21958109,0.00000000
-5.25562781,1.54904949,0.18775310,1.27451075,0.07577742,0.00000000,0.21585822,0.00000000
-5.24962481,1.52991458,0.18077554,1.26386772,0.07022446,0.00000000,0.21187105,0.00000000
-5.24362181,1.50966993,0.17368793,1.25228029,0.06478457,0.00000000,0.20763921,0.00000000
-5.23761881,1.48833111,0.16655878,1.23969341,0.05951974,0.00000000,0.20318324,0.00000000
-5.23161581,1.46594791,0.15945294,1.22608957,0.05448566,0.00000000,0.19852489,0.00000000
-5.22561281,1.44261007,0.15243087,1.21149510,0.04973050,0.00000000,0.19368753,0.00000000
-5.21960980,1.41845219,0.14554831,1.19598552,0.04529416,0.00000000,0.18869665,0.00000000
-5.21360680,1.39365762,0.13885615,1.17968952,0.04120775,0.00000000,0.18358024,0.00000000
-5.20760380,1.36846050,0.13240063,1.16279103,0.03749342,0.00000000,0.17836912,0.00000000
-5.20160080,1.34314563,0.12622359,1.14552905,0.03416447,0.00000000,0.17309703,0.00000000
-5.19559780,1.31804579,0.12036283,1.12819502,0.03122569,0.00000000,0.16780046,0.00000000
-5.18959480,1.29353640,0.11485247,1.11112749,0.02867387,0.00000000,0.16251814,0.00000000
-5.18359180,1.27002736,0.10972326,1.09470423,0.02649858,0.00000000,0.15729036,0.00000000
-5.17758879,1.24795245,0.10500275,1.07933199,0.02468294,0.00000000,0.15215786,0.00000000
-5.17158579,1.22775653,0.10071534,1.06543408,0.02320457,0.00000000,0.14716062,0.00000000
-5.16558279,1.20988100,0.09688228,1.05343643,0.02203651,0.00000000,0.14233646,0.00000000
-5.15957979,1.19474833,0.09352138,1.04375258,0.02114820,0.00000000,0.13771956,0.00000000
-5.15357679,1.18274610,0.09064677,1.03676828,0.02050646,0.00000000,0.13333913,0.00000000
-5.14757379,1.17421160,0.08826852,1.03282632,0.02007642,0.00000000,0.12921811,0.00000000
-5.14157079,1.16941752,0.08639223,1.03221235,0.01982240,0.00000000,0.12537220,0.00000000
-5.13556778,1.16855943,0.08501866,1.03514227,0.01970876,0.00000000,0.12180921,0.00000000
-5.12956478,1.17174580,0.08414335,1.04175175,0.01970068,0.00000000,0.11852874,0.00000000
-5.12356178,1.17899091,0.08375643,1.05208829,0.01976487,0.00000000,0.11552232,0.00000000
-5.11755878,1.19021100,0.08384245,1.06610633,0.01987020,0.00000000,0.11277399,0.00000000
-5.11155578,1.20522394,0.08438041,1.08366549,0.01998826,0.00000000,0.11026124,0.00000000
-5.10555278,1.22375240,0.08534386,1.10453208,0.02009383,0.00000000,0.10795632,0.00000000
-5.09954977,1.24543041,0.08670128,1.12838388,0.02016525,0.00000000,0.10582785,0.00000000
-5.09354677,1.26981315,0.08841646,1.15481801,0.02018473,0.00000000,0.10384261,0.00000000
-5.08754377,1.29638955,0.09044912,1.18336167,0.02013852,0.00000000,0.10196747,0.00000000
-5.08154077,1.32459732,0.09275560,1.21348537,0.02001701,0.00000000,0.10017130,0.00000000
-5.07553777,1.35383988,0.09528966,1.24461831,0.01981473,0.00000000,0.09842683,0.00000000
-5.06953477,1.38350469,0.09800340,1.27616532,0.01953023,0.00000000,0.09671235,0.00000000
-5.06353177,1.41298234,0.10084816,1.30752498,0.01916591,0.00000000,0.09501316,0.00000000
-5.05752876,1.44168593,0.10377561,1.33810828,0.01872774,0.00000000,0.09332275,0.00000000
-5.05152576,1.46907004,0.10673871,1.36735729,0.01822496,0.00000000,0.09164368,0.00000000
-5.04552276,1.49464887,0.10969279,1.39476337,0.01766961,0.00000000,0.08998803,0.00000000
-5.03951976,1.51801287,0.11259656,1.41988420,0.01707614,0.00000000,0.08837763,0.00000000
-5.03351676,1.53884347,0.11541315,1.44235925,0.01646093,0.00000000,0.08684385,0.00000000
-5.02751376,1.55692544,0.11811100,1.46192309,0.01584182,0.00000000,0.08542716,0.00000000
-5.02151076,1.57215642,0.12066478,1.47841619,0.01523758,0.00000000,0.08417631,0.00000000
-5.01550775,1.58455318,0.12305605,1.49179259,0.01466745,0.00000000,0.08314737,0.00000000
-5.00950475,1.59425458,0.12527393,1.50212437,0.01415072,0.00000000,0.08240246,0.00000000
-5.00350175,1.60152066,0.12731548,1.50960242,0.01370622,0.00000000,0.08200835,0.00000000
-4.99749875,1.60672796,0.12918593,1.51453346,0.01335198,0.00000000,0.08203487,0.00000000
-4.99149575,1.61036102,0.13089866,1.51733327,0.01310484,0.00000000,0.08255325,0.00000000
-4.98549275,1.61300002,0.13247493,1.51851612,0.01298008,0.00000000,0.08363428,0.00000000
-4.97948974,1.61530491,0.13394337,1.51868063,0.01299117,0.00000000,0.08534648,0.00000000
-4.97348674,1.61799634,0.13533918,1.51849244,0.01314944,0.00000000,0.08775407,0.00000000
-4.96748374,1.62183378,0.13670314,1.51866405,0.01346388,0.00000000,0.09091510,0.00000000
-4.96148074,1.62759163,0.13808035,1.51993259,0.01394087,0.00000000,0.09487938,0.00000000
-4.95547774,1.63603385,0.13951883,1.52303600,0.01458405,0.00000000,0.09968655,0.00000000
-4.94947474,1.64788807,0.14106797,1.52868866,0.01539411,0.00000000,0.10536421,0.00000000
-4.94347174,1.66382005,0.14277696,1.53755714,0.01636869,0.00000000,0.11192612,0.00000000
-4.93746873,1.68440946,0.14469316,1.55023710,0.01750228,0.00000000,0.11937065,0.00000000
-4.93146573,1.71012777,0.14686059,1.56723207,0.01878621,0.00000000,0.12767938,0.00000000
-4.92546273,1.74131944,0.14931856,1.58893516,0.02020866,0.00000000,0.13681618,0.00000000
-4.91945973,1.77818690,0.15210045,1.61561429,0.02175475,0.00000000,0.14672653,0.00000000
-4.91345673,1.82078023,0.15523282,1.64740155,0.02340673,0.00000000,0.15733736,0.00000000
-4.90745373,1.86899202,0.15873475,1.68428733,0.02514420,0.00000000,0.16855752,0.00000000
-4.90145073,1.92255758,0.16261757,1.72611936,0.02694447,0.00000000,0.18027866,0.00000000
-4.89544772,1.98106085,0.16688481,1.77260672,0.02878299,0.00000000,0.19237687,0.00000000
-4.88944472,2.04394564,0.17153258,1.82332884,0.03063387,0.00000000,0.20471487,0.00000000
-4.88344172,2.11053195,0.17655020,1.87774898,0.03247047,0.00000000,0.21714483,0.00000000
-4.87743872,2.18003676,0.18192105,1.93523171,0.03426606,0.00000000,0.22951174,0.00000000
-4.87143572,2.25159845,0.18762371,1.99506370,0.03599454,0.00000000,0.24165727,0.00000000
-4.86543272,2.32430395,0.19363315,2.05647694,0.03763120,0.00000000,0.25342398,0.00000000
-4.85942971,2.39721747,0.19992207,2.11867334,0.03915344,0.00000000,0.26465981,0.00000000
-4.85342671,2.46940969,0.20646223,2.18084990,0.04054152,0.00000000,0.27522261,0.00000000
-4.84742371,2.53998635,0.21322580,2.24222323,0.04177923,0.00000000,0.28498458,0.00000000
-4.84142071,2.60811496,0.22018654,2.30205263,0.04285450,0.00000000,0.29383652,0.00000000
-4.83541771,2.67304877,0.22732094,2.35966081,0.04375988,0.00000000,0.30169150,0.00000000
-4.82941471,2.73414712,0.23460914,2.41445150,0.04449291,0.00000000,0.30848806,0.00000000
-4.82341171,2.79089148,0.24203571,2.46592354,0.04505636,0.00000000,0.31419251,0.00000000
-4.81740870,2.84289676,0.24959025,2.51368097,0.04545829,0.00000000,0.31880046,0.00000000
-4.81140570,2.88991772,0.25726779,2.55743904,0.04571190,0.00000000,0.32233725,0.00000000
-4.80540270,2.93185041,0.26506905,2.59702623,0.04583531,0.00000000,0.32485749,0.00000000
-4.79939970,2.96872896,0.27300049,2.63238241,0.04585108,0.00000000,0.32644346,0.00000000
-4.79339670,3.00071812,0.28107428,2.66355367,0.04578564,0.00000000,0.32720253,0.00000000
-4.78739370,3.02810204,0.28930809,2.69068422,0.04566856,0.00000000,0.32726378,0.00000000
-4.78139070,3.05127014,0.29772482,2.71400597,0.04553171,0.00000000,0.32677370,0.00000000
-4.77538769,3.07070066,0.30635218,2.73382640,0.04540836,0.00000000,0.32589134,0.00000000
-4.76938469,3.08694273,0.31522222,2.75051545,0.04533223,0.00000000,0.32478305,0.00000000
-4.76338169,3.10059769,0.32437074,2.76449185,0.04533649,0.00000000,0.32361696,0.00000000
-4.75737869,3.11230030,0.33383666,2.77620941,0.04545281,0.00000000,0.32255747,0.00000000
-4.75137569,3.12270053,0.34366124,2.78614388,0.04571046,0.00000000,0.32175997,0.00000000
-4.74537269,3.13244622,0.35388726,2.79478040,0.04613549,0.00000000,0.32136596,0.00000000
-4.73936968,3.14216717,0.36455811,2.80260195,0.04674997,0.00000000,0.32149880,0.00000000
-4.73336668,3.15246079,0.37571675,2.81007888,0.04757144,0.00000000,0.32226018,0.00000000
-4.72736368,3.16387948,0.38740467,2.81765938,0.04861241,0.00000000,0.32372760,0.00000000
-4.72136068,3.17691975,0.39966070,2.82576109,0.04988009,0.00000000,0.32595262,0.00000000
-4.71535768,3.19201315,0.41251984,2.83476356,0.05137621,0.00000000,0.32896037,0.00000000
-4.70935468,3.20951883,0.42601201,2.84500152,0.05309704,0.00000000,0.33274984,0.00000000
-4.70335168,3.22971770,0.44016087,2.85675896,0.05503357,0.00000000,0.33729526,0.00000000
-4.69734867,3.25280806,0.45498261,2.87026374,0.05717176,0.00000000,0.34254836,0.00000000
-4.69134567,3.27890273,0.47048482,2.88568297,0.05949296,0.00000000,0.34844130,0.00000000
-4.68534267,3.30802735,0.48666556,2.90311889,0.06197444,0.00000000,0.35489032,0.00000000
-4.67933967,3.34012015,0.50351239,2.92260560,0.06459000,0.00000000,0.36179976,0.00000000
-4.67333667,3.37503295,0.52100180,2.94410657,0.06731060,0.00000000,0.36906634,0.00000000
-4.66733367,3.41253352,0.53909867,2.96751314,0.07010506,0.00000000,0.37658361,0.00000000
-4.66133067,3.45230924,0.55775605,2.99264423,0.07294080,0.00000000,0.38424620,0.00000000
-4.65532766,3.49397231,0.57691519,3.01924744,0.07578455,0.00000000,0.39195385,0.00000000
-4.64932466,3.53706618,0.59650582,3.04700161,0.07860304,0.00000000,0.39961503,0.00000000
-4.64332166,3.58107356,0.61644671,3.07552109,0.08136362,0.00000000,0.40714998,0.00000000
-4.63731866,3.62542567,0.63664646,3.10436171,0.08403496,0.00000000,0.41449308,0.00000000
-4.63131566,3.66951276,0.65700457,3.13302853,0.08658747,0.00000000,0.42159455,0.00000000
-4.62531266,3.71269566,0.67741268,3.16098510,0.08899388,0.00000000,0.42842124,0.00000000
-4.61930965,3.75431818,0.69775603,3.18766433,0.09122954,0.00000000,0.43495677,0.00000000
-4.61330665,3.79371990,0.71791493,3.21248047,0.09327277,0.00000000,0.44120073,0.00000000
-4.60730365,3.83024914,0.73776643,3.23484197,0.09510506,0.00000000,0.44716724,0.00000000
-4.60130065,3.86327565,0.75718585,3.25416474,0.09671117,0.00000000,0.45288273,0.00000000
-4.59529765,3.89220254,0.77604831,3.26988550,0.09807921,0.00000000,0.45838324,0.00000000
-4.58929465,3.91647714,0.79423010,3.28147457,0.09920053,0.00000000,0.46371111,0.00000000
-4.58329165,3.93560025,0.81160986,3.28844768,0.10006961,0.00000000,0.46891141,0.00000000
-4.57728864,3.94913367,0.82806952,3.29037648,0.10068386,0.00000000,0.47402811,0.00000000
-4.57128564,3.95670552,0.84349493,3.28689718,0.10104338,0.00000000,0.47910020,0.00000000
-4.56528264,3.95801341,0.85777634,3.27771713,0.10115058,0.00000000,0.48415792,0.00000000
-4.55927964,3.95282529,0.87080845,3.26261920,0.10100990,0.00000000,0.48921924,0.00000000
-4.55327664,3.94097822,0.88249040,3.24146369,0.10062743,0.00000000,0.49428670,0.00000000
-4.54727364,3.92237510,0.89272547,3.21418806,0.10001050,0.00000000,0.49934492,0.00000000
-4.54127064,3.89697991,0.90142085,3.18080440,0.09916741,0.00000000,0.50435867,0.00000000
-4.53526763,3.86481170,0.90848733,3.14139512,0.09810704,0.00000000,0.50927181,0.00000000
-4.52926463,3.82593796,0.91383923,3.09610707,0.09683865,0.00000000,0.51400715,0.00000000
-4.52326163,3.78046785,0.91739447,3.04514456,0.09537159,0.00000000,0.51846713,0.00000000
-4.51725863,3.72854582,0.91907518,2.98876184,0.09371526,0.00000000,0.52253563,0.00000000
-4.51125563,3.67034611,0.91880856,2.92725531,0.09187893,0.00000000,0.52608058,0.00000000
-4.50525263,3.60606860,0.91652843,2.86095613,0.08987186,0.00000000,0.52895753,0.00000000
-4.49924962,3.53593618,0.91217717,2.79022342,0.08770330,0.00000000,0.53101408,0.00000000
-4.49324662,3.46019400,0.90570824,2.71543851,0.08538262,0.00000000,0.53209477,0.00000000
-4.48724362,3.37911037,0.89708904,2.63700030,0.08291957,0.00000000,0.53204668,0.00000000
-4.48124062,3.29297941,0.88630420,2.55532193,0.08032442,0.00000000,0.53072512,0.00000000
-4.47523762,3.20212495,0.87335890,2.47082869,0.07760821,0.00000000,0.52799946,0.00000000
-4.46923462,3.10690537,0.85828219,2.38395693,0.07478298,0.00000000,0.52375872,0.00000000
-4.46323162,3.00771878,0.84113005,2.29515392,0.07186194,0.00000000,0.51791671,0.00000000
-4.45722861,2.90500798,0.82198794,2.20487816,0.06885961,0.00000000,0.51041655,0.00000000
-4.45122561,2.79926455,0.80097263,2.11359987,0.06579189,0.00000000,0.50123422,0.00000000
-4.44522261,2.69103150,0.77823312,2.02180127,0.06267611,0.00000000,0.49038107,0.00000000
-4.43921961,2.58090393,0.75395050,1.92997625,0.05953085,0.00000000,0.47790522,0.00000000
-4.43321661,2.46952735,0.72833663,1.83862923,0.05637590,0.00000000,0.46389157,0.00000000
-4.42721361,2.35759337,0.70163163,1.74827281,0.05323190,0.00000000,0.44846059,0.00000000
-4.42121061,2.24583271,0.67410014,1.65942423,0.05012013,0.00000000,0.43176587,0.00000000
-4.41520760,2.13500567,0.64602657,1.57260065,0.04706207,0.00000000,0.41399050,0.00000000
-4.40920460,2.02589038,0.61770945,1.48831314,0.04407905,0.00000000,0.39534248,0.00000000
-4.40320160,1.91926924,0.58945500,1.40705994,0.04119182,0.00000000,0.37604940,0.00000000
-4.39719860,1.81591434,0.56157048,1.32931900,0.03842014,0.00000000,0.35635243,0.00000000
-4.39119560,1.71657243,0.53435728,1.25554043,0.03578243,0.00000000,0.33650021,0.00000000
-4.38519260,1.62195029,0.50810438,1.18613920,0.03329538,0.00000000,0.31674258,0.00000000
-4.37918959,1.53270139,0.48308221,1.12148861,0.03097376,0.00000000,0.29732458,0.00000000
-4.37318659,1.44941434,0.45953742,1.06191494,0.02883016,0.00000000,0.27848094,0.00000000
-4.36718359,1.37260406,0.43768858,1.00769372,0.02687493,0.00000000,0.26043125,0.00000000
-4.36118059,1.30270582,0.41772314,0.95904789,0.02511612,0.00000000,0.24337589,0.00000000
-4.35517759,1.24007277,0.39979560,0.91614795,0.02355954,0.00000000,0.22749298,0.00000000
-4.34917459,1.18497677,0.38402700,0.87911439,0.02220891,0.00000000,0.21293627,0.00000000
-4.34317159,1.13761257,0.37050561,0.84802201,0.02106602,0.00000000,0.19983401,0.00000000
-4.33716858,1.09810488,0.35928874,0.82290612,0.02013096,0.00000000,0.18828886,0.00000000
-4.33116558,1.06651799,0.35040541,0.80377019,0.01940238,0.00000000,0.17837850,0.00000000
-4.32516258,1.04286703,0.34385969,0.79059441,0.01887778,0.00000000,0.17015706,0.00000000
-4.31915958,1.02713034,0.33963447,0.78334479,0.01855369,0.00000000,0.16365715,0.00000000
-4.31315658,1.01926192,0.33769537,0.78198204,0.01842599,0.00000000,0.15889217,0.00000000
-4.30715358,1.01920333,0.33799445,0.78646972,0.01849003,0.00000000,0.15585897,0.00000000
