energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.71785893,2.06768634,1.11559964,0.31241123,0.13082452,0.50317901,0.48511820,0.01625383
-5.71185593,1.93501118,1.03736704,0.29106009,0.12284582,0.46282576,0.46183823,0.01544113
-5.70585293,1.80546249,0.96183018,0.27000131,0.11523305,0.42362053,0.43955767,0.01464384
-5.69984992,1.68100267,0.89010769,0.24951691,0.10809685,0.38595559,0.41883731,0.01387732
-5.69384692,1.56343269,0.82323520,0.22986318,0.10153793,0.35018422,0.40020044,0.01315540
-5.68784392,1.45436403,0.76215579,0.21126653,0.09564515,0.31661834,0.38412363,0.01249012
-5.68184092,1.35519771,0.70771411,0.19392039,0.09049386,0.28552739,0.37102944,0.01189146
-5.67583792,1.26711083,0.66065382,0.17798347,0.08614451,0.25713850,0.36128117,0.01136716
-5.66983492,1.19105015,0.62161802,0.16357904,0.08264153,0.23163769,0.35517935,0.01092270
-5.66383192,1.12773222,0.59115183,0.15079543,0.08001254,0.20917193,0.35296009,0.01056119
-5.65782891,1.07764906,0.56970643,0.13968738,0.07826788,0.18985187,0.35479484,0.01028355
-5.65182591,1.04107852,0.55764380,0.13027830,0.07740050,0.17375488,0.36079134,0.01008856
-5.64582291,1.01809803,0.55524134,0.12256304,0.07738613,0.16092823,0.37099553,0.00997310
-5.63981991,1.00860055,0.56269558,0.11651121,0.07818380,0.15139218,0.38539390,0.00993236
-5.63381691,1.01231160,0.58012437,0.11207062,0.07973673,0.14514265,0.40391621,0.00996010
-5.62781391,1.02880635,0.60756715,0.10917095,0.08197350,0.14215340,0.42643812,0.01004899
-5.62181091,1.05752583,0.64498295,0.10772717,0.08480952,0.14237755,0.45278369,0.01019081
-5.61580790,1.09779179,0.69224621,0.10764285,0.08814882,0.14574845,0.48272751,0.01037683
-5.60980490,1.14881957,0.74914045,0.10881316,0.09188608,0.15217982,0.51599649,0.01059802
-5.60380190,1.20972925,0.81535047,0.11112748,0.09590896,0.16156536,0.55227132,0.01084533
-5.59779890,1.27955483,0.89045360,0.11447160,0.10010054,0.17377785,0.59118773,0.01110990
-5.59179590,1.35725214,0.97391098,0.11872954,0.10434204,0.18866811,0.63233773,0.01138325
-5.58579290,1.44170584,1.06505973,0.12378505,0.10851551,0.20606384,0.67527116,0.01165742
-5.57978989,1.53173628,1.16310732,0.12952270,0.11250666,0.22576883,0.71949772,0.01192511
-5.57378689,1.62610704,1.26712894,0.13582881,0.11620761,0.24756262,0.76448988,0.01217974
-5.56778389,1.72353369,1.37606909,0.14259215,0.11951948,0.27120098,0.80968695,0.01241550
-5.56178089,1.82269471,1.48874804,0.14970456,0.12235488,0.29641728,0.85450049,0.01262738
-5.55577789,1.92224477,1.60387390,0.15706150,0.12463998,0.32292502,0.89832129,0.01281117
-5.54977489,2.02083093,1.72006034,0.16456259,0.12631632,0.35042150,0.94052804,0.01296346
-5.54377189,2.11711148,1.83585017,0.17211228,0.12734210,0.37859255,0.98049753,0.01308159
-5.53776888,2.20977752,1.94974392,0.17962043,0.12769306,0.40711836,1.01761638,0.01316363
-5.53176588,2.29757629,2.06023295,0.18700308,0.12736273,0.43568002,1.05129390,0.01320835
-5.52576288,2.37933589,2.16583558,0.19418312,0.12636219,0.46396655,1.08097575,0.01321519
-5.51975988,2.45398988,2.26513479,0.20109099,0.12471927,0.49168213,1.10615786,0.01318419
-5.51375688,2.52060095,2.35681586,0.20766527,0.12247717,0.51855293,1.12640002,0.01311600
-5.50775388,2.57838205,2.43970192,0.21385318,0.11969267,0.54433337,1.14133857,0.01301184
-5.50175088,2.62671396,2.51278572,0.21961078,0.11643387,0.56881123,1.15069747,0.01287341
-5.49574787,2.66515796,2.57525577,0.22490296,0.11277766,0.59181126,1.15429718,0.01270290
-5.48974487,2.69346275,2.62651547,0.22970317,0.10880688,0.61319720,1.15206091,0.01250293
-5.48374187,2.71156497,2.66619411,0.23399279,0.10460746,0.63287179,1.14401765,0.01227648
-5.47773887,2.71958299,2.69414911,0.23776018,0.10026549,0.65077493,1.13030186,0.01202680
-5.47173587,2.71780411,2.71045921,0.24099952,0.09586441,0.66687994,1.11114973,0.01175738
-5.46573287,2.70666566,2.71540931,0.24370939,0.09148244,0.68118824,1.08689199,0.01147180
-5.45972986,2.68673099,2.70946746,0.24589122,0.08719027,0.69372267,1.05794359,0.01117369
-5.45372686,2.65866144,2.69325567,0.24754777,0.08304916,0.70452009,1.02479075,0.01086656
-5.44772386,2.62318598,2.66751611,0.24868157,0.07910951,0.71362348,0.98797581,0.01055377
-5.44172086,2.58107001,2.63307470,0.24929368,0.07540986,0.72107440,0.94808070,0.01023835
-5.43571786,2.53308512,2.59080415,0.24938264,0.07197642,0.72690614,0.90570974,0.00992298
-5.42971486,2.47998136,2.54158863,0.24894379,0.06882312,0.73113812,0.86147239,0.00960988
-5.42371186,2.42246356,2.48629173,0.24796913,0.06595206,0.73377199,0.81596697,0.00930075
-5.41770885,2.36117267,2.42572955,0.24644749,0.06335448,0.73478965,0.76976574,0.00899677
-5.41170585,2.29667310,2.36064997,0.24436531,0.06101201,0.73415339,0.72340204,0.00869856
-5.40570285,2.22944625,2.29171883,0.24170771,0.05889829,0.73180822,0.67735993,0.00840622
-5.39969985,2.15989028,2.21951338,0.23846003,0.05698072,0.72768603,0.63206647,0.00811938
-5.39369685,2.08832557,2.14452259,0.23460954,0.05522243,0.72171151,0.58788690,0.00783725
-5.38769385,2.01500513,2.06715365,0.23014731,0.05358420,0.71380930,0.54512254,0.00755874
-5.38169085,1.94012871,1.98774367,0.22507013,0.05202637,0.70391182,0.50401129,0.00728253
-5.37568784,1.86385939,1.90657504,0.21938222,0.05051063,0.69196736,0.46473040,0.00700724
-5.36968484,1.78634121,1.82389309,0.21309671,0.04900158,0.67794767,0.42740108,0.00673145
-5.36368184,1.70771637,1.73992436,0.20623680,0.04746810,0.66185466,0.39209454,0.00645390
-5.35767884,1.62814087,1.65489402,0.19883636,0.04588435,0.64372575,0.35883894,0.00617354
-5.35167584,1.54779736,1.56904115,0.19094008,0.04423053,0.62363728,0.32762680,0.00588962
-5.34567284,1.46690452,1.48263079,0.18260309,0.04249328,0.60170610,0.29842245,0.00560175
-5.33966983,1.38572235,1.39596203,0.17389003,0.04066573,0.57808888,0.27116907,0.00530992
-5.33366683,1.30455328,1.30937177,0.16487363,0.03874733,0.55297948,0.24579517,0.00501455
-5.32766383,1.22373929,1.22323412,0.15563291,0.03674340,0.52660432,0.22222014,0.00471644
-5.32166083,1.14365528,1.13795570,0.14625108,0.03466438,0.49921621,0.20035883,0.00441676
-5.31565783,1.06469960,1.05396743,0.13681327,0.03252504,0.47108697,0.18012511,0.00411700
-5.30965483,0.98728230,0.97171365,0.12740412,0.03034349,0.44249924,0.16143443,0.00381887
-5.30365183,0.91181224,0.89163929,0.11810555,0.02814015,0.41373798,0.14420541,0.00352426
-5.29764882,0.83868386,0.81417634,0.10899456,0.02593673,0.38508219,0.12836070,0.00323514
-5.29164582,0.76826443,0.73973031,0.10014145,0.02375528,0.35679715,0.11382718,0.00295350
-5.28564282,0.70088276,0.66866771,0.09160822,0.02161724,0.32912759,0.10053564,0.00268123
-5.27963982,0.63681971,0.60130526,0.08344750,0.01954267,0.30229214,0.08842021,0.00242008
-5.27363682,0.57630123,0.53790134,0.07570183,0.01754963,0.27647913,0.07741762,0.00217160
-5.26763382,0.51949387,0.47865006,0.06840335,0.01565367,0.25184392,0.06746639,0.00193710
-5.26163082,0.46650305,0.42367813,0.06157393,0.01386748,0.22850765,0.05850617,0.00171759
-5.25562781,0.41737387,0.37304452,0.05522564,0.01220077,0.20655748,0.05047712,0.00151380
-5.24962481,0.37209414,0.32674266,0.04936146,0.01066015,0.18604798,0.04331958,0.00132613
-5.24362181,0.33059940,0.28470494,0.04397633,0.00924928,0.16700359,0.03697387,0.00115473
-5.23761881,0.29277936,0.24680903,0.03905827,0.00796906,0.14942188,0.03138034,0.00099943
-5.23161581,0.25848531,0.21288552,0.03458959,0.00681788,0.13327726,0.02647957,0.00085986
-5.22561281,0.22753810,0.18272654,0.03054821,0.00579197,0.11852507,0.02221272,0.00073541
-5.21960980,0.19973616,0.15609461,0.02690881,0.00488576,0.10510570,0.01852198,0.00062532
-5.21360680,0.17486321,0.13273163,0.02364404,0.00409231,0.09294849,0.01535108,0.00052869
-5.20760380,0.15269538,0.11236729,0.02072546,0.00340361,0.08197545,0.01264586,0.00044452
-5.20160080,0.13300753,0.09472688,0.01812451,0.00281103,0.07210445,0.01035473,0.00037177
-5.19559780,0.11557851,0.07953810,0.01581313,0.00230557,0.06325203,0.00842917,0.00030938
-5.18959480,0.10019554,0.06653687,0.01376441,0.00187821,0.05533563,0.00682417,0.00025631
-5.18359180,0.08665743,0.05547202,0.01195294,0.00152013,0.04827534,0.00549849,0.00021153
-5.17758879,0.07477695,0.04610882,0.01035513,0.00122291,0.04199515,0.00441498,0.00017410
-5.17158579,0.06438237,0.03823160,0.00894936,0.00097870,0.03642381,0.00354073,0.00014314
-5.16558279,0.05531823,0.03164535,0.00771608,0.00078031,0.03149534,0.00284716,0.00011788
-5.15957979,0.04744569,0.02617656,0.00663778,0.00062133,0.02714924,0.00231009,0.00009764
-5.15357679,0.04064240,0.02167348,0.00569894,0.00049611,0.02333052,0.00190976,0.00008185
-5.14757379,0.03480216,0.01800583,0.00488602,0.00039987,0.01998961,0.00163082,0.00007006
-5.14157079,0.02983450,0.01506418,0.00418731,0.00032863,0.01708220,0.00146226,0.00006193
-5.13556778,0.02566426,0.01275919,0.00359290,0.00027922,0.01456903,0.00139746,0.00005725
-5.12956478,0.02223116,0.01102062,0.00309462,0.00024927,0.01241578,0.00143413,0.00005593
-5.12356178,0.01948967,0.00979646,0.00268594,0.00023716,0.01059295,0.00157433,0.00005802
-5.11755878,0.01740885,0.00905202,0.00236206,0.00024200,0.00907589,0.00182452,0.00006369
-5.11155578,0.01597257,0.00876914,0.00211984,0.00026362,0.00784481,0.00219556,0.00007324
-5.10555278,0.01517968,0.00894544,0.00195786,0.00030248,0.00688500,0.00270277,0.00008711
-5.09954977,0.01504446,0.00959373,0.00187648,0.00035971,0.00618699,0.00336593,0.00010589
-5.09354677,0.01559700,0.01074136,0.00187793,0.00043702,0.00574691,0.00420931,0.00013030
-5.08754377,0.01688367,0.01242967,0.00196633,0.00053667,0.00556678,0.00526154,0.00016119
-5.08154077,0.01896744,0.01471331,0.00214780,0.00066143,0.00565486,0.00655547,0.00019955
-5.07553777,0.02192798,0.01765944,0.00243051,0.00081454,0.00602599,0.00812793,0.00024652
-5.06953477,0.02586159,0.02134669,0.00282467,0.00099962,0.00670183,0.01001924,0.00030333
-5.06353177,0.03088063,0.02586391,0.00334253,0.00122056,0.00771110,0.01227267,0.00037131
-5.05752876,0.03711259,0.03130845,0.00399831,0.00148148,0.00908963,0.01493362,0.00045190
-5.05152576,0.04469848,0.03778418,0.00480809,0.00178655,0.01088021,0.01804868,0.00054656
-5.04552276,0.05379074,0.04539891,0.00578956,0.00213985,0.01313234,0.02166444,0.00065679
-5.03951976,0.06455034,0.05426147,0.00696179,0.00254524,0.01590162,0.02582608,0.00078405
-5.03351676,0.07714333,0.06447831,0.00834482,0.00300613,0.01924889,0.03057588,0.00092976
-5.02751376,0.09173660,0.07614972,0.00995922,0.00352531,0.02323910,0.03595155,0.00109520
-5.02151076,0.10849309,0.08936578,0.01182556,0.00410473,0.02793979,0.04198450,0.00128150
-5.01550775,0.12756647,0.10420208,0.01396379,0.00474531,0.03341924,0.04869813,0.00148956
-5.00950475,0.14909541,0.12071551,0.01639254,0.00544672,0.03974432,0.05610619,0.00172003
-5.00350175,0.17319767,0.13894018,0.01912842,0.00620719,0.04697806,0.06421139,0.00197324
-4.99749875,0.19996421,0.15888374,0.02218524,0.00702342,0.05517694,0.07300416,0.00224918
-4.99149575,0.22945364,0.18052435,0.02557326,0.00789038,0.06438809,0.08246198,0.00254745
-4.98549275,0.26168711,0.20380853,0.02929848,0.00880134,0.07464641,0.09254893,0.00286729
-4.97948974,0.29664411,0.22864995,0.03336198,0.00974783,0.08597172,0.10321601,0.00320752
-4.97348674,0.33425941,0.25492966,0.03775935,0.01071970,0.09836625,0.11440186,0.00356661
-4.96748374,0.37442126,0.28249757,0.04248030,0.01170531,0.11181237,0.12603416,0.00394271
-4.96148074,0.41697122,0.31117547,0.04750838,0.01269174,0.12627091,0.13803160,0.00433366
-4.95547774,0.46170558,0.34076147,0.05282088,0.01366508,0.14168013,0.15030632,0.00473709
-4.94947474,0.50837859,0.37103593,0.05838903,0.01461078,0.15795551,0.16276682,0.00515049
-4.94347174,0.55670732,0.40176851,0.06417824,0.01551412,0.17499037,0.17532118,0.00557127
-4.93746873,0.60637807,0.43272630,0.07014872,0.01636062,0.19265758,0.18788037,0.00599689
-4.93146573,0.65705409,0.46368251,0.07625616,0.01713654,0.21081210,0.20036155,0.00642490
-4.92546273,0.70838427,0.49442544,0.08245265,0.01782937,0.22929455,0.21269117,0.00685302
-4.91945973,0.76001242,0.52476728,0.08868769,0.01842830,0.24793566,0.22480758,0.00727924
-4.91345673,0.81158669,0.55455216,0.09490927,0.01892463,0.26656128,0.23666307,0.00770179
-4.90745373,0.86276854,0.58366312,0.10106506,0.01931213,0.28499804,0.24822521,0.00811924
-4.90145073,0.91324104,0.61202740,0.10710349,0.01958730,0.30307915,0.25947726,0.00853041
-4.89544772,0.96271570,0.63961986,0.11297484,0.01974959,0.32065018,0.27041769,0.00893440
-4.88944472,1.01093782,0.66646407,0.11863214,0.01980137,0.33757454,0.28105880,0.00933050
-4.88344172,1.05768979,0.69263096,0.12403200,0.01974796,0.35373834,0.29142445,0.00971811
-4.87743872,1.10279244,0.71823498,0.12913519,0.01959738,0.36905423,0.30154704,0.01009665
-4.87143572,1.14610417,0.74342784,0.13390707,0.01936010,0.38346428,0.31146389,0.01046542
-4.86543272,1.18751816,0.76839009,0.13831783,0.01904864,0.39694140,0.32121329,0.01082354
-4.85942971,1.22695790,0.79332079,0.14234248,0.01867705,0.40948940,0.33083041,0.01116980
-4.85342671,1.26437126,0.81842590,0.14596075,0.01826044,0.42114155,0.34034323,0.01150259
-4.84742371,1.29972374,0.84390582,0.14915687,0.01781431,0.43195777,0.34976902,0.01181982
-4.84142071,1.33299132,0.86994271,0.15191921,0.01735402,0.44202049,0.35911125,0.01211891
-4.83541771,1.36415348,0.89668839,0.15423993,0.01689422,0.45142957,0.36835741,0.01239677
-4.82941471,1.39318692,0.92425321,0.15611464,0.01644823,0.46029625,0.37747775,0.01264987
-4.82341171,1.42006040,0.95269670,0.15754206,0.01602768,0.46873680,0.38642503,0.01287430
-4.81740870,1.44473114,0.98202036,0.15852385,0.01564205,0.47686593,0.39513535,0.01306589
-4.81140570,1.46714300,1.01216307,0.15906444,0.01529842,0.48479049,0.40352998,0.01322042
-4.80540270,1.48722649,1.04299926,0.15917103,0.01500128,0.49260368,0.41151810,0.01333373
-4.79939970,1.50490074,1.07434011,0.15885367,0.01475253,0.50038007,0.41900025,0.01340199
-4.79339670,1.52007704,1.10593754,0.15812540,0.01455148,0.50817179,0.42587236,0.01342186
-4.78739370,1.53266385,1.13749098,0.15700249,0.01439509,0.51600585,0.43203004,0.01339071
-4.78139070,1.54257277,1.16865638,0.15550462,0.01427821,0.52388283,0.43737293,0.01330681
-4.77538769,1.54972502,1.19905721,0.15365509,0.01419395,0.53177693,0.44180888,0.01316945
-4.76938469,1.55405801,1.22829675,0.15148091,0.01413410,0.53963724,0.44525767,0.01297911
-4.76338169,1.55553136,1.25597123,0.14901281,0.01408959,0.54739024,0.44765417,0.01273745
-4.75737869,1.55413219,1.28168299,0.14628506,0.01405096,0.55494315,0.44895071,0.01244739
-4.75137569,1.54987904,1.30505342,0.14333515,0.01400887,0.56218812,0.44911867,0.01211307
-4.74537269,1.54282435,1.32573472,0.14020336,0.01395447,0.56900691,0.44814910,0.01173972
-4.73936968,1.53305532,1.34342040,0.13693200,0.01387986,0.57527575,0.44605254,0.01133356
-4.73336668,1.52069308,1.35785386,0.13356469,0.01377841,0.58087033,0.44285798,0.01090162
-4.72736368,1.50589033,1.36883498,0.13014543,0.01364499,0.58567047,0.43861121,0.01045153
-4.72136068,1.48882758,1.37622442,0.12671757,0.01347616,0.58956450,0.43337248,0.00999131
-4.71535768,1.46970833,1.37994578,0.12332286,0.01327026,0.59245300,0.42721392,0.00952912
-4.70935468,1.44875345,1.37998549,0.12000043,0.01302740,0.59425199,0.42021660,0.00907302
-4.70335168,1.42619512,1.37639072,0.11678588,0.01274936,0.59489529,0.41246761,0.00863073
-4.69734867,1.40227069,1.36926548,0.11371048,0.01243949,0.59433625,0.40405721,0.00820947
-4.69134567,1.37721671,1.35876524,0.11080054,0.01210241,0.59254859,0.39507621,0.00781573
-4.68534267,1.35126339,1.34509021,0.10807690,0.01174383,0.58952659,0.38561366,0.00745514
-4.67933967,1.32462969,1.32847790,0.10555467,0.01137019,0.58528453,0.37575495,0.00713233
-4.67333667,1.29751915,1.30919485,0.10324307,0.01098837,0.57985559,0.36558034,0.00685089
-4.66733367,1.27011644,1.28752823,0.10114550,0.01060539,0.57329004,0.35516392,0.00661327
-4.66133067,1.24258471,1.26377728,0.09925978,0.01022806,0.56565309,0.34457293,0.00642078
-4.65532766,1.21506354,1.23824489,0.09757844,0.00986275,0.55702227,0.33386752,0.00627363
-4.64932466,1.18766762,1.21122971,0.09608916,0.00951511,0.54748453,0.32310070,0.00617094
-4.64332166,1.16048584,1.18301864,0.09477529,0.00918986,0.53713315,0.31231859,0.00611080
-4.63731866,1.13358082,1.15388019,0.09361638,0.00889068,0.52606457,0.30156078,0.00609037
-4.63131566,1.10698893,1.12405864,0.09258879,0.00862006,0.51437522,0.29086078,0.00610596
-4.62531266,1.08072057,1.09376927,0.09166621,0.00837926,0.50215857,0.28024647,0.00615313
-4.61930965,1.05476095,1.06319466,0.09082027,0.00816834,0.48950234,0.26974062,0.00622685
-4.61330665,1.02907128,1.03248235,0.09002115,0.00798615,0.47648625,0.25936133,0.00632156
-4.60730365,1.00359055,1.00174371,0.08923808,0.00783048,0.46318013,0.24912243,0.00643135
-4.60130065,0.97823797,0.97105437,0.08844004,0.00769818,0.44964272,0.23903389,0.00655007
-4.59529765,0.95291611,0.94045592,0.08759624,0.00758529,0.43592112,0.22910222,0.00667151
-4.58929465,0.92751487,0.90995915,0.08667686,0.00748724,0.42205093,0.21933092,0.00678949
-4.58329165,0.90191629,0.87954858,0.08565360,0.00739908,0.40805713,0.20972093,0.00689802
-4.57728864,0.87600012,0.84918813,0.08450045,0.00731565,0.39395573,0.20027119,0.00699146
-4.57128564,0.84965009,0.81882791,0.08319429,0.00723178,0.37975593,0.19097933,0.00706465
-4.56528264,0.82276073,0.78841170,0.08171567,0.00714253,0.36546297,0.18184239,0.00711300
-4.55927964,0.79524450,0.75788493,0.08004944,0.00704333,0.35108135,0.17285765,0.00713268
-4.55327664,0.76703894,0.72720280,0.07818539,0.00693016,0.33661834,0.16402358,0.00712063
-4.54727364,0.73811371,0.69633824,0.07611888,0.00679970,0.32208759,0.15534078,0.00707471
-4.54127064,0.70847696,0.66528936,0.07385129,0.00664937,0.30751278,0.14681298,0.00699373
-4.53526763,0.67818105,0.63408613,0.07139041,0.00647748,0.29293105,0.13844794,0.00687749
-4.52926463,0.64732722,0.60279597,0.06875068,0.00628322,0.27839609,0.13025836,0.00672680
-4.52326163,0.61606905,0.57152814,0.06595332,0.00606665,0.26398085,0.12226268,0.00654344
-4.51725863,0.58461473,0.54043685,0.06302628,0.00582872,0.24977973,0.11448570,0.00633015
-4.51125563,0.55322795,0.50972289,0.06000404,0.00557117,0.23591022,0.10695913,0.00609053
-4.50525263,0.52222758,0.47963402,0.05692733,0.00529647,0.22251398,0.09972194,0.00582899
-4.49924962,0.49198629,0.45046414,0.05384265,0.00500773,0.20975735,0.09282061,0.00555066
-4.49324662,0.46292813,0.42255127,0.05080183,0.00470857,0.19783137,0.08630925,0.00526126
-4.48724362,0.43552543,0.39627485,0.04786143,0.00440305,0.18695127,0.08024959,0.00496698
-4.48124062,0.41029513,0.37205214,0.04508215,0.00409552,0.17735556,0.07471089,0.00467444
-4.47523762,0.38779476,0.35033424,0.04252826,0.00379059,0.16930471,0.06976990,0.00439052
-4.46923462,0.36861822,0.33160173,0.04026699,0.00349299,0.16307938,0.06551062,0.00412232
-4.46323162,0.35339146,0.31636000,0.03836803,0.00320754,0.15897834,0.06202417,0.00387705
-4.45722861,0.34276801,0.30513440,0.03690306,0.00293917,0.15731592,0.05940859,0.00366202
-4.45122561,0.33742444,0.29846515,0.03594523,0.00269284,0.15841899,0.05776858,0.00348458
-4.44522261,0.33805550,0.29690189,0.03556881,0.00247368,0.16262346,0.05721519,0.00335211
-4.43921961,0.34536886,0.30099787,0.03584872,0.00228700,0.17027013,0.05786544,0.00327201
-4.43321661,0.36007921,0.31130351,0.03686015,0.00213842,0.18169993,0.05984168,0.00325175
-4.42721361,0.38290144,0.32835929,0.03867805,0.00203400,0.19724843,0.06327083,0.00329885
-4.42121061,0.41454288,0.35268773,0.04137662,0.00198042,0.21723971,0.06828326,0.00342094
-4.41520760,0.45569417,0.38478454,0.04502865,0.00198519,0.24197953,0.07501137,0.00362577
-4.40920460,0.50701889,0.42510878,0.04970475,0.00205678,0.27174793,0.08358770,0.00392123
-4.40320160,0.56914190,0.47407223,0.05547248,0.00220491,0.30679151,0.09414271,0.00431539
-4.39719860,0.64263633,0.53202803,0.06239528,0.00244069,0.34731551,0.10680196,0.00481641
-4.39119560,0.72800962,0.59925900,0.07053132,0.00277684,0.39347592,0.12168298,0.00543260
-4.38519260,0.82568883,0.67596588,0.07993219,0.00322782,0.44537218,0.13889155,0.00617224
-4.37918959,0.93600546,0.76225593,0.09064147,0.00380998,0.50304051,0.15851775,0.00704356
-4.37318659,1.05918043,0.85813243,0.10269328,0.00454154,0.56644842,0.18063159,0.00805454
-4.36718359,1.19530959,0.96348552,0.11611075,0.00544265,0.63549065,0.20527855,0.00921276
-4.36118059,1.34435011,1.07808479,0.13090449,0.00653519,0.70998678,0.23247498,0.01052511
-4.35517759,1.50610844,1.20157411,0.14707107,0.00784261,0.78968071,0.26220368,0.01199760
-4.34917459,1.68023000,1.33346891,0.16459167,0.00938956,0.87424205,0.29440969,0.01363500
-4.34317159,1.86619101,1.47315619,0.18343068,0.01120141,0.96326944,0.32899656,0.01544051
-4.33716858,2.06329271,1.61989723,0.20353462,0.01330367,1.05629559,0.36582325,0.01741541
-4.33116558,2.27065804,1.77283298,0.22483106,0.01572119,1.15279378,0.40470180,0.01955870
-4.32516258,2.48723088,1.93099190,0.24722784,0.01847735,1.25218538,0.44539604,0.02186671
-4.31915958,2.71177786,2.09329993,0.27061252,0.02159299,1.35384812,0.48762135,0.02433276
-4.31315658,2.94289268,2.25859215,0.29485202,0.02508534,1.45712442,0.53104576,0.02694683
-4.30715358,3.17900298,2.42562585,0.31979259,0.02896686,1.56132945,0.57529228,0.02969530
