energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.46073037,0.00549061,0.00184149,0.00141054,0.00000029,0.00011643,0.00000404,0.00373650,0.00111086,0.00082927
-3.45472736,0.00469076,0.00169447,0.00128999,0.00000038,0.00008824,0.00000535,0.00286193,0.00091206,0.00081852
-3.44872436,0.00422781,0.00166814,0.00126140,0.00000051,0.00006642,0.00000702,0.00219494,0.00077845,0.00086648
-3.44272136,0.00407251,0.00175996,0.00132212,0.00000066,0.00004965,0.00000915,0.00169667,0.00070182,0.00097508
-3.43671836,0.00420897,0.00197227,0.00147319,0.00000085,0.00003687,0.00001185,0.00133632,0.00067644,0.00114873
-3.43071536,0.00463392,0.00231220,0.00171919,0.00000110,0.00002720,0.00001523,0.00109026,0.00069884,0.00139426
-3.42471236,0.00535598,0.00279158,0.00206818,0.00000140,0.00001995,0.00001943,0.00094135,0.00076762,0.00172100
-3.41870935,0.00639507,0.00342685,0.00253153,0.00000177,0.00001457,0.00002461,0.00087831,0.00088324,0.00214068
-3.41270635,0.00778180,0.00423892,0.00312382,0.00000223,0.00001061,0.00003095,0.00089527,0.00104784,0.00266748
-3.40670335,0.00955695,0.00525307,0.00386263,0.00000278,0.00000774,0.00003864,0.00099147,0.00126507,0.00331787
-3.40070035,0.01177089,0.00649871,0.00476836,0.00000345,0.00000569,0.00004790,0.00117111,0.00153995,0.00411058
-3.39469735,0.01448294,0.00800912,0.00586392,0.00000424,0.00000428,0.00005895,0.00144335,0.00187866,0.00506633
-3.38869435,0.01776068,0.00982110,0.00717438,0.00000518,0.00000334,0.00007204,0.00182238,0.00228836,0.00620763
-3.38269135,0.02167902,0.01197447,0.00872654,0.00000629,0.00000278,0.00008739,0.00232769,0.00277704,0.00755842
-3.37668834,0.02631920,0.01451146,0.01054835,0.00000758,0.00000252,0.00010526,0.00298437,0.00335323,0.00914362
-3.37068534,0.03176752,0.01747597,0.01266826,0.00000906,0.00000251,0.00012587,0.00382350,0.00402583,0.01098862
-3.36468234,0.03811382,0.02091270,0.01511446,0.00001075,0.00000274,0.00014944,0.00488251,0.00480378,0.01311861
-3.35867934,0.04544977,0.02486610,0.01791401,0.00001267,0.00000318,0.00017616,0.00620563,0.00569581,0.01555788
-3.35267634,0.05386688,0.02937929,0.02109190,0.00001483,0.00000384,0.00020616,0.00784413,0.00671009,0.01832900
-3.34667334,0.06345436,0.03449280,0.02467002,0.00001723,0.00000474,0.00023954,0.00985655,0.00785396,0.02145199
-3.34067034,0.07429670,0.04024333,0.02866619,0.00001987,0.00000591,0.00027634,0.01230872,0.00913350,0.02494339
-3.33466733,0.08647127,0.04666247,0.03309311,0.00002276,0.00000739,0.00031651,0.01527348,0.01055330,0.02881541
-3.32866433,0.10004571,0.05377547,0.03795741,0.00002588,0.00000923,0.00035994,0.01883017,0.01211607,0.03307506
-3.32266133,0.11507544,0.06160014,0.04325884,0.00002921,0.00001149,0.00040641,0.02306372,0.01382240,0.03772340
-3.31665833,0.13160122,0.07014588,0.04898958,0.00003273,0.00001425,0.00045562,0.02806327,0.01567047,0.04275491
-3.31065533,0.14964694,0.07941301,0.05513378,0.00003642,0.00001761,0.00050717,0.03392043,0.01765597,0.04815700
-3.30465233,0.16921759,0.08939231,0.06166735,0.00004023,0.00002167,0.00056056,0.04072695,0.01977192,0.05390977
-3.29864932,0.19029779,0.10006502,0.06855810,0.00004412,0.00002657,0.00061520,0.04857197,0.02200866,0.05998596
-3.29264632,0.21285054,0.11140311,0.07576611,0.00004803,0.00003246,0.00067043,0.05753880,0.02435402,0.06635120
-3.28664332,0.23681672,0.12337007,0.08324453,0.00005192,0.00003955,0.00072552,0.06770127,0.02679342,0.07296454
-3.28064032,0.26211503,0.13592208,0.09094071,0.00005573,0.00004808,0.00077969,0.07911980,0.02931021,0.07977926
-3.27463732,0.28864270,0.14900969,0.09879761,0.00005938,0.00005833,0.00083215,0.09183732,0.03188609,0.08674391
-3.26863432,0.31627682,0.16257982,0.10675560,0.00006281,0.00007068,0.00088210,0.10587519,0.03450157,0.09380372
-3.26263132,0.34487642,0.17657823,0.11475440,0.00006597,0.00008558,0.00092876,0.12122921,0.03713657,0.10090210
-3.25662831,0.37428531,0.19095221,0.12273537,0.00006879,0.00010359,0.00097143,0.13786625,0.03977107,0.10798240
-3.25062531,0.40433551,0.20565358,0.13064374,0.00007121,0.00012542,0.00100946,0.15572133,0.04238580,0.11498976
-3.24462231,0.43485154,0.22064176,0.13843103,0.00007319,0.00015192,0.00104234,0.17469575,0.04496299,0.12187308
-3.23861931,0.46565510,0.23588688,0.14605733,0.00007469,0.00018417,0.00106967,0.19465624,0.04748710,0.12858686
-3.23261631,0.49657046,0.25137279,0.15349349,0.00007567,0.00022345,0.00109123,0.21543549,0.04994549,0.13509310
-3.22661331,0.52743014,0.26709974,0.16072297,0.00007611,0.00027135,0.00110693,0.23683415,0.05232911,0.14136296
-3.22061031,0.55808082,0.28308675,0.16774352,0.00007600,0.00032975,0.00111688,0.25862433,0.05463310,0.14737824
-3.21460730,0.58838939,0.29937336,0.17456825,0.00007535,0.00040092,0.00112134,0.28055473,0.05685721,0.15313255
-3.20860430,0.61824875,0.31602068,0.18122639,0.00007417,0.00048752,0.00112078,0.30235722,0.05900621,0.15863216
-3.20260130,0.64758323,0.33311168,0.18776339,0.00007249,0.00059264,0.00111577,0.32375479,0.06109006,0.16389645
-3.19659830,0.67635331,0.35075042,0.19424047,0.00007033,0.00071985,0.00110706,0.34447055,0.06312398,0.16895790
-3.19059530,0.70455935,0.36906033,0.20073352,0.00006775,0.00087320,0.00109547,0.36423743,0.06512830,0.17386161
-3.18459230,0.73224405,0.38818133,0.20733145,0.00006480,0.00105722,0.00108193,0.38280823,0.06712810,0.17866437
-3.17858929,0.75949331,0.40826587,0.21413385,0.00006153,0.00127693,0.00106739,0.39996550,0.06915275,0.18343320
-3.17258629,0.78643542,0.42947379,0.22124815,0.00005801,0.00153775,0.00105282,0.41553071,0.07123509,0.18824339
-3.16658329,0.81323807,0.45196630,0.22878619,0.00005431,0.00184546,0.00103915,0.42937229,0.07341060,0.19317613
-3.16058029,0.84010343,0.47589894,0.23686048,0.00005048,0.00220610,0.00102723,0.44141199,0.07571623,0.19831568
-3.15457729,0.86726101,0.50141400,0.24558007,0.00004659,0.00262585,0.00101785,0.45162914,0.07818916,0.20374619
-3.14857429,0.89495854,0.52863251,0.25504632,0.00004270,0.00311079,0.00101164,0.46006253,0.08086541,0.20954831
-3.14257129,0.92345101,0.55764614,0.26534861,0.00003886,0.00366681,0.00100908,0.46680959,0.08377837,0.21579555
-3.13656828,0.95298828,0.58850943,0.27656024,0.00003513,0.00429926,0.00101051,0.47202289,0.08695721,0.22255062
-3.13056528,0.98380171,0.62123279,0.28873467,0.00003156,0.00501281,0.00101609,0.47590390,0.09042541,0.22986188
-3.12456228,1.01609032,0.65577657,0.30190232,0.00002817,0.00581106,0.00102581,0.47869427,0.09419926,0.23775999
-3.11855928,1.05000730,0.69204679,0.31606810,0.00002500,0.00669636,0.00103953,0.48066503,0.09828650,0.24625493
-3.11255628,1.08564750,0.72989280,0.33120987,0.00002208,0.00766949,0.00105695,0.48210397,0.10268524,0.25533356
-3.10655328,1.12303663,0.76910733,0.34727787,0.00001942,0.00872940,0.00107769,0.48330208,0.10738302,0.26495790
-3.10055028,1.16212301,0.80942900,0.36419554,0.00001704,0.00987300,0.00110129,0.48453945,0.11235629,0.27506412
-3.09454727,1.20277246,0.85054776,0.38186136,0.00001495,0.01109502,0.00112726,0.48607144,0.11757019,0.28556256
-3.08854427,1.24476690,0.89211299,0.40015222,0.00001316,0.01238788,0.00115513,0.48811586,0.12297882,0.29633859
-3.08254127,1.28780703,0.93374434,0.41892789,0.00001167,0.01374169,0.00118450,0.49084171,0.12852590,0.30725469
-3.07653827,1.33151930,0.97504502,0.43803672,0.00001048,0.01514431,0.00121507,0.49436018,0.13414589,0.31815335
-3.07053527,1.37546721,1.01561711,0.45732234,0.00000959,0.01658156,0.00124668,0.49871835,0.13976559,0.32886113
-3.06453227,1.41916648,1.05507835,0.47663112,0.00000901,0.01803746,0.00127935,0.50389595,0.14530605,0.33919344
-3.05852926,1.46210382,1.09307983,0.49582003,0.00000875,0.01949467,0.00131333,0.50980535,0.15068494,0.34896013
-3.05252626,1.50375841,1.12932367,0.51476473,0.00000880,0.02093490,0.00134909,0.51629485,0.15581909,0.35797161
-3.04652326,1.54362517,1.16357993,0.53336731,0.00000917,0.02233953,0.00138734,0.52315510,0.16062722,0.36604527
-3.04052026,1.58123877,1.19570192,0.55156339,0.00000988,0.02369020,0.00142901,0.53012829,0.16503278,0.37301193
-3.03451726,1.61619717,1.22563899,0.56932814,0.00001095,0.02496949,0.00147527,0.53691974,0.16896662,0.37872211
-3.02851426,1.64818342,1.25344598,0.58668080,0.00001237,0.02616156,0.00152748,0.54321129,0.17236956,0.38305184
-3.02251126,1.67698455,1.27928885,0.60368749,0.00001419,0.02725282,0.00158714,0.54867576,0.17519460,0.38590765
-3.01650825,1.70250642,1.30344563,0.62046185,0.00001641,0.02823253,0.00165586,0.55299180,0.17740866,0.38723067
-3.01050525,1.72478357,1.32630272,0.63716343,0.00001906,0.02909327,0.00173528,0.55585848,0.17899391,0.38699947
-3.00450225,1.74398341,1.34834605,0.65399380,0.00002217,0.02983138,0.00182702,0.55700877,0.17994840,0.38523166
-2.99849925,1.76040429,1.37014748,0.67119024,0.00002576,0.03044719,0.00193259,0.55622133,0.18028609,0.38198403
-2.99249625,1.77446728,1.39234670,0.68901736,0.00002987,0.03094514,0.00205333,0.55333023,0.18003623,0.37735123
-2.98649325,1.78670193,1.41562907,0.70775676,0.00003452,0.03133371,0.00219033,0.54823186,0.17924216,0.37146310
-2.98049025,1.79772654,1.44070048,0.72769519,0.00003973,0.03162519,0.00234437,0.54088915,0.17795944,0.36448066
-2.97448724,1.80822369,1.46825990,0.74911174,0.00004555,0.03183528,0.00251583,0.53133261,0.17625360,0.35659100
-2.96848424,1.81891221,1.49897098,0.77226444,0.00005200,0.03198259,0.00270470,0.51965864,0.17419747,0.34800120
-2.96248124,1.83051690,1.53343373,0.79737710,0.00005911,0.03208790,0.00291050,0.50602488,0.17186826,0.33893166
-2.95647824,1.84373725,1.57215757,0.82462681,0.00006692,0.03217343,0.00313227,0.49064335,0.16934457,0.32960897
-2.95047524,1.85921697,1.61553699,0.85413290,0.00007546,0.03226200,0.00336858,0.47377142,0.16670346,0.32025870
-2.94447224,1.87751535,1.66383075,0.88594768,0.00008478,0.03237615,0.00361755,0.45570146,0.16401768,0.31109847
-2.93846923,1.89908226,1.71714579,0.92004963,0.00009493,0.03253722,0.00387688,0.43674945,0.16135326,0.30233141
-2.93246623,1.92423749,1.77542631,0.95633936,0.00010595,0.03276461,0.00414390,0.41724338,0.15876750,0.29414035
-2.92646323,1.95315573,1.83844873,0.99463844,0.00011790,0.03307491,0.00441562,0.39751173,0.15630748,0.28668298
-2.92046023,1.98585754,1.90582268,1.03469140,0.00013085,0.03348134,0.00468886,0.37787273,0.15400916,0.28008807
-2.91445723,2.02220677,1.97699787,1.07617068,0.00014488,0.03399312,0.00496029,0.35862475,0.15189703,0.27445286
-2.90845423,2.06191427,2.05127674,1.11868434,0.00016007,0.03461519,0.00522655,0.34003815,0.14998431,0.26984167
-2.90245123,2.10454775,2.12783206,1.16178625,0.00017650,0.03534789,0.00548432,0.32234886,0.14827367,0.26628580
-2.89644822,2.14954689,2.20572891,1.20498829,0.00019427,0.03618696,0.00573042,0.30575379,0.14675843,0.26378452
-2.89044522,2.19624313,2.28394989,1.24777392,0.00021347,0.03712364,0.00596192,0.29040812,0.14542406,0.26230713
-2.88444222,2.24388289,2.36142268,1.28961259,0.00023421,0.03814489,0.00617617,0.27642443,0.14424992,0.26179607
-2.87843922,2.29165313,2.43704861,1.32997445,0.00025658,0.03923386,0.00637085,0.26387337,0.14321113,0.26217060
-2.87243622,2.33870810,2.50973126,1.36834446,0.00028065,0.04037035,0.00654406,0.25278593,0.14228051,0.26333126
-2.86643322,2.38419604,2.57840387,1.40423568,0.00030650,0.04153151,0.00669432,0.24315674,0.14143030,0.26516465
-2.86043022,2.42728469,2.64205473,1.43720093,0.00033417,0.04269254,0.00682055,0.23494832,0.14063387,0.26754842
-2.85442721,2.46718473,2.69974960,1.46684257,0.00036369,0.04382742,0.00692209,0.22809589,0.13986701,0.27035640
-2.84842421,2.50317043,2.75065051,1.49282010,0.00039503,0.04490976,0.00699868,0.22251250,0.13910909,0.27346354
-2.84242121,2.53459661,2.79403069,1.51485534,0.00042814,0.04591355,0.00705039,0.21809415,0.13834379,0.27675064
-2.83641821,2.56091199,2.82928512,1.53273517,0.00046293,0.04681394,0.00707762,0.21472474,0.13755952,0.28010870
-2.83041521,2.58166836,2.85593694,1.54631194,0.00049925,0.04758796,0.00708100,0.21228058,0.13674964,0.28344286
-2.82441221,2.59652591,2.87363978,1.55550166,0.00053691,0.04821512,0.00706137,0.21063447,0.13591226,0.28667565
-2.81840920,2.60525479,2.88217635,1.56028035,0.00057565,0.04867796,0.00701972,0.20965905,0.13504991,0.28974978
-2.81240620,2.60773333,2.88145386,1.56067883,0.00061518,0.04896250,0.00695713,0.20922957,0.13416908,0.29263016
-2.80640320,2.60394340,2.87149681,1.55677633,0.00065516,0.04905851,0.00687475,0.20922601,0.13327954,0.29530527
-2.80040020,2.59396339,2.85243777,1.54869346,0.00069519,0.04895970,0.00677373,0.20953458,0.13239368,0.29778772
-2.79439720,2.57795952,2.82450687,1.53658486,0.00073485,0.04866379,0.00665525,0.21004864,0.13152580,0.30011416
-2.78839420,2.55617590,2.78802062,1.52063192,0.00077371,0.04817243,0.00652046,0.21066923,0.13069146,0.30234437
-2.78239120,2.52892399,2.74337055,1.50103608,0.00081130,0.04749098,0.00637048,0.21130526,0.12990683,0.30455958
-2.77638819,2.49657171,2.69101226,1.47801281,0.00084717,0.04662829,0.00620642,0.21187334,0.12918818,0.30686008
-2.77038519,2.45953289,2.63145526,1.45178655,0.00088086,0.04559626,0.00602940,0.21229766,0.12855131,0.30936203
-2.76438219,2.41825698,2.56525364,1.42258684,0.00091196,0.04440945,0.00584055,0.21250961,0.12801117,0.31219366
-2.75837919,2.37321942,2.49299801,1.39064554,0.00094007,0.04308455,0.00564100,0.21244758,0.12758145,0.31549075
-2.75237619,2.32491275,2.41530838,1.35619518,0.00096486,0.04163991,0.00543196,0.21205678,0.12727418,0.31939166
-2.74637319,2.27383831,2.33282811,1.31946838,0.00098605,0.04009500,0.00521470,0.21128914,0.12709942,0.32403179
-2.74037019,2.22049870,2.24621868,1.28069799,0.00100343,0.03846993,0.00499057,0.21010341,0.12706480,0.32953790
-2.73436718,2.16539082,2.15615488,1.24011801,0.00101684,0.03678495,0.00476100,0.20846533,0.12717520,0.33602216
-2.72836418,2.10899942,2.06332041,1.19796477,0.00102622,0.03506010,0.00452753,0.20634796,0.12743230,0.34357640
-2.72236118,2.05179111,1.96840346,1.15447834,0.00103157,0.03331479,0.00429178,0.20373201,0.12783413,0.35226656
-2.71635818,1.99420884,1.87209196,1.10990374,0.00103294,0.03156756,0.00405547,0.20060623,0.12837471,0.36212774
-2.71035518,1.93666675,1.77506856,1.06449194,0.00103048,0.02983584,0.00382038,0.19696781,0.12904363,0.37316000
-2.70435218,1.87954554,1.67800499,1.01850028,0.00102436,0.02813583,0.00358835,0.19282261,0.12982576,0.38532519
-2.69834917,1.82318843,1.58155593,0.97219227,0.00101481,0.02648239,0.00336123,0.18818536,0.13070105,0.39854498
-2.69234617,1.76789776,1.48635236,0.92583671,0.00100209,0.02488904,0.00314089,0.18307961,0.13164453,0.41270029
-2.68634317,1.71393246,1.39299464,0.87970610,0.00098648,0.02336799,0.00292916,0.17753751,0.13262641,0.42763231
-2.68034017,1.66150654,1.30204536,0.83407427,0.00096828,0.02193015,0.00272781,0.17159935,0.13361250,0.44314504
-2.67433717,1.61078856,1.21402240,0.78921350,0.00094779,0.02058526,0.00253853,0.16531291,0.13456480,0.45900943
-2.66833417,1.56190244,1.12939239,0.74539105,0.00092530,0.01934194,0.00236289,0.15873251,0.13544233,0.47496904
-2.66233117,1.51492933,1.04856491,0.70286537,0.00090109,0.01820779,0.00220232,0.15191790,0.13620218,0.49074698
-2.65632816,1.46991069,0.97188763,0.66188204,0.00087540,0.01718939,0.00205807,0.14493294,0.13680082,0.50605394
-2.65032516,1.42685242,0.89964276,0.62266974,0.00084849,0.01629240,0.00193122,0.13784422,0.13719540,0.52059702
-2.64432216,1.38572980,0.83204488,0.58543628,0.00082057,0.01552150,0.00182263,0.13071947,0.13734529,0.53408890
-2.63831916,1.34649301,0.76924027,0.55036481,0.00079183,0.01488036,0.00173293,0.12362602,0.13721355,0.54625704
-2.63231616,1.30907300,0.71130791,0.51761056,0.00076245,0.01437156,0.00166254,0.11662926,0.13676830,0.55685249
-2.62631316,1.27338724,0.65826193,0.48729794,0.00073259,0.01399648,0.00161160,0.10979116,0.13598408,0.56565791
-2.62031016,1.23934527,0.61005554,0.45951823,0.00070239,0.01375514,0.00158000,0.10316893,0.13484284,0.57249438
-2.61430715,1.20685356,0.56658625,0.43432797,0.00067199,0.01364603,0.00156739,0.09681384,0.13333481,0.57722685
-2.60830415,1.17581961,0.52770211,0.41174804,0.00064154,0.01366600,0.00157312,0.09077025,0.13145896,0.57976789
-2.60230115,1.14615515,0.49320884,0.39176342,0.00061116,0.01381002,0.00159630,0.08507483,0.12922315,0.58007962
-2.59629815,1.11777826,0.46287751,0.37432384,0.00058099,0.01407115,0.00163575,0.07975617,0.12664398,0.57817394
-2.59029515,1.09061475,0.43645259,0.35934516,0.00055117,0.01444039,0.00169007,0.07483446,0.12374627,0.57411090
-2.58429215,1.06459857,0.41366001,0.34671154,0.00052185,0.01490666,0.00175759,0.07032164,0.12056227,0.56799564
-2.57828914,1.03967186,0.39421520,0.33627853,0.00049316,0.01545686,0.00183643,0.06622163,0.11713061,0.55997385
-2.57228614,1.01578463,0.37783069,0.32787680,0.00046526,0.01607596,0.00192453,0.06253096,0.11349509,0.55022642
-2.56628314,0.99289446,0.36422330,0.32131676,0.00043828,0.01674724,0.00201965,0.05923948,0.10970338,0.53896322
-2.56028014,0.97096655,0.35312063,0.31639371,0.00041236,0.01745255,0.00211946,0.05633136,0.10580568,0.52641678
-2.55427714,0.94997430,0.34426690,0.31289373,0.00038765,0.01817265,0.00222153,0.05378614,0.10185333,0.51283581
-2.54827414,0.92990059,0.33742781,0.31059982,0.00036424,0.01888774,0.00232344,0.05158000,0.09789770,0.49847926
-2.54227114,0.91073989,0.33239459,0.30929849,0.00034227,0.01957787,0.00242278,0.04968699,0.09398904,0.48361079
-2.53626813,0.89250105,0.32898701,0.30878626,0.00032181,0.02022353,0.00251728,0.04808027,0.09017561,0.46849422
-2.53026513,0.87521077,0.32705529,0.30887606,0.00030294,0.02080624,0.00260478,0.04673341,0.08650299,0.45338968
-2.52426213,0.85891733,0.32648104,0.30940320,0.00028572,0.02130906,0.00268340,0.04562150,0.08301362,0.43855078
-2.51825913,0.84369437,0.32717693,0.31023065,0.00027020,0.02171718,0.00275148,0.04472216,0.07974641,0.42422259
-2.51225613,0.82964426,0.32908532,0.31125336,0.00025638,0.02201838,0.00280772,0.04401640,0.07673667,0.41064031
-2.50625313,0.81690052,0.33217571,0.31240142,0.00024429,0.02220346,0.00285115,0.04348931,0.07401603,0.39802850
-2.50025013,0.80562909,0.33644110,0.31364189,0.00023390,0.02226654,0.00288121,0.04313040,0.07161248,0.38660062
-2.49424712,0.79602788,0.34189337,0.31497908,0.00022518,0.02220529,0.00289773,0.04293386,0.06955047,0.37655873
-2.48824412,0.78832438,0.34855776,0.31645331,0.00021811,0.02202098,0.00290094,0.04289844,0.06785097,0.36809297
-2.48224112,0.78277122,0.35646666,0.31813811,0.00021260,0.02171849,0.00289149,0.04302717,0.06653147,0.36138090
-2.47623812,0.77963959,0.36565297,0.32013593,0.00020861,0.02130607,0.00287035,0.04332681,0.06560599,0.35658627
-2.47023512,0.77921072,0.37614313,0.32257259,0.00020604,0.02079512,0.00283886,0.04380711,0.06508494,0.35385743
-2.46423212,0.78176562,0.38795037,0.32559072,0.00020481,0.02019974,0.00279862,0.04447991,0.06497491,0.35332508
-2.45822911,0.78757364,0.40106829,0.32934242,0.00020480,0.01953626,0.00275146,0.04535812,0.06527848,0.35509965
-2.45222611,0.79688024,0.41546521,0.33398167,0.00020589,0.01882269,0.00269940,0.04645461,0.06599387,0.35926831
-2.44622311,0.80989479,0.43107959,0.33965674,0.00020797,0.01807812,0.00264454,0.04778108,0.06711466,0.36589169
-2.44022011,0.82677891,0.44781675,0.34650310,0.00021088,0.01732207,0.00258903,0.04934697,0.06862952,0.37500070
-2.43421711,0.84763609,0.46554716,0.35463723,0.00021449,0.01657392,0.00253502,0.05115846,0.07052200,0.38659349
-2.42821411,0.87250329,0.48410653,0.36415160,0.00021862,0.01585226,0.00248457,0.05321755,0.07277042,0.40063287
-2.42221111,0.90134494,0.50329765,0.37511128,0.00022311,0.01517442,0.00243962,0.05552140,0.07534789,0.41704432
-2.41620810,0.93404984,0.52289412,0.38755222,0.00022779,0.01455598,0.00240197,0.05806173,0.07822250,0.43571492
-2.41020510,0.97043120,0.54264569,0.40148140,0.00023248,0.01401036,0.00237318,0.06082459,0.08135763,0.45649312
-2.40420210,1.01023002,0.56228533,0.41687896,0.00023702,0.01354856,0.00235461,0.06379025,0.08471251,0.47918965
-2.39819910,1.05312148,0.58153734,0.43370206,0.00024123,0.01317896,0.00234738,0.06693337,0.08824285,0.50357950
-2.39219610,1.09872443,0.60012662,0.45189032,0.00024496,0.01290721,0.00235233,0.07022339,0.09190168,0.52940497
-2.38619310,1.14661333,0.61778828,0.47137268,0.00024806,0.01273628,0.00237003,0.07362510,0.09564025,0.55637972
-2.38019010,1.19633214,0.63427752,0.49207511,0.00025038,0.01266647,0.00240079,0.07709942,0.09940905,0.58419373
-2.37418709,1.24740963,0.64937910,0.51392887,0.00025184,0.01269568,0.00244465,0.08060425,0.10315883,0.61251898
-2.36818409,1.29937534,0.66291607,0.53687879,0.00025233,0.01281955,0.00250136,0.08409555,0.10684164,0.64101570
-2.36218109,1.35177539,0.67475739,0.56089100,0.00025180,0.01303184,0.00257043,0.08752835,0.11041180,0.66933901
-2.35617809,1.40418755,0.68482402,0.58595984,0.00025020,0.01332474,0.00265109,0.09085785,0.11382684,0.69714566
-2.35017509,1.45623488,0.69309325,0.61211318,0.00024754,0.01368919,0.00274236,0.09404058,0.11704831,0.72410085
-2.34417209,1.50759724,0.69960102,0.63941599,0.00024384,0.01411533,0.00284300,0.09703540,0.12004242,0.74988478
-2.33816908,1.55802036,0.70444217,0.66797175,0.00023914,0.01459285,0.00295162,0.09980454,0.12278066,0.77419897
-2.33216608,1.60732211,0.70776850,0.69792143,0.00023353,0.01511134,0.00306661,0.10231451,0.12524017,0.79677208
-2.32616308,1.65539559,0.70978475,0.72944002,0.00022710,0.01566068,0.00318627,0.10453690,0.12740406,0.81736522
-2.32016008,1.70220928,0.71074265,0.76273047,0.00021999,0.01623130,0.00330878,0.10644912,0.12926160,0.83577671
-2.31415708,1.74780409,0.71093312,0.79801535,0.00021232,0.01681453,0.00343231,0.10803501,0.13080830,0.85184618
-2.30815408,1.79228773,0.71067715,0.83552630,0.00020427,0.01740279,0.00355506,0.10928526,0.13204597,0.86545820
-2.30215108,1.83582662,0.71031540,0.87549174,0.00019600,0.01798979,0.00367532,0.11019782,0.13298268,0.87654508
-2.29614807,1.87863587,0.71019712,0.91812330,0.00018769,0.01857066,0.00379159,0.11077811,0.13363276,0.88508932
-2.29014507,1.92096786,0.71066872,0.96360150,0.00017953,0.01914208,0.00390259,0.11103915,0.13401673,0.89112523
-2.28414207,1.96309988,0.71206244,1.01206138,0.00017170,0.01970226,0.00400743,0.11100151,0.13416136,0.89474013
-2.27813907,2.00532164,0.71468549,1.06357866,0.00016439,0.02025097,0.00410562,0.11069319,0.13409956,0.89607485
-2.27213607,2.04792295,0.71881015,1.11815726,0.00015780,0.02078948,0.00419716,0.11014934,0.13387047,0.89532352
-2.26613307,2.09118240,0.72466517,1.17571875,0.00015210,0.02132045,0.00428262,0.10941184,0.13351937,0.89273268
-2.26013007,2.13535719,0.73242879,1.23609439,0.00014749,0.02184778,0.00436319,0.10852876,0.13309767,0.88859951
-2.25412706,2.18067475,0.74222364,1.29902032,0.00014414,0.02237646,0.00444066,0.10755366,0.13266276,0.88326919
-2.24812406,2.22732625,0.75411371,1.36413641,0.00014223,0.02291235,0.00451748,0.10654472,0.13227773,0.87713104
-2.24212106,2.27546208,0.76810351,1.43098886,0.00014194,0.02346195,0.00459670,0.10556377,0.13201097,0.87061356
-2.23611806,2.32518943,0.78413935,1.49903689,0.00014342,0.02403214,0.00468194,0.10467516,0.13193553,0.86417811
-2.23011506,2.37657165,0.80211270,1.56766328,0.00014685,0.02462994,0.00477729,0.10394448,0.13212821,0.85831110
-2.22411206,2.42962915,0.82186539,1.63618858,0.00015238,0.02526223,0.00488723,0.10343721,0.13266834,0.85351473
-2.21810905,2.48434148,0.84319636,1.70388854,0.00016017,0.02593541,0.00501648,0.10321721,0.13363626,0.85029611
-2.21210605,2.54065009,0.86586965,1.77001404,0.00017034,0.02665522,0.00516983,0.10334524,0.13511148,0.84915507
-2.20610305,2.59846127,0.88962314,1.83381285,0.00018301,0.02742638,0.00535200,0.10387732,0.13717042,0.85057043
-2.20010005,2.65764872,0.91417763,1.89455218,0.00019830,0.02825235,0.00556740,0.10486326,0.13988399,0.85498540
-2.19409705,2.71805539,0.93924583,1.95154113,0.00021626,0.02913512,0.00581997,0.10634507,0.14331480,0.86279210
-2.18809405,2.77949420,0.96454082,2.00415200,0.00023697,0.03007494,0.00611296,0.10835555,0.14751431,0.87431588
-2.18209105,2.84174739,0.98978354,2.05183956,0.00026041,0.03107017,0.00644876,0.11091705,0.15251988,0.88979987
-2.17608804,2.90456458,1.01470915,2.09415728,0.00028656,0.03211710,0.00682873,0.11404031,0.15835190,0.90939044
-2.17008504,2.96765959,1.03907191,2.13076994,0.00031534,0.03320987,0.00725300,0.11772360,0.16501114,0.93312434
-2.16408204,3.03070643,1.06264864,2.16146197,0.00034661,0.03434044,0.00772046,0.12195210,0.17247654,0.96091813
-2.15807904,3.09333496,1.08524060,2.18614129,0.00038019,0.03549854,0.00822857,0.12669760,0.18070343,0.99256069
-2.15207604,3.15512695,1.10667405,2.20483851,0.00041583,0.03667181,0.00877342,0.13191846,0.18962248,1.02770951
-2.14607304,3.21561320,1.12679966,2.21770167,0.00045322,0.03784592,0.00934975,0.13755997,0.19913950,1.06589131
-2.14007004,3.27427263,1.14549100,2.22498689,0.00049200,0.03900480,0.00995095,0.14355506,0.20913610,1.10650735
-2.13406703,3.33053396,1.16264251,2.22704563,0.00053176,0.04013091,0.01056930,0.14982532,0.21947131,1.14884381
-2.12806403,3.38378073,1.17816726,2.22430910,0.00057204,0.04120563,0.01119607,0.15628241,0.22998428,1.19208710
-2.12206103,3.43335996,1.19199480,2.21727083,0.00061236,0.04220963,0.01182177,0.16282968,0.24049788,1.23534396
-2.11605803,3.47859476,1.20406942,2.20646825,0.00065220,0.04312340,0.01243642,0.16936424,0.25082318,1.27766574
-2.11005503,3.51880060,1.21434901,2.19246417,0.00069104,0.04392771,0.01302986,0.17577904,0.26076472,1.31807627
-2.10405203,3.55330503,1.22280458,2.17582898,0.00072838,0.04460414,0.01359199,0.18196531,0.27012629,1.35560207
-2.09804902,3.58146990,1.22942060,2.15712430,0.00076370,0.04513566,0.01411318,0.18781500,0.27871708,1.38930393
