energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.67583792,1.48747451,0.07282399,0.00104092,0.01911152,1.00611305,0.57510498,0.41273537
-5.66983492,1.48482360,0.07181146,0.00104899,0.01857014,1.00174365,0.54433365,0.41503857
-5.66383192,1.48954133,0.07101163,0.00106461,0.01798964,1.00241670,0.51824858,0.41865698
-5.65782891,1.50168878,0.07045160,0.00108763,0.01738098,1.00820692,0.49696707,0.42363151
-5.65182591,1.52117433,0.07015081,0.00111773,0.01675562,1.01908842,0.48054162,0.42997638
-5.64582291,1.54774654,0.07012007,0.00115446,0.01612503,1.03492953,0.46895998,0.43767491
-5.63981991,1.58099180,0.07036092,0.00119718,0.01550035,1.05549064,0.46214639,0.44667610
-5.63381691,1.62033751,0.07086527,0.00124515,0.01489195,1.08042556,0.45996413,0.45689253
-5.62781391,1.66506088,0.07161559,0.00129748,0.01430914,1.10928655,0.46221928,0.46819950
-5.62181091,1.71430350,0.07258537,0.00135316,0.01375989,1.14153306,0.46866590,0.48043576
-5.61580790,1.76709136,0.07374006,0.00141112,0.01325058,1.17654398,0.47901226,0.49340578
-5.60980490,1.82235966,0.07503828,0.00147022,0.01278589,1.21363317,0.49292831,0.50688351
-5.60380190,1.87898162,0.07643336,0.00152929,0.01236873,1.25206750,0.51005392,0.52061754
-5.59779890,1.93580004,0.07787510,0.00158717,0.01200023,1.29108702,0.53000781,0.53433748
-5.59179590,1.99166054,0.07931164,0.00164272,0.01167980,1.32992614,0.55239674,0.54776123
-5.58579290,2.04544477,0.08069139,0.00169486,0.01140528,1.36783511,0.57682478,0.56060290
-5.57978989,2.09610242,0.08196493,0.00174263,0.01117307,1.40410093,0.60290208,0.57258105
-5.57378689,2.14268053,0.08308678,0.00178516,0.01097841,1.43806666,0.63025306,0.58342686
-5.56778389,2.18434879,0.08401691,0.00182172,0.01081556,1.46914840,0.65852342,0.59289198
-5.56178089,2.22041996,0.08472206,0.00185176,0.01067811,1.49684927,0.68738586,0.60075570
-5.55577789,2.25036431,0.08517662,0.00187487,0.01055925,1.52076983,0.71654423,0.60683119
-5.54977489,2.27381797,0.08536322,0.00189081,0.01045202,1.54061458,0.74573598,0.61097068
-5.54377189,2.29058472,0.08527287,0.00189954,0.01034961,1.55619444,0.77473287,0.61306929
-5.53776888,2.30063152,0.08490477,0.00190115,0.01024556,1.56742534,0.80334005,0.61306754
-5.53176588,2.30407838,0.08426575,0.00189589,0.01013405,1.57432298,0.83139359,0.61095247
-5.52576288,2.30118315,0.08336937,0.00188415,0.01001003,1.57699457,0.85875686,0.60675740
-5.51975988,2.29232248,0.08223482,0.00186642,0.00986942,1.57562782,0.88531603,0.60056039
-5.51375688,2.27796994,0.08088562,0.00184329,0.00970922,1.57047815,0.91097510,0.59248158
-5.50775388,2.25867271,0.07934822,0.00181539,0.00952758,1.56185470,0.93565090,0.58267945
-5.50175088,2.23502801,0.07765062,0.00178342,0.00932386,1.55010617,0.95926852,0.57134626
-5.49574787,2.20766054,0.07582101,0.00174808,0.00909860,1.53560691,0.98175750,0.55870291
-5.48974487,2.17720192,0.07388656,0.00171007,0.00885351,1.51874422,1.00304911,0.54499317
-5.48374187,2.14427294,0.07187238,0.00167004,0.00859136,1.49990717,1.02307495,0.53047771
-5.47773887,2.10946923,0.06980080,0.00162864,0.00831586,1.47947745,1.04176696,0.51542793
-5.47173587,2.07335063,0.06769077,0.00158645,0.00803153,1.45782222,1.05905872,0.50011985
-5.46573287,2.03643420,0.06555762,0.00154397,0.00774353,1.43528927,1.07488798,0.48482801
-5.45972986,1.99919064,0.06341308,0.00150168,0.00745743,1.41220404,1.08920008,0.46981967
-5.45372686,1.96204367,0.06126545,0.00145998,0.00717902,1.38886837,1.10195187,0.45534935
-5.44772386,1.92537158,0.05912007,0.00141921,0.00691410,1.36556051,1.11311574,0.44165364
-5.44172086,1.88951030,0.05697983,0.00137966,0.00666825,1.34253594,1.12268316,0.42894656
-5.43571786,1.85475714,0.05484586,0.00134157,0.00644666,1.32002847,1.13066747,0.41741538
-5.42971486,1.82137440,0.05271818,0.00130516,0.00625387,1.29825119,1.13710535,0.40721695
-5.42371186,1.78959220,0.05059643,0.00127059,0.00609367,1.27739685,1.14205678,0.39847472
-5.41770885,1.75961008,0.04848041,0.00123803,0.00596892,1.25763743,1.14560326,0.39127636
-5.41170585,1.73159701,0.04637069,0.00120758,0.00588145,1.23912266,1.14784422,0.38567209
-5.40570285,1.70568969,0.04426890,0.00117937,0.00583201,1.22197763,1.14889190,0.38167380
-5.39969985,1.68198943,0.04217806,0.00115349,0.00582018,1.20629943,1.14886467,0.37925500
-5.39369685,1.66055768,0.04010263,0.00112999,0.00584444,1.19215321,1.14787955,0.37835159
-5.38769385,1.64141097,0.03804848,0.00110894,0.00590219,1.17956802,1.14604405,0.37886355
-5.38169085,1.62451571,0.03602276,0.00109034,0.00598979,1.16853278,1.14344818,0.38065751
-5.37568784,1.60978348,0.03403358,0.00107421,0.00610277,1.15899294,1.14015702,0.38357018
-5.36968484,1.59706764,0.03208971,0.00106049,0.00623588,1.15084820,1.13620448,0.38741264
-5.36368184,1.58616164,0.03020016,0.00104911,0.00638333,1.14395168,1.13158876,0.39197530
-5.35767884,1.57679959,0.02837380,0.00103994,0.00653893,1.13811095,1.12626978,0.39703351
-5.35167584,1.56865950,0.02661899,0.00103283,0.00669633,1.13309094,1.12016900,0.40235368
-5.34567284,1.56136913,0.02494316,0.00102754,0.00684918,1.12861890,1.11317159,0.40769958
-5.33966983,1.55451449,0.02335263,0.00102384,0.00699134,1.12439135,1.10513096,0.41283881
-5.33366683,1.54765083,0.02185230,0.00102143,0.00711710,1.12008264,1.09587549,0.41754910
-5.32766383,1.54031550,0.02044557,0.00101996,0.00722128,1.11535500,1.08521700,0.42162432
-5.32166083,1.53204231,0.01913426,0.00101907,0.00729944,1.10986949,1.07296060,0.42487992
-5.31565783,1.52237667,0.01791868,0.00101838,0.00734795,1.10329742,1.05891544,0.42715761
-5.30965483,1.51089081,0.01679773,0.00101749,0.00736408,1.09533177,1.04290558,0.42832928
-5.30365183,1.49719848,0.01576907,0.00101598,0.00734610,1.08569795,1.02478060,0.42829982
-5.29764882,1.48096831,0.01482938,0.00101345,0.00729324,1.07416362,1.00442531,0.42700889
-5.29164582,1.46193541,0.01397459,0.00100953,0.00720571,1.06054697,0.98176808,0.42443168
-5.28564282,1.43991065,0.01320029,0.00100384,0.00708470,1.04472316,0.95678733,0.42057842
-5.27963982,1.41478730,0.01250197,0.00099606,0.00693224,1.02662879,0.92951597,0.41549301
-5.27363682,1.38654477,0.01187541,0.00098592,0.00675119,1.00626407,0.90004360,0.40925055
-5.26763382,1.35524942,0.01131702,0.00097319,0.00654514,0.98369281,0.86851633,0.40195412
-5.26163082,1.32105250,0.01082417,0.00095770,0.00631825,0.95904016,0.83513439,0.39373081
-5.25562781,1.28418528,0.01039554,0.00093934,0.00607522,0.93248835,0.80014761,0.38472722
-5.24962481,1.24495175,0.01003138,0.00091808,0.00582113,0.90427057,0.76384917,0.37510455
-5.24362181,1.20371921,0.00973384,0.00089394,0.00556133,0.87466333,0.72656776,0.36503347
-5.23761881,1.16090708,0.00950720,0.00086703,0.00530138,0.84397757,0.68865876,0.35468893
-5.23161581,1.11697452,0.00935812,0.00083751,0.00504692,0.81254892,0.65049467,0.34424511
-5.22561281,1.07240727,0.00929583,0.00080559,0.00480360,0.78072750,0.61245535,0.33387051
-5.21960980,1.02770409,0.00933227,0.00077155,0.00457697,0.74886763,0.57491830,0.32372357
-5.21360680,0.98336355,0.00948226,0.00073572,0.00437244,0.71731772,0.53824963,0.31394868
-5.20760380,0.93987128,0.00976350,0.00069846,0.00419520,0.68641093,0.50279570,0.30467286
-5.20160080,0.89768840,0.01019661,0.00066015,0.00405013,0.65645660,0.46887595,0.29600315
-5.19559780,0.85724128,0.01080504,0.00062119,0.00394175,0.62773305,0.43677700,0.28802477
-5.18959480,0.81891300,0.01161496,0.00058200,0.00387416,0.60048173,0.40674813,0.28080011
-5.18359180,0.78303679,0.01265498,0.00054298,0.00385092,0.57490297,0.37899829,0.27436855
-5.17758879,0.74989149,0.01395581,0.00050450,0.00387502,0.55115355,0.35369446,0.26874714
-5.17158579,0.71969921,0.01554980,0.00046694,0.00394882,0.52934587,0.33096149,0.26393212
-5.16558279,0.69262502,0.01747035,0.00043063,0.00407389,0.50954897,0.31088312,0.25990113
-5.15957979,0.66877870,0.01975120,0.00039585,0.00425102,0.49179111,0.29350413,0.25661606
-5.15357679,0.64821829,0.02242555,0.00036285,0.00448011,0.47606382,0.27883342,0.25402654
-5.14757379,0.63095524,0.02552513,0.00033182,0.00476013,0.46232722,0.26684782,0.25207368
-5.14157079,0.61696072,0.02907906,0.00030293,0.00508904,0.45051624,0.25749631,0.25069410
-5.13556778,0.60617298,0.03311275,0.00027627,0.00546384,0.44054764,0.25070475,0.24982401
-5.12956478,0.59850517,0.03764658,0.00025193,0.00588051,0.43232732,0.24638061,0.24940316
-5.12356178,0.59385343,0.04269473,0.00022991,0.00633405,0.42575774,0.24441774,0.24937845
-5.11755878,0.59210487,0.04826390,0.00021022,0.00681861,0.42074510,0.24470111,0.24970721
-5.11155578,0.59314511,0.05435220,0.00019283,0.00732750,0.41720604,0.24711123,0.25035979
-5.10555278,0.59686524,0.06094817,0.00017769,0.00785340,0.41507359,0.25152836,0.25132159
-5.09954977,0.60316795,0.06802996,0.00016474,0.00838852,0.41430228,0.25783647,0.25259432
-5.09354677,0.61197273,0.07556486,0.00015394,0.00892479,0.41487215,0.26592679,0.25419660
-5.08754377,0.62322017,0.08350912,0.00014522,0.00945407,0.41679176,0.27570112,0.25616376
-5.08154077,0.63687521,0.09180812,0.00013854,0.00996844,0.42009998,0.28707482,0.25854712
-5.07553777,0.65292947,0.10039700,0.00013387,0.01046041,0.42486676,0.29997944,0.26141260
-5.06953477,0.67140267,0.10920170,0.00013120,0.01092321,0.43119278,0.31436500,0.26483898
-5.06353177,0.69234317,0.11814040,0.00013055,0.01135097,0.43920806,0.33020187,0.26891574
-5.05752876,0.71582767,0.12712533,0.00013194,0.01173896,0.44906973,0.34748217,0.27374074
-5.05152576,0.74196000,0.13606502,0.00013543,0.01208378,0.46095879,0.36622049,0.27941774
-5.04552276,0.77086898,0.14486664,0.00014108,0.01238344,0.47507605,0.38645395,0.28605392
-5.03951976,0.80270528,0.15343862,0.00014900,0.01263744,0.49163726,0.40824127,0.29375736
-5.03351676,0.83763701,0.16169324,0.00015927,0.01284679,0.51086735,0.43166082,0.30263463
-5.02751376,0.87584404,0.16954912,0.00017199,0.01301392,0.53299389,0.45680741,0.31278831
-5.02151076,0.91751082,0.17693352,0.00018725,0.01314261,0.55823957,0.48378770,0.32431462
-5.01550775,0.96281756,0.18378423,0.00020513,0.01323774,0.58681399,0.51271429,0.33730087
-5.00950475,1.01192974,0.19005104,0.00022569,0.01330509,0.61890445,0.54369823,0.35182285
-5.00350175,1.06498604,0.19569659,0.00024897,0.01335106,0.65466615,0.57684036,0.36794201
-4.99749875,1.12208476,0.20069669,0.00027493,0.01338231,0.69421168,0.61222142,0.38570241
-4.99149575,1.18326916,0.20503987,0.00030354,0.01340549,0.73760026,0.64989137,0.40512739
-4.98549275,1.24851218,0.20872647,0.00033467,0.01342683,0.78482690,0.68985836,0.42621602
-4.97948974,1.31770107,0.21176703,0.00036815,0.01345188,0.83581199,0.73207777,0.44893945
-4.97348674,1.39062293,0.21418031,0.00040375,0.01348519,0.89039173,0.77644207,0.47323713
-4.96748374,1.46695191,0.21599090,0.00044116,0.01353005,0.94831009,0.82277202,0.49901324
-4.96148074,1.54623902,0.21722673,0.00048001,0.01358831,1.00921279,0.87081005,0.52613356
-4.95547774,1.62790564,0.21791652,0.00051987,0.01366028,1.07264395,0.92021630,0.55442286
-4.94947474,1.71124157,0.21808738,0.00056026,0.01374467,1.13804601,0.97056801,0.58366332
-4.94347174,1.79540837,0.21776284,0.00060065,0.01383862,1.20476335,1.02136273,0.61359411
-4.93746873,1.87944855,0.21696118,0.00064047,0.01393784,1.27204997,1.07202554,0.64391251
-4.93146573,1.96230103,0.21569448,0.00067912,0.01403676,1.33908149,1.12192040,0.67427662
-4.92546273,2.04282265,0.21396825,0.00071601,0.01412882,1.40497132,1.17036557,0.70430996
-4.91945973,2.11981548,0.21178171,0.00075056,0.01420679,1.46879088,1.21665258,0.73360796
-4.91345673,2.19205923,0.20912875,0.00078219,0.01426304,1.52959325,1.26006821,0.76174624
-4.90745373,2.25834749,0.20599937,0.00081041,0.01429000,1.58643966,1.29991865,0.78829062
-4.90145073,2.31752663,0.20238170,0.00083477,0.01428047,1.63842779,1.33555471,0.81280845
-4.89544772,2.36853549,0.19826419,0.00085489,0.01422798,1.68472074,1.36639704,0.83488106
-4.88944472,2.41044431,0.19363806,0.00087051,0.01412715,1.72457553,1.39196004,0.85411665
-4.88344172,2.44249078,0.18849960,0.00088144,0.01397389,1.75736974,1.41187328,0.87016326
-4.87743872,2.46411151,0.18285240,0.00088764,0.01376568,1.78262505,1.42589919,0.88272115
-4.87143572,2.47496729,0.17670910,0.00088916,0.01350165,1.80002646,1.43394606,0.89155400
-4.86543272,2.47496061,0.17009273,0.00088616,0.01318269,1.80943605,1.43607546,0.89649839
-4.85942971,2.46424444,0.16303750,0.00087894,0.01281139,1.81090067,1.43250357,0.89747111
-4.85342671,2.44322158,0.15558887,0.00086786,0.01239197,1.80465277,1.42359610,0.89447375
-4.84742371,2.41253450,0.14780308,0.00085340,0.01193014,1.79110435,1.40985694,0.88759449
-4.84142071,2.37304579,0.13974606,0.00083609,0.01143283,1.77083405,1.39191082,0.87700678
-4.83541771,2.32581025,0.13149176,0.00081651,0.01090797,1.74456788,1.37048076,0.86296499
-4.82941471,2.27203961,0.12312014,0.00079530,0.01036418,1.71315443,1.34636135,0.84579724
-4.82341171,2.21306174,0.11471484,0.00077306,0.00981045,1.67753564,1.32038895,0.82589563
-4.81740870,2.15027607,0.10636060,0.00075042,0.00925587,1.63871449,1.29341031,0.80370448
-4.81140570,2.08510739,0.09814084,0.00072796,0.00870929,1.59772109,1.26625111,0.77970693
-4.80540270,2.01896021,0.09013521,0.00070620,0.00817910,1.55557883,1.23968584,0.75441072
-4.79939970,1.95317584,0.08241746,0.00068560,0.00767299,1.51327209,1.21441060,0.72833373
-4.79339670,1.88899401,0.07505363,0.00066655,0.00719781,1.47171706,1.19102001,0.70198996
-4.78739370,1.82752088,0.06810066,0.00064932,0.00675941,1.43173706,1.16998939,0.67587658
-4.78139070,1.76970463,0.06160550,0.00063412,0.00636266,1.39404326,1.15166294,0.65046257
-4.77538769,1.71631959,0.05560463,0.00062103,0.00601140,1.35922166,1.13624862,0.62617936
-4.76938469,1.66795926,0.05012412,0.00061006,0.00570855,1.32772677,1.12381954,0.60341393
-4.76338169,1.62503812,0.04518006,0.00060114,0.00545616,1.29988185,1.11432206,0.58250416
-4.75737869,1.58780163,0.04077939,0.00059412,0.00525563,1.27588550,1.10758962,0.56373680
-4.75137569,1.55634344,0.03692099,0.00058877,0.00510783,1.25582374,1.10336180,0.54734763
-4.74537269,1.53062832,0.03359702,0.00058486,0.00501332,1.23968669,1.10130720,0.53352360
-4.73936968,1.51051905,0.03079431,0.00058209,0.00497250,1.22738847,1.10104896,0.52240648
-4.73336668,1.49580556,0.02849584,0.00058019,0.00498584,1.21878886,1.10219132,0.51409761
-4.72736368,1.48623410,0.02668208,0.00057887,0.00505400,1.21371541,1.10434582,0.50866310
-4.72136068,1.48153473,0.02533226,0.00057788,0.00517795,1.21198418,1.10715555,0.50613906
-4.71535768,1.48144523,0.02442539,0.00057700,0.00535903,1.21341806,1.11031617,0.50653620
-4.70935468,1.48573009,0.02394105,0.00057606,0.00559898,1.21786126,1.11359253,0.50984356
-4.70335168,1.49419334,0.02385989,0.00057493,0.00589990,1.22518924,1.11683001,0.51603090
-4.69734867,1.50668464,0.02416386,0.00057355,0.00626412,1.23531341,1.11996003,0.52504962
-4.69134567,1.52309835,0.02483614,0.00057192,0.00669407,1.24818041,1.12299950,0.53683218
-4.68534267,1.54336597,0.02586081,0.00057007,0.00719206,1.26376626,1.12604437,0.55129008
-4.67933967,1.56744245,0.02722229,0.00056809,0.00776002,1.28206577,1.12925786,0.56831066
-4.67333667,1.59528784,0.02890461,0.00056610,0.00839921,1.30307816,1.13285403,0.58775308
-4.66733367,1.62684535,0.03089052,0.00056425,0.00910992,1.32679008,1.13707792,0.60944393
-4.66133067,1.66201791,0.03316068,0.00056268,0.00989118,1.35315715,1.14218343,0.63317294
-4.65532766,1.70064476,0.03569268,0.00056153,0.01074048,1.38208569,1.14841040,0.65868942
-4.64932466,1.74248003,0.03846029,0.00056093,0.01165347,1.41341586,1.15596226,0.68569982
-4.64332166,1.78717499,0.04143284,0.00056096,0.01262384,1.44690767,1.16498562,0.71386697
-4.63731866,1.83426553,0.04457475,0.00056167,0.01364317,1.48223098,1.17555307,0.74281129
-4.63131566,1.88316589,0.04784539,0.00056306,0.01470088,1.51896038,1.18765022,0.77211429
-4.62531266,1.93316964,0.05119921,0.00056508,0.01578429,1.55657566,1.20116765,0.80132432
-4.61930965,1.98345805,0.05458619,0.00056761,0.01687883,1.59446805,1.21589839,0.82996475
-4.61330665,2.03311590,0.05795262,0.00057049,0.01796823,1.63195221,1.23154101,0.85754410
-4.60730365,2.08115417,0.06124212,0.00057351,0.01903495,1.66828350,1.24770812,0.88356803
-4.60130065,2.12653857,0.06439705,0.00057642,0.02006055,1.70267986,1.26393991,0.90755261
-4.59529765,2.16822271,0.06736002,0.00057894,0.02102628,1.73434722,1.27972191,0.92903826
-4.58929465,2.20518435,0.07007565,0.00058079,0.02191359,1.76250731,1.29450611,0.94760398
-4.58329165,2.23646286,0.07249235,0.00058168,0.02270475,1.78642650,1.30773432,0.96288087
-4.57728864,2.26119630,0.07456417,0.00058134,0.02338343,1.80544422,1.31886256,0.97456474
-4.57128564,2.27865618,0.07625254,0.00057953,0.02393529,1.81899973,1.32738530,0.98242687
-4.56528264,2.28827835,0.07752784,0.00057604,0.02434845,1.82665590,1.33285845,0.98632265
-4.55927964,2.28968849,0.07837081,0.00057074,0.02461398,1.82811887,1.33491990,0.98619762
-4.55327664,2.28272123,0.07877360,0.00056354,0.02472620,1.82325288,1.33330686,0.98209069
-4.54727364,2.26743192,0.07874052,0.00055442,0.02468291,1.81208941,1.32786925,0.97413432
-4.54127064,2.24410059,0.07828839,0.00054343,0.02448550,1.79483055,1.31857850,0.96255183
-4.53526763,2.21322823,0.07744654,0.00053069,0.02413894,1.77184629,1.30553177,0.94765176
-4.52926463,2.17552534,0.07625632,0.00051640,0.02365158,1.74366612,1.28895123,0.92981968
-4.52326163,2.13189359,0.07477038,0.00050079,0.02303489,1.71096531,1.26917886,0.90950776
-4.51725863,2.08340129,0.07305142,0.00048415,0.02230310,1.67454642,1.24666686,0.88722251
-4.51125563,2.03125381,0.07117081,0.00046683,0.02147272,1.63531707,1.22196439,0.86351112
-4.50525263,1.97676008,0.06920680,0.00044916,0.02056198,1.59426465,1.19570118,0.83894701
-4.49924962,1.92129655,0.06724265,0.00043153,0.01959030,1.55242906,1.16856871,0.81411491
-4.49324662,1.86626975,0.06536455,0.00041431,0.01857768,1.51087444,1.14129968,0.78959617
-4.48724362,1.81307886,0.06365951,0.00039785,0.01754410,1.47066081,1.11464663,0.76595450
-4.48124062,1.76307926,0.06221319,0.00038249,0.01650900,1.43281641,1.08936027,0.74372264
-4.47523762,1.71754812,0.06110780,0.00036855,0.01549074,1.39831165,1.06616830,0.72339027
-4.46923462,1.67765293,0.06042009,0.00035629,0.01450621,1.36803514,1.04575520,0.70539332
-4.46323162,1.64442346,0.06021945,0.00034594,0.01357043,1.34277232,1.02874349,0.69010490
-4.45722861,1.61872773,0.06056622,0.00033768,0.01269626,1.32318709,1.01567687,0.67782796
-4.45122561,1.60125230,0.06151017,0.00033165,0.01189428,1.30980660,1.00700554,0.66878960
-4.44522261,1.59248699,0.06308925,0.00032792,0.01117260,1.30300944,1.00307379,0.66313724
-4.43921961,1.59271422,0.06532858,0.00032654,0.01053689,1.30301706,1.00411023,0.66093631
-4.43321661,1.60200270,0.06823971,0.00032750,0.00999039,1.30988861,1.01022050,0.66216975
-4.42721361,1.62020568,0.07182030,0.00033076,0.00953408,1.32351898,1.02138263,0.66673888
-4.42121061,1.64696344,0.07605396,0.00033624,0.00916678,1.34364001,1.03744519,0.67446583
-4.41520760,1.68170998,0.08091053,0.00034383,0.00888537,1.36982481,1.05812797,0.68509739
-4.40920460,1.72368380,0.08634673,0.00035340,0.00868508,1.40149508,1.08302556,0.69831010
-4.40320160,1.77194254,0.09230707,0.00036478,0.00855968,1.43793135,1.11161348,0.71371676
-4.39719860,1.82538152,0.09872513,0.00037780,0.00850176,1.47828609,1.14325721,0.73087407
-4.39119560,1.88275581,0.10552524,0.00039227,0.00850304,1.52159965,1.17722382,0.74929152
-4.38519260,1.94270576,0.11262431,0.00040795,0.00855458,1.56681883,1.21269631,0.76844136
-4.37918959,2.00378563,0.11993401,0.00042464,0.00864707,1.61281804,1.24879043,0.78776964
-4.37318659,2.06449493,0.12736311,0.00044208,0.00877103,1.65842275,1.28457390,0.80670810
-4.36718359,2.12331195,0.13481992,0.00046003,0.00891705,1.70243481,1.31908757,0.82468681
-4.36118059,2.17872881,0.14221481,0.00047820,0.00907600,1.74365948,1.35136829,0.84114728
-4.35517759,2.22928726,0.14946262,0.00049632,0.00923917,1.78093323,1.38047283,0.85555576
-4.34917459,2.27361430,0.15648504,0.00051410,0.00939842,1.81315198,1.40550231,0.86741638
-4.34317159,2.31045661,0.16321261,0.00053123,0.00954634,1.83929877,1.42562639,0.87628381
-4.33716858,2.33871258,0.16958650,0.00054742,0.00967633,1.85847012,1.44010643,0.88177495
-4.33116558,2.35746109,0.17555986,0.00056236,0.00978267,1.86990021,1.44831685,0.88357922
-4.32516258,2.36598569,0.18109865,0.00057574,0.00986057,1.87298187,1.44976377,0.88146717
-4.31915958,2.36379337,0.18618199,0.00058727,0.00990625,1.86728372,1.44410033,0.87529687
-4.31315658,2.35062714,0.19080190,0.00059668,0.00991687,1.85256257,1.43113791,0.86501791
-4.30715358,2.32647165,0.19496255,0.00060371,0.00989059,1.82877064,1.41085273,0.85067271
