energy_ev,total_up,Al_p_up,Al_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.75987994,0.45955963,0.07988103,0.00000000,0.34062382,0.06084036,0.04309347,0.19528582
-5.75387694,0.47959748,0.08424338,0.00000000,0.36648318,0.06274828,0.04262931,0.20565947
-5.74787394,0.50327017,0.08874441,0.00000000,0.39372209,0.06523163,0.04287975,0.21766126
-5.74187094,0.52989606,0.09328018,0.00000000,0.42193716,0.06819414,0.04375905,0.23101902
-5.73586793,0.55876857,0.09774992,0.00000000,0.45070916,0.07153620,0.04517733,0.24544224
-5.72986493,0.58916846,0.10205874,0.00000000,0.47961169,0.07515652,0.04704168,0.26062690
-5.72386193,0.62037645,0.10612029,0.00000000,0.50822058,0.07895378,0.04925713,0.27626077
-5.71785893,0.65168640,0.10985916,0.00000000,0.53612368,0.08282836,0.05172784,0.29202917
-5.71185593,0.68241840,0.11321296,0.00000000,0.56293076,0.08668403,0.05435823,0.30762098
-5.70585293,0.71193164,0.11613394,0.00000000,0.58828290,0.09042961,0.05705429,0.32273484
-5.69984992,0.73963656,0.11859004,0.00000000,0.61186103,0.09398060,0.05972494,0.33708532
-5.69384692,0.76500588,0.12056540,0.00000000,0.63339316,0.09726059,0.06228346,0.35040886
-5.68784392,0.78758409,0.12206016,0.00000000,0.65265994,0.10020258,0.06464894,0.36246919
-5.68184092,0.80699494,0.12308957,0.00000000,0.66949818,0.10275004,0.06674776,0.37306216
-5.67583792,0.82294666,0.12368251,0.00000000,0.68380227,0.10485766,0.06851494,0.38201959
-5.66983492,0.83523467,0.12387939,0.00000000,0.69552319,0.10649188,0.06989540,0.38921208
-5.66383192,0.84374149,0.12372960,0.00000000,0.70466533,0.10763099,0.07084503,0.39455064
-5.65782891,0.84843406,0.12328857,0.00000000,0.71128128,0.10826491,0.07133146,0.39798699
-5.65182591,0.84935843,0.12261463,0.00000000,0.71546469,0.10839470,0.07133462,0.39951260
-5.64582291,0.84663214,0.12176581,0.00000000,0.71734191,0.10803163,0.07084686,0.39915647
-5.63981991,0.84043470,0.12079683,0.00000000,0.71706263,0.10719611,0.06987279,0.39698178
-5.63381691,0.83099661,0.11975626,0.00000000,0.71479021,0.10591627,0.06842874,0.39308166
-5.62781391,0.81858758,0.11868425,0.00000000,0.71069229,0.10422654,0.06654185,0.38757415
-5.62181091,0.80350450,0.11761072,0.00000000,0.70493213,0.10216598,0.06424891,0.38059682
-5.61580790,0.78605974,0.11655432,0.00000000,0.69766139,0.09977679,0.06159490,0.37230118
-5.60980490,0.76657050,0.11552199,0.00000000,0.68901455,0.09710275,0.05863132,0.36284724
-5.60380190,0.74534968,0.11450937,0.00000000,0.67910553,0.09418791,0.05541444,0.35239850
-5.59779890,0.72269860,0.11350187,0.00000000,0.66802653,0.09107546,0.05200345,0.34111758
-5.59179590,0.69890205,0.11247644,0.00000000,0.65584926,0.08780683,0.04845873,0.32916269
-5.58579290,0.67422568,0.11140386,0.00000000,0.64262841,0.08442109,0.04484010,0.31668510
-5.57978989,0.64891586,0.11025154,0.00000000,0.62840726,0.08095469,0.04120533,0.30382766
-5.57378689,0.62320189,0.10898652,0.00000000,0.61322486,0.07744148,0.03760883,0.29072441
-5.56778389,0.59730026,0.10757876,0.00000000,0.59712469,0.07391291,0.03410064,0.27750123
-5.56178089,0.57142073,0.10600429,0.00000000,0.58016402,0.07039865,0.03072566,0.26427736
-5.55577789,0.54577368,0.10424826,0.00000000,0.56242359,0.06692720,0.02752319,0.25116774
-5.54977489,0.52057842,0.10230771,0.00000000,0.54401716,0.06352685,0.02452681,0.23828594
-5.54377189,0.49607182,0.10019387,0.00000000,0.52510024,0.06022652,0.02176446,0.22574745
-5.53776888,0.47251691,0.09793404,0.00000000,0.50587785,0.05705678,0.01925880,0.21367321
-5.53176588,0.45021080,0.09557281,0.00000000,0.48661070,0.05405074,0.01702777,0.20219304
-5.52576288,0.42949166,0.09317273,0.00000000,0.46761968,0.05124488,0.01508527,0.19144891
-5.51975988,0.41074431,0.09081430,0.00000000,0.44928836,0.04867977,0.01344199,0.18159772
-5.51375688,0.39440399,0.08859540,0.00000000,0.43206350,0.04640050,0.01210625,0.17281364
-5.50775388,0.38095820,0.08663004,0.00000000,0.41645337,0.04445707,0.01108480,0.16528955
-5.50175088,0.37094623,0.08504661,0.00000000,0.40302406,0.04290436,0.01038359,0.15923781
-5.49574787,0.36495623,0.08398552,0.00000000,0.39239359,0.04180191,0.01000845,0.15489002
-5.48974487,0.36361969,0.08359646,0.00000000,0.38522408,0.04121342,0.00996559,0.15249572
-5.48374187,0.36760318,0.08403513,0.00000000,0.38221190,0.04120593,0.01026186,0.15232007
-5.47773887,0.37759736,0.08545963,0.00000000,0.38407597,0.04184869,0.01090493,0.15464034
-5.47173587,0.39430310,0.08802654,0.00000000,0.39154413,0.04321175,0.01190314,0.15974119
-5.46573287,0.41841488,0.09188665,0.00000000,0.40533779,0.04536423,0.01326513,0.16790884
-5.45972986,0.45060167,0.09718052,0.00000000,0.42615490,0.04837234,0.01499934,0.17942399
-5.45372686,0.49148530,0.10403392,0.00000000,0.45465140,0.05229712,0.01711316,0.19455367
-5.44772386,0.54161694,0.11255311,0.00000000,0.49142132,0.05719202,0.01961206,0.21354210
-5.44172086,0.60145209,0.12282025,0.00000000,0.53697584,0.06310028,0.02249845,0.23660073
-5.43571786,0.67132474,0.13488893,0.00000000,0.59172183,0.07005229,0.02577057,0.26389764
-5.42971486,0.75142156,0.14878000,0.00000000,0.65594015,0.07806294,0.02942127,0.29554673
-5.42371186,0.84175714,0.16447791,0.00000000,0.72976465,0.08712908,0.03343687,0.33159690
-5.41770885,0.94215121,0.18192759,0.00000000,0.81316240,0.09722720,0.03779614,0.37202183
-5.41170585,1.05220927,0.20103228,0.00000000,0.90591612,0.10831156,0.04246939,0.41671067
-5.40570285,1.17130754,0.22165223,0.00000000,1.00760977,0.12031267,0.04741795,0.46546025
-5.39969985,1.29858366,0.24360464,0.00000000,1.11761818,0.13313645,0.05259377,0.51796927
-5.39369685,1.43293405,0.26666485,0.00000000,1.23510157,0.14666411,0.05793956,0.57383505
-5.38769385,1.57301879,0.29056893,0.00000000,1.35900598,0.16075279,0.06338923,0.63255306
-5.38169085,1.71727477,0.31501771,0.00000000,1.48807008,0.17523708,0.06886877,0.69351987
-5.37568784,1.86393731,0.33968219,0.00000000,1.62083880,0.18993141,0.07429758,0.75603948
-5.36968484,2.01107013,0.36421039,0.00000000,1.75568411,0.20463333,0.07959015,0.81933326
-5.36368184,2.15660337,0.38823524,0.00000000,1.89083274,0.21912759,0.08465813,0.88255344
-5.35767884,2.29837854,0.41138358,0.00000000,2.02440024,0.23319094,0.08941268,0.94479980
-5.35167584,2.43419938,0.43328581,0.00000000,2.15443091,0.24659746,0.09376705,1.00513925
-5.34567284,2.56188672,0.45358592,0.00000000,2.27894221,0.25912439,0.09763917,1.06262771
-5.33966983,2.67933572,0.47195152,0.00000000,2.39597248,0.27055800,0.10095435,1.11633352
-5.33366683,2.78457313,0.48808357,0.00000000,2.50363029,0.28069955,0.10364775,1.16536161
-5.32766383,2.87581259,0.50172535,0.00000000,2.60014374,0.28937091,0.10566668,1.20887754
-5.32166083,2.95150569,0.51267034,0.00000000,2.68390789,0.29641974,0.10697250,1.24613056
-5.31565783,3.01038681,0.52076870,0.00000000,2.75352868,0.30172392,0.10754209,1.27647460
-5.30965483,3.05150992,0.52593218,0.00000000,2.80786145,0.30519511,0.10736883,1.29938670
-5.30365183,3.07427602,0.52813700,0.00000000,2.84604289,0.30678131,0.10646298,1.31448178
-5.29764882,3.07845004,0.52742499,0.00000000,2.86751499,0.30646829,0.10485148,1.32152358
-5.29164582,3.06416672,0.52390252,0.00000000,2.87204032,0.30427986,0.10257721,1.32043108
-5.28564282,3.03192536,0.51773768,0.00000000,2.85970790,0.30027693,0.09969769,1.31128031
-5.27963982,2.98257378,0.50915543,0.00000000,2.83092975,0.29455557,0.09628328,1.29430166
-5.27363682,2.91728233,0.49843128,0.00000000,2.78642821,0.28724399,0.09241498,1.26987268
-5.26763382,2.83750916,0.48588347,0.00000000,2.72721457,0.27849865,0.08818203,1.23850682
-5.26163082,2.74495816,0.47186407,0.00000000,2.65456006,0.26849975,0.08367918,1.20083868
-5.25562781,2.64153134,0.45674932,0.00000000,2.56996013,0.25744618,0.07900397,1.15760631
-5.24962481,2.52927741,0.44092942,0.00000000,2.47509360,0.24555012,0.07425402,1.10963131
-5.24362181,2.41033854,0.42479830,0.00000000,2.37177794,0.23303161,0.06952451,1.05779737
-5.23761881,2.28689687,0.40874341,0.00000000,2.26192235,0.22011313,0.06490575,1.00302826
-5.23161581,2.16112275,0.39313613,0.00000000,2.14748013,0.20701450,0.06048120,0.94626563
-5.22561281,2.03512578,0.37832280,0.00000000,2.03040179,0.19394803,0.05632572,0.88844760
-5.21960980,1.91091028,0.36461669,0.00000000,1.91259037,0.18111433,0.05250425,0.83048855
-5.21360680,1.79033582,0.35229115,0.00000000,1.79585993,0.16869856,0.04907085,0.77326054
-5.20760380,1.67508374,0.34157394,0.00000000,1.68189848,0.15686734,0.04606813,0.71757696
-5.20160080,1.56662989,0.33264297,0.00000000,1.57223594,0.14576638,0.04352701,0.66417834
-5.19559780,1.46622396,0.32562338,0.00000000,1.46821782,0.13551861,0.04146685,0.61372076
-5.18959480,1.37487509,0.32058610,0.00000000,1.37098487,0.12622306,0.03989574,0.56676680
-5.18359180,1.29334389,0.31754769,0.00000000,1.28145899,0.11795424,0.03881115,0.52377894
-5.17758879,1.22214014,0.31647163,0.00000000,1.20033516,0.11076206,0.03820067,0.48511550
-5.17158579,1.16152605,0.31727078,0.00000000,1.12807936,0.10467226,0.03804288,0.45102882
-5.16558279,1.11152430,0.31981102,0.00000000,1.06493202,0.09968719,0.03830831,0.42166565
-5.15957979,1.07193056,0.32391588,0.00000000,1.01091665,0.09578701,0.03896054,0.39706955
-5.15357679,1.04232977,0.32937211,0.00000000,0.96585297,0.09293122,0.03995714,0.37718507
-5.14757379,1.02211580,0.33593591,0.00000000,0.92937411,0.09106040,0.04125084,0.36186367
-5.14157079,1.01051397,0.34333976,0.00000000,0.90094719,0.09009827,0.04279052,0.35087109
-5.13556778,1.00660594,0.35129970,0.00000000,0.87989667,0.08995393,0.04452227,0.34389611
-5.12956478,1.00935666,0.35952280,0.00000000,0.86542982,0.09052432,0.04639046,0.34056062
-5.12356178,1.01764282,0.36771478,0.00000000,0.85666381,0.09169682,0.04833879,0.34043066
-5.11755878,1.03028247,0.37558747,0.00000000,0.85265364,0.09335201,0.05031129,0.34302848
-5.11155578,1.04606536,0.38286616,0.00000000,0.85242047,0.09536659,0.05225335,0.34784533
-5.10555278,1.06378347,0.38929650,0.00000000,0.85497980,0.09761628,0.05411283,0.35435480
-5.09954977,1.08226127,0.39465090,0.00000000,0.85936873,0.09997886,0.05584097,0.36202646
-5.09354677,1.10038501,0.39873427,0.00000000,0.86467201,0.10233712,0.05739343,0.37033956
-5.08754377,1.11713048,0.40138904,0.00000000,0.87004610,0.10458173,0.05873123,0.37879640
-5.08154077,1.13158860,0.40249920,0.00000000,0.87474086,0.10661396,0.05982157,0.38693508
-5.07553777,1.14298800,0.40199335,0.00000000,0.87811831,0.10834814,0.06063863,0.39434127
-5.06953477,1.15071396,0.39984674,0.00000000,0.87966787,0.10971379,0.06116417,0.40065858
-5.06353177,1.15432308,0.39608199,0.00000000,0.87901785,0.11065736,0.06138800,0.40559723
-5.05752876,1.15355310,0.39076869,0.00000000,0.87594269,0.11114346,0.06130822,0.40894069
-5.05152576,1.14832726,0.38402175,0.00000000,0.87036570,0.11115559,0.06093131,0.41054999
-5.04552276,1.13875311,0.37599842,0.00000000,0.86235721,0.11069625,0.06027187,0.41036556
-5.03951976,1.12511550,0.36689414,0.00000000,0.85212807,0.10978645,0.05935225,0.40840650
-5.03351676,1.10786382,0.35693732,0.00000000,0.84001869,0.10846463,0.05820180,0.40476719
-5.02751376,1.08759388,0.34638297,0.00000000,0.82648380,0.10678494,0.05685600,0.39961146
-5.02151076,1.06502493,0.33550558,0.00000000,0.81207354,0.10481509,0.05535526,0.39316451
-5.01550775,1.04097257,0.32459123,0.00000000,0.79741138,0.10263364,0.05374364,0.38570278
-5.00950475,1.01631845,0.31392939,0.00000000,0.78316964,0.10032697,0.05206736,0.37754236
-5.00350175,0.99197788,0.30380435,0.00000000,0.77004349,0.09798603,0.05037325,0.36902621
-4.99749875,0.96886666,0.29448690,0.00000000,0.75872440,0.09570294,0.04870718,0.36051085
-4.99149575,0.94786818,0.28622629,0.00000000,0.74987391,0.09356757,0.04711247,0.35235304
-4.98549275,0.92980230,0.27924287,0.00000000,0.74409897,0.09166438,0.04562839,0.34489690
-4.97948974,0.91539705,0.27372166,0.00000000,0.74192948,0.09006940,0.04428887,0.33846205
-4.97348674,0.90526425,0.26980711,0.00000000,0.74379913,0.08884769,0.04312133,0.33333325
-4.96748374,0.89988020,0.26759920,0.00000000,0.75003030,0.08805128,0.04214578,0.32975181
-4.96148074,0.89957173,0.26715108,0.00000000,0.76082334,0.08771764,0.04137421,0.32790916
-4.95547774,0.90450851,0.26846839,0.00000000,0.77625092,0.08786880,0.04081023,0.32794265
-4.94947474,0.91470149,0.27151013,0.00000000,0.79625736,0.08851106,0.04044912,0.32993371
-4.94347174,0.93000746,0.27619123,0.00000000,0.82066298,0.08963537,0.04027809,0.33390830
-4.93746873,0.95013935,0.28238658,0.00000000,0.84917302,0.09121828,0.04027693,0.33983938
-4.93146573,0.97468158,0.28993631,0.00000000,0.88139073,0.09322335,0.04041888,0.34765135
-4.92546273,1.00310955,0.29865218,0.00000000,0.91683378,0.09560308,0.04067172,0.35722579
-4.91945973,1.03481220,0.30832467,0.00000000,0.95495301,0.09830111,0.04099914,0.36840846
-4.91345673,1.06911649,0.31873053,0.00000000,0.99515267,0.10125459,0.04136214,0.38101671
-4.90745373,1.10531239,0.32964027,0.00000000,1.03681088,0.10439669,0.04172056,0.39484721
-4.90145073,1.14267726,0.34082543,0.00000000,1.07929940,0.10765899,0.04203460,0.40968332
-4.89544772,1.18049836,0.35206523,0.00000000,1.12200156,0.11097377,0.04226633,0.42530179
-4.88944472,1.21809253,0.36315212,0.00000000,1.16432760,0.11427593,0.04238098,0.44147847
-4.88344172,1.25482216,0.37389637,0.00000000,1.20572672,0.11750466,0.04234818,0.45799279
-4.87743872,1.29010692,0.38412915,0.00000000,1.24569539,0.12060463,0.04214297,0.47463086
-4.87143572,1.32343106,0.39370433,0.00000000,1.28378178,0.12352674,0.04174646,0.49118720
-4.86543272,1.35434623,0.40249880,0.00000000,1.31958639,0.12622851,0.04114638,0.50746520
-4.85942971,1.38247017,0.41041163,0.00000000,1.35275934,0.12867394,0.04033722,0.52327646
-4.85342671,1.40748200,0.41736202,0.00000000,1.38299485,0.13083313,0.03932020,0.53843931
-4.84742371,1.42911472,0.42328649,0.00000000,1.41002375,0.13268158,0.03810288,0.55277688
-4.84142071,1.44714613,0.42813556,0.00000000,1.43360505,0.13419929,0.03669865,0.56611507
-4.83541771,1.46138900,0.43187016,0.00000000,1.45351740,0.13536982,0.03512597,0.57828077
-4.82941471,1.47168170,0.43445823,0.00000000,1.46955152,0.13617938,0.03340744,0.58910074
-4.82341171,1.47788016,0.43587176,0.00000000,1.48150445,0.13661596,0.03156882,0.59840142
-4.81740870,1.47985200,0.43608449,0.00000000,1.48917634,0.13666875,0.02963797,0.60600990
-4.81140570,1.47747335,0.43507053,0.00000000,1.49237009,0.13632773,0.02764381,0.61175604
-4.80540270,1.47062869,0.43280397,0.00000000,1.49089425,0.13558362,0.02561531,0.61547593
-4.79939970,1.45921384,0.42925947,0.00000000,1.48456893,0.13442802,0.02358055,0.61701645
-4.79339670,1.44314160,0.42441392,0.00000000,1.47323440,0.13285391,0.02156593,0.61624062
-4.78739370,1.42234982,0.41824874,0.00000000,1.45676178,0.13085634,0.01959547,0.61303362
-4.78139070,1.39681095,0.41075292,0.00000000,1.43506493,0.12843328,0.01769035,0.60730890
-4.77538769,1.36654233,0.40192629,0.00000000,1.40811274,0.12558653,0.01586849,0.59901411
-4.76938469,1.33161620,0.39178286,0.00000000,1.37594062,0.12232264,0.01414439,0.58813621
-4.76338169,1.29216859,0.38035387,0.00000000,1.33866041,0.11865376,0.01252908,0.57470562
-4.75737869,1.24840613,0.36769033,0.00000000,1.29646770,0.11459828,0.01103019,0.55879885
-4.75137569,1.20061015,0.35386474,0.00000000,1.24964591,0.11018119,0.00965214,0.54053944
-4.74537269,1.14913753,0.33897189,0.00000000,1.19856668,0.10543426,0.00839644,0.52009709
-4.73936968,1.09441804,0.32312857,0.00000000,1.14368627,0.10039581,0.00726202,0.49768484
-4.73336668,1.03694815,0.30647229,0.00000000,1.08553804,0.09511014,0.00624563,0.47355455
-4.72736368,0.97728161,0.28915882,0.00000000,1.02472147,0.08962675,0.00534225,0.44799068
-4.72136068,0.91601711,0.27135898,0.00000000,0.96188795,0.08399921,0.00454547,0.42130277
-4.71535768,0.85378382,0.25325459,0.00000000,0.89772433,0.07828382,0.00384792,0.39381708
-4.70935468,0.79122550,0.23503401,0.00000000,0.83293508,0.07253823,0.00324160,0.36586750
-4.70335168,0.72898404,0.21688734,0.00000000,0.76822376,0.06681986,0.00271822,0.33778656
-4.69734867,0.66768327,0.19900175,0.00000000,0.70427500,0.06118447,0.00226944,0.30989659
-4.69134567,0.60791386,0.18155690,0.00000000,0.64173768,0.05568470,0.00188714,0.28250170
-4.68534267,0.55022004,0.16472104,0.00000000,0.58121016,0.05036886,0.00156358,0.25588077
-4.67933967,0.49508860,0.14864753,0.00000000,0.52322811,0.04527990,0.00129156,0.23028168
-4.67333667,0.44294071,0.13347232,0.00000000,0.46825533,0.04045460,0.00106450,0.20591705
-4.66733367,0.39412664,0.11931213,0.00000000,0.41667788,0.03592309,0.00087651,0.18296156
-4.66133067,0.34892348,0.10626358,0.00000000,0.36880140,0.03170860,0.00072248,0.16155072
-4.65532766,0.30753566,0.09440302,0.00000000,0.32485161,0.02782748,0.00059804,0.14178115
-4.64932466,0.27009809,0.08378719,0.00000000,0.28497749,0.02428950,0.00049964,0.12371218
-4.64332166,0.23668137,0.07445436,0.00000000,0.24925692,0.02109831,0.00042456,0.10736853
-4.63731866,0.20729873,0.06642599,0.00000000,0.21770405,0.01825212,0.00037090,0.09274383
-4.63131566,0.18191405,0.05970867,0.00000000,0.19027793,0.01574445,0.00033764,0.07980487
-4.62531266,0.16045053,0.05429611,0.00000000,0.16689184,0.01356497,0.00032468,0.06849607
-4.61930965,0.14279948,0.05017116,0.00000000,0.14742274,0.01170044,0.00033289,0.05874422
-4.61330665,0.12882871,0.04730767,0.00000000,0.13172025,0.01013549,0.00036420,0.05046304
-4.60730365,0.11839028,0.04567201,0.00000000,0.11961498,0.00885352,0.00042174,0.04355756
-4.60130065,0.11132717,0.04522435,0.00000000,0.11092562,0.00783736,0.00050990,0.03792803
-4.59529765,0.10747880,0.04591948,0.00000000,0.10546477,0.00707001,0.00063453,0.03347343
-4.58929465,0.10668524,0.04770731,0.00000000,0.10304328,0.00653507,0.00080307,0.03009435
-4.58329165,0.10879011,0.05053301,0.00000000,0.10347312,0.00621723,0.00102472,0.02769534
-4.57728864,0.11364222,0.05433691,0.00000000,0.10656887,0.00610253,0.00131065,0.02618675
-4.57128564,0.12109620,0.05905417,0.00000000,0.11214790,0.00617854,0.00167407,0.02548592
-4.56528264,0.13101208,0.06461441,0.00000000,0.12002958,0.00643441,0.00213045,0.02551804
-4.55927964,0.14325420,0.07094134,0.00000000,0.13003360,0.00686087,0.00269755,0.02621655
-4.55327664,0.15768972,0.07795256,0.00000000,0.14197781,0.00745012,0.00339548,0.02752316
-4.54727364,0.17418669,0.08555959,0.00000000,0.15567579,0.00819562,0.00424662,0.02938765
-4.54127064,0.19261221,0.09366820,0.00000000,0.17093444,0.00909190,0.00527551,0.03176744
-4.53526763,0.21283060,0.10217914,0.00000000,0.18755189,0.01013423,0.00650855,0.03462700
-4.52926463,0.23470184,0.11098924,0.00000000,0.20531587,0.01131837,0.00797363,0.03793709
-4.52326163,0.25808038,0.11999299,0.00000000,0.22400287,0.01264023,0.00969954,0.04167397
-4.51725863,0.28281431,0.12908437,0.00000000,0.24337800,0.01409553,0.01171528,0.04581842
-4.51125563,0.30874499,0.13815907,0.00000000,0.26319589,0.01567950,0.01404918,0.05035480
-4.50525263,0.33570706,0.14711683,0.00000000,0.28320254,0.01738658,0.01672791,0.05526995
-4.49924962,0.36352884,0.15586394,0.00000000,0.30313800,0.01921012,0.01977522,0.06055206
-4.49324662,0.39203308,0.16431564,0.00000000,0.32274010,0.02114215,0.02321076,0.06618950
-4.48724362,0.42103791,0.17239833,0.00000000,0.34174876,0.02317317,0.02704869,0.07216960
-4.48124062,0.45035812,0.18005155,0.00000000,0.35991113,0.02529202,0.03129630,0.07847742
-4.47523762,0.47980652,0.18722949,0.00000000,0.37698695,0.02748575,0.03595267,0.08509458
-4.46923462,0.50919557,0.19390196,0.00000000,0.39275439,0.02973964,0.04100746,0.09199821
-4.46323162,0.53833908,0.20005494,0.00000000,0.40701573,0.03203724,0.04643986,0.09915997
-4.45722861,0.56705425,0.20569035,0.00000000,0.41960304,0.03436053,0.05221773,0.10654545
-4.45122561,0.59516383,0.21082544,0.00000000,0.43038341,0.03669016,0.05829720,0.11411380
-4.44522261,0.62249869,0.21549150,0.00000000,0.43926370,0.03900578,0.06462252,0.12181781
-4.43921961,0.64890065,0.21973219,0.00000000,0.44619451,0.04128645,0.07112643,0.12960443
-4.43321661,0.67422580,0.22360155,0.00000000,0.45117338,0.04351121,0.07773096,0.13741591
-4.42721361,0.69834817,0.22716166,0.00000000,0.45424702,0.04565961,0.08434875,0.14519139
-4.42121061,0.72116378,0.23048036,0.00000000,0.45551256,0.04771241,0.09088479,0.15286912
-4.41520760,0.74259513,0.23362886,0.00000000,0.45511775,0.04965230,0.09723866,0.16038924
-4.40920460,0.76259582,0.23667960,0.00000000,0.45326012,0.05146461,0.10330713,0.16769691
-4.40320160,0.78115529,0.23970439,0.00000000,0.45018518,0.05313802,0.10898695,0.17474589
-4.39719860,0.79830348,0.24277284,0.00000000,0.44618371,0.05466533,0.11417799,0.18150221
-4.39119560,0.81411507,0.24595128,0.00000000,0.44158814,0.05604402,0.11878629,0.18794791
-4.38519260,0.82871322,0.24930222,0.00000000,0.43676835,0.05727682,0.12272709,0.19408457
-4.37918959,0.84227237,0.25288422,0.00000000,0.43212670,0.05837214,0.12592765,0.19993635
-4.37318659,0.85502001,0.25675233,0.00000000,0.42809279,0.05934432,0.12832973,0.20555248
-4.36718359,0.86723703,0.26095897,0.00000000,0.42511768,0.06021369,0.12989159,0.21100885
-4.36118059,0.87925665,0.26555526,0.00000000,0.42366796,0.06100653,0.13058944,0.21640858
-4.35517759,0.89146162,0.27059274,0.00000000,0.42421972,0.06175473,0.13041832,0.22188146
-4.34917459,0.90427975,0.27612522,0.00000000,0.42725233,0.06249528,0.12939223,0.22758204
-4.34317159,0.91817769,0.28221096,0.00000000,0.43324227,0.06326960,0.12754367,0.23368657
-4.33716858,0.93365306,0.28891479,0.00000000,0.44265686,0.06412265,0.12492252,0.24038856
-4.33116558,0.95122499,0.29631008,0.00000000,0.45594801,0.06510186,0.12159429,0.24789323
-4.32516258,0.97142334,0.30448056,0.00000000,0.47354582,0.06625595,0.11763796,0.25641096
-4.31915958,0.99477663,0.31352161,0.00000000,0.49585201,0.06763364,0.11314334,0.26614987
-4.31315658,1.02179915,0.32354102,0.00000000,0.52323312,0.06928225,0.10820820,0.27730793
-4.30715358,1.05297731,0.33465892,0.00000000,0.55601332,0.07124632,0.10293526,0.29006475
