energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
4.85342671,0.71884564,0.00700567,0.00008520,0.35522188,0.31757695,0.11289557,0.15549633
4.85942971,0.71155914,0.00640331,0.00008489,0.35305703,0.31413115,0.11323079,0.15277869
4.86543272,0.70046422,0.00600390,0.00008412,0.34935639,0.30901444,0.11277979,0.14940865
4.87143572,0.68570033,0.00578602,0.00008290,0.34413779,0.30228813,0.11155507,0.14540977
4.87743872,0.66752588,0.00573744,0.00008127,0.33749819,0.29406591,0.10958756,0.14083040
4.88344172,0.64630845,0.00585465,0.00007931,0.32960778,0.28450912,0.10692578,0.13574161
4.88944472,0.62251241,0.00614223,0.00007707,0.32070266,0.27382095,0.10363435,0.13023438
4.89544772,0.59668430,0.00661253,0.00007465,0.31107630,0.26223976,0.09979219,0.12441639
4.90145073,0.56943685,0.00728532,0.00007213,0.30107011,0.25003168,0.09549024,0.11840841
4.90745373,0.54143204,0.00818753,0.00006961,0.29106321,0.23748291,0.09082897,0.11234051
4.91345673,0.51336396,0.00935308,0.00006721,0.28146176,0.22489193,0.08591576,0.10634815
4.91945973,0.48594200,0.01082267,0.00006503,0.27268805,0.21256190,0.08086230,0.10056833
4.92546273,0.45987498,0.01264371,0.00006320,0.26516968,0.20079344,0.07578203,0.09513594
4.93146573,0.43585656,0.01487008,0.00006182,0.25932893,0.18987801,0.07078783,0.09018032
4.93746873,0.41455243,0.01756198,0.00006103,0.25557266,0.18009211,0.06598994,0.08582220
4.94347174,0.39658921,0.02078560,0.00006092,0.25428283,0.17169227,0.06149428,0.08217100
4.94947474,0.38254554,0.02461277,0.00006161,0.25580774,0.16491096,0.05740103,0.07932260
4.95547774,0.37294495,0.02912045,0.00006321,0.26045430,0.15995345,0.05380370,0.07735750
4.96148074,0.36825073,0.03439006,0.00006581,0.26848116,0.15699545,0.05078843,0.07633950
4.96748374,0.36886239,0.04050658,0.00006950,0.28009309,0.15618171,0.04843369,0.07631476
4.97348674,0.37511361,0.04755756,0.00007436,0.29543640,0.15762518,0.04681012,0.07731128
4.97948974,0.38727134,0.05563178,0.00008047,0.31459566,0.16140692,0.04598062,0.07933883
4.98549275,0.40553572,0.06481774,0.00008789,0.33759172,0.16757648,0.04600046,0.08238919
4.99149575,0.43004074,0.07520190,0.00009667,0.36438104,0.17615265,0.04691742,0.08643680
4.99749875,0.46085521,0.08686673,0.00010684,0.39485656,0.18712463,0.04877186,0.09143969
5.00350175,0.49798395,0.09988848,0.00011843,0.42884986,0.20045334,0.05159660,0.09734081
5.00950475,0.54136915,0.11433493,0.00013144,0.46613492,0.21607301,0.05541664,0.10406955
5.01550775,0.59089169,0.13026289,0.00014586,0.50643331,0.23389286,0.06024868,0.11154369
5.02151076,0.64637268,0.14771585,0.00016166,0.54942088,0.25379896,0.06610036,0.11967148
5.02751376,0.70757505,0.16672157,0.00017881,0.59473573,0.27565619,0.07296937,0.12835409
5.03351676,0.77420559,0.18728996,0.00019723,0.64198759,0.29931039,0.08084232,0.13748827
5.03951976,0.84591753,0.20941126,0.00021684,0.69076824,0.32459069,0.08969363,0.14696918
5.04552276,0.92231382,0.23305468,0.00023752,0.74066293,0.35131213,0.09948434,0.15669343
5.05152576,1.00295167,0.25816765,0.00025916,0.79126249,0.37927847,0.11016110,0.16656227
5.05752876,1.08734823,0.28467582,0.00028160,0.84217593,0.40828545,0.12165536,0.17648485
5.06353177,1.17498789,0.31248389,0.00030467,0.89304318,0.43812435,0.13388290,0.18638151
5.06953477,1.26533134,0.34147736,0.00032820,0.94354775,0.46858600,0.14674382,0.19618705
5.07553777,1.35782630,0.37152540,0.00035197,0.99342890,0.49946522,0.16012310,0.20585392
5.08154077,1.45192021,0.40248457,0.00037579,1.04249302,0.53056562,0.17389167,0.21535525
5.08754377,1.54707436,0.43420365,0.00039943,1.09062394,0.56170483,0.18790822,0.22468758
5.09354677,1.64277951,0.46652923,0.00042267,1.13779179,0.59271989,0.20202161,0.23387336
5.09954977,1.73857234,0.49931206,0.00044532,1.18406007,0.62347291,0.21607377,0.24296294
5.10555278,1.83405230,0.53241381,0.00046715,1.22959068,0.65385661,0.22990326,0.25203613
5.11155578,1.92889795,0.56571408,0.00048798,1.27464658,0.68379969,0.24334905,0.26120306
5.11755878,2.02288229,0.59911717,0.00050765,1.31959179,0.71327170,0.25625462,0.27060446
5.12356178,2.11588578,0.63255833,0.00052603,1.36488844,0.74228714,0.26847201,0.28041095
5.12956478,2.20790651,0.66600916,0.00054300,1.41109072,0.77090857,0.27986582,0.29082158
5.13556778,2.29906631,0.69948163,0.00055851,1.45883541,0.79924835,0.29031668,0.30206122
5.14157079,2.38961221,0.73303039,0.00057253,1.50882907,0.82746877,0.29972436,0.31437696
5.14757379,2.47991238,0.76675324,0.00058508,1.56183149,0.85578029,0.30801004,0.32803326
5.15357679,2.57044622,0.80078917,0.00059622,1.61863583,0.88443772,0.31511782,0.34330598
5.15957979,2.66178815,0.83531416,0.00060606,1.68004530,0.91373421,0.32101526,0.36047522
5.16558279,2.75458543,0.87053446,0.00061474,1.74684681,0.94399290,0.32569306,0.37981704
5.17158579,2.84953004,0.90667749,0.00062244,1.81978202,0.97555640,0.32916373,0.40159423
5.17758879,2.94732560,0.94398055,0.00062934,1.89951635,1.00877426,0.33145952,0.42604619
5.18359180,3.04865012,0.98267768,0.00063568,1.98660687,1.04398864,0.33262957,0.45337842
5.18959480,3.15411604,1.02298511,0.00064166,2.08146988,1.08151859,0.33273659,0.48375162
5.19559780,3.26422902,1.06508579,0.00064753,2.18434951,1.12164351,0.33185319,0.51727108
5.20160080,3.37934742,1.10911371,0.00065348,2.29528838,1.16458649,0.33005803,0.55397660
5.20760380,3.49964417,1.15513882,0.00065970,2.41410194,1.21049795,0.32743219,0.59383355
5.21360680,3.62507317,1.20315303,0.00066634,2.54035771,1.25944071,0.32405570,0.63672542
5.21960980,3.75534207,1.25305845,0.00067351,2.67336093,1.31137693,0.32000467,0.68244852
5.22561281,3.88989311,1.30465820,0.00068128,2.81214784,1.36615798,0.31534894,0.73070906
5.23161581,4.02789369,1.35765076,0.00068966,2.95548786,1.42351770,0.31015054,0.78112320
5.23761881,4.16823778,1.41162830,0.00069860,3.10189525,1.48306981,0.30446278,0.83322022
5.24362181,4.30955884,1.46607927,0.00070798,3.24965113,1.54430991,0.29833023,0.88644895
5.24962481,4.45025469,1.52039577,0.00071766,3.39683568,1.60662226,0.29178932,0.94018764
5.25562781,4.58852387,1.57388539,0.00072743,3.54137029,1.66929163,0.28486960,0.99375695
5.26163082,4.72241279,1.62578753,0.00073702,3.68106877,1.73151972,0.27759543,1.04643580
5.26763382,4.84987216,1.67529366,0.00074615,3.81369620,1.79244611,0.26998808,1.09747974
5.27363682,4.96882076,1.72157091,0.00075451,3.93703368,1.85117276,0.26206797,1.14614106
5.27963982,5.07721420,1.76378809,0.00076177,4.04894650,1.90679140,0.25385694,1.19169000
5.28564282,5.17311580,1.80114309,0.00076761,4.14745315,1.95841260,0.24538041,1.23343625
5.29164582,5.25476663,1.83289055,0.00077173,4.23079243,2.00519536,0.23666922,1.27074981
5.29764882,5.32065149,1.85836852,0.00077383,4.29748533,2.04637580,0.22776111,1.30308042
5.30365183,5.36955789,1.87702294,0.00077369,4.34638922,2.08129376,0.21870177,1.32997464
5.30965483,5.40062493,1.88842867,0.00077111,4.37674123,2.10941592,0.20954531,1.35108995
5.31565783,5.41337993,1.89230617,0.00076597,4.38818885,2.13035431,0.20035422,1.36620515
5.32166083,5.40776056,1.88853294,0.00075819,4.38080583,2.14387932,0.19119879,1.37522672
5.32766383,5.38412144,1.87714904,0.00074779,4.35509238,2.14992643,0.18215598,1.37819078
5.33366683,5.34322450,1.85835660,0.00073485,4.31195925,2.14859646,0.17330792,1.37526075
5.33966983,5.28621354,1.83251310,0.00071952,4.25269626,2.14014912,0.16473996,1.36672064
5.34567284,5.21457385,1.80011896,0.00070201,4.17892635,2.12499041,0.15653849,1.35296455
5.35167584,5.13007887,1.76179982,0.00068261,4.09254730,2.10365429,0.14878854,1.33448271
5.35767884,5.03472624,1.71828464,0.00066164,3.99566369,2.07677981,0.14157132,1.31184473
5.36368184,4.93066631,1.67038048,0.00063949,3.89051207,2.04508469,0.13496179,1.28568090
5.36968484,4.82012626,1.61894532,0.00061655,3.77938297,2.00933688,0.12902631,1.25666221
5.37568784,4.70533351,1.56486014,0.00059323,3.66454313,1.97032543,0.12382054,1.22547995
5.38169085,4.58844176,1.50900157,0.00056997,3.54816156,1.92883211,0.11938766,1.19282568
5.38769385,4.47146291,1.45221621,0.00054718,3.43224252,1.88560515,0.11575691,1.15937225
5.39369685,4.35620768,1.39529789,0.00052525,3.31856828,1.84133629,0.11294257,1.12575652
5.39969985,4.24423720,1.33896836,0.00050455,3.20865381,1.79664198,0.11094345,1.09256427
5.40570285,4.13682722,1.28386234,0.00048540,3.10371482,1.75204951,0.10974281,1.06031766
5.41170585,4.03494591,1.23051707,0.00046807,3.00464998,1.70798823,0.10930874,1.02946557
5.41770885,3.93924531,1.17936646,0.00045278,2.91203726,1.66478614,0.10959511,1.00037680
5.42371186,3.85006609,1.13073974,0.00043971,2.82614361,1.62267133,0.11054284,0.97333627
5.42971486,3.76745430,1.08486403,0.00042896,2.74694658,1.58177792,0.11208156,0.94854398
5.43571786,3.69118872,1.04187051,0.00042058,2.67416613,1.54215572,0.11413164,0.92611662
5.44172086,3.62081641,1.00180320,0.00041456,2.60730406,1.50378268,0.11660635,0.90609159
5.44772386,3.55569455,0.96462989,0.00041085,2.54568886,1.46657934,0.11941416,0.88843290
5.45372686,3.49503579,0.93025408,0.00040933,2.48852314,1.43042405,0.12246115,0.87303889
5.45972986,3.43795506,0.89852757,0.00040987,2.43493140,1.39516830,0.12565325,0.85975117
5.46573287,3.38351545,0.86926270,0.00041227,2.38400564,1.36065115,0.12889839,0.84836441
5.47173587,3.33077130,0.84224390,0.00041633,2.33484716,1.32671223,0.13210847,0.83863678
5.47773887,3.27880690,0.81723812,0.00042181,2.28660284,1.29320267,0.13520095,0.83030048
5.48374187,3.22676963,0.79400370,0.00042846,2.23849499,1.25999365,0.13810022,0.82307205
5.48974487,3.17389671,0.77229790,0.00043601,2.18984417,1.22698257,0.14073856,0.81666232
5.49574787,3.11953528,0.75188270,0.00044420,2.14008489,1.19409660,0.14305684,0.81078548
5.50175088,3.06315571,0.73252937,0.00045277,2.08877449,1.16129402,0.14500477,0.80516727
5.50775388,3.00435856,0.71402173,0.00046145,2.03559578,1.12856343,0.14654107,0.79955193
5.51375688,2.94287573,0.69615861,0.00047001,1.98035449,1.09592129,0.14763320,0.79370786
5.51975988,2.87856666,0.67875551,0.00047819,1.92297237,1.06340823,0.14825706,0.78743196
5.52576288,2.81141037,0.66164607,0.00048579,1.86347719,1.03108442,0.14839655,0.78055246
5.53176588,2.74149450,0.64468326,0.00049262,1.80199083,0.99902457,0.14804308,0.77293045
5.53776888,2.66900221,0.62774071,0.00049848,1.73871629,0.96731280,0.14719508,0.76446011
5.54377189,2.59419791,0.61071416,0.00050325,1.67392466,0.93603785,0.14585759,0.75506776
5.54977489,2.51741265,0.59352311,0.00050680,1.60794271,0.90528878,0.14404190,0.74470993
5.55577789,2.43902988,0.57611264,0.00050903,1.54114164,0.87515140,0.14176533,0.73337075
5.56178089,2.35947219,0.55845525,0.00050989,1.47392721,0.84570566,0.13905104,0.72105868
5.56778389,2.27918938,0.54055265,0.00050934,1.40673147,0.81702384,0.13592797,0.70780313
5.57378689,2.19864826,0.52243714,0.00050738,1.34000585,0.78916983,0.13243074,0.69365090
5.57978989,2.11832408,0.50417262,0.00050404,1.27421572,0.76219915,0.12859960,0.67866295
5.58579290,2.03869386,0.48585472,0.00049939,1.20983574,0.73615990,0.12448027,0.66291147
5.59179590,1.96023125,0.46761014,0.00049353,1.14734601,0.71109427,0.12012370,0.64647752
5.59779890,1.88340286,0.44959491,0.00048657,1.08722843,0.68704053,0.11558561,0.62944938
5.60380190,1.80866575,0.43199156,0.00047867,1.02996306,0.66403542,0.11092592,0.61192148
5.60980490,1.73646561,0.41500506,0.00047000,0.97602423,0.64211661,0.10620788,0.59399410
5.61580790,1.66723556,0.39885783,0.00046075,0.92587607,0.62132501,0.10149701,0.57577363
5.62181091,1.60139495,0.38378363,0.00045115,0.87996755,0.60170701,0.09685977,0.55737334
5.62781391,1.53934804,0.37002079,0.00044143,0.83872685,0.58331613,0.09236212,0.53891444
5.63381691,1.48148222,0.35780492,0.00043181,0.80255532,0.56621429,0.08806784,0.52052736
5.63981991,1.42816567,0.34736126,0.00042254,0.77182101,0.55047233,0.08403681,0.50235287
5.64582291,1.37974430,0.33889725,0.00041385,0.74685219,0.53616992,0.08032325,0.48454310
5.65182591,1.33653796,0.33259535,0.00040598,0.72793098,0.52339474,0.07697402,0.46726198
5.65782891,1.29883605,0.32860665,0.00039913,0.71528747,0.51224098,0.07402700,0.45068521
5.66383192,1.26689269,0.32704532,0.00039351,0.70909456,0.50280722,0.07150981,0.43499950
5.66983492,1.24092158,0.32798436,0.00038929,0.70946374,0.49519383,0.06943866,0.42040100
5.67583792,1.22109094,0.33145261,0.00038660,0.71644212,0.48949989,0.06781765,0.40709293
5.68184092,1.20751860,0.33743327,0.00038555,0.73001054,0.48581993,0.06663842,0.39528246
5.68784392,1.20026782,0.34586390,0.00038622,0.75008320,0.48424051,0.06588023,0.38517676
5.69384692,1.19934372,0.35663789,0.00038863,0.77650831,0.48483675,0.06551048,0.37697838
5.69984992,1.20469072,0.36960719,0.00039280,0.80906995,0.48766904,0.06548569,0.37088017
5.70585293,1.21619101,0.38458634,0.00039866,0.84749082,0.49277993,0.06575281,0.36705968
5.71185593,1.23366414,0.40135730,0.00040615,0.89143556,0.50019124,0.06625094,0.36567332
5.71785893,1.25686746,0.41967505,0.00041514,0.94051446,0.50990156,0.06691335,0.36685053
5.72386193,1.28549764,0.43927359,0.00042548,0.99428727,0.52188399,0.06766967,0.37068792
5.72986493,1.31919274,0.45987202,0.00043700,1.05226676,0.53608417,0.06844827,0.37724376
5.73586793,1.35753488,0.48118048,0.00044949,1.11392200,0.55241868,0.06917858,0.38653298
5.74187094,1.40005318,0.50290569,0.00046274,1.17868111,0.57077365,0.06979346,0.39852273
5.74787394,1.44622693,0.52475599,0.00047649,1.24593362,0.59100366,0.07023131,0.41312894
5.75387694,1.49548879,0.54644554,0.00049050,1.31503242,0.61293100,0.07043802,0.43021380
5.75987994,1.54722813,0.56769780,0.00050452,1.38529560,0.63634519,0.07036852,0.44958459
5.76588294,1.60079444,0.58824824,0.00051830,1.45600850,0.66100313,0.06998803,0.47099387
5.77188594,1.65550127,0.60784622,0.00053157,1.52642634,0.68662961,0.06927287,0.49414117
5.77788894,1.71063061,0.62625625,0.00054410,1.59577786,0.71291874,0.06821076,0.51867640
5.78389195,1.76543835,0.64325882,0.00055565,1.66327041,0.73953613,0.06680082,0.54420500
5.78989495,1.81916102,0.65865078,0.00056601,1.72809697,0.76612217,0.06505303,0.57029474
5.79589795,1.87102409,0.67224567,0.00057498,1.78944526,0.79229646,0.06298736,0.59648422
5.80190095,1.92025222,0.68387407,0.00058238,1.84650918,0.81766345,0.06063259,0.62229295
5.80790395,1.96608149,0.69338409,0.00058805,1.89850268,0.84181944,0.05802488,0.64723263
5.81390695,2.00777364,0.70064224,0.00059188,1.94467563,0.86436067,0.05520611,0.67081956
5.81990995,2.04463208,0.70553461,0.00059376,1.98433159,0.88489256,0.05222218,0.69258753
5.82591296,2.07601929,0.70796850,0.00059363,2.01684661,0.90303977,0.04912126,0.71210103
5.83191596,2.10137501,0.70787431,0.00059147,2.04168848,0.91845662,0.04595212,0.72896797
5.83791896,2.12023439,0.70520777,0.00058727,2.05843537,0.93083775,0.04276256,0.74285173
5.84392196,2.13224520,0.69995220,0.00058109,2.06679299,0.93992819,0.03959805,0.75348164
5.84992496,2.13718302,0.69212068,0.00057300,2.06660905,0.94553258,0.03650054,0.76066173
5.85592796,2.13496347,0.68175793,0.00056311,2.05788426,0.94752296,0.03350755,0.76427704
5.86193097,2.12565035,0.66894170,0.00055158,2.04077877,0.94584450,0.03065150,0.76429730
5.86793397,2.10945899,0.65378335,0.00053859,2.01561345,0.94051897,0.02795933,0.76077763
5.87393697,2.08675396,0.63642767,0.00052435,1.98286551,0.93164547,0.02545227,0.75385618
5.87993997,2.05804098,0.61705161,0.00050909,1.94315836,0.91939830,0.02314592,0.74374871
5.88594297,2.02395281,0.59586192,0.00049307,1.89724572,0.90402186,0.02105048,0.73074033
5.89194597,1.98522942,0.57309174,0.00047655,1.84599043,0.88582279,0.01917106,0.71517463
5.89794897,1.94269319,0.54899616,0.00045980,1.79033887,0.86515952,0.01750821,0.69744072
5.90395198,1.89721996,0.52384684,0.00044307,1.73129180,0.84242975,0.01605846,0.67795868
5.90995498,1.84970737,0.49792605,0.00042662,1.66987303,0.81805635,0.01481490,0.65716413
5.91595798,1.80104179,0.47152008,0.00041068,1.60709729,0.79247234,0.01376781,0.63549254
5.92196098,1.75206563,0.44491263,0.00039545,1.54393869,0.76610577,0.01290522,0.61336402
5.92796398,1.70354661,0.41837816,0.00038111,1.48130144,0.73936510,0.01221357,0.59116926
5.93396698,1.65615065,0.39217575,0.00036778,1.41999396,0.71262590,0.01167821,0.56925734
5.93996998,1.61041981,0.36654360,0.00035556,1.36070787,0.68621947,0.01128398,0.54792567
5.94597299,1.56675651,0.34169439,0.00034450,1.30400266,0.66042395,0.01101566,0.52741284
5.95197599,1.52541492,0.31781184,0.00033460,1.25029670,0.63545837,0.01085854,0.50789437
5.95797899,1.48649990,0.29504840,0.00032585,1.19986509,0.61147975,0.01079881,0.48948147
5.96398199,1.44997378,0.27352435,0.00031816,1.15284415,0.58858348,0.01082410,0.47222305
5.96998499,1.41567031,0.25332811,0.00031145,1.10924232,0.56680674,0.01092391,0.45611034
5.97598799,1.38331524,0.23451781,0.00030561,1.06895666,0.54613474,0.01109010,0.44108420
5.98199100,1.35255232,0.21712391,0.00030050,1.03179413,0.52650939,0.01131739,0.42704437
5.98799400,1.32297322,0.20115275,0.00029600,0.99749618,0.50783970,0.01160380,0.41386024
5.99399700,1.29414975,0.18659074,0.00029197,0.96576556,0.49001342,0.01195115,0.40138251
6.00000000,1.26566666,0.17340901,0.00028831,0.93629369,0.47290922,0.01236548,0.38945513
