energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.85592796,1.55309145,0.03918520,0.07924882,0.03487209,0.42729812,0.96849415,0.34864769
-5.84992496,1.55769521,0.04241344,0.07996993,0.03446079,0.42409585,0.96650858,0.35244663
-5.84392196,1.56510016,0.04566263,0.08081173,0.03402151,0.42203367,0.96661144,0.35659829
-5.83791896,1.57515405,0.04888000,0.08176118,0.03357813,0.42111534,0.96849727,0.36105967
-5.83191596,1.58760418,0.05200966,0.08279797,0.03315402,0.42131693,0.97179370,0.36576761
-5.82591296,1.60210704,0.05499410,0.08389516,0.03277143,0.42258845,0.97607607,0.37064077
-5.81990995,1.61824061,0.05777582,0.08502028,0.03245088,0.42485580,0.98088329,0.37558232
-5.81390695,1.63551880,0.06029906,0.08613646,0.03221074,0.42802311,0.98573451,0.38048321
-5.80790395,1.65340735,0.06251154,0.08720392,0.03206684,0.43197522,0.99014574,0.38522592
-5.80190095,1.67134077,0.06436618,0.08818145,0.03203220,0.43658045,0.99364595,0.38968845
-5.79589795,1.68873937,0.06582261,0.08902798,0.03211696,0.44169342,0.99579198,0.39374835
-5.78989495,1.70502605,0.06684858,0.08970412,0.03232830,0.44715795,0.99618174,0.39728675
-5.78389195,1.71964206,0.06742106,0.09017361,0.03267056,0.45281003,0.99446532,0.40019208
-5.77788894,1.73206135,0.06752697,0.09040452,0.03314537,0.45848079,0.99035356,0.40236345
-5.77188594,1.74180319,0.06716370,0.09037039,0.03375198,0.46399949,0.98362406,0.40371343
-5.76588294,1.74844274,0.06633910,0.09005099,0.03448753,0.46919652,0.97412439,0.40417040
-5.75987994,1.75161946,0.06507120,0.08943285,0.03534744,0.47390639,0.96177274,0.40368012
-5.75387694,1.75104346,0.06338757,0.08850960,0.03632580,0.47797077,0.94655614,0.40220682
-5.74787394,1.74649973,0.06132428,0.08728192,0.03741583,0.48124149,0.92852653,0.39973361
-5.74187094,1.73785053,0.05892464,0.08575733,0.03861023,0.48358352,0.90779520,0.39626234
-5.73586793,1.72503597,0.05623776,0.08394973,0.03990158,0.48487789,0.88452582,0.39181301
-5.72986493,1.70807320,0.05331686,0.08187882,0.04128265,0.48502448,0.85892677,0.38642273
-5.72386193,1.68705408,0.05021761,0.07956936,0.04274668,0.48394453,0.83124302,0.38014435
-5.71785893,1.66214177,0.04699639,0.07705029,0.04428749,0.48158292,0.80174807,0.37304482
-5.71185593,1.63356611,0.04370870,0.07435391,0.04589959,0.47790994,0.77073625,0.36520332
-5.70585293,1.60161795,0.04040760,0.07151501,0.04757809,0.47292251,0.73851560,0.35670922
-5.69984992,1.56664247,0.03714247,0.06856994,0.04931853,0.46664475,0.70540168,0.34765994
-5.69384692,1.52903142,0.03395780,0.06555592,0.05111663,0.45912780,0.67171213,0.33815864
-5.68784392,1.48921437,0.03089246,0.06251020,0.05296784,0.45044875,0.63776227,0.32831194
-5.68184092,1.44764911,0.02797904,0.05946947,0.05486690,0.44070881,0.60386142,0.31822750
-5.67583792,1.40481112,0.02524354,0.05646926,0.05680726,0.43003055,0.57031012,0.30801162
-5.66983492,1.36118244,0.02270532,0.05354344,0.05878057,0.41855450,0.53739775,0.29776689
-5.66383192,1.31724025,0.02037719,0.05072384,0.06077608,0.40643494,0.50540077,0.28758988
-5.65782891,1.27344529,0.01826584,0.04803988,0.06278014,0.39383537,0.47458108,0.27756899
-5.65182591,1.23023074,0.01637228,0.04551831,0.06477585,0.38092354,0.44518455,0.26778251
-5.64582291,1.18799184,0.01469251,0.04318300,0.06674279,0.36786649,0.41743960,0.25829691
-5.63981991,1.14707679,0.01321824,0.04105473,0.06865696,0.35482568,0.39155559,0.24916560
-5.63381691,1.10777920,0.01193767,0.03915110,0.07049093,0.34195247,0.36772114,0.24042801
-5.62781391,1.07033263,0.01083624,0.03748638,0.07221422,0.32938425,0.34610228,0.23210919
-5.62181091,1.03490737,0.00989749,0.03607146,0.07379393,0.31724114,0.32684044,0.22421993
-5.61580790,1.00160953,0.00910373,0.03491374,0.07519557,0.30562364,0.31005037,0.21675738
-5.60980490,0.97048271,0.00843676,0.03401713,0.07638408,0.29461118,0.29581806,0.20970620
-5.60380190,0.94151185,0.00787850,0.03338199,0.07732502,0.28426153,0.28419880,0.20304017
-5.59779890,0.91462919,0.00741153,0.03300509,0.07798586,0.27461122,0.27521534,0.19672416
-5.59179590,0.88972202,0.00701951,0.03287966,0.07833729,0.26567663,0.26885649,0.19071641
-5.58579290,0.86664160,0.00668761,0.03299536,0.07835450,0.25745594,0.26507619,0.18497097
-5.57978989,0.84521303,0.00640273,0.03333837,0.07801836,0.24993153,0.26379306,0.17944026
-5.57378689,0.82524538,0.00615378,0.03389149,0.07731647,0.24307284,0.26489080,0.17407747
-5.56778389,0.80654167,0.00593174,0.03463427,0.07624388,0.23683948,0.26821935,0.16883887
-5.56178089,0.78890841,0.00572978,0.03554322,0.07480369,0.23118440,0.27359702,0.16368579
-5.55577789,0.77216417,0.00554322,0.03659211,0.07300722,0.22605714,0.28081355,0.15858630
-5.54977489,0.75614709,0.00536950,0.03775236,0.07087391,0.22140680,0.28963424,0.15351641
-5.54377189,0.74072109,0.00520811,0.03899345,0.06843096,0.21718489,0.29980512,0.14846092
-5.53776888,0.72578079,0.00506042,0.04028352,0.06571263,0.21334787,0.31105902,0.14341383
-5.53176588,0.71125519,0.00492954,0.04158999,0.06275931,0.20985938,0.32312253,0.13837828
-5.52576288,0.69711005,0.00482015,0.04288031,0.05961638,0.20669208,0.33572364,0.13336623
-5.51975988,0.68334928,0.00473826,0.04412275,0.05633294,0.20382919,0.34859976,0.12839782
-5.51375688,0.67001530,0.00469106,0.04528724,0.05296050,0.20126566,0.36150603,0.12350046
-5.50775388,0.65718868,0.00468663,0.04634626,0.04955157,0.19900891,0.37422334,0.11870781
-5.50175088,0.64498688,0.00473374,0.04727565,0.04615839,0.19707928,0.38656590,0.11405869
-5.49574787,0.63356245,0.00484166,0.04805544,0.04283168,0.19551000,0.39838796,0.10959588
-5.48974487,0.62310043,0.00501986,0.04867058,0.03961959,0.19434678,0.40958918,0.10536503
-5.48374187,0.61381511,0.00527784,0.04911149,0.03656678,0.19364694,0.42011856,0.10141353
-5.47773887,0.60594604,0.00562488,0.04937456,0.03371368,0.19347808,0.42997645,0.09778948
-5.47173587,0.59975313,0.00606985,0.04946232,0.03109600,0.19391622,0.43921460,0.09454071
-5.46573287,0.59551107,0.00662102,0.04938359,0.02874437,0.19504351,0.44793407,0.09171392
-5.45972986,0.59350275,0.00728586,0.04915327,0.02668416,0.19694547,0.45628114,0.08935380
-5.45372686,0.59401204,0.00807095,0.04879201,0.02493547,0.19970782,0.46444121,0.08750227
-5.44772386,0.59731590,0.00898180,0.04832566,0.02351321,0.20341302,0.47263115,0.08619770
-5.44172086,0.60367605,0.01002282,0.04778459,0.02242731,0.20813660,0.48109029,0.08547430
-5.43571786,0.61333062,0.01119729,0.04720285,0.02168297,0.21394352,0.49007071,0.08536138
-5.42971486,0.62648608,0.01250736,0.04661726,0.02128094,0.22088459,0.49982717,0.08588290
-5.42371186,0.64330983,0.01395413,0.04606653,0.02121785,0.22899332,0.51060748,0.08705690
-5.41770885,0.66392402,0.01553776,0.04559027,0.02148650,0.23828330,0.52264359,0.08889525
-5.41170585,0.68840096,0.01725770,0.04522819,0.02207622,0.24874632,0.53614426,0.09140336
-5.40570285,0.71676046,0.01911282,0.04501936,0.02297315,0.26035141,0.55128944,0.09458019
-5.39969985,0.74896958,0.02110174,0.04500158,0.02416058,0.27304497,0.56822694,0.09841844
-5.39369685,0.78494467,0.02322303,0.04521100,0.02561924,0.28675197,0.58707147,0.10290485
-5.38769385,0.82455607,0.02547554,0.04568178,0.02732765,0.30137842,0.60790604,0.10802080
-5.38169085,0.86763504,0.02785854,0.04644607,0.02926245,0.31681484,0.63078572,0.11374303
-5.37568784,0.91398273,0.03037202,0.04753397,0.03139880,0.33294079,0.65574333,0.12004450
-5.36968484,0.96338065,0.03301670,0.04897374,0.03371077,0.34963022,0.68279668,0.12689534
-5.36368184,1.01560211,0.03579413,0.05079197,0.03617174,0.36675728,0.71195671,0.13426382
-5.35767884,1.07042364,0.03870649,0.05301377,0.03875491,0.38420245,0.74323588,0.14211725
-5.35167584,1.12763584,0.04175644,0.05566298,0.04143371,0.40185848,0.77665599,0.15042271
-5.34567284,1.18705259,0.04494670,0.05876213,0.04418225,0.41963595,0.81225484,0.15914764
-5.33966983,1.24851794,0.04827949,0.06233237,0.04697577,0.43746781,0.85009080,0.16826008
-5.33366683,1.31190988,0.05175593,0.06639311,0.04979097,0.45531296,0.89024485,0.17772857
-5.32766383,1.37714064,0.05537528,0.07096140,0.05260633,0.47315815,0.93281951,0.18752172
-5.32166083,1.44415288,0.05913404,0.07605113,0.05540230,0.49101831,0.97793441,0.19760739
-5.31565783,1.51291204,0.06302515,0.08167193,0.05816143,0.50893501,1.02571845,0.20795153
-5.30965483,1.58339479,0.06703709,0.08782784,0.06086832,0.52697313,1.07629855,0.21851671
-5.30365183,1.65557414,0.07115313,0.09451587,0.06350955,0.54521564,1.12978558,0.22926056
-5.29764882,1.72940201,0.07535064,0.10172442,0.06607339,0.56375691,1.18625795,0.24013398
-5.29164582,1.80479013,0.07960067,0.10943174,0.06854951,0.58269466,1.24574360,0.25107954
-5.28564282,1.88159050,0.08386769,0.11760445,0.07092859,0.60212100,1.30820161,0.26203004
-5.27963982,1.95957671,0.08810967,0.12619629,0.07320187,0.62211300,1.37350424,0.27290737
-5.27363682,2.03842727,0.09227843,0.13514720,0.07536076,0.64272328,1.44142072,0.28362192
-5.26763382,2.11771248,0.09632037,0.14438279,0.07739637,0.66397122,1.51160389,0.29407255
-5.26163082,2.19688575,0.10017746,0.15381438,0.07929926,0.68583509,1.58358068,0.30414729
-5.25562781,2.27528048,0.10378858,0.16333952,0.08105913,0.70824591,1.65674747,0.31372468
-5.24962481,2.35211301,0.10709112,0.17284325,0.08266474,0.73108314,1.73037086,0.32267593
-5.24362181,2.42649216,0.11002277,0.18219983,0.08410398,0.75417269,1.80359452,0.33086772
-5.23761881,2.49743517,0.11252351,0.19127524,0.08536397,0.77728750,1.87545207,0.33816560
-5.23161581,2.56388984,0.11453751,0.19993007,0.08643149,0.80015060,1.94488600,0.34443789
-5.22561281,2.62476195,0.11601519,0.20802295,0.08729341,0.82244087,2.01077201,0.34955982
-5.21960980,2.67894713,0.11691502,0.21541427,0.08793730,0.84380112,2.07194815,0.35341783
-5.21360680,2.72536571,0.11720514,0.22197011,0.08835213,0.86384832,2.12724758,0.35591374
-5.20760380,2.76299916,0.11686474,0.22756614,0.08852903,0.88218561,2.17553378,0.35696865
-5.20160080,2.79092647,0.11588500,0.23209146,0.08846209,0.89841548,2.21573661,0.35652631
-5.19559780,2.80835902,0.11426969,0.23545209,0.08814911,0.91215380,2.24688798,0.35455587
-5.18959480,2.81467214,0.11203534,0.23757396,0.08759232,0.92304385,2.26815536,0.35105378
-5.18359180,2.80943232,0.10921091,0.23840546,0.08679907,0.93077005,2.27887170,0.34604492
-5.17758879,2.79241862,0.10583712,0.23791908,0.08578230,0.93507062,2.27856065,0.33958262
-5.17158579,2.76363756,0.10196529,0.23611250,0.08456098,0.93574872,2.26695572,0.33174795
-5.16558279,2.72333088,0.09765591,0.23300868,0.08316033,0.93268164,2.24401274,0.32264796
-5.15957979,2.67197581,0.09297693,0.22865530,0.08161193,0.92582765,2.20991504,0.31241325
-5.15357679,2.61027809,0.08800182,0.22312330,0.07995355,0.91523024,2.16507107,0.30119478
-5.14757379,2.53915782,0.08280752,0.21650478,0.07822892,0.90101955,2.11010480,0.28916020
-5.14157079,2.45972892,0.07747241,0.20891025,0.07648723,0.88341101,2.04583912,0.27648975
-5.13556778,2.37327293,0.07207428,0.20046542,0.07478250,0.86270115,1.97327312,0.26337199
-5.12956478,2.28120807,0.06668839,0.19130763,0.07317265,0.83926073,1.89355417,0.24999942
-5.12356178,2.18505463,0.06138584,0.18158201,0.07171855,0.81352552,1.80794589,0.23656420
-5.11755878,2.08639777,0.05623204,0.17143764,0.07048274,0.78598484,1.71779344,0.22325402
-5.11155578,1.98684892,0.05128552,0.16102376,0.06952807,0.75716843,1.62448719,0.21024824
-5.10555278,1.88800668,0.04659701,0.15048615,0.06891609,0.72763189,1.52942628,0.19771448
-5.09954977,1.79141851,0.04220880,0.13996383,0.06870543,0.69794131,1.43398329,0.18580548
-5.09354677,1.69854386,0.03815441,0.12958618,0.06894990,0.66865733,1.33947098,0.17465647
-5.08754377,1.61071991,0.03445850,0.11947049,0.06969667,0.64031943,1.24711231,0.16438297
-5.08154077,1.52913049,0.03113702,0.10972005,0.07098432,0.61343055,1.15801426,0.15507902
-5.07553777,1.45477892,0.02819757,0.10042272,0.07284094,0.58844283,1.07314636,0.14681589
-5.06953477,1.38846555,0.02563995,0.09165011,0.07528240,0.56574475,0.99332401,0.13964118
-5.06353177,1.33077028,0.02345677,0.08345718,0.07831069,0.54565005,0.91919703,0.13357842
-5.05752876,1.28204072,0.02163424,0.07588240,0.08191267,0.52838891,0.85124338,0.12862703
-5.05152576,1.24238617,0.02015295,0.06894830,0.08605900,0.51410161,0.78976787,0.12476279
-5.04552276,1.21167784,0.01898878,0.06266237,0.09070368,0.50283486,0.73490571,0.12193871
-5.03951976,1.18955523,0.01811369,0.05701837,0.09578398,0.49454111,0.68663032,0.12008636
-5.03351676,1.17543878,0.01749665,0.05199779,0.10122097,0.48908075,0.64476516,0.11911768
-5.02751376,1.16854856,0.01710442,0.04757155,0.10692068,0.48622730,0.60899878,0.11892719
-5.02151076,1.16792857,0.01690244,0.04370180,0.11277581,0.48567532,0.57890273,0.11939465
-5.01550775,1.17247617,0.01685553,0.04034380,0.11866810,0.48705100,0.55395140,0.12038810
-5.00950475,1.18097573,0.01692869,0.03744778,0.12447122,0.48992490,0.53354345,0.12176723
-5.00350175,1.19213572,0.01708774,0.03496078,0.13005410,0.49382657,0.51702391,0.12338705
-4.99749875,1.20462796,0.01729999,0.03282837,0.13528463,0.49826044,0.50370646,0.12510167
-4.99149575,1.21712783,0.01753481,0.03099628,0.14003363,0.50272248,0.49289518,0.12676819
-4.98549275,1.22835405,0.01776415,0.02941178,0.14417877,0.50671696,0.48390515,0.12825049
-4.97948974,1.23710666,0.01796296,0.02802499,0.14760850,0.50977270,0.47608150,0.12942289
-4.97348674,1.24230184,0.01810956,0.02678987,0.15022564,0.51145824,0.46881623,0.13017340
-4.96748374,1.24300229,0.01818592,0.02566505,0.15195057,0.51139524,0.46156255,0.13040659
-4.96148074,1.23844201,0.01817785,0.02461446,0.15272382,0.50926978,0.45384630,0.13004589
-4.95547774,1.22804469,0.01807505,0.02360761,0.15250799,0.50484094,0.44527438,0.12903525
-4.94947474,1.21143509,0.01787111,0.02261984,0.15128884,0.49794659,0.43553989,0.12734007
-4.94347174,1.18844301,0.01756342,0.02163219,0.14907561,0.48850603,0.42442420,0.12494742
-4.93746873,1.15909998,0.01715289,0.02063123,0.14590045,0.47651965,0.41179584,0.12186549
-4.93146573,1.12362901,0.01664373,0.01960864,0.14181704,0.46206557,0.39760667,0.11812239
-4.92546273,1.08242799,0.01604303,0.01856075,0.13689851,0.44529363,0.38188547,0.11376430
-4.91945973,1.03604779,0.01536035,0.01748786,0.13123467,0.42641705,0.36472938,0.10885303
-4.91345673,0.98516606,0.01460723,0.01639364,0.12492885,0.40570220,0.34629386,0.10346322
-4.90745373,0.93055812,0.01379672,0.01528439,0.11809426,0.38345711,0.32678129,0.09767926
-4.90145073,0.87306622,0.01294284,0.01416832,0.11085028,0.36001909,0.30642917,0.09159200
-4.89544772,0.81356868,0.01206012,0.01305493,0.10331868,0.33574227,0.28549808,0.08529552
-4.88944472,0.75294995,0.01116316,0.01195431,0.09562005,0.31098539,0.26426009,0.07888400
-4.88344172,0.69207300,0.01026615,0.01087658,0.08787040,0.28610040,0.24298795,0.07244880
-4.87743872,0.63175480,0.00938259,0.00983144,0.08017832,0.26142237,0.22194546,0.06607599
-4.87143572,0.57274576,0.00852496,0.00882775,0.07264248,0.23726084,0.20137921,0.05984416
-4.86543272,0.51571356,0.00770452,0.00787321,0.06534978,0.21389301,0.18151200,0.05382280
-4.85942971,0.46123161,0.00693114,0.00697419,0.05837405,0.19155873,0.16253791,0.04807115
-4.85342671,0.40977211,0.00621325,0.00613557,0.05177534,0.17045745,0.14461911,0.04263752
-4.84742371,0.36170352,0.00555781,0.00536075,0.04559969,0.15074691,0.12788419,0.03755907
-4.84142071,0.31729210,0.00497034,0.00465164,0.03987951,0.13254348,0.11242811,0.03286205
-4.83541771,0.27670670,0.00445498,0.00400879,0.03463429,0.11592393,0.09831327,0.02856236
-4.82941471,0.24002655,0.00401463,0.00343149,0.02987171,0.10092836,0.08557177,0.02466640
-4.82341171,0.20725098,0.00365108,0.00291801,0.02558893,0.08756402,0.07420836,0.02117219
-4.81740870,0.17831061,0.00336506,0.00246573,0.02177418,0.07580965,0.06420401,0.01807057
-4.81140570,0.15307919,0.00315648,0.00207135,0.01840827,0.06562018,0.05551971,0.01534654
-4.80540270,0.13138561,0.00302445,0.00173113,0.01546625,0.05693150,0.04810041,0.01298053
-4.79939970,0.11302542,0.00296742,0.00144107,0.01291895,0.04966502,0.04187884,0.01094970
-4.79339670,0.09777156,0.00298322,0.00119704,0.01073439,0.04373194,0.03677907,0.00922912
-4.78739370,0.08538398,0.00306913,0.00099499,0.00887908,0.03903704,0.03271969,0.00779285
-4.78139070,0.07561785,0.00322187,0.00083107,0.00731915,0.03548191,0.02961656,0.00661483
-4.77538769,0.06823038,0.00343761,0.00070172,0.00602125,0.03296771,0.02738514,0.00566966
-4.76938469,0.06298623,0.00371195,0.00060377,0.00495332,0.03139722,0.02594223,0.00493321
-4.76338169,0.05966153,0.00403991,0.00053447,0.00408515,0.03067643,0.02520744,0.00438309
-4.75737869,0.05804664,0.00441587,0.00049156,0.00338875,0.03071572,0.02510408,0.00399893
-4.75137569,0.05794795,0.00483354,0.00047328,0.00283864,0.03143049,0.02555990,0.00376259
-4.74537269,0.05918864,0.00528603,0.00047831,0.00241195,0.03274161,0.02650746,0.00365824
-4.73936968,0.06160896,0.00576578,0.00050582,0.00208847,0.03457562,0.02788441,0.00367232
-4.73336668,0.06506584,0.00626466,0.00055537,0.00185057,0.03686472,0.02963361,0.00379345
-4.72736368,0.06943234,0.00677406,0.00062689,0.00168317,0.03954685,0.03170328,0.00401226
-4.72136068,0.07459685,0.00728500,0.00072062,0.00157353,0.04256561,0.03404715,0.00432122
-4.71535768,0.08046231,0.00778828,0.00083697,0.00151118,0.04587036,0.03662467,0.00471437
-4.70935468,0.08694543,0.00827470,0.00097654,0.00148773,0.04941630,0.03940142,0.00518708
-4.70335168,0.09397612,0.00873526,0.00113993,0.00149674,0.05316480,0.04234948,0.00573578
-4.69734867,0.10149700,0.00916142,0.00132772,0.00153363,0.05708364,0.04544814,0.00635774
-4.69134567,0.10946319,0.00954536,0.00154034,0.00159552,0.06114756,0.04868454,0.00705074
-4.68534267,0.11784215,0.00988022,0.00177800,0.00168122,0.06533870,0.05205458,0.00781289
-4.67933967,0.12661382,0.01016036,0.00204061,0.00179113,0.06964723,0.05556382,0.00864237
-4.67333667,0.13577083,0.01038156,0.00232770,0.00192719,0.07407195,0.05922850,0.00953730
-4.66733367,0.14531885,0.01054122,0.00263837,0.00209284,0.07862085,0.06307650,0.01049551
-4.66133067,0.15527701,0.01063851,0.00297130,0.00229302,0.08331167,0.06714838,0.01151449
-4.65532766,0.16567837,0.01067441,0.00332468,0.00253408,0.08817236,0.07149829,0.01259129
-4.64932466,0.17657042,0.01065177,0.00369627,0.00282375,0.09324137,0.07619478,0.01372251
-4.64332166,0.18801550,0.01057524,0.00408344,0.00317103,0.09856789,0.08132147,0.01490435
-4.63731866,0.20009108,0.01045118,0.00448327,0.00358609,0.10421176,0.08697749,0.01613265
-4.63131566,0.21289003,0.01028745,0.00489263,0.00408010,0.11024329,0.09327761,0.01740307
-4.62531266,0.22652043,0.01009321,0.00530834,0.00466503,0.11674273,0.10035212,0.01871122
-4.61930965,0.24110525,0.00987859,0.00572734,0.00535338,0.12379947,0.10834618,0.02005290
-4.61330665,0.25678146,0.00965443,0.00614686,0.00615788,0.13151089,0.11741884,0.02142427
-4.60730365,0.27369865,0.00943184,0.00656459,0.00709109,0.13998090,0.12774136,0.02282213
-4.60130065,0.29201706,0.00922188,0.00697892,0.00816500,0.14931798,0.13949502,0.02424409
-4.59529765,0.31190478,0.00903518,0.00738907,0.00939059,0.15963294,0.15286825,0.02568876
-4.58929465,0.33353413,0.00888155,0.00779526,0.01077728,0.17103609,0.16805298,0.02715586
-4.58329165,0.35707722,0.00876966,0.00819884,0.01233243,0.18363413,0.18524028,0.02864633
-4.57728864,0.38270053,0.00870671,0.00860235,0.01406086,0.19752656,0.20461526,0.03016224
-4.57128564,0.41055856,0.00869823,0.00900953,0.01596430,0.21280173,0.22635118,0.03170673
-4.56528264,0.44078680,0.00874781,0.00942528,0.01804095,0.22953262,0.25060295,0.03328379
-4.55927964,0.47349385,0.00885704,0.00985552,0.02028510,0.24777246,0.27750009,0.03489791
-4.55327664,0.50875323,0.00902540,0.01030704,0.02268677,0.26755027,0.30713922,0.03655373
-4.54727364,0.54659491,0.00925034,0.01078715,0.02523157,0.28886647,0.33957638,0.03825557
-4.54127064,0.58699700,0.00952729,0.01130346,0.02790060,0.31168886,0.37481951,0.04000684
-4.53526763,0.62987794,0.00984991,0.01186340,0.03067051,0.33594896,0.41282111,0.04180953
-4.52926463,0.67508972,0.01021029,0.01247384,0.03351375,0.36153913,0.45347169,0.04366364
-4.52326163,0.72241235,0.01059925,0.01314065,0.03639891,0.38831055,0.49659428,0.04556662
-4.51725863,0.77155023,0.01100674,0.01386822,0.03929132,0.41607225,0.54194027,0.04751292
-4.51125563,0.82213070,0.01142221,0.01465906,0.04215369,0.44459145,0.58918710,0.04949360
-4.50525263,0.87370513,0.01183507,0.01551343,0.04494694,0.47359532,0.63793795,0.05149612
-4.49924962,0.92575292,0.01223512,0.01642899,0.04763112,0.50277417,0.68772395,0.05350422
-4.49324662,0.97768840,0.01261308,0.01740064,0.05016641,0.53178627,0.73800893,0.05549803
-4.48724362,1.02887085,0.01296098,0.01842036,0.05251419,0.56026417,0.78819690,0.05745432
-4.48124062,1.07861754,0.01327263,0.01947728,0.05463807,0.58782247,0.83764237,0.05934696
-4.47523762,1.12621946,0.01354397,0.02055780,0.05650494,0.61406687,0.88566329,0.06114757
-4.46923462,1.17095944,0.01377346,0.02164594,0.05808592,0.63860435,0.93155644,0.06282634
-4.46323162,1.21213225,0.01396231,0.02272371,0.05935724,0.66105400,0.97461496,0.06435293
-4.45722861,1.24906581,0.01411467,0.02377172,0.06030099,0.68105845,1.01414742,0.06569755
-4.45122561,1.28114306,0.01423776,0.02476985,0.06090571,0.69829516,1.04949790,0.06683207
-4.44522261,1.30782340,0.01434185,0.02569800,0.06116676,0.71248744,1.08006640,0.06773114
-4.43921961,1.32866305,0.01444015,0.02653689,0.06108661,0.72341454,1.10532869,0.06837329
-4.43321661,1.34333334,0.01454867,0.02726896,0.06067485,0.73092050,1.12485495,0.06874197
-4.42721361,1.35163619,0.01468587,0.02787915,0.05994803,0.73492127,1.13832628,0.06882640
-4.42121061,1.35351587,0.01487226,0.02835574,0.05892939,0.73540985,1.14554838,0.06862236
-4.41520760,1.34906668,0.01512992,0.02869104,0.05764831,0.73245896,1.14646176,0.06813262
-4.40920460,1.33853578,0.01548189,0.02888204,0.05613971,0.72622120,1.14114789,0.06736727
-4.40320160,1.32232108,0.01595151,0.02893090,0.05444331,0.71692657,1.12983090,0.06634376
-4.39719860,1.30096408,0.01656168,0.02884526,0.05260276,0.70487721,1.11287475,0.06508661
-4.39119560,1.27513763,0.01733408,0.02863842,0.05066475,0.69043968,1.09077570,0.06362695
-4.38519260,1.24562924,0.01828832,0.02832933,0.04867805,0.67403481,1.06415051,0.06200178
-4.37918959,1.21332022,0.01944116,0.02794243,0.04669255,0.65612564,1.03372052,0.06025305
-4.37318659,1.17916156,0.02080565,0.02750725,0.04475826,0.63720378,1.00029241,0.05842645
-4.36718359,1.14414729,0.02239043,0.02705791,0.04292446,0.61777463,0.96473616,0.05657023
-4.36118059,1.10928645,0.02419897,0.02663245,0.04123871,0.59834222,0.92796125,0.05473381
-4.35517759,1.07557448,0.02622904,0.02627200,0.03974612,0.57939404,0.89089179,0.05296635
-4.34917459,1.04396528,0.02847225,0.02601985,0.03848852,0.56138661,0.85444154,0.05131544
-4.34317159,1.01534480,0.03091378,0.02592043,0.03750379,0.54473216,0.81948974,0.04982568
-4.33716858,0.99050697,0.03353228,0.02601820,0.03682527,0.52978710,0.78685850,0.04853756
-4.33116558,0.97013299,0.03630005,0.02635651,0.03648120,0.51684253,0.75729244,0.04748627
-4.32516258,0.95477427,0.03918332,0.02697640,0.03649429,0.50611722,0.73144115,0.04670087
-4.31915958,0.94483972,0.04214292,0.02791541,0.03688130,0.49775311,0.70984490,0.04620356
-4.31315658,0.94058742,0.04513506,0.02920643,0.03765278,0.49181359,0.69292382,0.04600913
-4.30715358,0.94212090,0.04811237,0.03087653,0.03881283,0.48828436,0.68097079,0.04612472
