energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.84992496,39.94851065,0.02956291,0.16699378,0.17217108,0.11600805,1.08754515,0.61926985,38.73533126
-5.84392196,39.73579259,0.02974975,0.16164253,0.16750034,0.11829680,1.07467570,0.61778750,38.51891693
-5.83791896,39.42569212,0.02992236,0.15666823,0.16279105,0.12028445,1.05976856,0.61538596,38.20599662
-5.83191596,39.02110464,0.03008122,0.15203559,0.15806181,0.12194590,1.04279682,0.61200863,37.79953130
-5.82591296,38.52749592,0.03022638,0.14770635,0.15332920,0.12326631,1.02377884,0.60761592,37.30501724
-5.81990995,37.95284661,0.03035746,0.14364045,0.14860767,0.12424217,1.00278040,0.60218574,36.73042400
-5.81390695,37.30751803,0.03047372,0.13979741,0.14390960,0.12488223,0.97991522,0.59571356,36.08605494
-5.80790395,36.60404219,0.03057411,0.13613761,0.13924539,0.12520787,0.95534367,0.58821202,35.38433347
-5.80190095,35.85684150,0.03065735,0.13262358,0.13462376,0.12525317,0.92926971,0.57971008,34.63952109
-5.79589795,35.08188644,0.03072206,0.12922113,0.13005199,0.12506440,0.90193624,0.57025193,33.86737539
-5.78989495,34.29630079,0.03076692,0.12590030,0.12553635,0.12469917,0.87361893,0.55989548,33.08475798
-5.78389195,33.51792591,0.03079078,0.12263619,0.12108243,0.12422501,0.84461887,0.54871064,32.30920375
-5.77788894,32.76485636,0.03079284,0.11940943,0.11669555,0.12371763,0.81525436,0.53677754,31.55846369
-5.77188594,32.05495962,0.03077284,0.11620650,0.11238114,0.12325876,0.78585209,0.52418450,30.85003388
-5.76588294,31.40539297,0.03073122,0.11301975,0.10814500,0.12293365,0.75673803,0.51102609,30.20068355
-5.75987994,30.83213024,0.03066930,0.10984723,0.10399364,0.12282836,0.72822850,0.49740112,29.62599449
-5.75387694,30.34951093,0.03058945,0.10669223,0.09993438,0.12302699,0.70062164,0.48341077,29.13992396
-5.74787394,29.96982340,0.03049529,0.10356265,0.09597550,0.12360869,0.67418951,0.46915669,28.75440236
-5.74187094,29.70293319,0.03039183,0.10047025,0.09212619,0.12464492,0.64917124,0.45473933,28.47897617
-5.73586793,29.55596658,0.03028561,0.09742963,0.08839652,0.12619671,0.62576729,0.44025632,28.32050581
-5.72986493,29.53305879,0.03018483,0.09445727,0.08479721,0.12831229,0.60413498,0.42580103,28.28292712
-5.72386193,29.63517462,0.03009950,0.09157043,0.08133941,0.13102504,0.58438549,0.41146127,28.36708379
-5.71785893,29.86000863,0.03004152,0.08878608,0.07803434,0.13435189,0.56658233,0.39731815,28.57063723
-5.71185593,30.20196990,0.03002474,0.08611984,0.07489297,0.13829225,0.55074126,0.38344519,28.88805846
-5.70585293,30.65225510,0.03006505,0.08358508,0.07192557,0.14282749,0.53683172,0.36990752,29.31070518
-5.69984992,31.19901112,0.03018039,0.08119202,0.06914135,0.14792104,0.52477959,0.35676149,29.82698509
-5.69384692,31.82758639,0.03039077,0.07894717,0.06654805,0.15351917,0.51447122,0.34405433,30.42260413
-5.68784392,32.52086715,0.03071824,0.07685275,0.06415155,0.15955224,0.50575862,0.33182426,31.08089602
-5.68184092,33.25969210,0.03118685,0.07490654,0.06195563,0.16593668,0.49846558,0.32010074,31.78322648
-5.67583792,34.02333580,0.03182255,0.07310179,0.05996167,0.17257738,0.49239443,0.30890506,32.50946272
-5.66983492,34.79004820,0.03265306,0.07142739,0.05816853,0.17937051,0.48733342,0.29825119,33.23849610
-5.66383192,35.53763478,0.03370764,0.06986833,0.05657246,0.18620670,0.48306421,0.28814683,33.94880293
-5.65782891,36.24405944,0.03501688,0.06840623,0.05516716,0.19297434,0.47936942,0.27859461,34.61902629
-5.65182591,36.88805028,0.03661229,0.06702015,0.05394385,0.19956303,0.47603979,0.26959347,35.22856008
-5.64582291,37.44968752,0.03852592,0.06568740,0.05289152,0.20586687,0.47288084,0.26114005,35.75811507
-5.63981991,37.91095220,0.04078978,0.06438452,0.05199719,0.21178756,0.46971866,0.25322996,36.19024710
-5.63381691,38.25621553,0.04343515,0.06308827,0.05124624,0.21723715,0.46640470,0.24585901,36.50982779
-5.62781391,38.47265001,0.04649184,0.06177652,0.05062281,0.22214031,0.46281928,0.23902415,36.70444019
-5.62181091,38.55054676,0.04998723,0.06042923,0.05011022,0.22643608,0.45887386,0.23272414,36.76468428
-5.61580790,38.48352674,0.05394524,0.05902915,0.04969134,0.23007897,0.45451172,0.22695980,36.68438077
-5.60980490,38.26863815,0.05838514,0.05756245,0.04934902,0.23303938,0.44970739,0.22173389,36.46066589
-5.60380190,37.90633715,0.06332035,0.05601923,0.04906645,0.23530339,0.44446451,0.21705059,36.09397437
-5.59779890,37.40035421,0.06875711,0.05439372,0.04882745,0.23687194,0.43881257,0.21291450,35.58791287
-5.59179590,36.75745343,0.07469320,0.05268434,0.04861671,0.23775934,0.43280250,0.20932933,34.94903084
-5.58579290,35.98709693,0.08111664,0.05089362,0.04842000,0.23799137,0.42650139,0.20629627,34.18650033
-5.57978989,35.10103064,0.08800459,0.04902784,0.04822425,0.23760301,0.41998668,0.20381222,33.31172009
-5.57378689,34.11281080,0.09532236,0.04709657,0.04801756,0.23663586,0.41334006,0.20186784,32.33786254
-5.56778389,33.03729301,0.10302274,0.04511212,0.04778923,0.23513549,0.40664143,0.20044577,31.27938414
-5.56178089,31.89010640,0.11104561,0.04308880,0.04752962,0.23314884,0.39996317,0.19951901,30.15152068
-5.55577789,30.68713561,0.11931802,0.04104226,0.04723006,0.23072173,0.39336516,0.19904960,28.96978898
-5.54977489,29.44403164,0.12775459,0.03898874,0.04688274,0.22789672,0.38689063,0.19898778,27.74951517
-5.54377189,28.17577049,0.13625859,0.03694434,0.04648053,0.22471134,0.38056311,0.19927172,26.50540728
-5.53776888,26.89627494,0.14472333,0.03492443,0.04601689,0.22119680,0.37438475,0.19982784,25.25118724
-5.53176588,25.61811119,0.15303418,0.03294310,0.04548580,0.21737721,0.36833582,0.20057172,23.99929301
-5.52576288,24.35226734,0.16107097,0.03101267,0.04488167,0.21326939,0.36237562,0.20140980,22.76065815
-5.51975988,23.10801657,0.16871083,0.02914346,0.04419941,0.20888319,0.35644460,0.20224151,21.54457141
-5.51375688,21.89286317,0.17583127,0.02734356,0.04343445,0.20422227,0.35046761,0.20296202,20.35861499
-5.50775388,20.71256578,0.18231350,0.02561877,0.04258289,0.19928540,0.34435799,0.20346531,19.20867647
-5.50175088,19.57122892,0.18804578,0.02397270,0.04164160,0.19406798,0.33802238,0.20364752,18.09902602
-5.49574787,18.47145080,0.19292666,0.02240689,0.04060847,0.18856388,0.33136584,0.20341038,17.03244817
-5.48974487,17.41451430,0.19686802,0.02092106,0.03948259,0.18276730,0.32429708,0.20266455,16.01041565
-5.48374187,16.40060640,0.19979775,0.01951343,0.03826443,0.17667467,0.31673348,0.20133266,15.03329196
-5.47773887,15.42905198,0.20166189,0.01818103,0.03695603,0.17028640,0.30860561,0.19935198,14.10054927
-5.47173587,14.49854828,0.20242623,0.01692007,0.03556113,0.16360840,0.29986106,0.19667657,13.21098901
-5.46573287,13.60738802,0.20207723,0.01572626,0.03408528,0.15665323,0.29046737,0.19327870,12.36295381
-5.45972986,12.75366120,0.20062223,0.01459513,0.03253582,0.14944087,0.28041395,0.18914966,11.55452134
-5.45372686,11.93542804,0.19808899,0.01352229,0.03092185,0.14199913,0.26971293,0.18429972,10.78367275
-5.44772386,11.15085787,0.19452449,0.01250370,0.02925409,0.13436350,0.25839886,0.17875750,10.04843083
-5.44172086,10.39833179,0.18999326,0.01153574,0.02754466,0.12657661,0.24652751,0.17256860,9.34696527
-5.43571786,9.67650891,0.18457504,0.01061541,0.02580683,0.11868735,0.23417363,0.16579359,8.67766480
-5.42971486,8.98435833,0.17836217,0.00974031,0.02405469,0.11074957,0.22142804,0.15850568,8.03917773
-5.42371186,8.32116077,0.17145665,0.00890867,0.02230277,0.10282058,0.20839413,0.15078792,7.43042419
-5.41770885,7.68648482,0.16396710,0.00811928,0.02056566,0.09495948,0.19518400,0.14273029,6.85058450
-5.41170585,7.08014380,0.15600567,0.00737143,0.01885763,0.08722535,0.18191444,0.13442663,6.29906870
-5.40570285,6.50213923,0.14768515,0.00666478,0.01719227,0.07967555,0.16870293,0.12597178,5.77547289
-5.39969985,5.95259713,0.13911626,0.00599927,0.01558210,0.07236408,0.15566396,0.11745883,5.27952760
-5.39369685,5.43170244,0.13040523,0.00537495,0.01403832,0.06534009,0.14290563,0.10897666,4.81104331
-5.38769385,4.93963646,0.12165184,0.00479193,0.01257057,0.05864669,0.13052684,0.10060791,4.36985724
-5.38169085,4.47652095,0.11294775,0.00425021,0.01118673,0.05231996,0.11861502,0.09242732,3.95578512
-5.37568784,4.04237168,0.10437540,0.00374962,0.00989286,0.04638838,0.10724447,0.08450050,3.56858026
-5.36968484,3.63706302,0.09600717,0.00328975,0.00869313,0.04087245,0.09647541,0.07688324,3.20790159
-5.36368184,3.26030415,0.08790506,0.00286990,0.00758987,0.03578473,0.08635356,0.06962107,2.87329153
-5.35767884,2.91162683,0.08012062,0.00248909,0.00658367,0.03113002,0.07691030,0.06274935,2.56416333
-5.35167584,2.59038366,0.07269522,0.00214599,0.00567350,0.02690595,0.06816335,0.05629359,2.27979760
-5.34567284,2.29575540,0.06566056,0.00183900,0.00485692,0.02310361,0.06011774,0.05027005,2.01934648
-5.33966983,2.02676580,0.05903928,0.00156625,0.00413025,0.01970843,0.05276718,0.04468661,1.78184435
-5.33366683,1.78230177,0.05284583,0.00132567,0.00348882,0.01670113,0.04609552,0.03954364,1.56622331
-5.32766383,1.56113724,0.04708727,0.00111499,0.00292718,0.01405866,0.04007845,0.03483503,1.37133189
-5.32166083,1.36195885,0.04176419,0.00093185,0.00243936,0.01175523,0.03468505,0.03054930,1.19595553
-5.31565783,1.18339208,0.03687161,0.00077383,0.00201903,0.00976324,0.02987947,0.02667055,1.03883757
-5.30965483,1.02402639,0.03239981,0.00063848,0.00165974,0.00805419,0.02562238,0.02317946,0.89869954
-5.30365183,0.88243861,0.02833516,0.00052341,0.00135505,0.00659940,0.02187235,0.02005420,0.77426017
-5.29764882,0.75721389,0.02466087,0.00042632,0.00109871,0.00537073,0.01858704,0.01727121,0.66425228
-5.29164582,0.64696378,0.02135768,0.00034499,0.00088475,0.00434111,0.01572422,0.01480594,0.56743751
-5.28564282,0.55034132,0.01840448,0.00027737,0.00070757,0.00348500,0.01324257,0.01263339,0.48261847
-5.27963982,0.46605318,0.01577883,0.00022158,0.00056201,0.00277866,0.01110238,0.01072867,0.40864852
-5.27363682,0.39286907,0.01345753,0.00017587,0.00044337,0.00220035,0.00926599,0.00906737,0.34443924
-5.26763382,0.32962849,0.01141696,0.00013871,0.00034747,0.00173052,0.00769818,0.00762589,0.28896575
-5.26163082,0.27524533,0.00963353,0.00010871,0.00027061,0.00135171,0.00636638,0.00638168,0.24127025
-5.25562781,0.22871051,0.00808400,0.00008469,0.00020955,0.00104862,0.00524072,0.00531343,0.20046388
-5.24962481,0.18909302,0.00674572,0.00006559,0.00016155,0.00080795,0.00429415,0.00440120,0.16572728
-5.24362181,0.15553959,0.00559691,0.00005054,0.00012427,0.00061829,0.00350234,0.00362646,0.13631004
-5.23761881,0.12727328,0.00461684,0.00003878,0.00009581,0.00046995,0.00284360,0.00297218,0.11152925
-5.23161581,0.10359128,0.00378598,0.00002969,0.00007461,0.00035482,0.00229875,0.00242281,0.09076733
-5.22561281,0.08386190,0.00308611,0.00002277,0.00005948,0.00026614,0.00185103,0.00196426,0.07346929
-5.21960980,0.06752121,0.00250042,0.00001759,0.00004954,0.00019837,0.00148586,0.00158386,0.05913958
-5.21360680,0.05406915,0.00201351,0.00001385,0.00004425,0.00014699,0.00119078,0.00127034,0.04733862
-5.20760380,0.04306550,0.00161144,0.00001130,0.00004335,0.00010837,0.00095522,0.00101373,0.03767908
-5.20160080,0.03412563,0.00128173,0.00000977,0.00004690,0.00007963,0.00077045,0.00080527,0.02982208
-5.19559780,0.02691618,0.00101324,0.00000917,0.00005528,0.00005849,0.00062940,0.00063740,0.02347322
-5.18959480,0.02115082,0.00079620,0.00000945,0.00006924,0.00004318,0.00052660,0.00050362,0.01837876
-5.18359180,0.01658602,0.00062209,0.00001063,0.00008989,0.00003236,0.00045811,0.00039842,0.01432169
-5.17758879,0.01301700,0.00048354,0.00001281,0.00011882,0.00002499,0.00042147,0.00031721,0.01111809
-5.17158579,0.01027397,0.00037429,0.00001613,0.00015810,0.00002035,0.00041568,0.00025625,0.00861352
-5.16558279,0.00821848,0.00028902,0.00002080,0.00021042,0.00001790,0.00044123,0.00021256,0.00667964
-5.15957979,0.00674021,0.00022331,0.00002711,0.00027915,0.00001731,0.00050010,0.00018387,0.00521114
-5.15357679,0.00575391,0.00017350,0.00003544,0.00036841,0.00001837,0.00059585,0.00016858,0.00412282
-5.14757379,0.00519684,0.00013663,0.00004625,0.00048323,0.00002103,0.00073368,0.00016566,0.00334698
-5.14157079,0.00502633,0.00011033,0.00006010,0.00062964,0.00002530,0.00092049,0.00017466,0.00283111
-5.13556778,0.00521777,0.00009275,0.00007766,0.00081476,0.00003131,0.00116503,0.00019564,0.00253577
-5.12956478,0.00576274,0.00008248,0.00009970,0.00104688,0.00003927,0.00147789,0.00022915,0.00243278
-5.12356178,0.00666745,0.00007850,0.00012715,0.00133559,0.00004946,0.00187164,0.00027621,0.00250361
-5.11755878,0.00795121,0.00008010,0.00016103,0.00169176,0.00006222,0.00236081,0.00033824,0.00273795
-5.11155578,0.00964506,0.00008684,0.00020250,0.00212758,0.00007796,0.00296187,0.00041710,0.00313251
-5.10555278,0.01179039,0.00009852,0.00025285,0.00265650,0.00009716,0.00369317,0.00051498,0.00368987
-5.09954977,0.01443744,0.00011511,0.00031348,0.00329313,0.00012032,0.00457475,0.00063443,0.00441750
-5.09354677,0.01764376,0.00013674,0.00038587,0.00405308,0.00014801,0.00562808,0.00077825,0.00532677
-5.08754377,0.02147235,0.00016363,0.00047159,0.00495265,0.00018080,0.00687566,0.00094951,0.00643206
-5.08154077,0.02598970,0.00019612,0.00057226,0.00600851,0.00021931,0.00834060,0.00115139,0.00774980
-5.07553777,0.03126339,0.00023457,0.00068949,0.00723726,0.00026414,0.01004593,0.00138720,0.00929757
-5.06953477,0.03735950,0.00027938,0.00082484,0.00865492,0.00031585,0.01201390,0.00166024,0.01109305
-5.06353177,0.04433975,0.00033094,0.00097979,0.01027624,0.00037500,0.01426515,0.00197371,0.01315306
-5.05752876,0.05225831,0.00038959,0.00115565,0.01211413,0.00044204,0.01681774,0.00233066,0.01549243
-5.05152576,0.06115856,0.00045561,0.00135354,0.01417881,0.00051735,0.01968619,0.00273388,0.01812296
-5.04552276,0.07106973,0.00052919,0.00157427,0.01647718,0.00060117,0.02288046,0.00318582,0.02105226
-5.03951976,0.08200370,0.00061039,0.00181835,0.01901195,0.00069360,0.02640492,0.00368858,0.02428276
-5.03351676,0.09395197,0.00069911,0.00208590,0.02178108,0.00079455,0.03025751,0.00424388,0.02781067
-5.02751376,0.10688319,0.00079508,0.00237663,0.02477708,0.00090374,0.03442893,0.00485313,0.03162515
-5.02151076,0.12074127,0.00089786,0.00268985,0.02798666,0.00102067,0.03890210,0.00551750,0.03570765
-5.01550775,0.13544437,0.00100680,0.00302444,0.03139040,0.00114463,0.04365196,0.00623816,0.04003143
-5.00950475,0.15088495,0.00112104,0.00337894,0.03496278,0.00127466,0.04864551,0.00701654,0.04456147
-5.00350175,0.16693105,0.00123954,0.00375160,0.03867242,0.00140960,0.05384231,0.00785471,0.04925461
-4.99749875,0.18342897,0.00136108,0.00414050,0.04248265,0.00154811,0.05919548,0.00875592,0.05406019
-4.99149575,0.20020731,0.00148428,0.00454373,0.04635242,0.00168866,0.06465309,0.00972520,0.05892094
-4.98549275,0.21708262,0.00160765,0.00495958,0.05023753,0.00182963,0.07016015,0.01077013,0.06377445
-4.97948974,0.23386635,0.00172964,0.00538677,0.05409214,0.00196935,0.07566093,0.01190170,0.06855485
-4.97348674,0.25037327,0.00184869,0.00582476,0.05787068,0.00210615,0.08110187,0.01313526,0.07319499
-4.96748374,0.26643085,0.00196330,0.00627405,0.06152986,0.00223848,0.08643477,0.01449157,0.07762890
-4.96148074,0.28188956,0.00207209,0.00673649,0.06503102,0.00236498,0.09162024,0.01599787,0.08179439
-4.95547774,0.29663370,0.00217389,0.00721567,0.06834246,0.00248459,0.09663136,0.01768897,0.08563594
-4.94947474,0.31059222,0.00226781,0.00771724,0.07144183,0.00259663,0.10145730,0.01960821,0.08910749
-4.94347174,0.32374922,0.00235331,0.00824923,0.07431843,0.00270094,0.10610685,0.02180843,0.09217527
-4.93746873,0.33615362,0.00243030,0.00882235,0.07697534,0.00279794,0.11061159,0.02435258,0.09482034
-4.93146573,0.34792744,0.00249914,0.00945021,0.07943115,0.00288874,0.11502857,0.02731417,0.09704090
-4.92546273,0.35927229,0.00256075,0.01014949,0.08172139,0.00297522,0.11944239,0.03077730,0.09885414
-4.91945973,0.37047358,0.00261661,0.01093997,0.08389937,0.00306009,0.12396642,0.03483632,0.10029753
-4.91345673,0.38190210,0.00266879,0.01184452,0.08603647,0.00314694,0.12874306,0.03959483,0.10142964
-4.90745373,0.39401255,0.00271998,0.01288889,0.08822183,0.00324025,0.13394299,0.04516428,0.10233012
-4.90145073,0.40733890,0.00277339,0.01410135,0.09056118,0.00334543,0.13976312,0.05166179,0.10309916
-4.89544772,0.42248636,0.00283279,0.01551226,0.09317516,0.00346875,0.14642351,0.05920734,0.10385605
-4.88944472,0.44012000,0.00290242,0.01715341,0.09619681,0.00361729,0.15416289,0.06792038,0.10473718
-4.88344172,0.46095001,0.00298690,0.01905718,0.09976834,0.00379887,0.16323313,0.07791573,0.10589320
-4.87743872,0.48571387,0.00309113,0.02125566,0.10403746,0.00402190,0.17389251,0.08929892,0.10748571
-4.87143572,0.51515581,0.00322019,0.02377952,0.10915294,0.00429525,0.18639806,0.10216115,0.10968321
-4.86543272,0.55000381,0.00337920,0.02665683,0.11525993,0.00462804,0.20099705,0.11657392,0.11265667
-4.85942971,0.59094497,0.00357315,0.02991181,0.12249488,0.00502943,0.21791793,0.13258355,0.11657466
-4.85342671,0.63859966,0.00380680,0.03356353,0.13098027,0.00550834,0.23736092,0.15020589,0.12159826
-4.84742371,0.69349530,0.00408448,0.03762459,0.14081947,0.00607320,0.25948856,0.16942129,0.12787576
-4.84142071,0.75604065,0.00440997,0.04209992,0.15209164,0.00673165,0.28441660,0.19017035,0.13553736
-4.83541771,0.82650139,0.00478631,0.04698563,0.16484705,0.00749016,0.31220543,0.21235049,0.14469003
-4.82941471,0.90497799,0.00521572,0.05226807,0.17910291,0.00835380,0.34285258,0.23581375,0.15541266
-4.82341171,0.99138677,0.00569941,0.05792312,0.19483996,0.00932581,0.37628656,0.26036593,0.16775154
-4.81740870,1.08544504,0.00623753,0.06391570,0.21199981,0.01040736,0.41236223,0.28576741,0.18171661
-4.81140570,1.18666118,0.00682910,0.07019968,0.23048346,0.01159722,0.45085834,0.31173564,0.19727832
-4.80540270,1.29433046,0.00747189,0.07671810,0.25015080,0.01289154,0.49147709,0.33794935,0.21436549
-4.79939970,1.40753706,0.00816248,0.08340376,0.27082147,0.01428363,0.53384619,0.36405465,0.23286420
-4.79339670,1.52516295,0.00889627,0.09018023,0.29227690,0.01576384,0.57752338,0.38967263,0.25261789
-4.78739370,1.64590363,0.00966748,0.09696323,0.31426370,0.01731951,0.62200351,0.41440842,0.27342875
-4.78139070,1.76829081,0.01046932,0.10366235,0.33649827,0.01893503,0.66672803,0.43786144,0.29506043
-4.77538769,1.89072181,0.01129408,0.11018316,0.35867262,0.02059198,0.71109675,0.45963638,0.31724221
-4.76938469,2.01149485,0.01213326,0.11642943,0.38046116,0.02226938,0.75448159,0.47935455,0.33967446
-4.76338169,2.12884968,0.01297784,0.12230575,0.40152834,0.02394404,0.79624192,0.49666513,0.36203542
-4.75737869,2.24101218,0.01381842,0.12772006,0.42153698,0.02559109,0.83574108,0.51125591,0.38398909
-4.75137569,2.34624165,0.01464544,0.13258632,0.44015682,0.02718445,0.87236338,0.52286295,0.40519405
-4.74537269,2.44287921,0.01544948,0.13682706,0.45707325,0.02869756,0.90553123,0.53127884,0.42531299
-4.73936968,2.52939560,0.01622140,0.14037574,0.47199569,0.03010404,0.93472155,0.53635918,0.44402253
-4.73336668,2.60443663,0.01695260,0.14317886,0.48466550,0.03137843,0.95948104,0.53802696,0.46102308
-4.72736368,2.66686447,0.01763521,0.14519769,0.49486300,0.03249697,0.97943952,0.53627474,0.47604833
-4.72136068,2.71579319,0.01826222,0.14640962,0.50241334,0.03343832,0.99432106,0.53116443,0.48887392
-4.71535768,2.75061710,0.01882765,0.14680898,0.50719113,0.03418425,1.00395220,0.52282493,0.49932509
-4.70935468,2.77103060,0.01932659,0.14640735,0.50912344,0.03472025,1.00826715,0.51144746,0.50728271
-4.70335168,2.77703882,0.01975530,0.14523339,0.50819129,0.03503602,1.00730965,0.49727914,0.51268765
-4.69734867,2.76895845,0.02011120,0.14333207,0.50442941,0.03512587,1.00123149,0.48061486,0.51554317
-4.69134567,2.74740881,0.02039280,0.14076346,0.49792441,0.03498892,0.99028770,0.46178809,0.51591514
-4.68534267,2.71329351,0.02059970,0.13760105,0.48881141,0.03462921,0.97482877,0.44116080,0.51393016
-4.67933967,2.66777352,0.02073248,0.13392969,0.47726933,0.03405558,0.95529019,0.41911310,0.50977167
-4.67333667,2.61223281,0.02079260,0.12984325,0.46351503,0.03328149,0.93217971,0.39603295,0.50367404
-4.66733367,2.54823816,0.02078225,0.12544203,0.44779665,0.03232458,0.90606311,0.37230639,0.49591509
-4.66133067,2.47749479,0.02070433,0.12083015,0.43038628,0.03120624,0.87754884,0.34830855,0.48680735
-4.65532766,2.40179974,0.02056224,0.11611278,0.41157249,0.02995097,0.84727239,0.32439582,0.47668831
-4.64932466,2.32299508,0.02035990,0.11139363,0.39165290,0.02858574,0.81588093,0.30089936,0.46591028
-4.64332166,2.24292265,0.02010161,0.10677248,0.37092702,0.02713929,0.78401880,0.27812005,0.45483025
-4.63731866,2.16338227,0.01979204,0.10234303,0.34968983,0.02564141,0.75231454,0.25632500,0.44380008
-4.63131566,2.08609482,0.01943621,0.09819109,0.32822605,0.02412229,0.72136962,0.23574548,0.43315763
-4.62531266,2.01267145,0.01903952,0.09439301,0.30680552,0.02261188,0.69174952,0.21657640,0.42321898
-4.61930965,1.94458974,0.01860773,0.09101469,0.28567957,0.02113936,0.66397705,0.19897694,0.41427211
-4.61330665,1.88317734,0.01814706,0.08811088,0.26507854,0.01973267,0.63852821,0.18307237,0.40657226
-4.60730365,1.82960304,0.01766418,0.08572490,0.24521037,0.01841821,0.61583036,0.16895672,0.40033893
-4.60130065,1.78487507,0.01716632,0.08388879,0.22626028,0.01722061,0.59626261,0.15669608,0.39575467
-4.59529765,1.74984603,0.01666123,0.08262383,0.20839124,0.01616262,0.58015816,0.14633246,0.39296547
-4.58929465,1.72522331,0.01615729,0.08194134,0.19174529,0.01526512,0.56780813,0.13788768,0.39208260
-4.58329165,1.71158415,0.01566342,0.08184380,0.17644532,0.01454727,0.55946659,0.13136748,0.39318571
-4.57728864,1.70939385,0.01518914,0.08232614,0.16259725,0.01402666,0.55535628,0.12676530,0.39632688
-4.57128564,1.71902587,0.01474444,0.08337729,0.15029241,0.01371957,0.55567445,0.12406588,0.40153524
-4.56528264,1.74078240,0.01433973,0.08498174,0.13960980,0.01364128,0.56059869,0.12324836,0.40882202
-4.55927964,1.77491424,0.01398571,0.08712121,0.13061819,0.01380636,0.57029196,0.12428892,0.41818548
-4.55327664,1.82163869,0.01369324,0.08977633,0.12337794,0.01422901,0.58490677,0.12716285,0.42961561
-4.54727364,1.88115457,0.01347312,0.09292824,0.11794222,0.01492329,0.60458810,0.13184603,0.44309821
-4.54127064,1.95365348,0.01333593,0.09656016,0.11435783,0.01590339,0.62947488,0.13831592,0.45861824
-4.53526763,2.03932689,0.01329181,0.10065872,0.11266538,0.01718376,0.65969994,0.14655191,0.47616218
-4.52926463,2.13836860,0.01335025,0.10521526,0.11289885,0.01877927,0.69538836,0.15653529,0.49571932
-4.52326163,2.25097257,0.01351983,0.11022676,0.11508471,0.02070515,0.73665435,0.16824875,0.51728196
-4.51725863,2.37732622,0.01380804,0.11569672,0.11924049,0.02297700,0.78359676,0.18167565,0.54084448
-4.51125563,2.51759965,0.01422105,0.12163560,0.12537295,0.02561060,0.83629340,0.19679895,0.56640138
-4.50525263,2.67193121,0.01476349,0.12806110,0.13347603,0.02862170,0.89479456,0.21360017,0.59394430
-4.49924962,2.84041028,0.01543831,0.13499809,0.14352866,0.03202574,0.95911594,0.23205822,0.62345835
-4.49324662,3.02305799,0.01624660,0.14247826,0.15549255,0.03583753,1.02923145,0.25214845,0.65491778
