energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.84842421,3.05136225,0.33137230,0.00000000,0.00666578,0.18057919,0.57274186,2.47885394,0.00945887,0.35178641
-2.84242121,2.99391486,0.32961506,0.00000000,0.00703914,0.17780657,0.56774555,2.42478362,0.00952016,0.35032026
-2.83641821,2.94080028,0.32922090,0.00000000,0.00746215,0.17507390,0.56272745,2.37394860,0.00967864,0.34909487
-2.83041521,2.89324491,0.33024766,0.00000000,0.00793168,0.17241649,0.55778568,2.32749162,0.00993890,0.34816444
-2.82441221,2.85217409,0.33270048,0.00000000,0.00844301,0.16985483,0.55297014,2.28631935,0.01030365,0.34755154
-2.81840920,2.81818816,0.33653213,0.00000000,0.00898986,0.16739464,0.54828236,2.25107775,0.01077371,0.34724660
-2.81240620,2.79155234,0.34164534,0.00000000,0.00956457,0.16502759,0.54367790,2.22213846,0.01134806,0.34720904
-2.80640320,2.77220064,0.34789705,0.00000000,0.01015826,0.16273278,0.53907110,2.19959645,0.01202391,0.34736991
-2.80040020,2.75975299,0.35510431,0.00000000,0.01076105,0.16047878,0.53434197,2.18327870,0.01279685,0.34763589
-2.79439720,2.75354463,0.36305171,0.00000000,0.01136235,0.15822624,0.52934455,2.17276315,0.01366096,0.34789445
-2.78839420,2.75266572,0.37149991,0.00000000,0.01195115,0.15593070,0.52391660,2.16740672,0.01460896,0.34801979
-2.78239120,2.75600922,0.38019495,0.00000000,0.01251636,0.15354567,0.51788964,2.16638068,0.01563238,0.34787937
-2.77638819,2.76232428,0.38887794,0.00000000,0.01304711,0.15102559,0.51109910,2.16871167,0.01672174,0.34734054
-2.77038519,2.77027267,0.39729471,0.00000000,0.01353313,0.14832862,0.50339394,2.17332608,0.01786665,0.34627700
-2.76438219,2.77848537,0.40520493,0.00000000,0.01396504,0.14541914,0.49464510,2.17909590,0.01905600,0.34457473
-2.75837919,2.78561704,0.41239052,0.00000000,0.01433463,0.14226974,0.48475265,2.18488380,0.02027805,0.34213722
-2.75237619,2.79039581,0.41866263,0.00000000,0.01463513,0.13886264,0.47365103,2.18958578,0.02152056,0.33888955
-2.74637319,2.79166672,0.42386738,0.00000000,0.01486136,0.13519061,0.46131249,2.19216949,0.02277085,0.33478141
-2.74037019,2.78842720,0.42788968,0.00000000,0.01500992,0.13125713,0.44774839,2.19170713,0.02401594,0.32978876
-2.73436718,2.77985380,0.43065531,0.00000000,0.01507920,0.12707613,0.43300862,2.18740199,0.02524256,0.32391426
-2.72836418,2.76531954,0.43213118,0.00000000,0.01506946,0.12267106,0.41717918,2.17860782,0.02643726,0.31718643
-2.72236118,2.74440216,0.43232366,0.00000000,0.01498267,0.11807358,0.40037821,2.16484128,0.02758649,0.30965771
-2.71635818,2.71688368,0.43127536,0.00000000,0.01482246,0.11332192,0.38275078,2.14578722,0.02867668,0.30140152
-2.71035518,2.68274223,0.42906042,0.00000000,0.01459392,0.10845903,0.36446281,2.12129768,0.02969438,0.29250866
-2.70435218,2.64213738,0.42577867,0.00000000,0.01430336,0.10353058,0.34569450,2.09138513,0.03062638,0.28308313
-2.69834917,2.59539045,0.42154901,0.00000000,0.01395805,0.09858306,0.32663364,2.05621107,0.03145990,0.27323770
-2.69234617,2.54296136,0.41650234,0.00000000,0.01356594,0.09366194,0.30746919,2.01607104,0.03218282,0.26308950
-2.68634317,2.48542356,0.41077446,0.00000000,0.01313539,0.08881016,0.28838530,1.97137713,0.03278387,0.25275574
-2.68034017,2.42343859,0.40449931,0.00000000,0.01267482,0.08406678,0.26955625,1.92263925,0.03325295,0.24234993
-2.67433717,2.35773160,0.39780282,0.00000000,0.01219251,0.07946611,0.25114219,1.87044609,0.03358136,0.23197856
-2.66833417,2.28906892,0.39079777,0.00000000,0.01169630,0.07503707,0.23328609,1.81544669,0.03376213,0.22173850
-2.66233117,2.21823856,0.38357973,0.00000000,0.01119341,0.07080302,0.21611165,1.75833350,0.03379028,0.21171519
-2.65632816,2.14603421,0.37622438,0.00000000,0.01069025,0.06678182,0.19972232,1.69982731,0.03366305,0.20198148
-2.65032516,2.07324296,0.36878616,0.00000000,0.01019232,0.06298628,0.18420132,1.64066445,0.03338015,0.19259732
-2.64432216,2.00063666,0.36129833,0.00000000,0.00970415,0.05942473,0.16961238,1.58158639,0.03294389,0.18361009
-2.63831916,1.92896676,0.35377425,0.00000000,0.00922923,0.05610188,0.15600130,1.52333163,0.03235928,0.17505548
-2.63231616,1.85896192,0.34620985,0.00000000,0.00877008,0.05301963,0.14339788,1.46662965,0.03163405,0.16695895
-2.62631316,1.79132773,0.33858693,0.00000000,0.00832828,0.05017805,0.13181822,1.41219633,0.03077854,0.15933737
-2.62031016,1.72674783,0.33087722,0.00000000,0.00790460,0.04757624,0.12126713,1.36073066,0.02980563,0.15220098
-2.61430715,1.66588534,0.32304677,0.00000000,0.00749908,0.04521307,0.11174050,1.31291169,0.02873037,0.14555533
-2.60830415,1.60938381,0.31506043,0.00000000,0.00711118,0.04308790,0.10322752,1.26939548,0.02756978,0.13940313
-2.60230115,1.55786691,0.30688620,0.00000000,0.00673995,0.04120099,0.09571259,1.23081120,0.02634238,0.13374592
-2.59629815,1.51193604,0.29849914,0.00000000,0.00638415,0.03955378,0.08917687,1.19775600,0.02506780,0.12858543
-2.59029515,1.47216543,0.28988462,0.00000000,0.00604240,0.03814900,0.08359944,1.17078816,0.02376627,0.12392450
-2.58429215,1.43909437,0.28104079,0.00000000,0.00571329,0.03699051,0.07895797,1.15041831,0.02245814,0.11976766
-2.57828914,1.41321644,0.27198008,0.00000000,0.00539551,0.03608300,0.07522903,1.13709863,0.02116337,0.11612118
-2.57228614,1.39496604,0.26272978,0.00000000,0.00508795,0.03543153,0.07238796,1.13121020,0.01990108,0.11299273
-2.56628314,1.38470254,0.25333157,0.00000000,0.00478971,0.03504094,0.07040845,1.13304879,0.01868908,0.11039062
-2.56028014,1.38269283,0.24384022,0.00000000,0.00450019,0.03491515,0.06926182,1.14280974,0.01754350,0.10832269
-2.55427714,1.38909303,0.23432141,0.00000000,0.00421909,0.03505644,0.06891611,1.16057259,0.01647845,0.10679499
-2.54827414,1.40393069,0.22484890,0.00000000,0.00394640,0.03546476,0.06933518,1.18628637,0.01550577,0.10581025
-2.54227114,1.42708837,0.21550132,0.00000000,0.00368236,0.03613698,0.07047769,1.21975658,0.01463484,0.10536632
-2.53626813,1.45829005,0.20635859,0.00000000,0.00342748,0.03706632,0.07229629,1.26063496,0.01387249,0.10545471
-2.53026513,1.49709149,0.19749831,0.00000000,0.00318242,0.03824188,0.07473694,1.30841288,0.01322298,0.10605922
-2.52426213,1.54287563,0.18899239,0.00000000,0.00294798,0.03964827,0.07773854,1.36241952,0.01268803,0.10715499
-2.51825913,1.59485403,0.18090387,0.00000000,0.00272504,0.04126548,0.08123283,1.42182544,0.01226696,0.10870776
-2.51225613,1.65207479,0.17328437,0.00000000,0.00251450,0.04306893,0.08514478,1.48565222,0.01195689,0.11067371
-2.50625313,1.71343751,0.16617207,0.00000000,0.00231721,0.04502966,0.08939321,1.55278820,0.01175292,0.11299965
-2.50025013,1.77771512,0.15959046,0.00000000,0.00213399,0.04711484,0.09389198,1.62201055,0.01164846,0.11562386
-2.49424712,1.84358207,0.15354777,0.00000000,0.00196552,0.04928832,0.09855143,1.69201301,0.01163549,0.11847725
-2.48824412,1.90964825,0.14803722,0.00000000,0.00181242,0.05151148,0.10328022,1.76143853,0.01170491,0.12148510
-2.48224112,1.97449731,0.14303788,0.00000000,0.00167514,0.05374417,0.10798741,1.82891595,0.01184686,0.12456910
-2.47623812,2.03672788,0.13851619,0.00000000,0.00155405,0.05594568,0.11258471,1.89309895,0.01205104,0.12764972
-2.47023512,2.09499605,0.13442802,0.00000000,0.00144941,0.05807590,0.11698881,1.95270602,0.01230704,0.13064870
-2.46423212,2.14805709,0.13072101,0.00000000,0.00136139,0.06009641,0.12112369,2.00655941,0.01260458,0.13349163
-2.45822911,2.19480460,0.12733727,0.00000000,0.00129013,0.06197153,0.12492274,2.05362156,0.01293381,0.13611042
-2.45222611,2.23430508,0.12421605,0.00000000,0.00123574,0.06366936,0.12833067,2.09302697,0.01328550,0.13844562
-2.44622311,2.26582640,0.12129646,0.00000000,0.00119833,0.06516265,0.13130495,2.12410822,0.01365123,0.14044832
-2.44022011,2.28885859,0.11851994,0.00000000,0.00117804,0.06642951,0.13381696,2.14641475,0.01402348,0.14208170
-2.43421711,2.30312601,0.11583253,0.00000000,0.00117505,0.06745396,0.13585245,2.15972331,0.01439571,0.14332205
-2.42821411,2.30859030,0.11318672,0.00000000,0.00118960,0.06822631,0.13741152,2.16403985,0.01476240,0.14415926
-2.42221111,2.30544391,0.11054293,0.00000000,0.00122198,0.06874326,0.13850811,2.15959234,0.01511899,0.14459672
-2.41620810,2.29409463,0.10787056,0.00000000,0.00127251,0.06900785,0.13916878,2.14681526,0.01546187,0.14465071
-2.41020510,2.27514197,0.10514859,0.00000000,0.00134152,0.06902919,0.13943112,2.12632623,0.01578821,0.14434923
-2.40420210,2.24934655,0.10236585,0.00000000,0.00142932,0.06882205,0.13934174,2.09889616,0.01609586,0.14373046
-2.39819910,2.21759426,0.09952091,0.00000000,0.00153612,0.06840627,0.13895389,2.06541434,0.01638322,0.14284086
-2.39219610,2.18085683,0.09662167,0.00000000,0.00166201,0.06780611,0.13832497,2.02685020,0.01664907,0.14173302
-2.38619310,2.14015107,0.09368488,0.00000000,0.00180688,0.06704946,0.13751388,1.98421372,0.01689241,0.14046349
-2.38019010,2.09649866,0.09073546,0.00000000,0.00197036,0.06616705,0.13657858,1.93851627,0.01711235,0.13909055
-2.37418709,2.05088839,0.08780585,0.00000000,0.00215175,0.06519169,0.13557373,1.89073382,0.01730799,0.13767213
-2.36818409,2.00424280,0.08493549,0.00000000,0.00234996,0.06415751,0.13454868,1.84177416,0.01747833,0.13626399
-2.36218109,1.95739053,0.08217036,0.00000000,0.00256348,0.06309917,0.13354594,1.79244951,0.01762228,0.13491817
-2.35617809,1.91104545,0.07956279,0.00000000,0.00279036,0.06205131,0.13259998,1.74345559,0.01773862,0.13368182
-2.35017509,1.86579343,0.07717144,0.00000000,0.00302814,0.06104787,0.13173670,1.69535784,0.01782608,0.13259635
-2.34417209,1.82208678,0.07506156,0.00000000,0.00327392,0.06012168,0.13097330,1.64858509,0.01788345,0.13169708
-2.33816908,1.78024631,0.07330545,0.00000000,0.00352434,0.05930390,0.13031873,1.60343050,0.01790972,0.13101308
-2.33216608,1.74047027,0.07198309,0.00000000,0.00377568,0.05862373,0.12977453,1.56005931,0.01790422,0.13056741
-2.32616308,1.70284942,0.07118282,0.00000000,0.00402389,0.05810798,0.12933608,1.51852252,0.01786688,0.13037755
-2.32016008,1.66738663,0.07100211,0.00000000,0.00426473,0.05778075,0.12899407,1.47877547,0.01779841,0.13045597
-2.31415708,1.63401993,0.07154813,0.00000000,0.00449383,0.05766310,0.12873623,1.44069987,0.01770052,0.13081074
-2.30815408,1.60264721,0.07293807,0.00000000,0.00470690,0.05777267,0.12854900,1.40412802,0.01757614,0.13144618
-2.30215108,1.57315102,0.07529914,0.00000000,0.00489981,0.05812338,0.12841921,1.36886761,0.01742960,0.13236336
-2.29614807,1.54542208,0.07876797,0.00000000,0.00506875,0.05872500,0.12833557,1.33472585,0.01726677,0.13356053
-2.29014507,1.51938011,0.08348938,0.00000000,0.00521042,0.05958282,0.12828993,1.30153154,0.01709520,0.13503332
-2.28414207,1.49499083,0.08961433,0.00000000,0.00532210,0.06069726,0.12827821,1.26915417,0.01692413,0.13677483
-2.27813907,1.47227845,0.09729714,0.00000000,0.00540183,0.06206362,0.12830093,1.23751897,0.01676450,0.13877553
-2.27213607,1.45133306,0.10669161,0.00000000,0.00544850,0.06367177,0.12836343,1.20661767,0.01662888,0.14102308
-2.26613307,1.43231285,0.11794646,0.00000000,0.00546192,0.06550608,0.12847566,1.17651444,0.01653132,0.14350208
-2.26013007,1.41544125,0.13119974,0.00000000,0.00544289,0.06754536,0.12865168,1.14734718,0.01648720,0.14619380
-2.25412706,1.40099951,0.14657268,0.00000000,0.00539323,0.06976313,0.12890878,1.11932441,0.01651292,0.14907609
-2.24812406,1.38931549,0.16416290,0.00000000,0.00531578,0.07212790,0.12926652,1.09271829,0.01662565,0.15212332
-2.24212106,1.38074951,0.18403737,0.00000000,0.00521434,0.07460380,0.12974550,1.06785447,0.01684298,0.15530667
-2.23611806,1.37567833,0.20622542,0.00000000,0.00509362,0.07715136,0.13036615,1.04509956,0.01718258,0.15859459
-2.23011506,1.37447842,0.23071203,0.00000000,0.00495915,0.07972852,0.13114756,1.02484724,0.01766179,0.16195359
-2.22411206,1.37750956,0.25743191,0.00000000,0.00481717,0.08229174,0.13210637,1.00750385,0.01829726,0.16534936
-2.21810905,1.38509981,0.28626476,0.00000000,0.00467446,0.08479737,0.13325592,0.99347433,0.01910459,0.16874803
-2.21210605,1.39753277,0.31703187,0.00000000,0.00453823,0.08720301,0.13460558,0.98314927,0.02009795,0.17211778
-2.20610305,1.41503769,0.34949475,0.00000000,0.00441591,0.08946893,0.13616035,0.97689382,0.02128975,0.17543050
-2.20010005,1.43778299,0.38335580,0.00000000,0.00431499,0.09155940,0.13792081,0.97503875,0.02269032,0.17866347
-2.19409705,1.46587331,0.41826130,0.00000000,0.00424283,0.09344402,0.13988323,0.97787402,0.02430764,0.18180099
-2.18809405,1.49935009,0.45380687,0.00000000,0.00420651,0.09509871,0.14204009,0.98564497,0.02614709,0.18483582
-2.18209105,1.53819536,0.48954531,0.00000000,0.00421257,0.09650659,0.14438068,0.99855080,0.02821124,0.18777026
-2.17608804,1.58233816,0.52499670,0.00000000,0.00426690,0.09765852,0.14689194,1.01674541,0.03049963,0.19061695
-2.17008504,1.63166308,0.55966041,0.00000000,0.00437454,0.09855326,0.14955938,1.04033972,0.03300863,0.19339905
-2.16408204,1.68601996,0.59302875,0.00000000,0.00453950,0.09919738,0.15236799,1.06940538,0.03573136,0.19615000
-2.15807904,1.74523401,0.62460152,0.00000000,0.00476466,0.09960480,0.15530324,1.10397890,0.03865754,0.19891275
-2.15207604,1.80911546,0.65390108,0.00000000,0.00505160,0.09979597,0.15835184,1.14406590,0.04177346,0.20173837
-2.14607304,1.87746796,0.68048711,0.00000000,0.00540049,0.09979684,0.16150248,1.18964476,0.04506198,0.20468434
-2.14007004,1.95009509,0.70397051,0.00000000,0.00581006,0.09963760,0.16474635,1.24066920,0.04850258,0.20781234
-2.13406703,2.02680448,0.72402562,0.00000000,0.00627749,0.09935130,0.16807742,1.29706949,0.05207147,0.21118580
-2.12806403,2.10740919,0.74040041,0.00000000,0.00679845,0.09897235,0.17149263,1.35875199,0.05574175,0.21486735
-2.12206103,2.19172629,0.75292390,0.00000000,0.00736711,0.09853514,0.17499172,1.42559701,0.05948372,0.21891620
-2.11605803,2.27957273,0.76151062,0.00000000,0.00797620,0.09807271,0.17857703,1.49745496,0.06326521,0.22338560
-2.11005503,2.37075883,0.76616180,0.00000000,0.00861717,0.09761562,0.18225300,1.57414115,0.06705207,0.22832068
-2.10405203,2.46507985,0.76696333,0.00000000,0.00928031,0.09719103,0.18602571,1.65542940,0.07080875,0.23375648
-2.09804902,2.56230618,0.76408054,0.00000000,0.00995503,0.09682209,0.18990217,1.74104514,0.07449897,0.23971652
-2.09204602,2.66217295,0.75775012,0.00000000,0.01063004,0.09652762,0.19388967,1.83065831,0.07808645,0.24621179
-2.08604302,2.76436970,0.74826963,0.00000000,0.01129369,0.09632208,0.19799511,1.92387670,0.08153581,0.25324025
-2.08004002,2.86853079,0.73598515,0.00000000,0.01193430,0.09621578,0.20222433,2.02024028,0.08481336,0.26078686
-2.07403702,2.97422726,0.72127756,0.00000000,0.01254043,0.09621539,0.20658146,2.11921693,0.08788805,0.26882393
-2.06803402,3.08096061,0.70454841,0.00000000,0.01310130,0.09632453,0.21106835,2.22020015,0.09073226,0.27731195
-2.06203102,3.18815892,0.68620566,0.00000000,0.01360703,0.09654452,0.21568403,2.32250884,0.09332261,0.28620060
-2.05602801,3.29517557,0.66665028,0.00000000,0.01404902,0.09687510,0.22042423,2.42538964,0.09564056,0.29542997
-2.05002501,3.40129074,0.64626402,0.00000000,0.01442015,0.09731510,0.22528089,2.52802173,0.09767289,0.30493184
-2.04402201,3.50571554,0.62539895,0.00000000,0.01471503,0.09786299,0.23024177,2.62952411,0.09941202,0.31463093
-2.03801901,3.60759881,0.60436899,0.00000000,0.01493011,0.09851724,0.23528995,2.72896531,0.10085600,0.32444599
-2.03201601,3.70603619,0.58344384,0.00000000,0.01506380,0.09927640,0.24040345,2.82537528,0.10200833,0.33429080
-2.02601301,3.80008133,0.56284512,0.00000000,0.01511644,0.10013896,0.24555475,2.91775902,0.10287752,0.34407490
-2.02001001,3.88875875,0.54274492,0.00000000,0.01509024,0.10110295,0.25071041,3.00511190,0.10347643,0.35370424
-2.01400700,3.97107816,0.52326645,0.00000000,0.01498912,0.10216535,0.25583067,3.08643589,0.10382135,0.36308148
-2.00800400,4.04604984,0.50448661,0.00000000,0.01481852,0.10332123,0.26086913,3.16075667,0.10393101,0.37210642
-2.00200100,4.11270073,0.48644011,0.00000000,0.01458515,0.10456288,0.26577257,3.22714087,0.10382542,0.38067617
-1.99599800,4.17009106,0.46912488,0.00000000,0.01429662,0.10587883,0.27048095,3.28471330,0.10352469,0.38868559
-1.98999500,4.21733112,0.45250823,0.00000000,0.01396120,0.10725303,0.27492756,3.33267357,0.10304790,0.39602770
-1.98399200,4.25359807,0.43653352,0.00000000,0.01358743,0.10866408,0.27903957,3.37031181,0.10241204,0.40259447
-1.97798899,4.27815235,0.42112689,0.00000000,0.01318378,0.11008477,0.28273878,3.39702318,0.10163110,0.40827786
-1.97198599,4.29035363,0.40620389,0.00000000,0.01275842,0.11148189,0.28594286,3.41232067,0.10071545,0.41297122
-1.96598299,4.28967589,0.39167547,0.00000000,0.01231887,0.11281644,0.28856680,3.41584610,0.09967137,0.41657106
-1.95997999,4.27572125,0.37745346,0.00000000,0.01187183,0.11404425,0.29052489,3.40737880,0.09850095,0.41897925
-1.95397699,4.24823236,0.36345517,0.00000000,0.01142304,0.11511687,0.29173291,3.38684195,0.09720225,0.42010541
-1.94797399,4.20710276,0.34960716,0.00000000,0.01097715,0.11598301,0.29211062,3.35430612,0.09576973,0.41986965
-1.94197099,4.15238494,0.33584803,0.00000000,0.01053770,0.11659018,0.29158448,3.30999004,0.09419498,0.41820532
-1.93596798,4.08429564,0.32213042,0.00000000,0.01010720,0.11688658,0.29009036,3.25425841,0.09246757,0.41506178
-1.92996498,4.00321792,0.30842217,0.00000000,0.00968713,0.11682315,0.28757630,3.18761659,0.09057615,0.41040698
-1.92396198,3.90969993,0.29470674,0.00000000,0.00927815,0.11635567,0.28400503,3.11070249,0.08850958,0.40422970
-1.91795898,3.80444988,0.28098310,0.00000000,0.00888025,0.11544676,0.27935620,3.02427547,0.08625806,0.39654132
-1.91195598,3.68832731,0.26726502,0.00000000,0.00849292,0.11406766,0.27362824,2.92920270,0.08381428,0.38737696
-1.90595298,3.56233066,0.25358009,0.00000000,0.00811538,0.11219980,0.26683960,2.82644320,0.08117433,0.37679595
-1.89994997,3.42758129,0.23996845,0.00000000,0.00774677,0.10983587,0.25902944,2.71703005,0.07833855,0.36488147
-1.89394697,3.28530449,0.22648139,0.00000000,0.00738637,0.10698056,0.25025766,2.60205123,0.07531210,0.35173946
-1.88794397,3.13680783,0.21317983,0.00000000,0.00703372,0.10365077,0.24060420,2.48262959,0.07210522,0.33749670
-1.88194097,2.98345770,0.20013291,0.00000000,0.00668883,0.09987532,0.23016771,2.35990281,0.06873335,0.32229822
-1.87593797,2.82665463,0.18741652,0.00000000,0.00635221,0.09569422,0.21906369,2.23500365,0.06521691,0.30630408
-1.86993497,2.66780850,0.17511207,0.00000000,0.00602502,0.09115752,0.20742196,2.10904138,0.06158078,0.28968563
-1.86393197,2.50831424,0.16330521,0.00000000,0.00570903,0.08632379,0.19538391,1.98308486,0.05785371,0.27262155
-1.85792896,2.34952902,0.15208487,0.00000000,0.00540668,0.08125833,0.18309936,1.85814769,0.05406741,0.25529364
-1.85192596,2.19275169,0.14154224,0.00000000,0.00512100,0.07603127,0.17072341,1.73517605,0.05025561,0.23788271
-1.84592296,2.03920504,0.13177000,0.00000000,0.00485551,0.07071550,0.15841326,1.61503919,0.04645304,0.22056462
-1.83991996,1.89002147,0.12286161,0.00000000,0.00461422,0.06538472,0.14632528,1.49852308,0.04269434,0.20350677
-1.83391696,1.74623233,0.11491056,0.00000000,0.00440138,0.06011161,0.13461236,1.38632690,0.03901310,0.18686494
-1.82791396,1.60876098,0.10800983,0.00000000,0.00422146,0.05496614,0.12342164,1.27906247,0.03544091,0.17078085
-1.82191096,1.47841974,0.10225122,0.00000000,0.00407894,0.05001421,0.11289280,1.17725619,0.03200659,0.15538028
-1.81590795,1.35591014,0.09772473,0.00000000,0.00397815,0.04531658,0.10315678,1.08135325,0.02873553,0.14077193
-1.80990495,1.24182632,0.09451783,0.00000000,0.00392317,0.04092809,0.09433510,0.99172361,0.02564923,0.12704691
-1.80390195,1.13666084,0.09271471,0.00000000,0.00391764,0.03689725,0.08653952,0.90866912,0.02276500,0.11427891
-1.79789895,1.04081236,0.09239538,0.00000000,0.00396461,0.03326608,0.07987227,0.83243147,0.02009587,0.10252481
-1.79189595,0.95459441,0.09363469,0.00000000,0.00406644,0.03007023,0.07442638,0.76320011,0.01765058,0.09182591
-1.78589295,0.87824451,0.09650124,0.00000000,0.00422465,0.02733929,0.07028637,0.70111987,0.01543385,0.08220933
-1.77988994,0.81193296,0.10105611,0.00000000,0.00443983,0.02509729,0.06752881,0.64629762,0.01344662,0.07368981
-1.77388694,0.75577066,0.10735152,0.00000000,0.00471155,0.02336316,0.06622288,0.59880768,0.01168647,0.06627142
-1.76788394,0.70981535,0.11542935,0.00000000,0.00503831,0.02215130,0.06643064,0.55869554,0.01014810,0.05994941
-1.76188094,0.67407593,0.12531964,0.00000000,0.00541747,0.02147208,0.06820698,0.52597981,0.00882380,0.05471185
-1.75587794,0.64851447,0.13703895,0.00000000,0.00584530,0.02133217,0.07159904,0.50065210,0.00770392,0.05054108
-1.74987494,0.63304592,0.15058880,0.00000000,0.00631692,0.02173476,0.07664520,0.48267508,0.00677738,0.04741487
-1.74387194,0.62753543,0.16595401,0.00000000,0.00682643,0.02267963,0.08337346,0.47197865,0.00603210,0.04530729
-1.73786893,0.63179356,0.18310123,0.00000000,0.00736694,0.02416300,0.09179937,0.46845452,0.00545534,0.04418919
-1.73186593,0.64556974,0.20197750,0.00000000,0.00793071,0.02617722,0.10192341,0.47194967,0.00503407,0.04402842
-1.72586293,0.66854452,0.22250904,0.00000000,0.00850929,0.02871033,0.11372814,0.48225887,0.00475516,0.04478972
-1.71985993,0.70032116,0.24460019,0.00000000,0.00909368,0.03174551,0.12717509,0.49911706,0.00460566,0.04643438
-1.71385693,0.74041739,0.26813270,0.00000000,0.00967456,0.03526047,0.14220170,0.52219196,0.00457283,0.04891981
-1.70785393,0.78825813,0.29296531,0.00000000,0.01024249,0.03922691,0.15871846,0.55107769,0.00464430,0.05219899
-1.70185093,0.84316994,0.31893369,0.00000000,0.01078810,0.04361006,0.17660657,0.58528986,0.00480809,0.05622002
-1.69584792,0.90437815,0.34585088,0.00000000,0.01130241,0.04836838,0.19571629,0.62426289,0.00505262,0.06092583
-1.68984492,0.97100726,0.37350817,0.00000000,0.01177696,0.05345358,0.21586622,0.66734997,0.00536673,0.06625413
-1.68384192,1.04208547,0.40167650,0.00000000,0.01220411,0.05881090,0.23684383,0.71382624,0.00573971,0.07213780
-1.67783892,1.11655361,0.43010848,0.00000000,0.01257717,0.06437978,0.25840722,0.76289551,0.00616130,0.07850563
-1.67183592,1.19327900,0.45854086,0.00000000,0.01289065,0.07009502,0.28028840,0.81370054,0.00662175,0.08528362
-1.66583292,1.27107419,0.48669780,0.00000000,0.01314031,0.07588826,0.30219799,0.86533727,0.00711191,0.09239684
-1.65982991,1.34872038,0.51429453,0.00000000,0.01332332,0.08168998,0.32383144,0.91687235,0.00762330,0.09977167
-1.65382691,1.42499513,0.54104166,0.00000000,0.01343833,0.08743180,0.34487652,0.96736405,0.00814828,0.10733867
-1.64782391,1.49870353,0.56665005,0.00000000,0.01348544,0.09304922,0.36502195,1.01588560,0.00868021,0.11503569
-1.64182091,1.56871197,0.59083596,0.00000000,0.01346621,0.09848445,0.38396689,1.06155047,0.00921363,0.12281129
-1.63581791,1.63398304,0.61332668,0.00000000,0.01338359,0.10368944,0.40143088,1.10353850,0.00974443,0.13062824
-1.62981491,1.69361039,0.63386630,0.00000000,0.01324178,0.10862892,0.41716389,1.14112189,0.01027009,0.13846686
-1.62381191,1.74685189,0.65222148,0.00000000,0.01304616,0.11328322,0.43095599,1.17368995,0.01078983,0.14632812
-1.61780890,1.79315950,0.66818719,0.00000000,0.01280307,0.11765076,0.44264622,1.20077152,0.01130474,0.15423610
-1.61180590,1.83220436,0.68159212,0.00000000,0.01251963,0.12175016,0.45213015,1.22205379,0.01181791,0.16223972
-1.60580290,1.86389571,0.69230354,0.00000000,0.01220354,0.12562166,0.45936589,1.23739679,0.01233448,0.17041354
-1.59979990,1.88839237,0.70023158,0.00000000,0.01186286,0.12932784,0.46437794,1.24684253,0.01286156,0.17885731
-1.59379690,1.90610588,0.70533257,0.00000000,0.01150580,0.13295348,0.46725891,1.25061826,0.01340822,0.18769431
-1.58779390,1.91769485,0.70761150,0.00000000,0.01114049,0.13660454,0.46816876,1.24913353,0.01398521,0.19706833
-1.58179090,1.92405012,0.70712318,0.00000000,0.01077478,0.14040619,0.46733156,1.24297083,0.01460476,0.20713927
-1.57578789,1.92627115,0.70397237,0.00000000,0.01041607,0.14449991,0.46502990,1.23287021,0.01528023,0.21807741
-1.56978489,1.92563419,0.69831253,0.00000000,0.01007107,0.14903968,0.46159702,1.21970820,0.01602568,0.23005659
-1.56378189,1.92355337,0.69034333,0.00000000,0.00974573,0.15418747,0.45740706,1.20447185,0.01685541,0.24324641
-1.55777889,1.92153595,0.68030698,0.00000000,0.00944509,0.16010799,0.45286375,1.18822885,0.01778342,0.25780379
-1.55177589,1.92113352,0.66848337,0.00000000,0.00917317,0.16696301,0.44838799,1.17209492,0.01882294,0.27386424
-1.54577289,1.92389096,0.65518424,0.00000000,0.00893293,0.17490535,0.44440480,1.15719952,0.01998579,0.29153322
-1.53976988,1.93129515,0.64074647,0.00000000,0.00872628,0.18407287,0.44133025,1.14465151,0.02128193,0.31087802
-1.53376688,1.94472541,0.62552471,0.00000000,0.00855401,0.19458256,0.43955875,1.13550563,0.02271893,0.33192062
-1.52776388,1.96540751,0.60988357,0.00000000,0.00841593,0.20652505,0.43945127,1.13073141,0.02430153,0.35463183
-1.52176088,1.99437307,0.59418946,0.00000000,0.00831088,0.21995978,0.44132488,1.13118524,0.02603131,0.37892723
-1.51575788,2.03242567,0.57880246,0.00000000,0.00823684,0.23491091,0.44544396,1.13758668,0.02790637,0.40466508
-1.50975488,2.08011484,0.56406833,0.00000000,0.00819107,0.25136430,0.45201335,1.15049958,0.02992122,0.43164645
-1.50375188,2.13771873,0.55031075,0.00000000,0.00817027,0.26926564,0.46117359,1.17031851,0.03206661,0.45961775
-1.49774887,2.20523574,0.53782419,0.00000000,0.00817066,0.28851975,0.47299827,1.19726063,0.03432968,0.48827546
-1.49174587,2.28238509,0.52686729,0.00000000,0.00818821,0.30899122,0.48749358,1.23136300,0.03669401,0.51727322
-1.48574287,2.36861598,0.51765711,0.00000000,0.00821874,0.33050633,0.50459972,1.27248508,0.03913987,0.54623074
