energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.89794897,5.63690248,0.01932673,0.75054381,0.70744297,0.36223974,1.94321099,2.12833173,2.22725205,0.00000000
-5.89194597,5.65023374,0.01946036,0.75822198,0.71029773,0.36569857,1.95173276,2.12665257,2.23468647,0.00000000
-5.88594297,5.65898384,0.01955565,0.76556941,0.71173030,0.36873138,1.95925172,2.12355238,2.23988602,0.00000000
-5.87993997,5.66314131,0.01961141,0.77249053,0.71177954,0.37132393,1.96581105,2.11909521,2.24286096,0.00000000
-5.87393697,5.66282612,0.01962766,0.77890249,0.71051815,0.37347418,1.97148373,2.11338893,2.24369036,0.00000000
-5.86793397,5.65828703,0.01960556,0.78473659,0.70805182,0.37519186,1.97636836,2.10658398,2.24252045,0.00000000
-5.86193097,5.64989495,0.01954746,0.78993894,0.70451753,0.37649755,1.98058443,2.09887082,2.23956108,0.00000000
-5.85592796,5.63813277,0.01945680,0.79447037,0.70008119,0.37742157,1.98426702,2.09047606,2.23508052,0.00000000
-5.84992496,5.62358202,0.01933804,0.79830574,0.69493441,0.37800261,1.98756132,2.08165724,2.22939894,0.00000000
-5.84392196,5.60690710,0.01919652,0.80143254,0.68929084,0.37828634,1.99061717,2.07269666,2.22288090,0.00000000
-5.83791896,5.58883752,0.01903833,0.80384899,0.68338198,0.37832385,1.99358358,2.06389421,2.21592698,0.00000000
-5.83191596,5.57014899,0.01887007,0.80556174,0.67745269,0.37817026,1.99660384,2.05555955,2.20896517,0.00000000
-5.82591296,5.55164383,0.01869874,0.80658329,0.67175644,0.37788332,1.99981085,2.04800383,2.20244191,0.00000000
-5.81990995,5.53413135,0.01853144,0.80692933,0.66655046,0.37752217,2.00332331,2.04153115,2.19681323,0.00000000
-5.81390695,5.51840875,0.01837523,0.80661616,0.66209089,0.37714625,2.00724245,2.03643013,2.19253609,0.00000000
-5.80790395,5.50524296,0.01823690,0.80565839,0.65862794,0.37681439,2.01164973,2.03296576,2.19005992,0.00000000
-5.80190095,5.49535392,0.01812279,0.80406703,0.65640119,0.37658405,2.01660536,2.03137174,2.18981855,0.00000000
-5.79589795,5.48939949,0.01803859,0.80184814,0.65563504,0.37651070,2.02214779,2.03184374,2.19222249,0.00000000
-5.78989495,5.48796248,0.01798922,0.79900222,0.65653442,0.37664737,2.02829416,2.03453355,2.19765160,0.00000000
-5.78389195,5.49153977,0.01797869,0.79552425,0.65928071,0.37704428,2.03504168,2.03954455,2.20644819,0.00000000
-5.77788894,5.50053389,0.01801000,0.79140459,0.66402801,0.37774859,2.04236997,2.04692848,2.21891050,0.00000000
-5.77188594,5.51524705,0.01808507,0.78663065,0.67089974,0.37880418,2.05024412,2.05668380,2.23528670,0.00000000
-5.76588294,5.53587774,0.01820473,0.78118923,0.67998570,0.38025152,2.05861852,2.06875557,2.25576944,0.00000000
-5.75987994,5.56251974,0.01836866,0.77506942,0.69133955,0.38212753,2.06744110,2.08303702,2.28049099,0.00000000
-5.75387694,5.59516369,0.01857548,0.76826593,0.70497685,0.38446540,2.07665797,2.09937271,2.30951920,0.00000000
-5.74787394,5.63370083,0.01882271,0.76078270,0.72087374,0.38729453,2.08621801,2.11756318,2.34285432,0.00000000
-5.74187094,5.67792889,0.01910690,0.75263638,0.73896632,0.39064024,2.09607722,2.13737100,2.38042687,0.00000000
-5.73586793,5.72755967,0.01942371,0.74385963,0.75915062,0.39452364,2.10620262,2.15852804,2.42209661,0.00000000
-5.72986493,5.78222810,0.01976796,0.73450390,0.78128356,0.39896129,2.11657527,2.18074358,2.46765277,0.00000000
-5.72386193,5.84150230,0.02013384,0.72464148,0.80518454,0.40396488,2.12719230,2.20371307,2.51681562,0.00000000
-5.71785893,5.90489415,0.02051493,0.71436665,0.83063795,0.40954080,2.13806767,2.22712715,2.56923932,0.00000000
-5.71185593,5.97186998,0.02090442,0.70379580,0.85739638,0.41568968,2.14923150,2.25068056,2.62451610,0.00000000
-5.70585293,6.04186093,0.02129521,0.69306631,0.88518460,0.42240577,2.16072797,2.27408056,2.68218164,0.00000000
-5.69984992,6.11427238,0.02168009,0.68233433,0.91370420,0.42967637,2.17261182,2.29705447,2.74172159,0.00000000
-5.69384692,6.18849238,0.02205181,0.67177137,0.94263875,0.43748117,2.18494352,2.31935609,2.80257899,0.00000000
-5.68784392,6.26389847,0.02240333,0.66155993,0.97165930,0.44579154,2.19778331,2.34077060,2.86416246,0.00000000
-5.68184092,6.33986300,0.02272788,0.65188812,1.00043022,0.45456994,2.21118463,2.36111775,2.92585496,0.00000000
-5.67583792,6.41575679,0.02301910,0.64294380,1.02861509,0.46376935,2.22518697,2.38025330,2.98702284,0.00000000
-5.66983492,6.49095124,0.02327123,0.63490823,1.05588249,0.47333284,2.23980894,2.39806857,3.04702513,0.00000000
-5.66383192,6.56481918,0.02347916,0.62794965,1.08191159,0.48319334,2.25504174,2.41448823,3.10522271,0.00000000
-5.65782891,6.63673493,0.02363856,0.62221715,1.10639736,0.49327372,2.27084368,2.42946652,3.16098739,0.00000000
-5.65182591,6.70607380,0.02374596,0.61783491,1.12905527,0.50348715,2.28713605,2.44298217,3.21371075,0.00000000
-5.64582291,6.77221197,0.02379886,0.61489738,1.14962540,0.51373780,2.30380075,2.45503237,3.26281260,0.00000000
-5.63981991,6.83452704,0.02379575,0.61346541,1.16787594,0.52392204,2.32067997,2.46562635,3.30774908,0.00000000
-5.63381691,6.89239999,0.02373618,0.61356356,1.18360590,0.53393000,2.33757808,2.47477884,3.34802047,0.00000000
-5.62781391,6.94521901,0.02362075,0.61517883,1.19664724,0.54364760,2.35426565,2.48250410,3.38317849,0.00000000
-5.62181091,6.99238566,0.02345114,0.61826075,1.20686626,0.55295894,2.37048575,2.48881088,3.41283323,0.00000000
-5.61580790,7.03332343,0.02323007,0.62272281,1.21416439,0.56174907,2.38596199,2.49369879,3.43665972,0.00000000
-5.60980490,7.06748896,0.02296129,0.62844533,1.21847838,0.56990698,2.40040823,2.49715624,3.45440384,0.00000000
-5.60380190,7.09438539,0.02264947,0.63527934,1.21978006,0.57732877,2.41353935,2.49916033,3.46588775,0.00000000
-5.59779890,7.11357764,0.02230015,0.64305155,1.21807560,0.58392080,2.42508258,2.49967863,3.47101443,0.00000000
-5.59179590,7.12470887,0.02191962,0.65157001,1.21340443,0.58960274,2.43478883,2.49867276,3.46977133,0.00000000
-5.58579290,7.12751708,0.02151481,0.66063018,1.20583787,0.59431033,2.44244348,2.49610353,3.46223276,0.00000000
-5.57978989,7.12185104,0.02109315,0.67002128,1.19547744,0.59799773,2.44787595,2.49193725,3.44856085,0.00000000
-5.57378689,7.10768436,0.02066240,0.67953244,1.18245293,0.60063932,2.45096766,2.48615279,3.42900479,0.00000000
-5.56778389,7.08512643,0.02023050,0.68895856,1.16692028,0.60223072,2.45165789,2.47874860,3.40389814,0.00000000
-5.56178089,7.05442952,0.01980538,0.69810548,1.14905915,0.60278926,2.44994723,2.46974941,3.37365404,0.00000000
-5.55577789,7.01599081,0.01939479,0.70679446,1.12907025,0.60235342,2.44589845,2.45921167,3.33875816,0.00000000
-5.54977489,6.97034901,0.01900611,0.71486569,1.10717245,0.60098160,2.43963482,2.44722751,3.29975953,0.00000000
-5.54377189,6.91817506,0.01864617,0.72218082,1.08359958,0.59875005,2.43133583,2.43392651,3.25725913,0.00000000
-5.53776888,6.86025711,0.01832107,0.72862451,1.05859702,0.59575018,2.42123066,2.41947524,3.21189675,0.00000000
-5.53176588,6.79747996,0.01803604,0.73410500,1.03241799,0.59208518,2.40958973,2.40407424,3.16433621,0.00000000
-5.52576288,6.73079993,0.01779528,0.73855383,1.00531975,0.58786630,2.39671473,2.38795264,3.11524960,0.00000000
-5.51975988,6.66121610,0.01760185,0.74192494,0.97755955,0.58320889,2.38292773,2.37136062,3.06530100,0.00000000
-5.51375688,6.58973931,0.01745755,0.74419311,0.94939064,0.57822837,2.36855979,2.35456007,3.01513032,0.00000000
-5.50775388,6.51736039,0.01736293,0.74535215,0.92105829,0.57303630,2.35393973,2.33781411,2.96533790,0.00000000
-5.50175088,6.44501927,0.01731718,0.74541291,0.89279592,0.56773685,2.33938353,2.32137597,2.91647056,0.00000000
-5.49574787,6.37357654,0.01731821,0.74440136,0.86482163,0.56242372,2.32518478,2.30547808,2.86900956,0.00000000
-5.48974487,6.30378881,0.01736265,0.74235676,0.83733496,0.55717768,2.31160662,2.29032193,2.82336112,0.00000000
-5.48374187,6.23628914,0.01744597,0.73933022,0.81051431,0.55206483,2.29887537,2.27606949,2.77984972,0.00000000
-5.47773887,6.17157352,0.01756259,0.73538352,0.78451477,0.54713560,2.28717609,2.26283663,2.73871449,0.00000000
-5.47173587,6.10999377,0.01770604,0.73058837,0.75946671,0.54242457,2.27665005,2.25068908,2.70010875,0.00000000
-5.46573287,6.05175727,0.01786913,0.72502590,0.73547496,0.53795094,2.26739402,2.23964100,2.66410257,0.00000000
-5.45972986,5.99693300,0.01804419,0.71878651,0.71261874,0.53371974,2.25946143,2.22965657,2.63068811,0.00000000
-5.45372686,5.94546362,0.01822324,0.71196977,0.69095215,0.52972348,2.25286485,2.22065412,2.59978740,0.00000000
-5.44772386,5.89718247,0.01839825,0.70468435,0.67050540,0.52594429,2.24757984,2.21251287,2.57126207,0.00000000
-5.44172086,5.85183448,0.01856140,0.69704772,0.65128645,0.52235632,2.24354963,2.20508166,2.54492446,0.00000000
-5.43571786,5.80909964,0.01870523,0.68918566,0.63328318,0.51892819,2.24069034,2.19818922,2.52054953,0.00000000
-5.42971486,5.76861782,0.01882294,0.68123123,0.61646591,0.51562552,2.23889658,2.19165541,2.49788712,0.00000000
-5.42371186,5.73001333,0.01890850,0.67332318,0.60079010,0.51241327,2.23804688,2.18530264,2.47667386,0.00000000
-5.41770885,5.69291829,0.01895690,0.66560385,0.58619929,0.50925783,2.23800893,2.17896701,2.45664438,0.00000000
-5.41170585,5.65699348,0.01896422,0.65821634,0.57262803,0.50612884,2.23864428,2.17250843,2.43754146,0.00000000
-5.40570285,5.62194587,0.01892776,0.65130118,0.56000474,0.50300060,2.23981234,2.16581914,2.41912470,0.00000000
-5.39969985,5.58754217,0.01884614,0.64499237,0.54825445,0.49985318,2.24137368,2.15883036,2.40117765,0.00000000
-5.39369685,5.55361795,0.01871927,0.63941320,0.53730141,0.49667299,2.24319246,2.15151655,2.38351333,0.00000000
-5.38769385,5.52008223,0.01854840,0.63467175,0.52707133,0.49345321,2.24513792,2.14389718,2.36597788,0.00000000
-5.38169085,5.48691747,0.01833606,0.63085647,0.51749340,0.49019368,2.24708517,2.13603600,2.34845277,0.00000000
-5.37568784,5.45417540,0.01808600,0.62803194,0.50850193,0.48690060,2.24891511,2.12803771,2.33085523,0.00000000
-5.36968484,5.42196899,0.01780306,0.62623515,0.50003768,0.48358603,2.25051367,2.12004242,2.31313752,0.00000000
-5.36368184,5.39046125,0.01749308,0.62547246,0.49204881,0.48026711,2.25177046,2.11221816,2.29528474,0.00000000
-5.35767884,5.35985159,0.01716272,0.62571738,0.48449143,0.47696517,2.25257714,2.10475172,2.27731174,0.00000000
-5.35167584,5.33036037,0.01681927,0.62690961,0.47732986,0.47370474,2.25282534,2.09783853,2.25925911,0.00000000
-5.34567284,5.30221277,0.01647053,0.62895507,0.47053655,0.47051248,2.25240474,2.09167196,2.24118853,0.00000000
-5.33966983,5.27562260,0.01612456,0.63172737,0.46409160,0.46741613,2.25120122,2.08643263,2.22317774,0.00000000
-5.33366683,5.25077690,0.01578949,0.63507053,0.45798216,0.46444331,2.24909544,2.08227833,2.20531517,0.00000000
-5.32766383,5.22782235,0.01547333,0.63880299,0.45220151,0.46162059,2.24596204,2.07933501,2.18769469,0.00000000
-5.32166083,5.20685392,0.01518379,0.64272275,0.44674802,0.45897239,2.24166968,2.07768934,2.17041052,0.00000000
-5.31565783,5.18790648,0.01492806,0.64661356,0.44162398,0.45652017,2.23608198,2.07738320,2.15355256,0.00000000
-5.30965483,5.17094985,0.01471270,0.65025187,0.43683443,0.45428160,2.22905970,2.07841040,2.13720238,0.00000000
-5.30365183,5.15588750,0.01454341,0.65341433,0.43238598,0.45227004,2.22046400,2.08071569,2.12142997,0.00000000
-5.29764882,5.14255904,0.01442498,0.65588554,0.42828572,0.45049414,2.21016086,2.08419625,2.10629148,0.00000000
-5.29164582,5.13074638,0.01436114,0.65746569,0.42454032,0.44895767,2.19802662,2.08870529,2.09182803,0.00000000
-5.28564282,5.12018329,0.01435449,0.65797789,0.42115526,0.44765962,2.18395431,2.09405788,2.07806559,0.00000000
-5.27963982,5.11056787,0.01440646,0.65727471,0.41813432,0.44659460,2.16786074,2.10003836,2.06501602,0.00000000
-5.27363682,5.10157737,0.01451731,0.65524386,0.41547929,0.44575343,2.14969370,2.10640912,2.05267912,0.00000000
-5.26763382,5.09288454,0.01468608,0.65181259,0.41318993,0.44512401,2.12943927,2.11292024,2.04104567,0.00000000
-5.26163082,5.08417467,0.01491072,0.64695068,0.41126415,0.44469241,2.10712841,2.11931940,2.03010116,0.00000000
-5.25562781,5.07516262,0.01518809,0.64067201,0.40969842,0.44444412,2.08284273,2.12536182,2.01983009,0.00000000
-5.24962481,5.06560882,0.01551407,0.63303443,0.40848823,0.44436544,2.05671885,2.13081952,2.01022053,0.00000000
-5.24362181,5.05533354,0.01588372,0.62413810,0.40762881,0.44444490,2.02895097,2.13548970,2.00126864,0.00000000
-5.23761881,5.04422881,0.01629137,0.61412243,0.40711573,0.44467463,1.99979146,2.13920195,1.99298292,0.00000000
-5.23161581,5.03226741,0.01673084,0.60316151,0.40694553,0.44505171,1.96954910,2.14182396,1.98538789,0.00000000
-5.22561281,5.01950855,0.01719553,0.59145854,0.40711632,0.44557924,1.93858503,2.14326578,1.97852689,0.00000000
-5.21960980,5.00610006,0.01767869,0.57923927,0.40762812,0.44626726,1.90730624,2.14348249,1.97246397,0.00000000
-5.21360680,4.99227709,0.01817353,0.56674487,0.40848308,0.44713326,1.87615695,2.14247544,1.96728453,0.00000000
-5.20760380,4.97835740,0.01867346,0.55422439,0.40968547,0.44820240,1.84560790,2.14029209,1.96309474,0.00000000
-5.20160080,4.96473355,0.01917223,0.54192726,0.41124141,0.44950734,1.81614411,2.13702470,1.96001966,0.00000000
-5.19559780,4.95186221,0.01966411,0.53009592,0.41315836,0.45108761,1.78825137,2.13280793,1.95820017,0.00000000
-5.18959480,4.94025131,0.02014401,0.51895910,0.41544443,0.45298862,1.76240219,2.12781557,1.95778876,0.00000000
-5.18359180,4.93044524,0.02060763,0.50872562,0.41810744,0.45526029,1.73904151,2.12225654,1.95894440,0.00000000
-5.17758879,4.92300871,0.02105153,0.49957928,0.42115394,0.45795536,1.71857300,2.11637020,1.96182657,0.00000000
-5.17158579,4.91850990,0.02147320,0.49167464,0.42458808,0.46112740,1.70134623,2.11042112,1.96658894,0.00000000
-5.16558279,4.91750317,0.02187109,0.48513401,0.42841059,0.46482868,1.68764547,2.10469324,1.97337268,0.00000000
-5.15957979,4.92051195,0.02224460,0.48004558,0.43261774,0.46910786,1.67768043,2.09948349,1.98229997,0.00000000
-5.15357679,4.92801213,0.02259400,0.47646266,0.43720057,0.47400770,1.67157923,2.09509485,1.99346776,0.00000000
-5.14757379,4.94041646,0.02292039,0.47440406,0.44214428,0.47956291,1.66938410,2.09182887,2.00694214,0.00000000
-5.14157079,4.95806020,0.02322556,0.47385549,0.44742795,0.48579804,1.67104963,2.08997760,2.02275361,0.00000000
-5.13556778,4.98118840,0.02351187,0.47477182,0.45302459,0.49272572,1.67644392,2.08981519,2.04089332,0.00000000
-5.12956478,5.00994516,0.02378201,0.47708014,0.45890148,0.50034523,1.68535228,2.09158916,2.06131060,0.00000000
-5.12356178,5.04436512,0.02403889,0.48068339,0.46502097,0.50864140,1.69748352,2.09551156,2.08391174,0.00000000
-5.11755878,5.08436754,0.02428543,0.48546448,0.47134147,0.51758407,1.71247835,2.10175039,2.10856016,0.00000000
-5.11155578,5.12975313,0.02452431,0.49129067,0.47781877,0.52712794,1.72991979,2.11042160,2.13507797,0.00000000
-5.10555278,5.18020389,0.02475783,0.49801814,0.48440760,0.53721298,1.74934492,2.12158196,2.16324894,0.00000000
-5.09954977,5.23528630,0.02498775,0.50549648,0.49106317,0.54776533,1.77025775,2.13522337,2.19282260,0.00000000
-5.09354677,5.29445764,0.02521512,0.51357314,0.49774287,0.55869874,1.79214271,2.15126885,2.22351961,0.00000000
-5.08754377,5.35707587,0.02544018,0.52209754,0.50440772,0.56991638,1.81447821,2.16957069,2.25503803,0.00000000
-5.08154077,5.42241263,0.02566232,0.53092485,0.51102377,0.58131315,1.83675002,2.18991097,2.28706040,0.00000000
-5.07553777,5.48966942,0.02588005,0.53991939,0.51756308,0.59277829,1.85846399,2.21200469,2.31926139,0.00000000
-5.06953477,5.55799644,0.02609104,0.54895745,0.52400440,0.60419825,1.87915778,2.23550558,2.35131578,0.00000000
-5.06353177,5.62651374,0.02629220,0.55792956,0.53033341,0.61545976,1.89841128,2.26001442,2.38290655,0.00000000
-5.05752876,5.69433392,0.02647983,0.56674223,0.53654244,0.62645294,1.91585553,2.28508982,2.41373271,0.00000000
-5.05152576,5.76058572,0.02664977,0.57531900,0.54262981,0.63707434,1.93117996,2.31026091,2.44351684,0.00000000
-5.04552276,5.82443764,0.02679764,0.58360089,0.54859864,0.64722989,1.94413771,2.33504168,2.47201186,0.00000000
-5.03951976,5.88512062,0.02691907,0.59154621,0.55445530,0.65683744,1.95454903,2.35894614,2.49900686,0.00000000
-5.03351676,5.94194891,0.02700992,0.59912982,0.56020759,0.66582907,1.96230269,2.38150390,2.52433189,0.00000000
-5.02751376,5.99433821,0.02706656,0.60634179,0.56586269,0.67415274,1.96735539,2.40227530,2.54786134,0.00000000
-5.02151076,6.04182028,0.02708609,0.61318549,0.57142501,0.68177347,1.96972927,2.42086551,2.56951588,0.00000000
-5.01550775,6.08405335,0.02706654,0.61967534,0.57689416,0.68867383,1.96950751,2.43693711,2.58926282,0.00000000
-5.00950475,6.12082789,0.02700707,0.62583412,0.58226308,0.69485378,1.96682825,2.45022035,2.60711489,0.00000000
-5.00350175,6.15206740,0.02690808,0.63168998,0.58751652,0.70032980,1.96187711,2.46052096,2.62312740,0.00000000
-4.99749875,6.17782436,0.02677126,0.63727340,0.59262998,0.70513337,1.95487828,2.46772516,2.63739392,0.00000000
-4.99149575,6.19827136,0.02659961,0.64261401,0.59756918,0.70930885,1.94608481,2.47180166,2.65004059,0.00000000
-4.98549275,6.21368817,0.02639743,0.64773757,0.60229017,0.71291086,1.93576818,2.47280087,2.66121934,0.00000000
-4.97948974,6.22444505,0.02617011,0.65266310,0.60674008,0.71600123,1.92420765,2.47085128,2.67110023,0.00000000
-4.97348674,6.23098352,0.02592406,0.65740049,0.61085852,0.71864572,1.91167968,2.46615343,2.67986322,0.00000000
-4.96748374,6.23379523,0.02566643,0.66194843,0.61457954,0.72091059,1.89844792,2.45897184,2.68768978,0.00000000
-4.96148074,6.23340007,0.02540486,0.66629304,0.61783419,0.72285929,1.88475403,2.44962515,2.69475453,0.00000000
-4.95547774,6.23032444,0.02514724,0.67040706,0.62055335,0.72454923,1.87080982,2.43847515,2.70121744,0.00000000
-4.94947474,6.22508060,0.02490135,0.67424980,0.62267090,0.72602896,1.85679079,2.42591493,2.70721669,0.00000000
-4.94347174,6.21814778,0.02467459,0.67776781,0.62412693,0.72733581,1.84283161,2.41235674,2.71286263,0.00000000
-4.93746873,6.20995590,0.02447370,0.68089617,0.62487081,0.72849406,1.82902336,2.39821977,2.71823297,0.00000000
-4.93146573,6.20087209,0.02430448,0.68356056,0.62486402,0.72951374,1.81541292,2.38391827,2.72336928,0.00000000
-4.92546273,6.19119051,0.02417159,0.68567984,0.62408255,0.73039012,1.80200429,2.36985032,2.72827512,0.00000000
-4.91945973,6.18112549,0.02407834,0.68716913,0.62251862,0.73110385,1.78876180,2.35638727,2.73291559,0.00000000
-4.91345673,6.17080801,0.02402658,0.68794319,0.62018181,0.73162175,1.77561506,2.34386425,2.73721843,0.00000000
-4.90745373,6.16028538,0.02401662,0.68792011,0.61709944,0.73189829,1.76246540,2.33257174,2.74107657,0.00000000
-4.90145073,6.14952394,0.02404725,0.68702494,0.61331606,0.73187752,1.74919337,2.32274848,2.74435200,0.00000000
-4.89544772,6.13841454,0.02411575,0.68519329,0.60889239,0.73149552,1.73566722,2.31457566,2.74688091,0.00000000
-4.88944472,6.12678052,0.02421805,0.68237465,0.60390341,0.73068322,1.72175169,2.30817266,2.74847986,0.00000000
-4.88344172,6.11438786,0.02434884,0.67853538,0.59843604,0.72936951,1.70731696,2.30359451,2.74895280,0.00000000
-4.87743872,6.10095735,0.02450183,0.67366113,0.59258637,0.72748448,1.69224730,2.30083102,2.74809891,0.00000000
-4.87143572,6.08617844,0.02467000,0.66775870,0.58645657,0.72496275,1.67644917,2.29980787,2.74572087,0.00000000
-4.86543272,6.06972447,0.02484585,0.66085727,0.58015185,0.72174684,1.65985836,2.30038967,2.74163347,0.00000000
-4.85942971,6.05126905,0.02502177,0.65300883,0.57377738,0.71779029,1.64244605,2.30238504,2.73567230,0.00000000
-4.85342671,6.03050310,0.02519027,0.64428791,0.56743552,0.71306069,1.62422343,2.30555368,2.72770234,0.00000000
-4.84742371,6.00715233,0.02534438,0.63479055,0.56122336,0.70754234,1.60524495,2.30961532,2.71762602,0.00000000
-4.84142071,5.98099447,0.02547786,0.62463260,0.55523064,0.70123851,1.58560983,2.31426034,2.70539070,0.00000000
-4.83541771,5.95187572,0.02558555,0.61394723,0.54953819,0.69417330,1.56546199,2.31916177,2.69099511,0.00000000
-4.82941471,5.91972585,0.02566351,0.60288194,0.54421683,0.68639288,1.54498829,2.32398827,2.67449450,0.00000000
-4.82341171,5.88457111,0.02570927,0.59159495,0.53932663,0.67796615,1.52441510,2.32841749,2.65600421,0.00000000
-4.81740870,5.84654430,0.02572190,0.58025121,0.53491666,0.66898476,1.50400332,2.33214945,2.63570143,0.00000000
-4.81140570,5.80589132,0.02570206,0.56901806,0.53102492,0.65956233,1.48404197,2.33491912,2.61382491,0.00000000
-4.80540270,5.76297347,0.02565204,0.55806070,0.52767852,0.64983297,1.46484045,2.33650780,2.59067230,0.00000000
-4.79939970,5.71826514,0.02557561,0.54753756,0.52489392,0.63994907,1.44671970,2.33675253,2.56659536,0.00000000
-4.79339670,5.67234649,0.02547787,0.53759581,0.52267727,0.63007829,1.43000255,2.33555320,2.54199270,0.00000000
-4.78739370,5.62589112,0.02536508,0.52836704,0.52102459,0.62039990,1.41500341,2.33287690,2.51730042,0.00000000
-4.78139070,5.57964884,0.02524433,0.51996330,0.51992194,0.61110047,1.40201773,2.32875914,2.49298067,0.00000000
-4.77538769,5.53442411,0.02512328,0.51247373,0.51934554,0.60236913,1.39131155,2.32330207,2.46950870,0.00000000
-4.76938469,5.49105079,0.02500974,0.50596168,0.51926174,0.59439236,1.38311139,2.31666954,2.44735869,0.00000000
-4.76338169,5.45036429,0.02491138,0.50046277,0.51962708,0.58734869,1.37759507,2.30907936,2.42698887,0.00000000
-4.75737869,5.41317219,0.02483533,0.49598364,0.52038838,0.58140336,1.37488365,2.30079306,2.40882668,0.00000000
-4.75137569,5.38022493,0.02478784,0.49250175,0.52148300,0.57670318,1.37503496,2.29210378,2.39325455,0.00000000
-4.74537269,5.35218760,0.02477401,0.48996604,0.52283942,0.57337181,1.37803894,2.28332282,2.38059682,0.00000000
-4.73936968,5.32961462,0.02479747,0.48829864,0.52437810,0.57150567,1.38381524,2.27476557,2.37110861,0.00000000
-4.73336668,5.31292829,0.02486023,0.48739751,0.52601281,0.57117066,1.39221308,2.26673753,2.36496704,0.00000000
-4.72736368,5.30240257,0.02496255,0.48713986,0.52765239,0.57239981,1.40301356,2.25952117,2.36226521,0.00000000
-4.72136068,5.29815270,0.02510290,0.48738641,0.52920299,0.57519202,1.41593450,2.25336419,2.36300943,0.00000000
-4.71535768,5.30013136,0.02527798,0.48798627,0.53057068,0.57951195,1.43063756,2.24846980,2.36711959,0.00000000
-4.70935468,5.30813152,0.02548283,0.48878216,0.53166447,0.58529110,1.44673751,2.24498939,2.37443284,0.00000000
-4.70335168,5.32179579,0.02571106,0.48961597,0.53239947,0.59242997,1.46381333,2.24301793,2.38471037,0.00000000
-4.69734867,5.34063169,0.02595504,0.49033429,0.53270014,0.60080129,1.48142066,2.24259221,2.39764693,0.00000000
-4.69134567,5.36403224,0.02620625,0.49079376,0.53250351,0.61025412,1.49910522,2.24369184,2.41288264,0.00000000
-4.68534267,5.39130044,0.02645559,0.49086607,0.53176196,0.62061868,1.51641644,2.24624308,2.43001658,0.00000000
-4.67933967,5.42167674,0.02669375,0.49044230,0.53044569,0.63171168,1.53292100,2.25012486,2.44862137,0.00000000
-4.67333667,5.45436792,0.02691156,0.48943653,0.52854448,0.64334187,1.54821552,2.25517699,2.46825832,0.00000000
-4.66733367,5.48857603,0.02710032,0.48778859,0.52606873,0.65531563,1.56193795,2.26120981,2.48849224,0.00000000
-4.66133067,5.52352626,0.02725216,0.48546577,0.52304968,0.66744237,1.57377718,2.26801497,2.50890540,0.00000000
-4.65532766,5.55849228,0.02736026,0.48246350,0.51953869,0.67953941,1.58348060,2.27537667,2.52911009,0.00000000
-4.64932466,5.59281837,0.02741909,0.47880498,0.51560576,0.69143636,1.59085917,2.28308301,2.54875932,0.00000000
-4.64332166,5.62593749,0.02742455,0.47453987,0.51133715,0.70297868,1.59579014,2.29093676,2.56755528,0.00000000
