energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.15957979,1.85652380,0.00903087,0.20550433,0.35450939,0.91891873,0.03552802,0.70008302
-5.15357679,1.91355854,0.00937779,0.21278388,0.35385998,0.95229522,0.03564453,0.72124635
-5.14757379,1.96550261,0.00967913,0.21998269,0.35259052,0.98339639,0.03564599,0.73977895
-5.14157079,2.01116601,0.00992938,0.22695853,0.35051491,1.01159381,0.03551585,0.75526036
-5.13556778,2.04948871,0.01012385,0.23357503,0.34748177,1.03631304,0.03524149,0.76732984
-5.12956478,2.07956707,0.01025887,0.23970436,0.34337810,1.05704770,0.03481458,0.77569607
-5.12356178,2.10067501,0.01033185,0.24522947,0.33813140,1.07337140,0.03423121,0.78014476
-5.11755878,2.11227966,0.01034135,0.25004591,0.33171022,1.08494718,0.03349189,0.78054397
-5.11155578,2.11405119,0.01028715,0.25406323,0.32412327,1.09153425,0.03260139,0.77684714
-5.10555278,2.10586674,0.01017020,0.25720583,0.31541719,1.09299206,0.03156844,0.76909378
-5.09954977,2.08780878,0.00999265,0.25941355,0.30567337,1.08928154,0.03040536,0.75740774
-5.09354677,2.06015826,0.00975770,0.26064180,0.29500379,1.08046383,0.02912748,0.74199351
-5.08754377,2.02338308,0.00946957,0.26086140,0.28354651,1.06669656,0.02775267,0.72313044
-5.08154077,1.97812276,0.00913334,0.26005827,0.27146068,1.04822803,0.02630067,0.70116543
-5.07553777,1.92516984,0.00875478,0.25823283,0.25892156,1.02538962,0.02479251,0.67650422
-5.06953477,1.86544899,0.00834025,0.25539932,0.24611576,0.99858675,0.02324992,0.64960171
-5.06353177,1.79999462,0.00789644,0.25158501,0.23323666,0.96828876,0.02169475,0.62095161
-5.05752876,1.72992760,0.00743027,0.24682940,0.22048036,0.93501816,0.02014848,0.59107578
-5.05152576,1.65643198,0.00694871,0.24118330,0.20804214,0.89933943,0.01863177,0.56051355
-5.04552276,1.58073208,0.00645855,0.23470797,0.19611343,0.86184782,0.01716407,0.52981120
-5.03951976,1.50407051,0.00596636,0.22747417,0.18487934,0.82315833,0.01576338,0.49951201
-5.03351676,1.42768748,0.00547828,0.21956117,0.17451669,0.78389503,0.01444593,0.47014683
-5.02751376,1.35280142,0.00499996,0.21105577,0.16519243,0.74468100,0.01322615,0.44222551
-5.02151076,1.28059135,0.00453648,0.20205115,0.15706238,0.70612884,0.01211646,0.41622903
-5.01550775,1.21218065,0.00409227,0.19264574,0.15027017,0.66883187,0.01112734,0.39260260
-5.00950475,1.14862248,0.00367111,0.18294191,0.14494641,0.63335606,0.01026726,0.37174956
-5.00350175,1.09088664,0.00327615,0.17304458,0.14120775,0.60023268,0.00954278,0.35402614
-4.99749875,1.03984790,0.00290988,0.16305979,0.13915608,0.56995155,0.00895859,0.33973710
-4.99149575,0.99627563,0.00257422,0.15309308,0.13887763,0.54295517,0.00851757,0.32913215
-4.98549275,0.96082491,0.00227056,0.14324792,0.14044205,0.51963338,0.00822095,0.32240320
-4.97948974,0.93402915,0.00199986,0.13362407,0.14390150,0.50031890,0.00806832,0.31968248
-4.97348674,0.91629428,0.00176269,0.12431595,0.14928986,0.48528370,0.00805777,0.32104159
-4.96748374,0.90789498,0.00155941,0.11541111,0.15662213,0.47473625,0.00818599,0.32649148
-4.96148074,0.90897301,0.00139017,0.10698880,0.16589406,0.46881994,0.00844835,0.33598358
-4.95547774,0.91953814,0.00125509,0.09911871,0.17708232,0.46761269,0.00883901,0.34941209
-4.94947474,0.93947200,0.00115430,0.09185996,0.19014511,0.47112800,0.00935103,0.36661765
-4.94347174,0.96853507,0.00108804,0.08526031,0.20502349,0.47931753,0.00997653,0.38739232
-4.93746873,1.00637714,0.00105674,0.07935570,0.22164339,0.49207542,0.01070681,0.41148611
-4.93146573,1.05255127,0.00106106,0.07417008,0.23991836,0.50924434,0.01153257,0.43861487
-4.92546273,1.10653126,0.00110196,0.06971559,0.25975303,0.53062326,0.01244408,0.46846957
-4.91945973,1.16773226,0.00118067,0.06599306,0.28104719,0.55597699,0.01343146,0.50072677
-4.91345673,1.23553410,0.00129874,0.06299279,0.30370035,0.58504711,0.01448493,0.53505994
-4.90745373,1.30930663,0.00145797,0.06069566,0.32761653,0.61756420,0.01559508,0.57115132
-4.90145073,1.38843609,0.00166040,0.05907442,0.35270907,0.65326069,0.01675318,0.60870388
-4.89544772,1.47235135,0.00190822,0.05809520,0.37890509,0.69188416,0.01795149,0.64745272
-4.88944472,1.56054890,0.00220365,0.05771914,0.40614931,0.73321017,0.01918347,0.68717553
-4.88344172,1.65261493,0.00254887,0.05790399,0.43440692,0.77705419,0.02044407,0.72770126
-4.87743872,1.74824347,0.00294587,0.05860586,0.46366514,0.82328186,0.02172991,0.76891662
-4.87143572,1.84724903,0.00339630,0.05978066,0.49393319,0.87181682,0.02303937,0.81076987
-4.86543272,1.94957277,0.00390131,0.06138557,0.52524058,0.92264573,0.02437262,0.85327132
-4.85942971,2.05528120,0.00446138,0.06338014,0.55763347,0.97581966,0.02573154,0.89649046
-4.85342671,2.16455703,0.00507623,0.06572717,0.59116918,1.03145167,0.02711959,0.94054953
-4.84742371,2.27768182,0.00574460,0.06839328,0.62590899,1.08971024,0.02854144,0.98561353
-4.84142071,2.39501096,0.00646418,0.07134907,0.66190937,1.15080860,0.03000264,1.03187709
-4.83541771,2.51694147,0.00723151,0.07456896,0.69921212,1.21499014,0.03150909,1.07954855
-4.82941471,2.64387405,0.00804190,0.07803067,0.73783376,1.28251032,0.03306648,1.12883203
-4.82341171,2.77617088,0.00888945,0.08171434,0.77775479,1.35361571,0.03467966,1.17990818
-4.81740870,2.91411107,0.00976705,0.08560148,0.81890939,1.42852114,0.03635198,1.23291465
-4.81140570,3.05784613,0.01066650,0.08967357,0.86117623,1.50738579,0.03808462,1.28792720
-4.80540270,3.20735768,0.01157859,0.09391066,0.90437092,1.59028962,0.03987601,1.34494260
-4.79939970,3.36241984,0.01249334,0.09828989,0.94824079,1.67721113,0.04172129,1.40386413
-4.79339670,3.52256858,0.01340016,0.10278406,0.99246230,1.76800785,0.04361184,1.46449072
-4.78739370,3.68707994,0.01428819,0.10736043,1.03664169,1.86240067,0.04553508,1.52651035
-4.78139070,3.85495901,0.01514650,0.11197976,1.08031887,1.95996305,0.04747430,1.58949834
-4.77538769,4.02494054,0.01596448,0.11659569,1.12297469,2.06011594,0.04940876,1.65292072
-4.76938469,4.19550205,0.01673210,0.12115458,1.16404149,2.16212906,0.05131401,1.71614287
-4.76338169,4.36488932,0.01744021,0.12559579,1.20291658,2.26512883,0.05316231,1.77844309
-4.75737869,4.53115368,0.01808081,0.12985246,1.23897823,2.36811289,0.05492337,1.83903069
-4.75137569,4.69219978,0.01864732,0.13385278,1.27160354,2.46997087,0.05656512,1.89706792
-4.74537269,4.84584217,0.01913467,0.13752168,1.30018743,2.56951082,0.05805477,1.95169475
-4.73936968,4.98986818,0.01953952,0.14078291,1.32416205,2.66549007,0.05935982,2.00205560
-4.73336668,5.12210467,0.01986023,0.14356145,1.34301563,2.75664962,0.06044924,2.04732662
-4.72736368,5.24048557,0.02009687,0.14578595,1.35631006,2.84175025,0.06129461,2.08674256
-4.72136068,5.34311726,0.02025112,0.14739145,1.36369634,2.91960906,0.06187119,2.11962194
-4.71535768,5.42833898,0.02032614,0.14832178,1.36492732,2.98913467,0.06215897,2.14538946
-4.70935468,5.49477555,0.02032630,0.14853193,1.35986701,3.04935958,0.06214350,2.16359460
-4.70335168,5.54138007,0.02025697,0.14798998,1.34849623,3.09946830,0.06181666,2.17392592
-4.69734867,5.56746494,0.02012422,0.14667867,1.33091432,3.13881990,0.06117705,2.17622017
-4.69134567,5.57271993,0.01993450,0.14459636,1.30733687,3.16696431,0.06023038,2.17046621
-4.68534267,5.55721680,0.01969436,0.14175752,1.27808963,3.18365146,0.05898942,2.15680360
-4.67933967,5.52140064,0.01941016,0.13819260,1.24359901,3.18883331,0.05747383,2.13551610
-4.67333667,5.46606862,0.01908782,0.13394722,1.20437949,3.18265880,0.05570978,2.10702049
-4.66733367,5.39233770,0.01873262,0.12908096,1.16101873,3.16546217,0.05372930,2.07185149
-4.66133067,5.30160292,0.01834905,0.12366557,1.11416081,3.13774555,0.05156952,2.03064344
-4.65532766,5.19548872,0.01794073,0.11778282,1.06448863,3.10015685,0.04927173,1.98410978
-4.64932466,5.07579552,0.01751037,0.11152205,1.01270585,3.05346424,0.04688039,1.93302117
-4.64332166,4.94444422,0.01705985,0.10497759,0.95951934,2.99852849,0.04444203,1.87818334
-4.63731866,4.80342100,0.01659026,0.09824607,0.90562254,2.93627466,0.04200419,1.82041535
-4.63131566,4.65472460,0.01610209,0.09142384,0.85168039,2.86766424,0.03961428,1.76052927
-4.62531266,4.50031798,0.01559538,0.08460452,0.79831616,2.79366920,0.03731860,1.69931179
-4.61930965,4.34208594,0.01506989,0.07787682,0.74610045,2.71524849,0.03516130,1.63750822
-4.61330665,4.18179956,0.01452537,0.07132271,0.69554259,2.63332810,0.03318356,1.57580923
-4.60730365,4.02108814,0.01396171,0.06501587,0.64708439,2.54878476,0.03142275,1.51484053
-4.60130065,3.86141861,0.01337911,0.05902064,0.60109626,2.46243367,0.02991177,1.45515525
-4.59529765,3.70408230,0.01277827,0.05339129,0.55787539,2.37502004,0.02867849,1.39722913
-4.58929465,3.55018817,0.01216047,0.04817168,0.51764602,2.28721423,0.02774526,1.34145809
-4.58329165,3.40066185,0.01152763,0.04339527,0.48056130,2.19960991,0.02712858,1.28815783
-4.57728864,3.25624928,0.01088236,0.03908543,0.44670656,2.11272483,0.02683882,1.23756525
-4.57128564,3.11752412,0.01022791,0.03525594,0.41610378,2.02700341,0.02688007,1.18984122
-4.56528264,2.98489765,0.00956815,0.03191173,0.38871681,1.94282071,0.02725007,1.14507442
-4.55927964,2.85863052,0.00890740,0.02904971,0.36445730,1.86048706,0.02794026,1.10328597
-4.55327664,2.73884542,0.00825037,0.02665965,0.34319100,1.78025313,0.02893583,1.06443460
-4.54727364,2.62554029,0.00760201,0.02472510,0.32474436,1.70231483,0.03021604,1.02842237
-4.54127064,2.51860163,0.00696731,0.02322425,0.30891120,1.62681815,0.03175442,0.99510061
-4.53526763,2.41781786,0.00635125,0.02213084,0.29545944,1.55386353,0.03351926,0.96427635
-4.52926463,2.32289268,0.00575858,0.02141487,0.28413778,1.48351013,0.03547407,0.93571897
-4.52326163,2.23345847,0.00519373,0.02104333,0.27468226,1.41577980,0.03757825,0.90916733
-4.51725863,2.14909005,0.00466075,0.02098083,0.26682265,1.35066113,0.03978777,0.88433720
-4.51125563,2.06931875,0.00416322,0.02119021,0.26028866,1.28811364,0.04205602,0.86092910
-4.50525263,1.99364697,0.00370422,0.02163303,0.25481580,1.22807226,0.04433474,0.83863645
-4.49924962,1.92156331,0.00328634,0.02227009,0.25015094,1.17045225,0.04657495,0.81715400
-4.49324662,1.85255791,0.00291167,0.02306193,0.24605745,1.11515458,0.04872805,0.79618621
-4.48724362,1.78613806,0.00258192,0.02396935,0.24231978,1.06207169,0.05074689,0.77545564
-4.48124062,1.72184344,0.00229841,0.02495389,0.23874746,1.01109363,0.05258683,0.75471091
-4.47523762,1.65926076,0.00206221,0.02597840,0.23517841,0.96211419,0.05420681,0.73373402
-4.46923462,1.59803713,0.00187421,0.02700759,0.23148141,0.91503698,0.05557035,0.71234681
-4.46323162,1.53789170,0.00173522,0.02800861,0.22755777,0.86978106,0.05664644,0.69041631
-4.45722861,1.47862503,0.00164603,0.02895161,0.22334209,0.82628583,0.05741037,0.66785864
-4.45122561,1.42012568,0.00160752,0.02981032,0.21880210,0.78451494,0.05784431,0.64464144
-4.44522261,1.36237379,0.00162072,0.03056258,0.21393757,0.74445893,0.05793782,0.62078467
-4.43921961,1.30544123,0.00168683,0.03119082,0.20877837,0.70613644,0.05768814,0.59635969
-4.43321661,1.24948851,0.00180726,0.03168239,0.20338172,0.66959383,0.05710025,0.57148673
-4.42721361,1.19475827,0.00198363,0.03202993,0.19782879,0.63490329,0.05618680,0.54633089
-4.42121061,1.14156586,0.00221772,0.03223147,0.19222071,0.60215934,0.05496780,0.52109683
-4.41520760,1.09028729,0.00251147,0.03229052,0.18667421,0.57147407,0.05347018,0.49602232
-4.40920460,1.04134509,0.00286689,0.03221594,0.18131699,0.54297115,0.05172716,0.47137117
-4.40320160,0.99519284,0.00328597,0.03202171,0.17628309,0.51677908,0.04977750,0.44742558
-4.39719860,0.95229901,0.00377060,0.03172658,0.17170833,0.49302395,0.04766467,0.42447850
-4.39119560,0.91313074,0.00432251,0.03135361,0.16772609,0.47182207,0.04543596,0.40282608
-4.38519260,0.87813854,0.00494310,0.03092956,0.16446346,0.45327294,0.04314152,0.38276071
-4.37918959,0.84774222,0.00563340,0.03048428,0.16203800,0.43745281,0.04083338,0.36456468
-4.37318659,0.82231890,0.00639398,0.03005002,0.16055507,0.42440934,0.03856460,0.34850484
-4.36718359,0.80219329,0.00722485,0.02966066,0.16010596,0.41415739,0.03638828,0.33482817
-4.36118059,0.78763061,0.00812546,0.02935107,0.16076660,0.40667645,0.03435681,0.32375849
-4.35517759,0.77883226,0.00909459,0.02915628,0.16259708,0.40190951,0.03252101,0.31549406
-4.34917459,0.77593413,0.01013041,0.02911092,0.16564170,0.39976365,0.03092947,0.31020618
-4.34317159,0.77900726,0.01123044,0.02924844,0.16992961,0.40011220,0.02962790,0.30803848
-4.33716858,0.78806062,0.01239160,0.02960062,0.17547585,0.40279828,0.02865845,0.30910673
-4.33116558,0.80304535,0.01361019,0.03019687,0.18228257,0.40763956,0.02805924,0.31349897
-4.32516258,0.82386005,0.01488202,0.03106379,0.19034051,0.41443392,0.02786373,0.32127568
-4.31915958,0.85035633,0.01620237,0.03222456,0.19963024,0.42296571,0.02810024,0.33246973
-4.31315658,0.88234422,0.01756610,0.03369849,0.21012337,0.43301220,0.02879142,0.34708603
-4.30715358,0.91959673,0.01896765,0.03550049,0.22178327,0.44434992,0.02995369,0.36510051
