energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.80790395,3.69563710,0.02012613,0.38772585,0.00963648,0.00000000,0.02008861,1.81288645,1.61782527,0.89599618
-5.80190095,3.85923481,0.02143884,0.40644530,0.01009290,0.00000000,0.02098161,1.89415157,1.69871188,0.93339224
-5.79589795,4.01299104,0.02277327,0.42505844,0.01051698,0.00000000,0.02183882,1.96954100,1.78057610,0.96816286
-5.78989495,4.15460088,0.02412343,0.44324100,0.01090158,0.00000000,0.02266254,2.03809284,1.86176013,0.99968832
-5.78389195,4.28215081,0.02548337,0.46069972,0.01124069,0.00000000,0.02345844,2.09903980,1.94071529,1.02745672
-5.77788894,4.39416248,0.02684721,0.47717532,0.01152967,0.00000000,0.02423554,2.15183226,2.01601626,1.05107622
-5.77188594,4.48962611,0.02820903,0.49244505,0.01176542,0.00000000,0.02500622,2.19615585,2.08637491,1.07028432
-5.76588294,4.56802208,0.02956284,0.50632448,0.01194654,0.00000000,0.02578595,2.23194278,2.15065319,1.08495369
-5.75987994,4.62932975,0.03090255,0.51866873,0.01207343,0.00000000,0.02659299,2.25937619,2.20787528,1.09509443
-5.75387694,4.67402271,0.03222201,0.52937303,0.01214833,0.00000000,0.02744790,2.27888739,2.25723842,1.10085226
-5.74787394,4.70305047,0.03351499,0.53837247,0.01217535,0.00000000,0.02837294,2.29114566,2.29812222,1.10250278
-5.74187094,4.71780659,0.03477526,0.54564115,0.01216038,0.00000000,0.02939132,2.29704090,2.33009591,1.10044181
-5.73586793,4.72008418,0.03599673,0.55119052,0.01211101,0.00000000,0.03052642,2.29765944,2.35292314,1.09517198
-5.72986493,4.71201977,0.03717348,0.55506702,0.01203634,0.00000000,0.03180083,2.29425371,2.36656386,1.08728608
-5.72386193,4.69602710,0.03829997,0.55734902,0.01194679,0.00000000,0.03323544,2.28820653,2.37117273,1.07744752
-5.71785893,4.67472273,0.03937115,0.55814316,0.01185378,0.00000000,0.03484844,2.28099105,2.36709385,1.06636868
-5.71185593,4.65084556,0.04038258,0.55758003,0.01176950,0.00000000,0.03665435,2.27412758,2.35485134,1.05478773
-5.70585293,4.62717261,0.04133056,0.55580947,0.01170654,0.00000000,0.03866315,2.26913838,2.33513573,1.04344477
-5.69984992,4.60643364,0.04221225,0.55299540,0.01167755,0.00000000,0.04087942,2.26750201,2.30878614,1.03305803
-5.69384692,4.59122712,0.04302564,0.54931045,0.01169491,0.00000000,0.04330169,2.27060842,2.27676832,1.02430101
-5.68784392,4.58394027,0.04376963,0.54493047,0.01177035,0.00000000,0.04592190,2.27971632,2.24014912,1.01778124
-5.68184092,4.58667567,0.04444396,0.54002917,0.01191465,0.00000000,0.04872511,2.29591414,2.20006790,1.01402145
-5.67583792,4.60118687,0.04504913,0.53477287,0.01213735,0.00000000,0.05168939,2.32008589,2.15770559,1.01344380
-5.66983492,4.62882536,0.04558629,0.52931583,0.01244642,0.00000000,0.05478597,2.35288321,2.11425255,1.01635764
-5.66383192,4.67050073,0.04605707,0.52379606,0.01284816,0.00000000,0.05797970,2.39470458,2.07087626,1.02295129
-5.65782891,4.72665564,0.04646348,0.51833189,0.01334694,0.00000000,0.06122971,2.44568260,2.02868996,1.03328808
-5.65182591,4.79725681,0.04680768,0.51301954,0.01394517,0.00000000,0.06449035,2.50568002,1.98872371,1.04730679
-5.64582291,4.88180260,0.04709193,0.50793151,0.01464324,0.00000000,0.06771235,2.57429482,1.95189872,1.06482649
-5.63981991,4.97934713,0.04731845,0.50311619,0.01543961,0.00000000,0.07084419,2.65087442,1.91900633,1.08555555
-5.63381691,5.08854052,0.04748939,0.49859845,0.01633084,0.00000000,0.07383366,2.73453868,1.89069229,1.10910452
-5.62781391,5.20768362,0.04760683,0.49438134,0.01731185,0.00000000,0.07662940,2.82421106,1.86744704,1.13500231
-5.62181091,5.33479565,0.04767292,0.49044865,0.01837605,0.00000000,0.07918263,2.91865682,1.84960233,1.16271512
-5.61580790,5.46769175,0.04768994,0.48676843,0.01951567,0.00000000,0.08144876,3.01652687,1.83733405,1.19166732
-5.60980490,5.60406751,0.04766058,0.48329702,0.02072205,0.00000000,0.08338889,3.11640549,1.83067099,1.22126338
-5.60380190,5.74158676,0.04758814,0.47998353,0.02198591,0.00000000,0.08497124,3.21685998,1.82950880,1.25091002
-5.59779890,5.87796865,0.04747680,0.47677458,0.02329768,0.00000000,0.08617220,3.31648996,1.83362812,1.28003761
-5.59179590,6.01107002,0.04733190,0.47361879,0.02464779,0.00000000,0.08697728,3.41397409,1.84271563,1.30811981
-5.58579290,6.13895900,0.04716020,0.47047104,0.02602691,0.00000000,0.08738154,3.50811192,1.85638664,1.33469075
-5.57978989,6.25997636,0.04697002,0.46729608,0.02742615,0.00000000,0.08738982,3.59785883,1.87420779,1.35935884
-5.57378689,6.37278131,0.04677144,0.46407134,0.02883717,0.00000000,0.08701649,3.68235231,1.89571835,1.38181664
-5.56778389,6.47637942,0.04657624,0.46078878,0.03025228,0.00000000,0.08628489,3.76092807,1.92044876,1.40184635
-5.56178089,6.57013134,0.04639786,0.45745564,0.03166439,0.00000000,0.08522644,3.83312528,1.94793555,1.41932077
-5.55577789,6.65374162,0.04625117,0.45409403,0.03306693,0.00000000,0.08387934,3.89868058,1.97773152,1.43419961
-5.54977489,6.72722862,0.04615210,0.45073945,0.03445366,0.00000000,0.08228715,3.95751126,2.00941108,1.44652146
-5.54377189,6.79087701,0.04611719,0.44743823,0.03581849,0.00000000,0.08049709,4.00968866,2.04257050,1.45639192
-5.53776888,6.84517599,0.04616301,0.44424410,0.03715520,0.00000000,0.07855827,4.05540338,2.07682343,1.46396854
-5.53176588,6.89074669,0.04630546,0.44121402,0.03845713,0.00000000,0.07651983,4.09492449,2.11179262,1.46944347
-5.52576288,6.92826337,0.04655904,0.43840368,0.03971697,0.00000000,0.07442920,4.12855525,2.14709863,1.47302481
-5.51975988,6.95837329,0.04693608,0.43586268,0.04092649,0.00000000,0.07233045,4.15658823,2.18234701,1.47491771
-5.51375688,6.98162010,0.04744600,0.43362994,0.04207635,0.00000000,0.07026281,4.17926268,2.21711530,1.47530637
-5.50775388,6.99837580,0.04809456,0.43172949,0.04315601,0.00000000,0.06825948,4.19672694,2.25094141,1.47433798
-5.50175088,7.00878554,0.04888322,0.43016684,0.04415370,0.00000000,0.06634669,4.20900843,2.28331464,1.47210952
-5.49574787,7.01272885,0.04980871,0.42892641,0.04505656,0.00000000,0.06454320,4.21599321,2.31367083,1.46865817
-5.48974487,7.00979995,0.05086258,0.42796989,0.04585083,0.00000000,0.06285997,4.21741670,2.34139224,1.46395594
-5.48374187,6.99930866,0.05203111,0.42723593,0.04652214,0.00000000,0.06130034,4.21286608,2.36581322,1.45790880
-5.47773887,6.98030198,0.05329528,0.42664107,0.04705602,0.00000000,0.05986044,4.20179469,2.38623140,1.45036032
-5.47173587,6.95160531,0.05463107,0.42608189,0.04743830,0.00000000,0.05852987,4.18354738,2.40192469,1.44109965
-5.46573287,6.91188109,0.05600986,0.42543847,0.04765575,0.00000000,0.05729271,4.15739571,2.41217309,1.42987335
-5.45972986,6.85970153,0.05739910,0.42457880,0.04769665,0.00000000,0.05612862,4.12258059,2.41628457,1.41640031
-5.45372686,6.79363118,0.05876313,0.42336415,0.04755136,0.00000000,0.05501412,4.07836019,2.41362371,1.40038895
-5.44772386,6.71231490,0.06006418,0.42165506,0.04721287,0.00000000,0.05392393,4.02406008,2.40364160,1.38155577
-5.44172086,6.61456600,0.06126347,0.41931768,0.04667731,0.00000000,0.05283226,3.95912289,2.38590531,1.35964403
-5.43571786,6.49944993,0.06232234,0.41623023,0.04594431,0.00000000,0.05171411,3.88315438,2.36012553,1.33444171
-5.42971486,6.36635878,0.06320351,0.41228924,0.04501728,0.00000000,0.05054641,3.79596361,2.32618060,1.30579772
-5.42371186,6.21507290,0.06387222,0.40741539,0.04390352,0.00000000,0.04930899,3.69759479,2.28413573,1.27363547
-5.41770885,6.04580622,0.06429741,0.40155849,0.04261422,0.00000000,0.04798541,3.58834925,2.23425629,1.23796318
-5.41170585,5.85923352,0.06445265,0.39470167,0.04116432,0.00000000,0.04656352,3.46879644,2.17701426,1.19888052
-5.40570285,5.65649823,0.06431709,0.38686432,0.03957216,0.00000000,0.04503585,3.33977345,2.11308761,1.15658115
-5.39969985,5.43920090,0.06387610,0.37810381,0.03785913,0.00000000,0.04339974,3.20237336,2.04335231,1.11135137
-5.39369685,5.20936919,0.06312175,0.36851596,0.03604907,0.00000000,0.04165727,3.05792306,1.96886726,1.06356483
-5.38769385,4.96941131,0.06205307,0.35823400,0.03416771,0.00000000,0.03981502,2.90795197,1.89085280,1.01367377
-5.38169085,4.72205531,0.06067607,0.34742631,0.03224199,0.00000000,0.03788361,2.75415316,1.81066348,0.96219738
-5.37568784,4.47027734,0.05900354,0.33629289,0.03029936,0.00000000,0.03587718,2.59833896,1.72975615,0.90970771
-5.36968484,4.21722235,0.05705461,0.32506064,0.02836711,0.00000000,0.03381272,2.44239299,1.64965451,0.85681403
-5.36368184,3.96612055,0.05485416,0.31397772,0.02647170,0.00000000,0.03170936,2.28822093,1.57191136,0.80414630
-5.35767884,3.72020321,0.05243206,0.30330711,0.02463811,0.00000000,0.02958767,2.13770184,1.49806985,0.75233845
-5.35167584,3.48262110,0.04982220,0.29331961,0.02288935,0.00000000,0.02746888,1.99264192,1.42962487,0.70201218
-5.34567284,3.25636821,0.04706159,0.28428648,0.02124591,0.00000000,0.02537426,1.85473244,1.36798582,0.65376189
-5.33966983,3.04421341,0.04418924,0.27647210,0.01972544,0.00000000,0.02332446,1.72551287,1.31444178,0.60814130
-5.33366683,2.84864198,0.04124521,0.27012672,0.01834241,0.00000000,0.02133901,1.60634040,1.27013021,0.56565202
-5.32766383,2.67180834,0.03826955,0.26547971,0.01710795,0.00000000,0.01943585,1.49836628,1.23600978,0.52673456
-5.32166083,2.51550095,0.03530145,0.26273345,0.01602970,0.00000000,0.01763107,1.40251951,1.21283829,0.49176180
-5.31565783,2.38111988,0.03237836,0.26205819,0.01511184,0.00000000,0.01593863,1.31949773,1.20115615,0.46103508
-5.30965483,2.26966698,0.02953539,0.26358795,0.01435513,0.00000000,0.01437028,1.24976520,1.20127590,0.43478279
-5.30365183,2.18174820,0.02680477,0.26741778,0.01375704,0.00000000,0.01293553,1.19355748,1.21327810,0.41316145
-5.29764882,2.11758734,0.02421547,0.27360227,0.01331202,0.00000000,0.01164174,1.15089207,1.23701370,0.39625902
-5.29164582,2.07705016,0.02179304,0.28215571,0.01301170,0.00000000,0.01049424,1.12158448,1.27211296,0.38410011
-5.28564282,2.05967737,0.01955953,0.29305355,0.01284528,0.00000000,0.00949653,1.10526865,1.31800055,0.37665289
-5.27963982,2.06472516,0.01753359,0.30623537,0.01279986,0.00000000,0.00865050,1.10142105,1.37391660,0.37383727
-5.27363682,2.09121125,0.01573071,0.32160916,0.01286088,0.00000000,0.00795669,1.10938723,1.43894295,0.37553400
-5.26763382,2.13796477,0.01416342,0.33905667,0.01301253,0.00000000,0.00741454,1.12840998,1.51203381,0.38159422
-5.26163082,2.20367787,0.01284171,0.35843975,0.01323823,0.00000000,0.00702262,1.15765793,1.59204978,0.39184913
-5.25562781,2.28695704,0.01177337,0.37960716,0.01352106,0.00000000,0.00677881,1.19625364,1.67779407,0.40611934
-5.24962481,2.38637223,0.01096430,0.40240179,0.01384427,0.00000000,0.00668051,1.24330016,1.76804942,0.42422349
-5.24362181,2.50050179,0.01041889,0.42666779,0.01419168,0.00000000,0.00672474,1.29790508,1.86161449,0.44598586
-5.23761881,2.62797157,0.01014020,0.45225727,0.01454815,0.00000000,0.00690822,1.35920140,1.95733812,0.47124257
-5.23161581,2.76748689,0.01013015,0.47903632,0.01489994,0.00000000,0.00722738,1.42636438,2.05415013,0.49984631
-5.22561281,2.91785606,0.01038955,0.50689005,0.01523505,0.00000000,0.00767833,1.49862409,2.15108752,0.53166916
-5.21960980,3.07800522,0.01091805,0.53572635,0.01554353,0.00000000,0.00825683,1.57527327,2.24731494,0.56660378
-5.21360680,3.24698399,0.01171395,0.56547835,0.01581771,0.00000000,0.00895811,1.65567055,2.34213887,0.60456273
-5.20760380,3.42396273,0.01277391,0.59610542,0.01605233,0.00000000,0.00977682,1.73923932,2.43501512,0.64547612
-5.20160080,3.60822200,0.01409264,0.62759286,0.01624463,0.00000000,0.01070682,1.82546280,2.52554972,0.68928794
-5.19559780,3.79913586,0.01566237,0.65995019,0.01639435,0.00000000,0.01174109,1.91387596,2.61349363,0.73595116
-5.18959480,3.99615064,0.01747249,0.69320853,0.01650371,0.00000000,0.01287159,2.00405542,2.69873203,0.78542219
-5.18359180,4.19876142,0.01950902,0.72741706,0.01657720,0.00000000,0.01408917,2.09560819,2.78126938,0.83765497
-5.17758879,4.40648819,0.02175420,0.76263908,0.01662142,0.00000000,0.01538350,2.18816065,2.86121140,0.89259522
-5.17158579,4.61885405,0.02418620,0.79894778,0.01664485,0.00000000,0.01674312,2.28134867,2.93874550,0.95017523
-5.16558279,4.83536730,0.02677882,0.83642227,0.01665751,0.00000000,0.01815545,2.37481005,3.01412093,1.01030958
-5.15957979,5.05550896,0.02950150,0.87514380,0.01667065,0.00000000,0.01960694,2.46817994,3.08763008,1.07289211
-5.15357679,5.27872686,0.03231940,0.91519268,0.01669638,0.00000000,0.02108327,2.56108987,3.15959182,1.13779428
-5.14757379,5.50443660,0.03519372,0.95664574,0.01674734,0.00000000,0.02256956,2.65317049,3.23033767,1.20486510
-5.14157079,5.73202925,0.03808227,0.99957448,0.01683628,0.00000000,0.02405071,2.74405806,3.30020118,1.27393241
-5.13556778,5.96088472,0.04094016,1.04404366,0.01697573,0.00000000,0.02551170,2.83340386,3.36951046,1.34480546
-5.12956478,6.19038935,0.04372078,1.09011033,0.01717767,0.00000000,0.02693797,2.92088606,3.43858343,1.41727838
-5.12356178,6.41995550,0.04637690,1.13782280,0.01745311,0.00000000,0.02831575,3.00622255,3.50772508,1.49113424
-5.11755878,6.64904098,0.04886192,1.18721937,0.01781189,0.00000000,0.02963247,3.08918379,3.57722574,1.56614897
-5.11155578,6.87716545,0.05113116,1.23832648,0.01826232,0.00000000,0.03087703,3.16960409,3.64735933,1.64209504
-5.10555278,7.10392174,0.05314328,1.29115595,0.01881096,0.00000000,0.03204008,3.24739005,3.71838030,1.71874396
-5.09954977,7.32897965,0.05486153,1.34570108,0.01946238,0.00000000,0.03311426,3.32252504,3.79051851,1.79586756
-5.09354677,7.55208098,0.05625505,1.40193149,0.02021898,0.00000000,0.03409430,3.39506884,3.86397114,1.87323753
-5.08754377,7.77302472,0.05729991,1.45978673,0.02108087,0.00000000,0.03497705,3.46515179,3.93889135,1.95062314
-5.08154077,7.99164274,0.05797999,1.51916873,0.02204569,0.00000000,0.03576150,3.53296363,4.01537371,2.02778719
-5.07553777,8.20776667,0.05828767,1.57993350,0.02310862,0.00000000,0.03644860,3.59873705,4.09343682,2.10448026
-5.06953477,8.42118806,0.05822414,1.64188241,0.02426234,0.00000000,0.03704107,3.66272715,4.17300416,2.18043385
-5.06353177,8.63161439,0.05779952,1.70475383,0.02549702,0.00000000,0.03754311,3.72518789,4.25388445,2.25535285
-5.05752876,8.83862440,0.05703262,1.76821553,0.02680051,0.00000000,0.03796012,3.78634714,4.33575316,2.32890807
-5.05152576,9.04162629,0.05595046,1.83185883,0.02815841,0.00000000,0.03829826,3.84638231,4.41813693,2.40072961
-5.04552276,9.23982307,0.05458750,1.89519510,0.02955432,0.00000000,0.03856416,3.90539838,4.50040283,2.47040203
-5.03951976,9.43218848,0.05298474,1.95765528,0.03097015,0.00000000,0.03876451,3.96341035,4.58175409,2.53746195
-5.03351676,9.61745709,0.05118854,2.01859300,0.03238639,0.00000000,0.03890572,4.02033177,4.66123372,2.60139890
-5.02751376,9.79413103,0.04924939,2.07729172,0.03378259,0.00000000,0.03899370,4.07597072,4.73773718,2.66166004
-5.02151076,9.96050503,0.04722061,2.13297602,0.03513774,0.00000000,0.03903360,4.13003424,4.81003436,2.71765899
-5.01550775,10.11471028,0.04515709,2.18482709,0.03643080,0.00000000,0.03902970,4.18214145,4.87680089,2.76878886
-5.00950475,10.25477614,0.04311392,2.23200200,0.03764118,0.00000000,0.03898539,4.23184520,4.93665807,2.81443940
-5.00350175,10.37870773,0.04114531,2.27365628,0.03874926,0.00000000,0.03890326,4.27866129,4.98821976,2.85401766
-4.99749875,10.48457598,0.03930345,2.30896910,0.03973695,0.00000000,0.03878518,4.32210383,5.03014465,2.88697143
-4.99149575,10.57061572,0.03763760,2.33716991,0.04058810,0.00000000,0.03863261,4.36172463,5.06119117,2.91281439
-4.98549275,10.63532660,0.03619325,2.35756563,0.04128901,0.00000000,0.03844685,4.39715432,5.08027250,2.93115173
-4.97948974,10.67757107,0.03501153,2.36956711,0.04182881,0.00000000,0.03822941,4.42814231,5.08650878,2.94170492
-4.97348674,10.69666353,0.03412862,2.37271356,0.04219974,0.00000000,0.03798239,4.45459295,5.07927360,2.94433405
-4.96748374,10.69244496,0.03357536,2.36669410,0.04239738,0.00000000,0.03770883,4.47659516,5.05823236,2.93905658
-4.96148074,10.66533795,0.03337695,2.35136505,0.04242082,0.00000000,0.03741305,4.49444304,5.02337002,2.92606094
-4.95547774,10.61637808,0.03355270,2.32676245,0.04227259,0.00000000,0.03710098,4.50864563,4.97500681,2.90571420
-4.94947474,10.54721882,0.03411583,2.29310904,0.04195867,0.00000000,0.03678029,4.51992448,4.91380078,2.87856291
-4.94347174,10.46010856,0.03507336,2.25081544,0.04148820,0.00000000,0.03646060,4.52919828,4.84073702,2.84532678
-4.93746873,10.35784007,0.03642596,2.20047551,0.04087329,0.00000000,0.03615342,4.53755504,4.75710393,2.80688514
-4.93146573,10.24367446,0.03816786,2.14285616,0.04012857,0.00000000,0.03587204,4.54621268,4.66445785,2.76425670
-4.92546273,10.12124287,0.04028683,2.07888209,0.03927080,0.00000000,0.03563134,4.55646990,4.56457792,2.71857327
-4.91945973,9.99443099,0.04276413,2.00961628,0.03831834,0.00000000,0.03544741,4.56964987,4.45941358,2.67104875
-4.91345673,9.86725227,0.04557459,1.93623705,0.03729071,0.00000000,0.03533710,4.58703997,4.35102744,2.62294474
-4.90745373,9.74371644,0.04868669,1.86001286,0.03620799,0.00000000,0.03531750,4.60983081,4.24153655,2.57553444
-4.90145073,9.62770040,0.05206288,1.78227577,0.03509039,0.00000000,0.03540534,4.63905843,4.13305501,2.53006663
-4.89544772,9.52282825,0.05565988,1.70439469,0.03395776,0.00000000,0.03561637,4.67555306,4.02764071,2.48773150
-4.88944472,9.43236667,0.05942927,1.62774932,0.03282918,0.00000000,0.03596472,4.71989782,3.92724856,2.44962982
-4.88344172,9.35914107,0.06331815,1.55370559,0.03172266,0.00000000,0.03646231,4.77240012,3.83369208,2.41674708
-4.87743872,9.30547627,0.06727003,1.48359322,0.03065488,0.00000000,0.03711833,4.83307765,3.74861467,2.38993349
-4.87143572,9.27316417,0.07122586,1.41868562,0.02964101,0.00000000,0.03793871,4.90166032,3.67347100,2.36989082
-4.86543272,9.26345913,0.07512526,1.36018253,0.02869465,0.00000000,0.03892586,4.97760825,3.60951833,2.35716608
-4.85942971,9.27709982,0.07890779,1.30919515,0.02782785,0.00000000,0.04007840,5.06014504,3.55781699,2.35215222
-4.85342671,9.31435488,0.08251444,1.26673352,0.02705115,0.00000000,0.04139105,5.14830462,3.51923849,2.35509512
-4.84742371,9.37508808,0.08588900,1.23369588,0.02637375,0.00000000,0.04285477,5.24098896,3.49447928,2.36610609
-4.84142071,9.45883764,0.08897961,1.21085950,0.02580366,0.00000000,0.04445688,5.33703348,3.48407800,2.38517847
-4.83541771,9.56490344,0.09174006,1.19887234,0.02534791,0.00000000,0.04618143,5.43527608,3.48843369,2.41220716
-4.82941471,9.69243544,0.09413110,1.19824534,0.02501275,0.00000000,0.04800966,5.53462581,3.50782275,2.44700925
-4.82341171,9.84051694,0.09612146,1.20934480,0.02480381,0.00000000,0.04992053,5.63412686,3.54241236,2.48934435
-4.81740870,10.00823644,0.09768875,1.23238465,0.02472627,0.00000000,0.05189135,5.73301398,3.59226872,2.53893298
-4.81140570,10.19474301,0.09881995,1.26741867,0.02478494,0.00000000,0.05389846,5.83075572,3.65735886,2.59547191
-4.80540270,10.39928121,0.09951170,1.31433273,0.02498427,0.00000000,0.05591789,5.92708280,3.73754541,2.65864522
-4.79939970,10.62120308,0.09977022,1.37283743,0.02532837,0.00000000,0.05792606,6.02199944,3.83257440,2.72813047
-4.79339670,10.85995635,0.09961091,1.44246170,0.02582086,0.00000000,0.05990040,6.11577673,3.94205680,2.80359969
-4.78739370,11.11504963,0.09905761,1.52254800,0.02646472,0.00000000,0.06181986,6.20892814,4.06544527,2.88471514
-4.78139070,11.38599698,0.09814162,1.61224992,0.02726202,0.00000000,0.06366547,6.30216806,4.20200787,2.97112040
-4.77538769,11.67224576,0.09690047,1.71053303,0.02821372,0.00000000,0.06542060,6.39635549,4.35080122,3.06242745
-4.76938469,11.97309256,0.09537644,1.81617968,0.02931926,0.00000000,0.06707124,6.49242579,4.51064545,3.15820087
-4.76338169,12.28759331,0.09361502,1.92779847,0.03057631,0.00000000,0.06860611,6.59131400,4.68010382,3.25794043
-4.75737869,12.61447360,0.09166327,2.04383893,0.03198044,0.00000000,0.07001659,6.69387374,4.85746931,3.36106350
-4.75137569,12.95204585,0.08956816,2.16261161,0.03352477,0.00000000,0.07129662,6.80079617,5.04076050,3.46688865
-4.74537269,13.29813924,0.08737505,2.28231368,0.03519981,0.00000000,0.07244240,6.91253318,5.22772844,3.57462196
-4.73936968,13.65004804,0.08512623,2.40105974,0.03699321,0.00000000,0.07345204,7.02922899,5.41587574,3.68334722
-4.73336668,14.00450265,0.08285970,2.51691723,0.03888971,0.00000000,0.07432514,7.15066393,5.60248829,3.79202118
-4.72736368,14.35766672,0.08060813,2.62794562,0.04087110,0.00000000,0.07506235,7.27621343,5.78467928,3.89947468
-4.72136068,14.70516221,0.07839813,2.73223815,0.04291636,0.00000000,0.07566481,7.40482470,5.95944465,4.00442002
-4.71535768,15.04212278,0.07624980,2.82796489,0.04500182,0.00000000,0.07613377,7.53501245,6.12372809,4.10546498
-4.70935468,15.36327452,0.07417655,2.91341552,0.04710149,0.00000000,0.07647010,7.66487436,6.27449337,4.20113321
-4.70335168,15.66304152,0.07218523,2.98704031,0.04918751,0.00000000,0.07667396,7.79212597,6.40880105,4.28989051
-4.69734867,15.93567258,0.07027651,3.04748776,0.05123060,0.00000000,0.07674451,7.91415373,6.52388649,4.37017631
-4.69134567,16.17538445,0.06844552,3.09363732,0.05320064,0.00000000,0.07667980,8.02808420,6.61723577,4.44043921
-4.68534267,16.37651590,0.06668265,3.12462606,0.05506736,0.00000000,0.07647667,8.13086674,6.68665637,4.49917549
-4.67933967,16.53368683,0.06497452,3.13986810,0.05680095,0.00000000,0.07613089,8.21936633,6.73033935,4.54496901
-4.67333667,16.64195603,0.06330509,3.13906605,0.05837279,0.00000000,0.07563733,8.29046284,6.74691051,4.57653123
-4.66733367,16.69697154,0.06165673,3.12221419,0.05975610,0.00000000,0.07499029,8.34115289,6.73546830,4.59273964
-4.66133067,16.69510790,0.06001138,3.08959315,0.06092661,0.00000000,0.07418389,8.36865030,6.69560698,4.59267342
-4.65532766,16.63358498,0.05835157,3.04175650,0.06186311,0.00000000,0.07321257,8.37048122,6.62742425,4.57564471
-4.64932466,16.51056422,0.05666142,2.97950987,0.06254804,0.00000000,0.07207156,8.34457040,6.53151331,4.54122453
-4.64332166,16.32521875,0.05492747,2.90388359,0.06296785,0.00000000,0.07075747,8.28931539,6.40893986,4.48926223
