energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,0.20622051,0.09703136,0.00009266,0.00001152,0.09831907,0.08450229,0.04864590
-4.29514757,0.21605841,0.10187541,0.00009987,0.00001284,0.10274435,0.08822110,0.05099539
-4.28914457,0.22573220,0.10674696,0.00011380,0.00001502,0.10682130,0.09181909,0.05333762
-4.28314157,0.23508468,0.11158969,0.00013494,0.00001814,0.11044482,0.09521238,0.05563887
-4.27713857,0.24401135,0.11637531,0.00016402,0.00002230,0.11352617,0.09833709,0.05787887
-4.27113557,0.25246360,0.12110519,0.00020201,0.00002767,0.11599480,0.10115049,0.06005154
-4.26513257,0.26045095,0.12581128,0.00025011,0.00003440,0.11779972,0.10363178,0.06216545
-4.25912956,0.26804201,0.13055644,0.00030973,0.00004271,0.11891060,0.10578248,0.06424400
-4.25312656,0.27536382,0.13543384,0.00038245,0.00005281,0.11931820,0.10762625,0.06632515
-4.24712356,0.28259929,0.14056530,0.00047005,0.00006496,0.11903429,0.10920806,0.06846071
-4.24112056,0.28998258,0.14609853,0.00057439,0.00007942,0.11809087,0.11059276,0.07071502
-4.23511756,0.29779220,0.15220308,0.00069744,0.00009646,0.11653876,0.11186278,0.07316321
-4.22911456,0.30634202,0.15906506,0.00084116,0.00011636,0.11444557,0.11311520,0.07588872
-4.22311156,0.31596999,0.16688065,0.00100750,0.00013938,0.11189303,0.11445812,0.07898037
-4.21710855,0.32702508,0.17584848,0.00119826,0.00016578,0.10897394,0.11600636,0.08252893
-4.21110555,0.33985258,0.18616112,0.00141503,0.00019578,0.10578862,0.11787675,0.08662321
-4.20510255,0.35477827,0.19799593,0.00165909,0.00022955,0.10244127,0.12018304,0.09134594
-4.19909955,0.37209207,0.21150540,0.00193135,0.00026722,0.09903606,0.12303062,0.09676938
-4.19309655,0.39203161,0.22680768,0.00223218,0.00030884,0.09567346,0.12651135,0.10295105
-4.18709355,0.41476666,0.24397738,0.00256136,0.00035438,0.09244666,0.13069861,0.10992955
-4.18109055,0.44038491,0.26303725,0.00291801,0.00040373,0.08943840,0.13564277,0.11772082
-4.17508754,0.46887997,0.28395112,0.00330046,0.00045664,0.08671823,0.14136745,0.12631497
-4.16908454,0.50014220,0.30661860,0.00370624,0.00051278,0.08434044,0.14786662,0.13567382
-4.16308154,0.53395300,0.33087178,0.00413205,0.00057168,0.08234253,0.15510271,0.14572941
-4.15707854,0.56998309,0.35647443,0.00457372,0.00063277,0.08074449,0.16300600,0.15638363
-4.15107554,0.60779510,0.38312379,0.00502627,0.00069537,0.07954880,0.17147525,0.16750887
-4.14507254,0.64685070,0.41045520,0.00548398,0.00075866,0.07874107,0.18037972,0.17895009
-4.13906953,0.68652221,0.43804952,0.00594046,0.00082178,0.07829147,0.18956239,0.19052796
-4.13306653,0.72610860,0.46544328,0.00638882,0.00088375,0.07815673,0.19884463,0.20204327
-4.12706353,0.76485530,0.49214122,0.00682179,0.00094357,0.07828264,0.20803178,0.21328239
-4.12106053,0.80197732,0.51763092,0.00723195,0.00100021,0.07860711,0.21691988,0.22402361
-4.11505753,0.83668483,0.54139905,0.00761194,0.00105263,0.07906337,0.22530293,0.23404412
-4.10905453,0.86821022,0.56294847,0.00795467,0.00109984,0.07958348,0.23298075,0.24312752
-4.10305153,0.89583560,0.58181568,0.00825353,0.00114092,0.08010190,0.23976690,0.25107127
-4.09704852,0.91891959,0.59758784,0.00850268,0.00117504,0.08055887,0.24549644,0.25769406
-4.09104552,0.93692230,0.60991855,0.00869718,0.00120148,0.08090376,0.25003324,0.26284268
-4.08504252,0.94942742,0.61854187,0.00883321,0.00121970,0.08109797,0.25327655,0.26639798
-4.07903952,0.95616041,0.62328380,0.00890820,0.00122930,0.08111748,0.25516641,0.26827981
-4.07303652,0.95700204,0.62407079,0.00892097,0.00123008,0.08095494,0.25568793,0.26845072
-4.06703352,0.95199671,0.62093485,0.00887174,0.00122202,0.08062114,0.25487402,0.26691808
-4.06103052,0.94135511,0.61401510,0.00876217,0.00120529,0.08014591,0.25280659,0.26373474
-4.05502751,0.92545112,0.60355556,0.00859530,0.00118026,0.07957835,0.24961609,0.25899807
-4.04902451,0.90481313,0.58989936,0.00837548,0.00114744,0.07898645,0.24547947,0.25284747
-4.04302151,0.88011006,0.57347960,0.00810823,0.00110753,0.07845603,0.24061652,0.24546044
-4.03701851,0.85213274,0.55480719,0.00780004,0.00106133,0.07808904,0.23528473,0.23704743
-4.03101551,0.82177126,0.53445615,0.00745822,0.00100976,0.07800129,0.22977290,0.22784556
-4.02501251,0.78998922,0.51304704,0.00709064,0.00095379,0.07831958,0.22439356,0.21811166
-4.01900950,0.75779578,0.49122887,0.00670549,0.00089445,0.07917831,0.21947449,0.20811465
-4.01300650,0.72621648,0.46966047,0.00631105,0.00083278,0.08071567,0.21534956,0.19812779
-4.00700350,0.69626372,0.44899162,0.00591547,0.00076979,0.08306938,0.21234907,0.18842080
-4.00100050,0.66890783,0.42984467,0.00552651,0.00070646,0.08637217,0.21078994,0.17925239
-3.99499750,0.64504952,0.41279715,0.00515139,0.00064369,0.09074701,0.21096586,0.17086309
-3.98899450,0.62549438,0.39836580,0.00479659,0.00058228,0.09630221,0.21313770,0.16346885
-3.98299150,0.61093017,0.38699241,0.00446769,0.00052294,0.10312663,0.21752442,0.15725545
-3.97698849,0.60190724,0.37903185,0.00416931,0.00046628,0.11128488,0.22429475,0.15237372
-3.97098549,0.59882261,0.37474236,0.00390501,0.00041277,0.12081297,0.23355973,0.14893590
-3.96498249,0.60190803,0.37427848,0.00367723,0.00036278,0.13171437,0.24536657,0.14701301
-3.95897949,0.61122223,0.37768667,0.00348733,0.00031656,0.14395668,0.25969385,0.14663324
-3.95297649,0.62664758,0.38490362,0.00333559,0.00027424,0.15746928,0.27644840,0.14778156
-3.94697349,0.64789126,0.39575748,0.00322124,0.00023587,0.17214179,0.29546401,0.15040036
-3.94097049,0.67449105,0.40997179,0.00314258,0.00020141,0.18782387,0.31650222,0.15439112
-3.93496748,0.70582559,0.42717221,0.00309704,0.00017075,0.20432624,0.33925524,0.15961721
-3.92896448,0.74112915,0.44689596,0.00308134,0.00014372,0.22142309,0.36335106,0.16590758
-3.92296148,0.77951060,0.46860366,0.00309154,0.00012010,0.23885590,0.38836089,0.17306137
-3.91695848,0.81997618,0.49169354,0.00312326,0.00009964,0.25633878,0.41380864,0.18085340
-3.91095548,0.86145578,0.51551751,0.00317177,0.00008207,0.27356496,0.43918252,0.18904023
-3.90495248,0.90283184,0.53939890,0.00323214,0.00006712,0.29021460,0.46394819,0.19736690
-3.89894947,0.94297040,0.56265129,0.00329943,0.00005449,0.30596341,0.48756336,0.20557399
-3.89294647,0.98075309,0.58459784,0.00336876,0.00004393,0.32049203,0.50949315,0.21340484
-3.88694347,1.01510932,0.60459074,0.00343549,0.00003515,0.33349559,0.52922590,0.22061285
-3.88094047,1.04504741,0.62202985,0.00349534,0.00002793,0.34469331,0.54628858,0.22696842
-3.87493747,1.06968365,0.63638012,0.00354448,0.00002203,0.35383751,0.56026144,0.23226551
-3.86893447,1.08826811,0.64718701,0.00357964,0.00001725,0.36072186,0.57079109,0.23632740
-3.86293147,1.10020640,0.65408939,0.00359816,0.00001342,0.36518834,0.57760163,0.23901163
-3.85692846,1.10507619,0.65682943,0.00359808,0.00001036,0.36713264,0.58050322,0.24021375
-3.85092546,1.10263827,0.65525900,0.00357813,0.00000794,0.36650779,0.57939770,0.23986992
-3.84492246,1.09284126,0.64934253,0.00353777,0.00000604,0.36332581,0.57428111,0.23795808
-3.83891946,1.07582019,0.63915601,0.00347719,0.00000456,0.35765731,0.56524297,0.23449782
-3.83291646,1.05188888,0.62488237,0.00339722,0.00000342,0.34962909,0.55246232,0.22954890
-3.82691346,1.02152648,0.60680345,0.00329936,0.00000255,0.33941985,0.53620072,0.22320843
-3.82091046,0.98535905,0.58528890,0.00318563,0.00000189,0.32725415,0.51679266,0.21560700
-3.81490745,0.94413670,0.56078257,0.00305856,0.00000139,0.31339507,0.49463376,0.20690378
-3.80890445,0.89870770,0.53378702,0.00292104,0.00000102,0.29813571,0.47016719,0.19728093
-3.80290145,0.84999036,0.50484678,0.00277629,0.00000075,0.28179010,0.44386928,0.18693748
-3.79689845,0.79894411,0.47453109,0.00262767,0.00000055,0.26468372,0.41623446,0.17608300
-3.79089545,0.74654079,0.44341682,0.00247867,0.00000041,0.24714424,0.38776065,0.16493123
-3.78489245,0.69373728,0.41207214,0.00233274,0.00000033,0.22949255,0.35893523,0.15369399
-3.77888944,0.64145034,0.38104158,0.00219325,0.00000028,0.21203468,0.33022243,0.14257546
-3.77288644,0.59053450,0.35083285,0.00206337,0.00000027,0.19505468,0.30205238,0.13176718
-3.76688344,0.54176351,0.32190584,0.00194602,0.00000030,0.17880864,0.27481206,0.12144366
-3.76088044,0.49581567,0.29466386,0.00184378,0.00000037,0.16352005,0.24883851,0.11175890
-3.75487744,0.45326326,0.26944737,0.00175888,0.00000050,0.14937650,0.22441419,0.10284373
-3.74887444,0.41456591,0.24653009,0.00169311,0.00000069,0.13652766,0.20176453,0.09480402
-3.74287144,0.38006783,0.22611731,0.00164783,0.00000098,0.12508452,0.18105754,0.08771968
-3.73686843,0.34999849,0.20834635,0.00162392,0.00000139,0.11511979,0.16240517,0.08164450
-3.73086543,0.32447628,0.19328875,0.00162179,0.00000196,0.10666918,0.14586631,0.07660658
-3.72486243,0.30351490,0.18095413,0.00164139,0.00000277,0.09973364,0.13145103,0.07260944
-3.71885943,0.28703170,0.17129512,0.00168220,0.00000388,0.09428218,0.11912577,0.06963356
-3.71285643,0.27485770,0.16421350,0.00174324,0.00000540,0.09025521,0.10881922,0.06763837
-3.70685343,0.26674887,0.15956680,0.00182316,0.00000747,0.08756825,0.10042860,0.06656457
-3.70085043,0.26239811,0.15717565,0.00192019,0.00001026,0.08611591,0.09382604,0.06633669
-3.69484742,0.26144780,0.15683121,0.00203229,0.00001399,0.08577596,0.08886499,0.06686579
-3.68884442,0.26350253,0.15830286,0.00215709,0.00001894,0.08641347,0.08538631,0.06805239
-3.68284142,0.26814177,0.16134578,0.00229206,0.00002546,0.08788489,0.08322409,0.06978939
-3.67683842,0.27493230,0.16570849,0.00243450,0.00003397,0.09004210,0.08221097,0.07196507
-3.67083542,0.28344030,0.17114000,0.00258166,0.00004500,0.09273621,0.08218293,0.07446607
-3.66483242,0.29324272,0.17739669,0.00273081,0.00005919,0.09582127,0.08298359,0.07718034
-3.65882941,0.30393794,0.18424862,0.00287929,0.00007729,0.09915759,0.08446785,0.07999995
-3.65282641,0.31515546,0.19148530,0.00302461,0.00010021,0.10261489,0.08650494,0.08282383
-3.64682341,0.32656441,0.19892068,0.00316454,0.00012898,0.10607490,0.08898088,0.08556017
-3.64082041,0.33788066,0.20639732,0.00329714,0.00016483,0.10943370,0.09180021,0.08812871
-3.63481741,0.34887247,0.21378949,0.00342081,0.00020912,0.11260341,0.09488722,0.09046260
-3.62881441,0.35936432,0.22100535,0.00353438,0.00026342,0.11551340,0.09818643,0.09250989
-3.62281141,0.36923893,0.22798780,0.00363706,0.00032942,0.11811091,0.10166253,0.09423467
-3.61680840,0.37843733,0.23471423,0.00372851,0.00040901,0.12036104,0.10529962,0.09561759
-3.61080540,0.38695700,0.24119505,0.00380882,0.00050417,0.12224610,0.10909997,0.09665610
-3.60480240,0.39484809,0.24747102,0.00387842,0.00061702,0.12376443,0.11308223,0.09736399
-3.59879940,0.40220792,0.25360956,0.00393813,0.00074970,0.12492866,0.11727911,0.09777060
-3.59279640,0.40917398,0.25970012,0.00398903,0.00090437,0.12576345,0.12173480,0.09791950
-3.58679340,0.41591567,0.26584890,0.00403242,0.00108312,0.12630300,0.12650207,0.09786682
-3.58079040,0.42262533,0.27217310,0.00406975,0.00128788,0.12658822,0.13163917,0.09767925
-3.57478739,0.42950868,0.27879492,0.00410254,0.00152035,0.12666392,0.13720673,0.09743175
-3.56878439,0.43677545,0.28583567,0.00413227,0.00178191,0.12657596,0.14326476,0.09720517
-3.56278139,0.44463023,0.29341032,0.00416037,0.00207346,0.12636871,0.14986981,0.09708369
-3.55677839,0.45326435,0.30162249,0.00418815,0.00239539,0.12608273,0.15707239,0.09715240
-3.55077539,0.46284871,0.31056035,0.00421670,0.00274743,0.12575306,0.16491487,0.09749482
-3.54477239,0.47352815,0.32029343,0.00424697,0.00312860,0.12540783,0.17342966,0.09819065
-3.53876938,0.48541721,0.33087048,0.00427964,0.00353706,0.12506762,0.18263800,0.09931369
-3.53276638,0.49859760,0.34231835,0.00431524,0.00397016,0.12474531,0.19254909,0.10092997
-3.52676338,0.51311714,0.35464188,0.00435409,0.00442431,0.12444649,0.20315971,0.10309615
-3.52076038,0.52899009,0.36782471,0.00439640,0.00489503,0.12417036,0.21445416,0.10585814
-3.51475738,0.54619867,0.38183074,0.00444225,0.00537698,0.12391099,0.22640455,0.10924998
-3.50875438,0.56469543,0.39660623,0.00449172,0.00586402,0.12365891,0.23897125,0.11329304
-3.50275138,0.58440629,0.41208207,0.00454487,0.00634935,0.12340272,0.25210352,0.11799534
-3.49674837,0.60523378,0.42817629,0.00460183,0.00682559,0.12313080,0.26574009,0.12335121
-3.49074537,0.62706041,0.44479637,0.00466280,0.00728501,0.12283276,0.27980987,0.12934118
-3.48474237,0.64975177,0.46184143,0.00472814,0.00771975,0.12250072,0.29423244,0.13593211
-3.47873937,0.67315939,0.47920396,0.00479828,0.00812198,0.12213015,0.30891863,0.14307762
-3.47273637,0.69712315,0.49677130,0.00487383,0.00848422,0.12172036,0.32377089,0.15071886
-3.46673337,0.72147341,0.51442671,0.00495544,0.00879952,0.12127447,0.33868377,0.15878560
-3.46073037,0.74603285,0.53205021,0.00504388,0.00906173,0.12079900,0.35354444,0.16719772
-3.45472736,0.77061831,0.54951926,0.00513991,0.00926572,0.12030304,0.36823336,0.17586706
-3.44872436,0.79504272,0.56670954,0.00524425,0.00940756,0.11979710,0.38262520,0.18469976
-3.44272136,0.81911749,0.58349590,0.00535754,0.00948468,0.11929179,0.39659017,0.19359893
-3.43671836,0.84265539,0.59975373,0.00548027,0.00949597,0.11879637,0.40999574,0.20246773
-3.43071536,0.86547429,0.61536082,0.00561275,0.00944187,0.11831734,0.42270894,0.21121269
-3.42471236,0.88740168,0.63019992,0.00575508,0.00932436,0.11785725,0.43459912,0.21974727
-3.41870935,0.90827999,0.64416181,0.00590708,0.00914692,0.11741369,0.44554120,0.22799548
-3.41270635,0.92797263,0.65714911,0.00606838,0.00891445,0.11697873,0.45541949,0.23589534
-3.40670335,0.94637051,0.66908041,0.00623836,0.00863314,0.11653873,0.46413164,0.24340215
-3.40070035,0.96339855,0.67989471,0.00641622,0.00831027,0.11607465,0.47159282,0.25049124
-3.39469735,0.97902197,0.68955578,0.00660101,0.00795404,0.11556272,0.47773987,0.25716006
-3.38869435,0.99325167,0.69805613,0.00679174,0.00757331,0.11497564,0.48253506,0.26342946
-3.38269135,1.00614828,0.70542028,0.00698735,0.00717741,0.11428405,0.48596937,0.26934399
-3.37668834,1.01782434,0.71170695,0.00718687,0.00677589,0.11345823,0.48806495,0.27497105
-3.37068534,1.02844427,0.71700979,0.00738943,0.00637828,0.11247001,0.48887658,0.28039900
-3.36468234,1.03822167,0.72145653,0.00759431,0.00599389,0.11129459,0.48849196,0.28573402
-3.35867934,1.04741399,0.72520637,0.00780095,0.00563163,0.10991235,0.48703071,0.29109596
-3.35267634,1.05631433,0.72844540,0.00800901,0.00529988,0.10831038,0.48464203,0.29661325
-3.34667334,1.06524079,0.73138041,0.00821829,0.00500629,0.10648369,0.48150102,0.30241702
-3.34067034,1.07452365,0.73423108,0.00842877,0.00475778,0.10443606,0.47780379,0.30863487
-3.33466733,1.08449094,0.73722098,0.00864046,0.00456037,0.10218042,0.47376156,0.31538432
-3.32866433,1.09545319,0.74056779,0.00885343,0.00441924,0.09973874,0.46959392,0.32276659
-3.32266133,1.10768814,0.74447331,0.00906765,0.00433861,0.09714152,0.46552166,0.33086078
-3.31665833,1.12142625,0.74911377,0.00928293,0.00432183,0.09442684,0.46175934,0.33971894
-3.31065533,1.13683798,0.75463101,0.00949887,0.00437131,0.09163899,0.45850816,0.34936230
-3.30465233,1.15402352,0.76112518,0.00971474,0.00448858,0.08882692,0.45594918,0.35977889
-3.29864932,1.17300587,0.76864924,0.00992947,0.00467430,0.08604240,0.45423755,0.37092273
-3.29264632,1.19372745,0.77720581,0.01014162,0.00492823,0.08333818,0.45349769,0.38271473
-3.28664332,1.21605089,0.78674657,0.01034935,0.00524930,0.08076607,0.45381986,0.39504521
-3.28064032,1.23976376,0.79717415,0.01055049,0.00563554,0.07837513,0.45525809,0.40777810
-3.27463732,1.26458729,0.80834664,0.01074261,0.00608413,0.07621012,0.45782968,0.42075644
-3.26863432,1.29018847,0.82008434,0.01092307,0.00659134,0.07431003,0.46151618,0.43380914
-3.26263132,1.31619502,0.83217848,0.01108919,0.00715257,0.07270706,0.46626569,0.44675849
-3.25662831,1.34221233,0.84440137,0.01123833,0.00776228,0.07142583,0.47199652,0.45942813
-3.25062531,1.36784164,0.85651748,0.01136809,0.00841404,0.07048292,0.47860189,0.47165106
-3.24462231,1.39269830,0.86829479,0.01147639,0.00910052,0.06988678,0.48595544,0.48327734
-3.23861931,1.41642934,0.87951594,0.01156166,0.00981355,0.06963797,0.49391739,0.49418098
-3.23261631,1.43872941,0.88998847,0.01162292,0.01054417,0.06972961,0.50234104,0.50426591
-3.22661331,1.45935446,0.89955381,0.01165990,0.01128275,0.07014815,0.51107937,0.51347050
-3.22061031,1.47813243,0.90809461,0.01167308,0.01201908,0.07087433,0.51999160,0.52177069
-3.21460730,1.49497080,0.91554006,0.01166374,0.01274260,0.07188428,0.52894938,0.52918148
-3.20860430,1.50986067,0.92186928,0.01163396,0.01344256,0.07315072,0.53784260,0.53575684
-3.20260130,1.52287757,0.92711253,0.01158656,0.01410827,0.07464426,0.54658452,0.54158812
-3.19659830,1.53417904,0.93135054,0.01152506,0.01472934,0.07633468,0.55511624,0.54680102
-3.19059530,1.54399949,0.93471204,0.01145361,0.01529595,0.07819216,0.56341029,0.55155143
-3.18459230,1.55264268,0.93736984,0.01137682,0.01579915,0.08018845,0.57147344,0.55602034
-3.17858929,1.56047253,0.93953572,0.01129968,0.01623107,0.08229795,0.57934842,0.56040804
-3.17258629,1.56790247,0.94145445,0.01122744,0.01658520,0.08449860,0.58711475,0.56492796
-3.16658329,1.57538416,0.94339725,0.01116543,0.01685658,0.08677257,0.59488847,0.56980025
-3.16058029,1.58339583,0.94565500,0.01111899,0.01704193,0.08910684,0.60282087,0.57524556
-3.15457729,1.59243064,0.94853143,0.01109333,0.01713981,0.09149343,0.61109612,0.58147897
-3.14857429,1.60298539,0.95233635,0.01109342,0.01715061,0.09392953,0.61992787,0.58870433
-3.14257129,1.61554975,0.95737935,0.01112391,0.01707654,0.09641735,0.62955500,0.59710915
-3.13656828,1.63059607,0.96396362,0.01118905,0.01692154,0.09896370,0.64023636,0.60686001
-3.13056528,1.64856996,0.97238043,0.01129261,0.01669111,0.10157948,0.65224495,0.61809862
-3.12456228,1.66988157,0.98290389,0.01143786,0.01639210,0.10427894,0.66586144,0.63093849
-3.11855928,1.69489768,0.99578629,0.01162747,0.01603247,0.10707879,0.68136756,0.64546228
-3.11255628,1.72393462,1.01125391,0.01186347,0.01562095,0.10999730,0.69903932,0.66171978
-3.10655328,1.75725211,1.02950348,0.01214724,0.01516679,0.11305329,0.71914059,0.67972657
-3.10055028,1.79504808,1.05069914,0.01247940,0.01467938,0.11626518,0.74191722,0.69946340
-3.09454727,1.83745479,1.07497023,0.01285979,0.01416798,0.11965012,0.76759192,0.72087623
-3.08854427,1.88453626,1.10240985,0.01328742,0.01364144,0.12322328,0.79636032,0.74387711
-3.08254127,1.93628727,1.13307428,0.01376038,0.01310796,0.12699720,0.82838823,0.76834582
-3.07653827,1.99263418,1.16698343,0.01427583,0.01257489,0.13098153,0.86381026,0.79413236
-3.07053527,2.05343760,1.20412224,0.01482993,0.01204859,0.13518289,0.90272986,0.82106033
-3.06453227,2.11849708,1.24444313,0.01541784,0.01153440,0.13960502,0.94522067,0.84893106
-3.05852926,2.18755769,1.28786938,0.01603369,0.01103660,0.14424917,0.99132902,0.87752871
-3.05252626,2.26031845,1.33429933,0.01667062,0.01055843,0.14911482,1.04107720,0.90662591
-3.04652326,2.33644236,1.38361119,0.01732083,0.01010223,0.15420041,1.09446738,0.93599011
-3.04052026,2.41556747,1.43566823,0.01797570,0.00966957,0.15950442,1.15148547,0.96539029
-3.03451726,2.49731882,1.49032402,0.01862587,0.00926140,0.16502638,1.21210474,0.99460384
-3.02851426,2.58132034,1.54742739,0.01926148,0.00887825,0.17076800,1.27628852,1.02342339
-3.02251126,2.66720632,1.60682674,0.01987233,0.00852043,0.17673412,1.34399182,1.05166322
-3.01650825,2.75463170,1.66837338,0.02044817,0.00818820,0.18293367,1.41516136,1.07916506
-3.01050525,2.84328059,1.73192363,0.02097893,0.00788194,0.18938025,1.48973384,1.10580287
-3.00450225,2.93287251,1.79733942,0.02145503,0.00760234,0.19609252,1.56763248,1.13148647
-2.99849925,3.02316579,1.86448731,0.02186766,0.00735044,0.20309428,1.64876171,1.15616365
-2.99249625,3.11395813,1.93323585,0.02220908,0.00712774,0.21041408,1.73300041,1.17982068
-2.98649325,3.20508389,2.00345152,0.02247283,0.00693622,0.21808458,1.82019404,1.20248113
-2.98049025,3.29640851,2.07499330,0.02265404,0.00677834,0.22614144,1.91014604,1.22420291
-2.97448724,3.38782008,2.14770632,0.02274949,0.00665695,0.23462192,2.00260940,1.24507370
-2.96848424,3.47921871,2.22141495,0.02275785,0.00657520,0.24356317,2.09727871,1.26520483
-2.96248124,3.57050427,2.29591582,0.02267962,0.00653644,0.25300034,2.19378371,1.28472389
-2.95647824,3.66156303,2.37097129,0.02251719,0.00654404,0.26296451,2.29168482,1.30376642
-2.95047524,3.75225434,2.44630379,0.02227473,0.00660120,0.27348055,2.39047117,1.32246692
-2.94447224,3.84239768,2.52159158,0.02195804,0.00671081,0.28456514,2.48956164,1.34094970
-2.93846923,3.93176128,2.59646615,0.02157430,0.00687522,0.29622476,2.58830912,1.35931989
-2.93246623,4.02005260,2.67051171,0.02113187,0.00709609,0.30845407,2.68600801,1.37765508
-2.92646323,4.10691136,2.74326662,0.02063992,0.00737418,0.32123440,2.78190467,1.39599789
-2.92046023,4.19190552,2.81422708,0.02010815,0.00770924,0.33453271,2.87521066,1.41434988
-2.91445723,4.27453024,2.88285268,0.01954643,0.00809984,0.34830084,2.96511794,1.43266697
-2.90845423,4.35421003,2.94857368,0.01896446,0.00854332,0.36247516,3.05081541,1.45085672
-2.90245123,4.43030374,3.01079960,0.01837146,0.00903570,0.37697660,3.13150599,1.46877734
-2.89644822,4.50211227,3.06892890,0.01777591,0.00957168,0.39171102,3.20642326,1.48623874
-2.89044522,4.56888859,3.12235897,0.01718531,0.01014466,0.40656990,3.27484693,1.50300538
-2.88444222,4.62984953,3.17049640,0.01660599,0.01074680,0.42143135,3.33611634,1.51880085
-2.87843922,4.68418902,3.21276685,0.01604297,0.01136913,0.43616139,3.38964142,1.53331409
-2.87243622,4.73109233,3.24862435,0.01549994,0.01200171,0.45061542,3.43491067,1.54620696
-2.86643322,4.76975086,3.27755993,0.01497922,0.01263382,0.46463998,3.47149603,1.55712286
-2.86043022,4.79937728,3.29910917,0.01448184,0.01325417,0.47807469,3.49905477,1.56569630
-2.85442721,4.81922075,3.31285904,0.01400762,0.01385117,0.49075441,3.51732850,1.57156289
-2.84842421,4.82858214,3.31845384,0.01355531,0.01441322,0.50251169,3.52614006,1.57436977
-2.84242121,4.82682905,3.31560049,0.01312278,0.01492895,0.51317937,3.52538863,1.57378589
-2.83641821,4.81341070,3.30407342,0.01270721,0.01538755,0.52259354,3.51504410,1.56951206
-2.83041521,4.78787251,3.28371905,0.01230531,0.01577908,0.53059669,3.49514120,1.56129055
-2.82441221,4.74987033,3.25446014,0.01191350,0.01609468,0.53704114,3.46577421,1.54891377
-2.81840920,4.69918403,3.21630011,0.01152815,0.01632688,0.54179261,3.42709283,1.53223203
-2.81240620,4.63573026,3.16932704,0.01114574,0.01646978,0.54473399,3.37929962,1.51116006
-2.80640320,4.55957391,3.11371760,0.01076306,0.01651921,0.54576906,3.32264912,1.48568204
-2.80040020,4.47093782,3.04974032,0.01037731,0.01647290,0.54482613,3.25744888,1.45585506
-2.79439720,4.37021005,2.97775814,0.00998626,0.01633049,0.54186138,3.18406181,1.42181079
-2.78839420,4.25794829,2.89822961,0.00958828,0.01609359,0.53686182,3.10290973,1.38375528
-2.78239120,4.13488060,2.81170859,0.00918242,0.01576570,0.52984755,3.01447727,1.34196678
-2.77638819,4.00190201,2.71884182,0.00876842,0.01535210,0.52087328,2.91931557,1.29679163
-2.77038519,3.86006663,2.62036411,0.00834670,0.01485974,0.51002890,2.81804491,1.24863815
-2.76438219,3.71057491,2.51709093,0.00791830,0.01429701,0.49743895,2.71135561,1.19796883
-2.75837919,3.55475605,2.40990818,0.00748483,0.01367353,0.48326103,2.60000663,1.14529080
-2.75237619,3.39404591,2.29975932,0.00704840,0.01299988,0.46768300,2.48482131,1.09114506
-2.74637319,3.22996072,2.18762997,0.00661151,0.01228734,0.45091914,2.36668004,1.03609457
-2.74037019,3.06406753,2.07453045,0.00617694,0.01154762,0.43320527,2.24650983,0.98071180
-2.73436718,2.89795224,1.96147670,0.00574768,0.01079255,0.41479314,2.12527105,0.92556602
-2.72836418,2.73318647,1.84947045,0.00532677,0.01003392,0.39594411,2.00394161,0.87121082
-2.72236118,2.57129447,1.73947917,0.00491725,0.00928316,0.37692256,1.88349935,0.81817235
-2.71635818,2.41372143,1.63241686,0.00452202,0.00855117,0.35798928,1.76490338,0.76693853
-2.71035518,2.26180439,1.52912621,0.00414382,0.00784819,0.33939498,1.64907513,0.71794991
-2.70435218,2.11674702,1.43036316,0.00378512,0.00718363,0.32137437,1.53688012,0.67159212
-2.69834917,1.97959906,1.33678419,0.00344806,0.00656597,0.30414097,1.42911120,0.62819041
-2.69234617,1.85124126,1.24893708,0.00313449,0.00600274,0.28788287,1.32647400,0.58800630
-2.68634317,1.73237621,1.16725525,0.00284588,0.00550043,0.27275953,1.22957527,0.55123631
-2.68034017,1.62352503,1.09205583,0.00258336,0.00506454,0.25889977,1.13891451,0.51801280
-2.67433717,1.52502995,1.02354147,0.00234777,0.00469951,0.24640093,1.05487895,0.48840666
-2.66833417,1.43706207,0.96180545,0.00213963,0.00440882,0.23532911,0.97774221,0.46243168
-2.66233117,1.35963371,0.90683977,0.00195926,0.00419492,0.22572047,0.90766616,0.44005010
-2.65632816,1.29261439,0.85854562,0.00180680,0.00405932,0.21758332,0.84470581,0.42117930
-2.65032516,1.23574941,0.81674562,0.00168228,0.00400257,0.21090088,0.78881677,0.40569887
-2.64432216,1.18868003,0.78119709,0.00158574,0.00402426,0.20563451,0.73986462,0.39345804
-2.63831916,1.15096416,0.75160584,0.00151726,0.00412303,0.20172713,0.69763567,0.38428286
-2.63231616,1.12209666,0.72763964,0.00147709,0.00429654,0.19910674,0.66184858,0.37798304
-2.62631316,1.10152861,0.70894114,0.00146572,0.00454145,0.19768979,0.63216616,0.37435813
-2.62031016,1.08868473,0.69513959,0.00148395,0.00485341,0.19738427,0.60820702,0.37320288
-2.61430715,1.08297881,0.68586126,0.00153300,0.00522706,0.19809250,0.58955667,0.37431180
-2.60830415,1.08382695,0.68073835,0.00161457,0.00565597,0.19971352,0.57577779,0.37748284
-2.60230115,1.09065855,0.67941630,0.00173093,0.00613271,0.20214508,0.56641961,0.38252029
