energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.38269135,1.01353304,0.00276949,0.05301662,0.61237459,0.18700484,0.29677780,0.43370509,0.32288558,0.00000000
-3.37668834,1.05363887,0.00275241,0.05613261,0.65397291,0.19138661,0.30865031,0.45288313,0.33450476,0.00000000
-3.37068534,1.09516261,0.00272148,0.05935962,0.69750295,0.19665620,0.32021165,0.47225112,0.34591183,0.00000000
-3.36468234,1.13745289,0.00267636,0.06264842,0.74235747,0.20265676,0.33123404,0.49161887,0.35690246,0.00000000
-3.35867934,1.17989462,0.00261719,0.06595165,0.78790228,0.20924107,0.34150884,0.51080652,0.36729203,0.00000000
-3.35267634,1.22191044,0.00254450,0.06922489,0.83348348,0.21627076,0.35084980,0.52964353,0.37691707,0.00000000
-3.34667334,1.26296166,0.00245926,0.07242772,0.87843583,0.22361527,0.35909583,0.54796786,0.38563629,0.00000000
-3.34067034,1.30254914,0.00236276,0.07552473,0.92209229,0.23115088,0.36611314,0.56562541,0.39333102,0.00000000
-3.33466733,1.34021476,0.00225662,0.07848643,0.96379474,0.23875987,0.37179681,0.58247013,0.39990543,0.00000000
-3.32866433,1.37554386,0.00214268,0.08129009,1.00290569,0.24633005,0.37607173,0.59836482,0.40528636,0.00000000
-3.32266133,1.40816872,0.00202295,0.08392041,1.03882088,0.25375483,0.37889304,0.61318282,0.40942308,0.00000000
-3.31665833,1.43777347,0.00189956,0.08637002,1.07098236,0.26093371,0.38024590,0.62681057,0.41228697,0.00000000
-3.31065533,1.46410001,0.00177467,0.08863987,1.09889175,0.26777351,0.38014489,0.63915086,0.41387111,0.00000000
-3.30465233,1.48695483,0.00165043,0.09073923,1.12212320,0.27418993,0.37863280,0.65012673,0.41418989,0.00000000
-3.29864932,1.50621621,0.00152889,0.09268562,1.14033542,0.28010969,0.37577894,0.65968561,0.41327856,0.00000000
-3.29264632,1.52184106,0.00141200,0.09450433,1.15328239,0.28547279,0.37167714,0.66780336,0.41119279,0.00000000
-3.28664332,1.53387080,0.00130154,0.09622769,1.16082213,0.29023495,0.36644311,0.67448793,0.40800800,0.00000000
-3.28064032,1.54243547,0.00119911,0.09789404,1.16292298,0.29436982,0.36021159,0.67978208,0.40381856,0.00000000
-3.27463732,1.54775522,0.00110608,0.09954643,1.15966698,0.29787086,0.35313303,0.68376485,0.39873662,0.00000000
-3.26863432,1.55013868,0.00102360,0.10123101,1.15125003,0.30075263,0.34536992,0.68655138,0.39289062,0.00000000
-3.26263132,1.54997748,0.00095258,0.10299513,1.13797848,0.30305134,0.33709288,0.68829091,0.38642327,0.00000000
-3.25662831,1.54773687,0.00089370,0.10488537,1.12026226,0.30482441,0.32847644,0.68916276,0.37948904,0.00000000
-3.25062531,1.54394214,0.00084740,0.10694529,1.09860445,0.30614912,0.31969468,0.68937022,0.37225107,0.00000000
-3.24462231,1.53916127,0.00081391,0.10921321,1.07358758,0.30712018,0.31091680,0.68913262,0.36487764,0.00000000
-3.23861931,1.53398418,0.00079322,0.11171999,1.04585715,0.30784635,0.30230269,0.68867581,0.35753806,0.00000000
-3.23261631,1.52899944,0.00078516,0.11448696,1.01610283,0.30844619,0.29399867,0.68822141,0.35039826,0.00000000
-3.22661331,1.52476947,0.00078933,0.11752401,0.98503800,0.30904309,0.28613358,0.68797543,0.34361619,0.00000000
-3.22061031,1.52180538,0.00080519,0.12082818,0.95337851,0.30975991,0.27881524,0.68811688,0.33733714,0.00000000
-3.21460730,1.52054276,0.00083201,0.12438246,0.92182133,0.31071332,0.27212757,0.68878700,0.33168918,0.00000000
-3.20860430,1.52131976,0.00086894,0.12815533,0.89102407,0.31200827,0.26612849,0.69007980,0.32677907,0.00000000
-3.20260130,1.52435867,0.00091499,0.13210076,0.86158600,0.31373289,0.26084863,0.69203448,0.32268867,0.00000000
-3.19659830,1.52975226,0.00096906,0.13615882,0.83403156,0.31595390,0.25629110,0.69463033,0.31947213,0.00000000
-3.19059530,1.53745551,0.00102995,0.14025705,0.80879667,0.31871305,0.25243224,0.69778443,0.31715400,0.00000000
-3.18459230,1.54728356,0.00109639,0.14431232,0.78621865,0.32202453,0.24922349,0.70135245,0.31572844,0.00000000
-3.17858929,1.55891609,0.00116705,0.14823332,0.76652987,0.32587369,0.24659421,0.70513262,0.31515947,0.00000000
-3.17258629,1.57190799,0.00124055,0.15192356,0.74985534,0.33021700,0.24445552,0.70887266,0.31538241,0.00000000
-3.16658329,1.58570594,0.00131553,0.15528464,0.73621436,0.33498332,0.24270490,0.71227955,0.31630638,0.00000000
-3.16058029,1.59967023,0.00139062,0.15821983,0.72552589,0.34007646,0.24123139,0.71503145,0.31781784,0.00000000
-3.15457729,1.61310062,0.00146451,0.16063771,0.71761737,0.34537884,0.23992126,0.71679137,0.31978489,0.00000000
-3.14857429,1.62526520,0.00153594,0.16245569,0.71223652,0.35075608,0.23866369,0.71722178,0.32206237,0.00000000
-3.14257129,1.63543071,0.00160375,0.16360329,0.70906564,0.35606235,0.23735648,0.71599949,0.32449733,0.00000000
-3.13656828,1.64289298,0.00166692,0.16402499,0.70773749,0.36114623,0.23591125,0.71282997,0.32693470,0.00000000
-3.13056528,1.64700599,0.00172454,0.16368259,0.70785238,0.36585674,0.23425800,0.70746045,0.32922303,0.00000000
-3.12456228,1.64720830,0.00177591,0.16255683,0.70899543,0.37004936,0.23234890,0.69969120,0.33121992,0.00000000
-3.11855928,1.64304565,0.00182047,0.16064836,0.71075358,0.37359173,0.23016087,0.68938437,0.33279697,0.00000000
-3.11255628,1.63418884,0.00185788,0.15797791,0.71273145,0.37636876,0.22769711,0.67647013,0.33384411,0.00000000
-3.10655328,1.62044618,0.00188799,0.15458568,0.71456558,0.37828710,0.22498729,0.66094981,0.33427311,0.00000000
-3.10055028,1.60177012,0.00191086,0.15053003,0.71593652,0.37927846,0.22208651,0.64289615,0.33402019,0.00000000
-3.09454727,1.57825812,0.00192673,0.14588551,0.71657841,0.37930210,0.21907301,0.62245054,0.33304757,0.00000000
-3.08854427,1.55014770,0.00193604,0.14074035,0.71628568,0.37834597,0.21604483,0.59981773,0.33134406,0.00000000
-3.08254127,1.51780637,0.00193939,0.13519348,0.71491684,0.37642683,0.21311551,0.57525838,0.32892464,0.00000000
-3.07653827,1.48171698,0.00193751,0.12935140,0.71239528,0.37358907,0.21040909,0.54907969,0.32582910,0.00000000
-3.07053527,1.44245933,0.00193125,0.12332474,0.70870721,0.36990258,0.20805463,0.52162503,0.32211980,0.00000000
-3.06453227,1.40068911,0.00192156,0.11722506,0.70389696,0.36545958,0.20618059,0.49326279,0.31787881,0.00000000
-3.05852926,1.35711508,0.00190939,0.11116167,0.69806008,0.36037067,0.20490920,0.46437514,0.31320438,0.00000000
-3.05252626,1.31247565,0.00189574,0.10523876,0.69133454,0.35476027,0.20435125,0.43534726,0.30820710,0.00000000
-3.04652326,1.26751587,0.00188157,0.09955300,0.68389069,0.34876171,0.20460149,0.40655734,0.30300587,0.00000000
-3.04052026,1.22296564,0.00186779,0.09419157,0.67592036,0.34251209,0.20573478,0.37836779,0.29772380,0.00000000
-3.03451726,1.17952016,0.00185519,0.08923064,0.66762590,0.33614734,0.20780331,0.35111787,0.29248428,0.00000000
-3.02851426,1.13782317,0.00184450,0.08473449,0.65920952,0.32979751,0.21083483,0.32511794,0.28740743,0.00000000
-3.02251126,1.09845335,0.00183628,0.08075511,0.65086353,0.32358265,0.21483214,0.30064528,0.28260688,0.00000000
-3.01650825,1.06191444,0.00183094,0.07733220,0.64276195,0.31760934,0.21977368,0.27794149,0.27818725,0.00000000
-3.01050525,1.02862891,0.00182878,0.07449374,0.63505377,0.31196806,0.22561522,0.25721137,0.27424213,0.00000000
-3.00450225,0.99893516,0.00182991,0.07225672,0.62785818,0.30673155,0.23229257,0.23862296,0.27085275,0.00000000
-2.99849925,0.97308800,0.00183431,0.07062830,0.62126172,0.30195399,0.23972499,0.22230860,0.26808726,0.00000000
-2.99249625,0.95126189,0.00184184,0.06960692,0.61531756,0.29767119,0.24781929,0.20836670,0.26600064,0.00000000
-2.98649325,0.93355638,0.00185225,0.06918362,0.61004657,0.29390152,0.25647412,0.19686396,0.26463498,0.00000000
-2.98049025,0.92000307,0.00186519,0.06934319,0.60543993,0.29064760,0.26558441,0.18783767,0.26402019,0.00000000
-2.97448724,0.91057348,0.00188025,0.07006527,0.60146305,0.28789845,0.27504550,0.18129805,0.26417493,0.00000000
-2.96848424,0.90518696,0.00189697,0.07132520,0.59806029,0.28563197,0.28475684,0.17723023,0.26510753,0.00000000
-2.96248124,0.90371821,0.00191489,0.07309461,0.59516004,0.28381757,0.29462496,0.17559585,0.26681696,0.00000000
-2.95647824,0.90600365,0.00193353,0.07534185,0.59267980,0.28241865,0.30456557,0.17633417,0.26929346,0.00000000
-2.95047524,0.91184647,0.00195245,0.07803198,0.59053075,0.28139487,0.31450468,0.17936269,0.27251901,0.00000000
-2.94447224,0.92101998,0.00197121,0.08112667,0.58862163,0.28070395,0.32437864,0.18457732,0.27646735,0.00000000
-2.93846923,0.93326923,0.00198943,0.08458382,0.58686159,0.28030301,0.33413323,0.19185213,0.28110369,0.00000000
-2.93246623,0.94831112,0.00200677,0.08835707,0.58516196,0.28014933,0.34372185,0.20103903,0.28638408,0.00000000
-2.92646323,0.96583330,0.00202291,0.09239530,0.58343695,0.28020051,0.35310297,0.21196728,0.29225452,0.00000000
-2.92046023,0.98549217,0.00203758,0.09664214,0.58160332,0.28041424,0.36223707,0.22444334,0.29864997,0.00000000
-2.91445723,1.00691088,0.00205053,0.10103560,0.57957936,0.28074756,0.37108341,0.23825100,0.30549334,0.00000000
-2.90845423,1.02967761,0.00206155,0.10550801,0.57728339,0.28115603,0.37959686,0.25315216,0.31269472,0.00000000
-2.90245123,1.05334499,0.00207042,0.10998620,0.57463212,0.28159266,0.38772505,0.26888839,0.32015094,0.00000000
-2.89644822,1.07743122,0.00207696,0.11439208,0.57153928,0.28200709,0.39540624,0.28518332,0.32774570,0.00000000
-2.89044522,1.10142325,0.00208098,0.11864359,0.56791480,0.28234491,0.40256798,0.30174598,0.33535030,0.00000000
-2.88444222,1.12478251,0.00208234,0.12265613,0.56366487,0.28254752,0.40912688,0.31827512,0.34282519,0.00000000
-2.87843922,1.14695319,0.00208093,0.12634429,0.55869305,0.28255236,0.41498946,0.33446441,0.35002229,0.00000000
-2.87243622,1.16737306,0.00207668,0.12962400,0.55290251,0.28229384,0.42005420,0.35000830,0.35678804,0.00000000
-2.86643322,1.18548660,0.00206963,0.13241485,0.54619947,0.28170478,0.42421462,0.36460858,0.36296729,0.00000000
-2.86043022,1.20075983,0.00205991,0.13464267,0.53849765,0.28071842,0.42736335,0.37798112,0.36840767,0.00000000
-2.85442721,1.21269636,0.00204780,0.13624200,0.52972355,0.27927087,0.42939690,0.38986270,0.37296436,0.00000000
-2.84842421,1.22085374,0.00203379,0.13715857,0.51982219,0.27730396,0.43022085,0.40001762,0.37650515,0.00000000
-2.84242121,1.22485944,0.00201857,0.13735151,0.50876301,0.27476811,0.42975528,0.40824369,0.37891535,0.00000000
-2.83641821,1.22442541,0.00200306,0.13679516,0.49654553,0.27162531,0.42793985,0.41437745,0.38010250,0.00000000
-2.83041521,1.21936062,0.00198852,0.13548043,0.48320423,0.26785186,0.42473863,0.41829828,0.38000046,0.00000000
-2.82441221,1.20958072,0.00197646,0.13341564,0.46881247,0.26344072,0.42014392,0.41993130,0.37857283,0.00000000
-2.81840920,1.19511433,0.00196873,0.13062670,0.45348500,0.25840334,0.41417921,0.41924886,0.37581547,0.00000000
-2.81240620,1.17610557,0.00196749,0.12715661,0.43737882,0.25277081,0.40690089,0.41627062,0.37175786,0.00000000
-2.80640320,1.15281259,0.00197521,0.12306448,0.42069232,0.24659432,0.39839864,0.41106214,0.36646344,0.00000000
-2.80040020,1.12560222,0.00199459,0.11842376,0.40366255,0.23994476,0.38879446,0.40373225,0.36002875,0.00000000
-2.79439720,1.09494083,0.00202858,0.11332013,0.38656080,0.23291160,0.37824039,0.39442904,0.35258144,0.00000000
-2.78839420,1.06138191,0.00208027,0.10784885,0.36968655,0.22560095,0.36691496,0.38333499,0.34427720,0.00000000
-2.78239120,1.02555082,0.00215281,0.10211194,0.35336005,0.21813301,0.35501858,0.37066124,0.33529589,0.00000000
-2.77638819,0.98812743,0.00224936,0.09621506,0.33791394,0.21063893,0.34276798,0.35664129,0.32583673,0.00000000
-2.77038519,0.94982728,0.00237289,0.09026444,0.32368405,0.20325720,0.33039009,0.34152447,0.31611306,0.00000000
-2.76438219,0.91138211,0.00252615,0.08436389,0.31100002,0.19612982,0.31811540,0.32556940,0.30634664,0.00000000
-2.75837919,0.87352044,0.00271151,0.07861202,0.30017598,0.18939826,0.30617118,0.30903753,0.29676182,0.00000000
-2.75237619,0.83694888,0.00293078,0.07309976,0.29150160,0.18319954,0.29477490,0.29218726,0.28757969,0.00000000
-2.74637319,0.80233481,0.00318518,0.06790830,0.28523406,0.17766234,0.28412785,0.27526849,0.27901252,0.00000000
-2.74037019,0.77029100,0.00347512,0.06310747,0.28159099,0.17290355,0.27440943,0.25851795,0.27125854,0.00000000
-2.73436718,0.74136248,0.00380016,0.05875460,0.28074481,0.16902510,0.26577214,0.24215529,0.26449734,0.00000000
-2.72836418,0.71601607,0.00415888,0.05489392,0.28281851,0.16611142,0.25833752,0.22638004,0.25888587,0.00000000
-2.72236118,0.69463274,0.00454885,0.05155636,0.28788300,0.16422738,0.25219309,0.21136937,0.25455532,0.00000000
-2.71635818,0.67750278,0.00496658,0.04875988,0.29595609,0.16341694,0.24739043,0.19727670,0.25160878,0.00000000
-2.71035518,0.66482385,0.00540751,0.04651015,0.30700304,0.16370234,0.24394450,0.18423106,0.25011981,0.00000000
-2.70435218,0.65670170,0.00586606,0.04480158,0.32093859,0.16508410,0.24183399,0.17233709,0.25013189,0.00000000
-2.69834917,0.65315333,0.00633573,0.04361862,0.33763024,0.16754145,0.24100300,0.16167570,0.25165877,0.00000000
-2.69234617,0.65411233,0.00680919,0.04293718,0.35690268,0.17103346,0.24136363,0.15230513,0.25468550,0.00000000
-2.68634317,0.65943596,0.00727846,0.04272631,0.37854310,0.17550061,0.24279964,0.14426241,0.25917031,0.00000000
-2.68034017,0.66891357,0.00773510,0.04294973,0.40230702,0.18086677,0.24517090,0.13756509,0.26504693,0.00000000
-2.67433717,0.68227596,0.00817040,0.04356746,0.42792445,0.18704149,0.24831849,0.13221304,0.27222742,0.00000000
-2.66833417,0.69920516,0.00857571,0.04453729,0.45510607,0.19392246,0.25207027,0.12819038,0.28060532,0.00000000
-2.66233117,0.71934432,0.00894260,0.04581612,0.48354920,0.20139812,0.25624667,0.12546735,0.29005888,0.00000000
-2.65632816,0.74230716,0.00926320,0.04736109,0.51294322,0.20935019,0.26066659,0.12400204,0.30045437,0.00000000
-2.65032516,0.76768681,0.00953038,0.04913051,0.54297437,0.21765608,0.26515304,0.12374204,0.31164920,0.00000000
-2.64432216,0.79506373,0.00973806,0.05108454,0.57332984,0.22619117,0.26953851,0.12462586,0.32349489,0.00000000
-2.63831916,0.82401253,0.00988136,0.05318566,0.60370090,0.23483083,0.27366975,0.12658426,0.33583970,0.00000000
-2.63231616,0.85410781,0.00995677,0.05539887,0.63378532,0.24345207,0.27741188,0.12954138,0.34853103,0.00000000
-2.62631316,0.88492888,0.00996227,0.05769172,0.66328908,0.25193507,0.28065185,0.13341576,0.36141740,0.00000000
-2.62031016,0.91606376,0.00989741,0.06003417,0.69192747,0.26016433,0.28330096,0.13812144,0.37435037,0.00000000
-2.61430715,0.94711255,0.00976330,0.06239832,0.71942594,0.26802966,0.28529667,0.14356894,0.38718615,0.00000000
-2.60830415,0.97769065,0.00956257,0.06475806,0.74552086,0.27542702,0.28660368,0.14966653,0.39978725,0.00000000
-2.60230115,1.00743205,0.00929926,0.06708872,0.76996047,0.28225936,0.28721423,0.15632158,0.41202430,0.00000000
-2.59629815,1.03599322,0.00897867,0.06936675,0.79250634,0.28843734,0.28714800,0.16344227,0.42377794,0.00000000
-2.59029515,1.06305776,0.00860720,0.07156945,0.81293555,0.29388029,0.28645139,0.17093961,0.43494118,0.00000000
-2.58429215,1.08834213,0.00819208,0.07367490,0.83104365,0.29851722,0.28519673,0.17872979,0.44542214,0.00000000
-2.57828914,1.11160262,0.00774118,0.07566197,0.84664871,0.30228811,0.28348110,0.18673699,0.45514717,0.00000000
-2.57228614,1.13264337,0.00726271,0.07751058,0.85959614,0.30514528,0.28142524,0.19489634,0.46406447,0.00000000
-2.56628314,1.15132547,0.00676501,0.07920208,0.86976447,0.30705507,0.27917240,0.20315728,0.47214796,0.00000000
-2.56028014,1.16757661,0.00625626,0.08071984,0.87707160,0.30799951,0.27688716,0.21148691,0.47940135,0.00000000
-2.55427714,1.18140083,0.00574433,0.08204996,0.88148128,0.30797810,0.27475440,0.21987331,0.48586202,0.00000000
-2.54827414,1.19288773,0.00523653,0.08318212,0.88300937,0.30700942,0.27297799,0.22832864,0.49160468,0.00000000
-2.54227114,1.20222042,0.00473947,0.08411039,0.88172948,0.30513255,0.27177951,0.23689169,0.49674420,0.00000000
-2.53626813,1.20968133,0.00425894,0.08483405,0.87777736,0.30240809,0.27139648,0.24562984,0.50143749,0.00000000
-2.53026513,1.21565522,0.00379984,0.08535836,0.87135356,0.29891856,0.27208014,0.25464006,0.50588397,0.00000000
-2.52426213,1.22062856,0.00336615,0.08569503,0.86272407,0.29476827,0.27409261,0.26404876,0.51032435,0.00000000
-2.51825913,1.22518477,0.00296086,0.08586258,0.85221830,0.29008228,0.27770311,0.27401051,0.51503760,0.00000000
-2.51225613,1.22999489,0.00258609,0.08588635,0.84022448,0.28500457,0.28318331,0.28470527,0.52033570,0.00000000
-2.50625313,1.23580351,0.00224308,0.08579812,0.82718208,0.27969530,0.29080154,0.29633434,0.52655642,0.00000000
-2.50025013,1.24341006,0.00193229,0.08563544,0.81357157,0.27432723,0.30081603,0.30911487,0.53405392,0.00000000
-2.49424712,1.25364575,0.00165348,0.08544060,0.79990153,0.26908133,0.31346713,0.32327318,0.54318757,0.00000000
-2.48824412,1.26734698,0.00140586,0.08525920,0.78669373,0.26414175,0.32896860,0.33903702,0.55430922,0.00000000
-2.48224112,1.28532588,0.00118814,0.08513847,0.77446648,0.25969022,0.34749843,0.35662707,0.56774926,0.00000000
-2.47623812,1.30833932,0.00099867,0.08512535,0.76371706,0.25590028,0.36918928,0.37624794,0.58380227,0.00000000
-2.47023512,1.33705754,0.00083555,0.08526444,0.75490403,0.25293129,0.39411910,0.39807916,0.60271256,0.00000000
-2.46423212,1.37203380,0.00069670,0.08559590,0.74843002,0.25092279,0.42230220,0.42226646,0.62466054,0.00000000
-2.45822911,1.41367661,0.00057998,0.08615339,0.74462595,0.24998916,0.45368149,0.44891371,0.64975031,0.00000000
-2.45222611,1.46222561,0.00048323,0.08696221,0.74373746,0.25021500,0.48812218,0.47807610,0.67799941,0.00000000
-2.44622311,1.51773268,0.00040435,0.08803776,0.74591405,0.25165143,0.52540745,0.50975465,0.70933111,0.00000000
-2.44022011,1.58004902,0.00034134,0.08938425,0.75120171,0.25431341,0.56523660,0.54389244,0.74356972,0.00000000
-2.43421711,1.64881917,0.00029231,0.09099402,0.75953927,0.25817826,0.60722582,0.58037285,0.78043945,0.00000000
-2.42821411,1.72348229,0.00025555,0.09284727,0.77075878,0.26318550,0.65091201,0.61901974,0.81956685,0.00000000
-2.42221111,1.80328095,0.00022951,0.09491232,0.78458991,0.26923794,0.69575954,0.65959964,0.86048696,0.00000000
-2.41620810,1.88727709,0.00021278,0.09714653,0.80066827,0.27620409,0.74117002,0.70182592,0.90265300,0.00000000
-2.41020510,1.97437466,0.00020413,0.09949758,0.81854723,0.28392180,0.78649483,0.74536464,0.94544932,0.00000000
-2.40420210,2.06334811,0.00020247,0.10190537,0.83771288,0.29220286,0.83105002,0.78984192,0.98820723,0.00000000
-2.39819910,2.15287550,0.00020684,0.10430418,0.85760129,0.30083860,0.87413319,0.83485243,1.03022295,0.00000000
-2.39219610,2.24157497,0.00021640,0.10662518,0.87761755,0.30960610,0.91504162,0.87996861,1.07077718,0.00000000
-2.38619310,2.32804319,0.00023038,0.10879912,0.89715555,0.31827484,0.95309108,0.92475040,1.10915547,0.00000000
-2.38019010,2.41089414,0.00024810,0.11075899,0.91561794,0.32661361,0.98763455,0.96875481,1.14466848,0.00000000
-2.37418709,2.48879691,0.00026895,0.11244264,0.93243517,0.33439726,1.01808005,1.01154537,1.17667169,0.00000000
-2.36818409,2.56051099,0.00029234,0.11379520,0.94708317,0.34141322,1.04390700,1.05270075,1.20458342,0.00000000
-2.36218109,2.62491794,0.00031771,0.11477108,0.95909866,0.34746748,1.06468036,1.09182266,1.22790086,0.00000000
-2.35617809,2.68104847,0.00034453,0.11533567,0.96809198,0.35238985,1.08006200,1.12854263,1.24621339,0.00000000
-2.35017509,2.72810394,0.00037226,0.11546643,0.97375660,0.35603832,1.08981904,1.16252772,1.25921281,0.00000000
-2.34417209,2.76547206,0.00040038,0.11515349,0.97587547,0.35830242,1.09382861,1.19348500,1.26670026,0.00000000
-2.33816908,2.79273637,0.00042839,0.11439967,0.97432389,0.35910548,1.09207927,1.22116489,1.26858967,0.00000000
-2.33216608,2.80967953,0.00045576,0.11322000,0.96906904,0.35840585,1.08466880,1.24536346,1.26490766,0.00000000
-2.32616308,2.81628076,0.00048203,0.11164064,0.96016647,0.35619682,1.07179880,1.26592366,1.25579021,0.00000000
-2.32016008,2.81270770,0.00050671,0.10969746,0.94775373,0.35250567,1.05376633,1.28273571,1.24147619,0.00000000
-2.31415708,2.79930343,0.00052939,0.10743422,0.93204171,0.34739159,1.03095292,1.29573664,1.22229810,0.00000000
-2.30815408,2.77656929,0.00054968,0.10490050,0.91330405,0.34094275,1.00381173,1.30490919,1.19867054,0.00000000
-2.30215108,2.74514425,0.00056726,0.10214950,0.89186534,0.33327266,0.97285315,1.31027994,1.17107673,0.00000000
-2.29614807,2.70578176,0.00058190,0.09923583,0.86808840,0.32451589,0.93862954,1.31191705,1.14005372,0.00000000
-2.29014507,2.65932474,0.00059343,0.09621335,0.84236140,0.31482343,0.90171976,1.30992720,1.10617659,0.00000000
-2.28414207,2.60667971,0.00060180,0.09313322,0.81508512,0.30435775,0.86271382,1.30445220,1.07004240,0.00000000
-2.27813907,2.54879076,0.00060709,0.09004221,0.78666095,0.29328785,0.82219844,1.29566497,1.03225416,0.00000000
-2.27213607,2.48661406,0.00060948,0.08698128,0.75747984,0.28178435,0.78074357,1.28376509,0.99340540,0.00000000
-2.26613307,2.42109373,0.00060930,0.08398462,0.72791265,0.27001485,0.73889054,1.26897387,0.95406571,0.00000000
-2.26013007,2.35313961,0.00060703,0.08107898,0.69830196,0.25813979,0.69714196,1.25152924,0.91476771,0.00000000
-2.25412706,2.28360756,0.00060331,0.07828348,0.66895566,0.24630865,0.65595341,1.23168022,0.87599572,0.00000000
-2.24812406,2.21328275,0.00059895,0.07560968,0.64014221,0.23465697,0.61572734,1.20968159,0.83817647,0.00000000
-2.24212106,2.14286642,0.00059493,0.07306209,0.61208778,0.22330392,0.57680887,1.18578851,0.80167206,0.00000000
-2.23611806,2.07296642,0.00059240,0.07063885,0.58497500,0.21235067,0.53948365,1.16025172,0.76677530,0.00000000
-2.23011506,2.00409172,0.00059271,0.06833269,0.55894345,0.20187960,0.50397763,1.13331322,0.73370766,0.00000000
-2.22411206,1.93665103,0.00059741,0.06613205,0.53409155,0.19195409,0.47045857,1.10520282,0.70261955,0.00000000
-2.21810905,1.87095548,0.00060821,0.06402221,0.51047976,0.18261922,0.43903912,1.07613577,0.67359325,0.00000000
-2.21210605,1.80722510,0.00062704,0.06198656,0.48813490,0.17390294,0.40978132,1.04631151,0.64664790,0.00000000
-2.20610305,1.74559882,0.00065603,0.06000775,0.46705526,0.16581793,0.38270206,1.01591363,0.62174668,0.00000000
-2.20010005,1.68614740,0.00069747,0.05806877,0.44721634,0.15836382,0.35777958,0.98511115,0.59880550,0.00000000
-2.19409705,1.62888863,0.00075382,0.05615395,0.42857690,0.15152976,0.33496035,0.95406084,0.57770309,0.00000000
-2.18809405,1.57380407,0.00082770,0.05424978,0.41108502,0.14529711,0.31416636,0.92291055,0.55829179,0.00000000
-2.18209105,1.52085629,0.00092184,0.05234555,0.39468399,0.13964226,0.29530229,0.89180320,0.54040864,0.00000000
-2.17608804,1.47000579,0.00103905,0.05043382,0.37931770,0.13453916,0.27826257,0.86088113,0.52388632,0.00000000
-2.17008504,1.42122658,0.00118214,0.04851073,0.36493535,0.12996180,0.26293768,0.83029044,0.50856320,0.00000000
-2.16408204,1.37451951,0.00135389,0.04657606,0.35149523,0.12588612,0.24921991,0.80018486,0.49429230,0.00000000
-2.15807904,1.32992265,0.00155694,0.04463324,0.33896755,0.12229156,0.23700797,0.77072889,0.48094854,0.00000000
-2.15207604,1.28751789,0.00179371,0.04268911,0.32733602,0.11916207,0.22621068,0.74209977,0.46843403,0.00000000
-2.14607304,1.24743353,0.00206628,0.04075357,0.31659840,0.11648648,0.21674931,0.71448795,0.45668126,0.00000000
-2.14007004,1.20984254,0.00237630,0.03883925,0.30676586,0.11425833,0.20855875,0.68809612,0.44565398,0.00000000
-2.13406703,1.17495664,0.00272483,0.03696091,0.29786129,0.11247514,0.20158750,0.66313638,0.43534579,0.00000000
-2.12806403,1.14301646,0.00311226,0.03513498,0.28991679,0.11113718,0.19579649,0.63982598,0.42577678,0.00000000
-2.12206103,1.11427841,0.00353816,0.03337899,0.28297049,0.11024588,0.19115689,0.61838145,0.41698831,0.00000000
-2.11605803,1.08899918,0.00400121,0.03171103,0.27706296,0.10980194,0.18764717,0.59901176,0.40903634,0.00000000
-2.11005503,1.06741868,0.00449906,0.03014925,0.27223352,0.10980332,0.18524959,0.58191058,0.40198396,0.00000000
-2.10405203,1.04974266,0.00502831,0.02871144,0.26851667,0.11024324,0.18394634,0.56724842,0.39589334,0.00000000
-2.09804902,1.03612621,0.00558446,0.02741464,0.26593907,0.11110841,0.18371570,0.55516494,0.39081787,0.00000000
-2.09204602,1.02665920,0.00616191,0.02627490,0.26451714,0.11237743,0.18452838,0.54576204,0.38679494,0.00000000
-2.08604302,1.02135475,0.00675402,0.02530711,0.26425562,0.11401979,0.18634447,0.53909834,0.38383976,0.00000000
-2.08004002,1.02014160,0.00735315,0.02452493,0.26514715,0.11599527,0.18911095,0.53518529,0.38194080,0.00000000
-2.07403702,1.02286104,0.00795086,0.02394082,0.26717295,0.11825403,0.19276028,0.53398544,0.38105693,0.00000000
-2.06803402,1.02926873,0.00853803,0.02356621,0.27030464,0.12073721,0.19720989,0.53541294,0.38111663,0.00000000
-2.06203102,1.03904144,0.00910511,0.02341163,0.27450692,0.12337829,0.20236281,0.53933645,0.38201928,0.00000000
-2.05602801,1.05178854,0.00964235,0.02348704,0.27974108,0.12610490,0.20810936,0.54558435,0.38363833,0.00000000
-2.05002501,1.06706745,0.01014007,0.02380204,0.28596902,0.12884111,0.21432984,0.55395195,0.38582635,0.00000000
-2.04402201,1.08440247,0.01058896,0.02436618,0.29315730,0.13151018,0.22089804,0.56421036,0.38842151,0.00000000
-2.03801901,1.10330559,0.01098037,0.02518916,0.30128114,0.13403734,0.22768543,0.57611653,0.39125507,0.00000000
-2.03201601,1.12329825,0.01130656,0.02628099,0.31032770,0.13635280,0.23456568,0.58942381,0.39415957,0.00000000
-2.02601301,1.14393262,0.01156100,0.02765206,0.32029845,0.13839450,0.24141939,0.60389238,0.39697696,0.00000000
-2.02001001,1.16481108,0.01173857,0.02931305,0.33121032,0.14011068,0.24813852,0.61929894,0.39956642,0.00000000
