energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.39369685,3.69819903,0.49836975,3.43829530,0.00604884,0.03316107,0.02861881,0.11664705
-5.38769385,3.67349326,0.49394021,3.41185241,0.00661633,0.03301727,0.03047358,0.11561523
-5.38169085,3.65262732,0.49043746,3.38847833,0.00724989,0.03286718,0.03233279,0.11516664
-5.37568784,3.63592467,0.48797113,3.36845424,0.00794903,0.03271519,0.03417859,0.11536423
-5.36968484,3.62360083,0.48662537,3.35196637,0.00871174,0.03256582,0.03599280,0.11626149
-5.36368184,3.61576188,0.48645662,3.33910582,0.00953441,0.03242378,0.03775730,0.11790075
-5.35767884,3.61240593,0.48749245,3.32987097,0.01041182,0.03229418,0.03945444,0.12031172
-5.35167584,3.61342742,0.48973137,3.32417235,0.01133717,0.03218263,0.04106740,0.12351027
-5.34567284,3.61862415,0.49314391,3.32183982,0.01230213,0.03209538,0.04258060,0.12749759
-5.33966983,3.62770684,0.49767469,3.32263189,0.01329706,0.03203939,0.04398002,0.13225963
-5.33366683,3.64031109,0.50324565,3.32624678,0.01431120,0.03202240,0.04525353,0.13776700
-5.32766383,3.65601134,0.50976025,3.33233520,0.01533293,0.03205296,0.04639115,0.14397530
-5.32166083,3.67433662,0.51710841,3.34051432,0.01635009,0.03214030,0.04738520,0.15082590
-5.31565783,3.69478763,0.52517220,3.35038258,0.01735037,0.03229427,0.04823049,0.15824715
-5.30965483,3.71685462,0.53383175,3.36153507,0.01832166,0.03252513,0.04892435,0.16615605
-5.30365183,3.74003558,0.54297136,3.37357871,0.01925246,0.03284335,0.04946664,0.17446032
-5.29764882,3.76385403,0.55248533,3.38614702,0.02013222,0.03325926,0.04985973,0.18306084
-5.29164582,3.78787579,0.56228332,3.39891354,0.02095171,0.03378276,0.05010833,0.19185427
-5.28564282,3.81172387,0.57229480,3.41160366,0.02170334,0.03442296,0.05021938,0.20073596
-5.27963982,3.83509085,0.58247252,3.42400396,0.02238136,0.03518776,0.05020181,0.20960283
-5.27363682,3.85774813,0.59279455,3.43596877,0.02298203,0.03608355,0.05006630,0.21835629
-5.26763382,3.87955129,0.60326496,3.44742345,0.02350371,0.03711478,0.04982500,0.22690487
-5.26163082,3.90044135,0.61391284,3.45836399,0.02394685,0.03828363,0.04949123,0.23516661
-5.25562781,3.92044161,0.62478979,3.46885306,0.02431386,0.03958978,0.04907915,0.24307105
-5.24962481,3.93965010,0.63596601,3.47901234,0.02460892,0.04103010,0.04860338,0.25056060
-5.24362181,3.95822800,0.64752496,3.48901162,0.02483772,0.04259852,0.04807872,0.25759146
-5.23761881,3.97638446,0.65955709,3.49905517,0.02500708,0.04428592,0.04751972,0.26413372
-5.23161581,3.99435881,0.67215285,3.50936611,0.02512463,0.04608013,0.04694039,0.27017100
-5.22561281,4.01240100,0.68539529,3.52016967,0.02519829,0.04796605,0.04635385,0.27569931
-5.21960980,4.03075161,0.69935286,3.53167641,0.02523595,0.04992573,0.04577203,0.28072544
-5.21360680,4.04962263,0.71407258,3.54406657,0.02524498,0.05193875,0.04520537,0.28526483
-5.20760380,4.06918023,0.72957422,3.55747634,0.02523192,0.05398249,0.04466267,0.28933919
-5.20160080,4.08953079,0.74584563,3.57198734,0.02520213,0.05603262,0.04415081,0.29297384
-5.19559780,4.11071109,0.76283960,3.58761976,0.02515960,0.05806360,0.04367475,0.29619505
-5.18959480,4.13268338,0.78047248,3.60432990,0.02510678,0.06004925,0.04323739,0.29902762
-5.18359180,4.15533571,0.79862459,3.62201224,0.02504456,0.06196336,0.04283964,0.30149258
-5.17758879,4.17848756,0.81714239,3.64050586,0.02497232,0.06378032,0.04248049,0.30360546
-5.17158579,4.20190031,0.83584246,3.65960488,0.02488807,0.06547577,0.04215721,0.30537506
-5.16558279,4.22529193,0.85451687,3.67907221,0.02478873,0.06702717,0.04186548,0.30680278
-5.15957979,4.24835478,0.87293982,3.69865544,0.02467042,0.06841439,0.04159973,0.30788264
-5.15357679,4.27077530,0.89087511,3.71810399,0.02452882,0.06962015,0.04135340,0.30860194
-5.14757379,4.29225414,0.90808420,3.73718597,0.02435962,0.07063044,0.04111931,0.30894242
-5.14157079,4.31252544,0.92433420,3.75570387,0.02415893,0.07143479,0.04088993,0.30888200
-5.13556778,4.33137382,0.93940573,3.77350759,0.02392367,0.07202641,0.04065777,0.30839681
-5.12956478,4.34864795,0.95310011,3.79050425,0.02365198,0.07240222,0.04041570,0.30746355
-5.12356178,4.36427001,0.96524560,3.80666389,0.02334358,0.07256278,0.04015718,0.30606184
-5.11755878,4.37824031,0.97570259,3.82202086,0.02300000,0.07251208,0.03987659,0.30417662
-5.11155578,4.39063715,0.98436745,3.83667092,0.02262479,0.07225718,0.03956937,0.30180023
-5.10555278,4.40161198,0.99117513,3.85076435,0.02222363,0.07180791,0.03923223,0.29893428
-5.09954977,4.41138064,0.99610039,3.86449586,0.02180437,0.07117633,0.03886321,0.29559104
-5.09354677,4.42021133,0.99915776,3.87809203,0.02137691,0.07037633,0.03846178,0.29179435
-5.08754377,4.42841057,1.00040046,3.89179746,0.02095308,0.06942310,0.03802883,0.28757998
-5.08154077,4.43630813,0.99991823,3.90586070,0.02054636,0.06833271,0.03756668,0.28299551
-5.07553777,4.44424219,0.99783439,3.92052101,0.02017159,0.06712167,0.03707898,0.27809956
-5.06953477,4.45254562,0.99430220,3.93599683,0.01984457,0.06580659,0.03657063,0.27296066
-5.06353177,4.46153437,0.98950074,3.95247685,0.01958167,0.06440392,0.03604770,0.26765555
-5.05752876,4.47149841,0.98363033,3.97011393,0.01939933,0.06292970,0.03551725,0.26226729
-5.05152576,4.48269546,0.97690775,3.98902224,0.01931362,0.06139947,0.03498720,0.25688290
-5.04552276,4.49534767,0.96956108,4.00927732,0.01933975,0.05982822,0.03446616,0.25159101
-5.03951976,4.50964076,0.96182458,4.03091877,0.01949155,0.05823032,0.03396323,0.24647925
-5.03351676,4.52572508,0.95393330,4.05395496,0.01978110,0.05661959,0.03348782,0.24163178
-5.02751376,4.54371813,0.94611770,4.07836892,0.02021825,0.05500936,0.03304939,0.23712680
-5.02151076,4.56370749,0.93859832,4.10412466,0.02081025,0.05341245,0.03265727,0.23303432
-5.01550775,4.58575363,0.93158049,4.13117313,0.02156148,0.05184122,0.03232035,0.22941407
-5.00950475,4.60989189,0.92524931,4.15945698,0.02247315,0.05030756,0.03204689,0.22631383
-5.00350175,4.63613317,0.91976491,4.18891369,0.02354317,0.04882282,0.03184419,0.22376802
-4.99749875,4.66446308,0.91525834,4.21947679,0.02476602,0.04739771,0.03171839,0.22179681
-4.99149575,4.69483948,0.91182802,4.25107491,0.02613279,0.04604215,0.03167419,0.22040558
-4.98549275,4.72718882,0.90953718,4.28362893,0.02763124,0.04476506,0.03171463,0.21958497
-4.97948974,4.76140148,0.90841226,4.31704769,0.02924601,0.04357421,0.03184090,0.21931127
-4.97348674,4.79732700,0.90844256,4.35122263,0.03095887,0.04247594,0.03205221,0.21954747
-4.96748374,4.83476962,0.90958107,4.38602221,0.03274911,0.04147501,0.03234568,0.22024458
-4.96148074,4.87348517,0.91174677,4.42128686,0.03459398,0.04057438,0.03271634,0.22134351
-4.95547774,4.91317980,0.91482806,4.45682502,0.03646920,0.03977514,0.03315714,0.22277722
-4.94947474,4.95351117,0.91868750,4.49241110,0.03834953,0.03907642,0.03365913,0.22447316
-4.94347174,4.99409248,0.92316755,4.52778571,0.04020938,0.03847541,0.03421160,0.22635587
-4.93746873,5.03449953,0.92809706,4.56265850,0.04202344,0.03796746,0.03480238,0.22834973
-4.93146573,5.07428060,0.93329826,4.59671363,0.04376732,0.03754624,0.03541815,0.23038157
-4.92546273,5.11296879,0.93859398,4.62961763,0.04541816,0.03720403,0.03604488,0.23238315
-4.91945973,5.15009627,0.94381460,4.66102938,0.04695519,0.03693198,0.03666817,0.23429345
-4.91345673,5.18520961,0.94880453,4.69061141,0.04836026,0.03672047,0.03727375,0.23606049
-4.90745373,5.21788514,0.95342779,4.71804186,0.04961828,0.03655951,0.03784793,0.23764276
-4.90145073,5.24774352,0.95757255,4.74302626,0.05071754,0.03643912,0.03837799,0.23901015
-4.89544772,5.27446235,0.96115428,4.76530829,0.05165001,0.03634966,0.03885261,0.24014427
-4.88944472,5.29778615,0.96411744,4.78467855,0.05241138,0.03628221,0.03926223,0.24103830
-4.88344172,5.31753274,0.96643575,4.80098094,0.05300116,0.03622879,0.03959928,0.24169622
-4.87743872,5.33359577,0.96811096,4.81411590,0.05342253,0.03618263,0.03985849,0.24213158
-4.87143572,5.34594304,0.96917034,4.82404031,0.05368215,0.03613826,0.04003693,0.24236593
-4.86543272,5.35461079,0.96966303,4.83076412,0.05378982,0.03609162,0.04013411,0.24242681
-4.85942971,5.35969425,0.96965567,4.83434369,0.05375806,0.03604001,0.04015193,0.24234566
-4.85342671,5.36133519,0.96922743,4.83487261,0.05360166,0.03598207,0.04009458,0.24215560
-4.84742371,5.35970726,0.96846494,4.83247033,0.05333706,0.03591764,0.03996835,0.24188929
-4.84142071,5.35500019,0.96745738,4.82726970,0.05298182,0.03584763,0.03978136,0.24157696
-4.83541771,5.34740399,0.96629200,4.81940423,0.05255394,0.03577383,0.03954332,0.24124475
-4.82941471,5.33709419,0.96505050,4.80899589,0.05207128,0.03569877,0.03926517,0.24091345
-4.82341171,5.32421932,0.96380624,4.79614458,0.05155094,0.03562558,0.03895873,0.24059768
-4.81740870,5.30889125,0.96262262,4.78091990,0.05100871,0.03555784,0.03863638,0.24030555
-4.81140570,5.29117934,0.96155249,4.76335578,0.05045856,0.03549951,0.03831072,0.24003889
-4.80540270,5.27110848,0.96063873,4.74344851,0.04991223,0.03545489,0.03799425,0.23979392
-4.79939970,5.24866135,0.95991565,4.72115808,0.04937890,0.03542860,0.03769907,0.23956233
-4.79339670,5.22378448,0.95941127,4.69641296,0.04886496,0.03542564,0.03743668,0.23933276
-4.78739370,5.19639759,0.95914998,4.66911763,0.04837392,0.03545142,0.03721778,0.23909251
-4.78139070,5.16640558,0.95915553,4.63916253,0.04790636,0.03551184,0.03705208,0.23882933
-4.77538769,5.13371205,0.95945385,4.60643544,0.04746012,0.03561339,0.03694824,0.23853331
-4.76938469,5.09823330,0.96007553,4.57083365,0.04703047,0.03576316,0.03691378,0.23819858
-4.76338169,5.05991188,0.96105775,4.53227574,0.04661045,0.03596892,0.03695501,0.23782474
-4.75737869,5.01872840,0.96244527,4.49071232,0.04619130,0.03623911,0.03707709,0.23741806
-4.75137569,4.97471099,0.96429061,4.44613485,0.04576293,0.03658277,0.03728392,0.23699215
-4.74537269,4.92794152,0.96665310,4.39858199,0.04531445,0.03700947,0.03757820,0.23656826
-4.73936968,4.87855829,0.96959705,4.34814302,0.04483477,0.03752913,0.03796140,0.23617497
-4.73336668,4.82675508,0.97318900,4.29495833,0.04431312,0.03815185,0.03843371,0.23584754
-4.72736368,4.77277664,0.97749435,4.23921686,0.04373964,0.03888765,0.03899399,0.23562668
-4.72136068,4.71691114,0.98257344,4.18115099,0.04310586,0.03974623,0.03963973,0.23555703
-4.71535768,4.65948023,0.98847753,4.12102932,0.04240522,0.04073662,0.04036690,0.23568537
-4.70935468,4.60082759,0.99524487,4.05914800,0.04163335,0.04186696,0.04116992,0.23605852
-4.70335168,4.54130678,1.00289719,3.99582142,0.04078844,0.04314417,0.04204148,0.23672127
-4.69734867,4.48126954,1.01143677,3.93137292,0.03987133,0.04457369,0.04297252,0.23771435
-4.69134567,4.42105519,1.02084446,3.86612638,0.03888564,0.04615922,0.04395214,0.23907240
-4.68534267,4.36098203,1.03107860,3.80039925,0.03783768,0.04790251,0.04496757,0.24082236
-4.67933967,4.30134123,1.04207513,3.73449735,0.03673626,0.04980321,0.04600424,0.24298197
-4.67333667,4.24239348,1.05374859,3.66871201,0.03559246,0.05185864,0.04704588,0.24555871
-4.66733367,4.18436843,1.06599427,3.60331921,0.03441924,0.05406374,0.04807472,0.24854913
-4.66133067,4.12746682,1.07869103,3.53858089,0.03323099,0.05641088,0.04907180,0.25193852
-4.65532766,4.07186468,1.09170486,3.47474788,0.03204300,0.05888983,0.05001735,0.25570093
-4.64932466,4.01771917,1.10489278,3.41206397,0.03087097,0.06148760,0.05089124,0.25979957
-4.64332166,3.96517515,1.11810695,3.35077063,0.02973041,0.06418844,0.05167356,0.26418749
-4.63731866,3.91437188,1.13119864,3.29111148,0.02863607,0.06697368,0.05234521,0.26880852
-4.63131566,3.86544896,1.14402208,3.23333608,0.02760145,0.06982175,0.05288851,0.27359837
-4.62531266,3.81855083,1.15643783,3.17770235,0.02663830,0.07270808,0.05328793,0.27848600
-4.61930965,3.77382953,1.16831573,3.12447719,0.02575622,0.07560519,0.05353063,0.28339496
-4.61330665,3.73144507,1.17953731,3.07393494,0.02496236,0.07848272,0.05360712,0.28824500
-4.60730365,3.69156365,1.18999786,3.02635365,0.02426116,0.08130760,0.05351170,0.29295368
-4.60130065,3.65435357,1.19960806,2.98200926,0.02365428,0.08404435,0.05324294,0.29743806
-4.59529765,3.61997927,1.20829544,2.94116775,0.02314058,0.08665551,0.05280390,0.30161650
-4.58929465,3.58859407,1.21600569,2.90407597,0.02271621,0.08910212,0.05220229,0.30541057
-4.58329165,3.56033197,1.22270410,2.87095148,0.02237483,0.09134448,0.05145049,0.30874692
-4.57728864,3.53529938,1.22837708,2.84197209,0.02210793,0.09334299,0.05056536,0.31155933
-4.57128564,3.51356737,1.23303388,2.81726580,0.02190519,0.09505911,0.04956795,0.31379072
-4.56528264,3.49516500,1.23670851,2.79690171,0.02175489,0.09645647,0.04848305,0.31539514
-4.55927964,3.48007432,1.23946177,2.78088252,0.02164444,0.09750201,0.04733865,0.31633970
-4.55327664,3.46822731,1.24138320,2.76913913,0.02156083,0.09816719,0.04616525,0.31660633
-4.54727364,3.45950507,1.24259284,2.76152759,0.02149115,0.09842912,0.04499511,0.31619330
-4.54127064,3.45373918,1.24324239,2.75782872,0.02142302,0.09827165,0.04386148,0.31511639
-4.53526763,3.45071531,1.24351575,2.75775049,0.02134499,0.09768626,0.04279776,0.31340964
-4.52926463,3.45017863,1.24362840,2.76093301,0.02124695,0.09667280,0.04183665,0.31112558
-4.52326163,3.45184084,1.24382564,2.76695598,0.02112034,0.09523997,0.04100937,0.30833488
-4.51725863,3.45538840,1.24437939,2.77534843,0.02095834,0.09340548,0.04034485,0.30512531
-4.51125563,3.46049146,1.24558357,2.78560018,0.02075603,0.09119595,0.03986905,0.30160018
-4.50525263,3.46681318,1.24774795,2.79717483,0.02051031,0.08864647,0.03960429,0.29787606
-4.49924962,3.47401900,1.25119083,2.80952355,0.02021990,0.08579987,0.03956870,0.29407994
-4.49324662,3.48178547,1.25623062,2.82209949,0.01988517,0.08270575,0.03977573,0.29034599
-4.48724362,3.48980845,1.26317666,2.83437200,0.01950791,0.07941916,0.04023386,0.28681189
-4.48124062,3.49781033,1.27231982,2.84584046,0.01909113,0.07599929,0.04094625,0.28361504
-4.47523762,3.50554615,1.28392324,2.85604697,0.01863876,0.07250785,0.04191066,0.28088859
-4.46923462,3.51280845,1.29821367,2.86458769,0.01815539,0.06900755,0.04311937,0.27875777
-4.46323162,3.51943061,1.31537385,2.87112220,0.01764597,0.06556051,0.04455931,0.27733633
-4.45722861,3.52528876,1.33553642,2.87538059,0.01711559,0.06222677,0.04621220,0.27672350
-4.45122561,3.53030189,1.35877944,2.87716798,0.01656924,0.05906293,0.04805487,0.27700146
-4.44522261,3.53443029,1.38512394,2.87636614,0.01601164,0.05612099,0.05005963,0.27823334
-4.43921961,3.53767210,1.41453328,2.87293206,0.01544711,0.05344737,0.05219481,0.28046205
-4.43321661,3.54005801,1.44691448,2.86689344,0.01487950,0.05108209,0.05442534,0.28370956
-4.42721361,3.54164407,1.48212113,2.85834123,0.01431214,0.04905832,0.05671336,0.28797697
-4.42121061,3.54250282,1.51995765,2.84741933,0.01374787,0.04740197,0.05901903,0.29324508
-4.41520760,3.54271278,1.56018439,2.83431183,0.01318904,0.04613161,0.06130130,0.29947537
-4.40920460,3.54234673,1.60252322,2.81922840,0.01263762,0.04525846,0.06351868,0.30661145
-4.40320160,3.54145915,1.64666305,2.80238835,0.01209528,0.04478657,0.06563020,0.31458060
-4.39719860,3.54007332,1.69226487,2.78400417,0.01156346,0.04471305,0.06759614,0.32329557
-4.39119560,3.53816879,1.73896594,2.76426536,0.01104351,0.04502840,0.06937896,0.33265624
-4.38519260,3.53566978,1.78638285,2.74332339,0.01053673,0.04571684,0.07094402,0.34255128
-4.37918959,3.53243537,1.83411337,2.72127865,0.01004450,0.04675671,0.07226038,0.35285968
-4.37318659,3.52825213,1.88173704,2.69817018,0.00956833,0.04812083,0.07330139,0.36345209
-4.36718359,3.52282983,1.92881474,2.67396882,0.00910991,0.04977687,0.07404530,0.37419196
-4.36118059,3.51580090,1.97488760,2.64857430,0.00867112,0.05168777,0.07447567,0.38493666
-4.35517759,3.50672393,2.01947561,2.62181656,0.00825411,0.05381210,0.07458171,0.39553847
-4.34917459,3.49509148,2.06207665,2.59346143,0.00786123,0.05610453,0.07435848,0.40584565
-4.34317159,3.48034226,2.10216634,2.56322042,0.00749508,0.05851634,0.07380691,0.41570360
-4.33716858,3.46187726,2.13919946,2.53076432,0.00715845,0.06099600,0.07293374,0.42495627
-4.33116558,3.43907961,2.17261342,2.49573990,0.00685427,0.06348983,0.07175130,0.43344788
-4.32516258,3.41133710,2.20183410,2.45778894,0.00658564,0.06594284,0.07027711,0.44102495
-4.31915958,3.37806677,2.22628448,2.41656858,0.00635568,0.06829959,0.06853349,0.44753877
-4.31315658,3.33874023,2.24539587,2.37177198,0.00616755,0.07050523,0.06654688,0.45284823
-4.30715358,3.29290853,2.25862164,2.32314803,0.00602435,0.07250659,0.06434726,0.45682291
