energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.47773887,1.19390386,0.03461848,0.00153699,0.38628621,0.67360871,0.00934699,0.71775522
-5.47173587,1.26213531,0.03668381,0.00158355,0.40917268,0.71450032,0.00870539,0.76659489
-5.46573287,1.33065715,0.03886464,0.00163447,0.43261843,0.75502380,0.00811838,0.81505290
-5.45972986,1.39813068,0.04112156,0.00168824,0.45615517,0.79443390,0.00757933,0.86231375
-5.45372686,1.46321799,0.04341408,0.00174335,0.47930383,0.83199207,0.00708223,0.90755970
-5.44772386,1.52461858,0.04570203,0.00179834,0.50158768,0.86698651,0.00662191,0.94999267
-5.44172086,1.58110610,0.04794699,0.00185186,0.52254567,0.89875209,0.00619422,0.98885665
-5.43571786,1.63156376,0.05011375,0.00190267,0.54174567,0.92668952,0.00579607,1.02345947
-5.42971486,1.67501714,0.05217169,0.00194971,0.55879694,0.95028291,0.00542548,1.05319334
-5.42371186,1.71066308,0.05409608,0.00199213,0.57336159,0.96911494,0.00508155,1.07755305
-5.41770885,1.73789340,0.05586920,0.00202928,0.58516436,0.98287913,0.00476431,1.09615120
-5.41170585,1.75631262,0.05748124,0.00206076,0.59400046,0.99138856,0.00447469,1.10872965
-5.40570285,1.76574863,0.05893096,0.00208643,0.59974111,0.99458070,0.00421428,1.11516684
-5.39969985,1.76625619,0.06022601,0.00210641,0.60233657,0.99251810,0.00398521,1.11548040
-5.39369685,1.75811281,0.06138289,0.00212104,0.60181655,0.98538495,0.00378999,1.10982526
-5.38769385,1.74180740,0.06242660,0.00213094,0.59828799,0.97347964,0.00363130,1.09848704
-5.38169085,1.71802216,0.06338989,0.00213694,0.59193043,0.95720371,0.00351184,1.08187129
-5.37568784,1.68760858,0.06431221,0.00214005,0.58298913,0.93704775,0.00343422,1.06048905
-5.36968484,1.65155868,0.06523826,0.00214146,0.57176632,0.91357477,0.00340076,1.03493932
-5.36368184,1.61097272,0.06621638,0.00214248,0.55861103,0.88740193,0.00341347,1.00588942
-5.35767884,1.56702496,0.06729667,0.00214451,0.54390800,0.85918149,0.00347391,0.97405407
-5.35167584,1.52092888,0.06852900,0.00214902,0.52806616,0.82958155,0.00358319,0.94017417
-5.34567284,1.47390332,0.06996104,0.00215745,0.51150711,0.79926770,0.00374189,0.90499604
-5.33966983,1.42714098,0.07163626,0.00217124,0.49465431,0.76888606,0.00395016,0.86925218
-5.33366683,1.38178024,0.07359212,0.00219177,0.47792308,0.73904836,0.00420770,0.83364409
-5.32766383,1.33888155,0.07585850,0.00222031,0.46171200,0.71031961,0.00451385,0.79882767
-5.32166083,1.29940863,0.07845639,0.00225804,0.44639581,0.68320853,0.00486773,0.76540176
-5.31565783,1.26421519,0.08139700,0.00230599,0.43231999,0.65816097,0.00526832,0.73389983
-5.30965483,1.23403691,0.08468128,0.00236505,0.41979696,0.63555622,0.00571462,0.70478485
-5.30365183,1.20948860,0.08829978,0.00243596,0.40910395,0.61570615,0.00620585,0.67844726
-5.29764882,1.19106584,0.09223311,0.00251933,0.40048215,0.59885670,0.00674159,0.65520558
-5.29164582,1.17915050,0.09645265,0.00261562,0.39413711,0.58519147,0.00732193,0.63530936
-5.28564282,1.17401909,0.10092176,0.00272514,0.39023987,0.57483684,0.00794768,0.61894372
-5.27963982,1.17585290,0.10559720,0.00284811,0.38892859,0.56786814,0.00862044,0.60623518
-5.27363682,1.18474899,0.11043086,0.00298461,0.39031034,0.56431619,0.00934271,0.59725792
-5.26763382,1.20073080,0.11537154,0.00313464,0.39446257,0.56417398,0.01011797,0.59204014
-5.26163082,1.22375760,0.12036684,0.00329809,0.40143420,0.56740267,0.01095059,0.59056981
-5.25562781,1.25373179,0.12536491,0.00347476,0.41124590,0.57393674,0.01184577,0.59279955
-5.24962481,1.29050362,0.13031613,0.00366436,0.42388955,0.58368793,0.01280939,0.59865029
-5.24362181,1.33387277,0.13517441,0.00386648,0.43932679,0.59654771,0.01384769,0.60801347
-5.23761881,1.38358674,0.13989826,0.00408056,0.45748671,0.61238818,0.01496702,0.62075180
-5.23161581,1.43933627,0.14445147,0.00430593,0.47826286,0.63106151,0.01617334,0.63669866
-5.22561281,1.50074804,0.14880340,0.00454172,0.50150974,0.65239790,0.01747181,0.65565621
-5.21960980,1.56737538,0.15292878,0.00478683,0.52703922,0.67620250,0.01886623,0.67739271
-5.21360680,1.63868788,0.15680728,0.00503994,0.55461715,0.70225139,0.02035852,0.70163922
-5.20760380,1.71406095,0.16042264,0.00529943,0.58396063,0.73028725,0.02194817,0.72808637
-5.20160080,1.79276638,0.16376162,0.00556340,0.61473634,0.76001499,0.02363171,0.75638146
-5.19559780,1.87396523,0.16681271,0.00582960,0.64656038,0.79109811,0.02540232,0.78612657
-5.18959480,1.95670409,0.16956489,0.00609545,0.67899983,0.82315594,0.02724942,0.81687804
-5.18359180,2.03991589,0.17200629,0.00635805,0.71157653,0.85576260,0.02915852,0.84814777
-5.17758879,2.12242591,0.17412317,0.00661418,0.74377299,0.88844784,0.03111110,0.87940668
-5.17158579,2.20296386,0.17589899,0.00686034,0.77504069,0.92070018,0.03308475,0.91009050
-5.16558279,2.28018201,0.17731388,0.00709283,0.80481053,0.95197266,0.03505343,0.93960800
-5.15957979,2.35267954,0.17834448,0.00730778,0.83250530,0.98169106,0.03698800,0.96735155
-5.15357679,2.41903243,0.17896421,0.00750128,0.85755372,1.00926469,0.03885684,0.99270984
-5.14757379,2.47782814,0.17914389,0.00766945,0.87940561,1.03409938,0.04062668,1.01508232
-5.14157079,2.52770388,0.17885281,0.00780857,0.89754762,1.05561243,0.04226357,1.03389489
-5.13556778,2.56738683,0.17806012,0.00791519,0.91151878,1.07324869,0.04373391,1.04861616
-5.12956478,2.59573473,0.17673645,0.00798626,0.92092522,1.08649743,0.04500556,1.05877363
-5.12356178,2.61177479,0.17485574,0.00801920,0.92545342,1.09490899,0.04604895,1.06396908
-5.11755878,2.61473920,0.17239704,0.00801209,0.92488122,1.09811056,0.04683815,1.06389224
-5.11155578,2.60409526,0.16934635,0.00796364,0.91908619,1.09582019,0.04735182,1.05833228
-5.10555278,2.57956866,0.16569817,0.00787335,0.90805072,1.08785837,0.04757400,1.04718632
-5.09954977,2.54115849,0.16145683,0.00774150,0.89186382,1.07415657,0.04749481,1.03046460
-5.09354677,2.48914320,0.15663746,0.00756921,0.87071913,1.05476207,0.04711081,1.00829188
-5.08754377,2.42407693,0.15126646,0.00735834,0.84490961,1.02983898,0.04642519,0.98090504
-5.08154077,2.34677634,0.14538158,0.00711156,0.81481878,0.99966513,0.04544773,0.94864686
-5.07553777,2.25829834,0.13903145,0.00683219,0.78090915,0.96462506,0.04419447,0.91195622
-5.06953477,2.15990984,0.13227470,0.00652415,0.74370812,0.92519930,0.04268722,0.87135522
-5.06353177,2.05305071,0.12517857,0.00619185,0.70379228,0.88195049,0.04095278,0.82743370
-5.05752876,1.93929184,0.11781733,0.00584004,0.66177053,0.83550691,0.03902215,0.78083189
-5.05152576,1.82028994,0.11027027,0.00547369,0.61826685,0.78654425,0.03692948,0.73222200
-5.04552276,1.69774138,0.10261968,0.00509788,0.57390353,0.73576633,0.03471102,0.68228946
-5.03951976,1.57333679,0.09494864,0.00471760,0.52928538,0.68388583,0.03240409,0.63171470
-5.03351676,1.44871843,0.08733898,0.00433770,0.48498554,0.63160561,0.03004599,0.58115614
-5.02751376,1.32544201,0.07986938,0.00396270,0.44153351,0.57960161,0.02767309,0.53123502
-5.02151076,1.20494407,0.07261360,0.00359678,0.39940545,0.52850781,0.02531996,0.48252266
-5.01550775,1.08851629,0.06563922,0.00324362,0.35901735,0.47890386,0.02301867,0.43553045
-5.00950475,0.97728700,0.05900657,0.00290641,0.32072079,0.43130575,0.02079825,0.39070280
-5.00350175,0.87221023,0.05276817,0.00258778,0.28480145,0.38615953,0.01868434,0.34841312
-4.99749875,0.77406216,0.04696854,0.00228981,0.25148013,0.34383837,0.01669897,0.30896277
-4.99149575,0.68344449,0.04164440,0.00201402,0.22091603,0.30464249,0.01486054,0.27258269
-4.98549275,0.60079377,0.03682527,0.00176142,0.19321187,0.26880196,0.01318398,0.23943742
-4.97948974,0.52639588,0.03253443,0.00153255,0.16842060,0.23648177,0.01168093,0.20963111
-4.97348674,0.46040435,0.02879005,0.00132751,0.14655310,0.20778879,0.01036016,0.18321495
-4.96748374,0.40286140,0.02560665,0.00114604,0.12758657,0.18278002,0.00922791,0.16019566
-4.96148074,0.35372025,0.02299665,0.00098760,0.11147318,0.16147165,0.00828840,0.14054440
-4.95547774,0.31286776,0.02097200,0.00085141,0.09814855,0.14384828,0.00754426,0.12420570
-4.94947474,0.28014601,0.01954585,0.00073652,0.08753971,0.12987191,0.00699694,0.11110593
-4.94347174,0.25537214,0.01873414,0.00064189,0.07957244,0.11949012,0.00664712,0.10116098
-4.93746873,0.23835538,0.01855712,0.00056644,0.07417745,0.11264313,0.00649500,0.09428280
-4.93146573,0.22891097,0.01904064,0.00050907,0.07129562,0.10926953,0.00654052,0.09038458
-4.92546273,0.22687032,0.02021731,0.00046874,0.07088182,0.10931029,0.00678350,0.08938449
-4.91945973,0.23208734,0.02212738,0.00044446,0.07290758,0.11271109,0.00722362,0.09120778
-4.91345673,0.24444100,0.02481928,0.00043534,0.07736235,0.11942292,0.00786035,0.09578745
-4.90745373,0.26383407,0.02834993,0.00044058,0.08425358,0.12940108,0.00869282,0.10306338
-4.90145073,0.29018856,0.03278465,0.00045946,0.09360557,0.14260262,0.00971949,0.11298019
-4.89544772,0.32343823,0.03819667,0.00049138,0.10545718,0.15898257,0.01093788,0.12548401
-4.88944472,0.36351868,0.04466628,0.00053579,0.11985863,0.17848916,0.01234418,0.14051839
-4.88344172,0.41035566,0.05227953,0.00059220,0.13686736,0.20105846,0.01393291,0.15801961
-4.87743872,0.46385234,0.06112652,0.00066016,0.15654321,0.22660862,0.01569651,0.17791172
-4.87143572,0.52387613,0.07129920,0.00073924,0.17894294,0.25503425,0.01762505,0.20010161
-4.86543272,0.59024573,0.08288875,0.00082897,0.20411445,0.28620118,0.01970593,0.22447434
-4.85942971,0.66271917,0.09598250,0.00092884,0.23209054,0.31994197,0.02192372,0.25088914
-4.85342671,0.74098328,0.11066049,0.00103830,0.26288266,0.35605242,0.02426008,0.27917615
-4.84742371,0.82464524,0.12699158,0.00115666,0.29647470,0.39428941,0.02669380,0.30913428
-4.84142071,0.91322657,0.14502937,0.00128315,0.33281689,0.43437013,0.02920100,0.34053026
-4.83541771,1.00615987,0.16480782,0.00141688,0.37182018,0.47597288,0.03175545,0.37309898
-4.82941471,1.10278855,0.18633686,0.00155680,0.41335115,0.51873955,0.03432901,0.40654523
-4.82341171,1.20236975,0.20959805,0.00170173,0.45722772,0.56227952,0.03689219,0.44054681
-4.81740870,1.30408020,0.23454045,0.00185034,0.50321579,0.60617511,0.03941486,0.47475890
-4.81140570,1.40702520,0.26107702,0.00200119,0.55102711,0.64998831,0.04186698,0.50881962
-4.80540270,1.51025026,0.28908151,0.00215271,0.60031851,0.69326852,0.04421940,0.54235656
-4.79939970,1.61275529,0.31838639,0.00230321,0.65069267,0.73556109,0.04644471,0.57499413
-4.79339670,1.71351089,0.34878168,0.00245095,0.70170063,0.77641637,0.04851800,0.60636140
-4.78739370,1.81147624,0.38001517,0.00259415,0.75284620,0.81539893,0.05041765,0.63610016
-4.78139070,1.90561831,0.41179398,0.00273100,0.80359224,0.85209660,0.05212592,0.66387301
-4.77538769,1.99493173,0.44378768,0.00285973,0.85336888,0.88612914,0.05362956,0.68937110
-4.76938469,2.07845879,0.47563305,0.00297865,0.90158361,0.91715614,0.05492015,0.71232123
-4.76338169,2.15530914,0.50694029,0.00308617,0.94763311,0.94488396,0.05599433,0.73249216
-4.75737869,2.22467850,0.53730094,0.00318086,0.99091650,0.96907153,0.05685383,0.74969979
-4.75137569,2.28586601,0.56629690,0.00326149,1.03084972,0.98953479,0.05750533,0.76381107
-4.74537269,2.33828953,0.59351074,0.00332703,1.06688061,1.00614973,0.05796013,0.77474657
-4.73936968,2.38149850,0.61853660,0.00337676,1.09850413,1.01885385,0.05823363,0.78248138
-4.73336668,2.41518398,0.64099165,0.00341021,1.12527719,1.02764620,0.05834472,0.78704462
-4.72736368,2.43918535,0.66052737,0.00342723,1.14683250,1.03258580,0.05831495,0.78851729
-4.72136068,2.45349353,0.67684039,0.00342799,1.16289080,1.03378877,0.05816770,0.78702871
-4.71535768,2.45825043,0.68968241,0.00341296,1.17327083,1.03142403,0.05792723,0.78275150
-4.70935468,2.45374467,0.69886866,0.00338295,1.17789673,1.02570795,0.05761774,0.77589550
-4.70335168,2.44040347,0.70428468,0.00333902,1.17680211,1.01689800,0.05726247,0.76670059
-4.69734867,2.41878113,0.70589091,0.00328252,1.17013086,1.00528562,0.05688276,0.75542890
-4.69134567,2.38954424,0.70372504,0.00321503,1.15813424,0.99118868,0.05649736,0.74235647
-4.68534267,2.35345427,0.69790180,0.00313830,1.14116447,0.97494361,0.05612172,0.72776491
-4.67933967,2.31134804,0.68861044,0.00305422,1.11966485,0.95689763,0.05576755,0.71193311
-4.67333667,2.26411680,0.67610966,0.00296478,1.09415693,0.93740126,0.05544242,0.69512959
-4.66733367,2.21268466,0.66072048,0.00287200,1.06522504,0.91680130,0.05514968,0.67760551
-4.66133067,2.15798727,0.64281723,0.00277790,1.03349894,0.89543471,0.05488845,0.65958876
-4.65532766,2.10095137,0.62281700,0.00268440,0.99963526,0.87362329,0.05465389,0.64127929
-4.64932466,2.04247598,0.60116810,0.00259334,0.96429853,0.85166957,0.05443754,0.62284579
-4.64332166,1.98341594,0.57833791,0.00250641,0.92814248,0.82985371,0.05422786,0.60442387
-4.63731866,1.92456803,0.55480061,0.00242511,0.89179258,0.80843174,0.05401091,0.58611570
-4.63131566,1.86666032,0.53102530,0.00235073,0.85583029,0.78763470,0.05377105,0.56799105
-4.62531266,1.81034450,0.50746485,0.00228435,0.82077967,0.76766889,0.05349178,0.55008965
-4.61930965,1.75619145,0.48454581,0.00222683,0.78709683,0.74871689,0.05315650,0.53242466
-4.61330665,1.70468959,0.46265983,0.00217877,0.75516246,0.73093909,0.05274930,0.51498700
-4.60730365,1.65624579,0.44215646,0.00214057,0.72527752,0.71447556,0.05225573,0.49775035
-4.60130065,1.61118821,0.42333772,0.00211241,0.69766210,0.69944799,0.05166340,0.48067642
-4.59529765,1.56977054,0.40645425,0.00209425,0.67245719,0.68596131,0.05096251,0.46372033
-4.58929465,1.53217706,0.39170312,0.00208591,0.64972905,0.67410491,0.05014627,0.44683574
-4.58329165,1.49852785,0.37922697,0.00208699,0.62947574,0.66395319,0.04921113,0.42997956
-4.57728864,1.46888370,0.36911453,0.00209700,0.61163522,0.65556530,0.04815687,0.41311595
-4.57128564,1.44325025,0.36140218,0.00211529,0.59609456,0.64898407,0.04698656,0.39621953
-4.56528264,1.42158107,0.35607630,0.00214109,0.58269967,0.64423412,0.04570635,0.37927771
-4.55927964,1.40377965,0.35307636,0.00217354,0.57126499,0.64131929,0.04432518,0.36229196
-4.55327664,1.38970017,0.35229847,0.00221168,0.56158274,0.64021956,0.04285435,0.34527823
-4.54727364,1.37914742,0.35359917,0.00225449,0.55343137,0.64088771,0.04130704,0.32826645
-4.54127064,1.37187614,0.35679958,0.00230084,0.54658284,0.64324609,0.03969774,0.31129925
-4.53526763,1.36759019,0.36168961,0.00234954,0.54080875,0.64718368,0.03804174,0.29443000
-4.52926463,1.36594212,0.36803232,0.00239935,0.53588510,0.65255399,0.03635451,0.27772043
-4.52326163,1.36653360,0.37556846,0.00244896,0.53159582,0.65917388,0.03465125,0.26123789
-4.51725863,1.36891728,0.38402106,0.00249702,0.52773517,0.66682371,0.03294636,0.24505249
-4.51125563,1.37260042,0.39310029,0.00254216,0.52410926,0.67524897,0.03125310,0.22923428
-4.50525263,1.37705064,0.40250848,0.00258300,0.52053674,0.68416349,0.02958324,0.21385059
-4.49924962,1.38170388,0.41194530,0.00261818,0.51684916,0.69325423,0.02794689,0.19896369
-4.49324662,1.38597457,0.42111311,0.00264639,0.51289098,0.70218764,0.02635230,0.18462884
-4.48724362,1.38926784,0.42972250,0.00266637,0.50851962,0.71061723,0.02480595,0.17089278
-4.48124062,1.39099334,0.43749771,0.00267700,0.50360558,0.71819225,0.02331250,0.15779276
-4.47523762,1.39058011,0.44418206,0.00267730,0.49803277,0.72456709,0.02187497,0.14535603
-4.46923462,1.38749210,0.44954306,0.00266645,0.49169916,0.72941088,0.02049492,0.13359983
-4.46323162,1.38124329,0.45337711,0.00264385,0.48451763,0.73241708,0.01917270,0.12253175
-4.45722861,1.37141204,0.45551360,0.00260912,0.47641706,0.73331242,0.01790768,0.11215057
-4.45122561,1.35765372,0.45581828,0.00256213,0.46734346,0.73186498,0.01669854,0.10244720
-4.44522261,1.33971119,0.45419570,0.00250301,0.45726119,0.72789090,0.01554350,0.09340603
-4.43921961,1.31742250,0.45059066,0.00243217,0.44615390,0.72125963,0.01444063,0.08500620
-4.43321661,1.29072556,0.44498860,0.00235025,0.43402533,0.71189736,0.01338801,0.07722305
-4.42721361,1.25965952,0.43741489,0.00225814,0.42089962,0.69978862,0.01238392,0.07002948
-4.42121061,1.22436289,0.42793301,0.00215694,0.40682125,0.68497603,0.01142700,0.06339723
-4.41520760,1.18506858,0.41664180,0.00204794,0.39185439,0.66755828,0.01051631,0.05729807
-4.40920460,1.14209603,0.40367183,0.00193256,0.37608179,0.64768649,0.00965142,0.05170475
-4.40320160,1.09584110,0.38918098,0.00181233,0.35960312,0.62555919,0.00883240,0.04659185
-4.39719860,1.04676400,0.37334957,0.00168884,0.34253286,0.60141618,0.00805983,0.04193646
-4.39119560,0.99537596,0.35637509,0.00156367,0.32499785,0.57553155,0.00733471,0.03771861
-4.38519260,0.94222521,0.33846678,0.00143839,0.30713453,0.54820623,0.00665847,0.03392165
-4.37918959,0.88788288,0.31984029,0.00131446,0.28908601,0.51976026,0.00603285,0.03053245
-4.37318659,0.83292930,0.30071248,0.00119326,0.27099913,0.49052517,0.00545984,0.02754147
-4.36718359,0.77794112,0.28129665,0.00107602,0.25302154,0.46083665,0.00494164,0.02494280
-4.36118059,0.72347972,0.26179824,0.00096380,0.23529891,0.43102768,0.00448057,0.02273409
-4.35517759,0.67008117,0.24241111,0.00085749,0.21797243,0.40142238,0.00407903,0.02091643
-4.34917459,0.61824772,0.22331443,0.00075778,0.20117658,0.37233057,0.00373947,0.01949427
-4.34317159,0.56844122,0.20467028,0.00066519,0.18503727,0.34404318,0.00346438,0.01847516
-4.33716858,0.52107814,0.18662191,0.00058005,0.16967036,0.31682855,0.00325622,0.01786964
-4.33116558,0.47652639,0.16929266,0.00050255,0.15518056,0.29092952,0.00311747,0.01769098
-4.32516258,0.43510354,0.15278552,0.00043269,0.14166078,0.26656134,0.00305060,0.01795492
-4.31915958,0.39707658,0.13718317,0.00037037,0.12919182,0.24391044,0.00305808,0.01867942
-4.31315658,0.36266272,0.12254865,0.00031538,0.11784246,0.22313374,0.00314238,0.01988433
-4.30715358,0.33203131,0.10892635,0.00026742,0.10766988,0.20435873,0.00330593,0.02159107
