energy_ev,total_up,B_p_up,B_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.70585293,0.39883928,0.06204023,0.00000000,0.07616534,0.08588573,0.00088672,0.15050353
-5.69984992,0.41294457,0.06615363,0.00000000,0.08482484,0.09228358,0.00094730,0.15248897
-5.69384692,0.42686629,0.07037828,0.00000000,0.09388662,0.09888619,0.00100958,0.15416147
-5.68784392,0.44054492,0.07467921,0.00000000,0.10325852,0.10563585,0.00107305,0.15554336
-5.68184092,0.45389319,0.07901346,0.00000000,0.11283164,0.11246246,0.00113710,0.15665290
-5.67583792,0.46679383,0.08333030,0.00000000,0.12248173,0.11928402,0.00120101,0.15750236
-5.66983492,0.47909923,0.08757192,0.00000000,0.13207133,0.12600784,0.00126395,0.15809670
-5.66383192,0.49063309,0.09167450,0.00000000,0.14145267,0.13253242,0.00132503,0.15843267
-5.65782891,0.50119430,0.09556977,0.00000000,0.15047125,0.13874981,0.00138328,0.15849873
-5.65182591,0.51056267,0.09918684,0.00000000,0.15896988,0.14454864,0.00143772,0.15827545
-5.64582291,0.51850658,0.10245442,0.00000000,0.16679329,0.14981749,0.00148738,0.15773671
-5.63981991,0.52479204,0.10530321,0.00000000,0.17379287,0.15444858,0.00153133,0.15685137
-5.63381691,0.52919271,0.10766844,0.00000000,0.17983152,0.15834165,0.00156871,0.15558535
-5.62781391,0.53150041,0.10949230,0.00000000,0.18478824,0.16140768,0.00159880,0.15390416
-5.62181091,0.53153553,0.11072639,0.00000000,0.18856247,0.16357251,0.00162105,0.15177549
-5.61580790,0.52915671,0.11133379,0.00000000,0.19107772,0.16477996,0.00163509,0.14917179
-5.60980490,0.52426932,0.11129081,0.00000000,0.19228449,0.16499445,0.00164077,0.14607275
-5.60380190,0.51683217,0.11058832,0.00000000,0.19216230,0.16420289,0.00163819,0.14246736
-5.59779890,0.50686217,0.10923248,0.00000000,0.19072062,0.16241580,0.00162770,0.13835563
-5.59179590,0.49443654,0.10724498,0.00000000,0.18799887,0.15966753,0.00160991,0.13374966
-5.58579290,0.47969267,0.10466268,0.00000000,0.18406521,0.15601567,0.00158569,0.12867416
-5.57978989,0.46282536,0.10153663,0.00000000,0.17901438,0.15153959,0.00155613,0.12316636
-5.57378689,0.44408189,0.09793068,0.00000000,0.17296469,0.14633822,0.00152255,0.11727530
-5.56778389,0.42375495,0.09391959,0.00000000,0.16605412,0.14052719,0.00148645,0.11106058
-5.56178089,0.40217408,0.08958682,0.00000000,0.15843592,0.13423551,0.00144946,0.10459066
-5.55577789,0.37969582,0.08502206,0.00000000,0.15027379,0.12760181,0.00141333,0.09794080
-5.54977489,0.35669334,0.08031871,0.00000000,0.14173693,0.12077055,0.00137985,0.09119085
-5.54377189,0.33354584,0.07557130,0.00000000,0.13299508,0.11388815,0.00135085,0.08442288
-5.53776888,0.31062844,0.07087306,0.00000000,0.12421384,0.10709937,0.00132808,0.07771891
-5.53176588,0.28830284,0.06631372,0.00000000,0.11555041,0.10054403,0.00131326,0.07115881
-5.52576288,0.26690934,0.06197764,0.00000000,0.10714988,0.09435419,0.00130799,0.06481844
-5.51975988,0.24676025,0.05794223,0.00000000,0.09914226,0.08865190,0.00131371,0.05876816
-5.51375688,0.22813520,0.05427690,0.00000000,0.09164018,0.08354755,0.00133174,0.05307178
-5.50775388,0.21127818,0.05104236,0.00000000,0.08473749,0.07913898,0.00136321,0.04778587
-5.50175088,0.19639645,0.04829041,0.00000000,0.07850855,0.07551105,0.00140910,0.04295954
-5.49574787,0.18366114,0.04606405,0.00000000,0.07300834,0.07273596,0.00147023,0.03863459
-5.48974487,0.17320942,0.04439805,0.00000000,0.06827315,0.07087397,0.00154732,0.03484605
-5.48374187,0.16514777,0.04331972,0.00000000,0.06432194,0.06997459,0.00164095,0.03162298
-5.47773887,0.15955639,0.04284993,0.00000000,0.06115805,0.07007795,0.00175168,0.02898942
-5.47173587,0.15649395,0.04300424,0.00000000,0.05877137,0.07121646,0.00188008,0.02696555
-5.46573287,0.15600273,0.04379409,0.00000000,0.05714058,0.07341627,0.00202676,0.02556876
-5.45972986,0.15811342,0.04522790,0.00000000,0.05623554,0.07669875,0.00219243,0.02481480
-5.45372686,0.16284954,0.04731206,0.00000000,0.05601959,0.08108164,0.00237801,0.02471861
-5.44772386,0.17023097,0.05005172,0.00000000,0.05645176,0.08657976,0.00258462,0.02529508
-5.44172086,0.18027646,0.05345130,0.00000000,0.05748863,0.09320532,0.00281367,0.02655949
-5.43571786,0.19300488,0.05751467,0.00000000,0.05908601,0.10096769,0.00306691,0.02852761
-5.42971486,0.20843507,0.06224504,0.00000000,0.06120014,0.10987258,0.00334642,0.03121551
-5.42371186,0.22658446,0.06764451,0.00000000,0.06378860,0.11992076,0.00365464,0.03463906
-5.41770885,0.24746624,0.07371325,0.00000000,0.06681079,0.13110623,0.00399439,0.03881306
-5.41170585,0.27108542,0.08044848,0.00000000,0.07022805,0.14341404,0.00436880,0.04375015
-5.40570285,0.29743399,0.08784318,0.00000000,0.07400348,0.15681788,0.00478129,0.04945946
-5.39969985,0.32648536,0.09588471,0.00000000,0.07810154,0.17127758,0.00523552,0.05594515
-5.39369685,0.35818858,0.10455339,0.00000000,0.08248735,0.18673661,0.00573524,0.06320485
-5.38769385,0.39246254,0.11382106,0.00000000,0.08712605,0.20311999,0.00628423,0.07122814
-5.38169085,0.42919078,0.12364995,0.00000000,0.09198197,0.22033256,0.00688617,0.07999518
-5.37568784,0.46821712,0.13399167,0.00000000,0.09701805,0.23825797,0.00754445,0.08947551
-5.36968484,0.50934253,0.14478664,0.00000000,0.10219526,0.25675846,0.00826207,0.09962716
-5.36368184,0.55232367,0.15596398,0.00000000,0.10747231,0.27567549,0.00904141,0.11039623
-5.35767884,0.59687316,0.16744175,0.00000000,0.11280564,0.29483147,0.00988413,0.12171686
-5.35167584,0.64266191,0.17912788,0.00000000,0.11814965,0.31403241,0.01079097,0.13351169
-5.34567284,0.68932345,0.19092147,0.00000000,0.12345730,0.33307157,0.01176161,0.14569298
-5.33966983,0.73646025,0.20271463,0.00000000,0.12868095,0.35173394,0.01279452,0.15816409
-5.33366683,0.78365184,0.21439475,0.00000000,0.13377345,0.36980149,0.01388688,0.17082158
-5.32766383,0.83046447,0.22584704,0.00000000,0.13868953,0.38705878,0.01503446,0.18355774
-5.32166083,0.87646193,0.23695739,0.00000000,0.14338714,0.40329898,0.01623161,0.19626342
-5.31565783,0.92121701,0.24761519,0.00000000,0.14782896,0.41832972,0.01747123,0.20883118
-5.30965483,0.96432327,0.25771630,0.00000000,0.15198383,0.43197878,0.01874484,0.22115856
-5.30365183,1.00540641,0.26716566,0.00000000,0.15582798,0.44409914,0.02004262,0.23315124
-5.29764882,1.04413484,0.27587978,0.00000000,0.15934609,0.45457327,0.02135357,0.24472620
-5.29164582,1.08022898,0.28378872,0.00000000,0.16253206,0.46331640,0.02266567,0.25581450
-5.28564282,1.11346884,0.29083767,0.00000000,0.16538936,0.47027873,0.02396613,0.26636362
-5.27963982,1.14369959,0.29698795,0.00000000,0.16793112,0.47544635,0.02524160,0.27633932
-5.27363682,1.17083492,0.30221747,0.00000000,0.17017971,0.47884098,0.02647849,0.28572689
-5.26763382,1.19485818,0.30652065,0.00000000,0.17216613,0.48051850,0.02766327,0.29453175
-5.26163082,1.21582117,0.30990779,0.00000000,0.17392894,0.48056648,0.02878278,0.30277931
-5.25562781,1.23384102,0.31240398,0.00000000,0.17551304,0.47910073,0.02982457,0.31051432
-5.24962481,1.24909513,0.31404772,0.00000000,0.17696826,0.47626126,0.03077719,0.31779951
-5.24362181,1.26181486,0.31488916,0.00000000,0.17834794,0.47220769,0.03163051,0.32471379
-5.23761881,1.27227809,0.31498828,0.00000000,0.17970745,0.46711451,0.03237595,0.33135014
-5.23161581,1.28080134,0.31441293,0.00000000,0.18110290,0.46116637,0.03300672,0.33781313
-5.22561281,1.28773176,0.31323707,0.00000000,0.18259002,0.45455359,0.03351800,0.34421647
-5.21960980,1.29343944,0.31153897,0.00000000,0.18422330,0.44746807,0.03390705,0.35068048
-5.21360680,1.29831039,0.30939978,0.00000000,0.18605541,0.44009979,0.03417330,0.35732980
-5.20760380,1.30274033,0.30690229,0.00000000,0.18813693,0.43263396,0.03431833,0.36429124
-5.20160080,1.30712947,0.30412995,0.00000000,0.19051629,0.42524873,0.03434586,0.37169194
-5.19559780,1.31187822,0.30116613,0.00000000,0.19323998,0.41811361,0.03426162,0.37965782
-5.18959480,1.31738362,0.29809367,0.00000000,0.19635284,0.41138837,0.03407323,0.38831219
-5.18359180,1.32403625,0.29499443,0.00000000,0.19989838,0.40522230,0.03379002,0.39777455
-5.17758879,1.33221713,0.29194900,0.00000000,0.20391900,0.39975373,0.03342276,0.40815934
-5.17158579,1.34229428,0.28903631,0.00000000,0.20845597,0.39510963,0.03298344,0.41957455
-5.16558279,1.35461835,0.28633306,0.00000000,0.21354912,0.39140496,0.03248497,0.43212002
-5.15957979,1.36951692,0.28391303,0.00000000,0.21923599,0.38874182,0.03194084,0.44588521
-5.15357679,1.38728712,0.28184591,0.00000000,0.22555062,0.38720816,0.03136483,0.46094645
-5.14757379,1.40818644,0.28019590,0.00000000,0.23252166,0.38687597,0.03077067,0.47736336
-5.14157079,1.43242148,0.27901994,0.00000000,0.24017008,0.38779894,0.03017165,0.49517472
-5.13556778,1.46013513,0.27836552,0.00000000,0.24850635,0.39000967,0.02958035,0.51439360
-5.12956478,1.49139241,0.27826837,0.00000000,0.25752735,0.39351659,0.02900823,0.53500207
-5.12356178,1.52616573,0.27874987,0.00000000,0.26721312,0.39830061,0.02846535,0.55694568
-5.11755878,1.56432045,0.27981460,0.00000000,0.27752365,0.40431191,0.02796009,0.58012810
-5.11155578,1.60560180,0.28144797,0.00000000,0.28839596,0.41146714,0.02749885,0.60440623
-5.10555278,1.64962423,0.28361430,0.00000000,0.29974183,0.41964722,0.02708588,0.62958636
-5.09954977,1.69586457,0.28625547,0.00000000,0.31144623,0.42869613,0.02672309,0.65542170
-5.09354677,1.74365982,0.28929030,0.00000000,0.32336686,0.43842097,0.02641002,0.68161188
-5.08754377,1.79221079,0.29261483,0.00000000,0.33533494,0.44859350,0.02614375,0.70780462
-5.08154077,1.84059211,0.29610371,0.00000000,0.34715730,0.45895325,0.02591907,0.73360003
-5.07553777,1.88776893,0.29961253,0.00000000,0.35861994,0.46921244,0.02572858,0.75855754
-5.06953477,1.93262043,0.30298132,0.00000000,0.36949298,0.47906243,0.02556294,0.78220556
-5.06353177,1.97396950,0.30603898,0.00000000,0.37953684,0.48818170,0.02541125,0.80405363
-5.05752876,2.01061777,0.30860854,0.00000000,0.38850951,0.49624515,0.02526140,0.82360672
-5.05152576,2.04138464,0.31051309,0.00000000,0.39617459,0.50293416,0.02510059,0.84038119
-5.04552276,2.06514876,0.31158206,0.00000000,0.40230973,0.50794720,0.02491576,0.85392174
-5.03951976,2.08088995,0.31165760,0.00000000,0.40671513,0.51101041,0.02469421,0.86381855
-5.03351676,2.08772960,0.31060065,0.00000000,0.40922163,0.51188752,0.02442403,0.86972382
-5.02751376,2.08496752,0.30829662,0.00000000,0.40969797,0.51038893,0.02409467,0.87136691
-5.02151076,2.07211331,0.30466011,0.00000000,0.40805690,0.50637907,0.02369732,0.86856714
-5.01550775,2.04891055,0.29963862,0.00000000,0.40425972,0.49978208,0.02322534,0.86124374
-5.00950475,2.01535251,0.29321501,0.00000000,0.39831906,0.49058515,0.02267452,0.84942222
-5.00350175,1.97168857,0.28540854,0.00000000,0.39029974,0.47883957,0.02204327,0.83323690
-4.99749875,1.91842084,0.27627453,0.00000000,0.38031764,0.46465938,0.02133270,0.81292930
-4.99149575,1.85629121,0.26590257,0.00000000,0.36853655,0.44821765,0.02054659,0.78884262
-4.98549275,1.78625955,0.25441355,0.00000000,0.35516335,0.42974068,0.01969123,0.76141228
-4.97948974,1.70947400,0.24195547,0.00000000,0.34044153,0.40950033,0.01877522,0.73115325
-4.97348674,1.62723502,0.22869842,0.00000000,0.32464357,0.38780496,0.01780913,0.69864463
-4.96748374,1.54095494,0.21482900,0.00000000,0.30806240,0.36498942,0.01680513,0.66451225
-4.96148074,1.45211491,0.20054429,0.00000000,0.29100248,0.34140452,0.01577654,0.62941009
-4.95547774,1.36222137,0.18604595,0.00000000,0.27377080,0.31740656,0.01473744,0.59400145
-4.94947474,1.27276380,0.17153440,0.00000000,0.25666826,0.29334736,0.01370219,0.55894057
-4.94347174,1.18517579,0.15720356,0.00000000,0.23998185,0.26956511,0.01268502,0.52485560
-4.93746873,1.10080051,0.14323632,0.00000000,0.22397773,0.24637653,0.01169964,0.49233337
-4.93146573,1.02086204,0.12980069,0.00000000,0.20889569,0.22407049,0.01075893,0.46190668
-4.92546273,0.94644312,0.11704703,0.00000000,0.19494497,0.20290322,0.00987466,0.43404422
-4.91945973,0.87846971,0.10510614,0.00000000,0.18230154,0.18309522,0.00905731,0.40914350
-4.91345673,0.81770218,0.09408827,0.00000000,0.17110687,0.16482986,0.00831592,0.38752655
-4.90745373,0.76473289,0.08408300,0.00000000,0.16146803,0.14825341,0.00765804,0.36943845
-4.90145073,0.71998926,0.07515989,0.00000000,0.15345905,0.13347638,0.00708970,0.35504819
-4.89544772,0.68374142,0.06736966,0.00000000,0.14712318,0.12057604,0.00661550,0.34445168
-4.88944472,0.65611337,0.06074586,0.00000000,0.14247601,0.10959955,0.00623866,0.33767622
-4.88344172,0.63709636,0.05530671,0.00000000,0.13950893,0.10056768,0.00596111,0.33468604
-4.87743872,0.62656343,0.05105715,0.00000000,0.13819297,0.09347868,0.00578365,0.33538849
-4.87143572,0.62428399,0.04799074,0.00000000,0.13848238,0.08831206,0.00570601,0.33964025
-4.86543272,0.62993749,0.04609138,0.00000000,0.14031810,0.08503207,0.00572701,0.34725334
-4.85942971,0.64312551,0.04533478,0.00000000,0.14363068,0.08359059,0.00584460,0.35800053
-4.85342671,0.66338182,0.04568954,0.00000000,0.14834253,0.08392945,0.00605597,0.37162006
-4.84742371,0.69018009,0.04711783,0.00000000,0.15436956,0.08598197,0.00635751,0.38781945
-4.84142071,0.72293939,0.04957565,0.00000000,0.16162201,0.08967376,0.00674489,0.40627865
-4.83541771,0.76102781,0.05301278,0.00000000,0.17000458,0.09492276,0.00721301,0.42665249
-4.82941471,0.80376442,0.05737238,0.00000000,0.17941597,0.10163871,0.00775598,0.44857272
-4.82341171,0.85042056,0.06259036,0.00000000,0.18974784,0.10972207,0.00836705,0.47165000
-4.81740870,0.90022082,0.06859465,0.00000000,0.20088353,0.11906267,0.00903858,0.49547599
-4.81140570,0.95234481,0.07530446,0.00000000,0.21269662,0.12953815,0.00976202,0.51962605
-4.80540270,1.00593016,0.08262966,0.00000000,0.22504954,0.14101250,0.01052788,0.54366267
-4.79939970,1.06007760,0.09047032,0.00000000,0.23779255,0.15333493,0.01132573,0.56713999
-4.79339670,1.11385852,0.09871668,0.00000000,0.25076314,0.16633913,0.01214428,0.58960943
-4.78739370,1.16632534,0.10724943,0.00000000,0.26378617,0.17984322,0.01297144,0.61062659
-4.78139070,1.21652479,0.11594058,0.00000000,0.27667478,0.19365048,0.01379450,0.62975926
-4.77538769,1.26351396,0.12465472,0.00000000,0.28923224,0.20755094,0.01460028,0.64659644
-4.76938469,1.30637874,0.13325092,0.00000000,0.30125463,0.22132395,0.01537541,0.66075796
-4.76338169,1.34425416,0.14158510,0.00000000,0.31253453,0.23474156,0.01610656,0.67190449
-4.75737869,1.37634566,0.14951281,0.00000000,0.32286542,0.24757288,0.01678082,0.67974741
-4.75137569,1.40195071,0.15689244,0.00000000,0.33204679,0.25958911,0.01738599,0.68405802
-4.74537269,1.42047958,0.16358867,0.00000000,0.33988969,0.27056912,0.01791094,0.68467577
-4.73936968,1.43147434,0.16947601,0.00000000,0.34622250,0.28030547,0.01834601,0.68151494
-4.73336668,1.43462536,0.17444242,0.00000000,0.35089675,0.28861052,0.01868330,0.67456950
-4.72736368,1.42978425,0.17839271,0.00000000,0.35379251,0.29532243,0.01891704,0.66391572
-4.72136068,1.41697277,0.18125166,0.00000000,0.35482340,0.30031081,0.01904385,0.64971259
-4.71535768,1.39638722,0.18296673,0.00000000,0.35394071,0.30348172,0.01906300,0.63219983
-4.70935468,1.36839814,0.18351017,0.00000000,0.35113657,0.30478191,0.01897658,0.61169355
-4.70335168,1.33354530,0.18288059,0.00000000,0.34644602,0.30420197,0.01878962,0.58857998
-4.69734867,1.29252821,0.18110374,0.00000000,0.33994776,0.30177842,0.01851019,0.56330726
-4.69134567,1.24619273,0.17823266,0.00000000,0.33176375,0.29759450,0.01814935,0.53637593
-4.68534267,1.19551419,0.17434704,0.00000000,0.32205749,0.29177983,0.01772113,0.50832840
-4.67933967,1.14157793,0.16955197,0.00000000,0.31103110,0.28450875,0.01724240,0.47973785
-4.67333667,1.08555799,0.16397608,0.00000000,0.29892145,0.27599764,0.01673265,0.45119703
-4.66733367,1.02869462,0.15776919,0.00000000,0.28599532,0.26650119,0.01621386,0.42330730
-4.66133067,0.97227155,0.15109953,0.00000000,0.27254394,0.25630792,0.01571014,0.39666824
-4.65532766,0.91759350,0.14415074,0.00000000,0.25887698,0.24573498,0.01524748,0.37186798
-4.64932466,0.86596451,0.13711866,0.00000000,0.24531633,0.23512258,0.01485339,0.34947445
-4.64332166,0.81866732,0.13020813,0.00000000,0.23218973,0.22482804,0.01455655,0.33002749
-4.63731866,0.77694422,0.12362981,0.00000000,0.21982453,0.21521985,0.01438637,0.31403179
-4.63131566,0.74197904,0.11759706,0.00000000,0.20854164,0.20667161,0.01437258,0.30195054
-4.62531266,0.71488049,0.11232306,0.00000000,0.19864976,0.19955614,0.01454473,0.29419944
-4.61930965,0.69666639,0.10801804,0.00000000,0.19044006,0.19423972,0.01493168,0.29114107
-4.61330665,0.68824860,0.10488663,0.00000000,0.18418122,0.19107640,0.01556103,0.29307925
-4.60730365,0.69041846,0.10312537,0.00000000,0.18011489,0.19040257,0.01645853,0.30025325
-4.60130065,0.70383227,0.10292020,0.00000000,0.17845154,0.19253146,0.01764740,0.31283186
-4.59529765,0.72899696,0.10444395,0.00000000,0.17936672,0.19774774,0.01914768,0.33090715
-4.58929465,0.76625567,0.10785375,0.00000000,0.18299759,0.20630209,0.02097545,0.35448818
-4.58329165,0.81577372,0.11328823,0.00000000,0.18943990,0.21840563,0.02314219,0.38349478
-4.57728864,0.87752510,0.12086456,0.00000000,0.19874516,0.23422436,0.02565400,0.41775182
-4.57128564,0.95128016,0.13067527,0.00000000,0.21091833,0.25387351,0.02851093,0.45698435
-4.56528264,1.03659519,0.14278487,0.00000000,0.22591590,0.27741195,0.03170641,0.50081408
-4.55927964,1.13280485,0.15722636,0.00000000,0.24364448,0.30483689,0.03522668,0.54875785
-4.55327664,1.23901824,0.17399773,0.00000000,0.26396010,0.33607890,0.03905048,0.60022854
-4.54727364,1.35411967,0.19305863,0.00000000,0.28666827,0.37099771,0.04314883,0.65453892
-4.54127064,1.47677497,0.21432732,0.00000000,0.31152501,0.40937893,0.04748509,0.71090885
-4.53526763,1.60544412,0.23767823,0.00000000,0.33823898,0.45093211,0.05201517,0.76847610
-4.52926463,1.73840068,0.26294025,0.00000000,0.36647472,0.49529041,0.05668811,0.82631081
-4.52326163,1.87375825,0.28989603,0.00000000,0.39585735,0.54201214,0.06144681,0.88343360
-4.51725863,2.00950387,0.31828259,0.00000000,0.42597836,0.59058459,0.06622916,0.93883686
-4.51125563,2.14353791,0.34779318,0.00000000,0.45640298,0.64043006,0.07096928,0.99150871
-4.50525263,2.27371948,0.37808084,0.00000000,0.48667849,0.69091445,0.07559909,1.04045898
-4.49924962,2.39791624,0.40876341,0.00000000,0.51634383,0.74135812,0.08004999,1.08474617
-4.49324662,2.51405703,0.43943028,0.00000000,0.54493986,0.79104918,0.08425470,1.12350441
-4.48724362,2.62018540,0.46965054,0.00000000,0.57202028,0.83925860,0.08814912,1.15596928
-4.48124062,2.71451227,0.49898243,0.00000000,0.59716270,0.88525706,0.09167420,1.18150143
-4.47523762,2.79546540,0.52698394,0.00000000,0.61997949,0.92833273,0.09477771,1.19960679
-4.46923462,2.86173380,0.55322401,0.00000000,0.64012815,0.96780964,0.09741582,1.20995259
-4.46323162,2.91230522,0.57729407,0.00000000,0.65732051,1.00306583,0.09955445,1.21237830
-4.45722861,2.94649495,0.59881946,0.00000000,0.67133073,1.03355053,0.10117037,1.20690097
-4.45122561,2.96396476,0.61747012,0.00000000,0.68200140,1.05879978,0.10225183,1.19371469
-4.44522261,2.96473102,0.63297030,0.00000000,0.68924774,1.07844971,0.10279890,1.17318420
-4.43921961,2.94916169,0.64510663,0.00000000,0.69305949,1.09224695,0.10282340,1.14583284
-4.43321661,2.91796212,0.65373430,0.00000000,0.69350047,1.10005561,0.10234835,1.11232540
-4.42721361,2.87215035,0.65878098,0.00000000,0.69070575,1.10186053,0.10140710,1.07344673
-4.42121061,2.81302289,0.66024830,0.00000000,0.68487654,1.09776659,0.10004210,1.03007693
-4.41520760,2.74211230,0.65821076,0.00000000,0.67627297,1.08799399,0.09830334,0.98316427
-4.40920460,2.66113850,0.65281213,0.00000000,0.66520499,1.07286984,0.09624661,0.93369702
-4.40320160,2.57195571,0.64425943,0.00000000,0.65202181,1.05281617,0.09393152,0.88267528
-4.39719860,2.47649702,0.63281482,0.00000000,0.63710029,1.02833506,0.09141954,0.83108399
-4.39119560,2.37671898,0.61878571,0.00000000,0.62083277,0.99999138,0.08877197,0.77986804
-4.38519260,2.27454811,0.60251356,0.00000000,0.60361470,0.96839401,0.08604804,0.72991035
-4.37918959,2.17183125,0.58436188,0.00000000,0.58583280,0.93417623,0.08330320,0.68201360
-4.37318659,2.07029157,0.56470399,0.00000000,0.56785396,0.89797617,0.08058756,0.63688596
-4.36718359,1.97149140,0.54391103,0.00000000,0.55001554,0.86041811,0.07794468,0.59513110
-4.36118059,1.87680298,0.52234079,0.00000000,0.53261716,0.82209541,0.07541068,0.55724248
-4.35517759,1.78738765,0.50032780,0.00000000,0.51591450,0.78355571,0.07301367,0.52360168
-4.34917459,1.70418376,0.47817502,0.00000000,0.50011513,0.74528878,0.07077356,0.49448048
-4.34317159,1.62790298,0.45614750,0.00000000,0.48537636,0.70771764,0.06870221,0.47004606
-4.33716858,1.55903453,0.43446808,0.00000000,0.47180534,0.67119290,0.06680383,0.45036894
-4.33116558,1.49785644,0.41331527,0.00000000,0.45946093,0.63599046,0.06507579,0.43543277
-4.32516258,1.44445270,0.39282315,0.00000000,0.44835738,0.60231236,0.06350951,0.42514543
-4.31915958,1.39873501,0.37308327,0.00000000,0.43846934,0.57029054,0.06209162,0.41935081
-4.31315658,1.36046773,0.35414809,0.00000000,0.42973798,0.53999301,0.06080512,0.41784052
-4.30715358,1.32929458,0.33603591,0.00000000,0.42207773,0.51143197,0.05963068,0.42036520
