energy_ev,total_up,Sn_p_up,Sn_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.35767884,2.81531137,0.88196141,0.00218035,1.05456258,1.24932171,0.89739009,0.00000000
-5.35167584,2.77241330,0.86506483,0.00209990,1.01398786,1.23505088,0.88799698,0.00000000
-5.34567284,2.72448883,0.84718005,0.00201845,0.97349352,1.21812879,0.87648885,0.00000000
-5.33966983,2.67135941,0.82823913,0.00193678,0.93324610,1.19842821,0.86275611,0.00000000
-5.33366683,2.61287313,0.80816781,0.00185554,0.89336935,1.17584818,0.84671803,0.00000000
-5.32766383,2.54894017,0.78689871,0.00177531,0.85395748,1.15032982,0.82833351,0.00000000
-5.32166083,2.47956815,0.76438454,0.00169660,0.81508984,1.12187146,0.80761106,0.00000000
-5.31565783,2.40489481,0.74061073,0.00161990,0.77684610,1.09054237,0.78461749,0.00000000
-5.30965483,2.32521624,0.71560662,0.00154567,0.73932116,1.05649397,0.75948463,0.00000000
-5.30365183,2.24100869,0.68945467,0.00147441,0.70263884,1.01996803,0.73241370,0.00000000
-5.29764882,2.15294283,0.66229720,0.00140664,0.66696400,0.98130122,0.70367701,0.00000000
-5.29164582,2.06188963,0.63434040,0.00134296,0.63251232,0.94092573,0.67361698,0.00000000
-5.28564282,1.96891754,0.60585539,0.00128406,0.59955764,0.89936600,0.64264239,0.00000000
-5.27963982,1.87528130,0.57717648,0.00123072,0.56843665,0.85723152,0.61122228,0.00000000
-5.27363682,1.78240291,0.54869670,0.00118382,0.53955086,0.81520640,0.57987754,0.00000000
-5.26763382,1.69184599,0.52086098,0.00114433,0.51336616,0.77403581,0.54917093,0.00000000
-5.26163082,1.60528467,0.49415727,0.00111329,0.49041004,0.73451033,0.51969577,0.00000000
-5.25562781,1.52446861,0.46910624,0.00109185,0.47126678,0.69744856,0.49206398,0.00000000
-5.24962481,1.45118551,0.44624971,0.00108116,0.45657097,0.66367894,0.46689382,0.00000000
-5.24362181,1.38722270,0.42613871,0.00108242,0.44699962,0.63402129,0.44479783,0.00000000
-5.23761881,1.33432914,0.40932111,0.00109679,0.44326312,0.60926876,0.42637137,0.00000000
-5.23161581,1.29417878,0.39632967,0.00112540,0.44609533,0.59017066,0.41218195,0.00000000
-5.22561281,1.26833641,0.38767039,0.00116930,0.45624280,0.57741660,0.40275952,0.00000000
-5.21960980,1.25822649,0.38381179,0.00122942,0.47445347,0.57162221,0.39858796,0.00000000
-5.21360680,1.26510541,0.38517493,0.00130654,0.50146458,0.57331663,0.40009754,0.00000000
-5.20760380,1.29003747,0.39212456,0.00140125,0.53799014,0.58293190,0.40765844,0.00000000
-5.20160080,1.33387450,0.40496127,0.00151397,0.58470759,0.60079422,0.42157518,0.00000000
-5.19559780,1.39723913,0.42391478,0.00164486,0.64224400,0.62711713,0.44208183,0.00000000
-5.18959480,1.48051152,0.44913833,0.00179387,0.71116143,0.66199645,0.46933780,0.00000000
-5.18359180,1.58381949,0.48070405,0.00196069,0.79194189,0.70540703,0.50342421,0.00000000
-5.17758879,1.70703167,0.51859956,0.00214476,0.88497164,0.75720120,0.54434074,0.00000000
-5.17158579,1.84975379,0.56272548,0.00234530,0.99052528,0.81710881,0.59200288,0.00000000
-5.16558279,2.01132799,0.61289416,0.00256128,1.10874977,0.88473903,0.64623970,0.00000000
-5.15957979,2.19083499,0.66882936,0.00279148,1.23964862,0.95958369,0.70679221,0.00000000
-5.15357679,2.38709950,0.73016718,0.00303448,1.38306686,1.04102234,0.77331258,0.00000000
-5.14757379,2.59869871,0.79645808,0.00328872,1.53867711,1.12832901,0.84536417,0.00000000
-5.14157079,2.82397416,0.86717011,0.00355250,1.70596736,1.22068067,0.92242299,0.00000000
-5.13556778,3.06104712,0.94169332,0.00382402,1.88423102,1.31716744,1.00388053,0.00000000
-5.12956478,3.30783770,1.01934549,0.00410145,2.07255990,1.41680462,1.08904838,0.00000000
-5.12356178,3.56208774,1.09937901,0.00438289,2.26984070,1.51854637,1.17716484,0.00000000
-5.11755878,3.82138770,1.18098911,0.00466647,2.47475575,1.62130116,1.26740378,0.00000000
-5.11155578,4.08320757,1.26332317,0.00495032,2.68578845,1.72394870,1.35888566,0.00000000
-5.10555278,4.34493176,1.34549142,0.00523262,2.90123408,1.82535844,1.45069112,0.00000000
-5.09954977,4.60389794,1.42657864,0.00551159,3.11921636,1.92440922,1.54187677,0.00000000
-5.09354677,4.85743958,1.50565707,0.00578556,3.33771012,2.02001005,1.63149321,0.00000000
-5.08754377,5.10293192,1.58180030,0.00605290,3.55457024,2.11112152,1.71860501,0.00000000
-5.08154077,5.33784076,1.65409810,0.00631209,3.76756681,2.19677765,1.80231223,0.00000000
-5.07553777,5.55977358,1.72167207,0.00656173,3.97442620,2.27610777,1.88177313,0.00000000
-5.06953477,5.76653195,1.78369184,0.00680049,4.17287764,2.34835777,1.95622727,0.00000000
-5.06353177,5.95616427,1.83939177,0.00702719,4.36070422,2.41291042,2.02501857,0.00000000
-5.05752876,6.12701738,1.88808759,0.00724080,4.53579734,2.46930403,2.08761736,0.00000000
-5.05152576,6.27778556,1.92919284,0.00744041,4.69621307,2.51724882,2.14364077,0.00000000
-5.04552276,6.40755517,1.96223454,0.00762532,4.84022855,2.55664031,2.19287047,0.00000000
-5.03951976,6.51584295,1.98686767,0.00779504,4.96639653,2.58756909,2.23526704,0.00000000
-5.03351676,6.60262595,2.00288773,0.00794928,5.07359577,2.61032611,2.27098004,0.00000000
-5.02751376,6.66836121,2.01024100,0.00808804,5.16107497,2.62540313,2.30035314,0.00000000
-5.02151076,6.71399322,2.00903174,0.00821158,5.22848795,2.63348749,2.32392366,0.00000000
-5.01550775,6.74094754,1.99952577,0.00832045,5.27591798,2.63545096,2.34241603,0.00000000
-5.00950475,6.75110941,1.98214999,0.00841549,5.30388928,2.63233237,2.35672897,0.00000000
-5.00350175,6.74678657,1.95748739,0.00849785,5.31336441,2.62531413,2.36791641,0.00000000
-4.99749875,6.73065636,1.92626726,0.00856892,5.30572640,2.61569266,2.37716219,0.00000000
-4.99149575,6.70569757,1.88935067,0.00863033,5.28274563,2.60484360,2.38574942,0.00000000
-4.98549275,6.67510872,1.84771119,0.00868388,5.24653169,2.59418233,2.39502484,0.00000000
-4.97948974,6.64221482,1.80241143,0.00873148,5.19947158,2.58512119,2.40635969,0.00000000
-4.97348674,6.61036575,1.75457580,0.00877508,5.14415613,2.57902462,2.42110804,0.00000000
-4.96748374,6.58282983,1.70536045,0.00881658,5.08329730,2.57716392,2.44056425,0.00000000
-4.96148074,6.56268663,1.65592138,0.00885770,5.01963956,2.58067334,2.46592107,0.00000000
-4.95547774,6.55272366,1.60738178,0.00889997,4.95586909,2.59050940,2.49823013,0.00000000
-4.94947474,6.55534108,1.56079997,0.00894458,4.89452447,2.60741509,2.53836627,0.00000000
-4.94347174,6.57246902,1.51713912,0.00899231,4.83791300,2.63189077,2.58699742,0.00000000
-4.93746873,6.60550108,1.47723994,0.00904351,4.78803619,2.66417311,2.64456105,0.00000000
-4.93146573,6.65524735,1.44179762,0.00909806,4.74652778,2.70422320,2.71124848,0.00000000
-4.92546273,6.72190892,1.41134376,0.00915533,4.71460701,2.75172457,2.78699745,0.00000000
-4.91945973,6.80507535,1.38623420,0.00921419,4.69304899,2.80609137,2.87149323,0.00000000
-4.91345673,6.90374482,1.36664297,0.00927311,4.68217333,2.86648645,2.96417825,0.00000000
-4.90745373,7.01636611,1.35256289,0.00933015,4.68185088,2.93184871,3.06426944,0.00000000
-4.90145073,7.14089985,1.34381221,0.00938307,4.69152809,3.00092841,3.17078235,0.00000000
-4.89544772,7.27489610,1.34004737,0.00942946,4.71026684,3.07232898,3.28256086,0.00000000
-4.88944472,7.41558407,1.34078072,0.00946679,4.73679757,3.14455345,3.39831070,0.00000000
-4.88344172,7.55996942,1.34540268,0.00949259,4.76958232,3.21605319,3.51663521,0.00000000
-4.87743872,7.70493443,1.35320701,0.00950451,4.80688441,3.28527703,3.63607157,0.00000000
-4.87143572,7.84733625,1.36341813,0.00950044,4.84684089,3.35071839,3.75512576,0.00000000
-4.86543272,7.98409876,1.37521925,0.00947861,4.88753416,3.41095853,3.87230487,0.00000000
-4.85942971,8.11229442,1.38778014,0.00943767,4.92705950,3.46470413,3.98614541,0.00000000
-4.85342671,8.22921291,1.40028337,0.00937671,4.96358556,3.51081793,4.09523707,0.00000000
-4.84742371,8.33241483,1.41194821,0.00929533,4.99540553,3.54834147,4.19824113,0.00000000
-4.84142071,8.41976945,1.42205137,0.00919360,5.02097767,3.57650952,4.29390386,0.00000000
-4.83541771,8.48947670,1.42994393,0.00907207,5.03895422,3.59475637,4.38106520,0.00000000
-4.82941471,8.54007470,1.43506444,0.00893173,5.04819909,3.60271436,4.45866343,0.00000000
-4.82341171,8.57043472,1.43694776,0.00877395,5.04779480,3.60020579,4.52573701,0.00000000
-4.81740870,8.57974640,1.43523008,0.00860041,5.03704042,3.58722934,4.58142473,0.00000000
-4.81140570,8.56749627,1.42965026,0.00841305,5.01544207,3.56394255,4.62496552,0.00000000
-4.80540270,8.53344273,1.42004798,0.00821395,4.98269827,3.53064191,4.65569900,0.00000000
-4.79939970,8.47759061,1.40635927,0.00800532,4.93868241,3.48774206,4.67306798,0.00000000
-4.79339670,8.40016793,1.38861004,0.00778938,4.88342420,3.43575566,4.67662344,0.00000000
-4.78739370,8.30160687,1.36690815,0.00756833,4.81709229,3.37527489,4.66603251,0.00000000
-4.78139070,8.18253021,1.34143461,0.00734431,4.73997916,3.30695551,4.64108919,0.00000000
-4.77538769,8.04374371,1.31243444,0.00711937,4.65248935,3.23150412,4.60172759,0.00000000
-4.76938469,7.88623398,1.28020747,0.00689544,4.55513145,3.14966847,4.54803655,0.00000000
-4.76338169,7.71117060,1.24509948,0.00667435,4.44851358,3.06223079,4.48027453,0.00000000
-4.75737869,7.51991086,1.20749368,0.00645779,4.33334171,2.97000355,4.39888341,0.00000000
-4.75137569,7.31400462,1.16780285,0.00624738,4.21041992,2.87382689,4.30449946,0.00000000
-4.74537269,7.09519707,1.12646175,0.00604462,4.08065112,2.77456679,4.19796016,0.00000000
-4.73936968,6.86542702,1.08392017,0.00585094,3.94503687,2.67311307,4.08030535,0.00000000
-4.73336668,6.62681848,1.04063608,0.00566771,3.80467511,2.57037637,3.95277177,0.00000000
-4.72736368,6.38166421,0.99706914,0.00549621,3.66075434,2.46728336,3.81678025,0.00000000
-4.72136068,6.13240033,0.95367428,0.00533764,3.51454361,2.36476969,3.67391544,0.00000000
-4.71535768,5.88157184,0.91089541,0.00519314,3.36737789,2.26377055,3.52589838,0.00000000
-4.70935468,5.63179012,0.86915941,0.00506371,3.22063870,2.16520894,3.37455283,0.00000000
-4.70335168,5.38568383,0.82887027,0.00495020,3.07573065,2.06998199,3.22176662,0.00000000
-4.69734867,5.14584556,0.79040390,0.00485330,2.93405482,1.97894620,3.06944989,0.00000000
-4.69134567,4.91477716,0.75410356,0.00477349,2.79698019,1.89290239,2.91949210,0.00000000
-4.68534267,4.69483689,0.72027639,0.00471100,2.66581490,1.81258139,2.77372007,0.00000000
-4.67933967,4.48819153,0.68919113,0.00466577,2.54177878,1.73863174,2.63385912,0.00000000
-4.67333667,4.29677646,0.66107746,0.00463749,2.42597902,1.67161018,2.50149933,0.00000000
-4.66733367,4.12226634,0.63612697,0.00462551,2.31939036,1.61197594,2.37806855,0.00000000
-4.66133067,3.96605812,0.61449595,0.00462891,2.22284110,1.56008947,2.26481337,0.00000000
-4.65532766,3.82926756,0.59630988,0.00464651,2.13700557,1.51621580,2.16278885,0.00000000
-4.64932466,3.71273913,0.58166961,0.00467688,2.06240354,1.48053257,2.07285698,0.00000000
-4.64332166,3.61706862,0.57065878,0.00471843,1.99940629,1.45314232,1.99569352,0.00000000
-4.63731866,3.54263642,0.56335216,0.00476946,1.94824860,1.43408819,1.93180223,0.00000000
-4.63131566,3.48964903,0.55982438,0.00482820,1.90904565,1.42337208,1.88153484,0.00000000
-4.62531266,3.45818534,0.56015836,0.00489296,1.88181317,1.42097387,1.84511513,0.00000000
-4.61930965,3.44824413,0.56445295,0.00496216,1.86648917,1.42687022,1.82266477,0.00000000
-4.61330665,3.45978895,0.57282896,0.00503439,1.86295544,1.44105154,1.81422899,0.00000000
-4.60730365,3.49278664,0.58543305,0.00510852,1.87105683,1.46353567,1.81979969,0.00000000
-4.60130065,3.54723623,0.60243894,0.00518376,1.89061690,1.49437697,1.83933427,0.00000000
-4.59529765,3.62318559,0.62404549,0.00525963,1.92144840,1.53366980,1.87276858,0.00000000
-4.58929465,3.72073399,0.65047151,0.00533606,1.96335781,1.58154580,1.92002281,0.00000000
-4.58329165,3.84001957,0.68194713,0.00541333,2.01614348,1.63816478,1.98099982,0.00000000
-4.57728864,3.98119220,0.71870196,0.00549208,2.07958739,1.70369913,2.05557591,0.00000000
-4.57128564,4.14437252,0.76095035,0.00557326,2.15344121,1.77831266,2.14358446,0.00000000
-4.56528264,4.32959968,0.80887436,0.00565808,2.23740775,1.86213469,2.24479375,0.00000000
-4.55927964,4.53677054,0.86260509,0.00574790,2.33111917,1.95523064,2.35888021,0.00000000
-4.55327664,4.76557397,0.92220331,0.00584420,2.43411372,2.05757097,2.48539925,0.00000000
-4.54727364,5.01542443,0.98764032,0.00594846,2.54581292,2.16899997,2.62375562,0.00000000
-4.54127064,5.28539891,1.05878007,0.00606207,2.66550110,2.28920632,2.77317547,0.00000000
-4.53526763,5.57418134,1.13536356,0.00618625,2.79230893,2.41769731,2.93268247,0.00000000
-4.52926463,5.88001843,1.21699648,0.00632192,2.92520270,2.55377824,3.10107973,0.00000000
-4.52326163,6.20069014,1.30314089,0.00646971,3.06298032,2.69653849,3.27693933,0.00000000
-4.51725863,6.53349729,1.39311175,0.00662981,3.20427494,2.84484539,3.45860078,0.00000000
-4.51125563,6.87526820,1.48607867,0.00680199,3.34756634,2.99734674,3.64417914,0.00000000
-4.50525263,7.22238510,1.58107331,0.00698552,3.49120007,3.15248220,3.83158330,0.00000000
-4.49924962,7.57083025,1.67700233,0.00717919,3.63341356,3.30850377,4.01854399,0.00000000
-4.49324662,7.91625064,1.77266579,0.00738130,3.77236822,3.46350468,4.20265122,0.00000000
-4.48724362,8.25403959,1.86678055,0.00758967,3.90618611,3.61545615,4.38139965,0.00000000
-4.48124062,8.57943240,1.95800792,0.00780169,4.03298976,3.76225076,4.55224065,0.00000000
-4.47523762,8.88761311,2.04498481,0.00801440,4.15094321,3.90175106,4.71263911,0.00000000
-4.46923462,9.17382834,2.12635727,0.00822448,4.25829282,4.03184179,4.86013297,0.00000000
-4.46323162,9.43350463,2.20081529,0.00842839,4.35340608,4.15048396,4.99239334,0.00000000
-4.45722861,9.66236497,2.26712768,0.00862245,4.43480701,4.25576899,5.10728304,0.00000000
-4.45122561,9.85654051,2.32417567,0.00880291,4.50120719,4.34597093,5.20291139,0.00000000
-4.44522261,10.01267379,2.37098414,0.00896604,4.55153117,4.41959513,5.27768338,0.00000000
-4.43921961,10.12800983,2.40674933,0.00910828,4.58493615,4.47542150,5.33034139,0.00000000
-4.43321661,10.20047220,2.43086188,0.00922628,4.60082532,4.51254115,5.35999822,0.00000000
-4.42721361,10.22872163,2.44292459,0.00931707,4.59885516,4.53038485,5.36616014,0.00000000
-4.42121061,10.21219525,2.44276404,0.00937810,4.57893686,4.52874262,5.34873948,0.00000000
-4.41520760,10.15112549,2.43043589,0.00940735,4.54123250,4.50777368,5.30805625,0.00000000
-4.40920460,10.04653821,2.40622352,0.00940341,4.48614650,4.46800640,5.24482918,0.00000000
-4.40320160,9.90023028,2.37063023,0.00936557,4.41431316,4.41032844,5.16015631,0.00000000
-4.39719860,9.71472780,2.32436533,0.00929387,4.32658099,4.33596725,5.05548630,0.00000000
-4.39119560,9.49322644,2.26832465,0.00918910,4.22399457,4.24646184,4.93258142,0.00000000
-4.38519260,9.23951619,2.20356635,0.00905288,4.10777446,4.14362656,4.79347360,0.00000000
-4.37918959,8.95789304,2.13128289,0.00888765,3.97929589,4.02950841,4.64041533,0.00000000
-4.37318659,8.65306074,2.05277027,0.00869662,3.84006646,3.90633906,4.47582686,0.00000000
-4.36718359,8.33002565,1.96939567,0.00848376,3.69170328,3.77648335,4.30224164,0.00000000
-4.36118059,7.99398813,1.88256468,0.00825375,3.53590966,3.64238581,4.12225163,0.00000000
-4.35517759,7.65023348,1.79368918,0.00801186,3.37445163,3.50651686,3.93845417,0.00000000
-4.34917459,7.30402575,1.70415700,0.00776388,3.20913418,3.37132039,3.75340180,0.00000000
-4.34317159,6.96050689,1.61530415,0.00751599,3.04177747,3.23916406,3.56955637,0.00000000
-4.33716858,6.62460389,1.52839051,0.00727461,2.87419294,3.11229368,3.38924838,0.00000000
-4.33116558,6.30094573,1.44457942,0.00704627,2.70815955,2.99279270,3.21464227,0.00000000
-4.32516258,5.99379162,1.36492162,0.00683744,2.54540022,2.88254768,3.04770821,0.00000000
-4.31915958,5.70697161,1.29034354,0.00665436,2.38755886,2.78322032,2.89020039,0.00000000
-4.31315658,5.44383990,1.22164013,0.00650287,2.23617811,2.69622617,2.74364187,0.00000000
-4.30715358,5.20724100,1.15947168,0.00638829,2.09267845,2.62272030,2.60931554,0.00000000
